 , C00, C01, C02, C03, C04, C05, C07, C10, C11, C12, C17, C21, C23, C40, C43
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
197.2, 2.556156, 0.2913459, 90.47504, 3.252932, 8.602423, 0.0315808, 134.9314, 5.924329, 205.1744, 144.6883, 784.5984, 67.54691, 24.46384, 732.949, 1750.454
197.3, 2.419284, 0.2766489, 84.11145, 3.070877, 7.858459, 0.02893238, 185.9365, 5.62478, 196.8806, 137.8127, 723.2253, 64.48007, 22.74298, 697.22, 1672.981
197.4, 2.289742, 0.2626933, 78.19544, 2.899011, 7.178836, 0.02650606, 175.0625, 5.340376, 188.922, 131.2639, 755.8382, 61.55247, 21.14316, 663.2327, 1545.205
197.5, 2.167136, 0.2494418, 72.69553, 2.736763, 6.557989, 0.02428322, 164.8245, 5.070353, 181.2852, 125.0262, 729.1346, 58.7578, 19.65588, 714.6695, 1613.069
197.6, 2.051095, 0.2368587, 67.58247, 2.583596, 5.990835, 0.02224678, 155.1852, 4.813982, 173.9571, 119.0849, 672.1, 56.09001, 18.27322, 679.8316, 1489.868
197.7, 1.941267, 0.2249103, 62.82903, 2.439002, 5.472729, 0.02038113, 146.1096, 4.570574, 166.9252, 113.426, 619.5268, 53.54335, 16.98782, 646.692, 1376.077
197.8, 1.837321, 0.2135647, 58.40992, 2.3025, 4.999431, 0.01867193, 137.5648, 4.339474, 160.1775, 108.036, 571.066, 51.11232, 15.79284, 615.1677, 1270.977
197.9, 1.73894, 0.2027915, 54.30164, 2.173637, 4.567065, 0.01710607, 129.5197, 4.120059, 153.7026, 102.9021, 526.3959, 48.79166, 14.68192, 585.1802, 1173.904
198, 1.645827, 0.1925616, 67.94144, 2.051986, 4.172092, 0.01567153, 121.9451, 3.911738, 147.4895, 98.01219, 485.22, 46.57636, 13.64915, 610.087, 1084.245
198.1, 1.5577, 0.1828479, 63.16276, 24.58444, 3.811277, 0.01435729, 114.8135, 3.71395, 141.5275, 93.35464, 447.2649, 44.46165, 12.68902, 580.3471, 1001.434
198.2, 1.474292, 0.1736241, 58.72018, 23.20854, 3.481666, 0.01315326, 108.0989, 3.526163, 135.8065, 88.91842, 412.2788, 42.44295, 11.79643, 582.866, 996.5391
198.3, 1.39535, 0.1648656, 54.59007, 72.88771, 3.180561, 0.01205021, 109.4905, 3.347871, 130.3168, 84.69301, 380.0294, 40.51591, 10.96663, 877.0863, 958.5534
198.4, 1.320635, 0.156549, 50.75046, 232.5113, 2.905497, 0.01103965, 111.0093, 3.178594, 125.0489, 80.66839, 350.3026, 38.67636, 10.1952, 945.8895, 885.3424
198.5, 1.24992, 0.1486519, 47.1809, 257.6582, 2.654221, 0.01011385, 132.3939, 3.017876, 119.9941, 76.83502, 322.9011, 36.92033, 9.478039, 899.7803, 1055.446
198.6, 1.182992, 0.1411531, 43.86242, 243.238, 2.424676, 0.009265685, 165.308, 2.865284, 115.1435, 73.18382, 308.0366, 35.24403, 8.811322, 855.9188, 974.835
198.7, 1.119648, 0.1340326, 41.05984, 229.6249, 2.214983, 0.00848865, 155.6405, 2.720408, 110.489, 69.70612, 453.3045, 33.64384, 8.191504, 1037.54, 900.3805
198.8, 1.059696, 0.1272714, 38.17188, 216.7736, 2.023424, 0.007776777, 146.5383, 2.582857, 106.0227, 66.39368, 417.846, 32.11631, 7.615287, 986.9628, 831.6125
198.9, 1.002954, 0.1208512, 35.48705, 204.6415, 212.5912, 0.007124603, 137.9684, 2.452261, 256.174, 63.23864, 385.1611, 30.65812, 7.079602, 938.8514, 768.0969
199, 0.9492496, 0.1147548, 32.99105, 193.1885, 194.2057, 0.006527122, 129.8997, 2.328268, 245.8186, 60.23354, 371.045, 29.26615, 6.5816, 921.4081, 709.4323
199.1, 0.8984213, 0.108966, 30.67062, 182.3764, 177.4102, 0.005979746, 122.3028, 2.210545, 252.3607, 57.37123, 342.021, 27.93737, 6.118628, 876.4924, 655.2482
199.2, 0.8503147, 0.1034692, 28.51339, 172.1694, 162.0672, 0.005478275, 115.1503, 2.098774, 242.1594, 54.64494, 315.2673, 26.66893, 5.688223, 833.7661, 605.2026
199.3, 0.8047839, 0.0982497, 26.50788, 162.5337, 167.9667, 0.005018857, 108.4161, 1.992655, 232.3706, 52.04821, 317.5723, 25.45808, 5.288095, 829.0098, 558.9794
199.4, 0.7616912, 0.0932935, 24.64344, 153.4373, 153.4405, 0.004597967, 126.0193, 1.891901, 222.9774, 49.57487, 292.731, 24.3022, 4.916113, 849.2724, 516.2864
199.5, 0.7209058, 0.08858731, 22.91014, 144.8499, 140.1705, 0.004212374, 118.6495, 1.796241, 213.964, 47.21907, 269.8329, 23.1988, 4.570297, 807.873, 476.8542
199.6, 0.6823044, 0.08411852, 21.29874, 136.7432, 128.0481, 0.003859117, 161.6576, 1.705419, 205.3148, 44.97522, 248.726, 22.14551, 4.248807, 796.5706, 440.4338
199.7, 0.6457699, 0.07987516, 19.80069, 129.0902, 116.9741, 0.003535485, 152.2035, 1.619188, 197.0154, 42.83799, 326.9981, 21.14003, 3.949932, 830.6904, 406.795
199.8, 0.6111916, 0.07584585, 18.408, 121.8655, 106.8579, 0.003238993, 143.3023, 1.537318, 189.0514, 40.80232, 301.4196, 20.18021, 3.672081, 1060.654, 375.7253
199.9, 0.5784649, 0.07201981, 17.11327, 115.0451, 97.61648, 0.002967366, 156.6809, 1.459587, 181.4093, 38.86339, 277.8418, 19.26396, 3.413775, 1122.822, 347.0287
200, 0.5474906, 0.06838677, 15.9096, 108.6064, 89.17431, 0.002718517, 147.5179, 1.385787, 174.0762, 37.0166, 256.1084, 18.38932, 3.173639, 1291.272, 320.5239
200.1, 0.5181748, 0.064937, 14.79059, 102.5281, 81.46225, 0.002490538, 138.8907, 1.315718, 167.0395, 35.25756, 236.075, 17.55439, 2.950394, 1526.846, 296.0434
200.2, 0.4904287, 0.06166125, 13.75029, 96.78997, 74.41715, 0.002281677, 130.7681, 1.249191, 160.2872, 33.58212, 217.6087, 16.75736, 2.742854, 1780.392, 273.4326
200.3, 0.4641683, 0.05855075, 12.78316, 91.37298, 67.98133, 0.002090332, 123.1205, 1.186029, 153.8079, 31.9863, 200.5868, 15.99653, 2.549912, 1977.539, 252.5488
200.4, 0.4393141, 0.05559715, 11.88405, 86.25916, 62.1021, 0.001915033, 115.9201, 1.12606, 147.5905, 30.4663, 184.8964, 15.27023, 2.370543, 2054.817, 233.26
200.5, 0.4157906, 0.05279255, 11.04818, 81.43154, 56.73132, 0.001754435, 136.2032, 1.069124, 141.6244, 29.01854, 170.4334, 14.57692, 2.203791, 2008.978, 215.4444
200.6, 0.3935268, 0.05012943, 10.2711, 76.87411, 51.82503, 0.001607305, 128.2377, 1.015066, 135.8995, 27.63958, 157.1017, 13.91508, 2.048769, 1911.046, 198.9895
200.7, 0.3724551, 0.04760065, 9.548679, 72.57174, 47.34304, 0.001472514, 120.7381, 0.9637416, 140.5743, 26.32614, 144.8129, 13.28329, 1.904652, 1817.889, 183.7914
200.8, 0.3525117, 0.04519944, 8.877069, 68.51015, 43.24868, 0.001349026, 113.677, 0.9150123, 168.7415, 25.07512, 207.2473, 12.68019, 1.770673, 1753.19, 169.754
200.9, 0.3336362, 0.04291935, 8.252697, 64.67589, 39.5084, 0.001235895, 107.0289, 0.8687469, 161.9204, 23.88355, 191.0359, 12.10447, 1.646118, 1786.452, 156.7888
201, 0.3157714, 0.04075428, 7.67224, 61.05621, 36.09159, 0.00113225, 142.8212, 0.8248208, 155.3751, 22.7486, 176.0927, 11.55489, 1.530324, 1814.048, 144.8138
201.1, 0.2988632, 0.03869843, 7.13261, 57.63911, 32.97028, 0.001037298, 134.4687, 0.7831157, 240.009, 21.66759, 162.3183, 11.03026, 1.422676, 1801.935, 133.7534
201.2, 0.2828603, 0.03674629, 6.630935, 54.41325, 30.11891, 0.0009503083, 363.416, 0.7435193, 230.3071, 20.63794, 149.6214, 10.52945, 1.3226, 1714.097, 123.5378
201.3, 0.2677143, 0.03489263, 6.164546, 51.36794, 27.51414, 0.0008706138, 810.5048, 0.705925, 220.9973, 19.65722, 137.9176, 10.05138, 1.229564, 1669.047, 114.1024
201.4, 0.2533793, 0.03313247, 16.35999, 48.49306, 25.13463, 27.71236, 831.9062, 0.6702316, 212.0639, 18.72311, 127.1294, 9.595017, 1.143073, 1587.686, 105.3876
201.5, 0.239812, 0.0314611, 18.89431, 45.77907, 22.96091, 25.38836, 787.3313, 0.6363429, 203.4916, 17.83339, 172.1356, 9.159373, 1.062665, 1554.596, 97.3385
201.6, 0.226971, 0.02987405, 17.56537, 43.21698, 20.97519, 77.619, 783.1573, 0.6041678, 195.2658, 16.98594, 158.6707, 8.743509, 24.08662, 1666.012, 89.90412
201.7, 0.2148177, 0.02836705, 16.3299, 40.79828, 19.16119, 71.10974, 737.3565, 0.5736194, 187.3725, 16.17877, 177.6198, 8.346527, 22.48741, 1871.315, 83.03755
201.8, 0.2033151, 0.02693607, 146.5483, 38.51495, 17.50407, 117.8637, 694.2343, 0.5446157, 179.7983, 15.40995, 163.7259, 7.967569, 20.90557, 2030.775, 76.69543
201.9, 0.1924285, 0.02557728, 136.2407, 36.3594, 15.99027, 109.3141, 653.6339, 0.5170785, 172.5303, 14.67767, 150.9189, 7.605816, 19.43501, 1931.781, 70.83769
202, 0.1821247, 0.02428703, 126.6582, 34.3245, 14.60738, 100.1469, 615.408, 0.4909337, 165.5561, 13.98018, 139.1137, 7.260489, 18.06788, 1950.835, 65.42735
202.1, 0.1723727, 0.02306187, 117.7496, 32.40348, 13.34409, 91.74838, 579.4175, 0.4661108, 158.8638, 13.31584, 128.2319, 6.93084, 16.79693, 1855.738, 60.43024
202.2, 0.1631429, 0.02189852, 109.4677, 71.94849, 12.19005, 84.05421, 545.5319, 0.442543, 152.442, 12.68307, 118.2013, 6.616158, 15.61538, 1887.18, 55.81479
202.3, 0.1544073, 0.02079385, 101.7682, 67.92178, 11.13582, 77.00528, 513.628, 0.4201669, 146.2798, 12.08037, 108.9553, 6.315764, 14.51694, 1828.781, 51.55185
202.4, 0.1461394, 0.0197449, 94.61032, 80.93327, 10.17276, 70.54749, 521.0563, 0.3989221, 140.3667, 11.50631, 100.4326, 6.029008, 13.49577, 1913.975, 47.61449
202.5, 0.1383143, 0.01874887, 87.95586, 76.40372, 9.29299, 64.63126, 490.5837, 0.3787516, 134.6926, 10.95953, 92.57651, 5.755272, 12.54643, 1885.079, 43.97786
202.6, 0.1309081, 0.01780308, 81.76945, 72.12767, 8.489305, 59.21117, 464.7127, 0.3596009, 129.2479, 10.43873, 85.33495, 5.493965, 11.66387, 1793.187, 40.61898
202.7, 0.1238986, 0.016905, 76.01817, 68.09094, 7.755124, 54.24562, 558.116, 0.3414186, 124.0233, 9.942683, 78.65985, 5.244522, 10.8434, 1705.775, 37.51665
202.8, 0.1172643, 0.01605223, 70.6714, 64.28014, 7.084438, 134.4926, 525.4761, 0.3241555, 119.0099, 9.470206, 72.5069, 5.006404, 10.08064, 1622.624, 34.65126
202.9, 0.1109853, 0.01524248, 65.7007, 192.5164, 6.471755, 123.2139, 494.7451, 0.3077654, 114.1991, 9.020181, 66.83524, 4.779098, 9.371532, 1681.299, 32.00471
203, 0.1050425, 0.01447357, 61.07962, 245.0101, 5.912058, 112.8809, 465.8112, 0.292204, 109.5828, 8.59154, 61.60723, 4.562112, 8.712308, 1650.29, 29.5603
203.1, 0.09941792, 0.01374345, 56.78356, 231.2978, 5.400765, 103.4145, 438.5696, 0.2774294, 105.1531, 8.18327, 56.78817, 4.354978, 8.099455, 1604.925, 27.30259
203.2, 0.09409451, 0.01305016, 52.78967, 218.3529, 4.933691, 94.74202, 483.4548, 0.2634018, 100.9025, 7.7944, 52.34606, 4.157248, 7.529712, 1561.905, 25.21731
203.3, 0.08905615, 0.01239184, 49.07668, 206.1324, 4.50701, 91.39788, 455.1813, 0.2500835, 96.82372, 7.424009, 48.25143, 3.968496, 7.000047, 1570.389, 23.2913
203.4, 0.08428757, 0.01176674, 45.62486, 194.5959, 4.117231, 83.7331, 428.5612, 0.2374386, 133.0432, 7.071219, 44.47709, 3.788314, 6.507641, 1551.783, 21.51239
203.5, 0.07977433, 0.01117316, 42.41581, 183.7051, 3.76116, 76.7111, 403.498, 0.2254331, 127.6652, 6.735194, 40.99799, 3.616313, 6.049872, 1476.138, 280.8497
203.6, 0.07550275, 0.01060953, 39.43248, 204.5792, 3.435884, 70.27798, 379.9005, 0.2140346, 122.5045, 6.415137, 37.79103, 3.452121, 5.624304, 1464.138, 799.7216
203.7, 0.0714599, 0.01007434, 36.65898, 193.1296, 3.138738, 64.38435, 357.6831, 0.2032125, 117.5525, 6.110289, 34.83493, 3.295383, 5.228672, 1392.766, 1428.073
203.8, 0.06763352, 0.009566135, 34.08056, 182.3208, 2.867291, 58.98497, 336.765, 0.1929375, 128.2999, 5.819928, 32.11006, 3.145763, 4.860869, 1422.838, 1662.729
203.9, 0.06401204, 0.009083571, 31.68349, 172.117, 2.619319, 54.03839, 317.0703, 0.1831821, 123.1136, 5.543364, 29.59833, 3.002935, 4.51894, 1384.467, 1535.735
204, 0.06058446, 0.00862535, 29.45502, 162.4842, 2.392792, 49.50664, 298.5273, 0.1739199, 134.8703, 5.279943, 27.28308, 2.866593, 4.201063, 1342.902, 1527.997
204.1, 0.05734042, 0.008190244, 27.38329, 153.3906, 2.185857, 45.35493, 281.0688, 0.1651261, 132.2921, 5.029039, 25.14894, 2.73644, 3.905546, 1277.439, 1411.294
204.2, 0.05427008, 0.007777087, 25.45728, 144.8058, 1.996817, 41.55138, 264.6312, 0.1567769, 126.9444, 4.790059, 23.18173, 2.612197, 3.630817, 1362.636, 1564.259
204.3, 0.05136415, 0.007384772, 23.66673, 136.7016, 1.824126, 38.06681, 249.155, 0.1488498, 121.8129, 4.562435, 21.3684, 2.493595, 3.375413, 1430.128, 1444.786
204.4, 0.04861382, 0.007012247, 22.00212, 129.0509, 1.66637, 34.87447, 234.5839, 0.1413236, 126.95, 4.345628, 19.69691, 2.380378, 3.137975, 1467.733, 1334.439
204.5, 0.04601075, 0.006658514, 20.45459, 121.8284, 1.522258, 31.94983, 222.0008, 0.1341779, 121.8183, 4.139123, 18.15617, 2.272302, 2.91724, 1396.185, 1232.519
204.6, 0.04354707, 0.006322625, 19.01591, 115.0101, 1.390608, 29.27047, 214.4767, 0.1273935, 116.894, 3.942431, 113.8043, 2.169132, 2.712032, 1350.254, 1138.383
204.7, 0.04121531, 0.00600368, 17.67842, 108.5734, 1.270344, 26.81579, 201.9336, 0.1209522, 112.1688, 3.755087, 104.9023, 26.54642, 2.521258, 1284.433, 1051.438
204.8, 0.03900841, 0.005700824, 16.435, 236.7908, 1.160481, 24.56698, 190.1241, 13.82441, 107.6345, 3.576645, 96.69658, 25.34113, 2.343905, 1221.821, 1120.56
204.9, 0.03691967, 0.005413246, 15.27904, 223.5384, 1.060119, 22.50675, 274.9432, 13.12541, 103.2836, 3.406682, 89.13274, 24.19056, 2.179027, 1162.261, 1034.976
205, 0.03494278, 0.005140175, 89.91682, 211.0278, 0.968437, 20.61929, 258.8639, 12.46176, 99.10854, 3.244796, 82.16058, 23.09224, 2.025747, 1161.063, 1065.993
205.1, 72.71793, 0.004880879, 83.59248, 271.8479, 0.8846836, 18.89012, 243.725, 11.83166, 95.10226, 3.090603, 75.73379, 22.04378, 1.883249, 1104.465, 984.5758
205.2, 68.8242, 0.004634663, 77.71297, 257.1462, 0.8081735, 17.30597, 229.4714, 11.23342, 91.25792, 2.943737, 69.80972, 21.04292, 1.750775, 1050.626, 909.3773
205.3, 65.13895, 0.004400868, 72.247, 242.7547, 0.7382802, 15.85466, 216.0514, 10.66543, 87.56898, 2.803851, 64.34904, 20.08751, 1.62762, 1203.231, 918.9509
205.4, 61.65104, 0.004178866, 67.16548, 265.4199, 0.6744316, 14.52506, 208.7931, 17.80226, 84.02916, 2.670611, 59.31551, 19.17547, 1.513127, 1223.482, 960.4019
205.5, 58.34989, 0.003968063, 62.44137, 250.5653, 0.6161047, 13.30696, 196.5824, 34.14486, 80.63243, 2.543704, 54.67571, 18.30484, 1.406689, 1163.841, 887.0497
205.6, 55.2255, 0.003767894, 58.04953, 236.5421, 0.5628222, 12.19102, 209.4679, 32.41841, 77.37301, 2.422827, 50.39885, 17.47375, 1.307738, 1107.108, 819.2999
205.7, 52.26841, 573.7173, 53.9666, 223.3036, 0.5141476, 11.16866, 197.2178, 30.77925, 74.24535, 2.307693, 46.45653, 16.68038, 25.58092, 1109.428, 756.7245
205.8, 49.46965, 809.6948, 50.17084, 210.8061, 0.4696826, 10.23204, 333.8563, 29.22297, 71.24411, 2.198032, 42.82259, 15.92304, 23.78147, 1055.347, 768.2527
205.9, 46.82076, 814.5395, 146.7331, 199.0081, 45.456, 9.37396, 356.9777, 27.74538, 68.3642, 41.49234, 39.47291, 15.20009, 22.1086, 1003.902, 709.5762
206, 44.31371, 773.45, 173.4886, 187.8703, 41.52483, 8.587843, 336.1008, 42.22551, 138.4316, 95.70473, 36.38525, 90.16477, 20.55341, 1035.975, 681.9781
206.1, 41.9409, 818.3744, 171.4162, 177.3559, 37.93364, 7.867652, 316.4449, 40.09048, 186.8015, 91.15683, 200.7415, 235.381, 19.10761, 985.4748, 762.1666
206.2, 39.69514, 777.0915, 159.3596, 167.4299, 34.65302, 7.207857, 301.5945, 38.0634, 201.2191, 245.792, 296.7165, 224.694, 17.76352, 937.436, 703.9549
206.3, 37.56963, 814.5239, 148.151, 158.0594, 31.65613, 6.603394, 283.9566, 36.13882, 193.0851, 234.112, 273.5066, 214.4922, 16.51398, 891.7389, 650.1893
206.4, 35.55794, 773.4352, 137.7307, 149.2134, 28.91841, 6.049622, 267.3502, 34.31154, 185.28, 222.9869, 279.5972, 204.7536, 15.35233, 848.2694, 600.53
206.5, 33.65396, 734.4193, 128.0434, 140.8625, 30.3002, 5.54229, 251.715, 32.57666, 177.7904, 212.3906, 257.7265, 195.4571, 42.91892, 806.9189, 554.6636
206.6, 31.85193, 697.3715, 119.0374, 132.9789, 27.67975, 5.077504, 236.9941, 30.9295, 170.6036, 202.2977, 237.5665, 186.5828, 39.89986, 803.5653, 512.3004
206.7, 30.1464, 1168.809, 110.6648, 125.5365, 25.28592, 4.651696, 223.1342, 29.36562, 163.7072, 192.6845, 218.9835, 178.1113, 87.93655, 817.094, 473.1726
206.8, 28.53219, 1955.374, 102.8812, 118.5107, 23.09912, 4.261597, 210.0848, 27.88082, 157.0896, 183.5282, 201.8541, 170.0245, 81.75081, 777.2632, 437.0333
206.9, 27.00441, 2149.723, 95.645, 111.8781, 21.10144, 3.904212, 197.7986, 26.47109, 150.7396, 174.8069, 186.0646, 162.3049, 76.00018, 739.374, 403.6542
207, 25.55844, 2325.584, 88.91777, 105.6167, 19.27652, 3.576798, 186.2309, 25.13264, 144.6462, 166.5, 171.5102, 154.9357, 70.65408, 703.3318, 510.0633
207.1, 24.18989, 2349.643, 82.6637, 99.70567, 17.60943, 3.276842, 175.3397, 23.86187, 138.7991, 158.5879, 158.0943, 147.9012, 65.68404, 669.0466, 522.0638
207.2, 22.89462, 2231.115, 76.84952, 94.1255, 16.08651, 3.002041, 165.0854, 22.65535, 133.1884, 151.0518, 145.7278, 141.186, 116.278, 705.8978, 482.1903
207.3, 21.66871, 2252.287, 71.44427, 88.85764, 14.6953, 2.750284, 155.4309, 21.50984, 127.8045, 143.8738, 134.3286, 134.7757, 108.0986, 671.4875, 549.1528
207.4, 20.50844, 2138.671, 152.7706, 83.88459, 13.42441, 2.519641, 146.3409, 20.42225, 122.6383, 137.0369, 123.8211, 128.6565, 100.4946, 661.0698, 507.2104
207.5, 19.4103, 2030.785, 142.0255, 79.18987, 12.26343, 2.30834, 137.7826, 19.38964, 117.6808, 130.5249, 114.1355, 122.8151, 93.42545, 628.8447, 468.4714
207.6, 18.37096, 1928.342, 132.036, 74.75789, 11.20285, 2.114758, 129.7247, 18.40925, 112.9238, 124.3224, 105.2076, 117.2389, 99.37052, 657.9562, 505.5544
207.7, 17.38728, 1831.067, 122.7492, 70.57396, 63.36142, 1.937411, 122.1381, 17.47843, 108.359, 118.4145, 96.97798, 111.9159, 92.38047, 625.8829, 525.4069
207.8, 16.45626, 1738.699, 114.1156, 66.62418, 57.88174, 1.774936, 114.9952, 16.59468, 103.9788, 112.7875, 89.39214, 106.8345, 85.88212, 613.4567, 613.5136
207.9, 15.5751, 1650.99, 121.2268, 62.89547, 52.87595, 1.626087, 108.2701, 15.75561, 99.77567, 107.4278, 82.39967, 101.9839, 79.84089, 935.1608, 1209.534
208, 14.74112, 1581.71, 112.7003, 59.37543, 48.30308, 1.489721, 101.9382, 14.95896, 95.74242, 102.3228, 75.95418, 97.35353, 74.22462, 1171.106, 1780.772
208.1, 13.95179, 1501.921, 104.7734, 56.0524, 44.12568, 1.36479, 95.97661, 14.2026, 91.8722, 97.46043, 70.01286, 92.93338, 69.00341, 1373.436, 2283.361
208.2, 13.20473, 1479.089, 97.40416, 52.91534, 40.30956, 1.250337, 90.36369, 13.48448, 88.15843, 92.8291, 64.53629, 88.71391, 64.14948, 1568.93, 2815.413
208.3, 12.49767, 1404.476, 90.5532, 49.95386, 36.82347, 1.145481, 85.07902, 12.80267, 84.59479, 88.41785, 59.48811, 84.68603, 59.637, 1625.895, 3082.298
208.4, 11.82848, 1333.627, 91.45705, 47.15812, 143.2172, 1.049419, 80.10341, 12.15533, 81.17519, 84.21623, 54.83482, 80.84102, 55.44193, 1842.003, 3474.284
208.5, 11.19511, 1267.17, 85.02438, 44.51885, 130.8313, 0.9614131, 75.41879, 11.54073, 77.89383, 80.21427, 50.54551, 77.17059, 51.54196, 1913.228, 3769.814
208.6, 10.59566, 1378.713, 79.04415, 42.02729, 119.5166, 0.8807873, 71.00813, 10.9572, 74.74511, 76.40248, 46.59172, 73.6668, 47.91633, 1985.393, 3770.671
208.7, 10.02831, 1375.871, 73.48455, 39.67517, 183.5972, 0.806923, 66.85542, 10.40317, 71.72367, 72.77183, 42.94721, 70.3221, 44.54573, 2061.88, 3759.219
208.8, 9.491334, 1361.673, 68.31599, 37.45469, 167.7192, 0.739253, 62.94556, 9.877161, 68.82437, 69.31371, 39.58778, 67.12926, 41.41224, 1961.37, 3729.362
208.9, 8.983113, 1292.983, 63.51096, 35.35849, 153.2143, 0.677258, 59.26436, 9.377746, 66.04227, 66.01991, 36.49113, 66.09734, 38.49916, 2047.317, 3520.566
209, 8.502106, 1445.734, 59.04389, 33.3796, 167.3788, 0.620462, 55.79845, 8.903583, 63.37263, 62.88264, 33.63671, 98.96375, 35.791, 1988.804, 3251.677
209.1, 8.046854, 1960.296, 54.89101, 31.51146, 152.9034, 0.568429, 52.53523, 8.453394, 60.8109, 59.89445, 31.00557, 94.47049, 33.27335, 1945.283, 3132
209.2, 7.615979, 2676.207, 207.0588, 29.74788, 139.6798, 0.5207596, 49.46286, 8.025969, 58.35273, 57.04826, 28.58024, 90.18124, 30.93279, 1897.552, 3132.589
209.3, 7.208176, 3212.26, 192.4952, 28.08299, 211.1734, 0.4770878, 46.57016, 7.620154, 55.99392, 54.33732, 26.34463, 86.08672, 28.75687, 1833.227, 3077.878
209.4, 6.822208, 3323.812, 178.956, 26.51129, 192.9104, 0.4370784, 43.84663, 7.234859, 53.73047, 51.75521, 24.28389, 82.17812, 26.73402, 1743.863, 2908.88
209.5, 6.456908, 3156.143, 208.9098, 25.02755, 176.227, 0.4004242, 41.28239, 6.869046, 51.55851, 49.2958, 22.38435, 233.9482, 24.85346, 1658.855, 2729.115
209.6, 6.111167, 2996.931, 194.216, 23.62684, 160.9863, 0.366844, 38.8681, 6.521729, 49.47435, 46.95325, 20.63339, 223.3262, 23.10519, 1627.542, 2617.988
209.7, 5.78394, 2981.091, 180.5558, 22.30453, 147.0638, 0.3360798, 36.59501, 6.191974, 47.47444, 44.72203, 19.0194, 213.1865, 21.47989, 1731.047, 2573.743
209.8, 5.474235, 2830.71, 280.3217, 21.05623, 134.3452, 0.3078956, 34.45485, 5.878891, 45.55537, 42.59684, 17.53166, 203.5071, 19.96892, 1809.646, 2377.169
209.9, 5.181112, 2712.893, 260.6052, 19.87779, 148.0622, 0.2820749, 32.43985, 5.581639, 43.71387, 40.57263, 16.16029, 194.2673, 18.56424, 1866.581, 2339.76
210, 4.903686, 2598.423, 242.2754, 18.7653, 135.2573, 0.2584196, 30.5427, 5.299417, 41.94682, 38.64462, 14.89619, 185.4469, 17.25837, 1900.344, 2191.491
210.1, 4.641114, 2668.66, 225.2349, 17.71507, 123.5599, 0.2367481, 28.75649, 5.031465, 40.25119, 36.80822, 13.73098, 177.0271, 16.04436, 1807.708, 2072.471
210.2, 4.392602, 2534.04, 209.3929, 16.72362, 183.056, 0.216894, 27.07475, 4.777061, 38.62411, 35.05909, 12.65691, 168.9895, 14.91575, 1924.073, 1945.519
210.3, 4.157397, 2503.358, 200.2587, 15.78766, 167.2247, 0.1987049, 25.49136, 4.53552, 37.0628, 33.39308, 11.66686, 161.3168, 13.86652, 1830.281, 1886.356
210.4, 3.934786, 2421.812, 186.255, 111.813, 152.7626, 0.1820412, 24.00057, 4.306192, 35.5646, 31.80624, 10.75425, 153.9925, 12.89111, 1741.06, 1742.283
210.5, 3.724095, 2387.647, 190.5741, 105.5552, 139.5513, 0.1667749, 135.1689, 4.088459, 34.12696, 30.2948, 9.913025, 147.0008, 11.9843, 1656.189, 1692.836
210.6, 3.524685, 2267.203, 177.17, 164.5016, 127.4825, 0.1527889, 451.3114, 3.881736, 32.74744, 28.85519, 9.137605, 140.3265, 11.14129, 1752.2, 1607.569
210.7, 3.335953, 2219.701, 164.7087, 155.295, 116.4574, 0.1399757, 807.8322, 3.685466, 31.42369, 27.48399, 8.42284, 173.8716, 10.35757, 1666.786, 1484.788
210.8, 3.157327, 2370.674, 153.1238, 146.6037, 106.3858, 0.1282371, 903.0593, 3.499119, 30.15344, 26.17795, 7.763986, 235.0467, 9.628987, 1585.535, 1436.25
210.9, 2.988266, 2251.085, 180.1547, 138.3988, 97.18525, 0.117483, 1007.434, 3.322194, 28.93454, 24.93397, 7.156669, 224.3748, 8.951653, 1508.245, 1326.554
211, 47.39405, 2359.744, 167.8184, 218.7531, 88.78038, 0.1076306, 948.5168, 3.154215, 27.76492, 23.7491, 6.596858, 214.1875, 8.321963, 1434.723, 1382.318
211.1, 44.8563, 2240.707, 172.1531, 266.7645, 81.39302, 0.09860455, 899.939, 2.99473, 26.64257, 22.62054, 6.080836, 257.3346, 7.736569, 1473.53, 1423.361
211.2, 42.45443, 2207.801, 163.6811, 251.8346, 74.3539, 0.09033541, 847.3085, 3.10964, 25.56559, 21.54561, 5.605179, 245.6508, 7.192353, 1476.879, 1314.65
211.3, 40.18118, 2098.939, 152.1685, 237.7403, 67.92355, 0.08275972, 797.756, 2.952408, 24.53215, 20.52176, 5.166728, 234.4975, 6.686419, 1404.885, 1214.241
211.4, 38.02965, 2100.604, 141.4657, 269.8025, 62.04932, 0.07581935, 751.1015, 2.803127, 23.54048, 19.54657, 4.762575, 223.8506, 6.216074, 1336.402, 1236.924
211.5, 35.99332, 1994.639, 174.8898, 254.7026, 56.68311, 0.06946101, 755.3071, 18.96697, 22.5889, 18.61771, 4.390036, 213.6871, 5.778815, 1393.833, 1142.452
211.6, 34.06603, 2028.853, 162.5889, 240.4478, 51.78098, 0.06363589, 711.135, 18.00795, 21.67578, 17.733, 4.046637, 203.985, 5.372314, 1445.057, 1246.089
211.7, 32.24194, 1926.508, 151.1531, 226.9908, 102.2143, 0.05829928, 669.5463, 35.96946, 20.79957, 16.89032, 3.730099, 194.7235, 4.994408, 1374.615, 1198.247
