 , C000, C001, C002, C003, C004, C006, C009, C013, C017, C019, C020, C023, C030, C040, C047, C049, C069, C071, C112
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
323.5, 484.0442, 86.26774, 6.884095, 9.130156, 198.5385, 172.6831, 361.8104, 45.10644, 1.837415, 539.7495, 0.09770004, 145.5833, 2.259176, 191.9636, 804.9952, 347.6017, 446.1388, 70.21558, 117.0623
323.6, 473.1336, 81.8093, 64.71526, 8.633464, 185.8414, 162.8881, 344.1333, 42.99389, 1.750146, 506.7568, 0.09211697, 136.3246, 2.153685, 183.1568, 892.4186, 338.9256, 424.0648, 66.14808, 111.9151
323.7, 448.6083, 77.58129, 71.64497, 8.163793, 173.9563, 173.0689, 388.7411, 40.98028, 1.667022, 475.7809, 0.08685295, 127.6546, 2.05312, 174.754, 848.9407, 463.8011, 403.083, 62.3162, 106.9941
323.8, 425.3542, 73.57178, 68.08052, 7.719672, 162.8314, 309.5699, 369.7483, 39.06098, 1.587845, 446.6983, 0.08188975, 119.5361, 1.957251, 201.3257, 807.5811, 432.0154, 439.8282, 58.7063, 102.2896
323.9, 403.3055, 69.76949, 64.69341, 7.299712, 152.4179, 292.0103, 423.1043, 37.23157, 1.51243, 667.7127, 0.07721017, 111.9339, 1.865858, 192.0893, 785.9135, 402.408, 418.0664, 55.30551, 97.79189
324, 476.0241, 66.16371, 86.3242, 6.902598, 142.6703, 366.4983, 402.4326, 35.48784, 1.440596, 626.8982, 0.072798, 104.8152, 1.778733, 217.3065, 872.5052, 402.6255, 455.1567, 52.10173, 93.49197
324.1, 494.6757, 62.74428, 85.44786, 6.527088, 133.5462, 401.6039, 382.7708, 33.82578, 1.372174, 717.3834, 0.06863796, 98.14919, 1.695675, 207.337, 829.9975, 439.6704, 543.9191, 49.08354, 89.38111
324.2, 469.0337, 59.50157, 81.19669, 6.172006, 125.0056, 378.8239, 364.0697, 32.24155, 1.307002, 673.5327, 0.06471565, 91.90713, 1.616497, 197.8249, 789.5607, 409.5384, 539.9065, 46.24019, 85.45101
324.3, 444.7208, 56.42645, 78.09041, 5.836241, 117.0111, 357.3361, 346.2822, 30.73153, 1.244925, 632.3624, 0.06101748, 86.06205, 54.10837, 188.7492, 751.094, 551.6156, 513.1931, 43.56155, 81.69372
324.4, 421.6683, 53.51025, 74.20528, 5.518742, 109.5279, 337.0672, 329.3638, 29.29222, 1.185796, 593.7087, 0.05753064, 80.58871, 51.5818, 180.0898, 714.5013, 513.8116, 487.8014, 41.03808, 78.10163
324.5, 399.8107, 50.74477, 70.51345, 5.218515, 102.5233, 317.9479, 313.272, 27.92033, 1.129476, 557.4178, 0.05424305, 75.46346, 49.17321, 184.9165, 679.6914, 478.5985, 463.666, 38.6608, 74.66749
324.6, 379.0861, 48.12222, 67.00529, 4.934621, 95.96669, 299.9131, 297.9664, 26.61269, 1.075831, 577.3634, 0.05114334, 70.66416, 46.87709, 235.6651, 646.5774, 445.7986, 440.7248, 36.42122, 71.38435
324.7, 359.4358, 45.63519, 63.67167, 4.666171, 116.2309, 282.9014, 283.4086, 25.36629, 1.024734, 551.0719, 0.04822075, 66.17009, 44.68819, 237.6316, 615.0767, 466.9391, 418.9187, 34.31139, 68.24557
324.8, 340.8041, 43.27671, 60.50389, 4.412325, 117.2156, 266.8545, 269.562, 24.17826, 0.9760637, 517.3871, 0.04546518, 92.09365, 42.6015, 226.7296, 585.1107, 451.5727, 398.1915, 32.32377, 65.2448
324.9, 445.7332, 41.04011, 57.49373, 4.172289, 109.7194, 259.6438, 287.0401, 23.04588, 0.929705, 525.038, 0.04286708, 86.23672, 40.61224, 270.1967, 556.6046, 429.0893, 391.9768, 30.45129, 62.37597
325, 422.6281, 38.9191, 54.63332, 3.945312, 102.7025, 244.9162, 296.5083, 21.96653, 0.8855481, 492.9446, 0.04041744, 80.75227, 38.71587, 257.8008, 529.4872, 399.6825, 377.2955, 28.68728, 59.63329
325.1, 434.0607, 36.90771, 51.91522, 3.730682, 135.6546, 306.5504, 282.0217, 20.93774, 0.8434884, 588.8199, 0.03810779, 75.61662, 36.90805, 245.9735, 503.6911, 411.0782, 408.2068, 27.02547, 57.0112
325.2, 411.5607, 35.00027, 113.2376, 3.527728, 126.9792, 289.1621, 268.2429, 19.95712, 0.8034264, 552.8278, 0.03593012, 70.80758, 35.18465, 280.6926, 479.1517, 387.7486, 388.0096, 78.35165, 54.50441
325.3, 390.227, 33.19141, 107.6039, 3.335815, 118.8585, 272.7601, 258.4057, 19.02244, 0.7652672, 527.3344, 0.0338769, 66.30438, 47.09784, 267.8151, 455.8078, 369.058, 368.8117, 73.81283, 52.10784
325.4, 432.7128, 31.47603, 102.2504, 3.154342, 111.2572, 307.479, 245.7807, 18.13153, 0.7289203, 495.1006, 0.031941, 62.08758, 44.89862, 255.5284, 433.6012, 343.7652, 350.5637, 75.09941, 49.81665
325.5, 410.2827, 29.84931, 97.16328, 2.982742, 104.142, 290.038, 233.7725, 17.28234, 0.6942998, 471.6477, 0.03011574, 58.13896, 42.8021, 243.8054, 412.4765, 431.1403, 333.2186, 70.74899, 47.62621
325.6, 427.3445, 28.30666, 92.32925, 2.820477, 97.48183, 273.5864, 222.351, 16.47293, 0.6613236, 442.8178, 0.02839478, 54.44146, 142.9974, 232.6202, 535.7965, 401.5929, 316.7316, 66.65059, 45.53207
325.7, 405.1926, 26.84373, 87.73573, 2.667039, 91.24761, 287.0377, 211.4876, 15.70142, 0.6299136, 415.7502, 0.02677216, 50.97911, 136.3202, 221.9482, 509.693, 374.0704, 301.0604, 62.7896, 43.53002
325.8, 458.9931, 25.45641, 83.37073, 2.521949, 85.41208, 270.7562, 201.1549, 14.96605, 0.5999955, 390.3371, 0.02524227, 47.73696, 129.9548, 288.6694, 484.8611, 528.2932, 286.1646, 59.15228, 41.616
325.9, 435.2007, 39.74902, 79.2229, 2.384752, 79.94975, 255.3983, 191.327, 14.26512, 0.5714983, 646.9482, 0.0237998, 44.701, 202.1811, 275.4259, 461.2391, 492.0876, 272.0058, 55.72565, 39.78614
326, 412.6417, 58.34679, 75.28143, 28.10755, 74.83675, 242.064, 181.9793, 13.59701, 0.5443547, 607.4029, 0.02243976, 41.85813, 192.7403, 271.7205, 438.7679, 518.7256, 258.5475, 52.49754, 38.03674
326.1, 391.252, 55.33135, 71.53606, 26.57846, 125.4853, 228.3336, 262.6432, 12.9602, 0.5185002, 595.2378, 0.02115744, 39.19605, 374.7099, 309.8573, 443.8368, 483.1757, 245.7551, 49.45642, 36.36425
326.2, 370.971, 52.47175, 67.97702, 25.13256, 117.4602, 299.3947, 249.8111, 12.35321, 0.4938737, 629.0359, 0.0199484, 36.70327, 357.213, 295.6418, 422.2134, 485.2372, 233.5957, 46.59146, 34.76531
326.3, 351.7414, 49.75994, 64.59505, 131.2704, 109.9483, 282.4123, 237.606, 11.77465, 0.4704169, 590.5856, 0.01880845, 34.36903, 340.5331, 391.6013, 462.767, 451.9823, 222.0379, 43.89248, 33.23668
326.4, 361.1014, 47.18828, 61.38134, 208.301, 102.9168, 266.3932, 225.9973, 11.22319, 0.4480741, 554.4855, 0.01773364, 32.18325, 324.632, 486.57, 440.2213, 421.0065, 211.0519, 126.3076, 31.77525
326.5, 343.9646, 44.74952, 58.32752, 196.9692, 96.335, 251.2827, 283.9122, 10.69755, 0.4267926, 520.5921, 0.01672025, 30.13647, 368.6545, 464.2474, 492.3731, 392.1536, 200.6095, 118.9907, 30.37809
326.6, 433.8586, 42.43681, 55.42563, 186.2538, 90.17412, 237.0294, 270.041, 10.19654, 0.4065218, 488.7704, 0.01576478, 28.21986, 356.2725, 448.6735, 468.3851, 365.2781, 190.6838, 184.1345, 29.04236
326.7, 433.8446, 40.24362, 52.66812, 176.1213, 84.40724, 223.5845, 290.8182, 33.74753, 0.3872138, 458.8939, 0.0148639, 26.42515, 361.8925, 428.0894, 542.77, 340.2444, 181.2491, 173.4678, 27.76536
326.8, 463.9196, 99.10258, 50.04779, 166.5401, 316.7449, 415.9931, 580.4288, 65.32825, 0.3688229, 602.2348, 0.0140145, 24.74457, 344.994, 540.6697, 516.3267, 316.9264, 172.2813, 272.1291, 26.54452
326.9, 512.9935, 394.6296, 47.55783, 157.4801, 396.9837, 392.397, 581.9545, 62.26862, 0.3513054, 565.4227, 0.01321364, 23.17087, 328.8847, 539.456, 491.1717, 295.2064, 163.7572, 345.0887, 25.37735
327, 486.4019, 772.3299, 45.19175, 148.913, 616.4506, 376.744, 553.5218, 59.35228, 26.48841, 530.8607, 0.01245855, 21.69726, 313.5276, 514.7071, 467.2422, 274.975, 155.6548, 325.0982, 24.2615
327.1, 726.6093, 732.4149, 42.94339, 140.8119, 617.9847, 455.2387, 526.4782, 56.57253, 25.23033, 498.4114, 0.01174661, 48.23094, 298.8876, 605.9383, 444.4786, 256.1301, 147.9534, 306.2656, 23.19472
327.2, 793.9512, 694.5627, 40.80688, 133.1516, 620.556, 429.4165, 567.0875, 53.92297, 24.032, 467.9456, 0.01107535, 45.16357, 284.9312, 578.1393, 422.824, 238.5767, 140.6329, 288.524, 22.17484
327.3, 908.9916, 658.6667, 38.77667, 125.908, 610.3443, 405.059, 544.908, 51.3975, 22.89059, 439.342, 0.01044245, 42.29128, 271.6264, 551.6157, 402.2243, 222.2262, 133.6747, 271.8102, 21.19981
327.4, 884.2346, 647.4971, 88.68621, 119.0584, 571.3112, 470.2444, 518.2853, 48.99031, 21.80338, 412.4868, 0.009845716, 39.60165, 258.943, 526.309, 382.6283, 206.9964, 127.0608, 256.0645, 20.26765
327.5, 838.3994, 614.0336, 84.27393, 112.5815, 567.9025, 802.6947, 631.1991, 46.69586, 20.76782, 387.2732, 0.009283083, 37.08308, 246.8517, 502.1632, 363.987, 192.8102, 120.7741, 241.231, 19.37648
327.6, 794.9401, 582.2996, 80.08116, 106.4569, 534.4566, 858.4207, 600.3604, 44.50887, 19.78144, 448.5218, 0.008752602, 34.72469, 235.3251, 479.1252, 387.0404, 179.5963, 114.7984, 227.2568, 18.52449
327.7, 753.7336, 556.0347, 310.1532, 108.4757, 500.2767, 809.7289, 571.0284, 42.4243, 18.84191, 421.1055, 0.008252435, 32.51628, 224.3367, 457.1441, 368.1841, 167.288, 109.1185, 214.0921, 17.70997
327.8, 714.663, 527.298, 294.7225, 102.5745, 468.2826, 763.7992, 543.1296, 40.43737, 17.947, 395.3651, 0.00778085, 30.44832, 213.8614, 436.1715, 350.2465, 155.8233, 103.7195, 201.69, 16.93126
327.9, 677.6177, 500.0466, 280.0596, 96.99432, 438.3347, 720.4747, 524.4454, 38.5435, 17.0946, 371.198, 0.007336214, 28.51188, 203.8753, 416.161, 333.1827, 145.1442, 98.58768, 190.0063, 16.18679
328, 642.4927, 474.2035, 266.1262, 91.7177, 410.302, 679.6076, 504.9612, 36.73832, 16.28268, 348.5082, 0.006916987, 26.69859, 194.3554, 397.0686, 316.9503, 179.0432, 93.70978, 178.9995, 15.47505
328.1, 609.1885, 464.7611, 252.886, 293.252, 384.0621, 641.0587, 480.2902, 35.01769, 15.50933, 327.2054, 0.006521716, 25.00062, 185.2801, 378.8521, 301.5088, 166.7728, 89.07322, 168.6303, 14.79461
328.2, 606.5957, 440.7417, 240.3045, 360.9521, 371.2051, 604.6963, 471.9387, 33.37765, 14.7727, 307.2047, 0.006149033, 23.41064, 176.6285, 361.4713, 427.8397, 155.3433, 84.66607, 158.8617, 14.14409
328.3, 581.1302, 417.9636, 290.4283, 504.2303, 347.4656, 570.3965, 451.4409, 31.81441, 14.07106, 288.4265, 0.005797646, 21.92178, 168.3809, 344.8879, 566.3325, 144.6971, 80.47697, 149.659, 13.52217
328.4, 551.0068, 396.3626, 275.979, 480.5827, 358.4403, 538.0422, 524.0073, 30.32439, 13.40275, 270.7962, 0.00546634, 20.52761, 160.5185, 329.0653, 639.8283, 377.6705, 76.49515, 140.9895, 12.9276
328.5, 522.4448, 375.8781, 262.2486, 507.2199, 335.5171, 507.5232, 498.4057, 28.90416, 12.76618, 254.2435, 0.005153967, 19.2221, 153.0231, 321.2787, 829.1011, 351.7876, 72.71033, 132.8221, 12.35917
328.6, 495.3633, 356.4522, 249.2013, 479.6265, 314.0599, 478.7353, 545.2031, 27.55044, 12.15984, 238.7027, 0.004859443, 17.99962, 145.8778, 322.7542, 788.7079, 327.6784, 69.11278, 125.1279, 11.81573
328.7, 469.6856, 338.0303, 350.0437, 453.5342, 293.9749, 451.5802, 518.5659, 26.26012, 11.5823, 338.4011, 0.004581751, 16.85489, 139.0661, 366.5054, 769.3069, 305.2216, 65.69322, 117.8794, 11.2962
328.8, 445.339, 320.5604, 332.6284, 428.8614, 275.1745, 425.9655, 552.8253, 25.03023, 11.03219, 317.716, 0.004319927, 15.78296, 132.5725, 349.6911, 731.827, 354.3482, 62.44286, 111.0508, 10.7995
328.9, 479.7423, 303.9934, 316.0797, 418.2921, 257.5763, 401.8037, 525.8157, 23.85795, 10.50821, 298.2953, 0.004073065, 14.7792, 126.3821, 333.6481, 696.173, 330.0636, 59.35332, 104.6177, 10.32464
329, 548.8129, 310.5992, 300.3542, 412.4137, 241.1036, 379.0125, 500.1258, 22.74056, 10.00912, 280.0618, 0.00384031, 13.83928, 120.4807, 318.3412, 758.0252, 318.9722, 128.896, 98.55735, 9.870667
329.1, 522.2643, 395.3452, 285.411, 517.3263, 288.0318, 357.514, 475.691, 21.67552, 9.533728, 262.9428, 0.003620856, 12.95913, 114.8549, 303.7365, 779.2536, 297.112, 243.2076, 92.84804, 9.436652
329.2, 526.6168, 374.9132, 374.9162, 489.1831, 269.6114, 337.2349, 452.4501, 20.66035, 9.080917, 246.8702, 0.003413942, 12.13496, 109.4918, 289.8018, 749.0454, 337.2863, 231.1742, 87.46946, 9.021721
329.3, 499.3191, 355.5372, 356.2635, 462.5709, 252.369, 318.1061, 430.3446, 19.69273, 8.649613, 231.78, 0.003218853, 11.36321, 104.3792, 305.3362, 712.5526, 359.8916, 219.7362, 82.40246, 8.625034
329.4, 535.7886, 337.1626, 338.5388, 437.4064, 244.6769, 300.0624, 409.3192, 18.77042, 8.238794, 217.6123, 0.003034912, 10.64053, 163.7055, 291.3281, 677.8376, 335.2271, 208.8641, 77.62898, 8.24579
329.5, 530.472, 374.4646, 321.6959, 471.2805, 229.0291, 283.0421, 404.317, 17.89131, 7.847488, 204.3105, 0.002861482, 9.963821, 156.0613, 277.9627, 748.4736, 347.3842, 198.53, 73.13203, 7.883222
329.6, 534.2911, 387.6571, 305.691, 446.9659, 238.6285, 266.9873, 384.5632, 17.05338, 7.474767, 191.8219, 0.002697963, 9.330146, 177.6432, 265.2105, 712.0086, 464.6261, 188.7071, 68.89558, 7.536595
329.7, 506.5956, 367.6224, 290.4824, 422.6504, 223.3676, 251.8431, 424.6511, 16.25469, 7.119748, 180.0966, 16.72516, 8.736771, 169.3483, 254.4196, 705.2849, 432.7838, 184.2877, 64.90454, 7.20521
329.8, 542.058, 348.6232, 276.0304, 399.6577, 209.0826, 367.5695, 403.9038, 15.4934, 6.781591, 210.668, 15.7694, 8.181133, 161.4406, 242.7475, 670.924, 403.1237, 245.201, 61.1447, 6.888395
329.9, 527.7824, 330.6059, 262.2975, 377.9158, 195.7112, 346.72, 390.8353, 14.76777, 6.459496, 197.7907, 14.86826, 7.660833, 153.9023, 231.6108, 638.2371, 489.8814, 233.069, 57.60266, 6.585511
330, 500.4243, 313.5198, 249.2477, 357.3567, 183.195, 327.0533, 371.7401, 14.07613, 6.152698, 185.7006, 14.01862, 7.173622, 146.7159, 220.9851, 607.1428, 456.3083, 221.5372, 54.26581, 6.295945
330.1, 474.4843, 351.8798, 236.8472, 337.916, 171.4792, 308.502, 353.5779, 13.41687, 5.860472, 174.3495, 13.21752, 6.717397, 139.865, 210.8469, 619.1334, 425.036, 210.576, 51.12225, 6.019112
330.2, 496.7108, 333.6942, 225.0637, 319.533, 172.1609, 291.0031, 336.3031, 12.7885, 5.582125, 163.6922, 12.46221, 6.290186, 133.3341, 227.2774, 588.9697, 496.5862, 200.1572, 48.1608, 5.75445
330.3, 470.9633, 316.4485, 213.8664, 302.15, 161.1508, 274.4967, 319.8722, 12.18955, 5.316999, 153.6864, 11.75006, 5.890145, 127.1081, 216.8505, 560.2756, 560.3312, 190.2538, 45.3709, 5.501426
330.4, 446.5505, 300.094, 203.2262, 285.7126, 150.8447, 258.9266, 304.2441, 11.61866, 5.064465, 144.2922, 11.0786, 5.515546, 121.1729, 244.8506, 532.9795, 521.9299, 180.8405, 42.74262, 5.259528
330.5, 423.4031, 284.5847, 193.1154, 270.1695, 141.1978, 244.2396, 289.3796, 11.0745, 4.823925, 135.4722, 10.44551, 5.16477, 115.5148, 246.0021, 507.0132, 510.72, 171.8929, 40.26659, 5.028265
330.6, 504.0604, 269.877, 183.5076, 255.4719, 132.1678, 230.3858, 317.8924, 10.55583, 4.59481, 168.7293, 9.848605, 4.836303, 110.1209, 234.7162, 482.3119, 475.7187, 163.388, 37.934, 4.807172
330.7, 477.9898, 268.5751, 174.3778, 241.5739, 123.7153, 217.3177, 309.9427, 10.06145, 4.376577, 197.4539, 9.285808, 4.528726, 142.8673, 223.948, 458.8141, 443.1162, 155.3039, 35.73653, 4.595799
330.8, 540.023, 254.6948, 266.3075, 228.432, 115.8034, 204.991, 363.9625, 9.590221, 4.168709, 185.3843, 8.755171, 4.240709, 136.1962, 213.6738, 436.4611, 412.748, 147.6198, 33.66635, 4.393722
330.9, 512.0304, 274.9718, 253.0583, 216.005, 108.3975, 193.3634, 346.1803, 9.141066, 3.970713, 174.0526, 8.254857, 3.97101, 129.8365, 203.871, 415.1971, 536.2653, 140.3159, 31.7161, 4.200529
331, 485.4888, 260.7609, 289.3638, 204.2541, 101.4652, 182.3953, 376.989, 8.712946, 3.782122, 163.4134, 7.783134, 3.718463, 123.7739, 194.5179, 394.969, 525.9841, 133.3733, 29.87882, 4.015831
331.1, 513.4096, 247.2844, 274.9674, 193.1424, 94.97619, 172.0494, 371.4503, 8.304877, 3.602488, 153.4247, 7.338367, 3.481978, 117.9943, 185.5939, 450.7089, 558.4813, 126.7743, 28.14798, 3.839254
331.2, 486.7965, 234.5044, 306.1479, 182.6352, 88.90221, 162.2904, 353.3022, 7.91592, 3.431386, 144.0464, 6.919017, 3.260532, 112.4846, 177.0793, 428.7508, 520.2068, 120.5018, 26.5174, 3.670441
331.3, 461.5629, 222.3849, 290.9165, 172.6996, 83.21667, 153.0849, 336.0408, 7.54518, 3.26841, 279.4361, 6.52363, 3.05317, 107.2322, 168.9554, 407.8624, 495.0148, 114.5396, 24.98128, 3.509052
331.4, 437.6374, 231.3713, 276.4429, 163.3045, 77.89474, 144.4015, 319.6228, 7.191803, 3.113175, 262.3553, 6.150838, 2.858996, 102.2251, 161.2041, 387.9917, 461.0898, 108.8724, 23.53414, 3.354758
331.5, 414.952, 219.4137, 262.6895, 154.4205, 72.91317, 136.2107, 304.0069, 6.854977, 2.965312, 246.3186, 5.799349, 2.677171, 97.45171, 153.8085, 431.3538, 429.4899, 103.4856, 22.17084, 3.207249
331.6, 421.1977, 237.3556, 249.6202, 146.0199, 68.25018, 166.0523, 304.9606, 6.533926, 2.824473, 244.1736, 5.467946, 2.506909, 92.90125, 146.7521, 467.7849, 564.9276, 98.36539, 20.88651, 3.066226
331.7, 471.6039, 227.2813, 269.4405, 138.0762, 63.8854, 156.6334, 365.7647, 6.227911, 2.690323, 229.2483, 5.15548, 2.347476, 88.56327, 140.0195, 444.9948, 549.2083, 93.49848, 19.67658, 2.931403
331.8, 447.1578, 239.2782, 420.8947, 130.5647, 59.79975, 147.7487, 347.8945, 5.936228, 2.562545, 215.2353, 4.860871, 2.198182, 84.42785, 133.5957, 423.315, 511.5693, 88.87238, 18.53674, 2.802509
331.9, 508.787, 226.912, 399.9545, 123.4618, 55.9754, 139.3681, 330.8973, 5.658206, 2.440835, 225.7848, 4.583097, 2.058383, 80.48553, 170.3566, 567.2566, 476.5098, 84.47516, 17.46293, 2.679282
332, 482.4135, 215.1848, 456.943, 116.7453, 52.39562, 131.4628, 352.0181, 5.393205, 2.324906, 273.7685, 4.321196, 1.927474, 76.7273, 162.5411, 539.6203, 601.0626, 80.29551, 16.45132, 2.561473
332.1, 475.8481, 204.0638, 453.4438, 110.3942, 49.04478, 124.0059, 334.8195, 5.140615, 2.214483, 257.0341, 4.074261, 1.804891, 73.14456, 223.2742, 548.173, 559.8698, 76.32265, 15.49832, 2.448845
332.2, 451.182, 193.5175, 430.8843, 104.3886, 45.90823, 116.972, 411.2359, 4.899856, 2.109305, 241.3227, 3.841438, 1.690105, 69.72911, 256.002, 521.4664, 521.5001, 72.54637, 14.60052, 2.341169
332.3, 555.2578, 183.5163, 409.4471, 98.70976, 154.319, 237.8473, 391.144, 4.670372, 2.009122, 226.5716, 3.621919, 1.582618, 66.47314, 244.2573, 540.2245, 485.7601, 68.95693, 13.75473, 2.238227
332.4, 622.0896, 258.3986, 389.0764, 93.33983, 156.8218, 224.356, 569.4247, 4.451637, 1.913698, 212.7222, 3.414945, 1.481967, 63.36921, 233.0514, 513.9052, 452.4694, 65.54509, 12.95793, 2.139812
332.5, 589.843, 245.0442, 369.7192, 88.26202, 246.8998, 211.63, 573.462, 4.243145, 1.822806, 199.7194, 3.219798, 1.387718, 60.41022, 222.3596, 520.1143, 421.4602, 62.30206, 12.20729, 2.045724
332.6, 574.9578, 232.38, 351.3251, 83.46046, 231.1099, 434.9942, 545.4443, 34.5746, 1.73623, 187.5114, 3.035803, 1.299462, 57.58939, 269.606, 494.7747, 392.5762, 59.21949, 11.50014, 1.955774
332.7, 545.1542, 283.2484, 333.8461, 78.9201, 387.6547, 473.9597, 518.7953, 32.9553, 1.653767, 418.6923, 2.862322, 1.21682, 86.29438, 313.1962, 533.5793, 365.6717, 56.28943, 10.83395, 1.869778
332.8, 741.8986, 295.5262, 317.2367, 74.62675, 563.2081, 688.2732, 657.8655, 34.06374, 1.57522, 493.4998, 2.698755, 1.139433, 82.26491, 338.66, 507.5837, 340.6111, 53.50435, 10.20635, 1.787563
332.9, 954.1346, 294.3468, 301.4536, 70.56696, 653.9091, 649.2327, 625.7239, 32.46837, 1.500404, 463.3342, 2.544535, 1.066967, 78.42358, 334.3375, 482.8547, 317.2679, 50.85707, 52.32944, 1.708964
333, 904.676, 279.1346, 286.4558, 66.72802, 612.0898, 729.2603, 595.1528, 30.94772, 24.0687, 435.0125, 2.399127, 0.9991109, 118.852, 469.6585, 459.3304, 295.5245, 48.34077, 339.96, 1.633821
333.1, 857.7812, 264.7085, 272.2042, 63.09793, 572.9451, 892.7462, 665.0663, 29.49829, 22.92555, 408.4219, 2.262029, 0.9355698, 113.3022, 624.0967, 436.9522, 275.2713, 45.94897, 320.2665, 1.561981
333.2, 839.9042, 251.028, 258.6616, 59.66532, 536.3037, 842.1075, 632.573, 28.11675, 21.83668, 383.4568, 2.132766, 0.8760698, 108.0117, 836.2491, 415.6642, 256.4061, 43.67551, 301.7139, 1.493301
333.3, 818.2165, 238.0545, 245.7928, 56.41945, 502.0056, 794.3411, 601.6672, 26.79991, 20.79954, 360.0177, 2.010889, 0.8203538, 102.9681, 797.884, 395.4134, 238.8338, 41.51454, 284.2359, 1.42764
333.4, 775.8034, 225.7516, 233.5642, 101.0957, 479.9997, 749.2842, 572.2714, 25.54474, 19.81165, 338.0113, 1.895977, 0.7681813, 98.16006, 761.2791, 376.1492, 222.4657, 39.46049, 267.7705, 1.364866
333.5, 735.5889, 214.0844, 221.944, 95.59596, 551.2491, 706.783, 544.3118, 24.34836, 18.87069, 317.35, 1.787631, 0.7193268, 93.57652, 726.3535, 357.8235, 207.2195, 37.50807, 252.2589, 1.304853
333.6, 697.4589, 203.0202, 210.9019, 90.39542, 515.9953, 666.6925, 545.6649, 23.20801, 17.97441, 297.9518, 1.685477, 0.6735793, 89.20702, 747.5164, 340.3907, 241.9496, 35.65225, 237.6458, 1.247478
333.7, 661.3054, 192.5279, 200.4092, 221.5043, 482.996, 674.9993, 519.0052, 22.12107, 28.16329, 279.7392, 30.16099, 0.6307413, 85.04153, 739.6154, 323.8071, 225.368, 33.88825, 285.3499, 1.192626
333.8, 627.0259, 182.5778, 190.4385, 353.5101, 452.1071, 655.2493, 494.1696, 21.08503, 113.0071, 262.6399, 28.43744, 0.5906277, 81.07056, 705.6837, 308.0315, 310.5502, 32.21153, 268.8199, 1.140187
333.9, 594.5234, 173.1419, 180.9639, 440.4221, 423.1937, 618.082, 470.0258, 20.09752, 107.6398, 246.5858, 26.81239, 0.5530652, 77.28501, 724.931, 293.0244, 289.2672, 30.61777, 254.2036, 1.090052
334, 563.7057, 164.1937, 171.9606, 416.4626, 396.1293, 583.0229, 447.0617, 19.15626, 102.5274, 231.513, 25.28019, 0.5178915, 73.67622, 728.2513, 278.7485, 376.4789, 29.10287, 239.4779, 1.042123
334.1, 534.4854, 155.708, 163.4053, 393.8065, 370.7958, 549.9525, 425.2195, 18.25908, 97.65776, 217.3616, 23.83556, 0.4849549, 70.23595, 694.841, 265.1682, 350.6776, 27.66292, 225.6053, 0.9963003
334.2, 506.7798, 147.6608, 155.2756, 444.7889, 347.0824, 566.9347, 547.0325, 17.40392, 93.01945, 204.0752, 22.47348, 0.4541129, 66.95631, 696.9263, 252.2494, 326.6445, 26.29422, 212.5362, 0.9524928
334.3, 480.5104, 140.0295, 147.5504, 434.9605, 324.8856, 534.7768, 570.1598, 16.58881, 88.60143, 191.6009, 21.18923, 0.4252324, 63.82982, 738.7068, 239.96, 304.2585, 24.99324, 200.2243, 0.9106115
334.4, 464.7531, 132.7926, 140.2095, 411.2981, 304.1082, 504.443, 542.3033, 15.81188, 84.39326, 179.8891, 19.97837, 0.3981886, 60.84932, 704.8168, 228.2693, 283.4067, 112.8594, 224.288, 0.8705718
334.5, 440.6622, 125.9297, 133.2339, 487.8997, 284.6597, 475.8297, 515.8079, 15.07133, 80.38495, 168.8932, 18.83671, 0.3728648, 58.00799, 672.4815, 217.1482, 359.7682, 107.2754, 211.2952, 0.8322926
334.6, 431.5091, 119.4214, 147.6377, 530.3379, 383.1408, 448.8395, 527.071, 14.36547, 76.56702, 158.5695, 17.76029, 0.3491515, 55.29933, 728.1483, 206.569, 335.1121, 101.9676, 199.0551, 0.7956966
334.7, 409.1414, 113.2496, 140.2925, 550.1228, 358.6379, 423.3803, 501.3198, 13.69267, 72.93042, 148.8768, 16.74538, 0.3269463, 52.71716, 694.7426, 196.5051, 312.1458, 96.92248, 220.7873, 0.7607096
334.8, 387.9331, 107.3967, 133.3127, 591.6409, 371.1421, 399.3651, 476.8267, 13.05137, 122.5177, 139.7766, 15.78846, 0.3061533, 50.25555, 662.8696, 186.9315, 321.2488, 92.12696, 207.9973, 0.7272611
334.9, 367.8242, 101.8463, 126.6802, 585.9546, 347.4065, 376.7122, 453.5302, 12.44011, 116.6986, 154.9783, 14.88623, 0.2866826, 47.90889, 632.4587, 177.8244, 299.2326, 87.56872, 195.9483, 0.6952834
335, 348.7577, 96.58273, 120.3777, 643.4645, 325.1889, 355.3442, 431.372, 11.85748, 111.156, 145.5052, 14.03556, 0.2684503, 45.67181, 603.4431, 169.1609, 278.7253, 120.3935, 184.5973, 0.6647117
335.1, 330.6795, 102.5336, 114.3887, 657.0992, 304.3922, 335.1882, 410.2963, 11.30214, 105.8766, 138.641, 13.2335, 0.2513775, 43.53919, 717.8709, 160.9195, 259.6234, 114.4367, 240.7206, 0.6354842
