 , C000, C003, C005, C008, C009, C010, C012, C015, C018, C019, C021, C022, C024, C026, C030, C033, C036, C037, C039, C040, C045, C047, C049, C062, C081, C082, C086, C118
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
55.5, 0.01348953, 734.3101, 520.6456, 534.326, 265.9615, 449.9628, 2.897291, 1380.476, 244.2493, 169.8364, 0.01359461, 1072.338, 489.4434, 652.1681, 968.9888, 1.000983, 2207.024, 637.282, 854.2558, 1763.953, 196.6955, 207.2314, 184.7816, 6.228687, 38.09155, 144.9315, 2472.592, 3798.126
55.6, 0.0127993, 719.4042, 490.1435, 509.916, 252.778, 425.0175, 2.761319, 1433.94, 332.8849, 162.6427, 0.01299042, 1024.087, 466.3078, 704.2426, 1090.079, 0.9520044, 2247.507, 602.5215, 815.5853, 1689.68, 187.8809, 198.0396, 176.4661, 5.932443, 36.15772, 137.7569, 2443.354, 3668.855
55.7, 0.0121444, 681.7676, 461.4284, 486.6212, 240.248, 401.4551, 2.631729, 1366.946, 422.1898, 219.3731, 0.01241308, 978.0078, 444.2659, 758.131, 1039.951, 0.9054221, 2114.089, 569.657, 825.9365, 1709.751, 179.4613, 189.2556, 168.5248, 5.650289, 34.32207, 130.9374, 2332.171, 3632.078
55.8, 0.011523, 658.3047, 446.7372, 464.3905, 228.3391, 379.199, 2.50822, 1361.127, 402.4295, 210.0812, 0.01186141, 1023.298, 508.8452, 730.2423, 1204.248, 0.8611191, 2004.417, 710.0883, 788.5479, 1797.498, 171.419, 180.8611, 160.9409, 5.381555, 196.9977, 124.4555, 2371.895, 3719.036
55.9, 0.0109334, 623.8646, 428.9844, 565.7668, 217.0205, 358.1768, 2.390508, 1449.659, 383.5941, 201.1828, 0.01133425, 977.2537, 490.7316, 783.903, 1148.87, 0.8189839, 2039.51, 729.958, 816.011, 1855.796, 163.7371, 172.839, 153.6983, 5.125602, 186.9966, 118.2945, 2362.348, 3784.401
56, 0.01037397, 591.2263, 428.4107, 539.9205, 206.263, 338.3199, 2.27832, 1381.93, 365.6402, 192.6614, 0.01083052, 998.7902, 497.2991, 786.8398, 1209.655, 0.7789103, 2107.347, 701.1624, 779.0718, 2039.702, 156.3995, 165.1727, 167.7853, 4.881822, 177.5032, 112.4385, 2254.851, 3890.295
56.1, 27.96362, 666.3708, 403.3123, 515.2549, 196.0387, 319.564, 2.171396, 1317.366, 348.5267, 184.5009, 0.01034918, 1006.696, 532.9053, 752.5684, 1237.336, 0.7407976, 2127.793, 711.3817, 743.8047, 1953.819, 149.3907, 157.8465, 160.2347, 4.649637, 168.4917, 106.8724, 2290.141, 3918.974
56.2, 32.9303, 631.5087, 379.6842, 491.7161, 243.4461, 301.8478, 2.069491, 1255.818, 337.4941, 176.686, 0.009889229, 961.3991, 507.7154, 719.7896, 1316.328, 0.7045498, 2001.481, 782.0166, 710.134, 1871.551, 142.6959, 150.8452, 156.2529, 4.428494, 159.9377, 101.5819, 2238.703, 3755.854
56.3, 112.9597, 619.0284, 357.4404, 469.2527, 231.3787, 451.8932, 1.972369, 1239.693, 321.698, 169.2022, 0.009449721, 992.575, 516.5585, 688.4385, 1255.796, 0.6700757, 1935.983, 881.0581, 677.9876, 1909.069, 166.5248, 144.1545, 149.2212, 4.21787, 151.818, 96.55319, 2239.402, 3812.25
56.4, 107.1799, 586.6431, 346.8383, 468.5706, 219.9094, 426.8409, 1.879804, 1221.03, 405.2412, 162.0353, 0.009029746, 1055.874, 492.1412, 703.336, 1217.518, 0.6372884, 1875.298, 901.9962, 695.806, 2000.82, 159.0623, 137.7605, 142.506, 4.017263, 231.5871, 91.77347, 2137.5, 3709.018
56.5, 101.6957, 555.952, 326.5187, 683.7043, 209.0087, 403.1774, 1.791584, 1224.102, 459.6851, 176.4718, 0.008628435, 1910.327, 468.8782, 798.5925, 1384.893, 0.6061054, 2005.955, 957.5234, 683.055, 1916.573, 151.9341, 131.6501, 156.0462, 3.826198, 408.1382, 206.3936, 2444.323, 3679.171
56.6, 96.49225, 526.8666, 307.3896, 761.8041, 198.6483, 380.8258, 1.707503, 1166.911, 438.1699, 186.7624, 0.008244961, 1824.371, 446.7148, 878.8922, 1321.208, 0.5764482, 1901.836, 928.5896, 656.2565, 1859.019, 159.9449, 125.8108, 149.0239, 3.644219, 387.4179, 196.1763, 2537.421, 3707.833
56.7, 91.555, 499.3029, 289.3812, 727.002, 188.8014, 359.7134, 1.627369, 1112.392, 417.6617, 178.8518, 0.007878529, 1786.736, 425.599, 840.6113, 1335.095, 0.5482422, 1788.938, 927.4261, 626.549, 1833.764, 152.7772, 120.2304, 142.3175, 3.470896, 429.3972, 186.4649, 2421.958, 3553.501
56.8, 86.87038, 473.1812, 272.4278, 693.7899, 179.4427, 339.7714, 1.550996, 1060.42, 398.1133, 171.2762, 0.007528382, 1725.257, 405.4813, 803.9978, 1273.7, 0.5214162, 1765.403, 903.7101, 633.2575, 1785.339, 145.9307, 114.8976, 135.913, 3.305816, 407.5976, 177.2342, 2311.748, 3553.234
56.9, 82.42545, 448.4261, 256.4676, 662.0949, 170.5478, 320.9349, 1.478206, 1024.599, 379.4799, 246.4641, 0.007193797, 1647.628, 386.3146, 768.979, 1215.128, 0.495903, 1660.603, 854.4173, 604.5911, 1856.911, 139.391, 109.8013, 129.7967, 3.148587, 386.9047, 168.4605, 2265.21, 3670.1
57, 170.3371, 424.966, 241.4424, 631.848, 162.0939, 303.1428, 1.408833, 976.7289, 361.7187, 236.0246, 0.006874083, 1604.756, 368.0539, 735.4855, 1256.995, 0.4716381, 1562.025, 807.8132, 577.2224, 1839.372, 133.1444, 104.9311, 123.9556, 2.998837, 477.1131, 160.1211, 2182.812, 3601.511
57.1, 161.6214, 402.7334, 227.2975, 602.9828, 154.059, 286.3369, 1.342716, 1024.863, 344.7887, 226.0274, 0.006568577, 1532.549, 391.4442, 787.4346, 1231.199, 0.4485604, 1469.299, 963.1913, 551.0927, 1761.923, 127.1778, 100.2769, 118.3774, 2.856209, 516.5372, 152.1945, 2083.485, 3553.97
57.2, 153.3517, 381.6638, 231.5352, 575.4363, 146.4224, 409.1411, 1.279701, 1015.301, 328.6511, 216.4536, 0.006276648, 1463.591, 372.9409, 753.1372, 1252.402, 0.426612, 1435.303, 1013.649, 526.1458, 1760.337, 121.4785, 95.82907, 113.0502, 2.720364, 490.3137, 144.6604, 2167.441, 3612.447
57.3, 145.5051, 480.6109, 217.9707, 549.1482, 139.1644, 386.4589, 1.219644, 967.8655, 313.2689, 207.2854, 0.005997695, 1397.736, 355.3124, 737.8929, 1194.81, 0.4057376, 1496.219, 1005.119, 502.3281, 1813.788, 116.0346, 91.57857, 107.9628, 2.59098, 539.6074, 137.4992, 2108.598, 3620.618
57.4, 138.06, 455.4671, 205.2009, 616.9987, 132.2661, 365.0342, 1.162405, 965.5365, 298.6065, 198.5054, 0.005731138, 1334.844, 437.3436, 705.7534, 1182.33, 0.3858846, 1451.991, 1028.81, 509.2031, 1737.416, 110.8347, 87.51659, 105.3821, 2.46775, 512.2127, 239.2367, 2139.067, 3662.386
57.5, 130.9958, 431.6387, 193.1792, 588.8118, 125.7098, 344.7972, 1.107853, 920.426, 284.6305, 190.0974, 0.005476429, 1274.782, 416.6707, 725.3591, 1127.96, 0.3670029, 1445.644, 972.6936, 486.1524, 1755.374, 105.8678, 83.6348, 100.6397, 2.350381, 486.2087, 350.6158, 2132.046, 3536.482
57.6, 205.3769, 409.0569, 181.8618, 690.8176, 119.4784, 325.6821, 1.05586, 1015.452, 271.3086, 182.0455, 0.005233039, 1217.422, 396.9751, 693.7654, 1076.09, 0.3490452, 1530.479, 919.6381, 464.1452, 1803.635, 101.1235, 79.92517, 96.11077, 2.238594, 461.5249, 333.2591, 2035.029, 3613.933
57.7, 194.8683, 387.6566, 171.2074, 659.2584, 113.556, 307.6268, 1.006308, 968.0095, 258.6102, 174.3346, 0.005000466, 1271.083, 378.2105, 663.5479, 1117.025, 0.3319661, 1439.626, 997.3523, 443.1342, 1727.691, 96.5918, 76.38009, 142.0553, 2.132124, 438.0943, 316.7616, 2111.94, 3582.395
57.8, 184.8975, 452.3976, 161.1772, 629.1411, 107.9271, 332.7036, 0.9590814, 1098.175, 246.5061, 166.9504, 0.00477823, 1221.68, 384.6189, 634.6465, 1065.658, 0.3157228, 1354.166, 942.9518, 434.3005, 1790.197, 133.799, 72.99225, 135.6626, 2.030718, 415.8531, 301.0807, 2183.633, 3518.697
57.9, 175.4368, 428.7298, 151.7346, 653.3756, 102.5772, 314.259, 0.914071, 1148.239, 234.9686, 159.8789, 0.00456587, 1166.71, 366.4383, 674.4529, 1016.653, 0.3002742, 1273.778, 1028.147, 465.0555, 1747.216, 127.803, 69.75468, 129.5575, 1.934134, 394.7411, 286.1762, 2119.854, 3567.986
58, 166.4601, 406.3002, 142.8452, 911.9178, 97.49255, 296.8369, 0.8711731, 1094.593, 223.9711, 153.107, 0.004362949, 1161.719, 349.1171, 682.8916, 969.9018, 0.2855816, 1198.163, 972.0668, 444.0033, 1799.088, 122.0757, 66.66071, 205.297, 1.842145, 374.701, 272.0094, 2023.391, 3559.619
58.1, 157.9428, 385.044, 134.4767, 956.9488, 92.65992, 370.1382, 0.8302884, 1115.537, 213.4883, 146.6219, 0.004169045, 1109.447, 377.4012, 653.1476, 925.3002, 0.2716078, 1235.951, 919.0455, 423.9041, 1723.335, 140.9028, 63.70397, 196.0582, 1.75453, 355.6782, 258.544, 2047.623, 3538.093
58.2, 149.8613, 382.5044, 126.5983, 923.3491, 88.06683, 349.6183, 0.7913224, 1063.418, 203.4961, 140.4115, 0.00398376, 1059.527, 359.5618, 624.6992, 882.7497, 0.2583179, 1162.582, 923.0208, 404.7148, 1667.079, 134.5884, 60.87838, 199.0262, 1.671083, 337.6212, 245.7452, 2042.985, 3431.769
58.3, 142.1933, 362.4931, 119.1816, 881.167, 83.70142, 388.942, 0.7541851, 1013.735, 193.9716, 177.7814, 0.00380671, 1011.853, 342.5656, 651.6719, 842.1559, 0.2456782, 1093.567, 872.6747, 386.3941, 1675.27, 348.0257, 58.17811, 193.0874, 1.591604, 320.4808, 233.5799, 1950.021, 3301.765
58.4, 134.9176, 343.5288, 112.1993, 840.912, 79.55241, 367.3796, 0.7187907, 966.3724, 184.8929, 180.468, 0.003637527, 966.3237, 326.3729, 623.2878, 803.4288, 0.233657, 1056.764, 825.0747, 368.9028, 1604.731, 332.4294, 55.59762, 184.3981, 1.515906, 304.2107, 222.0169, 1861.286, 3402.366
58.5, 128.0143, 325.5566, 154.7577, 897.199, 75.60905, 347.0126, 0.6850573, 954.2252, 176.2392, 181.8509, 0.003475864, 922.8434, 310.9456, 596.14, 766.4827, 0.2222239, 1190.473, 816.495, 371.6515, 1620.501, 391.8837, 53.13158, 176.0999, 1.443807, 434.9851, 211.0262, 1843.899, 3260.749
58.6, 121.4641, 308.5247, 145.6912, 856.2115, 71.86117, 327.7747, 0.6529071, 909.6432, 167.9904, 174.1483, 0.003321386, 881.3195, 296.2475, 647.7003, 895.9087, 0.2113504, 1119.803, 771.9594, 354.8275, 1641.707, 426.0766, 50.77493, 168.1751, 1.375138, 527.0944, 200.5797, 1823.696, 3188.454
58.7, 115.2491, 292.3838, 137.1559, 846.3233, 68.29906, 309.6034, 0.6222658, 867.1441, 160.1277, 166.7719, 0.003173773, 909.0151, 282.2441, 619.4891, 854.7098, 0.2010088, 1053.328, 729.8529, 338.7651, 1572.582, 406.9826, 48.5228, 160.6069, 1.309735, 500.3349, 190.6503, 1779.466, 3239.448
58.8, 109.3521, 277.0873, 151.701, 807.6601, 64.91353, 292.4394, 0.5930624, 826.6306, 152.6331, 159.708, 0.003032721, 871.9717, 298.0344, 592.5068, 815.4054, 0.1911733, 1005.143, 690.0432, 323.4299, 1549.981, 388.7443, 46.37057, 209.2831, 1.247442, 474.934, 181.2124, 1698.493, 3221.97
58.9, 103.7569, 262.5911, 142.8136, 875.7824, 61.69581, 276.227, 0.5652296, 842.3346, 145.4892, 223.0416, 0.002897937, 832.7368, 355.5396, 566.6996, 780.6627, 0.1818191, 945.4749, 778.0159, 336.8724, 1484.718, 371.3233, 44.3138, 199.865, 1.188112, 450.8226, 172.2417, 1766.127, 3282.288
59, 98.44794, 290.012, 167.8428, 835.7734, 58.6376, 331.7244, 0.538703, 802.9802, 138.6797, 213.5943, 0.002769144, 795.2673, 389.7652, 542.0165, 744.7634, 0.1729225, 950.0565, 735.5791, 321.6229, 1443.675, 354.683, 42.34826, 190.8708, 1.131604, 427.9353, 163.7152, 1685.761, 3212.731
59.1, 93.41062, 274.8396, 190.639, 797.5921, 55.73098, 363.6857, 0.5134213, 765.4645, 132.1889, 204.5471, 0.002646074, 759.4838, 371.3413, 518.4086, 710.515, 0.1644613, 893.6584, 695.457, 307.0636, 1461.751, 338.7884, 40.46991, 182.2812, 1.077784, 406.2099, 155.6107, 1729.653, 3157.91
59.2, 88.63105, 260.461, 179.4704, 761.1551, 52.96843, 343.5235, 0.4893261, 729.7015, 126.0019, 216.1423, 0.002528475, 806.0845, 449.9296, 495.8288, 682.8585, 0.1564141, 840.6082, 705.015, 293.1634, 1400.202, 323.6061, 38.67486, 174.0783, 1.026523, 385.5875, 147.9074, 1717.671, 3107.042
59.3, 84.09604, 246.8346, 168.9561, 726.3827, 50.34283, 324.479, 0.4663617, 710.8193, 120.1045, 206.9872, 0.002416101, 769.8142, 437.4651, 522.5077, 651.4568, 0.1487606, 790.7073, 666.56, 279.8925, 1341.245, 309.1042, 36.95944, 166.2445, 0.9777007, 366.012, 140.5855, 1733.325, 3197.097
59.4, 79.79307, 250.386, 159.0578, 702.7354, 47.84737, 306.4904, 0.444475, 714.1837, 114.4831, 198.2199, 0.002308722, 767.4081, 469.2187, 499.7494, 621.4991, 0.1414816, 814.9042, 630.2025, 357.2918, 1328.84, 295.2521, 35.3201, 158.7632, 0.9312001, 347.4303, 133.626, 1654.451, 3064.024
59.5, 75.71027, 326.7647, 149.7394, 670.6318, 45.47561, 289.499, 0.4236155, 680.8165, 109.1248, 189.8239, 0.002206115, 732.8781, 447.0392, 477.9824, 592.9191, 0.1345588, 854.7272, 595.8282, 341.1179, 1316.271, 282.0208, 33.75348, 151.6186, 0.8869112, 458.4519, 127.011, 1757.668, 3026.431
59.6, 71.83638, 309.6696, 140.9669, 681.2963, 43.22142, 273.4496, 0.403735, 649.0084, 104.0173, 181.7836, 0.002108069, 699.9018, 425.9081, 537.9741, 565.6534, 0.1279748, 803.9881, 563.3288, 325.6761, 1260.848, 269.3825, 32.25634, 144.7955, 0.8447286, 435.1773, 120.7235, 1699.785, 3009.953
59.7, 68.16071, 293.4688, 132.7083, 650.1722, 41.07897, 400.8772, 0.3847874, 747.0712, 99.14882, 210.7569, 0.002014379, 668.4093, 405.7758, 514.5421, 539.6415, 0.1217129, 756.261, 532.6021, 310.9334, 1248.57, 257.3105, 49.83429, 138.2795, 0.8045524, 413.0842, 114.7473, 1685.85, 2884.67
59.8, 64.6731, 278.1156, 124.9336, 620.4699, 39.04271, 378.6531, 0.3667291, 712.1675, 94.50823, 296.8894, 0.001924854, 638.3338, 386.5952, 492.1308, 514.8257, 0.1157574, 711.3672, 503.5513, 296.858, 1225.537, 245.7795, 47.62389, 132.0567, 0.7662869, 392.1128, 109.0669, 1674.993, 3005.391
59.9, 61.36396, 263.5656, 117.6144, 602.8472, 37.1074, 357.6611, 0.3495182, 678.8947, 90.08485, 284.3141, 0.001839308, 609.6116, 368.3212, 470.6956, 537.8853, 0.1100933, 669.1384, 476.0851, 327.5721, 1173.934, 234.7653, 45.51153, 126.1139, 0.7298414, 372.2061, 103.6677, 1598.774, 2961.01
60, 58.22413, 249.7768, 133.4773, 575.3068, 35.26801, 337.8329, 0.3331151, 705.1269, 85.86849, 272.2715, 0.001757563, 582.1817, 350.911, 616.0298, 582.6883, 0.1047063, 629.4164, 575.7393, 312.7435, 1336.314, 224.2446, 43.49287, 120.4385, 0.6951293, 353.31, 98.53576, 1526.023, 2963.873
60.1, 55.24496, 236.7094, 178.4053, 654.7789, 33.5198, 319.1039, 0.3174818, 672.1829, 81.84948, 347.6928, 0.001679451, 555.9861, 334.3238, 589.1981, 555.893, 0.09958296, 592.0524, 544.3356, 309.9617, 1280.047, 214.1954, 41.56374, 115.0186, 0.6620681, 335.3732, 146.5496, 1456.582, 2902.349
60.2, 52.41822, 224.3256, 167.9534, 624.8661, 31.85825, 301.4133, 0.3025821, 772.0396, 78.01858, 332.9657, 0.001604811, 530.9692, 318.5206, 563.5351, 530.3299, 0.09471028, 617.9338, 553.5809, 360.8834, 1271.617, 204.5966, 39.72018, 109.8426, 0.6305794, 318.347, 139.2949, 1390.301, 2935.733
60.3, 49.73612, 243.824, 158.1139, 596.3199, 30.27906, 284.7033, 0.2883818, 735.9694, 74.36697, 318.8623, 0.001533488, 507.0779, 371.8505, 538.9899, 505.9423, 0.09007604, 588.0441, 523.3859, 377.8708, 1346.197, 195.4279, 37.95839, 104.8995, 0.6005883, 302.1852, 132.3993, 1401.781, 2999.329
60.4, 47.19126, 231.068, 148.8508, 615.8045, 28.77815, 268.9198, 0.2748478, 708.4964, 70.88628, 305.3564, 0.001465335, 484.2616, 354.2735, 515.5137, 482.6762, 0.08566855, 553.1361, 494.8378, 464.1595, 1289.514, 186.6701, 36.27474, 100.1788, 0.5720236, 286.8439, 125.8451, 1465.319, 2874.488
60.5, 44.77661, 218.9794, 140.1303, 587.6722, 27.35164, 254.0113, 0.261949, 771.3444, 67.5685, 317.1399, 0.001400211, 462.472, 337.5273, 493.0601, 460.4801, 0.08147672, 520.3004, 493.8214, 443.1479, 1235.217, 178.3047, 34.66578, 95.67061, 0.5448175, 272.2814, 294.3252, 1398.64, 2844.714
60.6, 42.48551, 215.2456, 131.9208, 615.2444, 25.99584, 239.9292, 0.2496556, 735.3066, 64.40601, 396.0926, 0.001337981, 441.6628, 321.5727, 471.5844, 439.3046, 0.07749, 499.9742, 511.0387, 423.0874, 1183.207, 197.9946, 33.12817, 91.36527, 0.5189053, 258.4583, 279.755, 1334.996, 2972.357
60.7, 40.31164, 203.9848, 124.1922, 587.1377, 24.70724, 226.6279, 0.2379391, 700.9526, 61.39154, 379.3154, 0.001278517, 421.7899, 306.3723, 451.0442, 419.1029, 0.07369836, 498.3626, 573.2506, 403.935, 1255.094, 189.1218, 31.65877, 87.25368, 0.4942256, 245.3369, 265.9062, 1274.248, 2900.97
60.8, 38.249, 193.313, 116.9164, 560.3151, 23.48252, 214.064, 0.2267724, 714.8838, 58.51815, 363.2488, 0.001221696, 402.8112, 291.8904, 431.3986, 399.8302, 0.07009224, 538.4213, 541.9827, 385.6497, 1250.668, 180.6466, 30.25455, 83.32713, 0.4707196, 232.8816, 252.7429, 1216.264, 2807.796
60.9, 36.2919, 183.1996, 110.0668, 534.7178, 22.31851, 280.6431, 0.2161298, 681.4839, 55.77925, 356.5761, 0.0011674, 430.6002, 278.093, 412.6086, 381.4438, 0.06666257, 568.467, 554.1113, 402.8593, 1198.007, 253.7365, 28.91261, 79.57726, 0.4483317, 461.8794, 240.2312, 1242.057, 2754.522
61, 34.43494, 173.6153, 103.6186, 510.2899, 21.2122, 373.196, 0.2059867, 702.0386, 53.16854, 341.4727, 0.001115517, 411.225, 264.9478, 394.6371, 429.1406, 0.06340072, 644.4514, 523.8873, 384.6226, 1147.564, 242.3657, 27.63019, 75.99615, 0.4270085, 467.8228, 228.3389, 1185.538, 2700.59
61.1, 32.673, 164.5323, 97.54807, 550.0955, 20.16073, 352.5065, 0.1963196, 669.239, 50.68003, 327.0091, 0.00106594, 392.7217, 252.424, 377.4483, 463.6888, 0.06029848, 717.5359, 495.3119, 367.2115, 1099.245, 231.5045, 26.40465, 72.5762, 91.43078, 578.6094, 217.0353, 1131.591, 2821.631
61.2, 31.00121, 155.9246, 91.83321, 524.9651, 19.16138, 332.9641, 0.1871062, 643.4863, 48.30799, 313.158, 0.001018566, 376.8165, 273.9166, 361.0082, 442.3657, 0.05734802, 679.5317, 468.2952, 350.5885, 1052.96, 245.2902, 67.23611, 69.31015, 87.08222, 549.2346, 206.2913, 1171.822, 2736.286
61.3, 29.41496, 147.7672, 86.45316, 500.9827, 18.21156, 314.505, 0.1783252, 653.6246, 46.04697, 299.8937, 0.000973298, 426.3523, 417.1482, 388.4452, 422.0233, 0.05454194, 726.1728, 442.752, 334.718, 1116.889, 234.2979, 64.25385, 66.19108, 106.2682, 521.3511, 220.0165, 1118.499, 2760.803
61.4, 27.90987, 140.0366, 81.38829, 478.0959, 17.30883, 297.0693, 95.65994, 672.6489, 43.89178, 356.1896, 0.0009300417, 407.1683, 397.43, 371.5261, 402.6162, 0.05187316, 683.0651, 418.6022, 319.5659, 1069.862, 356.9007, 61.40386, 63.21237, 101.214, 494.8832, 445.9553, 1067.603, 2794.917
61.5, 26.4818, 132.7104, 76.62016, 456.2547, 16.45084, 280.6002, 510.2702, 679.5732, 41.83746, 341.1025, 0.0008887077, 388.8475, 378.6439, 427.122, 384.1017, 0.04933497, 642.5164, 395.7696, 305.0998, 1170.136, 447.441, 58.68029, 60.36771, 96.40011, 469.7591, 476.8971, 1019.022, 2678.584
61.6, 25.1268, 125.7674, 72.13136, 476.0559, 15.63539, 265.0441, 1024.123, 647.8232, 39.87928, 326.6545, 0.0008492108, 371.3511, 360.7458, 408.5183, 366.4385, 0.04692097, 604.3748, 499.5071, 291.2885, 1161.033, 427.3896, 82.81882, 57.65106, 187.2318, 445.9104, 491.6121, 1093.917, 2720.818
61.7, 23.84113, 119.1877, 67.90554, 454.3079, 14.86035, 302.2117, 1537.555, 708.6094, 38.01276, 312.8185, 0.0008114692, 354.6419, 343.6937, 527.626, 349.5876, 0.04462509, 568.4973, 512.3436, 278.1024, 1112.146, 408.2368, 79.14539, 55.05666, 233.1296, 423.2724, 467.2755, 1044.139, 2794.065
61.8, 22.62124, 112.9523, 63.92729, 433.5534, 14.12374, 310.9402, 1760.459, 725.1692, 36.2336, 299.5685, 0.000775405, 338.6846, 327.4476, 532.4485, 333.5116, 0.04244155, 534.7497, 484.3978, 265.5132, 1102.196, 389.9423, 75.6349, 52.57902, 222.0416, 401.7838, 444.1437, 996.6266, 2714.04
61.9, 21.46377, 107.043, 60.18211, 476.9447, 13.42363, 370.6252, 1677.839, 691.2888, 34.53772, 359.9977, 0.0007409435, 323.4453, 311.9695, 509.2572, 318.1749, 0.04036485, 528.381, 457.9764, 253.494, 1055.787, 372.4676, 94.59106, 50.21288, 211.4811, 381.3861, 422.157, 951.2758, 2601.073
62, 20.36553, 101.4429, 56.65634, 486.1543, 12.75823, 350.0783, 1599.097, 1167.186, 32.9212, 344.7494, 0.0007080137, 308.8916, 297.223, 487.0761, 303.5434, 0.03838977, 497.0148, 432.9961, 242.0188, 1011.332, 441.1467, 90.39547, 47.95321, 201.4228, 362.0239, 401.2587, 989.7591, 2492.809
62.1, 19.32348, 96.13579, 53.33712, 463.9449, 12.12582, 428.1878, 1637.127, 1184.021, 31.38035, 330.147, 0.0006765473, 294.9929, 283.1735, 465.8611, 289.5847, 0.03651133, 493.129, 409.3784, 231.063, 968.7485, 421.3773, 86.38598, 45.79524, 191.8429, 343.6447, 381.395, 944.7208, 2508.245
62.2, 18.33475, 91.10632, 50.21236, 561.2309, 11.52475, 404.4497, 1560.296, 1259.715, 29.91162, 316.163, 0.0006464794, 281.7195, 269.7882, 445.5701, 276.268, 0.03472481, 463.8554, 430.3971, 220.6032, 1017.482, 402.494, 82.55433, 43.73438, 182.7186, 326.1986, 362.5146, 1028.789, 2611.517
62.3, 17.39661, 86.33997, 47.27067, 600.2197, 10.95348, 382.0276, 1588.243, 1200.86, 28.51163, 315.2415, 0.0006177478, 269.0433, 257.0356, 426.1629, 286.7625, 0.03302569, 551.4785, 406.9211, 210.6169, 974.6395, 384.4568, 78.89263, 41.76625, 174.0283, 309.6382, 344.5688, 981.975, 2548.356
62.4, 16.50647, 81.82298, 44.50132, 572.7994, 10.41052, 360.8485, 1513.706, 1162.168, 27.17716, 301.8889, 0.0005902932, 256.9376, 244.8857, 407.601, 273.5755, 0.03140972, 518.7411, 384.7256, 201.0827, 1066.623, 367.2279, 75.39335, 39.8867, 204.6658, 293.9185, 327.5114, 937.2909, 2467.635
62.5, 15.66188, 77.5423, 41.8942, 576.7042, 9.894481, 381.0135, 1442.666, 1107.871, 25.90516, 306.1607, 0.0005640587, 245.3765, 293.1513, 389.8476, 260.995, 0.02987282, 487.9472, 363.7408, 191.9801, 1040.821, 350.7711, 72.04927, 38.09174, 194.9316, 380.6415, 311.2985, 992.7457, 2623.053
62.6, 14.8605, 73.48557, 59.97111, 655.963, 9.404018, 467.9249, 1390.089, 1056.11, 24.69268, 293.1927, 0.0005389902, 234.3356, 279.2943, 372.8675, 248.993, 0.02841112, 506.4083, 513.0701, 183.2895, 996.9965, 335.0518, 68.85352, 36.37754, 185.6604, 361.3172, 295.8881, 947.5715, 2577.5
62.7, 14.10013, 69.64107, 56.4577, 625.9962, 8.937868, 512.0919, 1431.263, 1006.768, 23.53696, 280.774, 0.0005150358, 223.7916, 266.0923, 356.6269, 237.5428, 0.02702094, 476.3464, 485.0847, 186.6962, 955.017, 320.037, 65.79952, 34.74049, 194.7267, 342.9738, 281.2406, 904.4529, 2570.535
62.8, 13.37866, 65.9977, 53.15012, 653.3274, 8.494824, 483.7023, 1364.093, 959.7313, 22.43533, 268.8814, 0.0004921459, 213.7219, 253.5144, 375.5334, 226.6193, 0.02569879, 483.1075, 534.725, 178.2448, 978.0551, 305.695, 62.88098, 33.17711, 185.4653, 382.8311, 267.3181, 908.0348, 2555.833
62.9, 12.69411, 62.54494, 50.03632, 623.481, 8.073742, 504.7903, 1300.075, 914.892, 21.38526, 257.4924, 0.0004702734, 204.1054, 241.531, 359.1767, 221.4629, 0.02444133, 454.4288, 547.9897, 170.176, 936.8731, 291.9957, 60.09189, 31.68409, 176.6443, 388.4821, 254.0849, 866.7153, 2487.775
63, 12.04459, 59.27282, 47.10494, 696.9145, 7.673532, 514.4399, 1289.343, 939.7263, 20.38434, 255.2825, 0.000449373, 194.9215, 383.846, 343.5324, 211.2788, 0.02324539, 427.4526, 518.0997, 162.4724, 897.4251, 278.9104, 57.42651, 30.25825, 168.2429, 443.0133, 241.5068, 889.8583, 2438.193
63.1, 11.4283, 56.17188, 44.34529, 665.0768, 7.293161, 485.9201, 1228.833, 895.8217, 19.43027, 244.4696, 0.0004294015, 186.1509, 365.7019, 328.5696, 205.2372, 0.02210798, 502.6177, 489.84, 155.1176, 891.0676, 365.8864, 54.87936, 28.89658, 160.2411, 420.5225, 229.5514, 849.3659, 2577.244
63.2, 10.84355, 53.23317, 41.74732, 634.6937, 6.931645, 458.9814, 1253.081, 853.9683, 18.52085, 234.1147, 0.0004103175, 177.7749, 383.8015, 314.2585, 195.7993, 0.02102622, 472.7809, 463.1217, 152.8477, 853.5482, 349.4897, 52.44518, 27.59618, 152.6198, 399.1735, 218.1878, 810.7161, 2533.41
63.3, 10.28871, 50.44821, 54.04613, 621.3556, 6.588048, 433.5361, 1254.136, 814.0704, 17.654, 224.1983, 0.0003920817, 169.7759, 365.6596, 384.1396, 186.7953, 0.01999739, 476.373, 516.5524, 169.896, 817.6087, 333.8279, 50.11898, 26.35431, 145.3611, 378.9083, 207.3867, 865.9661, 2451.79
