 , C002, C003, C004, C005, C006, C007, C008, C011, C014, C015, C019, C022, C023, C027, C029, C030, C032, C034, C036, C037, C057, C068, C092
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
358, 0.0168954, 725.2873, 675.7181, 73.84118, 154.976, 1847.649, 95.14545, 1093.65, 760.0836, 2069.25, 5434.563, 5710.234, 6078.754, 1222.813, 1759.789, 2038.594, 3183.45, 1392.592, 2757.54, 4454.362, 787.0893, 2894.255, 0.1684354
358.1, 0.01602808, 727.7839, 745.4821, 69.77415, 146.7199, 1770.77, 91.17123, 1042.745, 782.0894, 2105.94, 5347.822, 5749.476, 5930.744, 1283.796, 1963.402, 2137.149, 3201.192, 1391.747, 2818.353, 4269.039, 748.3375, 2767.913, 0.1613606
358.2, 0.01520527, 689.5927, 709.7938, 65.93114, 176.949, 1894.78, 87.36302, 994.2084, 746.1688, 2015.958, 5264.215, 5612.361, 5675.154, 1220.683, 2197.14, 2128.574, 3099.067, 1335.971, 2893.964, 4578.636, 844.9704, 2647.086, 0.1545829
358.3, 0.01442471, 653.4056, 675.814, 62.29979, 182.4411, 1807.831, 83.71388, 948.4682, 711.8979, 2072.36, 5042.511, 5469.166, 5755.269, 1160.672, 2090.101, 2241.913, 3049.362, 1275.097, 2845.972, 4425.968, 811.0822, 2531.533, 0.14809
358.4, 0.01368422, 619.1176, 643.4609, 58.86844, 395.991, 1724.872, 80.21716, 928.0535, 679.2012, 2105.508, 5167.89, 5459.55, 5698, 1103.611, 1988.276, 2135.722, 2912.99, 1216.998, 2882.354, 4277.226, 771.1492, 2421.025, 0.1418698
358.5, 0.01298174, 594.4023, 612.6566, 55.62608, 380.2968, 1705.321, 76.8665, 953.6763, 854.1423, 2034.095, 4984.083, 5458.162, 5647.375, 1132.474, 2024.768, 2096.024, 2866.604, 1161.545, 2864.174, 4370.398, 733.1822, 2817.089, 0.1359108
358.6, 0.01231532, 643.1869, 648.071, 241.5153, 452.5462, 1627.066, 73.6558, 985.9702, 863.8403, 1947.183, 4774.176, 5301.729, 5753.179, 1186.179, 1926.126, 1996.744, 2922.956, 1108.62, 2894.267, 4426.588, 806.3208, 2694.115, 0.1302021
358.7, 0.01168311, 727.6335, 617.0461, 228.2132, 433.7093, 1552.402, 70.57921, 940.0765, 844.5934, 1863.985, 4818.132, 5345.436, 5520.808, 1302.875, 1938.732, 1902.167, 2849.461, 1058.105, 2762.397, 4283.562, 766.6222, 2576.51, 0.1247332
358.8, 0.01108336, 744.3441, 587.5063, 215.6436, 452.7646, 1481.164, 67.63113, 896.3192, 805.8021, 1896.083, 4615.215, 5275.458, 5607.002, 1238.824, 2108.852, 1812.069, 3002.522, 1009.893, 2636.535, 4201.726, 866.1586, 2642.892, 0.1194941
358.9, 0.0105144, 714.1728, 559.3808, 203.7664, 428.6445, 1530.474, 64.80618, 854.5985, 812.2162, 2075.057, 4420.844, 5137.377, 5651.328, 1222.28, 2006.114, 1726.239, 2931.99, 963.8772, 2697.451, 4233.572, 823.5139, 2527.522, 0.114475
359, 0.009974638, 739.5738, 597.8404, 192.5434, 405.8093, 1471.855, 62.09924, 814.8198, 818.7903, 1986.396, 4743.584, 5175.664, 5453.029, 1162.191, 1908.381, 1735.55, 2800.866, 1006.767, 2823.349, 4191.182, 785.3003, 2719.905, 0.1096667
359.1, 0.009462589, 795.5007, 612.7477, 181.9385, 385.1138, 1465.319, 59.50536, 871.1931, 781.1841, 2022.313, 4620.824, 4964.472, 5548.309, 1105.055, 1815.41, 1807.275, 2750.191, 960.8939, 2747.316, 4174.599, 803.1887, 2618.875, 0.1050603
359.2, 0.008976827, 879.8383, 714.306, 240.8205, 367.9371, 1518.226, 57.01983, 830.642, 745.3051, 2110.922, 4495.141, 5003.039, 5309.201, 1050.729, 1782.219, 1721.672, 2869.934, 917.1109, 2682.271, 4170.41, 789.9061, 2504.554, 0.1006475
359.3, 0.008516002, 833.6678, 680.1102, 227.5566, 348.336, 1448.556, 54.63812, 791.9785, 821.9418, 2299.562, 4305.827, 4984.157, 5291.048, 1092.414, 1983.875, 1640.124, 2964.258, 875.3228, 2605.363, 3996.901, 751.0156, 2395.223, 0.09641998
359.4, 0.008078832, 812.976, 647.5514, 215.0232, 329.7791, 1382.084, 52.3559, 755.1145, 784.1909, 2235.004, 4377.027, 4778.541, 5301.98, 1202.771, 1887.225, 1671.684, 2831.692, 835.4388, 2741.13, 4191.149, 714.0399, 2413.149, 0.09237004
359.5, 0.007664105, 831.3114, 616.5513, 203.1802, 364.0028, 1318.662, 50.169, 719.9664, 908.134, 2139.509, 4401.088, 4728.182, 5313.247, 1179.089, 1795.285, 1663.501, 2843.454, 797.3722, 2616.237, 4016.777, 678.8847, 2543.024, 0.08849022
359.6, 0.007270668, 795.7469, 587.0353, 191.9894, 344.6112, 1319.969, 48.07345, 686.4544, 866.4243, 2048.093, 4318.625, 4741.022, 5342.617, 1153.216, 1886.699, 1620.516, 2716.29, 761.04, 2592.949, 4018.242, 718.7706, 2432.014, 0.08477336
359.7, 0.006897428, 1013.711, 689.4904, 181.415, 326.2527, 1259.397, 46.06543, 654.5023, 883.6041, 2180.223, 4136.744, 4704.451, 5127.78, 1184.219, 1794.784, 1608.693, 2780.361, 726.3633, 2539.273, 4062.833, 834.3762, 2448.486, 0.08121262
359.8, 0.006543348, 960.5154, 656.4825, 171.4231, 308.8723, 1201.605, 44.14128, 624.0374, 843.0211, 2155.545, 3992.595, 4657.747, 4979.243, 1542.99, 1761.118, 1731.249, 2675.694, 693.2667, 2423.577, 4002.835, 793.2963, 2391.303, 0.07780145
359.9, 0.006207445, 910.1114, 625.0549, 161.9814, 292.4177, 1146.465, 42.2975, 594.9905, 845.9249, 2065.113, 4128.473, 4568.479, 5169.264, 1584.175, 1815.793, 1649.247, 2612.297, 661.678, 2313.153, 4025.907, 754.239, 2368.535, 0.07453355
360, 0.005888786, 862.3524, 595.1318, 257.3571, 302.6536, 1093.855, 40.53074, 567.2957, 807.0724, 1976.876, 3954.601, 4462.122, 4999.741, 1506.294, 1727.333, 1571.129, 2681.535, 631.5287, 2207.76, 3946.716, 717.1046, 2602.411, 0.07140291
360.1, 0.005586484, 817.0996, 566.6412, 518.9355, 286.5303, 1043.66, 38.83778, 572.6525, 843.8101, 1892.41, 4041.148, 4426.911, 5028.459, 1457.261, 1643.181, 1496.711, 2561.612, 628.4116, 2107.168, 4091.368, 757.6814, 2526.405, 0.06840377
360.2, 0.005299702, 870.6503, 539.5145, 618.0797, 271.266, 1016.095, 37.21553, 631.6887, 805.0547, 1947.257, 3967.186, 4453.834, 5144.275, 1385.62, 1563.13, 1523.313, 2447.052, 599.7781, 2053.301, 4034.536, 867.2677, 2790.66, 0.06553061
360.3, 0.005027642, 838.9985, 513.6864, 584.0371, 380.9746, 1024.307, 35.66104, 602.2857, 815.254, 1864.056, 3814.297, 4248.248, 5093.26, 1317.5, 1878.638, 1451.16, 2433.729, 572.4493, 1959.748, 3866.679, 915.5221, 2668.84, 0.06277812
360.4, 0.004769548, 794.9712, 489.0948, 551.8695, 360.6789, 977.303, 34.17149, 574.2513, 907.3924, 1784.409, 3836.933, 4251.202, 5119.824, 1423.077, 1894.402, 1407.373, 2324.889, 566.2518, 1870.456, 3944.574, 870.447, 2552.338, 0.06014125
360.5, 0.004524703, 753.2543, 465.6805, 521.4736, 341.4645, 1193.304, 32.74415, 547.5219, 882.7484, 1846.556, 3814.875, 4233.461, 4932.445, 1433.541, 1862.09, 1556.147, 2220.916, 540.4506, 1785.234, 3996.57, 833.0482, 2440.922, 0.05761513
360.6, 0.004292428, 747.0775, 443.3871, 492.7519, 323.2736, 1142.605, 31.37643, 522.0366, 842.2046, 1767.658, 3747.345, 4115.74, 5004.761, 1363.066, 1904.583, 1554.417, 2121.592, 574.6713, 1935.495, 3869.58, 792.0336, 2411.65, 0.05519512
360.7, 0.004072076, 707.8738, 422.1609, 465.6122, 536.5878, 1133.683, 30.06584, 497.7375, 894.3681, 1717.615, 3589.524, 3986.056, 5001.735, 1296.055, 1811.796, 1525.061, 2026.711, 574.8466, 1847.309, 3735.4, 934.0463, 2558.473, 0.05287676
360.8, 0.003863035, 752.6917, 401.9509, 439.9672, 508.0022, 1137.139, 28.81, 474.5695, 853.2906, 1742.986, 3438.35, 3930.55, 4786.182, 1308.212, 1723.53, 1543.081, 2064.291, 548.6537, 1763.141, 3928.173, 888.0593, 2805.696, 0.05065577
360.9, 0.003664726, 713.1935, 487.7657, 415.7347, 484.9458, 1084.957, 27.60661, 528.7547, 814.0999, 1724.095, 3356.19, 3836.992, 4906.864, 1271.969, 1865.911, 1555.081, 2044.52, 523.6544, 1682.808, 3764.742, 963.9213, 2718.697, 0.04852808
361, 0.003476598, 675.7679, 464.415, 392.8369, 459.1113, 1048.313, 26.45348, 524.4893, 776.709, 1650.429, 3511.819, 3927.261, 4719.779, 1447.611, 1888.672, 1481.423, 1953.086, 602.4301, 1707.306, 3922.506, 916.4634, 2600.019, 0.04648975
361.1, 0.003298126, 734.7295, 442.1822, 371.2002, 442.4337, 1339.047, 25.34852, 523.0233, 822.0292, 1772.857, 3415.449, 3870.468, 4593.652, 1811.322, 1966.091, 1411.254, 1893.126, 669.5069, 1629.516, 3759.311, 915.6556, 2486.521, 0.04453704
361.2, 0.003128817, 722.5375, 421.0137, 466.1153, 418.8639, 1384.81, 24.28972, 498.6783, 784.2742, 1697.107, 3344.695, 3936.957, 4555.744, 1766.424, 1870.308, 1398.133, 1808.462, 888.5323, 1641.841, 3688.174, 910.1488, 2449.384, 0.04266635
361.3, 0.002968199, 844.9507, 400.8586, 440.4426, 396.5497, 1351.553, 23.27514, 567.8908, 865.7837, 1624.594, 3433.175, 3921.242, 4724.463, 1872.102, 1779.191, 1356.622, 1727.584, 959.8021, 1683.471, 3534.728, 868.1458, 3216.229, 0.04087423
361.4, 0.002815826, 800.6111, 623.9951, 416.1839, 375.4243, 1566.292, 22.30294, 541.4574, 826.0191, 1715.201, 3288.585, 3845.943, 4583.699, 1914.354, 1710.947, 1292.365, 1688.808, 916.0688, 1653.163, 3517.047, 854.7119, 3117.619, 0.03915739
361.5, 0.002671276, 758.5982, 594.1227, 423.0202, 355.4243, 1617.086, 21.37135, 516.2544, 814.6932, 1796.155, 3328.317, 3972.611, 4532.904, 1820.241, 1930.007, 1363.473, 1893.806, 888.0576, 1577.84, 3480.427, 812.6308, 2981.527, 0.03751266
361.6, 0.002534146, 718.79, 565.6804, 399.7211, 343.2193, 1647.682, 20.47867, 652.5673, 777.2751, 1785.137, 3205.108, 3933.572, 4606.022, 1730.755, 1835.981, 1298.891, 1809.111, 949.9232, 1591.6, 3541.89, 887.663, 2851.375, 0.03593701
361.7, 0.002404055, 708.5638, 538.5997, 377.7053, 384.2795, 1572.072, 19.62328, 622.1924, 741.5757, 1846.005, 3180.662, 3801.294, 4496.443, 1645.668, 1746.537, 1321.462, 1833.199, 906.64, 1620.411, 3402.147, 857.1854, 3234.899, 0.03442755
361.8, 0.002280643, 671.3812, 512.8154, 356.902, 363.8077, 1698.899, 18.80362, 593.2315, 722.3571, 1767.13, 3227.324, 3816.95, 4470.93, 1664.677, 1661.45, 1355.948, 2155.034, 865.329, 1546.581, 3496.754, 814.9825, 3093.687, 0.03298149
361.9, 0.002163566, 639.3489, 488.2655, 337.2446, 344.4266, 1657.428, 18.01819, 565.6186, 689.1799, 1877.755, 3248.717, 3706.193, 4408.429, 1750.951, 1580.508, 1291.722, 2060.372, 831.3053, 1476.115, 3365.795, 822.3295, 3043.286, 0.03159617
362, 0.002052499, 605.7984, 512.8046, 318.6698, 326.078, 1643.215, 17.26558, 539.291, 657.5266, 1797.524, 3183.783, 3658.428, 4442.547, 1869.185, 1675.579, 1342.025, 2074.004, 793.4269, 1431.486, 3381.019, 781.8427, 2910.438, 0.03026903
362.1, 0.001947134, 574.0085, 585.3073, 301.1181, 308.7068, 1578.596, 16.5444, 514.1888, 627.327, 1720.72, 3049.697, 3629.575, 4342.11, 1847.579, 1596.805, 1454.19, 2058.656, 787.4878, 1762.196, 3305.651, 743.3492, 2783.389, 0.02899764
362.2, 0.001847178, 626.2863, 557.287, 375.0282, 292.2611, 1547.256, 15.85334, 490.255, 737.7886, 1647.199, 2969.07, 3575.795, 4276.303, 1756.749, 1611.242, 1405.784, 1966.59, 854.9994, 1895.294, 3303.034, 706.7509, 2934.744, 0.02777965
362.3, 0.001752353, 593.4213, 530.6081, 360.9948, 276.6914, 1523.029, 15.19115, 467.4353, 716.673, 1682.993, 2859.917, 3586.462, 4301.156, 1670.385, 1532.746, 1350.188, 1878.64, 821.2332, 1859.86, 3165.611, 753.8856, 2806.634, 0.02661282
362.4, 0.001662396, 587.8519, 505.2064, 408.3068, 261.9512, 1453.139, 14.55662, 445.6778, 765.9409, 1611.083, 2848.65, 3546.846, 4115.794, 1778.243, 1737.497, 1332.906, 1935.549, 783.8138, 1996.772, 3450.559, 716.7686, 2684.117, 0.025495
362.5, 0.001577057, 557.0038, 481.0208, 385.8181, 247.9963, 1454.899, 13.94859, 424.933, 730.762, 1644.739, 2888.216, 3509.743, 4238.272, 1690.821, 1680.552, 1408.635, 1967.094, 748.0994, 1905.794, 3306.999, 681.4791, 2566.948, 0.02442413
362.6, 0.001496099, 541.0692, 457.993, 364.568, 234.7848, 1422.603, 13.36596, 405.1537, 697.1989, 1574.463, 2807.333, 3409.311, 4146.792, 1820.746, 1784.393, 1410.876, 1879.122, 714.0123, 1818.961, 3293.105, 647.9269, 2461.068, 0.02339824
362.7, 0.001419296, 512.676, 436.0676, 374.7537, 222.2771, 1527.422, 12.80766, 393.7086, 665.1772, 1670.804, 2943.714, 3305.137, 4051.092, 1756.462, 1697.462, 1412.527, 1795.084, 681.4785, 1784.402, 3334.794, 616.0267, 2703.746, 0.02241545
362.8, 0.001346437, 485.7729, 415.1918, 354.113, 210.4357, 1457.33, 12.27269, 379.7885, 634.6263, 1599.415, 2981.524, 3246.589, 3979.442, 1682.262, 1614.766, 1502.5, 1714.805, 650.4269, 1960.909, 3207.001, 585.6971, 2620.331, 0.02147393
362.9, 0.001277317, 464.3416, 395.3155, 334.6092, 199.2252, 1420.347, 11.76006, 362.1106, 615.5645, 1531.076, 2857.492, 3325.909, 4104.361, 1611.381, 1652.001, 1502.937, 1740.999, 620.7903, 1871.565, 3152.682, 556.8607, 2751.548, 0.02057196
363, 0.001211746, 439.9748, 376.3906, 316.1796, 188.6118, 1431.111, 11.26885, 345.2556, 587.2922, 1465.657, 2737.148, 3223.501, 3961.088, 1561.792, 1571.52, 1481.412, 1666.778, 659.3464, 1786.291, 3207.801, 529.4441, 2631.435, 0.01970788
363.1, 0.001149541, 416.8867, 358.3717, 298.7651, 178.5639, 1516.678, 10.79815, 329.1851, 560.3184, 1511.189, 2830.944, 3167.513, 3867.689, 1635.859, 1494.959, 1564.964, 1592.236, 629.3033, 1897.888, 3160.529, 656.6984, 2516.566, 0.01888008
363.2, 0.001090529, 395.0101, 341.2155, 282.3097, 169.0513, 1463.081, 10.34711, 313.8626, 534.5836, 1446.62, 2711.718, 3153.105, 3888.822, 1555.438, 1485.109, 1490.839, 1712.607, 600.6292, 1811.416, 3153.113, 624.3663, 2429.952, 0.01808706
363.3, 0.001034547, 516.4049, 386.3181, 313.3769, 160.0454, 1478.126, 9.914912, 299.2534, 510.0307, 1384.81, 2597.513, 3007.56, 3806.906, 1524.43, 1427.689, 1420.224, 1636.017, 573.2616, 1728.883, 3275.635, 593.626, 2493.819, 0.01732735
363.4, 0.0009814384, 489.3061, 367.8239, 296.1168, 151.5193, 1410.297, 9.500768, 285.3241, 486.6055, 1340.755, 2528.965, 2991.558, 3948.878, 1650.39, 1358.135, 1352.954, 1562.851, 547.141, 1668.444, 3139.353, 564.3993, 2866.674, 0.01659955
363.5, 0.0009310563, 474.7228, 413.3777, 279.8073, 143.4474, 1352.84, 9.103922, 272.0432, 464.2562, 1283.468, 2564.267, 2974.812, 3869.571, 1569.254, 1296.845, 1288.87, 1492.958, 522.2106, 1754.509, 3008.74, 536.6115, 2741.536, 0.01590232
363.6, 0.0008832605, 449.8113, 393.5881, 304.5799, 135.8055, 1290.76, 8.723652, 259.3806, 453.8325, 1410.706, 2540.969, 2950.818, 3853.797, 1601.565, 1233.666, 1388.143, 1426.19, 544.065, 1818.077, 3008.595, 557.7347, 2621.861, 0.01523437
363.7, 0.0008379183, 426.207, 374.7459, 389.6881, 128.5708, 1277.109, 8.359266, 247.3073, 432.9884, 1350.43, 2579.892, 2846.95, 3783.325, 1563.703, 1356.778, 1370.649, 1362.408, 583.637, 1735.24, 2883.423, 669.8345, 2851.455, 0.01459448
363.8, 0.0007949037, 464.7977, 440.5917, 368.2249, 121.7214, 1281.889, 8.010101, 235.7959, 413.1017, 1292.73, 2471.239, 2863.735, 3759.581, 1486.829, 1290.679, 1305.727, 1356.86, 557.0436, 1656.178, 2868.551, 673.5892, 2929.982, 0.01398147
363.9, 0.0007540972, 504.5529, 419.4994, 347.9438, 115.237, 1223.065, 7.67552, 224.8204, 508.2163, 1307.491, 2463.236, 2904.138, 3834.372, 1413.734, 1362.433, 1243.88, 1397.25, 593.5754, 1580.719, 2817.059, 640.4255, 2804.641, 0.01339421
364, 0.0007153857, 478.076, 399.4167, 328.7798, 109.0979, 1275.953, 7.354915, 214.3558, 484.8744, 1412.674, 2458.241, 2880.19, 3675.901, 1344.233, 1296.058, 1184.963, 1350.93, 665.3599, 1517.819, 2960.667, 608.8947, 2736.303, 0.01283161
364.1, 0.0006786613, 452.9885, 380.2956, 476.2851, 103.286, 1217.402, 7.047701, 204.3783, 462.6046, 1352.314, 2494.63, 3029.573, 3679.091, 1278.148, 1232.918, 1128.836, 1340.339, 635.0428, 1448.663, 2969.545, 578.9162, 2709.573, 0.01229264
364.2, 0.0006438222, 429.2174, 417.2025, 450.0522, 97.7836, 1161.537, 6.75332, 194.8651, 441.3576, 1294.533, 2538.438, 3034.247, 3787.227, 1215.312, 1257.93, 1216.863, 1314.337, 674.4764, 1382.658, 2845.998, 634.165, 2736.804, 0.01177632
364.3, 0.0006107715, 553.235, 397.2299, 515.5623, 92.57437, 1108.235, 6.471234, 308.0839, 421.0865, 1239.221, 2435.018, 3185.63, 3759.97, 1155.565, 1240.318, 1159.225, 1255.557, 651.4688, 1403.8, 2895.845, 602.9423, 2617.335, 0.01128167
364.4, 0.0005794176, 524.2034, 378.2134, 553.5737, 87.64265, 1098.368, 6.200932, 293.7436, 401.7464, 1186.272, 2332.467, 3262.979, 3688.523, 1248.559, 1179.893, 1104.318, 1282.396, 635.39, 1409.801, 2966.179, 600.5773, 2651.439, 0.01080781
364.5, 0.0005496732, 496.6953, 360.1072, 523.084, 82.97366, 1047.965, 5.941919, 280.0708, 383.2946, 1135.586, 2520.384, 3231.345, 3552.285, 1187.178, 1169.371, 1052.011, 1264.169, 606.4385, 1388.339, 2892.678, 573.0577, 2728.512, 0.01035385
364.6, 0.0005214557, 470.6308, 342.8679, 494.2736, 78.55341, 1063.243, 5.693726, 267.0345, 365.6903, 1087.066, 2457.799, 3254.85, 3399.197, 1128.814, 1140.826, 1072.668, 1253.331, 595.4109, 1400.474, 2829.983, 544.8437, 2710.626, 0.009918956
364.7, 0.0004946867, 545.4061, 326.4539, 467.05, 74.36863, 1014.452, 5.4559, 254.6049, 436.7863, 1102.563, 2386.265, 3318.554, 3588.632, 1178.4, 1085.248, 1096.936, 1197.28, 568.2811, 1336.665, 2805.561, 518.0187, 2592.3, 0.00950233
364.8, 0.000469292, 552.2431, 310.8256, 585.9246, 70.40678, 1006.176, 5.228007, 242.7539, 416.7251, 1055.454, 2285.767, 3285.539, 3468.147, 1120.468, 1032.377, 1186.276, 1209.464, 574.5615, 1375.858, 2930.518, 492.5144, 2587.92, 0.009103203
364.9, 0.0004452008, 537.8453, 432.3752, 553.653, 66.656, 997.467, 5.009634, 231.4545, 402.8755, 1010.357, 2335.434, 3146.893, 3474.178, 1090.723, 982.0822, 1141.666, 1155.375, 737.741, 1358.727, 2808.594, 518.0456, 2749.054, 0.008720841
365, 0.0004223464, 555.8668, 411.6761, 523.1589, 63.10503, 1005.428, 4.800382, 220.6811, 384.3719, 1110.333, 2237.076, 3281.096, 3433.346, 1037.101, 934.2375, 1374.977, 1112.58, 714.0417, 1327.487, 2805.021, 492.54, 2700.619, 0.008354539
365.1, 0.0004006653, 526.6971, 391.9681, 494.3444, 59.74323, 1061.448, 4.599871, 210.4091, 424.9538, 1085.438, 2142.861, 3129.643, 3477.187, 1085.264, 888.7238, 1347.776, 1062.824, 688.9898, 1362.928, 2743.017, 468.2902, 2589.217, 0.008003623
365.2, 0.0003800971, 520.2658, 421.6342, 511.4982, 56.56053, 1012.74, 4.407735, 228.8058, 405.4361, 1039.06, 2236.515, 3241.912, 3369.737, 1031.911, 966.8727, 1283.938, 1015.292, 657.5961, 1300.83, 2774.297, 445.2342, 2724.808, 0.007667447
365.3, 0.0003605848, 628.484, 401.4494, 504.4566, 53.54738, 966.2665, 4.223624, 218.1557, 386.8148, 1069.396, 2142.323, 3185.045, 3352.223, 997.32, 962.1716, 1223.123, 969.8868, 753.7001, 1266.358, 2768.702, 423.3134, 2705.02, 0.007345391
365.4, 0.0003420742, 595.5037, 382.2309, 544.368, 50.69475, 921.9258, 4.047204, 281.7317, 369.0488, 1023.703, 2052.099, 3111.256, 3394.295, 1194.378, 951.8713, 1338.128, 926.5118, 719.3578, 1208.66, 2728.374, 483.414, 2586.938, 0.007036862
365.5, 0.0003245138, 572.3912, 405.2396, 514.3853, 47.99409, 977.9399, 3.878153, 268.618, 352.0987, 1088.588, 1995.329, 3223.947, 3336.495, 1135.661, 1073.628, 1405.905, 987.6071, 704.1393, 1329.079, 2753.575, 566.9962, 2718.994, 0.006741293
365.6, 0.0003078549, 546.8395, 385.8397, 486.054, 136.3139, 993.5145, 3.716163, 291.084, 335.9272, 1250.059, 2073.228, 3321.625, 3455.263, 1079.83, 1021.323, 1339.313, 1021.345, 672.0553, 1268.523, 2685.88, 539.0805, 2797.35, 0.006458138
365.7, 0.0002920511, 518.1436, 367.3684, 459.2831, 129.0521, 983.9619, 3.560939, 277.535, 364.5361, 1263.885, 2017.278, 3338.416, 3363.715, 1110.318, 971.5671, 1314.747, 1047.354, 641.4332, 1210.726, 2644, 512.5392, 2852.908, 0.006186877
365.8, 0.0002770587, 532.2595, 349.7815, 433.9868, 122.1771, 938.8091, 3.412199, 264.6166, 479.3106, 1323.307, 1932.319, 3246.882, 3539.801, 1103.335, 924.2348, 1252.473, 1048.833, 672.8785, 1155.562, 2533.997, 487.3047, 2820.356, 0.00592701
365.9, 0.0002628359, 504.3286, 435.4077, 410.0836, 189.1723, 1124.025, 3.269672, 288.1864, 679.6447, 1291.038, 1966.49, 3189.341, 3405.264, 1641.944, 1058.817, 1350.604, 1054.036, 642.2189, 1183.416, 2630.104, 463.3127, 2697.24, 0.005678057
366, 0.0002493432, 477.8635, 414.5636, 387.4971, 179.0945, 1072.444, 3.133098, 375.8086, 648.4293, 1243.706, 2102.998, 3157.823, 3420.421, 1615.183, 1168.862, 1438.658, 1035.828, 624.2218, 1129.496, 2520.679, 521.0958, 2823.573, 0.005439562
366.1, 0.0002365432, 452.7871, 394.7173, 526.6482, 169.5536, 1023.231, 3.002229, 358.316, 710.3373, 1270.795, 2028.527, 3106.984, 3332.716, 1663.178, 1111.918, 1406.417, 1089.33, 595.7792, 1245.913, 2572.952, 515.2971, 2700.316, 0.005211084
366.2, 0.0002244002, 429.0267, 375.821, 497.6415, 160.521, 976.2766, 2.876827, 341.6376, 677.7122, 1273.397, 1957.063, 3043.106, 3189.091, 1598.451, 1057.748, 1473.626, 1040.613, 568.6326, 1282.635, 2481.332, 489.9268, 2771.446, 0.004992202
366.3, 0.0002128806, 406.5131, 395.5364, 470.2324, 240.366, 931.4764, 2.756662, 409.0364, 657.237, 1340.119, 1938.107, 3098.091, 3389.611, 1801.979, 1006.218, 1551.237, 994.0754, 542.7229, 1224.195, 2378.096, 610.933, 2650.465, 0.004782515
366.4, 0.0002019524, 385.1809, 412.6707, 444.3329, 227.561, 1019.53, 2.641516, 617.6722, 627.0508, 1329.157, 1941.256, 3138.498, 3244.704, 1978.986, 957.1971, 1717.304, 949.6186, 542.157, 1249.514, 2279.156, 580.8541, 2867.84, 0.004581634
366.5, 0.0001915851, 415.8925, 392.915, 452.0194, 215.4381, 1005.339, 2.531181, 794.7117, 598.251, 1329.554, 1859.5, 3000.765, 3212.59, 1881.695, 970.9752, 1691.118, 907.15, 570.6368, 1192.583, 2304.292, 552.2562, 2774.501, 0.004389192
366.6, 0.0001817501, 394.0681, 374.1051, 427.1231, 203.9611, 987.3893, 2.425454, 1203.278, 570.7739, 1303.779, 1888.217, 2972.008, 3249.667, 1883.329, 923.6718, 1657.471, 866.5807, 544.6359, 1301.799, 2330.877, 525.0663, 2881.353, 0.004204832
366.7, 0.00017242, 433.6112, 356.1956, 403.598, 193.0955, 942.0792, 2.324143, 1296.693, 544.5588, 1333.763, 1808.694, 3083.785, 3147.628, 1888.145, 878.6728, 1578.963, 827.8257, 519.8196, 1242.486, 2326.152, 499.215, 2755.574, 0.004028217
366.8, 0.0001635688, 489.9519, 339.1436, 381.3686, 182.8087, 902.504, 2.227064, 1236.336, 519.5478, 1305.717, 1840.427, 2947.365, 3277.848, 1826.111, 835.866, 1650.173, 813.6235, 496.1341, 1185.875, 2264.662, 474.6365, 2787.57, 0.00385902
366.9, 0.000155172, 464.2412, 322.9078, 398.1627, 173.0699, 916.8876, 2.134039, 1288.055, 495.6855, 1454.688, 1890.617, 3178.854, 3138.276, 1814.325, 953.3882, 1750.287, 777.2369, 473.5278, 1131.844, 2233.29, 451.2682, 2864.236, 0.003696929
367, 0.0001472062, 488.4761, 476.7555, 376.2327, 163.85, 973.4028, 2.044901, 1228.1, 472.9191, 1392.533, 1810.993, 3119.264, 3081.15, 1904.92, 906.9415, 1765.749, 976.6893, 451.9515, 1171.421, 2268.924, 517.1364, 2814.135, 0.003541647
367.1, 0.0001396494, 462.8428, 453.9319, 355.5106, 155.1212, 928.7346, 1.959486, 1170.936, 451.1984, 1333.034, 1801.706, 3030.91, 3200.603, 1956.159, 862.7576, 1780.426, 1175.129, 431.3584, 1118.048, 2174.526, 491.6755, 2943.852, 0.003392887
367.2, 0.0001324805, 486.881, 495.4067, 335.9297, 146.8574, 886.1161, 1.877638, 1212.451, 430.4753, 1443.898, 1841.19, 2942.847, 3062.671, 1859.991, 878.7789, 1696.094, 1122.575, 411.7036, 1365.722, 2128.998, 470.4904, 2815.345, 0.003250375
367.3, 0.0001256796, 570.8904, 471.6902, 317.4274, 139.0339, 918.5705, 1.799209, 1156.016, 432.5061, 1441.751, 1763.648, 3004.177, 3081.633, 1768.55, 835.967, 1615.757, 1107.962, 392.9444, 1303.496, 2226.564, 447.3262, 2692.448, 0.00311385
367.4, 0.0001192278, 540.9324, 449.1091, 442.4245, 131.6271, 934.523, 1.724057, 1102.207, 412.6415, 1380.149, 1689.371, 2916.973, 3044.226, 1713.062, 819.5138, 1539.226, 1157.819, 375.0399, 1244.106, 2133.928, 479.4177, 2657.11, 0.002983059
367.5, 0.0001131072, 512.5464, 427.609, 418.0567, 124.6149, 891.6389, 1.652043, 1235.776, 399.9511, 1321.178, 1794.52, 2879.992, 3169.202, 1732.089, 779.5891, 1653.575, 1108.313, 357.9513, 1187.421, 2299.724, 455.8139, 2698.365, 0.002857761
