 , C000, C001, C002, C003, C004, C007, C011, C016, C017, C018, C019, C021, C022, C023, C027, C028, C029, C030, C058, C059, C065
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
236.5, 0.3117127, 102.5523, 1.889879, 4.778213, 24.29091, 0.4098819, 10.24918, 61.46303, 26.02605, 129.3191, 29.97484, 149.312, 49.43298, 46.32139, 100.6863, 0.9006078, 99.25877, 109.4997, 14.76035, 33.15138, 72.92139
236.6, 0.2931322, 113.3697, 1.766846, 4.4477, 22.72224, 0.3887013, 19.27925, 58.67781, 24.4691, 122.6677, 27.99143, 141.8867, 46.66142, 43.94117, 118.9811, 0.8442314, 94.17627, 103.9206, 13.73489, 31.37936, 68.9232
236.7, 0.2756594, 113.1789, 1.651823, 4.140049, 21.25488, 0.3686152, 27.04067, 56.01881, 23.00528, 116.3584, 26.44911, 160.5722, 44.04525, 41.68326, 116.5793, 0.791384, 97.09796, 98.62576, 12.78067, 49.64361, 65.14423
236.8, 1.318769, 105.0528, 1.544288, 3.853679, 23.63062, 0.349567, 29.09358, 53.4803, 21.62904, 110.3737, 24.699, 152.5869, 41.57576, 39.54137, 131.3396, 0.7418448, 118.0445, 93.6007, 11.89275, 46.99004, 73.74156
236.9, 1.240161, 97.51015, 1.443754, 24.0484, 22.10459, 0.3315031, 27.58886, 51.05682, 20.33513, 104.6967, 23.06469, 144.9987, 39.24473, 37.50954, 124.3014, 0.6954067, 120.8035, 88.83167, 11.06651, 44.4783, 72.01267
237, 1.166238, 90.50904, 1.349764, 25.54988, 20.67711, 0.3143727, 27.49425, 79.53126, 19.11862, 99.31178, 21.53852, 137.7879, 37.0444, 35.58212, 117.6403, 3.005894, 125.2767, 102.3456, 10.29768, 56.32031, 77.17387
237.1, 1.096721, 84.0106, 1.261893, 24.28769, 22.93439, 0.2981275, 26.07225, 118.0701, 17.97489, 94.2038, 20.11334, 130.9357, 34.96743, 33.75374, 118.0506, 8.437382, 118.862, 122.1866, 43.60223, 60.14429, 94.89127
237.2, 1.031349, 77.97875, 1.179743, 24.09001, 21.45333, 0.2827218, 29.16728, 154.5614, 16.89958, 89.35854, 18.78246, 130.937, 33.0069, 32.01931, 131.7956, 7.909217, 112.7757, 128.6633, 40.57301, 56.92942, 89.68851
237.3, 0.9698727, 72.37997, 1.102941, 22.42368, 20.0679, 0.2681122, 27.65875, 147.5574, 15.88859, 84.7625, 17.53964, 152.1982, 36.2025, 30.374, 132.4211, 7.414114, 107.0011, 122.1078, 37.75424, 53.88641, 90.53668
237.4, 0.912061, 77.21357, 1.031138, 36.98393, 18.77195, 0.2542575, 31.41373, 146.073, 14.93809, 80.40284, 16.37906, 162.7283, 34.17274, 28.81323, 139.3558, 23.02179, 101.5221, 115.8863, 43.37146, 51.00604, 85.57267
237.5, 21.68299, 91.71822, 0.9640102, 34.42572, 17.55969, 0.2411188, 34.726, 139.4536, 14.04445, 76.26742, 15.29527, 154.6358, 32.25677, 27.33267, 131.888, 21.58067, 96.32375, 109.9818, 40.35828, 48.27964, 80.88083
237.6, 20.39052, 89.32219, 0.9012523, 32.04447, 16.42571, 0.228659, 32.92997, 136.5134, 13.20427, 72.3447, 14.2832, 146.9458, 30.44823, 61.47335, 124.8204, 20.22976, 91.39154, 104.3782, 37.55443, 45.69898, 76.44624
237.7, 19.17509, 82.90897, 0.84258, 29.82793, 24.58152, 0.216843, 31.22684, 130.3273, 12.41435, 68.62373, 13.33809, 139.6382, 28.74109, 58.31456, 118.1315, 18.96341, 101.9577, 99.06001, 43.1851, 43.25625, 89.3839
237.8, 18.03211, 76.95621, 0.7877274, 27.76471, 22.99409, 0.2056376, 41.21469, 124.4215, 11.67169, 65.09415, 12.90755, 141.322, 31.12928, 55.31807, 111.801, 17.77634, 96.73697, 94.01283, 40.18486, 78.74827, 89.52966
237.9, 16.95727, 71.43085, 0.7364457, 25.84421, 21.50916, 0.1950113, 39.08307, 121.9664, 15.93, 61.74611, 12.05347, 134.294, 33.21621, 52.47556, 105.8098, 16.66357, 135.4418, 89.22281, 37.39306, 74.53898, 84.62086
238, 15.94649, 87.64271, 0.6885024, 24.05655, 20.12013, 0.1849341, 37.0617, 116.4395, 16.30396, 58.57027, 11.2559, 158.0428, 31.35387, 64.68581, 100.1397, 15.62046, 128.5065, 84.67684, 41.44887, 70.55469, 79.98121
238.1, 14.99596, 98.19706, 0.6436803, 22.39254, 19.37685, 0.1753777, 35.14487, 129.4555, 35.6609, 55.55778, 11.14789, 150.1834, 29.59595, 61.36193, 94.77341, 14.64265, 125.647, 80.3625, 53.12833, 66.78336, 75.59594
238.2, 14.10209, 115.786, 0.6017762, 32.46679, 18.12553, 0.166315, 33.32718, 135.3698, 33.52756, 52.70023, 10.41024, 142.7147, 27.93659, 86.18398, 131.1551, 13.72605, 149.5663, 76.26797, 49.4373, 82.0435, 91.09016
238.3, 21.13844, 107.4727, 0.5626, 30.22104, 16.95501, 0.1577207, 31.6035, 132.8896, 56.56974, 71.78439, 9.721407, 151.6117, 29.38056, 81.75543, 124.1268, 35.79742, 148.8191, 87.93204, 46.0027, 77.65807, 95.39703
238.4, 26.5567, 126.9854, 0.5259743, 28.13063, 15.86008, 0.1495705, 29.96897, 126.8677, 53.18557, 79.7718, 9.078151, 174.5552, 33.51733, 81.36642, 154.0102, 33.55657, 141.1989, 83.45184, 42.80671, 73.50706, 90.16653
238.5, 24.97372, 117.868, 0.4917329, 26.18481, 14.83586, 0.1418415, 28.41898, 121.1187, 50.00385, 75.66883, 8.477458, 165.8745, 45.86511, 98.28075, 145.7571, 31.45599, 133.9689, 88.07357, 39.83276, 69.57792, 85.22282
238.6, 31.1213, 109.4053, 0.4597207, 24.37359, 13.87779, 0.1345118, 26.94915, 115.6301, 51.09261, 71.77689, 7.916512, 157.6256, 52.58921, 97.46311, 137.9463, 29.4869, 127.1091, 83.58615, 37.06542, 65.8588, 80.55016
238.7, 29.26624, 101.5501, 0.4297925, 22.68765, 12.98158, 0.1275609, 25.55535, 110.3903, 48.0361, 68.08514, 7.392684, 149.7869, 60.94928, 108.8988, 130.554, 27.64108, 120.6005, 102.4727, 34.49034, 62.33849, 76.13371
238.8, 27.52176, 94.25893, 0.4018126, 21.11833, 12.14325, 0.1209692, 24.23363, 117.8049, 45.16244, 64.58326, 6.903517, 142.338, 57.53204, 108.4459, 123.5579, 25.9108, 114.4252, 110.8776, 32.09416, 59.00634, 71.9594
238.9, 25.88126, 87.49126, 0.3756543, 19.65756, 14.4653, 0.1147181, 22.98026, 112.4665, 49.54012, 77.03394, 7.008072, 166.2651, 63.79755, 117.1911, 116.9367, 24.28883, 108.5661, 105.2283, 29.86445, 55.8523, 75.7775
239, 24.33854, 90.9436, 4.210071, 18.29783, 13.53115, 0.1087901, 21.79173, 107.37, 53.94918, 76.19941, 6.544354, 169.1425, 80.2839, 129.0673, 151.869, 22.76839, 114.6099, 99.86688, 27.78965, 52.86686, 86.91286
239.1, 22.88778, 84.41396, 16.93295, 17.03216, 12.65733, 0.1031683, 20.66466, 102.5045, 50.72178, 72.28018, 6.11132, 160.731, 75.78262, 122.4352, 143.7306, 38.87851, 108.7414, 94.77859, 25.859, 50.04099, 90.43905
239.2, 49.83173, 102.1152, 15.8306, 20.45316, 33.16989, 0.09783713, 19.59589, 121.3533, 47.68745, 85.90486, 14.1476, 166.9893, 80.08955, 116.1439, 148.1067, 36.44479, 109.4433, 89.94955, 24.06247, 47.36618, 85.48039
239.3, 46.86139, 128.7369, 14.80001, 19.0384, 31.02783, 0.09278139, 18.58239, 115.8541, 44.83465, 111.0329, 13.21147, 158.6849, 75.59916, 110.1759, 161.0822, 34.16341, 110.6468, 85.36655, 71.869, 44.83434, 80.79361
239.4, 44.0681, 130.2226, 13.83652, 17.7215, 29.0241, 0.08798692, 17.62131, 110.6041, 56.2584, 105.322, 12.33728, 150.7935, 71.36053, 104.5145, 164.996, 74.36589, 134.8511, 81.01706, 66.87598, 58.69161, 102.2599
239.5, 41.44131, 120.8727, 12.93575, 48.242, 27.14977, 3.315706, 16.70994, 129.0184, 52.89286, 99.90492, 11.52093, 180.8594, 67.35956, 99.14403, 198.6034, 69.71072, 141.7948, 99.49615, 62.22984, 65.38147, 139.2117
239.6, 38.9711, 135.6929, 15.364, 44.90507, 25.39648, 7.647184, 15.8457, 134.6054, 49.72865, 94.76643, 10.7586, 202.4808, 83.97192, 112.7684, 234.3613, 69.77515, 134.5343, 109.6831, 72.68375, 61.88667, 151.9012
239.7, 36.64813, 125.9503, 17.27627, 41.79895, 25.08873, 8.466927, 15.02616, 128.5057, 46.75373, 89.89223, 10.04672, 207.064, 79.26386, 126.2835, 221.8024, 65.40735, 127.6455, 104.0947, 67.63412, 58.57867, 143.5726
239.8, 34.46363, 116.9072, 16.15157, 60.62165, 23.46854, 8.029399, 14.24901, 139.8903, 43.95679, 85.26874, 9.381934, 196.7667, 94.35484, 119.7944, 209.9164, 61.31297, 131.0017, 115.1085, 62.93532, 55.4475, 135.7007
239.9, 32.40934, 108.5134, 26.01353, 66.31834, 21.95298, 7.61448, 13.51205, 133.5511, 41.32716, 80.88304, 8.76114, 186.9815, 89.06464, 113.6388, 198.6674, 57.47489, 124.2939, 143.0254, 72.01268, 52.48369, 145.7862
240, 30.4775, 100.7223, 24.32002, 61.73105, 22.58576, 7.221002, 12.81321, 138.744, 38.85485, 76.72292, 8.181423, 177.6829, 84.07104, 112.8725, 188.0212, 53.87706, 117.9295, 135.7382, 67.00967, 49.67831, 137.7929
240.1, 28.66082, 93.49055, 22.73677, 57.46107, 21.12721, 6.847857, 12.15051, 132.4568, 36.53043, 72.77676, 7.640066, 168.8467, 79.35743, 109.6859, 177.9455, 50.50446, 111.8909, 128.8222, 62.35425, 47.02288, 133.0955
240.2, 26.95242, 86.77805, 21.25659, 53.48644, 19.76285, 6.493994, 11.52209, 126.4545, 49.76763, 69.03358, 7.13453, 160.45, 74.9081, 131.0751, 168.4098, 47.34297, 106.1616, 172.8466, 58.02225, 44.50939, 149.1058
240.3, 27.39139, 80.5475, 19.87277, 49.78675, 18.4866, 6.158417, 10.92617, 120.7242, 46.79038, 65.48292, 6.662445, 152.4708, 70.70822, 132.0035, 159.385, 44.37939, 100.7257, 164.0399, 70.52646, 57.63299, 140.9306
240.4, 25.75866, 80.87759, 18.57903, 46.34296, 17.29276, 5.840181, 10.36107, 138.243, 43.99124, 62.11488, 6.221597, 158.4837, 66.74382, 127.9989, 150.8439, 41.60132, 95.56806, 155.682, 86.99651, 54.55236, 140.2651
240.5, 24.22325, 75.07069, 17.36952, 43.13739, 16.17602, 5.53839, 9.825193, 131.9785, 44.87976, 58.92008, 22.74591, 150.6023, 63.00169, 130.6597, 161.6103, 38.99715, 107.0489, 147.7499, 80.95252, 51.63641, 157.263
240.6, 22.77936, 75.50085, 16.23875, 40.15354, 15.1314, 5.252194, 9.317036, 140.557, 62.50286, 55.8896, 21.24084, 184.3279, 59.46937, 128.6493, 167.8761, 36.556, 101.5675, 140.2219, 75.32843, 48.87631, 148.6404
240.7, 21.42154, 70.07999, 15.1816, 37.37609, 14.15424, 4.980787, 8.835159, 134.1876, 58.76376, 53.01498, 19.83535, 175.1613, 56.1351, 122.0387, 170.4671, 34.26766, 96.36675, 133.0775, 70.09507, 46.26375, 140.4907
240.8, 20.14466, 65.04833, 14.7254, 34.79076, 13.24018, 4.723405, 8.378205, 151.6014, 55.24833, 71.28623, 18.52286, 191.8555, 52.98777, 126.45, 161.3322, 32.12257, 91.43234, 126.2971, 80.35483, 43.79084, 132.7878
240.9, 18.94389, 69.26666, 13.76677, 32.38426, 12.38515, 8.602518, 7.944885, 155.1223, 51.94321, 84.5209, 17.29722, 218.4763, 50.0169, 119.9524, 152.6867, 30.11176, 86.7506, 119.8622, 74.77226, 41.45011, 125.5072
241, 17.81469, 64.2934, 13.00874, 30.14422, 11.58534, 8.157983, 7.533977, 148.0929, 48.83582, 86.21886, 16.15268, 207.6114, 47.2126, 113.7887, 144.5045, 29.61105, 82.30857, 127.4454, 69.57754, 39.2345, 118.6258
241.1, 16.7528, 81.09428, 12.16186, 28.05912, 10.83717, 7.736419, 7.14432, 141.382, 45.91431, 91.28213, 15.08387, 197.2869, 44.56553, 107.9417, 136.7608, 27.75745, 78.094, 129.7199, 64.74371, 37.13732, 120.5908
241.2, 15.75421, 111.0539, 11.37012, 26.11825, 15.06804, 7.33664, 6.774817, 134.9752, 43.16758, 116.7968, 14.08579, 200.5496, 42.06688, 110.4015, 139.9402, 26.01988, 74.09524, 123.1106, 60.24571, 35.15224, 113.9789
241.3, 14.81514, 118.2494, 12.24074, 36.42704, 17.92187, 6.95752, 6.424424, 136.1205, 40.58517, 110.7895, 13.15374, 217.5815, 39.70831, 126.4408, 132.4411, 24.39108, 85.98897, 116.838, 56.06021, 33.27326, 117.3953
241.4, 13.93205, 109.7593, 11.96172, 33.90736, 16.76451, 9.678057, 6.092153, 129.9521, 38.15724, 105.0911, 12.28337, 244.6014, 50.37721, 130.5779, 152.7136, 27.25776, 81.58595, 131.0923, 62.57572, 31.49472, 153.4331
241.5, 13.1016, 101.8787, 11.18301, 31.56196, 16.9965, 23.44189, 5.777068, 144.4114, 35.87456, 99.68589, 27.22626, 256.5965, 47.55271, 127.1885, 150.3342, 25.55147, 91.56147, 124.413, 58.22834, 29.81125, 182.6638
241.6, 12.32064, 111.5246, 10.45498, 44.9519, 15.89889, 22.23053, 5.478278, 143.474, 33.72844, 94.55866, 25.42473, 297.2027, 44.88657, 120.653, 142.2781, 23.952, 103.4728, 118.0741, 63.9051, 28.21777, 199.4144
241.7, 11.58624, 151.7007, 29.22469, 41.84255, 14.87217, 21.08177, 5.194942, 136.9724, 31.7107, 89.69515, 26.08396, 307.5488, 49.62165, 114.4532, 134.6537, 30.54971, 116.3103, 128.8906, 59.46536, 26.70946, 224.8493
241.8, 10.89562, 185.9415, 29.0009, 58.54658, 13.91175, 19.99237, 4.92626, 130.7655, 29.81367, 85.08179, 56.56, 292.2544, 46.83951, 119.1976, 157.5474, 28.63736, 110.3547, 127.6046, 55.33407, 37.6658, 227.8265
241.9, 10.24616, 184.478, 27.11291, 54.49687, 13.01335, 18.95926, 4.671474, 124.8398, 28.03013, 80.7057, 52.81748, 277.7206, 44.21336, 129.1149, 149.1047, 26.84471, 104.704, 134.8374, 51.4898, 47.92128, 226.9205
242, 9.635409, 196.0051, 25.34784, 50.72728, 12.17297, 17.97955, 4.429866, 122.8545, 26.35329, 76.5547, 49.32259, 292.3273, 41.73444, 122.4803, 141.1145, 25.16428, 130.8921, 127.9673, 47.9126, 45.35977, 220.9387
242.1, 9.061068, 181.9322, 23.69767, 47.21844, 11.38686, 17.05045, 4.200754, 125.5632, 24.77675, 72.6172, 46.05896, 293.021, 39.39452, 116.1867, 133.5524, 23.58904, 124.1898, 121.4473, 57.939, 42.93518, 222.1687
242.2, 8.520961, 168.8697, 22.15494, 43.95231, 10.65151, 16.16937, 3.983492, 152.6509, 23.29453, 68.88223, 43.01128, 278.4491, 37.18578, 148.2949, 126.3956, 22.11241, 117.8308, 155.1891, 53.91375, 40.64019, 209.9874
242.3, 8.013048, 156.7451, 20.71263, 40.9121, 9.963655, 15.33382, 3.777466, 150.6687, 21.90099, 65.33935, 44.33258, 264.6018, 51.06227, 140.6748, 119.6223, 20.72822, 111.7973, 147.2821, 72.49921, 38.46787, 198.4741
242.4, 7.535411, 145.491, 19.36422, 38.08218, 9.320217, 14.54145, 3.582096, 143.841, 31.44856, 61.97869, 41.39914, 251.4431, 48.19936, 133.4462, 113.212, 19.43067, 106.0728, 139.7779, 85.27782, 36.41167, 187.592
242.5, 7.086244, 135.0449, 18.10359, 35.44801, 8.718332, 13.79002, 3.39683, 137.3228, 29.56722, 58.79089, 38.6598, 238.9388, 45.49696, 126.5891, 107.1452, 18.21434, 100.6414, 132.6561, 90.88809, 34.46537, 177.3066
242.6, 13.74373, 125.3488, 16.92503, 32.99604, 8.155316, 13.07742, 3.221146, 139.4788, 27.79842, 55.76706, 42.53952, 233.412, 42.94608, 120.0844, 101.4035, 17.07416, 103.583, 125.8972, 84.57374, 32.62312, 167.5851
242.7, 12.9245, 116.349, 15.8232, 30.71368, 7.628659, 12.40164, 3.054549, 147.0263, 26.13543, 52.89874, 39.72472, 230.5245, 47.94889, 127.3103, 95.96947, 33.43321, 113.1681, 119.4826, 78.69807, 30.87933, 158.3966
242.8, 12.15411, 107.9952, 14.7931, 28.5892, 7.136012, 11.76079, 2.896568, 140.3638, 24.57193, 86.17406, 37.09617, 247.9374, 45.26054, 125.8992, 90.82666, 31.34035, 107.3734, 113.3949, 73.23061, 29.22875, 165.0056
242.9, 11.42963, 143.5241, 13.83005, 26.61166, 6.67518, 11.15305, 2.746758, 134.0031, 23.10197, 81.7418, 34.64155, 235.6074, 42.72292, 119.4298, 85.95943, 29.3785, 101.8754, 107.6173, 68.14299, 27.6664, 160.8018
243, 10.74834, 133.2192, 12.9297, 24.77091, 6.244107, 10.57672, 2.604696, 127.9307, 21.71994, 96.44482, 32.34935, 235.8545, 40.32757, 140.8347, 81.35303, 27.53946, 96.65891, 102.1342, 63.40883, 26.18756, 151.9853
243.1, 10.10766, 123.6543, 12.1171, 23.05749, 5.840873, 10.03017, 2.469981, 125.9196, 20.42059, 122.5383, 30.20883, 252.6162, 44.34088, 133.5979, 76.99348, 25.81554, 104.5122, 96.93035, 59.00357, 38.11866, 143.6521
243.2, 14.68797, 114.776, 58.64727, 21.46259, 5.463678, 9.511857, 2.342234, 133.7191, 19.19897, 118.7087, 28.20994, 266.6271, 41.85482, 155.0027, 91.96513, 47.97052, 114.3887, 91.99168, 54.90436, 36.08113, 148.0212
243.3, 13.81246, 148.3419, 62.173, 19.97801, 5.110843, 9.020332, 2.221094, 141.9323, 18.05043, 130.0626, 26.34331, 271.8177, 39.71793, 147.0379, 100.7872, 108.541, 140.4661, 87.30463, 51.08994, 34.1525, 151.6041
243.4, 12.98913, 137.6911, 85.9651, 18.59611, 4.780793, 8.554207, 2.106219, 139.4767, 16.9706, 123.3729, 24.6002, 258.3002, 47.14888, 161.4226, 121.6575, 177.0853, 133.2736, 82.85639, 47.54052, 32.32697, 146.9949
243.5, 12.21488, 127.8051, 96.16709, 17.30981, 4.472057, 8.112168, 1.997286, 157.6213, 15.95537, 148.8558, 22.97243, 253.0626, 44.50538, 153.128, 126.0336, 166, 162.3802, 78.6348, 57.2336, 30.59901, 152.6719
243.6, 11.48678, 126.3126, 104.7269, 16.11247, 4.183259, 7.692972, 1.893986, 154.4103, 15.00087, 141.1996, 21.45236, 279.2301, 42.0101, 167.0631, 119.2797, 185.9049, 154.0656, 74.6283, 53.25736, 28.96342, 144.3011
243.7, 10.80209, 117.2435, 134.3111, 14.99796, 5.795593, 7.295438, 1.796029, 147.4131, 14.10347, 133.9372, 20.03288, 265.344, 39.65472, 158.4786, 130.091, 174.2676, 146.1767, 70.82593, 92.72396, 27.41525, 136.3893
243.8, 17.13529, 108.8256, 125.5673, 13.96054, 5.555168, 6.918447, 1.703139, 140.7331, 13.25976, 127.0483, 18.70732, 252.1484, 37.43139, 150.3352, 123.1197, 163.3587, 138.6918, 67.21729, 86.28207, 25.94983, 140.4221
243.9, 16.1139, 101.012, 119.1624, 12.99488, 9.094091, 6.560936, 1.615053, 134.3557, 12.46652, 120.5137, 17.46947, 239.609, 35.33273, 142.6102, 116.5219, 153.1328, 141.068, 63.79252, 80.28771, 24.56275, 138.5477
244, 15.15339, 93.75948, 122.5685, 12.09602, 8.506809, 6.2219, 1.531522, 128.2673, 11.72074, 114.3152, 16.31354, 238.427, 33.35172, 135.2822, 110.2777, 143.547, 133.8447, 60.54224, 74.70981, 23.24981, 130.9514
244.1, 14.25014, 87.02767, 135.349, 13.2231, 7.957453, 5.900384, 1.452312, 122.4549, 11.01957, 108.4356, 15.23408, 239.2602, 31.48179, 148.0526, 104.3682, 134.5612, 146.9332, 57.45757, 69.51942, 22.00705, 145.8279
244.2, 13.40324, 80.7792, 126.5377, 12.30845, 7.443573, 14.27024, 1.377199, 126.2141, 10.36034, 102.8583, 14.22606, 227.3618, 29.7167, 140.445, 98.77529, 138.6078, 144.9607, 54.53006, 64.68964, 36.37917, 147.0199
244.3, 12.6043, 74.97935, 118.3, 11.45706, 6.962879, 13.53283, 16.87486, 120.4946, 9.740558, 97.56791, 13.28473, 216.055, 28.05057, 133.2282, 108.5713, 152.5268, 137.5381, 51.75171, 60.19539, 50.67655, 138.959
244.4, 11.85299, 69.59593, 112.715, 10.66457, 6.513227, 12.83352, 25.14086, 115.0344, 9.157848, 92.54962, 12.40569, 232.597, 26.47786, 126.3823, 102.7532, 144.1849, 130.4955, 49.11492, 56.01338, 47.96776, 143.1986
244.5, 11.14647, 64.59903, 116.6807, 9.926893, 6.092613, 16.19791, 36.1617, 109.8215, 8.609999, 87.78944, 11.58482, 252.8056, 24.99332, 119.8882, 97.24684, 141.6626, 123.8135, 46.61248, 52.12191, 45.40377, 135.3472
244.6, 10.48205, 59.9609, 120.7677, 9.240243, 5.699162, 15.36089, 35.98808, 118.467, 8.094923, 83.2741, 10.81826, 240.2335, 23.59202, 113.7277, 92.03558, 144.2552, 117.4737, 44.23754, 48.5008, 42.97682, 127.9263
244.7, 20.28642, 55.65578, 120.3063, 8.601089, 9.888746, 14.56711, 34.12677, 119.3425, 7.610661, 78.991, 10.10243, 228.2867, 22.26929, 107.8838, 87.10357, 156.6451, 119.808, 41.9836, 45.13126, 40.6796, 140.1749
244.8, 19.0772, 51.65977, 112.4742, 57.24652, 9.250147, 13.81436, 32.36174, 118.7308, 7.155368, 74.92819, 9.433962, 216.934, 21.02071, 102.3402, 98.34049, 162.6164, 113.6733, 39.84451, 41.99582, 38.50518, 136.4424
244.9, 17.94005, 47.95066, 105.1668, 53.28674, 15.64038, 13.1005, 30.68799, 127.811, 6.727313, 71.07435, 8.809725, 206.1459, 19.84214, 97.0815, 93.07062, 158.1407, 116.9206, 37.8144, 39.0782, 56.58147, 156.6019
245, 16.87069, 44.50786, 98.32036, 49.60086, 14.63035, 12.42353, 43.62896, 128.0094, 6.324865, 67.41872, 8.226793, 221.0361, 18.72965, 92.09298, 97.84966, 167.1519, 113.8594, 75.41115, 36.36329, 56.90081, 148.0156
245.1, 15.86507, 54.46054, 138.6074, 46.16993, 13.68554, 11.78155, 41.37247, 122.2086, 15.04273, 111.2631, 7.682434, 214.1242, 17.67954, 104.3824, 92.60609, 158.7237, 115.8305, 75.26309, 33.83699, 53.85932, 149.9097
245.2, 14.9194, 50.55034, 138.1782, 42.97632, 12.80175, 13.28015, 39.23269, 116.6706, 14.14283, 105.5404, 7.174095, 203.4758, 16.6883, 106.356, 87.64352, 148.7879, 112.7966, 77.06522, 31.4862, 66.69835, 148.9418
245.3, 14.03009, 46.92089, 168.7352, 49.71585, 13.68, 24.6503, 37.20358, 122.1588, 13.29676, 100.1121, 6.699391, 208.2389, 15.75264, 105.0658, 129.8916, 165.7482, 111.7228, 73.13869, 29.29873, 78.73538, 146.5878
245.4, 13.19379, 43.55203, 165.5226, 46.27697, 12.79657, 23.37649, 35.27942, 132.7141, 12.50131, 114.056, 7.500331, 236.0708, 14.86943, 140.7118, 122.931, 155.3726, 108.5217, 80.93471, 27.26323, 74.52678, 138.5506
245.5, 12.40734, 40.42505, 160.8676, 43.07596, 11.97019, 22.16851, 46.87767, 126.7001, 11.75344, 108.1896, 7.004041, 229.6, 14.03575, 133.4813, 116.3433, 146.577, 140.7968, 76.81102, 25.36915, 70.54314, 130.9541
245.6, 11.66777, 37.52258, 150.5475, 40.09637, 12.6899, 21.02295, 44.45316, 120.9587, 11.05032, 102.625, 6.54059, 218.182, 13.24881, 126.6224, 110.1087, 137.4016, 133.5873, 81.82883, 23.60665, 66.77243, 155.4983
245.7, 10.97229, 34.82851, 161.1987, 37.32287, 20.50984, 19.93659, 42.15405, 115.4774, 10.38926, 97.34663, 6.107805, 215.0498, 12.50598, 125.6904, 144.8279, 148.8121, 126.7471, 85.42569, 21.96661, 63.20328, 156.4334
245.8, 10.31826, 32.32787, 150.7045, 34.74122, 19.18535, 18.90637, 39.97385, 110.2445, 9.767739, 92.33973, 13.40383, 204.3553, 11.80481, 119.2318, 159.7711, 139.4968, 120.257, 126.274, 20.4405, 76.08298, 166.2334
245.9, 9.703214, 44.75723, 140.8935, 32.33815, 20.47141, 17.92939, 37.9064, 111.7209, 9.183404, 96.88796, 12.51691, 221.6699, 11.14295, 113.1051, 151.2093, 130.7645, 114.0993, 123.049, 19.02042, 93.16673, 157.119
246, 9.12483, 41.54372, 140.5037, 33.67045, 34.0366, 17.00289, 35.94589, 126.3997, 13.45422, 97.68832, 11.68868, 243.4423, 10.5182, 107.2932, 155.7762, 152.988, 108.257, 129.951, 17.699, 88.18674, 167.5323
246.1, 8.580922, 38.56093, 152.0993, 40.35359, 50.57066, 16.12426, 34.08677, 120.6718, 23.3877, 92.66383, 10.91525, 231.3359, 9.928473, 122.5731, 160.5516, 144.8925, 102.7137, 144.4974, 16.46938, 110.6058, 217.8093
246.2, 8.069435, 35.7923, 162.1026, 37.56231, 47.30489, 15.29104, 42.9775, 115.2035, 21.98858, 87.89778, 10.193, 219.8316, 9.371813, 116.2747, 163.8348, 135.8225, 97.4543, 153.2077, 15.32518, 104.6937, 212.2912
246.3, 7.588437, 33.22246, 151.5496, 34.96409, 90.0752, 14.50088, 40.7547, 109.9831, 20.67316, 83.37686, 9.518536, 225.7361, 8.846363, 118.4056, 155.0552, 127.3202, 92.4642, 145.4017, 14.26048, 99.09754, 227.2717
246.4, 7.136109, 30.83713, 141.6836, 42.85071, 113.4607, 13.75154, 38.64687, 144.9564, 19.43643, 102.3134, 8.888702, 220.9558, 8.350373, 112.3214, 156.297, 126.8608, 87.72962, 150.0298, 13.26975, 93.80053, 220.435
246.5, 6.710744, 28.62306, 132.4598, 39.8867, 106.1336, 13.04093, 36.64806, 140.0482, 28.91516, 97.05107, 8.300545, 231.6367, 7.882193, 106.5498, 147.9213, 118.9196, 83.23747, 142.3857, 12.34785, 88.78666, 213.9698
246.6, 9.220145, 26.56796, 123.8366, 37.1277, 99.27962, 12.36704, 34.75262, 133.7019, 27.18537, 92.05936, 7.751305, 220.1174, 7.440261, 101.0747, 139.9945, 111.4754, 78.97534, 148.7292, 11.49, 84.04079, 202.2381
246.7, 8.670556, 24.66042, 119.4169, 34.95437, 102.4154, 11.72798, 32.95522, 134.4068, 25.55906, 87.3244, 7.238409, 209.1709, 7.023108, 95.88101, 132.4925, 104.4973, 74.93145, 141.1514, 10.69174, 79.54861, 191.1496
246.8, 8.153727, 22.88983, 111.6428, 32.53655, 95.80157, 11.12193, 31.25078, 128.3162, 24.03004, 82.83298, 6.759449, 237.085, 6.629343, 90.95418, 145.4424, 97.95592, 71.09462, 133.9596, 9.948944, 75.29654, 180.6691
246.9, 7.667704, 42.8711, 104.3747, 38.89841, 89.61485, 10.54721, 29.63449, 131.3374, 44.76607, 78.57256, 6.312183, 225.2948, 6.257655, 86.28051, 148.6351, 91.82406, 67.45425, 134.9788, 9.257751, 71.27175, 192.6441
247, 7.210651, 41.14891, 133.2018, 54.76427, 83.82767, 10.00218, 28.1018, 125.3858, 42.08803, 74.53128, 5.894512, 214.0909, 5.906807, 94.17021, 140.6701, 143.8693, 64.00029, 166.7369, 8.614579, 67.4621, 182.0816
247.1, 6.780843, 68.85054, 145.8284, 64.31922, 96.26058, 9.48532, 26.64838, 130.1525, 39.5702, 97.42708, 5.504478, 234.1817, 5.57563, 89.33129, 139.2811, 164.781, 82.95229, 158.2415, 8.01609, 63.85608, 192.5461
