 , C001, C002, C003, C005, C006, C008, C009, C010, C011, C012, C014, C016, C019, C023, C024, C029, C031, C033, C034, C036, C040, C042, C082, C123
190.4, 472.1866, 57.87399, 621.4575, 450.8719, 271.94, 287.1881, 180.354, 339.4864, 240.2057, 36.89329, 458.2625, 502.4789, 206.2118, 124.4955, 15.38601, 73.95303, 3094.284, 1.993464, 2.658642, 45.99775, 102.317, 716.4381, 1008.432, 1019.617
190.5, 443.3077, 54.83506, 591.8388, 426.9108, 276.9353, 273.9596, 166.8047, 320.64, 226.4763, 34.48359, 466.6256, 478.9967, 212.4581, 117.1637, 14.60012, 79.29241, 3088.323, 1.882217, 2.474544, 42.65895, 96.45867, 678.7286, 958.3853, 970.6656
190.6, 416.195, 51.95572, 578.4031, 404.2231, 263.9089, 261.3404, 154.2733, 302.8399, 286.3272, 32.23129, 442.2547, 520.9252, 198.4099, 120.8907, 13.85437, 74.13448, 3115.709, 1.777178, 2.303194, 39.5625, 90.93574, 643.0039, 996.5965, 1074.94
190.7, 390.7405, 99.12716, 738.5738, 382.7411, 267.7521, 249.3024, 142.6834, 286.0279, 269.9617, 30.12609, 419.1566, 578.98, 333.8199, 126.4594, 13.14672, 69.31207, 3035.632, 1.678001, 2.143708, 36.69081, 85.72903, 609.1596, 975.4632, 1023.332
190.8, 366.8429, 93.92207, 703.3734, 362.4008, 255.1576, 237.819, 131.9642, 270.1493, 254.5316, 28.15839, 397.2649, 551.9228, 311.747, 119.0119, 12.47521, 64.80334, 2897.267, 1.584359, 1.995267, 34.02757, 80.82044, 577.0967, 1030.123, 1099.545
190.9, 344.4068, 88.99029, 669.8505, 343.1414, 243.1555, 226.8645, 122.0502, 255.1521, 239.9835, 26.31922, 481.9845, 526.13, 291.1337, 112.0031, 13.55899, 60.58792, 3073.947, 1.495942, 1.857104, 31.55764, 76.19291, 546.7214, 978.9999, 1094.053
191, 323.3429, 84.31747, 637.9254, 324.9056, 231.718, 216.4146, 112.8811, 240.9875, 226.2669, 103.1272, 456.8114, 572.0005, 271.8833, 105.407, 12.86642, 56.6467, 3141.22, 1.41246, 1.728509, 29.26699, 218.5131, 734.6624, 930.414, 1082.387
191.1, 303.5672, 79.89003, 607.5219, 307.6389, 220.8185, 206.446, 104.4008, 227.6092, 213.3342, 96.39139, 432.9531, 587.7603, 253.9059, 99.19936, 65.51488, 52.96186, 3031.924, 1.333636, 1.608818, 27.14261, 220.0608, 695.9937, 884.2393, 1096.565
191.2, 285.0011, 112.9045, 578.5673, 291.2897, 210.4317, 196.9366, 170.0557, 214.9736, 201.1408, 90.09556, 410.3408, 625.0413, 237.1171, 119.2462, 62.1685, 49.51672, 2893.728, 1.259211, 1.497415, 25.17244, 207.4608, 747.0845, 840.3561, 1043.919
191.3, 267.5704, 106.9759, 631.2935, 275.8095, 204.6481, 187.8652, 157.2801, 203.0395, 189.6443, 84.21094, 388.9095, 595.8315, 221.4384, 140.0319, 58.99304, 46.29568, 2854.755, 1.18894, 1.393726, 23.34527, 195.5822, 707.7619, 858.998, 1151.188
191.4, 365.7836, 101.3587, 601.206, 261.1519, 212.236, 179.2117, 145.4643, 191.7679, 178.8048, 78.71068, 508.4141, 600.8763, 206.7964, 176.0766, 55.97978, 43.28416, 2724.634, 1.12259, 1.297217, 21.65073, 184.3837, 670.509, 931.5634, 1095.92
191.5, 348.2906, 96.03644, 585.1745, 247.2733, 202.2529, 170.9568, 146.3682, 181.122, 168.585, 73.56966, 535.0377, 618.0452, 193.1226, 165.7071, 53.12043, 40.46855, 2784.86, 1.059943, 1.207391, 20.07918, 216.6996, 635.217, 885.3317, 1043.305
191.6, 326.9891, 113.0209, 565.3918, 234.1322, 192.7393, 163.0821, 135.3722, 171.0671, 184.2432, 68.76444, 526.0387, 631.5953, 180.353, 155.9483, 50.40713, 37.83609, 2718.031, 1.000792, 1.123785, 18.62171, 204.292, 637.5898, 841.3943, 993.2158
191.7, 306.9904, 107.0863, 538.4452, 221.6895, 189.9212, 155.5702, 125.2022, 161.5704, 256.6407, 64.27307, 498.5648, 602.0792, 168.4277, 146.7642, 47.83242, 35.37487, 2664.115, 0.9449416, 1.045968, 17.27003, 192.5949, 626.7878, 901.5964, 945.5316
191.8, 288.2149, 101.4632, 532.3794, 209.9081, 267.9306, 148.4043, 115.7963, 152.601, 241.972, 60.07505, 508.2676, 573.9424, 157.2909, 138.1209, 45.38923, 33.07375, 2594.615, 0.8922082, 0.9735399, 16.01647, 181.5675, 593.7971, 897.2009, 900.1367
191.9, 270.5877, 123.2205, 507.0062, 198.7528, 255.3277, 141.5684, 107.0969, 144.1294, 228.1417, 56.15123, 481.7219, 547.1206, 306.4616, 129.9867, 43.07083, 30.92232, 2675.657, 0.8424177, 0.9061269, 14.8539, 200.062, 562.5427, 852.6744, 856.9212
192, 254.0386, 116.7503, 482.8422, 188.1903, 243.3176, 135.0474, 99.05119, 136.1282, 215.1019, 52.4837, 456.5625, 521.5522, 286.1977, 122.3315, 40.87085, 28.91084, 2553.699, 0.7954058, 0.8433819, 13.77571, 188.607, 620.3992, 810.3578, 979.5786
192.1, 238.5016, 110.6199, 459.8299, 178.1891, 272.3481, 128.8268, 91.60986, 128.5711, 202.8074, 49.05571, 432.7172, 532.1314, 267.2737, 115.1271, 38.78323, 27.0302, 2620.37, 6.102211, 0.7849818, 12.77578, 286.9655, 587.7447, 770.1412, 932.5491
192.2, 223.9148, 104.8113, 523.623, 168.7195, 259.5374, 122.8928, 131.5393, 121.4335, 191.2157, 45.85162, 410.1172, 507.2635, 323.2626, 108.3471, 36.80225, 25.2719, 2500.933, 5.761671, 0.7306256, 11.84844, 270.5347, 576.4514, 731.9205, 887.7775
192.3, 210.2202, 99.30772, 498.6671, 159.7531, 247.3293, 117.232, 121.6573, 114.6922, 180.2864, 54.41951, 388.6976, 504.637, 301.8878, 101.9663, 34.92246, 23.62798, 2462.444, 5.440135, 0.6800333, 10.98841, 255.0447, 546.11, 695.5967, 845.1553
192.4, 341.8904, 94.09315, 570.721, 151.2632, 269.5673, 111.832, 112.5177, 108.3252, 169.9819, 136.5897, 378.2667, 481.054, 281.9264, 95.96128, 33.13868, 22.09099, 2393.225, 5.136544, 0.6329442, 10.1908, 240.4416, 517.3657, 661.0755, 804.5795
192.5, 320.9804, 89.15239, 573.181, 143.2245, 256.8875, 106.6808, 104.0647, 102.3116, 160.2663, 169.7732, 358.5106, 458.5731, 316.0423, 90.30992, 31.44601, 20.65398, 2411.061, 4.849894, 0.5891159, 9.451091, 226.6747, 562.0905, 747.595, 765.9517
192.6, 301.3492, 189.1393, 652.574, 135.613, 244.804, 216.3371, 96.24672, 96.6318, 151.106, 230.1516, 356.4945, 437.1428, 314.6866, 84.99139, 115.7503, 419.6068, 2301.164, 4.579241, 0.5483224, 8.765073, 397.1204, 532.5051, 755.0099, 816.9423
192.7, 282.9187, 179.2077, 621.4723, 128.406, 233.289, 253.2869, 89.01609, 91.26734, 142.4693, 222.8676, 553.8208, 416.714, 293.8789, 79.98607, 109.838, 914.9589, 2259.865, 4.323692, 0.5103537, 8.12885, 374.3824, 504.4768, 717.5402, 777.7209
192.8, 344.8822, 437.6733, 710.7398, 121.582, 299.7921, 375.4265, 297.9473, 236.5257, 177.6187, 313.9648, 633.2965, 800.7696, 838.7421, 359.5206, 104.2277, 1217.701, 2478.94, 251.1137, 0.4750141, 337.679, 749.8887, 479.7363, 745.1765, 1003.732
192.9, 323.7892, 1209.614, 676.8659, 133.6677, 285.6906, 414.8742, 379.6367, 306.7827, 292.3523, 663.2017, 600.2207, 957.1802, 1095.973, 408.7525, 98.90389, 1233.333, 2504.784, 493.9196, 0.4421217, 424.5237, 734.6489, 454.4855, 1144.368, 984.3069
193, 399.9382, 1405.437, 718.6525, 126.5641, 272.2523, 483.7508, 520.8242, 289.7518, 275.6425, 636.474, 572.119, 1020.554, 1138.091, 459.2205, 93.85205, 1153.105, 2403.641, 466.356, 0.4115068, 518.8035, 692.5851, 574.2299, 1435.179, 1001.448
193.1, 388.7021, 1416.481, 684.4015, 218.3067, 259.4462, 572.3796, 509.528, 307.0018, 259.8877, 594.9025, 576.4332, 1119.238, 1062.838, 508.1224, 89.05825, 1078.096, 2294.082, 567.8399, 0.3830119, 706.7094, 652.9298, 544.0054, 1521.831, 953.3684
193.2, 364.9291, 1490.295, 651.7829, 206.705, 247.2424, 618.7064, 806.0566, 351.1758, 245.0334, 595.591, 546.3273, 1279.366, 1270.002, 486.9877, 84.50931, 1007.967, 2588.611, 697.5926, 0.3564902, 941.7484, 615.545, 515.3719, 1684.541, 907.5972
193.3, 371.0236, 1412.041, 620.7189, 195.7199, 235.6126, 610.4683, 773.5925, 331.6805, 231.0281, 825.7103, 517.7937, 1282.828, 1186.027, 458.308, 80.19272, 942.399, 2470.621, 658.6628, 17.07042, 873.3905, 580.3007, 488.2454, 1834.372, 864.0236
193.4, 348.3318, 1373.489, 591.1354, 185.3186, 224.5299, 582.3487, 715.4756, 313.2675, 217.8234, 778.2992, 490.7504, 1222.878, 1107.604, 431.3173, 76.09661, 881.0964, 2368.767, 630.5204, 80.47842, 1092.729, 547.0745, 462.5468, 2214.063, 822.5419
193.5, 327.0278, 1301.368, 641.0865, 175.4701, 284.5375, 665.4521, 688.7498, 382.331, 205.3733, 794.8245, 465.1195, 1336.617, 1034.367, 405.9161, 72.20973, 823.7816, 2260.798, 595.3337, 74.90568, 1013.412, 515.7506, 438.2007, 2965.982, 783.0517
193.6, 307.0268, 1385.794, 610.5323, 215.0491, 271.1535, 704.5327, 637.0068, 361.1061, 193.6349, 742.9103, 440.8273, 1274.153, 965.973, 495.3851, 68.52139, 770.1949, 2394.174, 562.1105, 69.71882, 969.4534, 486.2203, 415.1362, 2924.895, 826.1941
193.7, 288.2491, 1313.027, 680.8851, 203.6206, 258.399, 672.0802, 731.0898, 472.8048, 182.5674, 694.3868, 417.8037, 1214.609, 902.1008, 588.7673, 65.02143, 720.0941, 2285.047, 532.5013, 64.89112, 1043.356, 458.3808, 393.2856, 2966.06, 786.5286
193.8, 270.6198, 1244.081, 701.0717, 192.7994, 246.2445, 641.1226, 676.166, 446.5574, 172.1325, 813.046, 395.9827, 1241.676, 842.4521, 567.637, 61.70025, 673.2523, 2252.031, 584.9295, 60.39772, 1008.768, 432.1353, 372.5851, 2875.374, 748.7674
193.9, 254.0686, 1178.755, 667.6586, 182.5533, 251.8507, 611.591, 625.3683, 475.5743, 162.294, 759.9417, 375.3013, 1183.649, 786.7474, 556.2576, 58.54871, 629.4576, 2158.526, 552.287, 163.3934, 935.5456, 407.3925, 352.9742, 2732.675, 712.8192
194, 302.6032, 1116.86, 635.838, 172.8517, 240.0042, 583.4197, 578.3869, 449.1731, 153.0178, 812.7298, 355.7001, 1128.334, 734.7261, 523.4984, 55.55814, 588.5117, 2087.001, 521.4661, 152.0792, 885.6683, 384.0664, 407.394, 2694.614, 821.7873
194.1, 284.096, 1104.942, 605.5339, 163.6657, 277.5522, 556.546, 534.935, 486.846, 144.2718, 759.6461, 398.0919, 1075.604, 686.1445, 492.6685, 52.72033, 872.5441, 2225.814, 492.3652, 141.5484, 821.5659, 362.0759, 385.951, 2621.823, 782.3333
194.2, 266.7207, 1046.922, 660.6068, 154.9678, 264.4967, 530.9102, 494.7475, 459.8191, 136.0258, 710.0296, 377.3003, 1025.338, 640.7752, 463.6542, 50.02746, 815.7855, 2124.36, 518.8827, 228.085, 761.9316, 341.3445, 365.6365, 2634.488, 744.7736
194.3, 250.4081, 991.949, 676.2958, 146.7323, 252.0553, 506.4552, 457.5791, 434.2925, 128.251, 715.8387, 393.6337, 977.4215, 598.4058, 436.3487, 47.47215, 848.702, 2087.694, 489.926, 212.2912, 750.4752, 321.8002, 346.3914, 2554.931, 709.017
194.4, 235.0931, 939.8625, 644.0635, 138.9343, 240.1992, 483.1267, 423.203, 451.9598, 120.9206, 669.0834, 398.7168, 931.7441, 558.838, 550.7078, 45.04735, 875.6747, 1992.536, 462.5852, 197.5911, 696.0012, 303.3748, 328.1591, 2428.134, 674.9772
194.5, 233.5656, 890.511, 613.3674, 131.5508, 228.9008, 546.4518, 391.4095, 426.8695, 114.0092, 625.382, 442.0796, 963.9963, 521.8865, 518.2755, 42.74641, 818.7125, 2028.224, 436.7702, 183.9088, 645.4811, 286.0045, 310.8866, 2307.63, 642.5716
194.6, 219.2807, 843.751, 654.9072, 124.5597, 218.1338, 521.2809, 362.0044, 403.1721, 107.4928, 584.535, 424.5833, 918.9463, 487.3783, 487.7531, 40.563, 783.9456, 2118.139, 412.3958, 255.1586, 713.1704, 269.6288, 333.7174, 2304.052, 611.7218
194.7, 205.8695, 799.4462, 746.1811, 117.9401, 221.8102, 497.2695, 363.2596, 380.7903, 101.3489, 546.3559, 402.4082, 876.0015, 455.1518, 459.0284, 38.49111, 732.9503, 2021.594, 492.7994, 237.4901, 661.4041, 254.1906, 316.1523, 2280.006, 582.3531
194.8, 193.2786, 769.4291, 710.618, 111.6723, 211.3767, 474.3641, 335.9694, 359.6509, 95.55615, 510.6705, 381.3912, 848.8217, 425.0562, 602.4309, 53.35315, 685.2722, 2034.658, 465.2983, 221.045, 712.6475, 239.6364, 299.5117, 2421.469, 554.3943
194.9, 181.4577, 755.4473, 676.7499, 105.7376, 201.434, 452.5138, 310.7293, 339.6851, 90.09449, 477.3159, 361.4719, 809.154, 396.9507, 776.8974, 50.62796, 684.5991, 1941.918, 447.7312, 205.7387, 660.9192, 225.9156, 283.747, 2301.296, 527.7779
195, 293.3075, 715.7794, 709.233, 100.1183, 191.959, 431.67, 287.3855, 320.8277, 84.945, 503.4929, 384.5637, 771.3401, 587.0558, 731.1443, 48.04198, 716.2685, 1853.404, 422.7451, 191.4923, 686.1078, 212.9803, 268.812, 2439.733, 625.3715
195.1, 275.3688, 678.1943, 683.6177, 94.79765, 182.9297, 411.7862, 265.7954, 303.0172, 80.08984, 512.433, 364.4787, 825.7691, 548.2385, 688.0857, 45.58808, 779.5451, 1768.926, 449.7599, 178.2324, 636.306, 200.7857, 254.6632, 2366.954, 595.3474
195.2, 458.2892, 653.3286, 651.0365, 89.75974, 230.004, 392.8184, 245.8272, 286.1953, 75.51218, 478.9633, 359.504, 787.1788, 511.9879, 647.5629, 43.25952, 744.6396, 1688.297, 424.6606, 165.8906, 590.119, 189.2893, 284.9301, 2249.486, 566.7648
195.3, 430.2603, 619.0228, 636.839, 84.98956, 219.1852, 374.7242, 288.6457, 270.3074, 71.19616, 447.6797, 340.7278, 750.3918, 478.1342, 609.4266, 41.0499, 908.6616, 1780.25, 408.7338, 154.4035, 547.2845, 178.4512, 269.9329, 2368.425, 678.9557
195.4, 403.9456, 586.5184, 606.4872, 80.47289, 208.8752, 357.4636, 266.9609, 326.5852, 67.12683, 418.4394, 322.9323, 763.68, 446.519, 573.5362, 38.95314, 871.7028, 1719.22, 385.924, 143.7118, 634.4379, 239.171, 255.7251, 2250.884, 646.3591
195.5, 434.9307, 555.7208, 577.582, 76.19625, 199.0501, 340.998, 246.9052, 308.455, 63.29009, 391.1089, 306.0662, 727.9912, 416.9942, 539.7595, 36.96348, 814.999, 1789.306, 364.3872, 133.7604, 588.3865, 300.6673, 368.3683, 2280.048, 738.7949
195.6, 408.3304, 526.5403, 550.0544, 150.2709, 189.6872, 325.2908, 228.3562, 291.3313, 59.67265, 365.5635, 290.081, 693.9703, 389.4217, 507.9719, 35.07545, 782.5276, 1707.749, 366.912, 221.8946, 560.6113, 384.0237, 375.4823, 2166.893, 744.3355
195.7, 383.3569, 498.8921, 523.8387, 142.2849, 180.7648, 310.3071, 213.1358, 275.1582, 56.26197, 341.6866, 274.9307, 661.5392, 363.6723, 478.0564, 33.28386, 731.6246, 1819.395, 346.4362, 512.25, 519.9187, 422.6426, 355.7189, 2059.354, 759.9283
195.8, 359.9108, 472.6956, 613.3456, 134.7234, 172.262, 296.0136, 209.4498, 259.883, 53.04623, 319.3692, 260.5716, 707.4586, 427.1876, 449.9026, 42.05682, 684.0327, 1736.467, 327.103, 621.2741, 482.1798, 464.8867, 336.9957, 2040.692, 723.4442
195.9, 337.8986, 447.8747, 584.1136, 127.5637, 164.1591, 333.9811, 193.7147, 245.4557, 50.01429, 298.5095, 246.9625, 674.3972, 398.9411, 423.407, 39.90863, 639.5367, 1712.81, 311.7586, 578.2538, 447.1802, 455.2699, 319.258, 1939.416, 768.8364
196, 347.3702, 424.3571, 556.2747, 120.7844, 156.4375, 318.5972, 179.1617, 231.8294, 47.15564, 279.0123, 234.0641, 642.8808, 412.8286, 398.4716, 37.87017, 597.9351, 1708.627, 309.7892, 538.2125, 414.7212, 429.2025, 302.454, 1932.221, 731.9246
196.1, 345.7296, 402.0745, 604.6171, 114.3655, 149.079, 303.9218, 165.702, 218.9595, 44.46038, 260.7885, 351.6345, 612.8373, 385.5315, 399.7302, 35.93583, 642.3581, 1630.747, 292.5011, 500.9439, 384.6182, 404.6277, 286.5344, 1969.87, 744.8453
196.2, 324.5848, 380.9618, 575.801, 108.2877, 142.0666, 324.5997, 154.7785, 206.8041, 41.91918, 243.755, 333.2693, 588.796, 360.0394, 376.1893, 34.10029, 815.362, 1627.95, 395.1556, 573.4737, 356.7002, 381.4599, 370.4003, 1872.109, 762.6121
196.3, 304.7332, 399.7648, 548.3583, 102.5328, 135.3841, 309.6479, 143.1506, 195.3235, 39.52322, 227.8341, 315.8634, 561.28, 421.013, 354.0347, 32.35851, 784.1179, 1598.479, 373.1036, 533.7634, 330.8087, 359.6187, 350.9044, 1779.2, 871.8805
196.4, 286.0958, 378.7734, 522.2236, 97.08384, 129.0159, 368.1494, 132.3963, 184.4802, 37.26421, 212.953, 299.3665, 581.5495, 393.1747, 333.1849, 30.70569, 800.2968, 1525.62, 352.2822, 496.8028, 306.7966, 339.028, 332.4346, 1690.902, 830.0215
196.5, 269.9675, 358.8843, 506.8395, 105.2957, 122.9473, 414.7959, 122.4499, 174.2389, 35.13432, 199.0439, 283.7311, 554.3722, 391.5741, 313.5629, 29.13729, 852.884, 1592.37, 332.6228, 462.4016, 284.5275, 319.6162, 371.5886, 1606.986, 790.1722
196.6, 480.4435, 340.0396, 482.6835, 99.69991, 117.1641, 395.6895, 113.2507, 164.5662, 33.12616, 268.3801, 489.6631, 528.465, 365.6824, 364.3442, 27.64901, 797.4043, 1519.789, 314.0605, 430.3825, 263.8747, 301.316, 352.0302, 1527.234, 752.2361
196.7, 451.0596, 322.1844, 459.6787, 94.40147, 185.4303, 377.4631, 104.7426, 155.4304, 31.23279, 250.8508, 464.089, 503.7684, 369.297, 342.8872, 37.64297, 745.5335, 1574.301, 296.5341, 488.1436, 357.4456, 284.0635, 333.5011, 1451.44, 716.1213
196.8, 423.4728, 305.2667, 437.7704, 124.1584, 176.7081, 360.0762, 96.87373, 146.8018, 29.44763, 234.4664, 439.8506, 480.226, 344.8783, 322.6939, 35.72023, 711.8304, 1535.944, 311.7636, 483.7112, 331.5001, 267.7989, 315.9474, 1447.793, 681.7404
196.9, 397.5732, 289.2374, 436.2839, 121.5825, 168.3961, 343.4903, 89.596, 138.6521, 27.7645, 219.1521, 416.8781, 483.5561, 403.4211, 303.6898, 33.89571, 665.5261, 1631.633, 300.7097, 450.2165, 307.4377, 252.4656, 299.3176, 1375.942, 772.2798
197, 373.2577, 274.0497, 429.7098, 115.1211, 160.4751, 411.1739, 82.86501, 130.955, 26.17758, 204.8381, 395.1053, 460.9583, 397.1133, 285.8048, 32.16437, 692.2519, 1557.263, 422.4416, 484.8574, 305.3534, 238.0101, 283.5631, 1374.361, 735.2028
197.1, 350.4293, 259.6596, 411.8384, 109.0031, 152.9267, 392.2343, 76.63969, 123.6851, 24.68136, 191.4591, 374.4698, 439.4165, 448.8513, 331.1901, 30.52147, 775.9587, 1600.07, 398.8669, 492.8413, 283.1889, 224.3824, 268.6378, 1382.709, 699.9057
197.2, 328.997, 246.0251, 450.7959, 103.2103, 145.7334, 374.167, 70.88206, 116.8188, 23.27066, 178.9539, 354.912, 420.119, 554.1005, 311.6856, 28.96249, 790.4221, 1527.138, 390.4032, 458.7144, 262.6334, 281.9437, 407.9226, 1314.088, 666.3033
197.3, 317.0831, 233.1065, 498.7055, 97.72527, 168.2904, 356.932, 69.34581, 110.3336, 21.94059, 167.2654, 442.6837, 400.4857, 517.4623, 299.8506, 27.48314, 953.2089, 1532.537, 378.739, 426.9507, 243.5698, 265.8004, 386.4518, 1248.872, 634.3141
197.4, 311.5668, 273.8599, 474.9371, 92.53178, 160.3744, 340.4909, 64.13614, 104.2085, 20.68654, 156.3405, 419.5632, 499.0612, 612.2894, 330.289, 26.07934, 895.993, 1462.684, 366.4213, 397.3864, 253.5241, 369.5109, 366.111, 1317.014, 603.8607
197.5, 292.5114, 259.4797, 464.6656, 87.61428, 152.8307, 324.8071, 110.3904, 98.42347, 19.50417, 146.129, 419.8587, 475.7388, 571.8035, 310.8376, 24.74726, 837.7091, 1417.613, 372.6293, 369.8693, 235.1218, 348.3539, 346.8408, 1389.616, 574.8694
197.6, 274.6214, 245.8546, 442.5196, 82.95812, 145.6419, 309.8457, 125.9023, 92.95955, 18.38938, 136.5846, 397.9304, 504.4928, 533.9947, 292.5317, 23.48321, 803.9802, 1462.676, 351.8344, 362.4229, 218.0552, 328.4081, 328.585, 1320.652, 547.27
197.7, 257.8256, 232.945, 451.8882, 78.54941, 138.7912, 295.5735, 116.4437, 87.79896, 17.3383, 238.1454, 377.1472, 480.9165, 598.6224, 275.3039, 22.28373, 760.5601, 1425.638, 360.9877, 337.3268, 297.9758, 457.1767, 311.29, 1494.178, 681.3138
197.8, 262.3027, 220.7132, 430.3512, 74.37499, 181.4989, 281.9587, 323.3101, 82.92485, 16.34731, 222.5909, 357.4496, 458.442, 559.0402, 259.0907, 21.14551, 711.0861, 1417.923, 340.8425, 313.9685, 276.3469, 448.8464, 294.9053, 1420.025, 648.604
197.9, 246.2603, 232.3189, 409.8406, 70.42242, 172.9616, 268.971, 299.0211, 78.32133, 15.41295, 208.0523, 370.4925, 438.8467, 522.0753, 243.8323, 20.06544, 773.6535, 1391.055, 321.8214, 292.2277, 256.2879, 423.1468, 310.6098, 1460.099, 617.4646
198, 231.199, 220.12, 390.3076, 66.6799, 164.8258, 256.5816, 276.5568, 73.97337, 14.532, 194.4633, 361.556, 418.3382, 487.5546, 229.4725, 19.04053, 723.3277, 1355.448, 303.8619, 368.2838, 237.685, 398.9187, 294.2609, 1463.352, 587.8202
198.1, 217.0589, 208.5617, 371.7055, 63.13627, 157.0728, 244.7628, 255.7802, 69.86678, 13.7014, 181.7619, 342.6727, 398.7882, 495.0185, 215.9584, 18.06797, 713.8629, 1342.877, 286.9046, 342.7819, 220.4323, 376.0778, 487.612, 1522.691, 559.599
198.2, 303.6279, 197.6103, 353.99, 59.78097, 149.6844, 233.4885, 236.5645, 65.98817, 12.91827, 169.89, 324.7756, 380.1518, 462.2869, 203.2402, 17.14509, 890.4813, 1281.668, 270.8936, 333.872, 204.432, 354.5447, 461.9467, 1570.96, 606.1494
198.3, 285.058, 187.2339, 337.1188, 56.60398, 158.2536, 222.7334, 218.7923, 62.32487, 14.73647, 158.7936, 357.7144, 362.3863, 573.3913, 191.2709, 16.26935, 926.0125, 1322.313, 255.7762, 439.6628, 189.5931, 334.2445, 437.6323, 1492.996, 577.0482
198.4, 267.6239, 177.4024, 321.0517, 53.59583, 150.8097, 212.4738, 202.3553, 58.86495, 13.89418, 148.422, 339.0317, 345.451, 535.4775, 180.0066, 15.43834, 865.7758, 1317.118, 423.9572, 409.2183, 175.8313, 315.1067, 414.5977, 1418.902, 607.1121
198.5, 252.1706, 168.0871, 305.7504, 50.74754, 143.7159, 202.6868, 229.7617, 55.5971, 13.10004, 138.7277, 351.8382, 329.3072, 500.0706, 169.4056, 14.64978, 809.4575, 1257.083, 400.2978, 380.8819, 163.0683, 297.0646, 606.8152, 1348.484, 640.7073
198.6, 238.9426, 159.261, 291.1783, 48.05062, 136.9558, 193.3505, 212.5006, 52.51065, 12.35128, 129.6667, 333.4624, 313.9178, 467.0049, 159.429, 13.90149, 756.8026, 1199.785, 377.9588, 354.5076, 151.2318, 280.0556, 574.8756, 1482.614, 685.7499
198.7, 224.3289, 150.8983, 277.3008, 45.49702, 130.5137, 184.4444, 196.5363, 49.59556, 11.64533, 121.1975, 316.0463, 299.2477, 463.6289, 150.0399, 13.19143, 811.5833, 1158.533, 356.8665, 332.5019, 140.2545, 264.0204, 544.6172, 1473.592, 652.8271
198.8, 278.5678, 142.9748, 264.0846, 43.07913, 124.3746, 175.9484, 181.7713, 46.84229, 10.97972, 113.2814, 388.737, 285.263, 493.2459, 177.0498, 12.51763, 758.7902, 1105.726, 367.8942, 343.0306, 130.074, 248.9034, 515.9514, 1445.008, 644.7623
198.9, 261.5306, 135.4673, 251.4983, 40.78974, 118.5243, 167.8438, 168.1155, 44.24187, 10.35216, 105.8824, 460.2228, 274.1962, 460.6315, 277.029, 11.87825, 709.4313, 1055.327, 347.3635, 319.2773, 120.6324, 234.652, 488.7945, 1422.879, 748.7879
199, 245.5354, 128.354, 239.5119, 38.62202, 112.9492, 160.1125, 155.4857, 41.7858, 9.760464, 98.96667, 474.0755, 337.1484, 466.7479, 260.7142, 11.27153, 663.2831, 1055.006, 574.3602, 297.1689, 111.8762, 250.1335, 516.7598, 1433.735, 807.584
199.1, 230.5185, 121.6142, 228.0967, 36.56949, 135.2737, 152.7374, 143.8047, 39.46609, 9.202589, 159.483, 449.3155, 321.3925, 435.8856, 245.3602, 10.6958, 664.3381, 1109.208, 542.5024, 276.5914, 103.7555, 235.8116, 489.5603, 1362.582, 768.812
199.2, 216.42, 185.8709, 224.6397, 34.62605, 128.9107, 145.7019, 133.0012, 37.27515, 8.6766, 149.0663, 425.8486, 306.373, 407.0639, 230.9104, 10.14948, 621.1232, 1058.65, 512.2276, 257.4388, 96.22431, 222.3097, 463.7924, 1334.49, 731.9014
199.3, 355.3412, 176.111, 282.2912, 32.78589, 122.847, 138.9906, 123.0094, 35.20584, 13.11613, 139.33, 403.6074, 292.0555, 451.7231, 252.6982, 9.631063, 580.7194, 1010.396, 483.6423, 239.6124, 89.23976, 209.5809, 439.3808, 1344.963, 696.7629
199.4, 333.6086, 166.8635, 268.8372, 31.04352, 117.0686, 132.5883, 113.7682, 33.25142, 12.36646, 130.2296, 382.5278, 278.407, 448.8199, 326.411, 9.139125, 617.2597, 964.342, 456.6522, 237.5897, 82.76219, 197.581, 416.2542, 1301.635, 761.6708
199.5, 313.2051, 158.1017, 256.0244, 29.39375, 111.5619, 126.481, 105.2212, 31.40548, 11.65963, 121.7236, 362.5492, 274.6904, 419.143, 307.188, 8.672315, 577.1072, 969.9417, 496.2523, 221.1377, 76.75481, 218.2961, 394.3447, 1355.253, 725.103
199.6, 417.993, 300.5667, 301.9988, 27.83165, 106.3143, 120.655, 97.31637, 29.66203, 10.99321, 113.7732, 343.614, 261.8534, 391.4284, 289.0971, 8.229348, 539.5667, 1046.266, 532.257, 205.825, 71.18347, 212.4814, 373.5885, 1287.994, 690.2909
199.7, 392.4286, 284.7841, 287.6056, 26.35257, 101.3135, 214.8435, 90.00538, 28.01536, 49.44656, 106.3421, 393.4579, 249.6163, 452.8572, 272.0716, 7.809007, 602.6357, 1006.393, 502.5539, 191.5726, 66.01654, 200.3153, 353.9248, 1224.073, 833.2579
199.8, 368.4276, 269.8304, 273.8983, 24.95209, 96.54792, 271.586, 99.78806, 26.4601, 46.62037, 99.39632, 372.9084, 237.9511, 422.9133, 256.0487, 7.410137, 563.4345, 972.1877, 474.5085, 191.526, 61.22466, 188.8459, 335.2961, 1163.325, 793.2533
