 , C05, C07, C09, C12, C23, C30, C33, C34, C35, C54, C58, C60
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
18.6, 4381.858, 963.444, 2091.729, 1724.698, 2213.934, 2427.721, 2120.974, 832.6604, 1882.886, 7.277698, 1057.299, 9.659599
18.7, 4174.401, 926.3558, 2045.161, 1615.67, 2209.891, 2340.303, 2046.395, 782.5069, 1865.069, 6.845644, 1000.982, 9.141969
18.8, 4179.828, 874.4369, 1952.457, 1510.953, 2072.942, 2363.27, 1990.077, 812.9843, 1825.476, 6.439239, 947.6646, 8.652076
18.9, 4241, 844.3003, 1886.187, 1646.981, 2137.548, 2367.816, 1886.434, 764.0159, 1722.423, 6.056962, 897.1873, 8.188435
19, 4920.775, 796.9803, 1800.688, 1540.234, 2005.082, 2261.438, 2069.295, 849.5807, 1625.187, 5.697379, 849.3987, 7.749639
19.1, 6499.416, 752.3124, 1834.765, 1471.195, 1904.778, 2282.509, 2122.118, 798.408, 1533.44, 5.359143, 804.1555, 7.334357
19.2, 7962.971, 774.4655, 1751.597, 1427.393, 2046.21, 2179.963, 2065.88, 750.3176, 1492.366, 5.040988, 761.3221, 6.941329
19.3, 7680.457, 731.0594, 1820.677, 1334.878, 2091.874, 2140.882, 1980.225, 705.1238, 1408.118, 4.74172, 720.7703, 6.569362
19.4, 7703.428, 690.0862, 1752.049, 1353.936, 2034.061, 2081.094, 1955.858, 662.6522, 1377.324, 4.460219, 682.3785, 6.217328
19.5, 7695.126, 790.5612, 1757.117, 1266.182, 1908.008, 2055.583, 1834.057, 773.0397, 1373.531, 4.19543, 646.0316, 5.884158
19.6, 7654.945, 746.2531, 1915.129, 1263.433, 1992.464, 2031.747, 1719.841, 752.5162, 1295.991, 3.94636, 611.6207, 5.568842
19.7, 7399.242, 704.4283, 1868.624, 1185.214, 1919.402, 2025.488, 1670.944, 707.19, 1312.721, 3.712077, 579.0428, 5.270423
19.8, 7403.514, 664.9476, 1944.139, 1108.396, 1900.498, 1996.766, 1601.069, 664.5939, 1280.911, 3.491703, 548.2, 4.987996
19.9, 7399.308, 627.6796, 1869.037, 1156.62, 1782.722, 2031.38, 1501.363, 624.5635, 1208.6, 3.284411, 519.0002, 4.720702
20, 7231.255, 592.5004, 1784.315, 1115.063, 1672.245, 1940.116, 1632.05, 586.9442, 1291.162, 3.089426, 491.3556, 4.467733
20.1, 7086.374, 598.0795, 1840.714, 1042.792, 1588.987, 1920.991, 1530.414, 551.5909, 1218.272, 2.906016, 465.1836, 4.228319
20.2, 6790.368, 564.5593, 1757.276, 981.7088, 1627.677, 2037.249, 1616.939, 518.367, 1149.497, 2.733495, 440.4056, 4.001735
20.3, 6710.848, 532.9177, 1836.925, 918.0806, 1638.58, 1982.413, 1516.244, 605.6013, 1249.65, 2.571216, 416.9474, 3.787293
20.4, 6762.199, 503.0496, 1886.231, 936.1008, 1537.036, 1893.35, 1421.82, 615.5934, 1774.807, 2.418571, 394.7387, 3.584342
20.5, 6689.984, 474.8555, 1982.48, 875.4286, 1619.705, 1808.288, 1443.669, 590.0011, 1898.851, 2.274988, 373.713, 3.392267
20.6, 6415.024, 455.3215, 1892.617, 1365.755, 1554.412, 1873.325, 1529.594, 681.5271, 1937.169, 2.139929, 353.8071, 3.210485
20.7, 6407.86, 429.8024, 2183.694, 1638.896, 1458.083, 2295.099, 1434.339, 727.5004, 2100.098, 2.012888, 334.9616, 3.038444
20.8, 6268.219, 405.7135, 2248.718, 1709.588, 1527.124, 2220.799, 1345.016, 683.681, 1981.541, 1.893389, 317.1199, 2.875622
20.9, 6273.157, 382.9747, 2223.524, 1714.637, 1432.486, 2121.026, 1261.255, 642.5009, 1869.677, 1.780984, 300.2285, 2.721526
21, 6209.933, 361.5103, 2186.991, 1603.505, 1457.231, 2155.488, 1182.71, 603.8012, 1876.432, 1.675253, 284.2368, 2.575686
21.1, 5984.482, 385.9181, 2335.479, 1603.808, 1405.857, 2114.739, 1109.057, 567.4326, 1770.502, 1.575798, 269.097, 2.437663
21.2, 5962.102, 364.2888, 2247.753, 1499.859, 1367.615, 2019.73, 1141.196, 588.3208, 1670.552, 1.482248, 254.7635, 2.307035
21.3, 5936.102, 343.8717, 2145.865, 1536.796, 1282.863, 2152.592, 1070.128, 552.8846, 1576.245, 1.394252, 241.1936, 2.183407
21.4, 5850.616, 324.5989, 2048.596, 1437.191, 1296.526, 2055.883, 1086.178, 519.5828, 1507.363, 1.311479, 228.3464, 2.066404
21.5, 5563.391, 396.338, 1955.735, 1437.835, 1216.179, 2157.992, 1018.536, 488.2868, 1422.267, 1.233621, 216.1835, 1.955671
21.6, 5582.555, 374.1247, 2006.64, 1375.56, 1222.907, 2118.99, 1033.072, 458.8759, 1341.976, 1.160385, 204.6685, 1.850872
21.7, 5353.518, 353.1564, 1918.353, 1286.405, 1196.711, 2128.645, 968.7372, 431.2365, 1266.218, 1.091496, 193.7669, 1.751689
21.8, 5414.529, 333.3632, 1972.33, 1264.504, 1154.746, 2148.537, 1108.869, 405.2618, 1323.437, 1.026698, 183.4459, 1.657821
21.9, 5318.613, 314.6794, 1882.927, 1203.623, 1105.465, 2234.012, 1039.814, 380.8517, 1248.725, 0.9657456, 173.6746, 1.568983
22, 5181.288, 358.9494, 1855.479, 1125.611, 1163.723, 2209.438, 975.0599, 357.9119, 1178.231, 0.9084123, 164.4239, 1.484905
22.1, 5014.275, 338.8316, 1797.155, 1052.656, 1091.606, 2181.207, 914.3381, 426.5604, 1180.853, 0.8544828, 155.6658, 1.405333
22.2, 5001.797, 319.8413, 1921.571, 1103.477, 1164.175, 2083.212, 857.3978, 400.8674, 1125.673, 0.8037548, 147.3743, 1.330025
22.3, 4810.369, 309.1909, 1834.469, 1031.956, 1092.03, 2009.371, 804.0034, 376.722, 1062.125, 0.7560384, 139.5244, 1.258753
22.4, 4762.684, 291.8619, 1767.418, 965.0714, 1024.355, 2068.668, 753.9341, 354.031, 1032.61, 0.7111548, 132.0926, 1.1913
22.5, 4694.032, 275.5041, 1687.303, 1033.151, 960.8749, 2047.957, 706.9829, 447.9283, 1032.367, 0.6689357, 125.0567, 1.127461
22.6, 4620.665, 305.9982, 1799.009, 985.0853, 901.3286, 2022.102, 662.9556, 521.4999, 1031.891, 0.6292231, 118.3956, 1.067044
22.7, 4638.4, 302.9662, 1780.026, 921.2382, 845.4722, 1959.774, 621.6701, 490.0885, 1236.857, 0.5918681, 112.0892, 1.009864
22.8, 4421.264, 285.986, 1734.459, 945.9868, 847.1992, 1902.49, 582.9556, 460.569, 1548.068, 0.5567307, 106.1188, 0.9557481
22.9, 4259.083, 269.9575, 1655.838, 884.6739, 844.9586, 1970.176, 546.652, 432.8276, 1689.523, 0.5236793, 100.4664, 0.9045322
23, 4351.372, 277.5798, 1754.312, 827.3349, 792.5956, 1953.369, 512.6093, 406.7572, 1725.169, 0.4925901, 95.11505, 0.8560607
23.1, 4808.35, 262.0224, 1674.791, 792.4974, 832.3367, 1892.21, 480.6866, 382.257, 1693.608, 0.4633466, 90.04875, 0.8101869
23.2, 5827.908, 247.337, 1598.874, 780.0244, 956.1328, 1807.199, 550.9698, 359.2326, 1628.164, 0.4358391, 85.2523, 0.7667711
23.3, 5740.717, 233.4747, 1526.399, 844.0019, 896.8802, 1895.963, 516.6583, 337.595, 1536.249, 0.4099647, 80.71134, 0.725682
23.4, 5667.851, 220.3892, 1635.344, 903.3893, 914.011, 1810.784, 572.6477, 317.2607, 1605.635, 0.3856264, 76.41226, 0.6867946
23.5, 5632.152, 208.0372, 1749.895, 844.8373, 927.1, 1729.431, 536.9861, 298.1511, 1514.992, 0.362733, 72.34216, 0.6499912
23.6, 5693.578, 196.3775, 1672.238, 856.7637, 869.6466, 1850.879, 503.5453, 280.1926, 1676.616, 0.3411987, 68.48886, 0.6151599
23.7, 5523.594, 185.3712, 1633.794, 853.3492, 827.983, 1787.37, 472.1871, 263.3158, 1828.98, 0.3209428, 64.84081, 0.5821952
23.8, 5564.559, 174.9818, 1559.736, 798.0405, 935.41, 1810.479, 442.7817, 247.4555, 1725.729, 0.3018894, 61.38706, 0.550997
23.9, 5418.715, 165.1747, 1684.692, 746.3165, 877.4417, 1814.279, 415.2075, 232.5506, 1668.722, 0.2839671, 58.11728, 0.5214705
24, 5152.694, 155.9173, 1608.327, 697.9449, 866.6243, 1894.865, 475.4982, 270.7372, 1665.878, 0.2671089, 55.02167, 0.4935263
24.1, 5180.068, 147.1787, 1535.423, 652.7085, 830.6639, 1809.735, 462.2212, 280.7343, 1571.835, 0.2512515, 52.09094, 0.4670796
24.2, 5131.184, 138.9298, 1525.73, 610.404, 783.3125, 1735.327, 465.2646, 263.8249, 1570.841, 0.2363355, 49.31632, 0.4420501
24.3, 4912.746, 131.1433, 1456.571, 713.8452, 734.7698, 1756.17, 436.2903, 355.4146, 1488.181, 0.222305, 46.68948, 0.4183618
24.4, 4948.292, 359.1576, 1838.654, 667.5782, 733.6793, 1845.517, 660.3843, 334.007, 1617.919, 0.2091074, 44.20257, 0.395943
24.5, 4906.833, 417.6921, 2080.965, 853.2106, 688.2123, 1848.314, 966.4087, 313.8888, 1615.217, 0.1966933, 41.84812, 0.3747255
24.6, 4700.948, 406.5092, 1986.637, 797.9108, 690.7455, 1887.653, 1055.196, 294.9824, 1524.034, 0.1850163, 39.61908, 0.354645
24.7, 4553.188, 492.6048, 1955.951, 746.1953, 699.636, 1892.161, 989.4841, 311.844, 1696.083, 0.1740324, 37.50877, 0.3356405
24.8, 4596.052, 464.996, 1962.051, 832.5041, 656.2789, 1858.177, 1011.866, 325.9275, 1695.67, 0.1637007, 35.51087, 0.3176545
24.9, 4693.597, 438.9347, 1892.487, 790.1083, 642.6605, 1971.226, 948.8524, 377.547, 1749.065, 0.1539823, 33.61938, 0.3006322
25, 4463.174, 459.2256, 1890.255, 771.1844, 621.8525, 1893.532, 1058.06, 699.1596, 2034.903, 0.1448408, 31.82865, 0.2845222
25.1, 4424.609, 906.1038, 1883.347, 877.3106, 608.9236, 1808.461, 1139.515, 1717.803, 2166.179, 0.1362421, 30.1333, 0.2692754
25.2, 4285.293, 965.239, 1853.332, 820.4489, 571.188, 1727.213, 1068.552, 2419.764, 2043.892, 0.1281538, 28.52824, 0.2548457
25.3, 4313.237, 911.1408, 1769.322, 792.4543, 605.4839, 1649.615, 1002.008, 2516.028, 2083.168, 0.1205457, 27.00869, 0.2411892
25.4, 5779.208, 860.0746, 1924.701, 741.0924, 626.851, 1697.853, 1053.691, 2388.081, 1965.567, 0.1133893, 25.57007, 0.2282645
25.5, 6953.134, 811.8705, 1837.457, 693.0594, 617.865, 1621.574, 988.0727, 2244.24, 1899.217, 0.1066577, 24.20808, 0.2160325
25.6, 6977.942, 766.3681, 1865.642, 773.4664, 723.1524, 1633.445, 1039.224, 2183.989, 1845.606, 0.1003258, 22.91864, 0.2044559
25.7, 7088.49, 723.4159, 1781.075, 723.3351, 678.3379, 1667.059, 974.5066, 2052.441, 1898.086, 0.09436975, 21.69788, 0.1934996
25.8, 6978.82, 750.245, 1827.862, 676.4531, 636.3005, 1592.163, 913.8193, 1977.41, 1854.124, 0.08876731, 20.54214, 0.1831305
25.9, 6995.728, 708.1965, 1745.007, 654.3618, 596.8683, 1649.136, 856.9113, 1894.267, 1749.453, 0.08349747, 19.44797, 0.1733171
26, 6862.698, 668.5046, 1672.385, 611.9501, 559.8797, 1744.036, 870.455, 1901.238, 1839.403, 0.07854048, 18.41207, 0.1640295
26.1, 6718.298, 631.0373, 1693.671, 572.2874, 525.1833, 1717.479, 816.2475, 1786.721, 1948.628, 0.07387778, 17.43135, 0.1552396
26.2, 6714.7, 595.6699, 1707.316, 535.1953, 613.8484, 1640.319, 765.4157, 1778.253, 1838.622, 0.06949188, 16.50287, 0.1469207
26.3, 6559.52, 562.2847, 1684.099, 565.5257, 599.2689, 1566.625, 717.7495, 1717.729, 1734.827, 0.06536637, 15.62385, 0.1390477
26.4, 6487.71, 576.7523, 1612.918, 528.8719, 562.1316, 1496.241, 673.0517, 1614.265, 1636.891, 0.06148577, 14.79164, 0.1315965
26.5, 6332.645, 573.0187, 1539.807, 494.5937, 527.2957, 1593.573, 631.1375, 1517.034, 1544.483, 0.05783555, 14.00377, 0.1245446
26.6, 6230.578, 540.903, 1674.363, 462.5373, 494.6186, 1521.979, 666.6194, 1614.943, 1457.293, 0.05440203, 13.25786, 0.1178706
26.7, 6219.884, 510.5873, 1689.187, 432.5585, 472.0175, 1566.116, 696.8607, 1517.67, 1432.43, 0.05117235, 12.55168, 0.1115542
26.8, 6143.654, 481.9707, 1657.772, 404.5228, 442.7661, 1495.755, 653.4637, 1446.633, 1351.565, 0.04813441, 11.88311, 0.1055763
26.9, 5909.56, 454.958, 1582.627, 455.6238, 415.3274, 1627.823, 634.066, 1359.498, 1275.265, 0.04527682, 11.25016, 0.09991879
27, 5946.473, 429.4592, 1510.888, 426.0931, 389.5891, 1590.484, 690.4215, 1277.611, 1284.043, 0.04258888, 10.65092, 434.4901
27.1, 5797.237, 421.8181, 1490.839, 398.4764, 365.4458, 1519.029, 647.4255, 1408.297, 1211.555, 0.04006051, 10.0836, 411.207
27.2, 5655.9, 398.1767, 1521.972, 372.6497, 342.7988, 1497.591, 607.1072, 1323.471, 1234.614, 0.03768224, 9.546495, 389.1715
27.3, 5488.982, 375.8603, 1452.982, 348.4969, 360.5524, 1589.312, 569.2996, 1278.093, 1342.492, 0.03544516, 9.038002, 368.3169
27.4, 5665.719, 354.7947, 1539.818, 364.4709, 338.2086, 1618.539, 533.8465, 1300.069, 1476.635, 0.03334089, 8.556592, 348.5798
27.5, 5406.385, 334.9097, 1489.628, 370.381, 317.2495, 1640.504, 500.6013, 1335.468, 1393.274, 0.03136155, 8.100826, 329.9004
27.6, 5239.145, 316.1392, 1422.105, 346.3753, 297.5892, 1566.802, 469.4263, 1294.339, 1507.58, 0.02949971, 7.669336, 312.2219
27.7, 5224.219, 364.8933, 1488.168, 323.9254, 279.1473, 1576.25, 440.1928, 1216.377, 1422.473, 0.02774841, 7.260829, 357.6108
27.8, 5139.956, 390.4746, 1513.889, 302.9306, 261.8482, 1505.435, 412.7798, 1143.111, 1947.107, 0.02610107, 6.874081, 411.7246
27.9, 4996.409, 700.0048, 1445.266, 283.2965, 245.6212, 1717.008, 387.074, 1074.259, 2147.681, 0.02455153, 6.507933, 389.6614
28, 5038.218, 759.3324, 1487.906, 296.1702, 230.3998, 1639.868, 362.969, 1059.936, 2345.946, 0.02309398, 6.161288, 368.7805
28.1, 4860.886, 734.1574, 1565.86, 276.9743, 489.2637, 1577.841, 997.8337, 996.0932, 2213.511, 0.02172296, 5.833107, 539.9212
28.2, 4757.287, 813.5847, 1494.881, 286.1042, 1393.366, 1573.479, 2013.722, 936.0956, 2389.112, 0.02043334, 5.522408, 510.9883
28.3, 4965.935, 767.9862, 1660.213, 291.8732, 2152.151, 1611.823, 2361.759, 879.7119, 2254.24, 0.01922028, 5.228257, 483.6059
28.4, 4781.421, 724.9433, 1764.049, 711.7781, 2344.317, 1816.952, 2466.208, 826.7243, 2397.579, 0.01807923, 4.949774, 457.6907
28.5, 4736.404, 718.2067, 1793.212, 767.6782, 2420.07, 1902.778, 2312.625, 776.9283, 2328.052, 0.01700592, 4.686124, 433.1644
28.6, 4503.879, 677.9537, 1711.927, 788.9516, 2296.4, 2046.434, 2307.399, 756.0645, 2295.085, 0.01599634, 4.436518, 409.9523
28.7, 4433.826, 639.9568, 1657.552, 737.8167, 2182.292, 2060.281, 2163.706, 728.5428, 2344.12, 0.01504668, 4.200207, 387.9841
28.8, 4543.954, 618.7214, 1582.417, 689.996, 2047.053, 1967.719, 2242.304, 767.5806, 2271.156, 0.01415341, 3.976483, 367.1931
28.9, 4386.559, 584.0443, 1553.016, 645.2748, 1920.195, 1879.316, 2261.938, 803.1396, 2187.832, 0.01331316, 3.764675, 347.5162
29, 4429.271, 551.3107, 1482.62, 603.4521, 1852.18, 1875.372, 2174.734, 926.0161, 2064.322, 0.0125228, 3.56415, 328.8937
29.1, 4234.163, 520.4117, 1569.332, 602.8612, 1754.415, 1901.177, 2039.303, 870.2394, 1947.785, 0.01177936, 3.374306, 311.2692
29.2, 4227.215, 500.0862, 1587.058, 563.7875, 1816.623, 1896.168, 2068.837, 817.8224, 1870.744, 0.01108006, 3.194574, 294.5892
29.3, 4430.024, 472.0581, 1636.233, 527.2463, 1869.806, 1837.906, 1940, 837.2236, 2037.568, 0.01042227, 3.024415, 278.8029
29.4, 4212.541, 445.6009, 1562.065, 493.0735, 1753.932, 2065.148, 2004.506, 825.4181, 1922.542, 0.009803533, 2.863319, 263.8626
29.5, 4153.381, 460.1081, 1491.258, 461.1156, 1709.736, 1983.528, 1970.301, 822.1455, 1814.009, 0.009221527, 2.710805, 249.723
29.6, 4027.387, 434.3207, 1423.661, 607.8909, 1657.577, 1991.664, 1847.601, 772.6254, 1728.037, 0.008674074, 2.566414, 236.341
29.7, 3944.377, 426.8987, 1359.128, 607.1255, 1634.95, 2010.125, 1858.293, 726.0879, 1741.998, 0.008159121, 2.429714, 223.6761
29.8, 3896.142, 447.5795, 1547.054, 567.7755, 1576.558, 1992.006, 1877.835, 682.3535, 1643.657, 0.00767474, 2.300295, 383.2783
29.9, 3877.88, 422.4943, 1476.928, 530.9758, 1606.66, 1902.512, 1792.982, 715.5893, 1608.094, 0.007219115, 2.17777, 525.145
30, 3892.334, 398.815, 1409.98, 496.5613, 1597.459, 1817.038, 1681.324, 741.0505, 1517.313, 0.006790538, 2.061771, 886.8695
30.1, 3858.081, 390.4398, 1346.068, 467.4213, 2191.729, 2035.755, 1659.326, 696.4149, 1431.656, 0.006387406, 1.951951, 839.3446
30.2, 3766.944, 497.5431, 1285.052, 437.1259, 2485.395, 1983.433, 1606.176, 760.3436, 1411.252, 0.006008205, 1.84798, 794.3664
30.3, 3739.327, 470.7331, 1377.023, 408.7942, 2555.096, 1894.324, 1506.152, 714.546, 1395.077, 0.005651516, 1.749548, 751.7985
30.4, 3685.517, 459.8499, 1353.177, 389.14, 2529.7, 1857.839, 1412.356, 671.5068, 1316.321, 0.005316004, 480.3965, 711.5117
30.5, 3505.715, 434.0769, 1294.765, 363.9184, 2451.559, 2062.426, 1475.025, 672.9136, 1242.011, 0.005000409, 659.499, 673.3837
30.6, 3505.441, 409.7484, 1273.469, 340.3315, 2363.795, 1969.768, 1383.168, 711.211, 1171.896, 0.004703551, 624.3708, 765.6042
30.7, 3504.451, 430.9502, 1291.701, 318.2733, 2366.677, 1881.273, 1408.584, 668.3727, 1244.782, 0.004424315, 656.2282, 724.5776
30.8, 3448.324, 406.797, 1286.722, 297.6448, 2305.293, 1796.753, 1390.495, 733.3832, 1174.51, 0.004161657, 621.2742, 1034.507
30.9, 3333.893, 383.9975, 1228.397, 278.3533, 2308.671, 1716.031, 1406.864, 689.2094, 1108.206, 0.003914593, 588.1821, 1168.751
31, 3255.716, 362.4758, 1297.345, 260.3122, 2277.109, 1696.794, 1394.467, 647.6964, 1074.971, 0.003682196, 647.5746, 1106.121
31.1, 3169.435, 342.1603, 1238.538, 264.0104, 2186.18, 1722.984, 1307.626, 667.9542, 1014.286, 0.003463595, 613.0815, 1046.847
31.2, 3146.115, 322.9835, 1182.396, 279.6646, 2074.434, 1645.576, 1267.289, 738.8308, 957.0263, 0.003257972, 580.4258, 1111.331
31.3, 3106.024, 338.4351, 1304.801, 261.5385, 2135.815, 1626.484, 1188.369, 694.3289, 902.9994, 0.003064557, 685.9041, 1051.778
31.4, 3081.326, 319.467, 1245.656, 244.5872, 2003.456, 1661.253, 1320.294, 652.5075, 965.4638, 0.002882624, 649.3695, 995.4162
31.5, 2930.055, 301.562, 1211.601, 228.7346, 1955.978, 1586.618, 1238.073, 613.2051, 910.9606, 0.002711491, 614.7808, 942.0746
31.6, 2787.088, 284.6606, 1156.68, 213.9094, 1834.764, 1739.552, 1180.449, 576.27, 859.5342, 0.002550518, 582.0345, 891.5914
31.7, 2832.199, 268.7064, 1141.387, 226.3134, 2119.069, 1661.4, 1121.68, 541.5596, 881.8788, 0.002399102, 551.0325, 843.8134
31.8, 2875.688, 253.6463, 1089.649, 223.9125, 2620.978, 1586.759, 1185.396, 508.9399, 832.0941, 0.002256675, 612.7241, 798.5958
31.9, 2927.289, 239.4304, 1040.257, 209.3999, 2856.141, 1810.953, 1163.793, 478.285, 785.12, 0.002122703, 669.4431, 755.8012
32, 2885.303, 226.0111, 1061.511, 195.8279, 2819.676, 1729.593, 1091.318, 449.4765, 740.7977, 0.001996685, 633.7852, 715.2999
32.1, 2743.655, 213.344, 1013.394, 183.1355, 2764.288, 1651.888, 1067.278, 422.4032, 698.9775, 0.001878148, 600.0267, 845.5589
32.2, 2733.866, 201.3869, 967.4581, 171.2658, 2592.982, 1577.674, 1217.51, 396.9607, 768.7014, 0.001766648, 703.2905, 800.2477
32.3, 2680.398, 190.0998, 923.6043, 160.1655, 2596.479, 1542.744, 1141.69, 373.0506, 725.3059, 0.001661768, 665.8297, 757.3647
32.4, 2620.394, 179.4454, 1450.555, 149.7845, 2668.238, 1473.433, 1070.591, 350.5807, 684.3603, 0.001563114, 630.3643, 716.7796
32.5, 2502.104, 169.3881, 1384.803, 140.0764, 2574.019, 1407.237, 1003.92, 329.4642, 645.7261, 0.001470317, 776.1113, 755.5449
32.6, 2632.295, 159.8945, 1322.031, 130.9976, 2469.666, 1344.014, 1027.155, 309.6196, 709.9333, 0.001383028, 734.7718, 893.0425
32.7, 2550.585, 150.933, 1280.379, 122.5071, 2506.406, 1469.086, 963.1893, 290.9703, 669.8555, 0.001300922, 695.6342, 845.1868
32.8, 2559.526, 142.4738, 1414.644, 114.567, 2351.081, 1417.605, 941.1366, 273.4443, 722.63, 0.001223691, 658.5812, 799.8955
32.9, 2433.871, 134.4886, 1350.52, 107.1415, 2387.011, 1506.724, 882.5274, 256.974, 913.9741, 0.001151044, 623.5019, 757.0313
33, 2424.651, 126.951, 1385.906, 100.1972, 2464.624, 1521.974, 887.9851, 241.4957, 862.3776, 0.00108271, 590.2911, 716.4641
33.1, 2311.619, 119.8359, 1323.084, 93.70308, 2311.889, 1469.201, 971.0012, 226.9497, 840.9598, 0.001018433, 661.7155, 678.0707
33.2, 2350.753, 113.1195, 1350.402, 87.62983, 2213.287, 1403.194, 910.5321, 213.2799, 793.4851, 0.0009579717, 626.4692, 641.7347
33.3, 2235.347, 106.7795, 1289.19, 81.95021, 2108.317, 1526.254, 853.8288, 200.4334, 748.6906, 0.0009010999, 681.0227, 607.3459
33.4, 2170.804, 100.7949, 1314.321, 76.63871, 2187.505, 1457.684, 800.6567, 188.3608, 830.4755, 0.0008476044, 644.7481, 574.7999
33.5, 2219.407, 95.14574, 1264.019, 91.21172, 2107.852, 1392.195, 750.7958, 177.0153, 783.5928, 0.0007972847, 610.4056, 543.998
33.6, 2364.12, 89.81316, 1206.723, 85.29995, 2027.912, 1401.744, 704.0401, 166.3531, 739.3567, 0.0007499525, 577.8924, 514.8466
33.7, 2248.058, 84.77946, 1152.023, 79.77134, 2024.332, 1405.669, 660.196, 156.3332, 814.5204, 0.0007054301, 704.6061, 487.2574
33.8, 2163.615, 80.02787, 1099.803, 86.08864, 2028.39, 1453.347, 619.0824, 146.9168, 818.7382, 0.0006635509, 688.1595, 461.1466
33.9, 2136.307, 75.54259, 1130.275, 80.50891, 1950.708, 1468.889, 580.5291, 138.0676, 772.518, 0.000624158, 901.3121, 436.435
34, 2031.429, 71.3087, 1079.041, 75.29082, 1916.646, 1483.68, 544.3766, 129.7514, 728.9071, 0.0005871037, 970.3624, 413.0477
34.1, 1950.114, 67.3121, 1114.245, 70.41094, 1797.869, 1417.023, 510.4756, 121.9361, 687.7582, 0.0005522491, 978.3178, 390.9136
34.2, 1854.377, 63.5395, 1063.737, 65.84734, 1732.807, 1371.483, 478.6858, 260.8152, 648.9322, 0.0005194639, 926.2078, 369.9656
34.3, 1841.331, 59.97834, 1015.519, 61.57953, 1694.093, 1360.287, 448.8757, 842.7849, 612.2981, 0.0004886249, 876.8734, 350.1401
34.4, 1750.934, 56.61677, 969.4868, 57.58833, 1628.176, 1446.501, 577.8322, 792.0215, 577.7321, 0.0004596168, 830.1667, 331.3771
34.5, 1666.994, 53.4436, 965.1679, 63.94739, 1617.075, 1381.515, 541.8478, 744.3158, 545.1174, 296.19, 862.7407, 313.6195
34.6, 1783.364, 106.358, 970.5156, 59.80272, 1698.806, 1349.587, 632.4031, 699.4835, 514.3439, 278.6061, 925.5506, 296.8135
34.7, 1809.364, 100.397, 1008.172, 55.92668, 1597.555, 1340.005, 701.812, 657.3516, 485.3076, 262.0661, 913.7806, 676.4702
34.8, 1720.537, 94.77014, 965.0352, 52.30186, 1498.553, 1279.802, 1296.112, 617.7574, 457.9106, 246.5081, 865.1082, 640.22
34.9, 1659.453, 89.45861, 921.2913, 286.8966, 1598.902, 1222.305, 2493.922, 580.5482, 432.0602, 575.8715, 819.0282, 605.9124
35, 1577.986, 84.44478, 879.5302, 268.3018, 1600.447, 1167.391, 3356.308, 545.5801, 407.6692, 541.6838, 833.6106, 573.4432
35.1, 1577.573, 79.71195, 839.662, 250.9122, 1577.846, 1195.519, 3423.89, 512.7182, 469.5896, 509.5258, 789.2084, 542.714
35.2, 1500.125, 75.24438, 801.6011, 234.6496, 1512.902, 1169.648, 3314.768, 481.8357, 443.0799, 479.2768, 747.1712, 513.6314
35.3, 1426.479, 71.02721, 765.2655, 219.4411, 1657.504, 1117.099, 3192.995, 452.8134, 418.0668, 450.8236, 858.3413, 486.1073
35.4, 1400.353, 67.04639, 730.5769, 205.2183, 1603.877, 1177.132, 3098.965, 425.5391, 394.4657, 424.0596, 812.6218, 808.5598
35.5, 1385.58, 63.28868, 697.4607, 191.9173, 1599.458, 1214.806, 3045.818, 399.9077, 407.4538, 398.8845, 833.8869, 863.3582
35.6, 1317.558, 59.74157, 709.2224, 179.4785, 1525.672, 1219.586, 2911.75, 375.8201, 384.4518, 375.204, 789.4699, 817.0931
35.7, 1346.293, 56.39327, 677.0742, 167.8458, 1431.125, 1211.07, 2773.52, 353.1833, 425.4935, 352.9293, 1068.013, 773.3074
35.8, 1354.861, 53.23263, 646.3832, 156.9671, 1342.436, 1184.086, 2654.818, 331.9101, 417.9722, 973.4108, 1260.109, 731.868
35.9, 1429.323, 50.24913, 699.1339, 146.7935, 1259.244, 1130.889, 2610.169, 311.9182, 394.3764, 1442.717, 1192.989, 692.6492
36, 1359.153, 47.43285, 667.443, 137.2792, 1181.207, 1080.081, 2716.35, 293.1305, 390.4127, 1550.671, 1129.444, 655.532
36.1, 1362.151, 44.77441, 637.1885, 128.3816, 1108.007, 1103.007, 3053.536, 275.4744, 399.0257, 1560.965, 1069.285, 734.8651
36.2, 1295.279, 42.26496, 671.4328, 367.1577, 1039.342, 1053.452, 2948.315, 258.8817, 376.4995, 1468.295, 1119.821, 695.4857
36.3, 1286.27, 39.89616, 640.9975, 451.5974, 1017.991, 1006.124, 2976.122, 243.2886, 355.245, 1414.421, 1108.939, 658.2165
36.4, 1267.717, 183.4114, 670.7574, 422.3277, 1098.298, 1115.672, 2918.169, 228.6346, 335.1904, 1330.451, 1258.777, 622.9445
36.5, 1274.605, 378.2299, 640.3528, 394.955, 1048.1, 1065.548, 2794.608, 214.8633, 316.2679, 1433.204, 1458.103, 589.5626
36.6, 1257.53, 357.0315, 666.8323, 369.3565, 983.1486, 1017.677, 2962.644, 201.9214, 442.7376, 1348.119, 1380.437, 557.9695
36.7, 1318.844, 337.0211, 671.8513, 365.48, 1108.373, 1020.446, 2971.872, 189.7591, 417.7438, 1334.923, 1444.782, 528.0695
