 , C000, C001, C002, C004, C005, C006, C008, C011, C012, C015, C017, C020, C021, C024, C028, C030, C035, C036, C037, C039, C049, C051, C054, C065
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
58.1, 432.5865, 990.431, 754.7763, 122.7574, 91.45892, 1438.904, 244.6358, 14.35253, 406.8115, 322.2361, 246.5042, 69.46631, 273.688, 412.994, 637.0821, 454.0355, 35.87709, 17.4094, 300.7985, 1044.396, 312.6476, 644.2875, 402.0278, 1012.107
58.2, 460.9394, 936.6377, 721.171, 112.7662, 86.01113, 1378.534, 230.5984, 13.62945, 381.4859, 298.4303, 229.2127, 65.27139, 258.9046, 391.6004, 601.7351, 430.8453, 34.1348, 16.54671, 285.7131, 988.2509, 297.281, 607.288, 381.9264, 964.7817
58.3, 557.3945, 885.7661, 689.062, 103.5882, 80.88785, 1281.078, 217.3666, 12.94279, 357.737, 444.8088, 243.8749, 61.32979, 244.9197, 371.3151, 568.3492, 408.8396, 32.47713, 15.72677, 271.3843, 1139.874, 282.6696, 596.8365, 362.83, 919.6689
58.4, 529.8605, 837.6575, 658.3824, 172.293, 76.06973, 1230.879, 204.894, 12.29073, 335.4665, 411.9477, 260.8351, 57.62621, 231.6903, 352.0806, 536.8157, 387.9579, 30.89995, 14.94746, 257.7741, 1254.965, 268.7765, 813.7639, 344.6884, 968.3532
58.5, 503.6866, 792.1618, 629.0689, 158.2701, 71.53861, 1143.862, 193.137, 11.67152, 314.5824, 381.5143, 242.5383, 54.14629, 219.1754, 333.8425, 507.0318, 368.1427, 29.39936, 14.20677, 244.8465, 1187.5, 255.5661, 767.0319, 327.454, 936.5193
58.6, 478.8056, 749.1371, 601.0605, 164.0976, 67.27739, 1136.755, 182.0547, 11.0835, 302.8445, 353.3292, 225.525, 50.87651, 207.3365, 316.5491, 666.8128, 563.6937, 27.97165, 13.50278, 232.5672, 1166.399, 243.0051, 722.9835, 311.0812, 932.7912
58.7, 455.1537, 708.4493, 574.2992, 150.7417, 63.26999, 1056.392, 171.6083, 10.52511, 283.9912, 327.2263, 209.7052, 47.80419, 196.1372, 300.1515, 629.8163, 534.9027, 26.61327, 12.83368, 220.9037, 1103.695, 231.0614, 681.4648, 295.5271, 956.0891
58.8, 432.6701, 669.9713, 548.7294, 211.6677, 59.50129, 981.71, 161.7613, 9.994854, 317.244, 303.0518, 194.995, 44.9174, 185.5427, 284.6034, 594.8724, 507.5822, 25.32086, 12.19773, 209.8251, 1094.488, 219.7047, 642.3303, 280.7507, 1052.061
58.9, 411.2971, 633.5831, 524.298, 194.4401, 55.95707, 933.1191, 152.4794, 9.49131, 297.4944, 280.6633, 181.3167, 42.20493, 175.5206, 269.8606, 561.8674, 481.6571, 24.09121, 11.5933, 199.3022, 1035.65, 208.9063, 605.4432, 266.7132, 1002.867
59, 390.98, 599.1713, 500.9544, 178.6147, 52.62397, 867.1522, 143.73, 9.013135, 278.9742, 259.9288, 168.5979, 39.65627, 166.0397, 255.8816, 530.6935, 457.0562, 22.92128, 11.01881, 189.307, 979.9749, 198.6385, 570.6744, 253.3775, 955.9731
59.1, 371.6664, 566.6285, 478.6501, 164.0773, 61.17364, 805.8487, 135.4827, 8.55905, 261.607, 240.726, 156.7713, 37.26151, 157.071, 339.4235, 501.2492, 433.7118, 21.80816, 10.4728, 179.813, 927.2929, 188.8755, 537.9023, 240.7086, 911.2723
59.2, 353.3069, 756.5656, 457.3389, 150.723, 57.52981, 748.8791, 127.7086, 8.127842, 245.3209, 222.9419, 145.7743, 35.01137, 148.5868, 321.841, 473.4386, 411.5597, 20.74909, 9.953838, 170.7952, 877.4431, 179.5922, 507.0122, 228.6731, 1008.108
59.3, 335.8544, 715.4742, 436.9766, 155.3226, 54.10303, 695.937, 120.3806, 7.718359, 230.0488, 206.4717, 135.5487, 32.89711, 140.5608, 356.5001, 447.171, 390.539, 19.74146, 9.460595, 162.2297, 830.273, 170.7653, 477.8961, 217.2394, 1152.387
59.4, 440.3189, 676.6147, 417.5208, 142.6809, 96.4112, 646.7375, 113.4731, 7.329505, 215.7273, 191.2182, 126.0404, 30.91052, 132.9683, 391.2466, 490.3575, 370.592, 18.78276, 8.991794, 154.0937, 884.2571, 263.9727, 450.4519, 206.3774, 1098.502
59.5, 418.5681, 688.1136, 479.657, 131.0681, 90.66843, 601.0164, 106.962, 6.960242, 202.2975, 177.0916, 117.199, 29.0439, 125.786, 427.7884, 463.1512, 351.6638, 17.87062, 8.546223, 146.3657, 984.907, 250.9985, 424.5838, 196.0585, 1047.137
59.6, 397.8918, 650.7401, 458.301, 120.4005, 85.26774, 558.5274, 100.8244, 6.609582, 189.7037, 164.0086, 116.761, 27.29, 118.9916, 405.6285, 437.4544, 333.7023, 17.00278, 8.122731, 139.0253, 931.9599, 238.6619, 400.2013, 186.2556, 998.1732
59.7, 378.2368, 615.3964, 533.4613, 116.0978, 80.18874, 584.9221, 123.534, 6.276589, 177.8939, 163.6472, 132.3242, 25.64202, 112.5642, 384.6166, 413.1833, 316.6582, 16.17708, 7.720225, 132.0531, 881.8591, 226.9317, 377.2189, 176.9428, 951.4991
59.8, 359.5528, 677.9783, 509.7097, 106.6486, 75.41226, 566.9718, 116.4455, 5.960372, 166.8193, 151.5575, 123.0421, 24.09355, 106.484, 364.6931, 390.2588, 424.9977, 15.39147, 7.337665, 125.4305, 950.9213, 215.778, 355.5564, 168.0956, 907.0074
59.9, 341.7917, 714.4178, 487.0156, 219.7483, 70.9203, 766.1473, 109.7638, 5.660087, 156.4342, 209.1015, 114.4111, 22.6386, 100.7322, 345.8016, 368.6062, 484.1387, 14.64402, 6.974061, 119.14, 899.8011, 205.1726, 335.1378, 159.6908, 864.5962
60, 324.9079, 675.6156, 465.332, 201.863, 66.69591, 804.4032, 103.4655, 5.374929, 146.6955, 193.6538, 202.556, 21.2715, 95.29112, 327.8887, 348.1549, 471.235, 13.93287, 6.628475, 113.165, 925.3397, 195.0883, 315.8919, 151.7063, 824.1681
60.1, 308.8582, 638.9209, 444.6137, 185.4334, 62.72314, 807.9332, 97.52859, 5.104138, 137.5632, 179.3472, 279.9383, 19.98696, 90.14393, 357.293, 328.8384, 566.7739, 13.25625, 6.300014, 107.4896, 875.5948, 185.4998, 297.7512, 144.1209, 785.6304
60.2, 293.6013, 604.2192, 424.818, 176.4494, 58.98701, 750.8163, 91.93235, 4.84699, 128.9993, 166.0976, 278.2575, 18.77999, 85.27477, 338.7849, 310.5936, 608.8823, 12.61249, 5.987829, 102.0989, 828.5242, 176.3825, 280.6522, 136.9149, 748.8947
60.3, 353.3005, 571.4022, 405.9036, 269.3789, 55.47343, 697.7372, 105.7188, 4.602797, 120.9686, 153.8268, 1055.322, 17.64591, 80.66861, 461.6459, 293.361, 577.7832, 12, 5.691114, 96.97856, 945.9987, 167.7133, 264.5352, 130.0691, 713.8767
60.4, 410.4632, 540.3677, 387.8313, 274.232, 52.16914, 660.4187, 99.65257, 4.370906, 113.4379, 142.4626, 1494.183, 16.58031, 76.31126, 437.7322, 277.0846, 597.1797, 11.41724, 5.409102, 92.11498, 895.1432, 159.4702, 249.3438, 123.5656, 680.4962
60.5, 390.1873, 511.0187, 370.5637, 251.9123, 49.06166, 613.7303, 159.115, 4.150699, 106.3759, 131.9379, 1481.244, 15.57906, 72.18927, 415.0572, 261.7112, 582.9088, 10.86279, 5.141065, 87.49532, 904.4203, 151.6322, 235.0247, 117.3873, 648.6765
60.6, 370.9129, 483.2637, 354.0649, 231.4092, 46.13929, 570.3425, 149.9848, 3.941585, 99.75363, 122.1907, 1596.265, 14.63827, 68.28993, 393.5568, 247.1908, 621.1757, 10.33526, 4.886309, 83.10734, 855.8, 144.1795, 221.5279, 111.5179, 618.3447
60.7, 352.5906, 457.0162, 338.3007, 303.7359, 43.39098, 530.0221, 207.0294, 3.743007, 93.54359, 290.8088, 1484.292, 13.7543, 64.60122, 373.1701, 233.476, 759.9074, 9.833356, 4.644178, 78.93941, 809.7935, 137.0931, 208.8062, 105.942, 589.4312
60.8, 335.1734, 432.1943, 323.2383, 279.0149, 40.80639, 562.2606, 195.15, 3.554433, 87.72014, 269.3247, 1380.173, 12.92371, 61.11176, 474.2188, 220.5221, 784.95, 9.355822, 4.414045, 74.98052, 766.2602, 130.355, 196.8151, 100.6449, 561.8696
60.9, 318.6166, 408.7205, 308.8466, 256.3059, 38.37574, 522.5115, 183.9522, 3.375359, 82.25922, 249.4278, 1357.849, 12.14327, 57.81078, 527.5251, 208.287, 744.8582, 8.901478, 4.195315, 71.22017, 725.0672, 123.9481, 185.5126, 95.61266, 535.5969
61, 302.8777, 475.5795, 323.2675, 235.4452, 36.08987, 551.5161, 247.5887, 3.205307, 77.13828, 314.0926, 1383.781, 11.40997, 54.6881, 500.1987, 196.7307, 706.8141, 8.469198, 3.987425, 67.6484, 789.2556, 117.856, 174.8592, 90.83201, 510.5526
61.1, 287.9162, 449.7494, 308.8745, 216.2824, 33.94016, 1073.458, 321.0532, 3.043823, 72.33612, 290.8884, 1355.875, 10.72094, 51.7341, 592.1304, 292.4693, 670.7131, 8.057911, 3.789836, 64.25576, 831.8882, 112.0634, 164.8176, 86.2904, 635.3773
61.2, 273.6938, 467.0667, 295.1223, 198.6792, 31.9185, 1037.756, 302.631, 2.890474, 106.0201, 269.3985, 1344.092, 10.07353, 48.93966, 579.0956, 276.2424, 636.4561, 7.666597, 3.602038, 61.03327, 787.1672, 106.5555, 155.3526, 81.97587, 652.4891
61.3, 260.1739, 441.6989, 281.9824, 182.5087, 30.01727, 1054.517, 408.8686, 2.744851, 99.41996, 249.4961, 1272.897, 9.46521, 46.29616, 549.0978, 260.9157, 603.9487, 7.294286, 3.423546, 57.97239, 744.8502, 101.3183, 146.4311, 77.87707, 656.6512
61.4, 247.3219, 417.7089, 269.4276, 167.6544, 55.31381, 1086.394, 465.2003, 2.606564, 93.23069, 231.0641, 1183.607, 8.893626, 43.79545, 520.654, 246.4394, 651.6435, 6.940056, 3.253899, 55.06501, 704.8082, 128.5156, 138.022, 73.98321, 625.9465
61.5, 235.1047, 482.9738, 287.1108, 154.009, 52.01902, 1009.591, 438.5069, 2.475245, 140.6727, 213.9938, 1100.581, 8.356559, 41.42982, 493.6836, 244.2302, 618.3604, 6.603028, 3.092659, 52.30344, 666.9188, 122.1991, 130.0958, 70.28403, 596.6775
61.6, 223.4911, 498.5403, 274.3276, 141.4742, 48.92049, 939.223, 413.3451, 2.350541, 131.9153, 198.1846, 1023.379, 7.851924, 39.19197, 468.1103, 264.3135, 628.3727, 6.282367, 2.939408, 49.68037, 736.8354, 126.4375, 122.6248, 66.76982, 635.7717
61.7, 212.4511, 471.4631, 262.1136, 129.9597, 84.70413, 872.8245, 389.6271, 2.23212, 153.1555, 183.5434, 951.5919, 7.377764, 37.07499, 449.0577, 249.6487, 596.2782, 5.977278, 2.793751, 47.18884, 697.2243, 120.2231, 115.5828, 63.43132, 606.0433
61.8, 201.9565, 445.8566, 347.0894, 119.3823, 79.6587, 811.12, 367.2701, 2.119665, 143.621, 169.9837, 884.8408, 6.932237, 35.07237, 489.2897, 370.4648, 565.8229, 5.687006, 2.655312, 44.82227, 801.4625, 114.3141, 108.9453, 60.25975, 577.705
61.9, 191.9803, 421.6407, 345.352, 120.9159, 74.9138, 753.7777, 485.597, 2.012876, 134.68, 157.4259, 822.772, 6.513614, 33.17792, 463.944, 385.3389, 536.9232, 5.410829, 2.523734, 42.57439, 758.3771, 108.6956, 102.6889, 57.24675, 550.6917
62, 182.4969, 398.7402, 329.9757, 127.144, 112.0226, 721.0177, 597.5628, 1.911466, 126.2957, 231.0742, 765.0571, 6.120271, 31.3858, 490.4907, 452.3917, 509.4995, 5.148065, 2.398675, 40.43924, 752.6675, 103.3532, 96.79176, 54.3844, 677.6178
62.1, 173.482, 377.0834, 315.284, 116.7958, 105.35, 680.5607, 563.2743, 1.815166, 118.4333, 265.6715, 711.3907, 5.750681, 29.69048, 465.0828, 486.5208, 642.205, 4.898061, 2.279813, 38.41117, 712.2053, 98.2734, 91.23331, 51.66518, 645.9327
62.2, 164.9124, 356.6029, 301.2465, 107.2898, 99.07475, 632.4484, 534.2911, 1.723717, 111.0604, 364.125, 673.1756, 5.403409, 28.08673, 440.991, 459.5274, 673.9289, 4.660198, 2.166842, 36.48481, 752.4625, 93.44327, 85.99405, 49.08191, 615.7292
62.3, 156.7661, 456.2571, 360.4132, 98.55748, 202.995, 697.162, 720.1193, 1.636876, 154.7683, 337.2246, 625.9545, 51.25388, 26.56962, 418.1472, 434.0316, 639.5076, 4.433886, 2.059468, 34.65506, 788.2823, 88.85054, 81.05567, 46.62781, 586.938
62.4, 149.0222, 431.4764, 348.5992, 90.5359, 223.9968, 647.876, 757.2181, 1.554409, 145.1334, 312.3115, 673.416, 48.15877, 25.13445, 396.4868, 452.7756, 606.8443, 4.218565, 1.957415, 32.91707, 745.9055, 84.48354, 76.40089, 44.29641, 559.493
62.5, 141.6608, 408.0417, 333.0783, 83.1672, 210.6543, 602.0743, 794.8754, 1.476098, 165.7949, 289.2389, 727.4862, 92.20671, 23.7768, 556.7333, 427.6544, 575.8494, 4.0137, 1.860419, 31.26625, 705.8067, 80.33118, 72.01341, 42.08158, 533.3314
62.6, 134.6631, 385.8797, 318.2484, 76.39823, 198.1066, 559.5106, 749.265, 1.401731, 155.4736, 267.8708, 774.4828, 164.7467, 22.49248, 527.8939, 509.0518, 737.3584, 3.818784, 1.76823, 29.69821, 694.9069, 76.38291, 67.8779, 39.9775, 508.3931
62.7, 128.011, 423.092, 304.0789, 80.48808, 186.3063, 519.9559, 706.2717, 1.331112, 145.7947, 248.0813, 767.6612, 154.798, 21.27754, 500.5485, 532.7047, 856.2527, 3.633333, 1.680609, 28.20881, 698.8114, 140.0918, 63.97988, 37.97862, 484.6209
62.8, 121.6876, 413.3985, 290.5402, 73.93716, 255.5162, 483.1976, 665.7455, 1.26405, 136.7185, 229.7539, 748.27, 145.4501, 20.12823, 474.6195, 520.4481, 812.519, 3.456888, 1.597329, 26.79411, 661.2443, 133.2063, 60.30571, 36.07969, 461.9602
62.9, 115.6765, 490.4111, 277.6043, 67.91943, 270.7181, 449.0378, 627.5446, 1.200366, 128.2072, 212.7803, 695.7812, 136.6666, 19.04099, 450.0338, 630.2828, 771.0191, 3.289013, 1.518177, 25.45036, 625.6968, 126.6592, 56.84253, 34.2757, 440.3592
63, 109.9623, 463.7754, 265.2444, 118.7311, 254.5927, 417.293, 591.5358, 1.139892, 120.2258, 197.0608, 646.9744, 128.4136, 18.01248, 426.7216, 595.3131, 731.6388, 164.6097, 1.442947, 24.174, 592.0603, 120.4339, 53.57824, 32.5619, 484.7965
63.1, 104.5304, 438.5864, 253.4348, 109.0676, 239.4277, 387.7924, 557.5931, 1.082464, 112.7413, 246.9428, 601.5911, 120.659, 17.03953, 404.6169, 600.5103, 857.6139, 156.6158, 1.371444, 22.96165, 560.2321, 114.5146, 50.5014, 30.93381, 462.1277
63.2, 99.36685, 414.7654, 242.151, 100.1906, 225.1662, 360.3774, 574.7292, 1.027929, 105.7227, 228.6994, 559.3914, 113.3727, 16.11913, 383.6574, 654.6166, 813.8107, 149.0101, 1.303485, 21.8101, 530.1148, 108.8862, 47.60126, 29.38711, 516.8707
63.3, 94.45835, 392.2383, 231.3696, 92.03609, 220.6039, 334.9005, 541.751, 0.9761412, 111.4166, 211.8038, 534.2004, 106.5263, 15.24845, 363.7835, 638.9011, 800.4522, 141.7738, 1.238893, 20.7163, 501.6166, 103.5345, 44.86766, 27.91775, 492.7021
63.4, 89.79232, 370.9346, 221.0682, 84.54528, 207.4635, 311.2246, 569.5282, 0.9269629, 104.4805, 196.1564, 496.728, 100.0934, 14.4248, 344.9392, 603.4531, 830.7301, 134.8889, 1.177503, 19.67735, 474.6505, 98.44574, 42.29105, 26.52186, 469.6636
63.5, 85.35678, 350.788, 211.2254, 77.66415, 195.1059, 289.2225, 536.8483, 0.8802621, 97.9762, 181.665, 461.8841, 104.5263, 13.64564, 349.2679, 569.972, 788.3, 128.3383, 1.119154, 18.69051, 571.8113, 93.60714, 39.8624, 25.19576, 447.7023
63.6, 81.14035, 331.7357, 201.8209, 76.68951, 183.4843, 275.067, 659.0438, 0.8359142, 91.8768, 168.2441, 429.4843, 143.6747, 12.90856, 331.1754, 693.0268, 748.0371, 122.1058, 1.063696, 17.75316, 541.0715, 89.00636, 259.2453, 23.93597, 603.1017
63.7, 77.13219, 313.7181, 192.8351, 70.44777, 172.555, 255.6211, 621.2275, 0.7938005, 86.15712, 155.8148, 399.3574, 134.9984, 12.2113, 343.5179, 706.4807, 709.8306, 116.176, 1.010987, 16.86283, 511.9843, 84.6317, 244.3576, 22.73917, 574.901
63.8, 73.32204, 296.6792, 184.2494, 64.71404, 162.2767, 262.6709, 585.5812, 0.7538086, 80.79351, 144.3036, 371.3437, 126.8462, 11.5517, 343.5335, 741.7333, 673.5756, 110.5342, 0.9608895, 16.01714, 484.4608, 80.47205, 357.2926, 21.60221, 548.0189
63.9, 164.9758, 280.5656, 176.046, 59.44697, 152.6106, 244.1013, 551.9802, 0.7158314, 75.7638, 133.6429, 345.2951, 119.1862, 10.92773, 470.8489, 700.58, 639.1722, 105.1664, 0.9132745, 153.6752, 458.417, 76.51686, 557.4597, 20.5221, 555.8804
64, 285.2564, 265.3273, 168.2078, 54.60859, 143.5203, 226.8445, 520.3073, 0.6797675, 71.04722, 123.7698, 321.0737, 111.9888, 10.33746, 464.986, 661.71, 606.5261, 100.0592, 0.8680189, 145.9682, 433.7732, 72.75607, 525.4464, 19.49599, 529.8876
64.09999999999999, 271.1653, 250.9165, 160.7186, 50.16401, 134.9715, 210.8077, 490.4518, 0.6455206, 66.62426, 114.6261, 298.5514, 105.2261, 9.77908, 453.5391, 624.9966, 638.3432, 95.20007, 0.8250059, 138.6478, 410.4542, 69.18011, 495.2716, 18.52119, 532.3943
64.2, 257.7704, 237.2885, 153.5628, 46.08117, 126.9319, 195.9046, 462.3094, 0.6129991, 62.47664, 106.1579, 351.666, 98.87167, 9.250859, 430.0453, 590.3201, 605.7394, 144.9575, 0.7841244, 131.6944, 388.3888, 65.77991, 466.8297, 17.59513, 507.4998
64.3, 245.0371, 224.4007, 146.7257, 42.33063, 119.3711, 182.0551, 435.7818, 0.5821159, 58.58723, 98.31525, 326.9977, 92.90102, 8.75117, 412.6092, 594.6335, 643.388, 170.2749, 0.7452686, 125.0898, 367.5096, 62.54683, 440.021, 16.71537, 751.8547
64.40000000000001, 232.9328, 245.8178, 140.1929, 38.88535, 112.2607, 169.1847, 461.5875, 0.5527887, 54.93995, 91.05202, 304.0598, 87.29093, 8.278472, 391.2356, 561.6417, 774.0143, 162.0059, 0.7083383, 118.8164, 484.3263, 59.47266, 414.752, 15.8796, 716.6983
64.5, 325.151, 560.3523, 133.951, 35.72047, 105.5739, 204.3808, 488.4723, 0.5249391, 51.51973, 84.32538, 397.3715, 239.8347, 7.831306, 494.4625, 530.4803, 734.4811, 154.1384, 0.673238, 112.8577, 498.9744, 56.54958, 390.934, 15.08561, 683.1858
64.59999999999999, 322.5063, 1002.458, 370.6037, 32.81319, 99.28533, 189.9321, 460.4435, 0.4984924, 48.31243, 78.09568, 430.6476, 291.787, 7.408295, 576.8063, 501.0479, 696.967, 146.653, 0.639877, 107.1977, 647.8792, 53.77017, 452.406, 14.33133, 691.6709
64.7, 371.5634, 984.9922, 354.1031, 30.14253, 93.37137, 176.5048, 434.0229, 0.4733782, 90.5686, 85.14784, 460.5141, 274.1666, 7.008132, 546.9272, 473.2484, 661.369, 139.5312, 0.6081692, 101.8217, 725.2603, 51.12737, 586.9339, 13.61476, 659.3287
64.8, 353.209, 957.8417, 338.3372, 40.39257, 87.80967, 202.7735, 409.1185, 0.4495293, 84.93035, 421.9748, 428.2104, 257.6102, 6.629585, 518.5958, 446.9914, 689.076, 195.1928, 0.5780326, 222.5727, 686.2714, 48.61447, 553.228, 12.93402, 779.4593
64.90000000000001, 335.7612, 973.4049, 323.2732, 37.10503, 82.57925, 249.4459, 385.643, 0.4268818, 79.64311, 390.8006, 434.4999, 242.0537, 6.271485, 491.732, 422.1911, 653.881, 185.7137, 0.5493893, 211.4104, 857.1864, 46.22507, 521.4578, 12.28732, 743.0121
65, 319.1754, 1027.204, 308.8799, 51.07873, 77.66039, 231.8112, 363.5146, 0.4053754, 74.68502, 361.9295, 461.9064, 227.4366, 5.932728, 466.2598, 398.7668, 620.4836, 230.7251, 0.5221654, 213.0233, 811.1053, 43.95311, 491.5121, 11.67295, 708.2692
65.09999999999999, 303.4088, 971.4138, 295.1275, 46.92144, 73.03452, 215.4233, 342.6559, 0.3849524, 70.03559, 389.0201, 497.5173, 213.7022, 5.612269, 442.1071, 406.5723, 695.7831, 219.5205, 0.4962905, 202.3399, 814.6671, 41.79282, 463.286, 11.0893, 728.1495
65.2, 288.4211, 918.6534, 281.9874, 68.62751, 68.6842, 200.1939, 322.9941, 0.3655584, 114.2468, 360.2805, 560.4155, 200.7972, 5.30912, 419.2054, 421.9117, 660.2455, 208.86, 0.4716978, 192.1924, 965.0638, 39.7387, 436.6809, 10.53484, 694.1016
65.3, 274.1738, 868.7586, 269.4323, 63.04193, 64.59299, 208.0187, 304.4606, 0.3471414, 162.8709, 443.6638, 762.7778, 188.6715, 5.022345, 397.4902, 518.0392, 626.5231, 198.7172, 0.4483238, 182.5537, 989.3317, 37.78555, 411.6036, 10.00809, 661.6458
65.40000000000001, 390.8792, 821.5737, 257.4362, 57.91095, 60.74549, 235.9306, 385.1912, 0.3296523, 152.7316, 410.8873, 1391.195, 177.278, 4.751061, 376.8998, 533.503, 594.523, 189.067, 0.426108, 173.3985, 936.1467, 35.92839, 387.9665, 9.507688, 630.7075
65.5, 371.5707, 776.9516, 245.9742, 53.19759, 57.12716, 220.6234, 447.8625, 0.3130443, 143.2234, 380.5322, 1734.305, 166.5726, 4.49443, 357.376, 524.9979, 564.1573, 179.8853, 0.404993, 164.7023, 1013.504, 34.16251, 365.6867, 9.032302, 793.3652
65.59999999999999, 353.2159, 734.7531, 235.0226, 48.86785, 53.72436, 205.0264, 422.1639, 0.297273, 134.3072, 352.4197, 1704.973, 156.5136, 4.251661, 338.8635, 495.8697, 1068.242, 171.1496, 0.3849244, 156.4423, 959.0198, 32.48343, 344.6864, 8.580686, 986.1177
65.7, 335.7678, 694.8464, 224.5586, 44.8905, 50.52425, 190.532, 464.3157, 0.2822963, 175.2353, 326.384, 1758.95, 147.0621, 4.022006, 321.3101, 468.3575, 1365.722, 162.8381, 0.3658502, 148.5966, 958.6065, 30.88687, 324.8921, 8.15165, 940.0073
65.8, 319.1816, 657.1072, 214.5604, 41.23687, 47.51476, 177.0623, 555.31, 0.2680741, 179.3804, 302.2718, 1635.565, 138.1813, 3.804755, 304.6659, 477.7457, 1547.29, 154.9303, 0.3477212, 141.1443, 945.3295, 29.36878, 306.2346, 7.744067, 896.053
65.90000000000001, 303.4148, 621.4178, 205.0074, 46.36259, 44.68452, 164.5448, 523.446, 0.2545685, 168.2132, 279.9409, 1619.382, 129.8368, 3.59924, 318.1881, 451.2391, 1468.261, 147.4064, 0.3304906, 134.0658, 894.51, 27.92531, 288.6484, 7.356863, 943.2812
66, 288.4268, 611.5002, 195.8798, 42.58915, 42.02287, 152.9123, 493.4104, 0.2417432, 157.7413, 273.5174, 1545.588, 121.9963, 3.404825, 301.7056, 496.1298, 1393.269, 140.248, 0.3141138, 127.3422, 846.4225, 26.55278, 497.4441, 6.989018, 962.364
66.09999999999999, 274.1791, 585.6677, 187.1585, 39.12282, 39.51976, 142.1022, 465.0982, 0.2295641, 147.9213, 314.829, 1530.417, 114.6292, 3.220912, 286.077, 615.7998, 1438.162, 133.4371, 0.2985485, 120.9559, 800.9201, 25.24772, 468.8774, 6.639566, 917.3643
66.2, 260.6353, 688.6768, 178.8255, 35.93862, 37.16575, 132.0562, 438.4106, 0.2179986, 138.7126, 345.9822, 1423.063, 107.707, 3.046933, 299.5916, 611.3307, 1364.707, 126.9571, 0.2837545, 114.8898, 925.3285, 24.00679, 441.9512, 6.307587, 874.4688
66.3, 247.7605, 651.2727, 170.8636, 33.01358, 34.95196, 122.7205, 413.2544, 0.2070157, 130.0773, 337.8339, 1802.58, 101.2028, 2.882351, 284.0724, 577.4125, 1295.004, 120.7917, 0.2696936, 117.9208, 875.5842, 22.82686, 416.5713, 5.992207, 897.9167
66.40000000000001, 235.5217, 647.6135, 163.2561, 30.32661, 32.87003, 114.0447, 389.5416, 0.1965862, 131.0751, 312.8758, 2019.964, 95.09135, 2.72666, 269.3572, 545.3761, 1228.86, 114.9257, 0.2563295, 231.2732, 828.5142, 21.70492, 392.6489, 5.692596, 855.9305
66.5, 223.8875, 612.4396, 155.9874, 29.49872, 30.91212, 110.6651, 367.1895, 0.1866821, 122.9152, 566.1425, 1996.602, 89.34899, 2.579378, 255.4042, 515.1172, 1215.349, 109.3446, 0.2436276, 219.6746, 783.9745, 20.63813, 370.1002, 5.407965, 815.9076
66.59999999999999, 212.8279, 632.9084, 149.0423, 46.78766, 29.07083, 194.5181, 346.1199, 0.177277, 115.2632, 822.271, 2104.98, 83.9534, 2.440052, 242.174, 486.5371, 1182.894, 159.7727, 0.2315551, 208.6577, 787.8588, 19.62377, 348.8465, 5.137566, 777.7561
66.7, 202.3147, 598.5332, 142.4064, 42.97962, 27.33921, 289.4162, 326.2594, 0.1683457, 129.046, 761.5242, 2184.77, 78.88364, 2.308251, 229.6292, 518.1675, 1122.477, 152.0137, 0.2200808, 198.1933, 788.2065, 18.65926, 328.8133, 4.880687, 829.4695
66.8, 192.3208, 628.6343, 136.066, 39.48151, 25.71074, 268.9559, 307.5384, 0.1598644, 121.0124, 705.2651, 2129.231, 74.12003, 2.18357, 217.7341, 538.492, 1065.146, 196.9532, 0.2091752, 188.2537, 794.9633, 17.74216, 309.9305, 4.636652, 790.6838
66.90000000000001, 182.8206, 594.4913, 130.0078, 214.2241, 24.17927, 249.942, 289.8917, 0.1518104, 113.4789, 653.1623, 2012.878, 69.64407, 2.065623, 206.4553, 508.6151, 1113.012, 187.3886, 0.1988099, 178.8125, 824.2651, 16.87013, 292.1321, 4.404819, 753.7118
67, 173.7896, 562.2027, 124.2194, 196.7884, 22.73903, 232.2723, 379.9191, 0.1441621, 106.4144, 631.7165, 1891.822, 84.70548, 1.954048, 195.7607, 677.1161, 1076.728, 178.2885, 0.1889583, 169.8449, 779.9539, 16.04097, 275.3559, 4.184577, 931.4554
67.09999999999999, 165.2048, 531.6678, 118.6887, 180.7718, 21.38457, 215.8518, 373.0883, 0.1368992, 99.78971, 585.0472, 1759.117, 79.5903, 1.848499, 185.6201, 639.5479, 1220.748, 169.6303, 0.1795948, 161.327, 738.0247, 141.9214, 259.543, 3.975348, 887.9009
67.2, 157.0441, 528.6329, 113.4043, 166.0588, 20.11079, 200.5921, 351.6803, 0.1300022, 114.9736, 541.8257, 1635.72, 74.78401, 1.748651, 181.3855, 604.0641, 1158.397, 161.3926, 0.1706953, 153.2363, 698.3496, 134.946, 352.661, 3.77658, 846.3831
67.3, 149.2864, 499.9212, 108.3551, 152.5433, 18.91288, 186.4112, 331.5007, 0.1234526, 145.7673, 595.3589, 1520.98, 70.26797, 1.654197, 212.217, 570.549, 1149.818, 153.555, 0.1622369, 145.5513, 660.8074, 128.3134, 332.4088, 3.587751, 806.8066
