 , C002, C003, C004, C006, C007, C008, C009, C010, C011, C014, C016, C024, C025, C026, C027, C031, C042, C043, C054, C060, C067, C101, C115, C116
218.3, 478.5451, 1408.763, 1.694552, 837.215, 880.8016, 1273.414, 417.0993, 513.8353, 146.9027, 1025.161, 154.7586, 1098.896, 2648.378, 723.3982, 479.0497, 1017.404, 1685.223, 394.775, 581.7585, 1222.868, 228.2189, 0.09591703, 0.4689877, 0.05555459
218.4, 514.5594, 1430.625, 1.57563, 787.4542, 822.7366, 1275.732, 389.7735, 482.8463, 139.4195, 1020.094, 145.2928, 1041.095, 2531.984, 687.269, 454.1352, 1093.877, 1714.106, 370.6107, 551.3417, 1241.263, 214.9621, 0.09107692, 0.4473186, 0.05303476
218.5, 482.0874, 1403.88, 1.465054, 740.6509, 805.3859, 1365.381, 488.6714, 453.7262, 132.3176, 1203.653, 136.4061, 986.335, 2561.363, 652.9443, 430.5164, 1120.414, 1639.324, 550.7075, 522.5151, 1172.199, 202.4754, 0.08648104, 0.4266507, 0.05062923
218.6, 540.9518, 1462.709, 1.362239, 766.5854, 827.182, 1332.896, 456.6566, 426.3623, 125.5774, 1402.293, 265.323, 1136.656, 2504.913, 620.3339, 408.126, 1059.684, 1742.818, 516.9985, 495.1958, 1361.429, 190.714, 0.08211708, 0.4069377, 0.0483328
218.7, 577.6102, 1395.41, 1.266638, 777.2001, 772.6517, 1309.094, 426.7392, 400.6487, 119.1805, 1536.207, 278.5708, 1143.398, 2682.094, 589.3522, 386.9001, 1002.247, 1766.706, 485.3528, 501.3919, 1366.836, 179.6358, 0.07797333, 0.3881356, 0.04614054
218.8, 573.6508, 1331.207, 1.177747, 731.0062, 721.7163, 1329.991, 398.7819, 376.4859, 113.1095, 1456.115, 261.5322, 1083.257, 2564.218, 559.9178, 366.7782, 1010.985, 1679.061, 455.6442, 475.177, 1290.785, 169.2012, 0.07403868, 0.3702022, 0.04404771
218.9, 537.4498, 1362.244, 1.095094, 713.0237, 674.1387, 1350.428, 372.6561, 353.7804, 107.3478, 1380.199, 275.5773, 1026.279, 2451.522, 709.5908, 347.7027, 1024.425, 1595.763, 427.7541, 450.3327, 1350.057, 159.3726, 0.07030258, 0.3530974, 0.04204981
219, 503.5333, 1299.566, 1.018242, 671.8264, 629.6975, 1343.673, 357.4362, 332.4442, 101.8795, 1308.241, 350.1864, 1136.668, 2487.457, 674.1512, 329.6193, 968.8989, 1676.576, 401.5711, 579.7345, 1274.939, 150.115, 0.066755, 0.3367829, 0.04014252
219.1, 471.7572, 1239.773, 0.9467829, 649.3267, 588.186, 1295.09, 334.0191, 312.3947, 96.68984, 1240.034, 362.6176, 1076.881, 2442.63, 640.4817, 312.4764, 1104.122, 1593.402, 376.9908, 549.4235, 1204.001, 271.1349, 0.06338645, 0.3212222, 0.03832175
219.2, 441.9863, 1233.863, 0.8803388, 813.6284, 570.8313, 1388.548, 312.1362, 441.6349, 91.76451, 1175.383, 364.2117, 1153.136, 2431.822, 608.4937, 296.225, 1060.492, 1541.772, 353.915, 520.6973, 1137.01, 343.1432, 0.06018787, 0.3063805, 0.03658357
219.3, 414.0941, 1177.092, 0.8185577, 765.2693, 533.2004, 1356.317, 467.2408, 415.0002, 87.09007, 1114.103, 425.7595, 1092.482, 2350.19, 665.0929, 280.8189, 1130.514, 1518.762, 332.2518, 493.473, 1073.747, 323.2107, 0.0571507, 0.2922245, 0.03492422
219.4, 387.9622, 1314.124, 0.7611123, 719.7847, 539.5629, 1528.089, 436.63, 480.9528, 82.65375, 1093.064, 433.7817, 1190.697, 2422.71, 631.8757, 266.214, 1069.238, 1443.417, 311.9145, 467.6721, 1014.003, 304.4361, 0.0542668, 0.2787225, 0.03334014
219.5, 363.4793, 1253.661, 0.7076983, 677.0034, 579.3372, 1462.098, 434.9015, 451.9469, 78.44341, 1138.912, 407.2498, 1189.874, 2316.234, 678.4634, 252.3687, 1011.282, 1472.653, 292.8221, 586.0889, 957.5834, 329.5905, 0.05152841, 0.2658444, 0.0318279
219.6, 340.5414, 1219.759, 0.6580329, 683.1131, 557.283, 1447.732, 406.4094, 443.5511, 176.7292, 1126.516, 382.3406, 1127.288, 2453.495, 644.5784, 239.2435, 956.468, 1414.735, 274.8984, 555.4456, 1292.238, 576.3981, 0.04892821, 0.2535614, 0.03038426
219.7, 319.0511, 1163.637, 0.6118529, 728.7166, 630.6168, 1439.117, 421.4179, 416.8009, 167.7267, 1079.49, 358.955, 1067.994, 2351.115, 676.7894, 226.8008, 999.8461, 1344.551, 258.0717, 526.4045, 1220.337, 542.9163, 0.04645922, 0.2418458, 0.0290061
219.8, 298.9169, 1185.946, 0.5689138, 685.4045, 589.0447, 1413.327, 393.8092, 445.0825, 159.1828, 1122.005, 336.9997, 1071.397, 2247.785, 642.988, 215.0053, 993.9582, 1367.698, 242.2751, 498.8818, 1181.359, 511.3794, 0.04411482, 0.2306716, 0.02769045
219.9, 324.9207, 1210.209, 0.5289881, 677.1132, 647.7156, 1352.292, 401.8537, 481.1047, 151.0741, 1080.7, 349.043, 1023.516, 2350.768, 618.8149, 203.8233, 940.0831, 1409.993, 227.4453, 534.7621, 1202.46, 481.6744, 0.04188873, 0.2200136, 0.02643448
220, 650.6307, 1174.569, 0.4918644, 636.8682, 615.7941, 1293.894, 375.5267, 497.4654, 143.3785, 1173.694, 327.694, 1061.998, 2247.453, 613.5673, 193.2228, 944.1595, 1494.967, 213.5233, 542.7888, 1171.689, 453.6949, 0.03977496, 0.2098482, 0.02523547
220.1, 766.0137, 1198.813, 0.4573459, 599.0151, 575.1992, 1238.017, 350.9245, 467.4637, 192.4707, 1112.502, 307.6508, 1006.138, 2148.679, 623.0901, 183.1736, 1202.038, 1487.767, 200.4535, 514.4094, 1281.338, 427.3407, 0.03776785, 228.6248, 0.02409085
220.2, 790.3074, 1143.655, 0.4252499, 563.4119, 623.5776, 1298.774, 396.7208, 535.0237, 229.6731, 1074.752, 406.0517, 1208.743, 2224.759, 591.9707, 173.6471, 1136.884, 1490.262, 188.1837, 487.5139, 1257.496, 402.5174, 339.2062, 218.0614, 0.02299814
220.3, 740.434, 1304.481, 0.3954064, 529.9249, 705.4964, 1344.9, 418.2733, 502.7569, 217.9737, 1259.714, 381.2158, 1145.164, 2126.983, 562.4055, 164.616, 1250.323, 1498.281, 176.6649, 495.3533, 1300.665, 379.136, 394.2237, 329.9465, 0.021955
220.4, 708.1099, 1244.462, 0.3676572, 498.4281, 658.988, 1286.821, 390.8705, 588.7639, 273.9861, 1393.339, 357.899, 1084.93, 2033.503, 655.696, 263.7736, 1440.933, 1423.952, 165.8512, 469.4541, 1324.4, 357.1128, 374.3306, 383.2575, 0.02095917
220.5, 663.4236, 1221.542, 0.3418555, 468.8035, 1304.807, 1321.32, 365.2631, 639.0787, 260.0293, 1440.948, 336.0083, 1073.193, 1966.543, 622.9481, 250.0552, 1434.35, 1476.898, 155.6994, 502.7022, 1289.738, 336.3688, 355.4413, 365.5495, 0.02000851
220.6, 621.5574, 1367.074, 0.3178644, 440.9396, 1340.804, 1346.306, 341.3333, 622.431, 246.7836, 1386.954, 315.4566, 1180.487, 2025.604, 591.8358, 237.0503, 1512.636, 1403.63, 146.1689, 569.1866, 1386.092, 316.8298, 337.5052, 455.3678, 0.01910097
220.7, 582.3331, 1304.175, 0.2955571, 414.7318, 1252.414, 1381.616, 408.7446, 584.8926, 234.2125, 1469.77, 296.1619, 1118.395, 1936.58, 562.2774, 325.7768, 1467.531, 1372.52, 137.2219, 582.4232, 1465.926, 298.4258, 320.4742, 583.6982, 0.01823459
220.8, 545.5842, 1244.169, 0.2748153, 390.0817, 1274, 1321.951, 410.9808, 549.6182, 222.2819, 1441.069, 278.0473, 1059.569, 1851.469, 534.1953, 308.8337, 1425.884, 1304.43, 128.8225, 551.9716, 1509.38, 281.0909, 304.3026, 556.7291, 0.01740751
220.9, 528.9539, 1298.172, 0.255529, 366.8968, 1298.412, 1297.884, 384.0558, 516.4712, 210.959, 1487.915, 318.9257, 1180.428, 1995.277, 507.5156, 292.7719, 1348.597, 1496.798, 120.9372, 523.1121, 1472.671, 264.7629, 288.9471, 531.006, 0.01661795
221, 496.3988, 1238.443, 0.2375963, 345.0898, 1232.819, 1363.34, 358.8948, 485.3232, 213.0863, 1506.716, 299.4188, 1204.544, 1907.586, 482.1684, 277.5453, 1275.5, 1457.363, 113.5346, 653.4928, 1529.498, 249.3834, 274.3664, 506.4714, 0.0158642
221.1, 478.9981, 1324.427, 0.2209221, 324.579, 1226.584, 1363.172, 501.8115, 562.3706, 202.2318, 1481.042, 281.105, 1141.186, 2075.039, 458.0872, 263.1107, 1658.344, 1544.671, 106.5851, 777.5093, 1444.396, 234.8972, 260.5214, 483.0704, 0.01514463
221.2, 508.8866, 1263.49, 0.2054181, 305.2872, 1261.831, 1332.261, 468.9359, 528.4545, 191.9302, 1669.718, 263.9114, 1204.583, 1983.843, 435.2086, 249.4268, 1568.457, 1686.83, 100.061, 736.8577, 1570.486, 221.2525, 247.3751, 460.7506, 0.01445771
221.3, 525.3034, 1205.357, 0.1910021, 287.1421, 1178.647, 1274.728, 472.1585, 561.145, 198.6245, 1605.219, 247.7695, 1215.958, 2052.497, 413.4727, 236.4545, 1665.249, 1618.139, 93.93624, 773.2793, 1611.201, 208.4004, 234.8922, 439.4621, 0.01380194
221.4, 527.5161, 1149.898, 0.1775978, 270.0755, 1204.63, 1340.525, 441.2256, 527.3027, 188.5066, 1736.506, 232.6148, 1152, 1962.292, 392.8224, 224.157, 1731.447, 1537.863, 88.18637, 732.8489, 1521.553, 196.2949, 370.9422, 419.1572, 0.01317592
221.5, 494.2265, 1288.209, 0.1651342, 254.0232, 1190.709, 1293.397, 447.5706, 495.5015, 213.7345, 1704.497, 268.1015, 1091.406, 2035.635, 373.2034, 212.4989, 1637.598, 1658.717, 82.78845, 774.9261, 1647.079, 184.8925, 352.2239, 399.7905, 0.01257829
221.6, 463.0377, 1273.842, 0.1535452, 238.925, 1146.12, 1425.502, 457.4287, 475.6946, 202.8469, 1717.374, 251.7033, 1033.999, 2218.533, 354.5643, 201.4473, 1632.816, 1576.428, 77.72094, 884.7763, 1555.435, 174.1525, 334.4501, 381.3186, 0.01200776
221.7, 433.817, 1215.232, 0.1427696, 224.7242, 1070.565, 1447.784, 429.1218, 447.0059, 192.514, 1810.937, 256.4219, 979.612, 2121.03, 336.8561, 190.9703, 1544.313, 1498.222, 72.96362, 838.5164, 1547.381, 164.0363, 317.5733, 363.7002, 0.01146312
221.8, 406.4404, 1269.593, 0.1327502, 211.3675, 1001.552, 1405.703, 427.3871, 420.0473, 182.7074, 2098.771, 290.5601, 1185.296, 2172.911, 320.0323, 181.0383, 1460.607, 1597.888, 68.49749, 794.6752, 1461.284, 154.5078, 301.5481, 346.8958, 0.01094318
221.9, 380.7914, 1273.621, 0.123434, 198.8046, 935.5265, 1381.611, 399.3873, 447.091, 173.4004, 1989.349, 272.7882, 1122.95, 2221.476, 304.0487, 171.6228, 1381.438, 1768.806, 64.30473, 753.1262, 1544.883, 428.5508, 286.3315, 330.8678, 0.01044682
222, 356.7611, 1307.533, 0.1147715, 186.9884, 962.6013, 1351.95, 423.2975, 420.1273, 164.5675, 1953.268, 256.1033, 1063.885, 2274.603, 288.8634, 162.697, 1471.237, 1681.056, 60.36862, 713.7495, 1492.416, 469.8763, 271.8828, 315.5804, 0.009972977
222.1, 334.2472, 1292.377, 0.106717, 175.8745, 899.1439, 1293.566, 395.5656, 394.7897, 156.1845, 1851.432, 240.4389, 1007.925, 2174.636, 274.4365, 154.2355, 1391.492, 1597.659, 56.67344, 676.4316, 1564.913, 442.5821, 258.1632, 300.9994, 0.009520625
222.2, 313.1541, 1301.168, 0.09922772, 165.4212, 871.7769, 1292.316, 430.0886, 428.7713, 148.2285, 1826.633, 290.2095, 954.9097, 2364.248, 260.7301, 146.2139, 1316.07, 1632.787, 53.20443, 641.0649, 1512.328, 416.8734, 245.1359, 287.092, 0.009088791
222.3, 293.3921, 1241.301, 0.09226403, 155.5892, 814.3068, 1309.885, 411.8715, 523.23, 159.5419, 2109.296, 272.459, 991.1566, 2408.223, 247.7083, 138.6096, 1244.735, 1580.634, 49.94777, 607.5472, 1428.182, 392.6581, 232.766, 273.8272, 0.008676544
222.4, 274.8772, 1271.457, 0.08578905, 146.3416, 760.6254, 1253.318, 384.8882, 491.6744, 151.415, 1999.325, 255.7942, 939.0229, 2307.227, 235.3369, 131.4008, 1177.268, 1662.6, 46.89045, 575.782, 1400.676, 369.8494, 221.0203, 261.1753, 0.008282996
222.5, 257.5307, 1212.957, 0.07976848, 181.5174, 820.2015, 1199.194, 359.6726, 462.0219, 143.702, 1934.536, 323.3759, 889.6314, 2490.221, 223.5833, 124.5669, 1240.724, 1580.119, 44.02027, 545.6777, 1484.69, 422.4792, 330.9254, 249.1079, 0.007907298
222.6, 241.2789, 1298.745, 0.07417043, 220.92, 1250.88, 1147.407, 408.7233, 434.1577, 136.3819, 1833.677, 303.5968, 842.8378, 2380.778, 309.4472, 118.0884, 1173.474, 1560.125, 41.32578, 517.1473, 1402.081, 397.9382, 346.5698, 237.5981, 0.007548641
222.7, 226.0526, 1238.99, 118.014, 280.3973, 1374.463, 1328.203, 381.9463, 407.974, 129.4346, 1869.876, 285.0275, 1080.873, 2348.606, 293.9923, 111.9468, 1109.868, 1482.728, 38.79621, 490.1086, 1324.069, 561.1763, 329.0814, 226.6202, 0.007206252
222.8, 211.7873, 1346.023, 109.7319, 390.6115, 1554.264, 1290.99, 356.9235, 383.3694, 122.8413, 1772.388, 289.5166, 1024.021, 2345.113, 279.3093, 106.1246, 1049.711, 1409.17, 36.42148, 464.4836, 1346.427, 589.8465, 312.4755, 216.1494, 0.006879393
222.9, 236.1602, 1284.093, 102.0311, 367.3951, 1451.802, 1274.806, 333.54, 360.2487, 116.5838, 1679.983, 271.8085, 999.1219, 2340.735, 265.3596, 100.6053, 992.8135, 1423.319, 34.19211, 440.1984, 1271.511, 589.7869, 390.0383, 206.1625, 0.00656736
223, 221.257, 1225.011, 118.981, 468.2357, 1356.095, 1244.511, 311.6885, 338.5223, 110.6451, 1592.395, 255.1835, 946.5692, 2237.862, 252.1065, 95.37299, 939.0004, 1352.708, 32.0992, 417.183, 1200.764, 555.5274, 370.3564, 196.6369, 0.00626948
223.1, 207.2943, 1168.648, 110.631, 440.4055, 1315.907, 1342.478, 291.2686, 318.1063, 105.0089, 1509.373, 293.8705, 896.7808, 2139.51, 239.5154, 90.41281, 888.1041, 1301.01, 30.1344, 395.3708, 1133.953, 572.519, 351.6677, 187.5515, 0.005985111
223.2, 194.2127, 1283.696, 102.8671, 414.2295, 1267.487, 1358.118, 272.1864, 298.9216, 99.65981, 1446.293, 306.5421, 874.3494, 2154.764, 227.5532, 85.7106, 839.9666, 1355.637, 28.28986, 374.6991, 1070.86, 539.2626, 333.922, 178.8859, 0.00571364
223.3, 181.9566, 1224.633, 95.64799, 389.6093, 1183.93, 1299.468, 254.3544, 280.8938, 94.58318, 1424.463, 287.7926, 906.3944, 2060.064, 216.1883, 81.25294, 794.4382, 1320.59, 26.55823, 355.1082, 1155.465, 507.9379, 317.0718, 170.6207, 0.005454482
223.4, 170.474, 1168.287, 172.1633, 366.4524, 1105.882, 1243.35, 237.6907, 263.9533, 89.76516, 1350.197, 270.1899, 858.7191, 2045.288, 205.3911, 77.02712, 751.3776, 1255.076, 24.93259, 336.5417, 1171.939, 614.3868, 301.0719, 162.7373, 0.005207079
223.5, 159.716, 1114.534, 586.5753, 344.6718, 1041.887, 1354.169, 222.1186, 248.0345, 85.19257, 1279.803, 318.3473, 813.5515, 1955.399, 195.1331, 73.02108, 710.6509, 1192.812, 23.40646, 318.9458, 1208.696, 578.6984, 285.8794, 155.2182, 0.004970898
223.6, 149.6369, 1063.254, 1646.366, 544.6043, 1018.039, 1315.968, 207.5668, 233.0757, 80.8529, 1213.079, 298.8757, 770.7596, 1922.799, 185.3875, 69.22338, 896.2875, 1187.7, 21.97374, 302.2699, 1141.444, 637.496, 271.4535, 348.011, 0.00474543
223.7, 140.1939, 1060.517, 1818.923, 731.0277, 950.9265, 1364.901, 193.9682, 219.0191, 76.73429, 1342.757, 280.5952, 871.5054, 1981.213, 355.0319, 65.6232, 847.7064, 1244.744, 329.1596, 286.4659, 1262.526, 600.4651, 257.7556, 638.9546, 0.004530188
223.8, 131.3468, 1011.722, 1734.007, 687.5782, 888.2386, 1347.198, 181.2606, 205.8102, 72.82549, 1326.41, 381.5472, 825.6652, 1894.14, 337.3004, 62.21025, 857.9213, 1263.705, 309.0116, 271.4883, 1192.279, 565.5854, 244.7488, 654.1576, 0.004324709
223.9, 123.0579, 1095.009, 1612.317, 646.7111, 868.0591, 1289.019, 186.4998, 193.398, 69.11579, 1316.081, 457.3958, 782.2362, 1944.247, 411.5476, 322.9639, 1082.76, 1201.013, 290.0969, 257.2937, 1245.083, 532.7317, 397.826, 718.2197, 0.00412855
224, 184.7739, 1064.981, 1499.166, 637.2611, 940.8137, 1299.266, 174.2815, 181.7343, 65.59507, 1348.256, 492.0846, 885.9034, 1883.731, 390.9935, 306.1671, 1108.39, 1181.912, 272.34, 243.8413, 1353.322, 616.49, 506.076, 685.0351, 0.003941289
224.1, 173.1135, 1128.602, 1448.544, 599.3847, 907.3502, 1260.701, 162.8636, 170.774, 62.25369, 1277.963, 461.9866, 839.306, 1857.684, 371.4659, 290.2439, 1048.313, 1184.068, 255.67, 231.0922, 1686.337, 781.5478, 480.5386, 765.0688, 0.003762521
224.2, 176.5515, 1076.675, 1440.521, 563.7596, 847.535, 1284.704, 152.1938, 160.4748, 81.2032, 1288.005, 433.7295, 795.1594, 1776.04, 352.9135, 275.1488, 1061.667, 1214.251, 240.0203, 219.0097, 1699.252, 819.0754, 692.3786, 729.7196, 0.003591862
224.3, 165.41, 1027.137, 1339.427, 530.2518, 791.663, 1229.225, 142.223, 150.7967, 77.06675, 1382.846, 407.2007, 816.2382, 1717.237, 351.4634, 260.8388, 1269.08, 1154.013, 225.3286, 207.5589, 1604.705, 786.3543, 678.0637, 696.0037, 0.003428943
224.4, 154.9716, 1092.26, 1289.745, 498.7357, 840.7552, 1390.576, 199.7177, 141.7022, 73.14101, 1338.309, 382.2945, 909.7885, 1771.756, 356.9174, 247.2731, 1200.293, 1187.094, 211.5362, 196.7069, 1515.419, 767.9839, 643.8477, 663.8455, 0.003273414
224.5, 145.1919, 1042.005, 1251.52, 469.0927, 825.7348, 1330.525, 186.6334, 133.1563, 69.41524, 1268.535, 358.9117, 981.2056, 1693.888, 339.0916, 234.4128, 1135.234, 1128.202, 198.588, 186.4222, 1431.1, 759.5996, 611.3582, 633.1732, 0.00312494
224.6, 136.0293, 994.062, 1163.69, 690.4138, 775.182, 1273.066, 174.4063, 125.1257, 65.87926, 1202.398, 336.9591, 929.5953, 1661.224, 375.2269, 222.2215, 1161.151, 1072.232, 186.4323, 176.6752, 1351.474, 715.476, 580.5081, 603.9181, 0.002983199
224.7, 127.445, 948.325, 1082.023, 812.9365, 724.0798, 1366.115, 162.9803, 117.5795, 62.5234, 1184.537, 316.3492, 880.6997, 1605.939, 502.2911, 210.6641, 1139.379, 1123.542, 175.0207, 167.4379, 1276.277, 673.9155, 576.8554, 670.3327, 0.002847888
224.8, 119.4024, 1014.438, 1098.226, 1116.917, 676.3463, 1962.823, 201.5409, 110.4884, 147.1211, 1141.331, 296.9999, 997.3724, 1535.359, 581.1307, 199.7078, 1179.974, 1067.803, 164.3077, 342.1061, 1205.265, 670.6468, 547.7465, 639.3607, 0.002718715
224.9, 174.5332, 967.7636, 1021.154, 1133.488, 631.7596, 2128.742, 188.3372, 103.8249, 139.6268, 1083.431, 278.8341, 1062.486, 1626.037, 610.2339, 500.6342, 1173.589, 1122.009, 154.2503, 447.196, 1138.203, 717.4139, 581.3093, 630.4482, 0.0025954
225, 163.519, 1035.558, 949.4903, 1186.349, 654.5818, 2036.813, 271.2085, 97.5633, 171.4355, 1144.113, 261.7794, 1160.574, 1650.128, 579.7566, 474.5971, 1222.508, 1150.904, 144.8086, 434.5247, 1074.873, 887.1342, 551.9755, 649.2762, 0.002477679
225.1, 153.1999, 1139.774, 882.8562, 1193.843, 611.4299, 2033.467, 253.4406, 91.67934, 196.4188, 1117.06, 245.7678, 1099.53, 1669.999, 550.8015, 449.9142, 1393.379, 1274.959, 263.9985, 563.1819, 1203.252, 835.6024, 524.122, 781.2057, 0.002365297
225.2, 199.7988, 1374.937, 820.8984, 1364.155, 740.1213, 1945.652, 356.6257, 86.15022, 190.3964, 1236.155, 398.3158, 1428.357, 1646.001, 523.2924, 426.515, 1333.305, 1492.634, 247.8391, 568.7751, 1287.163, 876.1398, 582.3583, 745.1109, 0.002258013
225.3, 187.1902, 1379.332, 763.2887, 1399.322, 701.2759, 1861.629, 419.0432, 80.95457, 182.8435, 1283.908, 373.953, 1368.495, 1930.769, 601.8423, 404.3327, 1306.948, 1583.213, 232.6687, 539.037, 1215.545, 858.8146, 552.9717, 710.6838, 0.002155594
225.4, 175.3773, 1746.76, 709.722, 1368.335, 856.8961, 1781.235, 391.5901, 76.07226, 186.1675, 1295.201, 351.0804, 1296.514, 2151.93, 571.7841, 383.304, 1259.205, 1930.719, 218.427, 589.2917, 1147.911, 808.9279, 525.0679, 852.9433, 0.002057821
225.5, 164.3099, 1874.394, 742.735, 1287.006, 800.407, 1762.415, 365.9355, 71.4844, 176.6842, 1398.932, 439.5375, 1228.319, 2439.691, 543.2272, 363.3691, 1439.833, 2042.685, 205.057, 594.3919, 1084.041, 788.832, 498.5722, 813.5339, 0.001964483
225.6, 153.9409, 2046.402, 690.6108, 1210.512, 894.4562, 1763.107, 341.9616, 67.17323, 213.764, 1325.997, 443.7686, 1242.829, 2503.987, 657.2708, 344.4709, 1361.79, 2097.158, 192.5054, 637.382, 1023.725, 766.2427, 473.4135, 775.9454, 430.1425
225.7, 144.2262, 1952.246, 642.1445, 1138.563, 1487.733, 1686.968, 319.5583, 63.12206, 230.2759, 1256.864, 416.6257, 1177.458, 2621.895, 624.4443, 326.5556, 1367.519, 2156.98, 180.7221, 604.0569, 966.7645, 721.7332, 711.9531, 740.0937, 410.6322
225.8, 135.1246, 1862.423, 597.0796, 1070.891, 1476.244, 1657.084, 298.6228, 195.8379, 229.4722, 1443.098, 391.1431, 1374.838, 2572.358, 593.2573, 309.572, 1293.396, 2049.973, 334.1422, 572.4742, 1134.585, 857.3951, 803.993, 887.0213, 392.0069
225.9, 140.0404, 1776.733, 595.3629, 1072.708, 1486.721, 1800.212, 282.9756, 196.6454, 223.9649, 1405.053, 399.9014, 1409.8, 2712.67, 563.6279, 293.4717, 1275.678, 2136.955, 313.6893, 542.5428, 1141.749, 807.5908, 763.4224, 846.0374, 374.2263
226, 131.203, 1714.944, 553.581, 1008.95, 1571.746, 1722.47, 264.4368, 224.9104, 216.0368, 1337.252, 375.4417, 1335.646, 2619.523, 535.4783, 278.2088, 1206.533, 2095.099, 294.4883, 514.1764, 1305.662, 961.6988, 724.8989, 806.9471, 357.2523
226.1, 122.9232, 1696.872, 514.7313, 948.9819, 1863.94, 1648.086, 263.0956, 233.5901, 205.032, 1267.533, 352.478, 1265.393, 2504.397, 508.7346, 263.7397, 1287.19, 1991.162, 299.8711, 487.293, 1266.189, 1064.416, 688.3195, 871.7089, 341.0482
226.2, 119.3762, 1618.798, 478.6081, 892.5781, 1879.093, 1601.361, 245.8592, 303.6249, 232.6294, 1201.449, 330.9189, 1198.834, 2458.845, 483.3265, 250.023, 1217.421, 1944.559, 448.3939, 461.8152, 1234.81, 1002.586, 653.5858, 831.4325, 325.579
226.3, 111.8428, 1739.028, 445.02, 839.5266, 2234.913, 1590.238, 229.752, 285.3135, 220.7793, 1138.81, 310.6784, 1135.777, 2652.893, 459.1874, 237.0198, 1151.433, 1929.449, 494.7285, 437.6696, 1232.59, 1001.357, 620.6049, 793.017, 310.8115
226.4, 104.7848, 1671.684, 413.789, 789.6284, 2343.658, 1521.564, 214.7001, 314.0972, 233.2612, 1079.437, 291.676, 1076.036, 2778.351, 436.254, 224.6928, 1129.944, 1928.45, 620.9899, 414.7863, 1279.907, 943.1907, 589.2883, 840.5584, 296.7138
226.5, 98.17222, 1692.8, 486.0421, 742.6959, 2189.157, 1506.791, 200.6342, 295.1543, 250.329, 1023.159, 273.8358, 1019.438, 2656.245, 414.4659, 213.0069, 1068.698, 1832.781, 738.1638, 465.6572, 1423.999, 937.8232, 559.5519, 801.7213, 283.2556
226.6, 91.97693, 1614.914, 451.9322, 698.5529, 2172.643, 1508.701, 187.4899, 336.2831, 237.5774, 969.8153, 306.4608, 1045.128, 2539.505, 393.7659, 201.9288, 1010.772, 1967.196, 811.2817, 441.3106, 1401.501, 1097.841, 531.3161, 764.6785, 270.4077
226.7, 86.1726, 1681.799, 490.5356, 657.0335, 2131.031, 1551.768, 175.2067, 316.0022, 288.4375, 1029.912, 383.5442, 1083.538, 2699.361, 374.0998, 191.4269, 955.9852, 1900.112, 761.6229, 479.8939, 1552.601, 1034.069, 504.5051, 729.3474, 258.1427
226.8, 80.73456, 1650.508, 456.1104, 617.9819, 2040.278, 1612.179, 163.7282, 296.9443, 273.7446, 976.2167, 395.4235, 1026.545, 2678.211, 355.4159, 181.4711, 904.1683, 1805.848, 782.7315, 496.6095, 1466.214, 974.0025, 479.047, 695.6486, 246.4339
226.9, 75.63969, 1574.568, 424.1012, 581.2515, 1946.085, 1542.557, 153.0018, 279.0358, 259.8002, 925.3204, 438.6433, 972.5503, 2560.506, 337.6652, 172.0331, 909.9916, 1848.592, 734.8203, 470.6446, 1384.633, 917.4247, 517.6029, 663.5069, 235.2562
227, 70.86635, 1661.238, 394.3383, 546.7041, 1884.345, 1475.942, 142.978, 262.2074, 246.5661, 877.0778, 411.814, 1251.697, 2755.03, 320.8009, 163.086, 981.7972, 2143.715, 689.8417, 446.0373, 1382.177, 989.0325, 491.4839, 767.6406, 224.5856
227.1, 66.39423, 1679.6, 366.6641, 514.2101, 2035.912, 1525.707, 133.611, 246.3939, 234.0062, 1023.805, 386.6256, 1185.859, 2855.293, 304.779, 154.6042, 928.5812, 2227.372, 647.6162, 509.7093, 1352.78, 931.5816, 666.3777, 732.1726, 214.3989
227.2, 62.20433, 1802.533, 340.932, 483.6474, 1901.699, 1459.82, 124.8576, 231.534, 222.086, 970.4277, 362.9779, 1123.484, 2902.242, 289.5572, 146.5635, 878.2496, 2351.29, 607.9754, 483.0595, 1277.511, 877.468, 632.7513, 698.3433, 204.6742
227.3, 58.27885, 1784.995, 479.1555, 454.9012, 1776.333, 1559.681, 116.6777, 217.5704, 210.7731, 923.7114, 340.7766, 1064.391, 2825.934, 275.0956, 138.941, 830.6462, 2234.643, 570.761, 457.8031, 1261.149, 826.4976, 674.2127, 666.0771, 195.3907
227.4, 54.60108, 1702.867, 445.529, 427.8636, 1744.266, 1492.327, 109.0337, 204.4489, 200.0364, 875.5526, 378.2364, 1008.405, 2701.736, 261.3564, 131.7149, 785.623, 2123.783, 535.8246, 433.8672, 1240.517, 778.4881, 640.1909, 635.3017, 186.5282
227.5, 51.15541, 1670.995, 414.2623, 402.433, 1644.095, 1469.865, 101.8904, 192.1187, 189.8466, 829.9046, 355.1018, 955.3639, 2823.249, 248.3033, 124.8647, 743.0402, 2168.411, 503.0266, 411.1827, 1232.419, 907.2326, 607.8859, 605.9482, 178.0677
227.6, 47.92718, 1606.382, 385.1898, 378.5139, 1601.2, 1454.117, 95.2152, 180.5322, 180.1759, 846.0995, 333.3822, 905.1129, 2704.908, 235.9021, 118.3707, 767.2421, 2060.837, 472.2361, 389.6843, 1300.444, 871.1725, 577.2111, 577.951, 169.991
