 , C000, C001, C003, C004, C011, C017, C036, C042, C054, C057, C059, C064, C071, C072, C082
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
79.7, 3.814719, 94.38824, 383.7133, 760.1173, 153.6381, 89.52138, 353.0139, 4213.359, 1290.489, 1155.04, 696.6363, 1784.455, 217.9501, 1967.448, 1476.326
79.8, 3.597021, 89.80367, 364.4972, 720.6217, 145.4587, 84.41257, 333.7675, 4199.854, 1319.017, 1148.021, 649.4069, 1997.191, 208.2941, 1850.492, 1404.648
79.90000000000001, 3.391746, 85.44176, 346.2433, 778.372, 137.7148, 79.59532, 315.5703, 3994.797, 1599.343, 1139.32, 688.479, 1897.401, 199.066, 1875.562, 1449.818
80, 3.198186, 81.29173, 328.9037, 816.8271, 130.3832, 75.05298, 298.3653, 3805.312, 2676.613, 1245.395, 828.2119, 1839.106, 190.2466, 1764.068, 1667.985
80.09999999999999, 3.015672, 77.34326, 336.6482, 774.3849, 123.4419, 70.76986, 282.0983, 3934.307, 2968.123, 1359.39, 772.0622, 1834.936, 181.818, 1659.203, 1587.001
80.2, 2.843573, 73.58658, 319.789, 734.1479, 116.8701, 129.5788, 266.7182, 3707.731, 2847.267, 1255.384, 719.7192, 1777.066, 173.7629, 1708.101, 1536.693
80.3, 2.681296, 70.01237, 303.7742, 696.0017, 160.8202, 134.3901, 252.1766, 3494.204, 2707.035, 1218.033, 670.9249, 1718.733, 166.0646, 1606.563, 1622.543
80.40000000000001, 2.52828, 66.61176, 399.8513, 659.8375, 152.2584, 126.7207, 238.4278, 3698.55, 2508.443, 1124.842, 625.4387, 1632.855, 158.7073, 1511.06, 1543.765
80.5, 2.383996, 63.37633, 404.998, 625.5524, 172.3535, 119.489, 225.4286, 3690.545, 2429.988, 1038.781, 583.0363, 1655.977, 151.676, 1476.125, 1468.812
80.59999999999999, 2.247947, 60.29804, 384.7159, 593.0488, 190.6381, 605.0975, 213.1381, 3603.956, 2415.877, 1016.268, 698.3517, 1679.016, 144.9562, 1458.521, 1467.206
80.7, 2.119661, 57.36927, 365.4496, 562.2341, 180.4889, 640.6805, 201.5178, 3553.977, 2286.485, 938.5142, 651.006, 1649.105, 138.5341, 1371.819, 1492.249
80.8, 1.998696, 54.58276, 347.148, 702.8878, 170.8801, 604.1181, 190.5309, 3349.304, 2118.745, 884.3561, 606.8702, 1682.417, 132.3966, 1390.788, 1600.745
80.90000000000001, 1.884634, 51.93159, 329.7631, 666.3658, 161.7828, 569.6423, 180.1431, 3418.305, 2034.194, 913.295, 565.7267, 1598.354, 126.531, 1308.112, 1702.252
81, 1.777082, 49.40919, 385.6328, 631.7415, 153.1698, 537.1339, 170.3216, 3221.446, 1979.667, 843.4193, 650.0723, 1518.491, 120.9252, 1526.475, 1619.604
81.09999999999999, 1.675668, 47.00932, 389.4862, 598.9163, 173.7793, 506.4807, 161.0356, 3404.462, 1834.436, 778.8898, 726.2244, 1538.999, 115.5678, 1596.597, 1540.969
81.2, 1.580041, 44.726, 416.5648, 567.7967, 164.5276, 477.5769, 152.2559, 3872.887, 1699.859, 719.2974, 676.9891, 1524.285, 110.4477, 1539.901, 1466.151
81.3, 1.489871, 42.55359, 395.7035, 658.9884, 178.425, 450.3225, 143.9548, 3873.936, 1575.155, 664.2643, 666.9109, 1448.123, 105.5545, 1567.297, 1602.296
81.40000000000001, 1.404847, 129.2505, 375.8868, 624.7474, 168.926, 424.6235, 136.1064, 3792.36, 1663.161, 613.4419, 621.6968, 1474.992, 100.878, 1474.128, 1524.501
81.5, 1.324675, 122.9726, 362.5062, 592.2856, 159.9327, 400.3911, 128.6858, 3616.906, 1647.278, 672.8163, 637.2414, 1401.293, 96.40879, 1516.403, 1473.335
81.59999999999999, 1.249079, 116.9996, 344.3521, 571.9135, 151.4183, 377.5416, 121.6698, 3544.944, 1541.836, 621.3395, 728.0375, 1506.805, 92.13754, 1426.26, 1586.907
81.7, 1.177796, 111.3168, 327.1071, 542.197, 143.3571, 355.9961, 115.0363, 3483.28, 1570.428, 625.0487, 678.6793, 1431.517, 88.05553, 1394.583, 1509.859
81.8, 1.110582, 105.9099, 310.7258, 514.0245, 135.7251, 335.6801, 108.7645, 3313.932, 1841.505, 684.6105, 773.3079, 1456.359, 84.15436, 1582.601, 1520.651
81.90000000000001, 1.047203, 100.7657, 295.1648, 487.3158, 128.4993, 316.5235, 102.8346, 3409.419, 2424.512, 637.2542, 772.6411, 1383.591, 80.42603, 1556.152, 1590.31
82, 0.9874412, 95.87138, 280.3831, 480.1171, 121.6583, 378.4716, 97.22798, 3309.21, 2349.443, 588.4982, 720.2589, 1382.745, 76.86287, 1503.905, 1513.097
82.09999999999999, 0.9310899, 91.21477, 266.3417, 469.6658, 115.1815, 430.6602, 91.92707, 3229.75, 2346.015, 543.4726, 671.428, 1412.201, 73.45757, 1414.505, 1485.943
82.2, 0.8779544, 104.7854, 253.0034, 477.9343, 109.0495, 406.0833, 86.91517, 3168.211, 2173.908, 501.8918, 625.9077, 1341.64, 70.20314, 1614.662, 1643.202
82.3, 0.8278514, 99.69584, 240.3332, 514.1416, 103.2439, 382.9089, 82.17651, 3115.718, 2187.376, 463.4924, 583.4735, 1311.437, 67.0929, 1518.678, 1563.421
82.40000000000001, 0.7806075, 94.85346, 228.2974, 487.4269, 97.74743, 372.1851, 77.69621, 3236.708, 2026.907, 475.3764, 543.9162, 1381.698, 64.12045, 1488.645, 1562.916
82.5, 0.7360598, 90.24628, 216.8644, 534.7801, 92.54356, 350.9452, 73.46018, 3188.393, 1878.21, 540.8298, 664.2637, 1312.661, 61.27968, 1400.152, 1581.754
82.59999999999999, 0.6940544, 145.5771, 303.1405, 538.1476, 87.61674, 506.4196, 69.4551, 3272.749, 1828.786, 499.4512, 732.0579, 1340.837, 58.56478, 1349.89, 1549.577
82.7, 0.6544461, 138.5062, 287.9594, 510.1855, 82.95222, 477.5192, 65.66838, 3084.272, 1694.624, 461.2385, 772.6586, 1273.842, 55.97015, 1428.762, 1587.06
82.8, 0.6170982, 131.7788, 273.5385, 545.9374, 78.53602, 450.2682, 62.08811, 2906.649, 1604.562, 425.9494, 720.2752, 1333.233, 53.49047, 1343.829, 1591.271
82.90000000000001, 0.5818816, 163.7695, 259.8399, 592.2332, 74.35493, 424.5723, 58.70304, 2916.945, 1684.309, 424.8508, 671.4432, 1266.617, 51.12066, 1263.945, 1552.882
83, 0.5486748, 192.7874, 246.8272, 568.3922, 70.39643, 400.3428, 55.50253, 2864.128, 1560.746, 392.3457, 625.9219, 1203.33, 48.85583, 1188.809, 1523.006
83.09999999999999, 0.517363, 200.4552, 285.587, 663.5695, 66.64867, 377.496, 52.47651, 2699.184, 1495.881, 362.3276, 583.4867, 1143.205, 139.394, 1118.14, 1449.061
83.2, 0.4878381, 190.7188, 320.3651, 677.7127, 63.10044, 355.9531, 49.61546, 2615.761, 1473.104, 334.6061, 543.9285, 1225.767, 133.2184, 1051.672, 1565.868
83.3, 0.4599982, 181.4553, 304.3214, 702.1066, 59.74111, 335.6395, 46.91041, 2590.373, 1405.973, 327.4693, 507.0521, 1164.521, 127.3163, 1194.105, 1489.842
83.40000000000001, 0.4337471, 172.6417, 289.0812, 665.6252, 56.56062, 316.4853, 44.35283, 2441.194, 1302.828, 302.4148, 472.6759, 1129.452, 121.6757, 1123.121, 1504.79
83.5, 0.408994, 164.2563, 274.6042, 779.8417, 53.54945, 298.4241, 41.9347, 2440.614, 1207.251, 279.2773, 583.9322, 1073.018, 116.2851, 1056.357, 1431.729
83.59999999999999, 0.3856535, 156.2781, 260.8521, 739.3212, 50.6986, 281.3936, 39.6484, 2300.06, 1118.686, 257.9099, 544.3438, 1134.307, 111.1332, 993.5613, 1362.216
83.7, 0.363645, 148.6874, 266.8123, 700.9062, 47.99951, 265.3351, 37.48675, 2266.872, 1036.617, 238.1774, 507.4393, 1077.631, 106.2096, 1037.318, 1414.787
83.8, 0.3428926, 180.0728, 253.4505, 664.4872, 45.44412, 250.1929, 35.44296, 2136.323, 1106.489, 219.9546, 551.3037, 1108.039, 101.5042, 975.6544, 1346.097
83.90000000000001, 0.3233244, 171.3264, 240.7578, 629.9605, 43.02478, 235.9149, 33.51059, 2100.469, 1025.315, 210.9872, 513.9274, 1052.675, 97.00719, 917.6563, 1331.493
84, 0.3048729, 163.0048, 228.7008, 597.2278, 40.73423, 222.4517, 31.68358, 2064.307, 950.0966, 194.8447, 655.9846, 1000.078, 92.70943, 863.106, 1266.846
84.09999999999999, 0.2874744, 155.0874, 217.2476, 566.196, 38.56563, 209.7569, 29.95618, 1945.424, 880.3962, 179.9372, 611.5113, 1023.396, 88.60207, 811.7983, 1295.176
84.2, 0.2710688, 147.5546, 206.3679, 536.7765, 36.51248, 197.7865, 28.32296, 1956.355, 815.8091, 207.7765, 570.0531, 972.2619, 84.67669, 763.5407, 1354.402
84.3, 0.2555995, 140.3876, 196.0331, 508.8857, 34.56863, 186.4992, 26.77878, 1843.689, 755.9602, 221.5246, 565.0547, 1205.827, 80.92521, 839.9357, 1339.462
84.40000000000001, 0.2410129, 133.5688, 186.2159, 482.444, 32.72827, 175.856, 25.31879, 1737.511, 797.6849, 208.057, 786.4218, 1213.75, 77.33994, 790.0054, 1426.691
84.5, 0.2272588, 127.0811, 176.8903, 457.3763, 30.98589, 165.8203, 23.9384, 1819.909, 739.1656, 198.0742, 733.1053, 1153.104, 73.91351, 743.0433, 1357.422
84.59999999999999, 0.2142896, 120.9086, 168.0318, 433.6111, 29.33627, 156.3573, 22.63326, 1715.101, 684.9394, 182.9196, 857.0473, 1286.867, 70.63888, 1003.02, 1570.527
84.7, 77.38418, 115.0359, 159.6168, 411.0807, 27.77447, 147.4343, 21.39929, 1871.92, 634.6913, 168.9246, 839.3768, 1259.15, 67.50932, 1063.238, 1636.541
84.8, 108.2065, 109.4484, 151.6233, 389.721, 26.29581, 139.0205, 20.23259, 1946.753, 672.6595, 206.3159, 782.4702, 1359.889, 64.51842, 1111.638, 1557.083
84.90000000000001, 102.0313, 104.1323, 144.0301, 369.4712, 24.89588, 131.0869, 19.1295, 2519.517, 887.7899, 319.816, 729.4216, 1456.12, 61.66003, 1045.556, 1481.484
85, 96.20863, 99.07447, 136.8171, 350.2735, 23.57048, 123.606, 18.08655, 2565.884, 1388.377, 295.3471, 679.9695, 1383.364, 58.92827, 983.4026, 1409.555
85.09999999999999, 199.9903, 94.26228, 129.9654, 332.0733, 22.31564, 116.5521, 17.10047, 2832.224, 1926.876, 337.6967, 633.8701, 1314.244, 56.31754, 924.9439, 1341.118
85.2, 255.9213, 89.68382, 123.4568, 314.8188, 21.1276, 109.9007, 16.16814, 2796.414, 2038.702, 311.8597, 590.896, 1248.577, 53.82248, 1438.18, 1276.004
85.3, 241.3164, 85.32774, 117.2741, 298.4609, 20.00281, 103.6289, 15.28665, 2635.369, 1925.36, 287.9995, 614.8375, 1186.191, 51.43795, 1966.273, 1214.051
85.40000000000001, 227.545, 81.18324, 111.4011, 282.9529, 18.93791, 97.71497, 14.45321, 2483.598, 2074.015, 265.9648, 1047.712, 1126.923, 49.15907, 2519.962, 1155.106
85.5, 214.5594, 77.24004, 105.8222, 268.2507, 17.92969, 92.13857, 13.66522, 2340.569, 2231.638, 245.616, 1480.049, 1751.391, 46.98114, 2603.07, 1099.023
85.59999999999999, 202.315, 73.48838, 100.5227, 254.3124, 16.97515, 86.88041, 12.92019, 2205.776, 2101.587, 230.6363, 1379.707, 2011.126, 44.89971, 2826.241, 1304.715
85.7, 190.7692, 69.91894, 95.48856, 241.0984, 16.07143, 81.92232, 12.21577, 2347.714, 1947.411, 253.2489, 1286.168, 2203.27, 42.9105, 2658.234, 1370.913
85.8, 330.2302, 66.52287, 90.70654, 228.571, 15.21583, 77.24718, 11.54976, 2592.77, 1804.547, 233.873, 1198.971, 2265.229, 41.00941, 2500.215, 2616.295
85.90000000000001, 311.3846, 63.29175, 175.0836, 216.6944, 14.40577, 72.83884, 10.92006, 2443.453, 1672.162, 215.9795, 1244.577, 2194.531, 205.9562, 2528.453, 2865.08
86, 293.6145, 60.21757, 187.4692, 205.435, 13.63883, 68.68207, 10.3247, 2302.735, 1549.49, 199.455, 1345.246, 2084.88, 196.8316, 2705.35, 2725.975
86.09999999999999, 350.2025, 57.29271, 178.0808, 194.7607, 12.91273, 64.76252, 9.76179, 2170.121, 1578.627, 184.1948, 1283.073, 1980.708, 188.1113, 2785.532, 2593.623
86.2, 436.6855, 54.50992, 213.4712, 184.6409, 12.22529, 61.06665, 9.229573, 2045.144, 1514.022, 170.1022, 1287.678, 2012.802, 239.7294, 2705.612, 2467.697
86.3, 475.8801, 51.86229, 202.7807, 175.047, 11.57444, 57.5817, 8.726373, 2225.131, 1402.951, 157.0878, 1200.378, 1912.231, 229.1085, 2856.36, 2347.885
86.40000000000001, 448.7226, 49.34326, 829.8847, 165.9516, 10.95824, 54.29563, 389.5299, 2541.572, 1352.766, 145.0691, 1118.997, 1898.507, 218.9582, 2827.765, 2233.891
86.5, 423.1149, 46.94658, 788.3245, 157.3288, 10.37485, 51.19709, 368.2926, 2531.537, 1253.526, 133.9699, 1043.133, 1883.393, 209.2576, 2913.853, 2125.431
86.59999999999999, 398.9686, 44.66631, 792.1085, 149.154, 9.822512, 48.27538, 348.2131, 2724.926, 1407.851, 123.72, 972.4124, 1851.125, 199.9867, 2861.517, 2022.237
86.7, 422.6012, 42.4968, 752.4401, 141.404, 9.299582, 45.5204, 329.2284, 2567.998, 1304.569, 122.7321, 1038.177, 2020.009, 191.1266, 2882.117, 2196.767
86.8, 434.1813, 40.43267, 721.2585, 134.0566, 8.804493, 42.92264, 311.2787, 2420.107, 1208.864, 113.3419, 1139.177, 2033.349, 182.659, 2840.936, 2936.362
86.90000000000001, 493.6759, 38.46879, 685.1382, 127.0911, 8.335761, 40.47313, 294.3076, 2585.197, 1120.18, 112.2152, 1061.945, 2074.489, 174.5666, 2698.622, 2997.055
87, 553.0436, 36.6003, 655.1561, 120.4874, 7.891983, 38.16341, 278.2619, 2436.316, 1038.002, 103.6297, 989.9493, 1970.836, 166.8327, 2848.609, 2851.542
87.09999999999999, 521.4825, 34.82257, 622.3462, 114.2269, 7.471831, 35.9855, 263.0909, 2501.456, 961.853, 95.70102, 1023.62, 2089.926, 159.4414, 2679.273, 2713.094
87.2, 491.7225, 33.13118, 591.1794, 108.2917, 7.074047, 33.93188, 248.7471, 2447.164, 891.2902, 88.37899, 954.222, 1985.501, 152.3776, 2520.003, 2581.367
87.3, 463.6609, 31.52195, 561.5735, 102.6649, 6.69744, 31.99546, 235.1853, 2647.614, 825.9039, 81.61716, 955.6013, 1886.295, 145.6267, 2370.2, 2456.037
87.40000000000001, 447.1338, 73.54142, 622.9731, 97.33041, 6.340882, 30.16954, 222.3629, 3167.657, 765.3144, 75.37268, 941.0406, 1792.045, 139.1749, 2443.616, 2409.589
87.5, 421.6167, 69.9694, 591.7749, 92.27314, 6.003307, 28.44782, 210.2396, 3017.207, 709.1699, 69.60596, 877.2416, 1778.815, 133.009, 2376.439, 2739.649
87.59999999999999, 464.9348, 137.1692, 562.1392, 87.47864, 5.683704, 26.82436, 198.7772, 2942.892, 657.1442, 64.28046, 817.7679, 1847.956, 127.1162, 2406.688, 2865.289
87.7, 438.4019, 130.5067, 533.9875, 82.93326, 5.381116, 25.29355, 187.9398, 2844.767, 608.9352, 59.3624, 762.3262, 1816.65, 121.4845, 2396.316, 2966.036
87.8, 447.7243, 124.1678, 507.2457, 78.62405, 5.094637, 23.8501, 177.6932, 2905.461, 564.2628, 102.161, 710.6434, 1764.593, 116.1023, 2253.867, 2976.417
87.90000000000001, 422.1736, 118.1368, 612.4622, 235.3929, 4.82341, 22.48902, 271.4197, 3136.492, 522.8677, 144.8567, 662.4644, 1932.12, 110.9586, 2119.885, 2925.249
88, 398.081, 112.3987, 581.7904, 223.1619, 4.566622, 21.20562, 299.6295, 3676.806, 484.5094, 133.7738, 617.5518, 1835.58, 106.0427, 2121.726, 2871.282
88.09999999999999, 375.3633, 106.9393, 621.4276, 298.4884, 4.323504, 19.99546, 972.9307, 4299.515, 448.9651, 123.5389, 575.684, 1902.837, 101.3447, 2123.01, 2953.561
88.2, 353.942, 101.7451, 590.3068, 282.979, 4.09333, 18.85436, 919.886, 4288.149, 416.0284, 145.2316, 536.6548, 1888.037, 96.85473, 2015.181, 2827.416
88.3, 333.7433, 96.80318, 585.1474, 301.8274, 3.87541, 17.77838, 869.7335, 4412.06, 385.508, 134.12, 624.6265, 1793.701, 92.56372, 2130.822, 2743.731
88.40000000000001, 314.6972, 92.1013, 578.4604, 286.1444, 3.669092, 16.7638, 822.3152, 4341.79, 357.2266, 123.8585, 582.2792, 1794.051, 88.46282, 2004.154, 2920.587
88.5, 359.3316, 104.9803, 559.6782, 271.2764, 3.473757, 15.80712, 777.4822, 4310.54, 331.02, 114.3822, 569.9701, 1949.255, 84.54361, 1885.017, 2872.291
88.59999999999999, 342.869, 198.8488, 545.8985, 257.1809, 3.288822, 14.90504, 735.0936, 4155.507, 306.7359, 135.6671, 531.3282, 1954.021, 80.79803, 1957.932, 2927.632
88.7, 323.3021, 257.9163, 518.5602, 243.8178, 3.113732, 14.05444, 695.0159, 3916.192, 284.2333, 125.2873, 495.3062, 1922.67, 77.21839, 1929.926, 2785.49
88.8, 379.929, 245.3889, 492.591, 231.1491, 2.947963, 13.25238, 657.1234, 3924.069, 263.3816, 115.7017, 554.4722, 1826.603, 73.79734, 1867.178, 2787.868
88.90000000000001, 358.2473, 233.47, 467.9223, 219.1386, 2.79102, 12.4961, 621.2967, 3698.083, 244.0596, 106.8494, 516.881, 1888.582, 70.52785, 1856.392, 2652.511
89, 374.0347, 294.6469, 444.489, 207.7522, 2.642432, 11.78297, 587.4233, 3592.956, 226.155, 98.67442, 481.8384, 1794.218, 67.40322, 1746.038, 2596.473
89.09999999999999, 373.5917, 323.2552, 479.4948, 196.9574, 2.501755, 11.11054, 555.3968, 3706.003, 209.5639, 91.12489, 449.1716, 1801.49, 64.41702, 1642.244, 2641.825
89.2, 352.2715, 307.5543, 455.4819, 186.7235, 2.368567, 10.47648, 525.1163, 3492.575, 194.19, 84.15298, 418.7194, 1711.478, 106.1653, 1590.615, 2629.758
89.3, 332.1681, 292.6159, 432.6716, 177.0214, 2.242469, 9.878611, 496.4868, 3427.87, 179.944, 101.1368, 525.9037, 1726.332, 101.4618, 1530.395, 2559.784
89.40000000000001, 340.1779, 278.4031, 411.0036, 167.8234, 2.123085, 9.314858, 469.4181, 3355.05, 166.7431, 100.9081, 490.2494, 1640.074, 96.96669, 1546.403, 2546.765
89.5, 349.367, 264.8806, 474.3435, 225.6422, 2.010056, 8.783278, 443.8252, 3161.833, 154.5106, 93.18765, 457.0123, 1558.127, 92.67072, 1454.476, 2423.114
89.59999999999999, 329.4293, 252.015, 476.6626, 213.9179, 1.903045, 8.282035, 419.6277, 3081.31, 143.1754, 86.05792, 426.0286, 1555.873, 88.56508, 1368.015, 2361.453
89.7, 310.6295, 393.336, 452.7916, 202.8027, 1.801731, 7.809396, 396.7494, 3058.376, 132.6719, 79.47368, 397.1454, 1590.805, 84.64133, 1429.064, 2382.794
89.8, 292.9025, 374.2311, 461.2017, 192.2652, 1.705811, 7.363729, 375.1184, 2954.842, 122.9389, 73.3932, 370.2205, 1511.32, 134.0512, 1421.153, 2446.619
89.90000000000001, 276.1871, 356.0541, 438.1049, 214.6806, 1.614997, 6.943496, 354.6668, 3023.824, 113.9199, 67.77792, 345.1209, 1523.772, 128.1123, 1336.672, 2327.831
90, 260.4257, 338.76, 416.1649, 203.5258, 1.529018, 6.547245, 335.3302, 2849.683, 105.5626, 62.59227, 321.723, 1469.146, 122.4364, 1257.213, 2437.874
90.09999999999999, 338.0323, 322.3059, 402.4702, 192.9506, 1.447617, 6.173607, 317.0479, 2685.571, 97.81839, 57.80338, 299.9113, 1395.739, 117.0121, 1284.35, 2319.51
90.2, 318.7415, 306.651, 382.3147, 182.9249, 1.370549, 5.821291, 299.7623, 2664.878, 90.6423, 53.38087, 279.5785, 1537.624, 111.828, 1208.001, 2304.593
90.3, 300.5515, 291.7565, 382.6354, 173.4202, 1.297584, 5.489082, 283.4191, 2511.408, 83.99265, 49.29673, 260.6241, 1460.796, 106.8736, 1394.333, 2381.05
90.40000000000001, 283.3997, 277.5855, 363.4732, 164.4093, 1.228503, 5.175831, 267.967, 2366.777, 77.83083, 45.52507, 242.9547, 1387.806, 102.1388, 1311.446, 2265.445
90.5, 287.4218, 264.1027, 345.2707, 155.8666, 1.1631, 4.880456, 253.3573, 2230.475, 72.12106, 42.04197, 226.4833, 1346.328, 97.61366, 1353.378, 2217.093
90.59999999999999, 271.0193, 251.2749, 327.9797, 147.7678, 1.101179, 4.601939, 239.5442, 2250.067, 66.83015, 38.82537, 211.1286, 1297.911, 93.28903, 1272.926, 2259.909
90.7, 255.5527, 377.4226, 311.5546, 140.0898, 1.042555, 4.339315, 226.4841, 2120.486, 61.9274, 35.85486, 196.8148, 1368.724, 89.156, 1197.256, 2180.4
90.8, 240.9689, 359.0906, 295.9521, 173.8044, 0.9870514, 4.09168, 214.1361, 1998.368, 57.38432, 33.11163, 183.4715, 1300.335, 85.20607, 1263.78, 2168.091
90.90000000000001, 251.3868, 341.649, 281.131, 226.2551, 0.9345028, 3.858176, 202.4613, 1958.597, 510.4169, 30.57828, 171.0328, 1275.221, 81.43114, 1188.654, 2327.616
91, 309.0338, 334.9144, 267.0521, 304.2964, 0.8847519, 3.637997, 191.423, 2127.357, 1040.586, 100.6906, 446.6343, 1280.706, 77.82345, 1324.56, 2559.303
91.09999999999999, 324.5333, 318.6471, 253.6783, 288.4852, 0.8376496, 3.430384, 180.9866, 2156.229, 1133.51, 92.98684, 416.3542, 1401.196, 74.3756, 1245.821, 2690.227
91.2, 306.0128, 303.17, 240.9742, 273.4955, 0.793055, 3.234619, 171.1191, 2032.052, 1196.053, 130.3325, 388.1269, 1331.185, 71.08049, 1171.763, 2722.63
91.3, 288.5493, 288.4445, 228.9064, 259.2848, 0.7508345, 3.050026, 161.7896, 1981.292, 1108.308, 129.6879, 361.8133, 1444.655, 67.93137, 1227.094, 2668.494
91.40000000000001, 272.0824, 366.0434, 249.247, 245.8124, 0.7108616, 2.875967, 152.9688, 1930.418, 1045.864, 119.7656, 337.2837, 1506.747, 64.92178, 1190.237, 2958.089
91.5, 333.6945, 402.0527, 236.7649, 266.8355, 0.6730168, 2.711841, 144.6289, 1925.885, 969.1379, 110.6024, 314.4171, 1431.461, 62.04551, 1196.376, 2942.757
91.59999999999999, 314.6512, 382.5244, 224.9078, 252.9708, 0.6371869, 2.557082, 136.7437, 1814.974, 1040.04, 102.1403, 293.1008, 1439.735, 59.29668, 1125.257, 2994.772
91.7, 296.6947, 363.9446, 213.6446, 239.8265, 0.6032645, 2.411155, 129.2883, 1839.673, 963.7409, 94.32558, 273.2297, 1417.611, 56.66962, 1141.736, 2894.145
91.8, 279.7629, 346.2672, 202.9454, 227.3651, 0.5711479, 2.273555, 122.2395, 1733.727, 893.0396, 87.10879, 254.7057, 1469.46, 54.15896, 1107.741, 2753.628
91.90000000000001, 263.7974, 446.3058, 224.6385, 215.5513, 0.5407412, 2.143808, 115.5749, 1851.278, 925.3464, 80.44415, 237.4376, 1396.038, 51.75953, 1041.891, 2819.632
92, 339.2609, 424.628, 233.9052, 204.3512, 0.5119533, 2.021465, 109.2737, 1744.663, 857.4617, 74.28941, 221.3402, 1375.041, 49.4664, 1090.533, 2682.733
92.09999999999999, 362.0276, 404.0032, 222.1913, 193.7332, 0.484698, 1.906104, 103.3161, 1644.188, 794.5571, 68.60558, 206.3342, 1306.336, 47.27486, 1149.265, 2713.44
92.2, 341.3674, 384.3802, 211.0641, 296.6258, 0.4588937, 1.797326, 97.68324, 1549.5, 736.2673, 63.3566, 192.3455, 1241.064, 45.18042, 1080.946, 2725.962
92.3, 321.8862, 365.7102, 200.4941, 318.6245, 0.4344632, 1.694757, 92.35751, 1460.265, 682.2537, 58.50922, 179.3052, 1442.607, 43.17876, 1016.689, 2774.922
92.40000000000001, 303.5168, 415.9236, 190.4535, 382.3296, 0.4113333, 1.59804, 87.32214, 1376.168, 632.2026, 54.03272, 167.149, 1370.526, 41.26579, 1053.922, 2640.194
92.5, 286.1957, 395.7215, 180.9157, 419.7832, 0.3894348, 1.506843, 82.5613, 1296.915, 585.8233, 49.89871, 155.8169, 1339.722, 39.43757, 991.2716, 2632.236
92.59999999999999, 269.8631, 376.5007, 173.7868, 428.2659, 0.3687021, 1.420851, 78.06003, 1222.226, 542.8465, 46.08099, 145.2531, 1475.211, 37.69035, 1010.425, 2531.704
92.7, 254.4626, 358.2135, 165.0836, 406.0132, 0.3490732, 1.339766, 73.80416, 1343.111, 503.0225, 42.55536, 135.4054, 1452.811, 36.02053, 950.3599, 2478.143
92.8, 272.2982, 434.0277, 156.8163, 384.9168, 0.3304893, 1.263308, 69.78033, 1265.761, 466.1201, 39.29947, 126.2255, 1380.22, 34.4247, 893.8654, 2565.319
92.90000000000001, 277.1006, 412.9464, 148.9631, 364.9166, 0.3128948, 1.191213, 65.97588, 1274.993, 431.9249, 36.29269, 117.6678, 1311.257, 32.89956, 840.7293, 2620.365
93, 365.7164, 392.8889, 141.5031, 569.5687, 0.2962369, 1.123233, 62.37884, 1520.435, 400.2383, 36.9356, 109.6904, 1318.906, 31.442, 937.2332, 2493.141
93.09999999999999, 344.8457, 373.8057, 134.4167, 581.799, 0.2804659, 1.059133, 58.97792, 1888.524, 370.8762, 318.6164, 102.2538, 1334.273, 30.049, 998.1721, 2372.094
93.2, 325.166, 355.6494, 127.6852, 709.6937, 0.2655345, 0.9986901, 55.76242, 2180.333, 343.6682, 373.3822, 206.7984, 1496.309, 28.71773, 1032.039, 2578.079
93.3, 331.7426, 338.3749, 121.2908, 672.8181, 0.251398, 0.9416969, 52.72223, 2595.537, 471.7738, 741.0533, 235.0857, 1508.908, 27.44543, 970.689, 2452.908
93.40000000000001, 353.686, 378.3128, 115.2166, 637.8585, 0.2380141, 0.8879561, 49.84779, 2547.31, 437.1638, 1450.859, 219.1477, 1525.004, 26.2295, 912.986, 2621.54
93.5, 333.5019, 359.9376, 109.4466, 604.7155, 0.2253427, 0.8372822, 47.13007, 2458.372, 405.0929, 1672.408, 204.2903, 1560.5, 25.06744, 858.7133, 2723.284
93.59999999999999, 314.4696, 342.4549, 159.4227, 573.2945, 0.213346, 0.7895002, 44.56052, 2316.795, 375.3747, 1638.88, 316.1261, 1482.528, 23.95686, 1048.453, 2591.063
93.7, 296.5234, 325.8213, 151.4389, 573.5497, 0.2019879, 0.744445, 42.13106, 2183.371, 347.8367, 1536.461, 294.6939, 1449.723, 22.89549, 986.1276, 2702.917
93.8, 279.6014, 309.9957, 158.3635, 543.7481, 0.1912345, 0.701961, 39.83405, 2383.885, 322.3189, 1455.133, 274.7148, 1377.287, 21.88114, 927.507, 2660.046
93.90000000000001, 292.3728, 294.9387, 541.5571, 515.4951, 0.1810535, 0.6619015, 37.66228, 2246.598, 298.6731, 1423.439, 377.8629, 1457.654, 20.91173, 872.371, 2530.895
94, 276.6499, 280.6131, 919.0245, 488.71, 0.1714146, 0.6241282, 35.60892, 2117.217, 276.7621, 1413.471, 352.2452, 1384.822, 54.88243, 820.5126, 2408.015
94.09999999999999, 279.3562, 266.9833, 1106.469, 463.3167, 0.1622889, 0.5885104, 33.66751, 1995.287, 256.4584, 1305.328, 328.3643, 1523.85, 52.45095, 771.737, 2386.238
