 , C000, C002, C003, C005, C006, C007, C009, C011, C012, C014, C015, C016, C017, C019, C023, C025, C028, C029, C030, C031, C033, C034, C035, C036, C037, C039, C042, C043, C046, C048, C050, C051, C053, C054, C058, C062, C063, C065, C066, C067, C069, C076, C077, C078, C085, C093, C098, C126
158.6, 1142.646, 789.3754, 528.2009, 394.1276, 14.91238, 112.9338, 453.3732, 0.02524948, 400.4757, 2482.094, 0.835035, 352.3785, 377.8204, 506.101, 3958.528, 18.34483, 4034.161, 493.9434, 1686.331, 1.866143, 578.3206, 773.96, 0.1047192, 686.9546, 2277.099, 26.04001, 338.4242, 5567.055, 2040.907, 1291.414, 3420.104, 752.764, 4866.177, 3265.706, 1831.207, 6.258019, 2667.212, 2081.287, 1140.347, 45.34524, 0.003915796, 198.6849, 3115.684, 3998.033, 0.5592211, 736.9807, 1255.402, 1067.911
158.7, 1189.823, 751.8013, 504.4046, 493.2092, 14.17118, 106.6653, 433.1749, 0.02410564, 445.2686, 2520.968, 0.7987502, 336.1704, 387.3714, 482.9275, 3946.643, 17.53726, 3984.985, 595.2603, 1614.839, 1.780848, 603.6297, 757.1962, 0.1001202, 696.6545, 2181.072, 24.84521, 323.2457, 5402.875, 2242.904, 1231.897, 3297.765, 716.559, 4971.88, 3307.724, 1746, 5.99065, 2805.575, 2170.194, 1087.056, 43.43592, 0.00374899, 190.2489, 3144.424, 3923.145, 0.5353103, 705.2579, 1203.439, 1018.27
158.8, 1167.025, 822.8969, 481.6803, 471.0883, 13.46681, 100.7447, 413.8764, 0.02301361, 425.4377, 2413.003, 0.764042, 320.7079, 405.499, 460.8151, 3908.671, 16.76525, 4022.452, 613.9435, 1546.378, 1.699451, 578.2115, 721.0636, 0.09572318, 662.6228, 2255.446, 23.70523, 335.7555, 5544.958, 2435.373, 1230.501, 3436.175, 777.1487, 4797.435, 3302.697, 1765.188, 5.734704, 2686.023, 2103.5, 1090.004, 41.607, 0.003589289, 182.171, 3089.951, 3865.8, 0.5124218, 674.9006, 1270.02, 993.34
158.9, 1178.618, 783.7271, 509.4368, 449.9595, 12.79745, 95.15269, 457.7988, 0.02197106, 425.8576, 2336.183, 0.7308421, 331.1184, 386.29, 439.7152, 3736.965, 16.02722, 3914.111, 584.8606, 1591.795, 1.621774, 553.8636, 686.6553, 0.09151928, 762.2324, 2160.333, 22.61756, 435.943, 5319.307, 2497.215, 1192.021, 3296.398, 739.7709, 4876.235, 3270.029, 1807.964, 5.489693, 2685.842, 2222.533, 1039.065, 39.85509, 0.003436392, 174.4361, 3171.781, 3880.283, 0.4905119, 645.8501, 1217.452, 1079.159
159, 1119.173, 758.4999, 486.4858, 488.1396, 12.16136, 89.87111, 437.4033, 0.02097574, 445.2191, 2352.723, 0.6990848, 315.8883, 367.991, 531.1243, 3717.062, 15.32168, 3798.848, 557.1553, 1524.311, 1.547648, 564.8242, 699.5323, 0.08750001, 770.7272, 2069.23, 21.57979, 416.3907, 5437.746, 2467.804, 1137.085, 3298.75, 754.0121, 4878.888, 3254.572, 1723.838, 5.25515, 2789.024, 2239.535, 1026.772, 38.17694, 0.003290008, 167.0296, 3113.104, 3855.595, 0.4695389, 618.05, 1167.059, 1028.995
159.1, 1062.727, 802.6908, 507.5809, 694.5457, 11.55689, 84.88268, 417.9165, 0.0200255, 425.3904, 2251.964, 0.6687074, 301.3586, 350.5588, 506.8051, 3862.837, 14.6472, 3739.419, 565.0474, 1574.413, 1.47691, 558.8825, 666.1514, 0.08365725, 733.0771, 2126.298, 20.58964, 397.7154, 5383.39, 2436.836, 1108.599, 3352.947, 807.8555, 4803.385, 3237.161, 1757.569, 5.030628, 2703.311, 2212.975, 1022.261, 36.56945, 0.003149859, 159.9376, 3120.779, 3803.975, 0.4494626, 591.4465, 1164.037, 1054.96
159.2, 1198.507, 764.4828, 537.8273, 663.3947, 10.98247, 80.17115, 424.182, 0.01911832, 406.4448, 2318.756, 0.63965, 331.5975, 333.9524, 483.5994, 3934.959, 14.00241, 3816.749, 818.304, 1507.666, 1.409405, 657.5119, 773.3041, 0.07998326, 697.2662, 2036.63, 19.64492, 379.8777, 5291.416, 2332.177, 1202.881, 3216.555, 769.0007, 4889.537, 3225.423, 1840.888, 4.815698, 2588.116, 2177.685, 974.4883, 35.02965, 0.003015681, 153.1467, 3185.045, 3796.549, 0.4302447, 565.9882, 1115.855, 1106.808
159.3, 1159.507, 728.0936, 513.5973, 633.6407, 10.43659, 75.72114, 405.2842, 0.01825223, 388.3429, 2219.452, 0.6118553, 316.3453, 464.2712, 461.4562, 3899.113, 13.38601, 3673.519, 779.5403, 1443.749, 1.344986, 641.4638, 736.4029, 0.07647061, 786.9116, 2086.36, 248.0576, 362.8399, 5348.002, 2399.696, 1195.967, 3400.947, 732.0147, 4864.315, 3174.491, 1903.729, 4.609951, 2600.033, 2207.947, 928.9482, 33.55469, 0.002887218, 146.6441, 3078.131, 3654.492, 0.4118486, 541.6257, 1212.891, 1055.359
159.4, 1186.452, 868.0411, 490.4589, 605.2213, 9.91785, 71.51813, 490.7723, 0.01742538, 408.4826, 2124.4, 0.5852684, 301.7946, 442.2781, 566.097, 3795.562, 12.79674, 3603.934, 742.6129, 1460.882, 1.283511, 664.2587, 722.4717, 0.07311223, 1050.253, 1998.377, 236.6759, 346.5664, 5285.58, 2296.631, 1234.347, 3262.603, 786.4716, 4912.905, 3095.219, 1909.925, 4.412994, 2686.807, 2151.975, 975.9331, 32.14183, 0.002764228, 140.4177, 3107.207, 3775.026, 0.394239, 518.3118, 1162.687, 1112.501
159.5, 1126.612, 835.0303, 468.3629, 578.0765, 9.424891, 67.54842, 468.9078, 0.01663598, 390.29, 2220.595, 0.5598367, 287.9133, 447.3253, 540.1765, 3857.517, 12.23341, 3585.089, 707.4348, 1440.219, 1.224845, 689.6052, 687.9962, 0.06990135, 998.9476, 1914.104, 225.8165, 331.0227, 5232.049, 2232.156, 1177.46, 3250.785, 780.7694, 4918.295, 3091.488, 1880.765, 4.224452, 2740.584, 2204.454, 982.4399, 30.78846, 0.002646476, 134.4556, 3083.669, 3671.815, 0.3773823, 496.0015, 1114.561, 1076.746
159.6, 1173.9, 805.0461, 498.2215, 552.1492, 8.956435, 63.79905, 448.0174, 0.01588234, 372.9077, 2147.221, 0.5355101, 274.6704, 626.9374, 515.4427, 3878.299, 11.69488, 3612.056, 673.9231, 1454.539, 1.168861, 671.8465, 697.0426, 0.06683147, 950.1489, 2006.538, 215.4552, 316.1761, 5320.898, 2223.469, 1123.194, 3327.503, 763.7437, 4800.152, 3048.676, 1853.732, 4.043966, 2623.802, 2112.31, 936.5283, 29.49207, 0.002533741, 128.7466, 3135.085, 3650.2, 0.3612464, 474.6515, 1197.274, 1026.694
159.7, 1205.045, 822.4787, 475.7758, 527.3848, 8.511263, 60.25779, 459.5098, 0.01516285, 464.7649, 2084.785, 0.5122405, 262.0366, 597.2386, 528.4843, 3847.68, 11.18006, 3565.569, 641.9988, 1392.874, 1.115436, 739.3445, 697.1788, 0.06389642, 903.734, 1950.815, 205.5694, 301.9955, 5221.845, 2263.819, 1134.468, 3192.146, 727.0106, 4775.527, 3015.03, 1997.698, 3.87119, 2699.466, 2056.451, 959.8234, 28.25027, 0.002425808, 123.2801, 3118.714, 3638.543, 0.3458005, 454.2205, 1147.716, 1133.708
159.8, 1144.267, 819.9664, 517.3085, 503.731, 8.088218, 56.9131, 490.5184, 0.01447595, 444.0656, 2057.814, 0.4899821, 335.4974, 568.9467, 534.2001, 4293.336, 10.68789, 3492.028, 611.5869, 1333.823, 1.064453, 772.7236, 663.9102, 0.06109026, 859.5865, 1971.706, 309.8486, 288.4508, 5136.378, 2364.153, 1082.184, 3239.202, 727.0198, 4772.08, 2967.81, 1988.322, 3.705797, 2736.127, 2107.855, 939.068, 27.06076, 0.002322473, 118.0457, 3047.222, 3587.531, 0.3310149, 434.6689, 1190.166, 1152.116
159.9, 1086.555, 780.9362, 561.1055, 481.1382, 7.686199, 53.75406, 468.6652, 0.01382016, 424.2883, 2056.588, 0.4686909, 320.0659, 541.995, 588.9677, 4745.584, 10.2174, 3524.763, 582.6156, 1309.214, 1.0158, 765.0052, 764.3011, 0.05840735, 817.5956, 2020.198, 440.6277, 275.5137, 5282.667, 2262.615, 1032.31, 3298.381, 728.0224, 4648.558, 2843.908, 2253.344, 3.547469, 2834.4, 2019.749, 948.8235, 25.92133, 0.00222354, 113.0335, 2987.075, 3611.973, 0.3168615, 415.9589, 1384.169, 1098.561
160, 1031.753, 830.5742, 554.9424, 459.5587, 7.304163, 50.77036, 447.7856, 0.01319409, 405.3918, 1968.511, 0.4483249, 305.3441, 516.32, 561.9999, 4742.022, 9.767616, 3417.948, 555.0167, 1305.028, 0.9693714, 770.8397, 727.8295, 0.05584226, 777.6559, 1962.181, 420.4102, 263.1567, 5120.389, 2194.934, 984.7338, 3164.208, 693.0073, 4768.629, 2725.179, 2299.921, 3.395906, 2807.119, 2037.842, 904.4828, 24.82988, 0.002128821, 108.2342, 3063.325, 3606.344, 0.3033133, 398.0543, 1326.875, 1068.974
160.1, 979.7155, 791.039, 529.9413, 438.947, 6.941115, 47.95228, 427.8362, 0.01259638, 387.3368, 2013.539, 0.4288438, 291.2994, 491.8613, 536.267, 4823.53, 9.337633, 3522.955, 528.7251, 1249.702, 0.9250645, 738.3805, 693.0983, 0.05338982, 739.6674, 2078.426, 432.4275, 251.354, 5108.953, 2266.988, 1026.259, 3348.341, 731.323, 4645.506, 2816.119, 2192.904, 3.250819, 2734.611, 2122.348, 1037.999, 23.78439, 0.002038137, 103.6386, 3124.649, 3523.003, 0.2903444, 380.9203, 1366.251, 1019.284
160.2, 930.3026, 774.61, 598.2377, 419.2598, 6.596113, 45.29062, 459.8412, 0.01202574, 370.086, 2149.482, 0.4102092, 277.9008, 468.5612, 511.7122, 4771.118, 8.926579, 3702.481, 503.679, 1466.847, 0.8827827, 707.2881, 684.0357, 0.05104509, 703.5345, 2087.956, 412.5863, 240.0807, 5232.093, 2200.305, 1055.808, 3384.23, 696.1492, 4660.579, 2987.148, 2243.894, 3.11193, 2618.083, 2053.185, 989.4913, 22.78292, 0.001951316, 265.3884, 3086.223, 3559.412, 0.2779301, 364.5239, 1430.494, 1122.092
160.3, 994.9135, 766.8091, 571.2861, 400.4555, 6.268258, 42.7767, 439.3547, 0.01148096, 353.6035, 2112.65, 0.3923844, 265.1184, 446.3649, 488.2819, 4776.76, 8.533619, 3841.47, 479.8194, 1529.761, 0.8424335, 677.5049, 651.3943, 0.04880333, 669.1668, 2049.728, 541.2358, 229.3129, 5317.94, 2173.261, 1007.149, 3246.566, 662.6671, 4775.428, 3010.503, 2194.862, 2.978975, 2620.955, 2146.799, 1061.662, 21.82362, 0.001868193, 298.2554, 3082.311, 3589.065, 0.2660465, 348.8333, 1371.283, 1104.526
160.4, 995.5887, 796.8571, 545.5486, 382.4947, 5.956699, 40.40232, 476.6962, 0.01096085, 337.855, 2163.611, 0.3753341, 252.924, 425.2201, 465.9243, 4740.939, 8.157958, 3906.569, 457.09, 1579.554, 0.8039284, 648.9759, 656.446, 0.04666002, 636.4779, 2389.974, 516.4021, 219.0281, 5367.618, 2377.526, 960.7328, 3480.256, 794.0957, 4647.638, 3014.012, 2175.266, 2.851701, 2703.111, 2224.52, 1174.35, 20.90471, 0.001788611, 390.4599, 2966.394, 3569.9, 0.254671, 333.818, 1572.721, 1053.183
160.5, 945.3752, 800.8825, 520.9708, 365.3394, 5.660626, 38.15973, 477.2095, 0.01046431, 322.808, 2525.522, 0.3590247, 241.2905, 405.0769, 520.6785, 5098.171, 7.798834, 4065.181, 435.4373, 1624.085, 0.7671834, 841.98, 625.1211, 0.04461084, 605.3859, 2330.863, 509.4705, 209.2046, 5464.377, 2390.695, 1031.087, 3535.702, 755.9027, 4752.072, 3116.684, 2192.858, 2.729864, 2587.925, 2131.537, 1155.358, 20.02449, 0.00171242, 373.8812, 3017.464, 3578.735, 0.2437819, 319.4491, 1507.623, 1200.284
160.6, 929.0502, 776.4847, 497.5002, 348.9536, 5.37927, 36.04162, 455.9492, 0.009990257, 308.4311, 2768.819, 0.343424, 230.192, 385.8879, 496.8376, 5122.377, 7.455519, 4236.853, 414.8103, 1736.195, 0.7321178, 806.5251, 725.0372, 0.04265165, 575.8127, 2278.499, 526.6631, 199.8216, 5459.93, 2432.524, 1146.732, 3425.784, 719.5467, 4768.531, 3231.85, 2168.378, 2.613232, 2635.015, 2298.481, 1273.049, 19.18134, 0.001639474, 358.0063, 3036.03, 3679.101, 0.2333584, 305.6987, 1445.22, 1155.751
160.7, 943.7013, 739.5241, 475.0869, 333.3027, 5.111897, 34.04108, 435.6362, 0.009537683, 294.6945, 2650.24, 0.3285012, 219.6041, 367.6079, 474.0883, 5093.418, 7.127317, 4284.911, 395.1604, 1772.353, 0.698655, 772.5632, 690.4393, 0.04077851, 547.6841, 2476.605, 502.498, 190.8595, 5548.59, 2511.659, 1093.883, 3559.782, 813.4528, 4710.706, 3356.208, 2153.892, 2.501584, 2596.073, 2202.407, 1308.39, 18.37368, 0.001569635, 342.8055, 3078.156, 3757.815, 0.2233806, 292.5401, 1535.729, 1177.44
160.8, 986.5265, 822.5574, 537.0609, 318.3537, 4.857815, 32.15158, 489.2151, 0.009105611, 335.6539, 2842.405, 0.3142268, 209.5031, 350.1939, 452.3806, 4974.459, 6.813564, 4545.008, 376.4414, 1859.44, 0.6667217, 740.0314, 707.9816, 0.03898763, 520.9297, 2401.92, 587.4598, 182.2994, 5581.566, 2486.986, 1098.96, 3543.594, 774.3289, 4876.08, 3472.812, 2251.319, 2.394706, 2632.305, 2178.894, 1289.571, 17.60004, 0.001502771, 328.2501, 3027.011, 3696.688, 0.2138294, 279.9479, 1472.162, 1167.742
160.9, 961.3578, 783.4038, 589.0134, 304.0752, 4.616361, 30.36696, 467.42, 0.008693112, 320.7049, 2876.839, 0.3005727, 199.8668, 333.6048, 431.6669, 4998.999, 6.513622, 4627.329, 358.6091, 1852.144, 0.6362479, 708.8694, 674.1975, 0.0372754, 495.4822, 2380.377, 560.5052, 174.1232, 5563.361, 2551.705, 1092.077, 3399.447, 737.0866, 5123.674, 3570.667, 2184.985, 2.292394, 2606.833, 2316.841, 1346.506, 16.85896, 0.001438756, 314.3127, 3040.571, 3717.301, 0.2046866, 267.8978, 1411.226, 1113.461
161, 912.8708, 779.2214, 562.4774, 290.4371, 4.386909, 28.6814, 446.5958, 0.0082993, 306.4216, 3009.317, 0.2875119, 190.6737, 317.8015, 411.9016, 4926.555, 6.226884, 4780.888, 341.6215, 1973.187, 0.607167, 679.0197, 750.2397, 0.03563837, 471.2778, 2599.083, 570.4149, 166.3136, 5802.006, 2734.721, 1069.282, 3587.386, 762.0114, 4976.584, 3630.847, 2162.83, 2.194453, 2562.048, 2246.818, 1547.975, 16.1491, 0.001377467, 300.9672, 3027.713, 3790.502, 0.1959347, 256.3663, 1565.181, 1168.478
161.1, 866.8292, 783.5768, 537.1368, 277.4107, 4.168861, 27.0894, 463.4004, 0.007923329, 376.1341, 2924.354, 0.2750186, 181.9035, 302.7469, 393.0414, 4729.984, 5.952768, 4917.458, 325.4387, 2002.332, 0.5794153, 650.4269, 714.4391, 0.03407323, 448.2559, 2489.478, 544.2424, 158.8544, 5740.159, 2854.134, 1020.002, 3459.561, 725.3616, 5180.266, 3668.768, 2121.155, 2.100696, 2452.873, 2276.099, 1495.063, 15.46912, 0.00131879, 288.1882, 3062.043, 3906.023, 0.1875571, 245.3313, 1500.395, 1218.821
161.2, 875.9265, 762.8502, 512.9379, 264.9686, 3.961651, 25.58576, 451.7684, 0.00756439, 359.3822, 2933.623, 0.2630682, 173.5366, 288.4054, 375.0447, 4641.139, 5.69072, 4997.593, 310.0224, 2037.964, 0.5529321, 623.0381, 768.6826, 0.03257683, 426.3585, 2533.376, 632.605, 151.7297, 5717.564, 2778.833, 972.9937, 3561.726, 690.4744, 5152.37, 3831.019, 2138.379, 2.010946, 2672.876, 2323.561, 1577.4, 14.81777, 0.001262611, 367.0815, 3026.149, 3920.394, 0.1795376, 234.7712, 1438.291, 1162.165
161.3, 831.7483, 903.1434, 489.8291, 253.0845, 3.76474, 24.16559, 502.4016, 0.007221711, 343.3764, 3084.609, 0.2516371, 165.5546, 274.7433, 449.0943, 4631.015, 5.440207, 5303.546, 295.3364, 2078.186, 0.5276593, 596.8026, 732.0019, 0.03114614, 405.5309, 2703.817, 603.579, 144.9245, 5878.739, 2831.875, 928.1516, 3639.919, 733.0096, 5101.849, 3810.102, 2073.154, 1.925029, 2672.41, 2226.439, 1503.684, 14.19385, 0.001208826, 351.4954, 3006.045, 3967.138, 0.171861, 224.6656, 1547.189, 1108.142
161.4, 892.2234, 860.1539, 467.7615, 241.7334, 3.577617, 22.82424, 495.9853, 0.006894556, 328.0835, 3226.382, 0.2407027, 157.9397, 261.7283, 428.531, 4616.568, 5.200722, 5326.977, 281.3461, 2120.504, 0.5035416, 571.6719, 791.9453, 0.02977829, 385.7206, 2589.796, 575.8848, 138.4246, 5811.472, 2769.055, 1049.922, 3491.854, 697.7546, 5289.036, 3919.383, 1976.688, 1.842784, 2710.074, 2321.327, 1529.742, 13.5962, 0.001157333, 336.571, 3079.006, 4000.195, 0.1645127, 214.9951, 1483.147, 1090.246
161.5, 877.2753, 819.2108, 579.8109, 230.8914, 3.399795, 21.55735, 473.8885, 0.006582222, 313.4716, 3385.506, 0.2302434, 150.6751, 249.3299, 408.9094, 4602.533, 4.971779, 5355.483, 268.0186, 2179.727, 0.4805263, 547.5994, 754.1545, 0.02847051, 366.8781, 2802.125, 608.3904, 132.2162, 5944.221, 2944.269, 1086.063, 3728.167, 752.7073, 5246.712, 3924.28, 2076.72, 1.764052, 2733.483, 2301.832, 1553.938, 13.02372, 0.001108032, 322.2803, 3076.439, 3876.342, 0.1574786, 205.7408, 1632.825, 1153.817
161.6, 833.0291, 837.7831, 553.6895, 220.5357, 3.230811, 20.36078, 482.8867, 0.006284038, 354.3375, 3399.358, 0.2202387, 143.7446, 237.5189, 390.1861, 4523.595, 4.752915, 5449.336, 255.3223, 2330.032, 0.458563, 524.5405, 743.2372, 0.02722016, 348.9561, 2683.958, 580.4754, 126.2862, 5912.916, 2859.87, 1036.01, 3765.802, 761.3066, 5317.053, 4067.849, 2015.658, 1.688685, 2617.003, 2322.112, 1609.601, 12.47534, 0.001060832, 308.5964, 3161.532, 3996.848, 0.1507452, 196.8848, 1565.239, 1173.497
161.7, 904.2327, 831.6293, 528.7448, 210.6445, 3.070226, 19.23063, 524.3203, 0.005999361, 338.5563, 3381.388, 0.2106686, 137.1329, 226.2673, 434.5356, 4369.724, 4.543685, 5533.413, 243.2275, 2463.396, 0.4376035, 502.4527, 735.3535, 0.02602473, 331.9095, 2780.821, 622.6199, 120.6222, 5918.483, 2941.9, 1037.936, 3612.616, 763.407, 5447.399, 4184.37, 2055.158, 1.616537, 2505.487, 2383.175, 1596.78, 11.95005, 0.001015642, 362.7126, 3207.618, 3934.042, 0.1442997, 188.4101, 1500.451, 1118.947
161.8, 858.6268, 824.4235, 504.924, 201.1968, 65.70663, 18.1632, 536.6544, 0.00572758, 390.563, 3502.476, 0.2015145, 130.8254, 215.5488, 414.6389, 4283.889, 4.343667, 5651.961, 231.7057, 2657.107, 0.417602, 481.2949, 700.2632, 0.0248818, 315.6957, 2933.25, 594.052, 115.2122, 6145.654, 3088.399, 990.1011, 3851.549, 726.69, 5371.122, 4060.98, 2057.516, 1.547472, 2649.933, 2385.392, 1715.388, 11.44688, 0.0009723777, 347.3119, 3228.092, 3974.926, 0.1381298, 180.3001, 1595.693, 1143.049
161.9, 854.6536, 861.7433, 482.1763, 192.173, 62.44074, 17.15503, 512.7458, 0.005468112, 373.1685, 3398.29, 0.192758, 124.8079, 205.338, 395.6534, 4186.018, 4.152452, 5749.795, 220.7296, 3020.185, 0.3985147, 461.0281, 762.2162, 0.02378906, 300.274, 2809.553, 668.8765, 110.0449, 6045.644, 3084.109, 944.4706, 3719.36, 732.9395, 5468.019, 4162.597, 1961.778, 1.481357, 2592.494, 2417.892, 1799.922, 10.96489, 0.0009309562, 332.5652, 3210.164, 4029.213, 0.1322237, 172.5392, 1529.644, 1089.916
162, 935.6904, 820.7244, 460.4534, 183.5538, 128.5589, 16.20282, 489.9023, 0.005220398, 356.5487, 3406.81, 0.1843821, 119.0672, 195.6109, 377.5371, 4176.594, 3.969656, 5806.225, 210.2735, 3017.73, 0.3802999, 441.6147, 751.8939, 0.02274431, 285.6055, 2881.044, 687.3873, 105.1093, 6097.84, 3140.86, 900.943, 3764.651, 750.6311, 5465.825, 4279.773, 1942.666, 1.418067, 2482.021, 2358.14, 1911.645, 10.5032, 0.000891299, 318.4446, 3200.926, 4035.435, 0.1265702, 165.1124, 1466.329, 1099.398
162.1, 888.4979, 829.1807, 439.7092, 175.3212, 122.169, 15.30346, 536.3433, 0.004983906, 340.6691, 3381.929, 0.1763701, 113.5906, 186.3445, 360.2503, 4257.719, 3.794907, 5986.817, 200.3127, 3093.977, 0.3629176, 423.0187, 803.1316, 0.02174544, 271.6537, 2759.549, 655.8477, 100.3951, 6217.36, 3131.194, 859.4214, 3899.774, 714.5286, 5419.187, 4146.122, 1986.206, 1.357481, 2584.767, 2401.33, 1841.893, 10.06095, 0.0008533313, 304.9236, 3242.755, 4078.978, 0.1211584, 158.0053, 1460.048, 1048.293
162.2, 930.8802, 789.7119, 419.8996, 167.4579, 120.0559, 14.45402, 512.4486, 0.004758127, 401.0443, 3365.295, 0.1687063, 108.3659, 177.5172, 395.0074, 4229.322, 3.62785, 5793.468, 190.8237, 3155.529, 0.3463297, 405.2059, 835.0867, 0.02079044, 258.3833, 2676.841, 625.7552, 95.89234, 5964.346, 3008.952, 819.8135, 3741.138, 680.1625, 5553.297, 4340.175, 1893.786, 1.299484, 2625.162, 2487.897, 1908.828, 9.637324, 0.0008169809, 291.9767, 3330.809, 4056.747, 0.1159779, 151.2041, 1399.614, 999.5638
162.3, 919.2548, 752.1217, 400.9824, 159.9473, 136.1548, 13.65173, 489.6184, 0.004542577, 447.4913, 3401.481, 0.1613755, 103.3815, 169.108, 376.9207, 4277.403, 3.468147, 5960.782, 181.7843, 3034.112, 0.3305001, 388.1431, 893.5774, 0.01987738, 245.7613, 2972.018, 597.0435, 91.59152, 6171.503, 3089.795, 782.0309, 3897.392, 851.9291, 5423.999, 4299.046, 1864.804, 1.243964, 2541.517, 2496.809, 1913.607, 9.231533, 0.0007821789, 279.5794, 3302.872, 4049.397, 0.111019, 144.6956, 1539.305, 1155.13
162.4, 872.8912, 830.8565, 382.9174, 152.7735, 197.1909, 12.89397, 501.9421, 0.004336791, 454.1469, 3289.882, 0.1543633, 98.6263, 161.0971, 392.2759, 4148.224, 3.315475, 5986.245, 173.173, 3121.579, 0.315394, 371.7988, 850.9369, 0.01900442, 233.7558, 2846.686, 569.6491, 87.4836, 6137.502, 2957.091, 820.0759, 3767.919, 810.9545, 5440.442, 4318.414, 1823.424, 1.190817, 2573.148, 2458.321, 1824.18, 8.842828, 0.0007488595, 518.6907, 3187.607, 4134.817, 0.1062721, 138.4673, 1475.59, 1101.434
162.5, 882.1877, 791.3079, 365.6664, 145.9214, 187.3897, 12.17827, 479.58, 0.004140327, 433.9206, 3229.872, 0.1476557, 94.08987, 153.4657, 374.3143, 4072.429, 3.169523, 5986.961, 164.9697, 3096.664, 0.3009783, 356.1427, 810.3311, 0.0181698, 222.3368, 2726.64, 543.5117, 83.55991, 5931.729, 3015.384, 782.2812, 3666.194, 771.9507, 5642.662, 4368.576, 1738.579, 1.13994, 2524.224, 2502.846, 1920.973, 8.47049, 0.0007169594, 496.6673, 3338.464, 4028.75, 0.1017282, 132.5071, 1414.513, 1050.235
162.6, 837.6937, 816.5028, 349.1925, 139.3767, 178.0757, 11.5023, 458.2141, 0.003952764, 414.595, 3342.239, 0.1412396, 89.76211, 146.1959, 357.1751, 3987.104, 3.029997, 6100.149, 157.1549, 3074.205, 224.7564, 341.1459, 771.663, 0.01737183, 211.4756, 2854.234, 518.5736, 79.81221, 6179.74, 3120.555, 746.2283, 3862.771, 734.8228, 5512.214, 4441.358, 1727.958, 1.091237, 2607.36, 2398.23, 1977.394, 8.11383, 0.0006864181, 475.579, 3297.094, 4039.864, 0.09737856, 126.8034, 1487.407, 1125.394
162.7, 902.3156, 777.6374, 333.4608, 133.1255, 197.4772, 10.86385, 437.8001, 0.003773698, 416.8542, 3227.866, 0.1351023, 85.6334, 139.2704, 340.8207, 3929.727, 2.896612, 6188.264, 149.7104, 3140.975, 214.4835, 326.7806, 734.8401, 0.01660891, 201.145, 2733.869, 675.2995, 76.23259, 6002.234, 2986.53, 711.837, 3705.641, 699.4807, 5674.94, 4395.498, 1779.957, 1.044615, 2616.791, 2438.306, 1930.874, 7.772187, 0.0006571779, 455.3861, 3223.248, 4155.178, 0.0932149, 121.3453, 1425.84, 1073.081
162.8, 974.3169, 740.6219, 318.4378, 127.1547, 187.6617, 10.26083, 418.2956, 0.003602743, 398.2887, 3207.631, 0.1292317, 81.6946, 132.673, 369.4255, 3899.162, 2.769099, 6175.529, 142.6185, 3007.813, 204.6801, 313.0202, 789.5767, 0.01587949, 191.3191, 3002.798, 644.3145, 72.81351, 6174.513, 2980.433, 679.0308, 3990.836, 665.8383, 5520.526, 4462.846, 1764.615, 0.9999845, 2662.179, 2545.375, 2024.257, 7.44493, 0.0006291833, 436.0506, 3249.418, 4088.927, 0.08922927, 116.1221, 1468.103, 1023.199
162.9, 937.5754, 806.5516, 304.0916, 121.4517, 178.3342, 9.691291, 467.4742, 0.003439534, 380.5501, 3274.264, 0.1236162, 77.93696, 126.3881, 412.4106, 3756.347, 2.6472, 6329.206, 135.8626, 3079.25, 195.3248, 299.8393, 809.3864, 0.01518211, 181.9731, 2876.168, 614.7512, 69.54779, 6201.885, 3044.443, 647.7364, 3909.655, 633.814, 5611.271, 4464.719, 1738.871, 0.9572609, 2705.93, 2438.981, 2025.873, 7.131452, 0.0006023812, 417.536, 3180.481, 4076.231, 0.08541405, 111.1237, 1407.336, 1086.532
163, 938.0091, 768.1599, 442.1349, 116.0044, 169.4702, 9.153362, 446.6476, 0.003283717, 405.7443, 3286.317, 0.1182447, 74.35216, 120.401, 393.527, 3711.636, 2.530667, 6297.679, 129.4267, 3027.965, 186.3971, 287.2133, 770.7634, 0.01451535, 173.0837, 2869.382, 586.5444, 66.42854, 6111.522, 2979.145, 617.8843, 3887.239, 603.33, 5621.38, 4525.421, 1791.815, 0.9163626, 2674.715, 2414.406, 2027.377, 6.831173, 0.0005767208, 399.8076, 3212.591, 4060.278, 0.08176196, 106.3405, 1349.083, 1036.025
163.1, 929.519, 777.8719, 422.2159, 110.8015, 161.0468, 8.645292, 426.7489, 0.00313496, 463.2467, 3240.25, 0.1131066, 70.93224, 114.6974, 402.6649, 3821.141, 2.419264, 6337.894, 123.2956, 3094.841, 177.8775, 275.1191, 733.9835, 0.01387788, 164.6285, 3052.21, 559.6318, 63.44918, 6176.641, 3057.123, 671.1185, 3910.285, 734.1028, 5615.367, 4537.244, 1732.521, 0.8772117, 2747.791, 2448.015, 1978.64, 6.543539, 0.0005521535, 382.8319, 3228.494, 4133.178, 0.07826603, 101.7631, 1414.119, 987.8665
