 , C000, C001, C002, C003, C004, C009, C011, C013, C014, C016, C017, C023, C024, C026, C027, C028, C032, C037, C038, C039, C040, C041, C044, C046, C047, C048, C051, C056, C066, C071, C072
54.5, 425.8152, 403.3884, 293.0337, 294.8389, 59.00124, 14.12507, 320.9885, 220.8094, 307.0706, 99.79729, 109.7507, 7.312212, 140.5224, 612.8199, 223.5744, 77.76328, 1300.92, 1723.244, 673.2293, 1141.334, 777.2742, 1065.379, 11.0279, 1353.609, 1360.094, 393.3347, 596.2462, 70.58239, 818.1041, 2452.379, 2290.762
54.6, 427.1407, 483.6779, 276.1489, 312.536, 56.00763, 13.5002, 306.5232, 209.6566, 292.555, 168.1735, 104.4406, 6.989433, 167.2379, 586.4827, 211.182, 73.54257, 1361.635, 1639.454, 635.9232, 1088.876, 801.6233, 1014.999, 10.48295, 1374.277, 1400.278, 419.7966, 553.4048, 66.53168, 779.16, 2396.561, 2188.416
54.7, 405.3774, 461.121, 277.2935, 407.6611, 53.1659, 12.90298, 292.7098, 199.0672, 316.8841, 158.5007, 99.38733, 6.680903, 159.5149, 561.2775, 208.2473, 69.55096, 1299.447, 1646.572, 600.6843, 1038.829, 814.2884, 1008.663, 9.964923, 1314.783, 1358.564, 482.0988, 513.6417, 62.71343, 742.0698, 2289.5, 2153.003
54.8, 384.7229, 455.4149, 306.9326, 403.02, 50.46837, 12.33217, 279.5189, 189.0125, 301.9046, 175.6101, 94.5786, 6.385992, 152.1486, 537.1555, 196.7044, 65.77599, 1300.735, 1855.497, 638.9897, 991.0818, 948.9239, 1063.7, 9.472498, 1352.167, 1348.414, 709.9081, 579.4344, 59.11432, 706.7452, 2187.221, 2100.397
54.9, 401.3512, 434.1761, 289.247, 382.1985, 47.9077, 11.78661, 400.9037, 179.4658, 287.6332, 165.5095, 90.00253, 6.104098, 145.1224, 514.0701, 185.8013, 150.4829, 1312.761, 1765.276, 603.5809, 1066.446, 903.55, 1172.464, 9.004407, 1383.071, 1284.108, 669.3237, 537.801, 222.4856, 673.1021, 2089.511, 2112.195
55, 380.9019, 419.2417, 272.5804, 362.4527, 45.47696, 11.26519, 382.8371, 170.4012, 274.0364, 303.9944, 85.64787, 5.834649, 138.4207, 491.977, 175.5026, 142.3153, 1351.939, 1679.442, 750.7463, 1017.43, 860.3458, 1117.02, 8.559446, 1323.196, 1403.756, 631.0594, 499.159, 209.7172, 641.0605, 1996.166, 2017.828
55.1, 361.4945, 399.6899, 256.8742, 373.3258, 43.16954, 10.76684, 365.5846, 161.7945, 261.0823, 309.718, 81.50391, 5.577093, 132.0285, 550.7359, 165.7747, 134.5909, 1290.195, 1783.541, 709.1447, 1007.35, 832.0553, 1080.758, 8.136475, 1265.914, 1336.81, 594.9827, 463.2935, 197.6816, 750.4636, 2079.865, 2132.222
55.2, 343.0759, 381.0499, 242.073, 354.0385, 40.9792, 10.29053, 349.1096, 153.6225, 275.3887, 445.0814, 77.56046, 5.330907, 125.9314, 527.067, 156.586, 127.2858, 1378.885, 1696.818, 669.8484, 1074.729, 792.2697, 1029.651, 7.734404, 1211.111, 1317.747, 560.9684, 548.9377, 186.3367, 714.7394, 1986.951, 2036.959
55.3, 373.8594, 363.2792, 228.1246, 335.7475, 38.89999, 9.83529, 333.3771, 145.8632, 262.3708, 419.4817, 73.80779, 5.095588, 120.1159, 504.4152, 218.3652, 120.3772, 1331.485, 1670.789, 701.785, 1025.332, 754.3864, 1023.547, 7.352202, 1158.681, 1254.903, 528.8986, 563.7934, 175.6428, 680.7158, 2039.755, 2093.99
55.4, 354.8108, 346.3372, 214.9799, 318.4016, 36.92628, 9.400192, 318.3535, 138.4958, 249.9682, 395.3545, 70.23669, 4.870656, 114.569, 482.737, 217.9566, 113.8436, 1270.675, 1792.681, 695.4734, 978.2055, 818.8407, 975.1456, 6.988887, 1299.055, 1219.439, 590.1371, 523.2838, 165.5627, 648.3118, 1948.633, 2000.436
55.5, 336.7328, 330.1854, 202.5927, 301.9518, 35.05271, 8.984343, 304.007, 148.4481, 238.1518, 469.4266, 66.83838, 4.655653, 109.2783, 461.9904, 205.8756, 107.6646, 1327.194, 1705.515, 656.9346, 933.2451, 845.7358, 929.0328, 214.2694, 1242.817, 1212.061, 556.3998, 512.0512, 156.0611, 617.4503, 1908.191, 1911.062
55.6, 319.5758, 326.79, 208.8659, 294.4498, 33.2742, 8.586889, 332.1425, 174.1459, 226.8941, 445.8029, 63.60449, 4.450141, 104.2318, 442.1354, 262.4919, 101.821, 1266.58, 1622.587, 620.5314, 890.3512, 805.2961, 885.1006, 203.6811, 1189.014, 1163.72, 524.5912, 476.7072, 209.5792, 588.0579, 2181.475, 1940.312
55.7, 303.2931, 320.8026, 196.831, 279.2375, 31.58593, 8.207019, 317.1746, 165.35, 216.1685, 420.1617, 60.52707, 4.253701, 99.41843, 423.1338, 261.1833, 96.29449, 1208.734, 1543.691, 586.1454, 993.0907, 766.79, 845.4931, 319.114, 1137.541, 1300.596, 494.6011, 442.4549, 197.5514, 560.0647, 2113.705, 1997.508
55.8, 287.8399, 305.8416, 185.4895, 292.7981, 29.98332, 7.843953, 302.8812, 224.3145, 205.9499, 403.6814, 57.59854, 4.065933, 94.82731, 404.9488, 246.7063, 91.06798, 1186.618, 1473.634, 611.7372, 947.4462, 730.1251, 913.9213, 303.3447, 1088.295, 1238.57, 466.3255, 410.6637, 233.4225, 552.1239, 2107.626, 1908.265
55.9, 273.1742, 325.2738, 210.5139, 289.1287, 28.46202, 7.496949, 289.2319, 212.9847, 196.2144, 380.463, 54.81171, 3.886453, 90.44821, 387.5453, 233.0316, 86.12514, 1132.424, 1499.48, 800.5168, 903.8995, 695.2133, 870.7037, 288.3547, 1041.182, 1367.58, 439.6664, 409.6574, 220.0264, 525.8412, 2028.05, 1983.471
56, 259.2556, 310.1042, 198.384, 274.1912, 27.01792, 7.165295, 516.5544, 202.2271, 197.141, 358.58, 52.15972, 3.714895, 86.27134, 370.8898, 220.115, 81.45059, 1080.705, 1426.57, 756.1572, 862.3544, 661.9709, 833.2235, 274.1054, 996.1078, 1380.925, 414.5313, 400.6846, 207.3991, 647.0416, 2183.097, 2074.773
56.1, 297.2267, 295.6422, 186.953, 260.0255, 25.64708, 6.848314, 493.276, 192.0129, 187.8219, 337.9556, 49.63604, 3.550911, 82.28735, 354.9501, 207.9143, 77.02975, 1089.762, 1464.698, 714.2557, 842.6409, 690.1949, 793.822, 260.5602, 952.9852, 1315.068, 448.9348, 371.8947, 195.4965, 616.2406, 2085.572, 1982.077
56.2, 324.9271, 281.8546, 176.1807, 246.5916, 24.34579, 6.545355, 471.0466, 225.4209, 178.9433, 318.5175, 47.23446, 3.394165, 78.48735, 436.8041, 196.3898, 72.84887, 1039.992, 1393.48, 674.6761, 803.9114, 743.9316, 756.2836, 247.6844, 1078.158, 1252.352, 538.0449, 345.1734, 184.277, 666.1462, 2027.897, 2053.166
56.3, 308.3717, 289.5101, 166.0291, 233.8518, 23.11053, 6.255798, 449.819, 214.0352, 170.4844, 300.1974, 44.94908, 3.244338, 74.86282, 428.2914, 200.6054, 68.89491, 1175.975, 1448.663, 637.2899, 768.3679, 708.3597, 720.5204, 235.4449, 1200.808, 1192.627, 507.2856, 320.372, 173.7014, 634.4358, 1937.305, 1961.436
56.4, 319.3174, 276.0084, 156.4624, 221.7702, 21.93795, 5.979052, 472.5378, 203.2246, 162.4254, 387.8714, 42.77428, 3.101125, 71.40568, 452.0333, 189.4861, 65.15555, 1122.267, 1400.912, 601.9753, 733.0521, 674.4888, 686.4483, 223.8102, 1148.824, 1237.415, 539.3445, 297.3527, 163.7327, 604.2349, 1850.76, 1873.804
56.5, 303.0478, 263.1364, 147.4469, 210.3127, 20.82486, 5.714548, 451.243, 217.3414, 154.7474, 365.5623, 40.7047, 2.964234, 68.10818, 494.1985, 178.9831, 61.61915, 1259.736, 1521.63, 568.6176, 699.3594, 642.2374, 653.9874, 212.7504, 1099.09, 1220.162, 566.9005, 275.9874, 154.3361, 575.4716, 1768.08, 1790.087
56.6, 287.6071, 250.8648, 138.951, 249.4231, 19.76824, 5.461745, 430.9079, 206.3638, 251.8444, 344.5363, 38.73525, 2.833385, 64.96297, 472.9593, 169.0623, 58.27469, 1202.203, 1455.922, 537.1084, 778.0576, 611.5281, 623.0616, 202.2372, 1118.139, 1175.69, 534.4916, 256.1572, 145.4788, 548.0775, 1689.095, 1710.111
56.7, 272.9532, 300.4478, 130.9445, 236.537, 18.76524, 5.220126, 461.7497, 195.9407, 247.6258, 324.7197, 36.8611, 2.708313, 61.963, 452.633, 217.8236, 55.11176, 1191.107, 1385.129, 507.3452, 742.2964, 582.2872, 593.5981, 192.2435, 1069.734, 1147.343, 503.9355, 237.7518, 137.1298, 521.9874, 1613.638, 1633.707
56.8, 259.0459, 334.8208, 123.3994, 304.494, 17.81313, 4.989195, 440.9411, 186.044, 273.9017, 306.0429, 35.07762, 2.588762, 59.10156, 433.1802, 205.7499, 52.12049, 1136.708, 1317.779, 479.2313, 708.179, 554.4445, 565.528, 182.7436, 1023.424, 1092.626, 475.1263, 220.6689, 129.2599, 497.1393, 1541.552, 1560.718
56.9, 245.8472, 319.2061, 116.2891, 288.7627, 16.90932, 4.768481, 432.0692, 285.3693, 323.882, 288.4403, 33.38043, 2.474487, 56.37227, 414.5634, 194.3454, 49.29159, 1084.793, 1253.704, 452.6753, 733.9919, 527.9331, 538.7853, 173.7132, 979.1186, 1198.306, 447.964, 204.8134, 121.8417, 473.4741, 1596.401, 1490.989
57, 233.321, 304.3195, 109.5885, 313.5802, 16.05138, 4.557531, 412.5981, 270.9557, 308.5717, 271.8501, 31.76536, 2.365258, 53.76901, 410.7471, 183.5731, 46.61622, 1035.249, 1330.158, 427.5909, 891.6274, 502.6894, 513.3071, 165.129, 936.7315, 1184.783, 422.3546, 190.0972, 114.8492, 532.3073, 1626.338, 1684.738
57.1, 271.6004, 290.1272, 103.2739, 370.825, 15.23696, 4.355913, 435.7064, 257.2701, 293.9851, 256.2142, 30.22844, 2.260849, 51.28598, 393.0944, 173.3979, 44.08607, 987.9685, 1265.481, 403.8965, 850.6464, 509.4617, 489.0338, 156.969, 992.3008, 1128.28, 398.2092, 176.4384, 108.258, 510.5765, 1720.079, 1680.215
57.2, 257.7621, 276.5968, 97.32322, 351.6668, 14.46387, 4.163214, 416.0714, 244.2757, 280.0881, 241.4776, 28.76587, 2.16105, 48.91761, 376.2004, 163.7867, 41.69324, 942.847, 1203.949, 597.1931, 823.6558, 485.1012, 546.6945, 149.2122, 949.343, 1112.189, 375.4441, 163.7609, 102.0451, 501.8956, 1786.618, 1747.115
57.3, 298.9264, 263.6974, 91.7154, 333.4984, 13.73, 3.97904, 405.9402, 231.9377, 266.8479, 227.5886, 27.37407, 2.065656, 46.6586, 360.0324, 154.7082, 39.43028, 899.7863, 1145.409, 669.1599, 785.7989, 588.2194, 697.1479, 141.8388, 908.2449, 1059.148, 353.9805, 151.9944, 96.18877, 478.0039, 1814.747, 1669.058
57.4, 283.6957, 251.3996, 86.43071, 316.2686, 13.03336, 3.803013, 387.6466, 220.2228, 254.2337, 214.4984, 26.04961, 1.974473, 44.50392, 344.5593, 146.1329, 37.29015, 858.6921, 1089.715, 834.0385, 749.6819, 585.8205, 664.1812, 134.8297, 868.926, 1008.637, 411.525, 141.0733, 90.66852, 554.8708, 1976.444, 1646.352
57.5, 269.2411, 239.6752, 164.5384, 299.929, 12.37208, 3.634774, 396.8778, 209.0997, 242.2157, 202.1612, 24.78924, 1.887315, 42.44874, 329.7512, 138.0329, 35.26618, 819.4748, 1036.729, 787.8213, 741.1822, 557.8088, 632.7733, 128.167, 1143.021, 1139.781, 387.9987, 130.937, 207.6411, 528.4574, 1921.132, 1698.664
57.6, 313.8338, 231.052, 163.1826, 284.4336, 11.74434, 3.473977, 378.9926, 198.5383, 230.7659, 190.5335, 23.58984, 1.804004, 40.48847, 315.5795, 130.3819, 33.35207, 782.0486, 1000.816, 744.1652, 717.4993, 531.1366, 641.0306, 121.8335, 1093.538, 1277.475, 479.1156, 121.5289, 195.7246, 521.3279, 1835.31, 1645.581
57.7, 297.8436, 220.2767, 218.0334, 269.7387, 11.14846, 3.320294, 382.5458, 188.5105, 219.8573, 179.5747, 22.44848, 1.724371, 38.61872, 302.0168, 133.0705, 31.54184, 746.3317, 1128.71, 820.2248, 684.5215, 534.4607, 610.7175, 115.813, 1046.198, 1229.898, 451.7253, 112.7968, 184.492, 496.5112, 1840.551, 1706.707
57.8, 282.6682, 211.9825, 213.1636, 306.5016, 10.5828, 3.173409, 365.3065, 178.989, 209.4643, 169.2461, 21.36234, 1.648253, 36.83532, 289.0371, 125.6945, 29.82987, 712.246, 1073.828, 814.1782, 653.0595, 508.9049, 581.8378, 110.09, 1000.907, 1182.669, 450.8508, 104.6921, 173.9041, 472.8759, 1994.207, 1630.455
57.9, 268.2659, 202.0964, 200.881, 290.6667, 10.04585, 3.033022, 380.4521, 220.4771, 199.5627, 159.5116, 20.32875, 1.575495, 35.13428, 276.6151, 118.7275, 28.21081, 812.8344, 1023.449, 769.0615, 623.0435, 540.999, 554.3237, 104.6498, 957.5765, 1126.267, 515.6844, 97.16982, 163.9237, 450.3656, 1905.12, 1557.611
58, 254.5974, 192.6714, 189.3061, 275.6497, 9.536146, 2.898846, 363.3071, 242.1796, 190.1291, 150.337, 19.34517, 1.505949, 33.51179, 264.7271, 112.1465, 26.67963, 775.7114, 976.3484, 726.4449, 594.4071, 515.1305, 528.1108, 99.47848, 916.1219, 1206.828, 486.2035, 90.18799, 236.4161, 428.9269, 1820.012, 1578.508
58.1, 241.6254, 183.686, 255.9199, 274.5898, 9.0523, 2.770606, 346.9347, 229.9474, 181.1414, 141.6901, 18.40918, 1.439473, 31.96422, 253.3499, 105.9304, 25.23156, 740.2839, 1009.568, 686.1899, 567.0869, 490.499, 503.1374, 94.56267, 876.462, 1149.274, 458.4079, 83.70782, 222.8482, 408.5088, 1738.707, 1507.984
58.2, 229.3143, 204.0252, 241.1737, 260.4034, 17.661, 2.648038, 331.3002, 218.3331, 172.5786, 133.5406, 17.51847, 1.375931, 30.48812, 242.4617, 190.862, 23.86209, 706.4744, 960.4791, 685.9752, 541.0224, 492.1932, 565.9158, 89.88978, 879.814, 1094.465, 432.2014, 146.1105, 210.059, 389.0626, 1823.695, 1626.814
58.3, 217.6304, 194.5102, 227.2771, 246.9501, 43.58656, 2.530893, 316.3702, 207.3054, 164.4206, 125.8598, 16.67086, 1.315194, 29.08019, 232.0414, 180.2827, 22.56694, 674.209, 1013.778, 742.6272, 558.2311, 468.6585, 539.1547, 85.4478, 841.7259, 1042.27, 476.1052, 135.6122, 198.0037, 370.5421, 1826.283, 1594.71
58.4, 225.0965, 185.439, 214.1813, 234.1917, 41.37506, 2.418931, 302.1131, 196.8347, 272.6591, 118.6207, 15.86426, 1.257138, 27.73728, 222.069, 170.2899, 135.3748, 708.5485, 964.4841, 729.441, 565.264, 446.2491, 513.6591, 81.22533, 805.2867, 1050.938, 469.9143, 125.8682, 186.6403, 463.9207, 1744.697, 1523.463
58.5, 213.6276, 209.8925, 201.8401, 222.0925, 39.27577, 2.311921, 288.4984, 186.8928, 336.9388, 111.798, 15.09669, 1.201645, 26.45638, 212.5251, 160.851, 128.0271, 676.1884, 993.9533, 700.1359, 539.2833, 545.7003, 489.3691, 77.21151, 770.4249, 1031.923, 443.05, 116.8244, 175.9291, 441.8367, 1666.756, 1455.398
58.6, 263.7345, 200.1039, 277.6885, 210.6184, 37.28299, 2.209645, 275.4973, 177.4531, 321.0113, 105.3678, 14.36626, 1.148602, 25.23463, 358.742, 151.9352, 121.0783, 849.2899, 1005.812, 661.3387, 514.4967, 519.607, 588.571, 73.39604, 737.0724, 1016.374, 645.4325, 108.4303, 165.8325, 420.804, 1592.297, 1508.136
58.7, 250.2969, 200.1858, 261.6879, 199.7371, 35.39132, 2.111894, 398.5044, 168.4902, 307.1404, 99.30737, 13.67116, 1.0979, 24.0693, 374.6794, 143.5136, 125.0901, 863.6959, 1098.007, 624.6915, 553.0664, 494.7614, 560.7386, 69.76912, 790.9122, 1335.919, 704.5954, 100.6394, 156.3154, 400.7726, 1533.919, 1464.041
58.8, 318.4709, 190.8499, 246.6093, 285.3078, 33.59563, 2.018467, 521.3091, 159.98, 292.6215, 93.59554, 13.0097, 1.049436, 50.31699, 358.5768, 135.5588, 190.2535, 824.25, 1192.54, 590.0751, 580.7939, 471.1039, 534.2224, 66.32142, 828.0197, 1272.208, 664.3147, 93.40828, 147.3445, 415.6849, 1465.394, 1398.632
58.9, 409.489, 181.9494, 232.3996, 270.5678, 31.89106, 1.929173, 497.8164, 151.8997, 278.7889, 113.2592, 12.38024, 1.003111, 47.99337, 343.1663, 128.045, 339.8448, 786.6057, 1336.438, 569.4078, 554.0994, 592.2457, 508.96, 185.1057, 792.1738, 1268.201, 665.5577, 86.69672, 138.8884, 395.8971, 1599.955, 1378.293
59, 388.6251, 173.464, 219.0086, 256.5893, 30.27296, 1.843829, 475.3824, 144.2274, 265.6102, 106.7449, 11.78124, 0.9588314, 45.77705, 404.3871, 120.9476, 414.2489, 750.6807, 1341.784, 632.6292, 544.0796, 563.9268, 484.8922, 343.3507, 757.8798, 1244.36, 627.5087, 80.46741, 130.9176, 416.5312, 1637.672, 1518.603
59.1, 368.8242, 171.3046, 206.3892, 243.3329, 28.73697, 1.762261, 453.9594, 136.9427, 253.0544, 100.6052, 11.21122, 0.9165062, 43.66307, 387.0078, 188.0303, 391.765, 723.92, 1323.193, 597.5728, 519.0726, 536.962, 567.6297, 326.3838, 725.0703, 1305.878, 627.0423, 74.68568, 123.4043, 396.7032, 1644.51, 1496.976
59.2, 350.0321, 163.3156, 194.4969, 230.7615, 78.06625, 1.684301, 433.5019, 181.5682, 241.0922, 100.4053, 10.66878, 0.8760494, 41.64672, 370.3753, 177.608, 494.2994, 827.761, 1360.81, 567.8345, 626.1528, 511.2866, 540.7875, 310.2552, 693.6812, 1371.345, 591.1952, 161.6443, 116.3222, 402.0344, 1596.889, 1430.095
59.3, 377.4335, 155.6992, 183.2899, 218.8395, 74.10532, 1.609791, 413.9662, 172.3974, 229.6955, 339.1487, 10.15259, 0.8373784, 39.72349, 354.4577, 192.5131, 467.4707, 789.9564, 1294.642, 621.8841, 619.6647, 486.8389, 587.742, 294.9237, 813.8408, 1305.945, 664.711, 150.0298, 109.6464, 512.2823, 1767.81, 1366.202
59.4, 358.2028, 148.438, 172.7287, 207.5334, 75.71245, 1.538576, 458.1216, 196.4389, 229.8337, 319.642, 9.661366, 0.8004145, 37.88907, 339.2242, 181.8423, 442.0981, 753.8783, 1531.992, 633.9842, 591.1837, 463.5602, 559.9488, 280.3498, 778.6087, 1243.664, 678.3837, 172.9542, 103.3538, 487.8963, 1688.837, 1305.163
59.5, 339.952, 164.1085, 162.7759, 196.8115, 71.87094, 1.470512, 437.4764, 186.517, 218.9692, 301.2572, 9.193913, 0.7650822, 36.13937, 324.6454, 171.763, 418.1027, 820.2697, 1655.211, 598.8528, 564.0116, 601.2729, 533.4698, 266.4961, 744.9019, 1184.353, 639.6014, 160.5272, 97.42238, 464.671, 1613.391, 1334.874
59.6, 322.631, 182.4153, 153.3967, 186.6435, 68.22435, 1.405459, 639.4692, 293.4608, 208.6182, 283.9299, 8.749078, 0.7313097, 34.47046, 310.6931, 238.8961, 395.4096, 782.8071, 1630.335, 565.6681, 538.0884, 572.5223, 508.2431, 253.327, 712.6542, 1341.077, 603.0364, 148.993, 91.83132, 513.3542, 1711.916, 1444.384
59.7, 306.1926, 222.2334, 144.5579, 177.0008, 64.76278, 1.343283, 610.6517, 278.6385, 198.7565, 267.5992, 8.325765, 0.6990279, 32.87862, 297.3405, 255.9337, 475.1229, 747.0555, 1770.426, 534.3223, 513.3568, 545.1465, 491.7885, 240.8086, 681.8027, 1341.046, 605.5743, 138.2876, 86.56113, 488.9171, 1635.44, 1379.853
59.8, 290.5917, 211.8693, 136.2284, 198.1629, 67.50859, 1.283859, 583.1328, 264.5648, 189.3611, 252.2077, 7.922933, 0.6681711, 31.3603, 333.7038, 241.7476, 449.335, 712.9368, 1789.591, 504.7135, 489.7618, 519.0798, 591.5917, 228.9089, 734.5297, 1423.815, 709.7024, 128.3513, 123.4876, 465.6432, 1562.38, 1361.349
59.9, 377.8675, 234.7667, 128.3789, 187.9251, 64.08334, 1.227063, 556.8541, 251.202, 180.4097, 237.7016, 7.539592, 0.6386764, 29.91209, 319.3622, 228.3479, 424.9468, 680.3762, 1727.434, 724.5828, 467.2513, 494.2594, 563.6164, 217.5971, 702.7311, 1355.912, 669.1298, 119.1291, 231.9029, 443.4773, 1772.905, 1331.014
60, 358.6147, 223.8181, 120.9816, 178.2162, 60.83187, 1.172779, 531.7596, 238.5142, 171.8815, 224.0298, 7.174799, 0.6104837, 28.53076, 343.0623, 215.6908, 401.8822, 649.3028, 1797.869, 684.4309, 445.7755, 470.6259, 536.9641, 206.8444, 672.3091, 1291.249, 630.8766, 110.5694, 218.5941, 609.8138, 1693.704, 1445.37
60.1, 340.3428, 213.3801, 114.0106, 169.0089, 57.74538, 1.120897, 526.8261, 226.4671, 181.924, 221.1161, 6.827655, 0.5835355, 27.21321, 328.3185, 203.7354, 380.0695, 619.6485, 1723.197, 646.504, 473.7567, 448.1224, 511.572, 196.623, 643.2042, 1301.631, 594.8103, 102.6248, 206.049, 580.785, 1636.758, 1380.794
60.2, 323.002, 263.9249, 107.4412, 160.2773, 82.72687, 1.071311, 503.0848, 236.1593, 192.7993, 215.8819, 6.497308, 0.5577768, 25.95651, 314.2083, 192.4426, 359.4408, 651.4082, 1639.409, 610.6788, 451.9818, 426.6949, 529.3547, 186.9067, 634.911, 1239.555, 560.8058, 137.1246, 242.8569, 553.1379, 1675.14, 1319.104
60.3, 382.2961, 251.6164, 101.2504, 151.9968, 78.52946, 1.023917, 523.6141, 224.2312, 183.6855, 203.4651, 6.182944, 0.5331552, 24.75785, 300.7046, 181.7757, 339.9317, 621.6578, 1625.246, 576.8389, 431.2078, 406.292, 504.3225, 177.6706, 607.425, 1257.124, 528.7454, 127.2719, 228.9193, 526.807, 1600.306, 1260.17
60.4, 362.8177, 239.882, 95.41631, 144.1441, 74.54503, 0.9786209, 500.0176, 212.9056, 175.0024, 191.7625, 5.88379, 0.5096204, 23.61454, 287.7812, 171.7001, 368.3477, 593.2661, 1546.221, 544.8741, 411.3886, 386.8647, 480.474, 168.8908, 680.8994, 1197.171, 498.5178, 118.1272, 215.7817, 541.1194, 1528.816, 1332.963
60.5, 387.2167, 228.6948, 89.91837, 136.6971, 70.76276, 0.9353282, 477.4844, 202.152, 166.7298, 180.7329, 5.599111, 0.4871245, 22.52403, 275.4133, 162.183, 348.3552, 601.7393, 1620.476, 514.6806, 397.3373, 368.3664, 457.7533, 251.6953, 651.4225, 1140.078, 470.0183, 109.6396, 203.398, 515.3607, 1688.555, 1273.41
60.6, 367.4875, 218.0294, 84.73723, 129.6348, 67.17239, 0.8939508, 489.2617, 191.9416, 184.3673, 170.3377, 5.328205, 0.4656217, 21.48387, 263.5768, 153.1934, 329.4478, 574.2572, 1557.938, 488.0791, 379.0749, 350.7525, 436.107, 239.2576, 623.2217, 1085.707, 443.148, 101.7618, 210.3131, 490.828, 1625.483, 1216.517
60.7, 348.7636, 207.8613, 79.85462, 122.9374, 63.76419, 0.8544038, 467.2132, 185.4865, 175.6521, 160.5405, 5.070406, 0.445068, 20.49175, 252.2491, 144.7021, 311.5666, 548.0303, 1482.186, 461.0328, 361.6518, 333.9809, 415.4843, 334.2572, 596.2418, 1157.332, 417.8139, 94.44999, 198.2433, 467.4632, 1552.868, 1332.323
60.8, 330.9937, 198.1675, 75.25336, 116.586, 60.52891, 0.8166063, 467.9854, 180.9505, 167.3488, 166.2297, 4.825081, 0.4254216, 19.54545, 241.4082, 136.6814, 333.228, 573.2409, 1520.833, 499.5694, 345.0295, 318.0113, 395.8369, 317.7396, 570.4298, 1174.883, 393.9281, 87.66358, 186.8661, 445.2107, 1519.022, 1366.96
60.9, 314.1292, 188.9257, 70.91722, 110.5628, 57.45779, 0.7804809, 446.8958, 171.8109, 159.438, 156.6687, 4.591626, 0.4066425, 18.64285, 231.0332, 265.5493, 315.1416, 547.0604, 1446.884, 517.476, 329.1713, 302.8052, 406.1615, 302.0382, 625.7944, 1118.853, 371.4078, 81.36479, 306.4193, 424.0174, 1468.523, 1305.888
61, 368.7171, 180.1149, 66.83093, 114.0687, 115.3337, 0.7459536, 426.7565, 164.5191, 151.9011, 147.6576, 4.369466, 0.3886923, 17.78193, 254.2755, 250.8303, 298.0369, 522.0756, 1483.089, 503.601, 314.0419, 314.5865, 386.9549, 287.1128, 618.5237, 1065.494, 459.869, 75.51858, 288.8339, 403.8329, 1402.919, 1247.544
61.1, 349.9306, 171.715, 103.3029, 108.1755, 109.4818, 0.7129538, 524.6996, 156.2095, 144.7206, 301.6848, 62.01938, 0.3715345, 16.96076, 243.3475, 246.7833, 281.8606, 547.2498, 1493.075, 475.6945, 299.6078, 311.3232, 469.2952, 631.6834, 600.7538, 1093.772, 433.5789, 70.09243, 272.2578, 384.6093, 1340.247, 1424.541
61.2, 332.1012, 163.7069, 201.2752, 102.5868, 123.1873, 0.6814138, 536.7808, 229.8846, 137.8794, 340.0955, 59.01865, 0.3551341, 16.17752, 407.5312, 233.1044, 351.0827, 528.0956, 1578.705, 517.8317, 308.9995, 296.4369, 447.1031, 600.4683, 574.7466, 1041.609, 520.7413, 198.3397, 459.3652, 366.3008, 1413.259, 1360.896
61.3, 315.1802, 156.0723, 189.6776, 97.28677, 116.937, 0.6512691, 512.5909, 218.2734, 131.3617, 409.1278, 56.16311, 0.3394576, 15.43045, 390.0167, 276.1623, 332.0272, 528.7721, 1501.942, 594.6027, 294.7973, 282.2624, 425.9604, 763.9642, 660.4318, 991.9348, 710.5436, 249.8181, 438.3257, 348.8639, 1350.124, 1353.314
61.4, 299.1214, 148.7936, 178.7483, 92.26057, 111.0039, 0.622458, 489.4911, 207.2487, 125.152, 385.5961, 53.44573, 17.4518, 14.71787, 430.2394, 322.5508, 327.0802, 590.9074, 1524.975, 561.6535, 281.2478, 339.8439, 405.8176, 726.2123, 631.841, 1087.789, 669.9229, 412.6949, 413.1702, 332.257, 1289.81, 1292.852
61.5, 340.9333, 141.8545, 168.4487, 100.3906, 110.3575, 0.5949214, 467.4323, 196.7809, 119.2359, 441.8145, 50.85983, 35.98488, 14.0382, 411.749, 304.6722, 464.2534, 563.9201, 1450.825, 695.8053, 268.321, 323.5939, 526.9059, 690.3259, 604.4879, 1035.911, 631.6244, 384.2527, 507.2118, 316.4406, 1232.19, 1235.09
61.6, 323.5623, 211.9401, 158.7426, 116.5515, 171.7187, 0.568603, 736.4014, 186.8417, 113.5995, 787.1055, 48.39904, 70.22466, 13.38992, 594.6017, 355.0154, 439.0554, 608.5185, 1380.281, 657.2481, 255.9884, 614.9696, 732.6028, 781.6269, 607.9516, 1131.638, 718.0707, 356.6434, 735.9532, 301.3771, 1310.075, 1286.746
61.7, 436.3335, 202.056, 149.5957, 125.9982, 163.006, 0.5434489, 733.7365, 335.7101, 108.2295, 741.8337, 46.05732, 166.3773, 12.77158, 569.0475, 335.3373, 487.0138, 580.7269, 1456.35, 620.8275, 244.2227, 585.5641, 901.501, 743.0021, 581.6327, 1114.896, 677.0197, 335.28, 820.6252, 287.0307, 1251.55, 1229.257
