 , C001, C002, C003, C004, C005, C006, C007, C008, C009, C010, C011, C014, C015, C016, C020, C021, C024, C025, C026, C027, C028, C029, C034, C035, C036, C038, C040, C042, C044, C045, C047, C048, C049, C054, C057, C059, C060, C062, C067, C079, C080, C082, C083, C088, C091, C093, C110
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
198.7, 486.4813, 588.4839, 1.196772e-09, 395.8476, 241.4766, 351.3583, 1753.086, 1001.368, 638.9587, 4494.148, 143.4669, 312.0249, 1406.208, 662.537, 615.0417, 920.1661, 1060.171, 1004.705, 1184.94, 77.7521, 475.5825, 2101.485, 1901.683, 5.684534, 320.9633, 1009.15, 789.5554, 2361.776, 3751.566, 902.5002, 271.0383, 1995.421, 6734.491, 4835.229, 3754.835, 3978.146, 1138.208, 1503.726, 784.4272, 2016.306, 2240.104, 1037.489, 1302.555, 1.520212e-08, 688.293, 888.0357, 5261.52
198.8, 518.6608, 563.0566, 1.142516e-09, 378.3163, 228.9931, 335.8652, 1777.842, 1016.317, 679.8981, 4429.435, 136.9833, 298.3867, 1345.773, 625.175, 581.2097, 880.71, 1013.115, 962.0213, 1131.738, 74.46967, 455.0851, 2012.697, 1882.534, 5.447583, 360.0407, 1079.728, 747.2883, 2295.561, 3694.9, 957.3305, 257.9703, 2233.805, 6562.818, 4691.006, 3727.682, 3815.569, 1203.588, 1484.916, 747.1747, 1946.972, 2405.31, 993.6624, 1244.771, 1.456863e-08, 767.2506, 851.5588, 5151.796
198.9, 493.0824, 538.728, 1.09072e-09, 361.5615, 345.8324, 321.0553, 1713.352, 966.3723, 698.988, 4389.208, 130.7927, 468.3585, 1480.455, 589.92, 549.2388, 842.9458, 1060.171, 921.1506, 1217.796, 71.32581, 435.4711, 1950.738, 1982.596, 5.22051, 448.4802, 1028.822, 761.7797, 2217.129, 3752.751, 924.007, 304.0529, 2191.796, 6534.048, 4644.704, 3891.107, 3870.146, 1147.853, 1548.116, 770.5266, 1942.104, 2302.543, 951.6867, 1260.136, 1.396154e-08, 733.7114, 816.5802, 5107.99
199, 468.7655, 515.4506, 1.041272e-09, 345.5486, 340.9755, 306.8984, 1756.709, 918.882, 770.2795, 4281.405, 124.8819, 447.8872, 1447.43, 556.653, 614.5487, 891.4366, 1013.115, 882.0163, 1163.119, 68.31468, 416.7025, 1868.319, 1941.176, 5.002901, 426.4394, 1086.259, 743.8783, 2123.896, 3720.423, 987.7776, 289.393, 2093.882, 6626.071, 4611.976, 3732.464, 3775.651, 1138.729, 1532.763, 733.9341, 1949.352, 2263.106, 1031.171, 1257.842, 1.337975e-08, 701.6382, 783.0384, 5241.592
199.1, 445.6477, 493.1789, 9.940655e-10, 330.245, 409.1107, 293.3658, 1768.663, 923.127, 775.4133, 4247.79, 119.2382, 428.3106, 1385.223, 525.2621, 639.7595, 868.3163, 1225.048, 844.5446, 1177.02, 65.43067, 398.7429, 1789.382, 1887.464, 4.794363, 405.4818, 1071.285, 721.1151, 2155.597, 3699.626, 941.6246, 275.44, 2124.788, 6553.449, 4464.235, 3645.677, 3680.747, 1134.139, 1521.509, 699.0794, 1936.826, 2275.347, 1085.614, 1202.041, 1.28222e-08, 670.9671, 750.8743, 5178.729
199.2, 423.6701, 620.1592, 9.489993e-10, 315.6192, 387.961, 280.4298, 1693.254, 946.3858, 764.2211, 4212.086, 113.8495, 409.5897, 1325.69, 558.7379, 627.7004, 831.0835, 1170.674, 808.6648, 1124.173, 62.66841, 381.5572, 1713.78, 1919.823, 4.594518, 420.0078, 1061.125, 682.5118, 2126.564, 3712.516, 927.1042, 262.1597, 2190.698, 6509.689, 4455.463, 3823.726, 3577.053, 1238.577, 1536.188, 665.88, 1867.451, 2375.333, 1081.982, 1148.716, 1.228789e-08, 815.8028, 720.0314, 5141.034
199.3, 468.684, 603.1797, 9.059763e-10, 301.6411, 367.9048, 268.0643, 1685.67, 912.8837, 731.4125, 4177.285, 108.7044, 391.6871, 1294.659, 527.2294, 645.6746, 846.4213, 1118.712, 774.3093, 1073.699, 60.02276, 434.6472, 1718.663, 1880.528, 4.403003, 399.3662, 1074.946, 710.7447, 2082.775, 3671.024, 950.3342, 249.5197, 2113.417, 6649.455, 4465.466, 3733.489, 3658.542, 1181.222, 1510.54, 634.2573, 1962.395, 2332.877, 1036.276, 1152.279, 1.177584e-08, 780.1411, 690.4554, 5281.729
199.4, 514.3236, 577.1174, 8.649037e-10, 288.282, 426.8659, 256.2441, 1613.8, 907.0795, 700.0125, 4153.528, 103.7918, 374.567, 1298.926, 512.2142, 610.1576, 876.1208, 1069.057, 741.4135, 1048.126, 57.4888, 415.9141, 1646.049, 1870.362, 4.219471, 379.7391, 1100.477, 720.7329, 2140.474, 3696.646, 905.9307, 237.4892, 2053.562, 6554.298, 4344.241, 3646.898, 3656.058, 1162.336, 1543.441, 769.9604, 1947.056, 2233.204, 1060.028, 1205.036, 1.128513e-08, 746.0383, 662.0944, 5203.546
199.5, 564.6923, 638.588, 8.256931e-10, 275.5146, 404.7984, 244.945, 1644.531, 885.3438, 669.9604, 4114.436, 99.1012, 358.1952, 1243.102, 537.4576, 593.2085, 858.1691, 1021.607, 709.9151, 1044.279, 55.06182, 397.9884, 1576.503, 1929.058, 4.043589, 361.0766, 1048.593, 713.9638, 2226.722, 3723.309, 863.6019, 226.0387, 2048.555, 6517.297, 4232.205, 3610.587, 3506.645, 1304.776, 1504.862, 805.0801, 1927.061, 2333.956, 1091.263, 1208.614, 1.081487e-08, 867.9423, 634.8982, 5237.97
199.6, 536.8438, 610.9958, 7.882602e-10, 263.3126, 447.39, 234.1442, 1574.415, 874.3956, 710.372, 4113.148, 94.62258, 342.5389, 1307.003, 631.6942, 631.91, 821.3714, 976.2618, 679.7549, 1052.1, 52.7373, 380.8353, 1593.332, 1887.829, 3.875039, 343.3313, 1256.837, 714.7017, 2164.052, 3631.351, 823.2509, 363.1512, 1957.04, 6707.834, 4275.675, 3794.377, 3607.056, 1244.355, 1559.104, 766.8467, 1935.547, 2234.237, 1045.164, 1154.997, 1.03642e-08, 830.0014, 608.8192, 5190.347
199.7, 510.3687, 687.0527, 7.525243e-10, 251.651, 424.2614, 223.8197, 1537.102, 981.5231, 679.8752, 4101.325, 90.34637, 327.567, 1250.831, 612.5184, 597.1501, 859.789, 932.9297, 650.8761, 1004.863, 50.51091, 388.0956, 1647.584, 1808.453, 3.713514, 326.458, 1406.256, 676.4417, 2402.343, 3589.047, 830.5883, 515.7043, 1991.266, 6614.124, 4300.902, 3639.678, 3643.011, 1228.603, 1608.149, 798.2473, 1900.811, 2163.127, 1131.91, 1141.106, 9.932317e-09, 966.7607, 583.8113, 5240.904
199.8, 717.4847, 719.5549, 7.184084e-10, 240.506, 402.3286, 213.9504, 1599.824, 933.2883, 650.6876, 4071.718, 86.2634, 313.2495, 1197.074, 622.991, 564.3022, 822.9219, 891.521, 623.2242, 997.761, 48.37851, 410.8691, 1577.973, 1732.414, 3.558722, 310.4141, 1378.741, 640.2299, 2373.099, 3650.76, 791.7798, 490.8398, 1952.359, 6548.505, 4218.679, 3682.539, 3494.131, 1276.584, 1540.885, 760.3384, 1820.045, 2231.31, 1084.094, 1090.484, 9.518428e-09, 1009.683, 559.8307, 5112.676
199.9, 682.1011, 688.4642, 6.858393e-10, 229.8544, 410.9167, 204.5163, 1531.614, 887.424, 756.7262, 4025.663, 82.36496, 299.5577, 1280.185, 587.8591, 578.3976, 910.2502, 851.9502, 596.747, 992.4724, 46.33613, 393.1609, 1511.303, 1766.656, 3.410383, 519.6011, 1379.652, 732.7708, 2273.307, 3539.47, 850.8644, 584.484, 1899.895, 6691.012, 4210.163, 3806.646, 3536.198, 1271.661, 1532.202, 724.2298, 1839.717, 2135.977, 1038.299, 1134.396, 9.121786e-09, 965.5463, 536.8351, 5168.644
200, 648.4624, 658.717, 6.547466e-10, 219.6747, 472.8829, 195.4982, 1466.312, 924.4053, 739.5964, 3983.917, 78.6427, 286.4645, 1304.492, 648.4473, 592.3879, 1218.199, 814.1357, 571.3947, 964.657, 44.37997, 376.2158, 1568.361, 1741.499, 3.268226, 494.065, 1367.074, 693.5435, 2351.058, 3598.295, 811.1085, 556.3032, 1872.112, 6578.83, 4168.701, 3651.446, 3605.476, 1212.773, 1600.89, 766.361, 1859.219, 2044.717, 1141.285, 1084.071, 8.741672e-09, 938.0591, 514.7841, 5173.485
200.1, 616.4827, 630.2551, 6.250636e-10, 209.9457, 448.4365, 186.8777, 1468.22, 958.2107, 732.8129, 4023.78, 75.08865, 273.9435, 1248.428, 611.8798, 657.4476, 1473.754, 777.9998, 547.1195, 960.2789, 42.5064, 360.0011, 1511.791, 1744.593, 3.131995, 469.7839, 1375.269, 656.4163, 2309.391, 3560.752, 773.2102, 529.4812, 1932.271, 6500.527, 4076.23, 3648.449, 3489.866, 1233.652, 1533.93, 729.9664, 1780.221, 2133.756, 1093.073, 1035.979, 8.377398e-09, 945.4654, 493.6389, 5010.341
200.2, 586.0801, 603.0229, 5.967262e-10, 200.6477, 425.2538, 178.6373, 1405.622, 911.1216, 755.8926, 3993.892, 71.69522, 261.9698, 1206.778, 588.8115, 621.283, 1867.135, 743.4677, 523.8756, 1000.01, 40.71193, 344.4852, 1694.977, 1823.373, 3.001443, 446.696, 1336.568, 679.1491, 2280.531, 3687.985, 996.1578, 503.9524, 1969.079, 6632.169, 4259.584, 3938.122, 3547.779, 1436.732, 1625.392, 695.3001, 1769.908, 2193.851, 1046.898, 1045.465, 8.028304e-09, 904.1357, 473.3622, 5065.337
200.3, 557.1768, 640.3095, 5.696735e-10, 191.7614, 447.9099, 170.7604, 1345.692, 866.3466, 723.4415, 4012.298, 68.45515, 250.5194, 1255.23, 555.607, 770.4116, 1863.862, 710.4683, 501.6192, 1020.914, 38.99321, 329.6381, 1998.239, 1803.208, 2.876333, 424.7429, 1425.817, 642.7924, 2267.966, 3679.878, 1044.656, 549.2027, 2060.008, 6819.747, 4320.409, 3850.478, 3682.247, 1493.477, 1557.407, 662.2802, 1995.676, 2136.254, 1002.674, 1036.786, 7.693757e-09, 896.6574, 453.9184, 5127.291
200.4, 529.699, 643.6636, 5.438473e-10, 183.2687, 424.7545, 163.2307, 1414.214, 960.4985, 692.3836, 4041.078, 65.3615, 239.5696, 1201.284, 538.2375, 728.0331, 2025.958, 678.9337, 480.3083, 1109.411, 37.34705, 315.4308, 2174.839, 1727.39, 2.756438, 403.8686, 1810.306, 608.382, 2379.361, 3716.341, 1077.739, 522.723, 2040.335, 6621.931, 4402.814, 3737.917, 3659.8, 1628.283, 1580.624, 764.3927, 1923.255, 2237.922, 960.3173, 990.7913, 7.373151e-09, 905.4839, 435.2733, 5105.046
200.5, 503.5762, 615.8521, 5.191919e-10, 175.1521, 402.7961, 156.0331, 1353.918, 975.5108, 662.6591, 4066.407, 62.40767, 229.0983, 1149.656, 535.243, 687.9857, 2228.583, 648.7987, 459.9028, 1059.6, 35.77038, 301.8359, 2219.191, 1808.84, 2.64154, 384.0202, 2070.949, 684.9157, 2465.604, 3708.76, 1099.43, 497.5201, 2247.393, 6667.826, 4451.121, 3960.442, 3633.218, 1762.731, 1514.511, 766.0194, 2067.385, 2308.743, 919.7502, 1042.02, 7.065904e-09, 865.902, 417.394, 5076.738
200.6, 478.7418, 589.2422, 4.956542e-10, 167.395, 468.4568, 149.1528, 1296.193, 927.5715, 634.2106, 4038.669, 377.4843, 219.0847, 1167.223, 532.9296, 748.6918, 2302.531, 620.0013, 440.3643, 1042.918, 34.26028, 288.827, 2421.682, 1770.594, 2.531432, 365.1473, 2196.387, 648.2503, 2411.115, 3814.136, 1185.376, 473.5322, 2339.727, 6803.731, 4685.915, 3962.318, 3700.508, 1681.104, 1451.163, 729.641, 2229.724, 2232.654, 880.8969, 1333.387, 6.771461e-09, 828.0503, 400.2491, 5066.186
200.7, 455.132, 563.7822, 4.731837e-10, 159.9814, 444.2392, 142.5759, 1307.771, 1001.333, 657.2184, 3988.458, 473.6261, 209.5088, 1228.463, 502.8764, 707.508, 2203.8, 592.4821, 421.6558, 1033.447, 32.81392, 333.5343, 2611.524, 1842.766, 2.425913, 347.2019, 2192.184, 613.5477, 2373.411, 3756.971, 1182.13, 450.701, 2334.061, 6686.923, 4730.568, 3800.771, 3757.823, 1992.551, 1556.886, 694.9902, 2163.141, 2242.678, 843.6849, 1274.235, 6.489288e-09, 791.8533, 383.8085, 5040.291
200.8, 432.6866, 539.4222, 4.517318e-10, 152.8961, 528.0342, 136.2891, 1284.213, 1018.827, 629.0035, 3974.722, 452.2218, 200.3515, 1175.667, 474.5181, 668.5897, 2148.848, 566.1843, 403.7421, 987.0464, 31.42863, 319.1591, 2692.719, 1791.194, 2.324793, 330.1385, 2144.206, 580.7029, 2496.215, 3869.895, 1144.272, 428.9705, 2403.66, 6641.224, 4839.117, 3878.368, 3604.25, 1978.85, 1581.423, 762.8719, 2173.888, 2215.342, 808.0448, 1400.168, 6.218873e-09, 837.801, 368.0432, 5086.161
200.9, 411.3481, 569.8181, 4.312525e-10, 146.1247, 500.7366, 130.2794, 1260.177, 968.7592, 685.9367, 4086.928, 431.7849, 191.5944, 1211.762, 447.7589, 705.9978, 2345.789, 541.0538, 386.5894, 1014.638, 30.10182, 356.1461, 2807.003, 1892.462, 2.227888, 313.9136, 2128.78, 659.6677, 2495.137, 3955.253, 1315.67, 468.4091, 2524.523, 6663.09, 4998.558, 4109.771, 3539.822, 1951.715, 1610.878, 774.0182, 2338.906, 2120.691, 773.9103, 1338.053, 5.959726e-09, 801.1777, 352.9255, 5165.708
201, 391.062, 545.1973, 4.117015e-10, 139.6531, 474.8502, 124.5348, 1206.448, 921.1517, 864.4023, 4052.13, 412.2715, 183.22, 1256.859, 422.5087, 667.1625, 2477.242, 517.0388, 370.1655, 1031.023, 238.6279, 340.7964, 3039.426, 1812.891, 2.135022, 298.4861, 2065.976, 624.3539, 2404.403, 3851.819, 1606.575, 445.8249, 2618.735, 6874.931, 5046.903, 4084.209, 3773.55, 1861.337, 1543.5, 802.6486, 2464.775, 2279.907, 741.2177, 1278.694, 5.711379e-09, 766.1554, 338.4288, 5166.93
201.1, 371.7763, 607.759, 3.93037e-10, 133.4682, 450.3021, 119.0434, 1276.186, 926.5309, 1117.661, 4072.464, 420.2026, 175.2117, 1404.582, 491.3882, 738.2345, 2482.917, 494.0896, 354.4393, 1036.257, 228.5538, 352.1354, 3174.762, 1831.888, 2.046027, 283.8168, 1968.572, 637.73, 2498.728, 3922.562, 1557.367, 424.3295, 2929.677, 6860.133, 5220.352, 3979.655, 3619.335, 1951.108, 1525.412, 793.0475, 2434.921, 2388.509, 878.8555, 1221.968, 5.47338e-09, 767.3245, 324.5275, 5137.045
201.2, 353.4417, 654.1932, 3.752186e-10, 127.5572, 427.023, 113.7942, 1243.737, 880.9986, 1559.579, 4088.715, 401.2126, 167.5535, 1480.149, 551.7065, 842.695, 2483.875, 472.1591, 339.3813, 1100.155, 218.9051, 427.4697, 3281.198, 1858.959, 1.960741, 269.8685, 1922.936, 626.9956, 2430.179, 4002.078, 1636.259, 403.8706, 3152.07, 6825.72, 5281.708, 4267.369, 3528.494, 2177.386, 1579.595, 782.0074, 2373.329, 2404.374, 841.7297, 1167.759, 5.245299e-09, 798.8155, 311.1972, 5139.934
201.3, 336.0113, 625.9268, 3.58208e-10, 121.9079, 404.9474, 108.7765, 1190.709, 837.7039, 2009.164, 4029.486, 430.0739, 160.2299, 1619.707, 557.9701, 796.3403, 2450.543, 451.2019, 324.963, 1091.67, 243.9294, 409.046, 3460.148, 1802.254, 1.879011, 256.6056, 1954.11, 593.4308, 2372.563, 3913.181, 1715.102, 450.1352, 3233.525, 7069.781, 5292.474, 4202.384, 3599.587, 2076.557, 1629.62, 744.8697, 2468.968, 2362.799, 884.7749, 1115.954, 5.026722e-09, 801.3907, 298.4145, 5149.635
201.4, 319.4405, 598.8817, 3.419686e-10, 116.5089, 384.013, 103.98, 1209.729, 839.9379, 2408.351, 4103.617, 455.2134, 153.2265, 1643.785, 576.1556, 752.5355, 2573.817, 431.175, 311.1572, 1102.548, 233.6315, 391.4163, 3574.767, 1831.752, 1.800688, 243.9946, 1948.952, 561.6629, 2468.897, 3873.965, 1681.493, 428.432, 3360.556, 7033.395, 5327.394, 4031.05, 3681.515, 2052.677, 1604.999, 733.8771, 2461.902, 2457.373, 934.1409, 1066.448, 4.817254e-09, 871.4648, 286.1569, 5228.702
201.5, 303.6869, 620.2468, 3.264654e-10, 111.3489, 364.1608, 99.39503, 1249.396, 798.661, 2931.336, 4154.417, 434.6412, 146.5291, 1573.139, 612.5549, 711.1403, 2582.977, 412.037, 297.9379, 1053.045, 309.9519, 476.1082, 3632.188, 1802.869, 1.725629, 232.0033, 2005.771, 531.5956, 2536.011, 3986.488, 1665.209, 407.7752, 3611.502, 7038.565, 5311.368, 3998.542, 3575.209, 2189.485, 1572.806, 896.0366, 2560.357, 2605.19, 894.6797, 1019.138, 4.616514e-09, 962.9236, 274.4027, 5157.104
201.6, 288.7102, 593.4471, 3.11665e-10, 106.4175, 345.3349, 95.01221, 1196.127, 826.4304, 3137.073, 4088.122, 414.9988, 140.1245, 1583.307, 709.231, 672.0222, 2594.757, 393.7484, 285.2803, 1104.161, 296.8668, 455.5881, 3695.273, 1784.374, 1.653699, 220.6013, 2357.599, 503.1378, 2486.423, 3873.172, 1753.003, 388.1144, 3498.885, 7105.872, 5475.656, 4147.742, 3775.851, 2279.719, 1588.075, 1013.73, 2567.822, 2493.882, 856.8854, 1136.36, 4.424139e-09, 972.942, 263.1313, 5173.105
201.7, 274.4721, 567.8054, 2.975356e-10, 101.7045, 327.4823, 90.82266, 1145.129, 785.8173, 3186.359, 4211.073, 396.244, 133.9999, 1606.532, 754.8798, 635.0558, 2699.179, 376.2716, 273.1604, 1066.929, 284.3341, 435.9525, 3765.626, 1851.045, 1.584767, 209.7598, 2619.819, 538.203, 2650.338, 3911.565, 1757.223, 369.4016, 3492.618, 7218.623, 5528.992, 3978.636, 3857.014, 2207.698, 1736.335, 965.5881, 2501.186, 2599.291, 820.6877, 1085.948, 4.239781e-09, 930.4113, 252.323, 5227.652
201.8, 260.9362, 721.6461, 2.840468e-10, 97.20023, 310.5526, 86.81785, 1142.413, 779.491, 3177.918, 4205.932, 378.3369, 128.1429, 1537.488, 712.3104, 600.1229, 2699.373, 359.5705, 261.5554, 1019.025, 272.3304, 417.1632, 3759.51, 1814.927, 1.518709, 199.451, 2546.201, 509.3915, 2686.208, 3862.812, 1700.822, 351.5909, 3578.372, 7137.312, 5470.466, 4075.486, 3699.387, 2277.601, 1698.917, 957.914, 2497.559, 2701.72, 786.0192, 1037.773, 4.063105e-09, 1057.256, 241.9586, 5242.919
201.9, 248.0678, 690.4651, 2.711695e-10, 92.89544, 294.4981, 82.98962, 1093.705, 851.9183, 3104.897, 4209.811, 406.9858, 122.542, 1631.833, 672.1415, 567.1115, 2736.994, 343.6107, 250.4434, 1047.508, 260.8336, 399.1837, 3997.756, 1836.542, 1.455404, 189.6488, 2939.162, 482.1224, 2715.364, 3796.42, 1774.052, 562.724, 3461.937, 7387.145, 5722.852, 4208.714, 3864.619, 2238.396, 1716.915, 1073.108, 2648.85, 2649.008, 752.8151, 991.7352, 3.893792e-09, 1098.603, 232.0199, 5372.366
202, 235.834, 660.6315, 2.588759e-10, 88.7813, 279.2735, 79.33021, 1150.494, 1040.423, 3025.218, 4310.168, 430.5916, 117.1858, 1976.623, 634.2379, 535.9161, 2725.347, 328.3593, 239.8035, 1091.002, 249.8221, 381.979, 4116.15, 1871.864, 1.394738, 180.3284, 3490.495, 473.0715, 2877.306, 3704.033, 1691.161, 648.6615, 3511.436, 7436.655, 5843.047, 4066.367, 4073.225, 2186.586, 1736.955, 1121.296, 2675.068, 2635.711, 850.1431, 947.7395, 3.731533e-09, 1307.878, 222.4895, 5431.992
202.1, 224.2036, 632.0869, 2.471398e-10, 84.84936, 264.836, 75.83215, 1191.97, 1018.666, 3054.317, 4368.8, 411.1322, 112.0638, 2315.896, 646.54, 506.4366, 2665.583, 313.7849, 229.6157, 1042.018, 239.2754, 365.5159, 4002.647, 1805.156, 1.3366, 171.4661, 4151.975, 464.5365, 3098.038, 3682.424, 1612.143, 617.3864, 3480.751, 7359.958, 5747.634, 4095.016, 3906.762, 2262.158, 1759.908, 1226.584, 2663.458, 2788.678, 1094.933, 1045.79, 3.576037e-09, 1380.264, 213.3505, 5438.308
202.2, 213.1467, 704.6224, 2.359356e-10, 81.09155, 251.1449, 72.48834, 1141.15, 1147.896, 2923.193, 4341.522, 392.5522, 107.1656, 2706.013, 643.2122, 478.5787, 2551.285, 299.8573, 219.8607, 1064.35, 229.174, 349.7624, 4095.323, 1839.221, 1.280886, 163.0393, 4624.434, 516.85, 3066.014, 3531.867, 1560.14, 763.1896, 3415.426, 7532.817, 5984.105, 4295.316, 4055.18, 2366.292, 1776.397, 1348.981, 2734.467, 2669.531, 1149.577, 1075.224, 3.42702e-09, 1331.078, 204.5869, 5589.951
202.3, 202.6351, 699.7831, 2.252395e-10, 77.50018, 238.1616, 69.29198, 1092.496, 1294.235, 2820.688, 4313.976, 436.3909, 102.4815, 2589.716, 606.94, 627.0441, 2577.622, 286.5479, 210.5201, 1108.115, 371.642, 334.6878, 4176.984, 1784.685, 1.227495, 155.0266, 4922.121, 489.1816, 3319.991, 3422.693, 1487.243, 832.7824, 3338.246, 7378.591, 6019.003, 4155.409, 4131.186, 2375.169, 1834.284, 1358.004, 2833.082, 2682.366, 1169.081, 1027.525, 3.284212e-09, 1501.616, 196.1833, 5430.109
202.4, 192.6419, 811.3583, 2.150282e-10, 74.06786, 225.8494, 66.23656, 1045.916, 1350.264, 2825.404, 4388.386, 416.6694, 98.0022, 2586.263, 572.7133, 592.5519, 2596.442, 273.8293, 201.5763, 1172.016, 355.9525, 320.2629, 4205.074, 1801.836, 1.176328, 147.4077, 5068.21, 462.9944, 3287.937, 3406.467, 1417.753, 792.63, 3375.628, 7334.27, 6122.504, 4103.385, 4142.651, 2385.635, 1777.549, 1293.512, 2818.145, 2758.004, 1220.447, 1121.879, 3.147356e-09, 1500.935, 188.1249, 5578.433
202.5, 183.1416, 776.301, 2.052798e-10, 70.78754, 214.1738, 63.31586, 1001.322, 1295.518, 2964.856, 4536.482, 397.8391, 93.71866, 2574.351, 590.7817, 559.957, 2527.293, 261.6751, 193.0125, 1129.689, 340.9254, 306.4597, 4196.196, 1841.37, 1.127295, 140.1633, 4965.916, 438.2091, 3304.935, 3452.401, 1403.797, 803.721, 3394.399, 7344.019, 6183.344, 4206.407, 3973.352, 2400.75, 1767.604, 1258.9, 2740.856, 2820.178, 1168.891, 1072.11, 3.016203e-09, 1455.824, 180.3975, 5495.147
202.6, 174.1097, 742.7585, 1.959734e-10, 67.65251, 203.1017, 60.52396, 986.5701, 1283.757, 2837.573, 4423.68, 379.8599, 89.62234, 2577.571, 605.2699, 608.9002, 2459.085, 250.0605, 184.8125, 1128.289, 326.5327, 351.9076, 4289.282, 1833.01, 1.080306, 133.2749, 4946.03, 454.1165, 3246.751, 3483.395, 1502.309, 814.9307, 3304.503, 7458.939, 6393.949, 4301.279, 4047.43, 2289.577, 1693.671, 1236.678, 2776.034, 2699.685, 1119.513, 1024.549, 2.890514e-09, 1405.478, 172.9875, 5493.616
202.7, 165.5233, 710.6653, 1.870889e-10, 64.65633, 192.6021, 57.85516, 1065.912, 1246.488, 2864.665, 4386.742, 362.6931, 85.70506, 2561.024, 571.1373, 575.4061, 2474.289, 238.9614, 176.9609, 1091.679, 312.7476, 403.5761, 4357.665, 1848.786, 1.035275, 126.725, 4919.415, 429.8064, 3342.855, 3555.753, 1432.115, 775.639, 3243.554, 7384.307, 6318.373, 4125.913, 3954.727, 2354.088, 1704.369, 1177.948, 2745.975, 2671.696, 1231.836, 979.0975, 2.770064e-09, 1496.479, 165.8819, 5595.888
202.8, 157.3603, 679.9588, 1.786072e-10, 61.79283, 182.6452, 55.30405, 1049.985, 1252.255, 2741.682, 4484.843, 346.3022, 81.95901, 2488.045, 538.9296, 543.7543, 2638.068, 228.3549, 169.4429, 1064.42, 299.5445, 452.8222, 4418.292, 1829.792, 0.9921211, 120.497, 4828.417, 447.6692, 3425.572, 3551.87, 1394.457, 777.8603, 3379.905, 7338.515, 6410.024, 4186.557, 3868.934, 2422.852, 1745.735, 1162.1, 2818.066, 2734.345, 1179.8, 935.6625, 2.654633e-09, 1542.701, 159.0681, 5540.272
202.9, 149.5999, 705.6155, 1.7051e-10, 59.05616, 173.203, 52.86542, 1127.353, 1190.716, 2787.481, 4592.964, 330.652, 78.37669, 2613.457, 508.5381, 513.8437, 2699.102, 218.2192, 162.2442, 1047.711, 286.8987, 439.9038, 4388.231, 1789.203, 0.9507661, 114.5751, 4794.485, 544.5354, 3296.588, 3510.796, 1513.045, 828.2614, 3260.424, 7664.735, 6459.161, 4244.89, 3891.514, 2419.956, 1785.475, 1172.822, 2900.581, 2617.519, 1129.961, 894.1544, 2.544012e-09, 1475.264, 152.5343, 5553.558
203, 142.2222, 732.8439, 1.627799e-10, 56.44068, 164.249, 50.53433, 1079.287, 1470.015, 2776.265, 4623.702, 364.5975, 74.95094, 2501.138, 479.8604, 543.6528, 2763.103, 208.5334, 155.3514, 1154.514, 274.7868, 558.3947, 4534.286, 1828.811, 0.911135, 108.9442, 4775.533, 515.3849, 3342.129, 3603.837, 1442.349, 843.1964, 3114.771, 7490.192, 6580.243, 4227.545, 3957.611, 2426.943, 1737.667, 1177.642, 2892.621, 2531.68, 1234.707, 854.4876, 2.438e-09, 1532.76, 146.2688, 5654.024
203.1, 135.2083, 752.8141, 1.554003e-10, 53.94104, 155.7579, 48.30602, 1033.271, 1612.677, 2665.322, 4636.748, 378.0937, 71.67493, 2520.382, 452.8, 686.422, 2824.237, 199.2775, 148.7514, 1164.527, 263.1863, 876.0997, 4530.213, 1810.485, 0.8731558, 103.5901, 4615.476, 487.795, 3400.74, 3537.884, 1374.957, 883.9443, 3163.047, 7288.111, 6571.757, 4127.881, 3795.874, 2407.859, 1734.898, 1121.715, 2851.155, 2660.825, 1182.549, 1014.209, 2.336406e-09, 1652.609, 140.2606, 5579.632
203.2, 128.5403, 720.2864, 1.483552e-10, 51.5521, 147.7058, 46.17598, 1026.944, 1566.409, 2802.818, 4605.468, 361.0067, 68.54211, 2412.062, 427.2656, 648.6636, 2846.083, 190.4324, 142.4319, 1259.482, 252.0755, 838.3402, 4349.979, 2023.26, 0.8367597, 98.49908, 4527.34, 499.9078, 3257.735, 3529.808, 1404.998, 841.3251, 3212.935, 7428.633, 6690.98, 4271.273, 3700.81, 2395.337, 1753.062, 1068.445, 2783.431, 2606.248, 1132.594, 1001.963, 2.239046e-09, 1580.367, 134.4993, 5599.49
203.3, 122.2012, 689.1642, 1.416295e-10, 49.26897, 140.0699, 44.13985, 983.1589, 1581.949, 2682.491, 4525.931, 344.692, 65.54623, 2533.425, 403.1711, 612.9821, 2879.498, 181.9799, 136.3808, 1202.933, 330.3731, 896.6355, 4528.583, 2261.974, 0.8018808, 93.65829, 4487.141, 616.5833, 3351.693, 3609.895, 1352.971, 850.5097, 3186.647, 7334.767, 6715.826, 4233.851, 3759.407, 2284.415, 1913.305, 1017.704, 2830.147, 2517.129, 1195.046, 974.5898, 2.145743e-09, 1511.284, 128.9746, 5571.587
