 , C000, C004, C005, C006, C008, C009, C010, C011, C012, C013, C015, C017, C018, C020, C022, C025, C027, C028, C029, C032, C034, C035, C037, C038, C044, C046, C051, C052, C054, C059, C060, C061, C065, C071, C072, C073, C075, C083, C093, C109, C111, C124
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
100.5, 1.71976, 524.0165, 156.93, 380.8861, 256.3739, 564.3585, 0.07141964, 589.3728, 201.2981, 1.470056, 755.2023, 71.10694, 286.1159, 104.7178, 386.2921, 522.803, 0.3626514, 69.84596, 0.6796421, 560.2501, 0.002276254, 265.044, 3.726774, 0.2157159, 0.5556556, 0.2143503, 292.1653, 319.6246, 1703.07, 0.0425916, 1091.731, 239.2325, 0.6571596, 909.4398, 74.4072, 4.476307, 1630.48, 358.788, 1661.489, 1591.546, 1494.75, 3821.64
100.6, 1.648629, 586.0378, 150.4586, 365.067, 244.4773, 571.7417, 0.06831538, 565.2834, 193.0273, 1.407371, 720.8162, 68.07434, 274.4061, 138.1746, 395.5039, 498.6298, 0.3478369, 67.00192, 0.6513029, 574.5209, 0.002181396, 272.3588, 3.575062, 0.2069415, 0.5332417, 0.2055575, 279.2942, 386.4378, 1757.121, 0.04074201, 1044.126, 227.9814, 0.6276075, 1028.453, 71.18309, 4.274446, 1560.297, 343.3994, 1666.301, 1572.547, 1429.301, 3828.731
100.7, 1.58044, 560.6277, 144.2542, 349.9049, 233.1328, 578.572, 0.06534605, 576.4512, 185.0964, 1.34736, 687.9957, 65.17107, 263.1755, 132.3631, 378.9757, 604.4105, 0.3336275, 64.27368, 0.6241454, 549.681, 0.002090491, 259.0439, 3.429526, 0.1985241, 0.511732, 0.1971254, 362.3889, 369.8423, 1805.248, 0.03897273, 998.5967, 217.2593, 0.5993843, 984.6527, 68.09868, 4.081689, 1493.135, 523.2142, 1673.279, 1563.041, 1366.717, 3839.769
100.8, 1.515072, 608.3325, 138.3055, 371.4592, 354.8937, 627.528, 0.06250577, 552.89, 225.9101, 1.289907, 709.2891, 62.39163, 275.0746, 126.796, 363.1382, 645.4385, 0.3199986, 61.65654, 0.5981202, 525.915, 0.002003375, 246.3801, 3.289914, 0.190449, 0.49109, 0.1890392, 346.4241, 353.9594, 1824.153, 0.03728029, 955.0526, 207.0415, 0.5724303, 1054.327, 65.14792, 3.897624, 1590.026, 500.7732, 1675.099, 1497.293, 1441.79, 3815.474
100.9, 1.452407, 729.8062, 132.6022, 372.7946, 338.4255, 601.2803, 0.05978896, 530.2918, 216.6281, 1.234905, 676.9935, 59.73072, 365.2428, 121.4631, 347.9625, 666.5745, 0.3069265, 59.14596, 0.5731803, 645.6655, 0.001919889, 394.3116, 3.155986, 0.1827023, 0.4712805, 0.1812847, 390.2622, 379.8681, 1763.47, 0.03566135, 979.6695, 197.3043, 0.5466884, 1009.425, 62.32502, 3.721859, 1587.05, 479.2947, 1604.679, 1506.304, 1378.66, 3860.583
101, 1.392335, 698.1624, 127.1341, 392.9516, 379.8999, 629.7355, 0.05719022, 532.8141, 207.7274, 1.182247, 646.1684, 299.6519, 350.2946, 116.3544, 333.421, 720.7934, 0.2943883, 56.73761, 0.5492802, 617.7495, 0.001839882, 425.5844, 3.02751, 0.1752708, 0.4522702, 0.1738483, 373.0695, 385.9099, 1758.521, 0.03411271, 1034.139, 188.025, 0.5221041, 966.4354, 59.62443, 3.55402, 1518.736, 577.4789, 1787.907, 1520.831, 1493.832, 3855.34
101.1, 1.334746, 667.8907, 159.5684, 376.6314, 362.2714, 603.3954, 0.05470445, 632.8108, 224.6892, 1.131835, 746.0593, 336.8998, 383.8484, 111.4607, 333.6353, 699.8198, 0.2823624, 205.511, 0.5263767, 591.0405, 0.001763209, 528.5587, 2.904264, 0.1681415, 0.4340267, 0.166717, 356.6341, 369.337, 1818.638, 0.03263132, 989.0449, 270.2531, 0.4986254, 990.3517, 57.04087, 3.39375, 1556.346, 552.7104, 1712.745, 1574.28, 1428.423, 3970.233
101.2, 1.27954, 760.1038, 232.7097, 424.2638, 345.4608, 621.9457, 0.05232671, 606.946, 311.0166, 1.083573, 712.0895, 322.5315, 368.1388, 106.7727, 319.6926, 667.4617, 0.2708277, 264.0876, 0.5044283, 565.4864, 0.001689731, 562.262, 2.786035, 0.1613022, 0.416519, 0.1598781, 378.5636, 353.4759, 2086.949, 0.03121426, 945.9174, 349.1404, 0.4762025, 1064.53, 54.56925, 3.240708, 1623.381, 574.3438, 1682.136, 1566.878, 1365.878, 3960.763
101.3, 1.226617, 727.1463, 223.1134, 406.6432, 391.8303, 632.3765, 0.05005233, 620.9484, 333.3465, 1.037369, 760.5974, 450.5345, 378.3977, 102.282, 306.3325, 727.102, 0.2597642, 273.2174, 0.483395, 541.037, 0.001619315, 588.7991, 2.672619, 0.1547411, 0.3997176, 0.1533198, 361.8862, 338.2959, 1995.589, 0.02985874, 949.8392, 373.177, 0.454788, 1019.194, 52.20473, 3.094567, 1553.504, 604.0969, 1714.356, 1605.742, 1390.008, 4001.563
101.4, 1.175883, 695.6179, 320.8251, 389.7543, 373.6481, 605.9259, 0.0478768, 609.476, 330.6486, 0.9931343, 748.8336, 431.3199, 362.9111, 97.98009, 310.2114, 761.6586, 0.2491527, 262.0923, 0.4632387, 517.6448, 0.001551834, 560.0145, 2.56382, 0.1484469, 0.3835939, 0.1470306, 408.5397, 379.8532, 2141.47, 0.02856209, 908.4212, 397.4585, 0.4343364, 1112.568, 49.94266, 2.955016, 1817.302, 578.1867, 1642.286, 1619.998, 1407.275, 3956.143
101.5, 1.127248, 690.4136, 307.5952, 373.567, 448.3308, 580.5817, 0.04579583, 584.565, 322.5508, 0.9507863, 714.7374, 412.9248, 348.0583, 104.0515, 297.2476, 761.2852, 0.2389746, 395.422, 0.443923, 495.264, 0.001487165, 532.637, 2.45945, 0.1424087, 0.3681206, 0.1409993, 390.5417, 363.5404, 2071.898, 0.02732174, 937.4658, 378.7659, 0.4148045, 1065.186, 47.77861, 2.821758, 1911.896, 553.3879, 1686.18, 1551.854, 1444.18, 4063.531
101.6, 1.080624, 746.8123, 294.9109, 358.0519, 427.5268, 556.2976, 0.04380531, 618.21, 309.2981, 0.910244, 682.1937, 395.3142, 354.0925, 111.4429, 284.8255, 808.6822, 0.2292123, 379.3209, 0.4254126, 473.8508, 0.00142519, 609.8941, 2.359329, 0.1366162, 0.3532715, 0.1352154, 448.1809, 347.9282, 2082.668, 0.02613526, 896.5873, 390.2043, 0.396151, 1059.527, 45.70834, 2.69451, 1914.236, 529.6526, 1661.173, 1575.13, 1380.945, 4070.133
101.7, 1.035928, 742.0267, 291.5931, 415.4644, 407.6882, 533.0292, 0.04190131, 647.0737, 296.5898, 0.8714305, 748.0861, 446.3463, 339.6006, 106.7557, 339.4176, 881.0862, 0.2198489, 415.6246, 0.407674, 453.3635, 0.001365799, 580.0782, 2.263284, 0.1310592, 0.3390214, 0.1296688, 428.4366, 345.3803, 2249.591, 0.02500031, 857.4914, 371.8528, 0.3783363, 1046.383, 43.72776, 2.573, 1995.752, 587.6261, 1631.922, 1589.785, 1320.479, 4088.041
101.8, 0.9930815, 767.2696, 349.79, 398.2092, 388.7702, 510.7341, 0.04008007, 651.2834, 284.4038, 0.834272, 714.0239, 427.3104, 325.7019, 102.2657, 325.2332, 840.3467, 0.2108679, 398.7008, 0.3906752, 433.7619, 0.001308882, 712.6256, 2.171149, 0.1257283, 0.325346, 0.1243497, 409.5621, 373.5675, 2205.185, 0.02391464, 820.1003, 354.3644, 0.3613227, 1146.447, 41.83301, 2.456969, 1909.847, 562.4224, 1590.593, 1619.186, 1331.136, 4097.272
101.9, 0.9520068, 734.0014, 335.3657, 381.6707, 370.73, 489.3715, 0.03833799, 624.6636, 371.8756, 0.7986979, 681.5128, 409.0862, 355.0971, 97.96449, 311.6416, 826.7456, 0.2022538, 382.4662, 0.3743851, 475.7859, 0.001254337, 747.8647, 2.082764, 0.1206142, 0.3122223, 0.1192488, 391.5191, 357.5247, 2274.528, 0.02287611, 858.5358, 424.6502, 0.3450742, 1222.066, 40.02036, 2.346172, 1985.259, 538.2997, 1627.623, 1687.957, 1383.508, 4056.175
102, 0.912631, 702.1757, 321.5362, 430.4708, 353.527, 468.9025, 0.03667162, 599.1318, 356.5963, 0.7646408, 675.5557, 391.6393, 340.5641, 93.84418, 330.4634, 788.5187, 0.1939916, 366.8926, 0.3587742, 553.6769, 0.001202065, 711.3038, 1.997977, 0.1157081, 0.299628, 0.1143572, 374.2709, 342.1708, 2386.568, 0.02188269, 906.5879, 404.6788, 0.3295564, 1235.13, 38.28625, 2.24037, 1899.805, 515.2116, 1559.198, 1741.489, 1322.93, 4062.194
102.1, 0.8748838, 671.73, 308.2769, 412.5924, 419.9034, 449.2896, 0.03507769, 574.6436, 341.9447, 0.7320359, 644.7961, 374.9365, 326.6259, 89.89718, 316.6532, 778.5066, 0.1860669, 351.9532, 0.3438143, 574.5888, 0.001151972, 689.4783, 97.54888, 0.1110016, 0.2875417, 0.1096662, 357.7827, 327.4763, 2328.07, 0.0209324, 903.9733, 385.6466, 0.3147365, 1247.179, 36.62728, 2.13934, 1927.672, 493.1138, 1625.242, 1769.601, 1355.32, 3973.963
102.2, 0.8386979, 706.9968, 295.5645, 395.4565, 400.4185, 430.4971, 0.03355303, 551.1562, 327.8951, 0.7008213, 615.437, 358.9461, 313.2582, 86.11618, 323.2093, 742.5102, 0.178466, 337.6221, 0.3294782, 647.9294, 0.001103966, 655.7717, 93.57779, 0.1064866, 0.275943, 0.1051676, 342.0208, 313.4129, 2430.48, 0.02002339, 864.5554, 367.5095, 0.3005829, 1194.064, 35.0402, 2.042865, 1844.696, 527.9871, 1556.918, 1726.887, 1321.381, 3928.775
102.3, 0.8040086, 752.9345, 283.3763, 379.0323, 381.8379, 412.4906, 0.03209465, 528.6289, 383.537, 0.6709378, 620.7812, 343.6376, 300.4376, 82.49421, 309.7023, 708.1782, 0.1711755, 323.8745, 0.3157399, 696.487, 0.001057961, 623.713, 89.76836, 0.1021551, 0.2648121, 0.1008536, 421.0948, 299.9534, 2442.991, 0.01915385, 826.8562, 350.2254, 0.2870659, 1143.211, 33.52188, 1.950742, 1886.757, 608.2094, 1491.467, 1654.247, 1263.523, 4009.169
102.4, 0.7707541, 750.0787, 271.6906, 363.2902, 364.1194, 395.2372, 0.03069965, 507.0223, 367.7786, 0.6423284, 592.5156, 412.7387, 379.087, 96.90591, 296.7597, 759.1473, 0.1641829, 310.6868, 0.3025744, 666.3738, 0.001013873, 747.2601, 146.2176, 0.09799992, 0.2541302, 0.09671649, 439.7881, 287.0719, 2336.044, 0.01832207, 822.1816, 333.7542, 0.2741567, 1177.056, 32.06936, 1.862772, 2003.974, 613.2921, 1428.766, 1584.663, 1249.441, 3995.722
102.5, 0.738875, 769.6047, 379.4882, 348.202, 381.184, 378.7056, 0.02936529, 523.1639, 352.6675, 0.614939, 654.1574, 395.136, 366.8116, 210.3767, 311.8615, 819.1826, 0.1574759, 326.3937, 0.2899579, 637.5625, 0.0009716219, 794.2184, 140.2652, 0.0940137, 0.2438791, 0.09274912, 432.1272, 274.7437, 2397.524, 0.01752641, 884.2545, 378.6677, 0.261828, 1216.453, 30.67977, 1.77877, 2055.046, 645.9357, 1553.463, 1694.151, 1194.733, 4001.599
102.6, 0.7083145, 736.2353, 381.1075, 356.608, 363.4958, 362.8654, 0.02808893, 501.7807, 385.1664, 0.5887175, 644.7267, 478.1239, 351.7992, 236.5221, 298.8288, 886.7818, 0.1510429, 363.7488, 0.2778674, 652.1129, 0.0009311317, 898.3442, 134.5552, 0.09018963, 0.2340416, 0.08894449, 495.0833, 262.9448, 2435.233, 0.0167653, 845.6963, 377.3453, 0.2500537, 1209.564, 29.35039, 1.698555, 2029.156, 618.231, 1488.156, 1841.517, 1217.826, 4093.857
102.7, 0.679018, 704.3127, 365.3917, 387.5862, 346.6284, 347.6877, 0.02686804, 591.5886, 369.341, 0.5636141, 741.5724, 527.7916, 337.4012, 295.4337, 286.3406, 845.779, 0.1448727, 494.2103, 0.2662811, 623.9182, 0.0008923289, 854.4268, 129.0777, 0.0865211, 0.2246009, 0.08529594, 493.0096, 291.6804, 2615.105, 0.01603725, 849.2555, 403.4828, 0.238809, 1206.77, 28.07862, 1.621958, 2023.419, 652.9143, 1619.897, 1899.932, 1247.372, 4111.097
102.8, 0.6509333, 673.7744, 350.324, 459.6107, 397.4376, 366.7309, 0.02570022, 583.317, 505.7357, 0.5395812, 784.9013, 613.8906, 323.5925, 293.2683, 274.3744, 841.6943, 0.1389546, 474.0866, 0.2551779, 679.8004, 0.0008551431, 812.6563, 169.2223, 0.0830018, 0.215541, 0.08179705, 574.2802, 279.1542, 2732.6, 0.01534081, 812.2234, 425.9153, 0.2280699, 1263.668, 26.86196, 1.548816, 1936.322, 624.9103, 1695.722, 1842.478, 1232.42, 4211.753
102.9, 0.6240101, 644.5601, 409.754, 440.522, 378.9952, 375.051, 0.02458316, 559.4751, 538.5192, 0.516573, 756.4744, 687.723, 310.3489, 339.8575, 310.7284, 802.7762, 0.1332782, 454.7824, 0.2445377, 650.4086, 0.0008195069, 806.6734, 162.3335, 0.07962564, 0.2068466, 0.07844169, 597.0867, 309.6358, 2912.572, 0.01467462, 801.3032, 505.6613, 0.2178137, 1209.851, 25.69801, 1.478971, 1852.975, 635.8563, 1667.689, 1854.086, 1387.113, 4039.594
103, 0.5982005, 742.6453, 392.8569, 435.8998, 390.1647, 359.3637, 0.02351465, 536.6077, 681.758, 0.4945459, 722.0303, 686.0454, 326.0817, 325.5634, 323.3687, 765.6576, 0.1278337, 570.5413, 0.2343412, 696.3484, 0.0007853557, 815.2853, 155.7251, 0.07638682, 0.1985029, 0.07522397, 570.7824, 296.3385, 2785.068, 0.01403735, 791.0535, 481.8799, 0.2080187, 1252.799, 24.5845, 1.412276, 2018.813, 653.5207, 1662.785, 1936.115, 1326.376, 4030.854
103.1, 0.5734584, 710.4448, 432.4979, 417.7959, 438.4908, 344.3325, 0.02249258, 514.675, 653.7464, 0.4734581, 689.1546, 715.2557, 312.7362, 311.8705, 316.2368, 730.2553, 0.1226116, 547.3095, 0.2245698, 666.2411, 0.0007526278, 803.7748, 149.3857, 0.07327973, 0.1904958, 0.07213823, 545.637, 283.6123, 2756.9, 0.01342776, 756.5594, 459.2169, 0.1986642, 1293.87, 23.51924, 1.348589, 2015.274, 625.4907, 1592.883, 2003.093, 1268.3, 3949.372
103.2, 0.5497397, 679.6405, 414.6629, 476.2019, 418.1435, 329.93, 0.02151494, 493.6388, 702.9474, 0.4532695, 721.5616, 917.2372, 299.937, 298.7534, 303.0212, 696.4899, 0.1176029, 592.6206, 0.2152058, 670.2749, 0.0007212637, 764.4806, 143.3044, 0.07029903, 0.1828116, 0.06917908, 568.2427, 271.4326, 2773.547, 0.01284464, 816.9103, 437.6198, 0.1897304, 1423.054, 22.50013, 1.287774, 2172.448, 668.952, 1709.217, 1973.119, 1406.903, 3868.322
103.3, 0.527002, 650.1719, 449.1391, 456.4242, 398.7403, 381.8567, 0.02057979, 473.4624, 684.7667, 0.4339417, 688.7073, 878.1185, 287.6615, 286.1881, 290.3578, 726.3785, 0.1127987, 568.4898, 0.2062323, 705.3454, 0.0006912067, 727.1074, 137.4707, 0.06743956, 0.1754374, 0.06634132, 543.2092, 259.7759, 2754.969, 0.01228685, 887.8948, 417.0384, 0.1811983, 1362.449, 21.52519, 1.229701, 2078.936, 640.2601, 1726.013, 2107.027, 1370.664, 3852.205
103.4, 0.5052048, 741.5288, 430.6179, 437.4678, 411.3514, 365.8847, 0.01968529, 454.1106, 683.1118, 0.4154381, 660.4612, 840.6682, 330.6595, 274.1513, 302.1059, 692.7924, 0.1081908, 545.3416, 0.197633, 674.8492, 0.0006624022, 749.3611, 131.8744, 0.06469641, 0.1683607, 0.06361996, 598.3702, 368.189, 2782.99, 0.01175328, 849.1779, 397.4249, 0.17305, 1304.425, 20.59249, 1.174248, 2110.7, 612.7989, 1704.086, 2040.209, 1442.505, 3784.229
103.5, 0.4843091, 720.4296, 412.8605, 419.2988, 392.2634, 368.8101, 0.01882967, 435.5498, 655.0446, 0.3977234, 659.3867, 804.8149, 317.1267, 262.6207, 289.4808, 696.7469, 0.1037711, 610.3224, 0.1893923, 779.4865, 0.0006347981, 748.0798, 126.506, 0.06206484, 0.1615694, 0.06101023, 572.0093, 352.3772, 2689.439, 0.01124287, 812.1492, 378.7339, 0.165268, 1332.939, 19.7002, 1.121294, 2019.847, 654.5963, 1745.396, 1954.389, 1379.343, 3939.515
103.6, 0.4642777, 702.9753, 395.8353, 455.9081, 443.3042, 353.3838, 0.01801123, 456.953, 628.1306, 0.3807642, 629.3633, 770.4908, 313.5828, 251.5751, 277.3833, 730.5888, 0.09953202, 585.4708, 0.1814951, 745.7847, 0.0006083443, 711.5084, 121.3561, 0.05954031, 0.1550521, 0.05850755, 546.8098, 337.2444, 2631.17, 0.01075464, 864.3723, 360.9219, 0.157836, 1312.714, 18.84658, 1.070729, 1968.132, 626.5202, 1763.627, 2063.44, 1318.947, 3892.095
103.7, 0.4450747, 700.855, 379.5122, 436.9732, 422.7335, 349.2874, 0.01722837, 505.1561, 602.3224, 0.3645281, 600.7069, 737.6306, 300.7489, 240.9941, 307.577, 696.808, 0.09546608, 561.6312, 0.1739273, 753.5772, 0.0005829929, 705.0703, 116.4158, 0.05711846, 0.1487976, 0.05610754, 522.7205, 322.7614, 2627.42, 0.0102876, 826.6812, 343.9476, 0.1507382, 1256.808, 326.3322, 1.022444, 2011.314, 599.6483, 1729.232, 2032.079, 1408.348, 3834.305
103.8, 0.4266661, 670.4665, 363.8622, 418.8247, 403.1173, 334.6777, 0.01647954, 484.5089, 577.5746, 0.3489843, 647.3909, 706.1718, 356.0311, 230.8581, 294.7233, 664.5891, 0.09156623, 538.7622, 0.166675, 720.9956, 0.0005586979, 693.7468, 111.6767, 0.05479513, 0.1427955, 0.05380598, 499.6923, 308.9005, 2512.399, 0.009840852, 869.8955, 327.7717, 0.1439596, 1203.283, 312.192, 0.9763367, 1981.786, 573.929, 1719.056, 2075.097, 1442.905, 3840.228
103.9, 0.4090188, 641.3956, 348.8575, 401.43, 449.5939, 320.6791, 0.01576326, 464.7057, 553.8437, 0.3341033, 627.4603, 676.0547, 341.4599, 221.1484, 282.4067, 726.2659, 0.08782569, 516.8245, 0.1597251, 689.8227, 0.0005354154, 679.1942, 107.1305, 0.0525663, 0.1370354, 0.05159882, 477.6787, 295.6347, 2402.413, 0.0094135, 831.9635, 312.3564, 0.1374858, 1236.484, 298.6645, 0.9323084, 2008.088, 679.3394, 1646.788, 2014.462, 1440.15, 3897.515
104, 0.3921014, 613.5853, 334.4717, 384.7577, 485.1445, 329.1838, 0.01507811, 563.1341, 531.0878, 0.3198569, 598.8905, 647.222, 327.485, 211.8471, 275.0402, 692.6849, 0.08423795, 495.78, 0.153065, 716.0042, 0.0005131032, 678.5998, 102.7693, 0.05042813, 0.1315077, 0.04948221, 531.7789, 282.9387, 2443.006, 0.009004707, 880.3425, 297.6662, 0.1313031, 1201.592, 285.7231, 0.8902656, 1985.758, 695.9999, 1699.696, 1983.061, 1396.701, 3862.538
104.1, 0.3758838, 731.3733, 320.679, 399.0392, 462.6322, 428.425, 0.01442274, 555.4702, 509.2668, 0.306218, 571.6216, 619.619, 314.0821, 202.937, 263.5462, 775.4565, 0.08079677, 475.5924, 0.1466826, 774.216, 0.0004917208, 850.6151, 98.58572, 0.04837693, 0.126203, 0.04745242, 508.3517, 270.7879, 2336.058, 0.008613667, 885.655, 283.6669, 0.1253985, 1249.349, 273.3425, 0.8501188, 2041.261, 666.148, 1737.838, 2036.237, 1357.672, 3791.716
104.2, 0.3603369, 716.4991, 307.4552, 395.5407, 441.1646, 429.4031, 0.01379585, 532.7665, 488.3424, 0.2931606, 545.5944, 593.1932, 387.3253, 194.4016, 252.5325, 787.2061, 0.07749617, 456.2269, 0.1405663, 740.7421, 0.0004712294, 875.3483, 94.57242, 0.04640916, 0.1211123, 0.0455059, 579.8279, 259.159, 2311.052, 0.008239607, 847.0358, 270.326, 0.1197594, 1196.142, 348.757, 0.8117823, 1953.396, 637.5764, 1796.992, 2109.662, 1326.673, 3782.192
104.3, 0.345433, 685.4324, 294.7766, 379.113, 467.264, 411.4424, 0.01319621, 510.9908, 478.9373, 0.28066, 524.0048, 567.8944, 371.4733, 186.2253, 241.9791, 809.4156, 0.0743304, 437.6499, 0.1347051, 801.0426, 0.000451592, 898.7713, 90.7225, 0.04452144, 0.1162269, 0.04363922, 679.7575, 248.0294, 2281.357, 0.007881792, 810.1005, 257.6124, 0.1143739, 1178.471, 463.0592, 0.7751747, 2059.567, 752.3686, 1842.771, 2034.499, 1436.506, 3869.265
104.4, 0.3311456, 683.8762, 282.6209, 440.253, 445.5815, 507.6513, 0.01262264, 490.1051, 459.2591, 0.2686924, 500.1456, 652.6835, 406.0467, 178.3928, 231.8667, 948.1824, 0.07129396, 419.8293, 0.1290883, 766.4088, 0.0004327729, 1047.093, 87.0293, 0.04271049, 0.1115386, 0.04184911, 649.8112, 237.3778, 2302.553, 0.007539515, 774.7759, 245.4968, 0.1092306, 1128.282, 442.9946, 0.7402179, 1970.914, 720.0989, 1765.302, 1990.448, 1373.607, 3846.802
104.5, 0.3174492, 734.631, 270.9664, 486.076, 424.9051, 486.4177, 0.01207399, 470.0731, 440.3894, 0.2572351, 477.3728, 624.8475, 389.4286, 299.2168, 222.1769, 940.7714, 0.06838156, 402.7344, 0.1237056, 733.2725, 0.0004147381, 1120.157, 83.48644, 0.04097322, 0.1070393, 0.04013244, 621.1842, 227.1836, 2302.884, 0.007212102, 810.0696, 349.8243, 0.1043185, 1171.486, 423.7993, 0.7068375, 1989.507, 689.2134, 1847.633, 1999.771, 1463.858, 3866.442
104.6, 0.3043192, 702.7781, 259.7925, 531.5771, 436.6542, 485.0717, 0.0115492, 450.8599, 422.295, 0.2462664, 470.5943, 715.219, 373.4905, 286.632, 212.8921, 897.2722, 0.06558812, 386.3355, 0.1185475, 772.3291, 0.0003974548, 1095.196, 80.08781, 0.0393066, 0.1027216, 0.03848619, 593.8183, 217.4273, 2232.871, 0.006898907, 774.7463, 333.3719, 0.09962739, 1240.707, 405.4358, 0.6749623, 1903.87, 659.6525, 1853.088, 1915.653, 1399.762, 3842.343
104.7, 0.2917323, 777.309, 249.0795, 509.4995, 416.3921, 475.917, 0.01104721, 432.4319, 404.9441, 0.2357654, 518.2253, 684.716, 383.4511, 288.9138, 239.3139, 855.7844, 0.06290881, 370.6044, 0.1136044, 800.9491, 0.0003808917, 1041.655, 76.82755, 0.03770778, 0.09857808, 0.03690746, 567.658, 208.0899, 2203.55, 0.006599314, 740.9633, 317.6933, 0.0951472, 1187.868, 387.868, 0.6445246, 1857.725, 631.3596, 1853.485, 1975.487, 1386.775, 3812.393
104.8, 0.279666, 743.6055, 238.8081, 488.3388, 422.5707, 456.0107, 0.01056704, 414.7572, 388.306, 0.2257122, 494.6293, 655.5139, 429.8937, 276.7623, 272.9099, 900.0901, 0.06033894, 355.5138, 0.1088674, 862.4024, 0.0003650189, 1132.11, 73.7, 0.03617399, 0.09460167, 0.0353935, 542.6502, 199.1535, 2201.787, 0.00631273, 708.6534, 302.7521, 0.09086848, 1189.635, 371.0614, 0.6154596, 1928.758, 604.2801, 1879.01, 1910.316, 1500.817, 3869.342
104.9, 0.2680987, 711.3634, 228.9604, 468.057, 402.9621, 436.9371, 0.01010775, 475.8393, 372.3516, 0.2160876, 472.1076, 676.6437, 412.2996, 317.0567, 290.478, 892.7344, 0.05787406, 341.0377, 0.1043279, 846.0811, 0.0003498076, 1104.232, 70.69977, 0.03470258, 0.09078566, 0.03394163, 518.7441, 313.0263, 2274.502, 0.006038591, 736.7815, 288.5136, 0.08678217, 1138.971, 702.479, 0.5877052, 1906.563, 578.3621, 1800.018, 1930.013, 1491.843, 3857.522
105, 0.25701, 711.3658, 219.5187, 448.6175, 384.2634, 520.0699, 0.009668412, 456.3904, 366.5063, 0.2068735, 470.5164, 647.7859, 409.5473, 305.9283, 278.3388, 892.1382, 0.05550987, 327.1511, 0.09997771, 856.5986, 0.0003352301, 1050.25, 67.82167, 0.03329103, 0.08712358, 0.03254933, 495.8911, 299.5834, 2317.095, 0.005776358, 704.6539, 274.9447, 0.08287963, 1143.716, 672.0401, 0.5612024, 1935.089, 553.5557, 1968.075, 1880.793, 1549.58, 3851.714
105.1, 0.2463798, 736.9187, 210.4664, 454.1861, 469.8068, 548.942, 0.009248174, 437.7364, 428.7159, 0.1980522, 536.9838, 681.678, 419.3908, 379.9005, 281.292, 891.8505, 0.05324225, 313.8299, 0.09580892, 819.5627, 0.0003212602, 998.9061, 116.3837, 0.0319369, 0.08360922, 0.03121414, 474.0449, 314.6943, 2276.592, 0.005525512, 673.9273, 262.014, 0.07915258, 1213.045, 642.9202, 0.5358948, 1851.794, 638.4058, 1885.338, 1862.217, 1519.026, 3969.491
105.2, 0.2361893, 826.5824, 201.7874, 435.3228, 482.4873, 525.9813, 0.008846201, 419.8448, 459.0377, 0.1896071, 589.0298, 723.726, 470.201, 363.9222, 388.1286, 850.6133, 0.05106727, 301.0511, 0.09181394, 821.2845, 0.0003078724, 1061.543, 111.6459, 0.03063784, 0.08023661, 0.02993372, 453.1612, 301.1798, 2298.778, 0.00528556, 644.5405, 333.0034, 0.07559313, 1175.772, 615.062, 0.5117283, 1913.669, 641.5828, 1855.711, 1783.885, 1452.514, 3807.235
105.3, 0.2264203, 840.1122, 229.3071, 445.5849, 460.0983, 503.9809, 0.0084617, 402.6846, 440.1771, 0.1815221, 747.7018, 692.8602, 568.3167, 426.5005, 386.8142, 1003.974, 0.04898114, 288.7927, 0.08798555, 871.5827, 0.0002950425, 1009.647, 107.1009, 0.02939162, 0.07700005, 0.02870582, 433.1974, 355.9002, 2326.212, 0.005056027, 687.1291, 374.4616, 0.07219375, 1161.41, 588.4109, 0.4886518, 1932.967, 657.8774, 1932.427, 1897.728, 1550.498, 3750.087
105.4, 0.2170554, 803.6857, 232.1511, 543.0891, 477.7248, 628.2433, 0.008093911, 386.2257, 422.0914, 0.1737819, 983.3183, 727.3613, 581.9163, 801.9861, 370.6491, 957.5527, 0.04698023, 277.0334, 0.0843168, 833.899, 0.0002827472, 1076.01, 243.6272, 0.0281961, 37.97156, 0.02752829, 571.1624, 340.6161, 2303.849, 0.004836463, 710.7771, 519.2128, 0.06894723, 1245.01, 562.9147, 0.4666158, 2098.868, 629.6606, 2009.54, 1865.955, 1553.806, 3795.018
105.5, 112.5741, 841.9611, 354.0891, 552.6371, 521.5969, 606.1889, 0.007742109, 370.4395, 575.9899, 0.1663717, 1023.414, 761.7115, 639.0558, 962.3735, 398.5879, 952.5711, 0.04506106, 356.3899, 0.08080102, 927.421, 0.0002709644, 1023.407, 233.7094, 0.0270492, 57.11571, 0.02639906, 563.8008, 325.9884, 2389.677, 0.004626433, 679.7834, 711.7922, 0.06584671, 1210.175, 538.5233, 0.4455736, 2167.356, 602.654, 1925.06, 1873.316, 1485.771, 3705.869
