 , C003, C006, C008, C012, C013, C014, C017, C019, C023, C025, C028, C031, C037, C039, C042, C060, C076, C077, C088, C089, C094, C099, C100, C107, C109, C114, C115, C136, C139
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
9.300000000000001, 2319.7, 375.2581, 363.5777, 698.6028, 0, 27.84101, 0, 294.2888, 1468.351, 647.5762, 97.24994, -2.980232e-07, 640.5415, 0, 513.3511, 471.9673, 390.6797, 0, 0, 0, 782.7259, 130.2548, 1073.596, 0, 664.9366, 236.1841, 738.4124, 0, 0
9.4, 2368.006, 357.9352, 343.7695, 664.0776, 0, 26.4639, 0, 279.6412, 1402.625, 620.0193, 92.70042, -2.980232e-07, 611.3438, 0, 586.9859, 449.8547, 371.9814, 0, 0, 0, 744.9323, 124.0901, 1109.635, 0, 637.4986, 225.4636, 704.7664, 0, 0
9.5, 3132.371, 341.4121, 516.3089, 631.2587, 0, 25.15491, 0, 265.7227, 1339.841, 766.1179, 88.36375, -2.384186e-07, 583.4769, 0, 745.9872, 428.7781, 857.168, 0, 0, 0, 1263.493, 118.2171, 1054.705, 0, 611.1927, 1488.814, 909.6213, 0, 0
9.6, 3014.688, 325.6517, 488.1797, 600.0616, 0, 23.91067, 0, 252.497, 1279.867, 724.731, 84.22994, -2.384186e-07, 556.8803, 0, 711.7281, 408.6891, 816.1432, 0, 0, 0, 1298.492, 112.6222, 1002.494, 0, 599.7174, 1421.236, 868.1741, 0, 0
9.699999999999999, 2913.312, 310.6188, 461.5829, 570.4064, 0, 22.72798, 0, 239.9296, 1222.578, 685.58, 80.28953, -1.788139e-07, 531.496, 0, 679.0424, 508.4128, 883.9109, 0, 0, 0, 1235.795, 107.292, 952.8675, 0, 622.9514, 1416.645, 828.6155, 0, 0
9.800000000000001, 2951.7, 296.2799, 436.4353, 542.2167, 0, 21.60378, 0, 227.9876, 1167.853, 787.4879, 76.53345, -2.384186e-07, 507.2689, 0, 647.8578, 623.2598, 841.6062, 0, 0, 0, 1295.403, 102.2141, 905.6976, 0, 634.6492, 1352.342, 790.8594, 0, 0
9.9, 2960.601, 282.6029, 412.6577, 515.4202, 0, 20.53519, 0, 216.6401, 1115.577, 789.935, 72.95309, -1.788139e-07, 484.1461, 0, 618.1052, 794.2173, 829.5084, 0, 0, 0, 1232.855, 97.37649, 860.8629, 0, 608.4609, 1290.959, 754.8237, 0, 0
10, 2825.21, 269.5573, 390.1755, 489.948, 0, 19.51945, 0, 205.8573, 1065.642, 747.2615, 69.54022, -1.788139e-07, 462.0772, 0, 589.7191, 905.3237, 789.8073, 0, 0, 0, 1173.327, 92.76785, 928.236, 0, 583.3534, 1232.361, 720.4299, 0, 0
10.1, 2866.45, 257.1139, 368.9182, 465.7346, 0, 18.55396, 0, 195.6113, 1017.942, 706.8932, 66.28702, -1.490116e-07, 441.0144, 0, 562.6365, 953.47, 942.5041, 0, 0, 0, 1171.696, 88.37733, 882.2855, 0, 559.2819, 1176.424, 687.6032, 0, 0
10.2, 2845.881, 245.2449, 348.819, 442.7178, 0, 17.63622, 0, 185.8752, 972.3769, 668.7058, 63.186, -1.490116e-07, 420.9117, 0, 536.7977, 908.7981, 1070.741, 0, 0, 0, 1115.121, 84.19461, 838.6096, 0, 536.2036, 1123.025, 656.2723, 0, 0
10.3, 2794.749, 233.9238, 329.8149, 420.8385, 0, 16.76388, 0, 176.6237, 928.8515, 632.5813, 60.23006, -1.192093e-07, 401.7253, 0, 512.1456, 1101.482, 1019.494, 0, 0, 0, 1102.556, 80.20985, 797.0959, 0, 577.2068, 1072.05, 626.3691, 0, 0
10.4, 2919.669, 223.1253, 311.8462, 400.0406, 0, 15.93468, 0, 167.8326, 887.2743, 598.4083, 57.4124, -1.192093e-07, 383.4135, 0, 488.6255, 1120.631, 970.7003, 0, 0, 0, 1049.32, 76.41367, 936.1553, 0, 553.389, 1023.389, 597.8284, 0, 0
10.5, 2786.15, 212.8253, 294.8563, 380.2704, 0, 15.1465, 0, 159.4791, 847.5582, 566.0814, 54.72655, -1.192093e-07, 365.9363, 0, 466.1857, 1141.588, 972.8463, 0, 0, 0, 998.6537, 72.79716, 889.8127, 0, 530.5539, 976.9373, 570.5882, 0, 0
10.6, 2731.295, 203.0007, 278.7921, 361.4773, 0, 14.39731, 0, 151.5414, 809.6199, 551.3532, 52.16635, -8.940697e-08, 440.3929, 0, 444.7763, 1088.102, 1068.27, 0, 0, 0, 950.434, 69.35182, 845.7643, 0, 561.2112, 1019.906, 544.5892, 0, 0
10.7, 2787.23, 193.6297, 263.6032, 343.613, 0, 13.68517, 0, 143.9988, 773.3798, 535.0754, 49.72592, -8.940697e-08, 420.3186, 0, 513.457, 1037.122, 1036.571, 0, 0, 0, 1056.508, 66.06954, 803.8964, 0, 562.15, 973.6118, 519.7748, 0, 0
10.8, 2659.767, 289.1435, 320.2143, 326.6315, 0, 13.00826, 0, 136.8316, 826.0699, 506.1698, 47.39966, -8.940697e-08, 463.9226, 0, 585.93, 1098.897, 1282.749, 0, 0, 0, 1021.478, 62.9426, 914.2439, 0, 538.9534, 929.419, 784.3555, 0, 0
10.9, 2581.334, 499.8059, 413.5501, 310.4893, 0, 12.36483, 0, 220.019, 789.0934, 711.8739, 45.18222, -8.940697e-08, 442.7757, 0, 594.2363, 1047.412, 1221.356, 0, 0, 0, 972.1562, 59.96366, 1044.257, 0, 516.7141, 887.2321, 813.4072, 0, 0
11, 2463.287, 489.1037, 391.0193, 295.1447, 0, 11.75323, 0, 330.9463, 812.2152, 712.7835, 43.06852, -8.940697e-08, 422.5926, 0, 843.0535, 1081.805, 1745.752, 0, 0, 0, 957.5469, 57.1257, 1093.292, 0, 495.3923, 1018.123, 776.3441, 0, 0
11.1, 2603.641, 527.4966, 486.2011, 280.5586, 0, 11.17188, 0, 401.2003, 775.8589, 693.0599, 41.05371, -8.940697e-08, 403.3296, 0, 804.3367, 1078.75, 1941.371, 0, 0, 0, 911.312, 54.42205, 1039.171, 0, 531.743, 971.91, 740.9697, 0, 0
11.2, 2613.776, 503.1461, 459.7122, 266.6933, 0, 10.61928, 0, 381.2315, 741.13, 709.8205, 39.13315, -5.960464e-08, 402.0363, 0, 837.2245, 1073.64, 2023.088, 0, 0, 0, 988.858, 51.84637, 987.7291, 0, 509.8011, 927.7944, 707.2072, 0, 0
11.3, 2494.245, 479.9197, 434.6665, 253.5132, 0, 10.09402, 0, 362.2566, 796.0814, 671.4749, 37.30243, -8.940697e-08, 383.7103, 0, 798.7754, 1023.338, 2160.571, 0, 0, 0, 941.1113, 49.39258, 1080.115, 0, 488.7646, 943.6874, 770.1383, 0, 0
11.4, 2380.181, 457.7654, 410.9852, 240.9845, 0, 9.594736, 0, 344.2261, 760.4473, 635.2007, 35.55736, -8.940697e-08, 395.5703, 0, 762.092, 1098.63, 2195.191, 0, 0, 0, 1057.735, 47.05493, 1026.646, 0, 570.2552, 932.9845, 809.4426, 0, 0
11.5, 2427.829, 436.6339, 388.5942, 229.075, 0, 9.120151, 0, 327.0931, 798.1066, 640.8195, 33.89393, -7.450581e-08, 394.3043, 0, 727.0934, 1047.157, 2442, 0, 0, 0, 1006.662, 44.82792, 975.824, 0, 546.7242, 1006.387, 772.5601, 0, 0
11.6, 2506.053, 416.4778, 367.423, 217.754, 0, 8.669039, 0, 310.8128, 762.3818, 640.0306, 32.30832, -7.450581e-08, 376.3307, 0, 693.702, 998.0961, 2341.501, 0, 0, 0, 958.0558, 42.7063, 927.5177, 0, 524.1642, 960.7061, 737.3582, 0, 0
11.7, 2451.632, 397.2522, 347.4053, 206.9925, 0, 8.240241, 0, 295.3428, 728.2562, 605.4551, 30.79688, -7.450581e-08, 359.1765, 0, 661.8441, 980.9041, 2229.435, 0, 0, 0, 911.7964, 40.6851, 1018.937, 0, 539.77, 917.0991, 703.7603, 0, 0
11.8, 2467.455, 378.9141, 328.4782, 196.7629, 0, 7.832653, 0, 280.6428, 695.6581, 572.7476, 29.35615, -7.450581e-08, 342.8042, 0, 631.4493, 1316.026, 2225.573, 0, 0, 0, 900.4711, 38.75955, 968.4962, 0, 543.8258, 875.4714, 671.6932, 0, 0
11.9, 2354.615, 361.4225, 310.5822, 187.0388, 0, 7.445225, 0, 266.6744, 664.519, 541.8068, 27.98282, -5.960464e-08, 327.1781, 0, 602.4503, 1558.62, 2194.07, 0, 0, 0, 856.9921, 36.92514, 960.162, 0, 521.3853, 835.7333, 641.0873, 0, 0
12, 2399.75, 460.0555, 387.5679, 177.7953, 0, 7.076961, 0, 253.4014, 634.7739, 512.5376, 26.67374, -5.960464e-08, 312.2644, 0, 574.783, 1485.596, 2265.291, 0, 0, 0, 815.6125, 35.17755, 912.631, 0, 569.47, 797.799, 611.8759, 0, 0
12.1, 2316.739, 438.8183, 366.4527, 169.0085, 0, 6.726912, 0, 240.7889, 606.3602, 520.1087, 25.4259, -4.470348e-08, 348.9036, 0, 548.3864, 1629.431, 2186.821, 0, 0, 0, 964.5781, 33.51266, 1033.593, 0, 545.9713, 761.5864, 583.9956, 0, 0
12.2, 2364.172, 418.5614, 346.4879, 160.6561, 0, 6.394177, 0, 228.8042, 579.2184, 498.8444, 24.23643, -4.470348e-08, 353.659, 0, 523.2021, 1617.376, 2141.239, 0, 0, 0, 918.0037, 31.92658, 982.4272, 0, 523.4423, 727.0176, 557.3857, 0, 0
12.3, 2418.448, 399.2396, 327.6107, 152.7164, 0, 6.077901, 0, 217.416, 553.2915, 583.1962, 23.10261, -4.470348e-08, 337.5381, 0, 499.1743, 1635.887, 2038.758, 0, 0, 0, 873.6782, 30.41556, 933.7941, 0, 501.843, 694.0179, 531.9882, 0, 0
12.4, 2495.73, 380.8097, 309.762, 145.1691, 0, 5.777269, 0, 206.5946, 528.5251, 601.5766, 22.02183, -2.980232e-08, 322.1522, 0, 476.25, 1559.242, 1941.181, 0, 0, 0, 855.707, 28.97605, 887.5685, 0, 481.1349, 662.516, 507.748, 0, 0
12.5, 2430.988, 404.9896, 292.8858, 137.9948, 0, 5.491508, 0, 196.3119, 504.8673, 595.911, 20.99162, -2.980232e-08, 307.4675, 0, 454.3784, 1486.189, 2154.495, 0, 0, 0, 814.3893, 27.60467, 843.6312, 0, 461.2813, 632.4441, 484.6123, 0, 0
12.6, 2610.962, 386.2943, 276.9289, 131.175, 0, 5.21988, 0, 186.5409, 482.2685, 563.719, 20.00959, -2.980232e-08, 375.7747, 0, 433.5114, 1416.558, 2051.379, 0, 0, 0, 775.0668, 26.2982, 937.885, 0, 522.9438, 603.7371, 462.5308, 0, 0
12.7, 2581.057, 368.462, 261.8415, 124.6923, 0, 4.961689, 0, 177.2563, 532.728, 533.266, 19.07351, -2.980232e-08, 358.6458, 0, 413.6026, 1393.976, 1953.198, 0, 0, 0, 763.3599, 25.05356, 919.4809, 0, 520.2377, 576.3331, 441.4555, 0, 0
12.8, 2593.936, 351.4529, 247.576, 118.53, 0, 4.716268, 0, 168.4337, 508.8821, 547.5331, 18.18122, -2.980232e-08, 342.2976, 0, 394.6081, 1328.666, 2025.508, 0, 0, 0, 807.9086, 23.86782, 873.9638, 0, 525.5073, 550.173, 421.3404, 0, 0
12.9, 2475.312, 335.229, 234.0877, 112.6722, 0, 4.482986, 0, 160.0503, 567.9272, 517.9545, 17.33067, -1.490116e-08, 326.6947, 0, 376.4859, 1364.476, 1928.566, 0, 0, 0, 813.0132, 22.73821, 885.7859, 0, 539.4157, 525.2004, 402.1419, 0, 0
13, 2562.185, 319.754, 221.3343, 107.1039, 0, 4.261243, 0, 152.0842, 542.5057, 489.9738, 16.51991, -1.490116e-08, 327.9584, 0, 359.196, 1321.908, 1957.882, 0, 0, 0, 773.7571, 21.66205, 841.9368, 0, 517.1572, 501.3613, 383.8182, 0, 0
13.1, 2468.034, 304.9934, 209.2757, 101.8108, 0, 4.050469, 0, 225.3339, 518.2222, 550.7031, 15.74709, -1.490116e-08, 313.0091, 0, 342.7001, 1336.788, 1864.176, 0, 0, 0, 736.3965, 20.63683, 897.3094, 0, 495.8172, 478.6042, 427.5986, 0, 0
13.2, 2535.437, 290.9142, 197.874, 96.77925, 0, 3.85012, 0, 287.1849, 495.0255, 520.9532, 15.01041, -1.490116e-08, 298.7412, 0, 326.9618, 1380.291, 1916.626, 0, 0, 0, 700.8398, 19.66013, 852.8899, 0, 475.3578, 456.8801, 408.1149, 0, 0
13.3, 2530.43, 277.4848, 187.0936, 91.99638, 0, 3.659681, 0, 272.891, 472.8672, 492.8106, 14.3082, -2.235174e-08, 328.946, 0, 311.9462, 1315.621, 1824.894, 0, 0, 0, 666.9999, 18.72966, 945.59, 0, 474.0482, 436.1421, 421.6782, 0, 0
13.4, 2511.235, 333.0575, 176.9005, 87.4499, 0, 3.478662, 0, 259.3084, 520.2098, 526.0381, 13.63884, -2.235174e-08, 337.0157, 0, 474.9546, 1253.982, 1737.553, 0, 0, 0, 810.1617, 17.84322, 898.7804, 0, 475.9962, 416.3453, 402.4643, 0, 0
13.5, 2586.166, 317.6827, 167.2627, 83.12809, 0, 231.2816, 0, 246.402, 513.5198, 497.6208, 13.00079, -1.490116e-08, 321.6535, 0, 453.1425, 1350.709, 1704.942, 0, 0, 0, 852.183, 16.99874, 854.288, 0, 491.1869, 397.4472, 384.1259, 0, 0
13.6, 2772.268, 321.6006, 158.15, 79.01987, 0, 219.8417, 0, 273.9161, 591.8887, 470.7386, 12.39259, -7.450581e-09, 458.4089, 0, 511.0763, 1354.768, 1687.048, 0, 0, 0, 904.8893, 16.19422, 911.9484, 0, 533.2606, 542.6166, 366.6231, 0, 0
13.7, 2645.489, 306.7548, 220.5697, 75.11468, 0, 208.9676, 0, 260.2825, 600.7568, 445.3085, 11.81285, -7.450581e-09, 437.5133, 0, 487.6053, 1360.055, 1684.916, 0, 0, 0, 928.9869, 82.34364, 866.8042, 0, 511.256, 517.9869, 349.9178, 0, 0
13.8, 2647.92, 412.8541, 208.5527, 71.40249, 83.52817, 300.2986, 0, 247.3276, 573.8658, 601.8048, 11.26022, -7.450581e-09, 417.5701, 0, 465.2123, 1397.89, 1815.726, 0, 0, 0, 884.131, 165.1322, 823.8948, 0, 517.1537, 544.7598, 383.3703, 0, 0
13.9, 2560.199, 421.1669, 277.3048, 67.87376, 79.91249, 285.4449, 0, 235.0174, 548.1785, 569.2944, 10.73345, -7.450581e-09, 398.536, 0, 443.8477, 1332.396, 1767.059, 0, 0, 0, 851.0945, 216.6193, 783.1095, 0, 616.6242, 625.814, 365.9019, 0, 0
14, 2565.419, 554.8859, 262.1968, 64.51941, 76.45332, 271.3259, 0, 223.32, 584.4995, 594.5373, 10.23132, -7.450581e-09, 404.7105, 0, 423.4642, 1290.581, 1682.486, 0, 0, 0, 959.8125, 287.3664, 744.3432, 0, 591.1798, 597.408, 349.2294, 0, 0
14.1, 2565.825, 553.2508, 263.5162, 61.33084, 73.1439, 257.9052, 0, 287.5946, 558.3361, 585.7025, 9.752683, -7.450581e-09, 386.2626, 0, 424.8261, 1388.454, 1859.669, 0, 0, 0, 913.4682, 273.7659, 707.496, 0, 566.7853, 570.2913, 333.3167, 0, 0
14.2, 2448.487, 527.7114, 371.1982, 58.29984, 69.97772, 245.1484, 0, 273.2803, 617.8097, 600.582, 9.296436, -3.72529e-09, 368.6556, 0, 557.4086, 1323.402, 1770.663, 0, 0, 0, 887.6061, 260.8091, 807.9162, 0, 543.3975, 544.4055, 318.129, 0, 0
14.3, 2336.515, 503.3509, 350.9749, 55.41864, 66.9486, 233.0226, 0, 259.6784, 606.4025, 568.1377, 8.861533, 0, 351.8512, 0, 565.999, 1261.398, 1728.787, 0, 0, 0, 844.7483, 248.4656, 844.5942, 0, 520.9747, 608.1988, 303.6334, 0, 0
14.4, 2384.432, 480.115, 331.8532, 52.67984, 64.05061, 334.9782, 0, 246.7535, 610.2094, 537.446, 8.446976, 0, 335.8128, 0, 540.0058, 1284.854, 1857.105, 0, 0, 0, 830.4315, 274.3037, 802.7842, 0, 499.4771, 580.5923, 289.7982, 0, 0
14.5, 2319.635, 457.9518, 313.7734, 50.07638, 61.27805, 318.4091, 0, 234.4719, 582.8953, 508.4124, 8.051812, 0, 320.5055, 0, 515.2063, 1575.424, 1768.222, 0, 0, 0, 790.3343, 261.3215, 763.044, 0, 564.0138, 554.2389, 276.5935, 0, 0
14.6, 2452.271, 436.8116, 296.6786, 47.60159, 58.62551, 302.6596, 0, 222.8016, 556.8038, 480.9472, 7.675135, 3.72529e-09, 305.8959, 0, 504.7426, 1804.857, 1769.995, 0, 0, 0, 820.176, 248.9537, 725.271, 0, 540.7403, 529.0817, 263.9904, 0, 0
14.7, 2376.053, 416.6473, 280.5151, 45.2491, 56.0878, 314.0117, 0, 211.7122, 531.8802, 454.9657, 7.31608, 0, 291.9522, 0, 551.9492, 1720.296, 1793.594, 0, 0, 0, 780.5741, 237.1712, 742.2235, 0, 518.4272, 505.0664, 251.9616, 0, 0
14.8, 2432.723, 432.3931, 303.929, 43.01287, 53.65993, 298.4797, 0, 201.1747, 558.1542, 430.3877, 6.973821, 0, 278.6442, 0, 526.6012, 1733.404, 1707.751, 0, 0, 0, 742.8843, 225.9464, 797.5671, 0, 642.4922, 482.1411, 240.4809, 0, 0
14.9, 2488.989, 412.4327, 304.7682, 40.88716, 117.3957, 283.7159, 0, 191.1617, 592.4398, 407.1375, 6.647574, 0, 265.9428, 0, 659.5886, 1652.191, 1626.017, 0, 0, 0, 869.4708, 215.2528, 758.0851, 0, 615.9804, 460.2565, 229.5233, 0, 0
15, 2395.595, 423.5089, 288.164, 38.8665, 112.314, 431.2667, 0, 181.6471, 621.7964, 385.1433, 6.33659, 0, 253.8203, 0, 629.2973, 1668.108, 1815.765, 0, 0, 0, 827.4886, 386.0742, 773.3691, 0, 590.5626, 439.3652, 219.065, 0, 0
15.1, 2449.477, 403.9587, 272.4644, 36.94571, 123.9977, 550.1465, 0, 172.606, 593.9636, 364.3373, 6.040154, 3.72529e-09, 242.2504, 0, 600.3972, 1622.24, 1877.204, 0, 0, 0, 915.1555, 367.8021, 735.0851, 0, 566.1936, 517.3275, 209.0833, 0, 0
15.2, 2446.295, 385.311, 301.2793, 35.11983, 280.8461, 754.2148, 0, 243.1847, 711.5543, 403.0242, 5.757585, 237.8558, 231.2079, 0, 737.0209, 1625.2, 2092.723, 0, 0, 0, 870.9674, 405.8867, 809.6755, 0, 542.8302, 493.8457, 396.6503, 0, 0
15.3, 2488.223, 441.0934, 333.0162, 33.3842, 268.6891, 716.9089, 0, 231.0808, 823.451, 478.7075, 5.488235, 552.7626, 220.6688, 244.249, 872.4719, 1581.016, 2155.505, 0, 0, 0, 956.6213, 532.3474, 867.4521, 0, 520.4308, 544.8218, 453.9373, 0, 0
15.4, 2703.553, 420.7315, 314.873, 31.73434, 257.0584, 1055.281, 0, 343.1626, 842.72, 475.3436, 5.231487, 713.8189, 210.6101, 255.4885, 1100.423, 1726.999, 2462.556, 0, 0, 0, 910.4312, 530.074, 857.5791, 0, 498.9557, 658.5744, 441.3554, 0, 0
15.5, 2611.068, 401.3095, 297.7183, 30.16602, 245.9311, 1068.257, 0, 326.0825, 804.9983, 538.7382, 4.986749, 677.0587, 201.0098, 482.3027, 1246.535, 1646.085, 2502.283, 0, 0, 0, 866.4713, 592.2614, 815.1263, 0, 526.098, 628.6813, 597.7228, 0, 0
15.6, 2752.127, 535.8132, 378.8604, 90.12979, 235.2855, 1015.418, 0, 329.808, 768.965, 515.816, 4.753461, 642.1917, 191.8472, 591.3193, 1189.289, 1649.627, 2382.522, 0, 0, 0, 1107.643, 564.2309, 843.6348, 0, 504.389, 600.1452, 618.3627, 0, 0
15.7, 3055.697, 691.8066, 358.2196, 85.67554, 225.1008, 1085.959, 0, 379.0627, 734.5447, 534.3201, 4.531086, 609.1202, 231.7442, 562.8725, 1294.523, 1572.339, 2268.492, 0, 0, 0, 1237.54, 537.527, 801.8723, 0, 483.5759, 572.9042, 750.526, 0, 0
15.8, 3137.365, 659.8712, 338.7033, 81.44143, 215.3568, 1032.244, 0, 360.1957, 776.8857, 513.1379, 4.319114, 577.7518, 221.1806, 625.5235, 1278.518, 1498.672, 2241.726, 0, 0, 0, 1234.611, 587.8294, 762.1772, 0, 543.7639, 546.8998, 716.3281, 0, 0
15.9, 3175.328, 629.41, 460.6578, 77.41656, 206.0347, 981.1862, 0, 342.2679, 742.1108, 485.4174, 4.117059, 547.9988, 211.0985, 766.8995, 1219.803, 1428.456, 2199.581, 0, 0, 0, 1289.54, 569.9647, 724.4471, 0, 521.3259, 522.0757, 683.6884, 0, 0
16, 3030.117, 698.8343, 435.5606, 73.59061, 197.1161, 932.6536, 0, 325.2322, 708.8925, 479.0529, 3.924456, 519.778, 201.476, 759.4496, 1309.649, 1433.957, 2286.626, 0, 0, 0, 1476.663, 557.5227, 688.5848, 0, 499.8139, 570.9055, 652.5359, 0, 0
16.1, 3027.521, 666.5744, 411.8306, 69.95374, 188.5836, 945.4911, 0, 309.0446, 677.1611, 453.1737, 3.740863, 493.0105, 192.2922, 927.6497, 1270.084, 1490.256, 2233.938, 0, 0, 0, 1405.363, 531.1363, 747.0786, 0, 545.3699, 728.3502, 622.8029, 0, 0
16.2, 2889.069, 669.59, 389.3935, 66.4966, 180.4203, 898.7241, 0, 293.6626, 646.8501, 461.6161, 3.56586, 467.6216, 183.5269, 883.0229, 1330.111, 1512.588, 2197.609, 0, 0, 0, 1337.505, 505.9987, 710.0959, 0, 640.3885, 695.29, 594.4247, 0, 0
16.3, 2756.949, 638.6801, 438.3759, 63.21032, 172.6105, 854.2704, 0, 279.0462, 617.8959, 483.5341, 3.399043, 443.54, 175.1612, 840.5431, 1355.444, 1485.985, 2235.65, 0, 0, 0, 1272.924, 482.0508, 811.5599, 0, 636.6282, 663.7304, 567.3395, 0, 0
16.4, 2637.988, 681.3261, 414.4925, 60.08644, 165.1387, 922.8469, 0, 265.1573, 590.2377, 457.4128, 3.24003, 420.6987, 167.1768, 800.1068, 1484.875, 1416.364, 2310.466, 0, 0, 0, 1211.461, 459.2363, 771.3852, 0, 610.3584, 633.6033, 541.4886, 0, 0
16.5, 2746.061, 649.8744, 391.9104, 57.11695, 157.9904, 877.2, 0, 251.9597, 563.8176, 432.7027, 3.088456, 399.0336, 159.5564, 761.6158, 1593.205, 1593.488, 2199.885, 0, 0, 0, 1266.793, 437.5016, 733.1993, 0, 585.1725, 604.8437, 516.8156, 0, 0
16.6, 2826.409, 619.8746, 370.5586, 54.2942, 151.1515, 927.3851, 0, 239.419, 538.58, 475.2752, 2.943973, 378.4842, 216.5607, 724.9765, 1552.88, 1518.83, 2334.09, 0, 0, 0, 1205.626, 416.7955, 753.5029, 0, 561.0259, 667.4503, 493.2667, 0, 0
16.7, 2697.154, 591.2597, 350.3701, 51.61097, 144.6086, 881.5137, 0, 227.5025, 514.4722, 449.6001, 2.806249, 358.9931, 206.6892, 690.0998, 1481.565, 1625.644, 2547.267, 0, 0, 0, 1276.796, 397.0694, 716.2023, 0, 537.8757, 637.1544, 470.7908, 0, 0
16.8, 2779.433, 563.9657, 408.039, 49.06033, 138.3489, 837.9113, 0, 216.1791, 491.4434, 571.2007, 2.674968, 340.5057, 197.2677, 656.9009, 1430.427, 1549.479, 2556.545, 0, 0, 0, 1284.594, 378.2769, 680.7481, 0, 567.1039, 608.2336, 449.3391, 0, 0
16.9, 2703.734, 537.9316, 385.8084, 46.63575, 132.3602, 796.4655, 0, 205.4193, 469.4455, 599.8176, 2.549829, 322.9704, 216.1746, 625.2992, 1364.736, 1476.883, 2626.884, 0, 0, 0, 1222.568, 440.4586, 856.8293, 0, 543.7029, 599.6045, 428.8648, 0, 0
17, 2596.634, 513.0994, 364.7891, 80.20276, 126.6308, 757.0698, 0, 195.195, 508.7363, 567.4145, 2.430544, 306.3381, 206.3207, 595.2177, 1513.416, 1563.307, 2642.148, 0, 0, 0, 1198.027, 419.6125, 814.4137, 0, 530.8988, 684.7101, 409.3234, 0, 0
17.1, 2477.887, 489.4135, 344.9148, 76.23911, 121.1493, 719.6227, 0, 185.4796, 582.7297, 536.7619, 2.316839, 290.5623, 196.916, 566.5834, 1498.11, 1490.063, 2591.014, 0, 0, 0, 1140.181, 399.7531, 774.0978, 0, 514.9763, 653.6307, 390.6725, 0, 0
17.2, 2507.081, 509.5612, 357.3414, 150.6797, 115.9051, 684.028, 0, 292.2548, 556.6456, 520.1485, 2.208453, 275.5989, 207.7636, 539.3265, 1429.31, 1476.335, 2578.68, 0, 0, 0, 1085.128, 380.8336, 735.7776, 0, 493.7262, 623.962, 372.8714, 0, 0
17.3, 2392.429, 486.0386, 337.873, 143.233, 136.1177, 720.0958, 0, 309.8391, 531.7291, 492.0493, 2.105138, 261.4062, 198.2931, 513.381, 1495.078, 1433.443, 2534.445, 0, 0, 0, 1193.896, 362.8095, 809.2763, 0, 536.5129, 678.0327, 355.8814, 0, 0
17.4, 2436.81, 463.6019, 381.0465, 136.1544, 130.2256, 684.4775, 0, 294.4176, 507.9279, 520.4553, 2.006656, 247.9443, 189.2543, 488.6836, 1426.418, 1431.252, 2628.508, 0, 0, 0, 1280.39, 401.6467, 769.2147, 0, 598.1867, 992.8631, 448.8674, 0, 0
17.5, 2429.583, 457.5238, 360.2866, 129.4256, 124.5885, 682.7473, 0, 279.7636, 485.1921, 563.0866, 1.912781, 235.1757, 180.6275, 465.1743, 1535.033, 1449.889, 2831.986, 0, 0, 0, 1250.451, 382.6376, 781.4668, 0, 573.5031, 947.7965, 517.8292, 0, 0
17.6, 2318.475, 436.4034, 340.6577, 171.3663, 119.1955, 648.9765, 0, 355.6154, 463.474, 540.9604, 1.823298, 223.0647, 172.394, 587.3083, 1464.537, 1477.779, 3016.687, 0, 0, 0, 1190.073, 611.2696, 821.4182, 0, 685.2557, 904.7755, 582.4072, 0, 0
17.7, 2452.223, 657.9595, 403.6197, 162.8973, 156.6322, 818.1616, 0, 407.8254, 528.0946, 784.4955, 1.738001, 211.5773, 164.5358, 559.0545, 1397.279, 1408.542, 3150.917, 0, 0, 0, 1132.611, 669.5871, 780.7554, 0, 656.9793, 863.7073, 588.1901, 0, 0
17.8, 2402.509, 627.5865, 390.6908, 189.6786, 316.3142, 915.9442, 0, 387.5269, 550.6146, 777.1819, 1.656695, 200.6815, 189.4031, 532.1599, 1333.11, 1400.011, 3603.669, 0, 0, 0, 1207.563, 745.6828, 816.5536, 0, 629.8697, 824.5031, 645.5122, 0, 0
17.9, 2440.036, 598.6156, 444.5186, 202.9666, 376.8675, 870.6387, 0, 423.1637, 525.9681, 806.1259, 1.579192, 190.3469, 180.7696, 506.5591, 1453.812, 1334.418, 3622.353, 0, 0, 0, 1216.577, 770.5692, 983.4138, 0, 603.8787, 787.0784, 804.5762, 0, 0
18, 2591.349, 570.9821, 420.3006, 246.1812, 360.5541, 827.5742, 0, 491.1185, 502.4247, 762.5777, 1.505315, 180.5444, 219.4264, 482.1899, 1387.046, 1481.129, 3448.984, 0, 0, 0, 1207.341, 777.1776, 934.7318, 0, 578.9601, 751.3525, 767.9154, 0, 0
18.1, 2472.844, 544.6241, 397.402, 234.0148, 344.9468, 786.6397, 0, 466.6742, 479.9352, 859.7517, 1.434894, 171.2467, 266.2144, 458.993, 1338.467, 1411.736, 3616.958, 0, 0, 0, 1149.045, 785.0238, 888.4598, 0, 555.0699, 717.2482, 922.79, 0, 0
