 , C000, C002, C003, C004, C005, C013, C021, C024, C025, C026, C031, C034, C035, C040, C041, C044, C045, C047, C054, C056, C057, C061, C063, C064, C066, C072, C073, C074, C077, C078, C079
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
123.4, 517.4365, 364.8997, 509.6172, 414.433, 721.5524, 2878.542, 1152.864, 2712.115, 2285.752, 2552.504, 799.0699, 4403.491, 42.35701, 2209.176, 49.19825, 550.1436, 2196.038, 2131.328, 2126.274, 2545.148, 988.8449, 1214.428, 801.3425, 345.157, 1109.381, 1589.323, 248.5441, 2852.156, 921.8677, 1750.629, 0.9331474
123.5, 722.3804, 349.1372, 517.4161, 391.4008, 690.4859, 2747.619, 1302.58, 2730.094, 2482.451, 2417.965, 761.3482, 4403.751, 53.01374, 2078.518, 47.14832, 851.4584, 2164.414, 2263.036, 2033.49, 2399.605, 939.1543, 1157.68, 760.9163, 325.5612, 1060.62, 1570.619, 236.976, 2839.076, 1226.157, 1664.179, 0.8909282
123.6, 687.8873, 369.1777, 674.3414, 618.4431, 660.757, 2703.764, 1318.639, 2808.448, 2346.862, 2449.74, 939.9648, 4533.047, 50.75687, 2054.099, 45.1838, 856.6546, 2145.73, 2145.873, 2055.343, 2491.769, 891.9607, 1114.818, 895.4988, 307.0778, 1014.002, 1701.448, 225.9462, 2713.175, 1158.81, 1811.202, 0.8506193
123.7, 655.0413, 353.2305, 639.0584, 645.1696, 693.6968, 2576.72, 1289.377, 3256.646, 2218.68, 2662.881, 895.5918, 4500.968, 48.59607, 1932.613, 43.30114, 977.4678, 2201.051, 2128.486, 2130.406, 2483.912, 847.1386, 1051.692, 850.3226, 289.6439, 969.4337, 1624.97, 215.4299, 2729.675, 1095.161, 1757.641, 0.812134
123.8, 623.7636, 478.9713, 605.6215, 714.3304, 663.8297, 2567.883, 1277.65, 3493.744, 2097.498, 2588.78, 853.3135, 4584.589, 46.52727, 1818.312, 41.49693, 969.4899, 2205.595, 2561.618, 2037.441, 2454.606, 804.5689, 992.1412, 807.4255, 273.1997, 926.8239, 1566.386, 205.403, 2625.834, 1035.009, 1852.06, 0.77539
123.9, 593.9794, 458.2813, 667.3441, 680.0723, 734.0734, 2447.224, 1198.824, 3343.997, 1982.936, 2452.329, 813.0311, 4697.792, 44.54654, 1855.212, 39.76789, 919.5268, 2124.16, 2428.997, 2072.146, 2314.241, 790.6792, 935.9621, 766.6924, 257.6891, 886.087, 1707.467, 195.8427, 2509.389, 978.16, 1952.742, 0.7403084
124, 565.6174, 438.4851, 632.4272, 642.2771, 702.4678, 2332.235, 1124.862, 3711.998, 1874.63, 2323.069, 812.2151, 4762.325, 42.65013, 1745.489, 38.11089, 885.5789, 2014.38, 2493.326, 2341.559, 2181.902, 750.9467, 882.9641, 728.0142, 243.0591, 847.1406, 1664.364, 186.7275, 2398.108, 924.4339, 1864.912, 0.7068141
124.1, 586.095, 419.544, 599.3373, 606.5824, 672.223, 2760.248, 1055.463, 3642.828, 1772.24, 2286.225, 773.8729, 4553.429, 40.83445, 1642.256, 36.52294, 858.742, 2054.13, 2405.669, 2239.38, 2057.131, 713.2107, 832.967, 691.2873, 229.2597, 809.906, 1589.553, 178.0365, 2627.218, 873.6587, 1837.448, 0.6748351
124.2, 558.1095, 401.4211, 567.9786, 572.8715, 673.9433, 2799.527, 990.3456, 3566.859, 1675.443, 2168.65, 836.6252, 4660.49, 39.09607, 1545.128, 35.00115, 814.4864, 2105.563, 2454.255, 2141.659, 2030.538, 677.371, 847.4121, 656.4131, 216.2438, 774.308, 2042.293, 169.75, 2530.135, 825.6724, 1746.711, 0.644303
124.3, 610.6401, 384.0811, 538.2608, 541.034, 701.7693, 2667.984, 929.2456, 3585.44, 1583.932, 2054.343, 811.6406, 4552.94, 37.43169, 1453.744, 33.54277, 787.7698, 2011.987, 2327.193, 2266.411, 1948.356, 690.3406, 799.4282, 623.2983, 203.9668, 740.2747, 2173.065, 161.8492, 2417.934, 780.3217, 2033.452, 0.6151522
124.4, 623.2136, 367.49, 552.9891, 510.9659, 671.5546, 2589.22, 871.9152, 3453.379, 1497.42, 1946.061, 773.3254, 4595.457, 35.83817, 1475.023, 32.14515, 919.3868, 1951.683, 2206.708, 2471.843, 1976.998, 655.6501, 754.1613, 591.8541, 192.3868, 707.7372, 2190.874, 154.3161, 2696.094, 737.462, 1933.036, 0.5873204
124.5, 593.4557, 410.912, 524.0555, 482.5689, 642.6407, 2467.559, 839.8378, 3771.73, 1415.633, 2034.343, 736.819, 4738.006, 34.31249, 1387.786, 30.80577, 872.0059, 1850.816, 2255.133, 2363.979, 1922.915, 826.4113, 711.4575, 561.9962, 181.4643, 676.6298, 2092.396, 147.1337, 2576.533, 696.9564, 1973.251, 0.5607478
124.6, 603.8217, 393.1619, 496.6358, 523.3398, 614.9718, 2526.175, 788.0234, 3789.76, 1338.313, 1927.115, 735.5049, 4665.391, 32.85176, 1305.708, 29.52219, 827.0667, 1902.979, 2361.141, 2633.756, 2264.845, 784.8831, 756.9235, 533.6446, 408.3408, 646.8898, 2363.426, 140.2856, 2462.274, 658.6755, 2042.656, 0.5353774
124.7, 629.8567, 376.1786, 470.6508, 494.2551, 588.4941, 2740.684, 739.4058, 3742.951, 1282.308, 1825.54, 700.7839, 4460.747, 31.45321, 1358.433, 28.2921, 784.4434, 1918.365, 2431.665, 2518.826, 2135.332, 950.3023, 739.3802, 506.7232, 385.1578, 618.4568, 2332.531, 133.7561, 2353.082, 622.4973, 2363.766, 0.5111549
124.8, 599.7816, 359.929, 693.8411, 491.3167, 563.1565, 2611.906, 693.7877, 3741.441, 1411.292, 1760.693, 812.3666, 4774.49, 30.11421, 1278.091, 27.11326, 744.0168, 1819.221, 2364.143, 2645.409, 2215.858, 902.5485, 697.5135, 481.16, 363.2909, 591.2737, 2463.258, 127.5306, 2332.547, 588.3062, 2247.039, 0.4880283
124.9, 571.1425, 354.7754, 657.5378, 464.0117, 538.9097, 2555.532, 650.9841, 3588.984, 1334.209, 1667.889, 889.8017, 4771.096, 28.8322, 1202.501, 25.98354, 746.3876, 1725.2, 2241.745, 2643.234, 2089.146, 857.1943, 658.0174, 502.2612, 342.6655, 802.9055, 2524.352, 121.5949, 2370.052, 555.993, 2174.072, 0.4659481
125, 543.8709, 339.4503, 660.4327, 469.168, 515.7069, 2435.454, 712.321, 3639.427, 1261.336, 1579.977, 1024.394, 4735.048, 27.60477, 1378.662, 24.90089, 707.9222, 1636.039, 2125.685, 2602.495, 1969.679, 814.1193, 620.7578, 476.923, 323.2111, 830.8077, 2599.807, 115.9354, 2363.422, 525.4547, 2380.983, 0.4448668
125.1, 517.9016, 408.5566, 681.0122, 476.0338, 493.5031, 2415.403, 668.374, 3514.297, 1192.444, 1855.502, 976.0355, 4527.348, 26.4296, 1297.124, 23.86336, 760.8056, 1551.486, 2017.33, 2925.782, 1857.044, 773.2089, 585.6079, 452.8632, 304.8612, 935.0947, 2482.949, 110.5393, 2396.096, 496.5937, 2263.406, 0.4247394
125.2, 493.1722, 390.9083, 645.3802, 449.5781, 472.2553, 2301.909, 627.1382, 3387.022, 1127.314, 1757.701, 929.9598, 4542.461, 25.30445, 1220.408, 22.86905, 869.0003, 1471.303, 2117.809, 2798.109, 1750.85, 734.3542, 552.4484, 430.0171, 287.5531, 893.9943, 2371.343, 105.3944, 2552.66, 469.3179, 2151.634, 0.4055225
125.3, 469.6236, 426.733, 611.6125, 424.5927, 451.9223, 2193.748, 588.4465, 3384.736, 1110.046, 1665.055, 886.0591, 4343.209, 24.22721, 1336.453, 21.91617, 824.216, 1407.158, 2308.577, 2979.944, 1650.728, 697.452, 521.1664, 408.3235, 271.2276, 930.3336, 2314.643, 100.489, 2439.46, 443.5403, 2045.382, 0.3871751
125.4, 447.1995, 408.2995, 579.6116, 400.9959, 432.4648, 2090.669, 552.1419, 3239.661, 1049.416, 1577.292, 948.6025, 4237.424, 23.19582, 1257.411, 21.003, 781.7397, 1334.433, 2189.056, 2955.663, 1556.332, 662.4042, 491.6559, 387.7244, 255.829, 889.4424, 2210.603, 95.81185, 2331.28, 419.1785, 1944.377, 0.3696579
125.5, 425.8461, 390.6624, 560.9949, 378.7104, 413.845, 1992.434, 518.0771, 3100.804, 1144.469, 1494.155, 903.8218, 4057.484, 22.20834, 1183.044, 20.12787, 741.4524, 1265.468, 2075.724, 2826.686, 1467.334, 629.1176, 463.8163, 368.1644, 241.3046, 1182.126, 2111.239, 91.35241, 2422.732, 396.1548, 1848.36, 0.3529331
125.6, 405.5123, 373.787, 531.6424, 401.2067, 396.0269, 1898.814, 527.493, 2967.898, 1081.96, 1415.4, 861.155, 4039.061, 21.2629, 1113.075, 19.28921, 703.2413, 1276.417, 1968.258, 2703.337, 1383.426, 597.5037, 437.5531, 349.5912, 227.6048, 1177.462, 2075.196, 87.10052, 2378.62, 374.3957, 1757.084, 0.3369651
125.7, 386.1494, 357.6407, 592.0396, 378.9096, 378.9759, 1809.594, 494.949, 2984.275, 1064.056, 1340.796, 898.6204, 3861.89, 20.35771, 1047.245, 18.48549, 666.9995, 1210.45, 1866.357, 2588.654, 1304.315, 567.4785, 412.777, 331.955, 367.134, 1125.709, 2104.969, 83.04654, 2273.138, 353.8318, 1670.316, 0.3217195
125.8, 367.7111, 342.1918, 561.0627, 510.2529, 362.6591, 1724.565, 490.8167, 2915.049, 1005.939, 1277.123, 954.9394, 3725.994, 19.49105, 1031.597, 17.71527, 632.6254, 1147.892, 1769.731, 2475.692, 1229.729, 627.1317, 389.4039, 315.2085, 346.2904, 1076.23, 2172.968, 79.18124, 2172.333, 334.3973, 1807.57, 0.3071637
125.9, 350.1532, 327.4102, 531.7067, 481.8955, 347.0448, 1643.532, 460.5354, 2959.614, 1102.944, 1234.762, 1006.141, 3658.553, 18.66129, 994.8177, 16.97713, 600.0228, 1088.567, 1678.108, 2520.03, 1159.407, 595.6176, 402.2174, 299.3068, 326.6302, 1028.926, 2075.296, 75.49586, 2075.999, 316.0303, 1718.309, 0.2932665
126, 333.4337, 313.2672, 503.8867, 455.1141, 332.1027, 1566.307, 559.2508, 2832.76, 1042.703, 1169.68, 958.6438, 3605.617, 17.86685, 964.9348, 16.26975, 569.1004, 1032.308, 1709.293, 2410.063, 1154.689, 565.6871, 379.4422, 284.2073, 308.0861, 983.7017, 2162.362, 71.982, 1983.936, 298.6721, 1761.287, 0.279998
126.1, 317.5125, 299.7351, 477.5222, 429.821, 317.804, 1492.71, 524.7474, 2711.343, 985.7516, 1108.027, 913.389, 3499.266, 17.10624, 907.8656, 15.59184, 539.7715, 1084.178, 1709.665, 2345.625, 1183.21, 537.2606, 433.5936, 269.8696, 290.5949, 1007.434, 2065.166, 68.63169, 2061.345, 282.2673, 1674.311, 0.2673298
126.2, 366.9752, 340.9347, 452.5373, 405.9336, 304.1209, 1422.571, 492.3728, 2727.009, 931.9111, 1049.625, 870.2706, 3391.474, 16.378, 854.1716, 14.94218, 511.9542, 1028.146, 1621.151, 2323.728, 1303.244, 510.2626, 409.0417, 256.2552, 274.0967, 1074.963, 1972.339, 65.43732, 1969.932, 266.7635, 1704.012, 0.2552348
126.3, 494.5318, 326.2075, 428.8595, 383.3738, 291.027, 1355.728, 461.9955, 2610.125, 881.0114, 994.3001, 829.1877, 3242.709, 15.68076, 912.4202, 14.31959, 485.5704, 1112.125, 1652.156, 2394.234, 1329.389, 484.6213, 431.1477, 243.3276, 361.1045, 1266.579, 1883.685, 62.39162, 1882.574, 252.1114, 1619.865, 0.243687
126.4, 470.9183, 396.9501, 406.4207, 362.0677, 278.4968, 1292.026, 433.4924, 2587.733, 832.8917, 941.8918, 790.0443, 3100.47, 15.01321, 858.4569, 13.72294, 460.5463, 1054.648, 1631.381, 2289.756, 1253.368, 460.2686, 406.7343, 231.0522, 340.6032, 1210.909, 1816.404, 59.48768, 2077.145, 238.264, 1539.873, 0.2326617
126.5, 448.4323, 379.8032, 385.1559, 341.9457, 266.5061, 1231.317, 406.7478, 2609.339, 787.4002, 959.6035, 752.7486, 3072.918, 14.37408, 807.6851, 13.15115, 436.8119, 1000.142, 1643.469, 2189.837, 1181.695, 437.1395, 383.7034, 219.396, 321.2659, 1157.686, 1868.979, 56.7189, 2024.369, 225.1771, 1728.493, 0.2221352
126.6, 440.2861, 372.2794, 365.0037, 331.7541, 255.0317, 1173.46, 381.6533, 2554.054, 744.3934, 909.024, 754.136, 2938.126, 13.76215, 836.0776, 12.60319, 433.2298, 984.8009, 1558.383, 2120.867, 1114.12, 415.1728, 361.9765, 208.3279, 303.0264, 1106.802, 1784.971, 54.07899, 2188.083, 212.8091, 1643.137, 0.212085
126.7, 419.2628, 356.1982, 345.9059, 313.3168, 244.0513, 1118.322, 358.1069, 2444.583, 703.7356, 861.1105, 718.5355, 2809.247, 13.17628, 786.6295, 12.07805, 410.9031, 933.9048, 1611.321, 2028.319, 1050.41, 394.3098, 341.4799, 197.8182, 347.9332, 1173.225, 1713.954, 51.56196, 2091.05, 201.1204, 1561.995, 0.2024894
126.8, 444.2689, 342.2021, 339.6442, 303.169, 233.5436, 1065.775, 336.0133, 2432.96, 665.2985, 936.3868, 684.6156, 2752.322, 12.61535, 740.1058, 11.5748, 446.1383, 885.639, 1527.899, 1939.808, 990.343, 374.4953, 322.1439, 187.8386, 328.1797, 1121.658, 1636.913, 49.16207, 2279.196, 190.0737, 1484.861, 0.193328
126.9, 423.0555, 358.6859, 321.8733, 286.3203, 223.4884, 1015.697, 315.2827, 2328.68, 628.9607, 887.031, 652.2969, 2637.288, 12.07829, 841.4425, 11.09252, 423.1464, 839.8677, 1448.796, 1855.16, 933.7108, 355.6765, 303.9028, 178.3625, 393.8955, 1114.346, 1605.774, 46.87389, 2208.367, 179.6338, 1411.536, 0.1845811
127, 402.8549, 343.1919, 349.5706, 270.408, 213.8661, 967.9716, 295.8312, 2383.82, 617.6248, 840.2767, 621.5039, 2555.231, 11.5641, 791.677, 10.63033, 401.3393, 839.759, 1376.639, 1774.206, 880.3171, 337.8033, 286.6945, 169.3645, 371.5326, 1151.391, 1533.596, 44.6922, 2207.656, 169.7673, 1341.831, 0.17623
127.1, 450.0552, 328.3672, 331.2803, 255.38, 204.6581, 922.489, 277.5797, 2403.712, 583.8909, 795.9868, 592.1646, 2512.731, 11.0718, 744.8548, 10.1874, 380.6561, 796.3589, 1305.367, 1809.522, 829.9766, 360.4995, 270.4607, 160.8203, 350.4393, 1100.784, 1464.663, 42.61206, 2122.683, 160.4427, 1275.569, 0.1682567
127.2, 428.5655, 314.1828, 338.8499, 241.1872, 195.8465, 879.1435, 260.4542, 2300.685, 551.9995, 754.0314, 564.2102, 2402.512, 10.60046, 700.8018, 9.762923, 361.0388, 755.2018, 1237.785, 1865.081, 782.5148, 388.7029, 255.1461, 152.7073, 768.3579, 1052.401, 1398.828, 40.62873, 2028.551, 151.6302, 1212.579, 0.1606441
127.3, 444.762, 300.6111, 321.1205, 244.9854, 187.4143, 837.8347, 244.3853, 2296.995, 521.85, 781.9885, 537.5755, 2297.127, 10.14918, 659.3542, 9.356134, 342.4326, 716.1717, 1173.702, 1783.694, 737.7672, 369.1701, 280.698, 145.0035, 1350.3, 1200.065, 1335.952, 38.73772, 2231.287, 143.3018, 1152.699, 0.153376
127.4, 473.9703, 321.1992, 304.3188, 231.3703, 179.3452, 798.4669, 229.3078, 2212.757, 493.3473, 796.1306, 512.1981, 2274.399, 9.717118, 663.768, 8.966295, 324.7852, 679.1588, 1112.936, 1727.538, 762.4072, 350.6189, 264.8037, 137.6883, 1529.225, 1238.08, 1275.902, 36.93472, 2168.461, 135.4309, 1095.777, 0.1464367
127.5, 531.1749, 307.3244, 288.3962, 218.5119, 171.6235, 760.9489, 215.1605, 2117.915, 466.4013, 802.2613, 488.0188, 2174.635, 9.303447, 636.0406, 8.592699, 308.0472, 644.0587, 1055.317, 1652.153, 787.9562, 332.9999, 249.8095, 130.7422, 1442.405, 1303.271, 1345.62, 35.21564, 2072.299, 127.9922, 1231.307, 0.1398113
127.6, 595.754, 398.3276, 273.3067, 206.368, 164.2342, 725.1938, 372.5299, 2088.893, 440.927, 768.3309, 464.9808, 2154.854, 8.907386, 598.4232, 8.23467, 292.1719, 610.7727, 1000.681, 1580.058, 762.1752, 316.2662, 277.3737, 124.1465, 1360.514, 1245.988, 1285.135, 33.57658, 1980.4, 120.9622, 1358.273, 0.1334857
127.7, 567.3072, 381.1212, 259.0067, 252.0654, 157.1631, 691.1187, 349.5464, 2113.346, 416.8442, 727.8331, 443.0305, 2307.43, 8.528186, 563.0306, 7.891558, 277.1147, 777.8727, 1013.9, 1511.108, 807.3216, 300.3735, 517.9741, 117.8835, 1409.164, 1264.636, 1227.37, 32.0138, 1934.728, 114.3182, 1291.199, 0.1274463
127.8, 540.2188, 574.4742, 245.4549, 274.4794, 150.3964, 658.6448, 440.3805, 2182.727, 711.0944, 735.7531, 422.1163, 2259.848, 8.165129, 538.5421, 7.562743, 262.8335, 737.671, 1082.184, 1445.168, 761.1553, 285.2794, 488.6443, 111.9365, 1392.385, 1209.051, 1252.327, 30.52376, 1848.93, 302.8498, 1227.437, 0.1216802
127.9, 514.4238, 575.8196, 232.6122, 259.2251, 143.9211, 627.6967, 413.2109, 2201.403, 734.5743, 696.9724, 402.1894, 2164.207, 7.817528, 609.1062, 7.247629, 249.2882, 699.5469, 1026.156, 1382.104, 717.6291, 270.9437, 460.9753, 106.2895, 1458.022, 1155.909, 1371.591, 29.10307, 1836.137, 286.2155, 1360.674, 0.1161749
128, 489.8605, 550.9461, 267.7906, 244.8186, 295.5497, 598.2028, 537.6998, 2107.047, 793.4529, 660.2359, 383.2032, 2151.885, 7.484725, 573.0818, 6.945644, 236.4411, 876.3193, 978.16, 1321.793, 676.5919, 312.9013, 434.8729, 100.9274, 1467.003, 1105.103, 1309.94, 27.7485, 1754.711, 343.7631, 1340.513, 0.1109187
128.1, 466.47, 527.1471, 253.7792, 231.2128, 282.8248, 570.0947, 524.2574, 2318.993, 750.1155, 636.6661, 365.1133, 2203.287, 7.166089, 539.188, 6.656242, 224.256, 893.3316, 927.5183, 1264.114, 637.9013, 527.0032, 410.2486, 95.83584, 1416.68, 1056.531, 1428.889, 26.45698, 1676.897, 324.8817, 1439.506, 0.1059003
128.2, 444.1965, 525.8987, 240.5009, 218.3631, 270.6478, 543.3073, 491.913, 2236.196, 824.6685, 603.1082, 347.8774, 2106.641, 6.861019, 507.2988, 6.378898, 212.6988, 847.1628, 879.4985, 1208.951, 601.4233, 514.4652, 387.0186, 91.0011, 1505.401, 1010.093, 1449.424, 25.22558, 1651.263, 307.0373, 1424.909, 0.101109
128.3, 422.9865, 561.4564, 227.9174, 206.2275, 258.995, 517.7786, 596.8011, 2140.349, 779.6261, 740.784, 331.4551, 2027.311, 6.568935, 477.2956, 6.113111, 201.7373, 803.38, 833.9647, 1156.196, 567.0312, 488.6127, 381.9132, 86.41026, 1419.933, 965.6957, 1565.759, 24.05149, 1661.524, 290.173, 1354.544, 0.09653444
128.4, 402.7892, 600.7938, 215.9922, 194.7664, 247.844, 493.4495, 559.9811, 2265.247, 737.0439, 701.7382, 315.8081, 1938.384, 6.289287, 536.0453, 5.858397, 191.3407, 777.113, 997.9363, 1105.743, 627.9723, 491.42, 360.2878, 82.05103, 1380.525, 923.2503, 1495.38, 22.93204, 1761.357, 274.2351, 1287.654, 0.09216686
128.5, 383.5564, 655.4183, 280.1807, 183.9422, 237.173, 470.2635, 525.4327, 2168.155, 756.8351, 664.7505, 300.8997, 1853.358, 6.021543, 542.3276, 5.614297, 181.4799, 736.9505, 946.2707, 1057.491, 592.062, 513.2346, 339.8868, 77.91171, 1302.147, 882.6705, 1428.164, 21.8647, 1683.248, 259.1725, 1224.067, 0.08799688
128.6, 365.2419, 627.1064, 271.7977, 173.7196, 226.9615, 448.167, 493.0158, 2179.576, 729.7062, 649.3686, 286.6951, 1772.062, 5.765197, 510.2527, 5.380368, 172.1272, 698.8637, 1036.609, 1011.345, 558.2053, 487.4439, 320.641, 73.98121, 1228.219, 843.8743, 1578.478, 20.84703, 1608.603, 331.0064, 1283.124, 0.08401556
128.7, 347.8019, 600.0175, 257.5767, 164.0651, 217.1897, 427.1087, 463.3985, 2324.396, 775.8179, 615.1412, 273.1611, 1694.332, 5.519764, 480.0747, 5.156186, 163.2566, 840.1261, 982.9413, 967.2127, 526.2846, 462.9493, 302.485, 70.24899, 1235.995, 806.7833, 1507.527, 19.87673, 1560.677, 312.8256, 1219.761, 0.08021438
128.8, 331.1946, 574.0987, 244.0997, 154.9471, 207.8386, 407.0399, 434.8089, 2224.769, 733.4437, 582.7178, 260.266, 1701.671, 5.28478, 451.6816, 4.941345, 154.8431, 796.707, 954.8851, 1111.717, 496.1893, 445.1946, 285.3571, 66.70506, 1256.515, 771.3225, 1456.516, 18.9516, 1491.467, 295.6434, 1159.527, 0.07658518
128.9, 315.3804, 549.2996, 231.3279, 146.3359, 198.8901, 387.9142, 426.8283, 2129.411, 693.3839, 552.0035, 247.9796, 1627.028, 5.059799, 424.9678, 4.735456, 146.8632, 755.5319, 905.4484, 1063.205, 574.8456, 422.8231, 375.6889, 63.33992, 1185.178, 797.4507, 1391.047, 18.06952, 1543.488, 375.6632, 1102.267, 0.07312018
129, 300.3212, 525.5717, 219.2243, 138.2033, 190.3269, 369.687, 400.4949, 2160.506, 655.5121, 522.9081, 236.2732, 1686.383, 4.844396, 399.8339, 4.538145, 167.4656, 716.4848, 858.5712, 1016.809, 541.9733, 401.5757, 354.4159, 60.14454, 1117.891, 762.4001, 1352.094, 17.2285, 1647.921, 355.0297, 1047.835, 0.06981194
129.1, 285.9811, 502.8687, 207.754, 130.5226, 182.1323, 352.3163, 375.7861, 2067.903, 619.7089, 495.3463, 225.1194, 1612.411, 4.638163, 376.1865, 4.349055, 158.8352, 739.4582, 814.1208, 1017.671, 537.7712, 381.3961, 334.3474, 57.11036, 1167.294, 769.0964, 1291.319, 16.42662, 1574.842, 335.5294, 1107.473, 0.06665339
129.2, 272.3258, 481.1465, 196.8839, 123.2688, 174.2906, 335.7619, 352.6017, 1979.269, 585.8612, 469.2372, 214.4922, 1574.675, 4.44071, 353.9377, 4.167845, 190.3686, 701.2418, 771.9719, 973.2626, 507.0191, 362.2304, 315.4153, 54.22924, 1161.597, 735.2922, 1233.275, 15.66206, 1564.198, 384.6385, 1052.784, 0.06363773
129.3, 259.3224, 460.3625, 186.5825, 116.4181, 166.7865, 319.9853, 330.8477, 1894.434, 553.8622, 463.9445, 204.3666, 1518.307, 4.251662, 333.0047, 3.994184, 180.5578, 665.0004, 787.3204, 982.8344, 478.0255, 344.0279, 297.5552, 82.10456, 1095.648, 702.9737, 1380.806, 14.93309, 1533.775, 363.512, 1000.795, 0.06075852
129.4, 246.94, 440.4764, 176.8201, 109.9481, 159.6055, 304.95, 435.8821, 1844.841, 523.611, 439.4906, 194.7191, 1451.708, 4.070663, 313.3098, 3.82776, 171.2527, 630.6321, 746.559, 939.9462, 450.6898, 326.7401, 280.7064, 77.96254, 1033.444, 672.0757, 1318.741, 14.23805, 1465.758, 343.5458, 951.3738, 0.05800957
129.5, 235.1488, 421.4492, 246.1062, 103.8378, 152.7337, 290.6211, 408.9901, 1847.491, 595.4032, 416.3256, 185.527, 1520.753, 3.897369, 294.7797, 3.66827, 176.0571, 598.04, 707.9078, 898.9295, 503.427, 342.4039, 264.8116, 74.02947, 1060.262, 642.5358, 1259.465, 13.57536, 1629.93, 324.6763, 904.3931, 0.055385
129.6, 274.4088, 403.244, 236.3766, 98.06695, 146.1577, 276.9655, 416.7465, 1827.895, 562.8831, 394.3816, 176.7688, 1454.046, 3.731453, 277.3456, 3.515425, 166.9839, 567.1323, 671.2577, 859.7027, 474.6388, 325.1977, 249.8169, 70.29482, 1000.067, 709.6371, 1202.853, 12.94351, 1616.081, 336.0736, 859.7324, 0.05287917
129.7, 324.7711, 385.8253, 224.0089, 92.61686, 139.8649, 263.9516, 391.0351, 1749.548, 532.1391, 373.5942, 168.4241, 1390.265, 3.572599, 260.9425, 3.368949, 211.238, 547.3335, 636.5051, 1052.915, 447.4969, 308.8561, 235.6713, 66.74858, 943.2889, 678.4463, 1148.786, 12.34107, 1604.723, 534.277, 817.2772, 0.05048671
129.8, 309.2635, 369.1589, 325.284, 87.46966, 133.843, 251.5492, 366.9099, 1674.56, 503.0743, 353.9025, 160.4733, 1413.905, 3.420509, 245.5095, 3.228576, 200.3517, 547.9047, 603.5516, 1006.969, 421.907, 293.3358, 222.3266, 121.1357, 989.7781, 648.6264, 1097.15, 11.76667, 1533.56, 504.9314, 876.892, 0.0482025
129.9, 294.4965, 353.2124, 308.2645, 82.60851, 128.0804, 239.7295, 440.1219, 1602.785, 475.5971, 335.2488, 152.8978, 1351.885, 3.274893, 230.9893, 3.094052, 252.2515, 576.9755, 721.3203, 1014.092, 397.7805, 383.5752, 209.7375, 115.0247, 1003.305, 620.1172, 1047.834, 11.21901, 1465.552, 477.1977, 970.1492, 0.04602164
130, 280.4345, 343.5412, 292.1354, 78.01753, 122.5659, 228.4652, 485.6903, 1761.289, 449.6206, 317.5782, 145.6799, 1433.59, 3.135476, 217.3279, 2.965133, 239.2516, 547.1565, 683.9758, 969.8401, 501.8285, 478.2471, 197.8613, 169.9858, 946.3434, 592.861, 1263.202, 10.69683, 1400.561, 450.9872, 1000.642, 0.04393945
130.1, 267.044, 328.7013, 276.8503, 113.7392, 117.2888, 217.7302, 481.2758, 1685.798, 508.7239, 492.2705, 138.8028, 1370.707, 3.001994, 204.4745, 2.841586, 299.5387, 518.8785, 648.5648, 927.5189, 537.2374, 454.2146, 186.6576, 161.4103, 892.6159, 566.8029, 1206.422, 10.19896, 1338.452, 426.2164, 973.6765, 0.04195146
130.2, 254.2929, 314.5025, 262.3648, 107.4182, 112.2389, 207.4996, 501.8244, 1700.765, 480.9381, 466.3235, 174.1168, 1601.22, 2.874195, 334.3853, 2.723186, 284.1019, 603.8864, 614.987, 981.2504, 542.8298, 431.3898, 176.0883, 161.9512, 841.9387, 614.3644, 1152.195, 9.724265, 1633.785, 402.8062, 1006.32, 0.04005342
130.3, 242.1506, 300.9171, 248.6373, 154.5761, 107.4065, 197.7497, 470.864, 1705.965, 454.6699, 441.7442, 165.8973, 1764.45, 2.751836, 319.3263, 2.60972, 269.4606, 614.6425, 583.1476, 938.4313, 511.7884, 409.7119, 275.2936, 153.7811, 794.1387, 587.3611, 1100.405, 9.271662, 1561.333, 380.6818, 956.626, 0.03824125
130.4, 348.1411, 409.099, 235.6281, 169.0163, 102.7821, 188.4579, 441.8137, 1853.762, 558.1339, 418.4604, 158.0657, 1687.054, 2.634687, 395.8507, 2.500982, 255.5738, 605.3219, 552.9567, 897.4808, 723.9775, 389.1234, 259.7053, 146.0231, 870.4329, 561.5447, 1345.57, 8.840124, 1492.094, 359.7725, 951.1769, 0.03651107
130.5, 331.5177, 391.4272, 268.2292, 204.4856, 98.35679, 179.6027, 414.5558, 1836.368, 527.6493, 422.2614, 150.6039, 1683.301, 2.522524, 453.9859, 2.396774, 270.8297, 804.1263, 524.3287, 1114.17, 986.2341, 369.5695, 376.0911, 138.6565, 821.0151, 536.863, 1500.631, 8.428672, 1616.361, 340.0117, 1026.99, 0.03485917
