 , C001, C003, C004, C006, C007, C008, C011, C013, C016, C022, C025, C026, C027, C029, C035, C038, C039, C054, C055, C058, C060, C065, C069, C083, C084, C090, C102, C105, C107, C117, C118, C119, C120, C121, C124
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
6.5, 47.49402, 1969.743, 3089.774, 441.1162, 103.9369, 27.80161, 315.5466, 117.4476, 4.768372e-07, 463.1035, 661.5297, 85.90601, 48.3493, 324.7119, 633.9398, 56.19013, 0, 12.8972, 1921.81, 439.3415, 736.7808, 8.454105, 2.384186e-07, 862.3997, 59.99184, 198.1007, 4.768372e-06, 144.7683, 0, 257.1823, 239.8857, 251.9947, 139.0198, 11.98302, 339.0668
6.6, 45.13432, 1903.436, 2941.725, 421.7204, 99.44118, 26.36098, 299.155, 111.8842, 4.768372e-07, 437.619, 678.8406, 82.26487, 46.09229, 314.9074, 606.638, 53.2535, 0, 12.23803, 1893.258, 420.6682, 756.6736, 8.097852, 4.768372e-07, 824.8759, 57.34857, 187.7148, 4.768372e-06, 138.5159, 0, 245.4164, 229.7077, 241.1407, 133.1658, 11.40446, 324.5271
6.7, 42.89188, 1932.737, 2996.648, 426.9316, 95.13995, 24.995, 283.6149, 106.5844, 4.768372e-07, 413.537, 644.2242, 78.77805, 43.94065, 324.373, 635.2551, 50.47034, 0, 11.61255, 1813.156, 402.7887, 756.1548, 7.75661, 4.768372e-07, 812.2861, 54.82177, 177.8735, 4.768372e-06, 132.5334, 0, 234.1888, 219.9617, 230.7542, 127.5583, 10.85383, 310.611
6.8, 40.76083, 1924.632, 2853.062, 436.1931, 91.02476, 23.6998, 268.8821, 101.5357, 4.768372e-07, 390.7802, 611.373, 75.43903, 41.88944, 309.0485, 675.8059, 47.83264, 0, 11.01904, 1935.823, 385.669, 718.3517, 7.429748, 2.384186e-07, 776.9427, 52.4063, 168.548, 3.814697e-06, 126.8094, 0, 223.4748, 210.6291, 220.8151, 122.187, 10.32979, 297.2916
6.9, 38.73568, 1894.71, 2847.048, 417.0138, 87.08757, 22.47172, 353.6955, 96.72605, 4.768372e-07, 426.8305, 665.691, 72.24152, 39.93399, 294.448, 672.063, 45.33279, 0, 10.45587, 1853.92, 458.0822, 887.7585, 7.11666, 2.384186e-07, 743.1372, 50.09725, 159.7115, 3.814697e-06, 236.1421, 0, 213.251, 201.6925, 211.304, 117.0418, 9.831056, 284.5433
7, 36.81113, 1795.844, 2782.85, 398.6778, 83.32069, 21.30727, 394.3854, 134.6111, 2.384186e-07, 445.7601, 659.6997, 69.17956, 38.06982, 280.5373, 656.3979, 42.96359, 0, 9.921473, 1806.433, 521.3966, 843.3759, 6.816766, 4.768372e-07, 867.3029, 47.88994, 151.3383, 4.768372e-06, 255.8026, 0, 203.495, 193.135, 202.2027, 112.1133, 9.356399, 272.3418
7.1, 34.98221, 1707.276, 2734.354, 381.148, 79.71674, 20.20316, 398.6305, 128.2348, 2.384186e-07, 469.8903, 626.0594, 66.24737, 36.29268, 267.2837, 628.1288, 40.71821, 0, 9.414392, 1866.49, 568.6046, 841.7363, 6.529509, 3.576279e-07, 829.5657, 45.77988, 143.4041, 4.768372e-06, 244.7547, 0, 194.1852, 184.9407, 193.4933, 107.3923, 8.904658, 260.6634
7.2, 33.24415, 1679.929, 2777.343, 364.389, 76.26866, 19.15627, 401.1425, 122.1605, 2.384186e-07, 464.4241, 594.1345, 63.43946, 34.59849, 254.6563, 601.0773, 38.59018, 0, 8.933228, 1942.078, 544.4373, 889.5179, 6.254357, 3.576279e-07, 876.0342, 43.7628, 135.8858, 4.768372e-06, 234.1839, 0, 185.3014, 177.094, 185.1591, 102.8701, 8.474729, 249.4858
7.3, 31.59245, 1683.761, 2743.64, 377.4381, 72.96974, 18.16362, 458.2021, 116.3739, 2.384186e-07, 538.684, 605.9173, 60.75056, 32.98339, 297.9162, 575.1908, 36.57336, 0, 8.476655, 1859.911, 521.2972, 845.0475, 5.9908, 2.384186e-07, 958.3384, 41.83459, 128.7617, 4.291534e-06, 224.0696, 0, 176.824, 169.5802, 177.1839, 98.53839, 8.065557, 316.3556
7.4, 30.02281, 1649.305, 2707.493, 360.8422, 69.81351, 17.22242, 434.4, 119.4908, 2.384186e-07, 509.0403, 575.0195, 58.17564, 31.44369, 292.1543, 598.9747, 34.66195, 0, 8.043418, 1781.22, 499.1407, 848.0176, 5.738349, 3.576279e-07, 975.7375, 39.99134, 213.0003, 3.814697e-06, 214.3922, 0, 168.7345, 162.3852, 169.5522, 94.38905, 7.67614, 302.7899
7.5, 28.53116, 1563.244, 2721.542, 397.44, 66.79379, 16.32998, 411.8344, 135.176, 2.384186e-07, 521.3932, 545.6973, 55.70985, 29.97585, 280.5444, 573.1786, 32.85043, 0, 7.632323, 1739.458, 477.9258, 805.6218, 5.496536, 2.384186e-07, 933.2823, 38.2293, 201.8333, 4.291534e-06, 205.1328, 0, 161.015, 155.4955, 162.2492, 90.41442, 7.305524, 289.8058
7.6, 27.11361, 1573.452, 2634.62, 379.9646, 63.90469, 15.48379, 390.4411, 128.7729, 2.384186e-07, 492.7011, 517.8704, 53.34858, 28.57655, 275.8326, 626.3571, 31.13358, 0, 7.24224, 1784.219, 457.6126, 765.3456, 5.264914, 3.576279e-07, 892.6743, 36.5449, 225.9843, 4.291534e-06, 196.2732, 0, 153.6487, 148.8981, 155.2607, 86.60717, 6.952803, 277.3786
7.7, 25.7665, 1491.349, 2574.673, 380.5428, 61.14056, 14.68144, 370.159, 122.6731, 2.384186e-07, 465.5879, 491.4624, 51.08739, 27.24256, 289.6329, 599.3818, 29.50647, 0, 6.872093, 1895.419, 438.1628, 848.6126, 5.043051, 3.576279e-07, 853.8331, 34.93472, 214.1366, 4.291534e-06, 187.7963, 0, 146.6194, 142.5806, 148.5733, 82.96024, 6.617111, 265.4843
7.8, 24.48632, 1487.849, 2534.645, 363.8105, 58.49598, 13.92068, 350.9305, 116.8622, 2.384186e-07, 439.9668, 466.4011, 48.92204, 25.97084, 281.4682, 602.9896, 27.96439, 0, 6.520864, 1949.978, 419.5397, 806.1871, 4.830538, 4.768372e-07, 854.2709, 33.39547, 202.91, 4.768372e-06, 179.6855, 0, 139.9117, 136.5312, 142.1739, 79.46687, 6.297627, 316.4326
7.9, 23.26974, 1496.343, 2468.368, 360.0917, 55.96579, 13.19933, 332.7008, 111.3266, 2.384186e-07, 415.7556, 442.6177, 46.84846, 24.75849, 268.1707, 631.3882, 26.5029, 0, 6.187587, 1910.668, 401.7081, 765.8827, 4.62698, 3.576279e-07, 817.1007, 31.92406, 192.2721, 4.291534e-06, 171.925, 0, 133.5108, 130.7384, 136.0501, 76.12061, 5.993568, 302.8636
8, 22.11361, 1481.615, 2410.801, 381.9216, 53.54505, 12.51536, 315.4182, 106.0532, 2.384186e-07, 392.8766, 450.8762, 44.86278, 23.60274, 255.5014, 685.1359, 25.1178, 0, 5.871344, 2007.818, 384.6344, 727.5932, 4.432001, 3.576279e-07, 827.3223, 30.51747, 239.7162, 4.291534e-06, 164.4997, 0, 127.4028, 125.1914, 130.1901, 72.91525, 5.70419, 289.8764
8.1, 21.01492, 1419.886, 2435.969, 365.1286, 51.22901, 11.86684, 346.6942, 101.0296, 2.384186e-07, 416.3433, 427.8845, 42.96126, 22.50093, 272.819, 655.6293, 23.80508, 0, 5.571263, 1922.87, 525.446, 691.218, 4.245237, 3.576279e-07, 791.3247, 29.17285, 227.1486, 3.814697e-06, 297.1714, 0, 121.5743, 119.8798, 124.5825, 69.84486, 5.428782, 277.4462
8.199999999999999, 19.97081, 1415.43, 2349.95, 394.5891, 49.01315, 11.25192, 383.2777, 96.24395, 2.384186e-07, 417.9969, 406.0652, 69.11958, 21.45056, 272.1844, 627.3934, 22.56097, 0, 5.286519, 1841.515, 503.1131, 656.6613, 4.066344, 2.384186e-07, 811.4838, 27.88748, 215.2398, 3.33786e-06, 284.3368, 0, 116.0123, 114.7935, 119.2165, 66.90376, 5.166673, 265.5489
8.300000000000001, 18.97858, 1373.891, 2335.864, 425.6476, 46.89313, 10.66886, 363.3677, 91.685, 1.192093e-07, 394.9946, 475.2753, 66.18993, 20.44922, 294.6614, 600.3735, 21.38188, 0, 5.016328, 2136.483, 481.7294, 623.8322, 3.894989, 1.192093e-07, 792.921, 26.65875, 203.9554, 3.33786e-06, 272.0565, 0, 110.7049, 109.923, 114.0815, 437.6388, 361.1037, 254.1618
8.4, 18.03565, 1520.936, 2300.915, 465.459, 44.86481, 10.11602, 344.492, 87.342, 1.192093e-07, 373.2582, 474.2488, 129.0946, 19.49463, 280.7406, 620.1838, 20.26441, 0, 4.759946, 2181.333, 461.2545, 592.6443, 3.730855, 1.192093e-07, 758.4202, 25.48415, 193.2626, 3.33786e-06, 260.3065, 0, 105.6402, 105.2592, 109.1678, 419.2103, 760.3673, 243.2631
8.5, 17.13957, 1441.573, 2373.94, 444.9929, 42.92423, 9.591825, 326.5968, 83.20473, 0, 352.7179, 466.5113, 123.6229, 18.58459, 267.4775, 593.4744, 19.20534, 0, 4.516668, 2312.271, 441.65, 563.0157, 3.573638, 1.192093e-07, 818.3005, 164.3454, 183.1304, 2.861023e-06, 249.0641, 0, 100.8073, 100.7932, 104.4657, 401.5578, 977.8594, 232.8316
8.6, 16.28801, 1463.961, 2328.224, 425.4266, 41.06758, 9.094794, 309.6313, 109.5741, 0, 423.2414, 442.7223, 118.3831, 17.71704, 254.8409, 567.9153, 18.20162, 0, 4.285824, 2214.441, 422.8786, 534.8684, 3.423046, 1.192093e-07, 804.6835, 184.5243, 173.5294, 2.861023e-06, 238.3072, 0, 96.19542, 96.51674, 99.96608, 384.6486, 995.1727, 222.8475
8.699999999999999, 15.47875, 1387.572, 2224.141, 406.7207, 39.29124, 8.623517, 293.547, 104.3837, 0, 399.9506, 420.1464, 113.3654, 16.88999, 242.8014, 543.457, 17.25036, 0, 4.066777, 2190.282, 404.9051, 508.1282, 3.278799, 1.192093e-07, 775.1282, 176.394, 164.4317, 2.384186e-06, 228.0148, 0, 91.79456, 92.42171, 95.6603, 368.4514, 947.1243, 213.2915
8.800000000000001, 14.70971, 1370.442, 2220.2, 388.8373, 37.59174, 8.176661, 278.2982, 99.43922, 0, 377.9414, 445.2382, 108.5604, 16.10154, 265.3429, 557.3174, 16.34882, 0, 3.858927, 2097.614, 387.6955, 482.7249, 3.140631, 5.960464e-08, 764.6601, 168.622, 155.8111, 2.384186e-06, 218.167, 0, 87.59504, 88.50043, 91.53999, 352.9363, 955.0033, 204.1453
8.9, 13.97887, 1298.933, 2113.818, 371.7402, 35.96574, 7.752959, 263.8416, 94.72891, 0, 357.1434, 422.534, 129.2928, 15.3499, 252.8072, 568.3301, 15.49439, 0, 3.661699, 2193.221, 371.2174, 458.5916, 3.008286, 1.192093e-07, 774.7097, 161.1925, 147.6423, 2.384186e-06, 208.7445, 0, 83.58763, 84.74551, 87.59715, 338.0745, 908.8943, 195.3913
9, 13.28434, 1315.27, 2132.56, 391.9564, 34.41008, 7.351214, 250.1359, 90.24173, 0, 337.4899, 493.0016, 127.2621, 14.63335, 304.6516, 543.8539, 14.68462, 0, 3.474552, 2146.193, 355.4396, 435.6648, 2.881517, 1.192093e-07, 758.4066, 154.0903, 139.9018, 2.145767e-06, 199.729, 0, 79.76357, 81.1499, 83.82413, 323.8386, 978.7487, 277.9042
9.1, 12.62432, 1419.748, 2069.954, 416.7197, 32.92171, 6.970287, 237.1422, 101.4135, 0, 318.9179, 491.9536, 121.8681, 13.95025, 298.7199, 534.5701, 13.91716, 0, 3.296969, 2135.541, 340.3325, 413.8842, 2.760091, 1.192093e-07, 822.3168, 211.6967, 132.5672, 2.145767e-06, 191.1028, 0, 76.11445, 77.70686, 80.21363, 310.2021, 957.5441, 265.9874
9.199999999999999, 11.9971, 1506.541, 2067.184, 434.4999, 31.49771, 6.609098, 224.8235, 96.60966, 0, 301.368, 582.223, 116.7027, 13.29903, 284.6074, 553.3345, 13.18982, 0, 3.128463, 2045.189, 325.8674, 393.1924, 2.643781, 1.788139e-07, 786.537, 394.632, 125.6171, 1.907349e-06, 182.8492, 0, 72.63227, 74.4099, 76.75864, 297.1398, 955.4808, 361.773
9.300000000000001, 11.40103, 1446.191, 1968.133, 492.3817, 30.13531, 6.266626, 332.4704, 92.03339, 5.960464e-08, 284.7838, 552.5334, 150.7769, 12.67822, 277.239, 529.5042, 12.50048, 0, 2.968569, 1958.659, 312.0171, 373.5352, 2.532373, 1.788139e-07, 836.8054, 377.2443, 179.6048, 1.907349e-06, 174.9521, 0, 69.3094, 71.25283, 73.45247, 284.6275, 909.3488, 346.2596
9.4, 10.83458, 1398.569, 1983.223, 470.7318, 28.83183, 164.0524, 315.1996, 87.67389, 0, 269.1122, 524.3579, 163.6134, 12.08638, 264.1413, 611.45, 11.84718, 0, 2.816847, 1903.166, 298.7556, 354.8607, 2.425659, 2.384186e-07, 825.2497, 360.6228, 170.1886, 1.907349e-06, 208.6505, 0, 66.13856, 68.2297, 70.2887, 272.6422, 929.5597, 331.4116
9.5, 10.29628, 1400.17, 1912.89, 450.0338, 27.58474, 155.5515, 425.0236, 129.8976, 5.960464e-08, 254.3031, 537.3445, 156.6786, 11.52218, 251.6623, 585.1167, 11.22802, 0, 2.67288, 2053.996, 286.0576, 337.1198, 2.323443, 1.788139e-07, 825.6314, 344.7336, 161.2661, 1.907349e-06, 199.639, 0, 63.11277, 65.33483, 67.2612, 261.1615, 884.6791, 385.2626
9.6, 143.8416, 1429.837, 1915.722, 430.2459, 26.39159, 147.4911, 402.945, 123.7445, 5.960464e-08, 240.3089, 509.9435, 152.9932, 10.98431, 292.7015, 559.9176, 10.64121, 0, 65.66079, 1967.093, 273.8994, 320.2659, 2.225533, 1.192093e-07, 789.7074, 329.5444, 152.8114, 1.907349e-06, 212.0118, 0, 60.22541, 62.56279, 64.3641, 250.1642, 841.9656, 368.7421
9.699999999999999, 191.1864, 1355.228, 1858.344, 411.3281, 25.25005, 139.8483, 382.0134, 117.8829, 5.960464e-08, 227.0847, 483.9397, 146.5085, 10.47155, 278.8733, 616.6429, 10.08508, 0, 62.3049, 1965.234, 262.2579, 304.2545, 2.13175, 1.788139e-07, 845.8801, 315.0246, 144.7999, 1.907349e-06, 216.3587, 0, 57.47015, 59.90837, 61.59179, 239.6301, 801.3141, 352.9299
9.800000000000001, 213.3638, 1361.209, 1801.855, 393.242, 24.15788, 132.6016, 362.1691, 112.299, 5.960464e-08, 214.5883, 459.262, 140.2988, 9.982721, 349.0523, 590.086, 9.558007, 0, 59.12054, 2022.281, 251.1112, 289.0437, 2.041919, 1.192093e-07, 821.8028, 301.1444, 137.2085, 1.66893e-06, 234.9258, 0, 54.84093, 57.36656, 58.93888, 229.5395, 795.4023, 360.3391
9.9, 202.7631, 1335.49, 1766.77, 375.9513, 23.11296, 125.7304, 383.55, 143.8194, 5.960464e-08, 273.695, 475.7765, 134.3522, 9.516716, 343.426, 648.9984, 9.058483, 0, 56.09892, 1936.721, 240.4383, 274.5932, 1.955873, 1.192093e-07, 892.3799, 287.8759, 130.015, 1.66893e-06, 224.7795, 0, 52.332, 54.9326, 56.40025, 219.8738, 791.3783, 439.2202
10, 192.689, 1265.804, 1760.526, 359.4208, 22.11323, 119.2153, 382.158, 137.0068, 0, 337.1901, 451.515, 128.6576, 9.072464, 365.96, 649.3422, 8.585064, 0, 53.23174, 2043.474, 335.167, 260.8652, 20.33473, 1.788139e-07, 853.5516, 275.1919, 123.1987, 1.66893e-06, 256.5222, 0, 49.93786, 52.60191, 53.97096, 210.6152, 753.1694, 454.9052
10.1, 183.1154, 1205.624, 1709.121, 343.6171, 21.15674, 113.0377, 403.632, 208.8176, 0, 351.7151, 460.2449, 123.2044, 8.648951, 348.6708, 628.7272, 8.136388, 0, 50.51109, 1957.017, 320.9215, 247.8236, 19.47783, 1.788139e-07, 816.4128, 263.0669, 116.7397, 1.66893e-06, 245.4432, 0, 47.65324, 230.3176, 51.64631, 201.7464, 716.8052, 500.9047
10.2, 242.4598, 1167.925, 1692.259, 362.7205, 20.24163, 151.6716, 382.6647, 198.9262, 0, 332.3604, 436.7755, 117.9824, 8.245207, 413.8278, 640.7812, 7.711161, 0, 47.9295, 1874.218, 307.2814, 235.4339, 18.65704, 1.192093e-07, 780.8898, 251.476, 110.6194, 1.430511e-06, 246.8728, 0, 45.47314, 220.5456, 49.42178, 193.2511, 709.1539, 479.4252
10.3, 269.9759, 1106.983, 1693.753, 368.5662, 19.3661, 143.8122, 454.0109, 189.5033, 0, 314.0707, 432.0555, 203.1217, 7.860311, 394.2772, 698.659, 7.308157, 0, 155.1436, 1794.922, 322.2261, 223.6636, 38.11831, 1.490116e-07, 746.9126, 240.3958, 104.8199, 1.192093e-06, 236.2106, 0, 300.2966, 251.6944, 47.29307, 185.1134, 737.9739, 507.6933
10.4, 256.5624, 1129.275, 1743.638, 352.3604, 18.52843, 136.3601, 430.4266, 226.3851, 0, 471.8133, 494.1857, 194.5124, 155.3455, 552.2902, 699.1147, 6.926215, 0, 147.2143, 1833.914, 346.2458, 350.9984, 71.00925, 1.490116e-07, 714.4137, 229.8039, 154.3348, 1.192093e-06, 309.5039, 0, 409.7775, 241.0154, 45.25605, 177.3185, 769.0679, 485.9228
10.5, 243.8153, 1070.349, 1815.265, 336.8672, 17.72701, 129.2942, 408.0674, 280.7505, 0, 445.8495, 572.5273, 186.2679, 416.4394, 719.3383, 678.924, 6.564234, 0, 139.6903, 1989.748, 428.3781, 612.1906, 68.01694, 1.490116e-07, 683.3289, 219.6786, 170.0943, 1.192093e-06, 296.1366, 0, 637.2053, 417.0673, 164.8096, 169.8518, 828.3875, 496.3185
10.6, 282.8393, 1014.498, 1770.938, 322.0552, 16.96024, 122.5944, 386.8698, 272.0664, -5.960464e-08, 462.5698, 543.3322, 178.3729, 396.9995, 916.2988, 756.4218, 6.221171, 0, 132.5508, 2015.375, 424.4322, 581.5847, 65.15072, 1.788139e-07, 653.5966, 209.9995, 161.1768, 1.072884e-06, 283.3467, 0, 758.8348, 499.5207, 157.7108, 162.6995, 788.3917, 566.0106
10.7, 297.1765, 992.174, 1686.082, 338.3132, 16.22664, 230.3962, 387.3874, 259.179, -2.980232e-08, 494.3145, 515.6259, 170.8126, 378.467, 878.3268, 878.0214, 5.896037, 0, 125.7762, 1970.528, 494.7937, 552.509, 62.40528, 1.788139e-07, 625.158, 200.7468, 205.4136, 252.8739, 271.1091, 0, 778.1207, 478.3269, 202.7328, 155.8484, 782.1859, 557.0475
10.8, 282.4116, 940.4024, 1605.292, 337.1406, 15.52478, 218.4575, 367.2639, 322.4479, -2.980232e-08, 594.5052, 489.3323, 163.5726, 360.7997, 924.2988, 959.4601, 5.587896, 0, 119.3478, 2042.314, 507.6365, 596.4027, 59.77554, 1.490116e-07, 597.9567, 191.9018, 235.0587, 241.8565, 259.4001, 0, 793.7495, 458.0324, 194.0006, 149.2858, 773.3087, 533.1606
10.9, 268.3802, 932.9373, 1609.6, 353.4157, 14.85327, 207.1374, 385.9109, 335.0841, -2.980232e-08, 612.2271, 464.3796, 156.6396, 343.9572, 880.6318, 918.1392, 5.295859, 0, 181.5626, 1955.906, 486.0605, 566.5862, 57.25661, 1.490116e-07, 611.1714, 183.4465, 222.7353, 231.319, 248.1968, 0, 890.3033, 618.859, 185.6446, 142.9995, 783.1219, 663.8448
11, 255.046, 927.0828, 1532.475, 337.8761, 14.2108, 196.4039, 365.8642, 343.4061, -2.980232e-08, 578.5365, 440.6993, 150.0004, 327.9008, 839.0277, 971.4082, 5.019084, 0, 172.2831, 1873.153, 512.4743, 538.2604, 54.84383, 1.788139e-07, 617.7577, 175.3638, 233.3388, 221.2407, 237.4773, 0, 849.5726, 592.602, 177.6484, 136.978, 760.5071, 635.3782
11.1, 242.3743, 885.4119, 1527.695, 323.0197, 13.59613, 204.7565, 346.8588, 327.1393, -2.980232e-08, 546.6998, 418.2266, 143.6425, 312.594, 843.2812, 942.1937, 4.756775, 0, 175.2038, 1889.576, 490.6927, 511.3506, 52.53272, 1.788139e-07, 603.1761, 167.6372, 243.4576, 211.6014, 227.2208, 0, 810.7053, 567.4589, 169.9967, 131.21, 862.7164, 608.1324
11.2, 230.3322, 907.5349, 1547.02, 308.8167, 13.00804, 200.1932, 328.8407, 339.1134, -2.980232e-08, 574.3073, 396.8998, 137.5542, 298.0017, 845.4927, 997.811, 4.508174, 0, 166.2492, 1934.675, 469.8369, 485.7862, 50.319, 1.788139e-07, 576.9313, 160.251, 257.189, 202.3822, 217.4073, 0, 799.1728, 543.3827, 162.6745, 125.6849, 821.0632, 582.0549
11.3, 449.891, 876.9244, 1539.731, 391.7288, 12.44539, 267.8774, 311.7585, 323.05, -2.980232e-08, 542.7033, 425.0175, 131.724, 284.0907, 843.9817, 1006.495, 4.272566, 0, 209.0105, 2073.572, 449.8676, 461.4998, 48.19857, 1.788139e-07, 592.8962, 153.1903, 294.4345, 193.5646, 208.0176, 0, 783.577, 520.3279, 155.6678, 120.3924, 781.4211, 557.0956
11.4, 427.5386, 868.9943, 1465.953, 374.5045, 11.90708, 253.9964, 295.5638, 307.7476, -2.980232e-08, 512.8386, 403.3445, 126.1408, 270.829, 804.1091, 1002.38, 4.049272, 0, 198.3281, 1985.841, 430.7469, 474.8317, 46.16749, 1.490116e-07, 640.0016, 146.4406, 303.2815, 185.1311, 199.0335, 0, 994.9852, 498.2513, 148.9628, 115.3228, 743.6929, 533.2067
11.5, 406.2968, 823.6502, 1395.711, 358.0376, 11.39205, 298.6407, 314.2474, 293.17, 0, 484.6172, 382.7766, 120.7943, 258.1863, 875.3751, 959.2103, 3.837646, 0, 188.1916, 2071.591, 412.439, 521.5024, 44.222, 1.490116e-07, 612.1545, 139.9884, 287.3813, 177.0652, 190.4374, 0, 949.4654, 477.1115, 142.5466, 110.4667, 707.7863, 510.342
11.6, 386.1104, 780.6722, 1328.835, 342.2948, 10.8993, 351.2344, 297.9233, 279.2828, 0, 482.2408, 363.2575, 115.6744, 246.1339, 879.7509, 917.9001, 3.637082, 0, 178.5733, 2084.211, 482.6683, 537.9561, 42.3585, 1.192093e-07, 615.5807, 133.8204, 332.5006, 169.3506, 182.2125, 0, 906.0281, 456.8685, 136.4068, 105.8151, 673.6133, 488.4579
11.7, 366.9268, 815.6511, 1341.052, 327.2441, 10.42786, 333.0341, 282.4472, 266.0536, 2.980232e-08, 503.3866, 344.7338, 110.7715, 234.644, 899.9359, 1004.021, 3.446999, 0, 169.4465, 2067.686, 462.1536, 511.0615, 40.57352, 1.192093e-07, 600.905, 127.9242, 315.0686, 161.9722, 174.3428, 0, 864.5781, 437.4843, 130.5314, 101.3593, 641.0903, 528.7422
11.8, 348.6965, 784.7959, 1290.554, 312.8553, 9.976812, 315.7768, 305.3155, 253.451, 2.980232e-08, 475.6854, 327.1546, 106.0765, 223.6906, 863.4883, 1173.642, 3.266851, 0, 160.7862, 1980.204, 442.5108, 485.5116, 38.86376, 1.043081e-07, 574.759, 122.2878, 298.5504, 154.9152, 166.8131, 0, 825.0243, 418.9227, 124.9091, 97.09116, 610.1375, 584.1985
11.9, 331.3718, 789.1547, 1281.889, 299.0991, 9.545275, 299.4138, 327.8419, 290.8648, 2.980232e-08, 449.5086, 384.8373, 101.5804, 213.2484, 879.7411, 1288.865, 3.096117, 0, 152.5685, 1966.365, 423.7029, 461.2389, 37.22605, 1.043081e-07, 602.5781, 116.8998, 351.2749, 148.1657, 159.6086, 0, 787.2801, 401.1485, 119.529, 93.00275, 580.6792, 559.1473
12, 314.9079, 805.615, 1291.937, 285.9478, 9.132403, 283.8987, 331.2376, 277.0869, 0, 424.7723, 365.2131, 97.27487, 203.2937, 838.1791, 1387.17, 2.934307, 0, 144.7708, 1927.942, 405.6943, 438.1798, 35.65735, 1.043081e-07, 576.3594, 111.7491, 332.8585, 141.7103, 152.7152, 0, 751.2626, 384.1285, 114.3806, 89.0865, 552.6431, 535.1703
12.1, 299.2621, 785.9085, 1250.078, 273.3747, 8.737391, 269.1875, 337.9757, 305.955, 1.490116e-08, 401.3972, 346.5897, 93.15186, 193.8037, 798.5807, 1327.429, 2.780952, 0, 137.3717, 1881.255, 388.4512, 416.2735, 34.15476, 1.043081e-07, 551.2815, 106.8254, 315.4077, 135.5361, 146.1195, 0, 716.893, 367.8306, 109.454, 85.33517, 525.9607, 512.2214
12.2, 284.3935, 754.6918, 1244.159, 261.3545, 8.359464, 255.2386, 320.419, 291.4623, 1.490116e-08, 551.3602, 328.9159, 89.2036, 277.9071, 760.853, 1330.422, 2.635613, 0, 130.3507, 1936.775, 371.9409, 395.4623, 32.71548, 1.192093e-07, 550.8049, 102.1186, 333.4711, 129.6309, 139.8087, 0, 684.0957, 352.2242, 104.7395, 81.74179, 500.5665, 490.2567
12.3, 270.2637, 715.312, 1229.783, 249.8628, 7.997883, 242.0126, 303.7743, 277.6562, 1.490116e-08, 521.019, 312.1433, 85.42268, 295.3201, 746.9473, 1313.982, 2.49787, 0, 123.6885, 1854.832, 356.1324, 375.6916, 31.33686, 1.192093e-07, 576.8159, 97.61922, 315.9881, 123.983, 133.7704, 0, 652.7988, 337.28, 100.2282, 78.29974, 476.3984, 512.593
12.4, 256.8359, 677.9871, 1170.857, 294.9445, 7.651943, 229.4719, 287.9943, 264.5039, 2.980232e-08, 492.3475, 350.9567, 81.80202, 440.916, 711.6589, 1278.952, 2.367325, 0, 117.3669, 1776.356, 340.9958, 398.8104, 30.01633, 1.043081e-07, 571.9493, 93.31807, 299.4217, 118.5812, 127.993, 0, 622.9338, 322.9698, 95.9111, 75.00262, 453.3972, 490.6123
12.5, 244.0753, 649.5656, 1210.254, 281.9759, 7.320965, 217.5811, 320.3728, 275.0386, 2.980232e-08, 465.2538, 333.0602, 78.33483, 420.3335, 678.0377, 1332.757, 2.243603, 0, 111.3683, 1748.924, 381.7469, 512.9874, 58.74112, 8.940697e-08, 627.3278, 89.20643, 283.7239, 113.4147, 122.465, 0, 594.4351, 309.2668, 91.77998, 246.0187, 431.5065, 469.5742
12.6, 231.9487, 648.2572, 1187.104, 300.5626, 7.004304, 206.3064, 303.7305, 262.0104, 2.980232e-08, 439.651, 316.0763, 75.0146, 400.7118, 646.0049, 1275.36, 2.126347, 0, 105.6763, 1791.722, 365.5217, 487.3411, 56.26579, 8.940697e-08, 600.0322, 85.27596, 268.8491, 108.4734, 117.1759, 0, 567.2402, 296.1451, 87.82681, 307.7721, 410.6727, 449.4383
12.7, 220.4245, 651.9855, 1175.412, 287.3469, 6.70134, 195.616, 287.9528, 303.8625, 2.980232e-08, 415.4571, 299.9585, 71.83508, 382.0061, 641.4745, 1312.653, 2.015219, 0, 100.2753, 1757.688, 610.3998, 462.9771, 53.89476, 7.450581e-08, 573.9242, 81.51866, 309.4169, 103.7473, 112.1151, 0, 541.2895, 283.5803, 84.0439, 294.8122, 390.8448, 430.1658
12.8, 209.473, 617.9649, 1119.092, 309.894, 6.41148, 185.4795, 272.9946, 289.4689, 2.980232e-08, 392.5947, 360.735, 68.79034, 364.1736, 611.1691, 1256.121, 1.909899, 0, 95.15028, 1749.989, 584.4562, 439.831, 51.62364, 7.450581e-08, 548.9522, 77.92691, 293.1951, 99.2271, 107.2729, 0, 516.5259, 271.5485, 80.42393, 282.3979, 371.9742, 411.7197
