 , C002, C003, C004, C005, C006, C007, C011, C012, C013, C014, C015, C017, C018, C019, C020, C021, C022, C025, C026, C027, C029, C030, C031, C033, C035, C038, C040, C045, C050, C051, C055, C056, C059, C065, C066, C067, C069, C076, C079, C081, C087, C088, C089, C094, C095, C096, C097, C099, C107, C108, C111, C112, C123, C124, C129, C133
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
275.9, 1998.216, 1283.199, 294.6367, 292.0813, 995.233, 2.086861, 1895.409, 635.0823, 727.4036, 1022.291, 2069.416, 1412.178, 1126.409, 374.2955, 1749.08, 2162.978, 3271.826, 743.9857, 1806.39, 57.9724, 2894.258, 1003.818, 587.2318, 2770.261, 2196.967, 1923.016, 565.4398, 2898.634, 2304.269, 126.5551, 1182.861, 2159.231, 2830.386, 294.5723, 1141.862, 1903.874, 955.5334, 2312.07, 13.29271, 807.939, 1939.156, 719.2545, 817.8787, 272.8203, 440.9277, 1335.273, 2897.916, 119.641, 761.1391, 839.7975, 2201.102, 1071.635, 603.6499, 8.691636, 1282.306, 475.4913
276, 2119.307, 1289.29, 280.5023, 344.0551, 983.736, 1.982336, 1831.035, 701.3296, 733.5209, 1052.111, 1993.984, 1353.297, 1114.869, 357.1237, 1667.894, 2140.89, 3490.779, 712.2402, 1811.403, 55.40043, 2844.139, 955.0113, 625.0492, 2686.63, 2166.561, 2035.154, 542.0419, 2869.331, 2369.209, 121.0184, 1153.574, 2200.592, 2756.16, 281.6767, 1186.329, 1821.096, 988.6823, 2215.273, 12.70109, 821.7601, 1896.575, 689.2676, 796.9854, 259.0774, 419.8538, 1342.186, 3020.231, 114.0628, 782.5963, 853.9661, 2198.483, 1067.804, 659.144, 8.322364, 1227.733, 455.7475
276.1, 2023.373, 1288.1, 300.8847, 374.6881, 935.7007, 1.883047, 1744.105, 669.4537, 699.3357, 1076.872, 1943.02, 1414.959, 1107.859, 340.7397, 1691.125, 2091.72, 3353.543, 681.8492, 1813.535, 52.94257, 2768.561, 992.0911, 632.6398, 2672.746, 2244.502, 2007.862, 519.6122, 2813.425, 2341.503, 115.724, 1265.279, 2147.621, 2783.626, 269.3457, 1245.879, 1893.111, 943.7246, 2163.63, 12.13581, 796.066, 1914.5, 660.5309, 833.6873, 246.0267, 399.7871, 1394.848, 2891.917, 108.7447, 749.1068, 846.1923, 2208.181, 1075.823, 629.7786, 7.968781, 1213.525, 436.8236
276.2, 1991.217, 1367.082, 346.3696, 354.8454, 1013.339, 1.78873, 1774.932, 708.6999, 858.4946, 1053.848, 1911.279, 1386.444, 1129.59, 363.406, 1789.305, 1994.37, 3349.945, 738.8873, 1769.002, 50.59375, 2848.837, 943.8546, 603.6204, 2686.343, 2180.791, 2055.672, 498.1106, 2897.176, 2518.886, 110.6611, 1208.654, 2083.034, 2778.287, 257.5545, 1262.804, 1911.618, 900.8113, 2303.225, 11.59568, 892.7768, 1828.134, 632.9924, 798.2224, 233.6334, 380.6794, 1347.019, 2916.982, 103.6745, 799.8053, 808.2613, 2219.206, 1097.634, 601.7216, 7.63022, 1263.122, 418.6854
276.3, 1995.433, 1395.887, 480.4037, 382.8392, 1007.493, 1.699138, 1849.507, 676.489, 996.0464, 1009.749, 1964.197, 1439.678, 1132.92, 346.7338, 1828.764, 1901.551, 3324.048, 707.3593, 1769.267, 48.34913, 3000.531, 954.7026, 575.9321, 2731.431, 2125.875, 2076.04, 632.2136, 2865.711, 2406.994, 105.8198, 1227.352, 2157.165, 2867.758, 246.2795, 1263.13, 1901.976, 906.6435, 2345.543, 11.07959, 926.697, 1838.316, 606.6019, 764.2661, 221.8645, 362.485, 1289.902, 2924.96, 98.84077, 765.5793, 836.3206, 2261.846, 1102.274, 698.1833, 7.306044, 1298.989, 401.3004
276.4, 1905.107, 1383.76, 457.3578, 471.3177, 958.2973, 1.614033, 1996.349, 645.7421, 949.6263, 967.4947, 1896.743, 1422.638, 1115.995, 330.8265, 1786.816, 1813.051, 3380.327, 677.1766, 1828.677, 46.20411, 2982.678, 1000.625, 628.5763, 2669.209, 2105.113, 2001.703, 703.6042, 2823.711, 2513.507, 101.1903, 1280.151, 2149.151, 2785.181, 235.498, 1432.305, 1850.114, 865.4163, 2382.651, 10.58647, 1046.862, 1828.853, 581.3117, 799.0443, 210.6883, 516.4441, 1266.22, 2800.694, 94.23238, 732.8179, 798.832, 2325.712, 1112.03, 788.1855, 6.99564, 1270.996, 384.6373
276.5, 1952.373, 1326.073, 435.4174, 446.3578, 911.5042, 1.533191, 1932.326, 616.3927, 905.3696, 951.4664, 2090.366, 1363.322, 1101.971, 375.2542, 1793.34, 1728.671, 3434.557, 695.6443, 1888.964, 44.15424, 3255.587, 1165.559, 610.6681, 2748.431, 2057.031, 2037.64, 698.3869, 2883.236, 2571.688, 96.7633, 1222.86, 2052.128, 2787.474, 225.1886, 1416.177, 1892.486, 826.0638, 2517.358, 10.1153, 1031.752, 1746.35, 557.0759, 765.0531, 200.0752, 491.7609, 1425.973, 2681.707, 89.83885, 701.4585, 763.0239, 2287.635, 1064.055, 753.0713, 6.698424, 1346.673, 566.0241
276.6, 1863.996, 1270.79, 414.5295, 520.9128, 866.9958, 1.456398, 1862.938, 671.6492, 921.1712, 946.5405, 2003.256, 1358.948, 1064.194, 470.5449, 1801.79, 1701.721, 3328.761, 677.5819, 1806.64, 42.19532, 3119.912, 1108.889, 629.3063, 2914.582, 2208.746, 2004.883, 710.8497, 2786.765, 2530.907, 92.52998, 1332.435, 2010.209, 2748.4, 215.3305, 1500.01, 1907.398, 788.5008, 2672.159, 9.665103, 987.8512, 1751.231, 533.8505, 732.5079, 189.9967, 468.2574, 1546.283, 2728.16, 85.65017, 738.1384, 728.821, 2290.353, 1018.149, 719.5214, 6.413836, 1553.274, 626.9402
276.7, 1779.619, 1329.852, 394.6436, 649.9893, 882.4309, 1.383451, 1774.493, 641.1223, 878.2407, 975.9814, 1995.311, 1370.716, 1043.884, 448.9574, 1718.157, 1721.437, 3291.674, 703.0884, 1788.579, 40.32331, 3154.938, 1054.973, 646.0958, 2808.403, 2189.914, 1955.835, 681.4347, 2810.499, 2635.27, 88.48187, 1272.804, 2080.193, 2629.436, 205.9039, 1463.797, 1887.039, 938.9979, 2709.094, 9.23494, 945.8185, 1672.229, 511.5934, 789.9396, 180.4258, 445.8773, 1480.717, 2673.193, 81.65678, 757.1612, 696.1512, 2273.475, 1093.801, 687.4662, 6.141338, 1635.796, 657.3531
276.8, 1919.354, 1287.27, 399.9366, 615.5673, 839.3422, 1.314158, 1775.357, 611.9828, 837.3109, 935.1405, 2122.352, 1377.122, 1158.842, 474.3059, 1638.406, 1687.287, 3257.947, 956.3928, 1710.63, 38.53435, 3107.201, 1003.679, 721.3317, 2741.739, 2092.292, 1892.263, 754.2986, 2766.014, 2558.187, 84.61086, 1306.885, 2035.656, 2697.302, 196.89, 1465.909, 1804.993, 896.2995, 2765.328, 8.823921, 905.5743, 1715.365, 490.2642, 798.2236, 171.3371, 424.5668, 1417.932, 2691.916, 77.84959, 724.7601, 782.6633, 2231.778, 1094.597, 656.8391, 5.880418, 1566.179, 630.058
276.9, 1953.427, 1317.293, 479.6382, 604.9984, 798.3575, 1.248336, 1764.887, 595.3829, 798.2885, 896.0086, 2080.63, 1353.922, 1177.923, 452.5459, 1569.823, 1798.014, 3245.399, 1016.546, 1697.92, 36.82476, 3107.017, 992.7437, 688.2439, 2709.618, 2038.19, 1807.27, 723.0857, 2724.297, 2592.812, 80.90921, 1248.398, 1978.35, 2580.55, 188.2707, 1494.812, 1790.552, 911.1417, 2797.346, 8.431196, 867.0425, 1802.525, 469.8243, 764.2673, 162.7062, 404.2748, 1357.808, 2577.551, 74.2199, 693.7455, 783.3112, 2229.238, 1047.374, 627.5765, 5.630583, 1580.679, 667.4955
277, 1865.002, 1262.376, 456.629, 657.5999, 805.2861, 1.18581, 1681.097, 611.748, 761.0848, 929.4123, 1993.925, 1376.825, 1185.899, 431.7841, 1616.347, 1722.093, 3097.152, 1018.382, 1707.001, 89.91413, 3068.104, 1008.837, 656.6739, 2738.583, 2103.931, 1909.427, 693.1644, 2815.078, 2477.636, 77.3695, 1325.736, 1902.353, 2625.09, 180.0287, 1428.651, 1869.871, 910.6473, 2713.935, 8.05595, 830.1501, 1721.209, 450.2366, 731.7555, 154.5101, 384.9527, 1334.608, 2665.603, 70.75945, 664.0581, 748.1989, 2201.833, 1079.164, 712.6704, 5.391363, 1513.408, 678.5942
277.1, 1996.113, 1276.505, 434.7235, 713.8862, 765.9644, 1.126416, 1690.395, 724.3016, 760.9659, 890.5201, 2068.928, 1319.418, 1153.07, 468.2918, 1670.065, 1674.058, 3122.705, 1049.37, 1723.325, 85.92506, 3103.72, 1005.995, 685.603, 2661.637, 2047.03, 1866.1, 664.4813, 2760.492, 2437.819, 73.98465, 1266.405, 1913.512, 2720.695, 172.1476, 1471.565, 1788.571, 869.2381, 2780.134, 7.697405, 794.8276, 1643.562, 431.4655, 700.6267, 146.7269, 366.5541, 1334.646, 2552.355, 67.46033, 635.6411, 731.8265, 2192.674, 1032.607, 680.9204, 5.162306, 1566.827, 685.6415
277.2, 2025.971, 1232.965, 413.869, 676.0803, 728.5627, 1.069997, 1709.815, 691.3817, 725.5016, 853.2554, 2135.386, 1373.092, 1104.172, 459.4897, 1629.056, 1671.877, 2991.089, 1027.136, 1662.025, 82.11295, 3039.392, 1005.221, 767.9788, 2739.444, 2038.206, 1911.273, 669.832, 2812.511, 2480.543, 70.74789, 1297.82, 1969.254, 2602.93, 164.6114, 1431.528, 1857.951, 894.1805, 2760.432, 7.354818, 794.7432, 1746.693, 413.477, 700.6363, 139.3357, 349.0348, 1382.518, 2499.457, 64.31504, 659.8582, 766.1414, 2197.647, 1147.199, 650.5849, 4.942981, 1525.556, 745.9974
277.3, 1979.753, 1208.178, 394.0148, 701.3535, 782.3924, 1.016404, 1781.833, 681.2123, 762.1249, 817.55, 2046.4, 1363.597, 1169.812, 496.0799, 1609.676, 1645.549, 2868.898, 994.3828, 1713.226, 131.1794, 3070.945, 956.346, 732.7513, 2639.904, 2060.641, 1957.688, 676.8186, 2692.015, 2488.102, 67.65273, 1268.195, 1927.075, 2490.263, 157.4052, 1452.328, 1854.584, 853.5201, 2821.842, 7.027478, 869.9472, 1667.896, 396.2385, 751.7796, 132.3169, 332.3529, 1362.685, 2616.862, 61.31639, 631.621, 817.0705, 2196.163, 1180.39, 671.279, 4.732974, 1460.63, 715.0215
277.4, 1890.137, 1166.353, 375.1131, 763.6423, 744.1886, 0.9654956, 1697.239, 650.2507, 737.0657, 783.3387, 2057.202, 1306.742, 1120.204, 492.7303, 1547.354, 1669.022, 2840.42, 1032.42, 1716.127, 260.0466, 3014.273, 932.7418, 699.1397, 2606.821, 1968.782, 1869.756, 749.0081, 2706.238, 2500.418, 64.69298, 1289.744, 1937.114, 2622.693, 150.5144, 1388.047, 1859.698, 814.7086, 2819.743, 6.714707, 876.199, 1644.446, 379.7187, 719.799, 243.9817, 316.4682, 1384.381, 2578.812, 58.45755, 697.2469, 780.4449, 2203.451, 1167.985, 641.373, 4.531889, 1495.85, 685.3317
277.5, 1913.427, 1172.619, 357.1181, 734.1735, 707.8502, 0.9171368, 1680.918, 632.6766, 749.0607, 750.5591, 2010.578, 1415.59, 1127.665, 518.3597, 1475.531, 1626.251, 2807.114, 988.3672, 1697.187, 383.5347, 3021.654, 983.7036, 667.0699, 2688.536, 1941.901, 1821.103, 718.0142, 2716.498, 2389.346, 61.86272, 1334.487, 1849.663, 2594.635, 143.9253, 1326.612, 1778.84, 777.6619, 2836.827, 6.415857, 889.7209, 1570.262, 363.8876, 689.1789, 231.6914, 301.3428, 1325.68, 2605.172, 55.73201, 667.4097, 819.0724, 2211.45, 1129.315, 649.8245, 4.339348, 1476.932, 780.4659
277.6, 1908.742, 1166.074, 339.9864, 695.2933, 673.2863, 0.8712001, 1619.25, 603.921, 757.3723, 719.1512, 1948.105, 1356.568, 1091.769, 494.5786, 1437.965, 1659.135, 2794.335, 1017.018, 1623.22, 472.5268, 3010.203, 954.7818, 636.4712, 2713.906, 1855.336, 1837.441, 755.358, 2674.691, 2400.756, 59.15628, 1310.223, 1766.161, 2600.067, 137.6247, 1317.722, 1784.024, 870.9861, 2786.645, 6.130307, 851.8636, 1567.214, 348.7165, 659.8613, 220.0203, 286.9402, 1303.85, 2536.856, 53.13354, 638.8492, 806.3286, 2171.813, 1098.058, 702.1337, 4.154987, 1466.012, 748.0587
277.7, 1822.34, 1117.462, 323.6766, 669.4733, 640.41, 0.8275642, 1672.194, 576.4724, 755.8452, 689.0576, 2099.66, 1382.739, 1075.987, 471.8885, 1371.219, 1593.882, 2796.613, 973.6224, 1619.883, 451.5629, 3031.364, 944.4783, 607.276, 2685.673, 1939.423, 1845.004, 724.1013, 2594.419, 2387.481, 56.56824, 1329.876, 1686.427, 2521.955, 131.5998, 1259.399, 1758.551, 831.3803, 2778.169, 5.857467, 877.0812, 1496.514, 334.178, 631.791, 208.937, 273.2261, 1307.026, 2460.471, 50.65622, 611.511, 770.1845, 2166.57, 1121.057, 670.8531, 3.978459, 1463.208, 716.9972
277.8, 1834.385, 1070.876, 308.1491, 731.6211, 609.1392, 0.7861139, 1592.805, 600.3312, 720.6195, 660.2233, 2035.713, 1325.086, 1094.197, 450.2394, 1417.927, 1532.786, 2756.222, 932.0784, 1549.285, 458.9536, 2945.28, 942.8419, 579.42, 2626.186, 1852.968, 1801.434, 694.1379, 2588.978, 2322.309, 54.09343, 1270.36, 1764.919, 2589.187, 125.8388, 1236.838, 1682.091, 893.805, 2718.385, 5.596769, 839.7617, 1496.01, 320.2456, 604.9147, 198.4121, 260.1674, 1251.606, 2515.881, 48.29441, 585.3427, 825.4834, 2139.043, 1080.188, 640.9662, 3.80943, 1497.987, 687.2254
277.9, 1751.349, 1080.135, 293.3666, 692.8761, 579.3952, 0.7467397, 1651.617, 610.1105, 687.0355, 752.3281, 2042.278, 1337.87, 1047.795, 498.1615, 1398.738, 1461.449, 2659.191, 892.3069, 1481.765, 438.592, 2980.169, 896.9999, 552.8419, 2576.397, 1855.517, 1720.521, 665.4145, 2478.059, 2234.167, 51.72689, 1308.35, 1697.602, 2637.695, 120.3299, 1242.806, 1649.167, 872.5783, 2778.875, 5.347675, 893.7818, 1428.522, 306.894, 579.1817, 188.4174, 247.7328, 1332.492, 2495.106, 46.04271, 560.2942, 846.7946, 2158.91, 1123.784, 612.4107, 3.647583, 1490.249, 747.2281
278, 1691.809, 1035.105, 279.2932, 669.3649, 551.1036, 0.7093377, 1573.204, 630.4239, 716.3577, 720.8462, 1957.171, 1282.087, 1146.558, 500.9487, 1333.813, 1452.705, 2672.665, 854.2325, 1541.321, 419.1337, 2855.972, 853.3868, 527.4828, 2510.272, 1848.839, 1691.312, 637.8796, 2588.764, 2258.66, 49.46388, 1249.798, 1720.568, 2666.683, 115.0622, 1187.799, 1649.04, 832.9001, 2790.232, 5.109667, 874.7827, 1454.51, 294.0991, 554.5434, 178.9261, 235.8925, 1283.586, 2552.518, 43.896, 536.3176, 842.8455, 2065.424, 1088.88, 753.4567, 3.492612, 1467.231, 716.201
278.1, 1662.792, 1012.935, 265.8949, 711.6172, 524.1935, 0.6738091, 1561.134, 609.1238, 778.7947, 690.6816, 1922.746, 1268.581, 1097.936, 526.2352, 1374.417, 1530.388, 2637.195, 817.7828, 1551.175, 400.5386, 2919.799, 891.5193, 627.3777, 2574.831, 1798.094, 1655.254, 611.4842, 2592.132, 2158.327, 47.29988, 1193.866, 1642.893, 2581.118, 110.0251, 1204.146, 1606.853, 820.7271, 2701.239, 4.882252, 864.6937, 1388.894, 281.8376, 530.9532, 169.9129, 224.6181, 1269.707, 2540.039, 326.5891, 572.7451, 903.1825, 2075.067, 1107.25, 719.8896, 3.344226, 1461.961, 686.4623
278.2, 1706.136, 970.7064, 253.1394, 673.9315, 498.5974, 0.6400599, 1702.532, 633.2341, 742.4995, 661.7794, 1902.961, 1315.693, 1234.165, 549.0649, 1310.621, 1503.438, 2560.646, 849.7404, 1483.572, 475.5418, 2882.471, 848.1727, 655.3678, 2557.228, 1775.585, 1580.906, 586.181, 2526.998, 2062.452, 45.23055, 1140.437, 1720.076, 2542.43, 105.2085, 1150.849, 1536.989, 861.2848, 2812.419, 4.664958, 969.0546, 1326.238, 270.0874, 508.3665, 161.3538, 213.8826, 1243.517, 2537.781, 311.3621, 563.8673, 878.9156, 2071.01, 1218.62, 1136.598, 3.202143, 1414.766, 710.123
278.3, 1729.06, 976.6156, 240.9957, 638.2416, 474.2512, 0.6080012, 1648.327, 631.4639, 707.8958, 634.0865, 1998.421, 1281.64, 1190.532, 523.8751, 1308.105, 1494.154, 2557.691, 813.4824, 1438.743, 454.4442, 2810.234, 882.7194, 625.3058, 2594.355, 1826.171, 1536.203, 561.9248, 2457.739, 2141.745, 43.25175, 1218.292, 1655.899, 2476.498, 100.6028, 1127.937, 1501.794, 822.1202, 2694.676, 4.457335, 927.8217, 1350.083, 258.827, 486.7407, 153.2258, 203.6602, 1241.831, 2526.258, 313.4211, 656.2069, 888.5686, 2058.091, 1304.448, 1085.961, 3.066097, 1421.113, 709.1652
278.4, 1742.413, 935.9014, 229.4347, 752.1024, 517.1037, 0.5775481, 1697.319, 602.7634, 674.9047, 607.5525, 1983.384, 1228.202, 1174.492, 499.8409, 1247.387, 1471.31, 2575.588, 851.5504, 1489.385, 490.7275, 2919.161, 839.8006, 702.9824, 2561.334, 1744.765, 1533.523, 538.6724, 2352.443, 2116.767, 41.35952, 1163.77, 1720.984, 2489.067, 96.19865, 1147.47, 1493.067, 871.8019, 2724.455, 4.258954, 925.2817, 1289.178, 248.0361, 466.0348, 145.5072, 193.9264, 1189.175, 2585.938, 543.9906, 655.5977, 911.8971, 2008.752, 1318.262, 1037.581, 2.935831, 1393.036, 679.7186
278.5, 1704.499, 896.8845, 218.4282, 712.2728, 578.9196, 0.5486205, 1835.994, 624.7665, 674.5082, 582.1288, 2032.126, 1237.254, 1124.685, 476.9094, 1260.922, 1582.91, 2776.682, 870.3487, 1455.861, 468.9561, 2822.857, 923.2537, 740.9988, 2643.158, 1861.266, 1464.643, 516.3821, 2345.86, 2022.737, 39.55008, 1153.133, 1732.36, 2520.461, 91.98734, 1193.087, 1529.388, 1029.629, 2771.823, 4.069401, 885.9114, 1231.021, 237.6951, 446.2098, 138.1775, 184.6578, 1247.658, 2675.464, 728.6609, 688.537, 871.0208, 1998.724, 1280.262, 991.3561, 2.8111, 1333.75, 697.1624
278.6, 1778.362, 863.8409, 207.9498, 711.6608, 571.7973, 0.5211416, 1748.828, 656.9919, 736.1042, 557.769, 2117, 1185.666, 1076.991, 518.4476, 1225.841, 1509.24, 2758.633, 833.2112, 1392.412, 448.1507, 2740.732, 1022.886, 707.009, 2786.918, 1821.625, 1434.554, 495.0142, 2347.853, 1932.885, 37.8198, 1169.11, 1688.377, 2494.804, 87.96039, 1140.281, 1550.389, 1183.854, 2777.343, 3.888285, 848.2162, 1259.659, 227.7852, 427.2281, 205.097, 175.8321, 1304.513, 2734.123, 723.6489, 659.0725, 831.9768, 1981.635, 1336.467, 947.1904, 2.691668, 1276.987, 690.2717
278.7, 1697.862, 913.7553, 197.974, 797.6912, 543.8767, 0.4950392, 1916.689, 627.1312, 701.7985, 534.4286, 2133.187, 1136.23, 1123.8, 494.6625, 1196.431, 1438.999, 2746.65, 951.9813, 1374.881, 428.2683, 2765.179, 973.1518, 674.5782, 2872.869, 1740.421, 1485.602, 474.5305, 2256.716, 1979.701, 36.16521, 1202.375, 1691.785, 2386.817, 84.10973, 1089.811, 1482.98, 1359.904, 2906.685, 3.715229, 812.1249, 1258.892, 218.2885, 409.0539, 223.9423, 294.7325, 1249.198, 2716.662, 689.9092, 630.8689, 794.683, 1946.652, 1365.037, 904.9924, 2.57731, 1318.904, 661.6097
278.8, 1812.448, 945.2559, 188.4768, 911.8799, 517.3195, 0.4702441, 2012.771, 598.6276, 768.9971, 557.1694, 2168.811, 1109.973, 1076.143, 471.9685, 1140.897, 1372.027, 2827.317, 911.3606, 1379.874, 409.268, 2867.752, 925.8361, 643.635, 3119.163, 1872.571, 1534.478, 454.8944, 2309.268, 2004.068, 34.58302, 1172.722, 1704.041, 2348.139, 80.42764, 1156.997, 1615.038, 1298.066, 3044.847, 3.549876, 852.3452, 1202.101, 209.1877, 488.963, 212.6615, 280.6459, 1388.84, 2734.429, 718.3887, 631.6204, 759.0609, 1914.512, 1419.859, 864.6744, 2.467811, 1374.921, 860.6523
278.9, 1895.612, 1076.178, 179.4351, 907.9991, 524.726, 0.4466909, 2095.717, 571.4196, 853.1813, 586.7836, 2127.988, 1073.174, 1157.267, 484.0492, 1164.364, 1456.718, 2884.908, 938.4314, 1408.474, 391.1107, 2825.41, 971.6874, 614.1113, 3204.749, 1858.006, 1492.889, 536.8971, 2230.788, 2057.117, 33.07004, 1120.239, 1747.569, 2373.164, 76.90674, 1172.933, 1597.155, 1239.04, 3014.297, 3.391882, 816.0782, 1199.668, 200.4663, 493.939, 201.949, 324.0252, 1448.306, 2827.732, 684.8943, 712.3179, 725.0355, 1848.754, 1495.465, 826.1525, 2.362963, 1481.684, 824.9156
279, 1852.358, 1196.991, 170.8273, 859.9135, 592.6878, 0.4243175, 2033.127, 622.0995, 982.8693, 620.0528, 2039.31, 1137.113, 1108.19, 512.0343, 1144.069, 1441.628, 2836.721, 941.39, 1360.691, 373.7589, 2758.492, 924.443, 585.9418, 3377.462, 1808.031, 1474.29, 693.4591, 2322.021, 2014.633, 31.62325, 1070.105, 1717.308, 2314.867, 73.53998, 1241.532, 1527.713, 1296.756, 3045.944, 3.240921, 816.9998, 1145.548, 471.7922, 488.8015, 309.5978, 328.8943, 1386.895, 2804.973, 741.5712, 681.8357, 692.5354, 1949.331, 1532.471, 789.3469, 2.262571, 1540.186, 790.6627
279.1, 1768.509, 1191.509, 162.6323, 889.405, 563.7471, 0.4030646, 1999.689, 622.6704, 1093.189, 594.106, 2043.095, 1135.516, 1176.996, 529.6328, 1122.894, 1432.952, 2783.507, 938.7037, 1329.475, 357.1769, 2795.689, 879.4956, 559.0644, 3456.947, 1863.941, 1517.902, 704.3721, 2299.597, 1947.168, 30.23976, 1142.783, 1669.546, 2305.394, 70.3206, 1186.581, 1461.29, 1299.757, 3058.35, 3.096677, 845.1657, 1188.977, 452.1224, 468.0079, 368.9765, 313.175, 1405.535, 2861.102, 706.9959, 652.658, 661.4921, 1942.455, 1466.357, 754.1809, 2.166444, 1538.066, 757.8322
279.2, 1823.908, 1259.619, 154.8305, 842.3041, 657.7646, 0.3828763, 1904.752, 707.3892, 1042.242, 569.2451, 2028.958, 1140.836, 1157.625, 602.2207, 1070.773, 1379.422, 2866.547, 1043.762, 1363.251, 341.3306, 2868.073, 836.7336, 533.4199, 3441.999, 1872.932, 1594.206, 862.7901, 2302.272, 2008.746, 28.9168, 1160.467, 1594.175, 2291.64, 67.24216, 1164.213, 1397.755, 1240.654, 3115.49, 2.958854, 809.2042, 1135.34, 461.7021, 513.3071, 372.6284, 339.111, 1417.132, 2753.856, 739.1143, 732.8633, 631.8404, 1858.342, 1524.385, 720.5816, 2.0744, 1550.028, 726.3648
279.3, 1819.238, 1226.803, 147.403, 797.6975, 644.1204, 0.3636991, 1940.425, 675.2379, 1109.543, 545.4244, 2019.343, 1179.072, 1108.534, 574.5922, 1093.527, 1403.912, 2796.03, 1087.716, 1434.313, 326.1873, 2933.845, 796.0507, 508.9518, 3784.514, 1848.071, 1545.772, 973.5271, 2203.636, 1919.515, 27.65171, 1154.621, 1597.735, 2351.889, 64.29849, 1229.417, 1533.112, 1268.809, 3220.876, 2.827165, 774.7729, 1084.122, 829.1484, 576.9987, 393.4843, 368.0664, 1468.347, 2776.156, 723.8635, 756.6059, 603.5178, 1905.66, 1599.757, 688.4792, 1.986267, 1518.109, 696.204
279.4, 1754.386, 1175.659, 140.3317, 755.4532, 675.9781, 0.3454825, 2049.366, 644.5479, 1185.341, 563.683, 1976.328, 1221.115, 1061.524, 673.1531, 1053.229, 1608.171, 2742.547, 1105.978, 1526.468, 311.7159, 3004.826, 757.3459, 485.606, 3994.687, 1963.199, 1476.342, 1001.469, 2176.676, 1962.519, 26.44197, 1120.496, 1547.858, 2405.199, 61.48368, 1267.69, 1466.454, 1271.706, 3235.414, 2.701336, 787.7809, 1098.676, 794.5799, 569.32, 373.663, 385.9018, 1505.694, 2761.564, 790.7855, 881.1812, 793.1028, 1957.775, 1673.323, 657.8069, 1.901879, 1582.253, 667.2957
279.5, 1748.679, 1192.843, 133.5997, 715.4461, 642.9705, 0.3281783, 2038.349, 671.0121, 1130.099, 540.0951, 2022.9, 1170.2, 1124.5, 677.3514, 1045.568, 1909.544, 2743.529, 1058.787, 1518.393, 330.2506, 3064.782, 720.5229, 529.9831, 4090.075, 2012.89, 1410.031, 1002.905, 2152.737, 1939.687, 25.28516, 1127.471, 1617.484, 2374.426, 58.7921, 1257.538, 1428.203, 1213.878, 3346.453, 2.581108, 754.2612, 1049.113, 761.4526, 545.1013, 379.5038, 414.0536, 1605.636, 2788.49, 753.9156, 937.194, 757.5516, 1872.999, 1638.938, 628.5012, 1.821076, 1578.365, 639.5876
279.6, 1842.762, 1143.115, 127.1907, 818.5033, 764.5643, 0.3117408, 1941.576, 711.0851, 1148.676, 589.2139, 2055.785, 1202.756, 1132.82, 674.9399, 1096.384, 2011.107, 2625.38, 1067.477, 1519.181, 315.5989, 3055.633, 685.4904, 538.4429, 3955.315, 2063.076, 1508.972, 961.4044, 2199.919, 1958.886, 24.17895, 1077.014, 1544.462, 2344.419, 56.21835, 1374.403, 1423.18, 1301.17, 3206.352, 2.466231, 857.1349, 1001.785, 729.7064, 582.5154, 378.5924, 458.579, 1537.554, 2854.283, 718.7648, 1093.751, 723.5939, 1888.88, 1602.03, 600.501, 1.743706, 1612.75, 613.0302
279.7, 1759.346, 1321.433, 121.0891, 775.1572, 727.231, 0.2961266, 1974.867, 700.5808, 1221.888, 709.2863, 2129.661, 1152.607, 1196.605, 710.9106, 1045.493, 1917.509, 2871.265, 1021.928, 1473.265, 301.5973, 3104.957, 731.118, 541.3453, 4069.163, 2100.978, 1441.194, 1079.485, 2175.029, 1970.169, 23.12115, 1028.814, 1576.718, 2434.014, 53.75726, 1444.496, 1361.302, 1242.003, 3145.675, 2.356467, 820.6642, 956.5929, 699.2838, 573.2406, 459.7126, 447.1803, 1622.958, 2733.02, 685.2529, 1046.947, 691.1584, 1807.088, 1663.265, 573.7482, 1.669623, 1544.113, 700.7408
279.8, 1679.707, 1320.917, 115.2802, 840.7165, 853.5225, 0.2812945, 1907.036, 712.4484, 1164.943, 679.6055, 2040.913, 1189.964, 1153.433, 678.2957, 1014.322, 1898.521, 3137.083, 978.3231, 1434.081, 288.2168, 3192.94, 695.5703, 516.5136, 4301.134, 2062.84, 1376.461, 1053.079, 2162.226, 1947.077, 22.10962, 1025.778, 1565.449, 2386.75, 51.40392, 1500.356, 1493.916, 1293.959, 3141.839, 2.251588, 869.7665, 1086.299, 670.1296, 548.855, 550.1769, 595.9173, 1576.463, 2721.314, 766.3578, 1077.547, 660.1769, 1880.286, 1617.519, 548.1873, 1.598688, 1630.148, 671.6441
