 , C000, C001, C004, C007, C009, C010, C011, C013, C015, C016, C021, C022, C023, C026, C030, C031, C032, C038, C040, C042, C043, C045, C046, C047, C049, C051, C052, C055, C057, C058, C059, C064, C065, C066, C068, C069, C071, C078, C101
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
185, 1.166522e-08, 1147.914, 115.1599, 2170.728, 1503.768, 1870.275, 1500.862, 4785.122, 1190.939, 4783.704, 6919.272, 504.5806, 3257.081, 5147.782, 4788.823, 6256.675, 1292.596, 2206.813, 534.6281, 6526.019, 2584.242, 2704.03, 9710.484, 8653.62, 221.0694, 5455.479, 4637.48, 1387.239, 68.88226, 1959.526, 1528.491, 2148.018, 1787.854, 2634.759, 1172.107, 2388.259, 0.01067522, 2.198493e-05, 0.0001488959
185.1, 1.116019e-08, 1166.952, 109.651, 2079.848, 1538.835, 1851.601, 1518.233, 4886.475, 1361.839, 4678.07, 6768.685, 482.1119, 3337.478, 4932.537, 4875.825, 6492.224, 1238.414, 2111.484, 534.463, 6515.938, 2474.481, 2592.118, 9741.189, 8646.533, 211.3581, 5783.077, 4606.588, 1314.709, 65.84638, 2170.738, 1464.65, 2056.634, 1802.818, 2800.204, 1116.269, 2470.578, 0.01020121, 2.104461e-05, 0.0001428339
185.2, 1.067703e-08, 1116.412, 104.4056, 2149.069, 1619.142, 1769.339, 1451.479, 4685.391, 1299.033, 4805.003, 6485.172, 460.6437, 3194.586, 4926.89, 5067.301, 6226.152, 1323.851, 2020.273, 510.7801, 6310.802, 2475.85, 2711.984, 10120.15, 8295.577, 202.0734, 5547.421, 4418.413, 1245.971, 62.94431, 2177.536, 1403.475, 2548.975, 1720.699, 2686.764, 1063.092, 2537.91, 0.009748244, 2.014451e-05, 0.0001370186
185.3, 1.021479e-08, 1308.529, 99.41123, 2059.096, 1549.537, 1834.641, 1387.661, 4822.152, 1382.122, 4606.359, 6590.944, 440.1315, 3155.452, 4720.88, 4860.174, 5982.862, 1268.358, 1933.002, 547.9385, 6557.336, 2370.693, 2877.555, 9933.848, 8156.391, 193.1965, 5562.589, 4612.82, 1402.157, 60.17015, 2080.711, 1344.856, 2440.532, 1920.577, 2815.794, 1012.448, 2825.688, 0.009315395, 1.928291e-05, 0.0001314401
185.4, 9.772552e-09, 1251.857, 94.65573, 2197.05, 1482.924, 1808.497, 1326.648, 4623.715, 1340.539, 4583.526, 6314.876, 420.5326, 3020.353, 4523.485, 4856.724, 6644.238, 1271.01, 1849.501, 523.6584, 6463.619, 2332.933, 2852.69, 9703.807, 8476.08, 184.7096, 5349.227, 4442.855, 1371.263, 57.51825, 2008.899, 1338.337, 2377.408, 1833.094, 2696.575, 964.216, 2821.605, 0.008901766, 1.845815e-05, 0.0001260887
185.5, 9.349464e-09, 1197.639, 90.12772, 2258.845, 1557.833, 1728.15, 1268.318, 4640.373, 1278.715, 4803.629, 6335.478, 401.8065, 3070.445, 4334.343, 4700.921, 7110.271, 1217.732, 1769.607, 545.711, 6302.464, 2321.54, 2734.626, 9774.602, 8457.128, 176.5955, 5436.227, 4261.369, 1530.439, 54.98322, 2058.243, 1433.494, 2276.264, 1749.596, 2582.404, 918.2821, 2698.78, 0.008506502, 1.766868e-05, 0.0001209552
185.6, 8.944694e-09, 1145.77, 85.81631, 2164.276, 1490.864, 1673.859, 1212.552, 4646.436, 1219.743, 4667.223, 6070.111, 383.9143, 3012.531, 4153.11, 4703.053, 6818.869, 1166.687, 1693.164, 579.9381, 6733.233, 2222.937, 2621.449, 9378.296, 8113.86, 168.8379, 5447.574, 4494.141, 1450.422, 52.55993, 2124.183, 1373.621, 2448.331, 1669.901, 2473.066, 874.5364, 2581.302, 0.008128789, 1.691297e-05, 0.0001160306
185.7, 8.557447e-09, 1112.24, 81.71114, 2389.181, 1426.774, 1599.493, 1159.239, 4615.074, 1223.869, 4545.973, 5979.159, 366.8188, 2980.806, 3979.455, 4510.814, 6539.411, 1117.783, 1620.024, 554.2401, 6460.791, 2128.521, 2512.955, 10087.26, 7987.56, 161.421, 5244.229, 4310.559, 1374.589, 50.24344, 2029.731, 1316.248, 2344.17, 1619.396, 2368.358, 832.8748, 2625.34, 0.007767848, 1.618958e-05, 0.0001113066
185.8, 8.186966e-09, 1064.069, 77.80235, 2289.156, 1546.277, 1528.432, 1108.269, 4425.158, 1167.426, 4780.58, 5728.716, 350.4845, 2945.628, 3813.061, 4699.408, 6839.943, 1128.448, 1644.207, 529.6808, 6199.372, 2038.116, 2747.368, 9678.273, 8222.533, 154.3299, 5030.53, 4226.027, 1302.72, 48.02904, 1939.479, 1261.272, 2244.44, 1545.632, 2386.01, 793.1978, 2511.059, 0.007422934, 1.549714e-05, 0.0001067749
185.9, 7.832524e-09, 1017.985, 74.08055, 2193.317, 1479.804, 1591.706, 1059.541, 4546.607, 1284.881, 4582.946, 5791.464, 334.8776, 2899.286, 3653.625, 4574.196, 7082.981, 1081.146, 1573.182, 506.2098, 6383.174, 2023.073, 2670.574, 9551.501, 8225.378, 147.5504, 5151.888, 4053.397, 1467.073, 45.91224, 1853.24, 1268.554, 2148.954, 1647.373, 2284.988, 755.4109, 2401.752, 0.007093336, 1.483431e-05, 0.0001024278
186, 7.493427e-09, 1096.861, 70.53678, 2101.492, 1416.189, 1520.99, 1175.592, 4470.479, 1240.773, 4479.7, 5662.709, 319.9657, 2775.155, 3500.855, 4387.225, 6792.698, 1035.827, 1505.224, 483.7789, 6228.968, 1937.146, 2746.906, 9410.662, 7891.516, 141.0687, 5132.604, 4249.867, 1589.411, 43.88873, 2003.322, 1215.569, 2359.794, 1726.349, 2642.064, 719.4243, 2379.065, 0.006778372, 1.419983e-05, 9.825756e-05
186.1, 7.169011e-09, 1049.357, 67.16254, 2013.51, 1355.309, 1453.416, 1376.141, 4286.513, 1183.551, 4559.277, 5552.716, 305.7177, 2656.338, 3559.325, 4285.778, 6514.312, 992.4075, 1440.202, 462.3419, 6606.741, 1854.869, 2633.22, 9543.188, 7682.046, 134.8717, 4923.454, 4079.007, 1548.872, 41.95441, 1914.244, 1164.798, 2259.4, 1647.713, 2530.2, 685.1519, 2275.504, 0.006477393, 1.359249e-05, 9.425714e-05
186.2, 6.858639e-09, 1003.909, 63.9497, 2028.711, 1297.046, 1388.845, 1315.635, 4350.289, 1244.905, 4553.984, 5540.07, 292.1043, 2542.609, 3410.498, 4412.385, 6569.845, 1001.526, 1377.989, 441.8548, 6339.417, 2040.202, 2524.239, 9455.765, 7928.112, 128.9469, 4957.533, 3912.383, 1467.891, 40.10534, 1829.127, 1116.148, 2203.637, 1572.659, 2453.352, 652.5123, 2233.686, 0.006189779, 1.301112e-05, 9.04196e-05
186.3, 6.561705e-09, 960.4299, 60.89056, 2121.925, 1346.265, 1490.497, 1409.283, 4307.7, 1187.492, 4365.718, 5421.705, 279.097, 2433.749, 3452.684, 4312.581, 6300.592, 959.5446, 1567.587, 422.2755, 6304.658, 1978.389, 2419.769, 9138.771, 7707.34, 123.2824, 5047.412, 4023.871, 1423.223, 38.33776, 1834.5, 1264.002, 2109.886, 1596.148, 2349.478, 621.4275, 2336.759, 0.005914935, 1.245462e-05, 8.67383e-05
186.4, 6.277626e-09, 918.8568, 57.97776, 2210.904, 1334.844, 1424.278, 1347.32, 4468.795, 1132.727, 4431.412, 5194.611, 266.669, 2329.55, 3308.316, 4136.303, 6510.36, 999.0591, 1546.963, 403.5638, 6049.557, 1894.36, 2319.622, 9341.339, 7764.806, 117.8667, 4893.34, 3859.5, 1519.226, 36.64809, 1752.929, 1211.208, 2305.569, 1539.348, 2361.388, 591.8235, 2369.903, 0.005652296, 1.192192e-05, 8.320688e-05
186.5, 6.005846e-09, 879.0612, 55.2043, 2175.193, 1408.565, 1434.837, 1301.603, 4453.55, 1155.85, 4248.213, 5138.765, 254.7943, 2370.68, 3169.984, 4230.941, 6523.259, 973.0392, 1480.138, 385.6812, 5831.14, 1813.901, 2375.805, 9354.423, 7851.841, 112.689, 4693.94, 3701.843, 1439.796, 35.03288, 1687.119, 1232.597, 2207.482, 1469.23, 2261.409, 563.6299, 2280.004, 0.005401318, 1.141201e-05, 7.981923e-05
186.6, 5.745832e-09, 847.7555, 52.56351, 2211.515, 1348.012, 1484.639, 1368.437, 4519.01, 1128.127, 4209.846, 5154.717, 243.4485, 2342.324, 3037.437, 4106.721, 6475.116, 1032.868, 1547.8, 368.5911, 5767.98, 1865.511, 2277.478, 9133.752, 7631.435, 107.7387, 4884.481, 3769.204, 1505.136, 33.48886, 1651.741, 1181.114, 2237.038, 1402.306, 2267.972, 536.7794, 2245.009, 0.005161485, 1.092391e-05, 7.65695e-05
186.7, 5.497075e-09, 906.6305, 50.04905, 2136.352, 1290.063, 1493.537, 1597.255, 4537.547, 1076.099, 4202.996, 4938.807, 232.6078, 2242.039, 3071.657, 4019.195, 6356.753, 989.5723, 1675.224, 472.1912, 5899.035, 1786.276, 2363.074, 9044.071, 7657.063, 103.0058, 4741.659, 3615.235, 1509.628, 32.0129, 1755.579, 1131.782, 2141.866, 1466.636, 2221.963, 511.2079, 2373.037, 0.004932301, 1.045668e-05, 7.345209e-05
186.8, 5.259087e-09, 867.3644, 47.65487, 2105.939, 1247.359, 1427.183, 1527.027, 4652.831, 1258.366, 4540.275, 4954.374, 222.2499, 2284.901, 2943.221, 4217.89, 6396.729, 1057.222, 1602.858, 451.2677, 5660.347, 1987.37, 2460.186, 9248.354, 7503.31, 98.4809, 4632.367, 3572.743, 1440.325, 30.60198, 1677.517, 1286.482, 2334.505, 1542.393, 2127.886, 486.8547, 2448.439, 0.004713293, 1.000943e-05, 7.046159e-05
186.9, 5.031403e-09, 990.7093, 45.37522, 2017.772, 1193.736, 1363.777, 1639.385, 4484.729, 1370.397, 4481.116, 4880.041, 212.3532, 2252.549, 3035.726, 4045.482, 6443.121, 1244.405, 1543.551, 431.2713, 5606.69, 1902.959, 2464.379, 9411.756, 7984.232, 94.15475, 5071.871, 3457.558, 1630.094, 29.25325, 1602.927, 1232.749, 2235.187, 1472.136, 2231.586, 463.6616, 2372.471, 0.00450401, 9.58132e-06, 6.759285e-05
187, 4.813576e-09, 1116.625, 43.20462, 1933.295, 1155.521, 1413.23, 1567.304, 4387.09, 1582.057, 4295.862, 5049.807, 202.8973, 2562.752, 3043.321, 3996.566, 6259.398, 1212.169, 1476.874, 520.9005, 5650.217, 2145.199, 2362.386, 9174.725, 7895.836, 90.01863, 5112.073, 3365.223, 1544.867, 27.96396, 1531.652, 1185.084, 2153.361, 1439.209, 2137.102, 441.5734, 2490.811, 0.004304019, 9.171516e-06, 6.48409e-05
187.1, 4.60518e-09, 1117.158, 41.13786, 2097.806, 1126.978, 1350.444, 1498.393, 4545.437, 1576.316, 4163.938, 4838.292, 193.8624, 2453.03, 2999.793, 3868.993, 6249.243, 1161.357, 1413.076, 622.8391, 5732.696, 2194.819, 2264.614, 9290.443, 7674.979, 86.06421, 4903.76, 3409.114, 1553.748, 26.73149, 1463.547, 1144.707, 2303.055, 1503.152, 2456.886, 420.5375, 2486.243, 0.004112909, 8.77924e-06, 6.2201e-05
187.2, 4.405805e-09, 1153.648, 39.16996, 2136.912, 1109.382, 1290.447, 1432.511, 4471.435, 1597.22, 4266.578, 4635.635, 185.2298, 2348.005, 2874.362, 3874.114, 6358.881, 1203.889, 1352.035, 595.2401, 5777.176, 2132.379, 2440.53, 9046.636, 7676.585, 82.2835, 4942.221, 3353.66, 1472.512, 25.55335, 1561.465, 1096.895, 2210.583, 1443.417, 2452.488, 400.5037, 2378.016, 0.003930285, 8.403743e-06, 5.966857e-05
187.3, 4.215063e-09, 1103.683, 37.2962, 2177.783, 1109.968, 1257.768, 1369.527, 4352.446, 1663.786, 4118.289, 4728.16, 176.9816, 2247.477, 2768.426, 4100.563, 6322.235, 1237.343, 1416.286, 568.8641, 5543.418, 2132.917, 2339.524, 8987.175, 7788.078, 78.66888, 4964.644, 3221.696, 1427.706, 24.42713, 1492.035, 1231.644, 2116.537, 1377.669, 2636.131, 381.4242, 2301.64, 0.003755769, 8.044305e-06, 5.723926e-05
187.4, 4.032578e-09, 1055.883, 35.51207, 2210.991, 1062.252, 1235.882, 1367.032, 4458.981, 1641.73, 4302.078, 4592.14, 169.1007, 2206.539, 2789.85, 3935.26, 6063.13, 1301.035, 1355.106, 543.6568, 5708.475, 2042.325, 2242.698, 8714.5, 7614.068, 75.21304, 4762.339, 3320.223, 1485.708, 23.35054, 1425.691, 1338.552, 2026.491, 1314.915, 2524.519, 363.2537, 2250.32, 0.003589002, 7.700241e-06, 5.490884e-05
187.5, 3.857994e-09, 1010.153, 33.81329, 2118.426, 1016.587, 1248.84, 1306.926, 4703.154, 1566.016, 4124.226, 4399.794, 161.5707, 2277.654, 2736.637, 4010.346, 6059.895, 1292.649, 1296.569, 519.5665, 5477.497, 2139.827, 2367.629, 9173.787, 7313.744, 71.90901, 4744.717, 3184.595, 1408.029, 22.32141, 1463.064, 1353.688, 2090.668, 1255.02, 2455.316, 345.9488, 2251.393, 0.003429641, 7.370894e-06, 5.267331e-05
187.6, 3.690968e-09, 966.4033, 32.19577, 2029.735, 1062.981, 1193.357, 1277.449, 4569.833, 1562.659, 3964.394, 4345.867, 154.376, 2180.138, 2622.209, 4054.831, 5889.056, 1238.464, 1243.611, 496.5437, 5638.643, 2048.942, 2500.417, 8845.809, 7261.538, 68.75013, 4551.374, 3233.612, 1334.413, 21.33763, 1398.009, 1297.148, 2049.51, 1197.854, 2421.964, 329.4683, 2176.503, 0.003277355, 7.055633e-06, 5.052879e-05
187.7, 3.531173e-09, 924.5485, 30.65564, 1944.758, 1017.285, 1140.339, 1387.148, 4474.371, 1588.084, 3800.502, 4163.836, 147.5018, 2331.663, 2570.051, 3929.433, 6033.588, 1186.551, 1540.983, 474.5411, 5526.906, 1961.917, 2479.711, 8583.551, 7419.937, 65.73001, 4519.407, 3385.077, 1338.287, 20.39721, 1335.846, 1242.969, 1962.316, 1233.184, 2319.42, 313.7729, 2255.915, 0.003131832, 6.753855e-06, 4.847159e-05
187.8, 3.378296e-09, 884.5065, 29.18917, 2057.836, 973.5528, 1090.246, 1326.158, 4563.034, 1570.895, 3643.385, 4235.288, 140.9336, 2329.91, 2597.385, 3868.742, 5841.639, 1136.813, 1488.124, 453.5134, 5555.146, 1987.224, 2377.084, 8793.417, 7118.768, 62.84256, 4396.249, 3316.959, 1268.316, 19.49823, 1296.113, 1191.054, 1878.832, 1177.012, 2221.217, 298.8252, 2157.714, 0.002992769, 6.464986e-06, 4.649813e-05
187.9, 3.232038e-09, 881.7085, 27.79286, 2037.828, 931.7009, 1041.809, 1427.754, 4442.055, 1498.448, 3665.606, 4167.425, 134.6579, 2230.156, 2566.36, 3774.781, 5794.629, 1089.161, 1423.84, 433.4175, 5412.274, 1902.82, 2443.337, 8715.445, 7179.73, 60.08196, 4448.001, 3181.465, 1304.248, 18.63888, 1238.482, 1141.307, 1798.9, 1123.398, 2316.097, 284.5896, 2221.783, 0.002859882, 6.188471e-06, 4.460503e-05
188, 3.092112e-09, 843.5218, 26.46334, 2036.109, 891.6481, 1115.877, 1364.979, 4479.328, 1429.342, 3524.549, 3992.869, 128.6616, 2134.674, 2464.542, 3735.217, 5611.617, 1141.592, 1481.894, 414.2121, 5270.407, 1940.776, 2342.215, 8642.263, 7198.039, 57.44262, 4412.254, 3242.476, 1341.759, 17.8174, 1244.099, 1093.637, 1783.729, 1072.227, 2294.399, 271.0321, 2125.069, 0.002732895, 5.923784e-06, 4.2789e-05
188.1, 2.958244e-09, 806.989, 25.19742, 2141.289, 853.3172, 1066.302, 1304.963, 4577.661, 1500.424, 3678.667, 3938.992, 122.9324, 2043.279, 2387.777, 3650.901, 5504.328, 1093.739, 1417.88, 395.8577, 5247.395, 1866.875, 2299.189, 8701.807, 7105.588, 54.91923, 4419.82, 3306.576, 1271.607, 17.03213, 1188.78, 1097.634, 1707.843, 1030.063, 2197.256, 258.1205, 2032.564, 0.002611547, 5.670417e-06, 4.104691e-05
188.2, 2.830171e-09, 774.6886, 23.99206, 2051.642, 816.6341, 1095.318, 1247.586, 4448.835, 1431.227, 3699.868, 3848.591, 117.4583, 1955.797, 2309.364, 3669.083, 5511.143, 1114.971, 1356.631, 378.3166, 5410.602, 1975.836, 2204.033, 8565.548, 7002.628, 52.50669, 4320.466, 3171.506, 1205.123, 16.28147, 1218.087, 1051.789, 1706.008, 1145.292, 2198.021, 245.8241, 2086.479, 0.002495587, 5.427887e-06, 3.937575e-05
188.3, 2.707643e-09, 741.137, 22.84436, 2028.132, 781.528, 1046.656, 1192.732, 4285.462, 1424.635, 3586.714, 3826.154, 112.2279, 1872.061, 2363.49, 3619.721, 5299.838, 1068.234, 1298.028, 361.5528, 5546.25, 1891.916, 2194.865, 8685.15, 6743.106, 50.20013, 4292.103, 3152.843, 1142.115, 15.56389, 1163.924, 1007.858, 1633.428, 1100.517, 2187.29, 234.1133, 2043.787, 0.002384776, 5.19573e-06, 3.777262e-05
188.4, 2.59042e-09, 727.1003, 21.75157, 1943.222, 747.931, 1013.295, 1140.29, 4254.949, 1358.933, 3438.436, 3703.724, 107.2305, 1791.91, 2303.765, 3710.292, 5082.634, 1096.452, 1241.956, 345.5319, 5321.836, 1811.56, 2104.026, 8714.47, 6469.409, 47.99489, 4272.434, 3279.834, 1082.401, 14.87793, 1195.802, 965.7626, 1577.173, 1050.388, 2169.597, 222.9605, 1954.82, 0.002278886, 4.973503e-06, 3.623476e-05
188.5, 2.478272e-09, 695.6097, 20.71104, 1947.124, 715.7783, 968.2769, 1216.312, 4079.853, 1342.003, 3349.406, 3681.751, 102.4556, 1715.191, 2606.662, 3665.476, 4874.332, 1050.491, 1188.306, 330.2208, 5875.223, 1734.617, 2016.947, 8921.663, 6206.82, 45.88652, 4145.145, 3184.035, 1030.784, 14.22221, 1255.943, 925.4252, 1706.298, 1002.543, 2077.737, 212.339, 1937.829, 0.002177697, 4.760781e-06, 3.475952e-05
188.6, 2.370979e-09, 665.483, 19.7203, 2222.219, 749.0007, 925.2588, 1316.167, 4333.68, 1367.797, 3379.104, 3657.774, 97.89326, 1641.756, 2497.669, 3673.916, 4732.356, 1006.457, 1273.91, 315.5882, 5637.498, 1739.475, 2117.462, 8559.939, 6441.672, 43.87078, 4117.029, 3229.231, 999.9636, 13.59539, 1200.098, 886.7725, 1633.706, 956.8764, 1989.767, 202.2235, 1946.514, 0.002081001, 4.557157e-06, 3.334433e-05
188.7, 2.268331e-09, 636.661, 18.77694, 2234.544, 716.802, 931.4811, 1284.811, 4311.171, 1370.784, 3239.408, 3604.805, 93.53412, 1667.571, 2393.233, 3523.744, 4750.864, 964.2686, 1218.88, 492.9453, 5547.356, 1775.985, 2117.941, 8212.882, 6309.961, 41.94358, 4185.991, 3190.254, 959.3622, 12.9962, 1206.562, 967.0225, 1564.202, 913.2903, 2082.454, 192.5898, 1877.964, 0.001988599, 4.362242e-06, 3.198677e-05
188.8, 2.170127e-09, 609.0873, 17.87872, 2159.089, 690.7652, 890.0978, 1288.856, 4523.665, 1328.008, 3154.715, 3694.632, 89.36909, 1596.175, 2293.165, 3441.287, 4978.516, 923.8486, 1567.526, 471.1021, 5322.897, 1915.841, 2143.887, 8216.408, 6656.622, 40.10104, 4015.415, 3130.665, 909.2034, 12.42341, 1152.912, 1023.183, 1497.655, 871.6895, 1994.284, 183.4151, 1906.234, 0.001900299, 4.175664e-06, 3.068447e-05
188.9, 2.076174e-09, 767.2153, 17.02346, 2080.431, 665.8286, 850.5529, 1373.315, 4386.805, 1437.298, 3032.283, 3539.879, 85.38953, 1527.836, 2367.161, 3407.977, 4774.48, 885.123, 1499.813, 450.2268, 5622.591, 1970.44, 2066.544, 8158.295, 6386.435, 53.01484, 4245.638, 3327.123, 950.2349, 11.87587, 1101.648, 980.4475, 1437.999, 1001.14, 1909.848, 174.6775, 2053.854, 0.001815921, 3.997066e-06, 2.94352e-05
189, 1.98629e-09, 733.9874, 16.20911, 2146.583, 768.0778, 812.765, 1312.933, 4484.277, 1410.902, 3243.75, 3391.608, 81.58718, 1462.423, 2268.182, 3391.733, 4683.954, 934.5503, 1435.025, 430.2766, 5594.448, 1886.749, 2164.777, 8065.087, 6273.307, 66.24197, 4082.023, 3273.92, 949.5837, 11.35246, 1082.84, 939.8156, 1443.706, 1023.935, 1867.393, 166.3561, 1964.45, 0.001735289, 3.826107e-06, 2.823679e-05
189.1, 1.900296e-09, 702.1985, 15.43372, 2181.768, 735.059, 827.5477, 1313.202, 4573.284, 1345.834, 3246.835, 3386.944, 77.95415, 1509.948, 2173.342, 3253.095, 4801.75, 895.3761, 1373.035, 411.2103, 5368.084, 1816.311, 2107.559, 8014.044, 6168.692, 63.33203, 4096.18, 3140.184, 899.9361, 10.85212, 1034.691, 900.5619, 1493.723, 977.2947, 1886.169, 158.4311, 1994.148, 0.001658237, 3.662461e-06, 2.708717e-05
189.2, 1.818026e-09, 674.3568, 14.69543, 2185.748, 703.4597, 790.7819, 1278.297, 4385.088, 1365.968, 3221.288, 3362.627, 74.48289, 1546.54, 2225.934, 3330.164, 4604.958, 857.844, 1313.723, 392.989, 5605.923, 1743.003, 2093.219, 8057.505, 5918.31, 360.9984, 4045.597, 3316.97, 852.8842, 10.37383, 1154.527, 1053.834, 1507.786, 932.7785, 1806.31, 150.8837, 2045.791, 0.001584607, 3.505813e-06, 2.598435e-05
189.3, 1.739317e-09, 645.1505, 13.99244, 2131.403, 683.4465, 755.6494, 1308.95, 4473.947, 1324.747, 3196.641, 3221.781, 71.1662, 1480.326, 2132.861, 3263.006, 4622.594, 821.8852, 1256.974, 375.575, 5379.094, 1870.89, 2125.083, 7939.113, 5877.825, 345.1401, 3951.15, 3193.835, 808.2924, 9.916621, 1103.191, 1009.818, 1443.639, 890.29, 1887.409, 143.6958, 2039.29, 0.001514246, 3.355866e-06, 2.492644e-05
189.4, 1.664016e-09, 690.5027, 13.32309, 2223.763, 704.8421, 722.0778, 1251.398, 4539.362, 1333.516, 3064.489, 3123.849, 67.9972, 1416.947, 2043.679, 3240.358, 4778.149, 787.4337, 1338.52, 358.9326, 5161.444, 1791.427, 2087.539, 7875.055, 5950.263, 329.9785, 3911.793, 3063.37, 766.0319, 9.479563, 1054.137, 1052.001, 1382.221, 849.7369, 1807.497, 136.8503, 1950.519, 0.001447009, 3.212331e-06, 2.391159e-05
189.5, 1.591975e-09, 660.5972, 12.68576, 2130.663, 674.5417, 689.9976, 1358.473, 4371.811, 1272.016, 3173.91, 2993.003, 64.96932, 1396.613, 2159.709, 3257.684, 4582.326, 754.4263, 1289.406, 343.0278, 5402.884, 1715.339, 2036.958, 7851.122, 5708.746, 348.0308, 4009.725, 3037.69, 725.981, 9.061767, 1246.16, 1008.061, 1544.419, 811.0311, 1730.969, 130.331, 1865.613, 0.001382758, 3.074937e-06, 2.293807e-05
189.6, 1.523053e-09, 631.9868, 12.07892, 2181.885, 645.544, 659.3427, 1298.744, 4341.788, 1213.353, 3084.668, 3202.891, 62.07627, 1475.213, 2069.404, 3151.318, 4413.312, 722.8025, 1233.707, 327.8277, 5318.028, 1642.483, 2081.074, 7923.159, 5630.169, 348.679, 3927.218, 2913.604, 688.0241, 8.662384, 1190.749, 965.9572, 1478.713, 829.5903, 1657.681, 124.1222, 1784.402, 0.00132136, 2.943418e-06, 2.200418e-05
189.7, 1.457115e-09, 647.416, 11.5011, 2090.538, 617.7928, 630.0497, 1241.64, 4430.314, 1189.726, 2957.145, 3068.735, 59.31205, 1466.7, 1982.876, 3118.078, 4564.357, 823.4398, 1217.892, 313.3011, 5102.849, 1629.296, 1994.945, 7790.351, 5773.28, 333.3619, 3767.187, 2794.585, 652.0518, 8.280603, 1137.802, 1012.681, 1415.803, 791.8021, 1648.837, 118.2092, 1706.727, 0.001262688, 2.817525e-06, 2.110831e-05
189.8, 1.394031e-09, 619.3765, 10.95093, 2238.612, 591.2347, 602.0582, 1187.048, 4331.584, 1177.758, 2834.894, 2989.766, 56.67091, 1403.904, 1946.821, 3039.521, 4377.296, 814.1525, 1182.484, 299.4182, 5248.292, 1560.094, 2017.256, 8007.306, 5538.947, 318.7177, 3783.582, 2800.086, 617.9601, 7.915649, 1087.21, 1034.002, 1363.23, 755.7352, 1704.264, 112.5779, 1632.433, 0.001206621, 2.697016e-06, 2.024891e-05
189.9, 1.333679e-09, 592.5514, 10.42707, 2241.138, 565.8182, 621.3136, 1309.839, 4486.321, 1162.813, 2853.261, 2864.537, 54.14738, 1343.797, 1865.418, 3023.464, 4498.744, 780.0251, 1131.404, 286.1505, 5035.934, 1558.162, 1978.517, 7905.568, 5637.261, 304.7168, 3797.678, 2685.706, 620.4768, 7.56678, 1038.867, 990.8143, 1305.233, 831.6606, 1718.089, 107.2148, 1744.938, 0.001153043, 2.581662e-06, 1.942451e-05
190, 1.275939e-09, 665.7671, 9.928274, 2289.334, 541.4943, 593.7102, 1252.248, 4490.818, 1161.34, 2786.846, 2870.427, 51.73623, 1404.194, 1787.419, 2899.879, 4472.188, 747.3283, 1151.586, 273.4708, 5081.863, 1491.981, 1969.731, 7755.602, 5685.949, 317.5925, 3642.926, 2722.485, 588.0361, 7.233287, 992.6736, 949.4306, 1267.377, 837.1144, 1652.091, 102.1072, 1668.981, 0.001101845, 2.471241e-06, 1.863367e-05
190.1, 1.220699e-09, 749.0606, 9.453339, 2383.676, 518.2161, 704.5692, 1276.395, 4384.096, 1135.288, 2671.635, 2788.448, 49.43244, 1344.074, 1828.105, 2902.52, 4429.672, 798.3422, 1101.84, 261.3528, 5015.429, 1428.612, 1916.588, 7811.885, 5568.047, 303.641, 3859.362, 2686.922, 590.8529, 6.914492, 948.5344, 909.7753, 1364.753, 925.3406, 1782.457, 97.243, 1705.619, 0.00105292, 2.365544e-06, 1.787503e-05
190.2, 1.167851e-09, 861.0611, 9.001122, 2730.741, 495.9386, 898.8174, 1329.885, 4235.372, 1240.68, 2886.837, 2880.198, 47.23124, 1286.529, 2139.037, 3054.003, 4248.13, 764.8775, 1054.244, 478.7493, 5217.26, 1571.409, 1837.266, 7495.156, 5796.414, 290.3024, 3851.116, 2881.529, 617.6234, 6.609747, 1180.785, 1062.49, 1366.435, 936.3307, 1706.989, 92.61047, 1790.437, 0.001006168, 2.264367e-06, 1.714727e-05
190.3, 1.11729e-09, 823.7687, 8.570539, 2662.658, 710.0947, 954.7068, 1341.793, 4459.342, 1183.462, 2891.086, 3197.777, 45.12805, 1604.236, 2049.597, 3081.381, 4928.49, 887.2921, 1290.827, 549.7938, 5218.704, 1767.701, 1980.86, 7844.959, 5861.23, 319.9984, 3864.063, 2780.517, 689.0303, 6.318433, 1128.281, 1018.113, 1308.302, 893.6805, 1684.952, 88.19864, 1827.338, 0.000961491, 2.167517e-06, 1.644914e-05
190.4, 1.068919e-09, 822.6478, 8.160553, 2789.877, 679.5686, 1088.403, 1363.325, 4310.502, 1128.883, 2773.507, 3419.491, 43.11852, 1603.857, 2317.649, 3228.8, 5211.372, 850.0988, 1297.932, 525.4316, 5046.968, 1721.39, 1898.879, 7897.267, 6051.562, 305.9412, 4004.76, 2773.49, 674.6186, 6.039959, 1078.112, 1024.173, 1252.642, 1001.141, 1779.126, 83.99698, 1882.008, 0.0009187981, 2.07481e-06, 1.577944e-05
