 , C000, C001, C003, C006, C008, C009, C010, C011, C012, C013, C014, C015, C016, C017, C020, C022, C024, C025, C034, C037, C039, C041, C042, C043, C045, C046, C052, C053, C054, C055, C060, C063, C071, C072, C073, C075, C078, C079, C097
153.7, 550.2806, 123.8326, 1417.698, 512.0023, 20.18862, 388.2526, 76.14928, 469.6195, 147.9509, 33.36552, 24.32239, 574.5731, 590.0598, 535.2697, 1842.742, 127.9557, 0.4515645, 640.2263, 0.506231, 1407.735, 247.4422, 2.17485, 798.0374, 2456.375, 1101.533, 38.81113, 952.2974, 966.7231, 671.7841, 1567.862, 1387.533, 2149.316, 817.0206, 116.6792, 480.2162, 614.9689, 2112.787, 826.0562, 2396.587
153.8, 523.8461, 118.2867, 1570.529, 535.0403, 19.25773, 411.4658, 72.60025, 449.0657, 140.7758, 31.85882, 22.89855, 645.4713, 614.4409, 556.0465, 2017.232, 121.9738, 0.4305524, 612.4801, 0.4822802, 1347.025, 236.7844, 2.081709, 762.1722, 2354.543, 1051.578, 37.09295, 910.3975, 923.2847, 636.6668, 1546.864, 1335.741, 2089.878, 778.7582, 111.7161, 594.7451, 589.2389, 2136.178, 789.8105, 2509.496
153.9, 594.305, 112.9892, 1591.96, 577.7571, 18.36976, 392.3261, 69.21663, 429.4115, 133.9486, 30.42015, 21.55806, 611.4147, 587.8561, 555.3798, 2039.566, 116.2716, 0.410518, 585.9364, 0.4594626, 1410.247, 226.5857, 1.992557, 819.1953, 2518.182, 1130.652, 35.45084, 870.341, 881.7982, 655.2559, 1610.647, 1400.066, 2044.168, 742.2877, 106.9642, 567.1019, 564.5854, 2033.348, 897.3953, 2402.972
154, 565.7557, 107.929, 1521.623, 553.2253, 17.52273, 400.4186, 170.8831, 434.7245, 127.4526, 29.04645, 51.62008, 579.1551, 562.4216, 530.7993, 2103.746, 110.8359, 0.3914158, 560.543, 0.4377246, 1349.428, 216.8262, 1.907224, 839.5928, 2416.234, 1108.776, 33.88142, 875.4548, 969.4366, 698.1633, 1554.372, 1486.608, 2059.742, 707.5251, 102.4144, 540.7435, 540.9634, 2118.143, 858.0195, 2397.603
154.1, 538.5778, 103.0954, 1502.918, 529.7352, 16.71476, 441.1226, 238.8615, 466.8562, 121.2715, 27.73479, 124.2253, 654.0397, 538.0876, 579.9285, 2015.206, 105.6544, 0.3732025, 554.5411, 0.417015, 1291.233, 220.3383, 1.825545, 801.8601, 2362.82, 1079.227, 32.38147, 836.9359, 925.8762, 761.0051, 1682.662, 1527.767, 2024.649, 807.2435, 98.0581, 515.6102, 518.3297, 2016.181, 1017.23, 2465.499
154.2, 512.7055, 98.47826, 1556.331, 507.2424, 15.94405, 448.9728, 227.729, 609.5051, 115.3903, 26.48235, 116.9531, 643.2518, 514.8064, 554.2616, 2029.213, 100.7151, 0.3558367, 558.7803, 0.3972852, 1330.943, 230.7, 1.747363, 765.8231, 2384.957, 1098.76, 30.94794, 905.6019, 884.2732, 721.2238, 1674.962, 1520.168, 2176.162, 854.2881, 93.88712, 491.6451, 496.643, 2100.246, 972.5959, 2587.117
154.3, 488.076, 94.06791, 1487.568, 485.7047, 15.20887, 428.0884, 217.1154, 582.829, 109.7942, 25.28647, 110.1066, 609.3123, 492.5325, 703.7859, 1943.81, 96.00674, 0.3392789, 534.5638, 0.3784889, 1294.048, 220.7634, 1.672531, 731.4057, 2348.853, 1296.782, 29.57786, 865.7565, 889.7665, 708.5038, 1618.019, 1529.003, 2235.359, 970.1469, 89.89355, 468.7939, 475.8637, 1999.146, 929.9203, 2477.299
154.4, 464.6298, 89.85507, 1540.259, 600.708, 14.50759, 408.1755, 206.9965, 565.6999, 104.4696, 24.1446, 115.5971, 580.8616, 471.2223, 672.6371, 1960.504, 91.51847, 0.3234917, 617.8211, 0.3605819, 1348.675, 211.2547, 1.600902, 698.5351, 2353.411, 1257.686, 28.26844, 1044.813, 849.786, 696.0404, 1582.364, 1461.834, 2188.754, 924.7134, 179.1938, 505.454, 455.9538, 1902.911, 889.1174, 2372.142
154.5, 485.0729, 85.8309, 1636.823, 575.2017, 13.83865, 492.0927, 197.3492, 540.941, 99.40314, 23.05429, 108.83, 619.5046, 527.9333, 698.9262, 2001.193, 87.24003, 0.308439, 591.046, 0.3435221, 1350.718, 232.9447, 1.532342, 786.3651, 2385.95, 1200.649, 27.01698, 998.8421, 811.602, 659.6552, 1515.846, 1539.923, 2131.294, 881.4076, 171.5716, 558.775, 436.8769, 1902.79, 939.2405, 2640.827
154.6, 461.7708, 159.8862, 1564.504, 550.7784, 13.20055, 469.2025, 188.1515, 546.9822, 94.58242, 22.01321, 102.459, 771.613, 675.6863, 667.9926, 2053.65, 83.1616, 0.2940868, 565.4312, 0.3272694, 1330.469, 222.9113, 1.466718, 751.0245, 2426.441, 1229.344, 25.82093, 954.8942, 775.1337, 625.172, 1452.125, 1472.274, 2211.005, 840.1299, 188.3013, 532.8036, 418.5982, 2046.516, 898.0285, 2602.967
154.7, 439.5882, 152.7256, 1615.201, 527.3922, 12.59188, 447.3771, 191.384, 523.0425, 89.99549, 21.01915, 96.46107, 730.9009, 646.4517, 638.428, 2205.084, 79.27383, 0.2804024, 540.9265, 0.3117856, 1458.282, 273.3705, 1.403904, 717.2722, 2325.85, 1173.592, 24.67783, 912.88, 740.3041, 681.7767, 1551.388, 1424.795, 2150.896, 800.7853, 302.0287, 508.0394, 401.0842, 1948.002, 943.7545, 2652.627
154.8, 481.897, 145.8858, 1646.878, 620.9229, 12.01127, 524.4215, 182.4643, 623.4896, 85.63101, 20.06997, 90.81422, 692.3369, 618.4819, 706.7912, 2112.28, 75.56782, 0.2673547, 593.8672, 0.2970345, 1537.212, 261.5959, 1.34378, 685.0367, 2424.541, 1246.82, 23.58534, 911.4329, 976.8112, 646.1371, 1635.376, 1490.072, 2085.172, 763.2832, 289.1817, 484.4261, 384.303, 2115.079, 902.3445, 2679.913
154.9, 458.7476, 139.3523, 1596.027, 594.5582, 11.45743, 500.0276, 226.2958, 596.2014, 81.4782, 19.16366, 85.49793, 882.4653, 591.7223, 675.5095, 2023.381, 72.03506, 0.2549142, 568.1302, 0.2829812, 1470.918, 282.2946, 1.286231, 783.3819, 2406.729, 1286.826, 22.54121, 944.8802, 979.1064, 646.0014, 1590.391, 1561.579, 2134.752, 727.5374, 276.8811, 519.6486, 368.224, 2013.264, 862.7515, 2566.156
155, 445.3863, 133.1114, 1525.51, 700.6204, 36.40458, 476.7683, 215.749, 570.1075, 77.52677, 18.29828, 80.49287, 865.528, 673.2807, 645.6122, 2038.183, 68.66745, 0.2430526, 543.5085, 0.2695929, 1437.755, 270.1356, 1.231147, 748.1754, 2318.351, 1444.706, 21.5433, 903.3066, 1020.438, 691.1163, 1614.12, 1561.656, 2173.754, 693.4656, 265.1037, 513.3293, 352.8177, 2123.123, 824.8957, 2703.653
155.1, 461.0484, 127.15, 1492.948, 670.8718, 34.72598, 523.8081, 205.6937, 545.1556, 73.76698, 17.47197, 75.78079, 819.8607, 644.1501, 617.0381, 1952.403, 65.45728, 0.2317429, 519.9539, 0.2568379, 1375.75, 258.5003, 1.178421, 714.5511, 2329.79, 1459.329, 20.58957, 863.5621, 974.586, 654.9885, 1658.198, 1801.097, 2083.363, 660.9895, 253.8273, 530.1587, 1063.534, 2020.921, 852.5291, 2651.754
155.2, 441.9283, 121.4556, 1426.986, 642.3863, 67.79601, 574.4565, 232.4325, 521.2958, 70.18953, 16.68298, 71.34457, 776.6029, 616.28, 679.9573, 1890.751, 62.39718, 0.2209595, 497.4201, 0.2446864, 1585.109, 247.3662, 1.127954, 705.9805, 2278.245, 1393.148, 19.67806, 906.1236, 930.7943, 644.004, 1588.493, 1764.619, 2079.168, 798.5786, 243.0306, 505.5174, 1019.036, 2077.449, 908.2172, 2602.357
155.3, 458.2887, 116.0162, 1363.938, 615.1104, 74.7493, 547.7352, 221.5997, 498.4803, 66.78557, 15.92962, 67.16804, 735.6275, 589.6157, 649.8632, 1911.387, 59.48014, 0.2106778, 475.8629, 0.2331098, 1516.75, 236.7117, 65.51851, 674.2525, 2235.715, 1329.967, 18.80691, 934.2377, 1036.701, 831.4104, 1521.717, 1832.501, 1986.148, 900.3019, 378.8432, 775.3793, 976.4004, 1977.446, 868.3665, 2491.892
155.4, 436.2734, 110.8204, 1348.789, 588.9926, 71.30262, 554.0259, 211.2718, 493.3618, 63.54669, 15.21028, 63.236, 892.0307, 564.105, 621.101, 1830.944, 56.69947, 0.2008746, 525.6218, 0.222081, 1451.338, 226.5161, 62.7126, 713.6467, 2197.934, 1370.471, 17.97432, 974.2416, 990.1179, 808.2319, 1668.859, 1751.998, 1980.375, 858.1393, 526.2306, 739.3404, 935.5482, 1882.256, 896.4625, 2473.085
155.5, 461.752, 105.8573, 1289.196, 612.9384, 68.01487, 528.2549, 201.4252, 471.7688, 60.46489, 14.52342, 59.53415, 844.9651, 561.592, 593.6118, 2053.299, 107.7709, 0.1915275, 502.8424, 0.2115739, 1517.609, 216.7596, 65.974, 747.9876, 2252.524, 1391.67, 17.17859, 931.3762, 945.6283, 765.9819, 1598.706, 1699.406, 1946.966, 817.9512, 503.8469, 704.9765, 896.4053, 2166.823, 898.534, 2443.89
155.6, 439.5703, 101.1165, 1306.351, 625.9254, 64.87872, 503.6826, 192.0375, 451.121, 57.53254, 13.86758, 56.04901, 800.3828, 551.6786, 567.3392, 1979.416, 102.7327, 0.1826154, 481.0502, 0.2015639, 1452.16, 207.4234, 111.0686, 714.3718, 2201.854, 1336.105, 16.41809, 890.3967, 986.0491, 725.9405, 1531.501, 1674.327, 1859.86, 779.6453, 601.7573, 672.2098, 858.9001, 2341.05, 859.1082, 2491.835
155.7, 567.3928, 96.58795, 1325.919, 599.3484, 64.19554, 480.2534, 279.1124, 518.2625, 54.7424, 13.24135, 52.76789, 758.1527, 608.0505, 542.2294, 2028.157, 186.3763, 0.174118, 460.2024, 0.1920276, 1478.281, 215.404, 106.312, 682.2667, 2283.004, 1275.512, 15.69125, 851.2203, 941.7423, 687.9922, 1467.121, 1730.67, 1854.498, 1060.493, 627.3326, 640.9661, 822.9642, 2515.243, 821.4122, 2583.574
155.8, 540.1362, 92.26225, 1286.463, 573.8998, 124.3148, 457.9139, 266.104, 544.6947, 52.08758, 12.6434, 49.67885, 769.4379, 581.7422, 518.231, 2022.191, 177.6633, 0.1660159, 440.2581, 0.1829424, 1465.064, 206.1261, 113.5009, 651.6044, 2271.855, 1244.024, 14.9966, 813.7676, 899.4264, 667.036, 1475.963, 1680.178, 1771.53, 1010.828, 600.6485, 611.1746, 788.5317, 2394.166, 961.0416, 2521.455
155.9, 514.1891, 88.13028, 1229.623, 610.3776, 118.5826, 437.9046, 253.7019, 520.8551, 49.56151, 115.9225, 46.77064, 741.787, 556.5723, 495.2947, 1937.083, 169.3576, 0.1582909, 421.1782, 0.174287, 1401.881, 272.7487, 108.6401, 622.3202, 2290.053, 1187.606, 14.33269, 777.9628, 859.0118, 647.3809, 1651.271, 1606.368, 1692.273, 1114.285, 581.2365, 582.7678, 755.5399, 2278.916, 1076.243, 2496.043
156, 489.4884, 84.18336, 1329.84, 584.4607, 177.9795, 417.535, 241.8778, 548.6136, 47.15794, 110.6877, 44.03267, 788.5417, 532.4913, 473.3735, 1878.786, 161.4402, 0.1509253, 497.4124, 0.1660412, 1341.423, 261.0009, 103.9874, 594.3521, 2216.454, 1133.748, 13.69818, 743.7333, 820.4133, 613.5393, 1613.57, 1546.331, 1642.241, 1161.866, 556.5131, 555.6812, 723.9285, 2169.214, 1029.019, 2390.091
156.1, 550.7924, 80.4132, 1271.084, 559.6443, 169.7729, 398.113, 230.6048, 524.6025, 44.87094, 105.6893, 41.45499, 746.9365, 509.4522, 649.9451, 1799.715, 153.8929, 0.1439025, 519.7632, 0.1581854, 1339.711, 298.2242, 187.38, 567.6409, 2187.111, 1082.331, 13.09176, 810.8485, 783.5491, 581.4668, 1598.538, 1478.4, 1638.094, 1107.454, 650.4664, 529.8536, 693.6396, 2064.793, 983.868, 2423.064
156.2, 524.3334, 76.81189, 1214.924, 622.0861, 161.9447, 379.5944, 333.0026, 636.3383, 42.69485, 100.9167, 39.02821, 707.5264, 531.2592, 621.1793, 1867.82, 210.4469, 0.1372064, 522.4617, 0.1507014, 1281.934, 285.3792, 179.3552, 542.1301, 2096.442, 1033.247, 12.51218, 775.1721, 748.3413, 551.0709, 1545.457, 1508.761, 1564.808, 1055.59, 622.7983, 505.2265, 664.6181, 1965.399, 940.6979, 2413.062
156.3, 527.2493, 73.37186, 1327.827, 595.6721, 203.0119, 361.9372, 317.4826, 608.4877, 40.62429, 96.35952, 36.74348, 670.1956, 638.4157, 593.6866, 1953.247, 200.6086, 0.130822, 499.8192, 74.12366, 1391.339, 297.5361, 291.4506, 619.8657, 2240.641, 1101.393, 11.95826, 741.0654, 783.675, 522.2639, 1480.49, 1530.494, 1529.748, 1293.366, 808.7449, 481.744, 636.8108, 2242.208, 938.3599, 2326.083
156.4, 531.8937, 70.0859, 1269.16, 648.5357, 193.651, 345.1013, 302.6859, 581.8561, 38.65415, 283.1816, 34.59251, 634.8345, 610.7936, 567.4107, 1927.081, 191.2303, 0.1247346, 478.1581, 341.1638, 1460.977, 284.7206, 409.5413, 639.9731, 2171.198, 1051.444, 11.42887, 708.4594, 897.645, 534.05, 1654.656, 1463.259, 1461.308, 1232.796, 774.3442, 459.353, 610.1669, 2222.895, 944.1741, 2309.997
156.5, 506.3425, 66.9471, 1213.085, 620.9987, 205.653, 421.9322, 389.5081, 556.39, 36.77955, 270.3938, 32.56746, 601.3392, 712.8165, 542.2978, 2031.542, 182.2903, 0.1189304, 496.3945, 410.7437, 1397.97, 331.8428, 401.7077, 611.2117, 2380.38, 1069.466, 10.92291, 677.288, 926.8664, 570.5011, 1585.099, 1398.978, 1459.385, 1340.035, 741.4069, 438.0027, 584.6378, 2534.021, 902.7457, 2276.325
156.6, 482.0188, 105.0222, 1239.735, 594.6308, 196.1703, 402.3056, 371.3546, 582.5999, 34.99587, 258.1835, 30.66095, 569.6111, 681.9753, 518.2963, 1992.026, 173.7683, 0.1133964, 543.1511, 559.5875, 1337.681, 317.5497, 414.309, 583.7427, 2321.511, 1020.965, 10.43935, 647.4882, 885.2189, 540.6784, 1524.403, 1337.52, 1394.093, 1277.279, 768.473, 417.6447, 560.1768, 2412.04, 981.1447, 2291.978
156.7, 467.166, 219.206, 1184.96, 569.3826, 187.125, 434.2305, 354.0472, 557.1013, 33.29869, 246.5246, 28.86605, 539.5571, 771.455, 495.3571, 1971.716, 165.6447, 0.1081198, 519.612, 769.3652, 1279.992, 303.8723, 495.8398, 574.5225, 2282.368, 987.6003, 9.977192, 709.5323, 845.4427, 512.4147, 1629.069, 1393.72, 1331.723, 1217.462, 735.7854, 398.233, 536.7393, 2666.417, 1048.97, 2330.922
156.8, 460.5977, 355.0718, 1132.605, 545.2064, 191.81, 414.0319, 337.5464, 532.7187, 31.68381, 235.3921, 27.17623, 511.0888, 828.4403, 473.4332, 1968.964, 157.9009, 0.1030888, 522.8314, 923.4645, 1224.791, 363.1809, 474.6049, 612.372, 2242.11, 942.8119, 9.535499, 678.3137, 807.4539, 485.6284, 1577.831, 1332.493, 1331.911, 1160.446, 848.1932, 379.7234, 514.2823, 2629.729, 1002.944, 2231.979
156.9, 438.4714, 339.1699, 1082.564, 522.0567, 203.7478, 394.7728, 321.8146, 509.4032, 30.14725, 224.7624, 25.58533, 484.1226, 792.5965, 452.4796, 1915.631, 150.5191, 0.09829191, 500.1729, 947.0587, 1250.761, 347.538, 544.4669, 584.851, 2184.461, 900.0547, 9.113358, 648.4687, 1096.095, 460.2424, 1511.504, 1273.957, 1348.792, 1198.34, 812.1146, 362.0742, 492.765, 2850.972, 958.9364, 2137.236
157, 417.4081, 323.9802, 1034.733, 499.89, 194.3531, 376.4096, 306.816, 487.1082, 28.68521, 214.6127, 24.08756, 458.5792, 835.252, 432.4534, 1888.044, 143.4824, 0.09371821, 478.4964, 1029.242, 1269.393, 332.5689, 521.1495, 558.5668, 2093.902, 859.2366, 8.709907, 619.9368, 1046.843, 436.1834, 1447.965, 1217.991, 1443.721, 1142.22, 870.882, 345.2454, 472.1479, 2713.733, 916.8602, 2046.515
157.1, 397.3565, 309.4707, 1112.501, 478.6645, 185.3915, 358.9005, 292.5165, 465.789, 27.29407, 204.9213, 22.67747, 434.3835, 799.1135, 413.3135, 2024.299, 136.7747, 0.08935732, 471.4055, 1066.619, 1301.767, 318.2445, 498.8306, 533.4638, 2007.097, 820.2696, 8.324316, 592.6603, 999.8047, 413.3821, 1461.68, 1164.484, 1379.13, 1132.039, 868.9536, 329.1987, 452.3935, 3058.314, 942.2938, 2095.177
157.2, 378.2682, 295.611, 1063.347, 458.3402, 221.0192, 342.2059, 278.8834, 445.4029, 25.9704, 195.6676, 21.34992, 411.4644, 764.5386, 395.0207, 1939.103, 130.3806, 0.08519936, 477.7883, 1084.61, 1245.627, 304.5371, 477.4676, 644.9866, 2051.765, 872.1802, 7.955796, 566.584, 954.8798, 391.7727, 1400.235, 1113.328, 1317.429, 1079.024, 831.9919, 313.8978, 433.4655, 2911.094, 900.9479, 2051.382
157.3, 360.0969, 282.372, 1016.366, 438.8789, 210.828, 326.2879, 265.8857, 425.909, 24.71092, 256.0953, 20.10009, 389.7545, 731.4596, 377.5376, 1857.493, 124.2853, 0.08123488, 495.8464, 1033.295, 1290.65, 291.4201, 457.0195, 789.1742, 2071.817, 948.5101, 7.60359, 541.655, 911.9736, 371.293, 1341.374, 1279.798, 1361.347, 1028.491, 796.6025, 299.3081, 415.3296, 3064.571, 974.4359, 2024.908
157.4, 347.8829, 269.726, 989.6833, 420.2439, 201.1068, 343.0895, 253.4938, 407.2682, 23.51253, 332.1388, 18.92343, 369.1902, 699.8118, 360.8282, 1779.317, 118.475, 0.07745487, 474.3574, 1156.364, 1290.517, 278.8681, 437.4471, 794.3098, 2195.068, 934.687, 7.266976, 517.8228, 870.9952, 351.8838, 1304.74, 1223.576, 1300.441, 1151.644, 879.6599, 285.3965, 397.9524, 2917.05, 970.7528, 1938.954
157.5, 425.3715, 257.6463, 945.9564, 402.4002, 191.8338, 332.0463, 241.6794, 389.4434, 22.37225, 317.1402, 17.81565, 349.7108, 669.5333, 344.8583, 1765.397, 187.5247, 0.07385075, 453.7996, 1101.655, 1275.564, 266.8568, 418.7129, 758.6122, 2170.075, 892.2983, 6.945265, 495.0392, 831.8582, 333.4892, 1249.893, 1205.893, 1242.261, 1097.711, 842.2429, 272.1316, 381.3022, 2776.63, 928.1581, 1949.182
157.6, 550.3311, 246.1076, 904.1614, 385.3141, 182.9884, 316.6008, 230.4156, 372.3986, 21.28727, 302.8189, 16.77271, 331.2593, 640.5649, 329.5953, 1691.098, 178.758, 0.07041434, 434.1328, 1254.548, 1249.465, 255.3627, 400.781, 724.5189, 2421.473, 851.8319, 6.637795, 473.258, 794.4798, 360.9207, 1197.351, 1310.883, 1186.683, 1076.233, 806.4174, 259.4831, 365.3487, 2642.969, 887.4324, 1866.443
157.7, 535.2531, 235.0856, 864.2131, 368.9535, 174.5508, 301.8738, 219.6768, 356.0999, 20.25491, 289.1444, 15.79084, 323.1517, 612.8498, 315.0078, 1619.925, 170.4012, 0.06713783, 415.3183, 1195.193, 1195.58, 244.3638, 383.6171, 691.9578, 2419.068, 898.4264, 6.343938, 452.4352, 758.7809, 342.0537, 1171.497, 1269.351, 1133.592, 1113.743, 847.5936, 247.4226, 350.0627, 2515.743, 848.4937, 1800.183
157.8, 509.5405, 224.5573, 826.0297, 353.2876, 166.5023, 324.0938, 209.4385, 340.5145, 19.27261, 276.0873, 14.86644, 306.1015, 586.3339, 301.0659, 1551.748, 162.435, 0.06401378, 397.3192, 1138.646, 1216.199, 233.8386, 367.1883, 837.2757, 2422.863, 967.4973, 6.063089, 432.5286, 724.6861, 417.0837, 1168.827, 1260.666, 1082.876, 1061.585, 839.6309, 235.9226, 335.4162, 2394.641, 919.1678, 1906.521
157.9, 485.0631, 214.5005, 789.5334, 338.2869, 158.825, 309.0182, 199.6774, 325.6112, 18.33795, 326.9371, 13.99615, 524.1368, 560.9652, 287.7411, 1486.44, 154.8412, 0.0610351, 380.1002, 1084.775, 1163.749, 223.7667, 351.463, 843.8323, 2378.548, 977.0793, 5.794674, 613.8662, 692.1233, 506.5557, 1470.477, 1350.48, 1034.429, 1011.869, 888.6804, 224.9571, 321.3826, 2279.369, 921.3862, 2004.165
158, 461.7615, 204.894, 754.6497, 323.9231, 151.5016, 294.644, 190.3712, 311.3602, 17.44862, 312.1734, 13.17681, 496.4821, 536.6942, 275.006, 1423.881, 147.6025, 0.05819502, 363.6274, 1033.452, 1203.95, 214.1287, 336.4112, 805.9091, 2279.942, 932.7681, 5.538142, 586.8568, 661.0236, 480.0757, 1424.531, 1291.153, 988.1495, 1002.128, 850.8796, 214.5013, 307.9361, 2169.646, 880.9577, 1919.092
158.1, 509.7158, 195.7178, 721.3071, 310.1692, 222.5732, 280.9383, 181.4987, 297.7329, 16.60242, 298.0764, 12.40544, 470.2866, 656.7844, 262.8346, 1606.552, 230.3893, 0.0554871, 347.8685, 984.5572, 1283.512, 204.9057, 322.004, 769.6901, 2473.267, 890.4664, 5.292967, 561.0358, 631.3214, 454.9799, 1368.205, 1423.983, 943.9406, 955.1971, 816.1655, 204.5315, 295.0522, 2363.139, 842.3031, 1837.631
158.2, 485.2299, 186.9526, 793.8026, 296.9993, 212.3104, 267.8702, 173.0397, 284.7021, 15.79726, 318.3693, 11.67922, 445.4731, 628.3676, 251.2018, 1538.938, 219.6187, 0.05290519, 332.7925, 937.9759, 1228.159, 196.0801, 308.2138, 825.7882, 2370.735, 975.48, 5.058645, 536.3508, 602.9538, 431.196, 1441.222, 1370.848, 968.6742, 910.4637, 910.438, 195.025, 282.7073, 2475.98, 887.4876, 1871.944
158.3, 461.9204, 178.5799, 758.7302, 284.3886, 325.3188, 255.41, 164.975, 272.2415, 15.03115, 361.7242, 10.99552, 421.9689, 601.1803, 240.0839, 1700.078, 209.3516, 0.05044341, 318.3699, 893.5984, 1175.193, 187.6345, 295.0142, 788.6758, 2290.868, 931.2413, 4.834697, 512.752, 575.8608, 408.6555, 1380.638, 1310.626, 959.9025, 1038.911, 871.7117, 185.9604, 270.879, 2638.989, 848.5464, 1792.484
158.4, 439.7306, 170.5822, 725.2074, 272.3133, 310.3184, 259.3601, 157.2861, 339.5738, 14.30219, 371.8999, 10.35184, 399.7049, 575.1693, 229.4581, 1638.098, 333.403, 0.04809618, 351.8753, 851.3206, 1238.35, 179.5528, 282.3798, 753.2314, 2320.98, 889.0089, 4.620664, 490.1915, 549.9853, 387.2932, 1322.6, 1283.291, 937.4545, 990.2567, 834.6328, 177.3172, 259.5455, 2511.954, 874.9803, 1756.816
158.5, 418.6067, 162.9427, 693.1657, 260.7508, 296.0097, 331.7936, 149.9556, 324.7117, 13.60858, 355.1058, 9.745839, 378.6155, 550.2836, 219.3026, 1569.156, 317.8166, 0.04585818, 370.0308, 811.043, 1184.945, 171.8191, 270.2866, 719.3799, 2622.829, 848.6917, 4.416105, 468.6237, 525.2724, 367.0476, 1267.002, 1226.915, 895.5135, 1110.157, 823.5856, 169.0756, 248.6862, 2391.035, 836.588, 1682.242
158.6, 398.4976, 155.6453, 662.5397, 249.6792, 282.3607, 316.3599, 142.9667, 341.744, 12.94861, 339.0701, 9.175316, 358.6389, 526.4747, 209.5965, 1612.642, 302.9588, 0.04372431, 353.9944, 772.671, 1142.092, 164.4185, 258.7112, 687.0497, 2641.958, 810.2029, 4.220603, 448.0048, 501.67, 347.8603, 1213.741, 1173.016, 855.449, 1110.373, 904.8173, 161.2171, 238.2813, 2275.936, 799.8802, 1725.721
158.7, 379.3545, 148.6747, 633.2669, 239.0777, 269.3411, 312.7391, 136.3036, 326.7869, 12.32064, 323.7585, 8.638191, 339.7162, 503.696, 290.3053, 1544.772, 288.7956, 0.04168974, 402.1868, 736.1145, 1418.108, 157.3367, 247.6316, 796.5859, 2727.5, 773.4596, 4.033755, 624.923, 479.1281, 329.6761, 1442.183, 1121.485, 843.4548, 1058.372, 1097.89, 153.7239, 228.3117, 2166.378, 794.9885, 1681.537
158.8, 361.131, 142.0163, 605.2874, 228.9264, 256.9219, 320.1893, 129.951, 312.4845, 11.72313, 309.1383, 8.132509, 321.792, 481.9027, 277.4567, 1481.764, 275.2946, 0.03974984, 423.5177, 701.2875, 1397.84, 150.5599, 237.0265, 760.786, 2711.733, 743.3173, 3.85518, 597.4271, 457.5991, 360.2965, 1381.558, 1072.218, 869.2694, 1163.734, 1074.005, 146.579, 218.7593, 2062.094, 760.106, 1635.863
158.9, 343.7829, 174.658, 578.5441, 219.2061, 245.0753, 305.2954, 123.8945, 433.4883, 11.1546, 295.1784, 7.65643, 304.8135, 461.0525, 265.1768, 1419.402, 262.4247, 0.03790021, 441.2047, 668.1083, 1337.556, 144.075, 226.8755, 726.595, 2695.931, 709.6073, 3.68451, 571.141, 437.0375, 367.5371, 1489.537, 1025.115, 830.379, 1487.418, 1264.841, 139.7661, 209.6065, 1962.83, 726.7541, 1566.424
159, 398.8118, 166.8359, 552.9824, 209.8985, 233.7749, 291.0943, 118.1202, 433.9591, 10.61364, 385.5818, 7.208221, 288.7309, 441.1043, 253.4404, 1369.408, 250.1564, 0.03613664, 422.0837, 636.4988, 1279.873, 137.8694, 217.1593, 693.9406, 2691.594, 783.1669, 3.521395, 546.0115, 417.3998, 348.3242, 1442.429, 1033.422, 793.2286, 1550.23, 1211.04, 133.2699, 200.8367, 1868.344, 805.6843, 1499.932
159.1, 379.6536, 159.3642, 528.5501, 200.9862, 222.9956, 277.5538, 112.6151, 506.543, 10.09891, 368.1699, 6.78625, 375.7757, 422.0192, 242.2234, 1340.249, 238.4617, 0.03445513, 505.6448, 606.3848, 1224.677, 131.9312, 207.8592, 662.7537, 2605.623, 870.3482, 3.365502, 623.2111, 398.6445, 330.1158, 1381.793, 988.0229, 757.7402, 1477.631, 1159.527, 127.0756, 192.4337, 1778.406, 770.3325, 1599.546
159.2, 361.4157, 200.8905, 505.1973, 192.4522, 212.7133, 266.7597, 107.3665, 510.2495, 9.60915, 351.5442, 6.388981, 355.9489, 403.7599, 231.5029, 1283.842, 227.3137, 0.03285187, 483.7311, 577.6956, 1171.861, 126.2486, 198.9574, 632.9684, 2589.592, 830.8773, 3.21651, 595.7905, 380.7319, 312.8591, 1366.541, 1024.269, 723.8396, 1508.252, 1110.206, 121.1693, 184.3824, 1692.798, 830.6906, 1637.718
159.3, 344.054, 229.1105, 482.8763, 184.2806, 202.9051, 254.3511, 102.3625, 487.9174, 9.143138, 346.2143, 6.014969, 337.1682, 386.2906, 221.2569, 1464.32, 216.6869, 0.03132321, 462.7672, 550.3638, 1168.669, 120.8109, 190.4368, 604.5217, 2672.406, 793.1964, 3.074114, 569.5764, 363.6242, 296.5045, 1309.096, 1154.299, 691.4556, 1437.619, 1117.795, 115.5374, 176.6679, 1965.385, 794.2416, 1598.509
159.4, 327.5262, 234.6448, 461.5415, 176.456, 193.5492, 242.5197, 97.59181, 466.5628, 52.95173, 330.5801, 5.662851, 319.3784, 369.5771, 211.4643, 1499.563, 206.5569, 0.02986569, 489.5303, 524.325, 1250.688, 115.6073, 182.2811, 577.3534, 2574.439, 839.2774, 2.938022, 544.5157, 347.2853, 281.0049, 1254.065, 1103.59, 660.5205, 1527.614, 1257.672, 110.1674, 169.2762, 1870.776, 759.3919, 1598.047
