 , C000, C001, C002, C003, C004, C005, C006, C007, C008, C009, C010, C012, C013, C014, C016, C017, C018, C019, C022, C024, C027, C031, C032, C033, C037, C041, C043, C047, C050, C051, C052, C054, C055, C057, C059, C060, C061, C068, C069, C071, C072, C075, C076, C080, C084, C086, C092, C098
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
228.8, 208.8059, 13.56684, 222.8615, 53.98373, 311.2485, 246.4117, 217.8893, 67.89315, 191.0172, 16.60203, 511.8669, 170.9182, 561.3284, 706.9433, 576.5635, 539.4318, 333.12, 478.6483, 691.0738, 233.268, 619.9392, 700.9031, 288.2599, 587.5581, 329.2149, 267.6119, 3757.862, 650.2873, 647.4357, 864.8422, 243.9509, 1341.829, 8.575699, 1435.28, 0.1000671, 1136.195, 760.2548, 65.99114, 2116.163, 606.3495, 87.78821, 1395.569, 0.9153357, 947.559, 834.7015, 193.6486, 2192.424, 296.6841
228.9, 196.6442, 12.93272, 208.0948, 50.33813, 294.2234, 233.3235, 207.6141, 64.21603, 180.4967, 15.70335, 545.7546, 159.9636, 531.5829, 669.0287, 543.0653, 543.7518, 313.8348, 447.859, 657.5428, 222.8029, 579.5754, 659.6054, 274.5331, 659.3874, 308.0063, 254.6263, 3603.559, 616.8818, 749.2598, 821.0667, 231.8884, 1671.816, 8.169147, 1374.13, 135.1153, 1067.973, 712.804, 63.08558, 2381.37, 592.3959, 83.67647, 1329.729, 0.8728291, 1098.725, 791.5183, 183.6282, 2168.067, 282.6855
229, 185.1909, 12.32823, 194.3065, 46.93872, 278.1295, 259.8071, 197.8235, 60.73806, 286.8698, 14.85332, 527.9053, 149.7111, 503.4137, 633.1476, 511.5134, 514.0339, 295.6662, 419.0502, 625.6388, 212.8073, 541.8396, 641.201, 261.4599, 738.8849, 288.1639, 242.2707, 3516.884, 699.2783, 713.2617, 779.507, 220.4225, 1880.85, 7.781868, 1383.902, 132.964, 1003.848, 771.3799, 60.30795, 2281.115, 558.3197, 151.2368, 1266.995, 0.8322966, 1034.909, 750.5692, 174.1263, 2053.273, 269.3474
229.1, 174.4046, 11.75199, 181.4318, 43.76888, 262.916, 246.0073, 188.4946, 57.44846, 271.0702, 14.04929, 499.8465, 140.1158, 476.7372, 599.1909, 563.889, 485.9402, 278.5493, 494.858, 595.2827, 203.2602, 506.5608, 603.421, 249.0092, 706.5049, 269.5999, 230.5147, 3531.131, 780.6218, 772.3004, 815.2927, 209.5234, 1846.839, 7.412949, 1324.941, 125.0438, 943.5731, 723.2348, 57.65261, 2335.963, 623.7754, 144.1533, 1416.254, 0.7936462, 974.7999, 734.7128, 165.1161, 1944.557, 256.6387
229.2, 164.2466, 11.20269, 169.4102, 40.8131, 248.5346, 260.9106, 179.6057, 54.33703, 293.4914, 13.28879, 475.4937, 131.1354, 451.4743, 567.0552, 531.1273, 459.3819, 262.4234, 492.199, 566.3995, 194.1414, 473.5789, 628.5366, 237.1515, 704.5293, 280.815, 219.3291, 3484.526, 784.9704, 735.1953, 774.0252, 199.1633, 1753.58, 7.061519, 1268.492, 117.5954, 938.8264, 678.0947, 55.11419, 2237.619, 793.84, 137.4016, 1349.439, 21.92671, 918.1819, 696.7026, 156.5722, 1841.597, 244.5296
229.3, 154.6802, 10.67907, 158.1851, 38.05693, 234.9398, 247.0522, 171.1359, 51.39411, 277.3271, 12.56946, 450.2206, 122.7305, 427.5501, 536.6431, 500.2689, 434.2751, 247.231, 515.4714, 538.9178, 185.4316, 442.7445, 591.5027, 225.8584, 673.6548, 262.7244, 208.6864, 3584.685, 744.6462, 804.7245, 734.8466, 189.3155, 1780.041, 6.72675, 1290.791, 110.5907, 934.0233, 687.6254, 52.68753, 2143.416, 1397.327, 130.9661, 1369.333, 20.90847, 913.2491, 660.6588, 148.4703, 1823.233, 232.9919
229.4, 145.671, 10.17992, 147.7038, 35.48689, 222.0887, 233.9299, 163.0655, 48.61058, 262.053, 11.88906, 426.2908, 114.8644, 404.8937, 507.8621, 471.2035, 410.5405, 232.9182, 615.8731, 512.7695, 177.1126, 545.0842, 556.6509, 215.103, 644.1334, 245.7993, 198.56, 3465.825, 706.3935, 766.0616, 697.651, 179.9545, 1783.496, 6.407851, 1250.977, 104.0032, 877.9409, 790.6038, 145.2122, 2179.531, 2239.061, 124.832, 1519.135, 19.93752, 860.2062, 660.2937, 289.1284, 1726.698, 221.9985
229.5, 137.1866, 9.704099, 137.917, 33.09041, 209.9406, 221.5046, 155.3757, 45.97781, 339.119, 11.2455, 403.6329, 107.5024, 383.4379, 480.6246, 443.8267, 388.1031, 219.434, 1028.999, 549.8618, 303.356, 1163.738, 523.8527, 204.8599, 782.68, 456.3041, 188.925, 3435.909, 670.1058, 754.376, 662.3382, 171.0565, 1941.341, 6.104071, 1197.679, 97.80815, 825.226, 749.7498, 138.8186, 2087.774, 2430.534, 242.9939, 1447.466, 19.01166, 1023.849, 626.1335, 411.3826, 1811.556, 211.5238
229.6, 129.1963, 9.25052, 128.7787, 30.85577, 198.4569, 209.7392, 148.0486, 43.48764, 536.9592, 169.5778, 382.1793, 100.6123, 363.119, 454.8479, 450.0511, 459.4449, 206.7304, 1456.498, 523.1824, 333.6076, 1771.68, 492.9869, 195.1045, 748.3808, 690.3771, 179.7576, 3294.827, 738.9282, 718.132, 628.8128, 162.5984, 2068.206, 5.814692, 1371.019, 91.98209, 775.6763, 925.4966, 208.9301, 1999.879, 3097.806, 231.6128, 1379.178, 18.12879, 1293.568, 593.7405, 390.0955, 1715.639, 201.5434
229.7, 121.6714, 8.818141, 120.2458, 28.77203, 187.6014, 198.5988, 141.067, 41.13233, 507.3856, 160.3984, 361.8659, 94.1638, 343.8769, 430.4536, 423.9032, 434.3347, 194.7623, 1624.282, 497.7976, 318.641, 1728.895, 463.9397, 185.8137, 715.5847, 656.821, 171.035, 3344.027, 700.9692, 815.7899, 596.9844, 154.5585, 2125.468, 5.539032, 1448.08, 86.50307, 729.1017, 1155.302, 221.054, 1992.107, 3336.082, 220.7647, 1314.111, 17.28693, 1218.436, 563.0234, 369.9099, 1624.8, 192.0339
229.8, 114.5847, 8.405972, 112.2784, 26.82902, 177.3397, 188.0501, 134.4146, 38.90458, 479.4408, 151.7159, 342.6323, 88.12859, 325.6545, 407.3677, 399.2746, 481.708, 183.487, 1565.191, 473.6444, 304.3459, 1691.322, 436.6041, 176.9653, 780.1576, 614.5074, 162.7356, 3257.762, 664.9602, 776.5953, 566.767, 146.9162, 2018.14, 5.276441, 1386.384, 81.35041, 774.3457, 1083.195, 294.938, 1975.255, 3276.485, 210.4248, 1252.115, 16.48415, 1147.667, 533.8955, 350.7688, 1538.77, 182.9731
229.9, 107.9109, 8.013069, 104.8389, 25.01721, 167.6393, 178.0618, 128.0759, 36.79749, 453.0351, 244.6829, 324.4209, 82.48019, 308.3976, 385.5199, 376.0769, 455.381, 190.5988, 1464.51, 450.6631, 491.5364, 1656.982, 410.879, 168.5382, 745.9689, 729.9658, 154.839, 3427.053, 747.267, 910.6356, 538.079, 139.6518, 2094.293, 5.026298, 1393.02, 76.50468, 737.5348, 1096.343, 281.9521, 1921.012, 3088.012, 200.5691, 1193.043, 15.71866, 1188.472, 506.2745, 332.6182, 1457.296, 174.3398
230, 101.6257, 7.63853, 97.89227, 23.32776, 158.4695, 168.6039, 122.0361, 34.80453, 428.0837, 231.438, 372.5837, 77.19382, 292.0553, 364.8438, 354.2269, 430.4929, 179.5646, 1370.305, 531.6997, 589.6258, 1549.097, 386.6697, 160.5125, 713.2785, 999.8915, 147.3255, 3419.363, 708.8796, 1068.651, 510.8432, 132.7466, 1988.539, 4.788013, 1333.67, 71.94759, 757.8239, 1027.915, 586.9331, 1976.597, 3143.411, 191.175, 1136.758, 14.98872, 1434.45, 480.0825, 315.4068, 1380.136, 200.9309
230.1, 95.70662, 7.281497, 91.40595, 21.75241, 149.8013, 159.6484, 116.2812, 32.9195, 404.5066, 218.9101, 352.7804, 72.24625, 276.5789, 345.2766, 333.6465, 406.965, 169.1692, 1304.565, 505.9016, 563.1735, 1602.957, 401.0748, 152.8689, 761.3953, 941.8098, 140.1767, 3385.462, 797.7712, 1138.675, 484.986, 126.1828, 2098.123, 4.561026, 1449.462, 67.66194, 765.1282, 963.7587, 561.0907, 2076.892, 2997.924, 182.221, 1250.724, 14.29267, 1526.351, 455.2455, 299.086, 1307.061, 334.4625
230.2, 90.13229, 6.941153, 85.34943, 20.28344, 141.6073, 151.1686, 110.7977, 31.13656, 382.2279, 207.0603, 334.0297, 67.6158, 261.9227, 326.7589, 314.2617, 384.7229, 159.3755, 1236.818, 481.3552, 730.2368, 1521.232, 426.5813, 251.9262, 873.0261, 959.8864, 245.5456, 3486.314, 756.7894, 1083.968, 460.4376, 119.9435, 1992.175, 4.344799, 1387.708, 63.63158, 719.187, 903.6064, 682.0181, 1989.456, 2932.991, 173.6863, 1191.718, 13.62894, 1995.443, 550.3956, 283.6097, 1237.855, 484.7958
230.3, 84.88262, 6.616716, 79.6942, 18.91367, 133.8614, 143.1392, 105.5727, 29.4502, 361.1763, 195.8519, 316.2755, 63.28212, 248.0431, 309.2342, 296.0032, 363.6965, 150.1489, 1202.948, 457.9998, 964.0378, 1446.192, 401.4468, 239.9296, 984.6979, 898.0488, 233.6307, 3765.497, 804.6617, 1154.636, 437.1318, 114.0128, 1891.578, 4.138823, 1328.584, 59.84129, 676.0043, 917.8464, 679.1957, 2139.563, 2785.752, 165.5513, 1135.495, 12.99604, 1992.191, 521.921, 268.9343, 1172.313, 461.9215
230.4, 79.93872, 6.307445, 74.41369, 17.6364, 126.5392, 135.5363, 100.5941, 27.85516, 341.2841, 227.8679, 299.4651, 59.2262, 234.899, 292.6495, 278.8055, 367.2827, 141.4564, 1351.259, 435.7776, 1069.588, 1452.667, 377.7933, 388.8839, 1134.479, 856.8123, 296.1713, 3805.349, 763.3259, 1144.936, 434.3895, 108.3753, 2049.987, 3.942611, 1271.98, 56.27677, 635.4144, 860.5598, 796.6629, 2301.312, 2702.389, 157.7974, 1081.925, 12.39253, 1949.953, 494.9195, 255.0182, 1110.242, 516.9361
230.5, 75.28277, 6.012628, 69.48306, 16.44539, 119.6176, 128.3372, 95.85036, 26.34651, 368.2757, 362.1212, 283.5481, 55.43023, 222.4514, 276.9542, 325.5813, 347.2095, 133.2671, 1264.339, 414.6336, 1066.031, 1540.893, 367.3816, 388.4502, 1084.763, 856.7473, 281.7998, 3890.362, 724.1136, 1151.38, 412.4021, 103.0165, 2091.719, 128.8979, 1405.892, 52.92458, 597.2617, 806.8486, 761.5862, 2204.427, 2695.056, 150.4066, 1030.883, 11.81704, 2304.823, 469.3149, 241.8223, 1051.458, 621.2452
230.6, 70.898, 5.731592, 64.87914, 15.33481, 113.0746, 121.5205, 91.33028, 24.91957, 578.0095, 371.3787, 279.217, 51.87756, 210.6634, 262.1007, 306.6652, 365.5732, 125.552, 1330.992, 394.5155, 1133.918, 1516.102, 345.7352, 369.9523, 1181.28, 1025.422, 533.7433, 3741.812, 734.0355, 1312.421, 391.5276, 97.92278, 1986.096, 122.7872, 1345.994, 49.77206, 671.8329, 756.4897, 728.0538, 2562.006, 2570.107, 272.83, 982.2479, 11.26828, 2619.863, 445.0349, 342.9632, 995.7853, 620.388
230.7, 66.76862, 5.463691, 60.58027, 14.29922, 106.8895, 115.0659, 87.02335, 23.56992, 572.9025, 560.0105, 264.3762, 48.55258, 199.5001, 248.0438, 288.848, 449.3763, 118.2834, 1672.676, 375.3736, 1083.047, 1547.423, 325.3642, 490.0439, 1129.513, 1376.651, 507.8438, 3631.062, 864.7532, 1554.651, 427.73, 93.08088, 2425.174, 116.9662, 1387.609, 46.80733, 631.4935, 709.274, 863.1815, 2560.848, 2422.268, 623.0118, 935.9078, 10.745, 2872.385, 422.0111, 366.5068, 943.0609, 620.7945
230.8, 62.87975, 5.208313, 56.56623, 13.33358, 101.0426, 108.9541, 82.91954, 22.29336, 575.2064, 529.6967, 250.3243, 45.44072, 188.9284, 234.7408, 272.066, 424.8164, 111.4357, 1671.951, 357.1604, 1142.171, 1661.169, 416.0852, 476.102, 1202.829, 1303.887, 483.2011, 3688.832, 1200.905, 1588.514, 439.8851, 88.47839, 2385.633, 111.4211, 1388.675, 141.9566, 593.5762, 665.0052, 872.0714, 2865.86, 2475.748, 620.8633, 891.7538, 10.24602, 2705.552, 400.1784, 347.5418, 893.128, 778.2634
230.9, 59.21738, 4.964871, 52.81817, 12.43314, 95.51566, 103.1669, 79.00925, 21.08595, 543.5262, 501.0237, 269.5251, 42.5283, 178.9168, 355.0443, 323.4003, 452.7575, 104.9844, 1564.402, 339.831, 1090.93, 1774.88, 391.5692, 453.4301, 1281.954, 1219.888, 677.2849, 3717.273, 1663.809, 1512.194, 417.6195, 84.10349, 2265.167, 106.1389, 1378.569, 133.5008, 557.9357, 623.4995, 851.6453, 2986.673, 2438.141, 591.7839, 957.3909, 9.770217, 2614.959, 379.4752, 329.5582, 845.839, 1015.277
231, 55.76833, 4.732808, 49.31846, 11.59351, 90.291, 97.68716, 75.28336, 19.94392, 513.5909, 473.9029, 255.1994, 39.80254, 169.4358, 412.2446, 311.0479, 486.22, 98.90661, 1538.899, 323.3423, 1094.782, 1662.651, 407.9069, 605.9248, 1335.649, 1222.214, 644.4201, 3889.282, 1837.184, 1439.541, 407.7184, 79.94489, 2215.242, 101.1071, 1319.835, 125.5486, 524.4351, 584.5842, 902.8061, 3129.498, 2449.596, 638.2906, 912.2234, 9.316506, 2559.936, 359.8431, 312.5051, 801.0538, 1075.977
231.1, 52.52016, 4.511592, 46.05063, 10.81059, 85.35213, 92.49846, 71.73317, 18.86375, 657.6407, 448.2501, 243.1548, 37.25149, 160.4572, 522.4927, 292.9761, 470.0476, 93.18066, 1439.909, 307.6537, 1045.667, 1554.396, 383.8727, 649.7665, 1277.117, 1221.781, 613.1501, 3955.975, 1742.807, 1518.813, 387.0811, 75.99193, 2265.912, 96.31387, 1324.944, 118.0702, 545.1157, 548.0978, 863.0559, 3212.987, 2364.985, 608.395, 1045.427, 8.883865, 2411.251, 341.2267, 296.3345, 758.6399, 1025.209
231.2, 49.46117, 4.300715, 42.99933, 10.08053, 80.6834, 118.2469, 68.3504, 17.84208, 621.4205, 423.9859, 241.4915, 743.6741, 151.9544, 537.8849, 366.265, 444.3579, 87.78619, 1406.836, 292.7263, 998.7555, 1453.191, 361.2546, 618.8248, 1352.385, 1143.072, 583.3975, 3955.58, 1707.299, 1574.532, 367.4883, 72.23442, 2242.294, 91.74787, 1399.845, 111.0372, 735.4961, 513.8887, 899.9751, 3476.219, 2228.945, 579.8995, 1132.191, 19.4076, 2271.202, 323.5734, 281.0006, 718.4717, 1178.508
231.3, 46.58036, 4.099696, 40.15021, 9.399777, 76.27006, 315.178, 65.12716, 16.87575, 587.1951, 401.0352, 352.5457, 696.01, 143.9021, 509.0373, 512.5034, 494.8935, 82.70403, 1316.341, 278.5233, 992.5819, 1397.874, 339.9692, 685.9905, 1328.387, 1114.828, 555.0885, 4086.137, 1667.794, 1634.528, 348.8872, 68.66271, 2253.706, 87.39833, 1340.204, 104.4231, 780.1595, 481.8148, 884.5669, 3453.125, 2100.73, 675.2474, 1138.478, 18.50635, 2224.043, 306.8333, 266.4601, 852.621, 1178.533
231.4, 43.86733, 3.908072, 37.48987, 8.764997, 72.09812, 298.4371, 62.05592, 15.96175, 554.8547, 379.3268, 414.5669, 651.4009, 136.2766, 481.7368, 919.371, 467.8459, 77.91609, 1231.667, 265.0093, 989.2909, 1306.86, 319.938, 864.6733, 1270.173, 1154.874, 625.5519, 4256.361, 1582.119, 1555.998, 331.2277, 65.26761, 2139.902, 83.255, 1469.274, 176.3859, 779.0969, 451.7427, 856.452, 3503.499, 1979.89, 643.6208, 1161.646, 28.65887, 2094.867, 290.9594, 252.6721, 1021.024, 1122.926
231.5, 41.31232, 3.725405, 35.00581, 8.173083, 68.15439, 282.5855, 59.12951, 15.09725, 524.2955, 358.7935, 392.5321, 609.6508, 129.0551, 491.9198, 865.9558, 442.2765, 73.40533, 1152.439, 252.151, 944.9084, 1221.771, 301.087, 823.4978, 1417.686, 1170.754, 595.1974, 4081.589, 1656.9, 1481.24, 314.462, 62.04038, 2031.845, 79.30808, 1445.342, 406.9192, 732.3169, 423.5475, 818.7428, 3658.948, 1974.865, 613.4756, 1193.675, 27.32801, 1973.194, 275.9066, 239.5975, 990.5832, 1069.943
231.6, 38.90613, 3.551275, 32.68633, 43.09797, 64.42638, 291.5648, 56.3411, 14.27958, 495.4193, 339.3717, 371.6685, 570.5767, 122.2163, 536.7441, 815.644, 418.1046, 69.15572, 1222.512, 239.9166, 934.7064, 1203.984, 283.3467, 784.283, 1398.116, 1095.332, 622.9799, 4391.375, 1571.784, 1410.074, 391.3279, 58.97272, 1929.244, 140.591, 1383.763, 402.8907, 688.3458, 397.1121, 933.5109, 3676.497, 1861.266, 584.7422, 1400.041, 26.05894, 1858.587, 319.7207, 227.1995, 938.1342, 1035.872
231.7, 36.64008, 3.385285, 30.52055, 40.1875, 60.90228, 366.2246, 53.68419, 13.50619, 468.1336, 321.0013, 351.9138, 534.0068, 115.7399, 553.0774, 805.9792, 395.2538, 65.15211, 1143.874, 228.2758, 892.7728, 1125.594, 266.6517, 784.4645, 1336.847, 1024.769, 592.7503, 4368.042, 1601.299, 1467.917, 371.5201, 56.05676, 1831.825, 133.9259, 1324.807, 378.8921, 647.0149, 372.3267, 892.4088, 3705.19, 1754.201, 634.8535, 1333.99, 24.84882, 1750.637, 303.18, 215.443, 1126.978, 986.9963
231.8, 34.50602, 3.227053, 28.49826, 37.47358, 57.57096, 346.7724, 51.15257, 12.77469, 442.3506, 303.6252, 333.2092, 499.7809, 109.6067, 632.0921, 796.3641, 373.6518, 61.38029, 1070.293, 217.1999, 852.7204, 1070.396, 250.9404, 816.1121, 1394.738, 1037.718, 695.7603, 4380.412, 1688.335, 1397.391, 352.715, 53.28497, 1824.984, 127.5769, 1443.942, 356.3229, 608.1656, 349.0882, 853.1163, 3722.007, 1653.295, 651.3903, 1271.056, 23.69488, 1866.012, 315.7068, 204.2949, 1067.307, 940.4264
231.9, 32.49625, 3.076218, 26.60998, 34.94293, 54.42185, 350.8614, 48.74033, 12.08281, 417.9877, 287.1897, 315.4987, 576.9037, 103.7985, 646.0143, 750.0956, 353.2305, 57.82684, 1001.446, 206.6613, 814.4649, 1019.449, 236.1548, 777.2491, 1370.493, 970.8661, 661.9991, 4535.492, 1627.615, 1330.254, 334.8617, 50.65023, 1732.829, 121.5287, 1525.449, 335.0981, 571.649, 327.3001, 815.554, 3755.113, 1734.125, 620.881, 1438.807, 25.88283, 1757.631, 343.3151, 193.7236, 1010.796, 896.0538
232, 30.60354, 2.932432, 24.84681, 32.58318, 51.445, 421.7564, 46.44185, 11.4284, 394.9666, 271.6439, 298.7295, 539.9284, 98.29813, 611.3675, 808.2423, 365.0926, 54.4791, 937.0278, 196.6341, 777.9257, 953.0736, 256.579, 767.072, 1504.218, 908.3212, 629.8761, 4473.066, 1544.004, 1266.342, 317.9121, 48.14577, 1712.461, 115.7674, 1460.457, 315.1376, 537.3251, 306.8719, 829.1707, 3964.815, 1634.373, 591.8008, 1405.964, 24.68088, 1744.182, 426.0538, 183.6993, 957.2767, 947.5277
232.1, 28.82107, 2.795367, 23.20047, 30.38279, 48.63099, 399.3546, 44.25176, 10.80943, 373.2134, 256.9395, 282.8516, 505.3229, 93.08919, 622.4509, 761.2837, 345.1391, 51.32516, 876.7531, 187.0934, 743.0257, 891.0196, 283.1697, 766.8959, 1451.252, 859.4327, 599.3118, 4409.583, 1636.959, 1429.449, 301.8204, 45.76515, 1696.474, 110.2791, 1398.234, 296.3661, 505.062, 287.7188, 792.6627, 4100.632, 1540.36, 564.0826, 1399.591, 23.53474, 1709.653, 404.012, 174.1937, 906.5911, 902.8201
232.2, 27.14241, 2.664709, 21.66321, 28.331, 45.97089, 378.1426, 42.16496, 10.22399, 352.6583, 243.0312, 267.8177, 623.2526, 88.15628, 646.1888, 717.0533, 326.276, 48.35382, 820.3556, 178.0156, 709.6914, 903.1614, 439.1765, 791.6267, 1415.521, 976.2913, 570.2307, 4434.635, 1552.868, 1360.772, 286.5432, 43.50224, 1610.808, 105.0511, 1376.947, 278.7126, 474.7362, 269.761, 757.762, 3927.996, 1701.315, 537.6627, 1424.81, 22.44183, 1610.354, 499.848, 165.18, 858.5893, 909.2577
232.3, 25.56153, 2.540158, 20.22781, 26.41776, 43.45631, 358.0573, 40.17656, 9.670252, 333.2352, 229.8757, 253.5828, 583.3067, 83.48477, 728.8099, 675.3928, 308.4439, 45.5545, 767.5859, 169.3783, 677.8526, 883.9616, 413.2999, 776.4886, 1353.489, 913.3969, 542.5606, 4464.537, 1473.097, 1295.393, 272.0394, 41.35123, 1593.148, 100.0709, 1481.443, 262.1108, 446.2312, 252.9241, 724.3981, 3810.5, 1603.451, 512.4802, 1425.993, 21.39967, 1609.979, 473.9885, 156.6328, 813.129, 866.3558
232.4, 24.07272, 2.421428, 18.88753, 24.63373, 41.07927, 339.0389, 38.28193, 9.146507, 452.5223, 217.4323, 240.1046, 545.921, 79.06081, 689.7227, 737.1796, 291.5864, 42.91723, 718.2106, 161.16, 647.4422, 826.4074, 388.9479, 739.5124, 1380.738, 867.5369, 516.2333, 4420.173, 1489.198, 1318.31, 258.2696, 39.30657, 1614.007, 95.32675, 1482.7, 246.4978, 419.4378, 237.138, 821.7025, 4030.49, 1511.216, 488.4771, 1358.718, 34.7837, 1516.469, 449.4667, 148.5278, 770.0757, 891.9774
232.5, 22.67063, 2.308248, 17.63604, 311.0411, 38.83225, 352.4652, 36.47664, 8.651129, 427.5992, 205.6625, 227.3427, 510.9315, 74.87128, 652.7317, 754.8328, 275.6502, 77.44393, 672.0114, 153.3405, 618.3961, 841.5237, 377.8485, 704.297, 1371.743, 811.6486, 491.1834, 4369.237, 1511.703, 1363.638, 245.1969, 37.36301, 1605.637, 90.80755, 1419.53, 231.8149, 394.2532, 222.3372, 823.5333, 3996.207, 1424.287, 465.5983, 1374.441, 33.1684, 1460.818, 426.2136, 140.8421, 729.3021, 849.8908
232.6, 21.3502, 2.200358, 16.46749, 290.0361, 36.70814, 333.7439, 34.75648, 8.18258, 404.0487, 194.5298, 215.2591, 478.1845, 70.90376, 617.7246, 794.1073, 401.7198, 72.96051, 628.7839, 145.9004, 698.926, 786.7326, 355.5854, 734.907, 1338.444, 832.5411, 467.3491, 4718.723, 1477.046, 1298.122, 232.7858, 35.51556, 1524.558, 86.50259, 1359.05, 218.0066, 370.5807, 208.4602, 787.2734, 3827.968, 1342.358, 491.1509, 1652.39, 31.62812, 1375.971, 404.1635, 133.5542, 690.6873, 809.79
232.7, 20.10668, 2.097511, 15.37636, 270.4495, 34.70022, 316.0169, 33.11745, 7.739408, 381.7953, 183.9998, 203.8178, 447.5363, 67.14648, 584.595, 747.9699, 379.7645, 116.3888, 588.3371, 138.8213, 692.467, 747.773, 334.634, 756.568, 1495.965, 841.0677, 444.6714, 4524.967, 1487.516, 1273.319, 221.0029, 33.75945, 1447.574, 82.40171, 1467.533, 205.0207, 348.3297, 195.4494, 752.6101, 3915.132, 1265.142, 574.8734, 1714.436, 30.15937, 1296.053, 383.2542, 126.6434, 654.117, 771.5814
232.8, 18.93559, 1.999472, 14.35752, 341.5566, 32.80214, 299.2315, 31.55571, 7.320239, 360.7675, 174.0397, 192.9846, 418.8525, 63.58831, 553.2422, 704.5131, 359.009, 109.6507, 550.4921, 132.0857, 661.4009, 699.086, 357.6185, 720.5404, 1430.408, 786.8846, 423.094, 4633.092, 1411.102, 1212.143, 209.8165, 32.09018, 1374.477, 78.49525, 1482.639, 192.8084, 327.4146, 183.2505, 770.4967, 4027.698, 1192.368, 547.9481, 1633.553, 38.38998, 1271.873, 363.4266, 120.0903, 619.483, 735.1755
232.9, 17.8327, 1.906014, 13.4062, 318.4908, 31.00787, 283.3376, 30.06762, 6.923771, 340.8979, 164.6188, 182.7273, 392.0071, 60.21869, 523.5709, 663.5811, 339.388, 103.3028, 515.0814, 125.6769, 816.2098, 714.7039, 336.5474, 686.2285, 1461.553, 736.1921, 402.5637, 4597.626, 1375.826, 1198.966, 199.1963, 30.50344, 1445.46, 74.77399, 1419.471, 181.3236, 307.7554, 171.8131, 736.572, 3975.667, 1123.78, 522.2838, 1556.486, 36.60722, 1318.253, 344.6248, 113.8762, 586.6829, 700.4874
233, 16.79406, 1.816925, 12.51791, 296.9826, 29.31176, 310.0888, 28.6497, 6.548777, 322.1226, 155.7079, 173.0151, 366.8824, 57.02763, 495.4909, 634.9167, 320.8393, 97.32231, 881.504, 119.579, 818.5673, 899.3604, 316.7178, 653.5504, 1419.271, 1090.35, 383.0295, 4603.028, 1399.609, 1490.333, 189.1136, 28.99516, 1492.184, 71.22914, 1543.464, 170.5228, 304.489, 161.0895, 792.8298, 3936.239, 1059.137, 628.2122, 1483.055, 34.90725, 1292.172, 326.7957, 107.9836, 555.6194, 882.9219
233.1, 15.8159, 1.732, 11.68848, 276.9269, 27.70842, 293.6183, 27.29865, 6.194093, 304.3813, 218.8106, 163.8191, 343.3679, 54.00566, 468.9169, 625.0275, 460.0069, 91.68808, 1255.986, 113.777, 992.5214, 1046.63, 298.0565, 725.8438, 1430.517, 1396.505, 364.4433, 4599.518, 1327.711, 1476.93, 179.5413, 27.56147, 1469.433, 67.85235, 1477.704, 160.3654, 382.0867, 151.0352, 815.9341, 3911.06, 998.2123, 943.9406, 1413.088, 33.28622, 1858.848, 309.8889, 189.9364, 526.2006, 998.2562
233.2, 14.89472, 1.651045, 10.914, 258.2256, 26.19278, 338.1473, 26.01131, 5.858618, 287.6172, 441.4111, 155.1119, 321.3605, 51.14384, 443.7681, 597.4361, 434.866, 86.38003, 1253.159, 162.4977, 947.9941, 999.6349, 280.4948, 872.4734, 1427.273, 1778.205, 346.759, 4624.89, 1310.698, 1588.371, 170.4535, 26.19866, 1467.424, 274.7129, 1414.746, 225.1242, 359.1448, 141.6085, 1069.851, 4163.654, 940.7925, 916.2598, 1346.421, 31.74047, 2237.242, 293.8568, 255.6169, 498.3395, 951.155
233.3, 14.02719, 1.573873, 10.19084, 240.7873, 24.76005, 320.1864, 24.78468, 5.541313, 330.5169, 552.8656, 146.8675, 300.7636, 48.43367, 419.9681, 734.7252, 411.0991, 81.37927, 1231.647, 154.6133, 928.611, 1019.722, 300.0225, 939.7372, 1427.737, 1975.159, 329.9327, 4816.637, 1283.484, 1792.485, 161.8257, 24.90324, 1493.672, 312.8556, 1587.928, 211.7144, 337.5804, 132.7701, 1022.746, 4165.533, 886.6757, 873.3448, 1282.9, 30.2665, 2376.144, 278.6542, 242.39, 471.9536, 906.2762
233.4, 13.21019, 1.500309, 9.5156, 224.5266, 23.40568, 303.1795, 23.61589, 5.241193, 387.3544, 651.4741, 139.0613, 281.4869, 45.86711, 455.2479, 780.8812, 388.6311, 76.66802, 1291.55, 159.2872, 1039.608, 990.1746, 282.3449, 1031.026, 1365.169, 1847.916, 313.923, 5028.008, 1448.471, 1706.365, 153.6346, 23.67187, 1418.247, 298.0239, 1537.476, 218.7405, 317.3107, 124.4834, 1032.607, 4393.381, 835.6717, 832.4399, 1222.376, 28.86098, 2470.638, 264.2381, 254.1931, 446.9648, 1221.239
