 , C000, C002, C003, C004, C005, C006, C007, C008, C009, C010, C012, C014, C016, C017, C019, C021, C022, C030, C033, C034, C037, C040, C042, C046, C052, C053, C055, C061, C065, C077
82.90000000000001, 14.61386, 356.0882, 91.43567, 33.56155, 380.9251, 482.0582, 218.0011, 4.34317e-08, 212.3977, 30.0782, 366.2586, 189.5204, 2.945879, 393.1808, 205.3492, 0.0131819, 0.000110668, 0.1367722, 228.7393, 262.5569, 393.8807, 126.7663, 261.5664, 442.2771, 715.0005, 379.1082, 0.01090568, 365.2826, 857.1512, 602.4355
83, 13.80774, 340.7666, 86.55277, 31.65591, 424.0189, 547.4422, 208.3099, 4.157965e-08, 202.0671, 28.38962, 344.8324, 180.2536, 2.820967, 376.6005, 195.619, 0.01250601, 0.0001059777, 0.1307543, 325.1049, 339.922, 573.4144, 119.4413, 249.6803, 423.17, 866.1952, 360.4519, 0.0103301, 346.9999, 892.6553, 572.8903
83.09999999999999, 13.04609, 326.1043, 81.93063, 29.85848, 500.5521, 523.6249, 199.0496, 3.980658e-08, 192.7572, 26.79583, 324.6596, 171.44, 2.701351, 360.7194, 186.3499, 0.01186479, 0.0001014862, 0.1250011, 307.345, 323.2121, 546.4993, 112.5396, 238.3344, 404.8884, 817.6395, 342.7138, 0.009784902, 329.6323, 855.1321, 544.794
83.2, 12.32645, 368.4057, 77.55533, 28.1631, 477.7601, 525.5773, 190.201, 3.810911e-08, 215.4696, 25.29152, 305.6669, 163.0573, 2.586807, 437.9696, 177.5199, 0.01125644, 9.718506e-05, 0.1195012, 290.5553, 307.3235, 520.8475, 106.0367, 227.504, 387.3965, 771.8056, 325.8485, 0.009268477, 313.1339, 819.1862, 518.0757
83.3, 11.64651, 372.2034, 73.41367, 26.56399, 456.006, 642.3945, 181.7457, 3.648403e-08, 204.9896, 23.87166, 287.7853, 155.0845, 2.47712, 419.5005, 169.1084, 0.01067928, 9.30662e-05, 0.1142432, 274.6828, 292.2161, 533.9623, 99.90953, 217.1658, 370.6603, 824.8531, 309.8132, 0.008779307, 327.927, 951.9486, 492.6677
83.40000000000001, 26.41092, 356.1885, 69.49319, 25.05567, 435.2423, 614.4462, 173.6662, 3.492825e-08, 195.0193, 22.53151, 270.9498, 147.5015, 2.372084, 401.8103, 161.0954, 0.01013172, 8.91219e-05, 0.1092165, 259.6774, 277.8513, 508.899, 94.13642, 207.2974, 444.0507, 871.8677, 306.1238, 0.008315954, 399.2035, 1045.021, 468.5058
83.5, 46.93203, 366.5659, 65.78208, 23.633, 415.4242, 638.3032, 165.946, 3.343881e-08, 185.534, 21.26659, 255.0992, 140.2893, 2.271502, 384.866, 153.4622, 57.27193, 8.534477e-05, 0.104411, 303.2015, 264.1926, 485.0122, 88.6969, 229.33, 626.9916, 822.994, 291.0591, 0.007877056, 379.2231, 1110.781, 445.5289
83.59999999999999, 44.3432, 350.7935, 62.26915, 22.29111, 424.5335, 704.8528, 158.569, 3.201288e-08, 177.1479, 20.07269, 240.1758, 133.4297, 2.175185, 368.6363, 146.1906, 54.3354, 8.172772e-05, 0.099817, 286.6382, 251.2054, 462.2465, 83.57169, 484.4056, 599.9045, 776.8599, 293.9264, 0.007461323, 360.2426, 1064.089, 423.6788
83.7, 45.57011, 335.6998, 164.1779, 21.02541, 552.892, 674.1873, 225.1978, 3.064777e-08, 168.5318, 18.94581, 226.1254, 160.2749, 2.082952, 353.091, 248.0128, 78.75728, 7.826396e-05, 0.0954251, 270.9796, 320.4545, 440.5495, 78.74264, 462.3934, 573.9876, 872.3994, 279.462, 0.007067531, 342.2122, 1211.748, 402.9003
83.8, 96.4352, 321.2555, 155.4103, 19.83157, 552.2565, 644.8558, 273.4005, 2.934086e-08, 160.3348, 17.8822, 212.897, 206.9197, 1.99463, 338.2013, 236.2611, 281.2054, 7.494701e-05, 0.09122644, 256.1765, 304.7015, 419.8708, 74.19262, 507.6639, 595.4298, 823.4958, 361.1154, 0.006694522, 366.7402, 1160.811, 383.1409
83.90000000000001, 91.11572, 307.4327, 169.0742, 18.70553, 527.1103, 616.8005, 261.2466, 2.808968e-08, 157.5174, 16.87829, 200.4425, 196.8022, 1.910052, 323.9394, 225.0662, 266.787, 7.177063e-05, 0.08721251, 242.1821, 304.4833, 400.1628, 69.90552, 615.4799, 646.3053, 777.3337, 343.3446, 0.0063412, 348.3845, 1155.096, 429.4778
84, 86.08965, 469.4836, 160.0452, 17.64342, 503.109, 599.4634, 249.633, 2.689186e-08, 149.8561, 15.93075, 188.7165, 187.1794, 1.829061, 310.279, 214.4017, 253.1079, 6.872887e-05, 0.0833752, 228.9521, 289.5155, 580.2838, 65.86614, 587.5114, 618.3839, 733.7592, 326.4483, 0.006006526, 473.6189, 1206.353, 408.4149
84.09999999999999, 81.34084, 449.283, 151.4984, 16.64162, 480.2007, 573.3829, 238.5357, 2.574511e-08, 142.5674, 15.0364, 177.6766, 178.0271, 1.751505, 297.1946, 204.2426, 240.1302, 6.581603e-05, 66.00306, 216.4449, 436.8517, 553.0463, 62.06017, 574.6061, 681.1465, 692.6274, 310.3835, 0.005689515, 449.9139, 1155.643, 484.8036
84.2, 76.85397, 429.9516, 147.045, 15.6967, 478.3963, 548.4371, 227.9317, 2.464727e-08, 135.6332, 14.19226, 167.2824, 169.3223, 1.677237, 284.662, 194.5649, 227.8179, 6.302664e-05, 63.09895, 204.6209, 484.8141, 527.0872, 58.47413, 705.2501, 651.7198, 653.8012, 295.1093, 0.005389235, 427.3954, 1107.065, 461.0274
84.3, 72.6146, 411.4519, 139.1924, 14.80543, 615.3586, 594.4987, 217.7991, 2.359624e-08, 129.0363, 13.39551, 157.4964, 161.0431, 1.606118, 272.6578, 185.3457, 216.1369, 6.035547e-05, 60.32263, 193.4428, 460.9815, 617.3605, 55.09529, 673.2022, 623.5645, 617.1515, 280.5867, 0.005104803, 406.0039, 1151.174, 438.4172
84.40000000000001, 214.9788, 515.4582, 131.7592, 13.96478, 587.3391, 568.6342, 248.2757, 2.259003e-08, 122.7602, 12.64349, 148.2828, 153.1688, 149.9286, 261.1599, 176.5633, 205.0548, 5.77975e-05, 57.66846, 182.8754, 477.2982, 623.293, 51.91171, 738.6484, 660.4795, 582.5563, 266.7787, 0.004835383, 484.8044, 1102.784, 416.9159
84.5, 203.1203, 493.2794, 124.7229, 13.17185, 560.5953, 630.3875, 237.2387, 2.162673e-08, 116.7894, 11.93368, 139.6082, 145.6795, 143.5712, 250.1469, 168.1971, 194.5409, 5.534795e-05, 55.13107, 172.8852, 505.0756, 594.0367, 48.91207, 754.3529, 631.9457, 637.0698, 253.6503, 0.004580182, 479.6579, 1056.428, 396.4691
84.59999999999999, 191.9159, 581.5108, 149.0157, 12.42394, 535.0694, 648.828, 309.8465, 2.07045e-08, 111.109, 11.26373, 131.4411, 138.5563, 137.4835, 239.5982, 160.2273, 184.5661, 5.300221e-05, 52.70533, 163.4408, 480.2469, 685.5987, 46.08577, 804.7729, 604.6445, 648.9962, 241.168, 0.004338451, 455.6507, 1357.859, 447.68
84.7, 264.7431, 611.7472, 141.0578, 11.71851, 510.7057, 620.5999, 564.1673, 1.98216e-08, 105.7049, 10.63138, 123.7517, 131.7815, 131.6538, 229.4944, 152.6352, 175.1028, 5.075589e-05, 293.956, 154.5123, 456.6389, 847.9904, 43.42278, 768.2026, 578.5229, 612.6158, 229.2999, 0.004109477, 432.845, 1391.411, 425.7245
84.8, 475.7481, 839.2355, 243.381, 11.05312, 647.1833, 611.2734, 539.0875, 1.897635e-08, 100.5637, 10.03454, 116.5122, 125.3379, 239.2409, 219.8167, 145.4028, 166.1246, 4.860477e-05, 349.4016, 146.0716, 434.1913, 1255.334, 313.1531, 733.2941, 553.5297, 578.2748, 218.0158, 19.93049, 411.1808, 1633.578, 404.8456
84.90000000000001, 568.7532, 803.1254, 230.3838, 10.42552, 695.5471, 584.6791, 629.8776, 0.2860329, 95.67246, 9.471203, 109.6962, 119.2094, 296.051, 210.5471, 138.5131, 157.6068, 4.654482e-05, 472.5912, 138.0919, 471.0272, 1196.411, 414.7058, 789.3179, 529.6163, 545.8589, 207.2871, 18.8786, 390.6008, 1752.549, 416.3814
85, 691.5657, 768.5691, 219.5125, 9.833557, 805.0243, 605.7383, 779.5626, 0.2738356, 91.01915, 8.939491, 103.279, 113.3806, 286.8557, 201.6684, 135.3865, 149.5258, 4.457217e-05, 664.4646, 130.5482, 515.7717, 1210.743, 477.2055, 753.4499, 506.736, 515.2601, 197.0863, 374.0255, 371.0509, 1778.203, 548.2078
85.09999999999999, 653.4181, 735.4996, 207.79, 9.275204, 867.748, 579.3849, 744.9075, 0.2621585, 86.59217, 8.43763, 97.23711, 107.8368, 274.6923, 645.3814, 128.9714, 141.8591, 4.268313e-05, 801.4392, 123.4166, 527.3433, 1153.913, 449.631, 719.2118, 484.8442, 506.9985, 187.3875, 402.1534, 575.1027, 2355.11, 521.322
85.2, 617.3747, 703.853, 355.8986, 64.47619, 828.2363, 774.5154, 711.793, 206.7374, 82.38051, 7.963943, 91.54871, 102.564, 263.0446, 796.5673, 122.8603, 134.5855, 4.087415e-05, 1350.686, 116.6746, 644.9755, 1099.75, 458.2735, 686.5295, 463.8981, 584.6049, 178.166, 380.9286, 692.9279, 2373.342, 495.7548
85.3, 583.3195, 673.5681, 336.8927, 60.8152, 928.258, 982.5354, 772.3254, 197.9216, 78.37369, 7.516848, 86.19308, 291.1926, 251.8909, 762.9763, 117.0387, 127.6848, 3.914184e-05, 1291.256, 110.3009, 951.7687, 1048.13, 656.4917, 693.0944, 443.8569, 551.834, 295.1761, 430.6774, 658.2463, 2273.577, 471.4415
85.40000000000001, 605.0259, 746.8747, 318.9018, 57.36209, 1019.576, 957.3521, 824.224, 189.4816, 74.56175, 7.094853, 81.15076, 276.9545, 665.8831, 730.8018, 173.1534, 216.6818, 3.748294e-05, 1234.442, 104.2753, 904.9815, 998.9322, 640.0731, 911.5992, 424.6816, 520.9003, 321.5533, 407.9472, 625.3006, 2274.745, 448.3206
85.5, 726.8885, 714.7386, 301.8716, 54.10504, 1076.626, 915.7011, 876.4096, 181.4016, 70.93523, 6.696549, 76.40342, 263.4125, 1023.695, 699.984, 393.3663, 274.958, 3.589435e-05, 1180.127, 98.57896, 860.4942, 952.044, 603.0875, 965.5178, 406.3346, 491.7005, 366.885, 429.226, 594.0038, 2179.125, 426.3336
85.59999999999999, 1115.894, 894.916, 386.7054, 51.03293, 1376.481, 875.8622, 1031.917, 173.6661, 67.48508, 6.320606, 71.9338, 250.5328, 1072.543, 670.4659, 452.0544, 260.8599, 3.437309e-05, 1128.202, 93.19376, 818.1938, 907.3567, 765.9081, 1077.208, 388.7803, 464.1376, 388.0901, 406.5724, 594.73, 2087.524, 405.4249
85.7, 1054.34, 1246.225, 366.0543, 48.13526, 1313.805, 837.7567, 1014.186, 166.2605, 64.20275, 5.965768, 67.72565, 676.3729, 1568.313, 642.1925, 430.6344, 680.0956, 3.29163e-05, 1078.561, 88.10276, 1156.807, 864.7669, 721.6513, 1516.057, 1037.436, 438.1198, 616.8076, 436.786, 564.9633, 1999.774, 385.5417
85.8, 1132.071, 1192.603, 346.5061, 45.40211, 1345.582, 801.3089, 1191.948, 326.8444, 61.08006, 5.630851, 63.76368, 914.9548, 1734.974, 615.1114, 639.3552, 1520.688, 3.152125e-05, 1031.105, 83.28986, 1713.039, 824.1762, 679.9518, 1756.425, 1489.012, 413.5604, 586.454, 634.4489, 548.2211, 1915.712, 366.6336
85.90000000000001, 1302.263, 1207.194, 356.7829, 42.82416, 1284.313, 766.4468, 1138.961, 312.9068, 58.10926, 5.314736, 60.03349, 870.2173, 1661.407, 589.1723, 726.0927, 1442.717, 3.018533e-05, 985.7369, 78.73989, 1794.061, 785.4908, 690.9719, 1676.61, 1424.684, 390.3777, 557.5941, 692.5273, 574.5921, 1835.184, 348.6528
86, 1230.429, 1155.251, 561.4243, 138.2722, 1350.265, 777.0687, 1088.329, 434.8354, 55.28294, 5.016368, 56.52151, 1005.243, 1664.85, 564.327, 890.6251, 1771.766, 2.890603e-05, 942.3649, 74.43848, 2150.354, 748.6212, 695.5549, 1600.422, 1363.136, 368.4945, 530.1544, 655.9772, 545.8333, 1758.041, 331.5538
86.09999999999999, 1162.557, 1105.544, 570.4573, 595.9366, 1389.116, 743.2612, 1039.948, 965.942, 52.5941, 4.73475, 53.21498, 956.0907, 1825.772, 540.5295, 848.4241, 1680.922, 2.768094e-05, 900.9013, 70.37204, 2395.307, 713.4822, 655.3633, 1527.696, 1304.246, 347.8381, 504.065, 621.3562, 518.5139, 1831.032, 315.2934
86.2, 1098.428, 1140.243, 634.4783, 675.6141, 1373.71, 1078.132, 993.7175, 924.7515, 50.03603, 4.468942, 50.10189, 909.3419, 2406.622, 517.7355, 1296.095, 1594.735, 2.650778e-05, 965.54, 66.52774, 3104.16, 679.9926, 617.4943, 1458.274, 1247.9, 328.3396, 479.2595, 588.5624, 533.2896, 1754.064, 299.8305
86.3, 1037.838, 1185.985, 703.4556, 664.1395, 1423.816, 1031.226, 949.5422, 885.3174, 47.60238, 4.218056, 47.17092, 864.8788, 2518.973, 495.9027, 1320.591, 1628.151, 2.538433e-05, 1078.076, 62.89345, 3374.035, 648.0748, 581.8134, 1392.008, 1193.989, 309.9341, 455.6747, 557.4994, 549.3404, 2133.297, 285.1259
86.40000000000001, 1030.671, 1234.695, 665.8893, 626.4294, 1358.984, 986.3611, 993.7042, 847.565, 45.2871, 3.981255, 44.4114, 822.5898, 2425.075, 474.9906, 1258.017, 1544.67, 2.43085e-05, 1141.185, 59.4577, 3379.889, 617.6553, 548.1942, 1328.752, 1142.407, 292.5603, 433.2505, 528.0758, 521.8455, 2043.623, 271.1425
86.5, 973.8181, 1347.292, 630.3291, 590.8604, 1604.403, 943.4481, 949.5296, 811.4224, 43.08443, 3.757748, 41.81332, 782.3687, 2463.793, 454.9604, 1198.407, 1497.347, 2.327827e-05, 1090.973, 56.20963, 3213.74, 588.6636, 516.5177, 1268.372, 1093.053, 276.1605, 411.9299, 500.2051, 536.1413, 2227.102, 257.8448
86.59999999999999, 920.1011, 1289.321, 596.6679, 557.3111, 1531.348, 1028.114, 907.3187, 776.821, 127.1137, 3.546789, 39.36723, 744.1141, 2359.322, 435.7748, 1324.985, 1420.573, 2.22917e-05, 1146.943, 115.1575, 3312.717, 561.0327, 535.1426, 1315.82, 1045.831, 260.6799, 391.6584, 551.8797, 509.307, 2314.929, 245.1993
86.7, 869.3471, 1233.845, 564.8043, 525.6667, 1461.62, 983.3848, 866.9843, 743.6952, 120.9312, 3.347673, 37.06424, 707.73, 2259.281, 417.3983, 1425.287, 1347.735, 2.134694e-05, 1096.478, 108.8666, 3209.862, 629.8821, 735.453, 1259.533, 1000.649, 246.0672, 372.3846, 548.6636, 483.8158, 2217.62, 460.5433
86.8, 821.3928, 1180.756, 534.6423, 495.8191, 1395.067, 940.6013, 828.4429, 711.9819, 115.0493, 3.159735, 34.89597, 673.1249, 2163.482, 399.7967, 1357.751, 1278.632, 2.044222e-05, 1090.548, 102.9194, 3052.071, 600.3165, 692.9561, 1209.102, 957.4197, 232.2735, 367.3579, 519.7064, 459.6004, 2124.401, 437.9568
86.90000000000001, 1135.733, 1129.951, 506.0911, 467.6663, 1331.545, 899.6791, 791.6149, 681.621, 109.4536, 2.982348, 32.85455, 816.768, 2071.745, 382.9374, 1293.416, 1520.891, 1.957585e-05, 1238.058, 97.29713, 2902.036, 572.1387, 652.9147, 1158.959, 1326.989, 219.2531, 520.502, 492.2774, 436.5971, 2035.101, 416.4781
87, 1092.528, 1081.332, 479.0645, 450.4678, 1270.915, 860.5374, 869.8724, 652.5548, 104.13, 2.814919, 30.93254, 920.1351, 1983.898, 366.789, 1232.129, 1442.91, 1.874619e-05, 1282.819, 91.98196, 2759.377, 632.4941, 615.1871, 1257.89, 1328.59, 206.9626, 494.8876, 466.2961, 455.7407, 2117.933, 396.0528
87.09999999999999, 1091.017, 1034.806, 453.4813, 424.8901, 1213.045, 975.4174, 831.2027, 624.728, 99.0653, 2.65689, 29.12298, 963.8453, 1899.776, 351.3216, 1173.747, 1368.927, 1.795169e-05, 1226.375, 86.95715, 2623.731, 680.9607, 579.6395, 1226.721, 1271.192, 195.3611, 470.5337, 441.686, 432.9305, 2400.546, 376.6292
87.2, 1030.835, 1042.777, 448.1689, 400.7646, 1281.352, 932.9805, 1140.279, 598.0878, 94.24697, 2.507733, 27.41928, 916.7173, 1854.724, 336.5064, 1118.13, 1298.737, 1.719087e-05, 1317.804, 238.0045, 2494.753, 864.6375, 546.146, 1300.439, 1216.275, 184.4098, 549.5572, 484.0562, 666.5182, 2379.645, 358.1581
87.3, 1121.496, 1235.375, 468.838, 378.009, 1223.007, 922.9432, 1089.588, 572.5837, 89.66299, 2.366949, 25.81524, 871.8936, 1776.079, 322.316, 1065.149, 1232.146, 1.646229e-05, 1259.821, 225.0027, 2372.116, 1089.818, 514.5878, 1241.345, 1294.938, 174.0725, 522.513, 458.5089, 732.2648, 2425.676, 340.593
87.40000000000001, 1089.023, 1182.22, 459.3947, 356.5455, 1167.319, 942.4161, 1041.151, 548.1671, 85.30197, 2.234069, 24.30504, 829.2617, 1700.769, 308.7241, 1187.147, 1183.677, 1.57646e-05, 1204.39, 212.7112, 2539.145, 1038.664, 484.8532, 1184.936, 1238.995, 164.3146, 496.7997, 434.3098, 735.3346, 2323.711, 323.8893
87.5, 1028.951, 1131.352, 434.8619, 336.3007, 1114.167, 901.415, 994.8671, 524.7917, 81.15306, 2.108649, 22.88319, 788.7142, 1701.006, 295.7052, 1130.896, 1122.986, 1.509647e-05, 1158.045, 201.0912, 2414.325, 989.9111, 456.8368, 1131.09, 1185.468, 155.1038, 583.254, 411.3879, 698.5305, 2411.076, 308.0048
87.59999999999999, 972.1927, 1085.953, 411.6392, 317.2054, 1147.152, 873.7266, 1049.698, 502.4131, 77.20595, 1.99027, 21.54452, 750.1494, 1781.936, 283.2354, 1077.31, 1065.406, 1.445665e-05, 1193.027, 190.106, 2295.641, 943.4464, 430.4392, 1079.691, 1330.268, 146.4092, 566.9089, 389.6758, 663.5685, 2309.726, 292.8993
87.7, 1051.189, 1039.227, 389.6566, 299.1943, 1215.335, 835.7139, 1003.035, 480.9888, 73.45081, 1.878536, 20.28416, 724.1879, 1706.378, 271.2914, 1026.263, 1010.779, 1.384396e-05, 1140.534, 179.7208, 2182.792, 941.97, 405.567, 1225.118, 1272.798, 138.202, 539.0108, 385.0037, 630.3563, 2258.973, 278.5347
87.8, 993.2037, 1194.701, 368.8479, 282.2059, 1159.996, 799.355, 1160.726, 460.4781, 69.87832, 1.773075, 19.09753, 688.7781, 1708.23, 259.8512, 977.6348, 958.953, 1.325723e-05, 1090.351, 240.2905, 2075.49, 897.7555, 382.132, 1372.611, 1408.267, 130.4549, 512.4856, 364.684, 629.2679, 2249.504, 264.8745
87.90000000000001, 938.4173, 1226.864, 349.1505, 266.1821, 1107.177, 764.5779, 1109.127, 440.842, 126.7376, 1.673535, 17.98032, 666.448, 1635.797, 248.8933, 931.3109, 952.3681, 1.269536e-05, 1201.118, 227.1639, 1973.462, 994.4554, 360.0511, 1310.237, 1521.97, 123.1421, 580.3506, 345.4368, 597.7725, 2154.945, 251.8842
88, 886.653, 1176.208, 330.505, 251.0682, 1056.764, 801.1827, 1059.821, 422.0432, 120.5733, 1.579583, 16.92847, 633.8615, 1566.435, 238.3975, 1093.919, 903.5369, 1.215731e-05, 1177.776, 214.7543, 2102.33, 970.0471, 339.2461, 1250.698, 1456.219, 116.2392, 562.9568, 327.2054, 608.5995, 2202.507, 239.5311
88.09999999999999, 837.744, 1125.599, 312.8552, 236.8124, 1008.645, 766.3261, 1012.707, 404.0461, 114.7089, 43.86567, 15.93815, 705.2077, 1598.615, 228.3444, 1042.086, 857.2094, 1.164207e-05, 1125.954, 203.0227, 2041.058, 924.5148, 319.6433, 1193.864, 1393.308, 109.7233, 535.2532, 309.9362, 684.1945, 2366.705, 227.7838
88.2, 970.7697, 1085.26, 296.1479, 223.3661, 962.718, 935.5018, 967.6878, 386.8164, 109.1297, 41.40306, 15.00576, 772.6779, 1530.83, 218.7151, 1020.536, 977.2695, 1.114866e-05, 1076.413, 246.5979, 2253.678, 881.1196, 301.1733, 1139.612, 1539.909, 103.5726, 649.3372, 309.0813, 649.95, 2267.219, 216.6125
88.3, 917.2208, 1162.546, 280.3328, 210.6833, 1086.982, 1038.513, 1093.31, 370.3215, 103.8219, 39.0787, 14.12792, 734.8972, 1465.919, 209.492, 972.179, 927.1616, 1.067616e-05, 1226.887, 233.1267, 2175.181, 839.7614, 569.0281, 1087.826, 1486.461, 97.7667, 852.8722, 324.0986, 749.2104, 2171.915, 205.9892
88.40000000000001, 866.6257, 1112.525, 265.3623, 198.7206, 1037.488, 993.3311, 1137.691, 354.5299, 98.77218, 36.88483, 13.30143, 698.9637, 1488.487, 200.6578, 926.1136, 879.6228, 1.022369e-05, 1306.427, 220.3914, 2068.253, 800.3444, 536.1477, 1471.27, 1591.309, 92.28626, 939.3772, 444.0116, 711.7118, 2282.404, 195.8869
88.5, 818.8215, 1195.588, 251.1913, 187.4371, 990.2472, 950.1149, 1173.492, 339.4118, 139.3195, 142.5063, 12.52329, 798.238, 1425.371, 192.1961, 882.231, 834.5215, 9.790389e-06, 1248.945, 208.3518, 1966.581, 762.7775, 505.1673, 1668.128, 1527.711, 87.11304, 893.1496, 420.5777, 798.4923, 2307.473, 186.28
88.59999999999999, 773.6542, 1144.145, 237.7771, 176.7944, 945.1576, 908.7788, 1146.519, 324.9383, 192.1406, 134.506, 11.79068, 759.2075, 1480.537, 184.0912, 840.4277, 815.8369, 9.375456e-06, 1200.95, 196.9699, 1869.907, 726.9741, 475.977, 1592.326, 1511.719, 82.2298, 1024.902, 486.2564, 758.5272, 2210.477, 177.1443
88.7, 730.9785, 1151.144, 225.0791, 166.7559, 1094.58, 869.2411, 1095.551, 311.082, 183.0933, 126.9549, 11.10092, 884.5109, 1417.759, 176.3281, 800.6052, 778.7055, 8.978109e-06, 1148.108, 186.2098, 1845.818, 692.8511, 448.4735, 1543.365, 1551.79, 77.6203, 983.2495, 460.5929, 720.5623, 2281.927, 486.0514
88.8, 690.6567, 1101.614, 213.0593, 157.2874, 1044.74, 831.4236, 1046.849, 297.8166, 174.1881, 119.8277, 10.45151, 888.136, 1450.11, 168.8924, 762.6696, 740.8781, 8.597602e-06, 1097.592, 176.0375, 1755.081, 660.3299, 422.5592, 1473.231, 1558.42, 73.2692, 934.8629, 436.2838, 759.5699, 2186.005, 462.214
88.90000000000001, 652.5592, 1054.214, 201.6814, 148.3566, 997.1691, 795.2513, 1000.312, 285.1169, 165.7159, 113.1006, 9.840096, 844.7099, 1388.622, 161.7703, 726.5316, 775.7706, 8.233221e-06, 1111.294, 166.4209, 1668.805, 629.3351, 398.1423, 1406.285, 1491.094, 69.16199, 888.8574, 547.003, 721.5529, 2094.115, 439.5456
89, 616.5632, 1179.924, 190.9111, 139.9328, 951.7643, 760.6528, 1103.19, 272.9586, 157.6558, 106.7511, 9.264447, 803.4071, 1408.905, 154.9485, 692.1059, 735.9941, 7.884283e-06, 1062.398, 157.3296, 1586.769, 599.7952, 375.1363, 1408.872, 1426.676, 65.28503, 845.116, 518.1334, 685.4385, 2296.295, 417.989
89.09999999999999, 657.0992, 1351.641, 180.716, 131.9874, 908.427, 727.5596, 1054.148, 261.3189, 149.9878, 100.7581, 8.722474, 764.1238, 1520.615, 148.4143, 659.3114, 989.986, 7.550134e-06, 1015.653, 309.6294, 1508.766, 572.8622, 353.4596, 1541.088, 1445.434, 61.62539, 803.527, 534.7184, 816.7028, 2199.77, 397.4895
89.2, 620.8528, 1336.847, 171.0653, 124.4931, 867.063, 695.9061, 1007.286, 250.1755, 142.6927, 95.10159, 8.212207, 726.7614, 1503.958, 142.1557, 628.0709, 939.226, 7.230147e-06, 1001.825, 292.7149, 1434.598, 634.5752, 333.0356, 1471.058, 1382.989, 58.17089, 920.4832, 618.8336, 775.8261, 2194.27, 377.9955
89.3, 637.1696, 1279.326, 161.93, 117.4243, 827.5825, 752.7012, 962.5079, 239.5073, 158.8426, 89.7626, 7.731791, 691.2258, 1440.187, 136.1611, 598.3106, 891.0686, 6.923722e-06, 957.7455, 276.7245, 1457.431, 604.7893, 313.7916, 1404.211, 1323.241, 54.91005, 889.869, 598.0944, 934.9135, 2202.894, 359.4574
89.40000000000001, 602.0225, 1224.28, 153.2825, 110.7569, 950.0185, 719.9539, 919.72, 229.2941, 188.2326, 84.72334, 7.279479, 657.4277, 1379.119, 130.4192, 569.9605, 878.5952, 6.630283e-06, 915.6052, 261.6075, 1422.298, 576.4016, 295.6597, 1340.401, 1324.051, 51.83199, 846.0778, 566.5283, 888.1203, 2110.294, 341.8286
89.5, 568.8141, 1171.603, 145.0968, 104.4681, 906.7607, 688.6313, 922.3203, 219.5163, 179.0773, 79.96699, 6.853627, 721.4217, 1320.641, 124.9194, 542.9537, 833.5465, 6.34928e-06, 875.319, 269.0625, 1352.38, 549.3463, 278.5755, 1316.194, 1266.85, 48.92648, 804.4415, 656.3898, 935.0428, 2021.587, 325.0642
89.59999999999999, 537.4376, 1121.192, 137.3483, 98.53633, 865.4725, 686.3871, 931.5463, 210.1555, 170.3674, 75.47765, 6.452688, 774.1544, 1367.466, 119.6516, 517.2266, 905.466, 6.080187e-06, 968.8763, 325.6285, 1285.899, 626.6298, 262.4785, 1394.19, 1232.69, 46.18385, 851.8835, 621.747, 888.2432, 1936.608, 309.1221
89.7, 544.3018, 1194.877, 130.0135, 92.94139, 826.0644, 656.5248, 890.1349, 201.1939, 162.0811, 71.24035, 6.075203, 736.3015, 1379.089, 114.6059, 492.7186, 981.3099, 5.822499e-06, 926.2462, 307.84, 1222.687, 597.2169, 247.3116, 1346.562, 1272.872, 43.59495, 809.9615, 704.2063, 843.7859, 1855.202, 293.9618
89.8, 514.2774, 1701.512, 123.0705, 87.66414, 788.4507, 627.9618, 850.5644, 192.6144, 154.1978, 67.24093, 5.719802, 700.2994, 1348.242, 109.773, 469.3718, 930.9947, 5.575731e-06, 885.4918, 448.7021, 1162.582, 693.3425, 233.0211, 1285.372, 1608.237, 41.15118, 770.1026, 667.0399, 801.5537, 1777.218, 279.545
89.90000000000001, 485.9092, 1628.3, 116.4982, 82.68653, 752.5496, 600.6414, 1040.553, 184.4008, 146.6979, 63.46603, 5.385192, 801.1069, 1291.073, 105.1439, 447.1313, 883.2593, 5.339423e-06, 1036.837, 509.7151, 1105.431, 660.7982, 219.5564, 1429.432, 1538.759, 38.84439, 732.2051, 631.835, 761.4353, 1915.044, 265.8353
90, 459.1058, 1558.239, 110.2769, 77.99155, 907.0343, 718.5652, 994.296, 197.9625, 170.5021, 59.90306, 5.070157, 765.2997, 1236.328, 100.71, 425.9445, 837.9716, 5.113129e-06, 1354.86, 481.8703, 1293.828, 664.6275, 206.8697, 1364.476, 1472.282, 36.66692, 696.1727, 598.4881, 723.3249, 2123.064, 252.798
90.09999999999999, 433.781, 1491.192, 104.3878, 73.56316, 865.7337, 687.3031, 950.095, 231.6328, 162.2092, 56.54012, 4.773551, 918.3331, 1183.905, 96.46313, 405.7617, 795.0059, 4.896426e-06, 1619.956, 455.5466, 1230.226, 633.431, 324.2989, 1302.472, 1408.677, 34.61151, 661.9134, 566.9012, 687.1219, 2163.688, 240.4
90.2, 491.4889, 1467.037, 98.81327, 69.38621, 826.3137, 657.401, 1218.91, 221.7554, 154.3197, 53.36596, 4.494298, 992.8206, 1497.515, 92.3953, 386.5353, 754.2432, 4.688908e-06, 1815.502, 472.9973, 1169.75, 603.6989, 305.5598, 1286.499, 1347.82, 32.67131, 652.9706, 537.4407, 652.7309, 2072.736, 228.6101
