 , C002, C005, C011, C015, C018, C019, C021, C022, C023, C024, C025, C029, C037, C038, C039, C041, C044, C045, C048, C050, C064, C068, C071, C076, C078, C080, C083, C085, C090, C094, C104, C106, C110, C113, C120, C121, C126, C130, C139
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
169.7, 49.53955, 664.2822, 913.8923, 1352.198, 0.04391956, 0.07722552, 335.4733, 778.3303, 604.6562, 0.0005532143, 187.2487, 639.1016, 438.1961, 5.110527, 364.8866, 603.0471, 0.005137772, 0.004199616, 0.01423827, 463.4145, 26.10221, 0.05824198, 482.1887, 440.5677, 1.795364, 389.0269, 1.080726e-08, 116.411, 1.013865e-06, 1129.527, 0.04070325, 2093.141, 0.03081594, 0.08647482, 6.641073e-08, 2069.36, 852.965, 7.334264e-06, 3.762995e-06
169.8, 514.2455, 1005.419, 1201.13, 1292.22, 0.04204988, 0.07385609, 437.6265, 849.4245, 830.6392, 0.0005305107, 450.8295, 645.7168, 482.6608, 4.8827, 599.6531, 931.3015, 0.004921694, 0.003944699, 0.01365461, 723.3458, 24.99031, 0.05567436, 798.2292, 526.0195, 1.701464, 568.5433, 1.032038e-08, 217.0284, 9.721689e-07, 1244.505, 0.03894825, 2090.599, 0.02949626, 0.08268808, 6.369221e-08, 2145.247, 813.918, 7.00797e-06, 3.604166e-06
169.9, 491.6041, 1187.824, 1379.792, 1392.502, 0.0402598, 0.07063366, 542.3347, 861.7225, 912.118, 0.0005087387, 705.1467, 683.5433, 596.3137, 4.66503, 574.668, 921.9142, 0.004714703, 0.003705256, 0.01309487, 749.5096, 23.92577, 0.05321993, 1052.099, 501.8894, 1.612475, 545.4609, 9.855426e-09, 303.5275, 9.321878e-07, 1216.39, 0.03726891, 2218.015, 0.02823309, 0.07906716, 6.108496e-08, 2119.17, 776.6586, 6.696192e-06, 3.45204e-06
170, 664.9907, 1132.591, 1527.844, 1394.661, 0.03854592, 0.06755183, 594.9062, 822.9725, 866.1669, 0.0004878604, 725.3181, 777.0466, 569.2264, 4.457064, 550.7239, 883.4879, 0.004516418, 0.003480347, 0.01255809, 811.7521, 22.90658, 0.0508737, 1006.895, 512.5801, 1.528141, 523.3157, 9.411422e-09, 291.2271, 8.938509e-07, 1209.245, 0.03566199, 2168.269, 0.02702402, 0.07560479, 5.858445e-08, 2031.059, 778.7338, 6.398284e-06, 3.306335e-06
170.1, 635.7122, 1204.879, 1571.219, 1382.993, 0.036905, 0.06460447, 569.0231, 785.965, 914.2478, 0.0004678388, 694.3082, 742.2487, 543.3696, 4.258369, 527.7774, 953.2122, 0.004326472, 0.00326909, 0.0120433, 776.0562, 21.93081, 0.04863092, 963.6342, 563.1254, 1.448217, 519.2911, 8.987421e-09, 279.4252, 8.570908e-07, 1159.328, 0.03412436, 2145.316, 0.02586673, 0.07229404, 5.618629e-08, 2102.989, 785.9573, 6.113631e-06, 3.166781e-06
170.2, 607.7228, 1148.853, 1493.307, 1636.333, 0.03533394, 0.0617857, 544.2662, 750.6217, 868.1895, 0.0004486389, 754.7214, 709.0092, 518.6874, 4.068532, 505.787, 913.4813, 0.004144514, 0.003070656, 0.01154962, 842.5361, 20.9966, 0.046487, 922.2318, 537.2932, 1.372473, 498.2083, 8.582521e-09, 268.1016, 8.218423e-07, 1144.459, 0.03265302, 2176.091, 0.024759, 0.06912827, 5.38863e-08, 2142.621, 907.8609, 5.841641e-06, 3.033116e-06
170.3, 580.9657, 1095.433, 1419.259, 1679.289, 0.03382976, 0.05908992, 520.5863, 716.8677, 888.2906, 0.000430227, 770.5532, 677.2582, 495.1263, 3.887157, 484.713, 875.4064, 0.00397021, 0.002884267, 0.01107617, 805.4865, 20.10219, 0.0444376, 882.6081, 583.694, 1.300691, 501.024, 8.195864e-09, 257.2368, 7.880435e-07, 1161.509, 0.03124512, 2126.278, 0.02369871, 0.06610113, 5.168047e-08, 2164.656, 866.301, 5.581752e-06, 2.905094e-06
170.4, 555.3867, 1044.496, 1348.883, 1740.253, 0.03238961, 0.05651176, 497.9367, 684.6315, 887.7785, 0.0004125707, 770.4298, 646.9291, 472.6354, 3.713868, 464.5169, 838.9186, 0.003803235, 0.002709192, 0.01062214, 811.6635, 19.24588, 0.04247855, 844.6869, 610.4484, 1.232663, 480.6828, 7.826626e-09, 246.8124, 7.556347e-07, 1113.563, 0.02989792, 2060.031, 0.02268382, 0.06320655, 4.956492e-08, 2074.654, 826.6436, 5.333426e-06, 2.782475e-06
170.5, 530.9339, 1031.253, 1351.569, 1677.803, 0.03101077, 0.05404609, 476.2726, 786.6029, 901.5748, 0.000395639, 766.8716, 617.9581, 451.1662, 3.548305, 445.1624, 803.9516, 0.003643283, 0.002544744, 0.01018671, 814.6917, 18.42604, 0.04060586, 808.395, 582.4453, 1.168193, 461.1674, 7.474022e-09, 236.8104, 7.245587e-07, 1067.596, 0.02860881, 2244.249, 0.02171239, 0.06043873, 4.753598e-08, 2048.912, 866.7272, 5.096147e-06, 2.665031e-06
170.6, 507.5577, 1053.873, 1320.723, 1716.199, 0.02969062, 0.05168799, 570.9978, 751.2309, 1018.238, 0.0003794022, 734.0851, 590.2846, 430.6722, 3.390122, 426.6142, 770.4421, 0.003490058, 0.002390278, 0.009769136, 778.8665, 17.64113, 0.03881573, 773.6623, 555.7268, 1.107095, 442.4444, 7.137305e-09, 227.2137, 6.947608e-07, 1023.526, 0.02737529, 2394.444, 0.02078257, 0.05779211, 4.55901e-08, 2068.746, 860.5659, 4.869424e-06, 2.552545e-06
170.7, 485.2108, 1037.706, 1301.556, 1640.075, 0.02842668, 0.04943279, 546.1549, 717.4495, 1115.334, 0.0003638317, 702.7004, 653.3541, 411.1092, 3.238991, 408.8389, 738.3292, 0.003343278, 0.002245188, 0.009368677, 744.6166, 16.88965, 0.03710452, 740.4219, 530.2339, 1.049193, 487.0904, 6.815756e-09, 218.0059, 6.661883e-07, 981.2755, 0.02619495, 2446.273, 0.01989257, 0.05526138, 4.372386e-08, 2090.705, 821.171, 4.652788e-06, 2.444807e-06
170.8, 463.8477, 1029.185, 1306.981, 1567.327, 0.02721654, 0.04727598, 522.3929, 768.705, 1238.756, 0.0003489002, 672.6574, 624.0954, 392.4348, 3.094598, 391.8043, 707.5549, 0.00320267, 0.002108905, 0.008984634, 711.8728, 175.2938, 0.03546875, 708.6097, 585.6714, 0.9943188, 487.8299, 6.508694e-09, 209.1713, 6.387908e-07, 987.1677, 0.0250655, 2432.698, 0.01904068, 0.05284148, 4.193402e-08, 2047.993, 824.8799, 4.445791e-06, 2.341616e-06
170.9, 443.4252, 981.3291, 1242.172, 1497.806, 0.02605792, 0.04521327, 499.6647, 746.3231, 1400.112, 0.0003345815, 643.8989, 596.147, 374.6086, 2.956641, 375.4794, 678.0632, 0.003067976, 0.001980895, 0.008616333, 680.5689, 196.2161, 0.0339051, 678.1644, 558.8049, 0.9423146, 468.0244, 6.215466e-09, 200.6947, 6.125201e-07, 955.5756, 0.02398475, 2342.02, 0.01822527, 0.05052754, 4.021745e-08, 1962.841, 823.9588, 4.248002e-06, 2.24278e-06
171, 423.9019, 935.6982, 1254.635, 1512.253, 0.02494862, 0.04324057, 477.9253, 741.6303, 1420.296, 0.0003208504, 664.6003, 667.6526, 357.5923, 2.824835, 359.8347, 649.8008, 0.002938947, 0.001860655, 0.00826313, 650.6416, 215.5646, 0.03241038, 649.0271, 672.4769, 0.8930303, 449.0229, 5.935449e-09, 192.5616, 5.873299e-07, 932.3312, 0.0229506, 2363.442, 0.01744478, 0.04831493, 3.857115e-08, 2001.752, 839.0472, 4.059013e-06, 2.148116e-06
171.1, 405.2382, 912.4008, 1241.219, 1557.472, 0.02388655, 0.04135393, 457.1318, 708.2806, 1360.677, 0.0003076828, 710.0766, 683.1398, 341.3488, 2.698904, 344.8418, 622.7164, 0.002815344, 0.001747713, 0.007924405, 622.0303, 206.382, 0.03098155, 621.1417, 641.6284, 0.8463237, 430.7929, 5.668046e-09, 184.7581, 5.631755e-07, 893.8452, 0.02196104, 2342.746, 0.01669771, 0.04619921, 3.699224e-08, 1918.523, 800.6374, 3.878431e-06, 2.057448e-06
171.2, 387.3962, 950.5556, 1244.062, 1510.904, 0.02286969, 0.03954962, 437.243, 741.1107, 1292.129, 0.0002950557, 679.7183, 652.5472, 325.8432, 2.578588, 330.4736, 596.7609, 0.00269694, 0.001641627, 0.007599566, 594.6771, 305.5767, 0.02961572, 594.4543, 612.1949, 0.8020599, 413.3031, 5.412691e-09, 177.2708, 5.400146e-07, 856.9478, 0.02101415, 2389.464, 0.01598264, 0.04417614, 3.547796e-08, 1915.686, 842.28, 3.705884e-06, 1.970607e-06
171.3, 370.3398, 971.5821, 1182.373, 1510.736, 0.02189611, 0.03782402, 418.2195, 779.7305, 1251.117, 0.0002829467, 650.6579, 683.5181, 407.3391, 2.463634, 316.7041, 571.8873, 0.002583515, 0.00154198, 0.007288042, 602.4594, 292.5598, 0.02831009, 568.9136, 639.3094, 0.7601112, 396.5233, 5.16884e-09, 170.087, 5.178061e-07, 821.5735, 0.02010808, 2365.302, 0.01529819, 0.04224166, 3.402566e-08, 1973.6, 845.395, 3.541012e-06, 1.887431e-06
171.4, 354.0343, 926.4045, 1272.081, 1443.725, 0.02096399, 0.03617372, 400.0237, 787.6514, 1292.381, 0.0002713347, 622.84, 688.179, 388.836, 2.353806, 303.5084, 548.0505, 0.002474861, 0.001448382, 0.006989289, 621.3373, 280.0974, 0.02706203, 544.4703, 692.4959, 0.7203563, 380.4247, 4.935974e-09, 163.1942, 4.96511e-07, 787.6595, 0.01924108, 2384.181, 0.01464305, 0.04039189, 3.263282e-08, 1962.537, 806.6946, 3.383476e-06, 1.807766e-06
171.5, 338.4467, 883.3276, 1209.002, 1379.687, 0.02007154, 0.03459541, 382.6195, 752.2322, 1227.272, 0.0002601993, 629.7279, 657.3608, 371.1733, 2.248874, 290.8624, 525.2072, 0.002370776, 0.001360465, 0.006702782, 657.3572, 268.1658, 0.02586899, 521.0771, 660.7291, 0.6826808, 364.9798, 4.7136e-09, 156.5808, 4.760917e-07, 755.1454, 0.01841146, 2412.657, 0.01401597, 0.03862312, 3.1297e-08, 1896.933, 769.7659, 3.232949e-06, 1.731463e-06
171.6, 323.5455, 842.2537, 1149.052, 1486.485, 0.01921709, 0.03308598, 365.9725, 718.4058, 1310.983, 0.0002495208, 602.8048, 698.034, 354.313, 2.14862, 278.7433, 503.316, 0.002271069, 0.001277885, 0.00642802, 628.4506, 256.7425, 0.02472854, 498.6891, 651.8634, 0.6469757, 365.1155, 4.501244e-09, 150.2354, 4.565121e-07, 723.9734, 0.01761762, 2314.66, 0.01341574, 0.03693181, 3.001585e-08, 2000.522, 840.295, 3.089118e-06, 1.658381e-06
171.7, 309.3003, 803.0898, 1169.953, 1461.228, 0.018399, 0.0316424, 350.0498, 755.4424, 1334.184, 0.0002392806, 592.179, 666.7745, 367.4712, 2.052835, 267.1292, 482.3372, 0.002175555, 0.001200317, 0.006164521, 654.1893, 245.8058, 0.02363838, 477.263, 669.0636, 0.613138, 447.8755, 4.298455e-09, 144.1472, 4.377377e-07, 694.0883, 0.016858, 2380.754, 0.01284122, 0.03531456, 2.878715e-08, 1917.344, 838.2816, 2.951686e-06, 1.588384e-06
171.8, 295.6823, 765.7469, 1111.939, 1435.416, 0.01761575, 0.03026181, 334.8199, 799.5992, 1266.97, 0.0002294607, 574.949, 792.7505, 350.779, 1.96132, 255.999, 462.2329, 0.002084058, 0.001127458, 0.005911823, 625.4219, 235.3349, 0.02259627, 456.7574, 638.3716, 0.5810701, 439.198, 4.104802e-09, 138.3057, 4.197355e-07, 721.3494, 0.01613113, 2447.296, 0.0122913, 0.03376813, 2.760875e-08, 1837.624, 799.9069, 2.820369e-06, 1.521341e-06
171.9, 282.6638, 802.9367, 1153.904, 1468.473, 0.01686584, 0.02894145, 320.2526, 763.6428, 1314.39, 0.0002200437, 625.4284, 757.2494, 373.3835, 1.873884, 245.3326, 442.9666, 0.001996409, 0.001059021, 0.005669484, 649.1408, 225.3102, 0.0216001, 437.1328, 609.0876, 0.5506794, 452.0255, 3.919874e-09, 132.7009, 4.024736e-07, 691.5726, 0.01543561, 2598.544, 0.01176493, 0.03228942, 2.647858e-08, 1859.702, 811.1189, 2.694893e-06, 1.457128e-06
172, 270.2186, 765.601, 1201.095, 1403.337, 0.01614785, 0.0276787, 306.3191, 756.031, 1248.173, 0.0002110132, 609.9174, 723.3381, 383.3572, 1.790347, 235.1106, 424.5033, 0.001912447, 0.0009947388, 0.005437079, 693.2424, 215.7124, 0.02064785, 418.3515, 695.5052, 0.5218781, 433.6736, 3.743276e-09, 127.3232, 3.859216e-07, 663.0249, 0.01477007, 2645.398, 0.0112611, 0.03087546, 2.539468e-08, 1869.953, 773.9876, 2.575e-06, 1.395625e-06
172.1, 258.3213, 730.0013, 1225.873, 1341.09, 0.01546043, 0.02647105, 292.9918, 796.3087, 1185.292, 0.0002023533, 583.8412, 690.9454, 365.9434, 1.710534, 225.3145, 406.8095, 0.001832015, 0.0009343581, 0.005214201, 662.7578, 206.5235, 0.01973758, 400.377, 708.1959, 0.4945832, 416.0668, 3.574635e-09, 122.1635, 3.700503e-07, 635.6556, 0.01413323, 2537.948, 0.01077885, 0.02952342, 2.435515e-08, 1884.281, 738.5561, 2.460441e-06, 1.336718e-06
172.2, 246.9478, 727.6478, 1165.086, 1351.969, 0.01480227, 0.02531609, 280.2444, 789.6177, 1203.717, 0.0001940488, 591.4338, 660.0033, 369.5178, 1.634278, 215.9265, 389.8533, 0.001754967, 0.0008776426, 0.005000459, 633.6137, 197.726, 0.01886744, 383.1748, 675.7088, 0.4687159, 399.1748, 3.413592e-09, 117.2128, 3.548317e-07, 609.4162, 0.01352385, 2496.578, 0.01031725, 0.02823058, 2.335817e-08, 1904.844, 730.408, 2.350978e-06, 1.280298e-06
172.3, 236.0751, 693.8129, 1140.193, 1367.638, 0.01417213, 0.02421152, 268.0515, 844.6589, 1143.076, 0.0001860852, 566.1479, 630.4469, 352.7326, 1.561423, 206.9297, 373.6038, 0.001681159, 0.0008243697, 0.00479548, 605.7512, 189.3033, 0.01803566, 366.7118, 644.712, 0.4442014, 382.9687, 3.259803e-09, 112.4628, 3.40239e-07, 584.2599, 0.01294074, 2442.979, 0.009875417, 0.02699436, 2.2402e-08, 1825.644, 741.8925, 2.246385e-06, 1.226258e-06
172.4, 225.6811, 755.0573, 1083.655, 1322.689, 0.01356882, 0.02315514, 256.3892, 874.8205, 1085.49, 0.0001784483, 541.9431, 602.2141, 336.7099, 1.491815, 198.3078, 358.0316, 0.001610454, 0.0007743304, 0.004598902, 579.114, 181.2394, 0.01724055, 350.956, 615.1371, 0.4209691, 367.4204, 3.112943e-09, 107.9053, 3.262465e-07, 560.142, 0.01238277, 2424.945, 0.009452506, 0.02581227, 2.148498e-08, 1782.869, 720.9896, 2.146446e-06, 1.1745e-06
172.5, 215.7447, 766.1149, 1094.747, 1271.641, 0.01299119, 0.02214485, 245.2342, 835.4815, 1119.135, 0.0001711249, 518.7731, 575.2456, 345.1018, 1.42531, 190.0451, 343.1085, 0.001542724, 0.0007273285, 0.004410383, 553.648, 173.5189, 0.01648049, 335.8772, 631.1476, 0.3989519, 352.5034, 2.9727e-09, 103.5325, 3.128294e-07, 537.0197, 0.01184887, 2444.478, 0.009047707, 0.02468195, 2.060549e-08, 1760.582, 741.1523, 2.050952e-06, 1.124927e-06
172.6, 206.2458, 749.3232, 1040.462, 1276.569, 0.01243815, 0.02117865, 234.5646, 880.8746, 1164.762, 0.000164102, 523.3711, 549.4848, 364.307, 1.36177, 182.1267, 328.8073, 0.001477842, 0.0006831797, 0.004229591, 529.3019, 166.1274, 0.01575394, 321.4463, 657.8423, 0.3780862, 338.1921, 2.838775e-09, 99.33683, 2.999641e-07, 514.8519, 0.01133798, 2464.125, 0.008660243, 0.02360112, 1.9762e-08, 1733.436, 795.3008, 1.959708e-06, 1.077445e-06
172.7, 197.1652, 714.4805, 988.8693, 1300.778, 0.01190865, 0.0202546, 224.3592, 859.2969, 1106.083, 0.0001573673, 589.1407, 524.8776, 412.7097, 1.301062, 174.5382, 315.1023, 0.001415689, 0.0006417107, 0.004056211, 558.2363, 159.0507, 0.01505942, 307.6354, 627.6651, 0.3583118, 324.4617, 2.710883e-09, 95.31123, 2.876279e-07, 493.5991, 0.01084912, 2424.506, 0.008289372, 0.02256763, 1.895304e-08, 1765.867, 793.0118, 1.872522e-06, 1.031968e-06
172.8, 188.4843, 742.8265, 1051.126, 1273.742, 0.01140169, 0.01937087, 214.5978, 820.656, 1050.36, 0.0001509091, 563.9528, 501.3724, 415.0983, 1.243061, 167.2659, 301.9685, 0.001356149, 0.0006027588, 0.003889937, 533.6885, 152.2755, 0.01439552, 294.4178, 613.3395, 0.3395716, 311.2888, 2.588753e-09, 91.44877, 2.75799e-07, 473.2236, 0.01038134, 2508.188, 0.007934383, 0.02157939, 1.81772e-08, 1845.15, 779.063, 1.789215e-06, 9.884106e-07
172.9, 180.1856, 743.6716, 999.0046, 1217.244, 0.01091632, 0.0185257, 205.2611, 811.7168, 1098.769, 0.0001447158, 539.8418, 646.6974, 396.2427, 1.187646, 160.2966, 289.3821, 0.001299114, 0.0005661714, 0.00373048, 510.2201, 145.7888, 0.01376089, 281.7682, 619.4394, 0.3218116, 298.6508, 2.472125e-09, 87.74284, 2.644566e-07, 453.6893, 0.009933726, 2534.505, 0.007594597, 0.02063442, 1.743311e-08, 1824.17, 799.772, 1.709615e-06, 9.466916e-07
173, 172.2523, 743.99, 969.1727, 1217.372, 0.0104516, 0.0177174, 196.3306, 816.8199, 1043.415, 0.0001387767, 516.7617, 661.3941, 378.2436, 1.134701, 153.6177, 277.3204, 0.001244477, 0.0005318047, 0.003577559, 559.9714, 139.5785, 0.01315423, 269.662, 591.0239, 0.3049804, 286.5258, 2.360751e-09, 84.18708, 2.535806e-07, 434.9613, 0.009505413, 2544.147, 0.007269361, 0.01973084, 1.671949e-08, 1806.569, 790.8425, 1.633556e-06, 9.067334e-07
173.1, 164.6684, 820.1881, 980.8523, 1273.109, 0.01000667, 0.01694437, 187.7887, 780.0891, 1043.329, 0.0001330814, 494.6682, 631.7754, 361.0621, 1.084116, 147.2171, 265.7614, 0.001192139, 0.0004995242, 0.003430907, 535.3473, 133.6328, 0.01257432, 258.076, 678.309, 0.2890295, 274.893, 2.254395e-09, 80.77542, 2.43152e-07, 417.0063, 0.009095569, 2599.247, 0.006958054, 0.01886682, 1.603508e-08, 1786.827, 754.6394, 1.56088e-06, 8.684617e-07
173.2, 157.4183, 782.0502, 932.2152, 1405.949, 0.009580686, 0.01620507, 179.6184, 745.01, 990.7679, 0.0001276198, 473.5194, 643.6706, 367.9526, 1.035786, 141.0831, 254.6842, 0.001142001, 0.000469203, 0.003290266, 511.8059, 127.9403, 0.01201998, 246.9878, 647.1929, 0.2739129, 263.7326, 2.152831e-09, 77.50202, 2.331522e-07, 399.7926, 0.008703396, 2493.672, 0.006660078, 0.01804064, 1.537868e-08, 1790.161, 720.0936, 1.491438e-06, 8.318054e-07
173.3, 150.4874, 745.6856, 1042.039, 1343.586, 0.009172832, 0.01549802, 279.3707, 809.9354, 994.2103, 0.0001223824, 453.2747, 614.8456, 390.1838, 0.9896112, 135.2048, 244.0687, 0.001093972, 0.0004407224, 0.003155391, 489.2998, 122.4903, 0.01149007, 236.376, 617.5043, 0.2595869, 253.0253, 2.055842e-09, 74.36127, 2.235636e-07, 383.2894, 0.008328131, 2583.74, 0.006374863, 0.01725064, 1.474915e-08, 1769.374, 772.7748, 1.425086e-06, 7.966964e-07
173.4, 143.8617, 711.012, 990.3677, 1340.213, 0.00878234, 0.01482183, 267.2159, 773.5142, 1033.906, 0.0001173599, 433.8956, 640.2437, 424.8342, 0.9454945, 129.5713, 233.8956, 0.001047963, 0.0004139706, 0.003026044, 467.7834, 117.2725, 0.01098353, 226.2201, 655.082, 0.2460102, 242.7526, 1.963223e-09, 71.3478, 2.143695e-07, 401.4504, 0.007969048, 2565.703, 0.006101863, 0.01649523, 1.41454e-08, 1815.238, 737.3989, 1.361685e-06, 7.630692e-07
173.5, 137.5277, 677.9506, 941.2589, 1361.881, 0.008408472, 0.01417513, 255.5899, 738.7307, 981.8196, 0.0001125435, 462.8994, 611.5721, 424.291, 0.9033446, 124.1726, 224.1466, 0.001003889, 0.0003888425, 0.002902, 447.2131, 198.3613, 0.01049931, 216.5006, 643.8474, 0.2331436, 232.8971, 1.874776e-09, 68.45645, 2.055534e-07, 384.8788, 0.007625447, 2488.559, 0.005840553, 0.0157729, 1.356636e-08, 1739.764, 752.9498, 1.301105e-06, 7.308614e-07
173.6, 131.4725, 785.6166, 1071.344, 1301.473, 0.008050519, 0.01355666, 244.4697, 752.5384, 932.3571, 0.0001079247, 483.01, 584.1846, 448.182, 0.8630736, 118.9988, 214.804, 0.0009616689, 0.0003652398, 0.00278304, 427.5473, 189.9115, 0.01003645, 207.1987, 632.7683, 0.2209498, 223.4416, 1.790314e-09, 65.68227, 1.970999e-07, 378.956, 0.00729666, 2455.45, 0.005590434, 0.0150822, 1.301102e-08, 1728.144, 718.4813, 1.24322e-06, 7.00013e-07
173.7, 125.684, 749.0862, 1047.054, 1341.22, 0.007707804, 0.01296516, 233.8334, 750.6372, 921.5043, 0.0001034955, 462.3596, 558.0235, 427.8235, 0.824598, 114.0406, 205.8507, 0.0009212242, 0.0003430698, 0.002668957, 408.7464, 200.8279, 0.009593986, 198.2964, 603.7413, 0.2093939, 306.0914, 1.709657e-09, 63.02052, 1.88994e-07, 418.5871, 0.00698205, 2428.038, 0.005351026, 0.01442175, 1.247841e-08, 1821.601, 685.5908, 1.18791e-06, 6.704667e-07
173.8, 120.1503, 714.2544, 995.1339, 1320.797, 0.007379679, 0.01239948, 223.6598, 716.8825, 942.313, 9.924814e-05, 458.0427, 640.1312, 408.3899, 0.7878376, 109.289, 197.2706, 0.0008824805, 0.0003222454, 0.002559551, 390.7722, 192.2731, 0.00917103, 189.7766, 596.6009, 0.1984423, 293.6644, 1.632634e-09, 60.46663, 1.812215e-07, 401.3081, 0.006681005, 2377.547, 0.00512187, 0.01379022, 1.196761e-08, 1763.872, 749.1039, 1.135061e-06, 6.421675e-07
173.9, 114.8603, 681.0423, 945.7886, 1262.211, 0.007065523, 0.01185848, 213.9288, 684.6457, 894.8407, 9.517505e-05, 466.4322, 642.323, 389.839, 0.752716, 104.7354, 189.0482, 0.0008453662, 0.0003026851, 0.002454629, 373.5883, 245.285, 0.008766722, 181.6228, 652.8862, 0.1880635, 281.7418, 1.559081e-09, 58.01624, 1.737686e-07, 384.7424, 0.006392941, 2383.1, 0.004902529, 0.01318634, 1.147771e-08, 1763.531, 736.446, 1.084564e-06, 6.150627e-07
174, 109.8032, 649.3745, 972.3428, 1243.314, 0.00676474, 0.01134108, 204.6212, 653.8585, 849.76, 9.126911e-05, 446.4905, 613.5583, 372.1308, 0.7191601, 100.3715, 181.1685, 0.0008098127, 0.0002843121, 0.002354008, 357.1602, 234.8364, 0.008380237, 173.8194, 634.5579, 0.1782276, 286.2426, 1.488842e-09, 55.66514, 1.666223e-07, 368.8604, 0.006117296, 2363.531, 0.00469258, 0.01260891, 1.100787e-08, 1709.508, 727.4477, 1.036312e-06, 5.89102e-07
174.1, 104.9687, 619.1793, 1004.057, 1280.274, 0.006476762, 0.01084625, 195.7186, 624.4557, 806.9504, 8.752347e-05, 427.4015, 586.0818, 355.2269, 0.6871001, 96.18941, 173.6172, 0.0007757546, 0.0002670544, 0.002257512, 341.4544, 224.8329, 0.008010791, 166.3513, 651.3907, 0.168906, 293.6489, 1.421767e-09, 53.40933, 1.597698e-07, 353.6341, 0.005853537, 2303.707, 0.004491623, 0.01205677, 1.055726e-08, 1696.883, 728.441, 9.902079e-07, 5.64237e-07
174.2, 100.3471, 590.3881, 980.3659, 1243.285, 0.006201043, 0.01037302, 187.2033, 634.4882, 869.8167, 8.393155e-05, 409.1285, 625.7943, 434.9521, 0.6564693, 92.18158, 166.3806, 0.0007431289, 0.0002508442, 0.002164971, 326.4393, 215.2554, 0.007657631, 159.204, 621.5095, 0.160072, 281.727, 1.357714e-09, 51.24493, 1.531992e-07, 339.0363, 0.00560115, 2276.037, 0.004299271, 0.0115288, 1.01251e-08, 1774.057, 744.2143, 9.461546e-07, 5.404216e-07
174.3, 95.92902, 642.5446, 931.7529, 1280.088, 0.005937062, 0.009920432, 179.0585, 653.001, 825.9966, 8.048704e-05, 391.6368, 675.0103, 443.0659, 0.627204, 88.34074, 273.1065, 0.0007118753, 0.0002356179, 0.002076224, 378.9948, 206.086, 0.007320041, 152.3638, 592.999, 0.1517001, 270.2891, 1.296546e-09, 49.16824, 1.468988e-07, 325.0411, 0.005359645, 2369.511, 0.004115156, 0.01102395, 9.710631e-09, 1700.295, 756.0615, 9.04061e-07, 5.176113e-07
174.4, 91.70541, 612.6669, 983.0073, 1268.79, 0.005684318, 0.009487593, 171.268, 623.6368, 849.2369, 7.718389e-05, 374.8929, 644.7819, 422.9399, 0.5992433, 84.65994, 261.7231, 0.0006819361, 0.0002213159, 0.001991115, 362.3289, 197.3072, 0.006997334, 145.8175, 565.7963, 0.143766, 259.3156, 1.238135e-09, 47.17571, 1.408575e-07, 311.6236, 0.005128554, 2355.077, 0.003938926, 0.01054121, 9.313125e-09, 1672.684, 814.4901, 8.638402e-07, 4.957639e-07
174.5, 87.66777, 645.8102, 934.2634, 1212.511, 0.005442334, 0.009073638, 163.8165, 670.3325, 865.0245, 7.40163e-05, 358.8649, 615.9071, 403.7281, 0.5725292, 81.13251, 250.8142, 0.0006532561, 0.000207882, 0.001909495, 346.3959, 188.9023, 0.006688853, 139.5525, 589.0409, 0.1362468, 248.7875, 1.182355e-09, 45.26393, 1.350646e-07, 298.76, 0.004907426, 2354.902, 0.003770244, 0.01007961, 8.931893e-09, 1709.771, 821.7773, 8.254088e-07, 4.748385e-07
174.6, 83.8079, 712.8681, 887.9365, 1228.957, 0.005210651, 0.008677745, 202.8538, 640.189, 852.846, 7.097871e-05, 365.6783, 588.3254, 385.3889, 0.547006, 77.75204, 240.36, 0.0006257822, 0.0001952636, 0.00183122, 371.1722, 180.8554, 0.006393972, 133.5566, 586.0761, 0.1291209, 257.0507, 1.129087e-09, 43.42962, 1.2951e-07, 286.4274, 0.004695833, 2403.767, 0.003608785, 0.009638221, 8.566265e-09, 1670.203, 784.1581, 7.886871e-07, 4.547964e-07
174.7, 80.11797, 679.7205, 875.1205, 1174.445, 0.004988831, 0.008299125, 200.4289, 611.4009, 912.5184, 6.806578e-05, 373.8032, 561.9789, 367.8829, 0.5226206, 74.51243, 245.244, 0.0005994638, 0.0001834111, 0.001756154, 354.8503, 173.1514, 0.006112091, 127.8184, 576.5553, 0.1223677, 246.6147, 1.07822e-09, 41.66965, 1.241838e-07, 274.6038, 0.004493363, 2486.152, 0.00345424, 0.009216161, 8.215604e-09, 1743.512, 813.8431, 7.535992e-07, 4.356003e-07
