 , C000, C001, C002, C003, C006, C009, C011, C016, C019, C021, C022, C025, C027, C032, C033, C034, C035, C039, C042, C043, C044, C046, C047, C056, C063, C065, C067, C081
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
43.6, 134.972, 38.49472, 443.6517, 264.6826, 377.9937, 40.67847, 146.8569, 266.0227, 28.29127, 331.0506, 483.8993, 349.7823, 365.1642, 361.0877, 30.12134, 7.9383e-06, 0.002187657, 206.9759, 245.5406, 140.7988, 646.5872, 252.784, 4.0046, 483.8267, 279.3734, 653.414, 567.6214, 1012.231
43.7, 169.8382, 36.10433, 425.0128, 250.9198, 471.6697, 38.9603, 140.2359, 254.0135, 27.12694, 317.1119, 541.4594, 334.8759, 429.9331, 345.7515, 28.87446, 7.560709e-06, 0.002094508, 207.2095, 259.6443, 134.0971, 613.5853, 237.4431, 3.834416, 649.5952, 266.7265, 672.9685, 535.8194, 1002.55
43.8, 160.2023, 33.86237, 451.9572, 298.9362, 441.6115, 37.31471, 133.9133, 242.5465, 26.01054, 315.6557, 518.2706, 320.6047, 412.2182, 331.0666, 27.6792, 7.201079e-06, 0.002005326, 215.3833, 303.8513, 127.7144, 582.2679, 273.5723, 3.671465, 622.556, 254.6522, 642.9454, 505.7991, 1234.954
43.9, 151.1132, 31.75963, 432.9695, 283.3923, 413.4688, 35.73862, 127.8759, 231.5972, 24.94008, 302.3652, 724.7089, 390.544, 481.9675, 317.0054, 26.53341, 6.858555e-06, 0.001919941, 206.6611, 455.5528, 121.6355, 552.549, 511.4027, 3.515439, 596.6424, 243.1245, 655.4692, 477.4608, 1223.973
44, 347.7762, 67.57841, 491.9416, 268.6567, 432.7137, 34.2291, 122.1106, 221.1421, 23.91367, 339.0205, 693.6722, 472.8169, 495.0766, 527.0688, 25.43506, 6.532324e-06, 0.001838191, 202.8663, 528.8348, 115.846, 524.3469, 480.3668, 3.366043, 689.5853, 232.1186, 737.7744, 450.7102, 1202.953
44.1, 328.045, 63.38202, 539.2461, 327.0757, 405.1381, 32.78334, 116.6193, 211.159, 22.92951, 324.7462, 663.9647, 452.6672, 544.6181, 504.683, 24.38217, 6.22161e-06, 0.001759923, 194.651, 500.7351, 110.332, 497.5843, 653.0209, 3.222996, 660.8815, 221.611, 768.9269, 623.6193, 1279.271
44.2, 309.4332, 59.44621, 516.5911, 310.0687, 379.3198, 31.39865, 111.3615, 311.1523, 21.98585, 311.0729, 635.5294, 433.3762, 667.0583, 483.2479, 23.37286, 5.925674e-06, 0.001684987, 234.2151, 474.1284, 105.0805, 472.1876, 613.3904, 3.086028, 633.3726, 211.579, 781.2299, 606.7366, 1307.592
44.3, 291.8773, 55.7548, 494.8879, 293.9459, 512.2995, 30.07244, 130.8377, 297.1058, 21.08102, 338.1044, 608.312, 414.9073, 639.5729, 462.7232, 55.24195, 5.643816e-06, 0.001613241, 224.7302, 448.9355, 100.0789, 448.0871, 576.1651, 2.954881, 607.0087, 202.0011, 869.0276, 572.7431, 1243.247
44.4, 320.8025, 52.29261, 474.0965, 278.6615, 479.6521, 28.80225, 124.9389, 283.6935, 20.21344, 323.8687, 582.2601, 397.2254, 613.2201, 443.0703, 60.78255, 5.375364e-06, 0.001544551, 215.6295, 425.0812, 95.31538, 425.2167, 541.1989, 2.829308, 581.7422, 192.8568, 830.2578, 724.2397, 1182.068
44.5, 302.6016, 49.04541, 454.1786, 264.1719, 449.0852, 27.5857, 119.306, 270.8866, 19.38156, 310.2323, 557.324, 380.2971, 587.9531, 424.252, 58.26645, 5.119682e-06, 0.001478785, 206.8973, 402.4944, 90.7786, 570.9773, 508.3547, 2.70907, 557.5275, 184.1265, 793.2175, 729.2924, 1123.9
44.6, 285.4333, 45.99986, 435.0975, 250.4357, 420.4662, 26.42055, 113.9271, 258.6578, 18.58391, 297.1702, 533.4559, 364.0902, 563.7272, 406.233, 55.8545, 4.876161e-06, 0.00141582, 198.5188, 381.1078, 86.45776, 541.8346, 477.5038, 2.593943, 534.3206, 175.7914, 757.8298, 709.1883, 1068.594
44.7, 269.2392, 43.14342, 476.5652, 237.4137, 437.1853, 25.3046, 108.7907, 246.9812, 17.81909, 284.658, 510.6099, 348.574, 540.4995, 388.9794, 63.38189, 4.644223e-06, 0.001355535, 190.4795, 360.8576, 82.34259, 514.1794, 448.5251, 2.483708, 512.0797, 167.8336, 724.0208, 669.4547, 1167.357
44.8, 253.9638, 40.46436, 456.5436, 225.0688, 509.8186, 24.23579, 103.8859, 235.8316, 17.08575, 272.6726, 488.7423, 333.7191, 518.2289, 372.4585, 60.75819, 4.423318e-06, 0.001297818, 182.7658, 392.8084, 78.42329, 531.8737, 470.2344, 2.378158, 490.7646, 160.236, 691.72, 669.2535, 1109.913
44.9, 239.555, 37.95166, 458.1457, 213.3658, 477.3293, 23.21213, 99.20224, 245.4585, 16.38259, 261.1918, 467.8112, 319.4972, 496.8759, 356.6393, 58.24309, 4.21292e-06, 0.001242558, 175.3645, 371.9365, 74.69053, 555.5358, 441.6969, 2.277093, 470.3367, 152.9824, 660.8604, 671.9329, 1055.295
45, 225.9637, 35.59499, 479.2353, 202.2714, 508.8894, 22.2317, 94.72972, 234.3777, 15.70837, 250.1945, 447.7765, 305.8813, 476.4027, 341.492, 55.83211, 4.01253e-06, 0.001189651, 168.2629, 352.1735, 71.13544, 527.1813, 414.8913, 2.180323, 450.7591, 146.0571, 631.3774, 718.5028, 1080.485
45.1, 213.1436, 33.38465, 459.1015, 191.7538, 532.7526, 21.29268, 90.45884, 246.0963, 15.06189, 239.6602, 428.5999, 292.8458, 456.7731, 326.988, 53.52093, 3.821671e-06, 0.001138996, 187.5696, 333.4607, 67.74957, 500.274, 389.7124, 2.087666, 431.9965, 139.4453, 603.2098, 688.8464, 1110.886
45.2, 201.0508, 31.31158, 439.8136, 181.7831, 498.8018, 20.39333, 86.38052, 234.9867, 14.44202, 288.4715, 410.2444, 280.3658, 437.9523, 313.1001, 51.30542, 3.639891e-06, 0.001090499, 249.153, 348.708, 64.52486, 474.74, 366.0616, 1.998946, 414.0148, 133.1328, 633.2034, 715.96, 1056.221
45.3, 242.9713, 29.36724, 456.5044, 435.8696, 486.8193, 19.53196, 82.48606, 224.3786, 13.84766, 276.3255, 392.6751, 342.1912, 419.907, 494.8167, 49.18162, 3.466757e-06, 0.001044066, 239.0632, 347.8312, 61.45364, 450.5093, 343.8461, 1.913997, 619.671, 127.1061, 733.3965, 675.847, 1164.415
45.4, 411.065, 27.54363, 476.8946, 466.9939, 605.61, 18.70697, 171.9506, 291.1228, 99.31532, 347.3607, 699.6819, 411.4546, 578.2921, 840.9879, 47.14574, 3.301859e-06, 0.0009996106, 307.0544, 498.6818, 58.5286, 427.5153, 603.1933, 1.832658, 791.5842, 542.1945, 728.6679, 674.51, 1323.427
45.5, 387.7431, 25.83326, 456.8592, 558.0331, 567.0162, 17.91683, 214.2348, 277.9805, 95.22801, 499.7875, 669.7171, 514.1192, 554.4642, 805.2691, 45.19413, 3.144804e-06, 0.000957048, 432.7175, 472.1842, 55.74278, 405.6949, 678.7773, 1.754775, 758.6348, 517.6502, 919.5827, 722.8113, 1525.097
45.6, 365.7443, 24.2291, 463.482, 572.7101, 680.5991, 17.16006, 204.576, 265.4315, 91.30891, 478.7442, 641.0355, 492.2093, 531.6182, 771.0674, 43.32331, 2.995219e-06, 0.0009162977, 415.1941, 476.1567, 53.08957, 384.9883, 710.5799, 1.680202, 812.3729, 494.217, 878.5574, 936.1077, 1598.076
45.7, 344.9936, 22.72456, 444.01, 542.9307, 637.2264, 16.43526, 195.3527, 253.4491, 87.55111, 458.5869, 613.5823, 471.2332, 509.7135, 738.3184, 41.52994, 2.85275e-06, 0.0008772824, 398.3803, 450.856, 50.56263, 365.3384, 785.2903, 1.608799, 854.6219, 471.8445, 839.3624, 940.0685, 1519.436
45.8, 325.4203, 21.31344, 425.3561, 514.6998, 684.516, 15.74107, 186.5453, 242.0075, 83.94795, 439.2784, 587.3047, 451.1509, 488.7114, 706.9602, 39.8108, 2.717057e-06, 0.0008399285, 382.2474, 481.7899, 48.15598, 346.6916, 737.6327, 1.54043, 819.0486, 450.4849, 801.916, 1027.481, 1444.667
45.9, 306.9574, 19.98994, 407.4859, 487.9368, 640.8937, 15.07621, 178.1349, 231.0825, 80.49309, 420.7828, 562.1526, 431.9245, 468.5746, 676.934, 38.16282, 2.587818e-06, 0.000804165, 366.7678, 456.1899, 45.86387, 451.1982, 692.8674, 1.474966, 784.956, 430.0921, 766.1402, 1150.169, 1373.576
46, 289.542, 88.84716, 390.3665, 462.5654, 600.0513, 14.43942, 170.1037, 220.6507, 77.1804, 403.066, 538.0776, 413.5175, 449.2675, 648.183, 36.58307, 2.464727e-06, 0.0007699243, 351.9151, 431.9502, 43.68086, 500.3657, 650.8187, 1.412284, 752.2825, 410.6225, 731.9604, 1152.865, 1305.984
46.1, 273.1147, 83.33005, 373.9663, 438.5132, 561.8118, 13.82953, 162.4346, 210.6898, 74.00406, 386.0951, 515.0337, 395.8948, 430.756, 620.6531, 35.0687, 2.347491e-06, 0.0007371415, 337.6639, 408.9984, 41.60176, 551.9793, 611.322, 1.352266, 720.9691, 392.0342, 699.3055, 1267.672, 1241.718
46.2, 257.6194, 78.15553, 431.9822, 415.7117, 526.0091, 13.2454, 155.1113, 201.1785, 70.95844, 369.8387, 492.9767, 379.0232, 413.0072, 594.2925, 33.61703, 2.235831e-06, 0.0007057546, 323.9898, 387.2662, 39.62162, 564.2745, 574.2222, 1.294799, 690.959, 374.2874, 668.1075, 1212.61, 1180.614
46.3, 243.0033, 73.30234, 413.8336, 394.0958, 492.488, 12.68595, 148.1181, 192.0966, 68.03815, 354.2669, 471.8642, 362.8706, 395.9898, 569.0515, 32.22544, 2.129482e-06, 0.0006757042, 310.8694, 366.6887, 37.73573, 535.4739, 539.3738, 1.239774, 662.1981, 357.344, 638.3013, 1144.671, 1122.517
46.4, 229.2164, 68.75051, 396.4475, 373.6039, 461.1031, 12.15012, 141.4402, 183.4247, 65.23804, 339.3506, 451.656, 347.4064, 379.6735, 544.8826, 30.89147, 2.028192e-06, 0.0006469333, 298.2804, 347.2047, 35.9396, 585.9655, 506.6404, 1.187087, 634.6343, 341.1676, 609.8248, 1137.941, 1170.881
46.5, 216.2117, 64.48133, 379.7918, 354.1775, 431.7183, 11.63693, 135.0634, 175.1443, 62.55318, 325.0625, 432.3132, 332.6012, 364.0295, 521.7401, 29.61271, 1.93172e-06, 0.0006193874, 286.2011, 328.7559, 34.22897, 556.0578, 475.8935, 1.136639, 608.218, 325.7235, 582.6187, 1074.186, 1147.266
46.6, 203.9448, 101.0765, 363.8359, 335.7612, 404.2061, 11.14541, 128.974, 167.2377, 59.97881, 311.3759, 413.7987, 318.4269, 349.0301, 499.5806, 28.38688, 1.839836e-06, 0.0005930144, 274.6111, 311.2874, 32.59975, 608.3549, 447.0125, 1.088336, 582.9011, 310.9785, 556.6264, 1067.356, 1152.548
46.7, 192.3739, 94.79996, 348.5503, 318.3026, 378.4472, 10.67465, 123.1593, 159.6881, 57.5104, 298.2656, 396.0772, 304.8568, 334.6487, 478.3622, 27.2118, 1.752323e-06, 0.0005677643, 263.4904, 294.747, 31.04808, 577.3045, 419.8843, 1.042085, 558.6381, 296.901, 531.7936, 1032.051, 1129.088
46.8, 181.4595, 88.9132, 333.9069, 385.1586, 354.3298, 10.22378, 117.6066, 152.4792, 55.14356, 285.7072, 379.1147, 291.8649, 320.86, 458.045, 26.08537, 1.668973e-06, 0.0005435894, 252.82, 279.0856, 29.57027, 621.1861, 394.4024, 0.9977992, 535.385, 283.4607, 508.0688, 1037.809, 1073.527
46.9, 171.1643, 83.39199, 421.6249, 365.1313, 331.7494, 9.791949, 112.3044, 156.5039, 52.87414, 273.6777, 362.8785, 279.4266, 307.6393, 438.5908, 25.00556, 1.589587e-06, 0.0005204438, 242.5817, 264.2563, 28.1628, 694.1391, 370.467, 0.9553956, 513.0998, 270.6289, 485.4023, 979.6635, 1053.827
47, 161.4532, 78.21363, 403.9115, 346.1455, 310.6079, 9.378359, 107.2411, 149.4388, 50.69811, 300.1882, 347.3378, 267.5185, 294.9634, 419.9628, 23.97045, 1.513977e-06, 0.0004982837, 232.7581, 250.215, 26.82232, 658.7103, 347.9842, 0.9147941, 625.3212, 258.3779, 463.7471, 1009.261, 1035.139
47.1, 152.2931, 73.35683, 450.0161, 359.9547, 354.2173, 8.982238, 102.4062, 179.2389, 48.61163, 287.5489, 332.4625, 256.1178, 282.8098, 402.126, 22.97818, 1.441964e-06, 0.0004770672, 223.3323, 236.9198, 25.54564, 625.0897, 326.8658, 0.8759181, 599.2925, 246.6815, 443.058, 952.7152, 1081.288
47.2, 143.6527, 68.80161, 431.1099, 363.0631, 331.644, 8.602848, 97.7892, 171.1474, 74.17506, 275.4418, 318.2243, 245.203, 271.157, 385.0467, 22.027, 1.373376e-06, 0.0004567541, 231.4538, 224.331, 24.32973, 593.1851, 307.029, 0.8386942, 574.3472, 235.5146, 545.7425, 899.3376, 1028.079
47.3, 135.5025, 64.52927, 412.998, 344.1848, 402.5646, 8.239483, 94.22558, 163.4213, 71.12239, 304.8629, 304.5959, 234.7534, 259.9843, 368.6929, 21.11518, 1.308051e-06, 0.0004373059, 222.0808, 353.4013, 23.1717, 562.9089, 373.7928, 0.8030522, 588.9188, 224.8533, 521.3953, 848.9506, 1021.819
47.4, 155.1638, 60.52221, 395.6469, 326.2881, 376.9102, 7.891466, 89.97742, 180.8719, 68.19536, 378.4838, 291.5512, 224.749, 249.2719, 480.8638, 20.24112, 1.245832e-06, 0.0004186857, 213.0874, 424.7092, 22.06878, 534.178, 369.6392, 0.7689249, 669.3962, 214.6745, 498.1343, 801.3865, 1128.165
47.5, 166.3569, 100.7137, 379.0249, 444.1419, 352.8908, 7.558148, 85.9208, 172.7068, 65.38879, 362.5479, 411.5269, 215.171, 239.001, 460.4404, 19.40323, 1.186573e-06, 0.0004008584, 204.4581, 452.1509, 21.01836, 506.9136, 515.5014, 102.4716, 641.5329, 204.9565, 584.7509, 756.4874, 1120.103
47.6, 156.9186, 94.45968, 363.1012, 467.855, 361.7794, 7.238909, 82.04707, 298.7094, 67.79606, 358.7481, 393.9026, 380.81, 325.1432, 440.8844, 18.60003, 1.130133e-06, 0.0003837902, 226.7282, 587.5392, 20.01794, 481.0407, 484.2167, 99.55258, 614.8293, 195.6784, 558.6634, 829.5215, 1089.297
47.7, 148.0157, 88.59405, 347.8465, 693.7009, 424.0529, 6.933154, 85.09408, 285.2246, 65.00592, 472.6341, 542.2276, 364.5813, 445.1809, 509.5803, 17.83008, 31.10484, 0.0003674488, 222.0281, 556.3202, 19.06514, 456.4884, 534.1796, 95.32189, 677.4524, 186.8204, 825.3167, 783.0461, 1285.651
47.8, 217.7366, 83.09265, 333.2326, 657.6303, 397.0291, 6.640313, 81.25762, 272.3486, 65.09902, 501.1989, 519.0059, 349.0441, 426.8377, 690.9333, 61.39622, 47.73827, 0.0003518031, 239.4476, 566.1141, 18.15768, 433.1893, 519.033, 91.271, 789.1244, 178.3633, 958.5589, 739.1745, 1262.312
47.9, 241.5827, 202.6374, 319.2328, 623.4353, 558.5803, 16.62995, 174.2103, 282.5703, 62.41988, 480.0962, 618.5558, 334.1691, 583.3023, 719.6371, 58.85472, 45.46757, 0.0003368236, 234.9965, 536.0335, 17.29342, 411.0793, 487.534, 87.39225, 776.874, 170.2891, 958.09, 860.3567, 1266.903
48, 227.8764, 190.7702, 305.821, 787.7449, 522.9835, 28.04438, 166.356, 327.3961, 59.851, 555.6988, 631.0827, 428.0904, 559.2681, 689.0724, 147.2646, 43.30487, 0.0003224819, 225.48, 507.5512, 233.4706, 390.0978, 489.402, 93.06861, 930.6309, 508.5786, 1098.154, 812.1536, 1328.657
48.1, 240.9675, 253.3526, 292.9728, 746.7842, 748.947, 93.99242, 195.4549, 312.6163, 57.38784, 536.9451, 831.9337, 516.6876, 536.2241, 766.1008, 191.7775, 41.24505, 0.0003087509, 216.3489, 616.3791, 421.6718, 370.1872, 459.7013, 127.9423, 991.5057, 485.556, 1231.222, 960.993, 1263.276
48.2, 227.2961, 237.6202, 280.6643, 810.9247, 701.2188, 90.02238, 186.6428, 298.5038, 55.02605, 647.4998, 906.3777, 494.6682, 514.1296, 971.7355, 185.5687, 39.2832, 0.0002956045, 240.0808, 583.6276, 414.9966, 351.2929, 431.803, 122.5051, 950.2346, 463.5756, 1274.07, 907.1516, 1229.067
48.3, 214.4003, 268.5653, 365.5869, 768.7588, 656.532, 86.22004, 178.2281, 285.0283, 52.76146, 620.2371, 979.8444, 473.5872, 492.9456, 930.4636, 177.887, 37.41467, 0.0002830179, 358.0515, 616.5488, 581.194, 333.3629, 405.5978, 117.299, 910.6815, 442.5903, 1303.5, 971.4229, 1236.669
48.4, 202.2362, 272.8747, 362.2131, 728.7854, 614.6931, 82.5783, 170.1927, 272.1612, 50.59007, 594.1224, 937.8812, 453.4047, 472.6343, 890.9446, 170.5234, 35.63502, 0.0002709673, 343.5518, 583.7883, 553.5306, 316.3481, 380.9829, 112.3141, 872.7747, 422.5549, 1245.347, 916.9971, 1175.814
48.5, 190.7623, 255.9301, 346.9957, 690.8905, 575.5204, 79.09038, 162.5195, 259.8749, 48.50804, 569.1072, 897.7151, 434.0822, 453.16, 853.1041, 163.4645, 33.94002, 0.0002594297, 329.6393, 552.7686, 527.184, 300.2017, 357.8619, 107.5411, 836.4458, 403.4265, 1189.789, 964.0992, 1117.953
48.6, 179.9393, 240.0377, 419.9009, 654.9661, 538.8441, 75.74978, 155.1924, 248.1433, 46.5117, 545.1452, 859.2692, 415.5832, 434.4881, 816.8707, 156.6979, 32.32564, 0.0002483834, 316.2901, 523.3972, 502.0913, 284.8794, 336.144, 102.9709, 801.6291, 385.1639, 1136.709, 1180.04, 1062.94
48.7, 169.7303, 225.1322, 402.2599, 620.9096, 554.1714, 72.55028, 148.1955, 236.9413, 44.59752, 522.1921, 822.4697, 397.8726, 416.5855, 782.1763, 150.2113, 30.78805, 0.0002378074, 303.4815, 495.5863, 478.193, 270.3391, 340.272, 98.59498, 768.2616, 367.7281, 1154.317, 1334.279, 1091.234
48.8, 160.1006, 211.1522, 385.36, 588.624, 518.8556, 69.48592, 141.5142, 226.2449, 42.76212, 500.2055, 787.2463, 380.9167, 399.4206, 748.9554, 143.9933, 29.3236, 0.0002276818, 291.1917, 469.2532, 455.4322, 336.9446, 384.624, 94.40498, 736.283, 351.0817, 1102.819, 1407.794, 1066.736
48.9, 162.8731, 198.0404, 369.1702, 558.0171, 557.158, 66.55099, 135.134, 216.0315, 41.00225, 479.1446, 753.5314, 364.6834, 382.963, 717.1455, 138.0327, 27.9288, 0.0002179873, 279.3995, 444.3194, 433.7547, 351.9984, 361.282, 90.39305, 705.6356, 335.1887, 1053.619, 1441.597, 1033.293
49, 153.6324, 185.7427, 353.6605, 529.0017, 521.6519, 63.74002, 129.0415, 206.2791, 39.3148, 458.9705, 721.2603, 349.142, 367.1834, 686.6866, 132.3188, 26.60035, 0.0002087056, 268.0849, 440.8896, 413.1091, 377.4987, 339.3565, 86.55161, 676.2637, 320.0152, 1006.614, 1360.829, 1044.787
49.1, 184.7428, 174.2087, 424.2615, 501.4951, 488.4084, 61.04779, 123.2237, 196.9669, 37.69681, 588.4283, 690.3713, 334.2628, 352.0541, 657.5214, 126.8414, 25.33508, 0.0001998191, 257.2285, 429.8334, 393.4461, 467.6684, 368.0579, 82.87343, 648.1145, 305.5286, 988.7263, 1284.586, 1016.167
49.2, 174.2614, 171.1795, 406.4373, 550.2518, 457.2835, 58.46927, 117.6682, 188.0752, 36.1454, 608.4759, 660.8052, 320.0178, 337.5481, 629.5949, 121.5908, 24.13, 0.0001913109, 257.7979, 529.5284, 374.7191, 443.7986, 391.5783, 79.35155, 621.137, 291.6978, 984.3722, 1212.615, 1102.105
49.3, 198.2379, 277.6936, 389.3619, 521.6401, 553.3768, 55.99966, 112.3631, 179.5849, 34.65784, 582.8563, 632.5053, 434.8235, 323.6399, 602.8546, 116.5575, 22.98225, 0.0001831651, 247.358, 501.3918, 356.8834, 421.1472, 422.9377, 75.97935, 595.2824, 278.4931, 940.4564, 1144.676, 1047.871
49.4, 186.9908, 260.4498, 373.0039, 494.5163, 518.1116, 53.63436, 107.2972, 171.4778, 33.2315, 558.3154, 605.4174, 416.2928, 310.3047, 577.2499, 111.7326, 21.88908, 0.0001753661, 237.341, 497.035, 339.8966, 458.1183, 638.394, 130.0634, 570.504, 265.8861, 1051.604, 1080.543, 1062.093
49.5, 176.3817, 257.9354, 357.3331, 468.8028, 485.0938, 51.36896, 102.4597, 193.6167, 40.94285, 534.8079, 579.4895, 398.552, 297.5189, 552.7327, 107.1074, 20.84791, 0.0001678991, 227.7295, 534.7916, 323.7184, 434.7359, 599.6512, 210.0186, 668.7914, 253.8499, 1033.574, 1020.004, 1132.23
49.6, 166.3746, 241.9184, 342.3207, 509.1661, 491.9148, 49.19925, 97.84035, 184.8762, 39.25785, 512.29, 554.6721, 381.5671, 285.26, 529.2568, 102.6737, 19.85627, 0.0001607501, 218.5074, 545.8842, 308.3102, 412.547, 607.5025, 201.0934, 640.9532, 242.3585, 1059.001, 1122.172, 1076.514
49.7, 156.9353, 236.2349, 421.1287, 543.6289, 460.5665, 47.12119, 93.42922, 176.5302, 37.6422, 490.7203, 530.9174, 365.3061, 273.5062, 506.778, 98.42348, 18.91179, 0.0001539055, 226.6311, 516.8785, 293.6353, 507.5864, 686.2352, 192.5476, 614.2737, 231.3873, 1011.756, 1125.69, 1023.54
49.8, 148.0315, 221.5655, 403.4361, 556.0208, 431.2159, 45.13089, 89.21697, 179.5444, 36.09304, 470.0588, 508.1801, 349.7381, 262.2367, 485.254, 94.34923, 18.01224, 0.0001473523, 217.4534, 489.414, 279.659, 481.6792, 644.5891, 184.3649, 588.7048, 220.9127, 966.6183, 1062.621, 1066.505
49.9, 139.6329, 207.807, 406.6902, 527.1092, 403.7357, 43.22467, 85.19463, 212.109, 34.60764, 450.2672, 486.4166, 334.8335, 251.4316, 464.6441, 90.44363, 17.15548, 0.0001410782, 208.6474, 463.4089, 266.348, 504.552, 638.0578, 176.5299, 564.2003, 210.9124, 923.4946, 1003.086, 1052.191
50, 131.7107, 194.9029, 415.457, 499.7009, 378.0067, 41.39895, 81.35365, 203.2599, 33.18336, 431.3089, 465.5851, 320.5641, 241.0716, 444.9096, 86.69969, 16.33947, 0.0001350712, 200.1979, 438.7856, 253.6705, 478.7997, 623.252, 199.6157, 540.7156, 201.3647, 882.2948, 1047.44, 1000.414
50.1, 124.2381, 298.8915, 451.6495, 473.7178, 453.1505, 39.65035, 77.68582, 194.0841, 31.81771, 413.1489, 445.6458, 306.9029, 231.1386, 426.0132, 83.11074, 15.56227, 0.00012932, 192.0907, 415.4706, 241.5964, 493.4267, 585.4282, 191.1326, 518.2086, 192.2492, 842.933, 1000.529, 951.1845
50.2, 117.1894, 280.3314, 449.4072, 449.0858, 424.2725, 37.97561, 74.18336, 185.3225, 30.50826, 456.5673, 426.5604, 293.8238, 221.6148, 407.9194, 79.67036, 14.82204, 0.0001238136, 184.3117, 393.3945, 230.097, 500.0604, 630.0381, 263.3542, 496.6383, 183.5464, 843.3405, 1023.724, 981.2634
50.3, 175.3868, 262.9237, 430.5265, 425.7345, 397.2348, 36.3716, 70.83881, 176.9564, 29.25269, 437.3438, 564.5053, 281.3021, 212.4834, 390.5941, 76.37239, 14.11702, 0.0001185418, 176.8478, 372.4914, 219.1449, 474.5374, 730.9467, 252.1624, 475.966, 175.2375, 949.1005, 1083.804, 978.4302
50.4, 186.3824, 246.597, 412.4391, 403.5975, 387.5339, 34.83535, 67.64505, 184.3974, 28.0488, 431.4243, 557.3973, 322.6879, 401.5462, 374.0047, 73.21095, 13.44553, 0.0001134944, 169.6861, 453.8665, 208.7142, 450.317, 686.5872, 241.4462, 601.2299, 167.3047, 958.5601, 1023.082, 930.2827
50.5, 175.808, 259.0188, 425.4246, 382.6115, 406.2505, 33.36398, 64.59528, 184.13, 26.89446, 460.9768, 592.0094, 404.6072, 385.001, 358.1198, 70.18037, 12.80599, 0.0001086619, 162.8145, 429.7502, 198.7799, 427.3328, 810.0946, 231.1855, 712.074, 159.7311, 1061.073, 965.7617, 985.2073
50.6, 185.6854, 359.8818, 407.5515, 474.9594, 380.3613, 31.95476, 61.68301, 175.8177, 25.78762, 450.434, 566.6558, 387.3643, 369.1375, 512.9888, 67.27524, 12.19686, 0.0001040351, 156.2211, 406.9154, 189.3185, 405.5217, 854.8955, 221.3608, 682.4342, 152.5003, 1013.736, 911.6531, 1086.311
50.7, 175.1504, 339.5358, 390.4293, 470.4422, 356.1219, 30.60507, 58.90204, 167.8807, 24.72633, 431.4687, 542.3879, 370.8563, 353.9276, 491.201, 64.49036, 11.61671, 9.96054e-05, 149.8947, 385.2938, 180.3074, 384.8239, 803.0137, 211.9536, 654.0281, 145.5969, 968.5099, 860.576, 1032.855
50.8, 165.2132, 318.4518, 410.5814, 445.9804, 333.4273, 29.31238, 56.24645, 160.302, 23.70872, 413.3019, 552.8832, 355.0517, 339.3445, 470.3385, 61.82077, 11.06416, 9.536428e-05, 178.4816, 364.8212, 171.7252, 398.7942, 754.2806, 202.9462, 626.8045, 139.0059, 925.3019, 812.3607, 1059.175
50.9, 155.8397, 298.677, 393.3319, 422.7906, 312.1789, 28.07429, 53.71058, 153.0654, 22.733, 438.724, 529.2052, 339.9207, 325.3622, 497.2473, 59.26169, 10.53788, 9.130375e-05, 171.2537, 345.4363, 163.5515, 507.2393, 708.5049, 194.3216, 600.714, 132.7133, 967.4941, 766.8467, 1007.054
51, 146.9981, 280.1301, 483.2975, 400.8067, 325.3696, 26.88849, 51.28905, 146.1555, 21.79742, 420.2517, 506.5412, 325.4345, 402.8253, 476.128, 56.80854, 10.03664, 8.741611e-05, 164.3186, 407.2476, 155.7669, 481.3498, 679.3481, 186.0635, 575.7095, 126.7056, 924.3314, 723.8828, 998.9236
51.1, 138.6581, 316.3451, 462.993, 400.369, 304.6347, 25.75278, 48.97668, 139.5576, 20.90035, 443.076, 484.8479, 311.5657, 386.2274, 455.9057, 54.45694, 9.559243, 8.369401e-05, 157.6643, 385.6084, 148.3527, 456.7817, 638.12, 178.1564, 551.7458, 120.9698, 883.0942, 803.3758, 1017.227
51.2, 130.7913, 296.7011, 443.5416, 379.5508, 285.2212, 24.66504, 46.76858, 133.2575, 20.0402, 424.4205, 464.0836, 298.2879, 370.3134, 436.5423, 52.20269, 9.104551, 8.013039e-05, 151.2795, 365.119, 141.2915, 433.4676, 628.1677, 170.5852, 528.7797, 115.4937, 843.6968, 758.3652, 967.1699
51.3, 123.3708, 312.7281, 424.9074, 359.8152, 480.0998, 23.62325, 44.66002, 127.2418, 19.21545, 406.5505, 524.7902, 285.576, 355.0551, 418.0013, 50.04175, 8.671488, 7.67185e-05, 145.1532, 345.7184, 134.5664, 411.3434, 590.0456, 163.3359, 506.7694, 110.2655, 806.057, 715.8765, 1052.197
51.4, 116.3713, 293.3087, 407.0561, 341.1058, 449.5044, 22.62545, 42.64653, 121.4977, 18.42464, 389.4329, 502.3153, 273.4058, 384.2498, 457.7305, 47.97026, 8.259023, 7.345189e-05, 139.2751, 327.3486, 128.1614, 390.3484, 574.4901, 156.3946, 559.0815, 105.2739, 809.1869, 675.7682, 1026.654
