 , C003, C004, C005, C008, C009, C010, C016, C017, C018, C020, C023, C024, C028, C029, C038, C039, C041, C045, C053, C055, C059, C060, C066, C070, C073, C076, C077, C080, C082, C083, C087, C089
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
69.7, 730.0731, 144.3265, 254.8648, 261.8374, 51.39455, 357.8885, 137.4243, 391.8561, 465.1071, 33.36237, 884.6542, 392.401, 74.31474, 1970.045, 570.8423, 301.0046, 400.118, 1107.603, 606.8254, 846.2517, 973.1635, 969.5071, 508.2163, 1641.812, 2166.501, 743.409, 1162.736, 240.679, 549.1216, 1407.162, 576.6819, 1389.011
69.8, 749.2164, 264.2, 243.8667, 251.0732, 49.0812, 352.2044, 131.8167, 373.3792, 569.6216, 31.97982, 839.1814, 376.5483, 71.13259, 1930.34, 544.0966, 288.1893, 381.7995, 1053.832, 614.7836, 806.5717, 929.733, 954.9557, 486.363, 1560.196, 2115.648, 706.664, 1114.277, 229.8876, 522.2416, 1347.524, 551.6716, 1322.674
69.90000000000001, 717.2357, 249.9003, 233.3433, 244.091, 71.49217, 349.3412, 126.4379, 503.6337, 546.2138, 30.65456, 796.046, 413.6778, 68.0867, 1876.047, 518.6039, 302.2195, 364.3196, 1153.684, 727.5197, 795.2401, 888.2408, 915.3165, 465.4494, 1482.638, 2023.711, 694.0472, 1067.838, 219.5801, 623.4347, 1505.442, 527.746, 1361.415
70, 686.6201, 461.1917, 298.6653, 234.0564, 132.3058, 334.4343, 121.2786, 479.8863, 523.7679, 29.38422, 755.1279, 418.9931, 65.17123, 1891.649, 494.3058, 289.3524, 347.64, 1189.935, 727.1619, 757.9519, 848.6003, 877.3226, 550.7076, 1549.273, 2131.125, 831.6516, 1235.168, 209.7347, 592.9169, 1535.674, 504.858, 1296.395
70.09999999999999, 657.3113, 764.3561, 285.7772, 224.4342, 126.3505, 320.1634, 116.3298, 457.2586, 621.588, 28.16652, 716.313, 452.3679, 62.38061, 1884.604, 471.146, 298.771, 331.7241, 1261.575, 786.3425, 722.4122, 810.7289, 870.0423, 527.0272, 1509.909, 2103.454, 790.5449, 1212.028, 200.3308, 622.6774, 1470.59, 482.9627, 1400.089
70.2, 629.2536, 769.1088, 273.4452, 215.2077, 120.6633, 341.459, 111.583, 435.6979, 723.2847, 26.99929, 679.4933, 434.0927, 59.70948, 1804.163, 449.0714, 295.1955, 316.5368, 1200.329, 747.1426, 688.5389, 774.5477, 888.7662, 504.3651, 1457.215, 2063.47, 807.6446, 1161.515, 191.3485, 617.1041, 1408.264, 462.0169, 1333.222
70.3, 602.3936, 763.2747, 261.6454, 318.3257, 115.232, 326.8884, 107.0299, 415.1538, 749.3612, 113.1071, 644.5662, 416.5557, 57.15273, 1801.924, 428.031, 282.6275, 322.2906, 1178.035, 763.0013, 734.5062, 782.7367, 874.6323, 505.4638, 1384.776, 1973.8, 835.9432, 1113.107, 182.769, 586.8963, 1348.58, 441.9796, 1269.548
70.40000000000001, 650.4149, 721.9626, 250.3547, 305.2392, 110.0452, 312.9396, 102.6625, 395.5784, 718.5673, 108.4199, 611.4343, 485.4993, 54.70546, 1797.164, 407.9764, 365.9875, 307.5352, 1160.932, 756.8189, 700.0658, 789.3088, 838.3272, 483.7289, 1463.813, 2068.145, 794.6245, 1196.281, 174.5741, 577.5129, 1330.92, 422.8112, 1208.916
70.5, 622.6516, 682.8865, 239.5513, 292.6907, 184.5242, 299.5859, 98.47337, 376.926, 689.0389, 114.1061, 580.0056, 465.8856, 52.36298, 1795.36, 388.8615, 350.4055, 310.1046, 1129.823, 719.0908, 667.2403, 754.0834, 815.0027, 462.9286, 1391.046, 2023.096, 950.0359, 1300.034, 166.7467, 616.6519, 1291.232, 521.0567, 1279.037
70.59999999999999, 641.806, 645.9255, 229.2141, 280.6581, 284.106, 290.7958, 94.45516, 359.1531, 660.7238, 135.6093, 550.1923, 447.0642, 50.1208, 1718.729, 370.6421, 335.487, 295.9071, 1094.318, 726.1393, 780.0373, 858.6552, 871.3885, 607.7487, 1353.784, 1935.18, 1119.422, 1245.853, 159.2702, 586.4661, 1319.124, 608.4614, 1217.951
70.7, 614.4102, 610.9649, 239.9393, 269.1201, 425.5006, 387.826, 90.60092, 342.2183, 642.4787, 259.9068, 521.9114, 429.0032, 47.97464, 1720.523, 353.2764, 321.2036, 410.8927, 1041.192, 689.9406, 743.462, 820.3351, 835.2181, 581.6155, 1358.123, 1945.983, 1203.904, 1193.93, 152.1289, 704.7547, 1263.218, 615.6581, 1159.783
70.8, 604.4313, 577.8965, 324.3513, 258.0565, 406.3481, 371.2769, 86.90395, 326.082, 616.077, 458.8353, 495.0843, 411.6718, 45.92037, 1721.386, 336.7243, 307.5283, 392.0808, 990.645, 655.5464, 752.9114, 882.951, 800.549, 556.6061, 1448.481, 1861.419, 1195.63, 1144.171, 145.3079, 670.2563, 1316.441, 730.5701, 1208.969
70.90000000000001, 578.6309, 546.618, 372.0996, 247.4477, 438.9685, 355.4339, 83.35784, 310.7065, 590.7602, 439.8209, 469.6361, 395.0406, 43.95407, 1647.912, 320.9477, 294.4352, 374.1302, 942.5518, 745.5275, 717.608, 968.0532, 824.8077, 532.672, 1376.476, 1882.867, 1188.868, 1276.86, 138.7927, 706.7449, 1260.648, 698.8858, 1151.23
71, 607.7079, 517.0325, 356.0426, 237.2751, 419.2098, 376.1753, 79.95643, 296.056, 566.4838, 421.5945, 445.496, 379.0814, 42.07196, 1623.227, 305.9103, 281.8995, 357.0015, 896.7933, 708.3622, 683.96, 924.8509, 790.5707, 509.7671, 1308.051, 1837.769, 1130.105, 1223.645, 132.5696, 672.149, 1379.624, 668.5756, 1205.229
71.09999999999999, 653.0619, 489.0482, 340.6785, 227.5206, 426.4107, 377.7968, 192.1507, 282.0963, 543.205, 474.6791, 422.5967, 496.5036, 40.27045, 1553.943, 291.5775, 274.4445, 397.5783, 874.8655, 685.3792, 651.8896, 883.5765, 757.7549, 487.8471, 1243.027, 1757.907, 1074.246, 1172.647, 126.6255, 787.9306, 1389.25, 639.58, 1147.669
71.2, 625.1855, 560.9443, 325.9774, 218.1672, 448.0983, 361.6756, 184.31, 268.7949, 520.8828, 455.0081, 400.8745, 476.4453, 38.54607, 1550.515, 277.9162, 332.3908, 389.5396, 893.9048, 651.2125, 621.3231, 844.1442, 726.3013, 466.8697, 1181.236, 1761.093, 1063.418, 1123.776, 120.948, 749.3607, 1450.808, 611.8418, 1179.448
71.3, 598.4991, 590.9037, 311.9106, 209.1982, 427.9286, 346.2423, 176.7892, 256.1206, 499.4778, 485.9384, 380.2689, 457.1973, 36.89553, 1484.334, 264.895, 318.2392, 433.9681, 850.5081, 644.0461, 592.1897, 806.4717, 696.1532, 446.7943, 1122.516, 1753.51, 1010.856, 1201.049, 115.525, 712.6787, 1389.321, 585.3066, 1168.478
71.40000000000001, 572.9518, 558.9211, 298.4509, 200.598, 408.6668, 331.4676, 169.5753, 244.044, 478.9525, 465.8009, 360.7224, 438.7269, 35.31567, 1567.343, 252.4838, 304.6901, 414.0998, 865.569, 611.9398, 564.4224, 853.2158, 667.2565, 427.5822, 1066.715, 1804.976, 960.8915, 1175.323, 110.3452, 677.7924, 1330.439, 559.9223, 1143.94
71.5, 594.109, 528.6697, 285.5721, 192.3514, 390.272, 317.3233, 162.6558, 232.5368, 459.2707, 446.4979, 342.1807, 421.0027, 33.80346, 1500.444, 240.6542, 291.7178, 395.1411, 838.0691, 703.5914, 632.388, 815.1384, 706.1568, 409.1962, 1013.688, 1751.238, 981.799, 1126.34, 105.3976, 644.6138, 1274.053, 535.6389, 1172.038
71.59999999999999, 589.0815, 500.0555, 273.2489, 184.4438, 372.7052, 303.7826, 156.0186, 221.5722, 440.3976, 427.9948, 324.592, 403.9946, 32.356, 1436.401, 229.3788, 279.2979, 377.0504, 797.3831, 732.7993, 602.7358, 778.7604, 676.8449, 391.6007, 963.2975, 1806.335, 953.9349, 1079.398, 100.6719, 748.6407, 1220.057, 512.4086, 1116.063
71.7, 605.898, 472.9901, 261.4576, 176.8612, 390.8415, 290.8197, 223.8095, 211.1246, 422.3001, 410.2585, 307.9074, 387.6735, 30.97052, 1375.091, 218.6317, 267.4067, 359.788, 856.7365, 712.9952, 646.0283, 744.0058, 672.196, 374.7619, 915.4116, 1816.718, 1056.185, 1103.855, 96.158, 711.9941, 1168.349, 490.1858, 1062.761
71.8, 624.3044, 447.3896, 250.175, 169.5904, 373.2491, 278.4099, 214.6769, 201.1696, 404.9464, 393.2572, 292.0804, 372.0118, 29.64437, 1480.487, 208.3882, 256.0219, 361.1447, 815.1442, 750.7146, 644.1548, 766.3734, 663.9896, 358.6472, 869.9061, 1737.771, 1003.981, 1123.002, 91.84653, 677.1413, 1316.008, 468.9268, 1012.005
71.90000000000001, 597.6556, 494.7117, 239.3794, 162.6185, 356.4485, 266.5297, 212.4428, 191.684, 426.452, 376.9604, 277.067, 356.9829, 28.375, 1417.296, 198.6245, 245.1217, 344.6105, 809.043, 713.2908, 656.2721, 770.8162, 636.428, 343.2253, 973.427, 1723.018, 1076.336, 1076.199, 87.72839, 643.9946, 1260.234, 448.5897, 963.6722
72, 620.4788, 906.4647, 229.0496, 155.9332, 340.4041, 255.1565, 245.5023, 182.6457, 408.9276, 379.0589, 262.8253, 342.5611, 27.15999, 1511.482, 189.3184, 234.6856, 391.9199, 829.1068, 677.7327, 652.993, 736.4161, 610.0105, 328.4666, 1047.715, 1732.997, 1023.135, 1100.832, 83.79488, 634.2535, 1289.884, 429.1347, 1034.459
72.09999999999999, 593.9933, 857.4025, 219.1655, 171.1613, 325.082, 244.2685, 235.4846, 174.0336, 420.2637, 363.3506, 249.3156, 328.7219, 25.997, 1446.968, 180.4482, 224.6938, 373.9767, 788.8558, 663.2493, 622.3748, 703.5513, 680.1342, 381.9726, 995.6326, 1657.688, 1035.634, 1054.953, 80.03775, 603.2062, 1235.217, 410.5234, 1011.365
72.2, 568.6384, 951.359, 209.708, 164.1248, 310.4495, 233.8452, 225.8756, 165.8275, 402.9936, 348.2931, 236.5003, 315.4418, 24.88382, 1385.207, 171.9937, 218.2955, 356.8549, 750.5589, 681.6331, 637.5721, 672.1531, 651.9025, 365.5478, 996.1475, 1719.46, 1013.808, 1162.266, 278.9005, 621.1653, 1182.866, 392.7193, 1027.245
72.3, 544.3658, 899.8669, 200.6586, 161.6473, 296.4756, 256.6834, 216.6588, 331.6888, 386.4331, 333.8597, 224.3438, 302.6982, 23.81829, 1402.944, 163.9352, 239.5256, 340.5171, 734.1396, 647.6531, 607.6768, 642.1562, 664.9669, 498.8055, 986.828, 1644.739, 994.932, 1178.254, 428.5704, 634.5701, 1132.735, 375.6874, 978.1849
72.40000000000001, 521.1292, 851.1619, 248.2146, 155.0019, 283.1308, 289.1216, 207.818, 316.0489, 410.698, 365.6746, 212.8121, 290.4695, 22.7984, 1426.899, 156.2544, 263.5868, 324.9273, 792.0561, 615.367, 579.1833, 737.5646, 637.3647, 532.4959, 1015.055, 1669.376, 977.3826, 1129.149, 725.8107, 658.2122, 1271.892, 359.3941, 931.4678
72.5, 613.7941, 805.0929, 250.5931, 148.6297, 315.0251, 292.7083, 199.338, 301.1465, 393.821, 350.5208, 201.8732, 278.7348, 124.9805, 1365.995, 148.9334, 331.4794, 333.7317, 753.6038, 584.6904, 552.0259, 733.1481, 610.9083, 509.5986, 989.33, 1690.234, 929.0729, 1082.089, 693.2673, 785.0726, 1297.711, 343.8074, 1027.12
72.59999999999999, 587.594, 761.5175, 304.9428, 142.5195, 375.6871, 280.218, 191.204, 286.9468, 377.6375, 335.9951, 191.4966, 267.4741, 119.6288, 1590.353, 141.9554, 424.2193, 323.7094, 799.6694, 590.1311, 526.1419, 700.4291, 621.2261, 545.8329, 940.15, 1728.025, 883.1509, 1118.508, 757.3298, 746.6425, 1242.712, 377.8879, 978.0659
72.7, 600.5171, 720.3005, 291.7838, 136.6605, 358.7768, 268.2606, 183.4019, 273.4167, 362.119, 322.0713, 181.6533, 256.6684, 114.5063, 1522.472, 135.3043, 406.1581, 381.8823, 806.4167, 567.7177, 501.4715, 669.1703, 595.4396, 599.0886, 985.0267, 1768.928, 839.4988, 1071.892, 723.3732, 710.0936, 1300.697, 386.9283, 1027.963
72.8, 591.7999, 681.3144, 279.1926, 166.3875, 342.6276, 256.8135, 278.027, 260.5245, 347.2383, 308.7245, 172.316, 246.2992, 185.4657, 1487.597, 128.9649, 388.8658, 375.8129, 830.4266, 539.4164, 477.9579, 639.3066, 710.6694, 573.3278, 936.0605, 1705.693, 798.0043, 1027.22, 714.1259, 675.3339, 1317.978, 490.2996, 978.8689
72.90000000000001, 566.5386, 792.4047, 267.1448, 159.5473, 327.2054, 245.8549, 266.6821, 282.7404, 332.969, 320.3981, 163.4587, 236.3489, 177.524, 1424.102, 122.9225, 372.3098, 358.6071, 790.1116, 593.595, 455.5469, 647.9553, 681.1702, 548.6747, 953.7631, 1692.516, 885.9927, 984.4086, 718.249, 642.2756, 1262.12, 469.0356, 1067.735
73, 566.03, 749.5159, 255.6168, 182.0714, 312.4773, 235.3638, 255.8001, 338.4934, 319.2861, 307.1207, 155.0566, 226.8006, 169.9225, 1507.044, 117.1632, 356.4586, 342.1891, 817.5975, 564.0037, 534.1772, 619.0383, 652.8955, 556.5903, 1004.713, 1632.035, 957.623, 943.3817, 686.0446, 610.8356, 1208.629, 448.6939, 1016.741
73.09999999999999, 549.9217, 724.3212, 327.8471, 174.5864, 298.4122, 247.7267, 281.8802, 322.5327, 306.1655, 434.2114, 147.0865, 217.6381, 162.6464, 1442.719, 111.6738, 341.2823, 354.1244, 822.603, 573.8371, 509.1301, 657.4886, 625.7944, 650.6622, 1019.903, 1624.692, 910.2899, 904.0648, 655.2842, 580.9346, 1157.406, 429.2344, 1038.049
73.2, 526.448, 780.9447, 371.4789, 167.4091, 284.9802, 237.1558, 270.3781, 307.3246, 335.633, 475.3008, 139.526, 208.8457, 155.6819, 1381.139, 106.4415, 326.7522, 337.9115, 782.6678, 545.2308, 582.265, 628.1462, 599.8183, 622.6837, 1040.652, 1727.603, 1041.429, 948.4987, 653.4883, 552.4973, 1166.602, 427.092, 1017.657
73.3, 503.9763, 738.6763, 377.5909, 160.5268, 364.0602, 227.036, 269.4246, 292.8336, 401.7422, 455.6041, 132.3541, 200.4085, 149.0157, 1431.108, 101.4544, 312.8407, 322.441, 799.9785, 518.0506, 554.963, 600.1132, 574.9204, 658.2552, 1071.462, 1790.462, 1042.971, 1050.999, 644.1192, 646.9354, 1219.414, 408.5693, 1048.348
73.40000000000001, 482.4637, 809.2159, 367.0608, 153.9275, 357.8051, 217.348, 354.3149, 279.0258, 421.7623, 436.7237, 125.5508, 280.2841, 195.0575, 1430.43, 96.70094, 407.35, 307.6787, 874.0794, 539.1251, 638.3096, 657.8818, 551.056, 672.9077, 1112.091, 1712.656, 1024.892, 1087.642, 615.2386, 615.2673, 1167.733, 390.85, 1063.576
73.5, 461.8695, 765.4172, 351.2213, 147.5995, 341.6997, 269.8808, 339.8571, 265.8692, 404.4306, 418.6256, 119.0973, 268.9608, 194.5321, 1369.375, 92.1702, 390.007, 326.2362, 870.8924, 545.2773, 608.3798, 732.239, 528.1823, 693.1154, 1056.808, 1735.209, 974.2341, 1087.898, 604.6673, 585.1494, 1118.243, 472.3765, 1199.532
73.59999999999999, 442.1544, 752.2893, 409.6328, 141.5316, 326.3192, 258.3646, 325.9892, 253.3329, 387.8112, 401.2776, 112.9755, 294.7148, 231.3468, 1310.926, 87.85174, 411.4189, 311.3002, 852.3521, 518.0947, 579.8534, 699.5606, 506.2579, 663.3115, 1004.274, 1742.541, 926.08, 1054.108, 645.096, 556.5057, 1070.85, 451.8899, 1142.243
73.7, 423.2808, 711.5718, 391.9562, 135.7132, 311.631, 247.3397, 312.6872, 294.9242, 397.3041, 384.6484, 107.1684, 300.4937, 221.4406, 1379.335, 83.73561, 413.6468, 297.0479, 810.9727, 492.2672, 552.6646, 668.3406, 680.8629, 634.7891, 1006.016, 1726.338, 1086.952, 1010.176, 650.9464, 529.2642, 1025.466, 432.2917, 1087.691
73.8, 405.2128, 673.0582, 375.0423, 130.134, 297.604, 236.7853, 299.928, 316.1463, 380.9774, 368.7084, 101.6597, 319.0598, 211.9585, 1320.46, 79.81234, 396.0357, 283.4482, 771.6021, 467.7273, 526.7505, 638.5138, 652.6009, 607.4932, 956.0061, 1684.698, 1046.582, 1091.624, 728.0042, 503.3562, 1091.067, 431.1693, 1063.149
73.90000000000001, 387.916, 636.629, 424.1729, 198.5557, 284.2083, 226.6813, 287.6895, 456.7851, 365.3217, 353.429, 96.43425, 306.17, 202.8825, 1363.504, 76.07288, 379.1744, 270.4712, 734.1428, 444.4107, 544.3741, 610.0181, 625.5121, 581.371, 908.4826, 1611.487, 1111.685, 1046.129, 695.3625, 478.7165, 1044.826, 412.4698, 1064.681
74, 371.3576, 602.1716, 471.7092, 190.393, 271.4156, 217.0085, 275.9503, 435.2467, 350.3094, 338.7827, 91.47736, 293.801, 240.3148, 1305.306, 72.50864, 363.0309, 258.0882, 698.5021, 422.2564, 518.8488, 582.7942, 599.5477, 556.372, 863.3215, 1587.911, 1056.737, 1002.53, 664.1843, 455.2828, 1060.548, 394.5813, 1013.833
74.09999999999999, 355.506, 626.5411, 451.3538, 182.5659, 259.1988, 207.7484, 264.6902, 414.7239, 341.2784, 324.7434, 86.77527, 328.4081, 230.0245, 1312.043, 69.11138, 347.5748, 246.2722, 664.5916, 432.0255, 546.7053, 753.1044, 574.661, 532.448, 958.6674, 1586.096, 1058.503, 960.7476, 729.7859, 432.9963, 1073.243, 377.4686, 1091.291
74.2, 465.8818, 592.6298, 491.958, 175.0605, 247.5318, 198.8834, 253.8895, 395.1688, 327.2541, 311.2859, 82.31487, 315.1407, 220.1749, 1282.963, 65.8733, 332.7768, 234.9972, 780.6449, 410.4886, 614.578, 719.4948, 550.8074, 509.5527, 956.5906, 1642.604, 1063.618, 970.9969, 697.0643, 411.8007, 1027.758, 361.0981, 1119.045
74.3, 445.9954, 560.5538, 470.7289, 198.0619, 241.4184, 190.3967, 243.5295, 376.5357, 313.8061, 298.386, 78.08375, 302.4093, 210.7471, 1228.202, 62.78693, 318.6087, 224.2383, 742.7466, 401.2438, 585.7609, 687.3851, 527.9439, 487.642, 998.0287, 1571.223, 1058.831, 999.9915, 665.8098, 451.9105, 1041.959, 467.1147, 1065.601
74.40000000000001, 426.9578, 530.214, 450.4157, 189.9195, 230.5517, 182.2722, 233.5923, 358.7812, 300.9107, 286.0208, 74.07011, 290.1922, 201.7229, 1311.006, 59.84517, 305.0439, 213.972, 706.6882, 450.2526, 558.295, 656.7084, 506.0295, 466.6734, 948.4163, 1623.871, 1006.495, 958.3152, 635.9567, 429.789, 997.7989, 446.8562, 1014.709
74.5, 428.2142, 586.8344, 430.9792, 182.1118, 220.1742, 174.4943, 224.0606, 341.8639, 310.9003, 274.1679, 70.26277, 278.4687, 193.0852, 1312.401, 57.04124, 292.0566, 253.6507, 672.3804, 452.0496, 532.1171, 627.4008, 566.7307, 446.6064, 931.3349, 1553.304, 956.7464, 996.6565, 607.4421, 408.7504, 955.5107, 427.4764, 1076.146
74.59999999999999, 425.9293, 555.0721, 493.1327, 174.6252, 240.6917, 167.0484, 214.9178, 325.7443, 298.1243, 262.8062, 66.65115, 267.2188, 184.8173, 1256.384, 54.36869, 279.6223, 242.0379, 700.3929, 446.744, 507.1665, 599.4011, 543.2063, 427.4023, 911.5436, 1485.804, 909.4567, 955.1192, 580.2061, 388.7417, 915.0147, 408.937, 1049.043
74.7, 407.7483, 525.029, 471.8528, 167.4463, 244.4345, 159.9202, 206.1481, 310.3847, 285.8734, 251.9154, 63.22516, 256.4234, 176.9034, 1261.189, 51.82135, 267.7173, 230.9567, 666.3907, 444.4621, 483.3859, 713.3793, 520.6583, 409.024, 902.9505, 1540.16, 951.0917, 1009.841, 554.1912, 369.7124, 966.5638, 391.2017, 998.9422
74.8, 422.1664, 496.6119, 451.4912, 160.5625, 261.9193, 153.0961, 197.7362, 295.7494, 297.6817, 241.4759, 59.97528, 246.0641, 169.3284, 1207.357, 49.39336, 266.5315, 297.1214, 634.0392, 519.2123, 460.7203, 681.5426, 499.0463, 391.436, 858.0644, 1473.231, 1031.063, 967.7538, 624.0359, 351.6146, 965.3078, 374.2356, 1013.242
74.90000000000001, 476.791, 516.2667, 432.0082, 153.9617, 250.1299, 146.5632, 286.2847, 281.8042, 285.4489, 231.469, 56.89245, 236.1233, 162.0778, 1155.823, 47.07912, 255.1838, 327.3739, 668.4116, 493.3291, 439.1175, 651.1266, 478.3314, 374.6043, 815.4096, 1409.21, 980.1003, 927.4211, 634.4924, 442.3174, 924.3967, 358.0052, 964.8503
75, 457.5931, 547.9835, 413.366, 202.9669, 238.8711, 170.1341, 274.6029, 268.5165, 273.7188, 221.8768, 53.96808, 319.5375, 155.1377, 1166.971, 44.87332, 273.2733, 312.3857, 635.9619, 468.7362, 502.5191, 622.0681, 458.4763, 449.0812, 917.6274, 1347.971, 1120.365, 888.7693, 606.0435, 420.6655, 1031.354, 342.4788, 1001.164
75.09999999999999, 438.0605, 518.324, 395.5283, 194.6228, 228.1191, 162.8742, 263.3977, 255.8554, 262.4708, 212.6822, 51.19403, 306.6284, 151.5311, 1230.38, 42.77087, 273.1853, 298.0838, 605.0876, 503.2598, 478.9564, 594.3064, 527.2597, 429.7708, 872.0117, 1341.634, 1200.544, 851.7284, 626.0546, 400.0735, 987.6434, 327.6257, 953.3499
75.2, 419.3616, 490.2698, 378.4602, 186.6218, 217.8511, 155.9241, 252.6498, 243.7912, 251.6849, 203.8685, 48.56256, 294.2409, 145.0426, 1177.863, 40.76692, 261.5544, 284.4367, 583.7681, 510.2367, 456.4985, 567.7836, 505.3737, 411.2906, 828.6636, 1339.401, 1141.204, 897.2163, 597.9839, 380.4895, 945.7856, 313.4168, 907.8188
75.3, 424.9532, 463.7341, 362.1288, 178.9497, 218.527, 149.2705, 242.3404, 232.296, 241.3423, 195.4201, 46.06636, 282.3539, 138.8319, 1127.589, 38.85686, 250.4187, 271.4144, 579.7484, 484.801, 435.0937, 542.4445, 484.3961, 393.6051, 787.4704, 1346.17, 1084.797, 859.8234, 597.4757, 361.8642, 905.7018, 299.8242, 970.2836
75.40000000000001, 406.8139, 438.6346, 346.502, 171.593, 208.6907, 185.364, 232.4517, 221.3427, 231.4247, 187.3218, 43.69847, 270.947, 132.8871, 1176.615, 37.0363, 239.7571, 258.9883, 551.6031, 494.7911, 414.6925, 518.2363, 464.2893, 376.6801, 748.3249, 1313.116, 1065.695, 823.9888, 570.6865, 420.286, 867.3168, 286.821, 923.9438
75.5, 446.1351, 414.8936, 331.5496, 164.5388, 212.5762, 177.4542, 222.9665, 210.9059, 221.9146, 179.5591, 41.4523, 260.001, 127.1969, 1157.737, 35.30104, 229.5494, 247.131, 524.8242, 490.2138, 395.2479, 495.1084, 445.0171, 360.4829, 711.1253, 1256.053, 1068.895, 789.6478, 695.7138, 399.7126, 830.5587, 274.3818, 879.8172
75.59999999999999, 427.0916, 392.4376, 317.2424, 157.7746, 230.2699, 169.8819, 213.8684, 200.9612, 212.7954, 172.1181, 39.32158, 249.4972, 121.7504, 1183.719, 33.64708, 219.7763, 235.8167, 499.3454, 517.101, 421.5834, 473.0126, 426.5449, 344.9821, 675.775, 1201.47, 1066.636, 756.7379, 925.0434, 443.9081, 795.3583, 262.482, 837.798
75.7, 408.8609, 371.197, 303.5526, 151.2884, 219.9051, 162.6328, 232.3155, 191.4855, 204.0509, 164.9854, 37.30038, 239.4177, 116.537, 1189.524, 32.07061, 210.4193, 225.0203, 475.1035, 491.3231, 401.8157, 451.903, 456.5544, 330.1479, 642.1819, 1348.166, 1137.407, 850.8932, 883.567, 422.1784, 887.4761, 251.0984, 797.7856
75.8, 391.4085, 351.106, 290.4536, 145.0689, 210.0068, 155.693, 222.8358, 182.4565, 195.6657, 158.1483, 35.38308, 229.7454, 111.5469, 1179.745, 30.568, 201.4606, 214.7182, 452.0384, 466.8302, 382.9749, 431.7354, 437.6033, 357.9658, 610.2587, 1289.58, 1081.188, 838.259, 1006.1, 401.5123, 849.8635, 240.2084, 873.8853
75.90000000000001, 374.701, 386.3641, 277.9198, 139.105, 200.554, 149.0493, 260.1388, 173.8533, 190.4725, 151.5946, 33.56432, 220.4639, 106.7705, 1129.389, 29.1358, 192.8834, 204.8878, 430.0931, 443.5583, 454.0322, 412.4679, 461.4653, 342.5733, 579.9225, 1233.54, 1027.747, 803.3232, 960.9893, 381.8579, 868.6071, 229.7907, 910.3759
76, 358.7067, 365.4522, 265.9269, 133.3864, 191.5267, 142.6891, 249.5239, 165.6557, 197.54, 145.3124, 31.83906, 211.5574, 102.1986, 1168.381, 27.77069, 184.6713, 195.5075, 409.2132, 461.4034, 432.743, 394.0602, 478.914, 327.8426, 551.0943, 1287.225, 976.948, 886.0507, 948.897, 363.1656, 906.9979, 219.8249, 866.8972
76.09999999999999, 405.8724, 968.4559, 254.4515, 127.9028, 182.9058, 136.6004, 315.4507, 157.8447, 221.152, 139.2906, 30.20248, 203.0106, 97.82247, 1297.105, 26.46955, 176.8089, 186.5566, 389.347, 438.4021, 427.3487, 376.4741, 543.7393, 313.7454, 523.6992, 1322.365, 998.8089, 849.123, 906.3511, 345.3883, 868.558, 210.2912, 901.9489
76.2, 420.9542, 1228.609, 243.4713, 122.6447, 174.6729, 130.7714, 302.5788, 150.402, 212.0641, 133.5183, 28.65002, 194.8092, 93.63373, 1261.23, 25.22937, 169.2812, 178.0155, 370.4452, 505.3072, 531.9648, 489.9669, 521.1692, 300.2543, 497.6658, 1301.904, 1096.432, 813.7344, 941.9291, 328.4812, 831.7473, 201.1711, 894.652
76.3, 402.9855, 1200.819, 271.8552, 117.6027, 166.8106, 125.1912, 290.2321, 143.3102, 218.0624, 127.9853, 27.17736, 252.0435, 89.62434, 1273.816, 24.0473, 162.0741, 169.8654, 404.9875, 480.1172, 533.1208, 468.1006, 537.4755, 287.3434, 472.9266, 1245.328, 1042.238, 877.3605, 899.6955, 312.4017, 899.55, 192.4464, 889.3254
76.40000000000001, 385.7838, 1142.73, 285.5743, 112.7681, 159.3022, 119.8491, 278.3892, 136.5528, 209.1014, 122.6815, 25.78039, 241.8612, 85.78664, 1280.538, 22.92061, 155.1737, 162.0885, 448.2681, 456.1829, 508.1233, 447.2102, 553.7945, 292.8755, 449.4172, 1299.609, 1030.502, 840.7951, 859.3556, 297.1093, 861.4258, 184.1001, 846.8522
76.5, 369.3164, 1160.433, 351.457, 108.1321, 152.1317, 114.7349, 267.0295, 130.1141, 214.4473, 117.5975, 24.45524, 232.0902, 82.11327, 1374.148, 21.84671, 234.5459, 154.6676, 426.5059, 453.4255, 629.6172, 638.1483, 530.807, 335.5672, 427.0765, 1310.948, 979.5664, 805.7536, 820.8244, 282.5656, 824.9173, 176.1158, 875.5106
76.59999999999999, 385.4289, 1191.122, 336.2907, 103.6868, 201.8908, 109.839, 256.1334, 123.9789, 205.6349, 112.7242, 23.19819, 259.5217, 78.5972, 1365.904, 20.82312, 256.1057, 147.5865, 405.8001, 430.8218, 600.095, 609.669, 549.0197, 321.1378, 405.8463, 1383.911, 1078.576, 798.1129, 838.358, 268.7337, 789.9561, 168.4778, 1026.706
