 , C000, C001, C002, C003, C004, C005, C006, C007, C009, C011, C013, C014, C015, C016, C017, C020, C021, C022, C023, C024, C025, C026, C028, C029, C030, C031, C032, C033, C035, C038, C039, C040, C042, C043, C044, C045, C050, C051, C052, C053, C055, C060, C063, C069, C076, C087, C093, C103
232.8, 1190.112, 317.4665, 2898.167, 3443.874, 2916.228, 1161.083, 617.1007, 3057.573, 1244.044, 1089.126, 4174.306, 3633.027, 3258.384, 774.78, 2234.685, 793.8884, 2587.708, 2964.375, 2683.563, 1529.379, 2751.4, 1325.336, 971.5557, 833.1309, 989.5525, 673.5697, 2716.579, 1721.663, 2062.049, 1612.53, 2941.99, 3780.415, 7038.637, 234.2057, 0.02745246, 2505.5, 2212.793, 1855.926, 1073.175, 2980.084, 934.0784, 2339.136, 670.836, 1690.488, 1722.579, 354.4767, 0.2216077, 13.44986
232.9, 1221.37, 303.0273, 2816.492, 3549.406, 2985.53, 1099.855, 622.1096, 3250.376, 1208.247, 1089.542, 4101.755, 3780.732, 3295.034, 766.3528, 2334.445, 779.3093, 2466.878, 2833.656, 2566.749, 1452.1, 2625.458, 1289.104, 921.6588, 790.7375, 944.7129, 630.692, 2746.568, 1624.54, 2205.92, 1538.278, 2811.966, 3613.162, 7205.051, 246.2605, 0.02629936, 2396.937, 2130.336, 1769.55, 1281.4, 3016.932, 890.415, 2230.909, 635.2133, 1670.966, 2051.997, 337.7035, 0.2118529, 12.87523
233, 1199.266, 356.4796, 2799.789, 3395.909, 3088.365, 1106.337, 592.7676, 3249.74, 1146.283, 1031.473, 3923.699, 3619.842, 3249.801, 864.6379, 2226.805, 825.092, 2351.691, 2908.766, 2568.802, 1392.025, 2730.015, 1214.761, 874.3245, 750.5013, 901.9051, 628.4208, 2738.04, 1778.28, 2249.258, 1539.798, 2865.93, 3565.837, 7146.855, 236.1288, 0.02519469, 2432.094, 2039.732, 1697.265, 1235.889, 3000.877, 848.7927, 2169.6, 601.4822, 1589.083, 2002.691, 321.7239, 0.2025276, 12.32515
233.1, 1175.16, 340.2661, 2735.695, 3249.05, 2946.293, 1047.995, 564.8096, 3140.368, 1087.497, 1001.101, 4117.496, 3553.724, 3219.189, 827.2194, 2124.128, 789.1153, 2339.457, 2925.112, 2668.452, 1321.687, 2765.779, 1261.45, 1016.449, 712.3124, 929.038, 606.931, 2730.31, 1943.191, 2148.984, 1525.744, 2739.268, 3408.077, 7243.691, 226.414, 0.02413643, 2326.711, 2131.622, 1618.273, 1194.886, 3063.725, 829.0689, 2257.625, 569.5422, 1631.155, 2175.717, 306.5005, 0.1936127, 11.79857
233.2, 1121.871, 324.7899, 2617.665, 3108.541, 2949.986, 992.73, 538.1703, 3031.155, 1226.251, 968.1136, 4230.244, 3538.989, 3189.078, 794.6736, 2026.186, 754.7073, 2230.219, 2970.195, 2552.295, 1254.903, 2703.012, 1203.207, 964.2463, 676.0668, 896.5842, 721.7856, 2790.63, 1960.452, 2150.215, 1720.539, 2892.928, 3602.308, 7329.905, 217.0989, 0.02312262, 2457.57, 2285.036, 1542.957, 1164.063, 3146.324, 950.46, 2153.17, 539.2984, 1687.734, 2110.547, 291.9974, 0.1850903, 11.29449
233.3, 1381.605, 310.0177, 2504.519, 3139.282, 3152.794, 1206.63, 546.254, 3316.319, 1163.364, 916.5165, 4235.185, 3669.553, 3220.403, 760.2828, 2148.336, 878.3857, 2314.731, 2839.22, 2530.34, 1253.458, 2736.073, 1166.665, 914.7249, 764.6237, 855.9573, 721.6853, 2718.905, 1849.858, 2054.357, 1681.971, 2766.263, 3520.833, 7321.055, 208.167, 0.02215139, 2351.083, 2449.333, 1471.147, 1372.789, 3102.928, 906.0309, 2331.806, 510.6606, 1715.17, 2021.487, 278.1806, 0.176943, 10.81194
233.4, 1407.583, 295.9174, 2676.692, 3205.671, 3007.758, 1290.941, 520.4898, 3163.237, 1318.881, 867.6693, 4339.17, 3605.264, 3194.459, 788.6586, 2187.601, 854.8121, 2206.648, 2865.649, 2515.719, 1190.121, 2867.719, 1128.374, 867.7467, 870.9893, 956.8332, 813.1472, 2899.551, 1750.841, 1962.773, 1740.361, 2796.167, 3721.968, 7209.727, 199.6026, 0.02122095, 2298.032, 2527.431, 1628.253, 1324.702, 3027.928, 1061.148, 2246.816, 483.5435, 1883.773, 2050.177, 265.0176, 0.1691543, 10.35001
233.5, 1334.312, 282.4583, 2653.318, 3170.499, 3002.094, 1354.99, 598.8241, 3091.764, 1314.949, 934.2778, 4223.416, 3664.557, 3242.725, 754.5281, 2382.687, 907.615, 2224.845, 2739.283, 2479.03, 1129.985, 2736.452, 1123.026, 927.5453, 826.6696, 913.4762, 857.0269, 2802.681, 1816.813, 2148.415, 1660.222, 2739.011, 3594.223, 7296.75, 191.3905, 0.0203296, 2198.458, 2419.939, 1743.219, 1317.117, 2913.63, 1011.545, 2299.573, 457.8664, 1791.462, 1998.24, 252.4774, 0.1617084, 9.907821
233.6, 1382.1, 269.6115, 2590.371, 3033.387, 2941.725, 1383.046, 642.1555, 3179.535, 1247.513, 884.4839, 4259.795, 3684.722, 3142.607, 875.1541, 2272.823, 868.04, 2274.4, 2858.104, 2426.272, 1072.887, 2611.193, 1058.261, 879.9087, 784.605, 872.0839, 875.8726, 2902.91, 1714.322, 2060.339, 1583.774, 2782.864, 3435.208, 7253.831, 183.5163, 0.01947569, 2531.655, 2481.258, 1662.088, 1363.958, 3162.407, 964.2606, 2193.176, 433.5527, 1734.337, 2088.263, 240.5306, 0.1545903, 9.484519
233.7, 1310.155, 257.3489, 2517.353, 2950.419, 2915.767, 1321.404, 611.868, 3223.366, 1183.536, 837.344, 4245.028, 3527.918, 3021.532, 837.2803, 2168.024, 847.6462, 2168.2, 2881.8, 2452.635, 1018.675, 2644.583, 997.2311, 834.7186, 744.6808, 883.3796, 876.5161, 2784.457, 1815.61, 1968.488, 1628.521, 2659.873, 3428.092, 7366.531, 290.1621, 0.01865764, 2425.234, 2497.748, 1584.734, 1292.078, 3033.314, 1141.521, 2091.703, 410.5302, 1707.438, 2139.202, 229.1491, 0.1477856, 9.079303
233.8, 1241.955, 245.644, 2489.809, 2915.974, 2854.583, 1257.325, 626.4864, 3074.575, 1122.839, 792.7164, 4277.201, 3525.575, 3021.48, 801.0457, 2114.6, 853.6403, 2066.959, 2886.355, 2462.711, 967.2017, 2673.338, 939.7205, 791.8494, 706.7881, 911.4156, 907.4587, 2670.838, 1713.187, 2020.162, 1651.125, 2629.177, 3276.427, 7382.643, 278.2243, 0.01787395, 2320.148, 2407.837, 1510.979, 1223.987, 3031.075, 1106.085, 2164.93, 388.7302, 1623.768, 2048.933, 218.3062, 0.1412803, 8.691399
233.9, 1177.305, 234.4715, 2398.303, 2802.144, 2804.478, 1298.423, 652.1808, 2932.652, 1224.297, 750.4673, 4202.713, 3621.091, 3013.334, 766.3791, 2275.66, 816.4188, 2168.235, 2813.985, 2355.51, 985.0626, 2638.29, 885.5266, 852.6003, 716.8494, 870.1166, 895.7512, 2756.333, 1631.77, 2041.566, 1575.096, 2733.459, 3388.395, 7313.264, 266.7776, 0.01712319, 2434.834, 2368.253, 1546.662, 1159.484, 3115.935, 1054.381, 2064.763, 368.0879, 1592.088, 1974.471, 207.9763, 0.1350615, 8.320067
234, 1116.021, 223.8072, 2429.135, 2842.006, 2675.466, 1371.24, 621.4205, 2894.726, 1161.51, 710.47, 4134.277, 3602.112, 2876.654, 746.8184, 2223.279, 780.8203, 2094.249, 2923.307, 2435.622, 976.2105, 2517.525, 896.4869, 819.704, 680.3729, 830.689, 838.73, 2766.231, 1539.718, 2071.933, 1502.567, 2612.651, 3291.838, 7310.945, 255.8018, 0.01640395, 2394.656, 2452.583, 1530.277, 1098.38, 3164.885, 1005.094, 1992.763, 348.5417, 1514.07, 2058.335, 198.1352, 0.1291163, 7.964601
234.1, 1057.927, 213.6279, 2455.579, 2719.101, 2608.082, 1298.929, 636.0432, 2873.097, 1101.943, 672.6044, 3954.81, 3606.889, 2996.617, 846.1336, 2120.764, 746.774, 1996.461, 2794.399, 2367.729, 926.8831, 2402.288, 844.7863, 802.1208, 645.7526, 793.048, 821.8995, 2776.002, 1452.859, 1979.565, 1433.378, 2497.183, 3146.201, 7335.295, 245.2776, 0.01571493, 2290.895, 2348.274, 1466.389, 1040.496, 3046.743, 975.0894, 2072.401, 330.0334, 1491.812, 2074.961, 188.7598, 0.1234329, 7.624322
234.2, 1060.963, 203.9116, 2338.793, 2762.813, 2488.104, 1347.078, 606.0441, 2740.474, 1045.431, 636.7569, 4088.963, 3494.936, 2860.695, 852.7127, 2062.713, 743.2581, 1951.219, 2919.107, 2364.625, 880.0481, 2379.564, 796.0673, 760.9257, 612.8938, 762.1457, 835.3913, 2907.377, 1539.703, 1891.315, 1429.358, 2497.94, 3007.007, 7472.271, 307.4585, 0.01505485, 2375.292, 2316.25, 1398.142, 985.6622, 2922.371, 929.5089, 1976.515, 312.5079, 1418.708, 2025.078, 179.828, 0.1179996, 7.298581
234.3, 1178.656, 194.6372, 2463.128, 2741.646, 2666.695, 1276.041, 577.4599, 2658.516, 1130.077, 602.8199, 4013.687, 3619.661, 2917.174, 815.8102, 2144.861, 922.6193, 2000.139, 2790.384, 2261.694, 835.5797, 2518.191, 785.5472, 721.8463, 581.707, 782.0131, 1006.321, 2902.202, 1452.845, 1987.16, 1452.113, 2515.248, 3215.066, 7395.389, 294.809, 0.01442249, 2322.146, 2278.187, 1660.423, 1098.451, 3055.751, 1003.831, 1885.066, 295.9131, 1546.188, 1939.625, 471.1462, 0.1128055, 6.986756
234.4, 1160.413, 224.936, 2475.582, 2623.08, 2544.021, 1208.75, 550.2239, 2572.22, 1140.115, 570.6917, 4093.953, 3506.117, 2860.238, 780.5047, 2262.936, 882.3901, 2074.066, 2667.337, 2363.729, 853.142, 2455.359, 809.6678, 684.774, 552.1072, 762.6839, 942.2613, 3138.592, 1370.886, 2110.695, 1476.742, 2610.454, 3072.825, 7405.729, 308.3539, 0.0138167, 2224.007, 2327.689, 1583.146, 1085.675, 3016.713, 962.092, 2040.527, 280.1996, 1655.899, 2036.815, 448.8524, 0.10784, 6.688254
234.5, 1100.008, 214.7053, 2430.354, 2681.636, 2426.99, 1227.268, 524.2725, 2485.799, 1131.047, 540.2758, 3937.307, 3414.737, 2733.206, 764.834, 2200.598, 889.0759, 1977.22, 2813.684, 2295.443, 810.0331, 2409.845, 789.9853, 713.9426, 637.2852, 728.1244, 882.2794, 3125.763, 1293.551, 2066.527, 1408.742, 2748.499, 2936.877, 7316.911, 326.9555, 0.01323635, 2323.169, 2383.814, 1571.495, 1028.46, 3101.197, 982.0444, 1994.975, 265.3204, 1574.754, 1950.867, 427.6134, 0.1030931, 6.402506
234.6, 1042.747, 221.5103, 2437.364, 2565.666, 2533.14, 1289.065, 662.9192, 2644.607, 1073.042, 511.481, 4099.166, 3492.117, 2685.838, 781.0469, 2099.129, 850.3093, 1884.897, 2898.954, 2276.41, 769.1025, 2389.086, 781.8631, 677.2762, 604.8572, 738.9285, 911.8054, 2998.216, 1352.924, 1974.4, 1343.874, 2627.026, 2806.944, 7407.946, 321.31, 0.01268038, 2222.506, 2282.43, 1498.357, 974.2612, 3013.716, 954.642, 1902.672, 251.2314, 1497.586, 1890.63, 407.3795, 0.09855515, 6.128965
234.7, 1056.209, 211.4355, 2321.444, 2454.711, 2416.609, 1221.087, 631.6525, 2522.531, 1018.012, 593.0999, 4149.685, 3482.663, 2564.011, 747.2458, 2002.339, 913.2862, 1796.884, 2993.002, 2258.875, 774.8931, 2475.344, 736.7729, 642.4929, 574.0794, 853.0403, 880.1818, 2897.084, 1314.575, 2017.326, 1281.992, 2698.457, 2810.797, 7470.486, 308.0906, 0.01214776, 2481.466, 2185.357, 1428.623, 981.6761, 2991.083, 981.2561, 1814.64, 237.8905, 1454.294, 1925.85, 388.103, 0.09421694, 5.867112
234.8, 1001.229, 201.8189, 2245.589, 2480.68, 2376.612, 1166.227, 753.9111, 2478.426, 980.382, 649.7086, 3969.549, 3578.705, 2524.383, 776.4204, 1910.012, 873.4639, 1747.268, 2902.717, 2272.235, 771.6414, 2362.037, 694.283, 609.4959, 544.8677, 814.3865, 824.1517, 2847.889, 1319.661, 1927.392, 1493.028, 2844.529, 2758.259, 7514.967, 295.4151, 0.01163751, 2373.944, 2272.95, 1362.134, 929.9425, 3025.829, 1030.128, 1778.863, 225.258, 1505.922, 1942.551, 369.7386, 0.0900697, 5.616446
234.9, 949.1099, 269.6519, 2310.863, 2373.4, 2506.288, 1104.728, 725.6987, 2620.735, 939.0764, 671.5814, 3970.219, 3426.413, 2606.285, 824.6828, 2025.409, 844.7001, 1858.677, 3072.865, 2281.16, 753.603, 2343.092, 736.9423, 618.0199, 517.1424, 777.4843, 898.6122, 2911.25, 1457.144, 2120.593, 1424.278, 3063.949, 2925.17, 7413.178, 283.2611, 0.0111487, 2499.622, 2176.281, 1336.514, 880.9352, 2902.311, 1029.158, 1749.412, 213.2963, 1448.356, 1905.203, 352.2433, 0.086105, 5.376489
235, 1057.971, 257.3875, 2200.959, 2640.795, 2434.538, 1340.142, 885.7592, 2631.488, 904.7184, 677.6641, 3918.524, 3696.234, 2712.941, 788.9933, 1963.844, 845.2697, 1876.749, 3040.723, 2181.862, 765.0751, 2242.392, 983.422, 586.2798, 490.8279, 742.2541, 841.4089, 3017.712, 1374.943, 2152.303, 1358.694, 2983.663, 2795.755, 7467.449, 271.6072, 0.01068041, 2480.868, 2379.95, 1555.798, 834.5105, 3124.409, 981.0505, 1797.571, 252.4621, 1549.298, 1824.808, 335.5757, 0.08231483, 5.146784
235.1, 1174.058, 245.6809, 2232.644, 2915.117, 2435.118, 1549.83, 933.1989, 2561.611, 1072.088, 910.6616, 4235.292, 3599.533, 2754.474, 833.8088, 1873.292, 938.4317, 1789.116, 2963.176, 2086.886, 778.2094, 2286.995, 926.7078, 556.1699, 465.8524, 708.6203, 951.0958, 2894.575, 1297.379, 2295.54, 1296.13, 2943.17, 2672.065, 7522.476, 260.4327, 0.0102318, 2393.059, 2311.618, 1483.39, 790.5323, 3186.568, 1003.333, 1910.329, 239.0559, 1600.442, 1806.28, 319.6968, 0.0786915, 4.926893
235.2, 1142.841, 246.7043, 2295.148, 3056.858, 2770.842, 1553.016, 906.8393, 2579.978, 1017.107, 1042.671, 4107.963, 3574.528, 2793.834, 831.843, 1867.074, 897.5131, 1800.526, 3176.838, 2208.657, 738.8868, 2390.514, 903.6373, 543.8224, 487.9176, 676.5106, 900.4633, 2776.462, 1224.19, 2202.601, 1469.979, 2813.094, 2826.922, 7637.694, 274.4125, 0.009802027, 2469.249, 2248.797, 1542.349, 748.8718, 3056.489, 1004.793, 1877.856, 226.3615, 1640.369, 1730.059, 304.5693, 0.07522766, 4.716396
235.3, 1083.351, 235.4836, 2260.475, 3059.133, 2705.836, 1471.12, 864.0681, 2814.841, 964.9456, 987.1005, 4134.022, 3428.409, 2694.836, 848.4922, 1816.286, 858.3786, 1716.453, 3058.147, 2214.981, 701.5511, 2501.361, 910.2456, 515.8929, 532.9447, 645.8558, 843.1422, 2663.168, 1370.429, 2104.408, 1423.885, 2730.46, 2701.854, 7555.323, 290.5247, 0.009390308, 2362.256, 2466.125, 1470.568, 709.4068, 2943.182, 1077.492, 1819.568, 214.3413, 1559.986, 1923.953, 290.1577, 0.07191628, 4.514893
235.4, 1026.957, 224.7732, 2195.377, 2926.838, 2609.93, 1393.541, 823.3141, 2794.588, 915.4594, 934.4914, 3954.565, 3338.218, 2661.413, 892.9442, 1732.537, 820.9505, 1672.953, 3019.796, 2268.559, 666.1021, 2386.864, 866.0367, 489.3979, 505.8261, 616.5901, 789.4699, 2554.498, 1293.12, 2249.657, 1497.088, 2609.785, 2582.319, 7617.262, 283.3358, 0.008995882, 2406.829, 2389.34, 1472.82, 672.0215, 2926.42, 1027.125, 1971.707, 202.9593, 1483.541, 1845.076, 391.1449, 0.06875067, 4.321999
235.5, 973.4992, 349.4284, 2090.966, 2981.533, 2707.992, 1320.054, 784.4823, 2710.114, 955.0242, 884.6862, 3963.925, 3482.229, 2593.678, 855.1588, 1781.782, 832.7894, 1630.014, 3004.82, 2199.726, 632.4443, 2277.607, 816.0922, 464.2635, 480.0874, 588.6506, 966.2509, 2662.948, 1220.172, 2199.101, 1428.151, 2494.444, 2559.406, 7582.782, 335.7475, 0.008618024, 2421.92, 2368.877, 1404.274, 673.923, 2806.96, 1096.803, 1933.1, 192.1818, 1447.713, 1834.111, 531.2056, 0.0657244, 4.137346
235.6, 1192.074, 333.5356, 2191.427, 3050.965, 2638.298, 1250.443, 813.5281, 2619.141, 906.0468, 837.5355, 3791.853, 3352.462, 2643.342, 994.1284, 1899.961, 850.1507, 1767.608, 3016.002, 2103.972, 600.4872, 2291.791, 812.4196, 440.42, 554.7083, 561.9771, 961.0893, 2718.884, 1151.339, 2135.871, 1600.406, 2558.536, 2727.585, 7506.699, 338.5938, 0.008256038, 2316.978, 2313.303, 1504.588, 638.4077, 2850.037, 1079.242, 1843.659, 181.9765, 1599.269, 1796.819, 506.0698, 0.06283134, 3.960582
235.7, 1130.021, 318.3656, 2183.452, 2938.024, 2553.93, 1315.323, 777.1797, 2498.241, 859.5811, 980.2844, 3756.2, 3414.822, 2604.106, 951.1058, 1973.996, 813.0814, 1685.072, 2926.875, 2012.387, 570.1448, 2222.39, 765.5672, 443.9645, 541.4993, 551.7625, 899.9089, 2607.94, 1086.389, 2082.667, 1586.954, 2445.459, 2606.912, 7454.574, 410.5852, 0.007909256, 2351.37, 2333.011, 1439.975, 604.764, 2978.925, 1028.793, 1818.58, 172.3132, 1520.9, 1763.748, 482.1235, 0.06006563, 3.791371
235.8, 1071.198, 303.8856, 2144.359, 3042.594, 2555.981, 1245.961, 773.9021, 2382.922, 815.4984, 928.0386, 3593.145, 3269.504, 2504.942, 909.9452, 2114.205, 860.6821, 1657.016, 2797.81, 1924.789, 541.3357, 2120.662, 768.5526, 421.1635, 552.0417, 526.7604, 842.623, 2893.195, 1025.103, 2064.351, 1513.88, 2463.429, 2651.319, 7391.012, 432.61, 0.00757704, 2402.46, 2250.074, 1712.996, 572.8934, 2857.322, 980.7024, 1851.432, 163.163, 1446.37, 1689.322, 459.3102, 0.05742166, 3.629389
235.9, 1023.517, 290.0641, 2205.084, 2911.014, 2690.641, 1180.256, 854.0145, 2317.277, 773.6765, 878.5774, 3437.167, 3191.986, 2486.384, 946.2165, 2016.72, 876.2142, 1579.644, 2686.959, 1934.49, 513.9822, 2023.591, 724.2299, 436.8385, 523.9514, 502.8913, 807.1953, 2794.674, 967.2745, 1972.321, 1517.89, 2377.181, 2565.688, 7413.275, 414.8115, 0.007258778, 2298.361, 2196.197, 1633.272, 542.7023, 2918.665, 934.8596, 1923.361, 154.4987, 1388.866, 1826.159, 437.5764, 0.05489407, 3.474327
236, 1030.294, 276.8713, 2100.211, 2785.125, 2730.6, 1118.017, 849.7579, 2294.642, 733.9993, 831.7523, 3456.199, 3263.412, 2578.671, 905.2675, 1923.73, 838.0084, 1505.884, 2790.596, 1942.902, 488.011, 2055.541, 772.6852, 414.4035, 497.2904, 480.1038, 801.6219, 2680.637, 912.7082, 2032.214, 1526.007, 2378.551, 2653.772, 7427.25, 397.7453, 0.006953884, 2222.112, 2201.802, 1557.258, 514.1022, 2847.94, 984.7258, 1834.371, 146.2946, 1393.144, 1749.1, 416.8711, 0.05247775, 3.32589
236.1, 976.6622, 264.2785, 2082.302, 2757.239, 2604.986, 1059.059, 857.4794, 2361.774, 696.3569, 787.4227, 3559.1, 3355.513, 2548.179, 866.0906, 1835.027, 801.4686, 1562.682, 2713.326, 1987.423, 463.352, 2055.555, 796.8456, 393.1207, 614.5953, 508.0384, 750.5928, 2571.254, 861.2201, 1941.617, 1455.739, 2302.508, 2615.232, 7412.447, 408.0056, 0.006661797, 2256.589, 2195.783, 1484.782, 487.0094, 2915.2, 1099.609, 1789.734, 138.526, 1324.876, 1675.293, 397.1455, 0.05016778, 3.183795
236.2, 963.0738, 252.2585, 2062.65, 2637.999, 2485.15, 1042.754, 829.0233, 2307.246, 717.8243, 745.4558, 3404.601, 3212.719, 2461.755, 828.6091, 1947.364, 766.5219, 1489.715, 2762.685, 2023.955, 439.939, 2032.172, 839.51, 372.9309, 583.322, 565.9171, 702.812, 2496.303, 812.6365, 1855.058, 1525.458, 2221.364, 2499.529, 7293.656, 399.4815, 0.006381979, 2158.811, 2220.77, 1672.607, 461.3443, 2874.512, 1048.208, 1822.33, 131.17, 1386.989, 1604.6, 378.3532, 0.0479595, 3.047771
236.3, 1012.762, 240.7852, 1964.552, 2823.822, 2378.161, 987.765, 864.4493, 2280.438, 801.8455, 705.7256, 3401.645, 3246.102, 2521.203, 792.7498, 1880.146, 775.8635, 1566.178, 2876.1, 1935.853, 417.7091, 1939.152, 1540.376, 353.778, 553.64, 540.2737, 658.0728, 2581.775, 766.7937, 1978.734, 1455.215, 2123.189, 2431.585, 7423.372, 383.0461, 0.006113913, 2318.728, 2126.32, 1594.763, 437.0318, 2757.172, 999.2093, 1842.857, 124.2046, 1349.601, 1771.229, 360.4502, 0.04584841, 2.917558
236.4, 960.0433, 229.8337, 1967.109, 2874.094, 2451.521, 1136.402, 823.6774, 2276.886, 760.7236, 823.4084, 3565.613, 3215.716, 2478.443, 758.4423, 1877.746, 850.1297, 1493.047, 2876.448, 2034.227, 667.6982, 1988.079, 1816.433, 335.6088, 525.4683, 515.7922, 616.1816, 2527.147, 723.537, 1954.243, 1497.469, 2114.457, 2459.916, 7262.035, 367.2867, 0.005857108, 2252.261, 2100.032, 1770.351, 414.0005, 2803.122, 952.5013, 1976.446, 117.6091, 1283.466, 1696.488, 541.4031, 0.04383026, 2.792908
236.5, 910.0685, 219.3803, 2119.834, 2875.722, 2427.408, 1076.475, 926.3207, 2461.061, 902.3813, 897.1655, 3486.36, 3117.989, 2554.092, 743.9213, 1958.611, 886.3922, 1509.681, 2874.609, 1963.77, 633.9597, 1897.077, 1844.503, 318.3727, 614.5812, 492.4201, 576.957, 2569.654, 682.7205, 1867.122, 1428.515, 2180.127, 2433.677, 7282.008, 352.1758, 0.005611089, 2154.67, 2010.717, 1733.981, 392.183, 2881.601, 919.4766, 2058.967, 190.0977, 1375.572, 1624.9, 515.7848, 0.04190094, 2.673584
236.6, 862.6951, 209.4024, 2019.016, 3170.453, 2635.119, 1138.615, 1001.067, 2693.618, 1008.826, 849.3497, 3524.861, 3224.297, 2595.611, 737.059, 1898.838, 879.3844, 1888.406, 2843.595, 1878.288, 678.864, 2093.409, 1937.594, 302.0219, 662.2797, 470.1071, 540.2294, 2475.646, 644.2065, 2043.409, 1362.736, 2237.432, 2679.827, 7351.927, 368.4836, 0.005375404, 2298.691, 2098.593, 1778.366, 469.7325, 2770.904, 876.4957, 2022.19, 248.0845, 1484.292, 1641.74, 491.3788, 0.04005654, 2.559358
236.7, 948.2448, 239.6435, 2101.189, 3275.719, 2572.37, 1117.194, 956.0529, 2697.506, 1025.137, 891.0519, 3518.689, 3266.682, 2664.251, 705.1616, 1979.449, 841.0404, 1906.346, 2977.751, 2004.227, 644.5613, 2212.298, 1825.852, 512.5443, 654.8032, 448.8051, 505.8398, 2453.773, 607.8653, 1952.312, 1479.399, 2220.385, 2561.266, 7302.882, 441.4879, 0.005149618, 2582.117, 2038.661, 1695.6, 444.9779, 2679.514, 835.524, 2157.864, 234.9108, 1607.129, 1572.463, 468.1276, 0.03829333, 2.450012
236.8, 963.8372, 228.744, 2001.258, 3360.69, 2454.035, 1112.501, 910.9604, 2572.989, 1051.717, 843.562, 3365.944, 3260.361, 2543.404, 756.9578, 1954.91, 804.3683, 1817.332, 3090.813, 2119.336, 723.8492, 2111.032, 1720.555, 597.6006, 637.2331, 428.4684, 557.7764, 2390.813, 573.5741, 1865.277, 1505.488, 2183.385, 2687.849, 7245.715, 423.3242, 0.004933317, 2563.385, 2078.798, 1672.054, 421.5279, 2819.318, 810.8873, 2134.968, 222.4365, 1528.375, 1506.109, 445.9766, 0.03660773, 2.345338
236.9, 913.6649, 218.3401, 2076.572, 3327.171, 2370.764, 1053.834, 867.9948, 2454.219, 997.7812, 798.603, 3251.05, 3275.962, 2554.667, 724.1993, 1864.77, 769.2953, 1732.474, 3129.259, 2119.183, 687.2734, 2014.402, 1738.345, 566.9092, 604.8079, 409.0533, 522.2698, 2361.852, 541.2173, 2033.172, 1436.164, 2086.888, 2568.934, 7205.771, 405.9077, 0.0047261, 2596.975, 1990.386, 1696.485, 399.3137, 2749.921, 794.3273, 2036.187, 210.6247, 1589.505, 1549.969, 424.8737, 0.03499633, 2.245136
237, 866.1044, 208.4095, 2069.388, 3318.145, 2405.483, 1013.482, 915.7669, 2340.932, 946.611, 756.0402, 3117.121, 3323.033, 2581.792, 738.424, 1778.786, 735.7515, 1740.333, 2991.269, 2074.503, 652.5458, 2115.665, 1849.102, 537.794, 602.7921, 390.5178, 489.0234, 2400.937, 510.6859, 1942.532, 1496.13, 2164.292, 2500.717, 7244.292, 389.2079, 0.004527588, 2484.448, 2217.204, 1657.069, 378.2701, 2715.17, 757.1966, 2002.671, 265.0974, 1760.286, 1484.565, 404.7694, 0.03345586, 2.149215
237.1, 821.0196, 217.8436, 1970.969, 3407.215, 2338.007, 960.0372, 888.4612, 2557.226, 976.5579, 715.7458, 3406.286, 3181.621, 2720.597, 745.29, 1696.767, 703.6703, 1659.071, 3193.731, 2023.726, 619.573, 2079.353, 1896.033, 510.1742, 832.4092, 376.447, 457.8935, 2302.967, 481.8769, 1865.906, 1427.238, 2101.295, 2390.08, 7230.019, 373.195, 0.004337414, 2494.861, 2122.906, 1658.501, 358.3355, 2604.334, 872.8345, 2087.693, 251.0202, 1958.072, 1597.547, 385.6165, 0.0319832, 2.057392
237.2, 778.2817, 207.9355, 1943.43, 3367.403, 2462.481, 909.4106, 952.93, 2439.184, 926.4762, 677.599, 3327.569, 3102.102, 2661.227, 725.8099, 1618.53, 734.3914, 1598.823, 3164.696, 1951.275, 639.5093, 1984.172, 1786.688, 483.9728, 790.0525, 359.389, 428.7451, 2208.994, 454.693, 2019.016, 1361.518, 2346.931, 2434.64, 7131.7, 439.7213, 0.004155227, 2568.663, 2153.753, 1725.826, 339.4515, 2626.284, 832.034, 2081.139, 237.6905, 1905.296, 1530.135, 367.3698, 0.03057537, 1.969492
237.3, 737.7684, 198.4781, 1998.42, 3517.664, 2408.412, 873.3709, 978.8504, 2326.591, 878.9628, 641.4853, 3310.75, 3032.967, 2567.17, 694.3994, 1754.924, 702.3695, 1524.168, 3108.226, 1996.465, 661.4413, 1893.349, 1683.65, 459.1171, 1023.885, 426.4742, 401.4523, 2118.856, 429.0427, 1929.007, 1298.824, 2314.719, 2426.997, 7186.362, 444.4261, 0.003980693, 2528.977, 2191.49, 1645.505, 321.5627, 2703.612, 793.1407, 2010.853, 225.0686, 1811.93, 1465.567, 349.9865, 0.0292295, 1.885348
237.4, 699.3641, 189.4509, 2000.512, 3462.462, 2297.62, 873.7567, 1040.543, 2307.205, 833.8861, 607.2963, 3218.736, 3084.622, 2532.982, 664.3481, 1674.005, 671.7439, 1452.999, 3203.507, 1965.249, 628.019, 1839.48, 1655.295, 435.5379, 971.7848, 430.1339, 375.8969, 2032.397, 404.8393, 1851.902, 1239.017, 2243.501, 2402.596, 7110.168, 426.1415, 0.003813491, 2493.573, 2098.285, 1568.922, 304.6165, 2700.154, 756.0654, 1970.992, 213.1171, 1723.14, 1445.432, 333.4257, 0.02794287, 1.804798
