 , C000, C001, C002, C003, C010, C012, C013, C014, C015, C016, C020, C022, C030, C033, C036, C040, C041, C042, C044, C045, C048, C049, C050, C052, C054, C056, C060, C063, C071, C080, C092
21.1, 444.6037, 65.56683, 562.7587, 266.804, 2439.843, 126.0391, 214.9308, 0.7199095, 377.7644, 1648.842, 504.2727, 376.7243, 768.9335, 138.2079, 1351.89, 178.4251, 3529.99, 896.6894, 8.028986, 150.2617, 1493.08, 117.4706, 188.3864, 5.777536, 795.011, 6.287655, 2774.99, 410.4643, 143.2009, 45.78739, 1740.227
21.2, 451.8002, 62.41264, 560.0453, 255.0587, 2337.598, 120.8459, 203.931, 0.68761, 361.0405, 1577.731, 487.2939, 358.0304, 760.4292, 132.1407, 1292.171, 171.0617, 3596.026, 853.8529, 7.690589, 143.9459, 1556.064, 111.9211, 179.5988, 5.465742, 762.1281, 5.978489, 2721.469, 638.7289, 134.3814, 43.81169, 1833.559
21.3, 497.0179, 59.41017, 534.4668, 243.8305, 2265.186, 115.8667, 193.4941, 0.6567597, 466.4081, 1509.687, 554.8243, 340.2641, 736.2054, 126.3398, 1235.089, 164.0021, 3448.533, 883.1733, 7.366455, 137.8955, 1573.523, 106.6338, 171.2211, 5.170774, 790.7913, 5.684525, 2687.371, 607.2171, 126.1051, 49.91708, 1899.046
21.4, 474.7426, 56.55215, 510.0565, 235.639, 2297.513, 111.0926, 183.5914, 0.6272935, 445.7599, 1588.193, 590.6677, 323.3794, 703.7272, 120.7936, 1180.53, 157.2339, 3448.524, 840.9826, 7.055981, 132.0995, 1583.225, 101.5962, 163.2342, 4.891725, 758.0828, 5.405015, 2721.841, 577.26, 118.3386, 47.76318, 1817.645
21.5, 453.4655, 53.83162, 630.6909, 289.3912, 2410.198, 106.5152, 174.1955, 0.5991493, 443.042, 1519.697, 562.3238, 307.3326, 672.6816, 115.4908, 1293.899, 150.7451, 3428.035, 1121.451, 6.758593, 126.547, 1513.226, 96.79666, 155.6199, 4.627734, 910.1465, 5.139248, 2774.69, 548.7809, 111.0503, 45.70222, 1767.097
21.6, 456.8318, 51.24196, 601.8859, 276.6516, 2419.666, 102.1264, 190.228, 0.5722679, 423.4282, 1479.556, 536.0425, 292.0821, 753.9614, 110.4209, 1236.741, 144.524, 3361.438, 1080.239, 6.473739, 121.228, 1509.714, 92.22383, 148.3608, 4.37799, 872.5013, 4.88655, 2799.792, 521.7067, 104.2109, 43.73019, 1789.496
21.7, 436.3574, 48.77688, 581.7695, 264.4728, 2428.614, 105.1941, 180.4924, 0.5465925, 404.6827, 1498.045, 510.3199, 277.5883, 720.6998, 105.5735, 1324.643, 138.5596, 3472.639, 1051.4, 6.200891, 116.1325, 1538.263, 87.86703, 141.4402, 4.141725, 836.4133, 4.646277, 2749.866, 574.173, 97.79279, 41.84325, 1831.603
21.8, 416.8007, 46.43039, 604.626, 252.8302, 2422.863, 100.8598, 171.2551, 0.522069, 536.3923, 1504.001, 547.1478, 263.8137, 688.9055, 100.9389, 1266.128, 132.8414, 3516.715, 1001.172, 5.939542, 111.2512, 1519.909, 83.71604, 134.8425, 3.91821, 801.8179, 4.417818, 2844.788, 545.8461, 91.76992, 40.03773, 1753.092
21.9, 423.4053, 44.19678, 577.0114, 241.7, 2374.045, 96.70403, 162.4905, 0.4986459, 512.6458, 1439.136, 576.6932, 250.7227, 658.514, 96.50777, 1210.197, 127.3592, 3459.302, 981.0799, 5.689209, 106.575, 1505.344, 79.76115, 128.5526, 3.706757, 863.715, 4.200592, 2729.431, 518.9167, 86.118, 38.31012, 1869.083
22, 404.4291, 42.07063, 550.658, 253.9867, 2381.83, 92.71952, 154.1745, 0.4762737, 561.6261, 1393.044, 554.9956, 238.2812, 629.4631, 92.27116, 1171.139, 122.1033, 3455.091, 934.2119, 5.449426, 102.0954, 1465.142, 75.99311, 122.556, 3.506715, 833.2683, 3.994048, 2723.351, 493.316, 80.81416, 36.65706, 1992.087
22.1, 386.3033, 40.04675, 525.5082, 303.5896, 2282.016, 88.89918, 146.2841, 0.4549051, 536.7625, 1374.497, 634.732, 226.4572, 668.5127, 88.22053, 1305.87, 117.0642, 3383.882, 902.4592, 5.21975, 97.80415, 1460.817, 72.40308, 116.8392, 3.31747, 798.803, 3.797659, 2819.131, 468.9782, 75.83697, 35.07533, 1933.905
22.2, 368.99, 38.12024, 501.5071, 290.2249, 2187.225, 85.23624, 138.7975, 0.4344953, 512.9996, 1315.218, 616.264, 215.2198, 639.0207, 84.34772, 1288.993, 112.2331, 3368.068, 916.2857, 4.999753, 93.69321, 1415.645, 68.98264, 111.389, 3.138437, 800.1626, 3.610927, 2704.814, 445.8411, 71.16632, 33.56184, 1851.01
22.3, 352.4525, 36.2864, 478.6022, 277.4486, 2095.566, 81.72424, 131.6941, 0.4150013, 490.2887, 1258.496, 586.6918, 204.5401, 610.8298, 80.64492, 1319.161, 107.6013, 3307.859, 872.5131, 4.789029, 89.75508, 1492.804, 65.72379, 106.1931, 2.969066, 767.0666, 3.433377, 2595.133, 423.8455, 66.78333, 32.11366, 1825.158
22.4, 336.6562, 34.54078, 456.7434, 265.2348, 2259.221, 78.35693, 124.9542, 0.3963818, 468.5832, 1453.445, 558.5386, 194.3904, 631.5859, 77.10468, 1260.887, 103.1608, 3350.354, 830.8315, 4.587186, 85.98248, 1426.802, 62.61889, 101.2396, 2.808835, 774.4639, 3.264556, 2679.66, 402.9351, 152.0435, 30.72797, 1791.65
22.5, 321.568, 32.87914, 450.5399, 253.5586, 2164.545, 108.0916, 118.5592, 0.3785977, 537.0759, 1390.761, 531.7365, 184.7443, 603.7231, 73.71984, 1247.147, 98.90343, 3425.839, 791.1412, 4.393851, 82.36843, 1363.719, 59.66067, 96.51707, 2.657251, 742.4308, 3.104037, 2624.38, 383.0562, 142.6794, 29.40207, 1795.583
22.6, 307.1559, 31.29744, 452.285, 242.3964, 2121.534, 103.6378, 112.4916, 0.3616116, 513.2991, 1348.291, 506.2204, 288.8661, 656.2579, 70.4836, 1192.054, 94.82179, 3354.419, 753.3469, 4.208663, 78.9063, 1417.286, 56.8422, 92.01487, 2.513848, 711.7227, 2.951411, 2584.833, 364.1581, 133.8921, 28.13339, 1816.782
22.7, 326.6367, 29.79183, 431.6282, 231.7256, 2249.73, 131.1017, 106.7344, 0.3453875, 490.5749, 1330.93, 481.9288, 274.5319, 627.3066, 67.38943, 1139.396, 90.9086, 3336.841, 717.3582, 4.031281, 75.58969, 1354.623, 54.15689, 87.72268, 2.378184, 682.2847, 2.806288, 2657.248, 346.1924, 125.6459, 26.91945, 1738.907
22.8, 311.9974, 28.35864, 411.9148, 221.5246, 2172.413, 125.6999, 101.2719, 0.3298914, 468.8568, 1303.609, 625.35, 418.9383, 599.6324, 64.43108, 1089.063, 87.15691, 3291.322, 683.0887, 3.861375, 72.41248, 1405.385, 51.59843, 83.63071, 2.249842, 752.9864, 2.668302, 2673.528, 450.1212, 160.412, 25.75788, 1797.309
22.9, 393.9775, 26.99441, 438.925, 211.7726, 2359.991, 120.5206, 179.9588, 0.3150904, 538.9584, 1247.388, 595.3418, 398.1496, 574.772, 61.60261, 1116.765, 83.56004, 3342.12, 768.0461, 3.69863, 69.36883, 1343.249, 49.16084, 79.72961, 2.128425, 721.8417, 2.537101, 2827.706, 427.9144, 178.9474, 24.64644, 1758.788
23, 376.3202, 25.6958, 486.6481, 202.4499, 2261.093, 115.5548, 197.6616, 0.3009536, 527.7352, 1244.442, 566.7736, 378.3925, 568.816, 58.89831, 1202.461, 80.1116, 3387.806, 731.3552, 3.542744, 66.4531, 1376.477, 46.83839, 76.01049, 2.013561, 698.914, 2.412351, 2713.042, 406.8032, 191.8708, 23.58296, 1792.343
23.1, 359.4542, 24.45966, 464.4218, 193.5377, 2258.001, 136.2567, 187.5456, 0.287451, 558.9678, 1248.612, 539.5762, 359.6158, 543.7222, 56.31272, 1149.343, 76.80549, 3254.178, 696.417, 3.393428, 63.65993, 1315.619, 44.62568, 72.46486, 1.904896, 739.2949, 2.293735, 2603.027, 386.7336, 180.0539, 22.56537, 1847.638
23.2, 343.3441, 23.28299, 443.2107, 185.0177, 2163.376, 130.6425, 177.9473, 0.2745542, 561.6708, 1226.805, 513.684, 341.7709, 519.7355, 53.84064, 1098.571, 73.63581, 3514.631, 663.1479, 3.250406, 60.98416, 1428.277, 42.51749, 69.08462, 1.802095, 718.1301, 2.180951, 2724.885, 367.6541, 208.9697, 21.59168, 2010.382
23.3, 327.9561, 22.16292, 482.6072, 176.8729, 2203.768, 125.2596, 168.8402, 0.2622361, 620.362, 1292.275, 552.7529, 324.8114, 496.807, 51.47708, 1050.042, 70.59695, 3370.477, 631.4681, 3.113411, 58.42086, 1461.831, 40.50889, 65.86205, 1.704842, 722.8262, 2.073713, 2719.006, 440.83, 196.0997, 20.66001, 1981.733
23.4, 313.2578, 21.09674, 478.3428, 169.0866, 2138.327, 120.0985, 160.1992, 0.2504705, 592.8981, 1287.297, 600.2282, 308.6935, 479.6703, 49.21728, 1035.922, 67.68349, 3351.46, 601.3018, 2.98219, 55.9653, 1397.199, 38.59518, 62.78981, 1.612837, 758.9439, 1.971748, 2804.792, 451.3798, 184.0223, 19.76854, 1910.793
23.5, 299.2181, 20.08185, 456.4958, 161.643, 2100.789, 172.3158, 187.8789, 0.2392329, 615.7523, 1320.66, 618.8137, 293.3754, 577.0561, 47.05668, 1068.476, 64.89027, 3289.98, 572.5765, 2.8565, 53.61295, 1394.254, 36.77188, 59.86087, 1.525798, 727.5527, 1.874797, 2737.377, 546.2994, 191.7293, 18.91554, 1883.703
23.6, 285.8077, 19.11578, 435.6466, 154.5272, 2126.512, 165.2158, 296.1009, 0.2284995, 787.1815, 1284.43, 589.1191, 278.8174, 551.5988, 44.99093, 1192.591, 62.21232, 3380.282, 545.2235, 2.736108, 134.8818, 1332.61, 35.03472, 57.06857, 1.443455, 697.46, 1.782612, 2785.441, 631.4424, 323.5508, 18.09934, 1923.932
23.7, 272.9984, 18.19618, 415.7497, 147.7246, 2118.777, 158.4084, 280.947, 0.2182476, 815.3422, 1229.035, 560.8495, 264.9819, 527.2646, 43.01587, 1139.909, 59.64489, 3284.095, 519.1772, 2.620789, 162.4221, 1321.339, 33.37963, 54.40651, 1.365557, 668.6119, 1.694961, 2788.727, 600.2902, 303.6239, 17.31836, 2080.861
23.8, 260.7631, 17.32083, 435.4744, 141.2214, 2173.899, 151.8815, 266.5685, 0.2084557, 779.2463, 1282.732, 533.9364, 251.8329, 523.1071, 41.1275, 1089.554, 57.18341, 3149.397, 494.3751, 2.510331, 155.5952, 1262.919, 31.80272, 51.86863, 1.291862, 657.5461, 1.611619, 2730.651, 570.6748, 284.9243, 16.57108, 1991.667
23.9, 249.0762, 16.48758, 415.5854, 135.0046, 2082.798, 146.5548, 252.926, 0.1991032, 744.7485, 1227.411, 541.7723, 239.3364, 604.4662, 39.32204, 1086.287, 54.82351, 3202.35, 535.1705, 2.404528, 149.0552, 1261.748, 30.3003, 49.44913, 1.222145, 666.2208, 1.532375, 2864.168, 665.4212, 443.0248, 34.09882, 1906.295
24, 237.9131, 15.69442, 396.6046, 129.0614, 2057.487, 151.7366, 239.9816, 0.1901702, 827.5215, 1265.101, 515.7747, 227.4599, 577.7997, 37.59584, 1065.628, 52.56101, 3071.005, 509.6044, 2.303185, 142.79, 1294.87, 28.86887, 47.14249, 1.15619, 638.6648, 1.457028, 2776.505, 632.5926, 449.2403, 32.62748, 1942.795
24.1, 227.2503, 14.93941, 378.4909, 123.3798, 2057.077, 145.4845, 227.6998, 0.181638, 790.8864, 1283.731, 594.9623, 216.1729, 552.3097, 35.94541, 1156.106, 50.39187, 3228.725, 485.2597, 2.206112, 136.7883, 1281.217, 27.50506, 44.94345, 1.093794, 612.2486, 1.385385, 2711.276, 601.3836, 421.5724, 31.21961, 1859.519
24.2, 217.0654, 14.22073, 465.8382, 117.9484, 2165.043, 139.4901, 240.7432, 0.1734886, 794.3119, 1288.266, 610.0405, 205.4459, 527.9441, 34.36744, 1105.035, 48.31226, 3142.249, 462.0779, 2.113132, 131.0388, 1224.57, 26.20567, 42.84699, 1.034765, 586.925, 1.317265, 2866.64, 571.7143, 395.6086, 34.05764, 1908.023
24.3, 207.3369, 13.53662, 474.747, 112.7561, 2201.375, 133.7427, 228.4223, 0.1657049, 759.1471, 1232.706, 580.7669, 195.2512, 504.6534, 32.85874, 1138.355, 46.31846, 3253.265, 519.1526, 2.02407, 125.5309, 1211.13, 24.96767, 40.84832, 0.9789225, 562.6488, 1.252495, 2750.396, 543.5087, 371.2438, 36.01088, 1987.687
24.4, 198.0445, 12.88542, 453.0642, 107.7923, 2109.123, 158.3573, 249.0129, 0.1582704, 725.5391, 1203.977, 552.8981, 185.5624, 549.994, 31.41627, 1088.069, 44.40695, 3214.746, 494.3518, 1.938761, 120.2546, 1255.906, 23.78816, 38.94289, 0.9260933, 539.3767, 1.190909, 2771.367, 516.6946, 348.3796, 34.45703, 1902.486
24.5, 189.1685, 12.26554, 432.3718, 103.0471, 2188.552, 151.8325, 257.4023, 0.1511694, 693.4188, 1231.253, 526.3666, 176.3543, 525.7305, 30.03712, 1092.516, 42.57433, 3104.871, 470.7357, 1.857049, 115.2, 1225.859, 22.66437, 37.12633, 0.8761151, 517.0673, 1.132352, 2716.489, 491.2035, 326.9236, 32.97022, 1873.492
24.6, 180.6903, 11.67549, 479.304, 98.51071, 2150.128, 145.5765, 244.2289, 0.144387, 662.7206, 1178.152, 604.1819, 167.6032, 502.5375, 28.71851, 1044.255, 40.81733, 3090.727, 468.2429, 1.77878, 110.3579, 1171.661, 21.59367, 35.39451, 0.8288341, 495.6805, 1.076674, 2625.832, 466.9699, 306.7891, 42.62823, 1919.23
24.7, 172.5921, 11.11382, 457.4131, 94.17406, 2060.023, 139.5783, 231.7296, 0.137909, 633.3815, 1127.341, 575.1895, 159.2864, 541.4867, 27.45779, 1076.4, 39.13284, 3018.713, 445.8741, 1.70381, 105.7193, 1237.964, 20.57355, 33.74348, 0.7841046, 598.2228, 1.023733, 2590.603, 443.9319, 287.8945, 40.78885, 1836.964
24.8, 164.8569, 10.57917, 436.5221, 90.02832, 2037.501, 133.8273, 347.2589, 0.1317215, 664.0244, 1161.211, 600.4373, 151.3822, 517.5986, 26.25242, 1038.083, 37.51788, 3096.011, 515.2423, 1.631999, 115.8431, 1183.23, 19.60162, 32.16946, 0.7417892, 573.4794, 0.9733962, 2618.582, 422.0305, 462.6687, 39.02882, 1855.16
24.9, 157.4683, 10.07024, 416.5852, 86.06509, 2003.981, 151.6905, 329.4867, 0.1258117, 634.6276, 1143.662, 571.6245, 143.8703, 494.7643, 25.09996, 992.2259, 35.96955, 3016.239, 490.6283, 1.563215, 111.9607, 1169.154, 18.67561, 30.66886, 0.7017572, 549.7593, 0.925534, 2579.682, 499.1995, 434.1738, 37.34475, 1879.298
25, 150.4109, 9.585799, 448.0604, 82.27632, 2042.921, 145.4404, 312.6241, 0.120167, 696.4566, 1094.338, 544.1943, 136.7311, 507.4426, 23.99809, 982.4006, 34.48513, 2984.276, 467.1901, 1.497331, 109.9474, 1256.821, 17.79334, 29.23826, 0.6638857, 527.0204, 0.8800252, 2617.888, 474.5715, 407.4339, 35.73334, 1937.823
25.1, 143.6697, 9.12466, 427.5965, 78.65434, 2046.108, 139.4477, 296.6245, 0.1147756, 665.624, 1183.699, 567.747, 129.9462, 502.9619, 22.94459, 939.0034, 33.06197, 2992.016, 444.8716, 1.434223, 105.326, 1201.253, 16.95276, 27.87439, 0.628058, 601.6209, 0.8367541, 2615.833, 451.1584, 382.3409, 34.19146, 1891.448
25.2, 137.2307, 8.685703, 408.0672, 75.19182, 2056.674, 133.702, 321.6075, 0.1096261, 636.1562, 1132.649, 540.503, 123.498, 480.7733, 21.93735, 923.6334, 31.69753, 3029.748, 537.9736, 1.373775, 100.899, 1239.19, 16.15188, 26.57414, 0.5941638, 627.5193, 0.7956106, 2636.484, 531.3646, 358.7932, 32.71611, 1981.85
25.3, 131.0803, 8.267864, 389.4299, 71.88171, 1970.772, 143.5574, 305.1481, 0.1047076, 607.993, 1083.8, 514.5662, 117.3697, 459.5637, 20.97431, 937.4738, 30.38941, 2953.299, 512.2736, 1.315874, 96.65795, 1195.734, 15.38884, 25.33455, 0.5620987, 601.5641, 0.7564902, 2677.87, 505.1497, 336.6959, 31.30443, 1914.974
25.4, 125.2055, 7.870125, 387.288, 68.71733, 1888.184, 137.6424, 289.5311, 0.1000098, 581.0767, 1037.058, 489.8741, 111.5456, 501.0564, 20.05356, 896.0612, 29.13527, 2993.731, 487.8014, 1.260414, 92.5952, 1142.867, 14.66185, 24.15278, 0.5317641, 610.0917, 0.7192934, 2592.94, 565.1788, 315.9594, 29.95366, 1912.453
25.5, 119.5941, 7.49152, 401.8223, 65.69225, 1893.924, 131.9711, 274.7134, 0.09552275, 555.3519, 992.332, 466.3669, 106.0104, 479.9543, 19.17322, 856.4781, 27.93289, 2979.259, 464.4982, 1.207292, 93.26951, 1203.275, 13.9692, 23.02613, 0.5030666, 584.8574, 0.6839254, 2492.807, 537.2957, 296.5001, 28.66117, 1866.635
25.6, 114.2341, 7.131129, 383.4702, 62.80034, 1882.128, 126.5334, 260.654, 0.09123703, 530.7661, 1065.935, 443.9877, 100.7499, 522.037, 18.33154, 818.6435, 26.78013, 2894.291, 442.3083, 1.156408, 89.34918, 1150.075, 13.30927, 21.95204, 0.4759177, 658.4011, 0.6502966, 2483.102, 510.7881, 278.2392, 52.08046, 1971.501
25.7, 109.1143, 6.788074, 371.4827, 60.03574, 1955.514, 121.3198, 260.6537, 0.08714359, 507.2686, 1203.215, 514.4207, 95.75048, 547.8463, 17.5268, 843.3187, 25.67495, 2947.658, 493.7147, 1.107669, 85.59364, 1099.227, 12.68052, 20.92805, 0.450234, 631.1685, 0.6183214, 2544.021, 485.5884, 261.103, 49.83321, 1945.2
25.8, 104.224, 6.461523, 387.8246, 57.39284, 1873.565, 116.3211, 247.3138, 0.0832338, 484.8114, 1151.323, 517.1664, 90.99912, 566.1917, 16.75739, 806.0654, 24.61537, 2931.571, 470.129, 1.060984, 81.99595, 1050.627, 12.08147, 19.95183, 0.4259364, 605.0623, 0.5879183, 2599.092, 461.6318, 245.0222, 47.68293, 1998.112
25.9, 99.55291, 6.150681, 370.1118, 54.86629, 1811.08, 111.5283, 234.6567, 0.07949943, 486.8985, 1101.669, 492.3495, 86.48354, 541.2137, 16.02175, 770.4578, 23.59952, 2935.598, 447.6701, 1.016267, 78.54948, 1084.064, 11.51072, 19.02114, 0.40295, 580.0359, 0.5590102, 2566.573, 438.8572, 229.9318, 48.45827, 1912.465
26, 95.09114, 5.854793, 410.2403, 52.45096, 1800.89, 106.933, 250.09, 0.07593261, 465.3431, 1169.484, 468.7235, 82.19202, 517.3377, 15.31841, 736.4231, 22.6256, 3030.101, 426.2841, 0.9734346, 75.24786, 1036.134, 10.96693, 18.13387, 0.3812041, 602.4072, 0.5315235, 2486.773, 417.2062, 215.7707, 46.36732, 1903.061
26.1, 90.82934, 5.573138, 434.9498, 50.14196, 1820.821, 102.527, 280.8119, 0.07252582, 478.2223, 1119.046, 446.2312, 78.11346, 494.515, 14.64594, 762.3867, 21.69186, 2908.374, 405.9197, 0.9324073, 72.08503, 990.3237, 10.44884, 17.28798, 0.3606318, 678.5352, 0.5053883, 2611.288, 396.6233, 202.4818, 95.69276, 1994.574
26.2, 86.75854, 5.305034, 438.844, 47.9346, 1760.482, 98.30253, 268.9151, 0.06927188, 534.4683, 1184.718, 562.3951, 74.2373, 481.0522, 14.003, 728.7086, 20.79667, 2934.83, 386.5282, 0.8931092, 69.05514, 1005.493, 9.955217, 16.48156, 0.3411697, 650.4699, 0.4805382, 2711.216, 377.0558, 190.0114, 91.56366, 1909.078
26.3, 82.87019, 5.049826, 418.801, 45.82442, 1797.427, 149.9125, 261.1711, 0.06616392, 510.807, 1133.623, 535.4078, 70.55347, 565.3382, 13.38828, 696.5182, 19.93841, 2814.457, 368.0631, 0.8554674, 66.1526, 961.0374, 9.484917, 15.71275, 0.3227578, 623.5654, 0.45691, 2601.275, 358.4538, 178.3089, 87.61273, 2043.802
26.4, 79.15611, 4.806896, 422.0476, 43.80714, 1790.551, 143.7356, 247.8048, 0.06319541, 488.1931, 1084.733, 600.4099, 67.05244, 540.3978, 12.80054, 705.562, 19.11557, 2917.174, 350.48, 0.8194121, 63.37205, 1093.005, 9.036834, 14.9798, 0.3053397, 597.7737, 0.4344436, 2565.572, 340.7694, 167.3272, 83.83228, 1973.188
26.5, 75.60848, 4.575653, 402.7717, 41.87866, 1715.516, 137.8132, 235.1225, 0.06036009, 509.1192, 1037.95, 594.3807, 63.72515, 516.5578, 12.23861, 674.394, 18.3267, 2892.357, 333.737, 0.7848763, 60.70839, 1044.68, 8.609919, 14.28104, 0.2888615, 573.0488, 0.4130819, 2653.378, 323.9576, 157.0219, 80.21497, 2045.307
26.6, 72.21986, 4.355533, 384.3763, 40.03508, 1656.818, 132.1349, 223.0894, 0.05765197, 521.1113, 1023.288, 565.8586, 60.56296, 560.2241, 11.70134, 644.6029, 17.57037, 2809.731, 317.7937, 0.7517962, 97.18421, 998.4916, 8.203172, 13.61488, 0.2732726, 549.3466, 0.3927705, 2619.756, 422.5547, 147.3512, 76.75372, 1957.637
26.7, 68.9831, 4.146003, 420.0662, 38.27265, 1667.449, 140.7332, 211.672, 0.05506535, 498.0413, 1126.984, 538.7052, 57.55769, 535.5095, 11.18766, 616.1278, 16.84526, 2796.241, 302.6122, 0.7201104, 93.09933, 1006.699, 7.81564, 12.97979, 0.258525, 526.6247, 0.3734579, 2641.58, 522.4191, 296.0333, 73.44183, 1873.724
26.8, 65.89141, 3.946553, 489.8544, 36.58781, 1682.089, 134.9345, 213.3632, 0.05259479, 586.8553, 1078.38, 512.8547, 54.70154, 511.885, 10.69654, 588.9106, 16.15008, 2788.82, 288.1559, 0.6897599, 89.18616, 962.1902, 7.446417, 12.37433, 0.2445733, 624.5177, 0.3550949, 2642.298, 586.7837, 277.8012, 70.27285, 1793.408
26.9, 62.93828, 3.756698, 472.3752, 34.97713, 1611.599, 129.3748, 231.6544, 0.05023507, 606.1381, 1031.871, 488.2448, 51.98712, 534.7583, 10.22697, 562.8958, 15.48358, 2849.017, 274.3901, 0.6606886, 89.32403, 919.6489, 7.094636, 11.79711, 119.7778, 598.6866, 0.3376347, 2552.356, 557.8347, 419.4247, 91.56862, 1716.535
27, 60.11751, 3.575976, 459.1206, 33.43737, 1653.834, 124.0441, 302.5833, 0.04798122, 579.3038, 987.3691, 494.7139, 49.4074, 511.167, 9.778011, 538.03, 14.84459, 2732.163, 261.282, 0.6328427, 85.56953, 878.9885, 6.759474, 11.24681, 140.6188, 617.9391, 0.3210331, 2589.226, 572.4996, 419.8576, 87.61748, 1915.528
27.1, 57.42316, 3.403948, 493.1301, 31.96539, 1587.313, 158.586, 287.0976, 0.0458285, 553.6576, 1011.471, 497.0177, 46.95569, 488.6165, 9.348764, 639.6733, 14.23197, 2742.135, 248.8001, 0.6061702, 111.9457, 1035.973, 6.440145, 10.72219, 133.0301, 592.3802, 0.3052478, 2627.934, 544.2553, 452.5961, 83.83682, 1884.33
27.2, 54.84956, 3.240195, 488.1307, 30.5582, 1520.794, 161.1695, 309.3811, 0.04377236, 529.1468, 1128.927, 560.4655, 44.62564, 576.3254, 8.938361, 611.416, 13.64464, 2775.996, 310.6302, 0.580622, 107.2404, 990.1692, 6.135903, 10.22203, 125.8509, 584.042, 0.2902387, 2607.381, 517.4044, 424.7216, 80.77236, 1891.37
27.3, 52.39131, 3.08432, 487.8051, 29.21297, 1638.707, 169.317, 293.5475, 0.04180847, 505.721, 1080.239, 647.8701, 42.41122, 550.9003, 8.545975, 636.173, 13.08154, 2684.984, 429.3703, 0.5561506, 102.7328, 946.3909, 5.846033, 9.745208, 119.0592, 559.8851, 0.2759676, 2689.719, 545.9645, 442.4271, 148.4903, 1891.134
27.4, 50.04323, 2.935944, 465.5259, 27.92695, 1657.222, 162.3406, 337.5918, 0.03993269, 531.4002, 1125.211, 616.7812, 40.30667, 588.7001, 8.170814, 633.4326, 12.54168, 2584.677, 408.8585, 0.5327106, 98.41473, 1007.639, 5.569857, 9.290627, 220.37, 536.7273, 68.32642, 2658.651, 667.1263, 415.1789, 142.083, 1841.013
27.5, 47.80038, 2.794706, 444.2643, 26.69755, 1587.774, 155.6517, 356.83, 0.03814107, 507.8747, 1076.683, 622.5374, 38.30656, 562.7291, 7.812121, 791.8872, 12.0241, 2713.575, 389.3266, 0.5102585, 94.27814, 963.0879, 5.306728, 8.85725, 208.4774, 514.5274, 123.0988, 2554.781, 634.2136, 389.6088, 135.9522, 1869.173
27.6, 45.65806, 2.660262, 561.6163, 25.52227, 1621.689, 149.2383, 338.568, 0.03642983, 531.5065, 1030.248, 592.6641, 36.4057, 537.9039, 7.469176, 756.9059, 11.52788, 2655.285, 370.7277, 0.4887527, 94.98474, 920.507, 5.056029, 8.44409, 197.2265, 569.9728, 117.046, 2614.796, 727.4949, 365.6136, 171.0844, 1861.86
27.7, 43.61176, 2.532286, 535.9661, 24.39873, 1618.072, 143.0892, 367.9055, 0.03479537, 670.4233, 1076.961, 564.2244, 34.59917, 514.1738, 7.141285, 723.4698, 11.05213, 2640.059, 353.0174, 0.4681532, 90.99232, 1016.96, 4.817174, 8.050201, 186.5829, 546.3978, 157.0918, 2508.765, 777.1193, 343.0961, 163.7022, 1934.254
27.8, 41.65716, 2.410466, 511.4873, 23.32464, 1550.264, 137.1935, 359.9499, 0.03323424, 704.7484, 1030.514, 569.6575, 32.88228, 561.1655, 6.827788, 801.5474, 10.59602, 2614.822, 336.1531, 0.448422, 87.1677, 1076.653, 4.589603, 7.674686, 176.5136, 523.7979, 222.7263, 2609.837, 814.7953, 406.3228, 175.6957, 1851.344
27.9, 39.79016, 2.294507, 510.7811, 22.29785, 1670.576, 135.3699, 341.5282, 0.03174315, 703.0735, 1022.492, 542.3218, 31.25059, 574.2189, 6.528054, 766.1394, 10.15874, 2639.032, 320.0945, 0.4295224, 83.50385, 1092.349, 4.372783, 7.316688, 166.9878, 512.3988, 211.7748, 2666.096, 869.9408, 397.306, 168.1145, 1965.535
28, 38.00684, 2.184125, 516.8682, 21.31625, 1633.01, 129.7923, 324.0493, 0.03031896, 671.9478, 1171.023, 516.2978, 29.69986, 548.8868, 6.241478, 732.2955, 9.739498, 2567.375, 304.803, 0.4114194, 132.8504, 1071.402, 4.166205, 6.975389, 157.976, 543.0911, 201.3617, 2708.969, 827.0222, 372.8367, 160.8605, 1901.14
28.1, 36.30345, 2.079055, 532.7129, 20.37786, 1564.576, 124.4444, 307.465, 0.02895867, 642.2001, 1147.046, 491.5226, 28.22608, 524.6723, 5.967482, 764.3424, 9.33756, 2662.805, 290.242, 0.3940793, 127.2664, 1157.537, 3.969387, 6.65001, 149.4505, 520.628, 199.7886, 2599.119, 802.2577, 349.8745, 153.9194, 1948.499
28.2, 34.6764, 1.979038, 508.3827, 19.48079, 1648.336, 119.3169, 291.7295, 0.02765941, 613.7694, 1097.576, 492.136, 26.82544, 501.526, 5.705514, 730.5779, 8.952209, 2640.162, 276.3766, 0.3774701, 196.3074, 1135.195, 3.781867, 6.339809, 141.3852, 499.0939, 189.9649, 2493.724, 920.3206, 351.4279, 147.2779, 2036.113
28.3, 33.12226, 1.883834, 485.1638, 18.6232, 1579.26, 114.4007, 329.0243, 0.02641844, 586.5974, 1050.24, 543.7029, 25.4943, 576.0188, 5.455047, 756.95, 8.582762, 2597.262, 263.1736, 0.3615609, 188.0561, 1085.005, 3.603205, 6.044078, 133.7551, 478.4506, 180.6243, 2520.175, 874.9165, 413.4476, 140.9229, 1948.837
