 , C001, C002, C003, C004, C005, C007, C010, C011, C012, C013, C016, C017, C018, C019, C020, C021, C022, C024, C025, C027, C028, C029, C031, C032, C033, C034, C035, C036, C037, C038, C039, C043, C045, C046, C047, C051, C052, C053, C054, C055, C056, C063, C064, C068, C070, C077, C082, C089, C092, C099, C106
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
312.4, 2055.866, 1972.092, 680.7626, 9.044372, 1478.141, 16.67269, 452.7094, 5225.685, 710.0122, 54.64214, 1360.743, 908.7358, 1817.117, 2251.572, 987.5926, 653.1406, 2227.635, 371.6058, 2386.013, 762.3004, 2.326377, 828.7823, 583.8698, 766.9766, 2180.728, 1005.445, 2791.133, 1604.935, 2200.4, 719.5797, 18.97305, 659.3452, 2012.516, 1929.428, 9.593733, 760.5453, 178.2312, 3250.725, 1810.405, 4386.684, 1334.096, 3086.713, 22.15102, 1342.797, 1110.066, 1435.358, 1042.467, 1272.876, 918.1756, 660.3274, 1702.546
312.5, 1953.189, 1931.569, 677.7814, 8.64784, 1415.334, 15.8114, 432.0167, 5093.887, 850.9479, 51.97652, 1300.771, 992.8898, 1839.015, 2354.272, 1118.23, 622.5167, 2216.429, 352.2193, 2462.947, 721.7089, 2.218217, 968.7145, 556.3721, 728.218, 2086.925, 960.9031, 2760.811, 1532.716, 2107.345, 915.3427, 18.17303, 753.7079, 1916.107, 1846.016, 9.200857, 725.8086, 170.7789, 3113.271, 1877.75, 4237.287, 1276.558, 3110.784, 21.24316, 1279.055, 1059.374, 1461.577, 994.3996, 1213.246, 878.9346, 632.717, 1952.86
312.6, 1855.641, 1968.418, 681.1227, 8.268693, 1355.195, 14.99459, 412.2698, 4870.219, 812.5554, 49.44094, 1243.443, 948.4704, 1805.887, 2439.529, 1179.988, 593.3286, 2274.992, 457.4384, 2489.452, 683.2789, 2.115086, 926.9367, 530.1694, 691.4181, 1997.156, 1098.886, 2926.203, 1463.748, 2018.225, 878.2075, 17.40674, 947.9918, 1824.316, 1766.21, 8.82407, 692.6584, 163.6382, 3103.415, 1794.365, 4149.694, 1221.502, 3188.711, 20.37251, 1218.338, 1010.997, 1447.631, 948.5482, 1156.409, 841.3707, 606.261, 2039.031
312.7, 1918.449, 1954.02, 713.7684, 7.906169, 1359.797, 14.21999, 393.4256, 4656.372, 775.895, 47.02905, 1188.641, 906.0383, 1862.453, 2605.8, 1124.797, 565.509, 2333.296, 433.5741, 2539.812, 685.0216, 2.01675, 948.0483, 505.2007, 656.4778, 2067.368, 1050.204, 2938.208, 1397.882, 1998.847, 842.5788, 16.67277, 935.7717, 1785.167, 1801.142, 8.462712, 661.0223, 156.7961, 3110.263, 1791.874, 4124.396, 1168.82, 3067.756, 19.53754, 1160.503, 964.8295, 1383.146, 904.8109, 1102.234, 805.4122, 580.9113, 2047.039
312.8, 1840.8, 1977.615, 768.4612, 7.559539, 1372.967, 13.4854, 520.1526, 4622.606, 740.8885, 44.73482, 1179.504, 985.3663, 1781.861, 2484.956, 1072.188, 538.9938, 2248.076, 434.1448, 2509.891, 749.6132, 1.922986, 936.7643, 481.408, 623.3032, 1978.441, 1003.679, 3170.291, 1483.41, 1968.376, 808.3956, 15.96974, 894.7955, 1895.682, 1723.276, 8.116153, 701.1806, 150.24, 3063.46, 1803.768, 4169.889, 1118.41, 3081.132, 18.73679, 1105.414, 920.77, 1400.219, 863.0904, 1050.598, 770.9905, 1006.803, 1987.943
312.9, 1811.378, 1953.607, 733.7219, 7.228106, 1351.472, 12.78876, 496.3772, 4658.899, 865.3765, 42.55251, 1159.589, 941.2836, 1704.756, 2369.716, 1022.039, 513.7218, 2387.801, 517.7461, 2456.38, 709.6973, 1.833581, 926.5067, 458.7358, 591.805, 2043.89, 959.215, 3308.42, 1416.659, 1885.134, 775.5991, 15.29636, 855.6135, 1893.814, 1797.897, 7.783786, 669.1552, 143.9581, 2993.564, 1723.668, 4045.919, 1070.174, 2999.483, 17.96886, 1133.443, 878.7224, 1337.845, 823.2936, 1001.38, 860.01, 964.7055, 2003.462
313, 1791.7, 2046.146, 700.5529, 6.911204, 1294.047, 12.1281, 473.6885, 4525.04, 826.3329, 40.47666, 1108.483, 917.7094, 1754.536, 2474.247, 974.2361, 489.6348, 2373.438, 490.7356, 2421.28, 671.9069, 1.748332, 1069.526, 437.1314, 561.8986, 1955.973, 916.7208, 3336.923, 1352.913, 1912.629, 858.6447, 14.65138, 818.1473, 1956.28, 1720.172, 7.46503, 638.5925, 137.9388, 2946.383, 1647.125, 3976.829, 1024.019, 3064.623, 17.2324, 1226.774, 838.595, 1343.715, 785.3318, 954.4683, 823.2549, 924.368, 1919.662
313.1, 1822.467, 1949.266, 668.8834, 6.608197, 1410.196, 11.50158, 551.5706, 4481.586, 789.0508, 38.50208, 1196.454, 876.6534, 1734.86, 2359.503, 928.6688, 466.6772, 2312.818, 465.1342, 2373.906, 636.1288, 1.667047, 1023.4, 416.5444, 599.3163, 1985.297, 876.1092, 3337.085, 1447.315, 1919.529, 823.8097, 14.03359, 839.0183, 2008.527, 1645.807, 7.159327, 609.4258, 132.1713, 2902.875, 1737.115, 3930.471, 979.8541, 3034.219, 16.52613, 1168.539, 800.3, 1368.365, 749.1204, 909.7542, 854.6343, 885.7172, 1969.881
313.2, 1801.968, 1856.972, 638.6456, 6.318474, 1350.275, 10.90742, 639.9169, 4547.488, 753.4509, 36.62382, 1195.844, 895.9706, 1692.374, 2250.081, 885.2327, 444.7959, 2336.871, 440.8684, 2379.68, 602.2558, 1.589542, 979.2642, 396.927, 812.7432, 1899.9, 837.2967, 3313.171, 1557.436, 2002.778, 790.3879, 13.44184, 802.2787, 1912.309, 1808.611, 6.866143, 581.5912, 126.6448, 2860.385, 1701.827, 3808.23, 937.5941, 2997.334, 15.84881, 1215.79, 763.7538, 1389.856, 714.5787, 867.1348, 1032.6, 848.6825, 1943.726
313.3, 1740.642, 1817.263, 609.7747, 6.041453, 1406.791, 10.34395, 610.6672, 4347.812, 719.4571, 34.83719, 1190.592, 867.8983, 1759.656, 2166.855, 843.8283, 423.9406, 2260.852, 417.8686, 2325.06, 570.1865, 1.515639, 937.0314, 378.2335, 814.6275, 1993.992, 800.2036, 3323.571, 1507.29, 1979.042, 758.3221, 12.87506, 826.5959, 1820.7, 1797.747, 6.584966, 683.1078, 121.3495, 2804.042, 1626.254, 3817.566, 897.1567, 3010.143, 15.19924, 1158.076, 728.8765, 1371.944, 681.6298, 826.512, 1045.753, 813.1963, 1928.026
313.4, 1718.998, 1731.22, 699.4043, 5.776578, 1486.996, 9.809592, 607.2164, 4380.658, 686.997, 33.13772, 1259.854, 829.0707, 1683.512, 2095.203, 804.3605, 404.0632, 2361.253, 396.0686, 2248.984, 539.8249, 1.445173, 896.6201, 360.4203, 853.2615, 2011.473, 764.7538, 3384.074, 1439.466, 2030.283, 727.5571, 12.33216, 790.4003, 1733.48, 1720.028, 6.315303, 760.7977, 116.2756, 2894.952, 1581.07, 4220.509, 858.4634, 2872.702, 14.5763, 1167.631, 695.5919, 1310.83, 650.2, 1005.218, 1093.776, 779.1939, 1847.381
313.5, 1883.542, 1649.25, 667.7867, 5.523315, 1621.375, 9.302838, 1194.924, 4502.535, 656.0015, 31.52116, 1242.602, 921.9668, 1743.322, 1998.038, 766.7386, 385.1178, 2292.486, 375.406, 2240.904, 511.08, 1.377983, 857.9515, 343.4461, 888.8525, 2045.154, 730.8745, 3319.2, 1509.964, 2041.339, 899.2734, 11.81217, 786.1762, 1650.438, 1824.301, 6.056683, 845.4748, 111.4138, 2963.18, 1545.663, 4734.1, 821.4388, 2741.536, 13.97889, 1255.999, 798.0998, 1291.491, 620.2195, 1372.335, 1210.234, 746.6133, 1945.451
313.6, 1872.469, 1630.372, 841.3374, 5.281157, 1603.371, 8.822263, 1297.3, 4337.406, 626.4044, 29.98345, 1245.786, 1121.318, 1741.009, 2149.1, 730.8765, 367.0607, 2195.794, 355.8213, 2290.759, 483.8656, 1.313917, 916.7129, 327.2713, 1064.621, 1997.169, 698.496, 3267.295, 1442.019, 1955.011, 974.425, 11.31409, 751.7505, 1571.374, 1745.434, 5.808654, 806.859, 106.7553, 3056.91, 1825.369, 5222.637, 786.0111, 2730.106, 13.40596, 1406.197, 761.6541, 1396.084, 591.6213, 1575.801, 1158.511, 715.395, 1864.078
313.7, 1891.408, 1553.177, 936.629, 5.049615, 1632.386, 320.0319, 1256.693, 4285.187, 598.1426, 28.52076, 1510.017, 1071.153, 1734.166, 2080.679, 696.6917, 349.8502, 2183.509, 337.2583, 2210.995, 458.1004, 1.252829, 877.1778, 311.8583, 1058.029, 2089.876, 667.5519, 3167.453, 1377.131, 1927.142, 1035.078, 10.83702, 718.8323, 1496.097, 1669.977, 5.570782, 770.007, 102.2916, 2994.062, 1831.101, 5446.61, 752.1113, 2851.462, 12.85651, 1404.057, 726.8726, 1333.895, 564.3419, 1501.979, 1108.999, 685.482, 1786.108
313.8, 1861.192, 1548.126, 894.2874, 4.828225, 1637.749, 687.8206, 1488.627, 4445.844, 571.1559, 27.12943, 1512.76, 1051.345, 1756.684, 2034.929, 664.1057, 333.4467, 2150.213, 319.6638, 2228.79, 433.7072, 1.194581, 881.2726, 297.1711, 1148.474, 1999.98, 637.9788, 3195.018, 1414.446, 1906.656, 993.0847, 10.38007, 687.3556, 1705.756, 1597.782, 5.342651, 734.8381, 98.01448, 2867.461, 1749.786, 5535.845, 719.6736, 2721.266, 12.32959, 1450.177, 776.8558, 1430.492, 538.3203, 1431.616, 1160.552, 656.8198, 1711.4
313.9, 1814.837, 1524.455, 853.8598, 4.616541, 1568.16, 2736.516, 1581.565, 4342.441, 545.3868, 25.80597, 1745.707, 1288.486, 1680.669, 2159.64, 633.0439, 317.8123, 2059.523, 475.5494, 2370.441, 530.4531, 1.139042, 1115.661, 283.1757, 1090.436, 1973.195, 609.7157, 3115.868, 1428.946, 1942.275, 1033.712, 9.942381, 657.2571, 2123.276, 1720.23, 5.123862, 734.5023, 93.91624, 2880.454, 1672.083, 5383.566, 688.6349, 2597.014, 11.82426, 1381.337, 741.3802, 1533.5, 513.4985, 1364.549, 1110.952, 629.356, 1639.816
314, 1724.198, 1523.487, 827.2557, 4.414138, 1562.907, 5288.095, 1509.274, 4311.768, 520.7804, 24.54707, 2124.32, 1678.759, 1746.266, 2128.319, 603.435, 556.4341, 1972.658, 707.389, 2261.651, 502.2072, 1.086084, 1382.42, 269.8394, 1035.332, 1905.621, 582.7047, 3059.721, 1555.372, 1860.136, 1128.008, 9.523149, 628.4767, 2573.562, 1645.862, 4.914033, 747.6312, 89.98936, 2791.545, 1597.831, 5225.78, 658.9349, 2478.436, 11.33964, 1426.843, 707.5247, 1722.791, 489.8212, 1300.623, 1063.472, 603.0406, 1571.227
314.1, 1759.188, 1481.922, 878.7381, 4.220609, 1496.498, 6712.285, 1440.288, 4294.358, 497.2841, 23.34958, 2074.641, 1661.088, 1670.702, 2170.177, 575.2109, 530.3444, 1911.875, 941.3917, 2307.97, 576.3875, 1.035589, 1433.982, 257.1311, 1032.776, 1902.309, 556.8903, 3054.424, 1606.518, 1891.408, 1117.286, 9.121595, 600.9565, 2717.917, 1785.66, 4.712797, 713.4843, 86.22667, 2673.507, 1526.875, 5113.687, 630.5158, 2365.272, 10.87489, 1414.444, 675.2151, 1702.481, 467.2357, 1239.693, 1018.021, 577.8255, 1505.506
314.2, 1690.687, 1540.925, 839.0135, 4.035565, 1432.911, 6973.029, 1374.454, 4157.494, 474.8479, 22.21051, 1991.775, 1909.445, 1598.408, 2449.944, 548.3069, 505.478, 1898.904, 892.2799, 2318.192, 545.6957, 0.9874419, 1618.838, 245.0214, 980.5856, 1879.432, 532.2195, 3057.213, 1534.228, 1811.421, 1363.127, 8.736974, 574.6414, 2818.503, 1842.503, 4.519802, 697.4537, 82.62131, 2692.458, 1547.86, 5052.434, 603.3224, 2257.275, 10.42918, 1347.3, 644.381, 1776.391, 445.6916, 1181.617, 974.5132, 553.6647, 1559.77
314.3, 1659.659, 1510.153, 923.3286, 3.858634, 1372.025, 8940.434, 1311.63, 3974.942, 453.424, 21.12701, 1977.697, 2238.785, 1590.509, 2589.816, 646.7402, 557.7922, 1991.772, 1114.051, 2333.495, 516.6381, 0.941533, 1761.481, 233.4819, 931.0324, 1870.199, 508.6417, 3228.645, 1465.192, 1734.815, 1411.995, 8.36857, 549.4785, 3176.071, 1762.849, 4.33471, 682.5331, 79.16669, 2578.61, 1617.503, 5077.982, 577.3018, 2154.209, 10.00174, 1283.344, 614.9549, 1841.213, 425.1409, 1126.261, 932.8645, 530.5142, 1571.187
314.4, 1576.77, 1595.879, 881.5882, 3.68946, 1313.727, 9706.1, 1251.677, 3903.27, 432.9667, 20.09637, 1940.608, 2319.656, 1601.716, 2699.478, 720.6802, 531.6388, 2169.481, 1196.762, 2379.828, 489.1278, 0.8977584, 1761.691, 222.486, 883.9834, 1789.753, 486.1084, 3268.654, 1399.261, 1661.45, 1422.451, 8.0157, 550.5877, 3402.78, 1686.639, 4.157198, 651.3594, 75.85653, 2513.656, 1545.674, 4960.024, 552.4034, 2055.849, 9.591814, 1222.423, 586.8726, 1893.917, 405.5378, 1073.499, 892.9957, 508.3317, 1563.098
314.5, 1498.021, 1575.969, 841.7347, 3.527703, 1322.002, 9773.287, 1194.465, 3945.848, 413.4323, 19.116, 1951.633, 2337.858, 1532.406, 2574.289, 728.6313, 506.7117, 2089.417, 1134.328, 2373.815, 463.0825, 0.8560191, 1809.173, 212.0079, 993.7866, 1817.322, 464.5733, 3297.572, 1437.775, 1639.298, 1387.77, 7.67771, 571.6258, 3292.473, 1820.857, 3.986955, 621.6096, 72.68477, 2578.525, 1477.035, 4877.2, 528.5789, 2048.192, 9.198692, 1235.154, 560.0727, 1809.551, 386.8386, 1023.209, 1017.424, 487.0767, 1656.551
314.6, 1553.35, 1638.895, 853.9844, 3.373038, 1297.378, 9541.914, 1139.868, 3789.149, 544.3226, 18.18346, 1893.072, 2290.395, 1603.251, 2652.937, 804.8572, 482.9534, 2193.666, 1075.151, 2354.006, 438.424, 0.8162203, 1880.654, 202.0232, 943.5663, 1845.76, 443.9922, 3491.572, 1373.078, 1593.106, 1493.166, 7.353971, 665.5685, 3134.748, 1742.139, 3.823684, 593.2185, 69.64563, 2661.89, 1411.444, 4874.384, 505.7819, 2004.931, 8.821683, 1356.018, 534.4966, 1820.946, 369.0016, 975.2743, 973.9417, 466.7104, 1740.141
314.7, 1523.063, 1638.286, 815.3788, 3.225154, 1293.145, 9378.977, 1087.766, 3733.163, 734.5973, 17.29641, 1809.638, 2187.928, 1670.572, 2612.087, 893.0457, 460.309, 2188.853, 1019.061, 2245.971, 526.1988, 0.778272, 1819.795, 192.5088, 895.8839, 1884.277, 424.323, 3486.171, 1311.292, 1613.711, 1591.783, 7.043883, 695.104, 3047.697, 1696.364, 3.667099, 654.3799, 66.73357, 2664.167, 1348.766, 4890.497, 483.9681, 1995.742, 8.460125, 1355.365, 610.1777, 1739.83, 351.987, 929.5854, 932.3173, 447.1957, 1667.355
314.8, 1562.1, 1628.305, 804.7749, 3.083754, 1259.249, 9323.304, 1038.046, 3793.838, 701.4542, 16.45264, 1763.473, 2176.807, 1598.283, 2490.952, 851.2759, 527.8392, 2343.826, 965.8972, 2142.894, 498.1794, 0.7420879, 1825.007, 183.4425, 850.611, 1973.764, 405.5251, 3330.59, 1331.495, 1580.006, 1527.205, 6.746871, 664.6663, 2953.849, 1863.905, 3.516927, 657.2454, 63.94326, 2630.354, 1288.871, 4864.544, 463.0951, 2042.592, 8.113386, 1359.775, 582.3135, 1714.767, 335.757, 886.037, 958.0808, 428.497, 1597.613
314.9, 1484.083, 1618.313, 768.3939, 2.948553, 1205.743, 9271.572, 990.5981, 3719.125, 669.8063, 15.65003, 1685.752, 2231.769, 1553.028, 2513.99, 947.8157, 503.0902, 2343.766, 915.5069, 2104.66, 471.652, 0.7075862, 1746.3, 174.8032, 807.626, 1906.945, 575.3425, 3320.884, 1271.58, 1513.187, 1501.059, 6.462382, 676.665, 2917.629, 1783.326, 3.372904, 669.3756, 61.26963, 2608.801, 1231.635, 4779.756, 443.1223, 1949.328, 7.780858, 1326.152, 829.9067, 1750.588, 320.2754, 844.5287, 917.1343, 410.5802, 1706.537
315, 1409.963, 1614.419, 733.6576, 2.819279, 1154.51, 8950.656, 945.3193, 3656.739, 781.257, 14.88657, 1672.207, 2184.33, 1585.784, 2559.76, 903.4841, 479.5017, 2244.912, 867.7455, 2167.999, 529.4553, 0.6746885, 1670.987, 166.5707, 766.8132, 1859.521, 560.6782, 3384.788, 1214.362, 1538.23, 1692.761, 6.189888, 738.0721, 3019.696, 1735.318, 3.234779, 733.1765, 58.70779, 2498.49, 1176.942, 4870.163, 424.011, 1915.074, 7.461959, 1530.512, 792.0085, 1802.559, 305.5076, 804.9649, 877.9378, 393.4125, 1664.2
315.1, 1372.526, 1537.98, 743.3453, 2.695674, 1105.454, 8881.443, 1010.846, 3684.698, 792.2941, 14.16035, 1598.508, 2086.608, 1560.052, 2538.052, 961.2639, 556.2504, 2173.131, 822.4757, 2138.078, 639.661, 0.6433203, 1598.923, 158.726, 880.1298, 1920.125, 788.1944, 3229.475, 1221.069, 1572.639, 1624.086, 5.928885, 759.7949, 2875.038, 1908.575, 3.102311, 699.6898, 56.25306, 2451.59, 1200.371, 4700.546, 405.7239, 2041.021, 7.15613, 1457.859, 755.8409, 1722.263, 291.4207, 767.2546, 840.4165, 376.9626, 1702.146
315.2, 1303.978, 1465.16, 709.7413, 2.577487, 1115.158, 8743.477, 1023.795, 3639.23, 799.4809, 13.46956, 1589.081, 1993.259, 1609.03, 2420.349, 950.1255, 530.1694, 2189.216, 779.5677, 2147.229, 605.5999, 0.6134105, 1529.966, 151.2507, 950.9523, 1864.796, 753.2766, 3081.288, 1280.246, 1627.444, 1558.197, 5.678888, 726.5245, 2737.31, 1886.382, 2.975267, 726.1512, 53.90098, 2465.579, 1189.132, 4553.198, 388.2255, 1947.829, 6.862835, 1623.096, 721.325, 1706, 277.9834, 731.3109, 804.4988, 361.2006, 1745.852
315.3, 1283.443, 1395.787, 704.2471, 2.464483, 1067.775, 8519.782, 1018.738, 3479.435, 981.4921, 12.81247, 1588.637, 1957.15, 1555.03, 2378.781, 949.4991, 505.3112, 2184.842, 822.9839, 2167.588, 573.3525, 0.5848914, 1463.983, 144.1274, 902.8966, 1953.971, 754.1926, 2939.901, 1352.932, 1636.569, 1494.981, 5.439432, 694.7109, 2664.802, 1821.939, 2.853426, 692.9854, 51.64724, 2361.324, 1248.896, 4637.842, 371.4818, 1905.179, 6.581561, 1546.047, 688.3853, 1630.005, 265.1657, 697.051, 770.1161, 346.0976, 1748.461
315.4, 1282.938, 1439.101, 712.2389, 2.356432, 1106.075, 8584.76, 972.1728, 3523.438, 937.2097, 12.18744, 1552.425, 1944.435, 1627.551, 2370.262, 927.3338, 551.4647, 2175.089, 780.0493, 2098.13, 542.8223, 0.5576981, 1511.984, 137.3397, 889.0017, 1929.61, 813.3199, 2935.039, 1292.053, 1567.359, 1434.33, 5.210073, 664.2903, 2691.508, 1801.281, 2.736574, 707.9758, 49.48774, 2333.339, 1206.902, 4564.567, 355.4602, 2022.682, 6.311815, 1541.177, 656.9497, 1557.396, 252.939, 664.3962, 782.5319, 331.6262, 1675.327
315.5, 1218.864, 1403.952, 680.0411, 2.253119, 1059.077, 8429.803, 1006.171, 3556.014, 894.9252, 11.5929, 1526.615, 2005.594, 1650.844, 2306.967, 904.3231, 624.9842, 2150.222, 739.3546, 2090.987, 513.9177, 0.5317692, 1446.777, 130.8716, 941.848, 1902.179, 861.0123, 2903.53, 1233.913, 1622.992, 1376.14, 4.990384, 635.2019, 2615.672, 1780.055, 2.624508, 675.64, 47.41853, 2283.579, 1209.369, 4465.062, 340.1296, 1977.348, 6.053125, 1560.381, 626.9497, 1488.02, 241.276, 633.2711, 908.0226, 317.7598, 1605.253
315.6, 1198.196, 1456.852, 649.2989, 2.154336, 1014.076, 8432.136, 960.18, 3399.873, 854.5485, 11.02736, 1494.307, 1964.984, 1733.887, 2319.6, 1174.205, 595.6804, 2098.086, 700.783, 2064.095, 486.5523, 0.5070457, 1384.382, 124.7081, 894.2524, 1903.076, 822.8687, 2861.249, 1178.39, 1575.337, 1320.31, 4.779959, 607.3872, 2490.369, 1703.101, 2.517031, 644.7812, 45.43583, 2187.02, 1155.665, 4299.129, 325.4602, 2018.274, 5.805037, 1486.31, 598.3196, 1421.735, 230.1509, 603.6042, 869.2156, 304.4732, 1538.109
315.7, 1157.925, 1529.355, 661.0088, 2.059884, 1020.317, 8223.306, 916.2916, 3436.948, 893.6613, 10.48941, 1484.571, 1946.342, 1688.47, 2404.505, 1119.285, 567.7505, 2108.424, 805.0654, 2143.459, 460.644, 0.4834717, 1416.613, 118.8349, 849.0621, 1967.699, 786.4148, 2889.907, 1125.365, 1537, 1266.745, 4.578407, 580.7905, 2511.81, 1655.832, 2.413955, 615.3318, 43.53604, 2219.468, 1226.302, 4226.37, 311.4235, 2129.844, 5.567117, 1415.755, 570.997, 1358.403, 219.5387, 575.327, 832.067, 291.7422, 1652.24
315.8, 1155.715, 1456.943, 631.127, 1.969572, 976.9631, 7938.677, 874.4092, 3378.346, 958.4587, 9.977699, 1554.205, 1859.267, 1615.407, 2292.996, 1066.933, 541.1302, 2164.658, 960.4598, 2101.064, 436.1154, 0.4609937, 1461.181, 113.2383, 806.1553, 1904.528, 926.0527, 2837.242, 1074.726, 1682.193, 1215.354, 4.385354, 555.3584, 2492.397, 1738.888, 2.315101, 680.2842, 41.71569, 2143.483, 1257.251, 4177.033, 297.9921, 2032.596, 5.338948, 1450.286, 544.9221, 1383.016, 209.4158, 548.3746, 921.7513, 279.5435, 1583.131
315.9, 1120.145, 1452.801, 701.1607, 1.88322, 1040.861, 7760.229, 896.0513, 3349.186, 944.0963, 9.490954, 1485.706, 1797.89, 1691.797, 2292.209, 1017.03, 515.7581, 2073.358, 910.3532, 2145.392, 621.3538, 0.4395608, 1509.771, 107.9053, 765.4169, 1938.44, 885.0276, 2707.053, 1026.366, 1746.779, 1166.047, 4.200441, 531.04, 2373, 1776.134, 2.220294, 649.2133, 39.97145, 2072.645, 1201.42, 4124.875, 285.1401, 2025.685, 5.120131, 1381.441, 520.0378, 1352.338, 199.7597, 522.6848, 882.3575, 267.8549, 1700.061
316, 1161.502, 1501.865, 709.1001, 1.800654, 996.6345, 7809.879, 907.173, 3284.92, 901.501, 9.027955, 1420.227, 1823.784, 1618.59, 2197.343, 969.4614, 491.5756, 2150.803, 862.8607, 2046.931, 644.5656, 0.4191244, 1461.098, 102.8234, 726.7371, 1934.148, 845.8201, 2743.147, 980.1818, 1694.305, 1569.749, 4.023325, 507.7864, 2259.321, 1747.532, 2.12937, 678.7482, 38.30014, 2024.494, 1204.958, 4010.135, 272.8423, 2162.742, 4.910282, 1342.781, 496.29, 1363.822, 190.5489, 498.1985, 873.5463, 256.655, 1628.952
316.1, 1139.967, 1499.403, 677.0442, 1.721708, 954.2867, 7933.969, 865.7074, 3334.458, 860.8276, 8.587543, 1505.728, 1827.456, 1548.55, 2179.69, 924.1174, 536.476, 2186.083, 940.3824, 2048.252, 610.2433, 0.3996381, 1479.063, 97.98089, 818.4676, 2009.147, 914.398, 2617.275, 1041.051, 1708.936, 1506.064, 3.853677, 485.5511, 2410.782, 1671.984, 2.04217, 647.7474, 36.69871, 2050.027, 1237.918, 4003.897, 261.075, 2103.649, 4.709033, 1320.873, 473.6266, 1303.07, 181.7627, 474.8593, 978.6555, 245.9234, 1560.817
316.2, 1136.468, 1454.395, 646.4374, 1.646224, 913.7383, 7883.13, 868.5895, 3232.055, 907.4336, 8.168614, 1439.367, 1753.25, 1572.663, 2170.131, 880.8943, 683.7155, 2093.88, 943.8904, 2092.037, 577.7487, 0.3810579, 1572.533, 93.36642, 929.9595, 1970.72, 885.8543, 2727.908, 994.2057, 1676.857, 1444.964, 3.691183, 464.2894, 2378.751, 1627.675, 1.95854, 654.8125, 35.16424, 2033.141, 1207.676, 3914.41, 249.8151, 2007.597, 4.516033, 1358.981, 451.9981, 1245.023, 173.3817, 452.6135, 936.8297, 235.6406, 1495.532
316.3, 1167.962, 1444.911, 617.2143, 1.574048, 905.8488, 7737.163, 828.8876, 3281.924, 866.4925, 7.770123, 1375.929, 1743.74, 1621.008, 2069.491, 839.6928, 710.3279, 2035.352, 894.6482, 1996.024, 594.991, 0.3633414, 1504.715, 88.96927, 882.9647, 1948.642, 919.2867, 2615.557, 949.4688, 1673.979, 1386.342, 3.53554, 443.9588, 2515.582, 1612.295, 1.878335, 783.626, 33.69393, 1987.638, 1154.047, 3906.551, 239.0409, 1971.303, 4.330943, 1345.99, 431.3574, 1207.471, 165.3871, 431.4098, 964.2591, 225.7877, 1432.977
316.4, 1109.63, 1376.498, 589.3123, 1.505037, 867.3585, 7678.976, 836.4622, 3368.896, 901.5071, 7.391071, 1315.288, 1709.083, 1550.864, 1973.518, 800.4184, 856.9194, 2069.845, 932.4129, 2061.388, 563.3085, 0.3464486, 1439.821, 84.77921, 909.4959, 1999.794, 878.5614, 2495.54, 906.7448, 1603.186, 1330.098, 3.386461, 424.5184, 2484.232, 1702.119, 1.801415, 747.835, 32.2851, 1903.593, 1202.158, 3801.845, 228.7313, 2027.371, 4.153439, 1351.582, 411.6591, 1247.529, 157.7612, 411.1995, 923.0486, 216.3467, 1373.04
316.5, 1054.211, 1311.323, 562.6716, 1.439052, 910.4799, 7615.125, 866.4682, 3257.533, 940.2534, 7.030511, 1257.32, 1809.294, 1580.209, 1973.069, 762.981, 816.7408, 2088.413, 883.7695, 2041.038, 562.3886, 0.3303412, 1426.653, 80.78648, 863.5352, 2038.555, 839.6403, 2648.35, 959.8688, 1621.713, 1276.137, 3.243667, 405.9293, 2365.225, 1675.291, 1.727645, 713.6788, 30.93517, 1929.636, 1158.362, 3780.718, 218.8664, 2024.521, 3.983209, 1287.422, 392.8605, 1255.227, 150.4869, 391.936, 883.5993, 207.3006, 1315.609
316.6, 1155.278, 1420.986, 627.3485, 1.37596, 928.6251, 7665.871, 826.8632, 3241.951, 897.8315, 6.68754, 1282.405, 1728.351, 1542.974, 2045.402, 727.2946, 924.1615, 2126.457, 837.6638, 1991.293, 532.4422, 0.3149827, 1533.618, 76.98179, 890.2715, 1950.867, 802.4434, 2650.467, 916.6769, 1653.277, 1224.364, 3.106894, 388.1541, 2251.92, 1602.865, 1.656896, 681.0826, 29.6417, 1946.643, 1195.171, 3709.703, 209.4269, 1932.082, 3.819957, 1264.131, 374.9203, 1228.189, 143.548, 373.5749, 906.5883, 198.6327, 1260.58
316.7, 1097.579, 1353.706, 598.9883, 1.315633, 1019.815, 7467.307, 789.0685, 3338.474, 857.3237, 6.3613, 1314.829, 1651.029, 1476.206, 1950.546, 693.2773, 880.8301, 2073.256, 793.9634, 1899.904, 560.973, 0.3003383, 1467.478, 73.35629, 1043.405, 1963.762, 947.8973, 2645.642, 875.4285, 1680.354, 1174.692, 2.975889, 371.1574, 2283.266, 1574.021, 1.589044, 706.7006, 28.4023, 2121.391, 1212.634, 3758, 200.3946, 1985.746, 3.663396, 1282.512, 357.7993, 1372.135, 136.929, 356.074, 867.8425, 190.3272, 1207.853
