 , C001, C002, C003, C004, C005, C006, C007, C008, C009, C010, C012, C013, C021, C024, C025, C026, C030, C034, C040, C043, C047, C055, C060, C062, C065, C066, C069, C070, C072, C073, C074, C078, C080, C082, C083, C090, C094, C098, C116
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
387.3, 9.671177, 386.6662, 727.1876, 185.3618, 540.2772, 540.7195, 573.9164, 722.1592, 149.0553, 596.4521, 0.1915982, 45.67303, 34.81696, 0.2005827, 0.0001001601, 564.6489, 633.0505, 720.1749, 106.3488, 870.4137, 705.6564, 947.0433, 945.7018, 843.2617, 331.1179, 315.9814, 1253.684, 185.7067, 3.425093, 30.47518, 200.2821, 396.4044, 202.2428, 256.0086, 609.9387, 1445.981, 653.5972, 1186.249, 1785.221
387.4, 9.195565, 412.3637, 686.5933, 176.1959, 508.757, 556.5901, 547.8727, 679.7178, 140.0808, 562.3774, 0.1814554, 43.81446, 33.3931, 0.1923565, 9.604389e-05, 537.1992, 602.2029, 765.6021, 100.3931, 829.0174, 669.791, 898.5454, 892.2775, 803.4816, 349.5235, 302.0752, 1274.527, 175.4667, 3.227841, 28.74052, 190.7166, 374.7769, 193.9064, 243.6132, 581.9335, 1375.657, 620.9341, 1201.929, 1801.903
387.5, 8.743343, 398.1898, 648.2651, 167.4833, 479.0758, 640.7305, 523.0109, 740.3043, 131.6466, 530.2495, 0.1718494, 42.03151, 32.02747, 0.1844677, 9.209689e-05, 511.0838, 572.8585, 729.1008, 94.7709, 982.1096, 635.7485, 852.5311, 841.8713, 765.5782, 490.6967, 357.4369, 1212.099, 165.7914, 3.04195, 27.1046, 181.6078, 354.3294, 185.9136, 231.818, 555.2142, 1308.754, 589.9034, 1142.678, 1702.803
387.6, 8.313361, 427.8498, 660.0862, 159.2015, 451.1262, 744.1302, 499.2772, 767.1719, 123.7203, 499.9569, 0.162752, 40.32112, 30.71769, 0.1769025, 8.831209e-05, 524.2104, 544.9439, 694.3397, 89.46358, 935.4011, 603.4363, 808.8732, 794.3126, 801.2574, 492.0583, 439.0589, 1152.729, 156.6496, 2.866764, 25.56179, 172.9342, 393.041, 178.2503, 220.5938, 529.7217, 1379.612, 560.4233, 1131.786, 1609.153
387.7, 7.904525, 408.8111, 623.2377, 151.3292, 424.8071, 740.7944, 476.6206, 722.085, 116.2712, 471.395, 0.1541362, 38.68033, 29.46147, 0.1696475, 8.468283e-05, 553.0675, 518.3896, 697.6917, 84.45348, 890.9141, 628.8559, 767.451, 894.6501, 886.0449, 466.0652, 419.736, 1096.266, 148.0119, 2.701667, 24.10681, 164.6748, 414.5942, 170.9029, 209.9131, 505.3997, 1338.964, 532.4166, 1106.144, 1557.082
387.8, 7.515794, 417.6172, 588.4463, 143.8463, 440.4702, 699.781, 454.9921, 719.8702, 109.2706, 444.4647, 0.1459765, 37.10631, 28.25663, 0.1626901, 8.120271e-05, 550.978, 493.1292, 694.0875, 79.72396, 876.5221, 596.894, 728.1501, 844.1098, 902.8888, 529.015, 401.2635, 1155.239, 139.8504, 2.546077, 22.73464, 156.8098, 506.4263, 163.8583, 199.7496, 482.1944, 1351.982, 505.8094, 1051.615, 1509.498
387.9, 7.146181, 399.0338, 615.0433, 136.7333, 501.2652, 661.0383, 434.345, 677.5633, 102.6916, 419.073, 238.4931, 35.59634, 27.10106, 0.1560179, 7.786562e-05, 556.7304, 542.8008, 689.8898, 75.25929, 900.0488, 566.5565, 774.9102, 872.1187, 880.8167, 588.2936, 383.604, 1098.654, 132.139, 2.399449, 21.44057, 149.3205, 530.1609, 157.1041, 190.0781, 460.0546, 1332.997, 480.5319, 1064.05, 1426.48
388, 6.794744, 381.2773, 580.7093, 160.5981, 499.463, 704.3206, 414.6349, 705.6781, 96.50858, 395.1318, 225.8677, 34.14782, 25.99274, 0.1496195, 7.466567e-05, 529.6656, 516.351, 785.5187, 71.04465, 985.2328, 574.9096, 735.2272, 822.8512, 912.2178, 557.2167, 366.7217, 1069.627, 289.7509, 2.261264, 20.22017, 142.1889, 573.7659, 150.6283, 180.8749, 438.9313, 1268.168, 456.5177, 1093.094, 1348.027
388.1, 6.46059, 420.0943, 574.9005, 152.6568, 486.0653, 665.3265, 395.8193, 725.2335, 90.69789, 372.5584, 213.9107, 32.75824, 24.92975, 0.1434834, 7.159722e-05, 537.3189, 491.1899, 748.0679, 67.06605, 938.3758, 623.5984, 697.5764, 776.3669, 994.983, 527.7816, 350.5823, 1047.567, 290.4304, 2.131038, 19.06923, 135.3979, 671.3342, 144.4194, 172.1174, 418.7779, 1262.106, 433.7035, 1039.208, 1369.879
388.2, 6.14287, 420.3239, 603.1224, 145.1082, 457.7079, 628.4913, 377.8575, 682.6114, 85.23705, 351.2745, 202.5866, 31.42521, 23.91024, 0.137599, 6.865487e-05, 511.1978, 467.255, 745.4205, 63.31025, 893.7473, 591.9037, 661.8537, 732.5087, 948.0457, 614.8062, 335.1533, 996.256, 511.0907, 2.008311, 17.9838, 128.9313, 688.6419, 138.4665, 318.5801, 399.5499, 1200.725, 412.0295, 987.9786, 1294.539
388.3, 5.840775, 423.5576, 569.4539, 137.9328, 465.7574, 707.3677, 360.7107, 642.4942, 80.105, 331.2066, 191.8621, 30.14642, 22.93242, 0.1319559, 6.583345e-05, 486.3465, 444.4863, 764.4675, 59.76477, 851.2412, 612.6657, 703.4838, 836.8075, 942.1576, 617.0867, 485.999, 947.458, 482.9089, 1.892653, 16.96015, 122.7734, 651.0702, 132.7589, 303.1551, 381.2047, 1142.329, 391.4386, 939.2746, 1462.881
388.4, 5.553535, 404.7099, 537.6649, 131.1122, 438.5847, 695.2524, 344.3421, 604.7347, 75.28195, 312.2852, 181.7052, 28.91967, 21.99458, 0.1265442, 6.312796e-05, 462.7033, 422.8272, 728.0203, 56.41785, 810.7568, 581.5267, 667.4586, 789.5349, 929.1815, 699.5438, 683.7748, 901.0502, 456.281, 1.783655, 15.99477, 116.9097, 615.5483, 127.2866, 288.477, 363.7018, 1226.596, 371.8767, 973.0819, 1564.638
388.5, 5.280422, 386.7008, 581.6669, 124.6289, 412.9974, 656.7604, 340.4028, 569.1943, 70.74929, 294.4447, 172.0861, 27.74284, 21.0951, 0.1213545, 6.053366e-05, 440.2095, 402.2234, 693.3108, 53.25837, 772.1978, 551.9703, 737.1282, 786.3947, 970.2468, 662.5901, 653.6821, 856.9155, 504.0348, 1.680934, 15.08434, 111.3261, 581.9645, 122.0399, 274.5095, 347.0025, 1212.236, 353.2924, 925.1122, 1478.587
388.6, 5.020741, 369.4932, 653.1218, 118.4662, 388.9028, 620.3995, 348.1481, 535.7427, 66.48954, 277.6234, 162.9762, 26.6139, 20.2324, 0.1163776, 5.804598e-05, 418.8093, 382.6237, 757.3073, 50.27581, 735.4725, 557.1519, 699.3801, 835.5448, 942.9375, 627.5885, 624.9136, 879.3904, 476.2421, 1.584129, 14.22574, 106.0091, 665.9854, 117.0095, 261.2183, 331.07, 1336.193, 335.6369, 901.4389, 1397.268
388.7, 4.773829, 353.0513, 616.6622, 112.6083, 366.2139, 586.0516, 332.3495, 504.257, 62.48626, 261.7631, 154.3485, 25.5309, 19.40499, 0.1116048, 5.566053e-05, 398.4493, 363.979, 721.2014, 47.46029, 840.6981, 528.8343, 663.565, 806.7227, 953.932, 756.7374, 597.4113, 900.8199, 449.9818, 1.492899, 13.416, 100.9461, 629.6498, 112.1864, 248.5707, 315.869, 1271.209, 318.8636, 953.0735, 1320.422
388.8, 4.539061, 350.7608, 711.4207, 107.04, 344.8488, 553.6054, 317.2679, 474.6217, 58.72402, 246.8089, 146.1776, 24.49197, 18.61141, 0.1070277, 5.337312e-05, 379.0792, 346.2428, 686.817, 44.80244, 861.2205, 501.956, 629.584, 781.0043, 984.7107, 716.7624, 571.1194, 856.6964, 425.1696, 1.406923, 12.65236, 96.12483, 595.2966, 107.5621, 236.5354, 301.366, 1209.385, 302.9286, 906.0902, 1247.802
388.9, 4.315838, 350.808, 671.7066, 101.747, 324.73, 590.7317, 328.5675, 446.7281, 55.1883, 232.709, 138.4392, 23.49532, 17.85028, 0.1026384, 5.11797e-05, 360.6507, 329.3709, 703.6039, 42.29343, 970.9905, 476.4438, 597.3431, 809.9816, 967.6726, 678.8991, 545.9846, 814.7342, 401.7256, 1.325898, 11.93218, 91.53387, 660.5878, 103.1284, 225.0828, 287.5288, 1150.568, 287.79, 861.423, 1179.176
389, 4.103592, 335.1975, 671.6916, 96.71577, 370.5932, 558.0264, 313.6575, 420.4738, 51.86546, 219.4146, 131.1105, 22.53922, 17.12029, 0.09842908, 4.907643e-05, 404.9615, 313.3212, 670.0584, 39.92494, 969.3218, 452.2283, 566.7534, 764.2244, 922.0236, 643.036, 521.9559, 824.5274, 379.5742, 1.249539, 11.253, 87.16217, 624.5467, 98.87745, 214.1848, 274.327, 1094.612, 273.4079, 818.9577, 1158.782
389.1, 3.901785, 320.2817, 634.1953, 91.93333, 351.4219, 527.1318, 299.424, 395.7625, 48.74269, 206.8797, 124.1697, 21.62203, 16.42014, 0.09439238, 4.70596e-05, 385.2748, 298.0535, 638.1123, 37.68908, 1048.197, 429.2436, 537.73, 802.9984, 878.528, 609.0674, 498.9847, 784.1409, 358.6443, 1.177578, 10.61247, 82.99927, 590.4719, 94.80174, 203.8144, 261.7314, 1116.385, 259.7445, 857.2598, 1207.595
389.2, 3.709902, 306.0296, 598.7922, 87.38737, 364.372, 511.3414, 285.8365, 372.5034, 45.80794, 195.0609, 213.576, 20.74216, 15.74863, 0.09052124, 4.512564e-05, 366.5451, 283.5298, 634.5313, 35.57843, 1112.349, 407.427, 510.193, 757.6356, 981.6385, 576.8932, 477.0245, 745.7325, 338.8685, 1.109761, 10.0084, 133.1494, 558.2563, 90.89404, 193.9462, 424.9721, 1182.74, 246.764, 814.9997, 1178.947
389.3, 3.527456, 337.9064, 565.3654, 83.06621, 384.8875, 483.0314, 272.8656, 350.6113, 43.04988, 183.9173, 202.2697, 19.8981, 15.10458, 0.08680885, 4.327116e-05, 348.726, 356.1577, 697.6117, 33.58599, 1059.447, 386.7193, 594.3459, 714.8355, 995.7172, 546.4186, 456.0308, 709.2055, 320.1831, 1.04585, 9.438723, 126.7901, 555.1365, 87.14741, 184.5557, 405.4596, 1125.219, 234.4321, 774.8229, 1114.108
389.4, 3.353981, 322.87, 560.0889, 78.95872, 362.4328, 471.412, 260.4832, 330.0058, 40.45789, 173.4103, 191.5619, 19.08839, 14.48687, 0.08324872, 4.14929e-05, 331.773, 338.8026, 664.3519, 31.70512, 1009.06, 506.4204, 563.9097, 674.4532, 998.9689, 517.5538, 435.9609, 779.1129, 443.2556, 0.9856196, 8.901466, 120.7345, 524.8488, 83.55521, 175.6199, 386.843, 1145.941, 222.7165, 736.6268, 1052.835
389.5, 3.189039, 319.5297, 592.9276, 75.05433, 411.2049, 445.3127, 248.6628, 310.6113, 38.02196, 163.5036, 181.421, 18.31162, 13.89442, 0.07983459, 3.978771e-05, 315.6443, 322.2933, 641.4374, 29.92958, 988.8685, 480.6813, 535.032, 636.3522, 975.0922, 490.2138, 416.7744, 740.9509, 418.8143, 0.9288577, 8.394792, 114.9682, 505.5504, 80.11108, 167.1167, 369.0813, 1108.624, 211.5864, 700.3135, 994.9313
389.6, 70.89471, 305.3111, 559.8281, 71.34301, 387.2149, 420.6584, 237.3788, 292.3567, 35.73269, 154.1628, 171.8168, 17.56647, 13.3262, 0.07656047, 3.81526e-05, 300.2996, 306.5884, 610.8559, 28.25348, 1013.236, 456.2504, 507.6331, 672.1013, 929.0931, 464.3181, 398.4322, 704.658, 454.8356, 0.8753647, 7.916956, 109.4773, 477.968, 76.80892, 159.0253, 352.135, 1384.591, 201.0125, 665.7904, 995.1463
389.7, 133.4802, 291.7252, 565.5427, 67.81521, 374.1637, 554.8842, 226.6068, 275.1748, 33.58126, 145.3557, 162.7212, 16.85164, 12.78122, 0.07342064, 3.658469e-05, 285.7009, 291.6488, 661.7169, 26.67124, 965.0471, 433.0612, 481.6374, 634.1332, 1114.963, 439.7903, 380.8973, 729.5489, 459.6446, 0.8249524, 7.46632, 104.2486, 647.0846, 73.64287, 151.3256, 335.9668, 1423.154, 190.9671, 725.9139, 940.4156
389.8, 167.7221, 278.7438, 541.8812, 64.46185, 443.3516, 524.1635, 227.5071, 259.0027, 31.55936, 137.0517, 185.3862, 16.16589, 12.25852, 0.07040957, 3.508121e-05, 271.8119, 394.5375, 630.1685, 25.17761, 1032.355, 444.3365, 456.9728, 598.3099, 1304.651, 416.5582, 364.1341, 693.8145, 434.2996, 0.7774433, 7.041334, 99.26963, 660.0433, 70.60733, 143.9987, 320.541, 1414.636, 181.4236, 690.1287, 888.6951
389.9, 159.4739, 266.3401, 571.8177, 61.27431, 504.6478, 495.1437, 256.65, 243.7811, 29.6592, 129.222, 175.5722, 15.50805, 11.7572, 0.06752198, 3.363952e-05, 258.5981, 375.3123, 600.1241, 23.76763, 1100.651, 484.0005, 433.5714, 601.515, 1435.522, 394.5534, 348.1086, 681.3413, 454.415, 0.7326703, 6.640539, 94.52847, 624.0319, 67.69691, 137.0266, 345.2462, 1454.875, 172.3571, 694.3204, 839.819
390, 151.6312, 254.4883, 539.8968, 58.2444, 503.1127, 612.6627, 245.0035, 229.4541, 27.87345, 121.8397, 200.3163, 14.87698, 11.27639, 0.06475282, 3.225707e-05, 246.0266, 393.8244, 571.5123, 22.4366, 1048.305, 531.9026, 411.3683, 567.5344, 1367.802, 373.7109, 332.7884, 728.9844, 429.3583, 0.6904758, 6.262557, 90.01376, 637.5772, 64.90646, 130.3921, 357.8889, 1416.331, 163.7437, 794.4698, 875.1892
390.1, 144.1743, 269.7817, 564.2642, 55.3643, 473.7607, 578.7432, 233.8855, 215.969, 26.19521, 114.8792, 189.7119, 14.27159, 10.81523, 0.06209723, 3.093144e-05, 301.6051, 374.6339, 654.2079, 21.18012, 998.448, 597.4039, 626.9006, 706.452, 1303.277, 353.9695, 318.1425, 693.2776, 405.6833, 0.6507112, 5.906089, 85.71466, 713.8945, 62.23103, 124.0788, 550.1064, 1347.45, 155.5607, 1077.952, 964.3639
390.2, 137.084, 260.9301, 532.7649, 52.62663, 510.6281, 594.0951, 304.9631, 203.2765, 24.61802, 108.3163, 179.6689, 13.69084, 10.37294, 0.05955055, 2.966029e-05, 286.9429, 356.3785, 687.5658, 19.994, 950.9625, 567.0405, 594.7972, 737.1191, 1241.797, 335.2709, 304.1411, 659.3199, 433.331, 0.6132367, 5.569912, 81.6209, 674.945, 59.66589, 118.0711, 524.8484, 1340.484, 147.7866, 1195.915, 911.3262
390.3, 130.3425, 357.3189, 503.024, 72.30919, 486.5067, 561.2036, 291.1242, 191.3299, 23.13579, 102.1283, 170.1576, 13.13372, 9.948729, 0.05710831, 2.844137e-05, 307.0846, 360.7959, 678.9755, 178.1368, 905.7354, 538.2204, 564.3378, 695.478, 1183.216, 317.5601, 290.7559, 886.4957, 409.437, 0.5779204, 5.252871, 77.72265, 638.1205, 57.20647, 112.3544, 500.7502, 1439.547, 140.4011, 1221.546, 1090.745
390.4, 149.9689, 459.3582, 474.9433, 95.9489, 458.1235, 545.5469, 277.9134, 180.0854, 21.74281, 96.29381, 161.1497, 12.59927, 9.54187, 0.05476623, 2.727255e-05, 292.156, 433.57, 746.7172, 168.1609, 862.6592, 680.7105, 630.6014, 755.2819, 1127.399, 300.7849, 277.9598, 890.6746, 386.8604, 0.5446379, 4.953875, 74.01058, 603.3052, 54.84844, 106.9144, 582.2955, 1369.536, 133.3846, 1205.184, 1353.168
390.5, 145.3934, 438.9174, 525.42, 168.9012, 431.3963, 515.3433, 404.943, 169.5017, 20.43369, 214.7932, 152.6188, 12.08656, 9.151649, 0.0525202, 2.615176e-05, 277.9532, 435.7249, 711.1163, 438.1896, 821.6317, 1102.383, 745.792, 766.5967, 1074.215, 284.8958, 265.7268, 927.5884, 365.5287, 0.5132722, 4.671898, 111.2109, 570.3894, 52.5876, 101.7378, 555.5596, 1416.655, 386.1775, 1353.829, 1698.709
390.6, 179.9473, 551.4255, 496.0892, 160.5493, 419.1693, 495.2714, 479.7857, 159.5401, 19.2034, 438.7127, 144.5394, 158.8162, 8.777388, 0.05036628, 2.507703e-05, 264.4408, 460.9876, 677.2126, 877.6392, 782.5555, 1209.251, 899.7563, 1169.121, 1023.54, 269.8461, 254.0323, 983.6702, 418.3311, 0.4837128, 4.405972, 105.8994, 539.2694, 50.41995, 96.81189, 716.082, 1397.09, 567.3058, 1564.809, 2078.439
390.7, 208.4913, 535.358, 468.3957, 152.6104, 394.7146, 522.205, 657.8644, 150.1639, 18.04718, 552.658, 136.8877, 323.003, 8.418431, 0.04830069, 2.404647e-05, 251.5853, 438.5244, 770.4292, 1112.55, 745.3376, 1386.305, 1046.135, 1288.89, 975.2554, 255.5913, 242.8523, 1078.794, 395.2641, 0.4558557, 4.155182, 100.8416, 509.8473, 48.34165, 92.12446, 859.4619, 1367.345, 538.9551, 1941.314, 2508.171
390.8, 256.528, 631.0214, 442.2481, 145.0641, 371.6867, 660.6063, 682.7919, 141.3387, 16.96058, 875.9383, 373.951, 398.1665, 8.074155, 0.04631982, 2.305826e-05, 261.1045, 453.4248, 881.067, 1156.136, 709.8899, 1315.846, 992.5628, 1319.131, 929.2487, 242.0896, 232.1645, 1311.914, 373.4691, 0.429603, 3.918668, 175.4552, 482.0305, 46.34902, 87.66399, 819.9999, 1300.846, 825.7949, 2180.041, 2753.71
390.9, 243.9124, 651.6035, 601.7158, 187.3882, 418.313, 1174.778, 788.3788, 200.8625, 84.94058, 1475.126, 667.0847, 381.9639, 7.743958, 0.04442019, 2.211066e-05, 431.9005, 529.436, 901.5916, 1396.615, 676.128, 1620.183, 941.7339, 1244.611, 885.4123, 229.3011, 221.9469, 1341.989, 450.1636, 0.4048621, 3.695616, 167.0754, 455.7313, 44.43852, 301.537, 1017.927, 1362.842, 1173.53, 2273.113, 2640.129
391, 231.9173, 622.608, 716.9972, 344.2795, 393.9083, 1656.206, 1091.107, 384.6504, 175.7196, 2077.096, 706.3735, 410.7568, 7.427264, 0.04259846, 2.120201e-05, 456.1018, 825.8392, 858.6068, 1629.913, 643.9718, 1953.989, 1108.511, 1174.301, 843.6438, 217.1882, 212.1791, 1464.875, 425.3414, 0.3815461, 3.48526, 159.0958, 430.867, 42.60678, 784.31, 1091.384, 1663.494, 1749.902, 2439.507, 2590.489
391.1, 220.512, 720.5666, 1062.301, 403.1626, 370.9274, 1806.133, 1234.248, 472.7594, 165.1397, 2511.314, 893.4886, 394.0419, 7.123521, 0.04085145, 2.033069e-05, 470.098, 909.9058, 817.6713, 1630.193, 613.3449, 2236.293, 1642.984, 1275.725, 803.8457, 205.7152, 202.8411, 1829.848, 401.8878, 0.3595728, 3.286877, 151.4973, 407.3592, 40.85054, 967.7406, 1300.722, 1582.592, 2023.58, 2432.052, 2544.073
391.2, 209.6676, 688.5024, 1065.184, 440.7687, 408.1675, 2003.491, 1216.305, 456.1018, 170.0629, 2875.548, 1174.582, 378.0071, 6.832201, 0.03917608, 1.949519e-05, 447.2447, 1183.956, 778.6874, 1704.434, 584.1746, 2747.324, 2226.92, 1341.06, 765.925, 194.8482, 193.9141, 1758.394, 379.7275, 0.338865, 3.099787, 144.2617, 385.134, 39.16669, 940.3129, 1550.201, 1739.115, 1995.922, 2539.821, 2773.612
391.3, 199.3565, 657.865, 1160.608, 717.0676, 455.6491, 2133.169, 1318.697, 596.7045, 159.8236, 3298.835, 1438.806, 362.6248, 6.552794, 0.03756942, 1.869401e-05, 719.3296, 1831.023, 741.5623, 1757.732, 556.3917, 3086.853, 2802.274, 1265.301, 729.7933, 184.5552, 185.38, 2045.151, 532.4011, 0.3193497, 2.923346, 137.3717, 364.1214, 37.55224, 1158.881, 1856.115, 1843.102, 2258.702, 2476.571, 2686.817
391.4, 189.5525, 628.5909, 1215.311, 1858.207, 538.8578, 2240.141, 1386.56, 675.9094, 150.2007, 3311.552, 1421.93, 437.7547, 6.284813, 0.03602865, 1.792577e-05, 872.041, 1888.185, 706.2071, 1896.714, 529.9301, 2929.962, 3293.715, 1193.822, 695.366, 174.806, 177.2215, 2119.36, 503.0443, 0.3009584, 2.756948, 130.8108, 344.2553, 36.00435, 1987.597, 2102.807, 1753.465, 2478, 2567.338, 2629.253
391.5, 180.2307, 600.6194, 1147.468, 2303.335, 594.9348, 2231.748, 1323.639, 636.1861, 141.1573, 3305.71, 1346.655, 438.0788, 6.027793, 0.03455107, 1.718909e-05, 829.6478, 1827.766, 713.41, 1840.429, 504.7269, 2972.249, 3405.908, 1259.993, 662.5627, 165.5718, 169.422, 2148.654, 475.3062, 0.2836261, 2.600021, 124.5632, 325.473, 34.52026, 2266.532, 2169.197, 1668.187, 2426.552, 2470.79, 2720.378
391.6, 171.3672, 573.8927, 1083.412, 2570.681, 560.2258, 2108.189, 1337.141, 876.7805, 132.6583, 3358.768, 1299.74, 422.5881, 5.781283, 0.03313409, 1.648269e-05, 819.483, 1951.081, 679.397, 1737.362, 480.7225, 2968.103, 3325.045, 1188.814, 631.307, 156.8254, 161.9658, 2043.41, 449.0975, 0.2672921, 2.452027, 118.614, 307.7155, 33.09734, 2415.403, 2136.486, 1587.057, 2472.349, 2526.722, 2639.073
391.7, 162.9397, 570.4484, 1022.932, 2467.987, 645.509, 2091.666, 1352.522, 840.731, 124.6711, 3369.85, 1433.191, 405.3917, 5.544854, 0.03177522, 1.580532e-05, 1051.363, 2034.464, 647.0057, 1773.602, 701.187, 2985.848, 3154.77, 1121.656, 601.5257, 148.5411, 154.8377, 2040.023, 424.3341, 0.2518987, 2.312456, 112.949, 290.9268, 31.73307, 2501.112, 2038.39, 1509.872, 2428.696, 2486.223, 2685.816
391.8, 154.9266, 545.0643, 965.8285, 2506.417, 607.8495, 2114.271, 1291.146, 791.321, 117.1648, 3259.248, 1357.321, 388.8951, 5.318094, 0.03047208, 1.515579e-05, 1000.252, 1966.734, 616.1586, 1674.277, 667.839, 2873.028, 3111.223, 1185.238, 573.1493, 140.6943, 148.0233, 2206.205, 400.9361, 0.2373918, 2.18083, 107.5545, 275.054, 30.42505, 2394.571, 2134.586, 1436.441, 2307.323, 2403.905, 2538.103
391.9, 147.3076, 532.9896, 911.9124, 2462.469, 572.3871, 1997.216, 1342.937, 832.8155, 110.1104, 3238.532, 1285.467, 373.0698, 5.100607, 0.02922238, 1.453295e-05, 972.5157, 2061.394, 586.7823, 1580.515, 636.077, 2727.005, 3162.604, 1118.282, 546.1115, 133.2621, 141.5088, 2098.142, 446.7282, 0.2237204, 2.056696, 102.4176, 260.0473, 29.17093, 2337.074, 2116.024, 1366.582, 2321.948, 2385.53, 2584.177
392, 140.0632, 611.5638, 861.0061, 2519.295, 538.9936, 1918.843, 1358.271, 783.8708, 103.4807, 3089.97, 1217.416, 357.8884, 4.892015, 0.02802394, 1.393571e-05, 999.747, 2105.652, 578.8727, 1492.004, 605.8256, 2685.329, 3000.648, 1120.361, 520.3492, 126.2225, 135.2811, 2122.438, 422.0954, 0.2108364, 1.939628, 97.52612, 245.8594, 27.96851, 2408.198, 2018.868, 1300.119, 2483.973, 2369.066, 2520.225
392.1, 133.1752, 584.3501, 812.9416, 2428.197, 507.5483, 1902.359, 1434.046, 832.8983, 97.25026, 2967.58, 1318.521, 343.3249, 4.691953, 0.02687464, 1.336301e-05, 951.1454, 2062.356, 558.6766, 1408.449, 577.0129, 2695.213, 3003.48, 1117.807, 495.8023, 119.5547, 129.3274, 2096.205, 398.8209, 0.1986943, 1.829224, 92.86823, 232.4455, 26.81566, 2438.437, 2137.585, 1236.89, 2359.838, 2309.514, 2466.57
392.2, 126.6259, 558.3474, 767.5602, 2445.722, 554.0685, 1797.036, 1368.971, 783.9487, 91.39491, 3077.353, 1320.286, 329.3539, 4.500073, 0.02577248, 1.281384e-05, 904.9066, 2081.311, 532.0408, 1329.574, 549.5706, 2692.841, 2919.914, 1156.289, 472.4133, 113.2392, 123.6357, 2070.299, 376.8297, 0.1872515, 1.725104, 88.43281, 219.7634, 25.71032, 2366.614, 2091.416, 1176.735, 2296.321, 2308.412, 2371.934
392.3, 120.3986, 607.3773, 724.7122, 2324.785, 521.7438, 1829.36, 1344.691, 841.8777, 85.89211, 2901.547, 1568.161, 315.9515, 4.31604, 0.02471552, 1.228725e-05, 1000.722, 1979.892, 587.8389, 1255.116, 523.4334, 2699.524, 2838.487, 1090.969, 450.1276, 107.2573, 118.1945, 2073.441, 401.2672, 0.1764676, 1.62691, 84.20922, 207.7733, 24.65055, 2351.018, 2210.694, 1119.506, 2302.751, 2194.615, 2241.483
392.4, 114.4776, 580.3499, 684.256, 2249.968, 491.3049, 1805.993, 1538.498, 792.4005, 80.72062, 2843.738, 1515.96, 303.0945, 4.139533, 0.02370191, 1.178229e-05, 952.0732, 2035.391, 559.8127, 1184.827, 498.5393, 2562.319, 2806.248, 1075.729, 428.8933, 101.5914, 112.9928, 2119.245, 459.5431, 0.1663049, 127.995, 80.18736, 196.4374, 23.63446, 2415.531, 2109.19, 1065.06, 2302.156, 2139.178, 2118.207
392.5, 108.8478, 554.5251, 646.0583, 2196.008, 538.0013, 1729.44, 1468.682, 915.0151, 75.8605, 2884.864, 1553.058, 290.7607, 3.970244, 0.02272986, 1.129809e-05, 980.1265, 2138.857, 581.1396, 1118.475, 474.8291, 2441.989, 2706.897, 1056.252, 408.6606, 96.22478, 108.02, 2046.737, 434.2037, 0.1567273, 120.7095, 76.35757, 185.7199, 22.66025, 2436.335, 2012.348, 1013.262, 2355.969, 2255.376, 2168.161
392.6, 103.4949, 529.8495, 609.993, 2197.335, 506.614, 1633.691, 1436.22, 887.122, 137.0207, 2720.055, 1470.842, 278.9287, 3.807879, 0.02179768, 1.083378e-05, 951.1366, 2060.878, 553.4329, 1055.839, 452.2466, 2464.826, 2604.153, 996.5824, 389.3825, 91.14166, 103.2661, 1946.485, 410.2615, 0.1477014, 113.8386, 72.7107, 175.5872, 21.7262, 2360.956, 2031.433, 963.9828, 2238.231, 2167.818, 2224.006
392.7, 98.40519, 506.2719, 575.9409, 2353.664, 477.0577, 1703.378, 1371.046, 905.0103, 141.0598, 2564.662, 1392.978, 267.5782, 3.652154, 0.02090373, 1.038856e-05, 904.8982, 2027.633, 566.5653, 996.7101, 430.738, 2467.396, 2624.061, 940.2838, 371.0137, 86.32707, 98.72134, 1961.055, 387.6395, 0.1391953, 107.3589, 69.23801, 166.0073, 20.83065, 2286.787, 1987.957, 917.1006, 2126.377, 2083.09, 2101.691
392.8, 93.5658, 483.7435, 543.7898, 2237.279, 449.2258, 1650.525, 1425.252, 851.8226, 202.8734, 2574.518, 1319.236, 256.6897, 3.502797, 0.02004645, 9.961634e-06, 889.2684, 2028.505, 539.5534, 940.8928, 410.2524, 2500.326, 2756.19, 948.7053, 353.5115, 81.76681, 94.37664, 1943.815, 366.2648, 0.131179, 121.8767, 65.93117, 156.9501, 19.97202, 2225.781, 2158.643, 872.4985, 2020.113, 2058.376, 2025.48
392.9, 88.96439, 462.2176, 513.4335, 2268.488, 423.0177, 1639.707, 1410.651, 864.4418, 190.6585, 2552.706, 1277.823, 246.2442, 3.359548, 0.01922432, 9.552252e-06, 846.0377, 1929.659, 513.8293, 888.2014, 390.7411, 2465.843, 2748.076, 895.1114, 336.8349, 77.44744, 90.22314, 1995.655, 346.0688, 0.1236244, 128.997, 62.78227, 148.387, 19.14878, 2223.763, 2216.745, 830.0655, 2030.13, 2073.477, 2025.006
