 , C002, C003, C005, C006, C008, C011, C014, C017, C022, C024, C037, C046, C049, C051, C053, C055, C057, C062, C071, C072, C084, C101, C113, C117, C119, C121, C122, C123, C128, C132
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
102.8, 189.4222, 1303.951, 753.236, 540.3531, 407.257, 292.6799, 1033.407, 4.521836, 612.0081, 0.0002319423, 466.6295, 1048.355, 2112.656, 1013.656, 625.6174, 222.5355, 1604.447, 0.01229591, 1709.786, 675.4086, 2378.722, 51.78827, 1018.346, 1664.138, 1064.214, 1715.098, 616.722, 2124.573, 2172.44, 1362.798
102.9, 181.1196, 1294.2, 715.1088, 513.819, 389.9575, 279.9119, 988.9089, 4.314096, 585.3837, 0.0002195348, 446.1711, 1001.902, 2288.835, 955.2076, 598.3113, 212.1994, 1680.775, 0.01176191, 1636.736, 647.3381, 2462.023, 49.37534, 975.7667, 1628.313, 1008.718, 1638.063, 582.2266, 2010.32, 2272.074, 1301.824
103, 173.181, 1236.491, 678.9114, 488.5878, 373.3928, 267.701, 946.3268, 4.1159, 559.9176, 0.0002077911, 426.6097, 1024.366, 2292.114, 1037.095, 590.8419, 202.3434, 1715.608, 0.01125109, 1566.807, 718.2718, 2350.416, 47.07483, 1154.439, 1531.524, 956.1157, 1564.489, 708.2363, 2001.521, 2167.179, 1410.343
103.1, 165.5903, 1271.562, 644.5463, 464.5956, 357.5318, 256.0227, 972.4822, 3.92681, 608.4902, 0.0001966756, 407.9059, 978.9752, 2389.157, 1063.171, 565.0536, 192.9451, 1646.047, 0.01076247, 1757.301, 688.4198, 2373.69, 44.8815, 1106.169, 1559.184, 906.2567, 1641.4, 747.6046, 1893.885, 2366.611, 1418.674
103.2, 158.3324, 1538.952, 611.9207, 441.7815, 342.3445, 244.8539, 930.6075, 3.746406, 582.0188, 0.0001861546, 390.0222, 935.5961, 2316.666, 1112.443, 540.3909, 183.9834, 1579.307, 0.01029506, 1747.304, 659.8085, 2342.419, 42.79037, 1059.918, 1466.504, 982.4506, 1567.676, 705.7885, 1886.668, 2257.352, 1417.75
103.3, 151.3925, 1524.59, 580.9465, 448.7938, 327.8024, 234.1723, 1015.092, 3.574291, 616.6479, 0.0001761965, 372.9225, 894.1391, 2356.06, 1283.921, 516.8047, 175.4379, 1776.11, 0.009847956, 1672.65, 729.8998, 2420.968, 40.79667, 1015.601, 1798.323, 931.2184, 1497.263, 727.6622, 2030.664, 2502.516, 1456.74
103.4, 144.7569, 1514.6, 551.5402, 492.8451, 313.878, 223.9566, 1014.188, 3.410083, 634.8043, 0.0001667711, 356.5725, 854.5191, 2455.149, 1456.138, 523.1377, 167.2893, 1748.107, 0.009420266, 1853.465, 699.5646, 2400.384, 38.89586, 973.1367, 1757.885, 882.6578, 1430.013, 781.9912, 1921.461, 2542.729, 1498.667
103.5, 138.412, 1590.698, 523.6224, 501.2386, 300.545, 214.1867, 1027.879, 3.253418, 740.5765, 0.0001578499, 340.9394, 816.6547, 2887.267, 1540.009, 500.3045, 159.5192, 1677.228, 0.009011151, 1943.12, 749.6039, 2528.42, 212.2615, 1020.877, 1686.89, 836.6295, 1514.299, 869.1774, 2094.529, 2425.339, 1431.615
103.6, 132.3453, 1519.768, 497.1177, 725.6531, 287.7785, 204.8429, 983.6191, 3.103952, 708.359, 0.0001494059, 325.9916, 780.4681, 2770.486, 1596.499, 478.4679, 152.11, 1699.912, 0.008619804, 1860.1, 718.4497, 2477.906, 202.3718, 978.1918, 1651.675, 793.0014, 1624.611, 820.5613, 2127.449, 2546.812, 1452.334
103.7, 126.5445, 1452.002, 471.9546, 772.6337, 275.5542, 195.9068, 941.2648, 2.961352, 677.543, 0.0001414137, 311.6992, 745.885, 2782.58, 1833.158, 457.5844, 145.045, 1691.035, 0.008245452, 1780.628, 688.5903, 2491.63, 192.9428, 1063.001, 1725.044, 751.6484, 1629.74, 774.6645, 2219.024, 2429.234, 1403.693
103.8, 120.998, 1527.538, 448.0652, 1013.882, 263.8492, 187.3605, 900.7343, 2.825303, 648.0676, 0.0001338489, 298.0335, 712.8343, 2672.617, 1866.981, 437.6124, 138.3081, 1725.738, 0.007887359, 1704.551, 659.9719, 2413.657, 183.9532, 1018.555, 1622.505, 833.3124, 1556.54, 731.3348, 2099.691, 2317.083, 1408.314
103.9, 115.6945, 1589.663, 531.4454, 976.5945, 252.6414, 179.187, 982.8988, 2.695504, 619.8745, 0.0001266888, 284.9668, 681.248, 2716.906, 1893.898, 418.5121, 131.8841, 1655.766, 0.007544816, 1631.724, 740.1952, 2465.543, 175.3824, 975.9667, 1672.653, 789.8573, 1486.627, 690.4287, 2205.87, 2341.143, 1437.26
104, 110.6235, 1518.78, 504.5448, 1110.263, 265.0186, 171.3701, 940.5755, 2.571669, 592.9079, 0.0001199118, 272.4731, 651.0615, 2721.635, 1952.788, 400.2454, 265.4902, 1694.042, 0.007217151, 1562.009, 709.4321, 2442.76, 167.2109, 935.1596, 1660.576, 848.0154, 1516.894, 778.6913, 2087.244, 2233.06, 1397.931
104.1, 105.7748, 1544.815, 479.0058, 1075.969, 253.7612, 163.8942, 909.9042, 2.453523, 567.1144, 0.0001134973, 260.5271, 622.2125, 2852.453, 1840.189, 417.2234, 253.159, 1625.355, 0.006903715, 1648.32, 679.9475, 2332.026, 159.4202, 1009.905, 1716.978, 847.9139, 1665.312, 843.7244, 2166.913, 2405.888, 1410.763
104.2, 156.83, 1504.603, 758.9282, 1116.411, 242.9819, 156.7444, 973.379, 2.340804, 542.4431, 0.0001074259, 249.1048, 656.3704, 2724.215, 2051.068, 461.6298, 306.6103, 1694.19, 0.006603892, 1654.238, 651.6884, 2226.312, 151.9924, 1182.314, 1614.919, 872.7245, 1590.514, 885.5012, 2116.606, 2294.816, 1347.644
104.3, 184.3877, 1437.513, 720.5128, 1061.59, 232.6605, 149.9065, 931.4656, 2.233264, 518.845, 0.0001016793, 238.1834, 723.4109, 2678.436, 2046.033, 441.4812, 292.3691, 1625.497, 0.00631709, 1705.161, 624.6036, 2300.561, 144.9107, 1132.879, 1676.966, 827.2142, 1610.974, 835.972, 2175.793, 2188.871, 1308.823
104.4, 176.3059, 1463.581, 684.0419, 1009.46, 222.7775, 143.367, 891.3571, 294.737, 614.1445, 9.624005e-05, 227.7407, 691.3561, 2677.158, 1928.057, 422.212, 278.7895, 1559.59, 0.006042743, 1632.308, 655.128, 2393.442, 138.159, 1085.511, 1650.815, 844.8329, 1602.125, 789.2132, 2058.785, 2198.801, 1373.24
104.5, 168.5782, 1630.485, 649.4171, 959.8904, 244.6585, 137.1127, 981.937, 281.1964, 768.6299, 9.109181e-05, 217.7559, 660.7216, 2770.513, 1980.653, 403.7839, 265.8405, 1610.046, 0.005780311, 1562.568, 703.4235, 2305.632, 131.7218, 1040.124, 1590.429, 932.0911, 1769.195, 745.0698, 1948.069, 2199.104, 1311.799
104.6, 161.1893, 1680.402, 616.545, 1126.509, 267.8142, 131.1312, 939.6552, 268.2778, 735.1919, 8.621897e-05, 208.2089, 685.5213, 2645.958, 2062.775, 386.1601, 319.1546, 1600.041, 0.005529277, 1563.024, 674.1887, 2256.22, 125.5846, 996.6339, 1604.435, 883.4849, 1963.809, 876.8263, 2116.724, 2203.737, 1253.108
104.7, 154.1242, 2066.949, 585.3367, 1144.016, 410.8777, 125.4107, 899.1939, 255.9527, 749.4985, 8.160679e-05, 199.0804, 688.1903, 2540.384, 2187.916, 583.4281, 358.3065, 1576.511, 0.005289144, 1662.079, 646.1688, 2248.941, 119.7334, 954.9626, 1585.816, 837.4135, 2033.37, 958.3124, 2136.1, 2101.998, 1339.829
104.8, 147.3688, 2350.581, 555.7082, 1087.839, 393.4244, 119.9398, 934.3517, 311.1178, 716.8928, 7.724134e-05, 190.3522, 693.9042, 2693.599, 2274.621, 557.9634, 341.6643, 1556.974, 0.005059441, 1890.968, 619.3135, 2266.295, 114.1547, 915.0338, 1688.867, 793.7446, 2080.995, 1041.568, 2021.226, 2528.166, 1279.884
104.9, 140.9095, 2455.349, 527.5794, 1106.479, 376.7125, 114.7075, 945.578, 296.8246, 746.4039, 7.310941e-05, 182.0066, 663.1568, 2606.674, 2272.683, 533.6102, 325.795, 1705.9, 0.004839713, 1929.287, 682.5137, 2334.154, 108.836, 876.7744, 1638.398, 752.3528, 2094.022, 983.3091, 2310.925, 2411.448, 1330.465
105, 134.7333, 2403.142, 500.8744, 1052.145, 461.6647, 109.7034, 904.8618, 349.6161, 713.9329, 6.919852e-05, 174.0269, 633.7719, 2582.512, 2160.616, 711.1744, 310.6628, 1855.246, 0.004629528, 1930.737, 654.1478, 2274.622, 103.7651, 840.1147, 1863.268, 713.1196, 2198.916, 928.3093, 2253.59, 2300.119, 1416.719
105.1, 128.8279, 2295.986, 475.5212, 1000.479, 442.0541, 104.9177, 865.8987, 441.722, 682.8744, 6.549683e-05, 166.397, 605.689, 2524.356, 2129.276, 711.7953, 296.2334, 1821.702, 0.004428471, 1903.011, 739.1863, 2257.628, 98.9304, 804.9878, 1820.875, 675.9323, 2100.151, 981.1649, 2132.398, 2352.574, 1370.348
105.2, 123.1812, 2282.031, 451.4513, 1018.178, 423.2765, 100.3407, 828.6135, 421.4286, 719.0732, 6.199316e-05, 218.1624, 578.8505, 2582.486, 2145.867, 680.7278, 282.4743, 1798.034, 0.004236146, 1964.031, 708.4651, 2155.286, 94.321, 771.3297, 1814.778, 640.6842, 2031.785, 926.2849, 2128.419, 2243.963, 1478.117
105.3, 117.7821, 2180.275, 428.5998, 968.1799, 405.2965, 95.96342, 792.9337, 402.0675, 687.7911, 5.867691e-05, 208.5975, 688.9113, 2509.283, 2033.727, 657.6364, 398.8223, 1725.13, 0.004052173, 1880.118, 679.0207, 2160.403, 89.92637, 739.0788, 1765.609, 607.2742, 2176.305, 874.4745, 2244.708, 2140.366, 1411.985
105.4, 112.6196, 2163.377, 406.9049, 920.6372, 388.0803, 91.77708, 793.1776, 383.5959, 700.5212, 5.553806e-05, 199.452, 658.3851, 2472.298, 2120.523, 703.5759, 380.2982, 1809.838, 264.8964, 1799.79, 650.8, 2110.159, 85.7365, 708.1765, 1918.08, 911.6824, 2142.787, 825.5621, 2123.994, 2041.552, 1429.597
105.5, 107.6834, 2066.912, 386.3083, 875.4291, 371.5954, 87.77337, 759.0237, 365.973, 698.0466, 5.256713e-05, 199.5389, 629.2115, 2361.15, 1998.252, 672.8672, 362.6344, 1785.695, 253.3921, 1988.037, 623.7523, 2014.503, 81.74184, 678.5662, 1926.041, 864.1405, 2046.542, 779.3856, 2009.771, 1947.3, 1455.235
105.6, 102.9635, 2143.955, 366.7541, 916.8315, 355.8107, 161.5702, 818.8509, 349.1597, 718.2448, 4.975512e-05, 196.1961, 601.3307, 2464.126, 1942.969, 689.5585, 345.7911, 1825.095, 284.7542, 1903.099, 769.6313, 1923.183, 77.9333, 650.194, 1846.051, 819.0778, 2068.522, 735.7918, 1901.691, 2006.752, 1390.126
105.7, 98.45053, 2048.356, 348.1898, 922.1566, 340.6966, 174.1404, 888.692, 333.1187, 716.1827, 4.709353e-05, 187.5943, 574.6853, 2410.411, 2001.901, 667.7193, 329.7302, 1751.095, 272.3875, 1993.096, 781.7992, 1836.002, 74.30221, 623.0081, 1879, 776.3651, 1975.614, 799.8287, 2113.491, 1914.107, 1327.93
105.8, 94.13536, 1970.014, 330.5652, 933.3884, 326.2244, 166.5436, 850.4252, 317.8148, 771.0222, 4.457432e-05, 220.6666, 549.2206, 2335.127, 1886.469, 638.5756, 314.4152, 1819.44, 260.5579, 2067.545, 749.3069, 1927.422, 70.84029, 596.9589, 1767.309, 735.8796, 1998.376, 932.2769, 1999.833, 1951.64, 1403.48
105.9, 90.00932, 2025.259, 313.8326, 887.5542, 312.367, 159.2783, 813.8062, 303.2139, 782.4283, 4.218987e-05, 210.9919, 524.8842, 2382.077, 1777.693, 803.2738, 299.8115, 1789.096, 302.1814, 2055.259, 718.1651, 1840.049, 67.53968, 571.9988, 1844.777, 697.5054, 2046.277, 1162.291, 2074.547, 1995.747, 1377.079
106, 86.06413, 2036.602, 297.9471, 843.9706, 299.0983, 152.3298, 778.764, 289.2838, 748.3901, 3.993298e-05, 201.7414, 501.6262, 2305.685, 1675.19, 814.2047, 285.8861, 1820.499, 289.0579, 2038.702, 786.0242, 1833.268, 64.39285, 548.0824, 1760.921, 762.4844, 1988.647, 1097.28, 2140.454, 2056.697, 1494.691
106.1, 82.29187, 2027.649, 282.8656, 827.1584, 286.3932, 145.6846, 745.2307, 275.9937, 768.8198, 3.779682e-05, 192.8965, 479.3988, 2313.893, 1821.313, 866.8627, 272.6076, 1908.872, 276.5043, 2088.611, 826.5071, 1750.163, 61.39264, 525.166, 1723.977, 937.28, 1899.326, 1035.905, 2226.409, 2101.651, 1427.817
106.2, 78.68494, 1937.236, 268.5475, 812.4928, 274.2277, 139.3292, 713.1413, 263.3141, 735.3736, 3.577492e-05, 184.4394, 458.1562, 2234.689, 1785.746, 829.027, 259.9458, 1964.367, 428.3107, 1999.375, 849.9252, 1715.037, 58.53222, 503.2077, 1621.502, 888.4033, 1879.443, 977.9635, 2106.679, 2367.557, 1383.325
106.3, 75.23611, 2014.192, 254.9542, 772.5952, 262.579, 422.4138, 682.4337, 251.2171, 744.2867, 3.386119e-05, 176.353, 437.855, 2280.907, 1740.067, 792.8428, 247.8721, 1884.72, 768.2886, 2202.481, 814.6016, 1637.292, 133.2142, 482.1676, 1525.117, 842.0754, 1795.027, 923.2626, 1993.388, 2258.255, 1321.433
106.4, 71.93845, 2044.88, 242.049, 973.6996, 251.4252, 987.4845, 653.0483, 239.6758, 791.5105, 3.204983e-05, 168.6212, 418.4533, 2363.755, 2008.97, 849.1192, 236.3591, 2007.248, 1530.666, 2108.38, 879.1234, 1671.63, 263.0875, 462.0072, 1434.462, 798.1633, 1714.403, 871.6213, 1886.189, 2153.998, 1524.526
106.5, 68.78533, 1976.937, 229.797, 925.8859, 240.7451, 944.4061, 624.9282, 228.6647, 827.8817, 3.033536e-05, 161.2284, 399.9113, 2257.487, 1959.289, 1062.304, 225.381, 1925.862, 1464.19, 2018.3, 842.5862, 1710.349, 250.8297, 745.0215, 1493.904, 756.5412, 1800.194, 822.8685, 2324.51, 2054.555, 1456.317
106.6, 65.77041, 1904.338, 218.1651, 880.4201, 230.5187, 903.207, 659.2556, 218.1595, 957.6694, 2.871261e-05, 154.1597, 382.191, 2318.458, 2077.595, 1015.938, 322.5186, 2039.854, 1400.602, 1932.069, 896.6371, 1704.271, 239.1429, 765.3101, 1599.873, 717.0895, 1772.568, 776.8426, 2199.504, 1959.702, 1391.16
106.7, 62.88763, 2064.947, 207.122, 979.4567, 220.7267, 863.8052, 768.7477, 208.137, 1171.27, 2.717667e-05, 147.4008, 365.2558, 2465.491, 2025.035, 971.5957, 307.5385, 1957.146, 1744.69, 1849.521, 874.5135, 1627.014, 454.5325, 861.2374, 1504.774, 679.6952, 1692.952, 733.3911, 2081.221, 1869.229, 1328.917
106.8, 60.13121, 1972.871, 196.638, 1046.396, 211.3507, 1176.13, 964.5485, 309.6593, 1291.664, 2.572289e-05, 140.9384, 349.071, 2354.65, 2054.239, 1070.667, 293.2543, 1925.495, 2531.898, 1770.501, 954.9097, 1553.259, 788.0791, 993.8401, 1415.328, 644.2509, 1616.913, 692.37, 1969.299, 1782.933, 1269.46
106.9, 57.49561, 1940.234, 186.6846, 995.0129, 202.3729, 1170.941, 923.0153, 773.3271, 1341.564, 2.434687e-05, 371.9188, 333.6035, 2303.196, 2005.847, 1054.972, 371.1784, 1920.02, 2619.395, 1694.856, 1159.686, 1482.847, 751.3607, 1189.61, 1331.199, 610.6548, 1670.789, 653.6433, 1863.395, 1700.62, 1212.663
107, 54.97552, 1951.991, 177.235, 963.9463, 193.7765, 1337.62, 883.2706, 737.7993, 1360.758, 2.304447e-05, 355.6128, 318.8212, 2267.668, 1890.188, 1067.999, 456.7732, 1922.959, 2555.869, 1622.444, 1333.004, 1415.628, 716.3531, 1309.478, 1252.071, 794.5847, 1595.745, 617.0828, 1763.187, 1622.108, 1158.407
107.1, 174.1452, 1878.088, 168.2637, 1007.805, 185.5452, 1279.267, 845.2373, 703.9037, 1301.561, 2.181173e-05, 340.0217, 304.694, 2312.387, 1781.198, 1221.033, 565.2629, 1987.491, 2444.87, 1553.125, 1371.547, 1414.036, 682.9766, 1254.726, 1177.646, 789.3382, 1605.031, 582.5672, 1668.368, 1547.221, 1106.578
107.2, 166.5123, 1852.841, 159.7465, 958.3165, 177.6636, 1223.46, 808.8417, 671.5654, 1332.628, 2.064494e-05, 325.1142, 291.1928, 2208.429, 1854.345, 1167.74, 539.0082, 2170.357, 2338.691, 1486.768, 1314.544, 1384.194, 651.1551, 1202.264, 1227.942, 748.1763, 1580.007, 549.9822, 1578.647, 1475.79, 1057.069
107.3, 248.0873, 1770.223, 151.6605, 911.2581, 170.1168, 1170.087, 774.0132, 640.7126, 1274.654, 1.954057e-05, 310.8603, 278.2898, 2125.313, 1747.422, 1197.504, 513.9728, 2236.741, 2237.123, 1423.246, 1425.807, 1486.858, 620.8163, 1192.849, 1208.308, 799.5057, 1555.045, 519.2198, 1493.752, 1407.658, 1248.644
107.4, 256.0011, 1895.844, 143.9837, 866.5106, 162.8906, 1119.043, 1086.915, 611.2773, 1271.452, 1.849527e-05, 297.2313, 265.9586, 2250.318, 1917.224, 1145.237, 490.1003, 2321.705, 2246.395, 1362.438, 1366.549, 1419.457, 591.8911, 1349.278, 1264.79, 757.8136, 1575.674, 490.178, 1647.414, 1342.671, 1192.778
107.5, 244.7803, 1883.688, 136.6956, 823.9604, 155.9713, 1070.225, 1134.541, 583.1943, 1216.139, 1.750589e-05, 284.1998, 254.1738, 2317.499, 1867.466, 1095.251, 467.3366, 2308.854, 2148.836, 1564.273, 1309.755, 1441.958, 564.3135, 1292.862, 1269.075, 718.2956, 1521.054, 462.7607, 1824.534, 1280.684, 1139.412
107.6, 234.0514, 1799.695, 129.7763, 783.4996, 149.3459, 1023.537, 1085.688, 556.4016, 1342.77, 1.656943e-05, 271.7397, 242.9111, 2264.855, 1759.786, 1047.447, 445.6302, 2262.763, 2055.513, 1848.276, 1255.32, 1547.839, 538.0208, 1238.804, 1553.246, 893.7025, 1844.056, 436.8768, 2199.735, 1221.559, 1263.216
107.7, 223.7927, 1775.615, 123.2073, 745.0257, 143.002, 978.8862, 1038.938, 530.8397, 1466.653, 1.568307e-05, 259.8258, 232.1476, 2163.033, 1658.315, 1190.951, 424.932, 2549.712, 1966.244, 2437.18, 1203.148, 1704.789, 512.9532, 1187.008, 1592.377, 847.0983, 1827.779, 412.4408, 2359.546, 1892.72, 1279.077
107.8, 213.9837, 1698.303, 116.9708, 708.441, 136.9276, 936.183, 994.202, 506.4521, 1514.221, 1.484412e-05, 248.4343, 221.8609, 2169.249, 1774.017, 1138.97, 405.1952, 2446.332, 1880.852, 2333.052, 1199.546, 1679.745, 489.0535, 1137.376, 1735.374, 802.9243, 1785.678, 389.3716, 2563.952, 1983.286, 1221.849
107.9, 204.6046, 1761.264, 111.05, 673.6529, 131.1111, 895.3426, 984.4819, 483.185, 1448.348, 1.405006e-05, 237.5422, 212.0301, 2071.726, 1671.725, 1102.246, 386.375, 2551.699, 1799.168, 2574.184, 1177.785, 1603.6, 466.2674, 1089.82, 1700.473, 761.0539, 1808.655, 672.8102, 2509.242, 2157.301, 1222.787
108, 195.6366, 1683.345, 105.4289, 640.573, 125.5418, 856.2839, 991.0119, 460.9867, 1404.272, 1.329847e-05, 227.1277, 386.8475, 1978.586, 1575.332, 1054.137, 368.429, 2593.025, 1721.031, 2464.202, 1157.371, 1636.204, 444.5429, 1209.301, 1599.394, 793.447, 1819.324, 764.1129, 2466.683, 2057.705, 1298.864
108.1, 187.0617, 1715.182, 100.0923, 609.1175, 120.209, 938.3152, 948.3393, 439.8083, 1446.474, 1.258708e-05, 217.1698, 369.706, 1991.784, 1670.096, 1112.759, 351.3166, 2487.889, 1646.288, 2535.868, 1250.208, 1743.659, 423.8307, 1544.688, 1571.502, 957.2638, 1737.608, 820.4557, 2334.032, 1962.707, 1240.751
108.2, 178.8626, 1692.368, 95.02582, 579.2067, 115.1028, 897.3818, 961.259, 419.6029, 1412.697, 1.191375e-05, 207.6484, 353.3241, 1948.03, 1573.796, 1064.191, 334.999, 2596.344, 1574.791, 2427.524, 1198.248, 1664.617, 404.0834, 1480.101, 1478.089, 933.9713, 1749.108, 833.3827, 2402.911, 1872.095, 1265.655
108.3, 171.0229, 1676.593, 90.21581, 550.7646, 110.2134, 864.2643, 919.8675, 400.3257, 1420.909, 1.127644e-05, 198.5445, 413.2523, 2006.049, 1511.231, 1158.411, 319.4393, 2491.073, 1506.399, 2392.077, 1313.746, 1589.157, 385.2562, 1418.215, 1390.23, 1024.67, 1670.546, 871.2582, 2273.689, 2010.003, 1209.028
108.4, 163.5268, 1630.427, 85.64927, 523.7192, 105.5318, 826.5614, 912.4747, 381.9342, 1515.673, 1.067322e-05, 189.8398, 494.7662, 1957.909, 1454.049, 1298.867, 304.6023, 2390.07, 1440.977, 2499.876, 1285.886, 1578.821, 367.3062, 1493.009, 1385.403, 971.2364, 1595.513, 974.4812, 2151.416, 1917.207, 1241.536
108.5, 156.3593, 1658.991, 81.31388, 498.0018, 101.049, 790.5032, 972.3944, 364.3875, 1464.659, 1.010227e-05, 181.5166, 657.801, 1993.336, 1481.131, 1310.526, 290.4544, 2448.879, 1378.397, 2393.07, 1275.366, 1507.251, 350.1926, 1430.583, 1489.01, 920.5889, 1646.077, 919.9751, 2266.3, 1828.696, 1185.988
108.6, 149.5059, 1673.872, 77.19794, 473.5473, 96.75661, 756.0181, 974.8853, 347.647, 1501.174, 9.561862e-06, 173.5584, 753.8825, 1903.721, 1526.712, 1253.326, 365.6811, 2644.497, 1318.534, 2555.132, 1294.926, 1499.067, 333.8763, 1543.309, 1763.197, 872.5826, 1679.746, 868.5177, 2348.322, 2036.475, 1132.926
108.7, 142.9529, 1599.234, 73.29034, 450.2937, 92.64657, 723.0373, 989.2505, 331.6756, 1435.868, 9.050363e-06, 165.9491, 742.8343, 1986.264, 1539.137, 1198.623, 375.6658, 2537.273, 1261.271, 2445.964, 1241.108, 1559.422, 318.3203, 1510.841, 1796.509, 827.0797, 1657.552, 819.9385, 2411.595, 2021.84, 1190.1
108.8, 136.6872, 1667.868, 69.58053, 428.1819, 88.71112, 691.4952, 1012.91, 316.438, 1373.403, 8.566225e-06, 158.6734, 709.9188, 1972.319, 1450.389, 1186.392, 408.4167, 2481.249, 1206.495, 2341.461, 1189.526, 1488.731, 303.489, 1487.717, 1747.304, 865.1783, 1789.987, 774.0765, 2420.599, 1928.498, 1136.853
108.9, 130.6961, 1603.621, 66.0585, 407.1559, 84.94284, 661.3292, 969.2945, 301.9003, 1482.367, 8.107985e-06, 151.7168, 678.4617, 1883.649, 1475.854, 1134.61, 421.025, 2547.727, 1154.098, 2527.875, 1322.42, 1578.671, 289.3487, 1425.512, 1749.76, 820.0615, 1736.242, 730.7797, 2529.833, 1839.465, 1210.855
109, 124.9675, 1532.115, 62.71476, 387.1624, 81.33463, 632.4792, 1052.762, 288.0306, 1417.88, 7.674259e-06, 145.0651, 648.3986, 1871.12, 1410.982, 1167.919, 425.8485, 2573.371, 1103.976, 2544.975, 1284.593, 1555.015, 275.8673, 1413.735, 1717.255, 812.0139, 1685.62, 689.9046, 2572.268, 1936.956, 1156.68
109.1, 119.4901, 1468.87, 59.54026, 368.1508, 77.87969, 608.7563, 1007.431, 274.798, 1356.197, 7.263734e-06, 138.705, 746.6459, 1794.722, 1481.124, 1116.943, 406.0691, 2469.031, 1056.031, 2497.945, 1231.204, 1484.524, 263.014, 1466.885, 1809.667, 815.9846, 1609.91, 651.3159, 2433.939, 1914.083, 1185.677
109.2, 114.2527, 1454.839, 56.52646, 350.0726, 74.57151, 582.1997, 964.0512, 262.1734, 1429.739, 6.87517e-06, 132.6238, 713.5615, 1812.061, 1487.215, 1068.192, 432.5246, 2609.592, 1010.169, 2564.264, 1294.161, 1475.793, 250.7596, 1521.917, 1736.735, 773.4331, 1622.514, 614.8855, 2303.049, 2041.464, 1246.372
109.3, 109.2449, 1431.217, 53.66521, 488.3694, 71.40385, 691.9408, 922.5395, 250.1288, 1419.304, 6.507391e-06, 126.8092, 681.943, 1730.595, 1401.461, 1021.569, 412.4351, 2503.783, 1164.39, 2527.099, 1240.375, 1567.312, 239.0761, 1458.283, 1633.501, 858.757, 1681.23, 580.4928, 2606.565, 2006.325, 1190.608
109.4, 104.4566, 1489.761, 50.94878, 464.3879, 68.37076, 661.7553, 963.4182, 238.6375, 1357.559, 6.159286e-06, 121.2495, 651.7256, 1817.066, 1320.651, 1056.576, 393.2787, 2525.4, 1113.821, 2462.435, 1188.824, 1548.296, 227.937, 1452.21, 1585.701, 813.975, 1650.202, 548.0238, 2466.391, 2030.445, 1137.339
109.5, 99.87823, 1443.084, 48.36986, 441.584, 65.4665, 632.8867, 921.9337, 227.6741, 1362.631, 5.829803e-06, 115.9336, 622.8471, 1926.107, 1303.118, 1152.163, 375.0121, 2534.578, 1065.449, 2455.752, 1139.415, 1478.109, 217.3169, 1409.806, 1670.255, 771.5284, 1605.823, 517.3709, 2440.219, 2008.873, 1136.531
109.6, 95.50048, 1549.871, 45.92148, 419.8999, 62.68561, 605.2774, 984.6738, 217.2144, 1334.067, 5.517945e-06, 110.8507, 595.2483, 1839.514, 1227.979, 1101.875, 357.5939, 2431.811, 1019.177, 2485.762, 1092.06, 1554.622, 207.1916, 1397.712, 1687.894, 797.5049, 1632.698, 730.2568, 2412.627, 2124.509, 1298.525
109.7, 133.3407, 1606.554, 43.59703, 399.2806, 60.02284, 578.8726, 942.274, 207.2353, 1342.25, 5.22277e-06, 105.9907, 568.8724, 1756.815, 1298.044, 1133.158, 400.6775, 2525.492, 974.9149, 2481.011, 1046.673, 1484.149, 197.5381, 1339.271, 1587.563, 755.9171, 1559.364, 689.411, 2494.544, 2350.037, 1240.428
109.8, 251.0902, 1534.918, 41.39024, 379.6739, 57.47319, 651.6407, 901.7001, 197.7146, 1283.857, 4.943384e-06, 101.3438, 543.6652, 1734.306, 1291.661, 1083.7, 382.0672, 2423.094, 932.575, 2586.619, 1061.532, 1416.87, 188.3343, 1416.372, 1698.736, 814.2714, 1709.925, 738.7485, 2433.312, 2520.569, 1289.749
109.9, 240.0847, 1506.766, 39.29515, 361.0299, 55.03184, 635.3463, 933.9478, 188.6313, 1228.005, 4.678944e-06, 96.90057, 519.575, 1746.928, 1278.802, 1113.574, 364.3213, 2324.847, 892.074, 2476.106, 1067.7, 1523.341, 179.5594, 1406.128, 1597.761, 771.8093, 1684.167, 697.4277, 2532.673, 2404.202, 1275.016
110, 229.5616, 1533.317, 37.30611, 343.3014, 52.69419, 607.6297, 893.7323, 179.9653, 1174.583, 4.42865e-06, 92.65218, 496.5522, 1717.929, 1205.065, 1140.886, 347.3997, 2366.068, 853.3318, 2510.919, 1032.922, 1454.286, 171.1933, 1347.335, 1698.651, 731.5614, 1608.522, 763.3793, 2396.472, 2293.208, 1333.696
110.1, 219.4997, 1551.073, 35.41775, 326.4435, 50.45584, 581.1223, 873.4076, 171.6974, 1352.091, 4.191745e-06, 88.59004, 537.4581, 1640.695, 1212.88, 1108.732, 331.264, 2449.826, 816.2723, 2403.64, 1039.5, 1547.902, 163.217, 1426.349, 1687.11, 1050.402, 1536.274, 720.6808, 2523.833, 2187.338, 1355.746
