 , C000, C001, C003, C004, C060, C083
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted
304.9649695009438, 14.62205, 3.592373, 37.23086, 2.1307, 234.5313, 563.7746
305.0648924922612, 13.84195, 3.443033, 38.1585, 2.036849, 229.9759, 561.2922
305.1648154835787, 13.10346, 3.299902, 36.5801, 1.947133, 254.3062, 543.6554
305.2647384748962, 12.40438, 3.162721, 35.06699, 1.861367, 243.4775, 557.0164
305.3646614662136, 19.22102, 3.031243, 33.61647, 1.77938, 236.0448, 559.1318
305.4645844575311, 24.89191, 2.90523, 32.22595, 1.701004, 233.5589, 544.3716
305.5645074488486, 23.5639, 2.784456, 30.89294, 1.62608, 241.4265, 544.7814
305.6644304401661, 22.30674, 2.668703, 29.61508, 1.554456, 244.2781, 539.0182
305.7643534314836, 21.11665, 2.557761, 28.39007, 1.485987, 233.8764, 524.7417
305.8642764228011, 19.99005, 2.451432, 27.21574, 1.420534, 223.9176, 502.5548
305.9641994141185, 18.92356, 2.349523, 26.08998, 1.357964, 260.3257, 523.3918
306.064122405436, 17.91396, 2.25185, 25.01078, 1.29815, 249.2407, 514.7252
306.1640453967535, 16.95823, 2.158238, 23.97623, 1.240971, 270.7982, 503.1995
306.263968388071, 16.05349, 2.068517, 22.98447, 1.18631, 259.2673, 509.7948
306.3638913793885, 15.19702, 1.982526, 22.03373, 1.134056, 260.2714, 510.8323
306.4638143707059, 14.38624, 1.90011, 21.12232, 1.084105, 256.2733, 491.5551
306.5637373620234, 13.61872, 1.82112, 20.24861, 1.036353, 263.0867, 485.2326
306.6636603533409, 19.66677, 1.745414, 19.41104, 0.9907052, 266.8791, 488.6645
306.7635833446583, 18.61753, 1.672855, 18.60812, 0.9470677, 255.515, 480.8343
306.8635063359758, 17.62426, 1.603312, 17.8384, 0.9053524, 250.9339, 460.5039
306.9634293272933, 16.68398, 1.536661, 17.10053, 0.8654744, 240.2488, 477.7777
307.0633523186108, 21.43675, 1.47278, 16.39318, 0.8273529, 265.6754, 474.9768
307.1632753099283, 23.24746, 1.411554, 15.71509, 0.7909106, 254.3626, 469.2952
307.2631983012458, 22.00718, 1.352874, 15.06504, 0.7560735, 256.8539, 456.4919
307.3631212925632, 23.54773, 1.296634, 14.44189, 0.7227708, 245.9167, 450.0896
307.4630442838807, 24.00179, 1.242731, 13.84451, 0.690935, 252.1779, 441.8249
307.5629672751982, 22.72126, 1.191069, 13.27184, 0.6605015, 254.5435, 462.964
307.6628902665157, 21.50906, 1.141555, 12.72286, 0.6314085, 243.7047, 450.8134
307.7628132578332, 20.36152, 1.094099, 12.19659, 0.6035969, 243.5411, 444.6772
307.8627362491506, 21.48453, 1.048616, 11.69208, 0.5770103, 255.0796, 431.833
307.9626592404681, 20.3383, 1.005023, 11.20845, 0.5515949, 244.218, 440.3823
308.0625822317856, 25.71609, 0.9632432, 10.74482, 0.5272988, 242.8497, 437.9661
308.162505223103, 24.34411, 0.9232, 10.30037, 0.504073, 243.1597, 419.4482
308.2624282144205, 23.04532, 0.8848214, 9.874299, 0.4818701, 248.0219, 419.2002
308.362351205738, 21.81583, 0.8480383, 9.465856, 0.4606452, 237.4608, 405.9108
308.4622741970555, 20.65193, 0.8127843, 9.074307, 0.4403552, 227.3495, 399.2094
308.562197188373, 19.55013, 0.7789958, 8.698955, 0.420959, 237.8357, 399.3312
308.6621201796905, 21.51177, 0.746612, 8.339128, 0.402417, 227.7084, 403.9651
308.7620431710079, 20.36409, 0.7155743, 7.994186, 0.3846918, 218.0123, 386.8848
308.8619661623254, 21.55613, 0.685827, 7.663512, 0.3677474, 232.7645, 381.2401
308.9618891536429, 21.58231, 0.6573163, 7.346516, 0.3515492, 222.8531, 375.2225
309.0618121449604, 26.61415, 0.6299909, 7.042633, 0.3360646, 213.3637, 385.0261
309.1617351362779, 25.19426, 0.6038014, 6.751319, 0.321262, 246.4416, 385.8824
309.2616581275953, 23.85011, 0.5787006, 6.472055, 0.3071114, 256.1277, 387.4295
309.3615811189128, 27.23091, 0.5546433, 6.204343, 0.2935841, 251.1593, 387.0348
309.4615041102303, 30.55139, 0.5315861, 5.947705, 0.2806526, 264.2035, 376.1566
309.5614271015477, 28.92144, 0.5094873, 5.701682, 0.2682907, 252.9534, 378.3703
309.6613500928652, 35.73864, 0.4883073, 5.465836, 0.2564734, 256.0867, 364.9316
309.7612730841827, 33.83194, 0.4680077, 5.239746, 0.2451765, 245.1822, 395.4693
309.8611960755002, 32.02697, 0.4485521, 5.023007, 0.2343773, 250.6331, 394.875
309.9611190668177, 30.31829, 0.4299052, 4.815234, 0.2240537, 264.9142, 412.0947
310.0610420581352, 28.70078, 0.4120335, 4.616055, 0.2141848, 253.6338, 416.6374
310.1609650494526, 27.16956, 0.3949047, 4.425115, 0.2047506, 253.5803, 415.8973
310.2608880407701, 25.72003, 0.378488, 4.242073, 0.195732, 249.1966, 398.3125
310.3608110320876, 24.34783, 0.3627538, 4.066603, 0.1871106, 258.603, 424.0503
310.4607340234051, 23.04885, 0.3476737, 3.898391, 0.178869, 247.5914, 406.1208
310.5606570147226, 21.81917, 0.3332205, 3.737136, 0.1709904, 261.6031, 401.7836
310.66058000604, 20.65509, 0.3193681, 3.582552, 0.1634588, 250.4637, 398.563
310.7605029973575, 19.55312, 0.3060915, 3.434362, 0.1562589, 243.1563, 381.7111
310.860425988675, 18.50993, 0.2933669, 3.292302, 0.1493762, 246.1948, 393.5174
310.9603489799924, 17.52241, 0.2811713, 3.156119, 0.1427967, 237.9279, 381.8433
311.0602719713099, 16.58757, 4.291397, 3.025568, 0.1365069, 253.5901, 380.5506
311.1601949626274, 25.30563, 9.940035, 2.900418, 0.1304942, 264.6561, 379.0454
311.2601179539449, 23.95554, 9.526815, 2.780444, 0.1247463, 253.3867, 373.2485
311.3600409452624, 53.75666, 9.130774, 2.665433, 0.1192516, 247.8675, 384.2816
311.4599639365799, 50.88868, 10.75881, 2.555179, 0.113999, 268.4141, 389.7642
311.5598869278973, 50.90715, 19.70193, 2.449486, 0.1089777, 271.7291, 398.4881
311.6598099192148, 48.1912, 18.8829, 2.348165, 0.1041776, 260.1585, 408.536
311.7597329105323, 70.01114, 19.41124, 2.251034, 0.09958887, 254.0232, 399.4711
311.8596559018497, 66.27596, 31.079, 2.157922, 0.09520229, 248.9087, 392.6116
311.9595788931672, 62.74006, 29.78701, 2.068661, 0.09100892, 251.4505, 386.8391
312.0595018844847, 59.39281, 28.54872, 1.983092, 0.08700027, 247.2966, 401.1311
312.1594248758022, 56.22413, 28.67787, 1.901063, 0.08316818, 244.5829, 399.5984
312.2593478671197, 53.22451, 27.48569, 1.822427, 0.07950488, 250.1904, 393.8122
312.3592708584371, 50.38492, 26.34308, 1.747043, 0.07600293, 239.5369, 377.1612
312.4591938497546, 47.69683, 25.24796, 1.674778, 0.07265524, 232.0077, 372.823
312.5591168410721, 48.31036, 32.85689, 1.605502, 0.06945501, 244.6254, 367.8227
312.6590398323896, 45.73295, 31.49099, 1.539091, 0.06639573, 244.0958, 368.6089
312.7589628237071, 43.29304, 30.18187, 1.475428, 0.06347121, 246.1381, 367.2594
312.8588858150246, 40.98331, 28.92717, 1.414398, 0.0606755, 235.6572, 351.7311
312.958808806342, 49.08264, 27.72463, 1.355892, 0.05800293, 225.6227, 348.2792
313.0587317976595, 53.50024, 26.57208, 1.299807, 0.05544808, 238.3091, 354.0975
313.1586547889769, 50.64594, 30.07177, 1.246041, 0.05300577, 228.1616, 353.1314
313.2585777802944, 49.69517, 28.82165, 1.194499, 0.05067103, 218.4462, 338.2005
313.3585007716119, 47.04387, 27.6235, 1.14509, 0.04843913, 222.5897, 357.7444
313.4584237629294, 61.74502, 26.47515, 1.097724, 0.04630553, 213.1116, 358.7549
313.5583467542469, 58.45085, 31.7396, 1.052317, 0.04426592, 241.653, 355.005
313.6582697455644, 55.33243, 30.42015, 1.008789, 0.04231614, 245.9511, 364.6608
313.7581927368818, 52.38038, 29.15554, 0.967061, 0.04045225, 240.5177, 395.3652
313.8581157281993, 49.58582, 27.94351, 0.9270592, 0.03867045, 256.7226, 384.8921
313.9580387195168, 48.83992, 26.78186, 0.888712, 0.03696714, 245.791, 386.676
314.0579617108343, 54.30255, 25.66851, 0.851951, 0.03533885, 245.6032, 382.2673
314.1578847021518, 59.10163, 24.60143, 0.8167107, 0.03378228, 254.5468, 398.9404
314.2578076934693, 55.94849, 24.47031, 0.782928, 0.03229428, 245.5005, 382.0726
314.3577306847867, 52.96357, 23.45305, 0.7505427, 0.03087182, 257.9637, 384.7673
314.4576536761042, 50.13791, 22.47808, 0.719497, 0.02951201, 259.2602, 383.0385
314.5575766674216, 53.83272, 26.67743, 0.6897355, 0.0282121, 252.9777, 395.1851
314.6574996587391, 50.96068, 25.56841, 0.6612051, 0.02696944, 262.2619, 386.7571
314.7574226500566, 48.24187, 24.5055, 0.6338548, 0.02578152, 251.0944, 400.9134
314.8573456413741, 45.66811, 23.48678, 0.6076359, 0.02464593, 258.9713, 408.0399
314.9572686326916, 43.23166, 24.97725, 0.5825014, 0.02356035, 249.9539, 439.7151
315.0571916240091, 40.9252, 23.93892, 0.5584067, 0.02252259, 254.7721, 456.5149
315.1571146153265, 40.52758, 22.94375, 0.5353085, 0.02153054, 255.64, 478.0276
315.257037606644, 38.36538, 21.98995, 0.5131659, 0.02058219, 260.4317, 489.7133
315.3569605979615, 36.85006, 21.0758, 0.4919391, 0.01967561, 260.2431, 527.3336
315.456883589279, 34.88407, 20.19965, 0.4715904, 0.01880896, 249.1616, 511.1755
315.5568065805965, 42.21118, 19.35992, 0.4520834, 0.01798048, 246.2235, 515.8068
315.656729571914, 39.95916, 18.55511, 0.4333833, 0.0171885, 266.5911, 501.9898
315.7566525632314, 37.8273, 17.78375, 0.4154567, 0.0164314, 269.9054, 526.1035
315.8565755545489, 41.22525, 17.04445, 0.3982716, 0.01570765, 258.4125, 513.5056
315.9564985458663, 39.02583, 16.3359, 0.3817973, 0.01501577, 254.2755, 511.8061
316.0564215371838, 36.94376, 15.65679, 0.3660046, 0.01435438, 262.9418, 504.3807
316.1563445285013, 34.97277, 15.00592, 0.350865, 0.01372211, 255.7325, 483.0547
316.2562675198188, 33.10693, 14.3821, 0.3363518, 0.01311769, 261.538, 479.989
316.3561905111363, 34.36819, 13.78422, 0.3224388, 0.0125399, 258.0694, 468.0873
316.4561135024538, 33.01049, 13.21119, 0.3091013, 0.01198756, 277.3316, 467.1786
316.5560364937712, 32.47339, 12.66199, 0.2963156, 0.01145954, 265.5225, 486.7101
316.6559594850887, 35.38289, 12.13561, 0.2840587, 0.01095479, 267.7002, 471.551
316.7558824764062, 36.09538, 14.24522, 0.2723088, 0.01047226, 258.8487, 455.8322
316.8558054677237, 34.16965, 13.65303, 0.2610449, 0.01001099, 250.7355, 457.53
316.9557284590412, 32.34666, 13.08545, 0.250247, 0.009570039, 258.4639, 451.1519
317.0556514503587, 35.01723, 12.54148, 0.2398957, 0.009148508, 256.836, 439.3287
317.1555744416761, 33.14902, 12.02011, 0.2299726, 0.008745546, 245.8996, 450.4306
317.2554974329936, 31.38048, 11.52042, 0.2204599, 0.008360332, 248.8062, 438.6703
317.355420424311, 29.70629, 11.0415, 0.2113407, 0.007992085, 250.1115, 438.367
317.4553434156285, 28.12143, 10.58249, 0.2025988, 0.007640059, 266.6339, 423.414
317.555266406946, 26.62112, 10.14256, 0.1942184, 0.007303538, 266.9036, 420.8291
317.6551893982635, 25.20085, 9.720925, 0.1861847, 0.00698184, 255.5385, 412.6938
317.755112389581, 23.85636, 9.316814, 0.1784833, 0.006674312, 244.6574, 420.7184
317.8550353808985, 22.58359, 8.929502, 0.1711005, 0.006380329, 253.0412, 417.0504
317.9549583722159, 21.37873, 8.917754, 0.164023, 0.006099295, 261.5589, 407.1308
318.0548813635334, 20.23815, 8.650912, 0.1572383, 0.00583064, 250.4214, 416.1189
318.1548043548509, 19.15842, 8.291283, 0.1507343, 0.005573819, 245.3566, 429.3428
318.2547273461684, 18.1363, 7.946604, 0.1444992, 0.00532831, 261.0709, 411.1895
318.3546503374859, 17.16871, 7.616253, 0.1385221, 0.005093614, 249.9542, 405.6607
318.4545733288033, 16.25274, 7.299636, 0.1327923, 0.004869256, 239.3108, 394.5843
318.5544963201208, 15.38563, 6.996181, 0.1272994, 0.00465478, 229.1207, 377.9006
318.6544193114383, 14.56479, 6.705341, 0.1220337, 0.004449752, 245.9478, 383.8622
318.7543423027557, 13.78774, 6.426592, 0.1169859, 0.004253754, 235.475, 367.6319
318.8542652940732, 21.08719, 6.159431, 0.1121469, 0.00406639, 225.4482, 381.0514
318.9541882853907, 22.18925, 5.903375, 0.107508, 0.003887278, 233.3742, 366.9736
319.0541112767082, 21.00543, 5.657964, 0.103061, 0.003716056, 231.7621, 371.5194
319.1540342680257, 19.88477, 5.422756, 0.09879795, 0.003552375, 243.5944, 362.2444
319.2539572593432, 18.82389, 5.197325, 0.09471124, 0.003395904, 240.2618, 361.7621
319.3538802506606, 17.81962, 4.981266, 0.09079357, 0.003246325, 244.5384, 351.5303
319.4538032419781, 16.86892, 4.774188, 0.08703796, 0.003103335, 240.2376, 350.0073
319.5537262332956, 15.96894, 4.575719, 0.0834377, 0.002966642, 237.7802, 353.4431
319.653649224613, 20.29582, 4.3855, 0.07998636, 0.002835971, 241.6427, 347.496
319.7535722159305, 19.21302, 4.20319, 0.07667778, 0.002711055, 246.4289, 364.2086
319.853495207248, 18.18798, 4.028458, 0.07350605, 0.002591642, 244.4267, 360.9606
319.9534181985655, 19.43856, 3.86099, 0.07046552, 0.002477488, 244.0125, 350.6721
320.053341189883, 18.40149, 3.700484, 0.06755076, 0.002368362, 233.6221, 366.3047
320.1532641812004, 19.48245, 3.54665, 0.06475657, 0.002264043, 230.8237, 350.8167
320.2531871725179, 19.48541, 3.399211, 0.06207796, 0.002164319, 239.9345, 344.8097
320.3531101638354, 18.44584, 3.257902, 0.05951015, 0.002068988, 229.7178, 346.0001
320.4530331551529, 34.21436, 3.122467, 0.05704855, 0.001977855, 219.9361, 331.3707
320.5529561464704, 32.38898, 2.992662, 0.05468878, 0.001890737, 232.8515, 335.6937
320.6528791377879, 30.661, 2.868253, 0.05242661, 0.001807456, 234.9662, 333.3023
320.7528021291053, 30.44876, 2.749016, 0.05025802, 0.001727843, 235.4985, 332.2444
320.8527251204228, 31.1247, 2.634736, 0.04817913, 0.001651737, 229.9913, 347.7317
320.9526481117403, 29.46416, 2.525207, 0.04618624, 0.001578983, 245.2548, 353.1641
321.0525711030577, 27.89221, 2.420231, 0.04427578, 0.001509434, 236.7989, 346.0657
321.1524940943752, 26.40413, 2.319619, 0.04244434, 0.001442948, 240.2212, 362.9526
321.2524170856927, 24.99544, 2.223189, 0.04068866, 0.001379391, 234.0725, 380.0837
321.3523400770102, 23.6619, 2.130768, 0.0390056, 0.001318633, 226.3025, 372.6042
321.4522630683277, 22.39951, 2.04219, 0.03739216, 0.001260551, 251.4013, 373.7744
321.5521860596451, 21.20447, 1.957293, 0.03584546, 0.001205028, 253.8929, 374.9394
321.6521090509626, 20.07319, 1.875926, 0.03436274, 0.00115195, 243.0818, 382.8194
321.7520320422801, 29.44546, 1.797941, 0.03294135, 0.00110121, 253.479, 385.8008
321.8519550335976, 27.87451, 1.723199, 0.03157875, 0.001052705, 242.6856, 381.3217
321.9518780249151, 26.38737, 1.651563, 0.03027252, 0.001006337, 238.4114, 382.1934
322.0518010162326, 24.97958, 1.582906, 0.02902031, 0.0009620109, 236.3905, 366.0337
322.15172400755, 27.07106, 1.517102, 0.02781991, 0.0009196373, 243.344, 369.4941
322.2516469988675, 25.62679, 1.454034, 0.02666916, 0.0008791301, 232.9821, 353.8713
322.351569990185, 24.25957, 1.393588, 0.025566, 0.0008404072, 226.5452, 352.2493
322.4514929815024, 22.96529, 1.335655, 0.02450848, 0.0008033898, 236.5068, 337.3556
322.5514159728199, 25.4151, 1.28013, 0.02349471, 0.000768003, 226.436, 337.1824
322.6513389641374, 25.91496, 1.226914, 0.02252286, 0.0007341749, 236.7451, 343.997
322.7512619554549, 34.2711, 1.175909, 0.02159122, 0.0007018367, 239.4816, 356.5144
322.8511849467724, 32.4427, 1.127025, 0.02069812, 0.000670923, 229.2842, 359.0892
322.9511079380898, 30.71184, 1.080173, 0.01984195, 0.0006413709, 219.521, 376.0983
323.0510309294073, 29.07333, 1.035269, 0.0190212, 0.0006131205, 231.0736, 360.1963
323.1509539207248, 27.52223, 0.9922318, 0.0182344, 0.0005861145, 237.3384, 379.0819
323.2508769120423, 33.24553, 0.9509835, 0.01748015, 0.000560298, 235.4215, 363.0538
323.3507999033598, 31.47185, 0.9114499, 0.0167571, 0.0005356186, 250.5933, 360.2607
323.4507228946773, 29.79279, 0.8735598, 0.01606395, 0.0005120263, 239.9228, 371.9848
323.5506458859947, 28.20331, 0.8372448, 0.01539947, 0.0004894732, 229.7065, 365.0746
323.6505688773122, 27.37931, 0.8024395, 0.01476249, 0.0004679134, 219.9254, 367.0095
323.7504918686297, 43.86489, 0.7690811, 0.01415185, 0.0004473033, 226.1609, 380.6336
323.8504148599471, 41.52465, 0.7371094, 0.01356647, 0.000427601, 216.5307, 364.5399
323.9503378512646, 39.30926, 0.7064669, 0.0130053, 0.0004087665, 207.3105, 349.1265
324.0502608425821, 37.21207, 0.6770982, 0.01246734, 0.0003907616, 198.483, 334.3649
324.1501838338996, 41.83679, 0.6489503, 0.01195164, 0.0003735498, 190.0313, 320.2274
324.2501068252171, 39.60475, 0.6219727, 0.01145727, 0.0003570961, 209.0288, 345.0902
324.3500298165345, 39.90033, 0.5961165, 0.01098335, 0.0003413671, 200.1281, 368.2642
324.449952807852, 37.7716, 0.5713352, 0.01052903, 0.000326331, 202.9405, 379.6094
324.5498757991695, 35.75644, 0.5475841, 0.0100935, 0.0003119571, 194.299, 424.2743
324.649798790487, 33.84879, 0.5248203, 0.009675991, 0.0002982164, 186.0255, 406.3353
324.7497217818045, 32.04292, 0.5030028, 0.00927575, 0.0002850809, 178.1043, 389.1548
324.849644773122, 30.33339, 0.4820924, 0.008892065, 0.000272524, 170.5204, 400.4215
324.9495677644394, 28.71507, 0.4620512, 0.008524251, 0.0002605201, 163.2594, 393.8255
325.0494907557569, 27.18309, 0.4428431, 0.008171652, 0.0002490451, 156.3076, 377.174
325.1494137470744, 32.57427, 0.4244336, 0.007833636, 0.0002380754, 169.7598, 405.4939
325.2493367383918, 30.83639, 0.4067893, 0.007509603, 0.0002275889, 162.5312, 400.9889
325.3492597297093, 29.19124, 0.3898786, 0.007198974, 0.0002175643, 175.8948, 384.0344
325.4491827210268, 27.63385, 0.3736708, 0.006901193, 0.0002079813, 168.405, 367.7968
325.5491057123443, 26.15955, 0.3581369, 0.00661573, 0.0001988204, 179.9948, 360.4286
325.6490287036618, 24.76391, 1.42727, 0.006342075, 0.000190063, 172.3304, 410.1687
325.7489516949792, 37.13478, 1.367937, 0.006079739, 0.0001816913, 193.2527, 434.8052
325.8488746862967, 35.15359, 1.31107, 0.005828255, 0.0001736884, 202.1139, 449.5217
325.9487976776142, 33.27811, 1.256567, 0.005587174, 0.0001660379, 221.2541, 448.9751
326.0487206689317, 31.50268, 1.20433, 0.005356064, 0.0001587245, 211.8328, 461.9679
326.1486436602491, 29.82198, 1.154264, 0.005134514, 0.0001517331, 225.1888, 442.4352
326.2485666515666, 34.57317, 1.10628, 0.004922128, 0.9933717, 225.8501, 462.3426
326.3484896428841, 32.72865, 1.060291, 0.004718528, 9.685152, 216.2331, 446.92
326.4484126342016, 30.98254, 1.016213, 0.004523349, 9.258552, 210.0037, 432.0359
326.5483356255191, 40.73347, 0.9739678, 0.004336244, 8.850741, 223.4015, 437.606
326.6482586168365, 41.20015, 0.9334787, 0.004156878, 8.460894, 231.3812, 424.8486
326.748181608154, 45.39557, 0.8946728, 0.003984932, 8.088218, 239.4253, 441.048
326.8481045994715, 42.97366, 0.8574801, 0.003820098, 9.317412, 234.4904, 430.2557
326.948027590789, 40.68097, 0.8218336, 0.003662082, 13.87328, 234.6514, 438.7192
327.0479505821065, 38.51059, 0.7876689, 0.003510603, 13.26221, 237.5386, 441.8783
327.1478735734239, 36.45601, 0.7549245, 0.003365389, 12.67805, 227.4239, 451.0713
327.2477965647414, 34.51104, 2.221366, 0.003226182, 23.52432, 238.8802, 434.1638
327.3477195560589, 32.66983, 2.129021, 0.003092733, 22.48815, 228.7083, 441.6079
327.4476425473763, 30.92686, 2.040515, 0.002964804, 21.49762, 218.9697, 443.8004
327.5475655386938, 29.27687, 1.955688, 0.002842167, 20.55071, 223.8947, 442.0434
327.6474885300113, 27.71492, 1.874388, 0.002724603, 19.64552, 234.7489, 436.8553
327.7474115213288, 26.2363, 1.796467, 0.002611902, 18.78019, 224.753, 426.9306
327.8473345126463, 24.83656, 1.721786, 0.002503862, 17.95298, 231.4836, 421.6636
327.9472575039638, 23.5115, 1.650209, 0.002400292, 17.16221, 237.9534, 419.4458
328.0471804952812, 36.84403, 1.581607, 0.002301005, 16.40627, 227.821, 429.2757
328.1471034865987, 34.87836, 1.515858, 0.002205826, 18.36632, 230.821, 418.7182
328.2470264779162, 33.01756, 1.452842, 0.002114583, 17.55734, 227.9774, 411.1078
328.3469494692337, 31.25603, 3.736134, 0.002027115, 16.78399, 218.2698, 411.5178
328.4468724605512, 29.58849, 3.580818, 0.001943265, 16.04471, 230.0553, 415.6419
328.5467954518686, 28.0099, 3.431959, 0.001862883, 15.95157, 227.2098, 423.8278
328.6467184431861, 26.51554, 5.477534, 0.001785826, 16.03733, 227.4031, 412.2304
328.7466414345036, 30.02939, 5.249826, 0.001711957, 15.33094, 227.9686, 405.3359
328.846564425821, 30.69347, 5.031585, 0.001641143, 14.65566, 228.647, 400.0778
328.9464874171385, 29.05593, 4.822415, 4.986714, 14.01012, 242.6302, 426.135
329.046410408456, 27.50577, 11.73285, 4.780442, 13.39302, 236.0276, 409.8502
329.1463333997735, 32.54249, 11.2451, 4.582702, 12.8031, 235.2516, 422.2481
329.246256391091, 30.80631, 10.77763, 5.885097, 12.23916, 228.608, 418.2748
329.3461793824085, 29.16276, 10.32959, 9.846545, 11.70007, 249.7394, 434.3415
329.4461023737259, 27.60689, 9.900175, 9.43925, 11.18471, 239.1052, 423.8954
329.5460253650434, 26.13403, 9.488612, 9.048802, 10.69206, 233.4239, 420.2251
329.6459483563609, 24.73975, 9.608637, 8.674505, 22.13874, 233.7751, 440.334
329.7458713476784, 23.41985, 9.209194, 8.31569, 21.1636, 232.6462, 421.716
329.8457943389959, 22.17038, 8.826356, 7.971717, 20.23141, 222.7398, 410.3098
329.9457173303133, 20.98756, 8.459434, 7.641973, 19.34027, 243.0183, 414.5907
330.0456403216308, 19.86785, 8.107764, 7.325868, 18.4884, 232.6703, 412.1037
330.1455633129483, 18.80788, 7.770714, 7.022838, 17.67404, 222.7629, 416.987
330.2454863042657, 25.887, 7.447676, 6.732343, 16.89555, 227.0405, 402.5995
330.3454092955832, 24.5059, 7.138066, 6.453865, 16.15136, 232.885, 385.5769
330.4453322869007, 23.19848, 6.841328, 6.186905, 15.43994, 226.3927, 401.851
330.5452552782182, 21.96081, 6.556925, 5.930988, 14.75986, 224.0028, 398.3613
330.6451782695357, 20.78918, 6.284346, 5.685657, 14.10973, 222.6815, 396.8874
330.7451012608532, 19.68005, 6.023098, 5.450473, 13.48824, 234.1917, 404.0034
330.8450242521706, 18.6301, 6.78893, 5.225018, 12.89413, 236.1123, 397.2831
330.9449472434881, 17.63616, 6.506706, 5.008889, 12.32618, 228.9955, 387.7934
331.0448702348056, 28.81427, 6.236214, 4.8017, 11.78325, 241.044, 394.0894
331.1447932261231, 27.27699, 5.976966, 4.603081, 11.26424, 236.4915, 390.0522
331.2447162174406, 28.2977, 5.728497, 4.412677, 10.76808, 243.7639, 381.7017
331.344639208758, 26.78798, 6.722354, 4.23015, 10.29378, 233.3841, 387.6888
331.4445622000755, 25.35881, 6.442897, 4.055172, 9.840373, 229.1398, 400.1787
331.544485191393, 25.52452, 6.175058, 3.887433, 9.406936, 240.0699, 404.9496
331.6444081827104, 24.16276, 6.828295, 3.726632, 8.99259, 229.8474, 412.7754
331.7443311740279, 22.87365, 6.544434, 3.572483, 8.596495, 232.6714, 404.0595
331.8442541653454, 21.65331, 6.272374, 3.424709, 8.217846, 241.8468, 386.9753
331.9441771566629, 20.49808, 6.011623, 3.283049, 7.855875, 231.5486, 403.7724
332.0441001479804, 19.40449, 5.761713, 3.147248, 7.509849, 225.9821, 386.7003
332.1440231392979, 18.36923, 7.692882, 3.017064, 7.179063, 244.4965, 394.1684
332.2439461306153, 20.02569, 7.373079, 2.892265, 6.862848, 234.0855, 377.5024
332.3438691219328, 18.95729, 7.066571, 2.772629, 6.560561, 229.068, 361.541
332.4437921132503, 17.9459, 6.772805, 2.657941, 6.271588, 236.0939, 350.828
332.5437151045678, 16.98846, 6.491251, 2.547997, 5.995345, 226.0407, 371.8862
332.6436380958853, 16.08211, 6.221401, 2.442601, 5.731268, 226.9663, 363.6757
332.7435610872027, 15.22411, 5.96277, 2.341564, 5.478824, 240.1133, 375.9495
332.8434840785202, 14.41189, 5.71489, 2.244707, 5.237499, 229.889, 383.6995
332.9434070698377, 13.64299, 7.748689, 2.151856, 5.006804, 235.9167, 386.9813
333.0433300611551, 12.91512, 7.426566, 2.062846, 4.78627, 234.4435, 370.6191
333.1432530524726, 12.22609, 7.117835, 1.977518, 4.575449, 224.4606, 354.9488
333.2431760437901, 17.63437, 6.821937, 1.895719, 4.373915, 220.3662, 380.5971
333.3430990351076, 16.69356, 8.04565, 1.817304, 4.181258, 223.4051, 378.3247
333.4430220264251, 15.80294, 7.711182, 1.742133, 3.997086, 235.2449, 369.5343
333.5429450177426, 14.95983, 7.390618, 1.67007, 3.821027, 225.2278, 358.1501
333.64286800906, 14.16171, 9.920378, 1.600989, 3.652723, 215.6373, 367.2888
333.7427910003775, 16.94984, 9.507976, 1.534765, 3.491832, 221.0046, 368.259
333.842713991695, 16.04555, 10.88423, 1.471281, 3.338027, 211.5939, 352.6884
333.9426369830124, 15.1895, 10.43176, 1.410422, 3.190998, 222.1255, 359.5498
334.0425599743299, 26.89132, 11.69687, 1.352081, 3.050444, 212.6671, 349.224
334.1424829656474, 25.45663, 14.72056, 1.296153, 2.916082, 213.125, 342.4187
334.2424059569649, 33.68592, 14.10861, 1.242539, 2.787638, 204.0499, 349.7996
334.3423289482824, 41.88445, 13.52209, 1.191142, 2.664851, 205.5811, 350.7783
334.4422519395998, 39.64986, 15.58126, 1.141871, 2.547472, 224.4849, 359.4038
334.5421749309173, 37.53449, 14.93352, 1.094638, 2.435264, 214.926, 357.6371
334.6420979222348, 35.53198, 15.29681, 1.049359, 2.327999, 220.4675, 357.7244
334.7420209135523, 33.63631, 14.66091, 1.005953, 2.225458, 228.685, 364.4021
334.8419439048698, 34.8295, 14.05143, 0.9643428, 2.127433, 224.0556, 371.0772
334.9418668961873, 32.97131, 13.4673, 0.9244534, 2.033726, 216.5284, 361.9515
335.0417898875047, 31.21225, 12.90745, 0.8862141, 1.944147, 225.4137, 362.544
335.1417128788222, 29.54704, 12.37087, 0.8495564, 1.858513, 230.9315, 347.2151
335.2416358701397, 27.97067, 11.85659, 0.8144152, 1.776652, 221.0982, 358.7527
335.3415588614571, 26.4784, 11.3637, 0.7807274, 1.698396, 224.1846, 357.5809
335.4414818527746, 25.06575, 12.41703, 0.7484332, 1.623587, 214.6385, 346.3379
335.5414048440921, 31.71178, 11.90592, 0.7174748, 1.552073, 222.3568, 368.7671
335.6413278354096, 30.01992, 11.41098, 0.6877969, 1.483709, 218.7181, 372.7601
335.7412508267271, 28.41832, 14.05783, 0.6593466, 1.418356, 209.4048, 365.9141
