 , C06, C08, C10, C11, C12, C13, C14, C15, C16, C17, C18, C19, C21, C22, C23, C24, C28, C32, C33, C34, C40
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
9.59264219431933, 40.64371, 332.8001, 0.00962217, 188.959, 0, 235.9442, 45.48491, 449.5845, 134.0019, 170.5277, 560.1237, 127.4873, 152.42, 327.2065, 123.0811, 348.6858, 469.2543, 111.085, 1282.707, 664.5792, 455.6173
9.692565550510157, 38.90469, 352.6249, 0.009204249, 190.6421, 0, 232.3116, 43.56316, 431.0699, 128.5919, 164.8752, 577.4006, 132.8856, 146.048, 318.3777, 128.3242, 334.4854, 478.6867, 106.5161, 1273.854, 668.408, 453.3428
9.792488906700983, 37.24009, 337.471, 0.008804481, 200.9643, 0, 222.8498, 41.7226, 448.1934, 127.7364, 157.698, 577.6584, 127.276, 155.0197, 328.4318, 128.728, 349.1503, 475.4768, 107.6902, 1270.077, 666.8795, 464.2177
9.89241226289181, 35.6467, 360.8557, 0.008422075, 199.2419, 0, 217.1649, 39.9598, 436.9811, 122.5794, 150.8331, 585.8596, 121.9032, 148.539, 324.4418, 123.5201, 336.4987, 455.8221, 103.261, 1263.256, 674.4537, 463.6661
9.992335619082636, 34.12149, 345.3481, 0.008056278, 190.1285, 0, 208.32, 45.91437, 418.6529, 127.6119, 144.2671, 597.68, 116.7572, 158.2113, 311.0957, 122.7988, 329.8131, 466.7222, 99.01399, 1288.479, 646.6209, 444.4595
10.09225897527346, 32.66155, 330.5069, 0.007706369, 189.485, 0, 232.3308, 43.97447, 431.2035, 122.4599, 165.4866, 579.8046, 111.8285, 151.5972, 298.2986, 117.8307, 341.7824, 464.7086, 106.2354, 1258.474, 679.9781, 456.8432
10.19218233146429, 31.26407, 345.2303, 0.007371658, 180.8179, 0, 222.8682, 44.3371, 427.3285, 134.0687, 158.2827, 564.0748, 107.1078, 146.201, 286.0279, 113.0637, 348.9181, 445.4991, 109.9162, 1277.011, 675.4104, 459.5875
10.29210568765512, 29.92638, 330.9964, 0.007051484, 172.5472, 0, 213.791, 42.46384, 409.4052, 128.656, 151.3925, 584.8913, 102.5864, 145.1417, 307.9231, 111.4612, 350.1712, 442.8205, 105.3954, 1277.968, 647.5381, 440.5498
10.39202904384594, 28.64593, 316.772, 0.006745216, 168.2408, 0, 219.4792, 48.45267, 416.1768, 123.4618, 144.8021, 560.9619, 98.25581, 139.074, 302.888, 119.7151, 336.3703, 460.5071, 112.817, 1272.331, 669.2173, 446.4706
10.49195240003677, 27.42026, 303.1589, 0.006452251, 187.1565, 0, 219.3897, 57.59385, 398.7213, 118.4773, 138.4987, 574.6827, 94.10808, 151.0873, 290.4285, 114.8718, 326.7591, 441.4713, 109.6649, 1262.77, 687.5751, 466.3123
10.59187575622759, 26.24703, 306.92, 0.00617201, 180.2965, 0, 210.4542, 58.18586, 427.9331, 128.9387, 152.6932, 585.3918, 97.90175, 144.9814, 298.9776, 117.363, 323.5614, 461.7181, 111.6881, 1242.597, 659.2008, 475.2207
