 , C04, C08, C10, C15, C16, C18, C20, C22, C25, C27, C28, C30, C32
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
182.1601363324417, 110.4768, 195.5445, 992.9792, 731.7379, 968.7148, 1355.573, 376.6208, 79.92714, 1679.159, 1170.5, 1163.873, 628.4145, 921.7188
182.260059610737, 121.5853, 187.3952, 970.2387, 742.1853, 977.5861, 1383.288, 389.7433, 76.48394, 1672.64, 1180.383, 1176.037, 602.8602, 931.4724
182.3599828890324, 130.9184, 206.3783, 967.755, 772.696, 999.2292, 1389.423, 392.2171, 77.67149, 1654.816, 1189.049, 1194.071, 620.7584, 924.3177
182.4599061673277, 129.0417, 205.0467, 942.7097, 770.1238, 1003.011, 1375.432, 403.6162, 74.32546, 1671.52, 1209.608, 1212.847, 610.5939, 911.7755
182.5598294456231, 147.7664, 196.5013, 947.1818, 738.6224, 1020.876, 1394.089, 444.3608, 71.12357, 1658.161, 1219.553, 1230.918, 602.4422, 922.0152
182.6597527239184, 141.4652, 196.6007, 1000.506, 806.254, 984.7236, 1405.167, 426.1484, 90.56002, 1696.006, 1237.437, 1198.139, 643.1838, 926.8516
182.7596760022138, 135.4326, 223.4897, 987.3545, 814.6524, 989.0734, 1398.251, 409.5996, 97.25764, 1694.235, 1234.448, 1231.673, 621.0778, 929.0531
182.8595992805092, 159.9776, 240.8074, 977.0151, 781.3296, 1001.715, 1387.054, 454.445, 100.086, 1692.916, 1221.019, 1239.83, 635.6742, 913.7541
182.9595225588045, 153.1557, 230.7717, 1038.259, 787.5546, 1027.85, 1384.379, 435.8193, 95.77433, 1709.698, 1248.376, 1210.221, 618.6043, 929.3027
183.0594458370999, 173.809, 221.1542, 1034.302, 825.8032, 1032.22, 1420.963, 417.9569, 91.64845, 1701.74, 1218.762, 1228.494, 609.868, 930.0076
183.1593691153953, 166.3972, 211.9375, 1027.425, 837.1462, 1020.697, 1386.247, 429.6754, 87.70029, 1747.703, 1247.868, 1201.958, 630.1634, 910.1559
183.2592923936906, 159.3015, 203.1049, 1032.842, 809.4929, 1035.963, 1417.591, 431.5929, 83.92223, 1708.3, 1230.322, 1207.965, 668.6032, 927.7198
183.359215671986, 152.5083, 210.7092, 1098.207, 810.7069, 1046.869, 1416.973, 465.9851, 80.30692, 1728.719, 1230.166, 1188.234, 641.4147, 936.7181
183.4591389502813, 150.1804, 201.9278, 1057.769, 813.6723, 1044.758, 1401.452, 446.8864, 131.1391, 1737.506, 1257.577, 1159.223, 661.072, 943.9341
183.5590622285767, 179.0898, 215.3088, 1031.723, 849.5176, 1006.632, 1448.176, 428.5705, 125.4898, 1730.058, 1259.062, 1205.909, 670.5437, 938.8181
183.6589855068721, 200.5435, 206.3357, 1048.439, 864.7666, 1056.893, 1442.324, 411.0052, 128.4446, 1721.41, 1260.252, 1264.242, 666.6796, 910.3214
183.7589087851674, 191.9917, 246.4406, 1091.344, 851.6904, 1074.955, 1413.784, 431.6515, 122.9113, 1729.245, 1281.241, 1212.908, 699.9011, 919.9113
183.8588320634628, 183.8045, 270.1542, 1078.148, 856.9843, 1092.02, 1460.955, 459.686, 159.0006, 1738.331, 1300.454, 1241.212, 671.4399, 943.374
183.9587553417581, 213.1854, 263.3871, 1084.42, 864.285, 1095.756, 1463.79, 446.78, 152.151, 1733.586, 1331.55, 1222.816, 672.5867, 940.4801
184.0586786200535, 204.0945, 292.9135, 1114.534, 878.1037, 1121.844, 1456.269, 448.9864, 145.5964, 1751.959, 1341.018, 1242.55, 701.9891, 940.302
184.1586018983488, 195.3912, 280.7062, 1115.685, 854.2555, 1106.765, 1477.728, 452.2111, 152.7731, 1760.263, 1336.958, 1256.786, 687.2105, 939.3048
184.2585251766442, 217.0152, 309.7235, 1123.731, 880.6312, 1129.921, 1464.186, 471.9666, 146.1918, 1758.859, 1366.179, 1253.518, 723.0148, 936.7961
184.3584484549396, 207.7609, 315.0356, 1104.983, 887.3911, 1135.887, 1467.102, 476.7087, 139.8939, 1752.97, 1390.635, 1281.35, 745.8305, 931.2218
184.4583717332349, 243.6938, 313.0137, 1166.275, 867.2774, 1149.22, 1502.114, 483.5662, 142.3273, 1729.327, 1378.395, 1304.511, 715.5016, 959.8878
184.5582950115303, 233.3019, 340.9992, 1151.082, 894.4944, 1139.78, 1514.188, 463.7469, 147.164, 1758.254, 1416.751, 1286.528, 729.9492, 969.9277
184.6582182898257, 223.3532, 332.3014, 1195.066, 876.6723, 1171.438, 1520.293, 472.2459, 165.9539, 1757.952, 1407.084, 1287.92, 736.15, 996.0089
184.758141568121, 239.0211, 318.4526, 1162.026, 937.2176, 1164.209, 1509.281, 490.3534, 172.1103, 1768.577, 1430.003, 1337.885, 730.9363, 961.9186
184.8580648464164, 233.8617, 305.181, 1157.847, 947.2134, 1152.362, 1533.683, 478.5028, 164.6959, 1786.665, 1407.963, 1326.533, 719.3105, 976.9558
184.9579881247117, 223.889, 337.1679, 1148.854, 953.8261, 1183.492, 1541.864, 473.1054, 190.4057, 1761.893, 1414.306, 1352.391, 713.1339, 973.6462
185.0579114030071, 236.2275, 323.1164, 1105.472, 945.0906, 1164.28, 1520.886, 453.7149, 182.2032, 1748.863, 1409.668, 1348.663, 730.407, 954.4604
185.1578346813025, 226.1539, 349.6942, 1070.479, 939.0278, 1141.604, 1541.326, 475.9721, 174.354, 1699.397, 1373.048, 1405.914, 700.7053, 976.8973
185.2577579595978, 237.674, 335.1205, 1114.483, 917.6163, 1161.786, 1501.565, 469.6938, 166.8429, 1724.428, 1376.905, 1348.827, 727.805, 971.9935
185.3576812378932, 227.5388, 321.1543, 1068.028, 895.7447, 1127.771, 1541.448, 450.4431, 159.6555, 1708.335, 1392.932, 1323.672, 714.886, 963.4021
185.4576045161886, 227.2256, 307.7701, 1048.707, 877.3513, 1118.021, 1490.06, 441.8722, 152.7776, 1717.862, 1355.251, 1332.067, 710.6669, 968.2028
185.5575277944839, 217.5359, 294.9437, 1035.826, 867.2215, 1110.852, 1501.615, 423.7618, 146.1961, 1703.215, 1347.983, 1360.719, 695.5081, 976.1604
185.6574510727793, 208.4671, 282.6518, 1005.344, 870.7088, 1093.012, 1479.145, 442.0602, 139.8981, 1703.935, 1318.435, 1317.188, 714.3012, 962.6404
185.7573743510746, 199.5774, 315.9171, 983.1638, 835.093, 1103.419, 1452.823, 440.2689, 145.4233, 1689.302, 1313.46, 1271.687, 720.7518, 970.8791
185.85729762937, 211.3699, 302.7511, 963.5419, 825.9523, 1107.534, 1429.417, 435.9027, 139.1586, 1678.955, 1269.103, 1319.927, 714.684, 931.3646
185.9572209076653, 202.3564, 290.1339, 933.4822, 830.1531, 1062.499, 1433.019, 418.037, 133.1637, 1688.117, 1286.223, 1266.332, 691.0302, 969.0237
186.0571441859607, 193.7273, 278.0424, 915.8192, 842.7722, 1053.848, 1394.302, 423.4873, 127.4271, 1690.942, 1279.101, 1231.325, 699.4472, 946.4912
186.1570674642561, 201.5869, 266.4549, 930.038, 815.4891, 1042.755, 1423.842, 423.4263, 121.9377, 1672.081, 1226.334, 1253.806, 687.1702, 962.2439
186.2569907425514, 192.9906, 255.3503, 891.2714, 815.167, 1049.418, 1376.892, 406.0719, 116.6847, 1661.647, 1236.277, 1248.412, 668.9059, 968.9338
186.3569140208468, 184.7609, 244.7085, 854.1207, 800.5466, 1018.106, 1392.748, 436.1543, 111.658, 1655.406, 1207.242, 1221.059, 681.9526, 967.1693
186.4568372991421, 180.5072, 234.5102, 844.54, 779.9587, 1000.962, 1388.13, 447.7389, 106.8479, 1668.131, 1191.983, 1219.104, 666.7964, 935.3693
186.5567605774375, 175.5414, 224.7369, 841.0546, 772.6195, 1027.447, 1354.346, 429.388, 102.2449, 1659.826, 1184.573, 1231.589, 673.7935, 931.4795
186.6566838557329, 168.0557, 215.3709, 811.8836, 788.7721, 999.6213, 1350.745, 411.7893, 97.84031, 1662.375, 1189.051, 1181.581, 650.1308, 929.9521
186.7566071340282, 160.8892, 221.6311, 779.1528, 771.4037, 995.3186, 1365.162, 395.1748, 95.97343, 1628.408, 1162.894, 1200.797, 643.1473, 916.4866
186.8565304123236, 157.5345, 212.3946, 769.9506, 774.7466, 979.4729, 1343.08, 378.9783, 91.83897, 1660.202, 1132.021, 1196.371, 643.8072, 921.6615
186.956453690619, 150.8167, 224.4485, 746.7203, 743.0562, 979.6273, 1327.345, 404.0463, 87.88262, 1632.032, 1147.482, 1165.461, 635.5187, 916.4517
187.0563769689143, 150.6541, 215.0945, 715.5949, 735.7765, 947.0306, 1338.598, 392.5629, 84.0967, 1627.12, 1127.434, 1187.174, 623.5133, 901.48
187.1563002472097, 162.7841, 206.1304, 740.3495, 731.6012, 951.2313, 1311.231, 376.4734, 80.47388, 1636.278, 1123.593, 1138.969, 645.3443, 923.1852
187.256223525505, 155.8424, 197.5399, 709.4897, 713.6891, 975.7297, 1332.267, 382.7015, 77.00713, 1633.163, 1121.045, 1172.024, 625.8351, 942.0652
187.3561468038004, 149.1968, 213.5925, 682.5569, 731.1868, 951.8759, 1308.803, 367.0162, 95.23692, 1597.131, 1097.153, 1163.072, 628.7064, 912.2075
187.4560700820957, 142.8346, 217.193, 666.8193, 701.2781, 945.9003, 1320.589, 351.9738, 91.13418, 1589.709, 1069.904, 1169.791, 627.7327, 882.7842
187.5559933603911, 136.7436, 208.1414, 669.74, 691.3835, 907.4374, 1303.403, 349.704, 87.20818, 1601.439, 1052.943, 1172.871, 628.1104, 882.8837
187.6559166386865, 130.9124, 199.4671, 646.8176, 684.9642, 900.1448, 1297.583, 345.208, 83.45132, 1606.688, 1065.736, 1125.247, 604.4614, 891.2361
187.7558399169818, 125.3299, 191.1542, 644.6903, 698.2542, 898.5756, 1298.397, 346.6564, 79.85629, 1592.683, 1054.327, 1140.458, 609.184, 908.6011
187.8557631952772, 130.1991, 183.1878, 622.4548, 692.6337, 899.7769, 1267.754, 332.4484, 76.41615, 1597.732, 1046.104, 1135.203, 612.9764, 914.0797
187.9556864735725, 124.647, 193.4075, 596.5092, 671.2167, 914.142, 1274.757, 318.8228, 73.12419, 1572.711, 1050.112, 1126.469, 595.5071, 906.9016
188.0556097518679, 119.3316, 185.3472, 594.3715, 660.6291, 876.9705, 1240.653, 323.2618, 69.97405, 1597.266, 1022.057, 1087.555, 580.7778, 882.6466
188.1555330301633, 114.2429, 181.3004, 569.5964, 675.1597, 865.0916, 1259.946, 310.0127, 66.95963, 1577.075, 1008.7, 1097.288, 581.2924, 894.6426
188.2554563084586, 109.3712, 173.7446, 575.217, 647.5428, 872.052, 1243.925, 301.4796, 64.07506, 1583.559, 1014.725, 1083.223, 577.5485, 880.6966
188.355379586754, 104.7073, 166.5038, 551.2404, 645.2111, 859.1094, 1211.09, 326.1899, 61.31475, 1573.393, 987.6616, 1074.225, 565.3829, 866.6112
188.4553028650494, 102.7829, 180.137, 550.3186, 653.4821, 857.3842, 1212.756, 312.8208, 58.67336, 1553.872, 999.1831, 1083.083, 560.9922, 870.0529
188.5552261433447, 105.2097, 178.8391, 527.3798, 658.0267, 853.6315, 1212.795, 306.0135, 56.14575, 1562.583, 972.5574, 1061.035, 560.0544, 852.2676
188.6551494216401, 100.7232, 192.1432, 520.9952, 631.7501, 834.6088, 1197.645, 325.7717, 53.72704, 1561.009, 964.5928, 1043.274, 563.0272, 847.8262
188.7550726999354, 113.861, 188.3718, 538.0589, 607.5236, 839.3043, 1206.055, 312.4197, 51.41251, 1544.494, 969.5299, 1042.706, 564.7383, 860.0821
188.8549959782308, 109.0056, 187.3905, 515.6311, 611.162, 832.8265, 1175.456, 299.615, 49.1977, 1552.318, 950.4028, 1058.987, 541.7734, 860.2072
188.9549192565262, 104.3572, 179.581, 494.1382, 651.2824, 821.4479, 1154.282, 289.8189, 47.0783, 1537.712, 964.4979, 1022.327, 555.8506, 846.2847
189.0548425348215, 103.672, 178.0086, 473.5411, 624.6422, 824.2778, 1151.255, 277.9405, 45.0502, 1541.359, 946.2952, 1035.556, 553.9482, 866.3773
189.1547658131169, 100.4428, 170.59, 480.135, 599.0916, 803.6779, 1160.922, 266.8402, 43.10947, 1545.709, 934.4075, 1019.578, 537.3251, 860.4496
189.2546890914122, 96.15955, 170.2811, 464.0257, 613.524, 802.0491, 1147.583, 273.7954, 41.25235, 1511.947, 902.2936, 1052.872, 533.9351, 829.8773
189.3546123697076, 92.05898, 163.1846, 465.3455, 590.0894, 806.854, 1131.63, 264.2932, 39.47523, 1511.501, 882.5126, 1030.662, 514.8354, 833.4687
189.4545356480029, 88.13329, 156.3838, 445.9486, 591.1837, 793.0172, 1129.357, 253.461, 37.77466, 1494.911, 886.3081, 1010.615, 509.3579, 834.8597
189.5544589262983, 84.37499, 149.8665, 468.1779, 580.1317, 799.6652, 1120.422, 244.4628, 36.14736, 1505.564, 871.6226, 1020.598, 517.9672, 830.3203
189.6543822045937, 80.77696, 143.6208, 450.7343, 565.5901, 784.2124, 1138.882, 248.6232, 45.31324, 1515.697, 874.0112, 1012.731, 510.7022, 831.599
189.754305482889, 77.33237, 137.6353, 431.9464, 565.671, 776.4692, 1111.688, 243.9335, 43.36118, 1489.93, 862.3588, 999.2487, 501.2686, 824.4345
189.8542287611844, 74.03466, 131.8993, 417.241, 547.579, 791.2723, 1095.741, 252.3529, 41.49321, 1489.639, 860.1793, 992.3097, 515.1468, 822.8626
189.9541520394798, 77.78307, 126.4024, 417.4155, 578.8573, 761.7893, 1100.338, 258.7905, 46.56981, 1478.528, 850.8123, 1004.356, 509.905, 810.9142
190.0540753177751, 83.31754, 145.408, 474.6179, 597.3293, 814.1507, 1115.381, 248.1838, 44.56362, 1496.21, 904.1964, 1000.664, 517.8199, 817.6136
190.1539985960705, 84.42167, 157.3626, 466.4937, 591.6782, 781.0451, 1118.984, 270.4854, 78.95747, 1522.261, 866.8953, 1024.336, 529.3972, 830.9234
190.2539218743658, 87.08684, 150.8044, 499.2509, 584.032, 820.8856, 1173.4, 261.9672, 75.55605, 1524.396, 906.1375, 994.5322, 521.467, 822.0922
190.3538451526612, 83.37317, 144.5196, 541.7627, 578.465, 857.2806, 1157.546, 251.2303, 72.30115, 1526.446, 913.0298, 1031.828, 514.4434, 842.6033
190.4537684309566, 79.81786, 152.8295, 558.3674, 607.691, 832.7972, 1158.652, 268.7668, 69.18647, 1539.252, 922.5112, 1044.455, 525.0449, 827.4031
190.5536917092519, 76.41417, 179.4816, 553.9024, 597.515, 873.521, 1191.78, 321.6123, 68.48405, 1548.193, 955.6398, 1036.275, 533.228, 827.3552
190.6536149875473, 73.15562, 172.0017, 588.734, 605.9613, 885.2572, 1193.901, 308.4308, 65.53381, 1555.876, 984.0436, 1029.813, 539.5189, 827.4576
190.7535382658426, 76.90591, 164.8335, 630.262, 635.358, 917.9972, 1213.286, 295.7896, 81.65993, 1548.557, 984.5984, 1035.739, 560.5706, 817.9198
190.853461544138, 97.27308, 205.5444, 629.6485, 609.3691, 916.2762, 1261.751, 316.6546, 78.14208, 1547.695, 1000.952, 1060.535, 547.5654, 820.2346
190.9533848224333, 94.63382, 196.9783, 658.3129, 642.5717, 912.7457, 1242.991, 320.1243, 74.77578, 1575.403, 1001.333, 1035.51, 557.8058, 864.2225
191.0533081007287, 90.59832, 197.1698, 681.4551, 616.2877, 963.422, 1225.763, 307.0038, 83.98801, 1583.98, 998.7471, 1062.154, 558.5596, 831.744
191.1532313790241, 86.73491, 206.2672, 700.1213, 660.4511, 950.6487, 1262.552, 315.0265, 107.7319, 1579.557, 1013.872, 1078.419, 552.8585, 844.1631
191.2531546573194, 103.0014, 197.671, 723.6308, 663.814, 949.2987, 1235.207, 315.6214, 103.0909, 1597.703, 1031.744, 1063.27, 544.2668, 841.0459
191.3530779356148, 98.60904, 189.433, 718.5024, 682.3833, 958.0782, 1271.338, 302.6855, 98.64986, 1584.456, 1039.845, 1064.918, 566.4911, 832.1724
191.4530012139102, 129.395, 195.3626, 733.3638, 672.5087, 955.7056, 1279.134, 325.1454, 94.40009, 1601.894, 1067.499, 1070.356, 572.2971, 846.0253
191.5529244922055, 123.8772, 197.6142, 749.1217, 671.9022, 964.9277, 1308.432, 311.8191, 90.3334, 1589.072, 1080.337, 1110.408, 557.1944, 859.8107
191.6528477705009, 119.1255, 210.8928, 769.345, 700.0135, 987.0291, 1284.884, 351.1313, 92.79661, 1614.712, 1079.69, 1098.004, 591.4279, 847.3881
191.7527710487962, 145.3806, 202.1038, 804.0772, 708.8168, 984.1066, 1308.406, 336.74, 88.799, 1605.92, 1117.566, 1096.677, 583.4032, 854.8003
191.8526943270916, 139.1811, 199.8602, 804.0211, 696.8274, 988.5945, 1313.462, 334.1112, 84.9736, 1645.885, 1125.234, 1078.078, 559.6793, 855.1161
191.952617605387, 158.7918, 207.5142, 819.1274, 714.061, 993.1445, 1299.953, 370.3297, 81.57095, 1622.097, 1093.469, 1082.288, 587.1644, 859.5781
192.0525408836823, 152.0204, 217.0568, 844.0852, 727.6794, 1010.164, 1306.192, 385.0122, 110.7951, 1630.018, 1129.477, 1089.785, 601.5326, 824.5935
192.1524641619777, 150.1577, 226.5736, 825.27, 712.0253, 1023.755, 1335.621, 372.847, 117.1594, 1638.822, 1127.453, 1124.272, 577.0715, 835.572
192.252387440273, 143.7545, 217.1311, 876.7256, 732.5352, 1017.324, 1326.762, 357.5656, 115.0918, 1655.191, 1148.139, 1078.621, 598.0534, 859.2941
192.3523107185684, 137.6243, 208.0821, 851.7973, 729.8088, 1009.621, 1371.796, 372.9819, 110.1337, 1653.63, 1171.758, 1094.373, 597.9418, 862.9017
192.4522339968638, 131.7556, 211.7685, 858.8708, 748.407, 1012.917, 1332.432, 389.6184, 105.3892, 1651.903, 1162.312, 1131.818, 592.0662, 834.2277
192.5521572751591, 159.9152, 202.943, 888.5241, 752.4822, 1016.852, 1352.267, 391.3446, 100.8492, 1691.062, 1161.243, 1087.008, 617.6335, 841.1438
192.6520805534545, 153.0959, 219.084, 902.801, 745.8088, 1041.614, 1377.828, 393.1388, 112.5376, 1658.799, 1180.183, 1099.461, 604.4278, 866.7473
192.7520038317498, 157.0547, 231.1147, 890.8381, 755.3053, 1048.407, 1388.701, 392.3398, 107.6895, 1670.942, 1206, 1121.261, 609.0731, 862.3652
192.8519271100452, 150.3574, 221.483, 916.773, 766.9185, 1057.592, 1404.207, 378.1983, 113.8811, 1659.274, 1189.833, 1152.945, 605.6345, 879.1315
192.9518503883405, 143.9457, 212.2526, 921.9443, 791.8931, 1068.945, 1412.833, 407.5952, 109.061, 1628.026, 1218.44, 1160.362, 617.1331, 860.3136
193.0517736666359, 137.8073, 265.8873, 949.0427, 797.7376, 1066.009, 1370.454, 419.2816, 121.6693, 1668.675, 1196.16, 1208.277, 596.7469, 839.2145
193.1516969449313, 178.7947, 254.8064, 944.666, 807.2087, 1058.691, 1399.088, 415.9798, 116.4279, 1688.37, 1227.883, 1159.215, 606.467, 854.0999
193.2516202232266, 211.1465, 244.1872, 921.6798, 797.9077, 1055.796, 1407.368, 405.2444, 111.4123, 1685.64, 1238.198, 1157.929, 650.9379, 852.3827
193.351543501522, 213.3985, 234.0107, 926.9329, 765.2698, 1067.349, 1430.266, 389.3643, 108.091, 1690.623, 1235.313, 1212.175, 625.6939, 844.9589
193.4514667798174, 204.2985, 224.2582, 944.8794, 825.3089, 1085.032, 1421.162, 417.6003, 103.4345, 1682.477, 1260.625, 1175.619, 629.1144, 858.6129
193.5513900581127, 195.5865, 214.9121, 1013.445, 832.411, 1078.761, 1414.389, 427.3756, 132.5038, 1678.532, 1257.956, 1186.511, 646.0422, 859.6786
193.6513133364081, 187.246, 206.7442, 1019.366, 821.8348, 1086.898, 1430.644, 409.8594, 126.7956, 1699.054, 1245.827, 1188.542, 619.7712, 882.781
193.7512366147034, 181.4748, 252.7711, 994.3244, 817.0203, 1090.786, 1458.644, 423.4025, 160.9234, 1688.779, 1254.596, 1186.819, 637.0443, 906.2495
193.8511598929988, 173.7361, 242.2368, 1013.562, 859.6105, 1107.441, 1452.027, 406.0491, 156.1277, 1704.255, 1276.816, 1227.574, 640.4987, 869.3654
193.9510831712942, 202.7303, 240.847, 1010.997, 824.4487, 1128.114, 1468.439, 416.9963, 149.4019, 1717.637, 1283.049, 1189.324, 675.0864, 842.5775
194.0510064495895, 194.0852, 230.8096, 1028.765, 874.047, 1156.788, 1470.33, 399.9055, 142.9657, 1697.919, 1302.333, 1207.617, 674.65, 885.718
194.1509297278849, 185.8087, 230.2756, 1026.377, 857.6413, 1124.406, 1474.831, 419.0888, 151.5199, 1702.348, 1298.616, 1221.759, 661.1091, 859.2408
194.2508530061803, 177.8853, 244.7802, 1050.355, 855.5999, 1155.939, 1480.817, 458.8932, 145.8091, 1665.864, 1294.462, 1263.43, 679.2938, 883.8576
194.3507762844756, 224.8361, 234.5789, 1061.584, 877.9473, 1118.247, 1468.448, 440.0851, 139.5278, 1716.977, 1299.991, 1212.129, 653.8148, 889.9232
194.450699562771, 215.2484, 224.8027, 1044.271, 930.2079, 1126.672, 1491.434, 430.4921, 157.7522, 1720.913, 1291.794, 1199.603, 658.6703, 900.924
194.5506228410663, 221.0261, 215.434, 1021.657, 961.9774, 1111.886, 1502.298, 444.9226, 168.1304, 1704.667, 1286.552, 1220.621, 665.1725, 865.7681
194.6505461193617, 239.8483, 206.4557, 1101.726, 922.6284, 1122.197, 1495.82, 468.4608, 165.1766, 1723.854, 1297.454, 1185.899, 695.6449, 869.3248
194.750469397657, 229.6204, 226.7837, 1090.394, 958.313, 1136.765, 1513.601, 461.7603, 158.0609, 1729.628, 1322.282, 1176.717, 702.3875, 908.4445
194.8503926759524, 245.357, 217.3324, 1124.518, 972.6459, 1120.379, 1501.544, 442.8347, 169.4379, 1755.545, 1328.656, 1185.003, 689.27, 910.5335
194.9503159542478, 234.8942, 231.6424, 1085.669, 1012.149, 1141.064, 1509.889, 436.75, 175.876, 1690.156, 1284.814, 1251.031, 667.2429, 897.5575
195.0502392325431, 238.4965, 221.9887, 1087.497, 970.7479, 1122.929, 1477.406, 463.4739, 168.2994, 1749.792, 1316.187, 1200.234, 693.9167, 924.8921
195.1501625108385, 228.3262, 212.7372, 1043.888, 999.0925, 1137.228, 1490.378, 444.4781, 161.0491, 1728.664, 1294.368, 1200.959, 665.6989, 898.2885
195.2500857891338, 218.5896, 226.6362, 1010.138, 965.295, 1098.807, 1460.477, 482.3161, 154.1113, 1702.11, 1271.676, 1175.486, 657.2143, 920.9778
195.3500090674292, 209.2682, 223.029, 985.9907, 925.8102, 1085.196, 1459.361, 462.5481, 147.4723, 1717.677, 1268.232, 1185.916, 680.9925, 909.1123
195.4499323457246, 204.7497, 213.7342, 960.5218, 925.9888, 1050.374, 1447.128, 456.1171, 141.1193, 1707.137, 1253.404, 1181.791, 676.1173, 877.5997
195.5498556240199, 207.9999, 204.8268, 965.8283, 918.3913, 1057.189, 1476.569, 437.4229, 139.4476, 1691.12, 1236.981, 1144.081, 663.0325, 928.4072
195.6497789023153, 210.2509, 196.2905, 928.8259, 907.3521, 1064.979, 1467.209, 437.0837, 133.4403, 1679.033, 1254.937, 1152.25, 673.1833, 890.6213
195.7497021806107, 201.2851, 188.1101, 958.287, 884.7028, 1044.656, 1407.879, 419.1696, 133.4313, 1661.724, 1227.745, 1144.821, 658.6779, 914.3378
195.849625458906, 206.9483, 180.2705, 928.9569, 929.006, 1002.177, 1382.043, 423.9375, 127.6832, 1693.248, 1200.149, 1123.772, 657.9069, 882.3013
195.9495487372014, 198.1234, 200.5174, 890.2354, 896.3734, 1014.277, 1404.587, 408.7418, 122.1827, 1685.423, 1189.871, 1096.61, 659.8316, 913.6653
196.0494720154967, 189.6747, 192.1608, 876.749, 880.5903, 1009.824, 1403.052, 391.9892, 116.9191, 1670.954, 1189.12, 1104.473, 647.5499, 895.6643
196.1493952937921, 181.5864, 187.0059, 840.2037, 894.5678, 1004.178, 1395.669, 429.4384, 127.7554, 1628.82, 1140.065, 1178.595, 621.2175, 894.4902
196.2493185720874, 175.1734, 180.5124, 827.486, 857.9761, 988.6334, 1383.9, 411.8376, 122.2518, 1644.937, 1139.958, 1130.738, 630.5563, 881.2977
196.3492418503828, 167.7034, 172.9895, 795.2921, 841.2964, 974.0092, 1386.261, 399.4749, 116.9853, 1650.531, 1151.084, 1084.825, 634.5949, 888.1433
196.4491651286782, 173.2834, 165.7801, 807.1992, 840.7892, 964.2083, 1346.521, 390.4257, 111.9457, 1665.978, 1124.311, 1114.286, 642.1873, 871.785
196.5490884069735, 165.8941, 164.5454, 773.5529, 828.1964, 954.2955, 1364.019, 415.7173, 107.1231, 1629.104, 1101.218, 1069.041, 619.8492, 887.924
196.6490116852689, 158.8198, 157.6879, 768.1611, 798.28, 967.2308, 1356.143, 398.6788, 102.5084, 1633.961, 1095.42, 1082.542, 605.7699, 851.7858
196.7489349635642, 152.0472, 151.1162, 736.142, 789.0694, 939.3641, 1374.077, 391.4593, 98.09237, 1607.633, 1116.037, 1090.903, 622.6727, 884.7679
196.8488582418596, 145.5634, 166.6429, 725.51, 792.4994, 919.5204, 1328.087, 402.192, 93.86662, 1622.263, 1082.093, 1058.512, 597.3519, 880.0456
196.948781520155, 139.3561, 185.0767, 700.1033, 802.6625, 909.1241, 1322.322, 385.7079, 89.82292, 1607.795, 1067.091, 1057.174, 604.2361, 848.0894
197.0487047984503, 133.4135, 177.3635, 683.3064, 771.4421, 924.4305, 1315.82, 373.8977, 85.95341, 1608.972, 1045.567, 1060.983, 579.6651, 866.6178
197.1486280767457, 127.7243, 169.9719, 664.9895, 763.2565, 898.1505, 1292.015, 358.5733, 82.2506, 1591.764, 1052.359, 1059.545, 603.7194, 863.9733
197.2485513550411, 122.2777, 162.8882, 673.3487, 776.1584, 898.2103, 1292.179, 364.6668, 78.70731, 1586.022, 1017.299, 1041.813, 593.2181, 865.4158
197.3484746333364, 117.0634, 156.0998, 656.0167, 744.4102, 894.4667, 1271.057, 349.7207, 75.31665, 1597.566, 1025.516, 1032.473, 569.0951, 855.3918
197.4483979116318, 112.0714, 150.4129, 628.6721, 742.4265, 879.6901, 1264.45, 335.3871, 72.07207, 1587.278, 1002.883, 1006.895, 577.5206, 859.0479
197.5483211899271, 107.2923, 160.9023, 615.7615, 726.1599, 872.4668, 1251.361, 338.4521, 68.96725, 1583.621, 1014.189, 1003.501, 568.0402, 843.4946
197.6482444682225, 120.7919, 154.3852, 591.5209, 730.0466, 844.6432, 1245.501, 348.5054, 65.99619, 1577.071, 981.2281, 1016.991, 544.941, 827.3295
197.7481677465179, 115.6409, 147.9511, 595.0905, 723.6028, 853.5896, 1236.417, 334.2217, 63.15313, 1564.969, 975.1354, 1003.584, 554.9457, 838.4472
197.8480910248132, 110.7096, 141.7852, 579.6467, 694.0043, 864.9158, 1217.409, 320.6658, 60.43254, 1563.355, 951.8901, 987.1288, 551.1898, 842.7995
197.9480143031086, 105.9886, 151.2858, 569.6368, 697.1762, 844.5703, 1218.471, 326.8495, 57.82915, 1531.448, 932.2429, 1021.56, 550.7145, 850.2498
198.0479375814039, 106.9033, 144.9809, 561.436, 698.3989, 848.4286, 1214.978, 313.4534, 55.33791, 1553.032, 928.4012, 1003.238, 542.5107, 823.611
198.1478608596993, 102.3446, 138.9387, 538.0338, 669.8314, 821.578, 1201.372, 300.6063, 52.95399, 1534.652, 930.4132, 974.5896, 544.7725, 817.5997
198.2477841379946, 101.4368, 133.1484, 536.3731, 642.4324, 839.6426, 1205.831, 319.4524, 50.67278, 1524.427, 928.2222, 973.4585, 530.5428, 825.0468
198.34770741629, 97.11124, 127.5994, 515.027, 664.6085, 822.0409, 1195.508, 313.7193, 48.48983, 1532.116, 900.0293, 952.0067, 535.8663, 822.606
