 , C000, C002, C003, C004, C005, C006, C008, C009, C011, C012, C013, C016, C018, C022, C023, C024, C038, C072, C083, C128, C130
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
45, 343.5647, 441.4267, 376.9996, 198.7989, 263.4017, 345.6161, 592.8103, 37.49533, 514.0778, 503.1055, 147.784, 359.863, 3145.246, 221.1889, 632.1562, 827.8588, 247.8925, 1399.145, 221.5075, 1318.921, 1531.075
45.1, 326.789, 417.8272, 360.5001, 214.7063, 246.358, 324.7657, 559.2678, 35.5978, 490.7767, 475.1696, 141.3217, 341.4102, 3130.192, 208.8208, 610.4505, 959.1044, 236.1701, 1432.858, 210.2578, 1310.126, 1683.471
45.2, 333.1336, 395.4894, 344.7227, 351.6723, 230.4171, 305.1731, 591.8816, 33.79629, 586.8968, 520.9041, 135.142, 323.9037, 3304.06, 197.1442, 664.8894, 901.8864, 225.0021, 1386.249, 199.5795, 1393.236, 1610.486
45.3, 316.8673, 378.5643, 329.6358, 334.3422, 321.1395, 332.2903, 701.6016, 39.91577, 560.295, 581.1987, 129.2325, 307.2948, 3177.75, 186.1205, 635.03, 848.0819, 214.3622, 1364.554, 189.4434, 1421.77, 1723.901
45.4, 301.3952, 358.3256, 315.2092, 317.8661, 374.4112, 312.2438, 661.9035, 46.54197, 534.8991, 553.1457, 142.0382, 291.5375, 3178.26, 175.7133, 606.5116, 913.0337, 204.2254, 1342.97, 179.8222, 1421.385, 1649.163
45.5, 286.6786, 339.1688, 301.4139, 302.2019, 433.1034, 293.4066, 624.4516, 44.1866, 510.6542, 522.4312, 135.8271, 276.5883, 3292.146, 165.888, 579.2739, 858.5641, 194.568, 1364.169, 170.6895, 1471.431, 1725.533
45.6, 272.6805, 321.0362, 288.2225, 287.3097, 405.0789, 275.7059, 589.1188, 41.95044, 487.5083, 493.4222, 129.8877, 262.4056, 3205.904, 156.6121, 553.2593, 807.3441, 185.3672, 1380.735, 162.0207, 1405.618, 1755.384
45.7, 259.366, 303.873, 275.6083, 273.1513, 392.1103, 259.073, 634.9888, 39.82744, 465.4115, 466.024, 124.208, 253.9913, 3191.273, 147.8549, 528.4131, 826.9787, 176.6016, 1309.367, 295.3044, 1367.923, 1775.421
45.8, 246.7016, 287.6274, 263.5463, 259.6906, 366.7384, 243.4435, 635.8027, 58.81366, 565.1829, 440.1471, 118.7766, 240.9673, 3266.072, 139.5873, 563.7409, 777.643, 168.2504, 1385.984, 280.3068, 1417.535, 1698.45
45.9, 234.6556, 272.2503, 252.0121, 246.8933, 343.0081, 228.7569, 599.8276, 106.5699, 539.5654, 568.8528, 113.5828, 228.6112, 3255.184, 131.7821, 557.8669, 731.2505, 160.2942, 1516.352, 266.0708, 1422.96, 1808.584
46, 223.1978, 279.8874, 240.9827, 234.7266, 320.8134, 214.9564, 565.8881, 101.1767, 586.6425, 537.2662, 108.616, 216.8886, 3246.169, 124.4132, 532.8138, 811.9151, 152.7142, 1437.974, 252.5579, 1567.977, 1730.175
46.1, 212.2994, 264.9241, 230.436, 223.1595, 300.0548, 201.9884, 599.4988, 96.0564, 560.0522, 507.4334, 103.8665, 305.7047, 3224.499, 276.1626, 714.0301, 763.4781, 300.5723, 1394.108, 239.7312, 1497.845, 1655.165
46.2, 201.9332, 250.7608, 220.3509, 212.1624, 450.151, 189.8028, 565.5778, 91.19524, 580.1841, 479.2572, 99.32461, 290.029, 3292.355, 299.0229, 694.877, 843.694, 299.4423, 1451.927, 227.556, 1430.85, 1583.407
46.3, 192.0731, 237.3546, 210.7072, 201.7072, 437.4604, 178.3523, 774.332, 86.5801, 675.5831, 452.6456, 94.98135, 275.1571, 3335.009, 314.5269, 824.4836, 847.4678, 313.9545, 1376.879, 215.9991, 1554.59, 1638.558
46.4, 182.6945, 224.6652, 201.4855, 191.7672, 409.1541, 167.5926, 781.2112, 82.19852, 738.8735, 427.5116, 90.82801, 261.0478, 3369.306, 296.9396, 877.7711, 796.9098, 444.6757, 1351.735, 205.0292, 1656.26, 1567.521
46.5, 328.3766, 212.6542, 192.6675, 182.3171, 390.1609, 157.482, 737.0086, 85.34487, 840.1613, 403.7732, 86.85629, 308.282, 3413.716, 348.9609, 839.2289, 983.9459, 423.6479, 1281.867, 194.6164, 1695.191, 1672.946
46.6, 312.3425, 201.2853, 262.6333, 173.3327, 364.915, 147.9813, 695.3071, 81.0258, 802.0801, 381.3529, 83.05824, 292.4742, 3544.279, 419.3331, 868.8646, 925.2459, 403.6144, 1400.47, 184.7324, 1619.369, 1828.033
46.7, 300.9934, 190.5242, 446.3065, 164.791, 341.3028, 139.0538, 655.9651, 76.92531, 765.725, 360.1775, 79.42628, 296.8018, 3558.893, 395.8854, 1060.999, 1160.695, 384.5282, 1328.082, 175.3504, 1786.353, 1748.78
46.8, 286.2964, 180.3385, 426.7738, 156.6702, 319.2184, 130.6649, 722.3566, 73.03233, 880.7064, 340.178, 75.95313, 281.5826, 3533.148, 398.1873, 1013.351, 1091.45, 398.2407, 1259.436, 166.4449, 1822.247, 1761.715
46.9, 272.3171, 170.6972, 408.0959, 148.9496, 298.563, 122.7821, 681.4841, 69.33636, 840.7875, 435.327, 72.63186, 267.1438, 3652.304, 375.922, 1049.612, 1155.996, 430.0336, 1220.912, 157.9917, 1740.743, 1839.869
47, 259.0203, 181.1703, 390.2355, 141.6095, 279.2442, 115.3749, 646.425, 102.391, 802.6779, 411.1547, 69.45582, 253.4454, 3583.172, 395.2952, 1002.475, 1098.057, 512.2638, 1251.831, 149.9677, 1888.266, 1760.104
47.1, 253.1438, 311.5602, 373.1567, 134.6311, 301.8604, 108.4145, 687.289, 109.383, 766.2957, 409.3528, 66.41866, 272.7079, 3704.544, 373.1916, 957.4553, 1042.354, 638.2556, 1187.126, 142.3513, 1827.978, 1769.81
47.2, 246.7504, 294.9036, 356.8254, 127.9966, 282.3282, 101.874, 648.4007, 103.8474, 790.1241, 386.6227, 63.51431, 258.7242, 3992.885, 562.9079, 1001.918, 980.1695, 710.2215, 1336.803, 135.1217, 1946.261, 1724.028
47.3, 393.8885, 279.1375, 451.2663, 121.689, 350.1308, 95.72813, 611.7128, 98.59195, 824.4324, 365.1548, 60.73696, 245.4575, 3992.938, 531.4319, 956.9232, 921.6948, 676.6365, 1274.979, 128.2593, 1859.21, 1649.285
47.4, 424.1127, 264.2143, 537.187, 232.5665, 327.4752, 89.953, 577.1008, 93.60248, 821.458, 344.8788, 58.08105, 373.8693, 3943.946, 583.9655, 913.9489, 866.7085, 644.6396, 1265.995, 121.7454, 1835.582, 1728.763
47.5, 468.4497, 250.0889, 513.6769, 221.1058, 306.2855, 84.52628, 544.4471, 95.50515, 784.2245, 325.7288, 55.54129, 354.6983, 3869.517, 551.3121, 960.3696, 1019.691, 614.1559, 1262.914, 115.5623, 1753.481, 1887.681
47.6, 445.5761, 236.7187, 491.1956, 210.2099, 286.4669, 79.42695, 519.6123, 113.1468, 748.6788, 412.2122, 53.11258, 336.5104, 3755.569, 522.7926, 917.2405, 969.7839, 721.6212, 1232.116, 109.6933, 1675.052, 1805.843
47.7, 423.8194, 224.0633, 469.6983, 199.8509, 319.616, 74.63525, 611.8034, 107.4207, 828.6135, 389.3233, 50.79008, 319.255, 3928.118, 493.5598, 876.0483, 927.0663, 768.675, 1271.071, 104.1223, 1600.131, 1770.822
47.8, 403.125, 212.0845, 449.1418, 190.0024, 298.9348, 70.13262, 594.1287, 101.9844, 970.4563, 367.7054, 48.56914, 302.8845, 3847.892, 465.9616, 906.2126, 1027.447, 732.3259, 1297.969, 98.83421, 1817.171, 1907.145
47.9, 592.1876, 200.746, 624.5382, 180.6393, 279.5919, 65.90163, 560.5116, 96.82328, 948.5291, 434.0374, 46.44531, 297.4989, 4312.032, 461.0435, 865.5156, 1093.946, 1101.906, 1352.968, 93.81472, 1811.078, 1824.463
48, 718.967, 190.0138, 597.2051, 171.7375, 261.5006, 61.92589, 528.7966, 91.92332, 905.536, 409.9367, 44.41435, 327.3644, 4771.702, 435.2635, 852.4454, 1175.297, 1065.973, 1289.118, 89.05016, 1813.776, 1745.365
48.1, 721.2971, 179.8553, 597.7485, 163.2745, 244.5799, 58.19, 570.125, 248.5938, 870.7234, 494.1055, 42.47221, 326.689, 5033.827, 474.7952, 814.1631, 1105.182, 1145.535, 1280.099, 84.52757, 1834.285, 1764.353
48.2, 709.3516, 170.2399, 571.5879, 155.2284, 228.7541, 54.67949, 537.8661, 249.4135, 831.257, 466.6694, 40.61498, 309.9373, 5327.894, 509.6483, 777.6, 1193.816, 1091.365, 1286.506, 80.23466, 1879.247, 1687.861
48.3, 816.2776, 161.1385, 546.5721, 147.5789, 213.9523, 51.38076, 563.9384, 236.7914, 960.0229, 440.7567, 38.83897, 294.0445, 5476.922, 491.7302, 742.6789, 1219.235, 1039.756, 1220.009, 76.15979, 1952.788, 1614.686
48.4, 806.2766, 275.7365, 580.6113, 140.3064, 200.1083, 48.28104, 532.2934, 224.808, 916.5089, 416.2828, 37.14062, 278.9667, 5758.728, 464.2343, 709.326, 1146.498, 990.5883, 1156.949, 72.29186, 1966.729, 1727.896
48.5, 766.9074, 271.1721, 555.2006, 133.3922, 187.16, 45.36832, 502.1751, 272.8429, 874.9672, 393.1679, 35.51654, 345.062, 6076.405, 438.2758, 706.5377, 1078.1, 943.7452, 1202.608, 68.62038, 1878.762, 1758.699
48.6, 729.4606, 256.6747, 655.8229, 126.8187, 175.0496, 42.63132, 473.7609, 259.0351, 958.7013, 371.3365, 33.96347, 343.4948, 6398.054, 413.7689, 674.8079, 1013.783, 1111.579, 1140.447, 65.13535, 2178.772, 1682.453
48.7, 693.8423, 271.1128, 686.014, 120.5692, 163.7229, 40.05944, 446.9545, 245.926, 915.2471, 350.7173, 32.47832, 348.5146, 6614.128, 390.6324, 768.9529, 1065.899, 1059.015, 1103.632, 61.82732, 2081.321, 1933.577
48.8, 717.7828, 256.6186, 731.735, 114.6276, 153.129, 37.64272, 421.6649, 233.4804, 873.7626, 331.2431, 31.05811, 330.6438, 6339.436, 391.0539, 734.4201, 1169.004, 1008.936, 1058.729, 58.6873, 2254.397, 1899.416
48.9, 682.7347, 268.6457, 699.7104, 108.9789, 184.0545, 35.37179, 397.8062, 221.6646, 834.1584, 315.8181, 29.7, 313.6893, 6520.159, 369.1875, 701.4382, 1179.589, 961.2255, 1190.133, 55.70675, 2153.563, 1876.857
49, 649.3979, 254.2834, 825.6817, 103.6085, 172.145, 33.23787, 375.2974, 210.4467, 796.3493, 354.4144, 28.40129, 297.6041, 6282.312, 348.5438, 689.8344, 1158.715, 915.7711, 1218.694, 52.87757, 2057.24, 1892.194
49.1, 617.689, 388.7538, 789.5455, 98.50277, 161.0062, 31.23268, 354.0623, 199.7966, 760.2539, 351.585, 27.15936, 282.3438, 6199.27, 329.0544, 658.8547, 1089.588, 872.466, 1177.59, 50.19208, 1965.224, 1905.421
49.2, 658.3954, 377.3027, 754.9908, 93.64864, 150.5881, 29.34846, 334.0287, 189.6855, 796.0936, 332.0625, 25.97173, 267.866, 6240.256, 310.6547, 629.2663, 1024.586, 911.4408, 1225.164, 47.64298, 1877.325, 2018.883
49.3, 751.7222, 363.0838, 721.9484, 89.03371, 140.8441, 27.57792, 315.1286, 180.086, 791.5912, 505.586, 24.83604, 254.1306, 6096.862, 293.2839, 601.0067, 1119.076, 907.1564, 1161.838, 45.22334, 1913.932, 1931.357
49.4, 715.0168, 343.6727, 690.3521, 84.6462, 131.7307, 25.91418, 297.298, 170.9723, 755.7115, 477.5123, 23.75001, 241.0994, 6033.39, 276.8845, 627.0671, 1099.009, 976.8425, 1241.546, 42.92658, 1942.398, 1994.587
49.5, 774.1432, 325.2993, 660.1386, 80.47491, 123.2069, 24.35082, 280.4762, 162.3199, 919.4706, 450.9976, 22.71147, 228.7365, 5894.971, 346.9924, 598.9062, 1033.445, 930.6495, 1196.562, 40.74647, 1966.631, 1908.114
49.6, 818.7712, 330.8717, 631.2474, 76.50917, 115.2346, 22.88177, 264.6063, 154.1053, 877.7946, 458.2076, 21.71835, 217.0075, 5886.99, 327.5898, 647.7836, 971.7916, 912.3592, 1177.064, 38.67708, 1878.668, 1951.067
49.7, 778.792, 320.2811, 643.7283, 72.73886, 107.7782, 21.50135, 249.6343, 146.3065, 838.0076, 432.7647, 20.76865, 205.88, 5855.84, 424.9591, 618.6924, 962.427, 869.2155, 1116.224, 36.71279, 2055.733, 1866.481
49.8, 740.7649, 303.1582, 818.8599, 69.15435, 100.8043, 20.20421, 235.5094, 150.4977, 800.024, 408.7346, 19.86048, 195.323, 5827.778, 401.7717, 766.93, 905.0107, 863.5422, 1127.524, 34.84826, 2007.021, 1880.713
49.9, 802.8044, 295.5216, 829.2739, 65.74648, 94.28166, 18.98532, 222.1838, 252.9098, 934.5164, 386.0389, 18.99202, 185.3074, 5967.442, 379.306, 916.9111, 851.0198, 1013.805, 1069.244, 33.07842, 2073.167, 2013.101
50, 860.4511, 279.7225, 792.9805, 62.50655, 88.18106, 17.83997, 209.6122, 240.1107, 892.1584, 364.6033, 18.16154, 175.8053, 5865.224, 358.0965, 875.7337, 880.5305, 965.8644, 1013.977, 31.39847, 2246.538, 2169.883
50.1, 818.4368, 264.768, 758.2755, 59.42628, 82.4752, 16.76371, 219.3074, 227.9594, 851.7204, 344.358, 35.65241, 201.3907, 5818.591, 338.0729, 836.4055, 935.9728, 920.1906, 1053.67, 29.80383, 2550.443, 2075.811
50.2, 834.1321, 250.613, 757.3237, 56.49781, 77.13855, 15.75238, 242.6902, 216.423, 860.5399, 325.2369, 40.48197, 191.064, 5878.334, 319.169, 798.8435, 959.9189, 1152.169, 999.208, 28.29019, 2465.615, 2171.404
50.3, 795.845, 237.2148, 781.2797, 53.71364, 72.14721, 14.80207, 228.9583, 240.6686, 821.535, 307.1775, 38.71178, 181.2667, 6181.052, 301.3221, 762.9684, 902.6523, 1097.685, 947.5608, 26.85341, 2355.334, 2077.265
50.4, 756.9852, 224.5328, 940.4592, 51.06668, 67.47884, 13.90908, 216.0033, 235.3945, 784.2981, 327.0057, 37.01899, 240.9231, 6264.031, 284.4732, 728.7043, 848.8021, 1045.778, 1234.806, 25.48961, 2390.106, 2059.046
50.5, 747.9517, 212.5289, 899.2997, 48.55016, 63.11255, 13.06997, 203.7814, 241.957, 997.213, 396.9244, 35.40023, 228.5692, 6320.67, 268.5664, 695.9791, 798.1645, 996.3248, 1170.981, 24.19507, 2407.488, 2138.284
50.6, 711.4305, 334.856, 965.5348, 46.15765, 59.02878, 12.28148, 192.251, 249.2283, 952.0132, 374.8844, 33.85225, 216.8488, 6220.094, 253.5491, 664.7234, 750.5478, 1134.804, 1217.649, 22.96627, 2349.286, 2219.844
50.7, 677.4055, 316.954, 1000.41, 43.88304, 55.20925, 11.54056, 241.5994, 236.6155, 985.6958, 368.3075, 32.37196, 273.8592, 6261.438, 239.3715, 690.1155, 962.2145, 1081.142, 1367.311, 21.79989, 2573.122, 2181.56
50.8, 736.2766, 300.0091, 986.4288, 41.72052, 51.63688, 10.84433, 317.0459, 351.8614, 1045.056, 347.8565, 30.9564, 373.1486, 6245.773, 225.9866, 659.1232, 904.811, 1081.556, 1365.38, 20.69274, 2458.032, 2293.598
50.9, 830.6017, 283.97, 959.3426, 39.66457, 48.29565, 10.19011, 307.3785, 334.0546, 997.688, 328.5411, 29.60274, 354.0146, 6213.113, 213.3502, 630.2922, 850.832, 1030.411, 1333.693, 19.64182, 2426.882, 2194.161
51, 790.0449, 268.7885, 917.3567, 37.70993, 45.17062, 9.575357, 304.8811, 317.149, 1110.704, 310.2982, 28.30828, 335.8617, 6099.875, 201.4204, 630.3168, 800.0732, 981.6848, 1344.575, 18.64427, 2409.911, 2364.135
51.1, 810.6951, 254.4185, 923.8067, 35.85162, 42.24781, 8.997691, 336.8243, 301.099, 1060.36, 293.0684, 27.07041, 332.2691, 5949.044, 190.1576, 708.5891, 752.3427, 1061.148, 1275.076, 55.88095, 2409.241, 2324.247
51.2, 820.1147, 268.7744, 1089.966, 34.08488, 39.51411, 8.454875, 317.7661, 285.8612, 1189.931, 276.7952, 29.79604, 315.2313, 6070.547, 179.5246, 676.7672, 870.2444, 1010.969, 1209.17, 53.04293, 2646.842, 2331.421
51.3, 780.0699, 254.4053, 1094.758, 32.40521, 36.95731, 7.944806, 299.7862, 342.3062, 1208.461, 261.4256, 28.49312, 420.4654, 6123.384, 169.4862, 646.3743, 863.3214, 1025.924, 1166.528, 50.34904, 2790.092, 2551.026
51.4, 797.9938, 269.204, 1046.845, 30.80831, 34.56594, 7.465508, 282.8236, 324.9831, 1153.686, 259.1832, 59.98346, 398.9051, 5975.266, 160.0091, 717.0809, 896.5482, 977.4103, 1325.698, 69.10201, 2758.56, 2440.429
51.5, 772.5978, 254.8119, 1063.406, 29.2901, 32.32932, 7.015126, 266.8208, 308.5366, 1101.394, 294.1044, 57.36051, 378.4503, 5987.025, 151.0619, 684.8776, 843.0622, 931.1905, 1413.74, 65.59252, 2880.036, 2573.545
51.6, 877.8533, 241.1891, 1016.865, 27.84671, 30.23741, 6.591914, 335.2329, 434.7258, 1268.486, 277.7737, 129.4924, 359.0444, 6064.918, 142.6151, 654.1206, 805.619, 887.1563, 1340.666, 62.26128, 2925.906, 2461.972
51.7, 932.246, 228.2947, 972.3619, 26.47445, 28.28086, 6.194234, 316.2647, 412.7255, 1236.754, 316.9801, 123.8299, 340.6335, 6090.373, 134.6405, 702.4969, 905.5338, 845.2044, 1379.756, 59.09921, 2871.614, 2559.59
51.8, 914.6829, 216.0897, 958.6435, 25.16981, 26.45092, 5.820546, 364.9978, 688.8096, 1180.697, 301.1598, 118.4151, 323.1668, 6171, 127.1118, 670.9486, 914.4011, 805.2363, 1308.439, 56.09774, 2841.172, 2514.876
51.9, 950.4993, 204.5371, 931.4598, 23.92946, 24.73938, 5.469402, 344.3455, 747.9005, 1127.18, 284.4373, 113.2371, 346.844, 6112.801, 120.0042, 640.8171, 859.85, 848.4725, 1240.809, 53.24871, 2744.647, 2613.705
52, 1004.213, 193.6022, 905.8008, 22.75024, 23.13859, 5.139441, 324.8617, 710.0513, 1198.04, 268.6434, 108.2855, 460.6029, 6031.238, 113.2939, 660.2583, 873.983, 940.792, 1176.674, 197.3868, 2731.369, 2500.391
52.1, 955.179, 183.2518, 866.1582, 21.62912, 21.64138, 4.829387, 306.4803, 701.6601, 1160.281, 253.7265, 103.5504, 436.9845, 5926.465, 106.9589, 630.6069, 849.0767, 896.3038, 1115.854, 187.3622, 2833.544, 2391.99
52.2, 1070.562, 173.4549, 855.9456, 20.56326, 20.24105, 4.538038, 289.139, 666.151, 1221.721, 239.6378, 99.02231, 535.3363, 5917.543, 206.9544, 844.0467, 798.4227, 853.9193, 1161.012, 177.8466, 2766.732, 2288.288
52.3, 1155.872, 164.1816, 1009.045, 19.54992, 18.93133, 4.264265, 272.7789, 632.4389, 1244.733, 226.3315, 98.65886, 507.8857, 5990.34, 195.3822, 806.1415, 750.7906, 813.5391, 1205.608, 310.2528, 2642.983, 2626.57
52.4, 1099.433, 155.4042, 1154.875, 18.58652, 17.70636, 4.007009, 257.3445, 620.1577, 1188.315, 213.764, 94.34471, 481.8427, 6099.291, 184.457, 769.9387, 706.0001, 775.0684, 1143.292, 408.4247, 2816.371, 2512.698
52.5, 1192.059, 147.096, 1149.013, 17.67059, 16.56065, 3.765272, 242.7834, 682.2667, 1322.603, 201.8943, 141.7497, 457.1351, 6124.082, 174.1428, 735.3616, 663.8817, 738.4169, 1215.551, 545.1558, 2886.374, 2581.995
52.6, 1133.852, 139.232, 1209.023, 16.7998, 15.48907, 3.538119, 229.0462, 742.7465, 1262.654, 190.6837, 135.5513, 443.5787, 6214.348, 164.4053, 838.2398, 659.0857, 703.4987, 1169.874, 517.4689, 2757.273, 2598.87
52.7, 1078.488, 131.7884, 1352.601, 15.97192, 14.48683, 3.32467, 216.0862, 705.1581, 1205.423, 180.0957, 129.6239, 420.8332, 6358.637, 155.2123, 1082.298, 619.7661, 670.2316, 1252.429, 593.8223, 2963.866, 2661.766
52.8, 1027.434, 124.7427, 1520.014, 15.18483, 13.54945, 3.124098, 203.8596, 669.472, 1150.786, 170.0955, 123.9557, 399.254, 6791.77, 146.5334, 1033.693, 622.2784, 638.5376, 1198.005, 563.6639, 2831.3, 2618.234
52.9, 1000.594, 118.0737, 1620.386, 14.43654, 12.67271, 2.935626, 192.3248, 783.7319, 1320.013, 160.6506, 118.5354, 378.7813, 6918.051, 138.3397, 987.2713, 610.9528, 608.3424, 1245.681, 535.0371, 2704.663, 2725.611
53, 1104.882, 111.7613, 1549.469, 13.72512, 11.85271, 2.758525, 181.4426, 768.2764, 1360.21, 151.7302, 113.3521, 359.3584, 7191.441, 130.6042, 942.9341, 821.5081, 579.5751, 1384.636, 747.6824, 2583.69, 2658.177
53.1, 1085.661, 105.7863, 1481.656, 13.04875, 11.08577, 2.592107, 171.1762, 821.0317, 1407.931, 143.3051, 108.3954, 340.9315, 7429.816, 123.3013, 900.588, 817.5497, 787.2356, 1313.067, 791.3858, 2664.848, 2542.935
53.2, 1090.303, 100.1308, 1416.811, 12.40572, 10.36845, 2.43573, 161.4907, 779.4816, 1344.115, 135.3478, 103.6555, 323.4495, 7618.676, 116.4067, 991.9601, 768.7765, 750.0087, 1245.197, 751.1937, 2729.656, 2681.477
53.3, 1037.065, 94.77762, 1620.63, 11.79438, 9.697547, 2.288786, 152.3532, 942.1927, 1283.192, 127.8324, 99.12288, 335.8943, 7813.688, 109.8976, 947.4124, 872.8899, 714.5423, 1180.835, 741.7598, 2607.565, 2731.195
53.4, 1044.864, 89.71063, 1606.985, 11.21316, 9.070056, 2.150707, 143.7327, 897.9471, 1225.03, 120.7342, 94.78844, 318.6705, 7938.742, 125.5623, 1026.229, 820.8152, 710.1221, 1155.517, 800.2443, 2768.916, 2772.105
53.5, 1063.145, 84.91454, 1752.081, 10.66059, 8.483168, 2.020958, 135.6, 852.5045, 1169.504, 114.0302, 90.64353, 332.0908, 8146.689, 118.5412, 1124.669, 771.8472, 676.5418, 1158.418, 759.6023, 2819.552, 2651.924
53.6, 1070.345, 80.37485, 1713.662, 10.13524, 7.934255, 1.899037, 127.9275, 821.8898, 1181.659, 107.6985, 86.67988, 315.0621, 8054.069, 111.9128, 1205.442, 725.8005, 644.5494, 1118.105, 761.8698, 2693.441, 2536.953
53.7, 1018.082, 76.07786, 1993.322, 9.635787, 7.42086, 1.784471, 120.6891, 791.1438, 1128.099, 101.7183, 82.88955, 325.6494, 8172.414, 105.655, 1355.427, 723.8045, 838.5221, 1254.758, 784.4315, 2674.448, 2785.838
53.8, 1151.736, 72.0106, 2014.018, 9.160944, 6.940685, 1.676817, 113.8602, 752.7982, 1088.408, 96.07021, 157.4856, 308.951, 8086.218, 99.74713, 1553.357, 680.624, 1043.634, 1189.902, 773.562, 2874.835, 2751.077
53.9, 1388.54, 68.16077, 1925.874, 8.7095, 6.49158, 1.575657, 107.4178, 778.9123, 1473.59, 90.73573, 150.5991, 327.0869, 7952.768, 94.1696, 1591.751, 640.0195, 1534.278, 1128.398, 789.757, 2787.965, 2793.828
54, 1419.453, 79.10925, 1862.649, 8.280304, 6.071535, 1.4806, 101.3398, 739.4937, 1406.798, 85.69745, 144.0137, 310.3147, 7990.469, 88.90395, 1614.61, 654.0327, 1461.725, 1224.026, 790.311, 2752.507, 2854.962
54.1, 1350.144, 135.3145, 1781.129, 7.872258, 5.678669, 1.391278, 95.60581, 733.369, 1343.033, 80.93893, 175.2659, 353.6956, 7975.68, 83.93274, 1542.099, 615.0146, 1443.163, 1351.171, 750.1735, 2726.252, 2768.657
54.2, 1427.327, 162.6702, 1753.884, 7.48432, 5.311224, 1.307344, 90.19623, 723.818, 1308.467, 76.44465, 167.6019, 335.559, 7948.542, 79.2395, 1472.845, 695.2603, 1512.052, 1321.195, 712.0744, 2647.92, 2965.606
54.3, 1357.633, 153.9735, 1846.824, 7.115499, 4.967556, 1.228474, 85.09273, 687.1876, 1249.159, 72.19991, 160.273, 318.3525, 7891.406, 74.80869, 1497.128, 653.7826, 1547.258, 1412.939, 772.3527, 2702.028, 2877.89
54.4, 1291.343, 145.7418, 1965.82, 6.764853, 4.646124, 33.69632, 80.278, 652.4109, 1197.287, 68.19087, 153.2646, 345.5507, 7770.315, 70.62564, 1637.509, 751.8179, 1474.092, 1339.907, 733.1272, 2645.179, 2771.126
54.5, 1332.488, 137.9502, 1879.786, 6.431487, 4.345491, 31.66347, 75.73569, 619.3942, 1143.019, 64.40444, 146.5627, 343.894, 7623.967, 66.67649, 1599.408, 724.6183, 1445.442, 1327.476, 695.8939, 2547.882, 2830.382
54.6, 1267.425, 130.5751, 1934.644, 6.114548, 4.064312, 30.17673, 71.45041, 588.0483, 1306.119, 60.82826, 140.1538, 348.3839, 7691.421, 62.94816, 1527.581, 760.9933, 1434.036, 1258.862, 660.5515, 2593.185, 2792.965
54.7, 1317.315, 123.5943, 1993.721, 5.813229, 3.801326, 28.35622, 67.40759, 615.1846, 1426.617, 57.45066, 134.0251, 405.8586, 7674.229, 59.42831, 1458.979, 861.3051, 1366.223, 1209.316, 627.0041, 2727.853, 2671.879
54.8, 1265.431, 116.9867, 2046.353, 5.526758, 3.555357, 94.09258, 63.59352, 724.0357, 1399.659, 54.2606, 128.1645, 385.0473, 7519.095, 56.10528, 1462.376, 809.9215, 1361.973, 1456.602, 595.1605, 2661.986, 2916.71
54.9, 1365.402, 110.7324, 2205.622, 5.254404, 3.325303, 88.41612, 59.99527, 687.3942, 1340.967, 51.24768, 122.5601, 365.3031, 7582.635, 52.96806, 1537.625, 761.6034, 1376.798, 1381.313, 590.3685, 2542.922, 2859.674
55, 1298.732, 104.8125, 2262.716, 4.995471, 3.110136, 83.08212, 56.60061, 653.8173, 1418.513, 48.40205, 117.2008, 346.5714, 7461.5, 50.00626, 1710.965, 918.0654, 1311.692, 1309.915, 560.3855, 2904.379, 3240.576
55.1, 1361.408, 155.3145, 2366.126, 4.749299, 2.908891, 78.0699, 53.39802, 703.7385, 1354.217, 45.71443, 112.0759, 328.8001, 7483.438, 47.21008, 1916.251, 955.8336, 1338.977, 1425.047, 569.1522, 2832.201, 3100.085
55.2, 1294.933, 202.3649, 2417.862, 4.515257, 2.720668, 73.36007, 50.37665, 668.1243, 1367.423, 43.17605, 107.175, 311.9402, 7440.004, 44.57025, 1920.442, 898.8107, 1275.659, 1397.745, 684.1793, 2705.524, 2965.684
55.3, 1231.703, 202.7291, 2431.031, 4.292749, 2.544624, 68.93437, 47.52623, 765.2263, 1305.443, 40.77862, 102.4885, 295.9447, 7421.984, 42.07803, 2021.828, 845.1897, 1387.709, 1325.498, 649.4319, 2701.321, 3232.767
55.4, 1171.562, 191.8909, 2437.672, 4.081206, 2.379971, 212.8389, 44.83709, 807.7596, 1388.043, 38.51431, 98.00687, 348.4119, 7408.961, 39.72517, 2020.873, 868.4537, 1322.087, 1439.939, 616.4492, 2736.236, 3092.614
55.5, 1114.356, 181.632, 2449.116, 3.880088, 2.225972, 254.5775, 42.30011, 766.8811, 1325.128, 36.37573, 93.72124, 433.3754, 7239.782, 37.50387, 2322.149, 816.6437, 1300.101, 1368.005, 585.1416, 2646.57, 3137.171
55.6, 1156.075, 171.9216, 2352.363, 3.68888, 2.081938, 239.2193, 39.90668, 728.0714, 1265.065, 34.3559, 89.623, 456.0862, 7323.765, 35.40678, 2227.955, 810.6761, 1411.995, 1297.296, 592.2225, 2675.634, 3084.1
