 , C000, C002, C003, C004, C005, C006, C007, C008, C009, C010, C011, C012, C014, C017, C021, C023, C024, C026, C028, C035, C036, C038, C108
191.9, 9.540085, 474.8398, 215.4039, 2.824576, 159.4927, 115.5149, 27.58571, 170.8428, 0.7581859, 75.5173, 236.0269, 43.99531, 126.39, 362.3951, 729.0143, 480.3337, 407.6902, 577.9442, 272.9838, 0.05898863, 463.9082, 4.453297, 425.1021
192, 9.061436, 453.3664, 205.3332, 2.688878, 151.7283, 107.446, 26.28475, 162.8913, 0.7205786, 71.63456, 219.9304, 40.5736, 120.9369, 532.5081, 785.0965, 458.1231, 418.8035, 540.674, 260.2081, 0.05633749, 442.4889, 4.206222, 443.0133
192.1, 10.34243, 700.5043, 208.3802, 2.559699, 144.3418, 99.94068, 25.04515, 186.2444, 0.6848366, 67.95146, 204.9316, 37.41802, 115.719, 496.7054, 752.0145, 436.9395, 504.3959, 518.7661, 293.2718, 0.0538055, 422.0585, 3.972855, 561.0576
192.2, 57.27539, 668.8258, 198.6378, 2.436726, 137.3149, 92.95963, 23.864, 177.576, 0.6508675, 64.45773, 190.9557, 34.50786, 155.5108, 463.3098, 720.3265, 416.7355, 480.6589, 549.7471, 287.8343, 0.05138731, 402.5714, 3.752435, 537.1066
192.3, 54.40175, 638.5799, 189.351, 2.319661, 130.6301, 86.46622, 22.73856, 169.3112, 0.6185833, 61.14362, 177.933, 31.82404, 180.7123, 432.1596, 689.9737, 397.4657, 458.0391, 585.7778, 274.3636, 0.04907779, 383.9841, 3.544245, 577.7427
192.4, 51.67229, 609.7018, 234.5603, 2.20822, 124.2708, 80.42639, 21.66619, 161.431, 0.5879004, 57.99992, 252.1933, 29.34895, 172.9154, 403.1038, 660.8999, 379.0869, 557.4459, 548.0024, 261.5233, 0.04687208, 366.255, 3.347605, 652.1956
192.5, 49.07977, 582.1296, 227.9732, 2.102133, 118.221, 74.80845, 20.6444, 153.9176, 0.5587395, 55.01784, 234.9943, 27.06635, 208.1729, 376.0014, 633.0512, 361.558, 589.8202, 512.6631, 249.2839, 0.04476549, 349.3445, 3.161876, 624.354
192.6, 46.61732, 657.2294, 366.4119, 2.001142, 112.4657, 69.58293, 19.6708, 146.7538, 0.531025, 79.21179, 218.9682, 24.96129, 247.4582, 350.7213, 745.0124, 344.8395, 562.0632, 521.5964, 237.6173, 0.04275358, 333.2147, 2.98645, 597.7009
192.7, 44.27842, 804.7541, 349.2812, 1.905003, 106.9906, 64.72243, 18.74311, 139.9235, 0.5046852, 75.13911, 204.0351, 23.01994, 236.7815, 327.1409, 713.6194, 328.8942, 535.6124, 562.1555, 226.4968, 0.0408321, 317.8297, 2.820758, 572.1857
192.8, 42.05686, 985.7565, 332.9513, 1.813483, 101.7821, 263.5498, 17.85918, 133.4111, 0.4796519, 71.27582, 190.1203, 21.22958, 226.5655, 305.1458, 841.2209, 313.6862, 648.1786, 887.325, 215.8967, 0.03899697, 303.155, 2.664258, 547.7596
192.9, 39.94677, 1045.824, 340.9587, 1.72636, 96.82713, 245.1404, 17.01693, 127.2018, 0.4558603, 67.61116, 177.1546, 19.57846, 295.4162, 284.6296, 805.774, 299.1813, 617.6753, 830.1037, 205.7926, 0.03724432, 289.1579, 2.516442, 524.3763
193, 37.94254, 998.5294, 325.018, 1.643422, 92.11337, 253.7696, 16.2144, 152.6089, 0.4332488, 64.13493, 165.8357, 18.05576, 361.3509, 265.4928, 1018.237, 456.7652, 596.5142, 776.5724, 248.3649, 50.26708, 275.807, 2.376826, 501.9912
193.1, 36.03888, 953.3735, 309.8225, 1.564469, 113.6549, 236.0433, 15.44972, 145.5061, 0.4117589, 87.28825, 154.526, 16.65149, 345.7603, 247.6427, 975.3307, 435.6444, 705.0648, 726.4933, 236.7414, 48.00791, 263.0726, 2.244957, 633.9218
193.2, 34.23072, 1041.688, 295.3375, 1.489309, 109.1623, 219.5552, 14.7211, 138.7339, 0.391335, 145.7437, 229.5621, 15.35643, 330.8424, 230.9926, 984.1613, 478.8999, 671.8843, 679.6436, 225.6618, 45.85028, 250.9261, 2.120404, 606.8602
193.3, 32.51328, 994.5804, 281.5296, 1.41776, 161.3604, 204.2188, 14.02684, 132.2768, 0.371924, 138.2503, 213.9065, 14.1621, 344.1679, 215.4621, 942.6912, 456.7556, 640.2654, 635.8151, 215.1008, 43.78962, 239.3405, 2.002761, 726.631
193.4, 30.88201, 949.6031, 298.2431, 1.349648, 153.5051, 189.9538, 13.36533, 202.66, 0.353476, 132.8272, 199.3185, 13.06065, 329.3187, 200.9756, 945.1569, 488.1489, 610.1344, 594.813, 205.034, 41.82157, 228.2898, 1.891645, 695.6118
193.5, 29.33259, 906.6598, 341.241, 1.284808, 146.0321, 176.6851, 12.73501, 193.2276, 0.3359429, 125.9978, 185.7254, 12.04487, 388.8782, 187.4632, 961.9808, 562.49, 581.4214, 725.153, 195.4383, 39.94197, 345.1862, 1.786694, 665.9168
193.6, 27.8609, 865.6584, 325.287, 1.223083, 138.9229, 164.3433, 12.13442, 184.2343, 0.3192796, 119.5196, 173.0594, 11.10809, 372.0999, 174.8593, 1019.153, 536.4805, 554.0596, 699.7936, 186.2917, 38.14685, 329.2484, 1.687565, 637.4894
193.7, 26.46305, 1051.487, 310.079, 1.164324, 142.8626, 152.8636, 11.56215, 175.6596, 0.3034427, 162.108, 161.2571, 10.24416, 396.59, 163.1028, 976.2088, 720.7965, 527.9855, 722.606, 177.5732, 36.43241, 314.0465, 1.593937, 665.7365
193.8, 25.13534, 1008.964, 355.5212, 1.108388, 135.9077, 142.1858, 11.01687, 180.9296, 0.2883914, 166.4603, 150.2598, 9.44743, 379.479, 152.1367, 935.0738, 687.4669, 503.1385, 676.007, 169.2628, 34.79502, 443.4699, 1.505503, 637.3169
193.9, 23.87424, 1075.759, 347.4277, 1.055139, 233.3844, 132.2538, 10.49731, 172.5087, 0.2740867, 157.9017, 140.0124, 8.712663, 417.0888, 141.908, 895.6721, 769.9097, 479.4607, 632.413, 161.3412, 33.23122, 422.9943, 1.421976, 712.6661
194, 22.67641, 1044.682, 331.1845, 1.004448, 222.0228, 123.0157, 10.00225, 164.4797, 0.2604915, 149.7831, 247.6795, 8.035042, 399.0934, 132.3669, 1069.616, 734.3091, 456.8972, 591.6303, 153.7904, 195.3199, 512.4557, 1.343083, 836.3149
194.1, 21.53868, 997.4395, 329.6649, 0.9561921, 211.2142, 114.4228, 9.53054, 156.8243, 182.7415, 142.082, 230.7883, 7.410122, 433.077, 123.4673, 1059.571, 700.3547, 447.6265, 842.6379, 146.593, 295.8342, 488.7949, 1.268567, 800.6134
194.2, 20.45803, 952.3328, 355.9304, 0.9102548, 200.9318, 106.4301, 9.081074, 149.5253, 173.6772, 134.7769, 215.049, 6.833806, 424.5862, 115.1661, 1014.923, 667.9703, 426.5611, 856.011, 139.7324, 359.91, 466.2265, 1.198185, 766.436
194.3, 19.43161, 909.2661, 339.2897, 0.8665244, 191.15, 98.99577, 8.652804, 142.566, 165.0625, 165.3279, 200.3832, 6.302311, 406.2673, 107.423, 1114.002, 637.0834, 406.4871, 847.0436, 154.4825, 343.7345, 444.7001, 1.131708, 733.7176
194.4, 18.45668, 868.1469, 398.1389, 0.8248949, 308.2839, 92.08073, 8.244733, 135.9306, 217.7099, 381.9853, 370.052, 5.812154, 417.3727, 100.2006, 1200.634, 832.6719, 387.3577, 851.4244, 147.2527, 443.7196, 424.1677, 1.068919, 878.5006
194.5, 17.53066, 828.8871, 403.1226, 0.7852653, 293.2759, 85.64871, 7.855906, 129.604, 206.9111, 362.3455, 344.8153, 5.360118, 554.6422, 93.46366, 1431.906, 794.1692, 369.1286, 796.5182, 140.3612, 423.7774, 404.5832, 1.009614, 880.9615
194.6, 16.65111, 1029.809, 498.4702, 0.7475396, 278.9986, 79.66599, 7.485416, 123.5719, 196.648, 358.553, 323.5027, 4.943239, 735.8489, 87.17972, 1371.569, 757.4469, 351.7574, 787.4928, 133.7923, 404.7314, 385.903, 0.9535993, 900.1022
194.7, 15.81568, 1400.691, 475.1654, 0.7116264, 265.4164, 74.10116, 7.1324, 117.8206, 186.8939, 340.118, 355.5372, 4.558782, 704.1004, 81.31827, 1313.774, 722.4226, 622.9219, 736.7094, 127.5307, 401.0149, 368.0853, 0.9006923, 1344.057
194.8, 15.02217, 1528.4, 473.4922, 0.6774385, 252.4953, 68.92505, 6.796031, 112.3369, 177.6236, 328.1611, 331.2903, 4.204226, 882.7155, 75.85091, 1258.415, 689.0178, 769.1964, 689.2009, 121.5623, 382.992, 351.0902, 0.8507207, 1286.68
194.9, 14.26847, 1580.907, 490.9493, 0.6448931, 240.2033, 64.1105, 6.475526, 107.1084, 168.8132, 311.2887, 308.6971, 3.877245, 844.6304, 70.75114, 1261.963, 657.1577, 732.9979, 785.7452, 115.8731, 365.7791, 334.8799, 0.8035216, 1231.753
195, 13.55259, 1743.731, 467.9961, 0.6139112, 228.5096, 64.27825, 6.170136, 102.1233, 160.4397, 295.2837, 287.6446, 3.575696, 1235.648, 65.99425, 1208.787, 626.7708, 907.4345, 735.0745, 110.4502, 473.595, 319.418, 0.7589411, 1179.171
195.1, 12.87262, 1664.875, 446.116, 0.5844176, 217.3853, 59.78829, 5.879148, 97.37022, 152.4816, 280.1017, 268.0279, 3.297598, 1234.378, 61.55718, 1262.318, 597.789, 864.7305, 687.6714, 170.0264, 452.3101, 304.67, 0.716834, 1128.833
195.2, 12.22677, 1589.586, 425.2589, 0.5563411, 206.8025, 55.61197, 5.601884, 92.83836, 512.1507, 304.215, 299.1918, 3.04113, 1181.12, 57.41844, 1660.213, 642.9518, 824.0362, 643.3253, 162.0691, 431.9818, 629.8191, 0.677063, 1080.644
195.3, 11.61333, 1517.701, 460.0187, 0.5296134, 196.7349, 51.72736, 5.337696, 131.1531, 507.2336, 401.4436, 278.7876, 2.804608, 1243.122, 53.55796, 1590.256, 613.2217, 962.6885, 601.8389, 188.6492, 453.6404, 650.0146, 0.6394987, 1034.513
195.4, 11.03066, 1449.067, 438.5116, 0.5041698, 187.1574, 340.0095, 5.085967, 125.0489, 710.57, 380.8033, 259.7749, 2.586482, 1333.017, 49.95704, 1546.36, 764.1362, 917.3843, 563.0278, 179.8203, 525.4678, 777.1305, 104.7996, 990.3503
195.5, 10.47722, 1574.959, 418.01, 0.4799485, 178.0462, 316.2592, 347.7556, 119.2288, 698.4059, 361.2242, 242.0588, 2.38532, 1278.821, 46.59822, 1982.233, 728.8026, 874.212, 526.7196, 207.0944, 501.8516, 816.8797, 98.9852, 948.0732
195.6, 9.951556, 1586.415, 492.1335, 0.4568908, 169.3785, 552.2965, 356.6081, 113.6796, 663.7637, 342.6519, 225.5509, 2.199804, 2536.137, 43.46524, 2617.42, 695.1028, 1397.209, 492.7528, 197.4023, 479.2968, 1058.323, 183.0986, 907.6009
195.7, 9.452263, 1514.674, 630.1044, 0.4349409, 161.1328, 513.7175, 372.2799, 117.7157, 1231.075, 325.0344, 210.1689, 2.028715, 3301.65, 40.54289, 3180.653, 662.9613, 1597.735, 460.9764, 221.7085, 457.7556, 1654.307, 172.94, 868.8563
195.8, 8.978021, 1446.177, 696.6319, 0.4140455, 164.6705, 759.162, 365.9062, 189.7416, 2323.985, 308.3227, 195.8358, 1.870934, 4276.992, 37.81703, 3530.008, 698.1614, 1727.514, 431.2492, 211.3325, 437.1826, 2292.436, 163.3451, 831.7657
195.9, 8.527572, 1380.777, 719.9048, 0.3941539, 156.654, 819.1818, 410.1964, 209.1565, 2424.318, 292.4702, 182.4802, 1.725423, 4115.659, 35.27443, 3659.136, 706.165, 1646.217, 403.4391, 201.442, 417.5341, 2561.251, 154.2825, 796.2584
196, 8.099723, 1318.335, 753.2966, 0.375218, 228.1352, 761.9603, 429.9075, 199.4218, 2815.147, 277.4328, 170.0355, 1.591229, 4403.311, 32.90279, 3606.582, 760.0776, 1568.746, 377.4223, 192.0145, 426.2346, 2577.791, 145.7227, 762.2669
196.1, 7.69334, 1258.717, 718.078, 0.3571918, 217.0291, 708.7359, 409.6328, 215.9856, 2675.511, 263.1686, 158.4395, 1.467473, 4213.329, 30.6906, 3454.609, 899.0341, 1494.92, 353.0833, 456.0723, 437.2228, 3016.084, 137.6378, 729.7265
196.2, 7.307347, 1261.707, 798.8563, 0.3400316, 206.4636, 659.2293, 390.3142, 205.9331, 2542.801, 249.6377, 147.6342, 1.353341, 4031.543, 28.62715, 3768.73, 857.4628, 1552.324, 330.3138, 434.728, 417.5726, 2925.954, 130.0014, 698.5752
196.3, 6.94072, 1572.559, 761.5076, 0.3236958, 364.4914, 613.1808, 371.9068, 196.3484, 2416.673, 245.3898, 137.5659, 1.248086, 4219.511, 26.70243, 3761.575, 817.8138, 1667.134, 309.0128, 414.3826, 398.8055, 2790.859, 122.7888, 932.3533
196.4, 6.592487, 1501.444, 813.4808, 0.3081449, 413.0567, 666.1438, 365.2839, 187.2098, 2296.802, 232.7731, 128.1842, 1.151017, 4037.459, 24.90711, 3964.302, 779.9982, 1646.406, 431.2083, 394.9893, 415.7276, 2881.482, 115.9763, 892.5521
196.5, 6.261726, 1433.545, 775.4484, 0.293341, 414.0003, 904.8003, 501.838, 182.8445, 2182.876, 220.805, 119.4423, 1.061497, 3863.261, 23.23251, 3797.257, 743.9312, 1568.926, 526.3116, 524.5984, 397.0435, 2847.279, 109.5418, 985.9661
196.6, 5.947561, 1368.717, 739.1942, 0.2792483, 448.9817, 841.5983, 478.171, 174.3344, 2467.595, 209.4523, 111.2966, 0.9789401, 3879.924, 21.67049, 3818.725, 942.0223, 1495.092, 492.3712, 500.047, 379.199, 2715.816, 103.4642, 1041.807
196.7, 5.649158, 1306.82, 704.6348, 0.2658327, 427.1243, 809.6685, 455.6201, 166.2204, 2657.695, 257.1913, 103.7064, 0.9028038, 3843.527, 20.21349, 3782.093, 1106.544, 1424.732, 460.6194, 611.2521, 362.1566, 3011.538, 97.72388, 1022.493
196.8, 5.365726, 1247.723, 890.8173, 0.2530615, 406.3309, 775.512, 434.1328, 158.4841, 2525.868, 243.9678, 96.6339, 0.8325889, 3677.697, 18.85446, 3959.196, 1064.711, 1357.684, 430.9152, 585.6237, 481.9719, 2887.287, 92.30203, 1130.071
196.9, 5.096515, 1358.837, 864.0933, 0.240904, 386.5498, 721.341, 413.6588, 151.1078, 2400.581, 231.4241, 90.04368, 0.7678348, 4025.491, 17.5868, 3928.08, 1015.479, 1619.373, 548.6714, 558.2164, 460.3105, 2781.912, 87.18099, 1081.829
197, 4.84081, 1320.485, 823.6946, 0.2293305, 415.0229, 895.7626, 394.1504, 144.0748, 2281.508, 219.5254, 83.9029, 0.708117, 3851.81, 16.40436, 4156.645, 976.9066, 1586.163, 513.289, 532.0917, 439.6226, 2963.328, 82.34407, 1140.29
197.1, 4.597935, 1260.769, 903.1689, 0.218313, 523.2335, 833.1919, 375.562, 137.3692, 2168.341, 286.2397, 78.18091, 0.6530437, 3956.01, 15.30143, 4159.385, 1002.967, 1522.909, 480.1883, 570.266, 479.5499, 2891.093, 77.77551, 1197.527
197.2, 4.367246, 1203.754, 860.9433, 0.2078248, 497.7614, 774.9918, 357.8503, 130.9757, 2060.787, 271.5226, 72.84914, 51.9697, 4024.401, 14.27265, 3984.119, 956.5897, 1477.826, 449.2222, 543.5774, 457.9973, 2893.376, 73.46041, 1260.564
197.3, 4.14813, 1149.318, 884.5309, 0.1978405, 473.5292, 720.8571, 340.9739, 124.8797, 2196.464, 257.5622, 67.881, 93.19319, 4398.532, 13.31304, 3816.238, 912.3571, 1408.279, 420.253, 540.9918, 437.4135, 2759.784, 69.38473, 1206.752
197.4, 3.940009, 1097.343, 1005.093, 0.1883359, 450.4768, 673.1862, 324.8933, 154.5121, 2385.936, 244.3196, 63.25166, 121.4128, 4663.541, 12.41795, 3655.432, 870.1697, 1342.005, 393.1519, 720.6591, 432.3118, 2870.777, 65.53516, 1188.39
197.5, 3.742329, 1095.21, 958.1019, 0.1792878, 428.5466, 626.1628, 309.5712, 147.3207, 2267.589, 231.7579, 147.085, 111.97, 4462.331, 11.58304, 3501.401, 829.9332, 1278.85, 367.7986, 686.9321, 412.8823, 2738.229, 61.89918, 1220.672
197.6, 3.554568, 1349.333, 913.3081, 0.1706745, 407.684, 596.274, 294.9716, 140.464, 2155.113, 219.842, 137.0542, 103.2616, 4269.802, 10.80427, 3353.861, 791.5571, 1291.522, 344.0802, 706.3739, 394.326, 2828.611, 58.46493, 1308.026
197.7, 3.376226, 1288.313, 870.6085, 0.162475, 444.6138, 554.6231, 281.0605, 133.9265, 2048.215, 221.5508, 127.7074, 194.4101, 5790.485, 10.07785, 3212.537, 754.9556, 1230.743, 321.8913, 1336.449, 490.9917, 2698.01, 55.22122, 1433.092
197.8, 3.206833, 1230.052, 829.9052, 0.1546694, 422.969, 515.8816, 387.6118, 127.6932, 1946.62, 210.1597, 144.3241, 179.29, 5709.95, 9.400278, 3077.169, 720.0465, 1172.824, 301.1334, 1273.902, 468.925, 2573.439, 52.15747, 1502.747
197.9, 3.045939, 2245.545, 945.9225, 90.17752, 402.378, 651.5386, 369.3318, 121.75, 1850.064, 500.847, 151.758, 165.3459, 5463.592, 8.768259, 3228.402, 686.7516, 1869.307, 281.7141, 1214.283, 478.9036, 2454.62, 49.2637, 1905.408
198, 2.893117, 2143.996, 1189.391, 85.84521, 504.2479, 606.0274, 351.9138, 116.0834, 1758.298, 475.0959, 310.2075, 152.4862, 5934.822, 8.178733, 3433.869, 654.9963, 1781.337, 263.547, 1157.455, 525.4681, 2575.982, 46.53048, 1824.068
198.1, 2.747962, 2285.658, 1133.783, 81.72105, 518.9434, 563.6952, 335.3174, 110.6806, 1671.083, 461.9025, 289.052, 140.6267, 6521.979, 7.628843, 3303.713, 624.7094, 1697.507, 246.5515, 1119.292, 501.8519, 2603.177, 43.94891, 1843.344
198.2, 2.61009, 2182.295, 1115.549, 77.79501, 578.638, 916.4547, 319.5036, 105.5292, 1588.194, 438.1537, 295.2423, 129.6896, 6517.249, 7.115925, 3451.924, 595.8228, 1617.622, 230.6521, 1066.909, 479.297, 2482.984, 41.51056, 1813.531
198.3, 2.479136, 2537.611, 1063.394, 74.05758, 585.5591, 852.4386, 304.4356, 100.6176, 1509.417, 415.6259, 307.254, 119.6031, 6510.878, 6.637492, 3306.468, 568.272, 1662.384, 215.7779, 1051.793, 457.7558, 2368.341, 39.2075, 2021.53
198.4, 2.354752, 2430.357, 1036.977, 70.49971, 557.0528, 792.8941, 290.0782, 393.8321, 1434.547, 394.2565, 573.6394, 110.301, 6443.651, 6.191226, 3167.142, 541.9952, 1903.937, 201.8629, 1414.098, 437.1828, 2258.991, 37.03222, 1935.233
198.5, 2.236608, 2320.451, 988.4955, 67.11277, 529.9342, 737.5089, 276.398, 636.2571, 1363.391, 373.9857, 534.5185, 101.7224, 6518.511, 5.774965, 3033.686, 516.9333, 2234.466, 188.8453, 1347.917, 417.5343, 2154.69, 34.97762, 1852.62
198.6, 2.124392, 2562.442, 942.2806, 63.88854, 504.1358, 689.9493, 263.3629, 668.9352, 1295.765, 453.5926, 578.183, 155.603, 6302.497, 5.38669, 2949.203, 493.0304, 2244.252, 176.6672, 1389.583, 398.769, 2055.205, 33.03701, 1773.533
198.7, 2.017807, 2472.231, 898.2265, 60.81921, 560.4786, 872.6461, 289.9618, 637.8011, 1231.492, 438.6307, 538.7523, 143.501, 6142.596, 5.024521, 2868.518, 470.2327, 2138.637, 165.2743, 1485.095, 380.847, 1960.313, 31.20407, 1697.823
198.8, 1.916568, 2390.042, 856.232, 57.89734, 667.9992, 811.6901, 315.1487, 608.1162, 1170.408, 498.7207, 502.0106, 132.3403, 6146.481, 4.686702, 2747.646, 448.4892, 2333.704, 154.6162, 1616.856, 363.7305, 1869.802, 29.47283, 1625.344
198.9, 1.82041, 2515.107, 816.2009, 55.11584, 635.4796, 797.5166, 357.6594, 624.6694, 1112.354, 473.0789, 467.7745, 183.0145, 5884.771, 4.371595, 2631.867, 427.7511, 2223.879, 144.6454, 1566.363, 347.3832, 1783.471, 27.83763, 1555.96
199, 1.729075, 2401.367, 778.0413, 52.46797, 625.0092, 770.6176, 462.0107, 842.0721, 1057.179, 448.7555, 568.2009, 549.0241, 5699.553, 4.077675, 2520.967, 407.9719, 2119.223, 135.3176, 1784.744, 331.7707, 1926.072, 26.29316, 1489.537
199.1, 1.642323, 2338.815, 812.3956, 49.9473, 594.5824, 716.7885, 440.222, 802.8798, 1004.741, 425.6827, 529.4508, 790.0823, 5453.644, 3.803517, 2414.739, 389.1073, 2183.506, 126.5913, 1701.217, 316.8598, 1837.142, 24.83438, 1425.95
199.2, 1.559924, 2845.222, 820.7572, 47.54774, 565.6368, 666.7194, 419.4608, 765.5117, 954.9041, 443.369, 493.3434, 728.6342, 5397.954, 3.547791, 2598.639, 371.1151, 2080.75, 118.4277, 1621.599, 302.6191, 1752.318, 23.45654, 1365.078
199.3, 1.481659, 2716.555, 782.3846, 45.26345, 538.1004, 621.2217, 476.7919, 729.8827, 907.5392, 420.5732, 644.0838, 671.9652, 5417.35, 3.309258, 2517.899, 353.9547, 2445.145, 110.7906, 1545.708, 378.5142, 1671.411, 22.15514, 1306.804
199.4, 1.407321, 2663.605, 745.806, 43.08891, 511.9045, 666.3832, 627.3868, 695.912, 1010.066, 406.0257, 600.1587, 619.7036, 5183.616, 3.086763, 2411.801, 337.5879, 2330.076, 103.646, 1473.369, 361.5026, 1997.562, 20.92594, 1251.018
199.5, 1.336712, 3602.727, 876.2267, 41.01883, 486.9838, 619.8351, 597.7989, 663.5225, 959.9653, 563.4506, 559.2292, 571.5066, 5254.577, 2.879227, 2970.755, 398.9919, 2415.009, 96.96217, 1404.414, 458.9156, 1905.331, 33.37549, 1197.613
199.6, 1.269646, 4756.14, 835.2607, 39.04821, 463.2764, 901.1191, 569.6063, 661.0345, 912.3493, 582.7957, 521.091, 527.058, 5867.883, 2.685645, 3569.441, 431.2053, 2667.454, 90.70932, 1338.687, 845.9498, 1817.359, 98.24382, 1146.488
199.7, 1.205945, 5684.619, 1030.795, 37.17226, 440.7231, 1203.525, 542.7433, 630.2682, 867.0952, 552.8312, 485.5537, 486.0665, 5944.657, 2.505078, 3866.141, 411.2664, 2847.568, 84.8597, 1276.036, 888.9289, 1733.449, 207.3797, 1097.546
199.8, 1.14544, 6518.027, 1009.089, 35.38643, 419.2677, 1263.603, 580.5073, 748.2537, 1476.065, 670.4022, 452.4401, 448.263, 6060.27, 2.336651, 4055.712, 543.6846, 2917.846, 79.38731, 1216.318, 930.0378, 1806.815, 470.4657, 1050.693
199.9, 1.08797, 6934.591, 961.9113, 33.6864, 398.8568, 1289.791, 612.1688, 713.428, 2162.604, 718.7831, 421.5847, 413.3997, 6014.133, 2.179549, 4537.794, 708.0036, 2980.702, 74.26783, 1159.393, 1177.825, 2091.183, 698.3141, 1005.84
200, 1.033384, 6984.705, 916.9393, 32.06804, 379.4395, 1223.665, 620.2449, 769.0583, 2964.347, 681.8267, 392.8335, 381.2478, 6041.265, 2.033009, 4878.598, 710.5707, 2840.429, 69.47849, 1105.133, 1169.973, 2038.688, 669.9993, 962.9013
200.1, 0.9815369, 6964.83, 874.0699, 30.52743, 645.4645, 1138.19, 590.9937, 733.2643, 2817.311, 646.7705, 366.0432, 351.5965, 5898.623, 1.896321, 5523.956, 677.714, 2706.759, 64.99799, 1053.413, 1117.391, 2186.825, 880.4254, 921.796
200.2, 0.9322908, 6649.863, 981.2923, 29.06083, 640.2919, 1269.016, 563.1221, 699.1362, 2677.567, 662.1165, 341.0798, 324.2514, 5889.694, 1.768824, 5645.184, 646.3765, 2591.785, 60.80644, 1004.113, 1067.171, 2097.935, 1116.192, 882.4454
200.3, 0.8855155, 6534.612, 986.259, 27.66469, 609.121, 1180.372, 536.5649, 666.5966, 2544.755, 628.0737, 487.0268, 299.033, 5699.605, 1.649898, 5407.31, 616.4882, 2557.067, 56.88519, 957.12, 1073.751, 2033.776, 1282.12, 844.7747
200.4, 0.8410871, 6239.101, 1631.158, 26.33563, 579.4677, 1097.921, 511.2601, 673.2906, 2484.762, 662.1093, 520.3856, 275.7759, 5720.699, 1.538969, 5296.313, 587.9818, 2436.731, 53.2168, 912.3265, 1025.493, 2231.694, 1210.987, 808.712
200.5, 0.7988877, 5956.954, 2678.843, 25.07041, 551.2579, 1021.229, 547.9252, 641.9539, 2738.393, 628.0669, 484.8965, 254.3276, 5617.383, 1.435498, 5522.121, 560.7936, 2322.058, 49.78499, 869.6293, 979.4044, 2613.36, 1143.799, 774.1889
200.6, 0.7588056, 5821.329, 4078.19, 23.86598, 524.4214, 949.8944, 522.0847, 612.0756, 2602.564, 595.7747, 468.4857, 234.5475, 5559.7, 1.338983, 5488.197, 534.8625, 2440.693, 46.57448, 828.9304, 935.3867, 2492.697, 1080.34, 741.1395
200.7, 0.7207345, 5689.599, 4859.816, 22.71941, 498.8914, 1144.638, 497.4628, 583.588, 2685.451, 620.0455, 564.6814, 216.3057, 5527.699, 1.248958, 5534.746, 591.6498, 2524.018, 43.57101, 981.3539, 893.3474, 2565.794, 1020.401, 1068.503
200.8, 0.6845736, 5911.869, 5277.416, 21.62793, 474.6043, 1064.682, 474.0022, 556.4263, 2552.248, 588.1658, 527.9335, 199.4827, 5289.204, 1.164986, 5530.103, 564.2919, 2405.237, 40.76123, 1482.686, 1188.443, 2880.05, 963.7878, 1022.889
200.9, 0.6502269, 5783.342, 5148.702, 20.58888, 451.4995, 990.3124, 451.6479, 608.1493, 2425.652, 557.9252, 491.9296, 183.968, 5215.836, 1.086659, 5939.938, 580.1743, 2292.046, 38.13264, 1413.296, 1135.03, 2947.663, 910.3156, 979.2233
201, 0.6176035, 5926.572, 4970.943, 19.59975, 429.5195, 921.1371, 430.3479, 579.8444, 2305.335, 563.4059, 723.8005, 169.6601, 5222.063, 1.013598, 5722.836, 553.3471, 2184.182, 35.67356, 1478.228, 1084.018, 3041.729, 859.81, 1218.298
201.1, 0.5866168, 5841.16, 4947.353, 18.65814, 665.9458, 856.7939, 410.0525, 703.9528, 2190.987, 609.1998, 674.439, 156.4649, 5346.67, 0.9454499, 5751.342, 699.9798, 2214.062, 33.37306, 1409.047, 1053.487, 2901.288, 812.1066, 1204.174
201.2, 0.5571849, 5784.64, 5465.064, 17.76177, 633.5261, 955.5715, 475.56, 685.1389, 2082.31, 577.8777, 628.4437, 144.2959, 5115.986, 0.8818835, 5939.577, 667.6128, 2212.64, 31.22092, 1343.103, 1056.861, 2767.331, 767.0498, 1152.769
201.3, 0.5292296, 5532.295, 6643.046, 16.90846, 602.6846, 987.4348, 453.1323, 696.2134, 2267.261, 548.166, 585.5853, 133.0734, 5040.401, 0.8225909, 5910.265, 636.7424, 2162.483, 29.20756, 1568.078, 1009.362, 2783.651, 724.4928, 1103.558
201.4, 0.5026768, 5282.111, 7532.936, 16.09614, 573.3446, 1151.194, 431.7623, 663.8098, 2340.365, 585.1575, 554.7141, 122.7237, 4913.116, 0.7672848, 5787.296, 607.2995, 2071.544, 27.32404, 1625.066, 963.9982, 3079.129, 684.2969, 1107.236
201.5, 0.4774564, 5339.737, 8214.878, 15.32285, 545.4329, 1070.781, 411.4001, 632.9144, 2479.46, 555.0716, 516.8838, 113.179, 4701.138, 0.7156971, 5776.539, 579.218, 1974.057, 25.56198, 1549.012, 996.947, 3065.794, 646.3312, 1173.293
201.6, 0.4535012, 5265.837, 8193.99, 14.58671, 518.8801, 1179.3, 391.9983, 603.4568, 2356.475, 667.6326, 481.6335, 104.3766, 5168.501, 0.6675778, 5627.599, 552.435, 2068.998, 23.91355, 1591.335, 1061.373, 2924.242, 610.4719, 1168.002
