 , C000, C002, C003, C004, C005, C006, C007, C008, C009, C010, C012, C013, C016, C017, C018, C019, C020, C024, C037, C040, C041, C051, C052, C062, C074, C084, C088, C109, C111, C124
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
15.6, 879.7557, 1416.645, 218.1908, 846.1749, 62.22977, 1268.638, 137.1514, 23.00992, 2021.057, 194.8577, 488.5745, 413.8546, 1182.163, 312.8675, 458.2106, 770.2647, 13.31525, 745.2872, 2406.916, 203.7199, 2064.885, 150.2523, 765.603, 666.263, 882.81, 414.0471, 57.38584, 1244.125, 936.0611, 1216.855
15.7, 821.0757, 1430.719, 208.049, 933.6305, 57.89341, 1263.037, 130.0431, 21.84487, 1929.913, 185.5089, 511.052, 393.7102, 1201.683, 295.9236, 450.0172, 929.8011, 12.52919, 701.4947, 2285.896, 192.4028, 1968.709, 142.6428, 730.965, 635.3419, 1018.823, 390.3264, 54.17887, 1338.916, 929.7187, 1289.464
15.8, 766.3097, 1569.347, 198.3786, 950.097, 53.85922, 1219.489, 123.3032, 20.7388, 1834.406, 245.7187, 484.103, 426.2792, 1146.544, 279.8973, 425.8933, 874.896, 11.78954, 660.2755, 2258.025, 181.7144, 2007.687, 252.381, 697.8941, 605.8559, 985.6879, 367.9646, 51.15113, 1281.724, 886.8411, 1497.678
15.9, 720.963, 1490.597, 189.1577, 952.9513, 50.10615, 1157.509, 151.8304, 19.68874, 1743.626, 307.4876, 542.3592, 405.5301, 1222.856, 264.739, 519.1751, 823.233, 11.09356, 621.4781, 2366.451, 171.6197, 1997.449, 239.5991, 666.3194, 577.7383, 938.5437, 346.8839, 48.29258, 1332.733, 960.7011, 1435.45
16, 843.6097, 1415.8, 180.3653, 924.1485, 46.6146, 1098.68, 143.9613, 18.69185, 1787.076, 292.7352, 513.7593, 385.791, 1196.233, 250.4016, 491.3438, 774.6207, 10.43866, 584.9606, 2270.133, 162.0858, 1904.413, 227.4646, 636.1732, 550.9256, 893.6544, 327.011, 45.59378, 1286.639, 916.3948, 1375.807
16.1, 1078.792, 1344.755, 171.9817, 885.4834, 43.36635, 1042.841, 190.9979, 17.74543, 1741.184, 278.6906, 486.6676, 367.0126, 1141.344, 236.8406, 465.0046, 728.879, 9.822422, 550.5887, 2338.892, 153.0816, 1815.711, 215.9446, 607.391, 525.3573, 850.912, 308.2765, 43.04581, 1358.937, 874.1317, 1329.571
16.2, 1035.63, 1277.276, 163.9877, 873.9013, 40.34445, 1100.802, 181.0988, 16.84693, 1655.017, 265.3198, 461.0045, 349.1483, 1088.973, 224.0141, 440.0772, 685.8384, 9.242563, 518.2366, 2221.292, 144.5775, 1731.141, 205.0081, 579.9109, 500.9756, 810.2141, 290.6154, 40.64022, 1300.889, 833.8178, 1274.328
16.3, 1033.256, 1365.791, 156.3653, 918.5143, 37.53312, 1044.855, 171.7127, 15.99393, 1678.672, 252.5904, 576.4563, 332.1535, 1163.757, 211.8822, 416.4862, 851.2518, 8.696937, 487.7854, 2157.34, 136.5459, 1717.256, 194.6254, 553.6741, 477.7254, 771.4626, 273.966, 38.36908, 1452.167, 854.8851, 1221.38
16.4, 964.3377, 1396.329, 149.0973, 875.1528, 34.9177, 991.751, 162.8131, 15.18411, 1595.598, 328.5804, 546.0584, 315.986, 1110.358, 200.4074, 394.1598, 800.985, 8.18352, 647.5421, 2189.603, 128.9604, 1637.271, 279.6189, 528.6243, 455.5544, 734.5646, 258.2705, 36.22484, 1390.138, 882.045, 1202.649
16.5, 900.0161, 1403.068, 142.167, 833.8383, 32.48453, 980.9117, 154.3748, 14.4153, 1516.636, 312.816, 517.2635, 300.6054, 1059.409, 189.5539, 373.0302, 753.6865, 7.700412, 609.4931, 2196.504, 121.7964, 1675.915, 265.4576, 504.7079, 434.4122, 699.4313, 243.4742, 34.20044, 1330.758, 841.3661, 1152.679
16.6, 839.9847, 1361.234, 135.5589, 794.4741, 30.22091, 1027.501, 146.3737, 13.68541, 1453.056, 297.808, 489.987, 394.6609, 1010.798, 179.2883, 353.0333, 709.181, 7.245825, 573.6797, 2122.513, 115.0303, 1597.856, 252.0134, 481.8735, 414.2513, 665.9785, 229.5256, 32.28918, 1273.914, 882.1063, 1166.194
16.7, 783.9574, 1374.993, 129.2579, 811.1262, 28.11502, 975.2796, 138.7874, 12.99249, 1387.016, 283.52, 464.1489, 375.4509, 1098.678, 169.5786, 334.1084, 785.9237, 6.818074, 539.9708, 2107.238, 232.5385, 1645.224, 239.2501, 460.0722, 395.0259, 634.1255, 216.3761, 30.48472, 1278.401, 947.4838, 1117.739
16.8, 731.6672, 1305.996, 123.2498, 772.8342, 26.15588, 925.712, 131.5943, 12.33464, 1438.52, 269.9174, 439.6732, 357.1758, 1048.265, 160.3948, 316.198, 739.5146, 6.415575, 508.2425, 2078.875, 219.6205, 1624.628, 310.179, 439.2573, 376.6929, 603.7962, 203.9799, 28.7811, 1223.794, 903.787, 1071.297
16.9, 682.8647, 1240.462, 117.521, 736.35, 24.33326, 917.3848, 124.7739, 11.7101, 1479.383, 256.9676, 416.4883, 339.7903, 1000.166, 151.7083, 299.2477, 746.1147, 6.036837, 478.3786, 1974.349, 303.1416, 1548.957, 311.9829, 419.3841, 359.2107, 574.9174, 192.2939, 27.17269, 1199.32, 862.1054, 1127.512
17, 637.3175, 1362.269, 112.0584, 826.2753, 22.63764, 918.6334, 118.3071, 11.11719, 1406.172, 244.6389, 479.7554, 323.251, 1026.228, 143.4923, 283.206, 742.2313, 5.680457, 450.2694, 2035.786, 286.3014, 1518.984, 296.1825, 400.4099, 342.5398, 637.2944, 181.2774, 25.65416, 1300.819, 822.3461, 1133.605
17.1, 594.8082, 1293.911, 106.8498, 787.2682, 21.06018, 1043.548, 112.1754, 10.5543, 1336.584, 311.9324, 454.4568, 307.5168, 979.1392, 135.7212, 268.0243, 698.4022, 5.345116, 579.853, 2048.406, 270.3966, 1448.234, 281.1823, 382.2943, 326.6427, 606.8134, 170.892, 24.2205, 1245.254, 911.956, 1086.504
17.2, 555.1343, 1332.012, 101.8833, 750.1026, 19.59264, 1140.633, 106.3615, 10.01991, 1311.39, 296.9667, 430.4922, 292.5484, 1134.023, 128.371, 253.6564, 806.6317, 5.029572, 545.7814, 2043.405, 255.3755, 1380.779, 266.9418, 364.9982, 311.4832, 577.7903, 161.1016, 22.86695, 1273.173, 869.8977, 1041.36
17.3, 518.1066, 1290.981, 97.1476, 714.6915, 18.22737, 1136.593, 100.849, 9.512572, 1246.492, 282.7191, 407.7914, 278.3087, 1081.989, 121.4188, 240.0588, 758.9997, 4.732655, 513.7117, 2032.42, 241.1888, 1411.195, 253.4225, 348.4847, 297.0274, 653.3227, 151.8721, 21.58905, 1218.789, 1243.748, 998.092
17.4, 483.5487, 1544.723, 92.63204, 680.952, 16.95723, 1078.827, 95.62212, 9.030926, 1184.806, 269.155, 413.37, 264.762, 1032.341, 114.8432, 227.19, 714.1804, 4.453266, 568.0362, 2103.796, 365.822, 1390.311, 240.5878, 332.7183, 283.2424, 622.0751, 143.1714, 20.38256, 1343.859, 1600.608, 956.6216
17.5, 451.2959, 1592.114, 88.32636, 669.1023, 15.7756, 1110.781, 90.66618, 8.573666, 1188.297, 256.2417, 681.4077, 251.8747, 1207.049, 108.6237, 215.0111, 672.0078, 4.190372, 729.398, 2008.191, 345.4998, 1325.554, 228.4032, 317.6652, 573.0319, 592.3221, 134.9691, 19.24349, 1338.305, 1651.399, 1052.865
17.6, 434.3026, 1512.222, 84.22083, 637.5151, 14.6763, 1096.761, 85.96709, 8.139558, 1129.491, 421.791, 645.4755, 377.3435, 1151.663, 102.741, 203.4851, 632.3254, 3.942997, 686.5392, 2000.614, 419.9214, 1263.814, 238.0993, 523.6467, 634.0526, 706.4677, 127.2367, 18.16808, 1281.139, 1713.638, 1047.925
17.7, 405.3345, 1601.563, 80.30613, 647.5511, 13.65361, 1177.969, 81.51154, 7.727431, 1150.809, 401.5546, 611.4382, 396.4355, 1156.114, 97.17683, 192.577, 594.9863, 3.710225, 748.3239, 1900.023, 396.5938, 1204.949, 309.0789, 499.9554, 604.6263, 708.5121, 119.9473, 17.15277, 1226.415, 1634.607, 1008.852
17.8, 453.0966, 1668.634, 76.57338, 724.3608, 12.70219, 1118.1, 77.28692, 7.336171, 1093.858, 382.2891, 579.1956, 377.1391, 1103.066, 91.91404, 182.2536, 784.4547, 3.491195, 704.353, 1872.554, 374.5621, 1148.826, 293.4256, 477.336, 623.873, 674.6249, 113.0755, 16.1942, 1312.16, 1579.671, 978.8522
17.9, 422.875, 1642.819, 73.01414, 690.1649, 11.81706, 1061.273, 73.28125, 6.964721, 1180.608, 363.9479, 548.6533, 358.7819, 1052.452, 86.93627, 172.4836, 803.6641, 3.285095, 739.944, 1931.055, 353.7543, 1212.892, 278.565, 455.74, 594.9193, 642.3585, 106.5975, 15.2892, 1296.752, 1606.307, 1024.585
18, 394.6691, 1624.675, 69.62035, 657.5834, 10.99361, 1040.931, 69.48319, 6.612079, 1122.182, 346.4867, 519.7216, 341.3182, 1034.244, 82.22809, 163.2373, 782.8985, 3.091162, 772.7944, 1833.961, 418.5342, 1250.886, 264.457, 435.1211, 567.3092, 611.6354, 100.4905, 14.43478, 1283.675, 1616.238, 982.0137
18.1, 368.3445, 1573.317, 66.38428, 626.54, 79.90233, 988.0266, 65.88198, 6.277292, 1098.465, 329.8632, 492.3154, 324.7045, 986.7877, 77.77488, 154.4867, 736.668, 2.908678, 856.1305, 1901.338, 395.2836, 1192.623, 251.0636, 415.435, 540.9805, 582.3817, 94.73339, 13.6281, 1375.019, 1541.699, 1018.45
18.2, 343.7758, 1494.369, 63.29865, 596.962, 239.6413, 946.4456, 62.46741, 5.959455, 1044.104, 314.0373, 466.3545, 308.8996, 941.5089, 73.56284, 146.2052, 693.1674, 2.736967, 805.825, 1905.685, 398.5632, 1185.87, 238.3484, 396.6395, 515.8737, 554.5272, 89.30611, 12.8665, 1410.771, 1670.219, 988.5455
18.3, 320.8459, 1419.382, 60.35644, 568.7804, 222.9424, 898.3434, 59.22982, 5.657713, 992.4339, 298.9706, 441.7626, 366.1595, 915.957, 69.57892, 138.3676, 704.929, 2.575392, 758.4753, 1841.771, 376.4221, 1130.635, 226.2772, 378.6945, 491.9322, 528.0049, 84.18977, 12.14747, 1350.509, 1625.792, 947.4717
18.4, 386.7534, 1426.203, 130.9242, 541.9292, 207.4071, 1050.792, 56.16003, 5.371248, 1053.906, 284.6269, 418.4674, 443.7213, 976.7873, 65.81075, 130.9502, 733.9068, 123.0826, 756.5092, 1749.167, 448.0411, 1140.656, 214.8174, 361.5612, 469.1017, 565.1849, 79.36654, 11.46861, 1292.822, 1618.446, 1000.85
18.5, 383.0909, 1378.065, 124.8387, 516.3456, 192.9543, 1091.007, 53.24934, 5.099287, 1064.289, 270.9712, 396.4007, 422.1232, 931.9673, 66.93022, 123.9304, 690.5693, 161.7575, 820.2225, 1661.218, 477.9348, 1164.258, 203.9379, 345.2032, 622.8398, 538.1529, 74.81963, 10.8277, 1237.599, 1543.806, 959.2651
18.6, 357.5386, 1308.915, 119.036, 491.9698, 195.8295, 1055.836, 50.48951, 4.841097, 1038.424, 257.9708, 375.4976, 401.5764, 889.204, 63.3055, 117.2869, 649.7909, 152.2083, 772.0269, 1780.855, 451.3845, 1110.03, 193.6094, 329.5853, 612.5489, 533.269, 70.53322, 10.2226, 1204.152, 1472.607, 919.4078
18.7, 333.6907, 1243.234, 128.6478, 468.7447, 210.3353, 1002.174, 47.87271, 4.595979, 1053.727, 245.594, 355.6967, 457.6004, 848.4029, 59.87708, 110.9996, 661.4618, 193.7689, 726.6631, 1691.313, 426.309, 1058.328, 183.804, 314.6739, 584.1207, 507.7634, 66.49237, 9.651317, 1152.717, 1440.406, 881.2067
18.8, 311.4334, 1180.849, 122.6681, 446.616, 216.5488, 971.5977, 45.39154, 4.363273, 1001.581, 233.8111, 336.94, 451.4744, 809.4739, 70.12251, 105.0492, 622.4022, 182.3299, 683.965, 1726.872, 519.1844, 1009.034, 174.4953, 300.4372, 557.0118, 483.6595, 62.68303, 9.111959, 1103.478, 1437.397, 974.4949
18.9, 290.6607, 1121.594, 116.9663, 425.532, 201.459, 1000.513, 43.03896, 4.142348, 1060.224, 222.5935, 319.1724, 429.4989, 772.3312, 66.32489, 99.41791, 585.649, 218.7456, 687.2058, 1640.045, 512.184, 1133.49, 165.6579, 286.8446, 555.6864, 575.6567, 59.09192, 8.602744, 1181.454, 1472.277, 934.0048
19, 331.7528, 1111.763, 207.4653, 405.4433, 187.4207, 1060.102, 40.80832, 3.93261, 1007.756, 211.9141, 302.3417, 408.5931, 829.6005, 92.27494, 94.08846, 697.0195, 205.8321, 646.8262, 1717.62, 561.8837, 1080.695, 157.2681, 273.8669, 578.3514, 548.1238, 55.70654, 8.121986, 1130.988, 1404.377, 989.1534
19.1, 309.6248, 1072.394, 197.8221, 386.303, 174.3607, 1006.224, 38.69328, 3.733492, 957.8841, 201.747, 286.3985, 446.6297, 791.5343, 87.27763, 89.04469, 655.8602, 193.681, 655.6472, 1722.854, 530.6698, 1116.781, 149.3033, 261.4764, 551.5102, 605.5071, 52.51512, 7.668095, 1156.516, 1364.29, 948.0544
19.2, 288.9727, 1102.004, 188.627, 409.717, 162.2107, 1136.672, 85.44546, 3.544455, 910.4807, 192.0677, 271.2961, 424.89, 942.9071, 88.7152, 84.2713, 706.0105, 182.2472, 852.7831, 1636.229, 501.1898, 1113.78, 141.7418, 249.6465, 647.7355, 576.5465, 49.50653, 7.239569, 1142.7, 1435.262, 1001.731
19.3, 269.6981, 1208.442, 179.8593, 390.3749, 150.9074, 1109.911, 107.643, 3.36499, 954.2623, 182.8529, 256.99, 427.4435, 938.9798, 83.91068, 79.7538, 664.3203, 171.4884, 802.6743, 1726.234, 473.3476, 1061.903, 134.5632, 238.3518, 617.6743, 643.5676, 46.6703, 393.116, 1159.752, 1515.167, 1040.574
19.4, 251.7092, 1209.109, 171.4992, 490.7291, 140.3917, 1134.122, 102.064, 3.194612, 1033.318, 174.0801, 503.5827, 406.6378, 895.8947, 79.36635, 75.47847, 741.8855, 161.3647, 755.5098, 1639.439, 534.6713, 1012.443, 127.7483, 227.5681, 589.0082, 632.7598, 43.99656, 371.147, 1155.078, 1445.29, 1132.055
19.5, 234.9201, 1148.436, 163.5277, 467.5626, 130.6088, 1087.291, 96.77419, 3.03286, 982.1819, 165.7282, 477.0276, 386.8447, 932.2346, 75.06812, 71.43232, 948.1578, 262.7893, 711.1166, 1697.817, 504.969, 965.2858, 121.2784, 217.2723, 561.6725, 602.4957, 41.476, 452.6096, 1232.133, 1445.288, 1131.682
19.6, 219.2508, 1090.808, 188.5086, 445.4897, 121.5075, 1032.031, 91.75852, 2.879298, 951.0479, 157.777, 451.8729, 368.015, 935.0328, 73.39513, 67.60307, 892.1686, 247.2757, 775.9337, 1659.357, 518.8988, 920.3256, 115.1363, 207.4423, 535.6054, 713.418, 39.09984, 533.4129, 1179.503, 1537.682, 1091.101
19.7, 210.0504, 1036.072, 199.8879, 424.4589, 113.0405, 1151.793, 87.00282, 2.733512, 903.9827, 150.2073, 428.0446, 350.1019, 892.1288, 69.42029, 63.9791, 839.4857, 232.678, 730.3405, 1575.924, 490.0727, 877.4595, 109.3052, 198.057, 510.7481, 788.6927, 36.85981, 503.6035, 1129.12, 1583.604, 1130.953
19.8, 196.04, 1081.34, 190.5968, 435.2234, 105.1635, 1112.898, 142.332, 2.595107, 1009.321, 143.0008, 405.4728, 333.0608, 851.1935, 65.66071, 60.5494, 789.9136, 218.9421, 687.4263, 1650.215, 462.848, 836.5898, 103.7694, 189.0964, 487.0444, 750.9705, 34.74812, 584.47, 1185.177, 1811.126, 1206.106
19.9, 182.964, 1128.827, 181.7376, 436.6119, 97.8354, 1056.336, 150.1655, 2.46371, 959.3718, 136.14, 384.0913, 316.849, 812.1364, 143.8002, 57.30355, 743.2689, 206.017, 647.0336, 1693.927, 620.3633, 911.8279, 98.51396, 180.5411, 464.4408, 764.8776, 32.7574, 551.8074, 1134.552, 1954.115, 1177.976
20, 183.3063, 1072.183, 184.0736, 416.0002, 91.01792, 1002.648, 142.3826, 2.338966, 911.8947, 129.6084, 363.8373, 301.4264, 774.8715, 144.5461, 54.2317, 699.3785, 193.855, 609.0145, 1646.112, 585.9008, 1114.503, 93.5247, 172.373, 442.8863, 728.2945, 30.88073, 520.97, 1405.527, 1933.1, 1129.032
20.1, 171.0797, 1018.382, 241.9187, 396.3615, 84.67551, 959.7863, 158.7259, 2.220538, 866.7672, 123.3901, 344.6513, 286.7545, 804.2535, 145.2361, 51.32452, 682.4608, 182.4109, 641.3781, 1563.346, 553.3526, 1132.941, 88.78813, 164.5743, 422.332, 693.4611, 29.11157, 491.856, 1375.378, 1843.948, 1082.121
20.2, 159.6686, 1042.154, 230.674, 377.6499, 78.77507, 1001.308, 150.4994, 2.108106, 823.8729, 117.4702, 326.4771, 272.7968, 886.8235, 146.5934, 48.57318, 732.1819, 171.6424, 603.6912, 1484.74, 522.6125, 1080.172, 84.29144, 157.1285, 402.7317, 660.2938, 27.44377, 464.369, 1316.629, 1758.907, 1037.159
20.3, 149.0187, 1075.983, 239.3727, 359.8217, 73.28578, 950.4171, 142.6992, 2.001367, 783.1014, 111.8343, 309.2612, 288.1353, 1020.892, 138.6544, 45.96934, 723.463, 161.5097, 568.2188, 1506.726, 493.5802, 1029.86, 80.02249, 150.0196, 384.041, 720.4133, 25.87152, 438.4181, 1270.771, 1677.789, 994.0653
20.4, 232.5891, 1279.042, 228.2464, 342.8351, 68.179, 902.113, 135.3034, 1.900032, 744.3476, 106.4688, 292.9531, 274.1104, 974.0487, 131.1453, 43.50508, 680.7422, 151.9751, 534.8307, 1509.648, 667.2315, 1176.39, 75.96973, 357.745, 366.2178, 792.9572, 24.38934, 413.9174, 1266.273, 1600.411, 1173.753
20.5, 217.0754, 1214.86, 226.3744, 326.6504, 63.42808, 907.5746, 128.2908, 1.803829, 707.5116, 101.3607, 277.505, 315.3183, 929.3544, 153.1671, 41.17292, 640.544, 143.0033, 626.2322, 1466.487, 700.5555, 1608.746, 72.12224, 341.5596, 349.2217, 755.0311, 22.99208, 390.7859, 1423.804, 1526.602, 1124.984
20.6, 202.5964, 1153.899, 215.8522, 364.5775, 59.00822, 882.5232, 121.6417, 1.712496, 672.4985, 96.49769, 262.8716, 299.9702, 886.711, 144.8721, 38.96578, 602.7197, 134.5613, 744.8036, 1423.432, 661.6379, 1882.343, 68.4696, 326.1065, 333.0144, 718.9189, 465.8507, 368.9471, 1362.986, 1539.458, 1078.241
20.7, 189.0831, 1144.983, 247.8361, 409.8142, 54.89634, 837.6699, 198.619, 1.625788, 639.2181, 91.86799, 249.0098, 285.3691, 846.0242, 192.1444, 36.87695, 610.2656, 126.6175, 701.0395, 1351.861, 624.8824, 1794.669, 65.00194, 311.3525, 317.5593, 684.534, 439.1621, 480.929, 1380.409, 1634.535, 1168.59
20.8, 176.4712, 1087.529, 236.3163, 390.4675, 65.58115, 847.5078, 433.2456, 1.54347, 743.1315, 87.46042, 235.8789, 271.4788, 807.2043, 233.3024, 34.9001, 661.8663, 119.1428, 659.847, 1484.267, 590.1687, 1711.078, 61.7099, 297.2661, 465.3833, 651.7937, 441.0367, 454.0526, 1389.337, 1687.705, 1120.035
20.9, 164.7005, 1032.957, 225.332, 372.0342, 61.01126, 868.5481, 478.817, 1.46532, 706.3556, 83.26431, 223.4405, 258.2646, 770.1657, 231.0711, 261.2526, 936.8452, 112.1093, 621.075, 1409.637, 557.3834, 1631.381, 58.58459, 424.6825, 443.785, 620.6193, 448.1238, 552.8141, 1329.991, 1748.444, 1073.498
21, 153.7149, 1158.042, 214.8583, 453.7578, 56.75981, 824.405, 554.7463, 1.391127, 715.0865, 79.26951, 211.6579, 245.6936, 734.8267, 218.557, 247.2477, 881.5242, 105.491, 584.5811, 1436.58, 526.4195, 1555.396, 55.61757, 405.4687, 423.1891, 590.9359, 596.4242, 654.285, 1291.275, 1667.808, 1028.895
21.1, 143.4621, 1154.717, 204.8713, 468.8551, 52.80461, 782.5054, 525.9946, 1.32069, 679.6985, 75.46637, 200.4967, 233.7345, 754.9077, 206.7207, 245.8346, 829.4698, 99.26344, 550.2316, 1448.835, 497.1756, 1482.95, 52.8008, 387.1241, 403.549, 562.6722, 562.2551, 617.7207, 1236.118, 1705.572, 986.1442
21.2, 133.8931, 1144.176, 195.3486, 515.8747, 52.11938, 742.7353, 498.7331, 1.25382, 666.1833, 71.8457, 189.9241, 222.3575, 720.2687, 195.5254, 232.6562, 906.8996, 93.4035, 656.6362, 1375.988, 469.5563, 1413.879, 50.1267, 369.6096, 384.8204, 535.7604, 530.0435, 738.3442, 1183.317, 1730.875, 1129.172
21.3, 124.9624, 1086.762, 186.2685, 491.5211, 106.2113, 704.9865, 508.7135, 1.190336, 697.3087, 68.39874, 179.909, 211.5342, 687.2192, 224.8581, 232.1724, 853.3467, 167.7925, 661.9146, 1508.623, 443.4714, 1348.024, 47.58802, 352.8874, 366.961, 578.2238, 499.6774, 774.6813, 1154.418, 1739.993, 1130.673
21.4, 116.6274, 1032.229, 237.2322, 468.3172, 98.8102, 669.1562, 525.4283, 1.130066, 729.6393, 65.11716, 170.4219, 244.8511, 808.8547, 212.6805, 355.9857, 899.6763, 157.887, 623.0209, 1432.77, 418.8355, 1416.932, 45.17792, 336.9218, 497.997, 550.5681, 531.3433, 731.3887, 1277.712, 1788.231, 1083.693
21.5, 108.8483, 1010.835, 273.7671, 446.2087, 91.92481, 635.147, 498.1962, 1.072848, 849.3335, 61.99302, 161.4352, 232.933, 788.3123, 201.1624, 461.8064, 1117.748, 148.5663, 586.4127, 1686.827, 616.1335, 1368.807, 42.88988, 321.6785, 474.8852, 524.235, 622.2002, 690.5156, 1277.427, 1838.064, 1038.666
21.6, 135.1207, 960.1116, 274.1236, 439.7505, 85.51921, 602.8663, 502.8103, 1.018527, 807.3019, 59.01876, 152.9223, 601.9982, 1060.655, 190.2681, 859.5305, 1362.437, 139.7958, 640.6077, 1816.658, 581.9058, 1453.977, 40.71771, 307.1249, 668.4172, 760.4285, 846.851, 651.9266, 1263.968, 1884.817, 1138.458
21.7, 126.1081, 911.9336, 359.3341, 418.9906, 79.55997, 572.2262, 480.7391, 0.9669561, 874.3925, 56.1872, 144.8584, 588.6709, 1064.759, 179.9638, 813.454, 1567.537, 191.3618, 679.2552, 2065.719, 549.5795, 1386.255, 38.65556, 293.2297, 798.894, 796.2057, 798.335, 615.4941, 1260.682, 1797.892, 1183.487
21.8, 177.8683, 887.1127, 342.6317, 399.2108, 74.01598, 626.7117, 557.3231, 0.9179965, 831.1208, 53.49149, 137.2197, 600.2108, 1015.902, 235.7935, 769.8475, 1474.973, 180.0649, 674.9501, 2135.025, 519.0491, 1475.256, 36.69784, 279.9631, 761.8176, 940.4991, 752.5984, 806.4896, 1206.832, 1844.401, 1211.667
21.9, 166.0045, 842.5978, 383.8864, 394.6295, 68.85831, 594.8597, 528.4379, 0.8715159, 789.9907, 50.92512, 129.9838, 570.9955, 969.2874, 350.3077, 728.5786, 1387.875, 453.8216, 635.2905, 2027.676, 490.2147, 1406.543, 34.83927, 267.2968, 925.3336, 953.2817, 785.7217, 761.4195, 1155.282, 1813.417, 1161.322
22, 154.9319, 873.1818, 366.0428, 375.9997, 64.06006, 605.8044, 501.0498, 0.8273888, 750.8959, 48.48186, 123.1294, 605.5592, 924.8116, 447.1113, 689.5219, 1363.983, 427.0306, 707.9454, 1925.724, 462.9821, 1480.987, 33.07483, 255.2036, 892.5184, 922.1455, 812.7196, 789.9327, 1105.934, 1777.867, 1113.069
22.1, 144.5979, 829.3659, 349.0286, 403.9859, 59.59615, 697.962, 541.6613, 0.7854959, 784.06, 46.15584, 116.6365, 576.0837, 882.3766, 422.8972, 652.559, 1342.9, 548.5434, 666.347, 1955.415, 437.2624, 1412.007, 31.39975, 243.6575, 942.8818, 984.6146, 766.1589, 1013.46, 1264.019, 1871.121, 1089.196
22.2, 194.0863, 865.7411, 464.703, 444.784, 55.44331, 742.8906, 564.1399, 62.87883, 745.2587, 43.94141, 110.486, 548.0428, 857.6065, 670.2156, 791.7697, 1358.738, 516.1606, 717.2191, 2193.906, 412.9714, 1925.995, 29.8095, 232.6337, 1128.948, 1060.745, 927.5281, 1013.088, 1318.151, 1784.827, 1144.887
22.3, 181.1407, 822.2986, 541.4047, 423.7865, 51.57985, 705.1339, 552.8315, 59.69511, 780.5217, 41.83322, 104.6598, 626.0246, 914.6146, 633.9189, 769.5989, 1327.128, 485.6895, 782.9749, 2327.588, 390.0298, 2310.097, 28.2998, 222.1087, 1229.108, 1010.01, 874.3901, 956.4725, 1291.812, 1893.239, 1126.095
22.4, 169.0586, 781.0359, 516.2394, 403.7802, 60.42234, 699.3657, 524.1791, 56.67258, 741.8954, 39.82617, 99.14088, 595.5529, 872.6475, 626.2992, 779.5545, 1433.5, 457.0172, 736.9679, 2334.972, 368.3628, 2230.448, 26.86655, 212.0599, 1366.274, 1089.134, 824.2963, 960.0193, 1236.632, 1983.32, 1142.332
22.5, 220.6935, 807.7881, 500.7802, 542.3849, 56.21193, 683.7383, 497.0117, 169.7324, 759.6686, 37.91542, 93.91296, 653.2938, 832.606, 592.3808, 811.1207, 1348.852, 742.9265, 819.9001, 2244.24, 548.4146, 2175.568, 25.50589, 202.4657, 1352.127, 1037.042, 777.0723, 947.4918, 1256.192, 1891.852, 1102.133
22.6, 205.9732, 850.6318, 477.5032, 555.3903, 58.22728, 713.085, 623.8244, 290.2597, 828.1419, 36.09634, 88.96072, 621.4948, 817.0153, 753.7629, 826.0433, 1308.113, 1362.723, 952.2269, 2131.399, 517.9488, 2074.236, 24.21414, 193.3056, 1487.382, 1041.147, 979.0629, 1270.357, 1312.706, 1856.801, 1056.34
22.7, 192.2347, 902.1843, 455.3081, 564.1253, 159.3288, 738.6608, 650.8242, 307.6677, 787.1591, 34.36454, 84.26962, 708.6015, 779.5266, 712.9415, 808.5989, 1268.179, 1282.276, 987.832, 2206.119, 489.1755, 1977.624, 22.98781, 308.3531, 1418.353, 1080.728, 922.9724, 1199.365, 1385.602, 2028.46, 1215.703
22.8, 179.4126, 856.9131, 581.6242, 682.8604, 278.7683, 701.119, 617.093, 292.0897, 802.6501, 32.71582, 79.82588, 674.1104, 814.6762, 758.9552, 956.6357, 1290.676, 1285.948, 1164.952, 2275.154, 462.0007, 2066.729, 21.82359, 518.6605, 1352.528, 1029.038, 870.0953, 1132.339, 1431.488, 1934.91, 1165.191
22.9, 167.4457, 905.4895, 554.5895, 681.4568, 303.6922, 720.5097, 585.1099, 277.3004, 861.8344, 31.1462, 75.61649, 641.2981, 777.2947, 744.8979, 905.3538, 1288.799, 1210.033, 1191.627, 2325.535, 436.3354, 2021.293, 20.71833, 495.1949, 1289.757, 987.8093, 820.2476, 1069.059, 1506.107, 1845.674, 1116.778
23, 156.277, 860.0524, 528.8113, 679.6313, 342.7847, 838.3075, 571.5922, 286.9099, 852.4691, 29.65189, 71.62905, 610.0829, 741.6285, 704.7902, 856.8208, 1303.763, 1138.599, 1159.594, 2208.607, 412.096, 1990.051, 19.66904, 510.0976, 1229.9, 940.5637, 773.2557, 1009.315, 1441.773, 1819.937, 1115.884
