 , C01, C02, C05, C13, C15, C18, C21, C22, C23, C33, C42, C45, C46, C53, C75
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
115.8, 907.8427, 1375.759, 3085.127, 827.4994, 682.1237, 2971.848, 569.6325, 2234.45, 2151.559, 1872.678, 1683.044, 2498.186, 2672.464, 2642.541, 497.9298
115.9, 922.0148, 1446.015, 3057.739, 786.6915, 641.2363, 2949.419, 540.0695, 2092.662, 2268.584, 1768.698, 1569.16, 2514.655, 2695.003, 2528.311, 475.7383
116, 1005.5, 1457.016, 2937.471, 866.3615, 602.7998, 2916.904, 574.5435, 2076.127, 2232.613, 1670.49, 1628.38, 2434.479, 2658.223, 2430.2, 599.1564
116.1, 991.9006, 1494.873, 3006.462, 823.6371, 642.3205, 2903.431, 544.7255, 1944.386, 2280.075, 1577.736, 1584.567, 2327.137, 2530.923, 2466.768, 572.4534
116.2, 935.6125, 1452.394, 2922.356, 813.8755, 621.7652, 2825.417, 516.4551, 2063.084, 2135.407, 1723.41, 1477.346, 2293.61, 2482.495, 2500.928, 546.9405
116.3, 935.2853, 1601.058, 2821.18, 773.7395, 710.3314, 2753.221, 489.6519, 1932.171, 2043.198, 1627.718, 1478.162, 2158.578, 2500.579, 2559.403, 522.5646
116.4, 989.0258, 1521.801, 2738.076, 735.5828, 667.7532, 2821.413, 526.961, 1809.564, 2064.051, 1599.644, 1378.142, 2077.746, 2369.383, 2474.216, 499.2751
116.5, 932.9008, 1446.467, 2585.337, 699.3077, 627.7273, 2799.089, 499.6125, 1799.001, 2077.12, 1578.009, 1351.348, 1992.759, 2431.551, 2463.303, 477.0236
116.6, 884.9355, 1374.862, 2593.459, 911.0222, 590.1005, 2672.648, 473.6834, 1859.682, 1945.328, 1490.39, 1371.439, 1867.292, 2303.976, 2480.26, 455.7638
116.7, 876.0895, 1335.197, 2674.13, 866.0954, 554.7292, 2799.913, 449.0999, 1837.307, 1958.483, 1518.698, 1278.641, 1911.696, 2183.095, 2373.045, 435.4515
116.8, 969.834, 1411.648, 2581.905, 898.1241, 521.478, 2705.252, 425.7923, 1842.22, 1936.612, 1526.807, 1286.078, 1807.51, 2328.491, 2543.297, 442.886
116.9, 914.7981, 1341.767, 2597.501, 853.8333, 490.22, 2817.874, 416.6737, 1725.321, 1948.263, 1543.595, 1199.055, 1718.409, 2206.323, 2433.357, 423.1476
117, 862.8854, 1330.113, 2469.023, 811.7267, 579.4302, 2728.71, 493.2555, 1733.142, 1824.647, 1457.887, 1155.422, 1674.772, 2130.04, 2559.13, 417.6138
117.1, 813.9186, 1264.268, 2331.293, 771.6967, 624.0951, 2738.355, 467.6563, 1623.165, 1936.155, 1469.703, 1090.008, 1691.178, 2060.319, 2448.506, 399.0018
117.2, 805.8326, 1240.639, 2309.655, 743.4625, 586.686, 2614.658, 591.9193, 1520.167, 1941.224, 1388.098, 1118.497, 1569.918, 2041.419, 2393.934, 396.7911
117.3, 760.1034, 1222.419, 2311.444, 706.7988, 573.5703, 2641.999, 561.1996, 1608.71, 1870.426, 1378.494, 1097.445, 1457.352, 1934.313, 2561.512, 452.5661
117.4, 716.9692, 1173.526, 2205.61, 671.9432, 539.1898, 2522.655, 683.3415, 1506.629, 1769.936, 1323.039, 1067.975, 1352.858, 1969.416, 2483.45, 432.3963
117.5, 676.2828, 1133.08, 2127.018, 638.8065, 574.0492, 2408.702, 657.292, 1456.548, 1694.3, 1352.202, 999.4113, 1306, 1866.088, 2429.583, 413.1255
117.6, 637.9053, 1089.248, 2008.366, 607.304, 549.2317, 2425.44, 623.1796, 1384.432, 1681.054, 1277.12, 932.6438, 1212.358, 1768.181, 2324.558, 394.7134
117.7, 750.7931, 1089.389, 2093.823, 577.3549, 516.3101, 2458.315, 679.8356, 1337.625, 1754.734, 1206.208, 869.5361, 1227.341, 1675.411, 2232.986, 377.122
117.8, 708.1873, 1065.276, 2075.268, 569.7222, 529.7037, 2347.268, 661.0208, 1252.745, 2174.767, 1298.48, 810.6985, 1162.417, 1770.436, 2342.527, 423.2297
117.9, 736.0198, 1251.444, 1959.503, 605.0334, 497.9526, 2241.238, 626.7148, 1230.079, 2719.247, 1300.707, 755.8423, 1146.237, 1677.548, 2241.265, 404.3674
118, 694.2524, 1189.494, 1878.625, 575.1964, 530.7793, 2312.197, 594.1892, 1152.024, 2681.755, 1263.582, 771.0029, 1088.946, 1589.533, 2144.382, 386.3457
118.1, 739.7735, 1195.922, 1773.83, 546.8307, 511.3291, 2309.146, 563.3517, 1078.922, 2511.6, 1257.86, 718.8326, 1056.553, 1551.603, 2176.269, 369.1272
118.2, 697.793, 1270.656, 1731.431, 629.9196, 480.6794, 2204.838, 534.1146, 1010.458, 2528.585, 1188.017, 752.6802, 1057.854, 1470.196, 2109.526, 352.676
118.3, 658.1949, 1207.754, 1850.985, 598.8553, 543.4374, 2220.726, 506.3948, 946.3391, 2419.941, 1122.053, 763.6252, 982.0038, 1560.473, 2167.703, 336.9581
118.4, 663.3381, 1147.967, 1747.732, 569.3229, 518.6602, 2120.411, 480.1137, 1021.899, 2372.227, 1121.216, 711.9542, 911.5926, 1478.601, 2082.399, 321.9407
118.5, 625.6952, 1247.425, 1686.234, 541.2469, 487.571, 2024.628, 455.1965, 957.0543, 2221.711, 1058.961, 663.7795, 846.23, 1439.44, 2229.506, 346.6526
118.6, 604.5954, 1185.674, 1618.851, 514.5554, 529.9946, 2140.02, 451.5848, 896.324, 2220.594, 1121.119, 645.8203, 785.554, 1416.074, 2164.141, 331.2031
118.7, 701.8911, 1159.582, 1683.317, 535.8094, 498.2261, 2043.351, 428.1483, 839.4474, 2138.511, 1058.869, 653.0226, 729.2285, 1341.778, 2213.379, 316.4422
118.8, 677.5187, 1207.672, 1589.416, 509.3861, 520.9798, 2046.616, 405.928, 786.18, 2096.203, 1158.235, 608.8356, 676.9417, 1351.932, 2179.004, 302.3391
118.9, 768.874, 1159.86, 1500.753, 484.2658, 489.7516, 1973.247, 555.2605, 776.9604, 2143.243, 1093.924, 571.8256, 628.4039, 1557.856, 2084.812, 288.8645
119, 1267.664, 1124.927, 1483.295, 460.3844, 463.4478, 2089.091, 526.4433, 824.0989, 2118.473, 1157.303, 533.1328, 583.3463, 1543.507, 2040.673, 275.9905
119.1, 1291.956, 1088.571, 1470.24, 437.6807, 435.6682, 2011.315, 499.1217, 793.3408, 1984.058, 1213.875, 497.0582, 541.5195, 1462.525, 1973.562, 263.6903
119.2, 1301.319, 1051.243, 1473.462, 416.0966, 589.5753, 1999.336, 481.0846, 742.9991, 1892.282, 1146.474, 531.1935, 739.0851, 1385.792, 1987.096, 251.9382
119.3, 1308.897, 1050.761, 1391.268, 395.5769, 554.2355, 2039.043, 456.1171, 772.4321, 1915.947, 1082.816, 495.2501, 1423.124, 1444.155, 1991.001, 240.7099
119.4, 1326.864, 998.7448, 1313.658, 376.0691, 521.0139, 2075.565, 432.4453, 723.4171, 1863.854, 1022.693, 461.7388, 1492.159, 1460.664, 1981.501, 229.9821
119.5, 1299.145, 949.3038, 1276.576, 357.5233, 489.7837, 2025.059, 418.8968, 677.5123, 1834.526, 965.9076, 430.495, 1431.9, 1497.148, 1895.846, 219.7323
119.6, 1310.632, 902.3102, 1269.384, 339.8922, 460.4254, 1933.583, 397.1567, 634.5205, 1718.127, 912.2755, 401.3654, 1390.578, 1418.598, 1834.36, 209.9393
119.7, 1236.257, 857.6431, 1281.737, 443.6353, 432.827, 1846.24, 458.8994, 594.2568, 1609.113, 861.6212, 374.2069, 1290.871, 1344.17, 1769.339, 200.5828
119.8, 1193.745, 833.2007, 1279.662, 421.7576, 406.8828, 1790.651, 493.7532, 556.548, 1507.016, 932.5294, 367.155, 1198.314, 1404.1, 1976.638, 191.6433
119.9, 1133.077, 969.3702, 1208.278, 400.9587, 382.4937, 1896.15, 468.1282, 521.232, 1467.879, 880.7506, 477.7075, 1257.545, 1330.432, 1906.942, 183.1022
120, 1092.559, 986.4097, 1179.337, 381.1855, 405.131, 1921.219, 443.8331, 488.157, 1428.049, 981.8522, 1043.276, 1167.377, 1280.462, 2094.035, 174.9418
120.1, 1102.407, 937.5793, 1259.298, 395.898, 417.5847, 1946.167, 424.2127, 457.1808, 1337.441, 927.3347, 1158.165, 1083.674, 1213.281, 2112.14, 167.1451
120.2, 1039.848, 891.1662, 1290.288, 376.3744, 392.5541, 1909.411, 402.1967, 554.7966, 1477.026, 875.8444, 1079.798, 1005.973, 1149.625, 2081.074, 159.6958
120.3, 1043.315, 847.0507, 1218.312, 357.8136, 369.0239, 1992.348, 381.3233, 1257.598, 1533.31, 827.213, 1082.379, 933.843, 1198.566, 1991.115, 152.5786
120.4, 984.1089, 849.6413, 1291.187, 404.9284, 346.9042, 1902.35, 361.5332, 1296.132, 1436.023, 781.2819, 1009.14, 1005.581, 1278.704, 2188.72, 145.7785
120.5, 964.9384, 988.539, 1219.16, 384.9595, 326.1103, 1984.421, 377.7338, 1288.349, 1404.247, 737.9011, 1069.15, 1006.956, 1246.547, 2130.321, 139.2815
120.6, 1012.117, 939.6032, 1188.59, 665.2741, 306.5629, 1969.34, 358.1299, 1445.916, 1380.251, 696.9291, 1282.909, 934.7552, 1181.145, 2376.054, 133.074
120.7, 1057.796, 1057.432, 1217.351, 738.8881, 288.1871, 2013.117, 339.5435, 1354.165, 2394.632, 658.232, 1277.071, 981.1059, 1119.175, 2535.791, 187.5524
120.8, 1002.613, 1038.715, 1167.194, 702.4501, 270.9128, 1934.686, 359.9692, 1268.236, 2759.115, 621.6836, 1310.534, 950.5122, 1060.456, 2574.266, 179.1936
120.9, 981.0886, 1060.339, 1102.084, 667.809, 285.6574, 1887.16, 359.4797, 1187.759, 2727.773, 587.1646, 1248.685, 882.3589, 1004.818, 2462.987, 171.2074
121, 986.1152, 1007.849, 1098.922, 777.077, 268.5347, 1870.79, 342.2224, 1225.892, 2628.768, 554.5622, 1267.452, 819.0924, 1074.627, 2545.545, 163.5771
121.1, 979.0576, 1150.115, 1037.621, 773.4339, 252.4384, 1997.125, 368.273, 1148.103, 2512.837, 523.7701, 1181.689, 760.3622, 1155.394, 2522.185, 156.2868
121.2, 923.4982, 1093.181, 1009.499, 735.2922, 237.307, 2036.53, 349.1602, 1101.381, 2551.083, 494.6877, 1103.255, 829.0081, 1094.774, 2413.158, 149.3215
121.3, 1034.435, 1039.065, 953.1856, 699.0315, 223.0825, 2019.457, 331.0393, 1031.492, 2458.672, 467.2201, 1028.603, 769.5668, 1037.335, 2416.905, 142.6666
121.4, 999.2796, 1177.877, 900.0139, 664.559, 255.7567, 1928.234, 313.8589, 966.0386, 2412.178, 616.1044, 1008.567, 735.8619, 1097.62, 2416.594, 136.3083
121.5, 942.5728, 1119.568, 975.0341, 631.7864, 240.4264, 1841.132, 297.5701, 904.7383, 2259.127, 581.8951, 940.3215, 714.0305, 1061.77, 2486.166, 130.2334
121.6, 978.4821, 1064.146, 961.3179, 600.6301, 257.9061, 1757.965, 282.1266, 953.8968, 2219.807, 549.5853, 937.738, 706.1699, 1006.062, 2537.815, 124.4292
121.7, 922.9554, 1011.468, 952.0198, 571.0101, 300.0763, 1829.753, 267.4847, 893.3669, 2169.765, 519.0695, 931.1277, 655.5364, 1063.544, 2428.112, 118.8836
121.8, 870.5798, 1086.369, 898.913, 596.4102, 282.0894, 1747.099, 278.1293, 836.6779, 2032.095, 490.2481, 868.1226, 608.5334, 1007.743, 2374.705, 113.5853
121.9, 821.1764, 1152.034, 882.777, 566.9984, 265.1806, 1813.217, 315.5903, 822.1964, 2097.82, 463.027, 865.2234, 647.327, 954.8707, 2272.053, 108.5231
122, 774.5765, 1095.004, 833.5329, 539.037, 249.2854, 1813.394, 299.2117, 770.0236, 1964.715, 503.0892, 806.6777, 600.9126, 904.7721, 2232.295, 103.6864
122.1, 730.621, 1040.798, 813.7372, 512.4545, 234.3429, 1773.957, 283.683, 721.1614, 1840.056, 521.0424, 792.0856, 557.8262, 857.3019, 2282.509, 194.9672
122.2, 738.6217, 989.2753, 839.4817, 487.183, 220.2961, 1693.824, 268.9603, 675.3998, 1789.943, 492.1114, 757.2615, 517.8292, 892.1683, 2183.843, 256.7027
122.3, 696.7066, 940.3031, 1007.893, 463.1577, 207.0913, 1709.232, 255.0017, 696.1225, 1820.723, 464.7869, 706.0211, 480.7, 845.3595, 2168.317, 245.262
122.4, 657.1701, 961.3401, 951.6697, 440.3172, 194.678, 1632.023, 241.7675, 765.2651, 1899.359, 513.376, 660.9387, 446.2331, 801.0065, 2149.193, 244.8368
122.5, 619.8772, 913.7507, 1006.824, 418.6031, 183.0087, 1805.328, 300.2928, 823.988, 1778.847, 484.8708, 669.7304, 414.2375, 853.4708, 2231.079, 233.925
122.6, 584.7006, 868.5172, 974.6783, 397.9597, 172.039, 1810.312, 284.708, 900.6813, 1711.528, 512.2607, 624.4128, 384.536, 887.8035, 2157.053, 223.4995
122.7, 551.5201, 825.5229, 1040.773, 378.3345, 161.7267, 1899.225, 304.3234, 865.7023, 1758.867, 483.8174, 582.1617, 356.9642, 841.2236, 2226.046, 213.5386
122.8, 520.2226, 784.6569, 982.7155, 359.677, 152.0326, 1813.433, 306.144, 860.0994, 1647.269, 529.9311, 542.7695, 627.4673, 797.0876, 2266.203, 325.1357
122.9, 535.5179, 776.5897, 927.8965, 341.9396, 142.9196, 1918.992, 301.0768, 1260.61, 1602.534, 551.0629, 506.0428, 755.7643, 958.8412, 2179.86, 310.6452
123, 505.1284, 738.1461, 1055.073, 325.077, 134.3528, 1885.149, 285.4514, 1423.94, 1500.854, 520.4651, 522.0411, 701.5748, 973.4033, 2105.399, 296.8005
123.1, 476.4636, 701.6055, 1071.959, 309.0459, 126.2996, 1799.993, 270.6369, 1479.928, 1405.627, 611.2829, 486.717, 651.2708, 922.3323, 2155.379, 283.5728
123.2, 563.7537, 742.1717, 1012.162, 293.8054, 181.759, 1797.261, 256.5912, 1386.019, 1489.53, 577.3414, 468.9889, 604.5737, 873.9409, 2155.211, 270.9346
123.3, 531.762, 705.4319, 955.7003, 279.3164, 170.8642, 1846.176, 334.2864, 1664.468, 1507.284, 545.2844, 461.3553, 561.2248, 904.4083, 2134.079, 258.8597
123.4, 501.5857, 670.5108, 902.3882, 265.542, 200.3594, 1820.958, 316.9374, 1783.004, 1411.648, 594.0578, 430.1375, 520.9841, 997.1766, 2041.829, 310.2693
123.5, 504.0519, 637.3184, 901.0912, 284.2247, 228.5801, 1758.403, 339.0716, 1669.863, 1442.572, 561.0727, 414.8594, 483.6287, 1009.136, 1995.039, 353.5369
123.6, 490.5157, 605.7692, 850.8255, 270.2083, 214.8788, 1764.25, 321.4743, 1620.518, 1351.042, 529.9191, 386.7878, 448.9518, 956.1904, 1979.651, 337.7806
123.7, 462.6801, 575.7817, 803.3637, 256.883, 201.9987, 1712.425, 304.7903, 1630.718, 1452.263, 912.7402, 360.6156, 416.7612, 933.7537, 1894.076, 322.7265
123.8, 451.8162, 547.2787, 780.1891, 244.2149, 189.8906, 1635.072, 288.9721, 1619.681, 1395.99, 1409.333, 336.2144, 386.8788, 884.763, 1865.281, 308.3434
123.9, 501.4005, 565.9092, 954.3235, 232.1715, 178.5083, 1594.302, 273.9749, 1516.903, 1405.964, 1573.669, 313.4643, 359.1389, 838.3427, 1784.65, 362.3946
124, 472.9471, 537.895, 1008.018, 220.722, 167.8083, 1554.782, 259.756, 1445.866, 1316.757, 1486.29, 292.2536, 333.3881, 794.3578, 1930.155, 346.2435
124.1, 446.1085, 511.2675, 951.7871, 209.8372, 157.7497, 1644.763, 246.2751, 1424.107, 1352.344, 1465.479, 354.532, 309.4837, 828.9984, 1889.584, 330.8123
124.2, 480.786, 485.9581, 966.9771, 199.4891, 190.2116, 1594.632, 257.6326, 1333.74, 1305.242, 1384.108, 330.5424, 287.2932, 815.8185, 1887.755, 316.0687
124.3, 453.5025, 461.9016, 913.036, 189.6513, 194.1224, 1559.225, 244.2619, 1249.107, 1222.425, 1417.547, 308.1761, 266.6938, 773.0154, 1895.984, 317.8961
124.4, 497.5631, 439.0361, 901.0626, 180.2987, 182.4865, 1530.917, 231.5851, 1169.844, 1144.863, 1338.837, 287.3233, 247.5715, 732.4581, 1980.995, 424.6703
124.5, 469.3275, 518.3588, 877.8929, 184.5541, 201.4295, 1548.637, 219.5662, 1178.025, 1106.885, 1323.141, 270.0246, 229.8202, 707.7396, 1895.361, 405.7437
124.6, 442.6943, 492.6984, 899.3937, 175.4528, 203.2768, 1686.823, 208.171, 1103.273, 1101.007, 1249.673, 295.0131, 213.3417, 799.8837, 1888.068, 387.6607
124.7, 417.5724, 491.7884, 933.0327, 166.8004, 191.0921, 1643.622, 197.3672, 1131.67, 1083.45, 1268.349, 315.8333, 198.0448, 757.9167, 1958.877, 370.3835
124.8, 393.8761, 467.4433, 880.9851, 158.5747, 179.6378, 1569.376, 187.1242, 1146.808, 1055.948, 1197.924, 306.8775, 183.8447, 718.1516, 1955.559, 353.8764
124.9, 401.4945, 444.3034, 831.8409, 150.7546, 168.8701, 1498.485, 177.4127, 1129.181, 1091.802, 1360.236, 286.1125, 170.6627, 750.28, 1871.025, 338.105
125, 378.7106, 422.309, 822.9214, 189.8243, 158.7478, 1487.339, 168.2053, 1193.172, 1022.528, 1333.204, 266.7526, 158.4259, 710.9155, 1851.422, 323.0364
125.1, 357.2196, 401.4034, 854.9325, 180.4632, 149.2323, 1475.85, 159.4757, 1117.459, 1086.613, 1259.177, 282.1727, 147.0665, 763.3927, 1925.578, 503.2041
125.2, 385.4532, 381.5326, 831.5012, 171.5637, 190.2589, 1556.424, 151.1991, 1175.823, 1017.668, 1189.261, 263.0793, 136.5216, 764.5815, 1853.666, 480.7775
125.3, 491.3554, 406.4589, 1308.162, 163.1031, 178.8545, 1486.118, 143.3521, 1128.093, 1278.046, 1229.018, 303.8864, 126.7328, 724.4667, 1773.537, 459.3503
125.4, 463.4721, 395.3667, 1495.815, 155.0597, 322.516, 1534.538, 135.9124, 1056.51, 2025.756, 1374.14, 283.3238, 117.6459, 849.9178, 1962.502, 519.6638
125.5, 437.1711, 494.22, 1584.573, 224.9224, 303.184, 1692.13, 150.1071, 989.4685, 2162.788, 1831.094, 390.8295, 210.5882, 935.4001, 1896.434, 496.5036
125.6, 439.1621, 469.7546, 1640.926, 213.8304, 285.0108, 1718.215, 168.8506, 982.3795, 2025.561, 1796.023, 364.3839, 349.1967, 918.4403, 1814.457, 652.5743
125.7, 414.2406, 446.5002, 1582.318, 203.2854, 407.189, 1673.551, 228.7955, 1148.191, 1897.041, 1784.891, 339.7277, 324.1587, 870.2531, 1801.106, 858.7332
125.8, 390.7334, 424.3971, 1494.051, 193.2604, 382.7816, 1631.688, 251.3066, 1276.045, 1883.391, 1785.667, 316.7399, 300.916, 824.594, 1827.069, 976.7711
125.9, 368.5602, 403.3881, 1410.708, 183.7298, 359.8372, 1589.423, 238.2642, 1195.073, 1763.892, 1686.518, 295.3075, 279.3399, 781.3305, 1748.089, 933.2387
126, 347.6452, 383.4191, 1449.295, 174.6693, 338.2681, 1517.626, 319.3071, 1177.962, 1830.741, 1592.874, 275.3254, 259.3108, 877.3437, 1724.563, 891.6465
126.1, 327.9171, 559.0212, 1471.925, 304.527, 317.9919, 1496.341, 318.2645, 1103.214, 1759.498, 1671.867, 256.6954, 240.7178, 831.3126, 1650.015, 1091.348
126.2, 309.3086, 531.3479, 1413.946, 289.5093, 298.9311, 1428.748, 314.2083, 1033.209, 1704.61, 1579.036, 239.326, 223.4579, 787.6967, 1664.545, 1042.709
126.3, 291.756, 505.0445, 1335.072, 281.7467, 299.2733, 1395.943, 297.9014, 967.6467, 1795.021, 1711.527, 223.1319, 207.4356, 746.3691, 1592.592, 1152.504
126.4, 275.1996, 480.0432, 1286.012, 275.2982, 281.3345, 1332.886, 467.4376, 906.2443, 1768.782, 1830.044, 208.0336, 192.5622, 707.2098, 1523.748, 1132.702
126.5, 259.5826, 498.2015, 1259.935, 261.722, 264.471, 1305.543, 615.4199, 916.035, 1708.267, 2140.722, 193.957, 178.7552, 670.105, 1579.02, 1082.22
126.6, 373.1563, 473.539, 1294.062, 248.8152, 248.6183, 1273.072, 749.359, 926.7278, 1599.879, 2322.641, 180.8328, 165.9381, 634.947, 1515.421, 1386.007
126.7, 363.2176, 756.9384, 1221.875, 236.5449, 288.8593, 1215.564, 710.4684, 867.9219, 1546.499, 2322.143, 170.0778, 154.0401, 601.6337, 1449.913, 1324.236
126.8, 862.4488, 954.1819, 1153.715, 379.6025, 271.5448, 1269.229, 691.5935, 812.8475, 1545.319, 2256.613, 158.5694, 142.9952, 570.0681, 1420.246, 1265.218
126.9, 1430.16, 946.1712, 1089.357, 360.8825, 255.268, 1233.82, 655.7009, 761.2679, 1644.576, 2217.794, 147.8398, 132.7422, 540.1587, 1358.853, 1208.83
127, 1385.281, 1004.266, 1028.589, 343.0857, 239.9669, 1178.086, 621.671, 712.9614, 2116.124, 2121.917, 137.8362, 123.2244, 511.8185, 1300.113, 1154.955
127.1, 1375.005, 954.5518, 971.2111, 326.1665, 225.583, 1124.87, 589.4072, 667.7201, 1981.858, 2004.097, 128.5094, 114.389, 484.9652, 1396.509, 1103.482
127.2, 1370.932, 907.2985, 1026.96, 384.9874, 212.0613, 1109.112, 558.8178, 625.3497, 1856.111, 1977.051, 224.0524, 106.1871, 459.5209, 1437.527, 1054.302
127.3, 1293.134, 862.3844, 982.0241, 366.0018, 199.3501, 1249.838, 529.816, 585.6678, 1865.743, 1961.365, 405.4272, 98.57335, 435.4115, 1381.537, 1007.314
127.4, 1219.752, 819.6937, 927.2437, 502.9839, 187.4008, 1193.38, 502.3194, 548.504, 1747.363, 1852.46, 816.8889, 91.50549, 412.567, 1738.224, 1229.638
127.5, 1182.802, 846.9113, 875.519, 478.1794, 176.1678, 1139.473, 500.548, 513.6985, 1841.356, 1980.455, 761.6138, 84.9444, 390.9211, 1692.572, 1394.651
127.6, 1115.68, 897.9293, 1035.462, 454.5981, 165.6081, 1251.051, 474.5703, 481.1015, 1724.524, 2224.452, 710.0789, 78.85375, 370.4109, 1695.99, 1332.494
127.7, 1060.191, 853.479, 1047.665, 432.1797, 243.4981, 1241.911, 449.9408, 450.573, 1615.104, 2352.371, 662.0311, 73.19981, 350.9767, 1697.674, 1335.645
127.8, 1164.85, 934.4539, 989.2233, 520.8793, 252.1767, 1185.812, 773.9156, 421.9818, 1597.045, 2303.005, 732.4882, 67.95127, 405.7218, 1624.288, 1276.119
127.9, 1160.176, 888.1955, 934.0412, 495.1923, 237.0609, 1132.246, 1602.92, 395.2047, 1495.714, 2455.952, 682.9241, 63.07906, 384.435, 1603.245, 1219.245
128, 1114.932, 844.2271, 881.9374, 470.772, 222.8512, 1114.368, 1597.324, 370.1269, 1627.997, 3065.344, 636.7137, 58.55619, 443.1407, 1538.263, 1223.21
128.1, 1051.662, 802.4352, 832.7401, 447.556, 209.4932, 1118.212, 1689.343, 346.6403, 1524.703, 3484.185, 601.6779, 54.35762, 419.8907, 1471.768, 1324.823
128.2, 1008.543, 805.7463, 843.9513, 425.4849, 247.7709, 1191.979, 1663.054, 847.8928, 1567.755, 3458.656, 560.9651, 50.46009, 397.8605, 1476.476, 1265.778
128.3, 1028.725, 765.8594, 804.5843, 443.982, 232.9192, 1217.91, 1627.538, 934.7273, 1542.466, 3266.614, 542.1389, 46.84202, 403.8557, 1450.233, 1304.424
128.4, 1072.084, 875.7874, 850.0588, 422.0872, 218.9578, 1383.115, 1587.58, 1060.107, 1444.598, 3128.811, 505.4549, 43.48338, 382.6669, 1387.543, 1246.289
128.5, 1011.246, 907.3838, 832.5295, 401.272, 205.8332, 1320.637, 1585.902, 992.8378, 1352.939, 3118.806, 471.2531, 40.36555, 453.9759, 1461.273, 1190.745
128.6, 953.8599, 862.4655, 786.0884, 441.1803, 193.4953, 1328.33, 1516.829, 929.8369, 1267.097, 3159.019, 476.4718, 37.47127, 430.1574, 1398.106, 1137.676
128.7, 936.4371, 819.7707, 807.8901, 419.4236, 181.8969, 1268.327, 1523.016, 870.8337, 1242.371, 3003.659, 444.2311, 34.78452, 407.5886, 1434.155, 1086.973
128.8, 932.4142, 779.1895, 810.0092, 398.7398, 170.9938, 1211.034, 1458.144, 836.1015, 1199.463, 3240.232, 414.172, 32.29042, 386.2039, 1487.234, 1038.529
128.9, 879.5018, 740.6171, 764.8243, 379.0761, 160.7442, 1255.939, 1382.468, 955.027, 1334.359, 3285.941, 386.1469, 29.97514, 365.9411, 1422.945, 992.244
129, 829.592, 746.6146, 722.1599, 360.382, 151.109, 1199.206, 1411.479, 908.8038, 1367.071, 3211.338, 361.2057, 27.82588, 346.7415, 1443.891, 966.7236
129.1, 782.5146, 709.6548, 681.8755, 342.6099, 142.0514, 1145.035, 1360.422, 851.1353, 1425.186, 3307.255, 336.7646, 25.83072, 380.4674, 1381.476, 923.639
129.2, 784.916, 674.5247, 685.1223, 325.7142, 164.3161, 1093.312, 1341.816, 895.2167, 1334.759, 3123.619, 313.9772, 23.97861, 438.1556, 1321.758, 1036.665
129.3, 765.8198, 641.1335, 746.9276, 309.6517, 200.4819, 1043.925, 1360.667, 1076.579, 1389.727, 3155.927, 292.7318, 22.25931, 448.7508, 1400.158, 990.4633
129.4, 722.3613, 609.3954, 705.2615, 294.3813, 188.4648, 1088.08, 1353.195, 1228.432, 1301.55, 3074.148, 272.924, 20.66328, 501.592, 1356.199, 951.752
129.5, 761.676, 579.2285, 665.9198, 279.864, 177.1679, 1083.362, 1307.07, 1150.481, 1218.968, 2903.455, 254.4565, 19.18169, 529.21, 1297.574, 974.5928
129.6, 780.6609, 550.5548, 628.7726, 266.0625, 166.5483, 1034.425, 1387.797, 1077.477, 1289.973, 2803.612, 237.2386, 17.80633, 501.4443, 1241.484, 1119.959
129.7, 736.3602, 523.3006, 593.6977, 252.9417, 156.5652, 987.6976, 1481.907, 1009.105, 1357.191, 2848.444, 221.1858, 16.52959, 522.9399, 1265.086, 1099.781
129.8, 712.0235, 497.3956, 560.5793, 264.9956, 147.1805, 943.0814, 1997.823, 945.072, 1271.079, 2931.038, 258.6389, 15.34439, 495.5032, 1257.011, 1151.63
129.9, 671.6178, 525.4332, 529.3084, 251.9274, 138.3583, 900.4807, 2370.333, 885.1021, 1266.396, 2881.127, 241.138, 14.24418, 469.5059, 1218.281, 1243.04
130, 633.505, 567.4316, 554.4784, 270.1917, 174.7601, 859.8042, 2399.388, 828.9376, 1213.341, 2721.152, 224.8214, 13.22285, 444.8727, 1257.198, 1187.64
130.1, 618.0647, 539.3419, 611.4288, 256.8672, 164.2848, 882.0226, 2274.863, 1411.947, 1323.692, 2726.389, 209.7881, 12.27475, 421.5318, 1202.853, 1165.502
130.2, 592.1404, 512.6428, 577.3213, 244.1999, 154.4374, 873.2418, 2181.009, 1417.068, 1948.302, 2695.866, 195.5927, 11.39463, 480.075, 1199.479, 1113.559
130.3, 558.5378, 692.7411, 571.9545, 232.1573, 145.1802, 833.7958, 2078.176, 1327.147, 2445.613, 2660.213, 182.3579, 10.57762, 454.8872, 1217.65, 1063.93
130.4, 526.842, 658.4483, 580.1477, 220.7085, 136.4779, 796.1317, 2079.203, 1280.171, 2541.171, 2512.504, 170.0185, 9.819184, 431.0209, 1165.014, 1069.59
130.5, 496.9449, 625.853, 600.6279, 308.3748, 128.2973, 760.1689, 2040.979, 1234.145, 2502.585, 2473.294, 158.5142, 9.115133, 408.4068, 1114.654, 1021.921
130.6, 485.6741, 594.8713, 567.1229, 351.3603, 197.5801, 725.8306, 1959.776, 1155.832, 2393.802, 2362.458, 161.1752, 8.461564, 386.9792, 1135.832, 1088.352
