 , C000, C001, C002, C003, C004, C005, C008, C009, C012, C013, C015, C018, C020, C021, C022, C023, C027, C031, C032, C066, C081
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
201.6, 215.988, 523.1995, 267.6488, 571.4334, 322.0423, 424.3609, 848.3491, 399.5839, 99.04258, 112.1643, 11.87757, 441.3403, 150.6671, 273.0072, 150.3537, 2063.141, 222.1057, 736.9877, 5.28999, 2992.204, 1681.302
201.7, 205.8417, 634.9395, 252.5337, 546.9725, 429.2781, 401.9312, 839.0146, 380.8985, 93.52988, 106.5229, 11.21537, 417.8337, 144.4742, 260.7243, 143.7555, 2039.632, 212.3606, 725.5289, 5.042659, 2925.186, 1680.609
201.8, 196.172, 603.003, 366.9138, 523.5586, 401.5059, 380.6869, 799.9297, 363.0869, 88.32401, 101.1653, 10.5901, 395.5792, 138.5359, 248.994, 137.4468, 1981.621, 203.0431, 689.4074, 4.806891, 2800.737, 1603.637
201.9, 198.2907, 623.352, 425.7131, 501.147, 375.5304, 360.5656, 762.6655, 346.1081, 83.4079, 96.07711, 9.99968, 374.51, 132.8417, 237.7915, 131.415, 1985.294, 194.1344, 691.6249, 4.582148, 3003.244, 1530.191
202, 216.5448, 607.2684, 414.6985, 535.6175, 351.2354, 341.5078, 755.1431, 329.9234, 78.76542, 91.24485, 9.44218, 354.5629, 127.3815, 227.093, 148.4857, 1927.336, 185.6166, 766.6049, 4.367911, 2875.475, 1460.108
202.1, 206.3723, 575.754, 463.2551, 564.7845, 328.5122, 373.7785, 920.9856, 314.4955, 74.38134, 86.65563, 8.915761, 335.6783, 122.1457, 216.8758, 141.9695, 1865.389, 177.4725, 754.0537, 9.923382, 2805.111, 1624.371
202.2, 196.6776, 545.8749, 460.2051, 657.5139, 307.259, 487.7723, 878.0821, 299.789, 70.24128, 82.29723, 8.418692, 393.9836, 117.1252, 207.1183, 135.7392, 1781.942, 169.6858, 716.5121, 9.459418, 2685.771, 1706.668
202.3, 187.4384, 517.5465, 435.6954, 652.7961, 422.6093, 461.9909, 837.1772, 285.7702, 66.33165, 78.15804, 7.949335, 383.7676, 112.311, 216.6595, 129.7823, 1880.365, 162.2407, 879.561, 19.397, 2991.727, 1628.502
202.4, 178.6333, 490.6882, 411.0902, 624.8524, 395.2685, 437.5722, 798.1779, 300.1327, 62.63963, 74.22704, 7.506145, 363.3275, 107.6947, 315.071, 124.0869, 1923.438, 155.1222, 872.9333, 18.4901, 2990.985, 1553.917
202.5, 170.2417, 465.2237, 387.8745, 598.1047, 429.0066, 414.4442, 879.0624, 472.4983, 59.15311, 70.49374, 7.087664, 343.976, 103.2681, 300.8956, 118.6414, 1968.14, 148.3161, 829.4731, 17.6256, 3049.295, 1482.747
202.6, 162.2444, 441.0807, 365.9698, 572.5021, 477.516, 392.5386, 890.2659, 608.3869, 55.86066, 66.94821, 6.692514, 351.3579, 99.02349, 287.358, 113.4348, 1906.06, 141.8086, 788.1766, 16.80152, 2954.281, 1563.089
202.7, 154.6227, 443.7342, 345.3022, 614.5842, 449.6039, 371.7908, 961.7041, 579.9374, 52.75146, 63.58101, 6.319394, 359.0823, 94.95333, 274.4294, 108.4568, 1884.012, 135.5867, 748.936, 16.01598, 2828.594, 1516.292
202.8, 147.3591, 420.7064, 325.8018, 588.2761, 420.5167, 378.287, 993.7324, 552.8183, 49.81532, 60.38316, 5.967076, 351.2704, 91.05047, 262.0825, 103.6972, 1889.195, 129.6377, 711.6492, 15.26716, 2800.703, 1603.268
202.9, 140.4367, 398.8737, 307.4026, 563.0941, 393.3113, 358.2925, 947.4401, 526.9673, 47.0426, 57.34615, 5.634401, 385.9895, 87.30803, 250.2911, 100.6681, 1827.738, 123.9497, 676.2187, 14.55335, 2936.271, 1541
203, 165.1773, 378.174, 290.0425, 571.7206, 367.8659, 339.3548, 943.9802, 571.8318, 44.42421, 54.46189, 5.320273, 365.431, 83.71941, 239.0302, 96.25036, 1849.956, 118.5113, 760.642, 13.87291, 2867.9, 1606.162
203.1, 157.4179, 358.5485, 273.6628, 571.6376, 344.0668, 362.2277, 1002.257, 650.6279, 41.95156, 51.72269, 5.023658, 345.9676, 80.2783, 228.276, 131.2004, 1767.199, 113.3115, 738.0364, 13.22429, 2745.889, 1532.599
203.2, 196.4232, 339.9414, 258.2081, 647.6373, 438.9506, 343.082, 1236.398, 645.9484, 39.61654, 49.12127, 4.74358, 327.5407, 76.97862, 218.0056, 153.8743, 1739.877, 108.3399, 782.062, 12.606, 2629.068, 1653.384
203.3, 203.1875, 322.3, 331.6802, 619.9143, 410.5526, 324.9483, 1225.041, 619.5175, 37.41148, 169.0597, 4.479117, 379.6417, 73.81458, 208.1973, 147.1215, 1955.159, 103.5864, 855.5042, 12.01661, 2898.974, 1681.224
203.4, 206.8211, 305.5741, 610.5406, 593.3781, 439.1169, 307.773, 1256.587, 616.6795, 35.32916, 198.0907, 4.229399, 359.4213, 70.78058, 198.8302, 140.6652, 1878.709, 99.04147, 847.1706, 11.45478, 2819.772, 1604.224
203.5, 197.1054, 346.5501, 794.9655, 629.6413, 410.7082, 291.5056, 1366.069, 587.8422, 33.36274, 188.1276, 3.993602, 344.0738, 67.87129, 189.8846, 134.4921, 1900.799, 94.69595, 804.993, 10.91921, 2699.808, 1530.75
203.6, 331.6855, 377.5094, 868.5795, 602.6887, 384.1374, 276.098, 1507.711, 636.5835, 31.50578, 178.6656, 3.770952, 325.7478, 65.08158, 355.1783, 128.59, 2097.749, 258.0606, 764.9152, 10.40869, 2861.216, 1460.641
203.7, 316.1041, 357.9184, 819.5278, 576.8898, 452.4564, 261.5047, 1620.464, 606.8155, 88.10424, 302.9033, 3.560714, 308.3979, 62.40654, 358.4747, 122.9469, 2228.39, 443.5713, 936.0983, 9.922038, 2873.963, 1710.709
203.8, 301.2547, 516.8701, 773.2462, 552.1953, 423.1846, 247.6828, 1561.029, 622.9404, 83.20036, 287.6686, 3.362198, 291.9721, 59.84144, 342.3465, 117.5514, 2128.704, 424.1092, 889.4933, 9.458138, 3071.432, 1632.358
203.9, 287.1028, 490.0468, 729.5782, 528.5578, 395.8066, 234.5914, 1488.31, 593.8104, 78.56944, 309.1473, 3.17475, 276.4212, 57.38178, 326.9439, 112.3927, 2082.561, 405.5011, 845.2086, 9.015926, 3020.574, 1612.035
204, 273.6158, 464.6157, 688.3764, 505.9322, 370.1999, 222.192, 1522.669, 566.0425, 74.19627, 293.5986, 2.997752, 303.2973, 55.02322, 312.2344, 107.4604, 2149.344, 387.7094, 826.228, 8.594391, 2892.067, 1538.203
204.1, 281.5824, 440.5042, 649.5014, 484.2751, 346.2497, 243.9956, 1563.77, 575.0408, 70.06651, 278.8318, 2.830622, 358.608, 52.76161, 395.0784, 102.7445, 2063.842, 370.6983, 817.6844, 8.192564, 2810.552, 1467.753
204.2, 268.3547, 417.6441, 612.8218, 463.545, 323.849, 231.0991, 1548.189, 548.1507, 66.16661, 264.8078, 2.672809, 339.5079, 50.59295, 377.3034, 98.2356, 2027.897, 354.4337, 776.9748, 42.16887, 2896.345, 1582.122
204.3, 315.1684, 395.9702, 578.2136, 443.7024, 302.8976, 218.8843, 1476.067, 522.518, 62.48378, 251.4892, 2.523795, 321.4251, 48.51343, 405.634, 93.92457, 1937.18, 338.8826, 738.292, 107.9217, 2947.612, 1710.503
204.4, 311.4266, 444.802, 545.5598, 424.7091, 343.715, 207.315, 1407.306, 498.0839, 59.00594, 412.2841, 117.8034, 304.3055, 46.51939, 412.032, 89.80272, 2043.37, 324.0139, 701.535, 102.8759, 2857.551, 1650.677
204.5, 296.7969, 421.7188, 514.7501, 560.1379, 399.2627, 196.3573, 1519.123, 474.7924, 139.8221, 512.3173, 111.2357, 288.0977, 44.6073, 393.4943, 85.86176, 2049.234, 309.7975, 666.6081, 98.06596, 3085.808, 1606.117
204.6, 282.8545, 399.8336, 485.6804, 536.1605, 437.0111, 203.1173, 1765.607, 481.5299, 173.5718, 486.5499, 147.7817, 304.7797, 42.77381, 375.7905, 82.09375, 1957.562, 296.2049, 750.6511, 93.48093, 3649.146, 1577.461
204.7, 269.567, 379.084, 458.2523, 629.6503, 445.0857, 192.3815, 1775.781, 459.0125, 163.9108, 462.0786, 139.5426, 313.948, 41.01568, 396.2353, 78.4911, 2085.21, 283.2086, 795.84, 89.11027, 3843.859, 1505.213
204.8, 256.9037, 359.4113, 432.3732, 653.3648, 468.6665, 182.2131, 1954.466, 437.5481, 225.8717, 548.0398, 131.7628, 297.2266, 39.32982, 538.1305, 75.04655, 2161.871, 270.7827, 756.2179, 280.1082, 4219.896, 1491.55
204.9, 244.8353, 448.4042, 411.831, 834.2907, 438.346, 172.5821, 2096.942, 712.79, 213.2997, 520.4758, 124.4168, 444.0668, 37.71325, 812.0573, 71.75316, 2065.161, 258.9019, 772.6767, 268.2341, 4401.791, 1423.237
205, 233.3338, 425.1341, 388.5735, 908.3859, 409.9872, 163.4602, 2289.27, 679.4584, 201.4275, 494.2981, 117.4803, 420.4151, 36.16312, 833.7247, 68.60429, 2147.462, 247.5423, 734.2079, 255.693, 4317.021, 1358.052
205.1, 222.3727, 403.0715, 366.6294, 869.5012, 383.463, 189.1299, 2255.779, 647.6854, 190.216, 491.1422, 110.9306, 398.023, 34.67671, 820.6335, 65.59362, 2051.397, 236.6812, 717.6853, 243.7382, 4494.529, 1393.311
205.2, 211.9264, 382.154, 345.9245, 877.162, 358.6548, 217.4956, 2150.695, 617.3983, 179.6286, 511.4734, 104.746, 376.8237, 33.2514, 940.519, 62.71507, 1995.886, 226.2966, 681.9543, 232.3423, 4335.802, 1329.497
205.3, 201.9709, 362.3219, 326.389, 839.6139, 335.4515, 205.9998, 2218.035, 588.5273, 169.6305, 485.7486, 183.6137, 379.6462, 57.43233, 898.204, 59.96284, 1906.601, 216.3677, 648.0022, 221.4792, 4358.665, 1341.736
205.4, 192.483, 343.519, 307.9567, 949.8872, 363.8678, 195.1116, 2138.884, 649.6082, 160.1889, 586.9442, 266.9241, 359.4256, 55.07169, 973.491, 57.33139, 1821.31, 206.8744, 615.7405, 278.7323, 4437.48, 1329.766
205.5, 183.4408, 325.692, 290.5653, 909.226, 340.3273, 184.7989, 2242.352, 619.2311, 151.2728, 697.4332, 252.0426, 340.282, 52.80808, 985.0782, 54.81543, 1846.814, 197.7976, 585.085, 265.7003, 4686.532, 1268.863
205.6, 174.8235, 308.7901, 274.156, 1005.956, 377.2857, 175.0313, 2368.399, 590.2745, 142.8529, 818.0554, 237.9907, 322.158, 50.63752, 940.7584, 52.40987, 1864.13, 189.1191, 555.9557, 253.2776, 4487.148, 1210.749
205.7, 166.6109, 292.7653, 258.6735, 962.8949, 507.024, 165.7799, 2341.698, 562.672, 159.8609, 776.9107, 224.7223, 304.9993, 48.55616, 940.1152, 50.10988, 1780.739, 180.8213, 528.2766, 241.4357, 4436.311, 1155.296
205.8, 158.7841, 277.5721, 244.0653, 921.6769, 513.9807, 157.0176, 2368.141, 536.3602, 150.963, 737.8354, 212.1936, 288.7545, 46.56036, 897.8183, 47.91083, 1760.636, 172.8876, 636.8725, 230.1475, 4745.424, 1207.706
205.9, 151.325, 263.1674, 230.2821, 882.2233, 480.7286, 148.7184, 2483.134, 511.2789, 142.5604, 700.7255, 200.3635, 273.375, 44.6466, 857.4244, 45.80828, 1767.447, 165.302, 605.1649, 219.3871, 4564.946, 1152.392
206, 144.2163, 249.5102, 217.2772, 844.4586, 498.0513, 140.8578, 2367.459, 487.3704, 134.6255, 665.4821, 189.1928, 258.8145, 42.81149, 818.848, 43.798, 1688.381, 158.0493, 575.0358, 209.1297, 4669.773, 1161.709
206.1, 137.4415, 236.5617, 205.0068, 808.3104, 465.8297, 133.4127, 2443.026, 464.5799, 127.1323, 632.0112, 178.645, 245.0296, 41.05181, 782.0071, 41.87594, 1665.509, 151.1147, 546.4069, 199.352, 4675.05, 1108.502
206.2, 130.985, 224.2853, 193.4294, 773.7096, 504.4784, 126.3611, 2498.035, 442.8551, 120.0561, 600.2238, 168.6852, 236.179, 39.36446, 746.8237, 40.03823, 1684.145, 144.4845, 519.2032, 190.0314, 4581.481, 1057.733
206.3, 124.8318, 212.6459, 182.5058, 740.5899, 471.8411, 228.4975, 2381.666, 422.1462, 113.3738, 639.1436, 159.2807, 223.5997, 37.74646, 713.2232, 38.28116, 1647.976, 138.1451, 493.3539, 181.1465, 4571.403, 1009.288
206.4, 118.9677, 201.6105, 172.199, 708.888, 507.0211, 216.4202, 2346.283, 402.4058, 107.0634, 704.4608, 150.4005, 272.9009, 36.19497, 681.1345, 36.60121, 1574.255, 132.0838, 468.7916, 172.6771, 4376.917, 963.0627
206.5, 113.379, 191.1479, 162.4743, 678.5431, 474.2193, 204.9813, 2285.886, 383.5884, 101.1042, 669.0294, 142.0154, 271.7182, 34.70725, 650.4894, 34.99498, 1503.831, 126.2886, 466.1976, 164.6037, 4649.797, 1015.974
206.6, 108.0529, 181.2281, 153.2988, 649.4971, 443.5396, 194.1469, 2179.399, 365.651, 95.47679, 635.3801, 208.3624, 257.246, 33.28068, 660.7598, 33.45924, 1554.815, 120.7475, 475.2776, 156.9077, 4451.977, 969.4421
206.7, 102.9769, 231.9996, 144.6415, 621.6945, 414.8447, 216.3537, 2105.536, 348.5523, 90.16256, 603.4233, 196.7458, 243.5447, 31.91275, 631.0314, 31.99089, 1485.261, 115.4496, 451.6153, 149.5716, 4373.487, 925.0415
206.8, 98.13943, 219.9599, 136.4731, 595.082, 526.0065, 204.9182, 2007.451, 332.2533, 85.14412, 573.0737, 185.7769, 232.098, 30.60104, 602.6406, 30.58698, 1418.819, 110.3842, 429.131, 142.5784, 4218.684, 978.962
206.9, 93.5292, 208.5449, 128.766, 569.6088, 491.9764, 194.0872, 1941.207, 316.7164, 80.405, 589.2598, 175.4195, 219.736, 29.34325, 575.5272, 29.24468, 1355.348, 105.541, 579.7159, 135.9122, 4418.938, 934.1254
207, 89.13554, 197.7224, 121.4941, 545.2259, 464.844, 183.8286, 1850.777, 301.906, 75.92966, 559.6226, 165.6396, 294.9746, 28.13715, 549.6335, 27.96129, 1517.926, 100.9103, 590.7906, 129.5577, 4324.953, 891.3423
207.1, 84.94827, 187.4615, 114.6329, 521.8868, 495.4836, 174.1123, 1779.798, 287.7883, 102.4315, 531.476, 156.4049, 279.2637, 26.98063, 524.9049, 26.73422, 1501.55, 96.48279, 561.3773, 123.5003, 4432.727, 940.1368
207.2, 80.95771, 177.7331, 108.1592, 499.5467, 463.4282, 164.9095, 1787.949, 274.3307, 252.0766, 504.745, 147.685, 264.3897, 25.87165, 501.2888, 25.561, 1457.878, 92.24953, 533.4283, 117.7261, 4397.246, 947.8771
207.3, 77.15461, 168.5096, 102.0511, 478.163, 433.4467, 156.1932, 1704.658, 261.5023, 238.0461, 542.6508, 291.268, 277.9283, 24.80825, 478.7353, 24.43926, 1392.661, 88.202, 506.8708, 112.2219, 4308.088, 1232.322
207.4, 73.53017, 159.7647, 96.2879, 457.6945, 474.1326, 199.0571, 1625.248, 249.2739, 224.7964, 553.5726, 281.0743, 263.1253, 23.78856, 457.1964, 23.36676, 1330.361, 84.33207, 481.6355, 123.5332, 4124.806, 1209.493
207.5, 70.07599, 151.4736, 90.85019, 438.1023, 458.0776, 188.5359, 1632.913, 237.6173, 212.2843, 525.7303, 289.4343, 259.0298, 22.81078, 436.6266, 22.34131, 1341.948, 80.63193, 500.7108, 134.79, 4493.586, 1215.554
207.6, 66.78407, 143.6129, 85.71956, 419.3488, 428.4422, 178.5708, 1638.065, 226.5058, 209.6241, 499.2884, 273.2978, 245.2335, 21.87319, 416.9823, 21.36087, 1372.23, 77.09414, 548.3419, 128.4879, 4408.941, 1159.881
207.7, 63.6468, 136.16, 80.87868, 401.398, 400.7241, 169.1323, 1644.724, 215.9139, 199.1466, 474.1764, 258.0609, 232.1719, 20.97414, 398.2218, 20.42346, 1427.96, 73.71157, 521.0419, 122.4805, 4240.892, 1106.759
207.8, 60.6569, 129.0939, 76.31117, 384.2156, 374.7991, 160.1928, 1568.106, 205.8173, 309.3693, 519.8546, 262.953, 219.806, 20.11204, 380.3054, 19.52718, 1364.081, 70.47742, 632.8655, 116.754, 4346.867, 1056.069
207.9, 57.80746, 122.3945, 72.00162, 367.7688, 350.5514, 151.7257, 1605.534, 196.1929, 292.1498, 493.7082, 319.0814, 208.0988, 19.28537, 363.195, 18.67024, 1303.06, 67.38516, 601.3574, 111.2952, 4169.169, 1082.361
208, 55.09188, 116.0428, 67.93543, 352.0259, 352.5147, 143.7062, 1530.741, 187.0185, 343.7242, 468.8768, 522.5439, 197.0151, 18.49269, 346.8545, 17.8509, 1327.213, 64.42858, 571.4179, 201.543, 4040.233, 1112.376
208.1, 52.50386, 110.0207, 64.09888, 336.957, 389.783, 136.1106, 1602.807, 178.2731, 324.5926, 445.2944, 493.4111, 186.5217, 17.73258, 331.2491, 17.06752, 1349.215, 61.60173, 726.0754, 192.12, 4257.166, 1061.429
208.2, 50.03742, 104.3111, 60.479, 322.5331, 364.5659, 128.9164, 1669.759, 169.9366, 306.5258, 422.898, 465.9026, 176.5873, 17.00372, 316.3458, 16.31852, 1301.702, 291.7988, 728.9933, 183.1375, 4253.362, 1114.038
208.3, 47.68684, 98.89787, 57.06354, 308.7267, 340.9802, 122.1025, 1591.974, 161.99, 359.9467, 439.6358, 439.9277, 167.1819, 16.30482, 302.1131, 15.60239, 1297.771, 278.9958, 731.463, 174.575, 4190.258, 1063.015
208.4, 45.44669, 93.76553, 53.84096, 295.5112, 391.6992, 115.6487, 1517.813, 154.415, 339.9121, 655.0389, 532.0775, 158.2776, 15.63464, 288.5207, 14.91768, 1278.413, 266.7547, 757.9688, 166.4128, 4112.174, 1014.328
208.5, 43.31176, 88.89952, 50.80037, 282.8615, 376.6321, 109.536, 1447.107, 147.1942, 320.9926, 622.0933, 502.4132, 149.8474, 14.99201, 275.5398, 14.26303, 1266.523, 314.7027, 720.2322, 158.6323, 3992.852, 967.872
208.6, 41.27713, 84.28604, 47.9315, 270.7532, 387.488, 103.7465, 1379.695, 140.3111, 303.1262, 590.8047, 474.4027, 141.8663, 14.3758, 263.1429, 13.6371, 1243.379, 300.8949, 903.6354, 151.2155, 4119.572, 923.5433
208.7, 39.33809, 79.91198, 45.22464, 259.1633, 388.2389, 98.26292, 1315.423, 133.7499, 286.2542, 561.0898, 447.9539, 134.3103, 13.78491, 251.3038, 13.03864, 1268.296, 287.6929, 888.4066, 144.1455, 4174.628, 881.2449
208.8, 37.49012, 75.76492, 42.67065, 357.6199, 363.1217, 93.06919, 1254.145, 127.4954, 270.3213, 532.8694, 422.9797, 127.1567, 13.21831, 239.9974, 12.46644, 1211.56, 398.1814, 844.176, 137.406, 4013.565, 840.8838
208.9, 35.72897, 71.83306, 40.26089, 342.3115, 339.6295, 88.14999, 1293.21, 121.5335, 255.2753, 506.0684, 399.3978, 120.3841, 12.675, 229.1996, 11.91936, 1198.106, 380.7109, 852.566, 130.9817, 4264.803, 802.3712
209, 34.05056, 68.10526, 37.98721, 327.6584, 317.6571, 83.49078, 1232.967, 115.8503, 241.0667, 480.6153, 377.1306, 113.9722, 12.15402, 218.8877, 11.39628, 1198.733, 364.0069, 810.1198, 124.8577, 4083.362, 765.6225
209.1, 32.45098, 64.5709, 35.84194, 313.6326, 297.1062, 79.07785, 1203.803, 110.4329, 266.5246, 518.9353, 356.1049, 107.9019, 11.65445, 209.0397, 10.89616, 1145.109, 390.9273, 769.7867, 119.02, 3909.64, 894.9706
209.2, 30.92656, 61.21996, 33.81782, 300.2071, 277.8849, 74.89816, 1147.724, 105.2688, 251.6899, 725.0125, 336.2514, 102.1548, 11.17542, 199.6348, 10.41798, 1149.082, 373.7751, 731.4618, 113.4553, 3907.37, 974.1973
209.3, 29.47374, 58.04293, 31.90801, 287.3564, 259.9071, 71.26148, 1115.851, 100.3462, 417.3966, 738.5142, 317.5048, 96.71389, 10.71608, 190.653, 9.960795, 1111.081, 357.3754, 706.8403, 108.1507, 4005.345, 1038.548
209.4, 28.08917, 55.03076, 30.10605, 275.0557, 243.0923, 67.49493, 1145.016, 95.65381, 394.1643, 701.3701, 299.8033, 91.56274, 10.27561, 182.0753, 9.523669, 1061.377, 341.6953, 695.2922, 103.0942, 3834.942, 990.9822
209.5, 26.76964, 75.99748, 28.40586, 263.2816, 227.3654, 63.92746, 1196.838, 91.18083, 372.2251, 666.0942, 283.0888, 86.68596, 9.853256, 173.8835, 9.105726, 1013.897, 406.9347, 864.9791, 98.27409, 3908.646, 945.595
209.6, 25.5121, 92.47872, 26.80168, 335.2128, 240.2177, 132.093, 1191.191, 86.91702, 351.5071, 632.5926, 267.3061, 91.63753, 9.448258, 166.0603, 8.706124, 1059.992, 389.0801, 821.9149, 93.67933, 3742.357, 1008.441
209.7, 24.31363, 87.6795, 25.2881, 320.8636, 277.0132, 125.1112, 1135.7, 82.85258, 331.9422, 600.7759, 252.4033, 86.75676, 9.059907, 158.589, 8.324059, 1012.573, 372.0089, 780.9947, 89.29939, 3583.143, 962.254
209.8, 23.17147, 83.12933, 23.85999, 367.3852, 342.3843, 118.4984, 1211.995, 78.97822, 313.4663, 570.5595, 238.3313, 82.13595, 8.687518, 151.4539, 7.958761, 1138.979, 390.7228, 880.9036, 85.12424, 3964.437, 918.1826
209.9, 22.08295, 78.8153, 22.51253, 351.6588, 320.2337, 112.2351, 1155.535, 75.28503, 296.0188, 541.8629, 225.0439, 77.76125, 8.330436, 144.6398, 7.609494, 1088.027, 373.5795, 837.0466, 81.14429, 3819.676, 1000.013
210, 21.04558, 74.72514, 21.24117, 336.6056, 299.5161, 106.3029, 1172.862, 71.76453, 279.5424, 514.6095, 212.4973, 73.61955, 7.98803, 138.1323, 7.275554, 1039.355, 414.8088, 795.373, 77.35043, 3668.8, 954.212
210.1, 20.05693, 70.84725, 20.04161, 394.4023, 280.1389, 100.6842, 1180.226, 68.40867, 263.9831, 488.7269, 200.6502, 69.69845, 7.659699, 131.9176, 6.956269, 992.8598, 396.6087, 755.7742, 73.73395, 3690.66, 959.333
210.2, 19.11473, 67.1706, 18.90979, 377.5194, 286.5922, 95.36251, 1125.246, 65.20973, 249.2898, 464.146, 189.4636, 65.98619, 7.344863, 125.9825, 8.624616, 1027.624, 379.2072, 718.1469, 70.28655, 3635.925, 1088.598
210.3, 18.21679, 83.68773, 17.84189, 361.3592, 268.0511, 90.32209, 1110.617, 62.16039, 235.4144, 440.8015, 235.7327, 62.47165, 7.042967, 120.3144, 93.49903, 1078.911, 362.5692, 682.3929, 67.00034, 3735.512, 1038.74
210.4, 17.36103, 79.34472, 16.83429, 345.8907, 250.7094, 85.54808, 1129.986, 59.25363, 222.3112, 418.6311, 265.7064, 127.8044, 6.75348, 114.9013, 89.39586, 1051.953, 346.6611, 648.4189, 63.86777, 3576.589, 1045.418
210.5, 16.54547, 75.22709, 15.8836, 331.0844, 234.4897, 106.2862, 1164.535, 56.4828, 209.9374, 397.5758, 250.8928, 120.9973, 6.475893, 109.7318, 85.47276, 1004.894, 331.4511, 756.7929, 60.88166, 3424.427, 1130.719
210.6, 15.76822, 71.32314, 14.9866, 316.9119, 219.3194, 100.6684, 1110.286, 53.84155, 198.2523, 377.5794, 236.9051, 114.5528, 6.209714, 104.7948, 81.72182, 959.9404, 316.9084, 719.1149, 58.03517, 3278.738, 1078.931
210.7, 15.02749, 67.6218, 14.14025, 303.3461, 205.1305, 95.3475, 1109.205, 51.3238, 187.2176, 358.5888, 223.6972, 108.4515, 5.954477, 100.08, 88.20664, 1043.042, 303.0038, 701.0975, 55.32176, 3404.744, 1029.516
210.8, 14.32155, 64.11253, 13.3417, 290.361, 191.8595, 90.30788, 1186.462, 48.92379, 176.7971, 340.5534, 211.2256, 149.8891, 5.70973, 95.57726, 84.33572, 996.3815, 289.7093, 666.1924, 52.73522, 3340.664, 982.3643
210.9, 13.64878, 60.78539, 12.58825, 277.9317, 179.4472, 85.53462, 1131.192, 46.63601, 166.9566, 323.425, 199.4494, 141.9058, 5.475043, 91.27713, 195.354, 996.1514, 276.998, 633.025, 50.26961, 3198.54, 937.3718
211, 13.00761, 57.6309, 11.87735, 266.0344, 167.8378, 81.01366, 1078.496, 44.4552, 157.6638, 307.1581, 188.3298, 134.3476, 5.250003, 87.17047, 186.7809, 951.589, 264.8445, 601.509, 47.91927, 3062.461, 941.9684
211.1, 12.39656, 54.64012, 11.20659, 254.6465, 156.9795, 76.73165, 1028.255, 42.37638, 234.1245, 291.7094, 177.83, 127.192, 5.034212, 83.24857, 178.5841, 909.0201, 253.2242, 636.077, 45.67883, 3023.37, 956.9476
211.2, 11.81421, 51.80455, 10.57372, 243.746, 153.3176, 72.67597, 980.3544, 40.39477, 221.0932, 277.0377, 167.9157, 120.4176, 4.827291, 79.50313, 170.747, 925.5778, 242.1138, 604.4089, 43.54314, 3016.038, 913.1193
211.3, 11.25922, 49.11613, 9.976584, 274.1438, 159.8394, 68.83466, 934.6853, 38.50582, 208.7871, 263.1039, 261.428, 132.9391, 4.628875, 75.92619, 163.2539, 884.1725, 231.4909, 586.7717, 41.5073, 2887.724, 871.2983
211.4, 10.73031, 46.56723, 9.413172, 290.6046, 149.4985, 65.19637, 891.1436, 36.7052, 274.7906, 422.0081, 246.853, 125.8586, 4.438615, 72.51019, 156.0895, 844.6195, 296.0811, 778.4946, 39.56664, 3050.998, 831.3927
211.5, 10.22623, 121.1342, 8.881577, 278.1649, 158.6653, 61.75039, 849.6303, 34.98879, 340.3179, 477.4035, 233.0905, 119.1551, 4.256175, 69.24787, 158.7382, 849.1884, 322.8822, 766.3188, 37.71672, 3096.159, 926.9166
211.6, 9.745843, 114.8479, 8.380004, 266.2577, 148.4004, 58.48655, 810.0508, 33.35264, 403.9337, 585.2012, 220.0952, 207.2305, 4.081233, 66.13233, 151.772, 811.2003, 308.7155, 728.1666, 35.9533, 3104.451, 884.4637
211.7, 9.288018, 108.8878, 7.906756, 333.1716, 187.6188, 55.39523, 772.3152, 31.793, 381.4508, 555.7681, 207.8245, 405.0114, 3.913482, 63.15696, 145.1116, 774.9116, 387.817, 691.9138, 34.27232, 3043.032, 843.9551
211.8, 8.851701, 103.237, 7.460234, 318.9098, 175.4807, 52.46729, 736.3374, 30.30629, 360.2193, 622.4063, 196.2379, 532.6427, 3.752627, 60.31546, 138.7434, 749.3845, 486.303, 657.4658, 32.66993, 2913.569, 805.3019
211.9, 8.43588, 124.6761, 7.038928, 305.2584, 167.2885, 49.69411, 702.0356, 28.8891, 340.1695, 591.102, 185.2973, 504.2733, 3.598383, 57.6018, 132.6547, 740.3211, 464.9661, 740.1439, 31.14246, 2822.344, 768.4189
212, 8.039593, 118.2059, 6.641415, 292.1914, 156.4658, 47.06751, 669.3318, 27.53818, 321.2357, 561.3721, 174.9667, 588.0193, 3.450479, 55.01023, 126.8332, 707.2032, 444.5653, 703.2948, 29.68641, 2934.744, 830.9925
212.1, 7.661922, 112.0716, 6.266351, 279.6838, 146.3432, 44.57974, 638.1514, 26.25044, 324.2429, 533.1376, 165.212, 556.7004, 3.308654, 52.53526, 121.2672, 675.5668, 425.0596, 690.7001, 28.29844, 3069.231, 842.9599
212.2, 7.301992, 106.2556, 5.912468, 267.7116, 136.8755, 42.22346, 793.6472, 25.02291, 378.7226, 506.3231, 156.0011, 527.0496, 3.172658, 50.17163, 115.9454, 665.074, 406.4098, 656.3126, 26.97536, 2984.53, 871.3841
