 , C000, C001, C002, C004, C005, C006, C008, C012, C013, C014, C015, C020, C024, C027, C037, C041, C045, C047, C055, C064, C111
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
121, 72.78844, 2282.152, 473.8878, 1149.296, 134.2684, 940.9097, 14.06953, 728.1309, 498.1656, 1.419776, 701.2118, 6.993532, 59.17923, 2.028262, 1281.817, 508.2475, 1318.586, 1096.589, 1045.371, 973.4507, 808.0544
121.1, 68.49162, 2277.892, 459.6567, 1243.166, 125.5995, 892.4946, 12.9067, 747.0751, 520.8699, 1.338688, 668.7397, 6.611143, 71.65306, 1.936772, 1204.097, 694.8275, 1403.577, 1072.153, 1214.886, 918.9001, 774.3713
121.2, 64.44846, 2170.651, 476.2176, 1478.29, 131.5698, 846.5707, 11.83997, 833.281, 663.5076, 1.26223, 627.4122, 6.249661, 68.00814, 1.84941, 1131.089, 659.2847, 1404.892, 1197.593, 1284.534, 867.4066, 731.5428
121.3, 60.64396, 2121.858, 441.6111, 1400.109, 176.3673, 895.2554, 10.86141, 854.2565, 697.3175, 1.19014, 588.6387, 5.907945, 64.54863, 1.765988, 1062.508, 625.5599, 1332.52, 1179.545, 1218.293, 818.7985, 973.7538
121.4, 57.06405, 2109.259, 474.8226, 1326.062, 164.9803, 849.1895, 9.963726, 959.4819, 652.689, 1.122167, 594.353, 5.584912, 88.85962, 1.686329, 998.0849, 593.5604, 1335.866, 1137.057, 1155.468, 772.9144, 919.898
121.5, 53.69547, 2009.957, 440.3176, 1255.931, 154.3285, 805.4938, 9.140234, 912.2137, 610.9167, 1.058075, 557.6225, 5.279542, 100.5632, 1.610263, 1077.67, 563.1977, 1613.202, 1169.769, 1147.292, 729.6016, 902.2027
121.6, 50.52573, 1915.331, 408.32, 1189.509, 144.3645, 819.1298, 8.384803, 867.2741, 571.8178, 0.9976448, 528.662, 4.99087, 135.8659, 1.537629, 1027.983, 617.2332, 1548.709, 1102.911, 1088.129, 688.716, 1093.058
121.7, 47.54312, 2057.716, 378.6476, 1255.24, 135.0437, 776.981, 7.691807, 824.5485, 535.2213, 0.9406657, 519.8577, 4.717981, 128.9545, 1.46827, 1159.757, 590.3301, 1605.851, 1039.874, 1032.016, 650.1215, 1032.604
121.8, 44.73657, 2060.726, 351.1316, 1217.836, 126.3248, 737.0009, 7.056087, 783.9277, 500.967, 0.8869408, 487.731, 4.460013, 122.3947, 1.402041, 1089.437, 657.4841, 1626.023, 980.4395, 1155.184, 613.6898, 975.4933
121.9, 42.0957, 1979.441, 325.6151, 1153.429, 118.1687, 699.078, 6.472908, 827.2075, 468.9049, 0.8362843, 537.0503, 4.21615, 116.1686, 1.338798, 1135.088, 623.8514, 1542.26, 964.9035, 1095.613, 579.2997, 1045.197
122, 39.61072, 1904.714, 301.9529, 1092.428, 110.5393, 692.5262, 5.937929, 786.4556, 438.8949, 0.788521, 503.8611, 3.985621, 110.2592, 1.278409, 1430.082, 639.3785, 1515.525, 909.7544, 1039.114, 546.8367, 1053.646
122.1, 37.27244, 1889.602, 280.0101, 1034.653, 103.4024, 656.8918, 5.447165, 890.9388, 410.8055, 0.7434856, 472.7229, 3.767697, 104.6505, 1.220743, 1504.061, 606.6721, 1491.472, 857.7573, 1027.764, 516.1929, 995.3713
122.2, 35.07219, 1800.641, 259.662, 979.9342, 96.72635, 673.2099, 4.996963, 847.0473, 384.5138, 0.7010224, 491.0429, 3.561688, 99.32698, 1.165679, 1412.866, 661.6229, 1414.64, 878.1772, 974.7637, 487.2664, 1072.481
122.3, 33.00182, 1966.498, 240.7925, 928.1089, 90.48131, 975.5849, 4.583969, 805.3181, 359.9048, 0.6609844, 460.6969, 3.366944, 94.27431, 1.113098, 1411.774, 782.3933, 1416.623, 827.9849, 1030.391, 614.9388, 1013.165
122.4, 31.05367, 1904.406, 223.2943, 923.832, 84.63947, 925.3855, 4.205108, 765.6447, 336.8707, 0.6232331, 432.2263, 3.182847, 89.47867, 1.062889, 1326.174, 789.8011, 1488.972, 829.9179, 1005.423, 580.4786, 957.1296
122.5, 29.22052, 1863.17, 277.4726, 985.2386, 79.17481, 957.988, 3.85756, 838.168, 391.5183, 0.587638, 447.0534, 3.008817, 84.92697, 1.014945, 1245.764, 749.4001, 1467.642, 818.4335, 1007.33, 811.1343, 904.1933
122.6, 27.49559, 1825.987, 257.3088, 933.1327, 74.06297, 908.694, 3.538737, 835.2668, 399.7347, 0.5540758, 530.9335, 2.844302, 123.6372, 0.9691638, 1170.23, 765.7263, 1392.038, 788.5963, 955.3842, 765.6797, 854.1848
122.7, 25.87248, 1763.837, 238.6104, 883.7825, 69.28117, 895.1458, 3.246264, 794.1179, 374.1516, 0.5224305, 570.7388, 2.688782, 117.3479, 0.9254475, 1099.276, 761.5147, 1320.328, 786.1985, 1061.738, 722.7723, 806.942
122.8, 24.34519, 1783.86, 221.2707, 837.0423, 202.5176, 1121.561, 2.977963, 754.9963, 350.2057, 0.4925925, 1171.818, 2.541766, 111.3785, 0.883703, 1032.623, 722.5606, 1252.312, 786.7869, 1006.986, 682.2694, 762.3121
122.9, 22.90805, 1699.878, 205.1911, 792.774, 360.288, 1063.85, 2.731838, 798.8571, 327.7925, 0.4644588, 1599.621, 2.402788, 105.7128, 0.8438416, 970.0124, 685.5991, 1187.8, 741.818, 955.0577, 644.0362, 720.1506
123, 21.55575, 1712.63, 190.28, 750.847, 337.0264, 1109.203, 2.506054, 846.7882, 428.7135, 0.4379318, 1638.428, 2.27141, 100.3353, 0.8057781, 911.1978, 650.5283, 1126.612, 699.4193, 905.8072, 607.9455, 680.321
123.1, 20.28328, 1782.939, 210.9044, 711.1373, 315.2666, 1293.952, 2.298931, 805.0718, 401.2757, 0.4129199, 1537.175, 2.147214, 95.23132, 0.7694317, 855.9492, 617.2515, 1240.233, 767.0491, 929.2151, 573.8773, 794.587
123.2, 19.08593, 1808.644, 195.5782, 673.5276, 294.9117, 1326.932, 2.108927, 844.1072, 375.594, 0.3893365, 1452.015, 2.02981, 90.38699, 0.7347246, 1039.917, 585.6769, 1244.497, 723.2083, 881.2972, 541.7181, 750.6404
123.3, 17.95925, 1969.181, 181.3656, 637.9071, 275.8711, 1316.269, 1.934626, 802.5228, 351.5558, 0.3671001, 1375.848, 1.918825, 85.78909, 0.7015832, 1078.757, 555.7175, 1245.366, 681.8733, 889.4308, 511.3612, 709.1245
123.4, 16.89909, 1876.474, 168.1859, 852.3704, 258.0597, 1248.54, 1.774731, 762.9871, 329.0562, 0.3461336, 1290.822, 1.813908, 81.42508, 0.6699367, 1061.818, 603.04, 1181.212, 642.9008, 843.5645, 482.7054, 705.7939
123.5, 15.90151, 1892.6, 155.964, 892.9383, 249.17, 1184.295, 1.628051, 753.4069, 335.8743, 0.3263646, 1211.05, 1.714728, 77.28307, 0.6397176, 997.4365, 572.1924, 1238.283, 606.1557, 800.0635, 455.6554, 672.351
123.6, 14.96282, 1833.997, 144.6302, 845.7139, 233.0826, 1123.356, 1.493495, 744.8523, 314.3782, 0.3077247, 1136.209, 1.620971, 73.35175, 0.6108617, 1076.59, 666.4781, 1174.494, 571.5108, 758.8057, 430.1212, 661.9769
123.7, 14.07954, 1747.654, 134.12, 800.987, 218.0339, 1065.553, 1.370059, 708.1577, 294.2579, 0.2901495, 1065.992, 1.53234, 69.62042, 0.5833074, 1309.161, 632.3854, 1199.507, 572.7374, 769.486, 406.0179, 695.5329
123.8, 13.2484, 1751.009, 124.3736, 825.0682, 203.9567, 1130.133, 1.256825, 818.0948, 275.4253, 0.2735779, 1076.181, 1.448555, 66.0789, 0.556996, 1708.163, 600.0367, 1137.715, 552.2043, 729.8051, 383.2654, 657.0648
123.9, 12.46633, 1668.574, 115.3354, 838.7877, 190.7885, 1071.981, 1.15295, 865.4894, 257.798, 0.2579529, 1115.383, 1.369352, 62.71753, 0.5318714, 1796.01, 569.3428, 1079.107, 520.6431, 819.3173, 361.7878, 620.7243
124, 11.73042, 1762.364, 106.9541, 794.4271, 178.4704, 1016.822, 1.05766, 857.9395, 327.5158, 0.2432202, 1046.453, 1.294479, 59.52715, 0.5078801, 1736.11, 540.2189, 1023.518, 533.1496, 777.0666, 341.5139, 586.3937
124.1, 11.03795, 1839.153, 152.1941, 752.4126, 166.9476, 1136.546, 0.970245, 868.3627, 306.5547, 0.229329, 1054.039, 1.2237, 56.49906, 0.484971, 2133.868, 512.5848, 970.7917, 502.6774, 736.9947, 322.376, 553.9618
124.2, 10.38636, 1833.815, 141.1342, 722.2584, 156.1688, 1193.163, 0.8900552, 825.5834, 286.9351, 0.2162312, 988.9, 1.156791, 91.75647, 0.4630952, 2216.458, 486.3643, 920.7821, 473.9468, 698.9893, 304.3106, 559.9905
124.3, 9.773241, 1747.481, 130.8781, 694.778, 146.086, 1131.768, 0.8164931, 784.9116, 268.5712, 0.2038814, 1041.701, 1.09354, 91.17767, 0.4422063, 2424.399, 461.4851, 873.3487, 446.8584, 662.9437, 287.2575, 529.0189
124.4, 9.196311, 1876.027, 121.3673, 786.2, 136.6541, 1073.532, 0.7490107, 876.7177, 369.5901, 0.192237, 1065.206, 1.033748, 86.53955, 0.4222595, 2277.401, 437.8785, 828.3588, 421.3181, 628.7569, 271.1601, 499.7602
124.5, 8.653438, 1787.706, 112.5476, 744.6205, 127.8311, 1049.996, 0.6871058, 833.5267, 345.9362, 0.1812576, 999.377, 0.9772253, 82.13737, 0.4032125, 2467.996, 568.0409, 984.8082, 397.2377, 744.152, 255.9647, 564.2012
124.6, 8.142612, 1769.329, 104.3688, 705.2401, 119.5779, 995.9676, 0.6303172, 792.4636, 323.7962, 0.1709053, 937.6164, 0.923793, 77.95911, 0.3850247, 2425.356, 658.6941, 1142.462, 436.5545, 705.7775, 241.6209, 532.9968
124.7, 7.66194, 1749.026, 96.78442, 712.6363, 111.8574, 1051.303, 0.5782221, 753.4235, 340.703, 0.1611443, 879.6725, 0.8732822, 73.99341, 0.3676573, 2347.372, 638.2266, 1083.609, 411.6032, 669.3818, 228.0809, 503.5181
124.8, 7.209643, 1699.157, 89.75117, 769.5076, 104.6355, 997.2079, 0.5304326, 738.6735, 544.5883, 0.1519407, 928.4058, 0.8255332, 70.22943, 0.3510733, 2205.044, 605.5791, 1027.788, 388.078, 634.863, 215.2996, 641.6524
124.9, 6.784047, 1619.162, 83.22901, 728.811, 97.87978, 945.8959, 0.4865929, 769.9113, 741.3256, 0.1432628, 871.0311, 0.780395, 66.65693, 0.3352373, 2244.752, 574.6016, 1106.06, 625.4716, 602.1243, 203.2346, 637.1628
125, 6.383574, 1807.115, 77.18082, 690.2667, 91.56027, 897.2242, 0.4463765, 991.776, 693.8805, 0.1350806, 902.5529, 0.7377249, 63.26616, 0.3201157, 2484.705, 599.1764, 1097.145, 668.8854, 712.5373, 191.8457, 601.923
125.1, 6.006741, 1780.522, 71.57214, 653.7609, 189.7463, 851.0569, 0.4094839, 1088.246, 649.4719, 0.1273656, 1158.521, 0.6973879, 60.04787, 0.3056761, 2672.643, 773.6163, 1169.655, 630.6552, 675.7931, 181.095, 720.3582
125.2, 5.652153, 1713.492, 66.37104, 619.1858, 200.6844, 886.4352, 0.3756405, 1034.635, 607.9055, 0.1200913, 1233.854, 0.6592564, 56.99329, 0.2918879, 2716.72, 734.0431, 1109.401, 656.4841, 640.9437, 170.9467, 680.5171
125.3, 5.318498, 1711.001, 61.5479, 586.4392, 276.7982, 977.1249, 0.3445942, 983.6641, 568.9994, 0.1132324, 1157.603, 0.6232098, 54.0941, 0.2787216, 2551.997, 713.8476, 1160.807, 618.9627, 657.1, 161.3671, 803.6618
125.4, 5.004538, 1630.449, 57.07526, 555.4244, 296.0275, 926.8463, 0.3161139, 1030.983, 532.5833, 0.1067653, 1161.308, 0.5891342, 51.34238, 0.2661492, 2397.262, 677.3318, 1101.009, 727.9373, 711.4761, 152.3244, 933.1516
125.5, 4.709112, 1553.689, 52.92764, 526.05, 276.9148, 879.1548, 0.2899874, 980.192, 498.4978, 0.1006675, 1089.541, 0.5569218, 48.73064, 0.254144, 2463.925, 727.9379, 1110.455, 686.332, 674.7866, 143.7884, 881.5414
125.6, 4.431126, 1480.543, 49.08142, 498.229, 259.036, 833.9173, 0.2660202, 1058.549, 466.5938, 0.09491804, 1022.208, 0.5264706, 46.25176, 0.2426802, 2385.463, 724.2482, 1069.127, 647.1047, 684.2977, 135.7307, 832.7856
125.7, 4.169549, 1527.843, 45.51471, 471.8794, 242.3116, 791.0075, 0.2440339, 1006.4, 436.7316, 0.08949692, 959.0364, 0.4976844, 43.89898, 0.2317336, 2240.826, 687.2004, 1014.052, 610.1194, 783.8237, 128.1246, 896.9901
125.8, 3.923414, 1539.47, 42.20718, 446.9233, 226.667, 750.3057, 0.2238647, 969.1463, 408.7806, 0.08438542, 899.7689, 0.4704722, 41.66588, 0.2212807, 2104.958, 725.6652, 1084.943, 575.248, 917.0508, 120.9447, 847.3799
125.9, 3.691808, 1466.993, 39.14001, 423.2871, 212.0325, 768.4298, 0.2053625, 941.5436, 382.6186, 0.07956585, 844.1639, 0.444748, 39.54638, 0.2112993, 1977.328, 688.5449, 1091.451, 542.3696, 869.7603, 114.1672, 800.5135
126, 3.473875, 1516.109, 36.29573, 400.9009, 198.3428, 728.8897, 0.1883895, 922.0694, 358.1309, 0.07502155, 791.9954, 0.4204302, 37.53469, 0.2017682, 1959.314, 653.3234, 1035.226, 511.3705, 824.9083, 107.7694, 756.2392
126.1, 3.268806, 1509.619, 33.65815, 379.6986, 185.537, 691.3842, 0.1728193, 876.6443, 335.2104, 0.07073679, 879.1405, 0.3974421, 35.62533, 0.1926669, 1988.588, 716.326, 981.8969, 482.143, 935.8249, 101.7302, 714.4136
126.2, 3.075844, 1438.548, 31.21223, 359.6177, 173.558, 655.8086, 0.158536, 833.457, 313.7568, 0.06669675, 824.8104, 0.3757109, 33.81311, 0.1839763, 1902.462, 679.6835, 931.3152, 454.5861, 920.9975, 96.02943, 674.9012
126.3, 2.894272, 1370.823, 28.94406, 340.5987, 162.3524, 622.0635, 0.1454331, 792.3973, 293.6763, 0.06288745, 773.8379, 0.355168, 32.09307, 0.1756776, 1909.621, 644.9153, 954.2457, 428.6042, 1047.754, 90.64811, 637.5742
126.4, 2.723418, 1421.01, 26.84071, 322.5856, 151.8703, 590.0548, 0.1334132, 847.3247, 274.8809, 0.05929572, 726.0154, 0.3357482, 30.46052, 0.1677532, 1793.835, 611.9256, 905.0884, 404.1073, 1095.683, 85.56834, 726.7484
126.5, 2.56265, 1354.111, 24.89022, 305.5252, 142.065, 666.7791, 0.1223868, 931.8867, 257.2884, 0.05590912, 681.1483, 0.3173903, 28.91103, 0.1601863, 1685.069, 580.6235, 858.4635, 381.0105, 1039.181, 80.77324, 686.5538
126.6, 2.411373, 1477.387, 67.83436, 289.367, 132.8927, 632.4695, 0.1122716, 1185.165, 240.8219, 0.05271594, 639.0539, 0.3000362, 27.44035, 0.1529608, 1582.899, 550.9225, 814.2404, 359.2339, 1095.76, 76.24684, 753.3719
126.7, 2.269026, 1407.833, 62.90488, 274.0634, 124.3126, 599.9254, 135.2697, 1383.468, 225.4092, 0.04970514, 599.5609, 0.2836309, 26.04449, 0.1460611, 1542.271, 522.741, 772.2953, 338.7018, 1058.92, 71.9741, 744.4859
126.8, 2.135082, 1341.554, 58.33363, 259.5692, 116.2865, 697.0372, 124.0898, 1358.623, 210.983, 0.04686629, 562.5086, 0.2681227, 24.71963, 0.1394727, 1689.965, 496.0009, 732.5111, 319.3433, 1109.094, 67.94079, 724.0283
126.9, 2.009044, 1305.282, 54.09456, 245.8414, 108.7786, 661.1707, 113.8339, 1291.692, 197.48, 0.04418959, 527.7461, 0.2534624, 23.46216, 0.1331814, 1909.041, 470.6288, 694.7763, 301.0912, 1110.671, 64.1335, 683.9841
127, 1.890447, 1250.283, 50.16354, 232.8397, 101.7554, 773.1367, 104.4256, 1263.873, 184.8412, 0.04166576, 555.2982, 0.2396037, 22.26867, 0.127174, 1927.944, 446.5545, 658.9854, 283.8823, 1101.775, 60.53957, 646.1548
127.1, 1.778851, 1191.421, 46.51819, 220.5256, 95.18565, 733.3544, 95.79495, 1201.609, 173.0113, 0.03928607, 554.944, 0.2265027, 21.13588, 0.1214375, 1811.048, 423.7117, 732.9178, 267.657, 1044.959, 57.14703, 610.4177
127.2, 1.673842, 1198.673, 43.13774, 208.8628, 89.04008, 695.6191, 146.5587, 1142.413, 161.9385, 0.0370423, 520.6489, 0.2141181, 20.06072, 0.1159598, 1744.66, 402.0374, 803.686, 252.3591, 1163.488, 53.94461, 576.657
127.3, 1.575033, 1271.769, 40.00295, 197.8168, 83.2913, 659.8256, 213.1844, 1176.281, 151.5744, 0.03492668, 488.4733, 0.2024106, 19.04025, 0.1107291, 1638.877, 381.4717, 762.2847, 237.9355, 1103.49, 50.92164, 599.8084
127.4, 1.482056, 1217.079, 37.09597, 187.3549, 77.91368, 625.8738, 195.565, 1118.332, 141.8736, 0.03293188, 458.2861, 0.1913433, 18.07169, 0.1057345, 1539.507, 361.9581, 723.0161, 224.3362, 1046.585, 48.06808, 695.9869
127.5, 1.394568, 1194.994, 34.40023, 238.9859, 72.88326, 593.669, 179.4017, 1063.238, 132.7936, 0.03105102, 525.5429, 0.1808811, 17.1524, 0.1009651, 1737.547, 343.4427, 685.7704, 211.5143, 992.6141, 45.37443, 726.2803
127.6, 1.312244, 1138.735, 31.90038, 226.3467, 68.17763, 563.1213, 164.5743, 1010.858, 124.2948, 0.02927758, 549.8447, 0.1709909, 16.27987, 0.09641079, 1761.566, 325.8744, 650.4435, 199.4252, 941.4269, 42.83172, 686.1116
127.7, 1.234781, 1085.125, 29.5822, 287.2921, 63.77581, 534.1456, 150.9724, 1077.13, 116.3399, 0.02760543, 515.8648, 0.1616416, 15.45173, 0.09206196, 1730.051, 309.2048, 670.527, 188.027, 892.8792, 40.4315, 737.4332
127.8, 1.161889, 1191.223, 27.43249, 272.0983, 59.65818, 506.6607, 165.9234, 1024.066, 108.8941, 0.02602878, 483.9848, 0.1528034, 14.66572, 0.08790929, 1770.323, 293.3879, 635.9853, 177.2803, 937.9803, 38.16579, 696.6476
127.9, 1.093301, 1180.793, 25.43899, 366.7759, 55.80642, 551.407, 217.655, 990.8073, 101.9249, 0.02454218, 454.075, 0.1444485, 13.91969, 0.08394394, 1752.862, 278.3801, 603.223, 167.1478, 909.082, 36.02704, 691.2849
128, 1.028762, 1170.196, 23.59035, 347.3784, 52.20333, 560.8045, 199.666, 968.6183, 95.40163, 0.02314049, 426.0136, 0.1365504, 13.21161, 0.08015746, 1833.885, 368.8, 662.8364, 157.5945, 944.6134, 34.00815, 653.0517
128.1, 0.9680324, 1146.422, 21.87606, 329.0068, 48.83287, 541.2224, 183.1638, 995.4813, 89.2959, 0.02181885, 399.6863, 0.1290841, 12.53954, 0.07654177, 1722.691, 349.9346, 650.2568, 311.598, 914.8427, 32.10239, 616.9331
128.2, 0.9108879, 1170.385, 20.28634, 311.6068, 45.68003, 551.0863, 168.0255, 1012.7, 83.58093, 0.02057269, 374.9861, 0.1220261, 11.90167, 0.07308918, 1766.313, 332.0343, 639.1505, 293.7886, 867.666, 30.30343, 582.8121
128.3, 60.74122, 1215.761, 28.36414, 418.2523, 42.73075, 579.4483, 154.1384, 962.8103, 78.23173, 0.01939771, 351.8123, 0.115354, 11.29624, 0.06979232, 1946.832, 437.8172, 659.0101, 276.9971, 963.9281, 28.60527, 666.7958
128.4, 57.15557, 1250.132, 26.30293, 464.118, 39.97188, 801.2668, 141.399, 915.3781, 73.22488, 0.01828983, 330.0706, 0.1090467, 25.69626, 0.06664418, 1828.79, 558.3224, 625.0616, 261.1653, 914.2201, 27.00228, 705.4835
128.5, 53.78158, 1191.278, 64.52705, 439.5724, 37.39113, 760.037, 129.7125, 941.8121, 68.53846, 0.01724523, 309.6725, 0.1030843, 24.38911, 0.06363804, 1929.21, 529.7623, 737.824, 246.2384, 867.0754, 25.48912, 666.4651
128.6, 50.60677, 1290.746, 59.83791, 474.7199, 34.97701, 720.9288, 118.9919, 895.4144, 64.15198, 0.0162603, 290.535, 0.09744793, 23.14846, 0.0607675, 2253.427, 502.6631, 699.8156, 232.1646, 822.3619, 371.6747, 629.6046
128.7, 94.34814, 1229.979, 89.46313, 449.6136, 32.71876, 712.6517, 161.8525, 882.9564, 60.04623, 0.01533161, 272.5802, 0.09211971, 21.97092, 0.05802644, 2360.3, 476.9501, 663.7651, 218.8952, 824.9299, 350.8466, 594.7828
128.8, 88.77862, 1172.073, 82.96191, 522.0189, 30.6063, 855.9796, 148.4755, 839.4582, 56.20325, 0.01445596, 255.735, 0.08708283, 20.85328, 0.05540903, 2270.001, 452.5525, 629.5717, 206.3843, 813.6647, 331.1858, 561.887
128.9, 83.53787, 1156.695, 143.4438, 494.4111, 28.63024, 880.5325, 136.2042, 882.4719, 52.60623, 0.01363033, 239.9308, 0.08232135, 19.7925, 0.05290967, 2200.055, 429.4028, 597.1398, 194.5883, 852.9667, 312.6267, 530.8105
129, 78.6065, 1102.239, 133.0198, 468.2634, 26.78176, 835.2241, 124.947, 838.9976, 49.23941, 0.01285185, 225.1033, 0.07782021, 18.78567, 0.05052306, 2179.93, 407.4374, 566.3785, 183.4666, 808.9808, 295.1076, 562.2532
129.1, 73.96623, 1050.347, 123.3534, 443.4985, 25.05262, 914.453, 124.7152, 797.6649, 46.08808, 0.01211784, 243.1506, 0.07356519, 17.83006, 0.0482441, 2047.755, 386.5956, 537.202, 172.9806, 813.4246, 278.5703, 531.1565
129.2, 69.59988, 1035.363, 114.3894, 420.0434, 23.43512, 867.3992, 114.4076, 758.3685, 43.13843, 0.01142574, 290.9008, 0.06954283, 16.92307, 0.04606794, 2567.189, 366.8199, 509.5284, 163.0939, 771.4778, 262.9597, 501.7796
129.3, 65.49129, 986.6193, 106.0768, 397.8288, 21.92206, 822.7666, 104.952, 868.7816, 40.37756, 0.01077317, 272.9233, 0.06574039, 16.0622, 0.04398994, 2706.643, 348.0558, 483.2804, 342.1235, 731.6941, 248.2239, 474.0275
129.4, 61.62524, 940.1703, 98.36823, 376.789, 20.50668, 780.4306, 96.2778, 922.6096, 37.79338, 0.01015788, 256.0569, 131.1821, 15.24514, 311.6028, 2798.3, 330.2515, 458.3846, 505.6869, 755.3364, 234.3138, 509.243
129.5, 57.9874, 960.2149, 91.21988, 356.8619, 19.18269, 740.273, 88.32054, 923.1046, 35.37459, 0.009577724, 240.2328, 159.9675, 14.46963, 297.5472, 2734.277, 313.358, 673.973, 476.7843, 767.2401, 221.1833, 517.3719
129.6, 54.56432, 1008.481, 84.59099, 485.2753, 17.94418, 702.1818, 81.02094, 877.6285, 33.11061, 0.009030704, 225.3866, 151.2209, 13.73357, 284.1257, 2636.374, 336.2863, 654.1802, 449.5337, 756.139, 208.7885, 488.7574
129.7, 51.3433, 1040.925, 78.44382, 463.6118, 16.78563, 666.0505, 74.32464, 834.3927, 30.99152, 0.008514928, 211.4579, 142.9525, 13.03496, 271.3095, 2660.886, 338.6201, 867.6179, 470.6308, 799.0978, 197.0883, 461.7256
129.8, 48.31242, 991.9198, 72.74335, 566.2632, 15.70188, 631.7784, 118.9015, 793.2869, 29.00805, 0.008028609, 198.39, 135.1362, 12.37188, 259.0715, 3197.505, 321.2985, 994.9029, 443.7319, 757.8898, 186.0439, 450.9704
129.9, 45.46046, 945.2213, 67.45715, 577.9296, 14.68811, 783.3301, 109.0744, 840.0806, 27.15153, 0.007570065, 186.1297, 127.7472, 11.74254, 247.3855, 3176.131, 400.8284, 1232.807, 418.3704, 775.6674, 175.6183, 621.321
130, 42.77686, 1047.316, 62.55508, 660.6235, 13.73979, 743.0234, 108.7661, 798.6946, 25.41382, 0.007137711, 174.627, 120.7623, 11.14521, 236.2266, 3068.671, 509.1573, 1210.976, 695.7511, 844.2885, 390.7668, 592.5356
130.1, 40.25167, 998.0093, 58.00924, 625.6854, 12.85269, 788.9619, 114.9772, 822.5109, 23.78733, 0.006730049, 163.8353, 114.1593, 549.8685, 225.571, 3015.325, 483.1122, 1427.437, 754.6995, 853.3185, 390.9741, 662.8035
130.2, 37.87555, 988.0497, 74.28644, 592.595, 12.02287, 748.3654, 120.4624, 781.9904, 22.26493, 0.006345671, 153.7104, 107.9174, 620.5328, 215.3961, 3068.342, 492.8936, 1399.346, 711.5646, 939.2646, 696.2294, 704.1906
130.3, 35.63969, 941.5334, 68.88809, 631.014, 11.24662, 709.8577, 110.5063, 816.6091, 20.83997, 0.005983246, 144.2112, 102.0167, 588.9669, 205.6802, 2882.3, 521.3824, 1414.442, 670.8951, 890.8284, 854.9756, 665.2437
130.4, 33.53583, 915.8199, 63.88204, 597.6419, 10.5205, 731.5103, 268.8387, 776.3794, 19.50621, 0.005641521, 135.2991, 96.43868, 578.0319, 196.4025, 3044.366, 494.7119, 1454.871, 632.55, 844.8901, 807.0642, 628.4507
130.5, 31.55615, 929.0352, 59.23978, 642.4816, 9.841253, 714.6794, 246.6194, 738.1316, 18.2578, 0.005319313, 126.9377, 91.16565, 548.6279, 187.5433, 2966.662, 577.1353, 1584.205, 596.3966, 801.3207, 883.9698, 593.6927
130.6, 29.69334, 885.2972, 54.93486, 608.503, 9.205863, 816.2217, 251.4647, 744.5496, 17.0893, 0.005015507, 119.0931, 86.18093, 520.7197, 179.0838, 2804.013, 609.6168, 1674.723, 562.3095, 826.2367, 834.4337, 560.8572
130.7, 27.9405, 843.6183, 50.94278, 681.6984, 8.611496, 774.2224, 230.6814, 721.9013, 15.99558, 0.004729053, 111.7332, 81.46877, 516.6765, 171.0058, 2741.241, 578.4328, 1588.451, 530.1707, 783.6292, 787.6734, 529.8376
130.8, 26.29113, 907.0812, 47.2408, 645.6458, 8.055504, 734.3843, 211.6158, 686.3373, 14.97186, 0.004458959, 104.8282, 77.01425, 490.3936, 163.2922, 2622.767, 646.0699, 1528.544, 499.8687, 743.2189, 743.5335, 500.5337
130.9, 24.73912, 871.4249, 43.80785, 611.4998, 7.535408, 696.596, 194.126, 713.3716, 14.01365, 0.004204291, 98.34993, 72.8033, 501.6861, 155.9265, 2566.682, 640.1215, 1485.345, 471.2987, 704.8925, 701.8671, 472.8505
131, 23.27873, 861.6511, 40.62436, 579.1597, 7.048892, 660.7522, 178.0816, 678.2279, 13.11677, 0.003964168, 169.7307, 68.82259, 476.1658, 148.8931, 2411.057, 687.4073, 1408.828, 444.3616, 668.5425, 756.2725, 446.6984
131.1, 21.90455, 848.4254, 37.67221, 548.5299, 6.593788, 768.7143, 163.3634, 644.8155, 142.0033, 0.00373776, 159.2415, 120.3229, 451.9437, 142.1769, 2264.867, 673.3418, 1336.254, 491.6147, 712.123, 713.8923, 421.9926
131.2, 20.61149, 902.6233, 52.79508, 519.5201, 6.168067, 729.1596, 149.8616, 637.3596, 151.1723, 0.003524283, 149.4005, 113.7439, 428.9537, 135.7637, 2127.542, 638.898, 1349.595, 463.5165, 675.4002, 673.887, 398.6533
131.3, 19.39476, 860.1288, 48.9585, 492.0445, 5.769832, 890.4602, 137.4757, 672.0827, 230.0516, 0.003322998, 140.1677, 107.5247, 468.2048, 129.6397, 2226.576, 606.2161, 1325.786, 525.5373, 640.571, 636.1235, 376.6049
131.4, 18.24986, 819.6349, 45.40072, 466.0219, 5.397308, 844.641, 126.1134, 649.5797, 215.3282, 0.003133209, 131.5054, 101.6455, 444.3877, 123.792, 2091.572, 575.2061, 1311.213, 495.5002, 709.1498, 600.4762, 355.7758
