 , C000, C002, C003, C004, C005, C010, C015, C017, C018, C019, C021, C022, C024, C027, C030, C060, C075
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
296.6, 264.3414, 266.018, 130.9041, 87.93497, 236.035, 128.1929, 673.7766, 371.0706, 1302.572, 772.8898, 23.09438, 3091.947, 350.0104, 534.0099, 32.71491, 233.8095, 671.7198
296.7, 332.1593, 517.6169, 121.5188, 124.0538, 221.445, 121.008, 745.7155, 426.8329, 1429.668, 1011.807, 21.76933, 3090.126, 326.851, 504.6066, 30.98478, 220.8567, 637.2925
296.8, 310.8996, 493.5192, 112.8063, 117.5881, 207.7568, 159.5508, 725.733, 534.9418, 1492.636, 1134.201, 20.52031, 2966.106, 305.2239, 547.543, 29.34615, 208.6215, 604.6298
296.9, 291.0005, 470.5435, 104.7185, 111.4595, 194.9147, 150.6084, 833.4181, 543.8835, 1427.795, 1181.8, 19.34295, 3001.749, 285.0279, 517.3945, 27.79417, 197.0641, 573.6411
297, 272.3752, 448.6373, 97.21055, 105.6503, 182.8664, 142.1673, 787.93, 514.3204, 1431.898, 1125.554, 18.23315, 2858.733, 266.1682, 640.1882, 26.32427, 186.1469, 544.2407
297.1, 254.9419, 427.751, 90.2409, 125.8561, 207.4545, 191.2727, 744.9247, 486.3641, 1415.802, 1071.984, 17.18702, 2796.223, 248.5564, 631.8121, 24.93211, 175.8346, 516.347
297.2, 336.7023, 407.8371, 83.77094, 119.2965, 261.0661, 180.5525, 704.2666, 459.9274, 1354.299, 1020.965, 16.20091, 2849.023, 232.11, 597.0237, 23.61357, 166.0935, 633.6878
297.3, 315.1518, 388.8503, 77.76486, 113.0788, 244.9288, 170.433, 665.8276, 558.1182, 1488.109, 972.3733, 15.27138, 2866.052, 216.7517, 564.1507, 22.36477, 156.8921, 601.2098
297.4, 294.9806, 370.7473, 72.1894, 166.8569, 229.789, 160.8808, 629.4866, 527.7812, 1438.033, 926.0945, 14.39518, 2799.194, 202.4097, 591.1774, 21.182, 148.2005, 570.3964
297.5, 276.1005, 353.4872, 67.01367, 158.1604, 215.585, 151.8639, 595.1292, 499.0933, 1399.278, 882.0182, 13.56925, 2665.828, 189.0167, 692.1246, 20.06179, 409.5785, 541.1622
297.6, 314.0246, 337.0306, 62.20903, 149.9171, 202.259, 143.3524, 562.6469, 471.9647, 1419.31, 840.0398, 12.79071, 2777.637, 176.5099, 654.0152, 19.00082, 386.8883, 639.0095
297.7, 293.9256, 321.3401, 57.74886, 142.1035, 339.0831, 135.3179, 531.9376, 446.3107, 1439.327, 1315.256, 12.05684, 2785.062, 164.8306, 710.6791, 17.99596, 365.4551, 1032.553
297.8, 275.113, 472.3454, 53.60847, 134.6971, 318.1233, 127.7338, 502.9043, 422.0512, 1412.082, 1252.658, 11.36508, 2652.37, 153.9241, 671.5482, 17.04424, 345.2093, 979.6326
297.9, 257.5045, 450.3554, 49.76494, 127.6768, 298.4591, 120.5747, 475.4557, 399.1103, 1350.74, 1193.04, 10.713, 2526, 143.7393, 634.5718, 16.14286, 326.085, 929.4241
298, 241.023, 429.3891, 46.19697, 121.0223, 280.0105, 113.8168, 449.5053, 449.3241, 1292.063, 1136.259, 10.09834, 2593.779, 134.2283, 599.6313, 15.28914, 308.0203, 881.7889
298.1, 225.5964, 409.3989, 42.88481, 114.7147, 262.7022, 107.4378, 424.9712, 612.7903, 1235.935, 1082.18, 9.518948, 2654.05, 125.3467, 629.2667, 14.48057, 290.9563, 836.5952
298.2, 211.1572, 390.3393, 39.81012, 108.7358, 246.4638, 101.4162, 531.2996, 579.4816, 1182.245, 1030.675, 8.972795, 2639.041, 117.0528, 594.6184, 13.71476, 274.8376, 793.7177
298.3, 197.6422, 372.1671, 36.95588, 103.0685, 231.2291, 95.73212, 548.3094, 547.9835, 1130.888, 981.6213, 8.457979, 2608.079, 109.3077, 561.8779, 12.98946, 259.6119, 753.0377
298.4, 184.9922, 354.8409, 34.30627, 97.69662, 216.9361, 90.36663, 571.3975, 518.1974, 1081.761, 934.9024, 7.972701, 2677.94, 102.075, 530.9401, 12.30251, 245.2297, 714.4427
298.5, 173.1518, 338.3212, 54.3501, 92.60471, 203.5266, 113.1058, 647.9787, 490.0304, 1034.769, 890.407, 7.515265, 2550.352, 95.32091, 501.7057, 11.65189, 401.7873, 677.8259
298.6, 162.0693, 322.5707, 50.45339, 87.77818, 190.946, 131.4939, 612.6119, 463.3944, 989.818, 848.0292, 7.084075, 2428.843, 89.01373, 474.0811, 11.03568, 447.9146, 643.0857
298.7, 151.6961, 307.5534, 46.83606, 83.20322, 179.1431, 124.1241, 629.8198, 438.2063, 946.8196, 807.6684, 6.677624, 2491.34, 83.12388, 447.9775, 10.45205, 423.1006, 610.126
298.8, 141.9869, 293.2353, 43.47808, 78.8667, 215.6346, 182.1752, 676.1257, 414.3873, 905.6892, 769.2285, 6.294494, 2372.642, 77.62375, 489.816, 9.899297, 399.6613, 578.8557
298.9, 132.8991, 279.5837, 40.36086, 74.7562, 202.3056, 188.2401, 745.5132, 391.8629, 895.3085, 1016.389, 5.933345, 2357.152, 72.48755, 462.846, 9.375772, 377.5204, 549.1879
299, 124.3929, 266.5677, 37.46712, 70.85993, 189.8005, 177.6898, 704.823, 370.563, 991.0757, 1072.366, 5.592918, 2278.894, 67.6912, 437.3611, 8.879932, 438.1756, 521.0408
299.1, 116.4312, 254.1576, 34.78086, 67.16674, 178.0683, 167.7309, 764.5922, 350.4207, 948.0227, 1021.329, 5.272023, 2170.317, 63.21222, 487.5983, 8.410316, 413.9011, 494.3362
299.2, 108.9791, 242.3253, 32.2872, 86.01852, 167.0614, 158.33, 722.8606, 331.3734, 972.0932, 972.7198, 4.969539, 2066.914, 59.0296, 460.7505, 7.965536, 390.9714, 469.0003
299.3, 102.0039, 231.0439, 29.97232, 89.17194, 156.7348, 149.4561, 683.4067, 313.3613, 929.8649, 926.4246, 4.684411, 2025.692, 55.12373, 435.3809, 7.544278, 400.7984, 444.9629
299.4, 95.4752, 302.787, 27.82341, 84.52434, 147.0466, 141.0796, 646.1063, 296.3283, 889.4709, 882.3326, 4.415641, 1980.926, 51.47631, 411.4082, 7.145298, 526.7439, 422.1575
299.5, 89.36434, 288.6907, 25.82857, 80.11897, 137.9572, 133.1725, 610.8417, 280.2212, 850.8318, 981.6923, 4.162293, 2018.992, 48.07023, 388.7555, 6.767417, 497.5628, 400.521
299.6, 83.64462, 275.2507, 23.97676, 75.9432, 129.4296, 125.7086, 577.5019, 264.9895, 879.2839, 934.97, 3.92348, 2081.459, 44.88953, 424.7572, 6.409522, 548.9046, 379.9933
299.7, 78.29098, 306.8272, 22.25771, 71.98507, 121.4292, 118.663, 794.8038, 250.5858, 841.0872, 890.4713, 3.69837, 2120.773, 41.91928, 412.636, 6.070553, 723.257, 360.5178
299.8, 73.27999, 292.5428, 20.66191, 68.23324, 113.9232, 112.0123, 751.4233, 236.9651, 925.5503, 848.0905, 3.486175, 2019.73, 39.14557, 389.9157, 5.749511, 683.1893, 342.0404
299.9, 68.58974, 303.61, 19.18052, 64.67695, 106.8813, 105.7343, 710.4105, 224.0846, 894.3176, 807.7268, 3.286155, 1923.502, 36.55539, 368.4464, 5.445447, 645.3413, 324.51
300, 64.19968, 289.4755, 17.80535, 102.2414, 100.2746, 99.80825, 671.6362, 211.9044, 933.1021, 769.2841, 3.09761, 1867.623, 34.1366, 348.1592, 5.157465, 609.5901, 307.8781
300.1, 60.0906, 275.9989, 16.52877, 104.164, 94.07636, 94.2143, 634.9782, 200.3861, 892.5676, 817.84, 2.919884, 1830.414, 31.87785, 402.0695, 4.884711, 575.8195, 292.0986
300.2, 56.24453, 282.0541, 15.34371, 141.1758, 88.26122, 195.7886, 853.1354, 189.494, 981.6282, 778.916, 2.752355, 1743.205, 29.76856, 379.931, 4.626383, 543.9197, 277.1279
300.3, 52.64462, 268.9231, 14.24362, 272.3083, 82.80552, 184.8152, 981.5201, 179.1939, 1036.025, 858.8381, 2.594438, 1726.805, 27.79884, 359.0114, 4.381716, 513.7871, 262.9244
300.4, 49.27512, 256.4034, 13.22241, 258.1157, 77.68706, 174.4569, 927.9485, 169.4537, 1011.432, 817.9629, 2.445581, 1713.09, 25.95945, 339.2438, 4.149989, 485.3239, 249.4489
300.5, 46.12129, 244.4665, 12.27441, 244.6628, 72.88498, 195.2536, 877.301, 160.2429, 967.4946, 779.033, 2.305266, 1631.471, 24.24177, 320.5645, 3.930516, 458.4374, 236.6641
300.6, 43.16932, 233.0854, 11.39437, 231.9111, 68.37974, 255.8952, 829.4177, 151.5328, 959.7673, 741.956, 2.173001, 1669.961, 22.63774, 302.9138, 3.72265, 433.0405, 224.5345
300.7, 40.40628, 249.9137, 10.57744, 225.453, 64.15298, 241.553, 784.1479, 143.2961, 1057.794, 706.6436, 2.048324, 1617.976, 21.13985, 366.474, 3.525778, 409.0505, 213.0266
300.8, 37.82009, 238.279, 9.819073, 213.7025, 197.8693, 228.0147, 741.3491, 135.5071, 1011.843, 802.9009, 1.930801, 1540.889, 19.74107, 346.2955, 3.339316, 386.3896, 202.1085
300.9, 35.39943, 227.1859, 9.11508, 202.5644, 192.6878, 215.2352, 700.8861, 327.7826, 967.8878, 764.6879, 1.820021, 1490.804, 137.363, 382.9478, 3.162716, 364.984, 191.7499
301, 33.13371, 216.6093, 71.57066, 217.2731, 180.7772, 203.1719, 662.6317, 309.9657, 983.4797, 728.2936, 1.715597, 1419.776, 128.274, 549.9649, 2.995456, 344.7643, 181.9223
301.1, 31.01299, 206.525, 66.4393, 205.9489, 169.6028, 191.7847, 626.4651, 510.454, 940.7568, 893.5674, 1.617164, 1448.186, 119.7864, 599.5851, 2.83704, 325.6647, 172.5983
301.2, 78.78289, 196.9103, 61.67584, 195.2149, 262.2484, 181.0358, 592.2725, 482.7079, 956.329, 1072.101, 1.524379, 1550.959, 127.7447, 621.3049, 2.687003, 307.6232, 163.7523
301.3, 82.18835, 241.168, 57.2539, 185.0404, 246.038, 170.8893, 559.9462, 456.47, 914.7855, 1046.424, 1.436917, 1617.102, 193.2963, 639.4168, 2.544901, 290.5812, 155.3596
301.4, 176.6635, 325.5137, 53.149, 175.3961, 230.8296, 161.3115, 529.3843, 466.507, 954.2857, 996.6208, 1.354474, 1540.056, 245.8329, 604.2096, 2.410313, 274.4833, 147.397
301.5, 165.3562, 310.3594, 49.3384, 166.2546, 216.5613, 152.2705, 500.4904, 511.5237, 912.8309, 1067.813, 1.27676, 1466.682, 229.5667, 570.941, 2.282844, 259.2772, 139.8426
301.6, 154.7727, 295.9106, 163.6087, 157.5894, 203.175, 143.7362, 473.1736, 483.7195, 953.54, 1016.992, 1.203506, 1396.803, 231.0766, 539.5042, 2.162115, 244.9135, 132.6753
301.7, 144.8665, 282.1345, 151.8785, 268.7739, 190.6161, 135.6802, 447.3477, 457.4265, 912.1177, 1068.54, 1.134454, 1493.239, 365.8572, 509.7983, 2.047771, 231.3456, 125.8754
301.8, 135.5944, 268.9997, 140.9894, 272.1788, 178.8336, 128.0757, 422.9314, 559.8904, 872.4947, 1223.156, 1.069365, 1530.579, 672.4346, 565.8284, 1.939475, 398.6209, 119.424
301.9, 126.9157, 256.4764, 130.8809, 368.9715, 167.7793, 120.8975, 399.8477, 716.2134, 834.593, 1164.942, 1.00801, 1493.145, 780.1268, 582.0172, 1.836905, 567.6893, 113.3032
302, 118.7925, 244.5362, 207.3674, 400.4261, 157.4084, 114.1215, 378.024, 677.2831, 862.2301, 1255.069, 0.9501749, 1422.005, 728.5074, 607.2231, 1.739761, 536.2399, 107.4962
302.1, 111.1893, 233.1518, 192.4999, 379.556, 147.6785, 107.7254, 357.3914, 850.4483, 947.7141, 1422.383, 0.8956584, 1461.983, 822.5748, 573.7886, 1.647753, 506.5328, 101.9867
302.2, 104.0726, 222.2974, 178.6984, 359.7737, 138.55, 101.6877, 337.8849, 890.8367, 1023.823, 1354.687, 0.8442698, 1453.799, 790.0457, 542.1949, 1.560611, 478.4714, 96.75968
302.3, 97.41151, 211.9484, 165.8863, 341.0224, 129.9858, 95.9884, 319.4431, 842.4146, 979.348, 1436.703, 0.7958295, 1416.75, 826.525, 512.3409, 1.478078, 451.9646, 91.80052
302.4, 91.17672, 202.0811, 153.9929, 323.2485, 121.951, 90.60854, 302.0079, 796.6245, 936.8044, 1395.945, 0.7501686, 1467.776, 771.8356, 484.1307, 1.39991, 426.9263, 87.09553
302.5, 85.34099, 192.6732, 142.9521, 306.4009, 282.2584, 85.53021, 285.5242, 753.3234, 896.1091, 1329.507, 0.7071275, 1397.845, 720.7648, 457.4738, 1.325876, 403.275, 82.63168
302.6, 79.87877, 183.7033, 132.703, 290.4314, 264.8112, 80.7365, 269.9403, 712.376, 857.1815, 1367.204, 0.6665559, 1406.571, 673.0734, 432.2847, 300.5162, 380.934, 78.39661
302.7, 74.76616, 175.151, 123.1886, 275.2942, 248.4424, 76.21147, 255.2069, 673.6542, 819.945, 1302.133, 0.6283121, 1367.69, 712.4355, 408.4825, 284.6234, 359.8307, 74.37859
302.8, 69.98078, 166.9969, 114.3564, 260.946, 233.0854, 71.94005, 480.5504, 637.0372, 872.2813, 1240.16, 0.5922625, 1338.968, 783.9399, 385.9909, 269.5711, 339.8964, 70.56651
302.9, 65.50169, 159.2223, 106.1575, 282.1532, 218.6777, 67.90803, 454.3219, 602.4106, 834.3889, 1368.275, 0.5582813, 1368.663, 732.0683, 364.7377, 255.3148, 321.0665, 66.94981
303, 61.30928, 151.8097, 98.54638, 267.4474, 205.1605, 64.10199, 429.525, 569.6661, 941.0574, 1303.153, 0.5262498, 1303.454, 683.6289, 431.3212, 241.8124, 303.2798, 63.51848
303.1, 57.3852, 144.7422, 91.48095, 253.5082, 192.4789, 60.50927, 406.0814, 538.7015, 1027.795, 1520.465, 0.4960561, 1328.591, 638.3947, 450.8735, 229.0241, 286.4784, 60.263
303.2, 53.71228, 138.0038, 84.92209, 286.4416, 180.5812, 57.11791, 383.9174, 677.5795, 995.1293, 1448.101, 0.4675947, 1383.52, 596.1534, 521.0065, 216.9122, 270.6078, 57.17438
303.3, 50.27445, 131.579, 78.83347, 271.5124, 169.419, 53.91662, 362.9632, 640.7492, 1131.237, 1379.181, 0.4407663, 1397.974, 556.7072, 589.7617, 205.4408, 255.6164, 54.24406
303.4, 47.05666, 125.4533, 73.18139, 257.3612, 158.9467, 50.89476, 343.1526, 762.7898, 1082.095, 1530.913, 0.4154772, 1422.417, 519.8711, 557.2886, 194.576, 241.4555, 51.46392
303.5, 44.04482, 119.6129, 67.93454, 243.9477, 149.1217, 48.04226, 512.6368, 721.3278, 1237.348, 1458.051, 0.3916391, 1463.316, 485.4723, 697.017, 184.2858, 395.4081, 48.82627
303.6, 41.22575, 172.5714, 63.06387, 231.2332, 139.904, 45.34964, 484.657, 805.6025, 1183.597, 1388.657, 0.3691688, 1492.127, 453.3496, 658.6383, 174.5398, 373.5029, 46.32381
303.7, 38.58711, 164.5374, 58.54242, 219.1814, 131.2561, 42.80793, 499.101, 761.8134, 1132.181, 1322.566, 0.3479876, 1487.738, 423.3524, 622.3727, 255.21, 389.9656, 43.94961
303.8, 36.11736, 156.8773, 54.34513, 207.7578, 123.1428, 40.40868, 471.86, 720.4045, 1082.998, 1259.62, 0.3280217, 1416.856, 395.3401, 588.104, 476.9234, 448.1859, 41.69709
303.9, 33.80568, 149.5739, 50.44878, 196.9295, 115.5309, 38.14389, 469.3212, 681.2463, 1035.952, 1456.5, 0.3092014, 1393.476, 369.1813, 555.7222, 451.7013, 423.3569, 39.56001
304, 31.64196, 164.5014, 46.83178, 186.6656, 108.3896, 36.00605, 519.4163, 644.2167, 990.9497, 1448.826, 0.2914609, 1327.085, 344.7534, 539.2851, 599.8289, 399.9034, 37.53247
304.1, 29.61673, 344.6978, 43.4741, 197.5369, 101.6897, 33.98802, 491.0665, 929.0612, 947.9022, 1408.254, 150.9097, 1349.521, 321.9417, 649.0444, 668.728, 377.7491, 35.60884
304.2, 27.72112, 453.7897, 40.35716, 187.2414, 95.40398, 32.08309, 464.264, 878.5614, 906.7247, 1341.23, 142.2512, 1285.224, 300.6395, 669.2997, 633.3622, 356.8222, 33.7838
304.3, 25.94684, 432.6635, 37.4637, 221.4191, 89.50677, 30.28493, 438.9244, 830.8065, 867.336, 1390.914, 134.0895, 1223.991, 280.7469, 632.4471, 708.4214, 337.0547, 32.0523
304.4, 24.28613, 412.5209, 34.77768, 209.8789, 83.97408, 28.58755, 414.9678, 785.6474, 829.6584, 1560.093, 126.3961, 1165.675, 262.1704, 613.4038, 890.0337, 318.3822, 30.40955
304.5, 22.7317, 393.316, 63.00988, 198.94, 136.5645, 26.98531, 461.9321, 742.9429, 793.6175, 1485.842, 119.1441, 1110.137, 244.8232, 579.6289, 842.9642, 300.7441, 28.85099
304.6, 21.27677, 375.0052, 58.49229, 188.5714, 251.0143, 25.47286, 436.7198, 702.5597, 759.1422, 1462.254, 142.2203, 1137.319, 228.6237, 547.7137, 798.3839, 284.0832, 27.3723
304.7, 19.91496, 357.5468, 69.88132, 178.7431, 235.4983, 24.04519, 571.1849, 664.3715, 726.1646, 1464.687, 229.914, 1083.133, 213.4962, 517.5558, 756.1613, 268.3453, 25.96941
304.8, 18.64031, 340.9012, 236.8857, 169.4271, 287.7332, 22.69753, 540.0096, 628.2591, 763.6578, 1394.977, 216.7227, 1069.693, 199.3696, 572.8638, 716.1716, 253.4793, 24.63842
304.9, 17.44724, 325.0306, 219.9018, 160.5966, 269.9475, 21.4254, 556.7415, 594.1096, 742.0906, 1328.585, 204.2881, 1046.342, 186.1777, 541.3211, 678.2968, 239.4368, 23.37564
305, 16.33054, 309.8988, 204.1356, 152.2264, 312.5703, 20.22457, 526.3545, 561.8163, 753.2061, 1428.458, 192.567, 996.4894, 173.8588, 521.6747, 642.425, 226.1722, 22.17758
305.1, 15.28531, 295.4714, 189.4998, 144.2924, 303.9376, 19.09104, 497.626, 531.2784, 720.4863, 1360.472, 250.5005, 986.713, 162.3549, 492.9506, 608.4503, 213.6425, 21.04093
305.2, 14.30698, 281.7158, 175.9134, 171.6302, 438.6509, 18.02105, 530.6465, 502.4004, 704.9156, 1295.722, 236.128, 1002.043, 151.6122, 465.808, 576.2723, 280.0186, 19.96253
305.3, 13.39127, 268.6005, 163.301, 209.3952, 427.0256, 17.01102, 569.1465, 475.092, 674.2936, 1234.054, 222.5801, 971.7606, 141.5804, 470.0974, 545.7961, 264.5058, 18.9394
305.4, 12.53417, 256.0958, 151.5929, 198.4816, 555.293, 16.05761, 632.2728, 449.268, 728.1034, 1333.102, 209.8095, 1002.409, 132.2123, 512.2465, 516.9316, 551.4906, 17.96871
305.5, 11.73192, 244.1733, 140.7242, 188.1368, 533.6849, 15.15763, 597.7633, 424.8477, 720.7485, 1358.266, 197.7716, 1135.141, 123.4641, 484.0415, 489.5936, 520.9386, 17.04778
305.6, 10.98102, 232.8058, 321.6165, 178.3312, 500.6962, 14.30809, 667.6646, 401.7548, 689.4387, 1293.621, 186.4244, 1116.573, 115.2947, 529.1849, 463.7014, 551.3062, 16.17404
305.7, 10.27819, 221.9675, 298.5577, 169.0367, 469.7466, 13.50616, 631.2233, 379.9171, 659.4891, 1286.325, 175.7283, 1260.082, 107.6659, 500.0472, 439.1785, 520.7644, 15.34508
305.8, 9.620337, 211.6338, 277.1522, 182.765, 440.7101, 12.74918, 596.7711, 359.2665, 630.8405, 1225.104, 165.6458, 1270.44, 100.5419, 472.5139, 415.9525, 491.9146, 14.55861
305.9, 9.004592, 201.7812, 322.1481, 173.2394, 413.4685, 12.03463, 732.8586, 339.7383, 619.3513, 1166.797, 156.1418, 1447.628, 93.88925, 446.4966, 393.9548, 464.6631, 13.81244
306, 8.428257, 192.3873, 325.5536, 164.2102, 387.9108, 11.36013, 751.084, 321.2715, 627.2979, 1154.302, 147.1832, 1378.657, 87.6768, 421.9119, 373.1205, 474.297, 271.7599
306.1, 7.88881, 183.4307, 362.692, 220.2054, 363.9328, 10.72343, 764.732, 303.8086, 600.0476, 1343.69, 233.3158, 1368.899, 81.8754, 398.6809, 353.3879, 448.0215, 257.8315
306.2, 7.38389, 174.8911, 336.6883, 208.7284, 341.437, 10.12241, 722.9928, 287.2949, 661.6693, 1279.739, 239.735, 1303.678, 76.45788, 376.7289, 334.699, 529.8651, 424.5733
306.3, 6.911287, 166.749, 364.0132, 197.8496, 320.3318, 9.55508, 683.5317, 271.6787, 632.9259, 1218.831, 483.7486, 1241.566, 71.39882, 355.9857, 316.9984, 764.752, 402.813
306.4, 6.468933, 158.986, 411.6205, 187.5377, 300.5311, 9.019547, 734.0651, 256.9114, 605.4312, 1160.823, 560.7796, 1215.748, 66.67451, 336.3846, 300.2339, 774.9188, 382.1678
306.5, 6.054891, 151.5844, 382.1087, 177.7633, 281.9543, 8.51403, 693.9997, 513.3089, 579.1309, 1105.575, 577.8439, 1157.824, 62.26279, 317.8628, 284.356, 882.7341, 362.5808
306.6, 5.66735, 144.5274, 379.8342, 168.4984, 334.3208, 8.036844, 656.1211, 509.2282, 591.7214, 1265.037, 544.6899, 1251.141, 58.143, 357.9066, 458.1295, 877.4225, 408.6136
306.7, 5.304614, 137.799, 352.6014, 159.7163, 313.6554, 7.586403, 620.3099, 808.7388, 639.4001, 1480.327, 513.4382, 1278.671, 54.2958, 338.1998, 433.9013, 828.8142, 414.5828
306.8, 4.965094, 131.3837, 327.3212, 151.392, 294.2674, 7.161209, 586.4532, 764.7792, 611.6241, 1409.872, 483.9796, 1217.75, 50.70316, 319.578, 502.7929, 1057.366, 456.8573
306.9, 4.647305, 125.2672, 303.8534, 143.5015, 276.0778, 6.759845, 554.4445, 841.1161, 585.0548, 1525.583, 456.2111, 1269.765, 47.34824, 301.9816, 476.2026, 998.7887, 627.0643
307, 4.349856, 119.4354, 320.9055, 259.1619, 259.0126, 6.380976, 604.1469, 795.3967, 598.7931, 1665.455, 458.6451, 1209.268, 44.21531, 312.6199, 451.0186, 981.0483, 594.9257
307.1, 4.071445, 113.8751, 297.8977, 308.6517, 243.0022, 6.023342, 669.6511, 752.1623, 716.447, 1586.19, 471.3434, 1217.785, 41.28967, 555.6716, 427.1664, 926.6993, 564.4344
307.2, 3.810854, 108.5736, 298.1415, 292.5649, 227.9815, 5.685751, 1075.289, 711.278, 685.3241, 1510.698, 444.2999, 1205.07, 38.55762, 525.0756, 404.5757, 946.3909, 535.5058
307.3, 3.566941, 103.519, 276.7658, 277.3165, 213.8893, 5.367082, 1608.216, 672.6159, 655.5532, 1438.798, 418.8081, 1147.656, 36.00634, 496.1642, 383.1797, 893.9619, 508.0598
307.4, 3.338641, 98.69964, 299.1738, 262.8629, 200.6682, 5.066274, 1717.063, 636.0554, 627.0755, 1370.32, 394.7789, 1092.976, 33.62388, 468.8447, 362.9152, 844.4373, 482.0206
307.5, 3.124953, 94.10468, 277.7241, 249.1626, 188.2642, 4.782324, 1623.346, 601.4821, 599.835, 1305.102, 372.1283, 1040.902, 31.39906, 443.0294, 446.3249, 872.9199, 457.3159
307.6, 2.924941, 89.72363, 257.8122, 236.1763, 176.627, 4.514289, 1534.744, 745.3025, 573.7778, 1242.987, 425.3339, 991.3092, 29.32145, 418.6356, 535.0155, 824.5611, 433.8774
307.7, 2.737732, 85.54655, 239.328, 223.8669, 165.7092, 52.51287, 1450.977, 704.791, 548.8525, 1183.829, 400.9303, 1051.536, 27.38131, 395.5849, 603.7437, 778.8813, 411.6401
307.8, 2.562504, 81.56393, 222.169, 212.199, 155.4662, 49.56969, 1371.782, 666.4816, 525.0099, 1127.486, 377.9268, 1001.437, 25.56955, 373.8035, 705.1923, 735.7321, 390.5426
307.9, 2.398492, 77.76672, 206.2403, 299.8706, 145.8564, 46.79146, 1296.91, 630.2545, 502.2032, 1073.825, 356.2431, 953.7239, 23.87766, 353.2213, 667.8981, 694.9733, 370.5264
308, 2.244978, 74.14629, 191.4536, 284.2414, 136.8405, 76.82748, 1226.125, 595.9965, 480.3871, 1156.956, 335.8036, 908.2844, 22.29773, 387.4764, 632.5762, 656.4725, 462.655
308.1, 2.101289, 70.6944, 177.7271, 269.4269, 128.382, 123.772, 1159.203, 563.6007, 459.5188, 1101.892, 316.5368, 865.0099, 20.82233, 392.4843, 599.1224, 620.1047, 438.9429
308.2, 1.966797, 67.40323, 164.9847, 258.8024, 120.4463, 164.1755, 1285.063, 532.9658, 439.557, 1115.37, 298.3754, 823.7971, 19.44456, 370.8736, 600.8013, 585.7515, 525.1663
308.3, 1.840913, 64.26527, 153.1559, 245.3137, 113.0012, 154.974, 1294.897, 503.996, 420.4624, 1136.29, 281.256, 912.5063, 18.15796, 350.4528, 728.7947, 553.3015, 538.8453
308.4, 1.723086, 61.27341, 169.4463, 232.528, 264.0845, 146.2881, 1224.221, 558.0872, 402.1972, 1082.21, 265.1189, 869.0306, 16.95649, 331.1563, 690.2523, 522.6492, 511.2282
308.5, 1.6128, 58.42083, 217.0095, 220.4088, 311.7528, 138.0891, 1213.872, 580.5139, 384.7255, 1072.021, 249.9076, 827.6263, 15.83451, 334.7264, 653.7482, 493.6949, 485.0265
308.6, 1.509574, 55.70105, 201.4507, 208.9211, 292.4824, 135.8237, 1209.651, 653.1667, 368.0128, 1021, 444.0215, 788.1946, 14.78677, 403.8083, 739.4091, 626.1364, 460.1678
308.7, 1.412954, 53.10788, 187.0074, 249.1495, 274.4032, 140.5012, 1209.995, 737.7165, 352.0261, 1265.492, 418.5457, 750.6417, 13.80836, 381.574, 810.2309, 591.4491, 588.6602
308.8, 1.322519, 50.63545, 173.5996, 236.1639, 257.4415, 258.0817, 1383.188, 733.81, 336.7338, 1205.262, 394.5315, 714.8779, 12.89469, 360.564, 767.3817, 558.6835, 558.49
308.9, 1.237871, 48.27811, 429.7798, 223.8551, 241.5283, 243.617, 1345.671, 693.9232, 322.1059, 1147.9, 371.8952, 680.8181, 12.04148, 369.0973, 747.7049, 681.2474, 529.866
309, 1.158642, 46.03053, 425.9926, 212.1879, 278.6839, 229.963, 1341.52, 806.1281, 308.1134, 1093.267, 455.6158, 648.381, 11.24472, 348.7743, 873.8541, 764.9639, 502.7091
309.1, 1.084483, 43.88758, 459.6024, 237.4115, 261.4576, 217.0742, 1318.714, 762.3104, 294.7288, 1041.234, 429.4747, 731.434, 10.50068, 329.5703, 854.3773, 834.6562, 612.6039
309.2, 1.015072, 41.84439, 426.6505, 225.0377, 354.0511, 204.9079, 1588.525, 720.8744, 281.9256, 991.6782, 404.8335, 884.8428, 9.805873, 328.5799, 867.929, 788.4172, 618.4816
309.3, 0.9501023, 39.89632, 396.0612, 299.5551, 332.1661, 193.4234, 1561.513, 871.6375, 269.6785, 944.4807, 564.3585, 892.2199, 266.0956, 359.1562, 877.7629, 744.7397, 586.783
309.4, 0.8892913, 38.03895, 396.9798, 283.9424, 311.6339, 245.5544, 1476.285, 1101.818, 257.9635, 899.5294, 614.4744, 849.7108, 565.018, 533.8278, 1016.058, 703.4819, 598.1919
309.5, 0.8323726, 36.26805, 368.5178, 452.625, 292.3709, 231.7918, 1395.709, 1076.489, 246.7574, 856.7175, 579.2188, 940.4048, 527.632, 504.4344, 962.3237, 788.1869, 751.0654
309.6, 0.7790969, 34.57959, 342.0963, 429.0344, 274.2986, 218.8006, 1438.452, 1064.671, 236.0381, 815.9432, 545.986, 929.812, 492.7197, 476.6596, 911.4311, 744.5222, 712.5715
309.7, 0.7292311, 32.96974, 478.8976, 406.6732, 257.3433, 206.5374, 1359.941, 1161.659, 225.7845, 777.1094, 514.6599, 885.5118, 460.1174, 450.414, 863.23, 703.2764, 676.0505
