 , C000, C002, C003, C005, C006, C009, C010, C011, C012, C014, C015, C020, C022, C023, C026, C027, C028, C030, C031, C032, C040, C043, C044, C045, C058, C061, C083, C095, C099, C107
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
23.4, 8.938674, 753.183, 650.3981, 1.513207, 5799.391, 337.0153, 1811.076, 862.2474, 543.1456, 58.96857, 686.9961, 163.4521, 1187.249, 156.3829, 1016.928, 61.20435, 640.4103, 0.05996129, 3074.599, 193.1812, 1149.505, 0.9271665, 405.942, 0.3301536, 568.6174, 1312.823, 318.3636, 0.4587884, 1605.575, 1788.435
23.5, 8.352115, 707.584, 695.0405, 1.42612, 5955.588, 319.6397, 1778.571, 818.0567, 514.1515, 55.62713, 653.2819, 348.4585, 1309.493, 147.6785, 968.284, 64.20405, 751.3033, 0.05608232, 3032.036, 288.053, 1092.335, 0.8832326, 634.6391, 0.3078049, 714.1033, 1351.205, 303.1776, 0.4327079, 1525.184, 1682.566
23.6, 7.804046, 730.4825, 650.2054, 1.344046, 5971.576, 303.16, 1672.882, 823.6376, 534.1459, 52.47503, 621.2222, 327.5255, 1253.785, 139.4586, 1019.377, 60.96189, 700.753, 0.05245428, 3008.349, 270.0482, 1038.008, 0.8413805, 594.8003, 0.2869691, 662.9684, 1580.275, 288.7161, 0.40811, 1448.818, 1582.964
23.7, 7.291942, 706.0773, 614.6806, 1.266695, 5912.85, 429.0153, 1573.474, 781.4257, 559.3085, 49.50154, 590.7358, 337.6222, 1365.482, 131.6962, 970.6155, 57.88347, 797.8618, 0.04906094, 3014.725, 253.1687, 1106.899, 0.8015116, 647.9908, 0.2675437, 615.4952, 1570.672, 274.9443, 0.3849104, 1376.276, 1489.258
23.8, 6.813441, 684.0513, 575.0293, 1.193795, 6029.165, 406.8964, 1540.952, 741.3771, 529.4516, 46.69654, 561.7455, 348.5824, 1449.87, 124.3658, 1048.004, 54.96049, 914.9908, 0.04588713, 2889.478, 331.5057, 1051.848, 0.763532, 607.3138, 0.2494333, 571.4213, 1495.881, 261.8295, 0.3630296, 1307.366, 1401.1
23.9, 6.366341, 681.1653, 606.6394, 1.125091, 6005.974, 397.537, 1656.918, 703.3811, 501.1886, 44.0505, 558.4333, 327.6419, 1473.377, 117.4435, 1074.775, 52.18512, 1003.365, 0.04291863, 2935.056, 310.7848, 1081.252, 0.727352, 676.6495, 0.2325488, 530.5035, 1424.651, 249.3403, 0.3423927, 1241.906, 1318.16
24, 5.948579, 639.9264, 567.5068, 1.060341, 5714.441, 507.1057, 1558.458, 667.3325, 596.4193, 41.55438, 531.0284, 347.2064, 1424.134, 110.9065, 1023.364, 49.5499, 935.855, 0.04014217, 2798.489, 351.3239, 1074.329, 0.6928863, 634.1736, 0.2168072, 492.5157, 1356.814, 237.4468, 0.3229288, 1179.724, 1240.129
24.1, 5.558232, 601.1841, 757.3622, 0.9993173, 5553.247, 480.9608, 1465.849, 633.1312, 622.1069, 39.19971, 540.6406, 326.3486, 1591.881, 104.7333, 974.4121, 47.04774, 872.8874, 0.03754532, 2668.276, 329.3643, 1020.898, 0.6600538, 765.8127, 0.2021312, 457.248, 1369.172, 226.1206, 0.3045715, 1120.655, 1166.718
24.2, 5.193499, 564.7874, 708.5069, 0.9418057, 5381.819, 456.1637, 1452.595, 608.9274, 588.8978, 36.97847, 560.8442, 306.7438, 1524.16, 98.90377, 927.8019, 44.67195, 947.3674, 0.03511646, 2741.416, 308.7772, 970.1242, 0.628777, 717.7396, 0.1884486, 728.9124, 1408.294, 215.3346, 0.2872577, 1230.069, 1097.652
24.3, 4.852699, 530.5942, 662.8031, 0.8876038, 5302.693, 432.6451, 1423.811, 577.7195, 745.0859, 34.88309, 533.3208, 288.3167, 1612.625, 93.3987, 883.4212, 42.41612, 908.3964, 0.03284473, 2613.859, 289.477, 921.8756, 0.5989824, 672.6843, 0.1756922, 768.8157, 1390.559, 205.0632, 0.2709281, 1219.281, 1032.675
24.4, 4.534264, 498.4711, 620.0475, 0.8365214, 5090.962, 410.3391, 1378.592, 548.111, 705.312, 32.90644, 507.1482, 270.9966, 1768.287, 88.20004, 841.1635, 72.70876, 847.2762, 0.03071997, 2604.244, 439.6483, 924.0004, 0.5705996, 630.4572, 0.1637993, 925.8823, 1324.345, 195.2817, 0.2555268, 1158.231, 971.5448
24.5, 4.236723, 468.2928, 580.05, 0.7883787, 5083.689, 427.6252, 1296.672, 520.02, 667.6612, 31.04181, 482.26, 254.717, 1693.061, 83.29073, 800.9271, 118.1785, 790.2686, 0.02873265, 2559.23, 412.1679, 955.5252, 0.5435616, 590.8809, 0.1527115, 859.5825, 1323.178, 185.9668, 0.241001, 1391.955, 914.0328
24.6, 3.958708, 439.9415, 542.6326, 0.7430068, 4870.497, 405.578, 1219.619, 493.3687, 632.0203, 29.28283, 458.5932, 239.4154, 1791.43, 78.65469, 762.6154, 112.2108, 880.4545, 0.0268739, 2440.15, 386.4052, 908.0027, 0.5178049, 553.789, 0.1423742, 798.0303, 1260.172, 177.0962, 0.227301, 1322.26, 859.9254
24.7, 3.698936, 413.3067, 507.6289, 0.700246, 4824.052, 429.1076, 1147.145, 566.4588, 598.282, 27.62352, 461.2364, 225.0329, 1867.495, 74.2767, 726.1362, 106.5444, 860.0679, 0.02513539, 2456.079, 362.2528, 887.4022, 0.4932687, 613.1846, 0.1327367, 740.8856, 1200.166, 168.6487, 0.2143797, 1256.054, 809.0209
24.8, 3.456211, 388.2844, 570.5908, 0.6599461, 4772.518, 495.6891, 1078.977, 569.168, 566.3446, 26.05824, 438.6013, 211.5145, 2108.103, 70.14238, 987.9191, 101.1641, 875.5598, 0.02350935, 2638.335, 444.917, 843.2677, 0.4698951, 630.4086, 0.1237515, 687.8329, 1466.63, 160.6042, 0.202193, 1193.164, 761.1298
24.9, 3.229413, 364.7769, 565.5889, 0.6219656, 4755.919, 695.5782, 1014.86, 562.2047, 536.1122, 24.58165, 487.9482, 198.8082, 2061.795, 66.23819, 1009.854, 96.0556, 816.649, 0.0219885, 2792.534, 524.0646, 801.3282, 0.4476291, 590.8353, 0.1153746, 638.5792, 1527.551, 152.9433, 0.190699, 1133.422, 716.0736
25, 3.017498, 342.6927, 529.1044, 0.5861709, 4904.542, 659.7161, 954.5537, 533.3914, 507.4936, 23.18874, 492.9402, 186.8651, 2174.156, 62.55131, 1123.965, 142.9714, 962.8052, 0.02056604, 2875.766, 491.3077, 794.4336, 0.4264181, 553.7463, 0.1075647, 592.8524, 1775.839, 145.6479, 0.1798585, 1076.672, 673.6846
25.1, 2.819488, 321.9455, 570.5359, 0.5524362, 4933.686, 625.7029, 1094.7, 506.0548, 480.4027, 21.87475, 468.7492, 175.6396, 2149.885, 59.06964, 1070.201, 135.7516, 898.0243, 0.01923559, 2741.957, 460.5983, 952.8018, 0.4062122, 518.9854, 0.1002835, 550.4, 1783.465, 138.7006, 0.1696341, 1022.763, 633.8049
25.2, 2.634472, 302.4543, 540.7886, 0.520643, 5183.417, 593.4434, 1123.619, 480.1192, 645.4799, 20.63522, 456.6937, 165.0883, 2058.426, 55.78176, 1019.009, 128.8965, 837.6021, 0.01799122, 2614.375, 431.8085, 908.222, 0.3869638, 486.4066, 0.09349514, 510.9874, 1698.542, 132.0845, 0.1599911, 971.553, 596.2859
25.3, 2.461597, 284.1432, 505.9039, 0.4906795, 5354.594, 562.847, 1125.24, 455.5128, 611.0231, 19.46593, 460.3727, 155.171, 1987.939, 52.6769, 970.2651, 122.3876, 1007.896, 0.01682734, 2492.729, 404.8181, 1058.008, 0.3686275, 455.873, 0.08716631, 474.3971, 1652.413, 125.7841, 0.1508961, 922.9073, 560.988
25.4, 2.300066, 266.9407, 473.2694, 0.4624404, 5379.453, 533.8282, 1058.374, 432.1675, 578.4056, 18.3629, 437.78, 145.8494, 1903.369, 49.74485, 923.8533, 116.2073, 940.0812, 0.01573876, 2376.743, 379.5148, 1005.389, 0.3511601, 569.8144, 0.08126588, 440.4268, 1573.73, 119.7842, 0.1423182, 876.6974, 527.7795
25.5, 2.149135, 250.7796, 442.7402, 0.4358265, 5194.593, 506.3054, 995.4816, 410.0187, 547.5293, 17.32237, 511.9636, 327.7127, 1822.396, 142.6569, 924.8316, 110.3391, 882.947, 0.0147206, 2266.154, 355.7931, 955.3862, 0.3345203, 534.0449, 0.07576487, 408.8892, 1498.793, 114.0705, 0.1342279, 832.8012, 496.5369
25.6, 2.008108, 235.597, 414.1802, 0.4107443, 5219.804, 480.2017, 997.4154, 389.005, 518.3012, 16.3408, 515.6473, 475.0362, 1775.947, 134.7165, 973.5039, 104.7672, 1092.202, 0.0137683, 2160.71, 333.5541, 982.0088, 0.3186691, 695.1017, 0.07063623, 379.6098, 1709.986, 108.6294, 0.1265976, 791.1028, 467.1436
25.7, 1.876336, 221.3336, 464.9727, 0.3871055, 5211.246, 455.4438, 938.1454, 369.0683, 715.4531, 15.41485, 490.342, 664.0243, 1948.623, 127.2181, 937.425, 99.47675, 1018.715, 0.01287761, 2195.464, 312.7052, 1237.562, 0.3035689, 651.4674, 0.06585475, 352.427, 1704.994, 103.4478, 0.1194009, 751.4924, 439.4904
25.8, 1.75321, 207.9336, 434.9786, 0.3648272, 5262.3, 455.2033, 950.8687, 350.1533, 677.2609, 14.54137, 466.2786, 624.1343, 1865.725, 120.137, 1024.806, 94.45341, 957.8675, 0.01204454, 2184.147, 293.1595, 1373.023, 0.2891842, 610.5722, 0.06139694, 327.1908, 1688.828, 98.51331, 0.1126134, 713.8651, 413.4742
25.9, 1.638163, 195.345, 406.9193, 0.3438311, 5310.146, 465.9904, 894.3646, 332.2077, 740.7933, 13.71739, 443.396, 586.6406, 2133.877, 113.45, 975.7853, 180.596, 893.4188, 0.01126537, 2171.208, 274.8354, 1403.439, 0.2754812, 572.2442, 0.05724088, 303.7616, 1882.99, 285.0094, 0.1062118, 678.1219, 388.998
26, 1.530666, 183.5184, 380.6701, 0.3240433, 5248.206, 879.4367, 841.2183, 315.1819, 701.2485, 12.94009, 421.6364, 551.3993, 2532.944, 107.1353, 954.3805, 171.4763, 844.7746, 0.0105366, 2350.862, 257.6567, 1527.975, 0.2624275, 536.3222, 0.05336616, 282.0101, 1868.376, 349.5793, 0.100174, 644.1684, 365.9707
26.1, 1.430224, 172.4079, 504.4761, 0.3053943, 5189.785, 1148.577, 791.23, 356.9186, 663.8146, 12.20685, 400.9447, 518.275, 3040.512, 101.172, 1212.94, 290.1642, 787.9352, 0.00985497, 2467.335, 330.6399, 1588.1, 0.2499924, 502.6552, 0.04975372, 484.5211, 1957.433, 498.7043, 0.09447946, 611.9149, 344.3065
26.2, 1.336372, 161.97, 519.9731, 0.2878186, 5321.972, 1423.427, 887.7797, 360.3769, 628.379, 11.51515, 381.2684, 487.1406, 3155.488, 95.54072, 1154.92, 292.1987, 734.9201, 0.009217438, 2465.842, 468.7581, 1719.26, 0.2381465, 471.1015, 0.04638581, 449.8259, 1931.407, 474.9162, 0.08910863, 581.2763, 323.9248
26.3, 1.248679, 152.1641, 623.6899, 0.2712543, 5090.802, 1350.039, 867.2221, 462.7401, 594.835, 42.97145, 362.5577, 457.8765, 3248.263, 90.22283, 1099.675, 277.4434, 685.4721, 0.008621151, 2537.368, 472.7139, 1633.753, 0.2268619, 441.5286, 0.04324589, 417.6152, 2049.793, 452.2627, 0.08404313, 552.1718, 304.7496
26.4, 1.16674, 142.9518, 583.4575, 0.2556434, 5132.881, 1914.563, 899.5306, 439.0244, 563.0817, 40.53648, 497.7776, 430.3705, 3117.757, 85.20094, 1047.073, 349.7352, 671.4034, 0.008063437, 2587.285, 443.1667, 1552.499, 0.216112, 413.8121, 0.0403185, 387.711, 2064.655, 430.6898, 0.07926557, 524.5246, 286.7095
26.5, 1.090178, 163.4183, 570.953, 0.2409309, 5087.084, 2010.286, 846.0773, 416.5241, 702.5472, 38.23949, 473.3492, 404.5168, 2985.122, 80.45857, 996.9871, 332.0744, 736.1087, 0.007541803, 2466.9, 474.2399, 1475.287, 0.2058715, 387.8355, 0.03758928, 359.9481, 1966.342, 410.1459, 0.07475961, 637.5794, 269.7374
26.6, 1.01864, 195.983, 583.8326, 0.227065, 4892.731, 1906.641, 861.4983, 395.177, 665.044, 36.07266, 450.1197, 380.2162, 2858.13, 75.98017, 949.2969, 315.3055, 686.5807, 0.007053914, 2352.116, 444.5973, 1515.635, 0.1961163, 363.4895, 0.0350448, 334.1733, 1872.71, 390.582, 0.07050979, 1015.401, 253.7699
26.7, 0.9517967, 276.1107, 546.1713, 0.2139972, 4689.31, 1808.34, 810.305, 374.924, 660.9167, 34.02861, 472.3174, 357.3754, 2882.889, 71.75104, 903.8881, 299.3833, 778.3621, 0.006597587, 2291.044, 416.8076, 1520.295, 0.1868233, 340.6719, 0.03267257, 310.2441, 1783.537, 371.9513, 0.06650156, 1055.764, 238.7476
26.8, 0.8893394, 259.3945, 510.9393, 0.2016815, 4599.12, 1715.107, 762.1537, 355.7089, 727.012, 32.10038, 449.1385, 335.9067, 2834.794, 67.75731, 860.6513, 284.2651, 741.9088, 0.00617078, 2443.132, 459.1035, 1444.684, 0.1779707, 668.8362, 0.03046091, 288.0284, 1790.789, 354.2092, 0.06272118, 1193.747, 224.6146
26.9, 0.8309807, 243.6903, 498.7471, 0.1900745, 4488.198, 1626.68, 716.8638, 337.4786, 853.3351, 30.28142, 427.0971, 315.7277, 2784.033, 77.58055, 819.4827, 269.9104, 691.9906, 0.005771584, 2329.454, 430.4071, 1419.725, 0.1695375, 626.8507, 0.02839896, 267.4035, 1705.517, 337.3135, 0.05915571, 1305.491, 211.3182
27, 0.7764513, 244.2997, 466.5744, 0.1791355, 4270.339, 1665.686, 674.2653, 320.1826, 1040.795, 28.56553, 406.1374, 296.761, 2665.595, 73.26234, 780.2834, 300.5359, 645.431, 0.005398213, 2221.065, 403.5043, 1349.116, 0.1615039, 587.5008, 0.02647659, 248.2555, 1701.447, 321.2236, 0.05579291, 1423.294, 516.5348
27.1, 0.7255003, 294.4067, 436.477, 0.1688261, 4198.75, 1669.149, 634.198, 303.7731, 985.2354, 26.94687, 386.2062, 278.9336, 2720.758, 72.21534, 742.9592, 285.3596, 602.0042, 0.005048995, 2117.719, 475.3151, 1282.018, 0.1538511, 550.621, 0.02468435, 230.4787, 1652.579, 305.9013, 0.05262129, 1415.698, 664.8776
27.2, 0.6778927, 306.1648, 482.7545, 0.15911, 4045.514, 1679.347, 820.6676, 288.2045, 932.6418, 25.41993, 367.2532, 262.1772, 2653.188, 92.32534, 707.4203, 270.9496, 561.4992, 0.004722369, 2180.935, 507.064, 1218.258, 0.1465608, 516.0564, 0.02301343, 213.9748, 1573.888, 291.3098, 0.04962995, 1435.168, 1002.436
27.3, 0.6334092, 346.5032, 530.7461, 0.1499531, 3899.535, 1751.356, 934.1077, 273.4339, 1012.44, 65.06805, 349.2303, 246.4274, 2711.916, 92.2176, 673.5814, 257.2673, 523.7195, 0.004416873, 2079.457, 634.7101, 1157.668, 0.139616, 483.6615, 0.02145561, 198.6527, 1606.363, 277.4144, 0.04680866, 1363.309, 1084.292
27.4, 0.5918447, 359.4941, 505.7513, 0.1413231, 3827.942, 1781.657, 996.0718, 259.4203, 958.3942, 61.38099, 332.0919, 231.6237, 2596.546, 143.879, 641.3612, 260.2459, 500.6676, 0.00413114, 2224.316, 595.0374, 1214.557, 0.1330003, 453.3002, 0.02000325, 184.4277, 1640.076, 264.1817, 0.04414776, 1295.048, 1020.105
27.5, 0.5530076, 337.7297, 585.899, 0.1331899, 3741.381, 1689.799, 959.8005, 246.1248, 1096.089, 57.90284, 518.2179, 217.7094, 2628.281, 135.8705, 610.6822, 247.1041, 466.9809, 0.003863891, 2120.819, 557.8443, 1175.137, 0.1266981, 424.8447, 0.0186492, 327.613, 1574.481, 251.5803, 0.04163811, 1452.519, 1069.798
27.6, 0.516719, 317.2829, 583.7178, 0.1255247, 3748.741, 1615.118, 902.7657, 233.5108, 1060.337, 54.62179, 492.7864, 204.6309, 2516.469, 219.2853, 581.4707, 234.626, 564.5258, 0.003613931, 2250.796, 522.976, 1116.692, 0.1206945, 398.1755, 0.0173868, 881.1678, 1621.101, 239.5799, 0.03927113, 1527.893, 1219.903
27.7, 0.4828117, 440.7545, 546.0638, 0.1183006, 3748.588, 1726.649, 1035.824, 221.5432, 1039.491, 51.52665, 468.6031, 192.3381, 2409.414, 378.4244, 553.6565, 223.8998, 526.5425, 0.003380141, 2146.067, 490.2872, 1069.425, 0.1149753, 373.1805, 0.01620986, 1160.341, 1645.35, 228.152, 0.03703871, 1677.724, 1507.619
27.8, 0.4511295, 414.0704, 588.4738, 0.1114923, 3609.523, 1783.175, 1255.026, 210.189, 984.0008, 48.6069, 445.6064, 180.7837, 2406.049, 357.3609, 527.1728, 212.5934, 491.1149, 0.003161475, 2209.808, 459.6416, 1219.121, 0.1095272, 349.7545, 0.01511259, 1214.924, 1632.083, 217.2691, 0.03493319, 1782.899, 1418.373
27.9, 0.4215262, 389.0019, 550.513, 0.1050758, 3520.074, 1799.775, 1466.853, 199.4167, 1053.601, 45.8526, 423.7384, 169.9235, 2371.801, 337.4698, 501.9559, 201.858, 475.1471, 0.002956955, 2214.077, 430.9116, 1158.489, 0.1043373, 327.799, 0.0140896, 1127.927, 1598.22, 206.9054, 0.03294736, 1693.629, 1457.608
28, 0.3938655, 365.451, 515.001, 0.09902857, 3349.208, 1706.984, 1379.687, 189.1965, 1007.778, 43.25437, 426.9666, 159.7156, 2531.066, 318.6859, 477.9452, 191.6646, 443.1776, 0.002765666, 2184.167, 403.9773, 1100.872, 0.09939324, 307.2217, 0.01313585, 1308.298, 1532.545, 197.0361, 0.03107442, 1919.455, 1594.041
28.1, 0.3680199, 359.311, 481.7797, 0.09332938, 3279.831, 1675.626, 1297.701, 179.5, 1138.468, 40.80337, 420.5188, 150.121, 2433.001, 359.7762, 455.0831, 181.986, 510.5475, 0.002586751, 2082.539, 378.7265, 1046.121, 0.09468348, 287.9362, 0.01224666, 1214.615, 1564.472, 187.6375, 0.02930795, 1933.486, 1720.693
28.2, 0.3438703, 337.5576, 450.7015, 0.08795819, 3163.853, 1701.375, 1220.587, 170.3006, 1077.694, 38.49125, 446.1491, 141.1028, 2350.49, 376.3774, 433.3145, 172.7962, 538.8249, 0.002419411, 2159.618, 355.0541, 1085.367, 0.0901969, 269.8613, 0.01141767, 1127.64, 1489.977, 178.6871, 0.0276419, 1955.079, 1657.695
28.3, 0.3213054, 317.1213, 421.628, 0.08289611, 3202.628, 1613.656, 1148.056, 161.5726, 1020.165, 36.31015, 497.2593, 132.6263, 2609.262, 355.4279, 412.5873, 164.0704, 606.6301, 77.89276, 2120.028, 332.8613, 1185.094, 0.08592291, 252.9211, 0.01064479, 1046.892, 1482.668, 170.1638, 0.02607056, 1967.245, 1586.077
28.4, 0.3002212, 297.9222, 394.43, 0.07812536, 3303.719, 1530.46, 1079.834, 153.2919, 1107.694, 34.25264, 472.8564, 124.659, 2498.26, 395.1012, 392.8515, 155.7852, 565.8138, 72.85378, 2021.384, 312.0557, 1158.903, 0.08185145, 237.0442, 0.009924225, 971.9275, 1490.017, 162.047, 0.02458854, 1905.876, 1567.481
28.5, 0.2805206, 279.8855, 368.9864, 0.07362917, 3186.044, 1451.554, 1015.667, 145.4356, 1136.841, 32.31172, 449.651, 117.1704, 2539.836, 484.7256, 374.0598, 147.9185, 565.0878, 68.14077, 2161.11, 292.5505, 1101.265, 0.07797291, 222.164, 0.009252438, 902.3306, 1419.067, 154.3174, 0.02319077, 1898.116, 1474.692
28.6, 0.2621128, 262.9407, 345.1841, 0.06939174, 3064.491, 1452.637, 955.312, 147.6211, 1104.92, 30.48079, 427.5845, 110.1316, 2524.9, 486.6032, 356.1669, 140.4489, 527.0667, 63.73265, 2060.554, 274.2646, 1046.494, 0.07427815, 208.2179, 0.008626127, 837.7173, 1532.151, 146.9564, 0.02187245, 1885.438, 1387.396
28.7, 0.2449128, 293.0099, 322.9173, 0.06539817, 3005.804, 1462.242, 898.5439, 140.0554, 1045.938, 28.7536, 406.6008, 103.5156, 2417.486, 465.3966, 339.1299, 133.3566, 491.6038, 59.60971, 2017.927, 257.1216, 1052.404, 0.07075848, 195.1472, 0.008042211, 777.7308, 1459.194, 139.9466, 0.02062908, 1831.307, 1354.114
28.8, 0.2288416, 275.2706, 302.0868, 0.06163445, 2883.611, 1447.276, 845.1492, 177.9982, 1084.623, 27.12428, 386.647, 97.29711, 2372.764, 439.4922, 322.9079, 126.6224, 458.527, 55.75348, 1985.646, 241.0501, 1000.064, 0.06740558, 182.8971, 0.007497821, 722.0397, 1389.711, 133.2712, 0.01945639, 1739.613, 1509.068
28.9, 0.2138249, 326.4719, 282.6, 0.05808733, 2772.209, 1372.658, 794.9274, 198.9985, 1042.486, 25.58729, 367.6723, 91.45217, 2386.087, 415.0296, 307.4619, 120.2283, 427.6757, 52.14671, 1993.607, 225.9832, 961.9106, 0.06421156, 171.4159, 0.006990281, 670.3365, 1323.537, 126.9141, 0.01835037, 1896.944, 1419.736
29, 0.1997936, 331.6517, 264.3703, 0.05474434, 2735.188, 1301.887, 747.69, 188.7997, 1161.882, 75.15536, 349.6289, 85.95835, 2421.651, 404.0339, 292.7547, 114.157, 398.9001, 70.44569, 1912.081, 211.858, 1006.612, 0.06116889, 160.6555, 0.006517098, 622.3357, 1365.957, 120.8603, 0.01730721, 1944.006, 1472.61
29.1, 0.1866831, 333.2368, 247.3165, 0.05159375, 2675.322, 1258.553, 703.2596, 179.1236, 1099.859, 70.8967, 377.9499, 80.79456, 2348.079, 381.545, 278.751, 108.3924, 372.0607, 103.0556, 1900.393, 198.6157, 956.549, 0.0582704, 150.5705, 0.006075946, 577.772, 1300.914, 115.0953, 0.01632336, 1846.67, 1430.102
29.2, 0.1744329, 482.9861, 231.3628, 0.04862448, 2727.227, 1313.812, 661.4694, 169.9435, 1041.146, 66.87936, 359.4021, 75.94098, 2337.457, 360.3078, 265.4172, 102.9188, 349.4046, 103.4936, 1823.369, 186.2012, 1038.198, 0.05550925, 141.1186, 0.005664655, 536.3995, 1303.258, 109.6053, 0.01539544, 1754.207, 1418.454
29.3, 0.1629865, 453.7453, 216.4383, 0.0458261, 2621.137, 1246.076, 622.1625, 161.2337, 1020.391, 71.47017, 341.7645, 71.37897, 2259.702, 423.5537, 252.7211, 97.72167, 325.8955, 105.8919, 1789.598, 174.5626, 1067.474, 0.05287893, 132.26, 0.005281206, 497.9895, 1241.2, 285.2681, 0.01452026, 1786.725, 1334.487
29.4, 0.1522913, 426.2748, 202.4764, 0.04318876, 2493.906, 1181.831, 585.1913, 152.9704, 994.0147, 67.42033, 446.9357, 67.09102, 2163.571, 399.9783, 240.6324, 92.78696, 303.9681, 99.04157, 1883.509, 163.6515, 1014.384, 0.05037326, 123.9575, 0.004923713, 462.3299, 1375.242, 271.6609, 0.01369483, 1697.263, 1255.49
29.5, 0.1422979, 451.822, 189.4153, 0.0407032, 2513.843, 1239.433, 550.4172, 178.6911, 940.9525, 72.11163, 425.0024, 63.06065, 2279.626, 377.7151, 229.122, 88.10145, 283.5161, 112.8316, 1795.87, 153.4224, 971.6423, 0.04798632, 116.1762, 0.004590419, 429.2238, 1309.757, 286.424, 0.01291633, 1612.281, 1181.169
29.6, 0.1329603, 454.8354, 177.1966, 0.0383607, 2391.82, 1175.531, 517.7094, 169.5331, 957.4632, 121.3074, 404.1455, 59.2724, 2359.342, 356.6912, 218.1621, 83.65253, 264.4401, 105.5324, 1712.309, 414.5092, 923.3182, 0.04571249, 108.8834, 0.004279687, 398.4883, 1247.39, 381.8421, 0.01218208, 1531.554, 1111.248
29.7, 0.1242354, 427.2989, 165.7662, 0.036153, 2295.896, 1114.924, 717.2446, 160.8445, 906.3521, 114.4336, 384.3122, 55.71172, 2258.972, 336.8374, 207.7265, 79.42828, 246.6476, 98.70536, 1796.951, 388.6002, 907.5692, 0.04354639, 102.0483, 0.003989988, 369.9537, 1187.992, 426.3177, 0.01148958, 1526.096, 1241.959
29.8, 0.116083, 401.4295, 155.073, 0.03407236, 2184.453, 1074.557, 674.6234, 152.6011, 891.2727, 107.9492, 365.4521, 52.36494, 2265.776, 318.0887, 197.7901, 75.41734, 230.0523, 92.31998, 1823.097, 364.3106, 936.3769, 0.04148294, 408.526, 0.003719899, 343.4624, 1131.424, 405.9824, 0.01083643, 1500.057, 1168.44
29.9, 0.1084656, 383.8892, 145.0697, 0.03211146, 2078.418, 1126.912, 634.5349, 144.7802, 900.3829, 124.6662, 347.5176, 49.21921, 2233.831, 300.3836, 188.3289, 71.60895, 214.5736, 86.34769, 1738.269, 376.8674, 889.8066, 0.03951727, 382.8812, 93.29237, 318.868, 1130.806, 386.6171, 0.01022042, 1424.95, 1099.272
30, 0.101348, 360.6478, 135.7117, 0.03026342, 2032.366, 1105.108, 596.8286, 197.2607, 952.2813, 179.0206, 342.6666, 46.26246, 2238.328, 283.6639, 179.3204, 67.99287, 200.1363, 80.76174, 1657.388, 383.2914, 845.5526, 0.03764474, 469.0565, 86.97726, 296.0348, 1076.96, 368.1755, 0.009639427, 1430.483, 1253.137
30.1, 0.09469755, 449.0956, 126.9573, 0.02852173, 2137.119, 1189.38, 561.3629, 187.1509, 901.4469, 168.8764, 379.1652, 43.48333, 2143.105, 267.8749, 170.7427, 64.55939, 186.6704, 75.53716, 1763.01, 359.3336, 803.4995, 0.03586094, 439.6119, 148.4368, 274.8366, 1061.721, 350.6136, 583.1639, 1495.651, 1208.726
30.2, 0.08848346, 421.9066, 118.7676, 0.02688028, 2250.647, 1133.369, 528.0047, 177.5593, 995.1924, 159.3071, 523.0775, 40.87115, 2196.606, 252.9648, 162.5754, 61.2993, 174.1106, 70.65057, 1844.523, 336.8734, 763.5379, 0.03416166, 412.0158, 199.2569, 255.1564, 1011.164, 333.8893, 633.5197, 1558.425, 1183.776
30.3, 0.08267715, 396.3636, 111.1063, 0.02533329, 2220.198, 1192.616, 496.6288, 168.4593, 942.0673, 150.28, 497.4075, 38.41589, 2217.112, 274.3756, 154.7987, 58.20383, 162.3958, 95.93045, 1775.884, 315.817, 751.837, 0.03254291, 386.1519, 259.8786, 236.8853, 1151.877, 317.9628, 597.5063, 1480.394, 1190.179
30.4, 0.07725184, 372.3671, 103.9391, 0.02387533, 2190.13, 1257.317, 467.1173, 159.8257, 983.47, 141.7644, 472.9973, 36.10813, 2122.792, 320.2541, 147.394, 55.26468, 151.4693, 89.72459, 1725.009, 395.6939, 835.7307, 0.03100086, 361.9117, 779.6857, 419.432, 1097.028, 369.995, 726.9775, 1473.171, 1291.762
30.5, 0.07218255, 349.8233, 97.23431, 0.02250128, 2147.219, 1240.229, 439.3596, 151.6345, 1017.217, 133.7313, 477.5508, 33.939, 2154.859, 302.4285, 140.3435, 81.79992, 247.2277, 83.92019, 1861.783, 370.9609, 853.7038, 0.02953188, 339.193, 926.8986, 389.3977, 1106.251, 436.271, 685.6514, 1449.557, 1215.294
30.6, 0.0674459, 328.6444, 90.962, 0.02120631, 2042.992, 1176.286, 413.2513, 207.5492, 1092.98, 126.1535, 454.1151, 31.90018, 2111.687, 295.7289, 133.6303, 77.66922, 230.5933, 149.5073, 1939.793, 347.7739, 811.2453, 0.02813251, 317.9005, 864.1553, 446.6447, 1053.574, 415.4609, 646.6746, 1404.199, 1143.353
