 , C00, C01, C03, C05, C07, C08, C09, C11, C12, C13, C18, C19, C21, C24, C25, C26, C33, C35, C36, C38, C54, C58, C63
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
134.4, 18.34876, 98.17667, 18.93941, 7.84019, 151.7436, 123.0898, 40.0571, 45.46507, 0.03207123, 0.1051438, 131.2118, 39.79277, 41.34361, 0.002944508, 86.65511, 242.3741, 301.1691, 809.2299, 11.74911, 19.124, 34.59848, 475.6313, 483.0112
134.5, 17.51318, 93.8475, 17.62667, 58.2164, 144.1679, 114.4539, 105.4039, 42.5274, 0.03044445, 0.1004126, 225.5878, 36.93622, 39.52699, 0.0027822, 82.50442, 245.5336, 324.3869, 771.301, 11.07166, 18.1816, 32.8231, 452.9499, 459.0309
134.6, 16.71564, 89.70921, 16.40492, 53.95994, 163.7579, 106.4239, 98.33285, 39.77954, 0.0289002, 0.0958943, 213.9657, 34.28473, 37.79018, 0.002628838, 78.55254, 230.2771, 338.505, 831.694, 10.43327, 17.28565, 31.13883, 431.3501, 447.3708
134.7, 15.95443, 85.75341, 15.26786, 50.01468, 155.5823, 98.95724, 161.596, 58.57757, 0.02743428, 0.09157931, 202.9423, 31.82358, 36.1297, 0.00248393, 74.78996, 215.9685, 321.9084, 792.7122, 9.831695, 16.43384, 29.54098, 410.7804, 538.0152
134.8, 15.22788, 81.97205, 14.20961, 46.35788, 147.815, 92.01447, 150.7553, 54.79265, 0.02604271, 0.08745848, 192.4868, 29.5391, 34.54218, 0.00234701, 71.2076, 232.0018, 318.4265, 820.1786, 9.264803, 15.62401, 28.02512, 492.1441, 511.304
134.9, 14.53442, 78.35742, 13.22471, 42.96845, 140.4354, 85.55879, 140.6418, 51.25228, 0.02472173, 0.08352309, 182.57, 27.41862, 33.02441, 0.002217637, 67.79684, 217.5862, 292.2677, 781.7366, 8.730598, 14.85408, 26.58705, 486.6854, 485.919
135, 13.87253, 74.90219, 12.30807, 56.20996, 133.4242, 79.55605, 131.2068, 66.41188, 0.02346775, 0.07976477, 173.1641, 25.45036, 31.57333, 0.002095396, 64.54944, 204.0662, 268.2578, 780.3719, 8.227196, 14.1221, 25.22277, 463.4769, 483.7708
135.1, 13.24079, 71.59932, 11.45497, 52.1002, 126.7631, 73.97445, 122.4047, 143.8841, 0.02227738, 0.07617556, 164.2428, 23.62339, 30.18601, 0.001979892, 61.45759, 191.3863, 246.2204, 743.7957, 7.752819, 13.42619, 23.9285, 472.2268, 459.7528
135.2, 12.63782, 68.44209, 10.661, 48.29092, 120.4345, 68.78445, 114.1931, 144.7933, 0.02114739, 0.07274786, 155.7811, 21.92757, 28.85965, 0.001870756, 58.51384, 179.4943, 225.9933, 725.9727, 7.305795, 12.76457, 22.70064, 449.7077, 436.9272
135.3, 12.06231, 65.42408, 9.922057, 44.76015, 209.0051, 96.496, 106.5324, 158.968, 0.02007472, 0.06947441, 147.7554, 20.35348, 27.59157, 0.001767635, 55.71109, 168.3412, 207.4279, 691.946, 6.884546, 12.13555, 21.53578, 428.2625, 489.8229
135.4, 11.513, 62.53915, 9.234336, 41.48754, 198.5706, 89.72591, 99.38567, 165.6662, 0.01905645, 0.06634824, 140.1431, 18.8924, 26.3792, 0.001670199, 157.3834, 157.8812, 190.3876, 692.9528, 12.60638, 11.53754, 20.4307, 407.84, 465.5044
135.5, 10.98871, 59.78144, 8.594282, 109.1933, 188.6571, 83.4308, 92.71834, 154.9619, 0.01808984, 0.06336275, 132.923, 17.53619, 25.22011, 0.001578134, 331.3484, 148.071, 174.7472, 891.9073, 11.8795, 10.96899, 19.38233, 388.3914, 442.3932
135.6, 10.48829, 57.14532, 7.998592, 101.2097, 179.2385, 77.57735, 86.49828, 144.9492, 0.01717225, 0.06051159, 126.0749, 16.27735, 24.11195, 0.001491143, 315.4771, 138.8705, 160.3917, 850.1033, 11.19453, 10.42845, 18.38775, 369.8702, 420.4294
135.7, 10.01067, 54.62545, 7.444191, 93.8098, 200.9862, 72.13458, 80.69551, 135.5835, 0.01630121, 0.05778873, 119.5796, 15.10887, 23.05248, 0.001408948, 300.3661, 130.2416, 147.2155, 810.2587, 12.83319, 9.914557, 17.44421, 352.2322, 449.323
135.8, 9.55479, 52.2167, 6.928216, 86.95094, 190.9521, 67.07367, 75.28201, 126.8229, 0.01547436, 0.0551884, 113.4189, 14.02427, 22.03956, 0.001331283, 285.9789, 122.1489, 135.1217, 772.2816, 12.09323, 9.425985, 16.54908, 335.4353, 427.0152
135.9, 9.119675, 95.36357, 6.448005, 80.59357, 181.4189, 62.36783, 70.23168, 118.6284, 0.01468944, 0.05270506, 216.3094, 13.01753, 21.07116, 0.001257899, 272.2808, 114.559, 124.0214, 753.056, 11.39594, 8.961489, 15.69989, 319.4395, 405.8149
136, 8.704373, 91.15844, 6.001078, 74.701, 172.3617, 57.99215, 65.52016, 110.9633, 0.01394434, 0.05033348, 205.1653, 12.08305, 97.2205, 0.001188561, 259.2388, 107.4408, 309.5552, 806.697, 50.66464, 8.519882, 14.89427, 423.686, 424.9159
136.1, 8.307984, 87.13873, 5.585129, 69.23927, 163.7566, 53.92346, 61.12471, 103.7936, 0.01323703, 0.04806861, 194.5953, 11.21566, 103.721, 0.001123045, 246.8216, 100.7648, 357.2252, 768.8868, 47.74334, 8.100038, 14.12999, 403.4817, 403.8198
136.2, 7.929647, 83.29628, 5.19801, 64.17688, 155.5812, 325.9048, 57.02413, 97.08706, 0.0125656, 0.04590565, 303.8798, 10.41054, 99.16356, 0.00106114, 234.9991, 218.7495, 399.1035, 807.303, 94.85458, 7.700882, 13.40492, 384.2409, 407.7823
136.3, 7.568539, 79.62326, 4.837724, 59.48462, 147.8139, 914.8961, 53.19864, 169.3271, 0.01192823, 0.04384001, 288.2241, 9.663215, 94.80635, 0.001002647, 223.7429, 205.1573, 366.317, 769.4645, 89.3853, 7.321396, 12.71707, 365.9176, 387.5369
136.4, 7.223875, 190.0673, 4.502409, 55.13543, 140.4344, 850.7076, 49.62978, 158.3862, 0.01132318, 0.04186733, 445.2337, 8.969535, 90.6406, 0.0009473786, 270.2014, 192.4096, 336.2239, 733.3994, 84.23138, 6.96061, 12.06451, 348.4681, 368.2966
136.5, 6.894907, 181.6861, 4.190337, 51.10423, 133.4232, 791.0225, 46.30035, 148.1523, 0.01074883, 0.03998341, 437.6536, 8.325651, 86.65789, 0.0008951568, 257.2591, 180.454, 308.6031, 779.551, 79.37464, 6.617604, 11.44543, 331.8507, 350.0115
136.6, 6.58092, 173.6745, 3.899894, 47.36777, 126.7622, 766.9305, 43.19427, 138.5796, 0.01020361, 0.03818427, 415.106, 7.727989, 82.85018, 0.0008458136, 244.9366, 169.2413, 283.2512, 743.0131, 74.79794, 17.09019, 10.85812, 316.0258, 332.6343
136.7, 6.281231, 166.0162, 3.629583, 43.9045, 120.4336, 849.6822, 40.29656, 209.7398, 0.009686045, 0.03646608, 393.72, 7.173231, 79.20978, 0.0007991903, 233.2044, 158.7253, 259.9821, 708.1879, 70.48512, 16.24802, 10.30095, 300.9555, 333.4503
136.8, 5.99519, 158.6956, 3.378008, 40.69444, 114.4211, 790.0691, 37.59325, 196.1877, 0.009194734, 0.0348252, 373.4358, 6.658296, 75.72933, 0.000755137, 222.0342, 148.8628, 279.7165, 904.304, 66.42098, 15.44735, 9.772374, 286.6038, 316.8952
136.9, 5.722175, 151.6978, 3.143871, 37.71909, 111.8095, 734.6384, 35.07129, 188.623, 0.008728343, 0.03325816, 435.6051, 6.180326, 72.40182, 0.000713512, 211.399, 139.613, 256.7377, 1153.072, 62.59118, 34.67485, 9.270918, 272.9366, 301.1621
137, 5.461592, 145.0085, 2.925961, 34.96127, 106.2275, 833.7955, 32.71852, 176.4353, 0.008285609, 0.03176164, 413.163, 5.736667, 69.22051, 0.0006741815, 201.2732, 130.938, 235.6467, 1168.914, 58.9822, 32.96613, 8.795193, 259.9211, 350.4888
137.1, 5.212877, 138.6142, 2.723156, 32.4051, 100.9241, 775.2969, 30.52358, 165.0352, 0.007865333, 0.03033245, 391.8771, 5.324857, 66.17899, 0.000637019, 191.6324, 122.802, 216.2882, 1114.126, 55.58131, 31.34162, 8.343879, 247.5262, 333.0879
137.2, 4.975488, 132.5019, 2.534408, 30.03581, 95.88556, 720.9026, 35.93632, 154.3716, 0.007466374, 0.02896757, 371.6878, 4.942608, 63.27111, 0.0006019049, 182.4534, 115.1716, 198.5201, 1061.907, 52.37651, 29.79716, 7.915723, 235.7224, 316.5509
137.3, 4.748909, 126.6592, 2.358742, 27.83976, 91.09853, 670.3246, 33.52552, 144.3971, 0.007087653, 0.0276641, 383.8084, 4.5878, 60.49101, 0.0005687264, 173.7141, 108.0153, 182.2116, 1012.135, 49.35651, 28.32881, 7.509538, 224.4816, 300.8349
137.4, 4.532649, 121.074, 2.195252, 73.07638, 86.55048, 623.295, 44.34652, 135.067, 0.006728141, 0.02641929, 364.0348, 4.258462, 57.83306, 0.0005373769, 165.3934, 101.3036, 252.6044, 964.6958, 46.51063, 26.93281, 7.124196, 213.7767, 285.8991
137.5, 4.326236, 115.7352, 2.043094, 67.73344, 82.2295, 579.5651, 41.37151, 126.3398, 0.006386864, 0.02523049, 345.2799, 3.952765, 55.2919, 0.0005077553, 157.4712, 95.00901, 263.8344, 919.4802, 43.82885, 25.60561, 6.758627, 203.5824, 271.7049
137.6, 4.129224, 110.6317, 1.901482, 62.78114, 95.91566, 538.9032, 162.4621, 118.1765, 0.006062899, 0.02409519, 327.4913, 3.669014, 52.86239, 0.0004797666, 149.9285, 89.10552, 242.1603, 876.3838, 41.3017, 24.34381, 6.411817, 193.8742, 258.2154
137.7, 3.941183, 105.7533, 1.769686, 58.19093, 91.12713, 501.0941, 151.5633, 110.5407, 0.005755367, 0.02301097, 310.6192, 3.405631, 50.53964, 0.0004533207, 142.7471, 83.56885, 222.2668, 894.4081, 38.92026, 23.14419, 6.082803, 229.732, 245.3956
137.8, 3.761705, 101.09, 14.41884, 131.4541, 104.7225, 465.9377, 154.5208, 103.3982, 0.005463433, 0.02197554, 294.6163, 3.161156, 48.31895, 0.0004283326, 135.9096, 78.37621, 204.0075, 889.1825, 36.67613, 22.00368, 5.770672, 218.7768, 233.2123
137.9, 3.590401, 96.6324, 55.17171, 121.8429, 101.2003, 573.7363, 144.1547, 96.71724, 0.005186308, 0.0209867, 279.4378, 2.93423, 46.19584, 0.0004047218, 158.2269, 73.50621, 187.2482, 950.6223, 34.5614, 20.91938, 5.474558, 265.9625, 221.6339
138, 3.426898, 92.37132, 51.34763, 112.9344, 96.14789, 533.4834, 134.484, 117.9508, 0.004923239, 0.02004235, 265.0414, 2.723595, 44.16601, 0.0003824126, 456.0824, 68.93882, 254.3735, 933.1154, 32.56861, 19.88851, 5.193638, 253.2796, 210.6303
138.1, 3.27084, 88.29813, 47.7886, 104.6772, 91.34776, 496.0546, 125.4621, 110.3296, 0.004673515, 0.0191405, 251.3866, 2.52808, 42.22537, 0.000361333, 640.0624, 64.65523, 233.4767, 909.0569, 30.69072, 18.90844, 4.927133, 241.2015, 200.173
138.2, 3.121889, 84.40455, 52.68205, 97.02381, 86.78728, 461.2517, 117.0454, 103.2007, 0.004436457, 0.01827923, 238.4353, 2.3466, 40.37001, 0.0003414155, 609.4041, 60.6378, 214.2965, 866.4492, 28.9211, 17.97667, 4.674304, 229.6993, 190.2349
138.3, 2.979721, 92.58773, 99.638, 89.92996, 82.45448, 428.8906, 109.1933, 189.4247, 0.004211423, 0.01745671, 256.9955, 2.178148, 38.59616, 0.0003225958, 662.0398, 75.31324, 196.692, 881.0863, 27.25352, 36.86792, 4.434448, 218.7457, 180.7902
138.4, 2.844028, 88.505, 128.5039, 136.9655, 122.9416, 398.7999, 101.868, 177.1852, 0.003997805, 0.0166712, 243.7552, 2.021788, 36.90026, 40.90482, 630.3288, 70.63357, 260.0183, 896.4721, 25.6821, 35.05113, 4.2069, 208.3143, 171.8144
138.5, 2.714514, 84.60229, 119.597, 126.9513, 116.8038, 452.9859, 95.03419, 165.7366, 0.003795021, 0.01592105, 231.1971, 1.876653, 35.27888, 38.65004, 600.1367, 66.24467, 238.6577, 854.4542, 24.20128, 33.32387, 3.991028, 198.3805, 219.209
138.6, 2.590897, 80.87169, 111.3075, 117.6693, 119.8508, 421.2047, 88.65878, 155.0277, 0.003602524, 0.01520464, 385.3626, 1.741936, 33.72874, 36.51956, 571.3908, 62.12849, 219.0519, 814.4056, 22.80585, 31.68173, 3.786234, 188.9203, 220.7355
138.7, 2.47291, 77.30559, 117.6484, 109.066, 113.8673, 418.9015, 82.71106, 213.353, 0.003419791, 0.01452047, 365.509, 1.61689, 32.24672, 34.50651, 544.0218, 58.26806, 230.3932, 776.2341, 21.49087, 30.12051, 3.591948, 293.0262, 209.7765
138.8, 2.360296, 73.89674, 109.4939, 159.2751, 108.1825, 401.865, 77.16235, 199.5674, 0.003246326, 0.01386709, 446.2756, 1.500821, 30.82981, 32.60443, 572.9061, 54.64751, 211.4663, 739.8517, 20.25171, 28.63622, 3.407632, 279.0527, 214.7576
138.9, 2.252811, 70.6382, 101.9046, 168.4919, 102.7816, 373.6704, 71.98589, 186.6726, 0.003081661, 0.01324311, 423.2838, 1.393083, 29.47516, 67.75587, 570.7828, 51.25193, 194.0943, 713.1993, 19.08401, 27.22508, 3.232774, 265.7456, 204.0954
139, 2.15022, 67.52335, 94.84138, 156.1727, 97.65027, 347.4539, 67.15668, 174.6109, 0.002925348, 0.0126472, 401.4764, 1.29308, 28.18003, 64.021, 543.4429, 48.06733, 228.0188, 712.4182, 17.98363, 25.88348, 3.066888, 253.073, 193.9626
139.1, 2.052301, 64.54585, 88.26769, 144.7542, 92.77513, 323.0768, 62.65144, 163.3287, 0.002776963, 0.01207811, 380.7926, 1.200255, 26.94181, 60.492, 517.4125, 45.08061, 209.287, 741.7292, 16.9467, 24.60798, 2.909515, 241.0047, 184.3328
139.2, 1.958841, 61.69965, 82.14965, 134.1705, 88.14339, 300.4099, 58.44844, 152.7754, 55.99175, 0.01153463, 361.1744, 1.114094, 25.758, 57.15754, 492.629, 42.27948, 192.094, 720.6924, 89.44616, 23.39535, 2.760217, 229.5119, 455.2281
139.3, 1.869638, 58.97895, 76.45566, 124.3607, 83.74288, 296.7111, 54.5274, 142.9039, 60.92802, 0.0110156, 342.5669, 1.034118, 24.62621, 54.00688, 527.3339, 39.6524, 176.3134, 686.9133, 84.28873, 22.24246, 2.61858, 218.5672, 791.6572
139.4, 1.784496, 56.37823, 71.15633, 115.2682, 79.56207, 275.894, 50.86941, 133.6704, 57.83753, 0.01051993, 324.9181, 0.9598835, 23.54414, 51.02989, 502.0752, 37.18855, 161.8292, 654.7175, 79.42868, 21.14639, 2.484211, 208.1444, 845.2919
139.5, 1.703232, 53.89219, 66.22432, 116.4368, 75.58997, 256.5375, 47.45681, 125.0334, 54.9038, 0.01004656, 308.1785, 0.8909776, 22.50962, 48.217, 478.0263, 34.8778, 148.5349, 646.492, 74.84885, 26.14556, 2.356737, 198.2186, 803.3252
139.6, 1.625668, 51.51577, 61.63415, 107.9235, 71.81618, 238.539, 44.27315, 116.9545, 52.11888, 3.234661, 320.4932, 0.8270183, 21.52056, 45.55916, 455.1294, 32.71063, 136.3327, 616.1907, 70.5331, 33.80912, 2.235804, 188.7662, 763.442
139.7, 1.551637, 49.24414, 57.36214, 100.0328, 68.2308, 296.2721, 70.06437, 109.3976, 49.47522, 3.08911, 303.9815, 0.7676502, 20.57495, 69.79714, 459.4305, 30.67812, 125.133, 587.3096, 66.46619, 114.2366, 2.121077, 179.7645, 725.5389
139.8, 1.480977, 47.07268, 53.38623, 141.9066, 64.82442, 275.4859, 65.36407, 102.329, 46.96565, 2.950109, 303.0698, 0.712544, 19.6709, 65.94975, 437.4243, 28.7719, 175.8111, 559.7822, 62.63378, 108.6073, 2.012236, 171.1921, 789.7653
139.9, 1.413535, 44.99697, 49.68591, 131.5312, 61.5881, 256.158, 60.97909, 181.7643, 44.58338, 2.817362, 287.4558, 0.6613935, 18.80657, 87.09572, 416.4721, 26.98413, 168.2935, 652.372, 59.02235, 103.2553, 1.908981, 163.0285, 841.783
140, 1.349164, 43.01279, 46.24206, 121.9144, 58.51335, 238.1861, 62.80331, 204.4371, 42.32195, 2.690588, 272.6463, 0.613915, 17.98022, 82.29479, 396.5236, 25.30744, 213.7693, 621.7951, 55.61914, 98.16705, 1.811024, 155.2542, 799.9904
140.1, 1.287724, 41.11611, 75.56242, 113.0007, 55.5921, 221.4751, 58.59012, 208.9569, 130.1513, 2.569519, 258.5997, 0.5698447, 17.19017, 77.7585, 377.5305, 23.73493, 196.2081, 592.6514, 52.41217, 93.32954, 1.718094, 147.8506, 760.2728
140.2, 1.229082, 39.30306, 70.325, 104.7387, 52.8167, 205.9366, 181.6966, 195.4554, 127.3206, 2.453897, 347.2032, 0.5289381, 16.43484, 73.47226, 381.1182, 22.26013, 205.6991, 564.8736, 120.5845, 88.73042, 1.629932, 140.8, 722.527
140.3, 1.173111, 37.56996, 65.45061, 97.08076, 50.17985, 191.4882, 169.5074, 276.5199, 120.8625, 2.343478, 329.3155, 0.4909679, 15.7127, 69.42229, 362.863, 20.87698, 196.5086, 538.3978, 113.6316, 84.35794, 1.546294, 134.0857, 699.2773
140.4, 1.119689, 35.91328, 60.91407, 140.5364, 47.67465, 178.0535, 158.6698, 258.6528, 114.7319, 2.238028, 312.3493, 0.4557235, 25.69912, 227.886, 345.4823, 72.46855, 231.0726, 593.5601, 107.0797, 80.20093, 1.466948, 127.6916, 738.6155
140.5, 99.05283, 34.32966, 162.9404, 130.2612, 45.29452, 271.9878, 148.0254, 275.774, 207.7347, 2.137323, 336.0298, 0.4230091, 24.56991, 215.3243, 328.934, 67.96564, 234.1015, 655.071, 100.9055, 76.24876, 1.391674, 121.6024, 701.9449
140.6, 94.76913, 38.05054, 153.5646, 120.7372, 43.03322, 252.9053, 138.095, 257.9552, 357.6648, 122.5724, 318.7178, 16.46993, 132.5998, 405.4069, 367.7093, 173.4034, 394.554, 624.3676, 95.08736, 105.4702, 160.7478, 115.8035, 753.639
140.7, 90.45344, 75.02619, 201.7318, 111.9095, 40.88481, 235.1616, 155.7896, 250.2412, 427.2985, 117.0569, 302.2977, 15.28763, 190.677, 684.3955, 529.3149, 162.6288, 437.931, 676.3272, 89.60466, 100.2728, 152.4992, 110.2812, 803.3008
140.8, 86.33427, 89.77181, 187.7493, 103.7273, 38.84366, 229.3978, 145.3384, 248.7902, 506.373, 111.7897, 286.7235, 14.1902, 182.2987, 646.67, 541.2924, 152.5237, 562.3414, 835.806, 84.4381, 95.33153, 144.6739, 105.0222, 933.7074
140.9, 82.40269, 85.81325, 174.7359, 96.14336, 37.50363, 320.6551, 135.5883, 232.7149, 716.4409, 106.7595, 271.9517, 13.17155, 174.2886, 611.024, 515.3651, 157.1363, 516.1449, 796.6315, 102.4004, 90.63376, 137.2502, 100.014, 1026.824
141, 78.65015, 82.02924, 162.6246, 89.11388, 102.1042, 310.6401, 126.4923, 217.6783, 680.1004, 122.7567, 257.9409, 12.22602, 166.6304, 762.5408, 490.6797, 147.3724, 508.8295, 759.2931, 657.2936, 86.16749, 130.2074, 95.24467, 975.8446
141.1, 75.0685, 78.41209, 151.3527, 82.59837, 97.00674, 288.8458, 118.0065, 203.6132, 645.6032, 166.7585, 244.6519, 11.34837, 159.3088, 1093.615, 467.1766, 138.2153, 467.029, 723.7048, 1171.338, 81.9213, 123.5259, 90.70275, 1134.06
141.2, 71.64996, 74.95445, 140.8621, 76.55923, 98.78681, 268.5806, 110.09, 190.457, 860.9091, 193.7639, 232.0476, 10.53372, 152.3088, 1196.84, 444.7993, 129.6271, 428.6624, 689.7845, 1811.966, 77.88436, 117.1874, 86.37742, 1077.756
141.3, 68.38708, 71.64928, 131.0986, 70.96164, 93.85493, 249.7372, 102.7046, 178.1508, 817.2407, 236.1411, 220.0927, 9.777547, 145.6164, 1434.839, 423.4939, 121.5726, 393.4477, 657.454, 1920.983, 74.04636, 111.1741, 82.25835, 1496.768
141.4, 65.2728, 68.48985, 122.0118, 65.77332, 89.16928, 232.2158, 95.8146, 166.6398, 775.7872, 225.5153, 208.7536, 9.07566, 139.2181, 1853.195, 403.209, 114.0185, 361.1258, 626.6389, 1937.042, 70.39748, 105.4693, 78.3357, 1539.429
141.5, 62.30035, 65.46973, 113.5549, 60.96433, 84.71755, 318.5432, 89.38683, 155.8726, 744.7961, 215.3678, 197.9988, 8.424158, 133.1009, 1995.412, 383.8957, 106.9339, 331.4592, 597.2681, 1825.353, 66.92842, 100.0573, 74.60011, 1824.309
141.6, 59.46325, 62.58279, 105.6841, 56.50695, 80.48808, 296.1945, 83.39027, 145.801, 707.0173, 205.6768, 187.798, 7.819425, 127.2525, 2391.688, 365.5075, 100.2894, 304.2298, 569.274, 1720.104, 63.63031, 94.92298, 158.5025, 1916.961
141.7, 56.75535, 59.82315, 98.35891, 52.37548, 76.46976, 275.4137, 109.3067, 136.3802, 671.1548, 196.4219, 178.1228, 7.258102, 121.6611, 2598.483, 348.0001, 94.05782, 279.2372, 542.5919, 1620.924, 60.49472, 90.05213, 150.944, 1959.577
141.8, 54.17077, 57.1852, 91.54142, 48.54607, 72.65205, 256.0908, 101.9738, 127.5682, 637.1113, 187.5834, 168.946, 6.737075, 116.3153, 2455.248, 331.3313, 88.21343, 256.2978, 517.1605, 1567.729, 57.51364, 85.43122, 143.7459, 2098.057
141.9, 51.70388, 54.66357, 85.19646, 44.99665, 69.02493, 238.1237, 95.13282, 119.3255, 604.7947, 179.1427, 160.242, 6.25345, 111.2045, 2319.909, 315.4608, 82.73219, 235.2429, 554.0839, 1477.335, 54.67947, 81.04743, 136.8911, 2002.611
142, 49.34934, 52.25313, 79.29129, 41.70674, 65.5789, 221.4171, 88.75079, 111.6154, 615.8037, 171.0817, 151.9864, 5.804542, 106.3182, 2216.272, 300.3506, 77.59154, 215.9176, 528.1138, 1392.152, 51.98496, 76.88859, 130.3632, 2011.56
142.1, 47.10202, 49.94899, 73.79542, 38.65737, 62.30491, 205.8826, 82.79691, 104.4035, 658.2105, 163.3835, 144.1562, 5.387859, 101.6466, 2316.356, 345.5021, 72.7703, 198.1799, 503.361, 1326.415, 49.42323, 72.94315, 124.1466, 2017.509
142.2, 44.95704, 47.74644, 68.68048, 35.83096, 59.19437, 191.438, 77.24244, 97.65761, 673.1857, 156.0317, 136.7293, 5.001089, 97.18033, 2250.639, 328.9529, 68.24863, 181.8994, 479.7682, 1249.935, 46.98774, 69.20017, 118.2264, 2033.908
142.3, 42.90974, 45.64103, 63.92007, 33.21119, 56.23913, 178.0069, 72.06059, 91.34757, 639.0393, 149.0107, 129.6851, 4.642082, 92.91026, 2126.578, 341.614, 64.00793, 166.9563, 457.2813, 1177.864, 44.67227, 65.64925, 210.3757, 1967.837
142.4, 40.95567, 43.62845, 59.48962, 30.78297, 53.43142, 165.518, 67.22638, 85.44525, 606.6249, 142.3056, 272.5409, 4.308847, 88.82783, 2073.748, 325.2511, 60.03072, 177.4771, 435.8484, 1173.924, 42.4709, 62.28055, 200.3435, 1870.138
142.5, 39.09059, 41.70462, 55.36625, 28.53229, 50.76389, 153.9054, 62.71647, 79.9243, 575.8546, 135.9022, 258.4997, 3.999534, 84.92477, 1992.498, 309.6719, 56.30065, 162.8973, 415.42, 1213.425, 40.37801, 59.0847, 190.7898, 1878.565
142.6, 37.31044, 39.86562, 51.52868, 26.44617, 48.22953, 143.1075, 58.50911, 74.76008, 574.5075, 129.787, 271.2922, 3.712425, 81.19321, 1944.37, 294.8389, 52.80235, 149.5153, 415.1089, 1245.199, 38.38825, 56.05285, 181.6916, 1818.32
142.7, 35.61136, 38.10771, 47.95711, 24.51257, 45.8217, 133.0672, 54.584, 69.92954, 545.3664, 123.9469, 257.3154, 3.445926, 77.62561, 1848.687, 280.7165, 49.52141, 137.2326, 395.6526, 1173.402, 36.49654, 53.17657, 173.0273, 1917.568
142.8, 33.98965, 43.02759, 44.63309, 22.72034, 43.53408, 123.7313, 50.9222, 65.41113, 606.6677, 118.3696, 244.0587, 3.198558, 74.21478, 1746.783, 267.2704, 46.44434, 125.9589, 385.1927, 1105.744, 80.52724, 50.44788, 164.7761, 1835.167
142.9, 32.4418, 41.13025, 41.53946, 21.05916, 41.36066, 115.0504, 47.50607, 61.18466, 643.4751, 113.0433, 240.4946, 2.968948, 70.95381, 1930.501, 280.1511, 80.40293, 234.3091, 439.6674, 1159.307, 76.55901, 47.85921, 156.9185, 1750.908
143, 30.96443, 39.31658, 38.66026, 19.51943, 39.29576, 106.9785, 44.3191, 57.23128, 610.8357, 127.9329, 228.1044, 2.75582, 67.83613, 1902.752, 266.7321, 75.40701, 215.0605, 419.06, 1092.462, 72.78631, 97.28658, 149.4355, 1789.281
143.1, 29.55434, 37.58289, 35.98063, 18.09227, 37.33394, 99.47296, 41.34593, 53.53335, 686.9712, 122.1763, 216.3526, 76.96619, 64.85544, 1949.732, 253.956, 70.7215, 197.3933, 399.4185, 1257.78, 69.19952, 97.4865, 142.3094, 1700.448
143.2, 30.37919, 35.92564, 33.48672, 16.76947, 35.47006, 92.494, 38.57222, 50.07435, 714.1443, 149.7776, 297.5204, 395.9704, 326.4366, 2163.058, 241.7917, 184.394, 362.7766, 380.6977, 1589.725, 65.78949, 219.2345, 135.5231, 1616.024
143.3, 28.99575, 34.34146, 31.16568, 15.54338, 33.69924, 86.00468, 35.98459, 91.4838, 677.9203, 143.038, 282.1923, 483.6874, 312.0931, 2171.046, 230.2102, 172.9365, 333.5285, 362.8542, 1616.849, 62.5475, 357.0391, 129.0604, 1616.602
143.4, 39.54176, 32.82715, 29.00551, 14.40693, 32.01682, 79.97066, 33.57055, 85.57268, 1215.487, 136.6017, 267.6539, 525.3853, 298.3799, 2227.452, 219.1833, 162.1909, 353.6844, 345.8471, 1691.185, 147.6532, 338.7181, 122.9059, 1634.536
143.5, 37.74106, 84.47452, 26.99507, 13.35357, 30.4184, 74.35997, 31.31845, 80.0435, 1598.214, 156.0406, 253.8646, 487.6701, 285.2692, 2104.669, 258.2113, 152.113, 324.6292, 329.6371, 1620.874, 140.3771, 326.2464, 117.0449, 1553.385
143.6, 36.02237, 80.74954, 25.12398, 12.37723, 28.89978, 69.14293, 29.21744, 74.87157, 1577.041, 149.0191, 240.7856, 494.2294, 272.7346, 2203.571, 262.7751, 142.6613, 297.9608, 350.1497, 1617.722, 199.1507, 309.5055, 111.4634, 1578.588
143.7, 34.38195, 99.05464, 23.38257, 11.47228, 37.93094, 64.29191, 27.25737, 77.22824, 1497.047, 142.3137, 228.3805, 458.7508, 260.7507, 2082.105, 250.1885, 133.7969, 273.4832, 333.738, 1565.239, 189.3369, 322.3201, 106.148, 1787.022
143.8, 32.81623, 94.68674, 21.76187, 10.63349, 36.03726, 59.78123, 25.4288, 72.23823, 1437.916, 135.91, 216.6145, 425.8191, 249.2935, 1984.88, 267.0994, 125.4832, 251.0165, 318.0956, 1474.988, 180.0067, 343.4031, 101.0862, 1790.37
143.9, 31.32181, 90.51146, 20.2535, 9.856026, 34.23812, 55.58702, 23.7229, 67.57063, 1364.979, 129.7944, 205.4546, 468.4076, 238.3396, 1881.824, 254.3056, 117.6862, 230.3954, 370.7657, 1433.806, 171.1363, 325.7818, 96.26569, 1701.483
144, 29.89544, 86.52029, 18.84968, 9.135407, 32.5288, 51.68707, 35.89125, 63.20463, 1295.743, 123.954, 194.8697, 434.7827, 227.8671, 2002.163, 378.3142, 110.3736, 211.4684, 353.3878, 1351.133, 177.2805, 309.0647, 91.67507, 1657.219
