 , C00, C01, C03, C05, C06, C10, C17, C23, C27, C51
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
245.4, 182.2757, 446.4311, 1908.862, 444.6436, 521.3614, 848.9543, 318.1352, 741.3948, 429.6045, 1037.164
245.5, 246.1326, 422.9839, 1850.496, 440.292, 490.7748, 837.1686, 298.7378, 804.2452, 408.3261, 978.2137
245.6, 249.4958, 400.7682, 1765.616, 414.6414, 461.9826, 793.497, 297.9818, 792.7498, 500.5931, 922.6143
245.7, 235.2593, 379.7193, 1843.591, 518.9651, 434.8796, 766.8873, 279.8132, 794.9256, 475.7986, 870.1749
245.8, 221.8353, 359.776, 1893.739, 499.635, 409.3666, 727.3713, 262.7524, 806.5958, 548.8466, 820.7161
245.9, 209.1772, 344.4081, 1806.876, 497.779, 467.5858, 729.7711, 246.7318, 763.4105, 521.662, 774.0685
246, 197.2413, 326.3194, 1862.249, 468.7793, 485.434, 691.7019, 344.5698, 722.5373, 546.9255, 730.0722
246.1, 185.9866, 309.1806, 1776.83, 516.6425, 475.995, 655.6187, 366.4612, 683.8525, 519.8361, 688.5765
246.2, 175.3741, 324.2778, 1695.329, 507.0904, 448.0699, 621.4177, 344.1172, 647.2388, 517.8567, 649.4394
246.3, 165.3671, 307.2463, 1695.95, 477.5482, 442.8046, 676.4312, 323.1357, 637.6364, 492.2071, 612.5267
246.4, 155.9311, 291.1093, 1743.814, 449.7271, 416.8267, 641.1445, 303.4334, 712.1093, 467.8279, 577.7121
246.5, 207.4701, 286.0187, 1663.828, 423.5269, 392.3728, 607.6987, 284.9325, 673.9828, 494.1557, 544.8762
246.6, 203.2692, 359.2278, 1587.511, 450.857, 369.3535, 583.5767, 267.5595, 637.8976, 469.68, 513.9067
246.7, 280.9317, 352.3322, 1720.683, 450.659, 356.6213, 553.1339, 259.4768, 662.4274, 446.4166, 484.6974
246.8, 276.9893, 430.9464, 1777.469, 553.4767, 335.6995, 641.7106, 412.1745, 626.9609, 424.3055, 457.1483
246.9, 261.1841, 516.0656, 2337.751, 521.2321, 316.0051, 608.2352, 387.0433, 593.3933, 403.2895, 431.165
247, 382.6707, 488.9611, 2986.669, 490.8661, 297.4661, 576.506, 732.2382, 561.6229, 383.3144, 406.6586
247.1, 723.0524, 556.9954, 3097.34, 462.2691, 280.0147, 618.7604, 1090.349, 531.5535, 364.3287, 383.545
247.2, 953.824, 1134.376, 3188.31, 435.3382, 263.5872, 588.397, 1276.611, 503.094, 346.2834, 361.7452
247.3, 1263.262, 1824.14, 3574.334, 409.9762, 248.1234, 581.9109, 1506.474, 476.1583, 329.1319, 341.1844
247.4, 1688.361, 2309.754, 4677.2, 386.0917, 233.5668, 551.5551, 1414.621, 450.6646, 312.8299, 321.7922
247.5, 1739.352, 2813.585, 5395.075, 363.5987, 219.8642, 522.7827, 1708.96, 426.5359, 297.3353, 303.5023
247.6, 2447.256, 3075.358, 5359.379, 345.4369, 206.9655, 495.5113, 2462.874, 403.6991, 282.6082, 286.2519
247.7, 3034.05, 3510.828, 5400.93, 325.3124, 194.8235, 469.6625, 3230.066, 382.085, 268.6105, 269.982
247.8, 3078.853, 3449.957, 5450.305, 453.8996, 183.3938, 445.1621, 3456.336, 361.6281, 255.3061, 254.6368
247.9, 3089.883, 3550.036, 5275.958, 560.6398, 172.6347, 421.9399, 3384.469, 342.2664, 242.6607, 240.1638
248, 3136.606, 3481.562, 5134.064, 585.852, 162.5068, 399.929, 3476.78, 323.9414, 230.6417, 226.5135
248.1, 3030.515, 3465.111, 5300.085, 551.7213, 152.973, 379.0664, 3472.423, 306.5975, 219.2179, 213.639
248.2, 2959.892, 3342.455, 5220.97, 519.579, 143.9986, 359.2921, 3459.43, 290.1822, 208.36, 201.4962
248.3, 3043.074, 3350.034, 5129.599, 489.3093, 135.5506, 340.5493, 3339.294, 274.6458, 198.0398, 190.0436
248.4, 2991.732, 3221.18, 5217.411, 545.48, 127.5983, 322.7842, 3305.875, 259.9412, 188.2309, 179.242
248.5, 2839.895, 3096.365, 4978.095, 576.6038, 120.1125, 305.9459, 3235.208, 246.0239, 511.6795, 169.0542
248.6, 2678.706, 3086.93, 5291.927, 738.5656, 113.0659, 289.986, 3091.763, 232.8517, 720.3439, 159.4456
248.7, 2918.567, 2994.437, 5049.194, 773.6642, 106.4327, 274.8586, 3141.563, 220.3848, 727.2781, 150.3831
248.8, 2805.732, 2924.274, 4893.046, 791.1965, 100.1887, 260.5204, 3107.775, 208.5853, 721.7706, 141.8356
248.9, 2645.635, 2953.372, 4973.535, 745.1028, 94.31091, 246.9301, 3171.491, 197.4176, 686.0211, 133.774
249, 2781.74, 2826.723, 5521.253, 701.6945, 88.778, 234.0488, 2978.119, 186.8478, 652.0423, 126.1706
249.1, 2694.657, 2727.558, 5378.822, 772.0474, 83.56968, 221.8394, 2839.58, 176.8439, 619.7464, 118.9993
249.2, 2582.926, 2769.929, 5247.406, 727.0693, 78.66692, 210.267, 2826.269, 167.3757, 589.0502, 112.2357
249.3, 2542.562, 2624.448, 5346.29, 772.9656, 74.05178, 199.2982, 2810.64, 158.4144, 596.0836, 105.8565
249.4, 2497.946, 2596.977, 5654.903, 758.9574, 69.70741, 188.9017, 2657.081, 149.9328, 691.2562, 99.83983
249.5, 2446.314, 2464.963, 5556.942, 902.4161, 65.6179, 179.0475, 2599.763, 141.9054, 657.018, 94.16516
249.6, 2348.511, 2353.153, 5309.685, 849.843, 61.76831, 169.7073, 2441.25, 134.3077, 624.4757, 88.81303
249.7, 2214.503, 2264.35, 5157.987, 800.3327, 58.14456, 160.8544, 2521.833, 127.1169, 593.5452, 83.7651
249.8, 2088.142, 2287.532, 5097.886, 753.7068, 54.73341, 152.4633, 2470.922, 120.311, 564.1467, 79.00408
249.9, 2046.455, 2215.37, 5147.699, 771.9434, 51.52238, 144.5099, 2320.265, 113.8695, 536.2043, 74.51367
250, 2076.276, 2274.972, 5206.547, 726.9714, 48.49973, 136.9714, 2258.047, 107.7729, 509.646, 70.27848
250.1, 1971.782, 2155.487, 4967.73, 785.8411, 45.6544, 223.0387, 2157.812, 102.0027, 484.403, 66.28401
250.2, 1859.27, 2105.82, 4739.868, 740.0594, 42.97601, 211.4037, 2113.757, 96.54148, 460.4104, 62.51658
250.3, 1816.469, 2167.541, 4522.457, 696.9449, 40.45475, 203.9133, 1997.427, 91.37263, 437.6061, 58.96328
250.4, 1712.82, 2053.698, 5069.549, 662.6951, 38.0814, 193.2759, 2175.349, 86.48051, 415.9313, 55.61194
250.5, 1736.14, 1952.61, 5130.515, 628.0477, 35.84729, 183.1935, 2079.044, 81.85033, 395.3301, 52.45108
250.6, 1694.897, 1850.056, 5949.701, 706.1456, 33.74424, 173.6371, 1952.28, 77.46804, 375.7493, 49.46988
250.7, 1831.261, 1752.889, 6720.842, 677.001, 31.76458, 164.5792, 1936.936, 73.32038, 357.1383, 46.65812
250.8, 1817.071, 1660.824, 7077.074, 675.1118, 29.90105, 155.9937, 1894.642, 69.39479, 339.4491, 44.00618
250.9, 1713.387, 1669.781, 6752.459, 635.781, 28.14685, 147.8562, 1891.361, 65.67937, 322.6361, 41.50497
251, 1676.351, 1604.913, 6707.44, 598.7416, 26.49557, 140.1432, 1790.741, 62.16289, 306.6558, 39.14592
251.1, 1621.964, 1717.991, 6633.296, 563.86, 24.94116, 132.8325, 1884.311, 58.83467, 291.467, 36.92096
251.2, 1718.342, 1743.072, 6593.552, 531.0106, 23.47794, 125.9032, 1798.285, 55.68465, 277.0306, 34.82245
251.3, 1652.543, 1651.524, 6964.63, 543.1761, 22.10057, 119.3353, 1688.64, 52.70328, 263.3092, 32.84322
251.4, 1694.216, 1616.419, 7125.617, 511.5316, 20.804, 113.1101, 1585.68, 49.88153, 250.2674, 30.97649
251.5, 2264.223, 1564.825, 6798.775, 600.1833, 19.5835, 107.2096, 1697.875, 47.21087, 237.8716, 29.21585
251.6, 2402.135, 1676.703, 6621.407, 565.2178, 18.4346, 101.6169, 1681.521, 44.68319, 226.0897, 27.55529
251.7, 2348.458, 1588.64, 6465.81, 581.4169, 17.3531, 96.31598, 1578.995, 42.29084, 214.8914, 25.98911
251.8, 2406.241, 1609.942, 6586.869, 547.5446, 16.33505, 91.29157, 1557.92, 40.02658, 204.2477, 24.51195
251.9, 2268.939, 1525.386, 6537.993, 539.3865, 78.41307, 86.52927, 1462.931, 37.88354, 194.1313, 23.11875
252, 2139.472, 1566.345, 6238.104, 507.9629, 73.81283, 82.01539, 1622.64, 35.85525, 184.5159, 21.80473
252.1, 2085.812, 1523.752, 5951.972, 515.0414, 69.48247, 77.73698, 1610.24, 33.93555, 175.3768, 20.5654
252.2, 2069.427, 1443.722, 6183.331, 485.036, 65.40616, 73.68177, 1519.642, 32.11864, 166.6903, 19.39651
252.3, 2078.031, 1484.072, 5951.782, 456.7787, 61.56899, 69.8381, 1443.455, 30.399, 158.4341, 18.29405
252.4, 1959.457, 1406.127, 5788.367, 531.9517, 57.95694, 66.19493, 1355.444, 28.77143, 150.5868, 17.25426
252.5, 2030.177, 1332.275, 5712.879, 500.9612, 54.55679, 62.74181, 1412.223, 27.231, 143.1282, 16.27357
252.6, 1914.333, 1285.029, 5664.222, 471.7761, 51.35612, 59.46883, 1326.117, 25.77305, 136.039, 15.34861
252.7, 1890.868, 1217.537, 5614.914, 454.2435, 48.34322, 56.36659, 1277.34, 24.39315, 129.3009, 14.47623
252.8, 1915.723, 1153.59, 5453.521, 427.7801, 45.50708, 53.42618, 1235.171, 23.08714, 122.8966, 13.65344
252.9, 1927.54, 1111.517, 5331.249, 420.4034, 42.83733, 50.63916, 1177.298, 21.85105, 116.8095, 12.87741
253, 1864.043, 1239.732, 5384.365, 395.9114, 40.3242, 47.99752, 1200.602, 20.68114, 111.0239, 12.14548
253.1, 1757.679, 1174.619, 5140.828, 372.8463, 37.95851, 45.49369, 1287.117, 19.57386, 105.5248, 11.45516
253.2, 1685.053, 1112.927, 4905.025, 369.0246, 35.73161, 43.12047, 1208.639, 18.52588, 100.2982, 10.80408
253.3, 1588.903, 1147.292, 4973.728, 347.5259, 33.63535, 40.87106, 1174.433, 17.53399, 95.33036, 10.19
253.4, 1561.129, 1087.035, 4926.128, 376.0181, 31.66207, 38.73898, 1102.825, 16.59522, 90.60862, 9.610821
253.5, 1597.508, 1029.943, 4833.144, 354.1119, 29.80456, 36.71813, 1119.52, 15.70671, 86.12074, 9.064564
253.6, 1506.353, 1041.448, 4900.187, 333.482, 28.05602, 34.8027, 1051.261, 14.86577, 81.85516, 8.549355
253.7, 1420.399, 1038.485, 4675.422, 314.054, 26.41007, 32.98719, 987.1631, 14.06985, 77.80084, 8.063429
253.8, 1366.873, 983.9421, 4615.393, 319.7236, 24.86067, 31.26638, 1010.244, 13.31655, 73.94734, 7.605122
253.9, 1288.878, 932.2642, 4658.069, 301.0971, 49.51361, 29.63534, 1026.223, 12.60358, 70.28471, 7.172863
254, 1311.72, 883.3004, 4579.82, 552.6531, 46.60881, 28.08939, 996.037, 11.92878, 66.80348, 6.765174
254.1, 1236.872, 836.9083, 4395.223, 1201.627, 43.87442, 26.62408, 1073.989, 11.29011, 63.49468, 6.380657
254.2, 1267.616, 934.7818, 4456.291, 1187.952, 41.30045, 25.23521, 1008.506, 10.68563, 60.34977, 6.017995
254.3, 1277.033, 892.6418, 4438.235, 1118.744, 38.87749, 23.9188, 1084.844, 10.11352, 57.36063, 5.675946
254.4, 1204.164, 921.1377, 4312.832, 1069.949, 36.59668, 22.67105, 1062.154, 9.572043, 54.51954, 5.353338
254.5, 1135.453, 872.7583, 4372.149, 1231.089, 34.44967, 21.4884, 997.3922, 9.059554, 51.81916, 5.049066
254.6, 1110.304, 826.9199, 4302.925, 1307.263, 32.42862, 20.36744, 1012.553, 8.574504, 49.25254, 4.762089
254.7, 1186.889, 783.4889, 4319.572, 1263.644, 30.52614, 19.30495, 1001.279, 8.115423, 46.81305, 4.491423
254.8, 1119.164, 742.339, 4237.497, 1190.026, 28.73527, 18.29789, 980.6144, 7.680922, 44.49438, 4.23614
254.9, 1055.304, 703.3503, 4043.129, 1181.023, 27.04946, 17.34337, 989.9247, 7.269683, 42.29056, 3.995368
255, 995.0872, 715.5779, 4821.461, 1147.966, 25.46256, 16.43863, 1003.035, 6.880463, 40.1959, 3.76828
255.1, 938.3067, 717.2781, 4604.671, 1126.662, 23.96875, 15.5811, 941.8777, 6.512081, 38.20498, 3.554099
255.2, 884.7662, 679.6057, 4618.16, 1111.6, 22.56258, 14.7683, 889.7695, 6.163423, 36.31268, 3.352092
255.3, 835.3584, 651.3821, 4597.825, 1046.841, 21.23891, 13.9979, 867.2705, 5.833432, 34.5141, 3.161567
255.4, 875.0681, 617.1707, 4424.739, 1170.834, 19.99289, 13.26768, 893.7766, 5.521109, 155.5191, 2.981871
255.5, 909.097, 584.756, 4442.429, 1112.325, 18.81997, 12.57556, 866.6517, 5.225508, 147.8162, 2.812388
255.6, 857.2233, 554.0439, 4384.473, 1131.801, 17.71587, 11.91955, 950.3636, 4.945733, 140.4949, 2.652538
255.7, 941.5028, 693.8138, 4299.375, 1065.864, 16.67653, 11.29776, 1023.274, 4.680937, 133.5361, 2.501774
255.8, 962.8605, 671.8275, 4498.362, 1089.448, 15.69817, 10.7084, 994.6635, 4.430319, 126.922, 2.359579
255.9, 907.9189, 1066.907, 4528.948, 1025.978, 14.77721, 10.14979, 934.0167, 4.193119, 148.2259, 2.225466
256, 958.6636, 2006.852, 4603.122, 970.3028, 13.91028, 9.620313, 885.6123, 3.968618, 140.8842, 2.098975
256.1, 1006.146, 2239.789, 4584.359, 999.4866, 13.09421, 9.118461, 878.2981, 3.756137, 133.9061, 1.979674
256.2, 948.7343, 2154.205, 4421.158, 941.2583, 12.32602, 8.642788, 824.7464, 3.555033, 238.9682, 1.867154
256.3, 961.0414, 2217.801, 4460.042, 973.528, 11.60289, 8.19193, 950.6826, 3.364696, 227.132, 1.761029
256.4, 906.2037, 2191.356, 4375.686, 916.812, 10.92218, 7.764591, 897.814, 3.184549, 215.8821, 1.660936
256.5, 905.8987, 2195.227, 4322.611, 879.9773, 10.28141, 7.359544, 1056.524, 3.014048, 205.1894, 1.566532
256.6, 964.7046, 2162.328, 4406.123, 847.4791, 9.678238, 6.975627, 1101.763, 2.852675, 195.0263, 1.477494
256.7, 909.6578, 2227.341, 4354.869, 798.1065, 9.110447, 6.611738, 1211.767, 2.699942, 185.3666, 1.393517
256.8, 889.7897, 2110.358, 4251.856, 832.06, 8.575967, 6.266831, 1707.589, 2.555386, 176.1853, 1.314313
256.9, 869.8257, 1999.519, 4056.83, 783.5857, 8.072843, 5.939916, 2249.724, 2.41857, 167.4588, 1.23961
257, 824.3, 2121.619, 4091.518, 837.4696, 7.599235, 5.630055, 2257.424, 2.289079, 159.1645, 1.169153
257.1, 832.9572, 2010.188, 4037.805, 788.6802, 7.153412, 5.336359, 2225.353, 2.166522, 151.281, 1.102701
257.2, 812.733, 1904.611, 3852.596, 745.3548, 6.733745, 5.057983, 2142.526, 2.050525, 143.788, 1.040026
257.3, 766.3578, 1804.578, 3991.422, 720.435, 575.6621, 4.794129, 2028.496, 1.94074, 136.6662, 0.9809137
257.4, 805.9205, 1794.532, 3890.638, 678.4637, 838.921, 4.544039, 2163.922, 1.836832, 129.897, 0.9251608
257.5, 903.6792, 1748.782, 3712.18, 657.0082, 802.3295, 4.306995, 2080.111, 1.738488, 123.4632, 0.8725767
257.6, 868.4202, 1656.934, 3541.908, 618.7321, 755.2595, 4.082317, 1971.308, 1.645409, 117.348, 0.8229814
257.7, 818.8675, 1758.082, 3724.987, 585.5621, 826.76, 3.869359, 1851.113, 1.557313, 111.5357, 0.776205
257.8, 772.1423, 1665.745, 3554.127, 567.5316, 778.2567, 3.667511, 1754.196, 1.473934, 106.0113, 0.7320873
257.9, 778.0688, 1578.258, 3391.105, 575.2692, 732.5989, 3.476192, 1783.383, 1.395019, 100.7606, 0.6904771
258, 733.6716, 1570.246, 3452.269, 541.755, 689.6197, 3.294853, 1859.59, 1.32033, 95.76986, 0.6512319
258.1, 691.8077, 1487.775, 3293.918, 510.1934, 649.1619, 3.122974, 1746.207, 1.249639, 91.02634, 0.6142174
258.2, 781.8429, 1482.649, 3187.643, 480.4704, 624.217, 2.960062, 1639.737, 1.182733, 86.51778, 0.5793067
258.3, 769.8508, 1481.111, 3267.848, 452.4791, 587.5962, 2.805648, 1653.73, 1.119409, 82.23252, 0.5463802
258.4, 807.2681, 1491.232, 3356.712, 428.5966, 553.1238, 2.659289, 1731.762, 1.059476, 78.15952, 0.5153251
258.5, 761.2047, 1519.213, 3282.118, 581.2849, 551.4145, 2.520565, 1732.412, 1.002751, 74.28825, 0.4860352
258.6, 792.0372, 1466.655, 3354.498, 547.4203, 519.0648, 2.389077, 1641.63, 0.9490637, 70.60873, 0.4584101
258.7, 746.8429, 1470.611, 3341.296, 627.1151, 488.6129, 2.264449, 1638.309, 0.8982506, 67.11145, 0.4323551
258.8, 778.9644, 1452.367, 3188.036, 711.3774, 459.9476, 2.146322, 1588.474, 0.8501581, 63.7874, 0.407781
258.9, 848.2036, 1376.087, 3041.805, 709.2245, 432.9639, 2.034357, 1561.057, 0.8046404, 60.62799, 0.3846037
259, 799.9436, 1433.526, 3269.615, 667.9064, 407.5633, 1.928233, 1653.46, 0.7615598, 57.62506, 0.3627437
259.1, 759.3331, 1361.714, 3119.643, 720.8054, 383.6529, 1.827645, 1693.29, 0.7207857, 54.77087, 0.3421261
259.2, 770.1202, 1290.195, 2976.549, 678.8126, 450.5157, 1.732305, 1590.046, 0.6821947, 52.05806, 0.3226804
259.3, 830.1182, 1222.433, 3023.997, 639.2662, 424.0854, 1.641937, 1551.063, 0.6456698, 49.4796, 0.30434
259.4, 844.2905, 1158.229, 3011.382, 602.0237, 476.3256, 1.556284, 1495.326, 0.6111005, 47.02886, 0.287042
259.5, 858.8215, 1097.397, 2873.254, 566.9509, 455.7018, 1.475099, 1561.947, 0.578382, 44.69951, 0.2707272
259.6, 809.8165, 1039.76, 2741.462, 533.9214, 428.9673, 1.39815, 1466.711, 0.5474153, 155.1006, 0.2553397
259.7, 763.6077, 1156.85, 2806.472, 502.9832, 458.1435, 1.325214, 1538.284, 0.5181066, 183.0583, 0.2408268
259.8, 720.0357, 1096.091, 2716.585, 571.6735, 431.2657, 1.256083, 1444.492, 0.490367, 248.1368, 0.2271387
259.9, 678.9499, 1038.523, 2733.874, 577.0066, 405.9647, 1.190558, 1485.574, 0.4641127, 394.6349, 0.2142287
260, 640.2085, 983.978, 2630.333, 599.6423, 382.1481, 1.128452, 1416.907, 0.439264, 400.2672, 0.2020524
260.1, 603.6777, 977.7243, 2843.645, 686.7875, 359.7287, 1.069585, 1330.516, 0.4157457, 380.4419, 0.1905682
260.2, 664.4136, 926.3729, 3339.785, 646.7766, 338.6245, 1.013789, 1249.391, 0.3934866, 361.5984, 0.1797367
260.3, 626.5016, 877.7186, 3874.345, 609.0966, 318.7585, 0.9609042, 1173.213, 0.3724192, 343.6884, 0.1695209
260.4, 590.753, 918.1218, 4020.028, 573.6117, 313.7571, 0.9107779, 1101.68, 0.3524798, 341.3258, 0.1598857
260.5, 764.2612, 886.2055, 4294.512, 540.1942, 310.5492, 0.8632663, 1156.467, 0.3336079, 324.4198, 0.1507982
260.6, 747.9368, 949.1094, 4380.319, 508.7234, 292.3303, 0.8182333, 1172.754, 0.3157465, 338.8335, 0.1422271
260.7, 705.2589, 916.8561, 4285.987, 479.0861, 275.1802, 0.7755495, 1101.248, 0.2988414, 322.0509, 0.1341433
260.8, 685.2509, 963.7884, 4160.519, 451.1754, 259.0363, 0.7350923, 1243.994, 0.2828413, 306.0996, 0.1265189
260.9, 646.15, 913.1689, 4192.164, 482.521, 243.8394, 0.6967456, 1168.145, 0.2676979, 290.9384, 0.1193278
261, 609.2802, 865.2081, 4083.324, 454.4102, 229.5342, 0.6603993, 1128.848, 0.2533653, 317.8133, 0.1125455
261.1, 574.5142, 819.7662, 4096.721, 427.9371, 216.0681, 0.625949, 1060.02, 0.2398001, 302.0719, 0.1061487
261.2, 541.7319, 776.7109, 3973.835, 403.0062, 203.3921, 11.51707, 1079.26, 0.2269611, 287.1101, 0.1001154
261.3, 623.8366, 795.3375, 3822.149, 379.5278, 191.4597, 10.91627, 1062.911, 0.2148096, 466.8943, 0.09442507
261.4, 588.24, 841.1593, 3790.874, 375.9626, 180.2274, 10.34681, 998.1033, 0.2033086, 443.7689, 0.08905817
261.5, 554.6746, 796.9805, 3639.263, 354.0597, 236.7981, 9.807061, 937.2469, 0.1924234, 421.7888, 0.0839963
261.6, 607.2585, 755.122, 3602.278, 333.4328, 222.9059, 9.295467, 1059.047, 0.182121, 400.8975, 0.07922214
261.7, 572.6079, 756.5292, 3437.046, 314.0076, 209.8287, 8.810561, 1024.318, 0.1723702, 381.0409, 0.07471933
261.8, 589.0708, 780.337, 3503.416, 295.7141, 197.5188, 8.35095, 1023.654, 0.1631415, 362.1678, 0.07047246
261.9, 555.4579, 739.3527, 3560.281, 278.4863, 185.931, 7.915316, 1049.767, 0.1544069, 344.2296, 0.06646696
262, 523.7631, 700.5209, 3396.977, 265.5663, 175.023, 7.502406, 1071.954, 0.1461399, 327.1797, 0.06268913
262.1, 515.434, 711.9338, 3373.89, 254.9332, 164.755, 7.111037, 1048.387, 0.1383155, 310.9744, 0.05912602
262.2, 534.425, 674.5421, 3453.139, 240.0813, 155.0893, 6.740083, 984.4643, 0.1309101, 295.5717, 0.05576544
262.3, 503.9303, 704.4509, 3382.627, 226.0946, 145.9907, 6.388481, 957.8805, 0.1239011, 280.932, 0.05259585
262.4, 475.1757, 667.4521, 3466.376, 212.9227, 137.4259, 6.055221, 975.4377, 0.1172674, 267.0173, 0.04960642
262.5, 512.0601, 632.3967, 3439.617, 200.5182, 129.3636, 5.739345, 1643.183, 0.1109889, 253.7919, 0.04678691
262.6, 482.8416, 599.1823, 3479.781, 188.8364, 121.7743, 5.439947, 1881.421, 0.1050465, 241.2215, 0.04412765
262.7, 455.2903, 567.7125, 3320.169, 177.8351, 114.6301, 5.156167, 1849.01, 0.09942231, 229.2737, 0.04161953
262.8, 567.4115, 537.8954, 3203.774, 167.4748, 107.9052, 4.887191, 1885.404, 0.09409922, 217.9177, 0.03925397
262.9, 622.0869, 509.6444, 3188.649, 157.718, 101.5747, 4.632246, 1894.202, 0.08906113, 207.1242, 0.03702287
263, 586.5901, 482.8772, 3144.414, 148.5296, 95.61566, 4.390601, 1854.445, 0.08429277, 196.8652, 0.03491857
263.1, 553.1188, 578.1536, 3105.205, 139.8766, 90.0062, 4.161561, 1741.375, 0.07977971, 187.1145, 0.03293388
263.2, 600.2689, 547.7881, 3022.743, 131.7276, 84.72583, 3.94447, 1851.568, 0.07550829, 177.8466, 0.03106199
263.3, 566.017, 544.7599, 3535.679, 124.0534, 79.75524, 3.738703, 1806.803, 0.07146556, 169.0378, 0.0292965
263.4, 555.8572, 516.1484, 3686.909, 116.8263, 75.07626, 3.543671, 1868.207, 0.06763928, 160.6653, 0.02763135
263.5, 524.1396, 587.1674, 3517.795, 110.0202, 70.67178, 3.358812, 1815.258, 0.06401785, 152.7075, 0.02606084
263.6, 521.3204, 556.3286, 3460.325, 196.6655, 66.52569, 3.183597, 1806.399, 0.06059032, 145.1438, 0.02457961
263.7, 491.5735, 557.4691, 3514.939, 185.2082, 124.3565, 3.017522, 1713.14, 0.0573463, 137.9548, 0.02318256
263.8, 463.5239, 528.19, 3353.714, 298.868, 117.0609, 2.86011, 1715.795, 0.05427597, 131.1219, 0.02186491
263.9, 437.0749, 500.4488, 3218.477, 361.8867, 114.6371, 2.71091, 1633.647, 0.05137002, 124.6274, 0.02062216
264, 412.1351, 474.1645, 3233.397, 340.8038, 107.9117, 2.569493, 1536.76, 0.04861966, 118.4545, 0.01945004
264.1, 427.597, 449.2608, 3208.249, 320.9492, 101.5809, 2.435453, 1443.061, 0.04601655, 112.5874, 0.01834455
264.2, 403.198, 425.665, 3185.304, 302.2513, 95.62144, 2.308406, 1355.074, 0.04355282, 107.0109, 0.01730189
264.3, 380.1912, 403.3085, 3083.539, 284.6427, 90.01163, 2.187986, 1438.475, 0.04122099, 101.7107, 0.01631849
264.4, 358.4972, 382.1262, 3113.874, 268.0599, 84.73094, 2.073848, 1350.768, 0.03901401, 96.6729, 0.01539098
264.5, 338.0411, 362.0564, 3066.576, 252.4432, 79.76005, 1.965663, 1351.206, 0.03692519, 178.8213, 0.01451619
264.6, 397.4894, 343.0407, 3075.731, 237.7363, 75.08079, 1.863123, 1276.317, 0.03494821, 169.9642, 0.01369112
264.7, 389.4184, 325.0237, 3092.11, 223.8863, 70.67604, 1.765931, 1198.497, 0.03307707, 161.5459, 0.01291295
264.8, 367.1979, 307.953, 3047.845, 221.1664, 66.52971, 1.67381, 1271.014, 0.03130612, 153.5444, 0.01217901
264.9, 346.2453, 291.7789, 2908.045, 208.2817, 62.62663, 1.586494, 1193.517, 0.02962998, 145.9393, 0.01148678
265, 425.061, 276.4543, 2931.335, 196.1476, 58.95252, 1.503734, 1120.746, 0.02804358, 138.7109, 0.0108339
265.1, 400.8067, 261.9346, 2796.879, 184.7204, 55.49397, 1.42529, 1105.143, 0.02654213, 131.8405, 0.01021812
265.2, 377.9363, 248.1774, 2668.59, 207.8958, 52.23832, 1.350939, 1037.76, 0.02512105, 125.3104, 0.009637349
265.3, 356.371, 235.1428, 2730.348, 234.5128, 49.17366, 1.280466, 974.4861, 0.02377607, 119.1038, 0.009089584
265.4, 362.1479, 222.7928, 2605.111, 243.835, 46.2888, 1.213669, 915.0696, 0.02250309, 163.2019, 0.008572953
265.5, 341.4835, 211.0914, 2689.603, 250.5191, 43.57319, 1.150357, 934.0797, 0.02129827, 155.1185, 0.008085686
265.6, 324.5945, 200.0046, 2566.235, 235.9243, 41.01689, 1.090348, 877.1268, 0.02015796, 200.6859, 0.007626113
265.7, 306.0728, 189.5001, 2448.525, 222.1798, 38.61056, 330.6911, 823.6465, 0.01907869, 261.6619, 0.007192662
