 , C00, C01, C02, C03, C04, C05, C06, C09, C10, C11, C14, C15, C16, C17, C18, C21, C29, C32, C33, C34, C37, C39, C53, C58, C67, C68, C71, C75
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
96.09999999999999, 0.5990008, 107.1187, 149.3143, 35.62978, 366.2354, 106.1063, 49.18828, 3.505033, 604.4149, 1322.799, 967.4852, 900.9061, 553.9105, 608.821, 172.3725, 16.38283, 10.04764, 762.6472, 683.3796, 449.3473, 758.7422, 2552.478, 1433.615, 814.8506, 446.9855, 242.3527, 825.3607, 378.7749
96.2, 0.5555254, 101.0212, 142.2012, 34.00618, 344.1838, 101.2298, 46.06553, 3.340717, 572.7093, 1289.677, 997.2665, 905.7512, 611.9811, 578.4241, 161.4839, 15.57016, 9.500503, 727.2662, 768.4706, 475.8636, 721.529, 2617.016, 1475.481, 774.2231, 424.5293, 336.0436, 839.2564, 357.6498
96.3, 0.5152054, 95.27081, 135.4269, 32.45655, 323.4599, 96.57751, 43.14103, 3.184104, 542.6669, 1313.193, 951.809, 932.4277, 580.983, 549.5449, 151.2831, 14.7978, 8.983163, 731.2108, 727.4825, 451.9993, 686.1409, 2804.803, 1441.904, 770.688, 403.2014, 340.4839, 801.9185, 355.1476
96.40000000000001, 0.4778119, 89.84772, 128.9753, 30.97755, 303.9839, 92.139, 40.4022, 3.034833, 514.2004, 1271.344, 908.4235, 887.4812, 647.0494, 522.1075, 190.8331, 14.06376, 8.493995, 697.2881, 688.6805, 429.3318, 652.4885, 2736.208, 1365.899, 732.2625, 382.9449, 354.714, 766.2416, 386.328
96.5, 0.4431324, 84.73332, 210.228, 29.56594, 285.6806, 87.90447, 37.83724, 2.89256, 487.2271, 1266.782, 867.0157, 844.7013, 614.2749, 496.0401, 178.7784, 13.36613, 8.031464, 698.7767, 792.4561, 407.8011, 743.6852, 2739.63, 1418.855, 874.7783, 363.7061, 333.565, 732.152, 628.6544
96.59999999999999, 0.4109699, 79.91006, 251.479, 28.21865, 268.4793, 83.86456, 35.43512, 2.756956, 461.6688, 1265.405, 912.2232, 912.262, 641.7054, 471.2741, 167.4851, 12.7031, 7.594119, 678.9742, 858.2608, 387.3501, 720.0582, 2711.898, 1438.268, 850.247, 345.4338, 461.2668, 759.6483, 614.7508
96.7, 0.3811418, 75.36134, 239.4988, 26.93276, 252.3138, 80.01031, 33.1855, 2.62771, 553.3141, 1299.92, 892.8205, 937.443, 683.7788, 447.7446, 156.9052, 12.07297, 7.18059, 665.0864, 833.985, 367.9248, 782.8218, 2771.45, 1402.363, 807.8547, 328.0796, 474.3383, 842.6717, 632.9044
96.8, 0.3534786, 71.07156, 228.0894, 25.70547, 237.1216, 76.33319, 31.0787, 2.504523, 524.2891, 1232.575, 852.1238, 892.2548, 741.1212, 425.3898, 146.9937, 11.47409, 6.789578, 709.0103, 789.5026, 349.4736, 803.2799, 2852.44, 1360.759, 842.285, 311.5971, 504.6247, 805.1818, 630.2836
96.90000000000001, 0.3278231, 78.45657, 217.2235, 24.5341, 222.8441, 72.82507, 29.10564, 2.387111, 552.1365, 1168.719, 1018.144, 849.2448, 774.0853, 404.1512, 137.7082, 10.90492, 6.419859, 692.151, 764.1479, 389.1794, 763.8823, 2843.195, 1420.205, 834.0364, 295.9428, 474.5376, 769.3598, 631.5162
97, 0.3040298, 73.9906, 296.2754, 23.41611, 209.4263, 69.47816, 27.25785, 2.275203, 523.1732, 1108.171, 971.735, 808.308, 943.4894, 383.973, 129.0093, 10.36398, 6.070273, 757.2488, 772.5256, 369.6623, 825.1424, 2770.216, 1345.344, 852.8864, 281.0749, 532.7619, 735.1315, 623.3823
97.09999999999999, 0.2819633, 69.77884, 282.1611, 22.34906, 196.8164, 66.28509, 25.52737, 2.168541, 495.7293, 1183.253, 927.4413, 769.3445, 895.6996, 364.8022, 120.8599, 9.849877, 5.739723, 722.1183, 731.3212, 351.1239, 917.4756, 2721.764, 1274.429, 810.3625, 266.9539, 500.9972, 702.426, 619.9473
97.2, 0.2614985, 65.80682, 268.7193, 21.33064, 184.9658, 63.23875, 23.90675, 2.06688, 541.1431, 1121.952, 885.1666, 767.3646, 850.3305, 346.5886, 134.8289, 9.361276, 5.427172, 688.6175, 705.2022, 333.5153, 872.4772, 2743.083, 1207.252, 769.9588, 253.5424, 587.0852, 671.1755, 585.3715
97.3, 0.2425189, 62.06091, 255.9178, 20.35863, 173.8288, 60.33242, 22.38902, 1.969984, 512.7565, 1063.827, 844.8188, 730.3748, 807.2594, 382.0883, 126.3119, 8.896911, 5.131641, 656.6709, 667.5886, 335.5439, 829.6857, 2666.709, 1277.469, 822.129, 240.8047, 643.9183, 757.3428, 552.7241
97.40000000000001, 0.2249169, 58.52822, 243.7262, 19.43091, 163.3623, 57.55967, 20.96764, 1.877631, 675.6732, 1092.885, 806.3102, 717.0145, 766.3699, 363.0116, 222.0462, 8.455581, 4.852203, 626.2064, 682.0679, 407.8521, 921.915, 2617.51, 1210.132, 825.0187, 228.7069, 658.355, 723.6491, 631.5358
97.5, 0.2085925, 55.19662, 232.1153, 18.54547, 153.526, 54.91434, 19.63649, 1.789608, 640.2297, 1036.265, 769.5569, 743.2138, 727.5516, 344.8873, 208.0197, 8.036142, 4.587982, 597.1552, 645.6882, 387.3986, 969.2537, 2505.91, 1146.344, 792.8782, 217.2169, 619.1021, 691.4545, 696.3325
97.59999999999999, 0.1934529, 52.05467, 221.0576, 17.70037, 144.2819, 52.39058, 18.38986, 1.705711, 606.6453, 1030.86, 734.4789, 740.5504, 873.013, 327.668, 194.8793, 7.63751, 4.338148, 569.4517, 736.3829, 367.9708, 1370.707, 2433.643, 1085.919, 803.218, 206.3041, 732.2819, 700.9272, 678.1174
97.7, 0.1794121, 49.09157, 210.5267, 16.89379, 135.5945, 49.98281, 17.22236, 1.625747, 574.8228, 1082.299, 700.9998, 878.7071, 828.793, 384.1656, 182.569, 7.258652, 4.101919, 640.092, 697.1063, 349.5173, 1332.256, 2515.114, 1157.293, 763.1706, 195.9395, 688.6213, 669.7435, 727.1257
97.8, 0.1663904, 46.29713, 200.4974, 16.12396, 127.4301, 47.6857, 16.12899, 1.549532, 544.6694, 1026.228, 669.0467, 928.1144, 947.576, 364.9852, 273.4574, 6.898588, 3.878554, 645.8225, 808.9527, 331.9892, 1375.023, 2509.467, 1157.507, 864.0797, 186.0957, 736.7048, 864.9415, 686.5723
97.90000000000001, 0.1543138, 43.66177, 190.946, 15.38921, 119.7574, 45.49416, 15.10503, 1.47689, 516.0979, 1019.797, 638.5501, 883.3759, 899.5792, 346.7624, 256.1833, 6.556384, 3.667351, 615.8613, 839.4532, 315.3402, 1327.066, 2451.81, 1096.493, 845.1076, 176.7464, 750.6912, 826.4608, 648.2807
98, 0.1431137, 41.17641, 181.8495, 14.68794, 112.5466, 43.40334, 14.14608, 1.407653, 489.0251, 966.9647, 609.4437, 840.7939, 854.0135, 329.4494, 240.0005, 6.231155, 3.46765, 654.8242, 794.679, 299.5261, 1374.274, 2414.362, 1038.695, 802.9716, 503.601, 858.0127, 789.6921, 680.423
98.09999999999999, 0.1327266, 38.83253, 173.1864, 14.01863, 105.77, 41.40861, 13.24801, 1.341662, 463.3725, 1005.72, 581.6639, 800.2645, 810.7559, 313.0009, 224.8399, 5.92206, 3.278823, 646.1342, 752.293, 284.505, 1306.872, 2311.423, 983.944, 789.3883, 478.3006, 827.6831, 885.3253, 799.824
98.2, 0.1230933, 36.62207, 164.936, 13.37981, 99.40142, 39.50555, 12.40695, 1.278765, 439.0655, 953.6161, 555.1505, 847.7941, 769.6893, 297.3736, 282.5909, 5.628296, 3.100278, 651.9327, 865.8947, 270.2372, 1365.051, 2290.733, 1030.466, 810.5386, 454.2712, 1037.435, 869.9282, 755.2161
98.3, 0.1141592, 34.53743, 157.0786, 12.77011, 93.41631, 37.68995, 11.61929, 1.218816, 416.0336, 904.212, 529.8455, 851.2928, 763.8007, 282.5265, 264.7399, 30.2763, 2.931456, 697.3167, 827.6561, 256.685, 1442.298, 2213.211, 1022.205, 862.0032, 431.449, 975.5803, 848.4244, 713.0961
98.40000000000001, 0.1058735, 32.57146, 149.5956, 12.18819, 87.79156, 35.9578, 10.88163, 1.161678, 394.2099, 857.3673, 505.694, 885.6664, 856.0411, 268.4207, 984.5422, 28.77445, 2.771827, 664.9666, 903.5851, 243.8124, 1465.379, 2118.848, 1068.57, 819.0248, 409.7734, 1205.62, 962.3594, 761.7546
98.5, 0.09818925, 143.4655, 142.469, 11.63279, 82.5055, 34.30525, 10.1908, 1.107219, 373.5309, 858.4845, 482.6434, 842.9741, 952.7415, 255.0191, 1805.498, 111.5868, 2.62089, 634.1172, 892.2953, 231.5854, 1490.77, 2117.35, 1012.244, 778.1893, 389.1868, 1868.013, 1140.416, 719.27
98.59999999999999, 0.09106269, 135.299, 135.6819, 11.1027, 77.53772, 32.72865, 9.543833, 1.055312, 353.9368, 863.9667, 460.6435, 970.0534, 904.483, 242.2867, 2349.865, 106.0516, 2.478172, 604.699, 844.7028, 219.9715, 1417.654, 2301.972, 958.8876, 739.3897, 369.6344, 2327.551, 1523.362, 679.1547
98.7, 0.08445337, 127.5974, 129.2182, 10.59676, 72.86906, 31.2245, 8.937937, 1.005839, 335.3704, 821.0315, 439.6464, 923.2932, 858.6689, 230.1899, 2557.798, 100.7909, 2.343226, 630.8964, 799.6486, 288.7311, 1400.291, 2221.376, 908.3433, 723.8093, 351.0643, 2589.434, 1681.531, 953.1458
98.8, 0.07832375, 120.3342, 203.9777, 10.11388, 68.4815, 29.78948, 8.370506, 0.9586853, 317.778, 781.6528, 419.6064, 878.787, 815.1755, 218.6971, 2514.488, 95.79118, 2.215628, 601.6276, 930.0008, 274.2515, 1370.249, 2148.426, 860.4632, 696.6442, 333.4272, 2467.521, 1644.545, 899.9868
98.90000000000001, 0.07263903, 113.4844, 218.9349, 9.653004, 64.35812, 28.42042, 7.839099, 0.9137421, 301.1084, 873.3606, 400.4799, 836.4263, 773.885, 207.7782, 2355.65, 91.03947, 2.094979, 573.7166, 880.3971, 260.4979, 1335.096, 2056.825, 913.6169, 696.2054, 316.6761, 2320.4, 1634.491, 1083.879
99, 0.0673669, 141.9955, 208.5051, 9.213128, 60.48302, 27.11427, 7.341429, 0.8709058, 285.3133, 917.7875, 382.2251, 796.1074, 734.686, 197.4043, 2206.846, 86.52346, 1.980899, 547.1005, 833.4391, 388.9425, 1269.615, 1969.13, 865.4589, 661.4935, 300.7666, 2182.052, 1561.774, 1104.419
99.09999999999999, 0.06247742, 133.9127, 363.4944, 8.793297, 56.84124, 25.86815, 6.875354, 0.8300776, 270.3467, 870.2396, 364.8025, 757.7321, 697.4726, 187.5485, 2273.512, 82.23148, 1.873031, 595.3822, 869.0128, 369.4373, 1284.757, 1918.215, 819.8393, 655.2026, 285.6563, 2051.952, 1635.031, 1042.823
99.2, 0.05794282, 126.29, 346.1779, 8.392596, 53.41874, 24.6793, 6.438868, 0.7911636, 256.1652, 867.7185, 348.174, 721.2066, 662.144, 178.1846, 2129.896, 78.15239, 1.771037, 567.761, 822.662, 350.9103, 1315.476, 1901.87, 776.6244, 662.5895, 271.3052, 2006.509, 1633.611, 1022.909
99.3, 0.05373733, 119.1012, 329.6864, 8.010156, 50.20232, 23.54509, 6.030092, 0.7540737, 242.7276, 861.8465, 332.3035, 686.4418, 628.605, 169.2883, 2029.147, 74.27565, 1.674597, 541.4212, 778.7835, 333.3123, 1320.241, 1978.806, 735.6874, 629.5536, 257.6751, 1886.875, 1560.933, 1110.526
99.40000000000001, 0.04983709, 112.3216, 313.9805, 7.645142, 47.17956, 22.463, 5.647268, 0.7187227, 229.995, 817.1967, 317.1564, 653.3527, 652.7294, 160.8362, 1987.071, 70.59122, 1.583409, 604.5615, 737.2453, 316.597, 1255.489, 2031.531, 696.9083, 598.1649, 244.7298, 1774.375, 1598.879, 1048.59
99.5, 0.04621992, 105.9279, 299.0228, 7.296762, 255.3737, 21.43065, 5.288748, 0.6850289, 217.9302, 774.86, 302.6997, 621.8587, 698.9236, 152.8061, 1861.549, 67.08955, 1.497186, 636.3561, 697.9227, 300.7198, 1234.68, 1944.914, 720.7966, 568.3412, 232.4348, 1724.741, 1527.745, 990.1078
99.59999999999999, 0.04286528, 99.8982, 284.7777, 6.964257, 321.6349, 20.44574, 4.952988, 0.6529147, 206.4983, 750.7189, 288.902, 591.8828, 663.5215, 145.1769, 1892.619, 63.76158, 1.415659, 659.3256, 740.3336, 285.6389, 1261.028, 1861.991, 956.1359, 540.0044, 220.7574, 1621.908, 1492.844, 934.8874
99.7, 0.03975413, 117.64, 271.2112, 6.646904, 302.2688, 19.50609, 4.638545, 0.622306, 195.6661, 739.8444, 275.7333, 563.3519, 805.4177, 137.9286, 1773.064, 60.59869, 1.33857, 654.4857, 700.8462, 271.3143, 1237.933, 1806.921, 999.4951, 513.0804, 355.3424, 1525.205, 1452.916, 882.7467
99.8, 0.03686878, 110.9436, 258.291, 6.344012, 284.0687, 18.60963, 4.344064, 0.5931323, 185.4021, 701.5151, 263.1648, 631.79, 764.6215, 131.0421, 1898.168, 57.5927, 1.26568, 687.0918, 663.465, 257.7081, 1177.218, 1873.871, 946.8103, 487.4989, 375.6155, 1519.648, 1467.87, 833.514
99.90000000000001, 0.03419285, 104.6283, 245.9863, 6.054923, 384.8649, 17.75437, 4.068278, 0.5653262, 175.6765, 665.1716, 251.1692, 693.4592, 753.4368, 124.4995, 2347.889, 54.73582, 1.196759, 677.0861, 669.5613, 244.7842, 1119.48, 1825.151, 896.9026, 463.1928, 356.7449, 2004.88, 1734.039, 787.0272
100, 0.03171114, 98.6726, 234.2678, 5.779007, 361.6916, 16.93841, 3.810001, 0.5388236, 166.4611, 630.711, 239.7203, 704.5688, 715.2736, 118.2836, 2595.105, 52.02065, 1.131591, 645.6745, 672.6505, 232.5084, 1064.574, 2082.32, 849.6255, 483.2104, 338.8224, 2356.29, 1690.242, 913.0197
100.1, 0.02940954, 93.05587, 223.1075, 5.515665, 339.9136, 16.15995, 3.568121, 0.5135635, 157.7291, 723.9536, 228.7934, 670.606, 679.0434, 112.378, 2474.223, 49.44017, 1.069971, 615.7201, 636.7732, 220.8482, 1062.9, 2023.067, 804.8406, 459.1181, 392.628, 2411.809, 1721.061, 1258.117
100.2, 0.027275, 87.75886, 212.4789, 5.264323, 319.4469, 15.41727, 8.712819, 0.4894876, 149.4552, 738.3094, 333.8478, 638.2803, 644.6484, 106.7673, 2370.527, 46.9877, 1.011707, 587.1554, 602.8094, 209.7728, 1098.834, 2026.209, 762.4163, 436.2271, 423.1053, 2281.654, 1724.975, 1272.35
100.3, 0.02529539, 110.7904, 202.3566, 5.024434, 300.2125, 14.70873, 8.15968, 0.4665404, 141.6152, 768.6326, 407.4996, 607.5128, 639.5329, 101.4367, 2325.244, 44.65688, 0.9566157, 651.2819, 650.7828, 199.2529, 1044.941, 2022.664, 722.2282, 476.4574, 401.8488, 2198.072, 1660.661, 1490.26
100.4, 0.02345945, 104.4839, 192.7166, 4.795476, 282.1362, 14.03274, 7.641658, 0.4446689, 312.4761, 751.8455, 388.9249, 578.2285, 701.1072, 96.37219, 2366.872, 42.44168, 0.9045242, 672.8174, 616.0718, 189.2605, 993.6907, 1999.59, 684.1585, 452.7018, 381.6603, 2112.683, 1647.98, 1407.145
100.5, 0.02175677, 130.4141, 183.5358, 4.576952, 265.1484, 13.38783, 7.156522, 0.4238228, 592.7411, 1123.857, 371.1969, 550.3557, 665.5945, 229.3791, 2217.359, 40.33637, 0.8552693, 641.6038, 779.0633, 179.7692, 944.9543, 1914.336, 784.7288, 430.1307, 415.7978, 1986.719, 1574.662, 1328.665
100.6, 0.02017767, 166.536, 174.7924, 4.368386, 249.1834, 12.77255, 6.702186, 0.403954, 672.5486, 1920.687, 354.2769, 523.8265, 684.6861, 217.9268, 2180.632, 38.33549, 0.8086966, 611.8383, 737.5102, 170.7538, 898.6082, 1919.206, 779.5603, 408.6849, 428.7246, 1868.265, 1593.418, 1254.563
100.7, 0.01871317, 208.9922, 166.4654, 4.169323, 234.1797, 12.18555, 20.19092, 0.3850166, 739.2379, 2580.219, 468.4436, 498.5762, 736.5428, 293.6637, 2042.884, 36.43386, 0.7646599, 647.6921, 730.7349, 162.1906, 854.5351, 1907.988, 766.02, 506.8243, 542.4302, 1781.484, 1695.114, 1184.593
100.8, 0.01735497, 197.0957, 158.5352, 3.979332, 220.0794, 11.62552, 18.90909, 0.366967, 700.4599, 2665.509, 447.091, 474.5429, 834.3858, 279.0018, 1945.306, 34.62656, 0.7230211, 664.6781, 691.7595, 154.0569, 812.6237, 1826.639, 725.642, 481.5547, 692.8551, 1751.297, 1619.699, 1118.526
100.9, 0.01609535, 185.8765, 150.9828, 3.797999, 206.828, 11.09124, 86.22158, 0.3497636, 912.9434, 2527.417, 426.7116, 635.8962, 1013.735, 345.9719, 1961.31, 32.90892, 0.6836498, 678.2775, 684.8414, 146.331, 873.2332, 1868.296, 733.4783, 482.7271, 790.6702, 1768.965, 1572.404, 1056.143
101, 0.01492715, 175.2958, 143.7901, 3.624928, 194.3746, 10.5815, 80.74775, 0.3333666, 1123.122, 2627.688, 407.2612, 625.4257, 1077.927, 754.4847, 1837.416, 31.27647, 276.7404, 646.8106, 648.3138, 138.9926, 848.4346, 1833.361, 694.8156, 612.8181, 867.0513, 1796.719, 1567.172, 997.2399
101.1, 0.01384374, 165.3175, 136.9401, 3.459744, 182.671, 10.0952, 75.62143, 0.3177384, 1232.184, 2673.936, 424.0057, 595.2778, 1023.327, 890.0582, 1810.076, 29.72501, 321.309, 616.8035, 613.7345, 132.0222, 872.8027, 1755.193, 658.1909, 650.7986, 823.4915, 1717.121, 1559.139, 941.6218
101.2, 0.01283897, 155.9071, 130.4164, 3.302088, 171.6721, 9.631243, 70.82056, 0.3028428, 1395.014, 2645.289, 404.6786, 705.7074, 1199.741, 1074.169, 1740.147, 28.2505, 303.8125, 632.6429, 580.9996, 125.4014, 877.6819, 1768.508, 694.0598, 635.0562, 782.12, 1802.041, 1489.774, 889.1055
101.3, 0.01190712, 147.0324, 124.2035, 3.151616, 161.3355, 9.18861, 66.32447, 0.2886455, 1321.836, 2532.617, 386.2325, 671.6897, 1452.369, 1142.607, 1736.204, 26.84914, 287.2687, 660.52, 600.1538, 119.1126, 1097.771, 1693.105, 657.4749, 603.3931, 742.827, 1694.598, 1494.658, 839.5182
101.4, 12.39003, 138.6629, 118.2866, 3.008, 151.6212, 8.766319, 62.11382, 0.2751138, 1419.048, 2559.24, 440.2286, 671.3611, 1409.201, 1085.56, 1626.53, 25.51729, 271.6258, 660.5732, 568.1432, 113.1392, 1070.986, 1707.813, 673.3533, 573.3087, 763.4479, 1636.202, 1592.627, 792.6965
101.5, 11.49077, 130.7698, 112.6516, 2.870929, 142.4919, 8.363437, 58.17049, 0.2622164, 1403.404, 2426.653, 420.1621, 638.999, 1479.239, 1187.688, 1545.551, 24.25151, 256.8347, 629.9277, 584.7802, 107.4653, 1118.692, 1686.886, 785.3036, 566.7753, 808.2868, 1538.647, 1543.183, 748.4861
101.6, 10.65677, 123.326, 107.285, 2.740104, 133.9122, 7.97907, 54.4775, 0.2499237, 1415.837, 2500.51, 401.0102, 646.2151, 1736.344, 1157.056, 1447.92, 23.04851, 287.6333, 615.7036, 553.5896, 102.076, 1140.729, 1614.964, 743.9092, 669.1832, 848.4977, 1524.965, 1474.528, 706.7415
101.7, 9.883301, 116.3059, 102.174, 2.615241, 125.8492, 7.612367, 63.30556, 0.2382073, 1387.332, 2457.491, 382.7313, 645.1682, 1648.394, 1099.287, 1356.457, 21.9052, 271.9706, 642.4561, 524.0626, 96.95693, 1184.726, 1573.217, 704.6967, 635.8185, 843.5156, 1535.448, 1408.927, 667.325
101.8, 9.165972, 109.6855, 97.30658, 2.496068, 118.2716, 7.262517, 59.28657, 0.2270401, 1314.557, 2407.538, 428.8329, 654.4448, 1621.797, 1117.546, 1362.381, 20.81859, 257.1607, 676.7814, 564.1274, 92.0946, 1324.025, 1666.43, 667.5511, 693.9825, 903.4188, 1443.901, 1548.194, 630.1069
101.9, 8.500707, 103.4419, 92.67101, 2.382325, 111.1503, 6.928746, 55.52272, 0.2163965, 1448.169, 2385.722, 409.2857, 622.8981, 1625.552, 1307.973, 1379.743, 19.78589, 277.5354, 699.8086, 558.2944, 87.47612, 1292.776, 1742.007, 760.2661, 659.3815, 1004.799, 1398.002, 1579.198, 594.9645
102, 7.883727, 97.55364, 88.25626, 2.273765, 238.2167, 6.610315, 51.99783, 0.2062518, 1385.146, 2326.956, 390.6296, 592.8721, 1666.129, 1325.457, 1292.586, 18.80441, 262.4225, 667.3428, 536.6544, 83.08925, 1313.228, 1701.442, 743.6403, 626.5056, 1059.645, 1314.65, 1508.94, 561.782
102.1, 7.311527, 92.0006, 84.05183, 2.170152, 223.8733, 6.306518, 48.69672, 0.1965827, 1453.013, 2283.214, 372.8239, 657.2657, 1633.795, 1288.252, 1322.862, 17.87162, 248.1326, 636.3832, 518.4647, 78.92237, 1248.819, 1640.035, 704.4419, 629.4011, 1070.62, 1236.267, 1536.056, 530.4503
102.2, 6.780857, 86.76366, 80.0477, 2.071261, 210.3936, 6.016683, 45.60518, 0.1873669, 1460.142, 2353.484, 355.8298, 625.5831, 1677.244, 1260.595, 1239.298, 16.9851, 314.5879, 606.8599, 490.8112, 179.2187, 1228.758, 1601.317, 685.1284, 598.0199, 1170.991, 1162.557, 1521.916, 500.8659
102.3, 6.288703, 81.82482, 76.23431, 1.976876, 197.7254, 5.740168, 42.7099, 0.1785831, 1556.81, 2328.716, 339.6103, 595.4277, 1646.233, 1197.657, 1239.928, 16.14255, 297.4573, 701.6387, 464.6327, 170.231, 1168.493, 1572.576, 747.2318, 568.2034, 1112.161, 1135.123, 1454.207, 472.9315
102.4, 5.83227, 77.16711, 72.60259, 1.886792, 185.8201, 5.476361, 39.99844, 0.1702111, 1475.145, 2261.464, 540.3511, 566.7258, 1620.686, 1137.861, 1194.432, 15.3418, 376.9827, 669.088, 462.2843, 176.0834, 1192.786, 1619.703, 805.2107, 539.8735, 1090.04, 1297.06, 1633.267, 446.5551
102.5, 5.408965, 104.0756, 69.14388, 1.800813, 174.6316, 5.224678, 37.45911, 0.1622316, 1397.764, 2164.454, 515.7208, 539.4075, 1551.933, 1199.353, 1118.981, 14.58078, 356.4545, 682.9982, 484.1922, 246.7846, 1134.285, 1731.687, 1122.304, 512.9561, 1121.432, 1394.5, 1560.604, 421.6498
102.6, 90.52354, 98.15135, 65.84995, 1.718752, 281.0246, 4.984562, 35.081, 0.1546262, 1324.442, 2259.148, 492.2131, 513.4061, 1615.692, 1139.473, 1048.296, 13.8575, 337.0442, 651.3123, 458.3667, 234.4085, 1174.867, 1657.855, 1368.757, 587.1666, 1065.093, 1343.248, 1633.999, 398.1335
102.7, 97.85284, 95.76856, 62.71292, 1.640431, 264.1036, 4.755481, 32.85386, 0.1473773, 1254.966, 2164.696, 469.777, 488.658, 1569.891, 1130.447, 982.0762, 13.1701, 318.6908, 621.0963, 491.6978, 222.653, 1257.753, 1611.515, 1351.308, 557.8912, 1011.583, 1456.348, 1734.717, 375.9288
102.8, 200.133, 90.31714, 59.72535, 1.565678, 355.3827, 4.536929, 30.76811, 0.1404682, 1306.751, 2250.476, 448.3636, 465.1029, 1622.081, 1074.006, 1033.628, 50.26913, 301.3369, 657.878, 465.472, 211.4871, 1274.165, 1549.152, 1333.41, 679.6252, 960.7625, 1369.516, 1823.296, 354.9624
102.9, 216.5908, 85.17603, 56.8801, 1.494332, 396.7861, 4.32842, 28.81478, 0.1338831, 1378.094, 2232.677, 427.9262, 493.8629, 1539.919, 1020.384, 968.3346, 47.77554, 284.9279, 627.3575, 440.645, 200.8812, 1506.589, 1700.915, 1334.522, 645.74, 1048.506, 1287.862, 1840.549, 335.1654
103, 200.8707, 80.32756, 54.17039, 1.426237, 414.1351, 4.129495, 26.98545, 0.1276066, 1357.996, 2117.008, 408.4204, 470.0569, 1461.919, 1152.606, 907.1658, 45.40564, 346.3875, 598.2529, 417.1422, 233.5425, 1577.741, 1628.395, 1388.255, 613.5442, 1106.294, 1211.076, 1758.664, 316.4725
103.1, 186.2915, 75.75508, 51.58978, 1.361245, 389.1994, 3.939711, 25.27227, 0.1216244, 1286.76, 2174.773, 389.8038, 510.942, 1387.87, 1175.734, 887.4781, 43.1533, 327.5254, 622.1966, 394.893, 221.8305, 1500.359, 1575.108, 1416.993, 582.9536, 1160.766, 1138.868, 1680.422, 298.8222
103.2, 191.6971, 71.44288, 49.1321, 1.299215, 411.8625, 3.75865, 23.66784, 0.1159227, 1246.894, 2062.104, 372.0357, 537.2703, 1317.571, 1117.033, 869.2943, 41.01268, 423.5508, 593.3314, 373.8304, 210.7059, 1447.508, 1507.952, 1355.591, 553.8883, 1281.851, 1070.966, 1750.259, 282.1562
103.3, 177.7837, 87.52579, 46.7915, 1.240011, 430.8759, 3.585909, 22.16527, 0.1104882, 1273.969, 2079.579, 355.0775, 511.3719, 1250.833, 1090.235, 814.3818, 38.97825, 400.4868, 625.0256, 353.8914, 200.1391, 1376.513, 1665.994, 1313.917, 526.2722, 1217.452, 1007.112, 1672.391, 266.4198
103.4, 190.4421, 82.54356, 44.5624, 1.183505, 442.2644, 3.421108, 20.7581, 0.1053085, 1207.141, 1972.801, 338.8924, 486.7218, 1187.475, 1035.802, 762.938, 37.04474, 378.6787, 596.0292, 335.0157, 190.1022, 1393.323, 1594.962, 1244.658, 500.0329, 1327.178, 947.0653, 1635.029, 251.561
103.5, 176.6199, 160.5681, 42.4395, 1.129574, 415.635, 3.26388, 19.44026, 0.1003716, 1175.967, 1870.596, 323.4449, 522.4445, 1127.327, 984.0875, 730.5146, 35.20714, 358.0582, 568.378, 317.1469, 205.7211, 1324.987, 1589.187, 1264.885, 475.1019, 1260.502, 890.5987, 1624.621, 237.5309
103.6, 163.8008, 151.4281, 40.41773, 1.078101, 449.2945, 3.113879, 18.20608, 0.0956662, 1114.28, 1804.584, 308.7016, 497.2607, 1070.226, 1066.451, 792.1748, 33.46069, 338.5605, 542.0096, 300.2312, 195.4043, 1304.055, 1537.118, 1198.211, 451.4139, 1197.176, 837.4988, 1664.469, 224.2833
103.7, 151.9122, 142.8083, 38.49228, 1.028973, 422.2418, 2.970771, 17.05025, 0.09118136, 1055.829, 1711.093, 294.6304, 473.2909, 1016.016, 1013.206, 845.0358, 31.80088, 320.1245, 551.8114, 284.2177, 207.8755, 1240.096, 1495.104, 1159.474, 428.907, 1137.031, 787.5648, 1615.405, 211.7745
103.8, 140.8864, 134.6793, 36.65855, 0.9820839, 449.0048, 2.83424, 15.96781, 207.3345, 1089.505, 1786.401, 281.2005, 450.4765, 1042.006, 962.6188, 799.2186, 30.2234, 302.6925, 526.2115, 269.0583, 197.4507, 1371.33, 1489.45, 1098.357, 407.5222, 1079.907, 740.6081, 1543.537, 199.9634
103.9, 130.6609, 127.0129, 34.91217, 0.9373315, 469.3626, 2.703984, 14.95408, 232.03, 1032.354, 1735.892, 268.3828, 428.7619, 989.2258, 936.9299, 810.6785, 28.72417, 286.2097, 501.7993, 254.7074, 246.0091, 1325.586, 1523.164, 1086.375, 387.2037, 1146.557, 696.451, 1538.368, 188.811
