 , C001, C002, C003, C004, C006, C007, C008, C009, C010, C015, C016, C017, C018, C019, C023, C024, C026, C027, C028, C030, C032, C034, C035, C036, C037, C039, C040, C043, C045, C048, C049, C052, C055, C059, C061, C062, C063, C065, C071, C073, C074, C077, C079, C080, C082, C083, C084, C088, C089, C093, C095, C096, C099, C100, C102, C103, C106, C108, C109, C111, C112, C114, C117
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
3.5, 514.0785, 320.3288, 203.8208, 86.44425, 720.8815, 373.2667, 427.6627, 710.7213, 237.411, -1.907349e-06, 964.4288, 776.3224, 409.4002, 472.709, 129.9571, 157.7454, 751.4213, 487.7806, 109.3434, 0, 1839.998, 3.814697e-06, 437.2079, 63.86137, 285.4938, 1.525879e-05, 162.5477, 1.525879e-05, 690.9883, 765.3652, 527.6432, 241.555, 1380.871, 137.706, 511.8551, 721.6301, 0, 1204.691, 650.5435, 160.9604, 532.599, 1194.006, 735.12, 906.5717, 422.4719, 341.1899, 53.42278, 541.7839, 914.1697, 498.2672, -6.103516e-05, 585.5497, 249.2759, 618.4665, 754.1579, 921.1779, 0, 181.7043, 1099.637, 794.4543, 659.092, 1165.149, 2175.135
3.6, 491.645, 335.1389, 195.063, 82.61405, 808.8748, 500.2897, 405.0351, 726.1561, 227.4362, -1.907349e-06, 1074.597, 759.8797, 391.2323, 549.1274, 171.6818, 149.7041, 891.4959, 463.3365, 104.3319, 0, 1978.17, 3.814697e-06, 419.2177, 60.68209, 272.9898, 1.525879e-05, 154.4752, 179.5951, 744.683, 839.0613, 502.7255, 230.8616, 1545.879, 130.89, 486.4277, 692.2068, 3.814697e-06, 1173.258, 675.1831, 153.845, 537.7173, 1261.616, 834.7111, 1045.421, 464.4537, 368.6148, 51.21561, 518.2379, 1013.384, 543.0218, -6.103516e-05, 558.1457, 337.6597, 705.3273, 720.1406, 1020.981, 0, 215.8055, 1098.241, 760.0305, 717.8774, 1132.818, 2225.812
3.7, 509.2905, 320.3875, 186.6815, 78.95355, 935.979, 484.3503, 383.6047, 694.2494, 217.8805, -1.907349e-06, 1084.719, 744.0512, 381.6816, 554.4909, 181.6883, 227.7071, 999.6484, 461.22, 99.54999, 0, 2090.714, 97.0228, 449.0037, 57.66108, 261.0333, 1.525879e-05, 239.5101, 335.0432, 752.8254, 799.4166, 478.9844, 220.6417, 1603.074, 124.4114, 492.1071, 779.692, 0, 1306.228, 804.1467, 195.0347, 636.4824, 1292.487, 794.3577, 1000.587, 444.0131, 352.7229, 148.4029, 495.7151, 1022.791, 534.649, -4.577637e-05, 532.0242, 322.4827, 723.0851, 752.0166, 1098.724, 0, 240.1272, 1052.42, 727.0984, 771.8734, 1135.368, 2261.922
3.8, 510.061, 388.8148, 201.6468, 75.45525, 919.3469, 544.0211, 398.5204, 735.2372, 208.7263, -1.907349e-06, 1138.318, 775.7571, 428.8446, 595.3262, 174.1222, 216.0994, 997.6766, 512.257, 94.98727, 0, 2087.283, 385.904, 441.3564, 54.79047, 249.6006, 2.288818e-05, 254.5803, 340.7991, 729.718, 864.3831, 456.3646, 210.8741, 1602.824, 118.2535, 534.05, 815.593, 3.814697e-06, 1530.086, 773.2576, 186.4131, 608.5632, 1289.086, 791.9046, 957.675, 424.472, 362.7977, 213.5427, 474.1713, 1032.12, 484.8819, 348.0931, 507.1252, 307.9879, 763.929, 718.0958, 1087.951, 0, 229.9836, 1107.781, 777.5336, 737.2586, 1194.501, 2280.221
3.9, 487.8029, 393.3488, 207.9323, 72.11194, 933.1483, 527.0522, 377.4347, 725.5196, 199.9567, -1.907349e-06, 1090.932, 813.9883, 465.4225, 564.7471, 166.8712, 205.0834, 993.113, 486.5863, 126.7622, 0, 2122.427, 418.2479, 501.8344, 52.06277, 238.6685, 3.051758e-05, 241.9372, 325.5793, 774.1135, 835.6815, 471.5079, 201.539, 1621.543, 112.4004, 507.52, 809.3444, 0, 1696.088, 761.9992, 251.7133, 677.1513, 1284.532, 812.6544, 988.4928, 405.791, 347.1566, 204.7201, 453.5637, 1051.295, 439.7473, 332.9963, 558.2864, 294.1445, 768.9608, 685.7051, 1140.761, 0, 239.4041, 1139.774, 826.5222, 786.3574, 1220.536, 2360.21
4, 490.4044, 406.4986, 209.6484, 68.91678, 930.3347, 524.8798, 363.1057, 736.543, 191.5555, 0, 1066.708, 821.1324, 444.7684, 573.8827, 194.0557, 194.629, 1071.792, 470.5908, 129.1682, 0, 2070.756, 443.4365, 536.0547, 49.47087, 228.2153, 2.288818e-05, 229.922, 359.5271, 747.6228, 854.1836, 479.3774, 192.6171, 1666.672, 106.837, 482.3079, 788.5492, 0, 1696.75, 755.8989, 240.5861, 680.7869, 1226.557, 773.3672, 1028.536, 387.9321, 431.0404, 196.2621, 484.6883, 1007.099, 448.5245, 318.5542, 532.1583, 280.9234, 752.7397, 789.791, 1093.346, 7.629395e-06, 281.2604, 1174.426, 790.7089, 751.0931, 1299.935, 2389.783
4.1, 526.1159, 408.6483, 200.6402, 65.8632, 928.9028, 536.3776, 354.3732, 742.222, 183.5074, 0, 1106.515, 786.0383, 425.031, 544.4051, 185.9745, 184.7075, 1089.363, 511.1364, 130.0974, 0, 2127.703, 423.4951, 518.2955, 47.008, 218.2199, 2.288818e-05, 218.5034, 371.2559, 710.5876, 813.8243, 476.4396, 184.0901, 1591.612, 101.549, 458.3483, 802.3132, 3.814697e-06, 1638.419, 767.1166, 324.5354, 656.3071, 1283.606, 786.142, 984.4257, 370.8592, 473.8201, 188.1535, 541.1067, 1090.115, 478.3765, 304.7385, 507.2531, 268.2966, 746.7358, 754.1664, 1082.486, 0, 269.3792, 1174.274, 829.4158, 717.4103, 1401.096, 2332.258
4.2, 503.1572, 390.6612, 234.4788, 62.94492, 966.1339, 544.9141, 398.6158, 739.4886, 277.652, 0, 1083.259, 801.0163, 406.1695, 566.3069, 178.2299, 175.2917, 1260.294, 516.5101, 141.5071, 3.814697e-06, 2096.435, 431.4479, 535.557, 44.66775, 208.6623, 2.288818e-05, 207.652, 354.676, 778.5881, 832.7081, 510.5568, 175.9407, 1570.988, 96.52267, 516.9862, 769.6002, 0, 1608.746, 834.0447, 310.1891, 641.5695, 1297.816, 776.2067, 942.207, 354.5377, 482.4537, 203.7575, 517.59, 1044.287, 433.8474, 291.522, 483.5134, 256.2373, 793.7668, 720.1487, 1141.939, 7.629395e-06, 281.3685, 1200.573, 858.6045, 685.2379, 1373.214, 2445.647
4.3, 481.2003, 388.0214, 224.4037, 60.15592, 920.269, 518.713, 377.525, 706.9961, 265.9865, 0, 1063.526, 766.782, 413.6595, 537.2184, 170.8078, 166.356, 1205.3, 490.6262, 173.0007, 3.814697e-06, 2080.929, 412.0456, 513.52, 42.444, 199.5233, 2.288818e-05, 197.3395, 338.8365, 740.019, 793.3635, 486.4459, 168.152, 1679.324, 91.74515, 491.3039, 738.2211, 0, 1578.047, 792.3314, 296.477, 613.4271, 1305.185, 762.7548, 967.8621, 338.9344, 461.6538, 195.3393, 528.2122, 1000.385, 449.3296, 278.8786, 508.5669, 244.7201, 827.9334, 790.1197, 1167.762, 7.629395e-06, 278.9981, 1192.702, 821.4011, 654.5082, 1362.668, 2443.732
4.4, 477.434, 432.3651, 214.7615, 57.49051, 1014.746, 512.9193, 357.5502, 693.8408, 308.8939, 0, 1097.83, 799.6229, 395.3026, 509.6241, 163.6948, 157.8757, 1250.947, 466.0395, 165.0715, 0, 2149.071, 522.049, 547.0328, 40.33096, 190.7846, 2.288818e-05, 187.5391, 375.264, 799.32, 840.0018, 463.4736, 160.7081, 1682.36, 87.2041, 466.8974, 720.9636, -3.814697e-06, 1560.939, 768.8475, 283.371, 608.5323, 1300.187, 745.3984, 926.3537, 324.0179, 488.4288, 226.8487, 505.256, 958.3298, 407.5043, 266.7836, 512.584, 233.7205, 792.5545, 754.4802, 1155.143, 7.629395e-06, 298.8055, 1181.712, 851.8406, 738.4676, 1346.772, 2534.545
4.5, 495.0737, 413.3341, 214.0274, 54.9432, 1026.395, 488.2566, 420.5466, 697.2554, 295.9157, 0, 1102.861, 832.8874, 404.7361, 534.0541, 156.878, 149.8278, 1301.582, 442.6849, 157.5057, 3.814697e-06, 2194.441, 782.835, 554.192, 38.32312, 182.4286, 3.051758e-05, 178.2254, 439.0266, 779.3374, 853.7344, 441.5862, 153.5938, 1725.673, 82.88782, 504.7025, 734.325, -3.814697e-06, 1506.808, 730.3949, 270.8444, 581.8391, 1326.392, 738.7062, 930.6161, 309.7578, 493.0085, 217.4764, 483.2975, 1029.033, 399.4788, 255.2132, 488.5948, 439.3526, 758.6874, 770.8475, 1287.364, 0, 295.0929, 1146.124, 814.9302, 705.3509, 1347.819, 2567.507
4.6, 473.4696, 395.1408, 204.831, 52.50876, 1004.962, 464.7797, 398.2955, 706.856, 283.4829, 0, 1056.951, 840.2721, 399.8654, 506.6223, 150.345, 142.1901, 1299.722, 455.1681, 201.2108, 3.814697e-06, 2117.335, 886.5081, 573.3813, 36.41523, 174.4385, 3.051758e-05, 169.3743, 435.1079, 844.6174, 813.3963, 439.7408, 146.7943, 1816.558, 78.78516, 479.6304, 759.2933, -3.814697e-06, 1511.917, 743.9123, 258.8715, 556.3169, 1366.364, 712.2234, 930.2393, 296.1253, 471.7536, 208.4914, 462.2932, 1052.712, 446.698, 244.1446, 465.7283, 419.6047, 767.8751, 799.7889, 1233.856, 0, 315.1785, 1179.01, 857.4297, 673.7193, 1474.673, 2571.486
4.7, 499.869, 377.7483, 196.0298, 50.18218, 992.5217, 457.1349, 386.5598, 742.8873, 271.5724, 0, 1078.344, 858.1761, 432.3213, 513.1947, 144.0842, 134.9417, 1243.007, 432.3583, 191.9887, 1.907349e-06, 2162.569, 909.7343, 616.0771, 34.60233, 166.7985, 3.051758e-05, 249.4408, 415.6764, 802.7773, 858.4503, 418.9741, 140.2959, 1827.113, 74.88557, 524.2412, 728.3344, -3.814697e-06, 1435.295, 722.0366, 247.4279, 581.308, 1304.695, 790.3333, 890.3445, 326.8084, 451.4151, 199.8775, 518.6686, 1047.168, 465.7031, 351.9057, 443.9321, 400.7445, 804.894, 867.7023, 1228.245, 7.629395e-06, 305.5347, 1129.819, 820.2771, 736.1465, 1400.564, 2541.893
4.8, 536.9824, 361.1213, 187.6068, 47.9587, 986.846, 435.1545, 366.107, 710.2454, 313.8549, 0, 1046.338, 853.5139, 485.4564, 522.6498, 138.084, 128.0629, 1188.768, 410.6915, 183.1892, 3.814697e-06, 2122.517, 868.8233, 590.7269, 32.87968, 159.493, 3.051758e-05, 237.0529, 418.7306, 800.4384, 817.8895, 486.1967, 134.0852, 1845.392, 71.17902, 498.1984, 698.6378, -3.814697e-06, 1517.308, 746.2315, 236.4902, 555.809, 1245.81, 781.6194, 899.179, 312.4256, 500.6621, 375.8381, 496.1271, 1003.145, 422.3537, 404.2922, 479.7823, 382.732, 815.5609, 828.5634, 1220.706, 7.629395e-06, 353.4753, 1119.229, 803.9788, 703.1339, 1444.88, 2559.244
4.9, 610.6497, 396.9203, 198.7988, 45.83373, 1016.092, 462.3451, 346.7363, 741.1179, 300.6683, -9.536743e-07, 1055.731, 821.6996, 463.9133, 534.2712, 132.3337, 121.5347, 1241.3, 434.5158, 174.7931, 1.907349e-06, 2053.004, 829.7521, 595.0674, 31.24279, 306.9188, 3.051758e-05, 225.2802, 400.0305, 760.7868, 801.9369, 476.3197, 128.1494, 1948.111, 135.3589, 473.4494, 708.6426, -3.814697e-06, 1515.727, 708.91, 226.0359, 575.8895, 1239.713, 756.4186, 924.597, 298.6757, 479.0773, 360.3103, 474.5653, 960.9737, 383.0395, 386.758, 482.02, 365.5291, 844.6618, 872.8574, 1193.795, 1.525879e-05, 338.5435, 1153.34, 816.1601, 766.9503, 1474.66, 2582.531
5, 619.0925, 439.5803, 190.2567, 43.80291, 967.8555, 440.1141, 346.0323, 747.5375, 288.0358, -9.536743e-07, 1084.66, 786.5812, 443.3263, 580.0104, 126.8229, 115.3392, 1211.384, 412.7409, 166.7817, 1.907349e-06, 2094.761, 792.4379, 570.5817, 29.6874, 293.4763, 3.051758e-05, 214.0923, 409.2889, 735.4448, 809.5248, 546.8032, 122.4763, 1906.834, 128.6591, 449.9299, 715.2556, -3.814697e-06, 1459.841, 673.4551, 216.0439, 584.4253, 1234.171, 820.4081, 913.832, 414.2999, 495.514, 345.4241, 453.9406, 1017.933, 489.2991, 369.9843, 459.4612, 349.0995, 851.0706, 833.4859, 1189.606, 1.525879e-05, 374.5267, 1134.691, 837.1735, 732.5563, 1523.093, 2611.056
5.1, 592.0764, 472.6534, 194.5641, 41.86207, 981.424, 418.9521, 327.7238, 729.1292, 348.6406, -9.536743e-07, 1074.335, 770.3094, 439.6901, 574.0933, 121.5415, 109.4597, 1190.602, 392.0572, 159.1376, 1.907349e-06, 2002.883, 756.8018, 547.1035, 28.20943, 280.6226, 3.051758e-05, 203.4599, 391.0104, 795.7747, 780.519, 520.9805, 117.0545, 1922.933, 122.291, 427.5787, 710.3212, -3.814697e-06, 1476.775, 752.5796, 206.4935, 590.1153, 1262.616, 820.6461, 921.9161, 396.0665, 474.1511, 331.1529, 434.2122, 1057.528, 443.7533, 353.938, 487.5354, 333.4083, 878.2432, 795.8904, 1323.935, 7.629395e-06, 358.7057, 1108.184, 845.5716, 699.7047, 1470.318, 2589.698
5.2, 566.2392, 451.849, 205.7289, 40.00723, 959.9346, 398.8076, 310.384, 719.0059, 333.9926, -9.536743e-07, 1104.666, 849.055, 420.178, 544.6049, 116.4801, 103.8798, 1200.713, 372.4101, 151.8438, 1.907349e-06, 1986.362, 722.7682, 524.5914, 26.80505, 268.3319, 3.051758e-05, 193.3555, 373.5482, 767.1892, 800.396, 577.3334, 111.8726, 1886.261, 138.3998, 406.3379, 707.6259, -3.814697e-06, 1561.636, 748.6872, 197.3653, 600.1491, 1205.63, 853.3997, 1016.095, 378.6356, 498.57, 317.4713, 508.1831, 1013.07, 402.4471, 409.1333, 500.0462, 318.4224, 846.4562, 840.8502, 1320.648, 7.629395e-06, 356.9653, 1061.948, 888.4609, 668.3263, 1527.386, 2578.906
5.3, 589.4921, 431.9604, 222.5025, 38.23458, 961.5238, 379.6317, 315.0668, 768.125, 345.705, -9.536743e-07, 1058.68, 816.1472, 432.2817, 516.6312, 111.6295, 98.58436, 1161.153, 353.7475, 144.8843, 0, 1963.199, 690.2651, 537.3113, 25.47058, 256.5794, 3.051758e-05, 183.753, 356.8658, 742.3608, 779.3811, 550.069, 106.9201, 1902.284, 237.7601, 386.1523, 703.2206, -5.722046e-06, 1567.662, 711.2429, 188.6406, 573.8237, 1246.221, 812.1426, 972.5184, 361.9718, 552.1427, 304.3549, 486.0974, 1052.821, 431.3247, 391.3891, 476.6438, 304.11, 862.7704, 871.4353, 1265.756, 7.629395e-06, 341.8861, 1092.091, 849.9639, 714.4902, 1535.344, 2692.534
5.4, 563.7677, 477.3901, 212.942, 36.54046, 915.8777, 361.3778, 321.8602, 734.3742, 400.0611, -9.536743e-07, 1024.313, 797.2535, 413.0984, 490.0943, 106.9809, 93.55887, 1145.69, 336.0202, 138.2438, 0, 1877.091, 659.2238, 587.7744, 24.20255, 245.3418, 2.670288e-05, 174.6273, 382.3579, 705.5863, 831.2073, 567.9199, 102.1869, 1816.613, 225.9919, 366.9694, 678.0455, -3.814697e-06, 1514.478, 735.0978, 180.3016, 548.6531, 1235.483, 878.6136, 1027.434, 346.0414, 562.5357, 291.7805, 464.9715, 1008.561, 391.1754, 507.7146, 454.3366, 290.441, 825.9028, 865.7492, 1275.255, 7.629395e-06, 327.444, 1141.573, 843.0167, 716.8491, 1535.231, 2666.781
5.5, 539.1659, 497.5105, 203.7923, 34.92141, 950.1178, 403.563, 304.8306, 725.5316, 417.3611, -9.536743e-07, 1036.631, 763.18, 394.7664, 525.8163, 102.5258, 88.78956, 1095.697, 378.8084, 131.9076, 0, 1794.76, 629.5782, 563.5887, 22.99765, 234.5963, 2.670288e-05, 165.9549, 380.1489, 737.1525, 791.9337, 541.1001, 97.66319, 1815.017, 214.8061, 348.7394, 685.7747, -3.814697e-06, 1437.725, 698.3332, 172.3313, 581.488, 1179.722, 836.1377, 983.3712, 330.8121, 573.2739, 279.7255, 444.7637, 1004.745, 354.7634, 485.6949, 513.7181, 277.3864, 872.7192, 826.6984, 1257.119, 3.814697e-06, 322.4822, 1114.792, 840.7101, 684.7018, 1513.389, 2550.878
5.6, 515.6376, 515.9636, 222.0602, 33.3741, 976.9001, 392.5878, 288.7021, 767.0424, 411.8781, -9.536743e-07, 1084.318, 795.9963, 424.349, 498.8076, 126.2935, 84.26337, 1156.022, 359.8252, 125.8618, 0, 1881.743, 641.297, 540.3982, 21.85273, 274.3073, 2.670288e-05, 157.7132, 363.1718, 718.764, 808.8492, 581.3413, 93.33975, 1786.148, 204.174, 331.4151, 661.3102, -3.814697e-06, 1364.862, 663.4073, 164.7132, 609.7924, 1228.677, 847.141, 1013.582, 316.253, 548.5586, 268.1686, 425.4342, 962.5056, 397.5413, 464.6302, 489.6758, 264.9185, 835.4266, 840.1927, 1250.251, 0, 361.3207, 1068.281, 804.282, 653.9963, 1546.584, 2621.725
5.7, 537.4785, 538.3145, 212.5187, 31.89535, 995.1818, 444.3353, 273.4269, 733.3391, 394.5731, 0, 1076.564, 761.9764, 473.9081, 493.6699, 121.0342, 79.96793, 1105.578, 341.7933, 156.4273, -1.907349e-06, 1799.208, 649.9395, 537.1951, 20.76481, 262.2932, 2.288818e-05, 149.8807, 380.6236, 683.1584, 850.6676, 607.0446, 89.20771, 1748.766, 194.0681, 392.8762, 703.5907, -3.814697e-06, 1456.565, 668.9373, 157.432, 583.0439, 1220.004, 826.6065, 970.1129, 302.3347, 524.9088, 257.0893, 499.5271, 1017.711, 473.4099, 444.4791, 466.7588, 253.011, 873.8235, 910.3291, 1198.285, 0, 346.0576, 1116.768, 839.0126, 716.5593, 1468.861, 2689.351
5.8, 551.8109, 514.6201, 203.3872, 30.48211, 947.9379, 422.9703, 258.9599, 753.3586, 377.9951, 0, 1076.425, 732.3445, 466.1404, 468.3125, 138.9609, 75.89144, 1090.122, 324.665, 206.4583, -1.907349e-06, 1821.41, 675.3677, 515.0906, 19.73105, 250.8052, 2.288818e-05, 142.4372, 389.2397, 699.4024, 820.9047, 657.2534, 85.2586, 1677.399, 184.4624, 373.3593, 674.903, -1.907349e-06, 1486.094, 652.2272, 150.4726, 619.8654, 1164.941, 847.4994, 1055.084, 289.0289, 502.2787, 246.4676, 477.8175, 974.9265, 482.4906, 425.202, 444.9142, 241.6388, 881.7045, 869.2675, 1222.6, 3.814697e-06, 331.4392, 1124.032, 861.5016, 684.4251, 1487.929, 2572.467
5.9, 527.7309, 491.9685, 194.648, 29.1315, 1022.862, 402.6326, 245.2583, 720.2567, 392.8028, 4.768372e-07, 1062.232, 839.3406, 445.4546, 531.1245, 148.1549, 72.02275, 1178.57, 308.3951, 196.9956, -1.907349e-06, 1854.695, 644.9963, 493.8957, 18.74875, 278.7462, 1.907349e-05, 135.3634, 411.524, 677.9214, 815.3749, 626.2147, 81.4843, 1634.474, 175.3322, 354.8119, 647.3849, -1.907349e-06, 1428.871, 692.6931, 143.8208, 608.756, 1188.367, 922.3404, 1009.835, 276.3087, 541.1753, 236.2848, 457.0515, 1030.121, 500.9665, 406.761, 424.092, 230.7777, 885.1052, 830.0579, 1251.825, 3.814697e-06, 317.4383, 1171.657, 879.5442, 653.7319, 1440.06, 2694.192
6, 504.7016, 470.3141, 186.2844, 27.84073, 1016.355, 484.6062, 277.7814, 688.6091, 438.7534, 4.768372e-07, 1107.087, 819.4766, 425.6867, 503.8431, 171.7888, 68.35128, 1261.094, 370.0901, 187.9667, 0, 1925.808, 808.806, 473.5729, 17.81536, 324.1867, 1.525879e-05, 128.6409, 507.148, 731.6936, 802.5057, 596.6419, 77.87708, 1671.048, 166.6539, 432.6864, 675.3228, -1.907349e-06, 1356.457, 689.7458, 137.4631, 604.3468, 1235.067, 944.1137, 1020.863, 264.1483, 517.8439, 226.5226, 437.1879, 986.8151, 454.3347, 389.1197, 404.2443, 220.4048, 847.2833, 792.6169, 1386.319, 3.814697e-06, 304.0289, 1214.012, 886.7269, 624.4152, 1516.14, 2577.097
6.1, 482.6774, 497.0748, 178.2801, 26.60715, 1032.891, 512.4662, 263.084, 726.9252, 420.3192, 0, 1145.392, 784.4533, 406.7961, 497.4051, 172.6957, 64.86697, 1291.592, 351.5438, 179.3515, -1.907349e-06, 1908.761, 854.3306, 486.9997, 16.92844, 309.9879, 1.525879e-05, 122.2523, 484.4992, 830.5322, 764.5882, 568.4657, 74.42955, 1748.655, 158.4052, 458.6331, 659.8375, -1.907349e-06, 1329.424, 655.2494, 209.3093, 675.2535, 1243.6, 898.4713, 977.0814, 252.5231, 510.8117, 217.1638, 418.1876, 1015.595, 481.6946, 372.2436, 385.3255, 210.4981, 869.2053, 842.4563, 1376.463, 3.814697e-06, 291.1859, 1163.361, 874.4937, 596.4132, 1439.948, 2674.876
6.2, 461.6141, 491.4899, 170.6198, 25.42823, 1056.629, 503.0334, 249.1643, 767.6299, 402.6596, 0, 1097.712, 815.1761, 388.7437, 471.8558, 173.7603, 61.56028, 1388.32, 333.9269, 171.1313, 0, 1956.855, 845.6423, 488.6024, 16.08567, 296.4111, 1.525879e-05, 116.1809, 462.8619, 789.39, 786.8829, 635.7662, 71.13463, 1765.016, 150.5647, 435.8495, 632.9338, -1.907349e-06, 1318.787, 622.4783, 212.8777, 652.7899, 1280.63, 855.0353, 935.1777, 241.4095, 553.0486, 208.1917, 400.0131, 972.9003, 484.2606, 356.0993, 367.2921, 201.0367, 832.0629, 822.3781, 1319.251, 3.814697e-06, 278.8854, 1189.592, 891.3838, 628.0685, 1459.109, 2653.435
6.3, 551.502, 555.1885, 214.5327, 24.30155, 1052.093, 478.846, 286.1201, 766.0276, 385.7419, 4.768372e-07, 1071.672, 792.4929, 454.3125, 526.1044, 166.5243, 58.42215, 1338.696, 352.1908, 269.5087, 0, 1999.618, 846.1432, 547.094, 15.28486, 283.4288, 1.144409e-05, 110.4111, 442.1909, 776.138, 842.9601, 605.7422, 67.98558, 1758.131, 143.1123, 414.1978, 683.3041, -1.907349e-06, 1320.074, 645.5862, 265.1603, 658.5159, 1274.55, 813.6993, 964.5901, 230.7851, 529.2053, 199.5902, 382.6284, 932.0001, 559.4205, 340.6552, 426.3603, 192.0006, 1010.193, 909.391, 1325.082, 0, 267.1046, 1194.268, 852.76, 614.3278, 1486.321, 2709.963
6.4, 563.7144, 530.7513, 205.3146, 23.22479, 1042.857, 455.8217, 270.9815, 732.369, 369.5351, 4.768372e-07, 1109.493, 852.7215, 488.8742, 551.3348, 159.5897, 55.44399, 1393.055, 382.1824, 271.6277, 0, 1952.79, 808.0919, 524.5822, 14.52392, 309.9691, 1.144409e-05, 104.9278, 422.4431, 737.6902, 803.1312, 605.5906, 64.97594, 1772.013, 136.0287, 411.8561, 666.1984, -1.907349e-06, 1314.425, 637.3843, 253.4387, 677.8364, 1217.025, 797.6581, 1005.768, 220.6282, 519.9754, 191.3441, 365.9993, 892.8192, 593.2733, 325.881, 406.4064, 364.7713, 1182.533, 900.9501, 1317.494, -3.814697e-06, 266.9724, 1144.441, 815.8098, 623.8685, 1552.565, 2737.331
6.5, 539.1149, 507.3897, 196.4926, 22.19574, 1035.996, 469.432, 278.7077, 779.5638, 390.9375, 4.768372e-07, 1128.15, 834.0691, 467.1795, 550.2124, 221.0753, 52.61765, 1436.017, 363.0301, 259.1781, 0, 2004.704, 792.6789, 558.3013, 13.80085, 310.2961, 1.144409e-05, 99.71678, 403.5771, 701.1471, 829.1115, 633.5694, 62.09953, 1737.217, 129.2958, 418.2445, 647.9673, -9.536743e-07, 1332.89, 649.5961, 242.2353, 648.1033, 1268.936, 853.1915, 962.6345, 210.9183, 552.404, 183.4388, 350.0928, 908.2512, 538.0492, 311.7474, 432.1464, 348.3757, 1217.189, 860.3115, 1262.734, -3.814697e-06, 255.6948, 1191.11, 806.2419, 595.8911, 1474.542, 2757.964
6.6, 568.4678, 485.0564, 220.1488, 21.21228, 1084.407, 520.1282, 272.7554, 859.7015, 374.5124, 4.768372e-07, 1108.047, 798.4221, 502.0503, 541.5172, 226.1665, 49.93539, 1445.448, 344.8376, 274.4877, 0, 1997.255, 774.259, 548.8564, 13.11379, 296.7057, 1.144409e-05, 94.76459, 385.5537, 749.2392, 789.937, 603.6493, 59.35046, 1688.355, 122.8961, 397.4674, 632.4011, -1.907349e-06, 1265.34, 636.3002, 231.5271, 670.687, 1211.665, 874.4541, 1006.885, 201.6358, 528.5884, 175.86, 437.5878, 889.7794, 543.6825, 429.3658, 411.9218, 425.1503, 1249.656, 883.7999, 1301.237, 0, 246.4945, 1141.415, 771.3073, 608.3557, 1506.369, 2726.243
6.7, 589.907, 506.3943, 210.6895, 20.2724, 1032.928, 495.1189, 270.0976, 821.9269, 358.7773, 4.768372e-07, 1115.102, 764.2986, 492.3302, 513.702, 216.7482, 47.38985, 1479.212, 412.0894, 315.2171, 9.536743e-07, 1970.676, 771.7026, 588.933, 12.46093, 343.1574, 1.144409e-05, 90.05833, 368.3352, 712.124, 817.5443, 644.3744, 56.72308, 1753.647, 116.8132, 463.6938, 658.8328, -1.907349e-06, 1236.387, 619.0098, 221.2923, 641.2675, 1269.056, 832.1793, 1027.677, 192.7617, 505.7996, 168.5943, 418.5701, 902.3574, 622.782, 410.7442, 392.6436, 406.0408, 1196.256, 843.9349, 1260.022, -3.814697e-06, 256.0226, 1127.879, 816.2424, 649.5113, 1509.862, 2724.986
6.8, 611.4083, 484.1048, 236.2118, 19.37416, 1102.652, 471.312, 295.8849, 828.7878, 343.7033, 4.768372e-07, 1068.682, 793.6841, 526.3455, 487.3156, 207.722, 44.97408, 1510.737, 402.0611, 316.2741, 9.536743e-07, 1958.479, 1105.372, 594.6836, 11.84058, 381.6678, 7.629395e-06, 85.5858, 391.166, 776.533, 809.9769, 657.7896, 54.21202, 1719.243, 111.0314, 440.6589, 690.6595, -1.907349e-06, 1256.077, 620.0132, 211.5099, 613.1384, 1284.372, 865.9506, 983.6034, 184.2783, 512.8603, 161.6288, 400.3789, 910.4309, 584.4681, 392.9302, 374.2677, 423.2675, 1263.576, 884.8239, 1316.751, -1.907349e-06, 245.2076, 1173.942, 780.8745, 620.3839, 1533.817, 2738.804
6.9, 584.7275, 462.7964, 226.0622, 18.51573, 1123.954, 534.5217, 331.2279, 845.1413, 329.2627, 4.768372e-07, 1100.298, 812.2528, 502.988, 509.3386, 199.0718, 42.68146, 1507.585, 381.9127, 301.7782, 9.536743e-07, 2010.047, 1179.784, 580.1255, 11.2511, 422.9788, 9.536743e-06, 81.33539, 373.6968, 776.612, 812.3194, 655.7678, 51.81211, 1750.427, 105.5357, 458.6971, 677.1331, -9.536743e-07, 1318.815, 715.9929, 202.1599, 615.0064, 1268.871, 867.5537, 1018.85, 176.1682, 502.6699, 154.9511, 382.9784, 922.6887, 620.2902, 437.3584, 356.7518, 404.2427, 1282.985, 933.3607, 1262.021, -1.907349e-06, 263.3315, 1198.582, 815.9933, 686.7293, 1592.233, 2844.393
