 , C01, C07, C12, C19, C20, C21, C32, C40, C42
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
295.0729701705197, 20.3744, 78.57398, 162.1823, 18.38478, 34.59391, 145.7715, 255.5147, 136.8336, 147.4307
295.1728932894396, 19.51386, 74.8191, 176.6032, 20.83169, 33.09455, 146.0456, 258.6672, 130.9682, 140.8246
295.2728164083595, 18.68967, 71.24365, 168.6103, 24.20279, 31.66018, 150.8789, 248.1954, 125.3542, 182.8196
295.3727395272795, 17.9003, 81.71586, 171.9147, 22.94721, 30.28797, 144.0036, 265.3052, 139.9966, 174.6277
295.4726626461994, 17.14426, 77.81083, 210.6243, 21.75678, 28.97524, 137.4417, 261.9261, 133.9956, 166.8029
295.5725857651193, 16.42015, 74.09241, 256.0181, 20.6281, 27.7194, 131.1787, 270.6128, 142.1012, 159.3287
295.6725088840392, 15.72663, 70.5517, 244.4309, 27.3662, 26.518, 125.2011, 259.6575, 136.0099, 152.1893
295.7724320029591, 15.0624, 67.18018, 246.195, 25.94652, 25.36866, 119.496, 249.1457, 130.1798, 179.0555
295.872355121879, 14.42623, 63.96978, 235.0524, 24.60049, 24.26914, 114.0508, 253.7744, 124.5996, 171.0322
295.972278240799, 13.81692, 78.70352, 224.414, 23.32429, 23.21727, 108.8537, 295.1684, 133.5847, 163.3685
296.0722013597189, 13.23335, 74.94244, 226.5923, 22.11429, 30.58997, 103.8934, 283.2189, 135.7242, 156.0482
296.1721244786388, 12.67442, 74.50547, 216.3369, 20.96706, 29.26414, 99.1592, 271.7533, 129.9063, 149.0559
296.2720475975587, 12.13911, 90.21591, 206.5456, 19.87935, 27.99579, 115.4053, 260.7518, 139.4693, 142.3769
296.3719707164786, 11.6264, 85.90469, 197.1975, 18.84807, 26.7824, 115.9511, 276.4259, 139.4233, 135.9971
296.4718938353985, 11.13535, 102.7517, 188.2724, 17.87028, 44.05295, 110.6675, 265.2352, 133.4469, 129.9033
296.5718169543185, 10.66503, 97.84139, 187.8257, 16.94322, 47.56557, 105.6246, 278.2209, 127.7266, 124.0825
296.6717400732384, 10.21458, 93.16576, 179.3248, 16.06426, 45.504, 130.6247, 286.3662, 125.0571, 118.5225
296.7716631921583, 9.783161, 88.71356, 171.2087, 15.23089, 43.53178, 124.6724, 288.0147, 169.6127, 113.2117
296.8715863110782, 9.369959, 84.47413, 163.4599, 23.48883, 41.64503, 118.9913, 276.3549, 162.3422, 108.1388
296.9715094299982, 8.974209, 80.43729, 156.0618, 42.90478, 39.84007, 113.5691, 265.1671, 160.8618, 103.2933
297.0714325489181, 8.595174, 76.59335, 182.0283, 40.679, 38.11333, 108.394, 254.4323, 160.5117, 116.9558
297.171355667838, 8.232148, 72.93312, 173.7898, 38.5687, 41.92962, 103.4547, 256.6671, 153.6313, 111.7152
297.2712787867579, 7.884455, 69.4478, 165.9242, 36.56786, 40.11232, 127.9301, 246.2764, 147.0459, 106.7094
297.3712019056778, 7.551446, 66.12904, 158.4146, 34.67082, 46.77189, 122.1006, 276.7422, 140.7427, 101.9279
297.4711250245978, 7.232503, 62.96887, 160.3695, 32.8722, 44.74472, 116.5367, 265.5388, 141.3411, 97.36063
297.5710481435177, 6.927031, 59.95972, 160.7692, 31.16688, 42.8054, 111.2263, 254.7889, 135.2824, 92.99802
297.6709712624376, 6.634461, 80.95995, 153.4929, 29.55004, 40.95015, 106.158, 264.2541, 131.6332, 88.8309
297.7708943813575, 6.354248, 77.09105, 146.5459, 28.01707, 39.1753, 101.3205, 272.0779, 147.1931, 84.85051
297.8708175002774, 6.085869, 73.40703, 139.9133, 26.56362, 37.47737, 125.9405, 270.4997, 140.8836, 81.04847
297.9707406191973, 5.828826, 69.89906, 133.5809, 25.18558, 35.85304, 137.0418, 259.549, 134.8445, 77.41679
298.0706637381173, 5.58264, 72.77429, 127.5351, 23.87902, 34.29911, 130.7971, 273.8639, 129.0644, 73.94785
298.1705868570372, 5.346852, 69.29656, 121.763, 22.64025, 32.81253, 124.8369, 262.7769, 123.532, 99.5436
298.2705099759571, 5.121022, 77.31702, 116.252, 21.46573, 34.2179, 119.1483, 261.2982, 118.2367, 95.08318
298.370433094877, 4.904731, 73.62221, 110.9905, 20.35215, 32.73484, 113.7189, 270.8917, 128.8982, 90.82263
298.4703562137969, 4.697575, 70.10396, 105.9672, 19.29634, 31.31606, 108.537, 259.9251, 123.3729, 86.75299
298.5702793327168, 4.499168, 66.75384, 111.8291, 18.2953, 29.95877, 103.5912, 250.7781, 118.0845, 99.69436
298.6702024516368, 4.309141, 63.56381, 106.7678, 17.3462, 28.6603, 98.87071, 252.4729, 122.2616, 95.22719
298.7701255705567, 4.12714, 60.52623, 118.0956, 16.44632, 27.41812, 94.36536, 273.1019, 123.8516, 96.15096
298.8700486894766, 3.952826, 70.7546, 112.7507, 15.59313, 26.22977, 106.4885, 262.0458, 123.5398, 91.84256
298.9699718083965, 3.785874, 67.37339, 107.6476, 24.63123, 25.09293, 114.0928, 265.2982, 118.2442, 87.72722
299.0698949273165, 3.625974, 64.15376, 102.7756, 27.12265, 24.00536, 108.8938, 254.558, 117.4002, 87.8056
299.1698180462363, 3.472827, 61.08798, 98.12399, 25.7156, 22.96493, 121.951, 258.5849, 121.5235, 83.87114
299.2697411651563, 3.326149, 58.16872, 113.3309, 28.77934, 31.7309, 116.3939, 248.1165, 116.3144, 80.11298
299.3696642840762, 3.185666, 55.38895, 108.2016, 27.28635, 33.79031, 111.0901, 265.0522, 111.3285, 76.52322
299.4695874029961, 3.051116, 52.74203, 114.1505, 25.87082, 32.32578, 106.0279, 254.3219, 106.5564, 87.05036
299.569510521916, 2.922249, 50.2216, 108.9841, 24.52871, 30.92472, 101.1964, 252.5993, 101.9888, 83.14975
299.669433640836, 2.798825, 47.82161, 104.0516, 23.25623, 29.58439, 96.58508, 243.5097, 97.617, 79.42392
299.7693567597559, 2.680613, 45.53632, 102.0489, 22.04976, 28.30216, 97.45644, 255.9017, 93.43261, 91.88184
299.8692798786758, 2.567395, 43.36023, 99.01274, 20.90589, 27.07549, 93.01553, 245.5419, 96.22648, 87.76474
299.9692029975957, 2.458958, 41.28814, 94.53148, 19.82135, 25.90199, 88.77699, 265.5244, 101.1217, 99.83657
300.0691261165156, 2.355102, 39.31507, 90.25304, 18.79307, 24.77936, 110.0402, 254.7751, 114.4388, 95.36302
300.1690492354355, 2.255631, 60.36832, 95.8455, 31.73644, 23.70538, 105.0259, 256.554, 115.9215, 110.8507
300.2689723543555, 2.160362, 57.48344, 91.50758, 30.09004, 30.38454, 100.2401, 246.1679, 110.9525, 105.8836
300.3688954732754, 2.069117, 59.35854, 98.80574, 28.52906, 29.06762, 95.6723, 269.0949, 128.8488, 115.3869
300.4688185921953, 1.981726, 62.90671, 94.33385, 27.04905, 36.15947, 91.3127, 258.3691, 142.4764, 135.3613
300.5687417111152, 1.898026, 79.20043, 90.06435, 43.13829, 38.5081, 87.15175, 256.2542, 136.3691, 129.2959
300.6686648300351, 1.817861, 82.00777, 85.98809, 40.90039, 36.8391, 100.2211, 264.7436, 130.5236, 154.3301
300.768587948955, 1.741081, 95.5358, 82.09632, 38.7786, 35.24243, 98.89812, 277.6508, 154.5299, 147.4147
300.868511067875, 1.667545, 90.97034, 81.39339, 36.76688, 33.71496, 99.50964, 266.4106, 147.9059, 140.8093
300.9684341867949, 1.597115, 86.62306, 87.10194, 34.85952, 32.2537, 114.3001, 255.6254, 141.5659, 134.4998
301.0683573057148, 1.529659, 82.48353, 83.15976, 33.05111, 30.85577, 109.0917, 265.6598, 147.7004, 128.473
301.1682804246348, 1.465052, 78.54182, 79.396, 31.33651, 29.51843, 104.1206, 261.8923, 141.3691, 122.7163
301.2682035435546, 1.403174, 74.78847, 75.80258, 29.71086, 30.62888, 99.37603, 260.5714, 135.3093, 117.2176
301.3681266624746, 1.34391, 71.21449, 72.3718, 28.16954, 29.30137, 106.4138, 257.7373, 132.3923, 111.9652
301.4680497813945, 1.287148, 88.47515, 77.75578, 26.70819, 28.0314, 108.3058, 271.8746, 134.1794, 106.9482
301.5679729003144, 1.232784, 84.24711, 74.2366, 25.32265, 26.81647, 105.4434, 264.6016, 128.4277, 122.8571
301.6678960192343, 1.180716, 80.22112, 70.87669, 24.00898, 25.6542, 113.3025, 253.8896, 136.8714, 117.352
301.7678191381543, 1.130847, 92.0224, 67.66885, 22.76346, 24.54231, 108.1395, 258.347, 131.0044, 112.0936
301.8677422570742, 1.083085, 87.62484, 74.5703, 21.58256, 23.4786, 112.5365, 247.8882, 125.3888, 118.147
301.9676653759941, 1.03734, 83.43743, 85.81856, 20.46292, 22.461, 107.4084, 261.8221, 128.5914, 114.5498
302.067588494914, 0.9935266, 79.45013, 88.26706, 19.40136, 21.4875, 102.514, 251.2227, 138.3704, 109.4169
302.1675116138339, 0.951564, 75.65338, 98.06465, 18.39487, 20.5562, 101.4704, 241.0523, 132.4391, 109.2347
302.2674347327538, 0.9113737, 72.03806, 98.93641, 17.4406, 19.66526, 108.2178, 246.8954, 126.762, 104.34
302.3673578516738, 0.8728809, 81.26829, 99.45496, 16.53583, 22.27065, 103.2865, 253.1001, 135.2754, 99.66467
302.4672809705937, 0.8360139, 77.38464, 94.95369, 15.678, 21.30541, 98.57991, 254.1223, 129.4768, 95.19883
302.5672040895136, 0.8007039, 73.68659, 90.65614, 14.86467, 20.38199, 99.28598, 244.9944, 123.9267, 105.245
302.6671272084335, 0.7668854, 70.16527, 90.47202, 14.09353, 19.4986, 106.1489, 262.9455, 123.1454, 100.5291
302.7670503273534, 0.7344952, 66.81222, 100.1323, 13.3624, 30.98676, 101.3119, 252.6745, 117.8667, 96.02451
302.8669734462733, 0.703473, 78.37505, 95.60034, 12.6692, 29.64374, 96.69529, 244.9021, 120.6956, 99.77362
302.9668965651933, 0.6737611, 77.74308, 91.27353, 12.01195, 28.35893, 92.28907, 248.009, 126.1816, 95.30289
303.0668196841132, 0.6453041, 91.5669, 101.2533, 11.38881, 27.12981, 105.9698, 244.95, 124.1448, 91.03249
303.1667428030331, 0.6180491, 87.19111, 96.67059, 10.79799, 25.95396, 101.141, 246.0592, 118.8232, 114.2551
303.266665921953, 0.5919452, 83.02443, 92.29534, 10.23782, 24.82907, 98.27403, 253.8869, 141.9959, 112.663
303.366589040873, 0.5669438, 79.05687, 88.11811, 9.706712, 23.75293, 98.06139, 243.6087, 135.9092, 128.7159
303.4665121597928, 0.5429983, 75.27891, 84.12994, 9.203156, 22.72344, 99.56833, 243.5649, 130.0834, 122.9483
303.5664352787128, 0.5200642, 71.68149, 80.32227, 8.725722, 21.73857, 95.03119, 255.1285, 132.6314, 117.4391
303.6663583976327, 0.4980988, 84.36054, 76.68693, 8.273057, 20.79638, 110.52, 264.5388, 126.9461, 112.1768
303.7662815165526, 0.4770611, 91.04825, 73.21613, 7.843874, 19.89503, 106.8115, 254.8278, 121.5045, 107.1504
303.8662046354725, 0.4569119, 86.69724, 69.9024, 7.436957, 19.03275, 101.9443, 244.5115, 116.2962, 106.3582
303.9661277543925, 0.4376138, 82.55416, 73.66088, 7.051149, 18.20784, 97.29893, 250.3429, 111.3111, 101.5925
304.0660508733123, 0.4191307, 81.57781, 70.32703, 6.685356, 17.41868, 99.06657, 240.2082, 131.0912, 97.04025
304.1659739922323, 0.4014283, 77.67938, 73.98576, 6.338539, 19.74225, 94.55229, 251.2598, 125.4719, 98.00103
304.2658971111522, 0.3844735, 80.38105, 70.63721, 6.009713, 21.10672, 111.2698, 253.0068, 120.0935, 103.545
304.3658202300721, 0.3682349, 84.9577, 67.44022, 5.697947, 20.19192, 106.1994, 251.4235, 114.9457, 118.4305
304.465743348992, 0.3526821, 80.89775, 69.61766, 5.402353, 22.39678, 104.885, 249.4274, 110.0185, 125.434
304.565666467912, 0.3377862, 77.03181, 66.4668, 5.122095, 21.42606, 100.1056, 249.0112, 116.8855, 119.8135
304.6655895868319, 0.3235194, 73.35062, 74.18867, 4.856375, 20.49742, 95.54394, 255.908, 115.8878, 114.4448
304.7655127057518, 0.3098553, 69.84535, 70.83094, 4.60444, 19.60903, 91.19018, 269.0382, 110.9202, 129.5287
304.8654358246717, 0.2967682, 66.50759, 73.76358, 4.365575, 18.75914, 95.7234, 258.378, 118.2855, 123.7247
304.9653589435916, 0.2842339, 63.32933, 70.42509, 4.139102, 17.94609, 107.9349, 247.918, 113.2151, 118.1808
305.0652820625116, 0.272229, 60.30296, 67.23769, 3.924377, 17.16827, 105.4511, 257.4185, 108.3621, 119.934
305.1652051814315, 0.2607311, 57.42121, 64.19455, 3.720791, 16.42417, 100.6459, 248.0127, 106.7381, 114.5599
305.2651283003514, 0.2497188, 71.21546, 67.12109, 3.527767, 15.71232, 116.6094, 250.3867, 117.3337, 109.4267
305.3650514192713, 0.2391717, 67.81223, 64.08322, 3.344757, 15.03132, 111.2957, 243.7071, 112.3042, 104.5234
305.4649745381913, 0.22907, 74.22254, 61.18285, 3.17124, 14.37984, 106.2242, 247.0103, 107.4902, 99.83983
305.5648976571111, 0.219395, 86.432, 58.41375, 3.006726, 13.75659, 101.3838, 253.5159, 102.8826, 111.839
305.6648207760311, 0.2101287, 82.3016, 55.76998, 2.850745, 13.16036, 105.9583, 243.2527, 105.4267, 114.5799
305.764743894951, 0.2012537, 78.36858, 53.24586, 2.702857, 12.58997, 101.13, 240.6123, 100.9075, 109.4457
305.8646670138709, 0.1927535, 79.28152, 50.83599, 2.56264, 13.81122, 100.5582, 238.5272, 96.58206, 104.5416
305.9645901327908, 0.1846123, 75.49282, 48.53518, 2.429698, 13.21262, 107.3869, 264.3834, 97.52282, 99.8572
306.0645132517108, 0.1768151, 71.88518, 46.3385, 2.303652, 12.63996, 102.4935, 253.6803, 99.2969, 127.297
306.1644363706307, 0.1693471, 68.44994, 67.36536, 2.184145, 12.09212, 97.82309, 243.4104, 98.12791, 121.593
306.2643594895506, 0.1621946, 69.87975, 64.31644, 2.070838, 17.10686, 93.36548, 252.584, 106.1248, 132.1112
306.3642826084705, 0.1553441, 66.54034, 65.76936, 1.963409, 16.36542, 100.1454, 242.3586, 101.5758, 130.4871
306.4642057273904, 0.148783, 97.02824, 62.79268, 1.861553, 15.65612, 105.314, 238.4199, 97.22167, 124.6402
306.5641288463103, 0.142499, 92.39146, 59.95071, 1.764981, 14.97756, 123.7288, 249.2188, 97.71602, 119.0552
306.6640519652303, 0.1364804, 105.687, 57.23738, 1.673419, 14.3284, 127.6913, 257.9458, 96.96594, 113.7205
306.7639750841502, 0.130716, 103.0713, 54.64685, 1.586607, 13.70739, 121.8726, 277.3589, 92.80946, 108.6248
306.8638982030701, 0.1251951, 98.14577, 52.17356, 1.504298, 13.11328, 120.5105, 266.1305, 100.0627, 126.5143
306.96382132199, 0.1199073, 104.0006, 49.81222, 1.426259, 12.54493, 115.019, 274.6081, 107.2676, 125.7619
307.0637444409099, 0.1148429, 109.706, 47.55775, 1.352269, 12.00121, 112.693, 263.4911, 102.6696, 120.1267
307.1636675598298, 0.1099924, 104.4634, 45.40532, 22.4178, 13.77985, 107.5578, 253.9604, 98.26859, 114.7439
307.2635906787498, 0.1053468, 99.47128, 43.3503, 21.25483, 13.1826, 105.546, 243.6792, 94.05627, 109.6024
307.3635137976697, 0.1008973, 94.71775, 41.38829, 20.15219, 12.61125, 100.7365, 233.8142, 90.02451, 122.7127
307.4634369165896, 0.09663583, 101.1531, 43.29434, 19.10675, 12.06465, 96.1461, 257.8867, 95.72545, 120.2448
307.5633600355095, 0.09255432, 96.31919, 43.88148, 18.11555, 11.54175, 91.76491, 247.4466, 91.62214, 129.874
307.6632831544295, 0.08864519, 91.7163, 41.89543, 17.17577, 11.04151, 87.58335, 237.4291, 87.69472, 135.358
307.7632062733493, 0.08490117, 90.37504, 39.99927, 16.28474, 10.56295, 83.59235, 250.9551, 96.22179, 129.2928
307.8631293922693, 0.08131528, 100.903, 38.18892, 15.43993, 12.12509, 103.1827, 246.9201, 92.09721, 123.4994
307.9630525111892, 0.07788084, 113.1758, 36.46051, 14.63895, 11.59956, 103.1901, 252.643, 88.14942, 117.9655
308.0629756301091, 0.07459147, 110.8667, 38.60144, 13.87953, 18.31166, 98.48794, 242.4151, 84.37086, 112.6796
308.162898749029, 0.07144102, 105.5686, 39.06165, 13.1595, 17.518, 103.6144, 250.6497, 80.75427, 125.6422
308.262821867949, 0.06842363, 100.5237, 50.17374, 12.47682, 16.75874, 102.5133, 253.8231, 87.74171, 124.6222
308.3627449868688, 0.06553368, 107.7252, 66.92793, 11.82956, 16.03238, 99.34843, 243.5475, 83.98062, 120.7031
308.4626681057888, 0.0627658, 104.3836, 67.59705, 11.21587, 15.33751, 95.53915, 249.9064, 80.38076, 124.8426
308.5625912247087, 0.06011482, 99.39529, 71.422, 10.63403, 14.67276, 98.30363, 243.5731, 76.9352, 131.4769
308.6625143436286, 0.05757581, 100.8895, 68.18948, 10.08236, 36.88039, 93.82412, 233.7124, 73.63734, 125.5856
308.7624374625486, 0.05514403, 96.06822, 65.10326, 9.559319, 35.28193, 94.52354, 224.3271, 70.48085, 119.9583
308.8623605814685, 17.6325, 91.47733, 83.01231, 9.06341, 33.75275, 96.28781, 224.3689, 67.45966, 136.7184
308.9622837003884, 16.88777, 87.10581, 110.7877, 8.593226, 32.28985, 93.53374, 232.9374, 75.09324, 137.1196
309.0622068193083, 16.1745, 97.30023, 109.898, 8.147434, 37.9812, 102.2399, 223.5073, 71.87434, 130.9755
309.1621299382282, 15.49135, 92.65046, 110.21, 7.724769, 36.33503, 107.6972, 246.0998, 70.813, 125.1066
309.2620530571481, 14.83706, 88.22289, 113.508, 26.08572, 34.76021, 102.7896, 241.8554, 85.62927, 137.5403
309.3619761760681, 14.2104, 100.6596, 116.1683, 24.73247, 33.25364, 108.5198, 252.9291, 81.95874, 135.3822
309.461899294988, 13.61021, 100.7085, 123.6855, 23.44942, 31.81237, 103.5748, 242.6897, 78.44555, 150.7839
309.5618224139079, 13.03537, 95.89585, 118.0876, 22.23293, 32.65746, 98.85505, 237.2118, 77.40061, 156.9577
309.6617455328278, 12.48481, 103.6516, 112.743, 21.07955, 31.24203, 94.35041, 227.6086, 78.74818, 156.7346
309.7616686517478, 11.9575, 116.6705, 110.7428, 19.986, 29.88794, 121.1609, 229.4194, 78.24296, 149.7116
309.8615917706676, 11.45246, 113.8857, 120.2763, 18.94919, 28.59255, 115.6398, 235.8632, 78.69573, 146.934
309.9615148895876, 10.96875, 108.4434, 117.5152, 17.96616, 27.3533, 110.3703, 226.3147, 75.32241, 143.0931
310.0614380085075, 10.50548, 106.9804, 112.1965, 17.03412, 26.16776, 112.5964, 234.7703, 83.23174, 136.6813
310.1613611274274, 10.06177, 112.1916, 120.3371, 16.15044, 25.0336, 107.4656, 240.994, 96.48739, 163.214
310.2612842463473, 9.636798, 106.8302, 114.8907, 15.3126, 28.37154, 105.1572, 245.231, 92.35142, 167.1372
310.3612073652673, 9.229778, 101.725, 121.3212, 21.21043, 27.14187, 100.3654, 238.5306, 88.39274, 159.648
310.4611304841872, 8.839949, 96.86378, 115.8303, 20.11009, 25.96549, 98.80084, 232.1685, 84.60375, 165.4867
310.5610536031071, 8.466584, 92.23487, 110.5879, 19.06684, 24.8401, 97.40523, 222.7695, 80.97718, 158.0715
310.660976722027, 8.10899, 102.3799, 105.5828, 28.27277, 23.76349, 92.96665, 232.7945, 93.02994, 150.9885
310.7608998409469, 7.766498, 125.8994, 100.8041, 26.80606, 32.51787, 88.73034, 235.8093, 95.02131, 144.2229
310.8608229598668, 7.438472, 119.8829, 96.24181, 25.41544, 31.10849, 91.52551, 233.082, 101.9614, 160.0307
310.9607460787868, 7.124301, 114.154, 91.88596, 24.09696, 29.7602, 114.7707, 227.1477, 97.59081, 173.9483
311.0606691977067, 6.823399, 108.6988, 91.54021, 22.84688, 30.02013, 109.5408, 235.3913, 93.40755, 166.1539
311.1605923166266, 6.535205, 108.7254, 87.39715, 21.66165, 32.73981, 104.5492, 227.098, 89.40359, 165.1259
311.2605154355465, 6.259184, 105.7553, 83.4416, 20.5379, 31.32081, 102.2117, 228.7317, 85.57127, 157.7269
311.3604385544664, 5.994821, 100.7015, 79.66508, 32.4185, 29.96331, 97.55411, 225.9278, 81.90323, 150.6593
311.4603616733863, 5.741623, 98.26673, 83.41965, 30.73672, 28.66465, 119.0033, 223.3074, 78.39242, 145.6219
311.5602847923063, 5.49912, 105.2836, 79.64413, 29.14219, 27.42228, 113.5806, 225.8076, 84.65791, 139.0968
311.6602079112262, 5.266859, 111.1748, 76.03948, 27.63037, 26.23375, 108.4049, 217.0726, 81.02901, 134.0345
311.7601310301461, 5.044408, 105.862, 84.80361, 26.19699, 37.66087, 103.4651, 234.2153, 86.34957, 128.0286
311.860054149066, 4.831352, 122.5648, 90.77252, 24.83796, 36.02858, 106.4816, 229.4971, 98.73029, 154.0405
311.9599772679859, 4.627295, 116.7077, 86.66421, 23.54944, 34.46704, 104.6586, 222.5895, 94.49818, 147.1381
312.0599003869058, 4.431857, 126.6826, 82.74184, 22.32776, 32.97319, 99.88955, 224.1223, 99.59246, 140.5451
312.1598235058258, 4.244673, 120.6287, 78.99699, 21.16946, 31.54407, 108.1211, 238.6408, 95.32339, 135.6781
312.2597466247457, 4.065395, 117.5591, 75.42163, 20.07125, 30.1769, 110.1931, 231.4459, 91.23731, 129.5985
312.3596697436656, 3.893689, 116.7794, 72.00809, 19.03001, 28.86898, 115.5251, 222.0762, 87.32639, 126.7449
312.4595928625855, 3.729235, 111.1987, 68.74905, 18.04279, 27.61775, 110.2608, 225.2685, 83.58311, 131.7962
312.5595159815055, 3.571727, 118.3394, 65.63751, 17.10678, 27.503, 105.2365, 230.9339, 88.38797, 135.1932
312.6594391004254, 3.420871, 118.1407, 62.6668, 16.21933, 26.31097, 107.9314, 235.2883, 84.59918, 129.1354
312.7593622193453, 3.276387, 112.495, 103.1908, 15.37792, 25.17061, 114.4286, 225.763, 83.68237, 139.5471
312.8592853382652, 3.138005, 107.1191, 98.52042, 14.58016, 31.54054, 109.2144, 223.3681, 86.95129, 133.2942
312.9592084571851, 3.005469, 129.3047, 105.1045, 27.30506, 30.17352, 119.8532, 216.0451, 88.89258, 135.7112
313.0591315761051, 2.87853, 123.1255, 107.2726, 25.88855, 28.86575, 114.3918, 225.984, 85.08216, 144.5286
313.159054695025, 2.756952, 117.2415, 106.3029, 24.54553, 27.61466, 109.1791, 216.8354, 81.43508, 138.0525
313.2589778139449, 2.640509, 111.6388, 103.4639, 23.27218, 26.41779, 118.514, 222.2681, 77.94434, 131.8665
313.3589009328648, 2.528985, 128.539, 109.2405, 22.06488, 25.2728, 119.4403, 213.2699, 85.70142, 125.9577
313.4588240517847, 2.42217, 122.3963, 107.9643, 20.92022, 24.17743, 119.6065, 220.1269, 82.0278, 141.7813
313.5587471707046, 2.319867, 116.5473, 105.8477, 19.83494, 26.0528, 114.1562, 211.2155, 93.78272, 135.4283
313.6586702896246, 2.221885, 121.5382, 102.5526, 18.80596, 24.92362, 108.9543, 206.0033, 89.76269, 129.3599
313.7585934085445, 2.128042, 115.7301, 97.91113, 17.83036, 23.84339, 103.9895, 199.878, 85.91498, 136.3242
313.8585165274644, 2.038162, 112.0812, 93.47972, 16.90537, 22.80998, 101.6742, 211.6136, 90.92614, 130.2157
313.9584396463843, 1.952078, 115.8025, 93.89606, 22.74106, 21.82136, 97.0411, 211.6996, 87.02856, 132.2507
314.0583627653043, 1.86963, 131.5163, 99.51747, 21.56132, 20.87558, 108.6176, 222.4034, 83.29804, 126.3247
314.1582858842241, 1.790664, 125.2315, 95.01337, 20.44278, 19.9708, 112.9272, 232.1081, 88.21143, 120.6642
314.2582090031441, 1.715034, 119.2469, 90.71312, 24.22138, 19.10523, 117.3308, 223.8681, 84.43021, 115.2574
314.358132122064, 1.642597, 113.5483, 91.02017, 22.96484, 18.27718, 111.9842, 219.3238, 80.81107, 119.5212
314.4580552409839, 1.57322, 121.5493, 89.49109, 21.77349, 43.67446, 113.9508, 210.4448, 77.34708, 134.3971
314.5579783599038, 1.506774, 121.8028, 85.44077, 20.64394, 41.78153, 118.2484, 206.6959, 74.03156, 128.3749
314.6579014788238, 1.443134, 127.3673, 81.57378, 31.61224, 39.97065, 133.897, 226.0842, 70.85817, 128.7923
314.7578245977436, 1.382182, 121.2807, 77.8818, 29.97229, 38.23825, 127.7956, 220.6266, 67.82081, 133.0835
314.8577477166636, 1.323804, 115.4849, 85.0708, 28.41741, 40.87428, 121.9722, 211.6948, 72.6202, 127.1202
314.9576708355835, 1.267892, 109.9661, 86.91953, 26.9432, 43.01177, 129.024, 210.9132, 69.50731, 122.752
315.0575939545034, 1.214341, 132.323, 96.52914, 25.54546, 41.14756, 134.9134, 217.3795, 69.26937, 131.6238
315.1575170734233, 1.163052, 125.9995, 92.16029, 24.22024, 48.64084, 128.7656, 208.5793, 81.4996, 125.7259
315.2574401923433, 1.113929, 119.9783, 87.98917, 22.96376, 46.53266, 122.898, 215.6843, 83.26783, 125.5186
315.3573633112632, 1.066881, 121.8792, 84.00683, 21.77247, 44.51586, 122.1417, 216.9511, 85.82538, 119.8943
315.4572864301831, 1.02182, 116.0548, 80.20473, 20.64297, 42.58646, 116.5759, 214.8055, 82.14644, 120.6244
315.557209549103, 0.9786627, 121.1213, 76.57471, 19.57207, 40.7407, 120.4399, 206.1094, 78.6252, 115.2193
315.6571326680229, 0.9373279, 122.7634, 86.90376, 18.55673, 38.97493, 116.7851, 201.3741, 75.2549, 110.0565
315.7570557869428, 0.8977389, 116.8968, 89.89646, 17.59406, 55.69971, 119.4736, 220.3866, 72.02907, 105.125
315.8569789058628, 0.859822, 116.2616, 85.8278, 16.68133, 62.19727, 119.2285, 216.9554, 68.94151, 100.4145
315.9569020247827, 0.8235065, 117.1713, 81.94328, 15.81595, 64.76508, 118.3682, 218.3636, 65.98631, 120.549
316.0568251437026, 0.7887249, 124.9961, 98.67272, 14.99547, 74.98977, 112.9744, 209.5235, 80.04282, 115.1473
316.1567482626225, 0.7554123, 119.0228, 94.20686, 14.21755, 74.04211, 110.4622, 208.4455, 76.61176, 129.4716
316.2566713815424, 0.7235067, 113.3349, 94.11752, 13.47998, 70.833, 123.1493, 212.4158, 73.32776, 123.6702
316.3565945004623, 0.6929486, 117.9618, 103.8502, 12.78068, 67.76298, 117.5376, 210.0139, 70.18453, 137.5732
316.4565176193823, 0.6636813, 118.4306, 115.8274, 12.11765, 68.8083, 112.1817, 223.2105, 79.64819, 138.866
316.5564407383022, 0.63565, 120.8746, 132.6407, 11.48902, 65.82603, 129.3877, 214.1742, 76.23404, 132.6436
316.6563638572221, 0.6088027, 115.0982, 148.0794, 10.89301, 62.97302, 123.4918, 228.7997, 88.34515, 147.471
316.7562869761421, 0.5830893, 118.4049, 141.3774, 23.77817, 60.24366, 117.8645, 219.5371, 84.5582, 140.8631
316.856210095062, 0.5584619, 117.2905, 134.9788, 22.54463, 72.41175, 112.4936, 210.6495, 80.93358, 134.5512
316.9561332139819, 0.5348747, 115.9044, 138.0874, 21.37508, 69.2733, 120.282, 211.0977, 77.46432, 138.5383
317.0560563329018, 0.5122837, 114.5494, 158.9546, 20.2662, 75.54935, 118.8091, 202.5517, 74.14378, 133.1679
317.1559794518217, 0.4906468, 109.0754, 171.8942, 19.21485, 72.27491, 123.3103, 200.207, 70.96558, 149.4741
317.2559025707416, 0.4699239, 103.8629, 166.9421, 18.21804, 69.1424, 117.6913, 192.5141, 67.92361, 142.7764
317.3558256896616, 0.4500761, 98.8995, 159.3864, 17.27294, 71.12601, 112.3283, 208.4284, 75.4667, 136.3787
317.4557488085815, 0.4310667, 99.56152, 161.9899, 16.37687, 68.04328, 107.2097, 199.9905, 72.23179, 157.7244
