 , C03, C06, C08, C09, C11, C12, C14, C18
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
361.0229813651797, 28.30177, 2.388871, 19.44456, 0.001135529, 6.803013, 141.016, 7.66725, 35.26501
361.1229046924327, 27.02794, 2.292056, 18.6543, 0.001089819, 6.502724, 135.2648, 7.334495, 35.39381
361.2228280196858, 25.81145, 2.199164, 17.89616, 0.001045949, 6.215691, 131.5444, 7.016181, 33.95263
361.3227513469388, 24.64971, 2.110038, 17.16884, 0.001003845, 5.941327, 133.1618, 6.711683, 34.00433
361.4226746741918, 23.54025, 2.024523, 16.47107, 0.0009634361, 5.679073, 127.7309, 6.420399, 32.61974
361.5225980014448, 22.48074, 1.942474, 15.80166, 0.0009246537, 5.428396, 122.5215, 6.141757, 31.29152
361.6225213286979, 21.4689, 1.86375, 15.15946, 0.0008874324, 5.188784, 120.7756, 5.875208, 30.01738
361.7224446559509, 20.50261, 1.788217, 14.54335, 0.0008517096, 4.959748, 118.2674, 5.620227, 28.79513
361.8223679832039, 19.57982, 1.715745, 13.95229, 0.0008174246, 4.740822, 113.444, 5.376312, 27.62264
361.9222913104569, 18.69855, 1.64621, 13.38524, 0.0007845198, 4.53156, 120.3128, 5.142982, 26.49789
362.02221463771, 17.85695, 1.579493, 12.84125, 0.0007529396, 4.331535, 115.406, 4.91978, 25.41895
362.122137964963, 17.05323, 1.51548, 12.31936, 0.0007226306, 4.140339, 110.6992, 4.706264, 24.38393
362.222061292216, 16.28569, 1.454061, 11.81868, 0.0006935416, 3.957582, 106.1844, 4.502014, 23.39106
362.321984619469, 15.55269, 1.395131, 11.33835, 0.0006656236, 3.782892, 101.8538, 12.89855, 22.43862
362.4219079467221, 14.85268, 1.33859, 10.87754, 0.0006388295, 3.615914, 105.4142, 12.33876, 32.71137
362.5218312739751, 14.18418, 1.28434, 11.06437, 0.0006131139, 3.456305, 101.9531, 11.80327, 31.65713
362.6217546012281, 13.54577, 1.232289, 10.61469, 0.0005884335, 3.303742, 103.4833, 11.6204, 30.36811
362.7216779284811, 12.93609, 1.182347, 10.1833, 0.0005647465, 3.157913, 116.8365, 19.39389, 29.13157
362.8216012557342, 12.35385, 1.13443, 9.76943, 0.0005420131, 3.018521, 112.0714, 18.5522, 30.74409
362.9215245829872, 12.80404, 1.088454, 14.4922, 0.0005201948, 2.885282, 107.5007, 17.74705, 29.49225
363.0214479102402, 15.36749, 1.044342, 13.90321, 0.0004992547, 2.757924, 103.1163, 16.97683, 28.29137
363.1213712374932, 14.67582, 1.002017, 13.33817, 0.0004791576, 2.636188, 98.91081, 16.24005, 27.1394
363.2212945647462, 14.01528, 0.9614076, 12.79608, 0.0004598695, 2.519825, 108.13, 15.53524, 26.03433
363.3212178919993, 27.95622, 0.9224441, 12.27603, 0.0004413578, 2.408599, 115.5324, 14.86101, 24.97426
363.4211412192523, 26.69794, 0.8850597, 11.77711, 0.0004235913, 2.302282, 125.3642, 14.21605, 23.95735
363.5210645465053, 44.63623, 1.685789, 13.5876, 0.0004065399, 2.200658, 121.9783, 13.59908, 22.98185
363.6209878737583, 42.62721, 1.617468, 13.03538, 0.000390175, 2.10352, 119.2984, 13.00889, 30.9243
363.7209112010114, 40.70861, 1.551916, 20.49874, 0.0003744687, 2.01067, 122.6785, 12.44431, 29.66512
363.8208345282644, 49.13519, 1.489021, 19.66564, 0.0003593948, 1.921918, 136.4934, 11.90423, 28.4572
363.9207578555174, 46.92368, 1.428675, 21.00984, 0.0003449276, 1.837083, 143.049, 11.3876, 27.29848
364.0206811827704, 44.8117, 1.370774, 20.65178, 0.0003310429, 1.755993, 137.2149, 10.89338, 38.86951
364.1206045100235, 42.79478, 1.31522, 21.83121, 0.000317717, 1.678483, 134.0648, 10.42061, 39.32063
364.2205278372765, 42.83138, 1.261917, 20.94395, 0.0003049275, 1.604394, 128.5971, 9.968363, 37.71956
364.3204511645295, 40.90359, 1.210775, 20.09276, 0.0002926529, 1.533575, 150.8495, 9.535741, 36.18369
364.4203744917826, 39.06257, 2.051243, 19.27616, 0.0002808724, 1.465882, 144.6972, 9.121894, 34.71035
364.5202978190356, 37.30441, 1.968111, 18.49275, 0.0002695661, 1.401177, 144.2579, 8.726008, 33.29701
364.6202211462886, 35.62538, 1.888349, 17.74117, 0.0002587149, 1.339329, 138.3745, 8.347304, 31.94121
364.7201444735416, 35.99878, 1.811818, 22.79233, 0.0002483005, 1.28021, 132.731, 7.985035, 30.64062
364.8200678007947, 34.37852, 1.73839, 21.86601, 0.0002383054, 1.223701, 127.3177, 7.638489, 29.39299
364.9199911280477, 32.83118, 1.667937, 20.97735, 0.0002287126, 1.169686, 141.7648, 7.306982, 28.19616
365.0199144553007, 31.35349, 1.60034, 20.12479, 0.0002195059, 1.118055, 147.2785, 6.989862, 27.04806
365.1198377825537, 29.94231, 1.535482, 19.30689, 0.0002106699, 1.068704, 141.2719, 6.686506, 25.94671
365.2197611098068, 28.59464, 1.473252, 18.52223, 0.0002021895, 1.021531, 152.5814, 6.396315, 24.8902
365.3196844370598, 27.30763, 1.413545, 17.76946, 0.0001940505, 0.9764399, 146.3585, 6.118718, 31.9131
365.4196077643128, 26.07855, 1.356257, 20.27877, 0.0001862392, 0.9333393, 140.3894, 5.853168, 30.61365
365.5195310915659, 24.90478, 1.301291, 23.98218, 0.0001787423, 0.8921412, 134.6637, 5.599144, 44.88605
365.6194544188189, 23.78385, 1.248553, 23.00751, 0.0001715471, 0.8527617, 129.1715, 5.356144, 43.05837
365.7193777460719, 22.71337, 1.197952, 22.07245, 0.0001646416, 0.8151203, 123.9034, 5.12369, 41.30511
365.8193010733249, 21.69107, 1.149402, 21.17539, 0.0001580141, 0.7791405, 118.8501, 4.901324, 39.62323
365.9192244005779, 20.71478, 1.10282, 20.31479, 0.0001516534, 0.7447488, 134.2567, 4.688609, 38.00985
366.019147727831, 19.78243, 1.058125, 19.48917, 0.0001455487, 0.7118752, 132.168, 4.485126, 36.46215
366.119071055084, 18.89205, 1.015242, 18.6971, 0.0001396897, 0.6804526, 126.7776, 4.290473, 34.97747
366.218994382337, 18.04174, 0.9740965, 17.93722, 0.0001340666, 0.6504171, 121.6071, 4.104269, 33.55325
366.31891770959, 17.22971, 0.9346188, 17.20822, 0.0001286699, 0.6217074, 130.3825, 3.926146, 32.18702
366.418841036843, 16.45422, 0.8967409, 16.50885, 0.0001234903, 0.5942649, 125.065, 3.755753, 30.87642
366.5187643640961, 15.71363, 0.8603982, 15.83791, 0.0001185193, 0.5680337, 119.9643, 3.592755, 29.61919
366.6186876913491, 15.00638, 0.8255283, 15.19423, 0.0001137484, 0.5429604, 119.9367, 3.436831, 28.41315
366.7186110186021, 14.33096, 0.7920716, 14.57671, 0.0001091696, 0.5189939, 115.0451, 3.345199, 27.25621
366.8185343458551, 13.68594, 0.7599709, 13.98429, 0.000104775, 0.4960852, 110.3531, 3.200019, 26.14639
366.9184576731082, 13.06996, 2.960288, 13.41595, 0.0001005574, 0.4741877, 105.8524, 3.06114, 25.08175
367.0183810003612, 12.48169, 2.840314, 12.8707, 9.650955e-05, 0.4532568, 118.1902, 2.928288, 24.06046
367.1183043276142, 11.91991, 2.725203, 12.34762, 9.262463e-05, 0.4332498, 113.3699, 2.801201, 23.08076
367.2182276548672, 11.38341, 2.614757, 11.84579, 8.889609e-05, 0.4141259, 108.7462, 2.679631, 37.95159
367.3181509821203, 10.87105, 2.508787, 11.36436, 8.531765e-05, 0.3958462, 104.3111, 2.563336, 36.40627
367.4180743093733, 10.38176, 2.407112, 10.9025, 8.188325e-05, 0.3783733, 100.0568, 2.452088, 34.92387
367.5179976366263, 27.86679, 2.309558, 10.4594, 7.858709e-05, 0.3616717, 97.96404, 2.345669, 33.50183
367.6179209638794, 26.61254, 2.215957, 10.03432, 7.542363e-05, 0.3457074, 104.8065, 2.243868, 35.26244
367.7178442911324, 25.41474, 2.12615, 9.626505, 7.238751e-05, 0.3304476, 106.1331, 2.146485, 33.82662
367.8177676183854, 24.27086, 2.039982, 15.2373, 6.947361e-05, 0.3158615, 121.0885, 2.053329, 32.44926
367.9176909456384, 39.13042, 1.957307, 18.60775, 6.667701e-05, 0.3019192, 131.7204, 1.964216, 31.12798
368.0176142728915, 37.36921, 8.888023, 18.38502, 6.399297e-05, 0.2885923, 129.3538, 1.87897, 29.8605
368.1175376001445, 35.68727, 8.527813, 22.59007, 6.141698e-05, 0.2758538, 130.7595, 1.797423, 28.64463
368.2174609273975, 44.13424, 8.182201, 21.67197, 5.894469e-05, 0.2636774, 125.4266, 1.719416, 34.95837
368.3173842546505, 42.14781, 7.850596, 20.79119, 5.657191e-05, 0.2520386, 137.6422, 1.644794, 34.15432
368.4173075819036, 40.25079, 13.68069, 19.94621, 5.429465e-05, 0.2409135, 140.1459, 1.573411, 32.76361
368.5172309091566, 51.3116, 15.28397, 19.13556, 5.210906e-05, 0.2302794, 138.6864, 1.505126, 31.42954
368.6171542364096, 50.78941, 14.66455, 18.35786, 5.001145e-05, 0.2201148, 138.4858, 1.439804, 33.10143
368.7170775636627, 48.50344, 14.07023, 17.61177, 4.799828e-05, 0.2103988, 145.3341, 1.377317, 31.7536
368.8170008909157, 46.32036, 13.5, 17.43422, 4.606615e-05, 0.2011117, 139.4068, 1.317542, 30.46065
368.9169242181687, 56.80074, 12.95288, 25.21472, 4.421179e-05, 0.1922345, 152.8866, 1.260362, 37.32518
369.0168475454217, 57.97694, 12.42793, 24.18996, 4.243208e-05, 0.1837492, 150.1381, 6.003416, 41.44668
369.1167708726747, 55.36747, 11.92425, 30.37615, 4.0724e-05, 0.1756384, 144.0148, 5.74287, 39.75904
369.2166941999278, 52.87545, 11.44099, 29.14162, 3.908469e-05, 0.1678856, 139.2462, 5.493633, 38.14012
369.3166175271808, 50.49559, 10.97732, 27.95726, 3.751137e-05, 0.1604751, 136.8402, 12.78279, 36.58712
369.4165408544338, 48.22284, 10.53243, 26.82103, 3.600138e-05, 0.1533916, 131.2593, 12.22802, 35.09736
369.5164641816868, 46.05239, 10.10558, 25.73098, 3.455217e-05, 0.1466208, 145.1187, 11.69733, 40.42215
369.6163875089399, 43.97963, 9.696025, 24.68524, 3.31613e-05, 0.1401489, 139.2001, 11.18967, 38.77623
369.7163108361929, 42.00016, 9.303068, 23.68199, 3.182641e-05, 0.1339627, 133.523, 17.12836, 37.19733
369.8162341634459, 40.10978, 8.926037, 22.71952, 3.054527e-05, 0.1280495, 137.5816, 18.34934, 35.68272
369.9161574906989, 38.30449, 8.564286, 21.79616, 2.931569e-05, 0.1223973, 131.9705, 17.55299, 34.22978
370.0160808179519, 47.87892, 8.217196, 20.91033, 2.813561e-05, 0.1169946, 126.5881, 16.7912, 32.836
370.116004145205, 45.72395, 7.884174, 20.52122, 2.700303e-05, 0.1118304, 131.619, 16.06247, 49.17995
370.215927472458, 43.66597, 7.564648, 19.68721, 2.591605e-05, 0.1068942, 143.5698, 15.36537, 47.17743
370.315850799711, 56.84374, 7.258071, 18.88709, 2.487281e-05, 0.1021758, 150.3002, 14.69852, 45.25645
370.415774126964, 54.28527, 6.963919, 18.11949, 2.387158e-05, 0.09766571, 147.121, 14.06061, 43.41369
370.5156974542171, 52.90198, 6.681688, 26.86973, 2.291065e-05, 0.09335469, 151.254, 13.45039, 41.64596
370.6156207814701, 50.52093, 6.410896, 25.7777, 2.19884e-05, 0.08923397, 145.0853, 12.86665, 39.95021
370.7155441087231, 48.24704, 6.151077, 24.73005, 2.110327e-05, 0.08529514, 139.1681, 12.30824, 38.32351
370.8154674359762, 46.0755, 5.901789, 23.72499, 2.025377e-05, 0.08153017, 133.4922, 11.77407, 36.76304
370.9153907632292, 44.0017, 5.662604, 22.76077, 1.943848e-05, 0.07793138, 128.0478, 11.26308, 35.26611
371.0153140904822, 42.02124, 5.433113, 21.83573, 1.865599e-05, 0.07449146, 136.8657, 10.77427, 43.39945
371.1152374177352, 40.12992, 5.212922, 20.9483, 1.790501e-05, 0.07120337, 131.2838, 10.30667, 41.6323
371.2151607449883, 38.32372, 5.001655, 20.09692, 1.718426e-05, 0.06806041, 125.9295, 9.859364, 39.9371
371.3150840722413, 36.59882, 4.79895, 19.28015, 1.649252e-05, 0.0650562, 129.4299, 9.431472, 38.31093
371.4150073994943, 34.95155, 4.60446, 18.49658, 1.582863e-05, 0.06218458, 124.1512, 9.022151, 36.75098
371.5149307267473, 33.37842, 4.417852, 17.74485, 1.519146e-05, 0.05943972, 127.3865, 8.630594, 35.25454
371.6148540540004, 31.8761, 4.238808, 17.02367, 1.457994e-05, 0.05681602, 122.1912, 8.256031, 33.81903
371.7147773812534, 30.4414, 4.067019, 16.3318, 1.399303e-05, 0.05430813, 117.2077, 7.897723, 37.87154
371.8147007085064, 29.07127, 3.902192, 15.66805, 1.342975e-05, 0.05191094, 112.4275, 7.554966, 36.32947
371.9146240357595, 27.7628, 3.744046, 15.03128, 1.288915e-05, 0.04961957, 116.4335, 7.227084, 34.8502
372.0145473630125, 26.51323, 3.592309, 14.42038, 1.237031e-05, 0.04742933, 111.6849, 6.913432, 33.43116
372.1144706902655, 25.3199, 3.446721, 13.83432, 1.187235e-05, 0.04533578, 107.1299, 6.613392, 32.0699
372.2143940175185, 24.18029, 3.307034, 13.27207, 1.139444e-05, 0.04333463, 111.8107, 6.326375, 39.62703
372.3143173447716, 23.09196, 3.173008, 12.73267, 1.093576e-05, 0.04142182, 107.2506, 6.051813, 38.01348
372.4142406720246, 22.05262, 3.044413, 12.2152, 1.049555e-05, 0.03959344, 102.8765, 5.789167, 36.46564
372.5141639992776, 21.06006, 2.921031, 11.71875, 1.007306e-05, 0.03784576, 98.68073, 5.53792, 34.98082
372.6140873265306, 20.11217, 2.802648, 11.24249, 9.667577e-06, 0.03617523, 94.65611, 5.297577, 33.55646
372.7140106537836, 19.20695, 2.689064, 10.78557, 9.278416e-06, 0.03457844, 90.79563, 5.067665, 32.1901
372.8139339810367, 18.34247, 2.580082, 10.34723, 8.90492e-06, 0.03305213, 89.90405, 4.847731, 30.87938
372.9138573082897, 17.5169, 2.475518, 9.926703, 8.546459e-06, 0.03159319, 89.91156, 4.637342, 29.62202
373.0137806355427, 16.72848, 2.375191, 9.523267, 8.202428e-06, 0.03019865, 86.24458, 4.436084, 28.41586
373.1137039627957, 15.97555, 2.27893, 9.136227, 7.872245e-06, 0.02886566, 82.72717, 4.24356, 27.25882
373.2136272900487, 15.25651, 2.186571, 8.764916, 7.555354e-06, 0.02759152, 79.3532, 4.059391, 32.78626
373.3135506173018, 14.56984, 2.097954, 8.408697, 7.251219e-06, 0.02637361, 81.89716, 3.883216, 31.45126
373.4134739445548, 13.91407, 2.012929, 8.066955, 6.959327e-06, 0.02520947, 78.55705, 3.714686, 30.17062
373.5133972718078, 13.28781, 1.93135, 7.739101, 6.679184e-06, 0.02409671, 85.82019, 3.553471, 33.58569
373.6133205990608, 12.68974, 1.853077, 7.424572, 6.410319e-06, 0.02303307, 89.57251, 3.399252, 32.21814
373.7132439263139, 12.11859, 1.777976, 7.122826, 6.152276e-06, 0.02201638, 85.91936, 3.251726, 31.82999
373.8131672535669, 11.57315, 1.705919, 6.833344, 5.904622e-06, 0.02104456, 82.41521, 3.110603, 33.6163
373.9130905808199, 11.05226, 1.636782, 6.555626, 5.666936e-06, 0.02011565, 79.05396, 6.015178, 32.24751
374.013013908073, 10.55481, 1.570448, 6.289195, 5.438817e-06, 0.01922773, 88.15793, 5.754122, 30.93444
374.112937235326, 10.07975, 1.506801, 6.033592, 5.219882e-06, 0.01837901, 84.56248, 5.504396, 29.67485
374.212860562579, 9.626072, 1.445734, 5.788378, 5.009759e-06, 0.01756775, 82.54233, 5.265508, 28.46654
374.312783889832, 9.192814, 1.387142, 5.553129, 4.808095e-06, 0.0167923, 83.42846, 6.256739, 27.30743
374.4127072170851, 8.779057, 1.330925, 5.327441, 4.614549e-06, 0.01605108, 80.02589, 10.81018, 26.19552
374.5126305443381, 8.383922, 1.276985, 5.110926, 4.428794e-06, 0.01534258, 76.7621, 10.34103, 25.12889
374.6125538715911, 8.006572, 1.225232, 4.90321, 4.250516e-06, 0.01466535, 73.63142, 9.892231, 28.51731
374.7124771988441, 7.646206, 1.175577, 4.703936, 4.079415e-06, 0.01401801, 70.62842, 9.462913, 28.07229
374.8124005260972, 7.30206, 1.127933, 4.512761, 3.915201e-06, 0.01339925, 67.74789, 9.052227, 31.22322
374.9123238533502, 6.973403, 1.082221, 4.329355, 3.757598e-06, 0.0128078, 71.79152, 8.659365, 29.95187
375.0122471806032, 6.659539, 1.038361, 4.153404, 3.606338e-06, 0.01224246, 68.86356, 8.283552, 28.73228
375.1121705078563, 6.359801, 0.9962788, 3.984603, 3.461168e-06, 0.01170207, 66.05501, 7.92405, 27.56236
375.2120938351093, 6.073554, 0.955902, 3.822663, 3.321841e-06, 0.01118553, 63.361, 7.58015, 26.44006
375.3120171623623, 5.800191, 0.9171616, 3.667304, 3.188123e-06, 0.0106918, 60.77687, 7.251175, 25.36347
375.4119404896153, 5.539132, 0.8799913, 3.518259, 3.059788e-06, 0.01021986, 58.29814, 6.936478, 24.33071
375.5118638168684, 5.289822, 0.8443274, 3.375271, 2.936618e-06, 0.009768746, 55.92049, 6.635438, 27.36642
375.6117871441214, 5.051733, 0.8101088, 3.238095, 2.818407e-06, 0.009337548, 64.99606, 6.347464, 26.25211
375.7117104713744, 4.824361, 0.7772771, 3.106494, 2.704954e-06, 0.008925384, 62.34525, 6.071987, 25.18317
375.8116337986274, 4.607223, 0.7457759, 2.980241, 2.596068e-06, 0.008531413, 59.80255, 5.808465, 24.15775
375.9115571258804, 4.628686, 0.7155514, 2.859119, 2.491566e-06, 0.008154832, 57.36354, 5.556381, 23.17409
376.0114804531335, 4.420355, 0.6865519, 2.74292, 2.391269e-06, 0.007794873, 55.02402, 5.315237, 22.23048
376.1114037803865, 4.2214, 0.6587276, 2.631444, 2.295011e-06, 0.007450803, 52.7799, 5.084558, 21.3253
376.2113271076395, 4.0314, 0.632031, 2.524498, 2.202627e-06, 0.007121921, 54.89145, 4.863891, 20.45697
376.3112504348925, 3.849952, 0.6064163, 2.421898, 2.113962e-06, 0.006807555, 68.90076, 4.6528, 19.624
376.4111737621456, 3.67667, 0.5818397, 2.323469, 2.028866e-06, 0.006507067, 66.09069, 4.450871, 18.82494
376.5110970893986, 3.511188, 0.5582591, 2.229039, 1.947195e-06, 0.006219841, 63.39523, 4.257705, 18.05842
376.6110204166516, 3.353153, 0.5356343, 2.138448, 1.868813e-06, 0.005945294, 60.80971, 4.072923, 17.32312
376.7109437439046, 3.202232, 0.5139263, 2.051538, 1.793585e-06, 0.005682866, 58.32963, 3.89616, 16.61775
376.8108670711576, 3.058103, 0.4930981, 1.96816, 1.721386e-06, 0.005432021, 55.9507, 3.727068, 15.9411
376.9107903984107, 2.920462, 0.473114, 1.888171, 1.652092e-06, 0.005192249, 53.66879, 3.565315, 15.29201
377.0107137256637, 2.789016, 0.4539399, 1.811433, 1.585589e-06, 0.00496306, 51.47995, 3.410583, 14.66935
377.1106370529167, 2.663485, 0.4355428, 1.737813, 1.521762e-06, 0.004743988, 49.38038, 3.262565, 14.07204
377.2105603801698, 2.543605, 0.4178913, 1.667186, 1.460505e-06, 0.004534586, 47.36644, 3.120971, 13.49905
377.3104837074228, 2.429121, 0.4009552, 1.599429, 1.401713e-06, 0.004334427, 45.43464, 2.985523, 12.94939
377.4104070346758, 2.319789, 0.3847055, 1.534426, 1.345288e-06, 0.004143103, 43.58162, 2.855952, 12.42211
377.5103303619288, 2.215378, 0.3691143, 1.472064, 1.291135e-06, 0.003960225, 41.80418, 2.732005, 11.91631
377.6102536891819, 2.115666, 0.3541549, 1.412237, 1.239161e-06, 0.003785418, 40.09923, 2.613438, 11.43109
377.7101770164349, 2.020443, 0.3398019, 1.354842, 1.18928e-06, 0.003618328, 38.46381, 2.500016, 10.96564
377.8101003436879, 1.929505, 0.3260306, 1.299779, 1.141406e-06, 0.003458613, 36.89509, 2.391516, 13.6146
377.9100236709409, 1.84266, 0.3128173, 1.246954, 1.09546e-06, 0.003305948, 35.39036, 2.287726, 13.06024
378.009946998194, 1.759724, 0.3001396, 1.196276, 1.051363e-06, 0.003160022, 33.94699, 2.18844, 12.52845
378.109870325447, 1.680521, 0.2879757, 1.147657, 1.009041e-06, 0.003020537, 32.56248, 2.093462, 12.01831
378.2097936527, 1.604883, 0.2763047, 1.101015, 9.684228e-07, 0.002887209, 31.23445, 2.002607, 11.52895
378.3097169799531, 1.53265, 0.2651067, 1.056268, 9.294397e-07, 0.002759766, 29.96058, 1.915695, 11.05951
378.4096403072061, 1.463667, 0.2543626, 1.013339, 8.920258e-07, 0.002637948, 28.73866, 5.937612, 10.60918
378.5095636344591, 1.397789, 0.2440539, 0.9721557, 8.56118e-07, 0.002521508, 27.56657, 5.679922, 10.1772
378.6094869617121, 1.334876, 0.234163, 0.9326459, 8.216556e-07, 0.002410207, 26.44229, 5.433416, 9.762799
378.7094102889652, 1.274795, 0.2246729, 0.8947417, 7.885805e-07, 0.002303819, 25.36386, 5.197609, 9.365275
378.8093336162182, 1.217418, 0.2155675, 0.8583781, 7.568368e-07, 0.002202127, 24.32942, 4.972035, 8.983937
378.9092569434712, 1.162624, 0.206831, 0.8234922, 7.263709e-07, 0.002104925, 23.33716, 4.756251, 8.618127
379.0091802707242, 1.110295, 0.1984487, 0.7900242, 6.971314e-07, 0.002012012, 22.38537, 4.549832, 8.267212
379.1091035979773, 1.060322, 0.190406, 0.7579164, 6.690689e-07, 0.001923201, 21.4724, 4.352372, 7.930585
379.2090269252303, 1.012599, 0.1826894, 0.7271135, 6.421361e-07, 0.00183831, 20.59666, 4.163481, 7.607666
379.3089502524833, 0.9670227, 0.1752854, 0.6975625, 6.162874e-07, 0.001757166, 19.75665, 3.982788, 14.49992
379.4088735797363, 0.9234982, 0.1681815, 0.6692125, 5.914792e-07, 0.001679604, 18.95089, 3.809937, 13.90951
379.5087969069893, 3.658819, 0.1613655, 0.6420146, 5.676696e-07, 0.001605465, 18.17799, 3.644587, 13.34314
379.6087202342424, 7.485922, 0.1548258, 0.6159222, 5.448185e-07, 0.001534599, 17.43661, 3.486414, 12.79983
379.7086435614954, 9.518648, 0.148551, 0.5908901, 5.228873e-07, 0.001466861, 16.72547, 3.335105, 12.27864
379.8085668887484, 30.08899, 0.1425306, 0.5668754, 5.018389e-07, 0.001402113, 16.04334, 3.190363, 11.77868
379.9084902160014, 28.73472, 0.1367542, 0.5438367, 4.816378e-07, 0.001340223, 15.38902, 3.051903, 11.29907
380.0084135432544, 27.44141, 0.1312119, 0.5217344, 4.622498e-07, 0.001281065, 14.76139, 2.919452, 10.83899
380.1083368705075, 26.2063, 0.1258942, 0.5005302, 4.436423e-07, 0.001224518, 14.15936, 2.792749, 10.39765
380.2082601977605, 34.4718, 0.120792, 0.4801879, 4.257838e-07, 0.001170467, 13.58188, 2.671545, 9.974273
380.3081835250135, 37.55919, 0.1158966, 0.4606723, 4.086442e-07, 0.001118802, 13.02796, 2.555601, 9.568138
380.4081068522666, 36.85405, 0.1111996, 0.4419499, 3.921946e-07, 0.001069418, 12.49662, 2.44469, 9.17854
380.5080301795196, 35.19529, 0.1066929, 0.4239884, 3.764071e-07, 0.001022213, 11.98695, 2.338591, 8.804807
380.6079535067726, 33.61119, 0.1023689, 0.4067568, 3.612551e-07, 0.0009770921, 11.49808, 2.237098, 8.44629
380.7078768340256, 32.09839, 0.09822017, 0.3902256, 3.467131e-07, 0.0009339627, 11.02914, 2.140008, 8.102372
380.8078001612787, 30.65368, 0.09423954, 0.3743662, 3.327564e-07, 0.0008927371, 10.57932, 2.047133, 7.772458
380.9077234885317, 29.274, 0.09042025, 0.3591514, 3.193615e-07, 0.0008533312, 10.14785, 1.958289, 7.455977
381.0076468157847, 27.95641, 0.08675572, 0.3445549, 3.065059e-07, 0.0008156648, 9.733978, 1.8733, 7.152382
381.1075701430377, 26.69813, 0.08323973, 0.3305517, 2.941677e-07, 0.0007796609, 9.336986, 1.792, 6.86115
381.2074934702908, 25.49648, 0.07986622, 0.3171175, 2.823262e-07, 0.0007452462, 8.956184, 1.714228, 6.581776
381.3074167975438, 24.34891, 0.07662944, 0.3042294, 2.709614e-07, 0.0007123507, 8.590913, 1.639831, 6.313777
381.4073401247968, 23.91216, 0.07352383, 0.2918651, 2.600541e-07, 0.0006809072, 8.24054, 1.568663, 6.056691
381.5072634520499, 22.8359, 0.07054409, 0.2800032, 2.495858e-07, 0.0006508516, 7.904456, 1.500584, 5.810073
381.6071867793029, 21.86748, 0.0676851, 0.2686234, 2.395389e-07, 0.0006221227, 7.582078, 1.435459, 5.573498
381.7071101065559, 20.88325, 0.06494199, 0.2577062, 2.298964e-07, 0.0005946618, 7.27285, 1.373161, 5.346554
381.8070334338089, 19.94332, 0.06231004, 0.2472326, 2.206421e-07, 0.0005684132, 6.976232, 1.313567, 5.128852
381.906956761062, 19.0457, 0.05978477, 0.2371847, 2.117603e-07, 0.0005433231, 6.691711, 1.256559, 4.920014
382.006880088315, 18.18847, 0.05736184, 0.2275451, 2.032361e-07, 0.0005193405, 6.418795, 1.202024, 4.719679
382.106803415568, 17.36983, 0.0550371, 0.2182973, 1.95055e-07, 0.0004964166, 6.15701, 1.149857, 4.527503
382.206726742821, 16.58804, 0.05280658, 0.2094254, 1.872032e-07, 0.0004745045, 5.9059, 1.099954, 4.343151
382.3066500700741, 15.84143, 0.05066646, 0.200914, 1.796675e-07, 0.0004535596, 5.665033, 1.052216, 4.166305
382.4065733973271, 15.12843, 0.04861307, 0.1927486, 1.724351e-07, 0.0004335393, 5.433989, 1.006551, 3.99666
382.5064967245801, 14.44751, 0.0466429, 0.184915, 1.654939e-07, 0.0004144026, 5.212368, 0.962867, 3.833923
382.6064200518331, 13.79725, 0.04475258, 0.1773997, 1.58832e-07, 0.0003961107, 4.999785, 0.921079, 3.677812
382.7063433790861, 13.17625, 0.04293886, 0.1701899, 1.524384e-07, 0.0003786261, 4.795872, 0.8811046, 3.528058
382.8062667063392, 12.58321, 0.04119866, 0.1632732, 1.463021e-07, 0.0003619134, 4.600276, 0.842865, 3.384402
382.9061900335922, 12.01685, 0.03952897, 0.1566375, 1.404128e-07, 0.0003459383, 4.412657, 0.8062851, 3.246595
383.0061133608452, 11.47599, 0.03792696, 0.1502715, 1.347606e-07, 0.0003306684, 4.23269, 0.7712927, 3.114399
383.1060366880982, 10.95947, 0.03638987, 0.1441642, 1.293359e-07, 0.0003160725, 4.060063, 0.737819, 2.987586
383.2059600153513, 10.46619, 0.03491508, 0.1383052, 1.241296e-07, 0.0003021209, 3.894477, 0.705798, 2.865937
383.3058833426043, 9.995124, 0.03350006, 0.1326842, 1.191329e-07, 0.0002887851, 3.735644, 0.6751667, 2.749241
383.4058066698573, 9.545256, 0.03214238, 0.1272917, 1.143373e-07, 0.000276038, 3.583288, 0.6458648, 2.637297
383.5057299971103, 9.115635, 0.03083973, 0.1221184, 1.097347e-07, 0.0002638536, 3.437147, 0.6178346, 2.529911
383.6056533243633, 8.705351, 0.02958987, 0.1171553, 1.053174e-07, 0.0002522069, 3.296965, 0.5910209, 2.426897
383.7055766516164, 8.313534, 0.02839066, 0.1123939, 1.010779e-07, 0.0002410744, 3.162501, 0.5653709, 2.328078
383.8054999788694, 7.939352, 0.02724006, 0.1078261, 9.700913e-08, 0.0002304332, 3.033521, 0.540834, 2.233283
383.9054233061224, 7.582011, 0.02613608, 0.1034439, 9.31041e-08, 0.0002202618, 2.909801, 0.5173621, 2.142348
384.0053466333755, 7.240754, 0.02507685, 0.09923974, 8.935626e-08, 0.0002105393, 2.791127, 0.4949088, 2.055115
