 , C000, C001, C003, C004, C005, C006, C007, C008, C010, C012, C013, C015, C016, C018, C021, C026, C029, C032, C033, C034, C037, C038, C040, C041, C042, C043, C044, C047, C050, C051, C053, C054, C061, C062, C065, C066, C068, C070, C071, C074, C076, C084, C086, C093, C100, C108, C111, C122
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
38.2, 193.8344, 928.4616, 90.34483, 918.5898, 304.0991, 487.4056, 520.6208, 40.96221, 64.55718, 518.4233, 0.9381849, 209.304, 472.7987, 1087.256, 449.4645, 218.8928, 716.1624, 13.50721, 1.716454, 0.8696526, 1401.221, 1028.042, 1043.609, 580.6108, 369.5947, 393.5592, 381.3549, 466.1278, 632.3946, 825.4614, 506.9654, 238.4339, 898.8121, 2694.136, 1107.533, 615.7221, 630.5097, 443.3054, 703.8671, 2.211953, 782.4323, 61.70475, 1295.194, 2492, 478.5385, 1227.395, 697.5795, 1322.715
38.3, 184.8654, 885.6518, 86.44395, 979.571, 288.0198, 465.2872, 597.7431, 38.97421, 61.59653, 494.2566, 0.8934408, 198.8559, 451.6319, 1066.425, 427.8162, 209.2626, 685.1328, 12.93566, 1.644731, 0.8232192, 1472.082, 985.5256, 1075.477, 556.8065, 352.0195, 376.1078, 365.0638, 632.817, 606.2039, 790.6723, 484.6076, 228.2714, 862.3234, 2864.233, 1061.276, 587.4432, 602.1829, 424.2718, 1143.777, 2.118985, 748.3283, 59.06936, 1281.341, 2627.016, 629.5303, 1297.107, 666.5461, 1263.641
38.4, 176.3113, 887.9838, 82.71149, 936.944, 272.7907, 444.1725, 570.8535, 37.0827, 58.77165, 471.2165, 0.8508306, 188.9294, 431.4128, 1034.954, 407.2106, 200.0561, 682.3654, 12.38828, 1.576005, 0.7792649, 1409.14, 944.7678, 1104.648, 533.9783, 366.6881, 359.4301, 362.492, 613.4047, 581.0978, 803.0079, 463.2357, 218.542, 827.3161, 2736.528, 1234.504, 560.4631, 575.1288, 406.0554, 1122.675, 2.029924, 715.7109, 56.54653, 1286.317, 2637.209, 600.6923, 1237.889, 794.46, 1207.206
38.5, 168.1531, 954.6418, 79.14021, 896.1719, 313.7321, 424.016, 545.1735, 35.28298, 56.07632, 449.2504, 0.8102526, 179.4984, 483.8328, 1003.052, 387.5974, 273.8543, 702.2231, 11.86407, 1.510151, 0.7376575, 1348.889, 905.6956, 1057.536, 512.0859, 425.854, 343.4921, 347.0067, 584.2443, 738.2827, 813.3038, 701.9328, 209.2272, 793.7299, 2614.517, 1341.319, 635.8274, 549.2901, 388.6212, 1370.508, 1.944607, 684.5151, 54.13145, 1332.477, 2576.299, 573.1754, 1181.376, 759.1167, 1153.291
38.6, 160.3724, 966.0853, 75.72312, 857.174, 297.1435, 404.7742, 520.6487, 33.57061, 53.5046, 428.3082, 0.7716098, 170.5381, 462.1721, 1198.5, 368.929, 261.8062, 671.7975, 11.36204, 1.447048, 0.6982717, 1291.214, 868.2393, 1012.433, 491.091, 467.3064, 328.2607, 364.5682, 556.4703, 843.6205, 898.4694, 699.0051, 200.3095, 761.5072, 2497.947, 1285.297, 658.2319, 524.6122, 371.9355, 1661.369, 1.862875, 654.6791, 51.81952, 1291.101, 2460.993, 608.4378, 1127.442, 850.9703, 1346.386
38.7, 152.9517, 951.4529, 72.45358, 819.8732, 281.4319, 386.4056, 497.2272, 31.94134, 51.05083, 408.3423, 0.7348101, 162.0251, 441.4811, 1144.519, 351.1596, 280.9223, 642.6902, 10.88126, 1.386582, 0.6609887, 1236.005, 832.3321, 969.2537, 470.957, 445.0847, 313.7048, 348.9942, 550.4833, 855.6269, 907.5923, 668.1781, 191.7719, 730.5927, 2386.573, 1231.615, 723.6376, 501.0431, 355.9662, 1718.901, 1.784578, 626.1436, 49.60632, 1235.247, 2406.553, 580.5661, 1075.971, 970.4717, 1303.619
38.8, 145.8744, 1020.266, 69.3252, 784.1956, 335.3081, 368.8706, 474.8593, 30.39115, 48.70958, 389.3072, 0.6997653, 153.9371, 421.7164, 1092.97, 334.2461, 268.5631, 614.844, 10.42082, 1.328643, 0.6256965, 1183.157, 882.6035, 1099.594, 487.9132, 423.9198, 529.9451, 334.0855, 583.0079, 820.191, 940.341, 921.0685, 183.5982, 700.9331, 2445.892, 1307.925, 690.4023, 478.5328, 340.6825, 1762.591, 1.709573, 598.8518, 47.48765, 1202.178, 2298.844, 553.9711, 1026.849, 1026.919, 1505.232
38.9, 139.1246, 973.1078, 66.33189, 750.0705, 317.5786, 352.1313, 453.4977, 28.91619, 46.47571, 371.1593, 0.6663919, 146.2529, 402.8365, 1043.743, 318.1473, 256.7477, 588.2043, 9.979861, 1.273125, 0.5922886, 1250.072, 846.1022, 1052.697, 467.9095, 403.7613, 506.4459, 319.8136, 555.2927, 786.2227, 900.7103, 880.4482, 175.7728, 672.4777, 2336.839, 1289.115, 658.6934, 457.0338, 326.0551, 1687.428, 1.63772, 572.7496, 45.45947, 1150.171, 2407.203, 528.5944, 979.97, 981.234, 1438.007
39, 132.687, 928.129, 63.46784, 796.514, 300.7866, 336.1516, 433.097, 27.51281, 44.34429, 505.4398, 0.6346102, 138.9522, 546.8027, 996.733, 302.8238, 245.4521, 814.3708, 9.557564, 1.219926, 0.5606645, 1227.017, 811.1105, 1007.801, 448.7258, 547.0639, 483.9887, 380.6266, 528.8949, 753.6611, 862.7498, 841.6193, 168.281, 904.9734, 2557.9, 1235.274, 628.4409, 585.2267, 312.0557, 1647.134, 1.568886, 778.3079, 43.51791, 1232.925, 2471.184, 592.6928, 1120.907, 937.5816, 1373.785
39.1, 126.5474, 906.84, 60.72744, 833.6665, 284.8824, 428.1819, 459.8067, 26.17755, 42.31062, 481.8783, 0.6043442, 132.0159, 522.3228, 951.8402, 288.2384, 234.6535, 779.0861, 9.153135, 1.168951, 0.5307289, 1188.062, 777.5659, 964.8193, 430.3286, 521.0496, 462.5274, 364.3665, 503.752, 722.4481, 826.3892, 804.5028, 161.1085, 868.2347, 2510.081, 1412.247, 599.5778, 558.9343, 298.6574, 1576.894, 1.502946, 744.3837, 41.65928, 1212.758, 2391.009, 565.5424, 1069.734, 895.8713, 1312.43
39.2, 120.6918, 864.9241, 58.10537, 856.3095, 269.8192, 472.9644, 506.0753, 124.5936, 40.37021, 459.4152, 0.5755216, 125.4259, 498.9389, 908.9694, 274.3555, 224.3299, 887.4607, 8.765821, 1.120106, 0.5023916, 1194.453, 745.4086, 980.4053, 412.6858, 496.2723, 442.0177, 348.8011, 479.8044, 692.5278, 791.5609, 769.0232, 154.2417, 888.7626, 2533.763, 1353.263, 572.0403, 648.5774, 285.8343, 1596.938, 1.439777, 711.9382, 39.88002, 1251.172, 2283.996, 607.7612, 1075.382, 856.0164, 1253.816
39.3, 115.1072, 853.1643, 55.59652, 819.0463, 275.8385, 451.5013, 483.3094, 118.5467, 38.5188, 437.9992, 0.5480738, 119.1649, 476.6019, 868.0295, 261.1413, 214.4606, 849.0092, 8.394895, 1.073302, 0.4755673, 1311.454, 714.5812, 975.2836, 415.9129, 472.6732, 422.4175, 333.9006, 456.9953, 683.946, 850.5018, 735.1083, 147.6676, 852.6819, 2420.793, 1296.742, 545.7676, 619.4388, 273.5618, 1636.482, 1.379264, 680.9069, 38.17676, 1197.046, 2181.772, 579.9204, 1026.287, 817.9346, 1197.82
39.4, 109.781, 813.7295, 53.196, 812.8564, 330.1272, 431.0122, 537.5463, 112.7933, 36.75229, 417.5816, 0.5219349, 113.2163, 455.2649, 948.1543, 248.5635, 205.0254, 812.2236, 8.039664, 1.028453, 0.4501753, 1255.38, 685.0287, 945.9622, 425.5464, 450.1964, 403.6864, 319.6367, 435.2704, 655.6203, 833.395, 881.2902, 141.3737, 824.6508, 2337.29, 1242.582, 637.0097, 591.6094, 261.8163, 1575.006, 1.321293, 651.2281, 36.54625, 1166.855, 2215.164, 553.355, 1061.424, 781.547, 1144.324
39.5, 104.7013, 840.7825, 50.89912, 838.9822, 321.3114, 411.4529, 513.3646, 107.3192, 35.06679, 398.1157, 0.4970427, 107.5648, 434.8831, 928.3319, 236.5915, 196.0053, 784.1146, 7.699466, 0.9854785, 0.426139, 1226.221, 656.6984, 985.5876, 438.624, 428.7883, 385.7859, 366.5469, 464.2555, 628.4677, 798.2715, 842.4242, 135.348, 874.3613, 2381.972, 1190.684, 607.7531, 565.0303, 250.575, 1523.914, 1.26576, 622.843, 34.98537, 1116.376, 2283.223, 588.8547, 1024.829, 746.7781, 1180.071
39.6, 99.85658, 820.8889, 48.70141, 826.5645, 334.4399, 392.7812, 490.2708, 102.1107, 33.45859, 379.5573, 0.4733376, 102.1953, 415.4138, 939.6354, 225.1962, 187.3821, 797.2495, 7.373663, 0.9442996, 0.4033861, 1173.791, 629.5397, 972.6863, 508.3239, 408.3983, 368.6791, 350.8884, 442.1855, 602.4396, 764.6283, 805.2722, 129.5792, 838.8652, 2339.645, 1140.954, 579.8402, 539.6453, 239.8164, 1582.377, 1.21256, 595.6951, 33.49116, 1119.896, 2321.698, 561.8801, 1057.69, 713.556, 1127.368
39.7, 95.23605, 829.5632, 46.5986, 790.5956, 316.7563, 374.9568, 468.2159, 97.15502, 31.92414, 361.864, 0.450763, 97.09391, 396.8161, 924.7988, 214.3497, 179.1382, 894.9558, 7.061646, 0.9048415, 0.3818481, 1123.603, 662.6642, 931.2023, 504.7192, 388.9779, 395.6726, 343.6275, 421.1647, 577.4895, 732.403, 769.7587, 124.0563, 804.8102, 2393.256, 1093.301, 610.2674, 515.4008, 229.5197, 1561.206, 1.161596, 569.7305, 32.06076, 1071.448, 2270.712, 536.1411, 1070.742, 681.8119, 1206.722
39.8, 90.82932, 911.4113, 44.58658, 756.1921, 300.0078, 357.9413, 447.153, 124.1809, 30.46007, 344.9954, 0.4292651, 92.24715, 379.0511, 930.0759, 204.0256, 171.2571, 856.1796, 6.762833, 0.8670322, 0.36146, 1187.256, 635.2589, 891.4875, 484.0264, 370.481, 390.8524, 435.3965, 459.7181, 724.6334, 775.168, 735.8113, 118.7687, 772.1377, 2491.376, 1047.638, 582.239, 492.2455, 219.6651, 1702.762, 1.112774, 544.8976, 30.69146, 1025.097, 2211.637, 511.5812, 1021.859, 746.5706, 1152.829
39.9, 340.9179, 1022.888, 42.66144, 723.2856, 284.1448, 341.698, 427.0378, 118.1541, 29.06314, 328.9132, 0.4087925, 362.6124, 362.0813, 888.1854, 194.1987, 163.7226, 819.0834, 6.476663, 0.8308027, 0.3421606, 1136.492, 608.9868, 871.4316, 464.1819, 352.8636, 373.521, 463.3511, 509.3517, 1097.589, 835.4012, 910.7458, 113.7065, 740.7916, 2590.881, 1003.882, 571.7224, 470.1304, 210.2337, 1630.151, 1.066004, 521.1472, 29.38064, 1085.439, 2279.569, 488.1464, 1016.328, 839.364, 1415.103
40, 325.1431, 993.0319, 40.81942, 691.811, 354.3265, 326.1918, 407.8274, 112.4198, 27.73028, 313.5807, 0.3892963, 344.5114, 345.8713, 981.0716, 184.8452, 156.5197, 783.5945, 6.202603, 0.7960871, 0.3238915, 1087.898, 639.2935, 872.3611, 445.1512, 336.084, 507.3017, 443.5571, 485.1379, 1194.089, 800.1932, 963.8606, 108.8601, 710.718, 2598.238, 961.9534, 556.2791, 449.009, 201.2071, 1641.506, 1.0212, 498.4319, 28.1258, 1089.531, 2208.375, 465.785, 994.7669, 859.6028, 1375.659
40.1, 310.0982, 990.6928, 39.05693, 708.6006, 338.2599, 311.3892, 389.4811, 106.9637, 26.45854, 298.9629, 0.3707299, 327.314, 330.387, 936.8842, 175.9422, 149.6336, 749.6433, 5.94014, 0.7628222, 0.3065979, 1041.383, 691.5926, 962.5175, 426.9006, 320.1024, 484.8066, 424.6088, 504.994, 1254.889, 830.0316, 958.7853, 104.2203, 681.8652, 2639.325, 921.7762, 578.9225, 428.8364, 192.5682, 1571.506, 0.9782795, 476.7067, 26.92455, 1079.674, 2164.058, 444.448, 949.3525, 896.4303, 1472.649
40.2, 295.7494, 944.9011, 37.37054, 677.7651, 320.3743, 297.2584, 371.9602, 116.0153, 25.24512, 285.0265, 0.3530489, 310.975, 315.5959, 924.679, 167.468, 143.0505, 717.1631, 5.688783, 0.7309472, 0.2902277, 996.8561, 662.9908, 921.4672, 409.3982, 304.8806, 463.309, 406.4698, 480.9873, 1202.918, 821.136, 916.5016, 99.77818, 654.1838, 2546.009, 883.2771, 572.9736, 409.5702, 184.3001, 1574.148, 0.9371625, 455.9284, 25.77462, 1122.148, 2162.198, 424.0884, 939.7817, 953.1895, 1406.879
40.3, 282.0646, 1009.749, 35.75697, 648.2714, 303.4345, 376.588, 355.2275, 110.3848, 24.08736, 271.7398, 0.3362112, 295.4517, 301.4669, 883.0315, 159.402, 136.757, 686.0901, 5.448062, 0.7004041, 0.2747315, 1163.088, 635.572, 909.4681, 408.2877, 290.3828, 442.7646, 413.3563, 458.1219, 1153.099, 786.5292, 943.7062, 95.52541, 627.6262, 2696.642, 846.3859, 621.1918, 391.1695, 176.3871, 1507.021, 0.8977736, 436.0558, 24.67379, 1073.603, 2115.747, 623.1093, 896.8776, 910.7847, 1394.032
40.4, 269.013, 1067.965, 34.21307, 665.4304, 287.3903, 359.4985, 339.2475, 124.5207, 22.98269, 259.0724, 0.3201766, 280.7032, 287.9705, 877.0454, 151.7244, 130.7404, 656.3635, 5.217527, 0.6711373, 0.2600628, 1113.357, 609.287, 870.6803, 391.5485, 276.5743, 423.1313, 395.6981, 436.3435, 1105.343, 753.3809, 902.0875, 91.45391, 639.3626, 2699.862, 930.2424, 592.6617, 373.5955, 168.8138, 1475.301, 0.8600402, 541.8891, 23.61998, 1101.966, 2186.49, 594.5655, 877.4335, 870.2664, 1331.774
40.5, 256.5654, 1406.447, 32.73582, 704.6489, 272.1945, 530.1307, 323.9864, 145.0358, 21.92868, 246.9956, 0.3049066, 266.691, 275.0783, 913.0321, 144.4167, 124.9885, 627.9249, 4.996747, 0.6430935, 0.2461772, 1065.753, 584.0891, 833.5468, 442.2703, 263.4225, 404.3685, 378.7942, 415.6004, 1059.565, 817.1923, 991.2267, 87.55595, 613.4067, 2840.044, 1011.813, 623.9712, 356.811, 161.5656, 1412.389, 0.8238928, 567.9536, 22.61118, 1054.294, 2146.333, 567.3292, 952.0858, 831.5506, 1316.212
40.6, 244.6937, 1742.005, 31.32237, 673.9854, 291.2571, 506.0735, 441.4959, 137.9968, 20.92301, 235.4817, 0.290365, 253.3782, 262.7633, 921.7009, 137.4609, 119.4896, 600.7184, 4.78531, 0.6162214, 0.233033, 1020.184, 559.9332, 797.9969, 424.1378, 250.896, 386.4378, 395.9441, 489.8279, 1023.549, 782.7516, 947.5124, 83.82412, 815.8679, 2919.97, 969.553, 644.6274, 340.7806, 154.6287, 1366.429, 0.7892646, 543.1982, 21.64547, 1008.685, 2064.116, 541.3406, 908.6199, 794.5572, 1324.783
40.7, 233.3713, 1984.839, 29.96994, 644.6562, 289.1327, 619.4413, 421.6351, 181.9072, 19.96346, 342.6875, 0.2765168, 240.73, 372.3618, 1006.307, 130.8401, 114.2327, 645.0127, 4.58282, 0.5904722, 0.2205907, 976.5638, 536.7764, 763.9632, 406.7488, 238.9653, 369.3021, 379.0297, 466.5422, 981.1583, 749.7625, 905.7259, 80.25136, 858.2158, 2989.927, 981.2195, 694.756, 325.4704, 147.9896, 1308.16, 0.7560918, 563.8601, 20.72099, 965.0485, 2089.478, 516.5425, 1003.125, 759.2095, 1265.618
40.8, 222.5728, 2290.731, 28.67591, 675.7559, 273.8447, 632.0665, 402.6678, 199.9778, 19.04791, 326.7129, 0.2633291, 228.7132, 355.6915, 960.983, 124.5383, 109.207, 693.0717, 4.388898, 0.565799, 260.0429, 1040.958, 671.8719, 788.5383, 390.0726, 227.6018, 352.9263, 501.4362, 444.3635, 940.5234, 718.1637, 865.7822, 76.83087, 836.0134, 3007.272, 1062.51, 662.8472, 310.8481, 141.6356, 1309.799, 0.7243134, 608.2463, 19.83601, 923.2999, 1995.96, 492.8804, 957.3286, 725.4344, 1314.228
40.9, 212.274, 2273.351, 27.43775, 646.3497, 259.3651, 603.3834, 423.1518, 190.2724, 18.17436, 311.4829, 0.2507703, 217.2962, 339.7675, 917.7004, 118.5399, 104.4025, 692.7223, 4.203182, 0.5421568, 400.3249, 996.4492, 644.0857, 884.4794, 374.0802, 216.7787, 337.2766, 480.0153, 472.0154, 901.5715, 687.8966, 868.3516, 73.55618, 840.8685, 3011.108, 1018.133, 632.4039, 296.8827, 135.5544, 1385.371, 0.6938705, 746.2915, 18.98882, 982.229, 1906.627, 470.3022, 966.6577, 693.1618, 1268.139
41, 202.4518, 2238.299, 26.25305, 705.3041, 255.8777, 625.2184, 404.1162, 181.0379, 17.34086, 296.9629, 0.2388105, 206.4491, 324.5565, 976.3989, 112.8305, 99.80931, 662.7083, 4.025324, 0.5195024, 378.9503, 973.9916, 677.4904, 846.7573, 358.7434, 206.4704, 322.3209, 459.5095, 449.5766, 864.2328, 658.9052, 830.0562, 70.42105, 806.7321, 2922.464, 975.6093, 603.3588, 456.1343, 129.7342, 1343.154, 0.6647072, 713.7628, 18.17781, 939.7372, 1874.407, 448.7583, 922.5266, 662.325, 1364.565
41.1, 193.084, 2223.673, 25.11951, 674.6121, 242.3481, 596.8461, 385.937, 172.2517, 16.54559, 283.1198, 77.72596, 196.1436, 310.0264, 945.2043, 107.3961, 95.41821, 671.2612, 3.854992, 0.4977947, 358.7169, 987.4406, 649.4718, 810.644, 344.9957, 196.6521, 308.0283, 439.8796, 428.2044, 840.1118, 670.5668, 830.9178, 302.4533, 773.9816, 2853, 995.5441, 575.6477, 435.6416, 124.164, 1285.877, 0.6367696, 682.652, 17.40145, 899.0836, 1903.371, 428.2013, 880.4102, 632.8599, 1303.622
41.2, 184.1497, 2202.185, 24.0349, 681.7554, 243.7321, 630.2556, 460.8223, 163.8919, 15.7868, 269.9219, 74.01904, 186.3524, 296.1468, 920.5956, 102.2234, 91.2203, 686.7446, 3.691868, 0.476994, 368.4397, 1036.861, 622.612, 776.0709, 330.8513, 187.3008, 294.3695, 421.0884, 407.8482, 805.3184, 642.3057, 794.2733, 306.9996, 839.8173, 2764.775, 953.9639, 607.5234, 416.0696, 118.8329, 1276.116, 0.6100062, 652.8972, 16.65824, 860.1887, 1818.182, 408.5859, 840.2166, 604.7057, 1245.401
41.3, 175.6288, 2188.302, 22.99714, 652.0881, 250.8253, 601.6547, 440.0921, 155.9378, 15.0628, 257.3393, 112.3692, 177.05, 282.8886, 879.1321, 97.2998, 87.20707, 656.9896, 103.2769, 0.4570625, 385.7298, 1082.23, 596.863, 742.9724, 317.2869, 178.3942, 281.3164, 403.0999, 388.4597, 771.966, 770.7617, 759.2448, 349.0082, 805.7236, 2691.556, 1001.864, 579.621, 397.377, 113.7308, 1263.258, 0.5843677, 624.4393, 15.94677, 881.487, 1827.344, 389.8692, 801.8579, 577.8041, 1189.781
41.4, 167.5022, 2087.154, 22.00417, 623.7118, 237.5628, 616.5089, 420.2944, 148.3698, 14.372, 245.3433, 107.0101, 168.212, 360.0553, 868.9412, 92.6134, 83.3704, 671.9236, 155.1043, 0.4379639, 422.6296, 1035.957, 572.179, 711.2854, 345.9059, 169.9111, 268.8421, 385.8798, 369.993, 739.9949, 738.2778, 725.761, 428.7422, 773.014, 2832.976, 1042.003, 608.4975, 379.5241, 108.8477, 1217.997, 0.5598068, 597.2218, 15.26569, 843.3533, 1779.704, 372.0098, 765.2505, 552.0992, 1323.987
41.5, 159.7516, 2098.756, 21.05408, 614.2744, 225.0016, 651.7889, 401.3874, 141.169, 13.71289, 233.9064, 101.9065, 159.8151, 343.936, 891.7843, 88.1527, 79.70253, 671.899, 148.5411, 0.4196633, 400.0641, 991.6619, 667.6091, 680.9498, 461.127, 161.8313, 256.9209, 383.6786, 352.4041, 709.3479, 765.3408, 693.754, 410.4683, 824.4594, 2759.302, 998.4825, 580.5504, 362.4733, 104.1742, 1257.294, 0.5362781, 571.1906, 14.6137, 806.8693, 1700.051, 354.9685, 873.1111, 527.5378, 1264.856
41.6, 152.3596, 2001.747, 20.14502, 645.2109, 215.5091, 622.2108, 383.3309, 165.2804, 13.084, 223.0027, 97.04639, 151.8374, 396.1977, 911.2953, 83.90686, 76.19602, 642.7872, 142.2556, 0.4021274, 378.7034, 969.5937, 639.9991, 651.9081, 442.2214, 154.1358, 245.5284, 367.2882, 335.6513, 679.9702, 780.3444, 808.7945, 392.9732, 827.1281, 2751.936, 956.7797, 553.8868, 401.0663, 99.70143, 1260.601, 0.5137384, 546.2941, 13.98955, 771.9636, 1623.962, 338.7079, 833.2507, 636.5686, 1315.551
41.7, 145.3097, 2005.711, 19.2752, 617.1339, 246.5838, 670.3743, 366.0866, 157.2589, 12.48396, 332.061, 92.41804, 144.258, 378.4603, 870.2507, 79.86552, 72.84379, 614.9368, 136.236, 0.3853243, 358.4832, 1014.299, 613.5311, 624.1049, 424.0909, 146.8063, 234.641, 351.598, 319.6949, 786.5031, 747.4568, 773.1256, 376.2239, 820.5787, 2755.009, 1002.977, 595.2753, 383.0476, 95.42068, 1206.844, 0.492146, 522.4827, 13.39206, 866.11, 1767.835, 323.1921, 795.21, 834.2969, 1256.797
41.8, 138.586, 1947.011, 18.44294, 590.2786, 255.0934, 639.9528, 349.6181, 149.6267, 11.91143, 316.5818, 88.01041, 137.0569, 361.517, 831.0547, 76.01882, 69.63903, 588.2931, 130.4712, 0.3692233, 339.3427, 970.9307, 588.1577, 597.4875, 406.7038, 139.8252, 224.2364, 340.4551, 304.4971, 753.9299, 715.9551, 739.0298, 360.1884, 787.266, 2734.952, 961.0868, 567.9354, 365.8385, 91.32373, 1202.208, 0.4714612, 499.7092, 12.82009, 897.9895, 1839.892, 308.3871, 853.725, 892.8783, 1280.2
41.9, 132.1734, 1947.11, 17.64662, 629.9586, 241.6053, 610.9118, 393.7585, 166.9762, 11.36516, 301.8241, 148.5666, 130.2152, 345.3322, 793.6241, 72.3574, 66.57527, 625.0197, 124.9503, 0.3537951, 382.44, 1020.109, 563.8336, 572.0054, 397.1187, 133.1762, 214.2931, 371.8819, 290.0218, 722.7058, 717.8016, 706.4376, 344.8364, 769.258, 2697.041, 968.9762, 736.1877, 349.4025, 87.40269, 1150.942, 0.4516457, 477.9283, 12.27255, 859.1419, 1773.576, 294.2603, 864.8937, 853.1566, 1223.026
42, 126.0575, 1882.363, 16.88468, 602.5452, 228.8304, 583.1887, 376.0452, 158.8724, 10.84394, 397.1915, 162.4667, 236.4993, 329.872, 873.2213, 68.87233, 63.64629, 637.3529, 119.663, 0.3390115, 394.7522, 1072.824, 540.5154, 547.61, 380.8373, 126.8433, 204.7908, 392.3586, 276.2346, 692.7748, 687.5498, 675.2828, 330.1388, 836.2324, 2576.791, 928.5057, 702.3761, 410.0918, 83.64999, 1140.491, 0.4326631, 457.0968, 11.74839, 821.9749, 1735.763, 280.7806, 825.4084, 815.202, 1194.61
42.1, 120.2246, 1795.356, 16.15564, 576.3248, 216.7309, 556.7237, 410.4131, 151.162, 10.34663, 378.6761, 154.7183, 224.6936, 315.104, 833.8915, 65.55511, 60.84618, 609.738, 114.5995, 0.3248457, 438.4906, 1026.953, 518.1617, 524.255, 377.9375, 120.8116, 195.7099, 382.9659, 343.0752, 664.0834, 729.1575, 789.472, 514.947, 802.2842, 2524.534, 1057.764, 670.1173, 391.6677, 80.05843, 1168.941, 0.4144783, 437.1733, 11.24662, 786.4157, 1658.076, 267.9185, 836.0406, 778.9359, 1307.526
42.2, 114.6616, 1799.769, 15.45808, 606.6626, 205.2712, 531.4597, 475.8149, 143.8257, 9.872121, 388.4092, 226.9825, 213.4773, 300.9971, 822.9512, 62.39767, 58.16926, 602.8284, 109.7502, 0.3112718, 415.0782, 1019.771, 496.7324, 636.0623, 409.4416, 115.0666, 187.0316, 366.606, 326.766, 636.5803, 698.4271, 754.6553, 492.9988, 805.4501, 2747.499, 1035.873, 639.3401, 374.0713, 76.62106, 1119.093, 0.3970578, 418.1182, 10.76628, 752.3949, 1608.816, 255.6455, 812.9169, 744.2832, 1249.131
42.3, 109.356, 1767.077, 14.79063, 676.8798, 194.4174, 589.2362, 499.7498, 136.8455, 9.419375, 370.3032, 216.1572, 202.8209, 287.5217, 797.0823, 59.39231, 55.61011, 576.7094, 105.1061, 0.2982652, 392.9159, 976.1686, 476.1893, 608.9349, 392.655, 109.5949, 178.7381, 355.6268, 311.232, 610.2162, 763.3523, 721.3741, 471.9861, 788.3735, 2640.312, 1014.981, 609.9765, 357.2655, 73.33128, 1129.625, 0.3803695, 575.3894, 10.30646, 753.9667, 1663.906, 243.9347, 804.7911, 711.1721, 1318.106
42.4, 104.2959, 1794.689, 14.15201, 647.4247, 184.1376, 658.8061, 514.8954, 130.204, 8.987393, 353.0413, 205.8482, 192.6964, 324.7787, 780.83, 56.5317, 53.16355, 551.7219, 100.6586, 0.285802, 371.9369, 957.0324, 572.7009, 582.9645, 483.6021, 104.3834, 170.8124, 340.4348, 296.4365, 584.944, 731.1808, 689.5605, 556.345, 827.4581, 2540.141, 1072.312, 581.9615, 341.2147, 70.18275, 1169.511, 0.3643826, 550.3099, 9.866274, 741.1364, 1758.863, 232.7604, 768.0497, 679.5341, 1277.674
42.5, 99.47, 1750.602, 13.54096, 619.2513, 196.36, 628.9095, 491.7328, 123.8849, 8.575222, 336.584, 233.1116, 183.0773, 396.9417, 745.6614, 53.80887, 50.82463, 605.3917, 249.6812, 0.2738596, 352.078, 997.8418, 549.0161, 558.1017, 463.7751, 99.41969, 163.2381, 331.1313, 356.1673, 560.7185, 786.8986, 659.15, 532.6323, 793.8662, 2630.485, 1027.525, 555.2332, 416.8722, 67.16941, 1157.174, 0.3490676, 526.3235, 9.444888, 737.9226, 1680.142, 222.0979, 732.9858, 649.3035, 1220.612
42.6, 94.86736, 1670.019, 12.95629, 592.304, 185.9774, 679.6544, 469.612, 146.6891, 8.181953, 406.6545, 221.9939, 173.9384, 379.171, 813.402, 51.21718, 48.5886, 625.9352, 239.1159, 0.2624162, 421.3805, 1072.824, 548.0475, 534.2993, 448.8603, 94.69202, 155.9997, 380.2056, 339.2357, 537.4963, 753.7347, 689.0981, 509.9304, 771.8542, 2513.202, 1040.57, 529.7324, 437.2673, 64.28545, 1165.22, 0.3343963, 541.2448, 9.041501, 736.5171, 1677.963, 211.9239, 850.8013, 620.4177, 1276.554
42.7, 90.4777, 1657.928, 12.39687, 566.5292, 176.1438, 648.8118, 448.4864, 139.5699, 7.806721, 387.6981, 211.4066, 165.2557, 362.1959, 776.7664, 48.75032, 46.45095, 598.8149, 228.9977, 0.251451, 424.9665, 1040.536, 525.3822, 551.1871, 430.4577, 90.18916, 149.0823, 363.9635, 356.8977, 515.2358, 721.9685, 658.708, 488.1961, 820.9783, 2526.965, 997.1089, 505.4028, 417.6223, 61.52531, 1180.897, 0.3203416, 562.1486, 8.655341, 801.7603, 1602.863, 202.216, 853.6116, 592.8171, 1384.637
