 , C000, C001, C002, C003, C004, C005, C006, C007, C011, C013, C016, C017, C018, C021, C022, C025, C029, C031, C033, C035, C037, C039, C040, C041, C042, C043, C044, C046, C047, C050, C054, C055, C058, C059, C062, C068, C071, C075, C076, C080, C081, C088, C094, C096, C103, C105, C107
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
228.4, 1108.461, 904.7852, 1928.811, 933.2823, 674.6553, 1051.073, 1379.979, 645.7407, 1206.18, 0.0004391141, 511.0906, 995.3654, 244.3083, 371.5622, 244.9152, 811.8678, 628.9532, 1025.268, 5717.141, 352.2961, 2732.311, 1247.09, 822.836, 151.7608, 1315.56, 3186.856, 367.0257, 305.6739, 680.0774, 317.1728, 16.62909, 322.3465, 588.0275, 4011.476, 1590.806, 1971.897, 1996.626, 679.2717, 685.5203, 1698.628, 760.3446, 1031.072, 447.1236, 843.8983, 276.6381, 723.6592, 282.4358
228.5, 1050.633, 867.9061, 2446.004, 1178.075, 640.8726, 1069.511, 1511.943, 608.6273, 1362.005, 0.0004165843, 485.2371, 947.7884, 231.9209, 436.2512, 231.2653, 1035.839, 588.4496, 1120.62, 5483.318, 336.1584, 3041.523, 1187.849, 783.8974, 143.4785, 1529.713, 3054.446, 348.2726, 290.4386, 675.9127, 483.5143, 15.75829, 308.0543, 561.962, 3971.324, 1517.841, 2085.272, 2247.77, 647.8254, 650.9562, 1624.754, 723.5728, 1164.446, 422.2695, 1142.255, 262.8768, 827.3577, 269.318
228.6, 1236.641, 1222.993, 4223.424, 1280.536, 608.7816, 1192.288, 2677.891, 752.9244, 1959.414, 0.0003952103, 460.6913, 902.4855, 220.1616, 536.4352, 239.0239, 1057.208, 550.5543, 1113.782, 5259.059, 320.76, 3624.723, 1131.423, 746.8015, 135.6483, 1456.684, 3040.372, 330.4776, 275.9626, 738.6015, 594.8158, 14.93309, 294.3957, 537.0519, 4252.35, 1485.271, 1987.054, 2344.39, 617.8348, 735.2086, 1554.093, 688.5793, 1111.537, 398.7969, 1553.017, 249.8001, 788.5341, 256.8095
228.7, 1172.126, 1151.239, 5120.961, 1506.435, 578.2974, 1180.9, 3503.333, 727.8503, 1963.483, 0.000374933, 437.3872, 859.348, 208.9986, 500.496, 225.7024, 1039.407, 515.0995, 1845.704, 5103.247, 306.0669, 4234.601, 1077.677, 711.461, 244.1917, 1468.623, 2914.049, 313.5919, 262.2081, 693.3789, 565.244, 14.15111, 281.3428, 513.246, 4080.304, 1471.494, 2032.022, 2213.907, 768.9341, 698.1392, 1486.505, 824.2617, 1523.551, 376.6291, 1600.871, 237.3739, 751.5323, 244.882
228.8, 1110.977, 1083.694, 5195.299, 1598.432, 549.3397, 1206.657, 3458.027, 766.9431, 1988.612, 0.0003556961, 415.2619, 818.2723, 198.4015, 466.9647, 213.1234, 974.287, 617.6682, 1772.381, 4894.532, 292.0468, 4617.375, 1026.484, 677.7929, 271.3184, 1494.517, 3045.332, 297.5689, 249.1392, 650.9252, 581.5253, 13.41007, 268.8686, 490.4954, 4219.201, 1830.243, 1999.697, 2090.686, 733.3369, 662.9388, 1421.857, 784.3987, 1454.326, 355.6935, 1544.175, 225.5658, 716.2668, 233.5084
228.9, 1075.864, 1020.112, 5043.318, 1521.025, 521.8321, 1151.2, 3454.901, 722.8636, 1872.39, 0.0003374462, 394.2559, 834.351, 188.3418, 435.6798, 267.7913, 913.2467, 577.8913, 1873.426, 4710.187, 278.669, 4404.549, 1029.122, 716.6789, 256.5113, 1485.485, 3001.063, 282.3647, 236.7217, 611.0707, 552.6142, 12.70784, 256.9475, 468.7532, 4193.483, 1746.295, 2042.073, 1974.324, 699.3876, 629.5133, 1360.02, 827.5292, 1694.994, 335.9216, 1547.043, 214.3451, 792.5188, 222.6631
229, 1158.585, 960.2607, 4994.538, 1526.788, 536.0332, 1170.238, 3385.636, 681.3177, 1762.96, 0.0003201326, 374.3124, 896.0967, 178.7921, 406.4908, 252.8665, 856.0306, 540.676, 1872.701, 4891.572, 265.904, 4331.339, 980.2356, 682.7639, 263.2189, 1414.567, 2876.373, 327.6274, 224.923, 603.6502, 525.1404, 12.04238, 245.555, 447.9748, 4245.6, 1666.198, 1945.89, 1864.438, 667.01, 772.692, 1403.618, 907.0108, 1706.074, 317.2488, 1696.41, 203.6826, 755.33, 212.3215
229.1, 1098.142, 903.9209, 4763.446, 1516.063, 509.1919, 1283.428, 3264.109, 660.8648, 1659.926, 0.0003037074, 355.3777, 944.208, 169.7267, 379.2575, 342.1981, 802.3992, 505.8573, 1908.399, 4811.84, 253.7237, 4433.85, 933.6714, 748.2178, 522.8502, 1506.969, 2805.493, 379.4584, 213.7125, 566.6903, 672.9513, 11.41177, 234.6675, 428.1175, 4225.265, 1702.42, 2045.113, 1836.078, 636.1313, 849.1133, 1342.574, 863.1459, 1837.015, 299.614, 1782.612, 193.5504, 851.4559, 202.4602
229.2, 1139.437, 989.439, 4597.144, 1442.645, 565.4132, 1224.443, 3310.848, 651.8461, 1562.914, 0.0002881249, 337.4009, 899.0762, 161.1209, 353.8486, 323.1263, 752.1279, 473.2808, 1940.908, 4615.043, 242.1013, 4281.312, 889.3193, 712.8103, 494.3159, 1451.556, 2688.928, 360.07, 203.0607, 717.7944, 661.9084, 10.81418, 224.2628, 409.1403, 4147.608, 1624.335, 1948.787, 1912.204, 606.6821, 806.3008, 1369.037, 895.9926, 1753.548, 282.9594, 1788.807, 183.9223, 811.5015, 193.057
229.3, 1079.994, 931.3873, 4531.509, 1473.996, 537.1007, 1228.154, 3178.25, 686.5113, 1497.75, 0.0002733419, 484.0467, 856.1017, 152.9514, 330.1421, 305.1176, 705.0061, 442.8023, 1848.319, 4497.096, 231.0114, 4213.386, 847.074, 679.0784, 467.3388, 1402.528, 2840.172, 341.6723, 192.9398, 673.8458, 657.9262, 10.24788, 214.3195, 558.8448, 4166.705, 1770.376, 1879.671, 1805.775, 578.5962, 765.6469, 1309.497, 852.6605, 1673.873, 267.2307, 1702.118, 174.7732, 785.1001, 184.0904
229.4, 1219.214, 913.5053, 4336.376, 1463.833, 547.9943, 1254.827, 3068.681, 647.0546, 1450.074, 0.0002593173, 459.5612, 815.1813, 145.1962, 308.0238, 288.1125, 660.8365, 414.2865, 1880.761, 4652.769, 220.4294, 4105.875, 929.6113, 646.9427, 564.1764, 1458.82, 2965.129, 426.4727, 183.3233, 632.588, 794.8193, 9.711242, 204.817, 534.0729, 4213.568, 1689.175, 2005.786, 1963.551, 551.8105, 775.5963, 1429.004, 811.4241, 1597.818, 252.3762, 1737.844, 166.0791, 765.0404, 175.5403
229.5, 1155.608, 939.0696, 4352.663, 1562.795, 520.554, 1350.276, 3004.936, 609.8657, 1377.334, 0.0002460124, 684.4415, 889.8497, 137.8342, 287.3874, 352.426, 619.4343, 387.6071, 1839.229, 4462.478, 210.3322, 4217.67, 885.452, 784.868, 533.3867, 1389.175, 3039.604, 404.6821, 364.7369, 593.8563, 755.3041, 9.202703, 195.7358, 510.3991, 4141.29, 1765.105, 2218.916, 1977.942, 526.2649, 920.1309, 1386.212, 1007.435, 1767.512, 238.3474, 1653.626, 157.8176, 764.02, 167.3873
229.6, 1095.321, 883.9731, 4246.902, 1487.114, 629.9878, 1288.219, 2866.227, 574.8142, 1296.838, 0.0002333901, 649.8189, 877.4484, 130.8454, 268.1335, 332.7842, 580.6259, 362.6458, 1751.49, 4279.969, 200.6975, 4110.894, 843.3903, 747.7261, 504.2774, 1322.855, 2913.312, 494.2339, 904.6763, 667.8663, 717.7535, 8.720794, 187.0572, 487.7747, 4197.566, 1684.145, 2114.403, 1867.855, 501.9019, 894.6033, 1325.926, 958.7132, 1687.203, 225.0984, 1573.488, 149.967, 728.1686, 159.613
229.7, 1125.175, 938.834, 4110.726, 1489.107, 598.4418, 1229.014, 2989.896, 541.7773, 1305.439, 0.0002214154, 691.1896, 835.5076, 124.2111, 250.1695, 318.855, 605.8795, 549.87, 1912.516, 4404.884, 191.5041, 4114.772, 927.2567, 712.3419, 476.7567, 1259.701, 2878.932, 509.4584, 859.5857, 626.9746, 682.0697, 8.26412, 178.7635, 466.1531, 4119.62, 1606.898, 2285.379, 1784.009, 478.6667, 849.4972, 1505.141, 912.3479, 1610.542, 212.5859, 1778.521, 142.507, 693.9995, 267.5683
229.8, 1086.495, 883.7514, 3927.205, 1608.98, 568.4754, 1347.012, 3092.944, 510.6391, 1229.144, 0.0002100551, 656.2257, 904.5007, 117.9131, 233.4091, 541.0764, 567.9204, 514.4592, 1994.588, 4351.146, 182.7318, 4089.313, 903.1028, 678.6321, 450.7379, 1541.268, 2923.234, 600.3861, 869.9457, 710.2252, 648.16, 7.831361, 170.8375, 571.4753, 4151.918, 1848.598, 2177.737, 1684.715, 456.5073, 878.2853, 1439.682, 1045.397, 1958.248, 200.769, 1692.332, 135.418, 661.4337, 412.4698
229.9, 1135.346, 831.9005, 3869.05, 1531.062, 540.0095, 1384.35, 3026.026, 562.9755, 1267.11, 0.0001992777, 623.0305, 991.5275, 111.9344, 217.7716, 533.0539, 532.3395, 481.3289, 1899.437, 4357.981, 174.3614, 4195.679, 860.2027, 646.5175, 426.1391, 1490.82, 2801.777, 569.7095, 826.5861, 666.74, 615.9361, 7.421264, 163.2629, 606.2852, 4116.684, 1842.458, 2284.272, 1710.886, 435.3736, 979.5922, 1397.461, 1078.376, 1919.18, 189.6089, 1632.751, 128.6817, 816.7137, 580.6906
230, 1157.813, 914.8279, 3816.357, 1456.918, 512.9691, 1320.728, 3111.711, 554.202, 1193.055, 0.0001890532, 634.7533, 1034.144, 106.2589, 353.4924, 529.3892, 518.4933, 450.332, 1992.298, 4384.041, 166.3744, 4222.074, 937.8276, 615.9227, 402.8827, 1419.648, 2880.775, 540.6002, 843.6642, 735.8405, 585.3143, 7.032642, 156.0241, 579.4104, 3950.126, 1757.95, 2235.59, 1784.658, 415.2184, 995.5357, 1336.685, 1109.687, 1831.979, 179.0691, 1676.849, 122.2804, 822.0316, 876.4594
230.1, 1263.44, 1197.214, 3808.653, 1447.371, 574.4012, 1301.609, 3118.041, 606.2504, 1699.724, 0.0001793533, 718.1638, 984.7137, 100.8712, 398.6306, 499.8848, 624.8441, 487.6043, 1907.376, 4356.815, 158.7533, 4326.901, 1021.275, 586.7758, 380.8956, 1479.186, 2761.083, 512.9783, 801.6146, 781.4788, 556.2148, 6.664371, 149.1063, 553.7269, 4080.323, 1749.888, 2387.055, 1751.82, 395.9962, 945.3406, 1388.122, 1113.58, 1830.382, 169.1152, 1671.698, 116.1976, 828.0837, 862.9577
230.2, 1197.527, 1167.552, 3651.776, 1617.235, 656.0568, 1391.172, 3174.482, 618.3151, 2004.211, 0.0001701511, 681.8354, 1138.957, 95.75662, 407.1373, 472.0247, 585.6968, 456.2033, 1896.17, 4514.072, 151.4812, 4260.831, 972.7615, 559.0081, 360.1084, 1565.863, 2901.019, 486.7678, 831.394, 733.631, 706.2927, 6.315384, 142.4952, 632.5383, 4028.619, 1669.626, 2274.624, 1820.688, 377.6638, 897.6763, 1407.537, 1183.712, 1747.216, 159.7147, 1636.274, 110.4174, 789.2261, 822.8776
230.3, 1261.689, 1243.676, 3563.013, 1538.917, 623.2054, 1327.236, 3122.169, 630.1522, 2042.529, 0.0001614211, 698.59, 1084.516, 90.90139, 379.8607, 445.7174, 549.0022, 426.8246, 1838.336, 4601.359, 144.5423, 4438.995, 926.5524, 532.5545, 340.4556, 1622.132, 2914.522, 461.8964, 789.9559, 688.7127, 671.1787, 5.984673, 136.1773, 661.2317, 3940.372, 1860.441, 2428.453, 1849.109, 360.1802, 1002.959, 1346.323, 1126.465, 1689.423, 150.8367, 1556.978, 104.9248, 752.1918, 888.9805
230.4, 1195.868, 1170.708, 3418.8, 1524.979, 705.2294, 1311.311, 3186.723, 593.9347, 2018.067, 0.000153139, 663.2518, 1032.678, 86.29234, 432.0834, 420.8762, 514.6065, 455.8658, 1913.436, 4816.206, 137.9213, 4344.081, 983.1716, 507.3527, 321.8754, 1544.69, 2816.876, 438.2959, 806.6583, 646.5447, 637.8104, 5.671279, 130.1394, 663.7795, 4068.626, 1775.108, 2314.072, 1842.778, 343.5059, 952.3899, 1355.193, 1119.274, 1873.838, 142.4521, 1481.524, 99.70531, 716.8954, 847.6918
230.5, 1133.48, 1239.121, 3326.359, 1451.129, 669.9158, 1287.139, 3136.834, 559.7988, 1969.143, 0.0001452818, 776.5165, 983.3173, 81.91698, 403.1354, 397.4196, 482.3658, 426.5088, 1822.157, 4958.4, 131.6035, 4386.218, 996.3692, 607.1663, 304.3092, 1491.051, 3040.441, 415.9012, 766.453, 606.9585, 606.1011, 5.374297, 124.3693, 753.455, 3937.403, 1761.998, 2325.632, 1740.213, 327.6036, 904.3702, 1420.533, 1065.144, 1799.146, 134.5337, 1531.973, 94.7455, 683.2552, 808.3207
230.6, 1220.979, 1166.42, 3315.603, 1521.537, 636.3704, 1312.359, 3146.327, 527.6249, 1854.059, 0.0001378277, 737.2363, 936.3162, 77.76347, 422.0847, 375.2702, 452.1449, 399.0423, 1957.749, 5220.481, 125.5751, 4411.93, 949.0387, 578.4337, 287.7017, 1434.686, 2987.604, 394.6508, 728.2516, 642.8635, 575.9682, 5.092866, 118.855, 840.6219, 4085.465, 1743.817, 2216.093, 1768.935, 312.4374, 858.7716, 1398.728, 1248.588, 1766.443, 127.0554, 1457.731, 90.03242, 818.2756, 835.5654
230.7, 1157.282, 1097.984, 3331.666, 1447.854, 604.5047, 1252.045, 3129.73, 497.3001, 1848.03, 0.0001307561, 778.8149, 965.5547, 73.82056, 515.8756, 354.3553, 423.8175, 505.6207, 1864.356, 5068.946, 119.8229, 4377.011, 903.9565, 551.0608, 272.0005, 1499.525, 3096.02, 374.4861, 714.1653, 603.5027, 547.3334, 4.826173, 113.5852, 993.163, 3981.557, 1713.932, 2301.254, 1709.508, 297.9734, 871.9054, 1476.429, 1188.203, 1797.222, 119.9928, 1387.088, 85.55379, 779.8782, 796.7575
230.8, 1096.907, 1033.564, 3286.399, 1377.739, 574.2347, 1259.043, 2974.396, 468.7182, 1772.347, 0.0001240473, 739.4185, 919.4025, 70.07757, 514.5159, 334.606, 397.2648, 473.0595, 1775.419, 5223.105, 114.3341, 4336.803, 891.1687, 524.9832, 257.1562, 1483.796, 3042.056, 355.3518, 678.57, 566.5518, 581.0449, 4.573445, 108.5491, 949.139, 4068.391, 1635.319, 2192.864, 1664.754, 551.92, 827.9437, 1450.663, 1130.74, 1715.563, 113.3228, 1319.867, 81.29794, 743.2827, 759.7521
230.9, 1039.682, 972.9236, 3155.62, 1311.02, 545.4804, 1201.179, 2826.771, 486.8095, 1668.764, 0.0001176827, 702.015, 875.4564, 66.52436, 522.6464, 315.9574, 372.3756, 476.5063, 1690.724, 5415.457, 109.0968, 4238.596, 848.8355, 668.1696, 243.122, 1504.048, 3083.777, 337.1951, 644.7489, 531.8633, 725.3416, 4.333952, 109.7659, 907.0666, 4080.803, 1638.394, 2287.6, 1572.098, 540.5585, 786.1986, 1411.251, 1164.417, 1657.019, 107.0235, 1255.904, 171.4861, 708.4043, 801.5245
231, 1151.387, 968.1944, 3048.993, 1247.531, 600.5884, 1263.944, 2998.378, 484.3382, 1633.74, 0.0001116447, 796.8568, 833.6108, 63.15132, 563.3851, 298.3481, 349.0458, 445.82, 1667.058, 5478.827, 104.0994, 4330.343, 808.5133, 636.5502, 229.8537, 1432.244, 2989.227, 319.9662, 634.163, 499.2988, 689.2806, 4.107001, 104.8991, 866.8591, 4060.515, 1563.246, 2179.853, 1669.868, 769.3243, 746.5583, 1525.226, 1216.535, 1581.73, 101.0744, 1356.488, 306.082, 706.0554, 848.0753
231.1, 1091.32, 911.3891, 2976.98, 1386.22, 570.5145, 1271.127, 3040.043, 456.5013, 1644.769, 0.0001059165, 969.6179, 949.3739, 59.9493, 885.1973, 281.7203, 327.1776, 466.1874, 1587.532, 5548.303, 99.33091, 4227.072, 877.2912, 692.0404, 217.3096, 1562.828, 2957.443, 303.6176, 659.6155, 545.8373, 655.0123, 3.891933, 100.2481, 828.4338, 3939.918, 1491.545, 2209.081, 1810.259, 733.709, 826.0833, 1564.692, 1194.875, 1765.408, 429.8373, 1410.107, 290.856, 755.0269, 808.6863
231.2, 1034.386, 1022.088, 2986.263, 1406.931, 541.9465, 1212.707, 4103.533, 532.374, 1596.157, 0.0001004822, 920.5697, 903.9952, 56.90964, 941.4296, 325.903, 306.6795, 436.1656, 1619.422, 5426.779, 94.78085, 4303.289, 835.6172, 659.2914, 205.45, 1488.218, 2937.247, 288.1042, 626.7391, 512.4171, 622.4478, 3.688128, 95.80325, 791.7119, 4138.953, 1555.566, 2295.416, 1841.263, 699.7426, 908.0665, 1496.643, 1137.089, 1685.195, 405.9441, 1341.771, 385.7461, 719.5974, 771.1268
231.3, 980.423, 962.1203, 2845.946, 1381.332, 561.7052, 1188.418, 5350.477, 532.8568, 1502.871, 9.532668e-05, 874.0026, 860.7855, 54.0241, 878.3573, 307.7395, 287.4657, 408.0772, 1542.169, 5611.574, 90.43921, 4224.541, 795.9229, 663.0693, 194.2377, 1600.969, 3254.983, 273.3836, 595.5013, 481.0432, 591.5022, 3.494996, 91.55553, 756.6177, 4166.798, 1484.217, 2187.301, 1738.783, 667.3485, 910.0835, 1431.554, 1154.37, 1608.625, 465.7103, 1422.192, 366.5573, 800.8339, 735.3118
231.4, 929.275, 905.6714, 2927.509, 1396.52, 547.2268, 1133.8, 5714.701, 502.2313, 1511.331, 9.043569e-05, 829.7911, 819.6412, 51.28487, 882.1199, 290.5883, 269.4556, 487.4165, 1468.601, 5777.237, 86.29645, 4078.656, 758.1142, 631.6913, 183.6372, 1524.538, 3275.523, 259.4151, 634.5103, 451.5902, 562.0951, 3.311977, 108.6204, 723.0791, 3998.214, 1416.141, 2084.278, 1667.775, 636.4542, 864.1969, 1435.934, 1119.437, 1535.535, 439.8229, 1353.27, 348.323, 763.255, 701.1602
231.5, 880.7953, 852.5344, 2847.675, 1328.891, 557.8842, 1081.692, 5694.329, 473.366, 1499.59, 8.579565e-05, 787.8161, 780.4635, 48.68452, 823.0212, 274.3929, 252.5738, 456.0276, 1398.542, 5808.844, 82.34345, 4062.375, 722.1015, 601.7981, 173.6153, 1451.756, 3139.429, 246.1603, 602.8852, 488.6182, 534.15, 3.138542, 114.5537, 691.0272, 4208.421, 1351.187, 2168.632, 1744.776, 606.99, 820.6239, 1542.454, 1245.654, 1663.646, 415.3746, 1287.689, 330.9958, 812.5, 712.5541
231.6, 834.8448, 943.9464, 2737.992, 1264.537, 529.9487, 1031.979, 5547.448, 446.1597, 1440.941, 8.139369e-05, 821.4814, 743.1584, 46.21603, 904.9383, 259.1002, 236.7498, 426.6601, 1331.826, 5789.17, 78.57153, 4110.209, 687.7995, 573.3195, 164.1403, 1382.448, 3145.976, 233.5828, 787.835, 458.7014, 507.5943, 2.974189, 109.4747, 660.3961, 4149.253, 1289.212, 2066.488, 1647.666, 578.8899, 877.2789, 1475.373, 1185.412, 1588.056, 555.2394, 1225.286, 354.9164, 988.1089, 679.4595
231.7, 791.2915, 888.5637, 2785.718, 1203.3, 503.412, 1034.51, 5508.495, 438.8756, 1504.206, 7.721757e-05, 779.9268, 707.6365, 43.8727, 844.3108, 244.6598, 221.9171, 484.986, 1268.292, 5773.586, 74.9724, 4027.654, 837.5602, 716.3931, 155.1824, 1316.449, 3503.006, 221.6479, 766.0222, 574.6572, 482.3587, 2.818443, 104.6208, 631.1227, 4119.525, 1230.079, 2136.72, 1633.221, 552.0906, 833.0463, 1411.208, 1128.083, 1515.901, 524.3755, 1260.322, 337.2612, 1021.013, 647.9019
231.8, 750.0104, 836.4305, 2652.913, 1145.028, 680.3093, 986.965, 5544.488, 430.1264, 1416.295, 7.325572e-05, 779.6537, 673.8125, 41.64818, 850.0842, 231.0242, 208.0137, 453.7537, 1207.789, 5996.724, 71.53812, 4007.196, 797.7736, 682.4916, 146.7134, 1414.471, 3426.043, 210.3228, 727.8423, 539.4725, 458.3778, 2.670852, 99.98209, 603.1469, 4189.748, 1173.659, 2086.337, 1609.633, 675.5059, 791.0439, 1409.118, 1259.272, 1447.024, 617.1989, 1217.281, 320.4843, 973.1024, 617.8101
231.9, 710.8828, 787.356, 2491.119, 1335.566, 646.2434, 941.6054, 5483.141, 405.4053, 1373.457, 6.949715e-05, 798.1309, 641.6052, 39.53646, 900.5933, 218.1485, 194.9814, 655.8948, 1150.172, 5751.467, 68.26117, 3822.494, 759.877, 650.1945, 138.7066, 1346.944, 3480.463, 199.5764, 691.5654, 506.4421, 435.5891, 2.53099, 95.54908, 576.4113, 4177.849, 1119.827, 2037.256, 1643.671, 682.9198, 826.2333, 1477.372, 1281.457, 1381.276, 582.8907, 1158.29, 373.4559, 992.874, 589.1158
232, 673.7965, 858.2458, 2378.415, 1710.29, 613.8834, 934.9357, 5332.982, 382.1049, 1312.694, 6.593141e-05, 771.5792, 610.9374, 37.53181, 903.9788, 205.9904, 182.7655, 613.6562, 1095.304, 5811.562, 65.13432, 3753.488, 813.716, 844.4186, 131.1368, 1282.64, 3540.248, 189.3791, 723.0792, 475.434, 413.9334, 2.398452, 110.6893, 550.8607, 4182.437, 1068.464, 1941.301, 1552.188, 651.3046, 784.5744, 1454.432, 1219.483, 1474.404, 550.4897, 1102.158, 373.8322, 946.2836, 561.7543
232.1, 638.645, 807.8914, 2366.3, 1660.63, 583.1437, 891.9673, 5068.296, 466.3322, 1261.776, 6.254863e-05, 732.5488, 581.7355, 273.2675, 843.4156, 194.51, 235.9474, 619.8438, 1043.054, 5938.796, 62.15071, 3676.484, 775.0621, 804.4587, 217.1192, 1414.394, 3787.936, 179.7028, 687.0396, 446.3244, 393.3543, 2.272855, 105.7816, 526.4427, 4165.649, 1019.457, 1923.7, 1625.116, 682.203, 827.4406, 1391.178, 1186.216, 1407.412, 648.7796, 1320.251, 355.2361, 1063.64, 535.6636
232.2, 751.5471, 760.4913, 2386.894, 1810.013, 553.9434, 979.7328, 5156.85, 533.2552, 1430.192, 5.933941e-05, 721.515, 553.9293, 259.4118, 891.4128, 183.6694, 371.7331, 716.7404, 1084.344, 5999.794, 59.30376, 3896.824, 738.2443, 991.4742, 260.8755, 1346.87, 3753.64, 170.5209, 652.7963, 450.1937, 373.7983, 2.153834, 211.2667, 503.1071, 4164.358, 1076.157, 2033.47, 1553.281, 650.621, 785.7208, 1585.865, 1128.848, 1474.759, 802.1898, 1275.014, 337.565, 1033.113, 510.7847
232.3, 712.3394, 715.8722, 2338.008, 1722.36, 526.2052, 934.7056, 5141.298, 502.6068, 1400.175, 5.629484e-05, 718.1468, 527.4523, 246.2587, 831.6915, 173.4329, 505.7017, 837.5714, 1032.616, 5966.707, 56.58723, 3803.984, 703.1755, 1033.007, 254.3638, 1282.57, 3806.292, 161.8081, 640.489, 441.1707, 355.2146, 2.041047, 201.8996, 480.8059, 4379.766, 1142.394, 1937.692, 1793.78, 620.501, 871.9777, 1516.895, 1298.843, 1786.83, 852.483, 1213.225, 358.1855, 1159.534, 487.0613
232.4, 675.1771, 673.871, 2195.419, 1732.238, 499.856, 891.7478, 5020.982, 513.8718, 1318.344, 5.340649e-05, 681.8193, 502.2408, 233.7724, 1070.599, 163.767, 474.0189, 783.6331, 983.356, 6415.104, 53.99513, 3669.759, 883.9563, 1287.317, 486.7791, 1283.738, 4030.344, 153.5406, 608.5659, 527.8379, 337.5548, 1.934165, 192.9477, 459.4933, 4202.565, 1089.996, 1939.523, 1714.424, 692.114, 828.0123, 1500.258, 1267.288, 1705.643, 805.0962, 1154.43, 340.3677, 1139.235, 490.2263
232.5, 639.9536, 634.334, 2171.816, 1648.352, 474.8262, 917.4641, 4829.779, 575.2061, 1241.295, 5.066633e-05, 676.7272, 478.2344, 221.9192, 1621.776, 154.6398, 444.321, 733.1683, 936.4457, 6196.643, 51.52177, 3700.407, 841.9657, 1240.15, 613.3019, 1222.452, 4158.408, 145.6954, 578.2339, 610.7692, 320.7729, 1.832881, 264.1542, 594.2568, 4344.279, 1040.001, 1848.171, 1760.115, 740.688, 786.2637, 1590.44, 1225.544, 1884.479, 760.3435, 1098.485, 401.7321, 1286.705, 687.5952
232.6, 606.5677, 597.1168, 2133.598, 1568.527, 451.0497, 875.2986, 4590.068, 607.4446, 1317.179, 4.806676e-05, 642.4949, 455.3755, 210.6671, 1693.406, 146.0212, 416.4837, 685.9534, 891.7733, 6219.707, 49.1617, 3676.418, 801.9698, 1319.992, 600.3002, 1334.596, 4156.929, 138.2511, 549.4137, 663.4918, 430.0867, 1.7369, 252.4422, 696.227, 4289.623, 992.2995, 1777.711, 1701.849, 706.3985, 828.6816, 1521.272, 1354.665, 1798.855, 718.0785, 1045.251, 519.8833, 1226.326, 655.6597
232.7, 574.9235, 695.1195, 2003.475, 1492.569, 428.4638, 835.0711, 4608.23, 649.4437, 1240.198, 4.560057e-05, 816.2187, 433.6092, 199.9854, 2054.908, 137.883, 390.3905, 755.2148, 1069.544, 6281.828, 46.90974, 3541.534, 763.8738, 1257.527, 569.3438, 1270.882, 4098.466, 131.1872, 522.03, 622.868, 447.1469, 1.645945, 277.9403, 665.3654, 4504.715, 946.7857, 1770.427, 1607.128, 673.6964, 786.8993, 1455.111, 1400.313, 1717.121, 678.1628, 994.5963, 494.0219, 1245.909, 715.0285
232.8, 544.9301, 654.3359, 1893.822, 1420.288, 407.0089, 870.9156, 4618.979, 662.2418, 1184.393, 4.326092e-05, 774.9302, 412.8833, 189.8454, 1917.237, 130.1984, 365.932, 770.2661, 1018.523, 6238.32, 44.76094, 3601.542, 794.1849, 1198.018, 636.4092, 1371.539, 4046.07, 124.4842, 496.0111, 584.7314, 424.9166, 1.559754, 265.617, 635.8717, 4392.895, 903.3595, 1728.908, 1542.198, 642.5081, 747.2236, 1437.636, 1563.295, 1639.101, 640.4659, 1050.259, 554.1929, 1187.445, 689.9888
232.9, 516.5015, 615.9451, 1860.502, 1351.509, 386.6283, 830.8895, 4461.364, 658.3073, 1115.173, 4.10413e-05, 800.1353, 393.1481, 180.2195, 1949.953, 122.9421, 343.0059, 872.4247, 969.9348, 6214.075, 42.71058, 3435.537, 756.4587, 1200.594, 693.5496, 1306.061, 3921.615, 118.1237, 471.289, 596.9979, 576.2565, 1.478076, 253.84, 607.6854, 4543.911, 1005.18, 1647.476, 1672.464, 712.8995, 732.2271, 1568.802, 1487.691, 1574.812, 604.8645, 999.3615, 618.098, 1131.724, 1043.418
233, 489.5559, 597.3631, 1752.825, 1286.059, 367.2683, 792.7029, 4336.489, 620.4717, 1208.695, 3.893557e-05, 759.6604, 374.3561, 171.0816, 1819.314, 116.0901, 321.5161, 816.2419, 987.1719, 6383.498, 40.75413, 3431.077, 819.0831, 1143.779, 655.6994, 1243.709, 4021.614, 112.0882, 447.7991, 560.4453, 547.6074, 1.400675, 275.6642, 580.7486, 4494.85, 959.0754, 1695.279, 1579.379, 679.8964, 735.6107, 1500.574, 1415.743, 1695.737, 571.2421, 1077.93, 587.3509, 1078.618, 1308.125
