 , C001, C002, C003, C004, C005, C006, C007, C008, C009, C010, C011, C012, C013, C016, C018, C020, C021, C022, C023, C026, C027, C030, C031, C032, C034, C035, C036, C037, C038, C039, C040, C044, C045, C046, C049, C050, C060, C062, C063, C064, C072, C081, C082, C083, C086, C093
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
342.9, 462.9067, 438.6699, 252.4966, 718.2435, 1096.834, 1040.769, 699.8526, 232.3904, 917.5103, 19.06138, 672.3991, 459.302, 982.8696, 599.35, 430.2496, 1338.129, 57.18758, 363.3761, 888.3206, 134.2161, 546.459, 9.120448e-07, 152.0254, 2144.497, 1304.528, 69.47707, 15.23874, 225.806, 228.6487, 1566.465, 7.636165e-05, 611.4405, 106.3485, 0.0007713104, 730.6113, 564.4322, 777.5845, 4.735501, 1210.983, 422.845, 1468.647, 769.0977, 1576.709, 1257.505, 271.9744, 1183.867
343, 443.6044, 518.7521, 240.238, 707.544, 1109.199, 995.4863, 660.1226, 291.9279, 879.1151, 18.1636, 771.6408, 437.7333, 1032.631, 604.1959, 410.4033, 1344.752, 54.62257, 409.4142, 850.023, 127.9344, 522.2614, 8.738126e-07, 145.6759, 2053.369, 1251.168, 66.53581, 14.57397, 216.6057, 217.6746, 1665.783, 7.323598e-05, 697.5901, 101.3281, 0.0007366186, 773.7171, 536.3174, 807.1361, 4.539449, 1156.381, 404.6236, 1484.34, 780.2198, 1669.182, 1232.142, 260.1972, 1129.594
343.1, 425.1069, 490.6027, 228.5746, 753.2667, 1060.952, 990.7716, 622.6479, 279.0486, 918.7346, 17.3081, 864.765, 417.1776, 1039.265, 574.1801, 449.1937, 1287.369, 52.1726, 435.4001, 813.3765, 121.9468, 499.1353, 8.371829e-07, 139.5916, 2138.146, 1314.534, 63.71907, 13.93819, 212.4123, 207.2273, 1585.858, 7.023826e-05, 740.9766, 96.54472, 0.0007034871, 733.7248, 600.1204, 948.0329, 4.351514, 1171.684, 579.4758, 1576.471, 917.4591, 1598.089, 1308.191, 248.9299, 1077.808
343.2, 431.6112, 463.9807, 371.3925, 719.9128, 1050.609, 947.6645, 587.3007, 348.3539, 1091.816, 16.49289, 798.5118, 397.587, 1020.727, 545.6555, 441.8215, 1400.367, 246.1762, 431.3769, 806.5226, 116.2394, 477.0332, 8.020888e-07, 133.7614, 2163.09, 1260.765, 61.02158, 13.33015, 362.9659, 197.2813, 1509.768, 6.736324e-05, 710.3749, 91.98713, 0.0006718459, 751.91, 598.208, 964.6888, 4.17136, 1390.456, 725.4192, 1537.699, 975.4455, 1787.221, 1345.866, 238.1506, 1148.873
343.3, 413.6138, 438.8034, 353.3616, 711.2348, 1121.243, 906.4329, 553.9601, 332.9852, 1131.996, 48.90425, 787.2004, 378.9165, 1045.978, 518.548, 433.7041, 1386.434, 235.1346, 422.9824, 826.5809, 110.7991, 499.4753, 7.684658e-07, 128.1747, 2165.873, 1345.655, 58.43828, 216.7929, 387.2942, 187.8128, 1527.591, 6.46059e-05, 774.1266, 87.64469, 0.0006416277, 855.822, 654.7688, 1044.548, 3.998663, 1327.762, 694.1592, 1541.07, 930.1779, 1901.926, 1362.582, 227.838, 1208.693
343.4, 396.3669, 414.9923, 336.2061, 738.1345, 1126.811, 866.9952, 522.5123, 375.6298, 1153.304, 46.60088, 826.2907, 361.1227, 1071.932, 492.7871, 413.6985, 1437.616, 224.5882, 418.7045, 790.9451, 105.6134, 562.2035, 7.362523e-07, 122.8214, 2158.27, 1360.387, 102.2846, 250.9166, 371.5142, 178.7986, 1490.903, 6.196142e-05, 742.1558, 83.50725, 0.0006127687, 855.2086, 700.0151, 1152.222, 3.833117, 1296.76, 741.1105, 1535.833, 887.011, 1964.75, 1302.929, 217.972, 1153.281
343.5, 456.2713, 392.4732, 319.8835, 777.0352, 1153.079, 965.614, 572.6097, 491.0948, 1296.708, 44.40599, 762.9852, 466.2055, 1061.69, 514.674, 434.3304, 1376.27, 214.5148, 546.1374, 756.8456, 100.6704, 537.3087, 7.053891e-07, 117.6916, 2252.21, 1349.987, 97.95443, 239.9706, 356.3772, 188.2919, 1605.058, 5.942519e-05, 711.5054, 79.56512, 0.0005852077, 1167.828, 665.1469, 1132.674, 3.674424, 1411.02, 709.1744, 1561.188, 959.0532, 1988.526, 1302.021, 208.5332, 1189.496
343.6, 437.2457, 506.6388, 304.3534, 742.6288, 1117.86, 923.6014, 665.9116, 469.4288, 1242.445, 42.31448, 920.1839, 514.0828, 1085.279, 489.1056, 414.296, 1392.619, 243.9038, 518.7296, 724.2162, 95.95882, 584.6597, 6.758196e-07, 112.7761, 2156.504, 1334.161, 93.80761, 229.5021, 341.8569, 179.2547, 1528.047, 5.699277e-05, 682.1208, 75.8091, 0.0005588864, 1282.388, 704.5732, 1077.328, 3.522302, 1347.398, 678.6144, 1566.592, 914.5463, 1949.798, 1362.673, 199.5031, 1134.964
343.7, 419.0133, 479.1467, 289.5772, 761.853, 1096.916, 968.5777, 628.1083, 448.7186, 1190.452, 40.32148, 975.0986, 586.1743, 1031.487, 497.1728, 395.1856, 1365.956, 232.9641, 492.6973, 692.9935, 91.46771, 577.0276, 6.474897e-07, 108.0659, 2279.02, 1334.064, 89.83634, 267.1764, 327.9282, 170.6514, 1454.73, 5.465992e-05, 653.9498, 72.23038, 0.0005337489, 1305.554, 669.4779, 1024.687, 3.376477, 1286.646, 688.6979, 1496.283, 872.1048, 1904.865, 1423.531, 190.8641, 1259.347
343.8, 401.5413, 453.1464, 275.5184, 728.119, 1049.202, 926.4362, 592.4511, 428.9221, 1140.635, 38.42235, 964.9718, 569.614, 1031.903, 565.8973, 376.9568, 1381.779, 222.515, 467.9713, 714.3275, 87.1868, 691.2596, 6.203474e-07, 103.5524, 2264.29, 1398.762, 86.0332, 255.521, 314.567, 162.4609, 1481.029, 5.242256e-05, 729.0501, 68.82059, 0.0005097421, 1238.072, 636.1307, 1064.247, 3.236689, 1228.632, 691.3657, 1541.056, 960.9078, 1953.366, 1361.21, 182.5992, 1201.612
343.9, 384.7977, 428.5569, 262.1422, 810.4404, 1111.858, 939.7932, 618.7339, 409.9989, 1120.559, 36.61267, 891.0413, 588.664, 1045.766, 537.7841, 359.5688, 1322.816, 279.1393, 444.4863, 717.0449, 83.10624, 690.075, 5.943429e-07, 99.22742, 2279.261, 1449.59, 82.39105, 244.3742, 301.7502, 154.6635, 1504.723, 5.027678e-05, 698.941, 65.57178, 0.0004868151, 1174.077, 669.8114, 1122.446, 3.102689, 1173.234, 661.5732, 1523.111, 916.3149, 1870.169, 1301.618, 174.6921, 1146.525
344, 368.7524, 447.1795, 249.4153, 815.1628, 1063.494, 898.9041, 639.6743, 415.6041, 1130.913, 34.88822, 1033.528, 591.5101, 993.9326, 511.0676, 342.9828, 1356.117, 266.6191, 518.6113, 774.5652, 79.21666, 659.5179, 5.694285e-07, 95.08308, 2346.179, 1390.297, 78.90309, 233.7136, 289.4557, 161.73, 1454.321, 4.821883e-05, 670.0753, 62.47633, 0.0004649192, 1147.684, 636.4476, 1067.599, 2.974236, 1120.334, 633.0646, 1495.169, 873.7914, 1790.515, 1244.635, 167.1275, 1093.963
344.1, 353.3761, 422.9138, 237.3064, 779.0682, 1068.112, 1007.093, 603.3605, 397.2685, 1083.588, 95.4544, 954.3448, 573.1818, 944.6685, 525.3438, 327.1619, 1298.249, 254.6606, 492.5849, 794.1293, 75.50912, 752.4976, 5.455585e-07, 91.11184, 2308.709, 1333.429, 75.56279, 274.3253, 277.662, 153.9677, 1423.459, 4.624511e-05, 642.4018, 59.52701, 0.0004440082, 1120.935, 604.7457, 1015.433, 2.851102, 1288.652, 605.7844, 1581.392, 833.2413, 1816.684, 1190.146, 159.8904, 1117.797
344.2, 338.641, 399.9649, 268.4173, 849.5602, 1152.497, 963.2754, 663.6674, 379.7419, 1038.243, 90.95853, 881.2285, 705.5366, 964.4399, 499.2453, 312.0708, 1242.85, 263.7802, 467.8647, 759.8926, 138.4822, 719.1765, 5.22689e-07, 87.30646, 2360.177, 1278.887, 72.3639, 291.7147, 266.3489, 207.545, 1536.832, 4.435219e-05, 615.8712, 56.71692, 0.0004240377, 1142.328, 613.2692, 1060.572, 2.733065, 1230.548, 579.6798, 1510.418, 794.5729, 1775.059, 1202.13, 152.9667, 1168.382
344.3, 397.1413, 406.9451, 255.3858, 811.9426, 1102.365, 921.3646, 625.9916, 447.595, 994.7952, 86.67441, 813.7139, 823.3671, 995.0762, 474.4433, 297.6758, 1189.815, 286.013, 444.385, 814.225, 132.0009, 736.6993, 5.007783e-07, 83.66001, 2259.883, 1226.576, 69.30043, 278.9889, 255.4968, 197.5838, 1463.094, 4.253675e-05, 648.5183, 54.03948, 0.0004049654, 1083.283, 750.8054, 1111.95, 2.619915, 1331.746, 625.1324, 1660.82, 757.6991, 1762.418, 1249.298, 146.3428, 1114.818
344.4, 440.222, 384.8628, 242.987, 775.9906, 1097.986, 945.179, 590.4545, 427.8481, 1015.433, 82.59207, 937.9142, 784.7021, 1011.206, 566.7941, 292.9996, 1304.813, 273.1846, 422.0836, 878.1392, 145.9192, 758.9831, 4.79786e-07, 80.16586, 2297.056, 1176.405, 66.36665, 266.8183, 245.0868, 188.1008, 1465.434, 4.079561e-05, 621.735, 51.48844, 0.0003867509, 1027.29, 782.6076, 1057.617, 2.511449, 1357.178, 598.1941, 1749.341, 722.5365, 1734.647, 1194.606, 140.0057, 1063.709
344.5, 421.8655, 501.8745, 252.5619, 840.9009, 1050.226, 984.8931, 647.8958, 408.9724, 1107.156, 78.70201, 1065.973, 780.4132, 961.0853, 538.6364, 279.4843, 1249.134, 260.9315, 400.9014, 903.1586, 195.1792, 725.3748, 4.596737e-07, 76.81765, 2304.713, 1128.286, 63.55708, 320.5392, 235.1009, 179.0728, 1520.52, 3.912575e-05, 596.0579, 49.05782, 0.0003693557, 1078.742, 743.6254, 1005.938, 2.407474, 1339.376, 572.4166, 1756.739, 689.0057, 1741.698, 1226.53, 133.9431, 1074.08
344.6, 404.2745, 510.3763, 240.3001, 803.6666, 1004.544, 942.0417, 611.1153, 390.9294, 1060.825, 74.99517, 984.3041, 743.7653, 913.4492, 511.8776, 266.5924, 1195.831, 249.2281, 380.7823, 889.5936, 186.0443, 693.2546, 4.404045e-07, 73.60928, 2330.908, 1492.219, 60.86644, 384.891, 225.5219, 170.4782, 1774.453, 3.752424e-05, 571.4412, 46.74195, 0.0003527429, 1158.821, 706.5848, 998.9701, 2.307804, 1278.985, 547.7498, 1789.688, 657.0309, 1727.008, 1172.834, 128.143, 1082.209
344.7, 387.417, 482.6814, 275.1165, 768.0811, 960.8482, 941.4356, 663.5644, 373.6824, 1016.432, 71.46292, 908.8925, 708.8383, 965.2955, 552.9229, 254.2952, 1308.313, 238.0496, 361.6728, 982.1108, 177.337, 766.4048, 4.219431e-07, 70.53491, 2231.858, 1431.182, 58.2897, 368.1005, 216.3332, 162.296, 1905.887, 3.598828e-05, 592.8383, 44.5354, 0.0003368773, 1098.923, 671.3893, 950.1572, 2.21226, 1221.317, 584.2394, 1892.702, 626.54, 1693.506, 1139.622, 122.594, 1087.091
344.8, 371.2625, 456.4893, 261.7598, 734.0713, 972.3295, 1035.618, 625.8943, 357.1963, 973.8975, 68.09704, 1025.38, 675.5515, 917.4507, 525.4543, 242.5653, 1286.73, 227.3724, 343.5223, 939.7697, 169.0372, 882.4387, 4.042555e-07, 67.58895, 2196.309, 1372.642, 55.82206, 352.0425, 207.5189, 154.5066, 1948.094, 3.45152e-05, 568.3546, 42.43302, 0.0003217253, 1179.267, 747.5273, 955.6587, 2.120671, 1166.249, 559.0632, 1824.121, 709.0533, 1661.257, 1152.582, 117.2854, 1088.853
344.9, 419.3244, 564.4267, 316.7635, 732.0488, 1082.294, 1031.487, 590.3629, 341.4376, 965.4003, 64.88969, 946.8214, 643.8279, 871.9774, 499.3504, 231.3764, 1267.02, 217.1742, 326.2827, 899.254, 161.1258, 843.3636, 3.873094e-07, 64.76603, 2240.652, 1316.496, 53.45887, 358.7928, 199.0637, 147.091, 1854.624, 3.310241e-05, 705.5475, 40.42989, 118.9836, 1118.313, 710.2924, 923.4415, 2.032874, 1150.673, 534.9719, 1742.253, 754.9781, 1727.052, 1102.123, 112.2066, 1102.611
345, 401.8394, 614.7873, 301.3849, 745.6967, 1083.483, 986.6085, 556.8484, 326.3741, 983.5278, 61.8334, 874.2815, 641.3835, 1021.26, 496.0125, 220.7036, 1296.766, 207.4333, 309.9083, 935.3395, 177.5967, 806.0188, 3.710737e-07, 62.06101, 2145.438, 1262.647, 132.9494, 343.1408, 190.953, 140.0313, 1955.65, 3.174744e-05, 676.409, 38.52131, 170.0088, 1123.463, 729.278, 908.3897, 1.948712, 1362.463, 626.879, 1903.166, 853.3887, 1664.746, 1092.66, 107.3477, 1106.568
345.1, 385.0834, 581.4266, 286.7528, 764.2274, 1072.841, 943.6824, 525.2366, 311.9751, 962.3172, 58.92107, 807.2992, 699.2321, 970.6414, 568.5739, 244.9842, 1241.43, 299.7458, 431.4068, 916.0715, 169.2847, 770.3277, 3.555186e-07, 59.46896, 2146.305, 1211, 127.3211, 328.1716, 183.1728, 133.3105, 1927.305, 3.044795e-05, 668.6446, 36.70284, 228.6489, 1114.998, 751.623, 864.0029, 1.868035, 1301.031, 599.8654, 1837.261, 813.7855, 1798.206, 1198.944, 102.6993, 1130.829
345.2, 369.0261, 614.239, 284.2768, 761.2005, 1096.318, 926.5609, 567.0873, 298.2115, 972.4206, 56.1459, 872.1669, 831.6137, 922.5316, 540.3278, 233.6837, 1188.455, 311.3009, 467.062, 876.5775, 161.3618, 736.217, 3.406155e-07, 113.9439, 2196.671, 1161.466, 138.9361, 313.8555, 175.7096, 126.9122, 1932.923, 2.920164e-05, 641.0302, 34.97021, 218.3648, 1225.518, 714.1841, 821.7849, 1.790697, 1242.369, 574.0158, 1754.803, 776.02, 1721.617, 1178.532, 98.25212, 1078.986
345.3, 385.3761, 620.9294, 316.7368, 860.1622, 1071.817, 925.2375, 534.8942, 285.055, 931.7275, 53.50145, 805.3466, 792.5614, 876.8065, 513.4849, 222.9045, 1268.932, 297.3382, 475.7138, 838.7862, 153.8096, 752.2346, 3.263371e-07, 264.0515, 2207.235, 1113.958, 133.0544, 405.2997, 168.5504, 158.4171, 2006.927, 2.800634e-05, 889.0651, 33.31937, 287.7418, 1209.849, 678.6101, 965.5447, 1.716562, 1186.352, 549.2802, 1760.928, 740.0072, 1648.291, 1126.937, 93.99754, 1029.521
345.4, 421.9574, 650.2055, 301.3594, 822.0751, 1032.57, 913.5443, 504.5287, 272.479, 898.8813, 50.98154, 743.6457, 755.343, 952.7056, 512.5751, 212.6225, 1250.422, 284.0018, 468.9266, 838.3175, 146.611, 718.925, 3.126573e-07, 253.0231, 2197.729, 1068.394, 127.4216, 393.1382, 161.683, 150.8139, 1910.634, 2.685998e-05, 852.3475, 31.74646, 274.7998, 1174.193, 644.808, 952.4173, 1.645495, 1132.861, 525.6104, 1719.04, 798.6645, 1611.721, 1077.601, 89.92719, 1058.846
345.5, 404.3625, 649.0782, 286.7286, 785.6745, 1028.469, 988.3334, 475.887, 260.4578, 915.1951, 48.58033, 686.6719, 880.0969, 905.4848, 533.4857, 202.8148, 1197.064, 271.2636, 469.005, 802.1757, 139.7492, 687.0905, 2.995509e-07, 242.4554, 2331.972, 1024.693, 122.0273, 463.7507, 155.0953, 143.5755, 1818.96, 2.576053e-05, 921.0768, 30.24781, 530.5944, 1113.501, 697.3631, 1065.674, 414.2398, 1081.781, 502.9607, 1641.888, 761.6008, 1638.98, 1030.425, 86.03309, 1010.304
345.6, 387.5014, 805.8857, 423.567, 842.8064, 983.7325, 945.3324, 448.8713, 248.9669, 969.1339, 46.29221, 634.0632, 838.7679, 947.3786, 557.9588, 193.4595, 1294.398, 351.5966, 509.6757, 767.592, 133.2086, 785.0059, 2.86994e-07, 482.703, 2304.95, 982.7794, 116.8614, 535.0082, 148.7761, 136.6846, 1825.351, 2.470609e-05, 883.0371, 28.8199, 689.0901, 1055.945, 662.627, 1013.602, 430.941, 1033.005, 481.287, 1738.807, 827.778, 1704.855, 1058.978, 82.30762, 1092.794
345.7, 371.3433, 876.8746, 478.1997, 876.896, 1042.802, 904.2023, 514.2876, 237.9831, 974.9295, 44.11186, 849.4283, 799.3796, 900.4219, 530.2401, 184.5358, 1357.43, 335.8266, 484.0977, 792.2955, 126.9741, 909.2319, 2.749634e-07, 465.6473, 2207.003, 942.5803, 154.5223, 715.8854, 243.6219, 130.1243, 1873.54, 2.369481e-05, 846.5684, 27.4594, 1073.629, 1236.199, 629.621, 964.0737, 413.0999, 986.4279, 460.5472, 1854.713, 875.6324, 1729.168, 1083.807, 78.74347, 1042.695
345.8, 376.6512, 829.2921, 492.904, 838.0679, 1078.219, 900.4737, 485.0919, 227.4838, 934.1315, 42.0342, 784.3501, 761.8411, 855.7925, 652.4671, 176.0236, 1299.506, 320.7639, 561.8043, 758.1378, 121.0314, 868.9705, 2.634371e-07, 565.1447, 2113.218, 904.0256, 147.9807, 684.6556, 233.6957, 123.879, 1899.645, 2.272493e-05, 811.6058, 26.16312, 1103.137, 1372.135, 598.2592, 1065.987, 395.9973, 941.9509, 440.7012, 1771.472, 958.5195, 1727.901, 1119.557, 75.33366, 1047.782
345.9, 360.9455, 784.2916, 468.9738, 800.9592, 1071.483, 861.2953, 457.5536, 217.4477, 895.0407, 40.05441, 724.2578, 824.5458, 813.3752, 620.0533, 167.9041, 1244.053, 306.3768, 533.6102, 834.7113, 115.3668, 830.4918, 2.52394e-07, 541.5408, 2023.419, 867.0479, 141.716, 654.7881, 224.174, 193.4615, 1865.596, 2.179474e-05, 778.0872, 24.92804, 1134.797, 1454.172, 666.1658, 1013.899, 529.1837, 899.4794, 421.7104, 1717.688, 914.0374, 1654.307, 1232.388, 72.07151, 999.7467
346, 345.8948, 741.733, 446.2054, 765.4935, 1107.458, 846.1519, 486.7989, 207.8543, 857.5858, 38.16785, 668.7694, 785.8254, 773.0604, 589.2498, 160.1591, 1275.189, 292.635, 543.3284, 798.725, 109.9674, 983.7551, 2.418138e-07, 518.9227, 2039.21, 831.5826, 135.7166, 626.2236, 215.0402, 218.382, 1900.727, 2.090263e-05, 745.9529, 23.75126, 1229.169, 1462.888, 632.9836, 964.3568, 507.2753, 858.9228, 403.5379, 1695.89, 960.6562, 1631.031, 1197.704, 68.95061, 1012.687
346.1, 331.4716, 701.4838, 436.5489, 731.5983, 1155.284, 989.2281, 459.1637, 198.6842, 821.6983, 36.37016, 617.5322, 799.9335, 826.5001, 559.9765, 152.7714, 1403.72, 279.5096, 576.2444, 764.2901, 104.8206, 970.9904, 2.316771e-07, 497.2494, 2066.526, 797.5681, 129.9711, 598.9052, 218.2574, 207.9007, 1879.933, 2.004703e-05, 765.7317, 22.63004, 1226.651, 1409.979, 601.4543, 917.2352, 486.2739, 820.1949, 386.1486, 1695.066, 916.0749, 1686.197, 1145.27, 65.96486, 966.2606
346.2, 358.8631, 663.4186, 438.0031, 699.2039, 1105.032, 1104.206, 433.0973, 189.9187, 856.1351, 34.65714, 570.2205, 762.369, 812.9464, 532.1575, 145.7245, 1343.82, 312.6424, 614.7502, 731.3398, 99.91479, 927.9942, 2.219654e-07, 476.4813, 2020.746, 764.9449, 159.5299, 572.7786, 209.3647, 197.9224, 1789.733, 1.922646e-05, 734.1076, 21.56174, 1409.507, 1566.289, 653.5553, 939.4355, 466.1419, 783.2131, 369.5086, 1673.193, 873.5625, 1680.636, 1241.986, 63.1084, 1050.299
346.3, 343.8992, 627.4191, 416.7383, 668.2438, 1149.659, 1056.163, 408.5107, 181.5399, 887.4178, 33.0248, 526.5336, 905.2181, 795.6263, 505.7206, 139.0026, 1335.646, 298.6196, 661.7671, 699.81, 95.23853, 886.9019, 2.126608e-07, 623.6606, 2076.523, 733.6561, 152.7763, 610.9183, 200.8343, 188.4231, 1784.491, 1.843948e-05, 792.0824, 20.54388, 1435.804, 1620.85, 621.0012, 893.5316, 446.8434, 975.8754, 353.5856, 1598.099, 833.023, 1656.897, 1211.883, 60.37563, 1100.688
346.4, 337.8425, 593.3729, 396.5059, 638.6547, 1140.693, 1010.211, 385.3199, 173.5308, 915.2975, 31.46934, 661.3312, 912.8061, 756.1912, 480.5969, 132.5908, 1382.776, 285.2257, 628.5565, 669.6395, 90.78114, 980.101, 2.037462e-07, 597.6127, 1988.283, 703.647, 146.3086, 602.6859, 192.6514, 179.3797, 1857.228, 1.76847e-05, 759.3701, 19.57406, 1663.206, 1772.146, 590.0687, 914.6584, 428.3439, 931.8742, 338.3488, 1594.449, 794.3648, 1708.084, 1343.234, 57.7612, 1050.228
346.5, 323.7551, 561.1743, 377.2558, 610.3757, 1091.076, 966.2581, 363.4456, 165.875, 893.2827, 29.98714, 610.6639, 869.941, 753.7955, 456.7214, 126.4747, 1406.077, 272.4326, 631.4062, 693.6234, 86.53236, 936.7014, 1.952053e-07, 628.0619, 2035.458, 674.8655, 140.1148, 576.3943, 184.802, 170.7703, 1768.117, 1.696083e-05, 728.0087, 18.65003, 1588.399, 1793.597, 738.2184, 869.9653, 410.6103, 889.857, 323.7686, 1614.818, 757.5006, 1635.334, 1362.278, 55.25998, 1112.374
346.6, 311.5149, 530.7228, 358.9403, 583.3489, 1043.616, 924.2175, 415.6139, 158.5569, 855.9013, 28.57475, 563.8784, 858.6431, 716.4337, 434.032, 120.6408, 1346.077, 260.2133, 637.5462, 807.8276, 82.48243, 895.2235, 1.870224e-07, 601.8302, 1948.963, 647.2612, 134.1831, 551.2496, 177.2724, 162.5741, 1738.361, 1.626658e-05, 822.4773, 17.76962, 1571.165, 1809.615, 701.4473, 956.453, 393.6109, 849.7343, 309.8167, 1606.78, 722.3472, 1565.682, 1396.361, 52.86707, 1061.378
346.7, 298.5253, 501.9238, 341.514, 768.7599, 1057.594, 884.006, 474.9002, 151.5617, 837.2316, 27.22889, 520.6774, 963.7248, 680.9237, 412.4698, 115.076, 1288.637, 354.0042, 605.5511, 773.0002, 78.62205, 855.5823, 1.791826e-07, 628.6663, 1974.267, 620.786, 128.5026, 527.2019, 170.0496, 154.7713, 1654.954, 1.560075e-05, 830.3962, 16.93077, 1577.372, 1733.88, 666.5077, 909.7176, 377.3152, 990.1153, 296.466, 1550.903, 865.9752, 1498.998, 1335.23, 50.57777, 1136.125
346.8, 286.0773, 474.6876, 389.9277, 734.72, 1011.591, 845.5441, 447.9405, 144.8751, 846.2817, 25.94642, 480.7861, 918.4686, 647.1738, 391.9788, 109.7678, 1279.497, 358.9963, 575.1616, 739.6744, 74.94234, 881.5233, 1.716714e-07, 602.4094, 2036.107, 595.3937, 123.0625, 504.2032, 163.121, 147.343, 1733.054, 1.496217e-05, 796.1015, 16.13152, 1575.898, 1760.979, 729.0389, 865.2659, 361.6942, 945.472, 283.6906, 1547.03, 825.7878, 1505.145, 1413.827, 48.38762, 1084.039
346.9, 274.1484, 587.1555, 370.997, 702.1873, 1043.52, 808.7557, 422.5113, 138.4835, 831.0872, 24.72435, 443.9511, 1006.367, 723.1819, 372.5057, 104.7045, 1224.899, 342.8943, 546.2972, 774.6628, 71.43486, 842.4887, 1.64475e-07, 577.2491, 1949.584, 571.0401, 117.8528, 574.0642, 156.4748, 140.2713, 1708.865, 1.434973e-05, 763.2231, 15.37, 1555.254, 1718.399, 692.725, 822.9862, 346.7199, 981.024, 271.4658, 1477.599, 787.4654, 1498.214, 1351.931, 46.2923, 1034.342
347, 324.3163, 555.2942, 352.9853, 671.0952, 998.1295, 825.253, 398.5256, 132.3739, 841.1134, 23.55984, 409.9382, 1057.277, 687.3375, 354.0001, 99.87479, 1281.752, 357.8932, 644.4481, 741.2653, 211.3219, 805.1827, 174.1181, 655.7098, 1866.738, 547.6826, 112.8636, 549.0212, 150.0994, 209.8564, 1626.873, 1.376236e-05, 731.7026, 14.64443, 1617.309, 1906.617, 849.8174, 782.7725, 332.3656, 961.1343, 372.2506, 1545.192, 959.1031, 1507.346, 1349.508, 44.28771, 986.923
347.1, 310.7929, 525.1618, 335.8481, 680.0146, 1178.133, 830.7133, 375.9016, 126.5339, 867.9424, 22.45018, 619.0821, 1615.12, 653.2697, 513.2098, 95.26784, 1449.47, 341.8408, 708.2678, 709.3076, 201.4315, 769.5286, 166.8192, 742.5446, 1787.413, 525.2805, 118.4814, 686.3812, 262.1216, 199.7842, 1631.152, 1.319904e-05, 701.4839, 13.95311, 1544.566, 1977.981, 937.9386, 744.5237, 318.6055, 966.2574, 356.2095, 1569.148, 914.5939, 1588.111, 1343.866, 42.36993, 941.6779
347.2, 379.3034, 496.6646, 319.5429, 855.6623, 1126.886, 794.5701, 489.9868, 120.9515, 831.6215, 21.39278, 571.6517, 2308.712, 620.8904, 487.7142, 90.87339, 1542.7, 326.5083, 714.7641, 678.7277, 192.0041, 735.4532, 159.8262, 711.5314, 1812.663, 931.394, 113.4656, 822.4012, 261.5423, 204.9238, 1602.791, 1.265877e-05, 935.0824, 261.8711, 1475.095, 1937.602, 1208.336, 708.1439, 305.4151, 922.6899, 375.0095, 1498.724, 1027.939, 1593.514, 1285.033, 40.5352, 898.5071
347.3, 363.4871, 469.7137, 304.0293, 956.9549, 1264.938, 759.9994, 462.1706, 115.6153, 796.8205, 20.38519, 527.855, 2767.149, 590.116, 508.171, 86.68164, 1608.403, 311.8636, 762.6542, 775.1161, 183.0178, 702.8868, 153.1264, 681.8136, 1839.662, 893.2968, 108.6621, 884.0589, 250.886, 195.0884, 1525.888, 1.214062e-05, 987.8145, 249.509, 1488.211, 1837.45, 1210.922, 673.5417, 292.7708, 881.0869, 377.4207, 1574.66, 980.2357, 1525.644, 1298.949, 38.77991, 857.3154
347.4, 348.3304, 552.2457, 289.2689, 1230.627, 1209.916, 726.9329, 457.0859, 110.5146, 763.4758, 19.42505, 782.2345, 3360.936, 560.867, 550.2808, 82.68325, 1614.98, 356.5401, 724.3806, 783.6444, 174.4521, 734.9029, 146.7075, 653.3369, 1872.116, 906.9089, 169.319, 998.1414, 240.6638, 185.7251, 1452.675, 1.164367e-05, 1001.468, 237.7304, 1421.275, 1742.475, 1150.605, 711.9453, 544.2698, 926.3749, 361.1567, 1552.23, 974.2177, 1460.664, 1242.082, 37.10063, 914.6258
347.5, 333.8056, 522.2787, 275.225, 1176.136, 1172.868, 767.6665, 624.1339, 105.639, 731.5266, 18.51014, 722.3043, 3603.036, 533.0677, 522.9434, 78.86929, 1546.065, 404.769, 688.0277, 749.8597, 166.2873, 741.6502, 140.5576, 626.0496, 1864.271, 910.2404, 166.4192, 954.5984, 230.8582, 176.8111, 1382.975, 1.116707e-05, 1018.493, 226.5079, 1497.495, 1798.588, 1093.292, 677.1573, 521.7368, 884.6057, 408.9782, 1482.564, 961.2159, 1473.392, 1237.64, 35.49407, 985.8274
347.6, 335.1959, 539.8183, 261.863, 1124.058, 1258.127, 734.2664, 681.9971, 100.9784, 721.806, 17.63832, 666.9655, 3528.544, 506.6462, 625.1095, 75.23126, 1511.428, 525.3984, 687.4399, 717.5315, 158.5047, 708.8094, 134.6655, 599.902, 1823.824, 1119.482, 159.3739, 1049.951, 221.4521, 168.325, 1452.14, 1.070997e-05, 976.4305, 215.8151, 1460.981, 1783.038, 1193.829, 644.0693, 500.1367, 844.7197, 424.6394, 1416.026, 1017.902, 1580.79, 1279.725, 33.95708, 940.6325
