 , C000, C001, C002, C003, C004, C007, C008, C009, C010, C011, C013, C017, C018, C019, C020, C021, C022, C023, C026, C028, C029, C033, C034, C036, C039, C040, C044, C045, C046, C054, C055, C057, C060, C061, C063, C066, C069, C075, C080, C087, C093, C101
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
58.4, 2224.021, 534.1243, 981.6478, 313.7938, 1039.161, 2431.403, 1623.662, 452.5749, 16.23853, 637.0063, 883.1266, 2142.049, 688.7972, 321.7395, 2236.897, 1642.276, 464.1804, 716.3075, 3.876543, 13.86003, 1065.601, 841.0882, 2374.332, 1481.191, 2370.884, 27.97445, 772.7313, 1190.852, 659.6011, 1773.337, 1581.891, 1925.735, 799.4968, 1651.256, 1451.921, 23.13987, 559.6064, 1561.889, 3927.024, 1439.065, 3886.723, 1640.065
58.5, 2255.293, 507.3998, 939.1362, 294.1875, 988.3522, 2448.038, 1625.468, 432.1682, 15.43014, 609.5497, 1031.476, 2226.946, 747.054, 306.1825, 2269.902, 1730.284, 444.1165, 721.1086, 3.710716, 13.23292, 1013.013, 828.1987, 2387.052, 1411.889, 2272.356, 26.75047, 733.6278, 1139.051, 631.8942, 1736.933, 1516.497, 1986.324, 801.306, 1599.243, 1476.943, 22.15681, 535.8148, 1494.175, 3900.747, 1380.03, 3950.87, 1753.311
58.6, 2411.339, 482.0124, 1003.081, 275.8062, 1011.586, 2374.062, 1549.858, 412.6817, 14.662, 583.6765, 986.3608, 2146, 713.866, 500.2084, 2174.661, 1651.872, 424.9199, 748.7042, 3.551981, 12.63419, 963.0206, 794.5965, 2347.79, 1551.897, 2177.922, 215.744, 696.5031, 1138.605, 646.3078, 1745.901, 1453.806, 1995.857, 883.6578, 1532.505, 1512.228, 21.21551, 513.0346, 1464.967, 3738.626, 1323.418, 3944.098, 1680.011
58.7, 2416.771, 457.8952, 1090.445, 258.5734, 985.7009, 2308.253, 1477.766, 394.0739, 13.9321, 631.0464, 943.2191, 2042.674, 682.1525, 750.295, 2241.781, 1577.013, 406.5531, 837.6838, 3.400038, 12.06254, 915.4953, 762.3576, 2397.381, 1546.746, 2087.413, 443.4323, 661.2571, 1288.071, 751.9511, 1666.805, 1393.707, 1928.45, 846.2977, 1468.552, 1444.809, 20.3142, 491.223, 1401.455, 3583.244, 1269.127, 3780.13, 1609.776
58.8, 2613.244, 434.9847, 1100.23, 242.4173, 1114.058, 2365.585, 1409.026, 376.3051, 13.23853, 686.5661, 901.9644, 1944.323, 967.9329, 714.0161, 2272.511, 1798.492, 388.9801, 802.2996, 3.254593, 11.51676, 870.3154, 731.4268, 2668.188, 1743.451, 2000.665, 424.0306, 627.7947, 1337.976, 720.3651, 1661.003, 1336.093, 1936.176, 850.3311, 1483.387, 1380.396, 19.45119, 470.3386, 1379.163, 3456.572, 1498.278, 3761.607, 1542.477
58.9, 2498.811, 413.2205, 1052.583, 227.2707, 1153.744, 2259.651, 1343.484, 359.3374, 12.5795, 706.1742, 950.4775, 2011.188, 924.9323, 679.4914, 2430.182, 1716.989, 372.1667, 768.4102, 3.115371, 10.99568, 827.3651, 701.7509, 2846.816, 1800.462, 1917.522, 405.4778, 596.0257, 1336.567, 690.1059, 1774.677, 1424.736, 1947.129, 814.38, 1483.926, 1318.855, 18.62483, 605.4296, 1345.984, 3542.691, 1708.187, 3674.131, 1477.992
59, 2389.388, 392.5453, 1006.999, 213.0704, 1245.276, 2158.462, 1408.305, 343.1349, 11.95327, 674.5324, 1083.046, 2127.437, 883.8421, 646.636, 2328.216, 1639.179, 356.0801, 735.9521, 2.982104, 10.49817, 786.5344, 673.279, 2860.796, 1716.221, 1837.834, 387.7368, 565.8643, 1278.428, 661.1177, 1798.892, 1641.962, 2169.336, 857.7965, 1432.892, 1260.057, 17.83359, 579.6898, 1287.631, 3777.557, 2113.532, 3722.774, 1416.202
59.1, 2284.757, 372.9045, 963.39, 199.7575, 1348.926, 2210.246, 1342.796, 327.6629, 11.35821, 666.6746, 1035.675, 2187.905, 844.5773, 615.3693, 2482.104, 1564.896, 340.6888, 704.8652, 2.854538, 10.02317, 747.7187, 645.9623, 2807.633, 1685.305, 1761.458, 370.7719, 537.2291, 1222.818, 633.3472, 1982.072, 1709.022, 2374.341, 821.5298, 1596.065, 1203.881, 17.07595, 625.0932, 1385.074, 3834.936, 2375.714, 3814.297, 1356.996
59.2, 2220.983, 354.2465, 921.6691, 187.2763, 1467.74, 2245.769, 1280.335, 312.8885, 10.79278, 652.3759, 1050.755, 2102.425, 807.0569, 585.6144, 2608.173, 1493.979, 325.9628, 675.0914, 2.732429, 9.569665, 710.8186, 619.7539, 2901.532, 1624.858, 1688.256, 354.5494, 510.0431, 1332.612, 606.7432, 2040.164, 1638.373, 2469.925, 786.7964, 1629.867, 1306.397, 16.35051, 598.5174, 1325.026, 3675.551, 2382.952, 3655.726, 1300.265
59.3, 2376.338, 336.522, 1016.277, 175.575, 1424.028, 2145.2, 1220.779, 298.7804, 10.25549, 623.1447, 1004.797, 2001.197, 771.2033, 557.2982, 2573.765, 1651.065, 311.8733, 646.5753, 2.615543, 9.136678, 675.7395, 594.6088, 2940.791, 1812.397, 1618.096, 339.0366, 484.2327, 1505.861, 755.6669, 2046.9, 1570.644, 2363.653, 830.587, 1679.653, 1248.154, 15.65588, 643.0612, 1267.581, 3522.789, 2285.196, 3558.006, 1245.906
59.4, 2272.279, 319.6844, 1043.204, 164.6048, 1354.401, 2049.136, 1163.994, 285.3083, 9.744956, 619.5093, 1146.039, 1979.504, 736.9425, 530.3513, 2507.598, 1576.242, 298.3928, 727.3023, 2.503657, 8.723281, 642.3916, 570.4839, 2884.43, 1727.598, 1550.851, 324.2026, 459.7285, 1440.358, 723.9247, 1954.168, 1556.54, 2261.953, 795.4706, 1609.56, 1192.509, 14.99077, 644.554, 1212.626, 3376.377, 2191.451, 3601.019, 1277.658
59.5, 2172.776, 303.6892, 998.0262, 154.32, 1368.462, 1957.373, 1109.85, 272.4438, 9.259834, 595.0533, 1095.913, 2082.542, 704.2037, 504.7072, 2759.672, 1621.125, 285.495, 696.5807, 2.396558, 8.328588, 610.6894, 547.3379, 2825.858, 1813.717, 1486.402, 310.0176, 436.4643, 1377.704, 693.516, 2060.756, 1670.016, 2201.212, 761.839, 1636.158, 1233.191, 14.35391, 617.1508, 1160.054, 3288.322, 2383.612, 3657.768, 1224.244
59.6, 2368.961, 288.4943, 1002.446, 144.6779, 1387.707, 1869.72, 1058.224, 260.1593, 8.798862, 568.3906, 1047.979, 2069.686, 672.9194, 480.3032, 3060.312, 1850.567, 273.1547, 667.1569, 2.294039, 7.951755, 580.5517, 525.1309, 2741.742, 1909.987, 1424.63, 296.4533, 414.3774, 1836.613, 1015.553, 1976.892, 1633.126, 2261.345, 729.6292, 1868.593, 1377.379, 13.7441, 647.0657, 1109.761, 3151.655, 2612.44, 3505.703, 1277.747
59.7, 2282.9, 274.0597, 959.0342, 135.6382, 1454.307, 1785.992, 1009, 248.4287, 8.360839, 542.9225, 1002.143, 2068.441, 643.0248, 457.0791, 3069.232, 1826.98, 261.3477, 638.9758, 2.195907, 7.591971, 551.9013, 554.2194, 2705.691, 1919.688, 1365.426, 283.4825, 393.4081, 1756.723, 1056.653, 2061.406, 1565.614, 2412.464, 698.7812, 2002.119, 1315.973, 13.16021, 698.5737, 1061.649, 3020.668, 2629.636, 3532.255, 1330.654
59.8, 2182.932, 479.7379, 917.5019, 127.1633, 1771.877, 1706.013, 962.0657, 237.227, 7.944621, 518.5956, 1039.048, 1968.849, 614.4584, 434.978, 2969.617, 1845.133, 250.0512, 611.9852, 2.101972, 7.248466, 524.6649, 634.2346, 2692.571, 1938.136, 1308.682, 271.0791, 373.5, 1680.308, 1012.268, 1996.573, 1692.038, 2402.875, 669.2375, 2055.05, 1445.533, 12.60112, 668.8739, 1015.622, 2895.125, 2721.59, 3385.409, 1275.024
59.9, 2087.342, 626.2825, 877.7682, 119.2179, 2275.401, 1629.616, 917.3145, 226.5304, 7.549123, 495.3588, 993.6016, 1874.053, 587.161, 413.9456, 2932.095, 1962.168, 540.9042, 586.1347, 2.012056, 6.920503, 498.7725, 632.5988, 2658.473, 2035.736, 1254.296, 259.2185, 354.5994, 1607.217, 969.7469, 2053.434, 1658.486, 2639.634, 792.7585, 2055.904, 1381.088, 12.06578, 640.4368, 971.5911, 2774.799, 2761.798, 3428.615, 1416.991
60, 1995.938, 594.9469, 839.7553, 111.769, 2498.452, 1556.64, 874.645, 216.3161, 7.173314, 473.1631, 1109.145, 1856.104, 561.0763, 393.9301, 2809.07, 1873.248, 536.2369, 561.3761, 1.925985, 6.607379, 474.158, 606.9326, 2636.998, 1940.487, 1202.171, 247.8768, 336.6552, 1537.306, 929.0123, 2099.177, 1589.926, 2526.059, 905.9804, 1970.109, 1319.516, 11.55318, 754.6655, 929.4689, 2983.909, 2648.502, 3770.582, 1563.802
60.1, 1908.536, 637.6885, 803.3885, 522.8007, 2793.266, 1486.932, 833.9602, 426.9733, 6.816213, 451.9619, 1319.505, 1976.061, 536.1504, 374.8824, 2691.207, 1852.967, 706.6813, 537.6633, 1.843597, 6.308423, 809.4307, 582.3077, 2538.345, 1849.695, 1454.253, 237.0313, 319.619, 1470.435, 889.9888, 2004.076, 1610.094, 2705.07, 867.6765, 1887.895, 1260.689, 11.06236, 722.5809, 889.1729, 3625.636, 2772.171, 3826.317, 1498.425
60.2, 1824.962, 605.7822, 768.5967, 740.3698, 3085.106, 1696.917, 1119.425, 635.0272, 6.476889, 437.5155, 1261.792, 1880.917, 512.3318, 356.7558, 2578.289, 1768.995, 769.7485, 514.9522, 1.764733, 6.022993, 1212.799, 558.6819, 2550.767, 1763.151, 1581.635, 226.6604, 303.4449, 1406.473, 852.6044, 2122.525, 1732.09, 2588.68, 830.9921, 1809.112, 1204.484, 10.5924, 691.8604, 1028.727, 3667.296, 2883.627, 3712.389, 1593.903
60.3, 1745.047, 715.4498, 735.3116, 926.9645, 3029.014, 1620.927, 1233.41, 993.5054, 6.154458, 417.9117, 1440.396, 1790.354, 489.5714, 339.5056, 2470.109, 1688.828, 762.1081, 493.2004, 1.689243, 5.750478, 1435.117, 536.0148, 2490.337, 1680.656, 1866.448, 216.7432, 392.5259, 1345.294, 816.7904, 2026.367, 1660.487, 2574.11, 795.8586, 1733.616, 1150.786, 10.14239, 662.4459, 1233.536, 3799.039, 2765.332, 3798.588, 1608.618
60.4, 1668.632, 679.6528, 703.468, 1029.603, 2976.002, 1784.078, 1733.521, 1076.65, 5.848077, 399.1862, 1607.161, 2051.561, 467.8222, 323.0895, 2366.468, 1612.295, 859.4478, 472.3674, 1.616982, 5.490293, 1629.807, 514.2672, 2581.328, 1602.022, 2001.978, 207.2599, 384.9252, 1286.775, 782.4808, 1934.565, 1780.983, 2463.355, 762.2105, 1661.271, 1099.481, 9.711511, 634.282, 1305.432, 4134.298, 2703.657, 4017.899, 1541.367
60.5, 1595.563, 645.6468, 673.0034, 965.272, 2830.493, 1865.017, 1747.34, 1028.104, 5.556949, 423.4653, 1536.867, 2161.077, 447.0391, 307.4672, 2267.175, 1539.229, 836.5427, 452.4144, 1.547812, 5.24188, 1567.618, 493.402, 2517.26, 1527.066, 2175.092, 198.1916, 524.8353, 1230.802, 749.6124, 1878.311, 1707.358, 2357.365, 729.985, 1591.945, 1050.464, 9.298932, 607.3156, 1248.837, 4068.626, 2971.274, 3977.724, 1476.928
60.6, 1525.693, 640.9664, 643.858, 904.9603, 2692.098, 1781.5, 1744.943, 981.7466, 5.280314, 404.491, 1697.832, 2057.025, 427.1794, 292.6003, 2172.048, 1469.475, 889.1607, 433.3042, 1.481601, 5.004707, 1699.959, 473.3834, 2407.51, 1455.617, 2154.588, 189.52, 498.2764, 1177.264, 718.1246, 1793.217, 1636.778, 2255.936, 699.1221, 1525.512, 1003.632, 8.903881, 581.4955, 1373.431, 4194.624, 2914.846, 4046.108, 1506.208
60.7, 1513.39, 736.0776, 615.9749, 848.417, 2560.47, 1701.722, 1663.776, 937.4796, 5.01745, 433.8602, 1664.35, 2048.495, 408.2018, 278.4522, 2344.116, 1627.078, 850.7274, 415.0013, 1.418222, 4.778265, 1700.275, 454.177, 2427.485, 1573.758, 2320.014, 181.2279, 511.4401, 1126.055, 687.9595, 1854.329, 1597.543, 2430.103, 766.1341, 1526.546, 958.8873, 8.525614, 556.7733, 1313.888, 4146.707, 2849.194, 3877.9, 1622.543
60.8, 1447.119, 699.2484, 589.2993, 795.4066, 2435.278, 1625.517, 1639.844, 895.2085, 4.767673, 414.4201, 1725.26, 1984.738, 390.0674, 264.9883, 2330.88, 1553.343, 813.9553, 397.4714, 1.357554, 4.562068, 1616.366, 435.7498, 2524.498, 1500.125, 2276.049, 173.2985, 485.559, 1077.073, 659.0615, 1770.321, 1630.487, 2414.778, 733.7427, 1462.842, 1095.578, 8.163416, 533.1021, 1256.926, 3974.364, 2770.436, 4011.064, 1669.448
60.9, 1554.382, 664.262, 563.7789, 745.7083, 2316.207, 1730.519, 1719.06, 854.8434, 4.530329, 395.851, 1773.866, 2020.554, 372.7386, 252.1753, 2282.695, 1685.499, 778.7726, 380.6821, 1.299482, 4.355654, 1536.598, 418.0703, 2503.636, 1429.936, 2181.461, 165.7161, 479.4061, 1030.222, 709.6057, 1690.119, 1563.084, 2310.879, 755.5082, 1401.797, 1046.735, 7.816606, 584.4798, 1202.433, 3809.184, 2906.838, 4050.448, 1599.655
61, 1530.723, 631.0261, 539.3637, 699.1153, 2202.958, 1894.89, 1639.096, 816.2985, 4.304801, 378.114, 1696.28, 1923.268, 356.1797, 239.9819, 2285.425, 1609.116, 745.1108, 364.6019, 1.243893, 4.158578, 1460.766, 401.1081, 2394.48, 1363.032, 2090.805, 158.4655, 621.2926, 985.4088, 808.121, 1613.55, 1635.164, 2309.008, 723.5661, 1343.298, 1000.069, 7.484529, 617.2502, 1150.303, 3650.869, 2908.808, 4143.956, 1532.779
61.1, 1570.29, 599.4531, 516.0059, 655.4335, 2095.246, 1810.035, 1562.853, 779.4915, 4.090499, 361.1718, 1711.67, 1830.666, 340.3563, 228.3781, 2247.437, 1605.609, 712.9039, 349.201, 1.190683, 3.97042, 1388.677, 384.8341, 2372.406, 1299.258, 2003.916, 151.5321, 677.9878, 942.5449, 873.6725, 1540.451, 1591.296, 2400.546, 766.2018, 1287.242, 1071.61, 7.166561, 591.0079, 1100.433, 3499.133, 2789.481, 3971.679, 1523.504
61.2, 1656.457, 569.4598, 493.6595, 614.481, 1992.8, 1787.387, 1490.155, 744.3442, 3.886867, 344.9886, 1636.805, 1742.523, 325.236, 536.1219, 2213.833, 1532.847, 682.0892, 334.4506, 1.139749, 3.790775, 1320.146, 369.2203, 2268.971, 1238.468, 1920.638, 144.902, 643.6788, 901.5455, 1110.338, 1470.663, 1739.591, 2297.259, 733.8076, 1233.524, 1023.835, 293.2768, 565.8812, 1052.725, 3353.704, 2675.049, 3992.855, 1483.083
61.3, 1583.921, 540.9673, 472.2809, 576.0872, 1895.364, 1882.711, 1420.84, 710.7816, 121.3723, 329.5306, 1565.214, 1658.624, 310.7873, 718.9276, 2323.012, 1463.382, 652.6064, 320.3232, 1.090994, 3.619259, 1254.996, 354.2401, 2170.046, 1180.523, 1840.821, 138.562, 611.1059, 862.3296, 1177.78, 1404.036, 1667.678, 2198.416, 702.783, 1182.048, 978.19, 407.0827, 541.8228, 1007.085, 3214.32, 2565.311, 3982.571, 1689.254
61.4, 1581.521, 513.9003, 763.4153, 540.0924, 1897.065, 2178.928, 1465.741, 678.7324, 115.3301, 348.9302, 1496.754, 1578.764, 296.9806, 684.1653, 2225.543, 1486.702, 624.3979, 306.7926, 1.044324, 3.455502, 1193.062, 372.7958, 2075.435, 1125.288, 1764.32, 132.4995, 580.1813, 1300.307, 1128.307, 1518.935, 1598.738, 2241.64, 673.0701, 1132.72, 1132.225, 470.9579, 705.9803, 963.4241, 3080.728, 2805.92, 3817.003, 1618.632
61.5, 2040.014, 488.1877, 808.1013, 506.3466, 2056.481, 2081.353, 1536.185, 648.1283, 109.5888, 518.886, 1431.289, 1502.75, 605.5867, 651.084, 2244.22, 1564.387, 597.4088, 293.8336, 0.9996506, 3.299155, 1301.026, 370.8974, 2468.22, 1566.734, 2316.422, 126.7022, 851.4384, 1243.746, 1080.912, 1782.308, 1532.647, 2145.19, 843.4627, 1502.301, 1081.748, 450.95, 675.9656, 1193.386, 3683.626, 3324.488, 3658.319, 1648.426
61.6, 2057.143, 463.7615, 773.1053, 474.7093, 2037.06, 1988.148, 1464.729, 618.9041, 104.1333, 495.6361, 1368.687, 1548.279, 578.6835, 619.6022, 2266.905, 1639.921, 571.5862, 477.4984, 0.9568883, 3.149882, 1499.742, 355.8492, 2360.608, 1640.767, 2220.157, 121.1585, 931.9058, 1189.645, 1035.508, 1782.006, 1520.478, 2384.015, 884.2139, 1574.409, 1146.3, 431.7921, 647.2269, 1141.648, 3675.835, 3337.641, 3592.403, 1579.511
61.7, 1996.135, 440.5575, 739.625, 445.0487, 1937.46, 1899.116, 1396.596, 590.9977, 98.94931, 473.428, 1308.823, 1473.732, 552.9754, 589.6426, 2368.252, 1664.26, 546.8798, 473.3854, 0.9159553, 3.007363, 1537.18, 341.4114, 2419.584, 1636.349, 2127.892, 115.8574, 884.7474, 1137.897, 992.0111, 1701.275, 1457.623, 2281.439, 846.8303, 1628.799, 1095.195, 413.4481, 619.7101, 1092.153, 3523.062, 3329.021, 3668.798, 1630.945
61.8, 1908.725, 418.5145, 707.5945, 417.2413, 1958.039, 1814.072, 1331.632, 564.3495, 94.02343, 452.2149, 1251.577, 1638.195, 528.4094, 561.1317, 2268.884, 1794.66, 523.2413, 542.2634, 0.8767732, 2.871293, 1523.092, 327.5594, 2314.093, 1559.787, 2039.462, 110.7883, 839.9755, 1088.4, 950.3412, 1644.02, 1428.967, 2183.277, 811.0272, 1560.828, 1046.369, 395.8834, 593.3631, 1080.337, 3469.311, 3420.845, 3662.906, 1686.127
61.9, 1825.142, 397.5744, 676.9512, 391.1714, 1862.302, 1832.287, 1309.495, 538.903, 89.34277, 431.9524, 1488.748, 1630.411, 504.9348, 533.9994, 2173.686, 1873.577, 656.0143, 519.358, 0.8392673, 2.741379, 1580.26, 314.2695, 2213.201, 1486.807, 1954.707, 105.9409, 797.4692, 1041.056, 910.4218, 1711.113, 1588.156, 2268.98, 776.7378, 1495.693, 999.7195, 379.0649, 568.1363, 1155.115, 3827.556, 3457.127, 3697.83, 1615.636
62, 1745.22, 377.682, 647.6349, 587.3356, 1771.246, 1890.32, 1757.808, 775.9741, 84.89512, 412.5978, 1666.381, 1656.723, 482.503, 508.179, 2082.482, 1862.64, 627.6586, 497.4201, 466.6364, 2.617343, 1836.007, 301.5188, 2116.708, 1417.242, 1982.161, 101.3056, 757.1139, 995.7717, 872.1791, 1633.594, 1747.377, 2423.784, 819.4837, 1433.277, 955.1497, 362.9609, 639.1042, 1362.465, 4087.895, 3540.7, 3882.196, 1659.423
62.1, 1668.797, 668.1991, 619.5883, 595.436, 1684.642, 1825.995, 1676.042, 1008.888, 80.66888, 394.1104, 1718.032, 1894.182, 461.0677, 483.6071, 2157.427, 1778.229, 600.5285, 530.4673, 446.6749, 2.498919, 2085.769, 289.2854, 2024.421, 1350.932, 2207.262, 96.87314, 718.8007, 952.457, 835.5428, 1559.586, 1743.12, 2674.722, 904.8444, 1373.465, 912.5669, 347.5411, 611.9327, 1391.424, 4374.354, 3665.565, 4131.837, 1590.049
62.2, 1595.721, 1022.084, 592.7562, 558.2322, 1602.273, 1805.835, 1598.08, 1114.863, 76.65304, 466.0777, 1679.72, 2103.769, 440.5847, 460.2233, 2348.772, 1711.004, 574.5711, 508.0602, 586.1246, 2.385853, 2038.868, 277.5483, 1936.159, 1287.724, 2360.979, 92.63461, 682.4264, 911.0265, 800.4455, 1540.928, 1671.061, 2717.593, 866.5885, 1316.149, 871.8826, 332.7763, 585.9164, 1331.101, 4763.603, 3892.078, 4607.893, 1523.574
62.3, 1525.844, 970.9448, 567.0861, 606.1172, 1523.931, 1724.968, 1523.744, 1064.594, 72.8371, 445.194, 1606.252, 2002.476, 421.0117, 517.3575, 2250.222, 1861.454, 549.7357, 486.5995, 593.5117, 2.277903, 2020.887, 266.2874, 1909.133, 1351.513, 2395.387, 88.58152, 647.8928, 871.3981, 823.3834, 1495.318, 1601.981, 2855.438, 829.9501, 1278.507, 833.012, 318.6389, 685.9753, 1273.392, 4565.621, 4086.855, 4416.33, 1532.527
62.4, 1563.29, 922.3643, 542.5276, 626.3357, 1449.42, 2007.773, 1701.371, 1016.591, 69.21114, 425.246, 1680.703, 1956.63, 402.3082, 611.814, 2155.807, 1777.097, 525.9738, 466.0453, 658.2943, 2.174838, 2128.376, 255.4835, 1867.984, 1288.278, 2295.841, 84.70577, 615.1066, 833.4935, 847.0726, 1500.812, 1676.358, 2732.579, 855.243, 1225.154, 795.8745, 485.6225, 656.8111, 1218.186, 4375.867, 3922.926, 4266.778, 1511.142
62.5, 1499.502, 876.2144, 519.0328, 922.7211, 1442.85, 2056.622, 1622.231, 1108.442, 65.76568, 406.1919, 1703.076, 2015.338, 384.4356, 582.231, 2065.354, 1767.869, 503.2389, 446.3593, 630.1342, 2.076435, 2023.34, 245.1178, 1982.374, 1228.002, 2200.431, 80.9996, 583.9796, 797.2377, 811.491, 1449.108, 1714.692, 2918.675, 863.0641, 1208.869, 760.3925, 464.9916, 628.8868, 1343.438, 4499.431, 3980.617, 4427.316, 1553.487
62.6, 1433.839, 832.3735, 496.5554, 865.068, 1433.289, 1964.524, 1615.506, 1148.811, 62.49174, 387.9915, 1752.777, 1918.303, 367.357, 554.0785, 2092.25, 1789.721, 558.04, 427.5049, 603.1788, 1.982485, 2012.874, 235.1727, 1951.696, 1256.285, 2339.723, 77.45559, 554.4278, 762.559, 777.4039, 1559.647, 1695.358, 2860.288, 826.5747, 1195.518, 726.4925, 445.2371, 602.1497, 1308.58, 4394.213, 3993.261, 4270.043, 1488.542
62.7, 1371.052, 790.7263, 475.0514, 811.0172, 1397.122, 1971.975, 1540.359, 1097.011, 59.38079, 391.0909, 1728.784, 1928.072, 351.0371, 527.2872, 2253.818, 1837.429, 533.9191, 449.872, 577.3765, 1.892786, 1948.896, 225.6311, 1948.969, 1247.389, 2266.865, 74.06664, 526.3714, 729.3888, 744.7488, 1503.406, 1625.273, 2842.094, 791.628, 1184.389, 780.8649, 478.3634, 654.4821, 1421.641, 4386.083, 3907.889, 4403.234, 1559.015
62.8, 1450.071, 751.1628, 454.4786, 760.3435, 1328.811, 1883.667, 1468.708, 1047.547, 56.4247, 444.8778, 1653.17, 1835.239, 335.4422, 501.7913, 2159.252, 1754.161, 573.6539, 430.8692, 552.678, 1.807145, 1972.487, 216.4767, 1863.996, 1189.026, 2348.43, 70.82597, 499.7348, 697.6614, 713.4653, 1507.279, 1558.086, 2719.809, 825.9633, 1336.682, 767.5058, 458.0408, 626.6568, 1360.007, 4499.685, 4074.271, 4220.179, 1584.758
62.9, 1437.252, 713.5789, 469.6052, 712.8361, 1263.84, 1799.315, 1400.39, 1000.313, 53.61578, 424.9441, 1580.863, 2027.93, 402.5418, 557.6032, 2300.917, 1953.708, 548.8582, 484.1349, 529.0359, 1.72538, 1875.145, 207.6937, 1782.727, 1216.478, 2345.41, 67.7271, 474.4461, 667.3141, 683.4958, 1438.994, 1493.676, 3195.576, 791.0425, 1377.233, 944.1454, 438.5817, 600.0145, 1301.046, 4790.655, 4141.816, 4403.653, 1518.505
63, 1534.881, 677.8754, 465.1836, 668.2969, 1251.848, 1952.295, 1335.25, 955.2089, 50.94668, 430.2434, 1579.897, 1982.097, 384.6589, 530.6415, 2358.71, 1897.654, 525.1342, 463.6849, 713.6921, 1.647313, 1853.016, 199.267, 1705.002, 1273.189, 2258.237, 64.7638, 450.4371, 638.2869, 703.0572, 1373.802, 1732.917, 3451.26, 757.598, 1319.76, 902.0533, 419.9492, 656.1951, 1314.132, 4651.155, 4169.286, 4617.989, 1530.206
63.1, 1467.669, 643.9584, 445.0381, 626.5407, 1190.64, 1936.536, 1422.41, 1039.737, 48.41046, 410.9653, 1573.321, 1886.662, 390.2861, 504.9834, 2259.743, 1868.859, 502.4356, 444.0986, 683.1623, 1.572779, 1761.569, 191.1822, 1793.695, 1268.796, 2295.549, 61.93016, 512.8027, 610.5223, 835.907, 1364.412, 1661.279, 3594.851, 829.4995, 1264.686, 861.8376, 490.4519, 789.6959, 1338.5, 4590.516, 4246.992, 4537.551, 1701.889
63.2, 1416.574, 611.7383, 572.7498, 587.3934, 1132.424, 1955.776, 1420.406, 992.8551, 46.0005, 392.5511, 1504.507, 1795.823, 372.9476, 480.566, 2193.206, 1784.167, 480.7182, 425.3397, 764.8431, 1.501618, 1864.443, 183.4254, 1743.872, 1245.393, 2268.908, 59.2205, 486.8527, 583.9655, 800.7944, 1302.599, 1639.091, 3588.028, 794.4291, 1211.91, 861.9042, 649.1039, 756.1219, 1352.45, 4542.409, 4274.46, 4380.789, 1645.11
63.3, 1484.006, 581.1304, 547.9461, 550.6921, 1209.22, 2012.422, 1489.035, 948.0872, 43.71051, 374.9619, 1460.364, 1809.749, 439.3698, 457.3293, 2182.32, 1809.824, 545.0268, 407.3732, 732.1252, 1.433676, 1979.442, 250.1115, 1694.696, 1187.123, 2352.652, 56.6294, 496.4855, 558.5638, 767.1567, 1333.166, 1678.46, 3433.648, 760.8415, 1246.716, 865.6007, 940.3552, 723.9755, 1336.948, 4357.372, 4366.155, 4267.025, 1806.917
63.4, 1419.021, 552.054, 524.2166, 516.284, 1171.047, 1922.303, 1468.626, 905.3378, 41.53452, 358.1609, 1593.387, 1823.71, 419.8507, 435.2161, 2090.754, 1777.471, 521.4684, 409.1237, 700.8069, 1.368808, 2089.733, 279.2614, 1691.851, 1267.943, 2476.032, 54.15167, 542.6589, 534.2671, 734.9319, 1272.769, 1667.649, 3572.607, 728.6739, 1282.219, 827.0103, 900.4057, 693.1957, 1278.986, 4511.489, 4465.835, 4301.222, 1811.112
63.5, 1463.799, 524.4323, 501.5146, 484.0258, 1184.147, 2006.173, 1495.377, 864.5161, 39.46685, 342.1127, 1523.695, 1735.902, 401.1988, 548.963, 2003.03, 1886.999, 498.9283, 432.2679, 670.8283, 180.1914, 1986.604, 305.1407, 1618.088, 1208.618, 2373.134, 51.78234, 515.1981, 711.2745, 843.6695, 1308.869, 1728.527, 3418.89, 697.8663, 1228.711, 1036.992, 1147.309, 663.7245, 1306.33, 4323.985, 4434.256, 4142.977, 1735.396
63.6, 1461.087, 498.1927, 568.163, 453.7831, 1126.249, 2044.729, 1457.927, 825.535, 37.50212, 326.7835, 1490.632, 1652.321, 383.3755, 628.3754, 1918.986, 1801.484, 477.3625, 414.0087, 642.1321, 269.3442, 2224.566, 292.7603, 1591.376, 1229.296, 2274.512, 49.51669, 489.1269, 775.6482, 912.7617, 1249.573, 1800.541, 3408.176, 668.3613, 1177.436, 990.7601, 1135.85, 635.5062, 1249.696, 4144.274, 4459.165, 4072.729, 1662.846
