 , C000, C001, C002, C003, C005, C006, C007, C008, C010, C011, C012, C013, C014, C015, C016, C017, C018, C019, C020, C021, C023, C025, C028, C029, C030, C031, C033, C039, C045, C046, C051, C054, C097
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
87.40000000000001, 297.8371, 5.495109, 485.8841, 246.9677, 941.9808, 673.2766, 136.8493, 120.2645, 172.8329, 23.21654, 141.4734, 579.6922, 163.3962, 711.9005, 443.1559, 389.2312, 92.26543, 238.2308, 447.609, 37.37221, 91.46292, 641.251, 10.12919, 798.504, 878.1282, 683.2238, 733.5474, 154.9342, 744.3039, 716.4593, 1481.941, 1062.318, 1613.658
87.5, 283.1943, 5.21768, 463.4966, 236.0834, 933.187, 674.2236, 130.3463, 113.0242, 163.1263, 21.87313, 134.869, 545.6173, 154.8976, 764.6013, 507.3589, 412.211, 86.87645, 227.2322, 457.799, 35.4754, 87.70941, 608.7084, 9.637526, 759.3245, 972.1931, 648.7108, 698.5546, 146.5492, 707.9993, 677.6744, 1510.907, 1013.914, 1635.541
87.59999999999999, 269.2713, 4.954257, 507.7707, 225.6788, 967.1043, 681.525, 124.1524, 106.2198, 171.9742, 20.60746, 128.5729, 521.1138, 146.8411, 740.2896, 482.6692, 428.8156, 81.80222, 216.7414, 435.368, 33.67487, 84.10994, 635.6781, 9.169727, 776.5463, 995.5801, 615.9413, 665.2311, 138.618, 673.4656, 640.9891, 1488.542, 967.716, 1640.043
87.7, 256.0329, 4.704134, 484.3748, 215.7327, 1131.207, 648.2802, 118.2527, 99.82507, 162.3159, 19.41502, 122.5708, 515.0245, 139.2035, 861.1076, 459.181, 430.3311, 77.02437, 206.7349, 414.0361, 31.96571, 80.65818, 603.4183, 8.724635, 805.6255, 948.0242, 584.8271, 633.4973, 131.116, 640.6163, 606.2898, 1455.488, 923.6226, 1589.922
87.8, 243.4453, 4.466638, 462.0569, 206.2249, 1071.963, 671.7112, 112.6334, 93.81531, 299.9402, 18.29159, 116.8488, 484.7509, 131.9633, 823.8997, 436.8358, 491.5216, 72.52558, 197.1904, 393.7494, 30.34331, 77.34808, 572.7957, 8.301147, 820.6528, 902.74, 555.2847, 658.7378, 297.1018, 609.3693, 573.4689, 1382.078, 1022.868, 1512.251
87.90000000000001, 231.4766, 4.241133, 593.2031, 197.1362, 1015.822, 638.9451, 107.2812, 88.16735, 370.9062, 226.1091, 230.2683, 456.2567, 125.0996, 788.2995, 415.578, 464.2957, 68.28955, 199.1274, 374.4567, 28.80325, 74.17381, 565.7665, 7.898216, 780.3865, 970.2148, 527.2346, 627.3137, 281.0228, 579.6464, 542.4247, 1352.842, 995.4243, 1542.962
88, 220.0963, 4.027012, 565.8708, 281.1634, 1064.859, 607.7773, 199.0148, 82.85942, 350.0755, 347.3541, 219.5187, 429.4375, 118.5928, 754.2375, 395.3547, 474.244, 64.30094, 310.208, 356.1093, 27.34135, 71.12982, 545.2103, 7.514842, 791.2234, 923.8706, 709.46, 597.3887, 265.8139, 551.3732, 513.061, 1358.637, 1040.831, 1467.585
88.09999999999999, 209.2755, 3.823702, 610.9017, 395.1457, 1310.747, 578.1299, 189.5578, 77.87104, 330.4147, 327.2548, 209.2709, 404.1947, 112.4246, 721.6474, 376.1155, 684.5865, 60.54529, 308.8041, 416.5522, 25.95366, 68.21075, 758.0521, 7.150077, 786.0229, 879.7401, 701.7107, 610.1458, 251.4281, 524.4792, 597.9629, 1359.21, 1036.961, 1395.891
88.2, 198.9867, 3.630657, 582.754, 393.7151, 1339.228, 549.9287, 180.5501, 73.18298, 365.3463, 308.3184, 199.5015, 563.4085, 106.5771, 738.3121, 357.8126, 669.9987, 57.009, 353.5304, 518.0995, 24.63639, 65.41148, 855.2862, 6.803017, 781.7466, 917.0099, 666.2639, 612.2032, 237.8209, 498.8969, 565.5927, 1359.812, 1218.466, 1363.09
88.3, 189.2038, 3.447357, 606.361, 376.3633, 1269.09, 523.1031, 171.9705, 68.77715, 344.8279, 290.4778, 249.1521, 551.568, 133.3704, 706.4102, 340.4003, 640.4721, 53.67926, 370.042, 533.3001, 23.38598, 62.72708, 851.715, 6.472804, 911.1896, 873.2071, 632.6077, 673.4279, 394.3804, 474.5625, 640.8046, 1291.227, 1162.948, 1330.428
88.40000000000001, 179.9018, 3.273312, 578.4225, 452.6707, 1308.136, 497.5861, 200.9319, 64.63656, 325.4619, 273.6696, 243.786, 584.688, 190.1711, 895.151, 323.8353, 766.9065, 50.54399, 361.6017, 629.4807, 22.19904, 60.15284, 948.9686, 6.158618, 937.7193, 939.1853, 713.1956, 641.303, 373.0366, 451.415, 709.9616, 1226.101, 1131.83, 1265.434
88.5, 171.0571, 3.108054, 551.7712, 447.558, 1284.492, 473.3138, 199.7329, 60.74525, 307.1834, 257.8339, 250.0319, 587.037, 180.2799, 928.0788, 308.0765, 773.1098, 47.59185, 344.9073, 598.6378, 21.07233, 57.68425, 900.8098, 5.859684, 891.7089, 894.3232, 677.1686, 628.2636, 352.848, 429.3965, 736.6471, 1164.26, 1098.934, 1281.966
88.59999999999999, 162.6473, 2.951139, 589.5529, 427.8333, 1260.018, 450.2256, 190.2417, 57.08821, 289.9315, 242.9146, 255.2685, 561.4957, 170.9031, 887.9771, 293.0845, 730.2864, 44.81213, 328.9837, 714.9154, 20.00282, 55.31697, 855.0949, 5.575259, 847.9561, 895.7043, 642.9616, 763.0674, 333.752, 408.4521, 765.9315, 1168.095, 1048.861, 1249.84
88.7, 154.6509, 2.802146, 562.3888, 480.7267, 1194.028, 453.8855, 181.2016, 96.57251, 273.6486, 228.8585, 243.3518, 557.3406, 162.0141, 940.0445, 525.3582, 689.8351, 42.19477, 313.7953, 679.8864, 18.98758, 53.04684, 819.7211, 5.30464, 820.3902, 852.9193, 610.4825, 758.9686, 315.6894, 388.5292, 724.4685, 1344.182, 1034.109, 1245.245
88.8, 147.0477, 2.660676, 536.4763, 459.5402, 1240.394, 447.5069, 172.591, 92.99864, 442.1078, 215.6158, 231.9914, 529.43, 153.5874, 1032.967, 676.2174, 651.6244, 39.73029, 299.308, 646.5737, 18.02388, 90.08907, 852.6466, 5.047156, 780.1367, 812.1779, 579.6441, 1127.749, 298.6044, 587.7792, 808.195, 1345.549, 1033.494, 1260.753
88.90000000000001, 139.8182, 2.526347, 511.7578, 439.2874, 1175.432, 425.6775, 164.3896, 88.72117, 453.3495, 203.1394, 221.1613, 498.3095, 145.599, 1008.491, 643.3105, 710.6422, 37.40975, 285.4896, 614.8933, 17.10908, 198.8001, 994.3973, 4.802171, 800.0005, 773.3826, 550.3635, 1206.582, 282.444, 677.0925, 764.4441, 1360.133, 986.4036, 1199.163
89, 132.9442, 2.398801, 488.1782, 419.9272, 1187.788, 451.3298, 156.5779, 83.3799, 427.8887, 191.3849, 210.8368, 547.3181, 138.026, 964.9147, 643.0622, 853.7494, 35.22474, 272.3092, 673.065, 16.24072, 190.6416, 1492.991, 4.569077, 817.6313, 736.4404, 522.562, 1252.111, 267.1582, 644.0663, 807.7007, 1291.532, 941.4587, 1202.977
89.09999999999999, 126.4082, 2.277694, 465.685, 401.4203, 1269.824, 429.3139, 149.1374, 124.1609, 403.8578, 180.3105, 200.9943, 527.4957, 130.847, 923.2214, 611.7688, 806.4593, 33.16736, 264.9219, 640.0865, 15.41643, 182.8179, 1512.713, 4.347298, 890.0696, 701.2629, 496.1648, 1192.38, 252.6997, 689.3221, 763.9766, 1248.339, 923.1755, 1144.209
89.2, 120.1935, 2.162701, 444.2283, 383.7289, 1203.321, 408.3719, 142.0505, 146.25, 381.1766, 169.877, 191.6113, 528.958, 124.0414, 883.3295, 607.3262, 761.7886, 31.23014, 252.6911, 614.5614, 14.63398, 175.3153, 1575.816, 4.136283, 846.3973, 765.7571, 537.9677, 1159.144, 239.0237, 655.6993, 722.6194, 1205.769, 881.1115, 1116.81
89.3, 114.2843, 2.053513, 423.7601, 366.8173, 1304.723, 388.4515, 135.3004, 137.4454, 359.7691, 160.0472, 182.6663, 497.8653, 117.5897, 891.1174, 577.7718, 719.5923, 29.40607, 241.0249, 584.4495, 13.89123, 168.1206, 1574.958, 3.935511, 804.8677, 797.7139, 553.7047, 1195.449, 329.1095, 623.7166, 683.501, 1231.045, 868.1136, 1062.251
89.40000000000001, 108.6656, 1.949838, 464.9016, 350.6509, 1261.336, 369.5028, 128.871, 146.4788, 339.5639, 150.7862, 174.1389, 468.6003, 111.4736, 868.2847, 549.6556, 679.7333, 27.68854, 229.8973, 676.5461, 13.18619, 161.2212, 1495.031, 3.744484, 765.3759, 826.1152, 596.6984, 1250.553, 311.2982, 593.2939, 784.7815, 1325.85, 828.5585, 1048.505
89.5, 103.3232, 1.851398, 443.4809, 335.1971, 1382.06, 351.4784, 202.3408, 168.6113, 320.4935, 142.0611, 166.0096, 441.0555, 105.6756, 887.0199, 692.7841, 642.0822, 26.07133, 219.2834, 643.3971, 12.51693, 154.6049, 1630.456, 3.562729, 727.8218, 809.42, 566.5563, 1190.897, 294.4508, 609.522, 776.4385, 1258.978, 868.0361, 1093.641
89.59999999999999, 98.24343, 1.757927, 493.0084, 320.4243, 1309.678, 334.3333, 204.0788, 180.2233, 302.4941, 133.8409, 158.2597, 471.6412, 100.1792, 986.5164, 756.5259, 606.5165, 24.54857, 234.2224, 649.3514, 11.88164, 148.2601, 1547.713, 3.389797, 726.5476, 902.3533, 729.8365, 1181.746, 385.2968, 604.3254, 904.7828, 1272.838, 828.4845, 1040.214
89.7, 93.41341, 1.669175, 470.2927, 306.3026, 1241.088, 318.0245, 194.3811, 169.3734, 285.5056, 126.0963, 150.8717, 524.4583, 94.96864, 1008.496, 1003.881, 572.921, 23.11475, 223.4089, 617.5349, 139.973, 142.1757, 1469.169, 3.225258, 700.0089, 902.6643, 765.6852, 1125.373, 364.4447, 653.0441, 855.8033, 1346.359, 790.7351, 989.3978
89.8, 325.1332, 1.584904, 472.5038, 292.8033, 1176.089, 323.0011, 185.1443, 159.1766, 269.4712, 118.7998, 217.4119, 493.6301, 90.02911, 1025.449, 1024.757, 541.1863, 68.32693, 275.2456, 587.2772, 219.1645, 160.8085, 1426.817, 3.068707, 744.4299, 859.5468, 789.4472, 1143.264, 344.7211, 647.884, 879.2634, 1278.452, 920.6187, 1095.382
89.90000000000001, 309.1484, 1.504888, 476.6461, 279.8989, 1114.495, 307.2451, 176.3464, 159.9833, 254.3372, 111.9256, 207.2625, 464.614, 85.3465, 1070.036, 1007.835, 511.2094, 179.0924, 262.5381, 583.9436, 319.8446, 154.2091, 1354.408, 2.919754, 773.5161, 818.4888, 794.9996, 1108.185, 360.4517, 616.2825, 831.6653, 1311.865, 878.6712, 1041.871
90, 293.9495, 1.428911, 454.6843, 267.5633, 1259.698, 292.2577, 167.9665, 150.3518, 240.0533, 105.4491, 197.5868, 437.3036, 140.9448, 1040.809, 993.6251, 520.0556, 168.6321, 250.4173, 555.3319, 303.611, 147.8806, 1458.189, 2.778031, 818.1245, 883.1704, 754.8404, 1094.021, 359.091, 658.7404, 836.6491, 1245.698, 838.6351, 1142.61
90.09999999999999, 279.4978, 1.356771, 433.7344, 255.7713, 1193.725, 278.0013, 159.9848, 141.3002, 226.5715, 99.34735, 188.3629, 411.5984, 133.614, 1048.65, 1189.893, 491.2492, 218.3229, 245.9858, 600.3521, 288.2014, 146.8582, 1408.344, 2.643188, 777.9822, 840.984, 754.2711, 1409.069, 450.2744, 667.2639, 791.3579, 1255.078, 875.3987, 1086.791
90.2, 265.7566, 1.288272, 413.7498, 244.4989, 1258.79, 271.0242, 152.3825, 132.7935, 213.8469, 93.59869, 255.9581, 387.4042, 196.2573, 1003.339, 1157.204, 464.0384, 205.5712, 278.1298, 570.9363, 273.5739, 140.8314, 1336.872, 2.514889, 754.0566, 800.8127, 772.5695, 1468.19, 457.0664, 634.717, 748.5185, 1288.11, 993.4588, 1147.509
90.3, 252.691, 1.223231, 549.6702, 233.7234, 1192.864, 302.8565, 145.1413, 129.6488, 201.837, 88.18268, 244.0092, 364.6322, 186.0495, 959.9852, 1168.892, 455.3599, 255.4892, 265.2891, 619.569, 259.6887, 135.0519, 1346.005, 2.392818, 717.0579, 804.4493, 857.4389, 1398.152, 432.3301, 691.6104, 992.3603, 1223.141, 974.1077, 1108.563
90.40000000000001, 240.2677, 1.161475, 524.3438, 223.4228, 1130.391, 773.1291, 138.2443, 121.8436, 304.5616, 83.08006, 380.2681, 415.3154, 284.2684, 1086.37, 1321.667, 430.137, 240.5668, 253.0413, 754.6607, 519.7688, 129.5095, 1277.697, 2.276673, 781.7894, 766.0232, 922.1641, 1378.705, 439.5458, 1040.301, 1108.169, 1231.061, 945.9371, 1180.94
90.5, 228.4552, 1.102836, 500.1842, 213.5761, 1071.19, 1677.27, 153.5035, 133.0907, 316.2861, 78.2727, 362.516, 463.7653, 269.483, 1039.428, 1257.351, 533.5766, 226.5159, 241.3589, 717.6843, 957.1086, 124.1946, 1212.856, 2.166165, 743.4299, 783.8839, 875.5812, 1367.075, 415.7578, 989.5588, 1048.179, 1269.092, 902.8361, 1123.248
90.59999999999999, 217.2235, 1.047158, 477.1379, 204.1635, 1103.353, 2562.872, 146.2091, 138.3781, 298.523, 73.74352, 345.5927, 436.5047, 263.7275, 994.5154, 1196.164, 565.4474, 213.2857, 230.2159, 736.3088, 919.1995, 119.0978, 1151.305, 2.061021, 717.0036, 746.4401, 831.3514, 1373.444, 393.257, 941.2916, 991.4369, 1205.083, 886.0186, 1116.291
90.7, 206.5439, 0.9942901, 455.1534, 195.1656, 1219.83, 3316.938, 139.2614, 165.03, 281.7575, 69.47641, 329.4594, 438.4937, 295.2195, 951.543, 1137.955, 534.1267, 200.8282, 291.9725, 731.5509, 970.6148, 114.2102, 1092.878, 1.96098, 681.8229, 710.7849, 789.3558, 1366.199, 441.184, 895.3787, 937.7664, 1180.475, 845.6477, 1061.758
90.8, 196.3894, 0.9440918, 434.1819, 186.5643, 1155.944, 3690.22, 132.6438, 155.0947, 265.9335, 65.45621, 314.0792, 462.5858, 279.8645, 910.4274, 1082.578, 504.5409, 189.0984, 278.4927, 695.7068, 945.2744, 109.5232, 1152.278, 1.865796, 664.0449, 676.8329, 749.4817, 1301.026, 443.5652, 851.7052, 887.0012, 1158.225, 944.8731, 1067.857
90.90000000000001, 186.7342, 0.8964279, 492.2473, 178.3421, 1095.405, 3699.867, 126.3406, 145.7576, 250.9983, 61.66864, 299.4171, 449.6547, 265.3081, 871.0884, 1029.897, 476.5938, 178.0537, 265.6353, 759.3193, 936.456, 105.0285, 1096.362, 1.775231, 631.4626, 644.5026, 711.6218, 1238.963, 419.5596, 810.162, 838.9843, 1099.808, 901.8205, 1030.882
91, 177.5536, 0.8511703, 496.4089, 170.4822, 1038.036, 3627.457, 120.337, 136.9825, 236.9019, 58.10024, 285.4394, 423.2235, 251.5089, 833.4493, 979.7788, 450.1948, 167.654, 253.3716, 729.5236, 948.8541, 100.7183, 1049.583, 1.689063, 600.4791, 613.7167, 675.6743, 1179.86, 396.8531, 770.6451, 793.5667, 1044.336, 860.7296, 1086.44
91.09999999999999, 168.8244, 0.8081976, 473.5365, 162.9687, 1045.227, 3450.509, 114.6187, 128.7358, 223.5971, 54.73832, 272.1142, 398.346, 238.4274, 830.3823, 932.0997, 425.258, 157.8618, 294.3069, 717.4352, 937.1652, 96.58495, 1030.483, 1.607077, 571.0159, 584.4013, 686.0359, 1165.643, 602.1022, 733.0558, 750.6077, 1056.931, 821.5109, 1117.519
91.2, 160.5243, 0.7673945, 463.5533, 155.7864, 1124.689, 3399.647, 109.1721, 120.9855, 211.0395, 51.57093, 259.4111, 404.8673, 226.0262, 800.8951, 1053.435, 401.7025, 148.6415, 280.7194, 682.2827, 926.2662, 92.62124, 1027.135, 1.52907, 542.9983, 649.4237, 687.17, 1297.736, 569.5167, 697.2999, 709.9742, 1021.668, 883.3713, 1062.926
91.3, 152.6323, 0.7286513, 442.1948, 148.9206, 1065.787, 3284.544, 103.9843, 113.7019, 199.1872, 48.58682, 247.301, 427.0479, 214.2701, 788.163, 1002.171, 379.4518, 139.9597, 267.7592, 682.2019, 879.254, 88.82019, 1090.688, 1.454851, 516.3554, 618.4027, 652.4578, 1238.373, 538.6946, 663.288, 671.5405, 1016.921, 843.121, 1010.999
91.40000000000001, 302.1429, 0.6918643, 486.5639, 142.3574, 1142.131, 3303.299, 134.8878, 106.8567, 188.0006, 45.77538, 235.7562, 401.9456, 203.1254, 754.1069, 1026, 358.4335, 131.785, 255.3974, 648.7758, 870.6675, 85.17513, 1053.728, 1.384233, 511.0686, 588.8635, 619.499, 1179.298, 509.5406, 630.9352, 635.1873, 1094.432, 804.7047, 1099.12
91.5, 325.5007, 0.6569344, 464.1451, 136.0834, 1082.315, 3179.428, 128.478, 100.4236, 177.4422, 43.12663, 224.7504, 493.224, 192.5604, 815.338, 976.0717, 338.5795, 124.0878, 301.5088, 662.1241, 842.9893, 81.67966, 1041.249, 1.317043, 523.4268, 560.7352, 638.0584, 1265.726, 481.9644, 600.1603, 600.802, 1123.736, 841.2623, 1045.426
91.59999999999999, 309.4979, 0.623768, 442.7593, 130.086, 1207.407, 3071.085, 122.3728, 94.37779, 167.4768, 40.63114, 214.2584, 464.2318, 182.545, 828.0767, 928.573, 319.8252, 116.8402, 291.5592, 629.6817, 800.2038, 110.7989, 1046.682, 1.253115, 548.8802, 721.7719, 605.827, 1205.347, 455.8806, 570.8866, 568.2781, 1067.058, 802.9307, 1146.206
91.7, 294.2817, 0.5922762, 422.3589, 124.3529, 1144.173, 3004.134, 116.5577, 88.69598, 158.071, 38.28005, 204.2562, 453.8689, 173.0504, 792.296, 883.3857, 302.1098, 110.0159, 280.444, 598.8289, 759.5898, 106.2519, 993.5645, 1.19229, 521.9487, 687.295, 575.2238, 1174.551, 431.2085, 543.0408, 537.515, 1061.331, 766.3456, 1090.212
91.8, 279.8137, 0.5623742, 402.8984, 118.8724, 1084.25, 3054.629, 162.8703, 83.35622, 149.1935, 36.06501, 194.7209, 504.4839, 174.9611, 758.0613, 840.3974, 285.3756, 103.5901, 325.0881, 569.4879, 721.0372, 101.8914, 1026.102, 1.134417, 564.265, 654.465, 546.1664, 1118.52, 407.8716, 516.5532, 508.4171, 1007.801, 799.361, 1227.527
91.90000000000001, 266.057, 0.5339819, 384.3346, 113.6335, 1165.134, 2905.624, 155.1308, 105.1163, 140.8146, 33.97813, 185.6307, 496.091, 165.861, 870.059, 799.501, 269.5683, 97.5397, 361.7462, 541.5844, 752.6212, 97.70995, 974.0291, 1.079353, 536.5787, 713.0381, 518.577, 1065.163, 385.7978, 491.3575, 480.8944, 1034.138, 842.3447, 1167.56
92, 373.7507, 0.507023, 569.8568, 108.6254, 1104.114, 2815.909, 226.5767, 98.78798, 132.9062, 32.01202, 176.9649, 466.9303, 165.9554, 832.4643, 760.5948, 254.6366, 91.84267, 416.3257, 661.9192, 721.9447, 93.70007, 974.2367, 1.026962, 551.164, 678.9784, 492.3811, 1014.351, 364.9185, 467.3908, 454.8616, 981.9791, 965.4125, 1209.18
92.09999999999999, 355.3757, 0.4814251, 543.6003, 103.8381, 1085.739, 2782.411, 235.1936, 92.84066, 125.442, 30.15967, 168.7036, 460.003, 183.44, 796.494, 723.5818, 361.5206, 86.47838, 397.1048, 656.0342, 685.3027, 89.85474, 924.7955, 0.977114, 616.0612, 646.5457, 516.197, 1032.42, 345.1692, 444.5931, 430.2381, 932.4509, 921.4241, 1150.109
92.2, 337.904, 0.4571196, 518.5535, 99.26176, 1088.795, 2782.975, 224.0173, 97.6364, 118.397, 28.4145, 160.828, 449.7657, 173.8989, 805.4318, 688.3701, 341.4956, 81.42741, 378.7714, 623.8903, 660.6116, 86.16723, 922.1005, 0.9296856, 621.4434, 615.6621, 616.2939, 983.1702, 326.4888, 422.9074, 406.9476, 885.4207, 879.4399, 1140.04
92.3, 321.2914, 0.4340412, 494.6608, 94.88712, 1091.816, 2647.222, 213.3722, 220.4181, 111.7476, 26.77032, 153.3201, 491.8109, 164.854, 770.6296, 654.8718, 322.5798, 76.67145, 429.75, 593.3212, 708.5922, 82.63104, 890.3912, 0.8845593, 590.9515, 586.2538, 585.162, 1029.165, 308.8193, 402.2794, 384.9179, 917.166, 839.3688, 1126.128
92.40000000000001, 305.4954, 0.412128, 471.869, 90.70526, 1175.566, 2598.739, 203.2329, 207.1483, 105.4717, 25.22128, 146.1627, 462.9018, 162.1492, 831.3852, 623.0037, 397.7224, 72.19327, 409.9094, 564.25, 672.6279, 79.23997, 845.2051, 0.8416235, 561.9557, 558.2502, 603.5909, 1023.714, 292.1061, 382.6577, 364.0807, 870.9067, 801.1234, 1141.927
92.5, 290.4761, 0.391321, 450.1273, 86.70771, 1181.584, 2512.185, 193.5754, 343.8978, 99.54826, 23.76187, 139.3394, 435.692, 153.7155, 810.6277, 592.6864, 375.6922, 67.97665, 390.9847, 536.6032, 675.0778, 75.98808, 833.3844, 0.8007717, 534.3826, 531.5842, 573.1006, 985.964, 276.2974, 363.993, 344.3716, 899.4355, 857.1135, 1132.254
92.59999999999999, 276.1951, 0.3715646, 429.3873, 82.88634, 1177.656, 2574.881, 184.3768, 323.1942, 93.95748, 22.38691, 132.8346, 479.2082, 145.7204, 775.601, 563.8444, 432.9104, 64.00631, 372.9338, 510.311, 689.0433, 72.86963, 889.81, 0.7619028, 633.6897, 506.192, 544.1505, 976.2241, 261.3443, 346.2386, 325.7293, 854.0705, 868.0221, 1076.941
92.7, 262.6163, 0.3528056, 451.4867, 145.0029, 1169.687, 2454.726, 175.6154, 491.5977, 88.68069, 21.09151, 126.6335, 451.0399, 194.2025, 742.0877, 536.406, 408.931, 60.26787, 398.0559, 588.9605, 741.7007, 69.87916, 954.0161, 0.7249206, 623.4528, 482.0128, 516.6628, 929.6548, 247.2004, 329.3503, 308.0963, 1061.809, 870.9503, 1068.934
92.8, 249.7051, 0.3349936, 430.6841, 270.7693, 1233.104, 2511.269, 272.5742, 462.0021, 83.70024, 19.87106, 189.504, 424.5273, 184.1016, 791.1382, 510.3028, 386.2799, 56.74778, 420.4801, 631.5668, 704.056, 67.01141, 905.6011, 0.6897334, 592.8623, 526.6993, 490.5637, 885.307, 469.287, 313.2858, 471.4962, 1078.424, 831.266, 1016.715
92.90000000000001, 237.4286, 0.3180809, 410.8401, 324.4413, 1322.345, 2432.108, 314.5764, 503.0597, 78.99951, 263.9993, 180.6574, 399.5731, 224.5638, 789.1876, 485.4698, 364.8835, 53.43329, 401.0675, 690.1848, 744.0257, 64.26136, 859.6431, 0.6562543, 563.7728, 546.9843, 507.3095, 899.3875, 443.8894, 298.0048, 579.8741, 1024.031, 793.3898, 1273.487
93, 225.7557, 0.3020221, 481.7919, 310.1425, 1423.552, 2492.671, 299.628, 472.774, 122.5301, 248.7232, 172.2237, 431.5365, 231.4895, 755.0873, 461.8454, 344.6722, 50.31239, 435.5379, 735.0833, 706.263, 61.62416, 816.0175, 0.6244002, 536.1105, 569.1704, 525.3292, 862.3301, 419.8662, 283.4692, 548.4832, 972.3822, 970.9015, 1211.274
93.09999999999999, 214.6566, 0.2867741, 509.7764, 296.474, 1366.776, 2395.484, 361.0529, 444.3117, 199.8548, 234.3311, 164.1838, 541.2361, 219.4492, 722.4605, 439.3705, 325.5804, 47.37378, 415.4301, 699.0661, 670.4169, 59.09519, 791.0769, 0.5940922, 509.8056, 541.9828, 606.8259, 821.1939, 397.1432, 269.6425, 518.7915, 923.338, 926.6629, 1152.101
93.2, 204.1033, 0.2722958, 486.2881, 356.5349, 1358.582, 2383.888, 343.8959, 437.423, 260.7392, 325.0866, 156.5192, 509.4217, 208.0352, 691.2435, 417.9894, 307.5462, 44.6068, 396.2506, 756.5911, 636.3902, 56.67, 750.9308, 0.5652555, 484.7914, 618.2326, 592.9728, 782.0201, 375.6499, 256.4903, 490.7072, 973.7222, 884.4401, 1095.819
93.3, 194.0688, 0.2585486, 463.882, 340.8218, 1494.575, 2300.337, 327.5542, 411.0889, 265.4789, 306.2757, 149.2124, 521.0344, 197.2148, 677.8761, 397.6487, 290.5109, 42.00143, 377.9566, 719.5201, 657.5789, 54.34434, 712.8221, 0.5378184, 461.0045, 694.3587, 697.5915, 855.3527, 355.3199, 243.9796, 464.1432, 924.6104, 931.4827, 1042.286
93.40000000000001, 184.5276, 0.2454953, 442.5083, 325.8011, 1416.301, 2188.127, 311.989, 386.3401, 250.5692, 288.5533, 142.2467, 490.4074, 186.9572, 749.9866, 378.2979, 359.538, 39.54824, 411.7125, 684.2655, 624.2037, 52.11412, 779.8773, 0.511713, 519.4016, 680.3263, 662.3528, 1040.82, 336.0901, 232.0792, 439.0173, 877.9756, 980.9689, 991.3679
93.5, 175.4555, 0.2331011, 422.1194, 340.5032, 1342.126, 2188.901, 305.4166, 363.0814, 236.4969, 271.8564, 135.6062, 461.5808, 177.2332, 756.0344, 450.1375, 339.6228, 37.23833, 392.7046, 718.1221, 629.9589, 49.97543, 754.028, 0.4868748, 493.9165, 647.8292, 628.8942, 991.1689, 317.901, 220.7592, 459.2433, 833.693, 936.2716, 942.9375
93.59999999999999, 166.8294, 0.2213326, 402.67, 392.2592, 1496.662, 2211.682, 366.9175, 341.2228, 223.2149, 256.1257, 129.2757, 469.2545, 168.0149, 723.3666, 588.8516, 320.8107, 35.06334, 374.5743, 682.936, 597.9856, 47.92451, 742.5741, 0.4632423, 604.2076, 616.8843, 597.1257, 1012.777, 300.6963, 209.9913, 487.7953, 963.5203, 927.5311, 896.8731
93.7, 158.6275, 0.2101583, 384.1166, 374.9716, 1418.278, 2103.796, 349.4818, 320.6802, 313.5272, 241.3052, 123.2408, 445.685, 159.276, 692.1104, 560.1962, 303.0406, 33.01538, 357.281, 649.4739, 567.6351, 45.95776, 704.8895, 0.4407569, 574.5614, 649.3527, 566.962, 964.4642, 284.4227, 199.7486, 539.8787, 1237.386, 885.2687, 853.059
93.8, 150.8287, 0.1995481, 366.4182, 358.446, 1344, 2148.887, 345.1845, 301.3743, 295.919, 227.3423, 117.4875, 419.4872, 150.9917, 662.2048, 602.7284, 286.2549, 31.08704, 340.7862, 617.6514, 538.8251, 44.07171, 669.1174, 0.4193628, 546.3698, 655.1422, 538.322, 918.4559, 269.0298, 190.0056, 510.6529, 1249.927, 844.9319, 811.3854
93.90000000000001, 143.4134, 0.1894736, 349.5352, 342.6486, 1321.948, 2133.192, 342.7197, 283.2307, 279.2997, 214.1873, 112.0028, 421.9733, 143.1383, 633.5913, 573.3978, 270.399, 29.27133, 325.0528, 618.5575, 511.4773, 42.26307, 635.1606, 0.3990073, 519.5615, 682.7432, 511.1288, 883.9449, 254.47, 180.7378, 483.0092, 1276.783, 806.4331, 771.7476
