 , C000, C003, C005, C006, C007, C008, C009, C010, C011, C012, C013, C014, C016, C017, C019, C020, C022, C023, C024, C025, C026, C027, C029, C031, C034, C035, C036, C039, C041, C043, C044, C045, C046, C047, C048, C049, C050, C052, C054, C058, C059, C060, C062, C063, C064, C065, C066, C068, C072, C074, C075, C080, C081, C083, C085, C088, C089, C090, C093, C095, C096, C099, C100, C101, C103, C105, C106, C109, C111, C114, C115, C121, C122, C130, C132, C133
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
294.5, 565.326, 745.7158, 1657.96, 1102.208, 1041.804, 1022.534, 202.5005, 380.1782, 1261.453, 502.1502, 284.8733, 445.1623, 837.6225, 750.3395, 309.6557, 92.94138, 2045.902, 1203.157, 1164.146, 645.6086, 1813.202, 1868.042, 1325.859, 623.3408, 1270.044, 648.4544, 1142.562, 811.5275, 214.4425, 440.3776, 352.3165, 1144.557, 301.0503, 330.2759, 861.5587, 907.6952, 44.92978, 570.4103, 1885.963, 1579.207, 701.8618, 620.3365, 441.3071, 400.7718, 635.4126, 943.6969, 250.3057, 1181.976, 491.4337, 158.3843, 491.7143, 475.5077, 515.4219, 1.577668, 1082.874, 881.5907, 936.8029, 1123.025, 928.592, 1034.531, 704.7437, 345.4142, 807.0146, 398.2794, 806.981, 649.8708, 788.4066, 2037.073, 890.7437, 1704.109, 0.5207147, 971.6927, 709.5569, 906.4144, 0.01606949, 2547.782
294.6, 540.6175, 708.9852, 1569.261, 1049.984, 993.2542, 1001.467, 193.3812, 363.4957, 1253.241, 481.4276, 272.9459, 425.2956, 818.4082, 714.1855, 296.5903, 89.07583, 1973.771, 1147.439, 1201.071, 637.9987, 1781.227, 1800.531, 1266.994, 595.3408, 1213.056, 613.5909, 1176.857, 829.4429, 205.1231, 419.9358, 336.4584, 1091.793, 360.7949, 313.1194, 822.8649, 1072.744, 42.77274, 663.2148, 1877.542, 1514.956, 671.6791, 592.5007, 550.8011, 542.7062, 636.7501, 956.8546, 238.1312, 1126.49, 467.2444, 151.7368, 470.1405, 537.9365, 490.16, 1.507317, 1035.979, 875.9202, 894.8557, 1073.111, 884.8109, 1051.097, 672.7527, 327.5482, 772.455, 380.3755, 913.5767, 621.0847, 753.0816, 1950.229, 848.6332, 1620.52, 0.4980263, 977.4865, 701.3716, 917.5754, 0.01538692, 2772.507
294.7, 589.5714, 674.0638, 1560.504, 1123.732, 946.967, 958.692, 184.6726, 347.5453, 1224.848, 461.5602, 287.084, 406.3155, 867.0132, 713.8096, 284.0762, 85.37105, 1970.494, 1177.142, 1148.825, 609.6185, 1857.547, 1768.308, 1230.644, 568.5984, 1158.625, 580.6017, 1126.15, 924.8546, 196.2088, 507.4124, 321.3141, 1088.143, 359.8439, 296.8541, 785.9089, 1068.649, 40.71926, 664.7488, 1791.141, 1453.318, 642.7943, 565.914, 528.0355, 754.0857, 607.681, 972.6219, 226.549, 1133.41, 444.2457, 145.3684, 449.5132, 512.2619, 466.1362, 1.440104, 1054.67, 877.0513, 854.7868, 1143.076, 843.0939, 1004.341, 642.214, 310.6064, 739.3754, 363.2764, 869.1216, 635.6959, 773.1165, 2015.618, 808.5137, 1727.437, 0.4763264, 962.5148, 680.3371, 878.8307, 0.01473334, 2658.966
294.8, 610.1793, 640.8624, 1558.145, 1070.488, 902.8369, 962.7423, 176.3561, 332.2948, 1214.902, 442.5127, 275.0641, 388.1825, 1011.712, 679.4156, 272.0901, 81.82036, 1903.851, 1160.327, 1139.528, 582.5007, 2014.579, 1741.122, 1312.879, 543.0574, 1106.637, 549.3862, 1125.662, 882.9056, 187.6818, 483.8589, 306.8515, 1146.231, 344.7863, 281.4337, 750.6126, 1058.219, 38.76437, 889.3772, 1708.716, 1394.188, 650.2125, 540.5203, 526.8145, 1040.706, 579.939, 929.5407, 215.53, 1344.584, 422.3791, 139.2673, 429.791, 487.8127, 495.9154, 1.375887, 1008.997, 867.5571, 816.5121, 1092.271, 818.0673, 1096.176, 613.0615, 294.5409, 707.7125, 569.5474, 826.8298, 607.5377, 793.8453, 2007.099, 870.3489, 1668.704, 0.4555721, 922.0318, 649.9382, 841.722, 0.01410751, 2580.037
294.9, 583.5103, 609.2964, 1576.672, 1019.767, 860.7632, 934.7184, 168.4142, 317.7135, 1394.042, 424.2512, 263.5474, 370.8587, 964.245, 646.679, 260.6098, 78.41734, 1818.484, 1106.593, 1089.96, 670.6227, 2156.664, 1732.754, 1254.59, 559.2997, 1056.981, 649.1869, 1138.083, 842.8594, 179.5254, 461.3988, 293.0399, 1176.215, 341.2317, 266.8143, 716.9016, 1039.112, 36.90332, 895.0366, 1812.777, 1413.24, 622.2509, 516.266, 505.0402, 1281.984, 588.9449, 888.3677, 205.047, 1331.11, 401.5887, 133.4222, 410.934, 464.5305, 509.7519, 1.314534, 1137.394, 854.4771, 779.9512, 1043.724, 791.6086, 1047.415, 585.2324, 279.3063, 677.4054, 543.9444, 786.5959, 613.1933, 758.2767, 1921.533, 909.6786, 1679.214, 0.435722, 883.2515, 719.2753, 931.2145, 0.01350828, 2641.679
295, 558.007, 579.2853, 1642.794, 971.449, 820.6503, 933.3365, 195.3689, 303.7721, 1730.729, 472.6619, 317.1689, 354.308, 1128.948, 694.1172, 249.6138, 75.15587, 1889.544, 1353.611, 1113.915, 640.7912, 2235.419, 1715.943, 1198.889, 562.6807, 1009.554, 614.284, 1126.228, 804.6296, 171.7235, 439.9812, 279.8499, 1347.147, 326.953, 252.9543, 684.7045, 991.8058, 35.13163, 999.5725, 1739.497, 1364.805, 595.4916, 493.1001, 514.3987, 1436.155, 562.0583, 849.0184, 195.0739, 1415.634, 381.8218, 127.8224, 392.9044, 442.3595, 548.7186, 1.255917, 1099.614, 844.6964, 745.0273, 1113.236, 840.4492, 1000.824, 860.9695, 354.3263, 837.0162, 590.3314, 748.3198, 736.9965, 828.6851, 1976.009, 997.6823, 1806.236, 0.4167369, 846.1023, 768.4346, 891.8939, 0.01293449, 2680.726
295.1, 633.8444, 550.7523, 1929.821, 1009.516, 782.4067, 893.4713, 282.493, 459.0598, 2062.463, 547.0434, 325.8688, 338.496, 1259.105, 675.218, 239.0818, 72.03004, 1804.819, 1531.41, 1094.736, 612.2867, 2284.246, 1858.796, 1362.703, 621.7765, 964.2542, 581.2576, 1237.696, 768.1339, 164.2606, 495.636, 267.2536, 1489.149, 313.2717, 239.8143, 653.9535, 1050.054, 33.44499, 1153.986, 1682.597, 1422.001, 655.2511, 470.9737, 493.1376, 1466.825, 536.399, 811.412, 185.5858, 1440.499, 363.0278, 122.4576, 375.6659, 501.9806, 521.8247, 1.199913, 1072.764, 858.1385, 711.6673, 1122.567, 800.8238, 956.3053, 821.8869, 373.8439, 829.3712, 663.2663, 711.9062, 704.3511, 807.3466, 2166.564, 1070.5, 1901.625, 0.3985789, 810.5156, 734.0992, 854.2335, 0.01238508, 2805.104
295.2, 606.1411, 523.6248, 2072.783, 1033.121, 745.9454, 855.3088, 269.7713, 438.916, 2123.649, 524.4682, 312.225, 323.3896, 1402.303, 642.6836, 228.9942, 69.03422, 1723.894, 1527.062, 1161.639, 585.0502, 2210.579, 1908.702, 1380.183, 593.8467, 920.9874, 658.5034, 1203.415, 733.2934, 157.1221, 472.6292, 255.2243, 1544.004, 300.163, 227.3569, 624.5836, 1002.25, 31.83933, 1206.425, 1677.022, 1526.127, 650.2062, 449.8401, 472.7552, 1423.547, 511.9112, 775.4714, 176.5592, 1435.189, 345.1588, 117.3181, 359.1837, 478.0222, 496.249, 1.146407, 1186.171, 845.3212, 679.801, 1072.673, 787.2664, 985.2892, 784.5784, 471.5567, 793.8542, 847.8198, 740.1469, 673.1519, 837.2675, 2141.701, 1019.891, 1855.76, 0.3812122, 795.6163, 737.9756, 818.1634, 0.011859, 2893.261
295.3, 611.8771, 497.8334, 2021.642, 984.1708, 711.1832, 818.7764, 337.1447, 419.6561, 2037.09, 502.8246, 299.1525, 308.9574, 1336.511, 611.7168, 219.3322, 66.16299, 1724.158, 1456.344, 1203.868, 559.0253, 2206.09, 1892.543, 1318.906, 567.1714, 879.6619, 672.8973, 1151.563, 700.0332, 150.2937, 450.6903, 243.7365, 1472.825, 303.4463, 215.5466, 596.5327, 956.6213, 30.31075, 1265.443, 1619.745, 1517.772, 635.4291, 429.6549, 453.2154, 1461.919, 520.262, 741.1227, 167.9717, 1367.817, 328.1695, 112.3942, 343.4246, 455.2072, 471.9268, 1.095287, 1190.532, 838.1709, 649.3616, 1058.809, 750.1485, 941.4614, 748.9635, 447.1663, 827.8072, 861.1204, 704.131, 643.3345, 819.9138, 2165.286, 971.6752, 1764.732, 0.3646021, 794.2374, 747.0605, 783.6163, 0.01135527, 3048.611
295.4, 585.1339, 473.3123, 1913.487, 1006.236, 678.041, 783.8044, 370.6642, 401.2413, 1991.178, 482.0742, 286.6273, 295.1692, 1273.805, 582.2421, 210.0779, 63.41119, 1646.849, 1512.085, 1183.878, 534.1581, 2148.926, 1796.102, 1310.1, 590.871, 840.1908, 689.6693, 1188.183, 668.2816, 143.7622, 471.6833, 232.7657, 1507.365, 290.7487, 204.3498, 569.7415, 987.0089, 28.85556, 1212.816, 1603.439, 1456.02, 766.8652, 410.3754, 434.4831, 1396.467, 496.5108, 708.2954, 159.8018, 1376.84, 312.0163, 107.677, 328.3569, 433.4811, 448.7966, 1.046446, 1138.976, 800.1783, 620.2852, 1081.015, 714.7806, 931.1227, 740.0454, 424.0374, 792.3572, 958.0672, 669.8677, 614.838, 783.1771, 2124.534, 925.7387, 1782.614, 0.3487158, 809.5616, 713.6803, 750.528, 0.01087294, 2923.763
295.5, 559.5596, 449.9991, 1861.607, 958.5591, 646.4432, 846.8734, 353.9719, 383.6346, 1973.026, 462.1801, 356.8917, 281.9964, 1268.009, 554.1876, 201.2141, 60.77384, 1573.006, 1461.245, 1191.73, 636.4352, 2097.532, 1736.335, 1272.82, 564.3295, 802.4908, 652.5898, 1136.988, 637.9702, 137.5145, 449.7883, 222.2887, 1461.255, 307.5825, 193.7346, 544.1536, 1023.97, 27.47023, 1162.378, 1529.651, 1396.78, 733.8871, 391.961, 416.5251, 1333.945, 473.844, 810.2822, 152.0293, 1321.549, 296.6583, 103.1577, 313.9504, 412.792, 426.8001, 0.9997835, 1089.652, 857.1333, 592.5107, 1032.969, 681.0802, 912.9777, 706.452, 402.1049, 758.4253, 914.999, 637.2716, 587.6037, 748.0865, 2180.686, 881.9739, 1871.844, 0.3335216, 775.5117, 762.8209, 718.8369, 0.0104111, 2804.028
295.6, 628.1762, 427.8342, 1789.705, 964.1533, 616.3179, 856.0416, 338.0313, 366.8005, 1867.625, 443.107, 341.949, 269.4115, 1208.518, 527.4848, 192.7242, 58.24618, 1502.475, 1428.673, 1139.891, 608.1245, 2004.276, 1647.854, 1216.309, 538.9802, 766.4824, 672.7373, 1087.998, 609.0336, 131.5383, 428.9097, 212.2833, 1434.561, 294.7118, 183.6709, 519.7149, 977.3531, 26.15141, 1161.286, 1476.32, 1339.95, 702.3271, 374.3729, 399.3093, 1322.619, 452.2119, 774.3917, 144.6349, 1270.596, 282.0562, 98.82818, 300.1759, 393.0904, 405.8817, 0.9552015, 1042.465, 887.1788, 631.3898, 987.0573, 726.9553, 914.5217, 674.3835, 381.3068, 725.9465, 873.8669, 648.5454, 561.5757, 813.5718, 2110.922, 840.2781, 1780.027, 0.3189895, 742.894, 728.7365, 766.3047, 0.009968869, 2809.249
295.7, 600.7206, 406.761, 1693.958, 918.4705, 587.5966, 902.0592, 322.8085, 350.7051, 1895.505, 424.821, 327.6319, 257.3882, 1189.977, 541.4695, 184.5925, 55.82364, 1435.106, 1434.791, 1122.53, 644.0135, 1915.166, 1563.882, 1162.308, 514.7695, 732.0897, 636.5682, 1041.119, 581.4095, 125.8218, 409.0002, 202.7283, 1400.191, 287.4223, 174.1299, 496.3738, 932.8582, 24.8959, 1112.991, 1454.192, 1285.433, 672.1243, 357.574, 382.805, 1301.742, 431.5674, 740.0908, 137.6001, 1210.95, 268.1729, 94.68033, 287.0058, 374.329, 385.9886, 0.9126075, 997.3207, 896.91, 603.1182, 943.1866, 692.6808, 954.979, 676.9521, 361.5844, 738.2209, 834.5839, 616.9869, 536.7007, 777.1194, 2020.93, 952.3749, 1758.614, 0.3050906, 773.92, 696.1749, 768.6154, 0.009545427, 2916.431
295.8, 574.4651, 386.7258, 1629.128, 874.9521, 560.2137, 863.53, 308.2713, 335.316, 1794.245, 407.2896, 313.9143, 245.9015, 1144.644, 515.3795, 176.804, 53.50187, 1474.762, 1368.346, 1153.993, 639.3513, 1928.514, 1484.189, 1146.509, 540.1852, 699.2402, 602.3438, 1059.326, 555.0383, 120.3538, 390.015, 193.6033, 1335.641, 275.3952, 165.0845, 474.0809, 1005.702, 23.70067, 1066.704, 1403.968, 1233.134, 643.2204, 341.5289, 389.609, 1324.7, 411.8654, 746.647, 130.9075, 1154.104, 254.9729, 90.70657, 274.4135, 356.4631, 413.6936, 0.8719128, 954.1315, 902.9325, 657.1829, 951.1031, 660.0224, 912.4995, 646.2228, 342.8821, 706.6074, 869.9293, 619.1593, 535.5277, 773.9877, 2056.216, 907.3508, 1790.649, 0.2917973, 764.8592, 686.8509, 801.3532, 0.00913997, 2796.996
295.9, 549.3571, 367.6774, 1681.753, 906.6588, 534.1069, 826.6464, 294.3888, 320.6021, 1698.394, 390.4817, 300.771, 234.9274, 1090.941, 490.5467, 169.3441, 51.27665, 1408.636, 1304.978, 1207.096, 610.9108, 1899.882, 1478.897, 1187.926, 515.9205, 667.8647, 569.9593, 1038.802, 529.8633, 115.1234, 371.9109, 184.8891, 1319.261, 263.8714, 156.509, 452.7893, 959.9168, 22.56282, 1053.657, 1366.255, 1182.963, 615.5594, 326.2038, 373.5057, 1291.487, 393.0628, 848.2275, 124.5404, 1227.221, 242.4226, 86.89958, 262.3737, 339.4499, 430.7137, 0.8330327, 946.5338, 876.4697, 627.7562, 908.8305, 697.5047, 910.5422, 616.8883, 325.1472, 676.3477, 830.8232, 589.0307, 511.8065, 814.5031, 1978.81, 864.4553, 1702.815, 0.2790832, 739.364, 700.3122, 792.2611, 0.008751736, 2716.767
296, 525.3464, 349.5673, 1639.789, 863.7001, 509.2167, 833.0103, 281.1314, 306.5339, 1737.34, 374.3674, 288.178, 224.4431, 1055.409, 498.0787, 162.1989, 49.14399, 1394.315, 1244.545, 1154.588, 583.7355, 1873.846, 1403.535, 1146.92, 492.7456, 637.8971, 539.316, 1053.422, 505.8301, 110.1202, 354.6473, 176.5671, 1377.676, 252.8298, 148.379, 432.4539, 947.0227, 21.4796, 1009.838, 1364.861, 1134.832, 589.088, 311.5664, 358.068, 1307.497, 452.2976, 810.6562, 118.4829, 1169.611, 230.4901, 83.25238, 250.8621, 323.2487, 409.6035, 0.7958864, 973.6368, 836.7411, 599.6472, 868.4367, 676.4906, 889.2944, 612.197, 308.3296, 700.4487, 793.4751, 560.3682, 529.2828, 778.0089, 1995.024, 823.5877, 1679.457, 0.266923, 752.7244, 669.0208, 758.8078, 0.008379993, 2835.722
296.1, 525.0743, 332.3492, 1552.063, 822.7769, 485.4864, 821.7944, 268.4711, 293.083, 1644.529, 358.9182, 276.1123, 214.4267, 1138.425, 474.0795, 155.3552, 47.10003, 1432.345, 1186.91, 1250.077, 557.7691, 1834.964, 1423.334, 1111.206, 608.8319, 728.1733, 510.3202, 1022.658, 482.887, 105.3346, 338.185, 168.6196, 1381.15, 242.2502, 140.6713, 413.0318, 998.8705, 20.44839, 1002.265, 1311.486, 1088.661, 563.7549, 297.5858, 398.7221, 1259.112, 431.6492, 774.749, 112.7201, 1114.706, 219.1449, 79.75826, 239.8556, 307.8207, 479.6385, 0.7603965, 931.4732, 878.6013, 665.6494, 895.7162, 716.0707, 849.7367, 672.1757, 292.3818, 670.4528, 857.2019, 533.1005, 615.1026, 743.1498, 1959.614, 784.6522, 1610.976, 0.2552927, 721.0651, 677.67, 726.767, 0.00802404, 2783.268
296.2, 502.125, 315.9792, 1551.91, 783.7927, 462.862, 786.6934, 256.3809, 280.2224, 1612.449, 344.1064, 264.5518, 204.8572, 1085.013, 451.2366, 148.8003, 45.14108, 1396.554, 1210.498, 1248.803, 582.689, 1825.831, 1442.152, 1266.575, 581.4836, 720.7338, 552.7412, 978.5943, 460.9846, 100.7569, 322.4868, 161.0299, 1407.351, 232.1133, 133.364, 394.482, 969.579, 19.46668, 960.583, 1371.362, 1044.367, 539.5113, 284.2325, 382.2422, 1329.991, 454.4713, 871.7927, 107.2376, 1103.307, 208.3582, 76.41077, 229.332, 429.2893, 500.2713, 0.7264891, 929.4025, 873.51, 766.9389, 855.9053, 702.4955, 868.552, 723.5505, 277.2589, 641.7413, 818.668, 535.3862, 587.8566, 777.2663, 1970.113, 747.5573, 1566.642, 0.2441692, 712.223, 647.3903, 756.1531, 0.007683206, 2724.931
296.3, 549.3005, 300.4154, 1541.689, 746.6556, 441.2919, 781.6437, 244.8352, 267.926, 1526.31, 329.9059, 253.4753, 195.7149, 1034.107, 429.4944, 142.5219, 43.2636, 1432.28, 1203.469, 1257.514, 556.769, 1767.227, 1412.689, 1269.909, 555.3637, 741.6599, 609.3298, 966.9949, 553.1034, 96.37812, 307.5174, 153.7818, 1352.31, 222.4006, 126.4362, 376.7652, 925.438, 18.5321, 1091.599, 1407.783, 1151.629, 516.3102, 271.4784, 366.4434, 1270.446, 433.7236, 833.1776, 102.0218, 1083.26, 198.1024, 73.20379, 219.2702, 408.8003, 475.7519, 0.6940938, 915.0044, 833.9156, 732.5977, 817.8638, 669.3743, 873.5943, 690.7059, 262.9182, 660.4324, 781.8663, 634.979, 561.8174, 742.4405, 1909.882, 712.2161, 1557.359, 0.2335303, 735.9467, 637.8286, 806.3817, 0.00735685, 2761.976
296.4, 578.9845, 285.6183, 1492.783, 711.2781, 420.727, 797.0817, 233.8094, 256.1693, 1589.053, 316.2915, 242.8625, 186.9805, 1090.199, 437.0508, 136.5085, 41.46421, 1461.473, 1286.594, 1303.929, 532.0021, 1842.522, 1340.7, 1258.876, 557.1641, 708.381, 576.5698, 934.2713, 548.2552, 92.18966, 293.2428, 146.86, 1420.508, 213.0943, 119.8683, 359.8442, 948.0006, 17.64239, 1069.257, 1343, 1104.773, 494.1069, 259.2966, 351.2975, 1213.566, 413.9232, 796.2729, 97.0596, 1075.367, 188.3514, 70.1314, 209.6497, 436.9271, 514.0723, 0.663143, 875.3799, 796.1159, 771.6519, 832.2073, 791.9376, 834.7349, 659.3522, 249.3193, 682.7979, 746.7189, 604.0806, 582.5355, 734.2185, 1883.304, 678.5457, 1480.968, 0.223355, 704.9931, 609.329, 772.3322, 0.007044357, 2773.308
296.5, 553.679, 271.55, 1412.921, 677.5768, 401.1205, 807.1181, 278.5919, 244.9284, 1519.076, 386.8735, 232.6941, 178.6359, 1075.363, 415.9921, 130.7488, 39.73967, 1395.942, 1290.493, 1247.209, 508.3369, 1850.589, 1413.57, 1276.046, 532.1367, 754.0885, 595.5939, 903.4686, 662.3113, 88.18322, 279.6308, 140.2497, 1394.017, 204.1775, 113.6417, 343.6831, 904.842, 16.7954, 1024.789, 1299.075, 1059.825, 472.8584, 247.6615, 336.7777, 1159.233, 405.4353, 761.0028, 92.33879, 1111.175, 179.0804, 67.18797, 200.4514, 416.0735, 536.5363, 0.6335723, 950.0314, 760.0296, 737.0997, 795.2191, 773.0515, 797.6041, 661.8539, 236.4237, 697.1688, 818.9515, 574.6858, 556.7321, 791.361, 1803.016, 788.3184, 1501.422, 0.2136231, 688.562, 582.1029, 739.7203, 0.006745137, 2709.046
296.6, 552.145, 364.917, 1480.678, 775.5786, 474.1525, 772.644, 293.015, 355.9471, 1567.006, 370.9081, 222.9514, 170.6638, 1232.57, 486.3058, 125.2321, 38.08684, 1333.35, 1338.691, 1192.957, 485.7245, 1929.451, 1384.159, 1329.843, 551.2299, 720.252, 622.6671, 994.2034, 767.4852, 84.3509, 266.6507, 133.937, 1525.879, 195.6338, 107.7384, 328.2478, 934.7653, 15.98907, 1035.453, 1277.616, 1016.704, 452.5237, 236.5484, 322.8581, 1133.109, 429.4497, 727.295, 87.84759, 1182.405, 170.2657, 64.36806, 191.6567, 396.2152, 526.0891, 0.6053203, 926.2766, 725.579, 704.0947, 852.197, 736.6037, 824.4354, 739.9297, 224.1951, 678.4034, 909.4036, 546.7213, 539.6443, 755.9037, 1885.355, 751.0502, 1572.82, 0.2043151, 708.9088, 671.31, 878.47, 0.006458627, 2675.14
296.7, 579.3048, 388.8202, 1572.57, 778.8472, 529.5007, 836.0241, 320.7774, 340.328, 1640.514, 355.6016, 213.6167, 234.3199, 1174.741, 614.5815, 119.9481, 36.50276, 1423.108, 1469.149, 1141.064, 483.4928, 2094.651, 1345.056, 1277.831, 560.1392, 799.0338, 693.0857, 1055.481, 902.7795, 80.68512, 254.2731, 127.9083, 1567.316, 191.3102, 102.1418, 313.5057, 933.8093, 15.22144, 1127.431, 1277.295, 1141.925, 433.0634, 225.934, 309.5137, 1232.059, 441.3905, 695.0802, 179.2116, 1300.834, 161.8849, 61.66652, 183.2478, 377.3047, 500.3044, 0.578328, 1021.789, 692.6899, 672.5675, 906.3325, 845.7133, 849.3528, 856.9664, 212.599, 930.7591, 868.5231, 520.1176, 582.8362, 861.4142, 2011.186, 819.319, 1553.017, 0.1954128, 706.3237, 772.613, 898.6202, 0.006184286, 2936.944
296.8, 578.7624, 544.192, 1622.952, 778.902, 742.7835, 1063.324, 557.7728, 447.1063, 2007.344, 340.9268, 204.6728, 223.8627, 1326.564, 615.1353, 114.8871, 76.91224, 1644.769, 1735.76, 1091.429, 475.1264, 2272.205, 1549.657, 1378.552, 886.7599, 782.2185, 687.7141, 1265.194, 861.8318, 409.7567, 301.5508, 122.1511, 1745.741, 183.3049, 96.83595, 299.4258, 891.2967, 14.49068, 1259.571, 1410.997, 1278.45, 414.44, 215.7958, 296.7209, 1317.147, 421.24, 664.2924, 214.9985, 1371.535, 153.9166, 59.07835, 175.2079, 385.7648, 709.861, 0.5525394, 1169.277, 661.2917, 642.452, 1216.096, 805.8397, 811.5717, 1169.05, 367.7694, 1066.398, 873.197, 494.8084, 632.3932, 822.8182, 2222.386, 780.5853, 1598.325, 0.1868983, 749.1464, 964.0972, 982.4164, 0.005921599, 2964.158
296.9, 614.4653, 547.321, 1668.074, 870.7717, 800.3141, 1017.906, 768.9302, 646.0895, 2155.284, 326.8575, 294.858, 313.3201, 1362.144, 642.8512, 110.0397, 73.71336, 1615.79, 1971.188, 1043.952, 625.8724, 2379.786, 1624.128, 1593.405, 907.0114, 789.7745, 786.3671, 1546.26, 924.2098, 399.3101, 339.255, 116.653, 1809.689, 175.6345, 91.8057, 285.9781, 850.7195, 13.79499, 1435.092, 1559.473, 1369.689, 396.6175, 206.1126, 284.4568, 1292.426, 402.0094, 634.8682, 258.0535, 1307.151, 436.9015, 56.59882, 167.5207, 507.3932, 735.0958, 0.5279008, 1215.308, 631.3167, 613.685, 1327.511, 920.0948, 790.7571, 1250.051, 612.5166, 1119.889, 833.944, 617.9196, 604.3813, 785.9514, 2509.219, 743.6827, 1519.924, 0.1787548, 887.6709, 1197.326, 940.9338, 0.005670071, 3126.429
297, 895.8798, 783.3405, 1598.961, 1050.87, 1030.024, 974.4289, 794.354, 640.5162, 2272.198, 313.3688, 479.5385, 608.2977, 1298.236, 661.5684, 105.3968, 92.21361, 1705.809, 1986.529, 998.5413, 598.0316, 2297.724, 1649.979, 1640.168, 866.269, 754.3367, 956.6629, 1582.796, 882.2901, 381.9566, 323.5072, 111.4023, 1726.262, 260.3584, 87.03675, 398.2612, 851.1511, 13.13271, 1485.843, 1513.859, 1556.682, 379.5614, 196.8639, 272.6997, 1273.29, 383.6568, 606.7474, 376.5177, 1245.789, 451.2206, 54.22335, 160.1708, 651.7183, 766.5613, 0.5043608, 1465.363, 602.7004, 586.2061, 1325.387, 945.3821, 813.0757, 1193.307, 611.1865, 1110.416, 889.1021, 694.0774, 715.6099, 750.7365, 2605.505, 708.5247, 1485.355, 0.1709662, 864.3746, 1256.92, 1003.273, 0.005429226, 3299.001
297.1, 1040.393, 1046.746, 1811.702, 1119.931, 1247.456, 932.8085, 818.1633, 612.41, 2466.771, 358.2038, 459.4607, 797.4299, 1446.614, 686.4681, 100.9497, 229.6541, 1843.463, 2265.435, 1083.601, 571.4292, 2334.75, 1796.589, 1633.99, 1035.662, 936.2084, 1082.27, 1693.902, 1044.97, 524.6411, 308.4904, 251.6362, 1826.014, 253.7975, 82.51553, 457.722, 812.4016, 12.50222, 1565.348, 1635.425, 1493.347, 363.2388, 188.0302, 261.4285, 1341.582, 366.142, 579.8722, 493.3185, 1487.729, 571.9202, 276.4834, 153.1433, 753.3207, 953.0891, 0.4818705, 1541.393, 575.3813, 559.9576, 1361.689, 1016.089, 776.9083, 1366.223, 741.2602, 1230.658, 989.5121, 660.3033, 683.9119, 717.0994, 2666.932, 879.712, 1784.742, 0.1635169, 828.0193, 1332.346, 960.9094, 0.005198611, 3275.401
297.2, 1209.95, 1400.808, 2339.003, 1380.459, 1576.895, 892.9659, 818.5118, 676.9905, 3020.308, 428.8865, 440.2236, 1465.438, 1599.982, 699.2529, 96.69035, 220.1025, 2230.188, 2724.96, 1109.831, 546.0102, 2400.397, 2411.68, 2065.346, 989.1411, 1236.119, 1108.562, 1708.938, 997.5726, 574.2924, 373.2647, 524.5795, 2051.289, 452.2392, 78.22917, 685.2094, 924.3619, 11.902, 1500.249, 1917.514, 1782.394, 347.6181, 179.5929, 250.6232, 1414.313, 349.4268, 554.1874, 866.1689, 1590.512, 856.8892, 357.6853, 146.4242, 1054.742, 1109.368, 0.4603831, 1796.678, 603.7357, 534.8844, 1470.879, 1121.759, 742.3497, 1412.76, 1254.743, 1502.97, 1057.175, 796.9277, 912.4858, 684.9694, 2844.617, 838.1231, 1834.614, 48.69923, 980.8124, 1354.707, 920.3348, 0.004977792, 3164.949
297.3, 1211.287, 1392.136, 2389.56, 1376.14, 1629.51, 854.825, 781.6513, 647.2838, 3338.726, 705.0281, 421.7919, 1612.281, 1524.915, 665.5604, 92.61067, 210.9482, 2560.077, 2666.601, 1078.919, 727.7912, 2421.946, 2621.606, 2475.477, 998.9622, 1422.604, 1366.366, 1758.387, 952.3254, 556.6621, 355.9382, 697.9962, 2248.281, 529.1411, 334.4054, 739.2071, 907.7812, 11.33059, 1437.857, 1932.932, 2102.767, 332.6692, 171.5342, 240.2644, 1413.637, 333.4747, 529.6403, 1177.411, 1604.265, 1015.892, 372.9508, 139.9999, 1121.095, 1054.996, 0.4398538, 1808.652, 701.7061, 510.9339, 1405.504, 1068.87, 709.3284, 1348.63, 1283.31, 1677.62, 1009.651, 894.5808, 1142.457, 654.2791, 2924.465, 798.5004, 1953.708, 332.8609, 1188.083, 1294.176, 945.0886, 0.004766352, 3269.321
