 , C000, C001, C002, C003, C004, C006, C007, C009, C010, C011, C012, C014, C016, C019, C022, C024, C025, C026, C027, C028, C029, C030, C034, C035, C041, C043, C046, C047, C048, C055, C057, C060, C061, C077, C086, C088, C089
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
335.3, 770.2361, 39.4679, 892.9065, 518.6011, 562.1955, 2921.552, 3005.353, 1455.493, 557.9764, 239.6262, 610.1115, 826.5999, 1548.945, 1080.839, 825.501, 601.2627, 1837.605, 365.8977, 4858.054, 1443.236, 885.365, 275.0867, 289.6726, 95.25198, 714.376, 1141.721, 1.924169, 580.3848, 64.13649, 723.2173, 27.53359, 1392.431, 1192.693, 398.9966, 660.9512, 1971.502, 1070.444
335.4, 788.121, 37.60785, 853.6017, 495.3677, 563.8667, 2834.906, 2948.37, 1421.685, 582.6106, 380.1158, 598.9874, 788.6304, 1479.885, 1128.229, 789.2811, 573.9218, 1794.972, 349.8897, 4740.896, 1373.118, 843.5143, 263.8249, 276.2614, 91.20921, 845.1496, 1120.036, 1.842171, 555.0494, 61.09982, 691.7842, 26.33517, 1430.737, 1226.767, 382.4553, 629.6729, 1985.07, 1120.588
335.5, 751.0179, 35.83546, 816.027, 473.1752, 537.5426, 2694.895, 3038.168, 1354.67, 566.0682, 381.8879, 663.655, 790.3493, 1516.597, 1069.008, 754.6505, 547.824, 1715.853, 334.582, 4673.89, 1306.407, 803.6419, 253.0242, 263.4711, 87.33804, 805.3364, 1147.516, 1.763667, 530.8199, 257.3688, 661.7173, 25.18891, 1388.05, 1233.238, 366.5996, 806.5697, 1895.888, 1068.642
335.6, 715.6616, 34.1466, 780.1064, 451.9769, 512.4474, 2613.596, 2930.9, 1374.569, 665.6947, 362.4061, 630.5196, 754.0449, 1518.579, 1012.896, 756.6294, 522.9131, 1775.519, 319.9441, 4668.177, 1431.441, 765.6542, 242.6656, 251.2729, 83.63116, 822.1669, 1090.946, 1.688509, 507.6482, 245.1831, 707.3593, 24.09254, 1449.042, 1174.885, 351.4013, 768.4003, 1852.364, 1019.104
335.7, 771.3592, 239.7747, 897.0793, 431.7283, 544.6801, 2645.456, 2820.44, 1309.776, 672.9695, 484.4524, 599.0386, 719.4081, 1507.35, 1023.326, 723.4314, 499.1349, 1750.389, 305.9465, 4628.972, 1361.896, 729.4622, 232.7311, 239.6395, 80.08163, 783.4363, 1181.327, 1.616553, 485.488, 373.9098, 676.6154, 23.04389, 1563.616, 1259.984, 336.8331, 732.0372, 1821.161, 971.8624
335.8, 735.0453, 269.1816, 857.5909, 459.7376, 519.2516, 2615.711, 2871.612, 1327.97, 640.7991, 546.0314, 569.1295, 686.3624, 1459.828, 1155.26, 711.1208, 476.438, 1673.235, 292.5613, 4515.458, 1354.977, 694.981, 223.2033, 228.5447, 76.68274, 746.5303, 1179.176, 1.547664, 464.2951, 356.2063, 647.2078, 22.04089, 1685.958, 1200.366, 322.8689, 697.395, 1869.663, 926.8107
335.9, 700.4409, 256.4956, 819.8406, 439.1413, 495.0104, 2696.692, 2892.849, 1379.915, 610.1666, 518.176, 540.7136, 654.8347, 1394.742, 1201.941, 815.4268, 454.7731, 1599.483, 279.7618, 4567.916, 1323.359, 662.1296, 214.0656, 217.9635, 73.42811, 711.3628, 1190.222, 1.48171, 444.0274, 339.341, 619.0782, 21.08154, 1772.528, 1203.51, 309.4836, 664.3921, 1785.666, 883.8474
336, 736.2589, 244.4074, 835.4838, 477.6946, 471.9008, 2666.44, 2779.942, 1423.822, 580.9984, 574.0159, 513.7166, 624.7551, 1349.615, 1138.851, 779.6489, 434.0934, 1663.496, 267.5222, 4579.716, 1259.065, 630.8312, 205.302, 207.8723, 70.31161, 677.852, 1148.047, 1.418567, 424.6444, 323.2742, 592.1713, 20.16395, 1762.154, 1146.564, 296.6531, 632.951, 1767.88, 842.8757
336.1, 701.5974, 232.889, 798.7067, 456.2938, 449.8702, 2649.767, 2785.997, 1388.647, 628.3998, 544.7328, 488.0674, 614.886, 1373.666, 1079.072, 745.4409, 414.3541, 1590.173, 255.8181, 4496.437, 1334.937, 601.0121, 196.8971, 198.2482, 67.32739, 698.092, 1136.144, 1.358115, 406.1075, 307.9681, 612.7523, 19.2863, 1779.806, 1092.313, 284.3546, 602.9978, 1730.369, 803.8033
336.2, 745.2719, 289.7528, 763.5485, 457.6498, 428.868, 2540.531, 2682.812, 1323.19, 598.36, 516.9435, 463.6989, 654.4515, 1328.214, 1041.134, 712.7338, 395.5123, 1574.42, 244.6261, 4615.635, 1270.08, 572.6027, 188.8363, 189.0697, 64.46983, 665.2063, 1080.134, 1.300239, 480.4189, 293.3868, 586.1204, 18.44685, 1701.688, 1040.628, 272.566, 574.4621, 1652.63, 766.5422
336.3, 732.3716, 276.0973, 753.6024, 437.147, 445.548, 2607.12, 2616.92, 1260.818, 618.9219, 490.572, 587.8236, 624.3896, 1376.054, 1005.983, 681.4618, 377.5274, 1545.616, 233.9237, 4484.66, 1208.375, 545.5361, 181.1056, 180.3162, 61.73355, 633.8698, 1026.886, 1.24483, 595.6656, 279.4958, 560.6459, 17.64393, 1681.876, 1031.967, 261.2661, 547.2768, 1599.312, 731.0084
336.4, 697.8931, 336.7795, 864.4629, 489.8471, 424.7476, 2478.359, 2654.798, 1445.334, 589.3352, 465.5457, 628.9268, 595.7085, 1314.702, 1074.686, 651.5618, 360.3602, 1531.047, 223.6895, 4378.333, 1149.667, 646.2247, 173.6913, 171.9679, 59.11341, 703.072, 976.2624, 1.191782, 669.4941, 266.2625, 536.2786, 16.87597, 1681.525, 1119.653, 250.4347, 521.3779, 1813.315, 697.1217
336.5, 701.5989, 320.9077, 826.4102, 467.9019, 459.0783, 2381.596, 2559.332, 1783.271, 612.6367, 441.7962, 640.1317, 568.3448, 1256.086, 1018.276, 622.9738, 343.9737, 1463.562, 213.9031, 4357.816, 1093.812, 622.4587, 166.5805, 164.0062, 56.60447, 692.9662, 928.1346, 1.140994, 746.7593, 253.6558, 512.9703, 16.14142, 1922.896, 1154.879, 240.0523, 496.7047, 1902.779, 664.8059
336.6, 668.5691, 448.1253, 790.0325, 510.1048, 523.2488, 2306.293, 2547.509, 2350.949, 608.0561, 419.2582, 817.5906, 542.2382, 1200.084, 1137.61, 595.6401, 328.3324, 1426.224, 204.5449, 4188.474, 1040.671, 755.3768, 159.7609, 156.413, 54.20202, 1183.769, 882.3793, 1.092371, 966.4267, 241.6459, 490.6752, 15.43886, 2150.99, 1178.729, 240.5726, 473.1991, 1959.836, 633.9882
336.7, 637.0943, 427.006, 851.3107, 487.252, 498.821, 2257.08, 2441.266, 2757.458, 578.9888, 397.87, 861.5113, 517.3306, 1146.578, 1112.665, 569.5057, 313.4023, 1363.359, 195.596, 4129.831, 990.1109, 863.5615, 556.8121, 149.1714, 51.90154, 1828.352, 838.8798, 1.045819, 1056.395, 230.2047, 469.349, 14.76687, 2273.729, 1523.943, 230.5991, 450.8058, 1871.788, 604.599
336.8, 607.1013, 406.882, 813.837, 465.4231, 475.5335, 2145.608, 2415.101, 2897.479, 618.2638, 377.5729, 818.4973, 493.5672, 1095.458, 1054.261, 544.518, 299.1511, 1303.265, 187.0387, 4035.131, 942.0076, 822.7415, 534.0167, 142.2651, 49.69869, 2385.953, 797.5246, 1.001252, 1010.281, 219.3052, 490.2198, 14.12413, 2408.747, 1633.415, 221.039, 429.4723, 1934.646, 576.5722
336.9, 578.5203, 387.7064, 874.2042, 444.5721, 453.3333, 2039.64, 2314.379, 2817.737, 588.7086, 358.3112, 777.6308, 470.8954, 1046.616, 998.9225, 520.6266, 285.5479, 1245.819, 178.8558, 3977.239, 896.2413, 880.3466, 512.1546, 135.6785, 47.58934, 2969.064, 867.7096, 0.9585837, 966.179, 208.9218, 499.0486, 13.50936, 2331.143, 1581.878, 211.8753, 409.1483, 1847.729, 549.8446
337, 662.8937, 369.4345, 835.7227, 424.6552, 498.1249, 1938.907, 2254.279, 2877.308, 592.6223, 340.0322, 738.8047, 449.265, 999.9529, 946.489, 497.7835, 272.5633, 1214.113, 272.0763, 3846.244, 852.6985, 965.0649, 491.1875, 129.3969, 45.56952, 3426.669, 824.9332, 0.9177338, 924.0027, 199.03, 477.3585, 12.92136, 2417.725, 1507.029, 203.0915, 389.7862, 1903.984, 524.356
337.1, 631.6862, 352.0237, 867.8321, 405.6306, 474.8699, 1843.148, 2243.158, 2796.317, 564.2927, 322.6856, 701.9172, 428.6282, 1012.264, 896.8076, 475.9427, 260.1691, 1208.779, 260.1729, 3776.565, 811.2712, 919.4469, 471.0788, 123.4061, 43.63542, 3520.621, 836.4181, 0.8786247, 883.6675, 189.6065, 492.4836, 12.35894, 2346.52, 1467.487, 194.6718, 371.3403, 1818.445, 500.049
337.2, 714.6964, 335.4335, 829.631, 387.4583, 454.1946, 1812.164, 2256.931, 2664.506, 537.3175, 306.224, 666.8715, 408.9393, 1022.974, 849.7339, 455.0602, 248.3386, 1155.499, 248.7904, 3899.913, 771.8566, 901.1774, 451.7932, 117.6927, 41.78341, 3387.774, 926.9279, 0.8411822, 998.3876, 180.6292, 471.0788, 11.82101, 2304.062, 1454.12, 186.6012, 353.7673, 1736.748, 476.8687
337.3, 681.05, 319.6252, 793.1116, 370.1001, 453.0251, 1722.665, 2413.847, 2565.978, 610.1528, 290.6022, 633.5755, 390.1548, 1059.472, 805.1313, 435.0938, 237.046, 1104.567, 237.9058, 3757.83, 734.3568, 883.0504, 433.2973, 112.2437, 40.01001, 3354.058, 935.322, 0.8053353, 954.8053, 361.1938, 489.8329, 11.30649, 2266.742, 1385.316, 178.8652, 512.1144, 1790.52, 454.7629
337.4, 648.9877, 304.5618, 783.934, 353.5196, 459.1843, 1656.549, 2339.688, 2445.025, 580.9853, 275.7773, 601.942, 372.2332, 1012.235, 762.8698, 416.0036, 226.2669, 1118.805, 259.2812, 3837.604, 698.679, 841.3091, 415.5585, 107.0471, 38.31187, 3283.585, 975.2384, 0.771016, 980.3886, 366.3485, 499.7712, 10.81437, 2229.851, 1414.322, 171.4499, 487.8796, 1710.078, 433.6819
337.5, 618.4348, 290.2084, 749.4261, 337.6819, 437.7473, 1649.77, 2463.356, 2387.433, 553.2121, 438.6526, 571.8878, 355.1349, 1106.601, 799.6102, 397.7509, 215.978, 1126.851, 247.9376, 3750.906, 664.7345, 840.8926, 398.5459, 102.091, 36.68581, 3249.042, 945.3472, 0.7381592, 1021.522, 349.003, 478.0497, 10.34366, 2204.439, 1347.401, 164.342, 464.7916, 1742.739, 413.5782
337.6, 589.3202, 276.5314, 716.4371, 322.5537, 467.4511, 1866.676, 2360.622, 2593.41, 526.7665, 416.275, 543.3342, 338.8219, 1065.677, 757.6385, 380.2992, 327.91, 1180.511, 438.6695, 3814.995, 632.4391, 801.1441, 382.2299, 97.36443, 35.12876, 3242.289, 927.617, 0.7067026, 1039.021, 667.1966, 457.2723, 9.893447, 2171.397, 1312.716, 157.5288, 442.7962, 1697.474, 394.4063
337.7, 561.5763, 263.499, 745.1196, 308.1033, 445.6281, 1865.858, 2314.011, 2621.285, 501.5852, 576.4409, 605.7737, 323.2582, 1167.382, 717.87, 363.6131, 312.9991, 1253.196, 419.4777, 3691.316, 601.7128, 781.1266, 366.5817, 92.85667, 33.63779, 3105.5, 881.8873, 0.6765866, 1080.756, 975.3481, 494.3647, 9.462827, 2238.717, 1250.603, 150.9981, 421.8417, 1700.844, 376.1232
337.8, 535.1385, 251.0808, 712.3202, 352.103, 424.824, 1844.702, 2217.506, 2497.725, 477.6076, 547.0341, 575.5283, 308.4095, 1348.409, 817.145, 347.6591, 465.3093, 1197.958, 401.1255, 3758.342, 572.4793, 754.6757, 351.5742, 88.55759, 32.21011, 3021.153, 838.4119, 0.647754, 1150.325, 1302.196, 561.4858, 9.050949, 2140.457, 1249.178, 144.7381, 401.8789, 1741.315, 358.6877
337.9, 509.9453, 239.2478, 680.9646, 336.3287, 404.9911, 1981.862, 2213.511, 2469.044, 498.1433, 519.1275, 546.793, 294.2428, 1426.001, 774.2529, 332.4052, 477.64, 1145.154, 383.5763, 3720.901, 673.687, 740.0254, 337.1811, 84.45757, 30.84303, 3081.069, 797.0798, 0.62015, 1100.11, 1805.316, 537.082, 8.657, 2186.003, 1232.506, 138.7376, 382.8607, 1679.666, 342.0603
338, 485.9382, 227.9725, 650.9893, 321.2612, 386.0841, 2303.508, 2334.142, 2506.952, 595.6139, 839.524, 585.1135, 280.7269, 1598.701, 733.6122, 317.8205, 455.9204, 1094.678, 366.7949, 3872.633, 714.2609, 798.761, 323.3773, 80.54736, 29.53396, 3020.008, 757.7853, 0.5937223, 1052.087, 2048.517, 513.7388, 8.280196, 2144.547, 1174.188, 132.9859, 364.7426, 1664.696, 326.2038
338.1, 463.0613, 217.2286, 622.3334, 459.384, 368.0598, 2385.892, 2359.46, 2447.739, 567.1414, 865.4316, 555.8996, 267.8318, 1527.423, 761.1593, 303.8758, 507.3209, 1106.927, 350.7476, 3710.002, 824.0931, 761.004, 310.1385, 76.81818, 28.28046, 2895.117, 756.0056, 0.5684209, 1006.161, 2036.109, 491.4103, 7.919794, 2218.644, 1118.63, 127.4726, 347.4818, 1692.126, 311.0822
338.2, 473.5466, 206.991, 594.939, 438.8036, 350.8769, 2377.026, 2302.267, 2371.472, 540.0299, 821.2822, 528.1443, 255.529, 1459.322, 776.4011, 290.5429, 484.2517, 1214.259, 335.4024, 3722.837, 1034.963, 798.9675, 297.4417, 73.26167, 27.08016, 2847.465, 839.9632, 0.5441977, 1109.465, 1969.29, 620.3206, 7.575078, 2194.387, 1185.741, 122.188, 331.0379, 1616.104, 296.6617
338.3, 499.2101, 197.2359, 568.7504, 419.1451, 334.4962, 2259.63, 2713.259, 2307.898, 514.2145, 779.3849, 567.0961, 243.7914, 1613.591, 735.6477, 385.5145, 462.2315, 1202.45, 320.7285, 3701.237, 984.6804, 761.2007, 285.2648, 69.8698, 25.9308, 2877.802, 798.5546, 0.5210068, 1061.034, 1932.017, 593.3596, 7.245367, 2113.897, 1181.611, 117.1223, 315.3722, 1596.577, 282.9097
338.4, 562.6454, 187.9405, 543.7146, 400.3674, 322.0229, 2266.414, 2682.655, 2208.555, 489.6332, 739.6251, 538.7817, 232.5929, 1555.886, 697.0334, 368.5996, 508.5497, 1274.286, 306.6967, 3696.424, 936.8408, 725.2192, 273.5863, 66.63498, 24.83022, 2742.235, 759.1874, 0.4988042, 1014.717, 2018.468, 567.5705, 6.930007, 2177.724, 1161.586, 112.2667, 378.0125, 1584.723, 269.7951
338.5, 557.9977, 179.0833, 519.7809, 382.4309, 330.3084, 2208.757, 2842.846, 2238.891, 466.227, 701.8935, 511.8811, 221.9089, 1567.421, 660.446, 352.4268, 515.85, 1218.118, 293.2787, 3678.285, 891.3255, 690.9385, 262.386, 63.54992, 23.77636, 2708.799, 721.761, 0.4775477, 1227.094, 1989.518, 578.6049, 6.628372, 2151.257, 1137.622, 107.6124, 499.1624, 1682.634, 257.2885
338.6, 531.7284, 170.6434, 496.9007, 365.298, 364.1454, 2148.974, 2794.377, 2133.355, 443.9396, 666.0868, 486.3236, 211.7156, 1589.888, 625.7791, 336.9637, 521.3259, 1164.426, 280.4478, 3678.168, 848.0215, 697.3113, 251.6441, 60.60769, 22.76723, 2642.827, 686.1796, 0.4571971, 1173.528, 2012.992, 577.1813, 6.339867, 2136.424, 1617.752, 103.1511, 475.5405, 1607.039, 245.3616
338.7, 506.6958, 162.6013, 475.0276, 348.9326, 386.5771, 2097.481, 2677.838, 2102.511, 422.7177, 768.6134, 462.0421, 385.2112, 1519.002, 592.9319, 442.556, 497.6199, 1113.1, 268.1782, 3541.371, 806.8214, 704.0295, 241.3421, 57.80168, 21.80092, 2604.375, 652.3522, 0.4377137, 1122.3, 2138.646, 552.0954, 6.063919, 2249.025, 1825.49, 98.87473, 587.2207, 1534.84, 233.9876
338.8, 482.8416, 154.9382, 454.1174, 333.3004, 377.2162, 2035.607, 2748.116, 2003.405, 402.5102, 862.7063, 438.973, 367.5166, 1567.192, 561.8088, 423.1383, 517.5383, 1102.451, 256.4454, 3546.326, 767.623, 670.7504, 231.4618, 55.12558, 20.87563, 2575.848, 700.3616, 0.4190606, 1073.309, 2183.045, 630.9069, 5.799982, 2150.313, 1807.793, 111.7335, 620.4962, 1553.06, 223.1409
338.9, 460.1105, 147.6362, 434.1277, 318.3685, 382.3602, 1996.517, 2757.209, 1949.634, 383.2688, 818.6959, 417.0557, 350.6349, 1497.318, 532.3193, 404.5726, 564.5283, 1099.105, 245.2259, 3615.977, 730.3289, 639.0444, 221.9859, 52.57338, 148.6705, 2551.332, 665.8351, 0.4012024, 1026.456, 2144.204, 614.3384, 5.547533, 2180.046, 1830.502, 156.9694, 650.4556, 1555.619, 212.797
339, 498.2777, 140.6784, 415.0179, 304.1056, 364.5097, 1972.509, 2744.733, 2017.919, 364.9471, 776.9305, 396.2327, 334.5286, 1574.905, 504.3778, 386.8215, 615.2389, 1050.659, 234.4973, 3638.43, 694.8467, 608.8372, 212.8981, 50.13935, 142.3605, 2431.144, 764.5459, 0.3841052, 981.6484, 2059.162, 587.6375, 5.306072, 2279.402, 1743.889, 150.4618, 619.674, 1556.793, 202.9325
339.1, 474.8199, 278.5466, 396.7492, 290.4816, 347.4926, 1924.383, 2690.764, 1933.965, 347.5013, 737.2959, 376.4494, 319.1621, 1572.803, 477.9029, 369.8493, 587.2624, 1068.572, 224.238, 3664.188, 661.0884, 580.0578, 363.8495, 47.818, 182.7546, 2450.163, 726.8553, 0.3677366, 938.7968, 2184.683, 606.6608, 5.075121, 2187.738, 1812.943, 157.4092, 740.6223, 1533.123, 193.5254
339.2, 452.4664, 265.4192, 464.0092, 277.468, 351.8321, 1837.012, 2838.893, 1842.803, 330.8895, 699.6832, 357.6538, 304.5016, 1553.121, 452.8177, 353.6217, 560.558, 1021.471, 214.4276, 3552.412, 628.9703, 576.1252, 419.9277, 45.60413, 218.0332, 2392.724, 691.0228, 0.3520655, 897.8158, 2192.898, 606.9127, 4.854222, 2136.622, 1727.161, 150.8834, 913.6223, 1538.641, 184.5543
339.3, 431.1652, 281.8904, 443.584, 265.0374, 335.4068, 1877.689, 2720.498, 1835.935, 446.0454, 663.9893, 339.7966, 290.5144, 1483.875, 506.8322, 338.1061, 535.0681, 996.7283, 205.0464, 3571.125, 598.4125, 548.8921, 516.3738, 43.49275, 300.2227, 2393.214, 740.9218, 0.3370623, 858.6237, 2126.776, 605.2689, 4.642938, 2215.346, 1645.438, 144.6281, 915.2741, 1488.545, 175.9991
339.4, 410.8669, 268.6054, 472.8597, 253.1637, 319.7484, 1784.954, 2703.699, 1775.529, 449.2553, 630.1162, 380.0962, 277.1697, 1501.566, 621.0831, 422.3825, 510.7372, 952.7945, 196.0756, 3529.92, 569.3394, 578.9042, 513.4111, 41.47913, 287.4804, 2376.438, 740.6488, 0.3226984, 821.1425, 2180.37, 578.9622, 4.44085, 2118.112, 1699.061, 138.6322, 922.6832, 1421.67, 167.8405
339.5, 391.5242, 355.5596, 604.5258, 241.8219, 350.1618, 1696.799, 2688.358, 1864.894, 427.7792, 597.9712, 453.6487, 264.438, 1535.695, 588.4824, 403.85, 487.5126, 1088.308, 187.4973, 3504.501, 541.6787, 582.5252, 555.9484, 39.55873, 357.7575, 2453.029, 782.6609, 0.3089467, 853.2274, 2150.41, 603.6124, 4.247559, 2090.231, 1618.668, 132.8849, 879.019, 1357.799, 160.0601
339.6, 373.0921, 338.8027, 672.4066, 230.9883, 473.8972, 1612.997, 2782.201, 1951.975, 407.3298, 567.4661, 495.2126, 252.2912, 1467.226, 557.5928, 386.1306, 465.3442, 1040.338, 179.2943, 3460.681, 515.3619, 693.4615, 708.7879, 37.72725, 556.0478, 2804.995, 744.0773, 0.295781, 1084.084, 2074.384, 577.3776, 4.06268, 2117.713, 1712.682, 127.3758, 923.949, 1465.438, 152.6403
339.7, 355.5277, 322.8356, 642.8079, 220.64, 451.7733, 1599.525, 2666.17, 1896.236, 500.3214, 538.5171, 603.8216, 240.7023, 1401.809, 528.3247, 369.1887, 444.1838, 1027.177, 171.4502, 3456.546, 490.3236, 660.6819, 791.4487, 35.98055, 532.4476, 3487.66, 707.3957, 0.2831763, 1112.746, 2042.509, 552.2831, 3.885849, 2135.569, 1727.593, 122.0951, 880.2249, 1399.602, 145.5645
339.8, 338.7902, 307.6209, 739.4727, 210.7553, 449.9104, 1520.527, 2583.357, 1966.022, 476.4042, 511.045, 573.6736, 229.6457, 1433.912, 500.5929, 352.9901, 423.9856, 981.9008, 163.9492, 3361.715, 466.5019, 701.3871, 786.718, 34.31473, 539.3635, 4159.522, 672.5225, 248.3953, 1064.172, 2095.775, 528.2794, 3.716714, 2118.464, 1759.327, 117.0334, 838.5699, 1362.977, 138.8167
339.9, 322.8407, 293.1234, 726.723, 201.3134, 428.9063, 1445.432, 2702.511, 2070.523, 453.6303, 484.9743, 545.0309, 219.097, 1369.981, 474.3167, 337.5023, 404.7059, 938.6205, 156.7765, 3347.572, 443.8374, 870.252, 754.5105, 32.72603, 516.4714, 4715.13, 639.3684, 237.81, 1017.718, 1996.547, 505.3188, 3.554941, 2139.946, 1757.646, 112.1815, 798.8862, 1383.266, 132.3817
340, 307.6421, 279.309, 721.7546, 192.2946, 408.8828, 1374.045, 2632.114, 2055.956, 431.9452, 460.2336, 517.8183, 209.0329, 1308.901, 449.4197, 322.6939, 386.3029, 1042.962, 149.9175, 3311.502, 422.2741, 829.1157, 842.6169, 31.21088, 494.5509, 5130.128, 607.8488, 311.6599, 973.2916, 2106.611, 483.3562, 3.400209, 2114.343, 1827.106, 107.5307, 761.0804, 1356.911, 126.2451
340.1, 293.1589, 266.1457, 750.0842, 183.6797, 408.2681, 1306.183, 2713.901, 2035.837, 411.2966, 436.755, 618.0298, 199.431, 1250.543, 425.8296, 308.5354, 368.7367, 1015.086, 143.3586, 3225.885, 401.7584, 789.9239, 808.121, 29.76588, 473.5608, 5443.257, 577.8831, 298.3785, 930.8048, 2006.87, 462.3481, 3.252213, 2093.534, 1840.524, 103.0728, 725.0637, 1311.794, 120.3928
340.2, 279.3576, 253.6027, 717.0663, 175.4509, 389.2081, 1274.711, 2820.939, 2119.424, 391.6351, 414.4742, 587.1725, 190.2703, 1303.579, 403.4777, 405.1541, 351.9693, 1044.565, 137.0867, 3134.242, 382.2395, 772.0677, 775.0374, 28.38779, 453.4615, 5936.931, 600.4724, 369.8285, 890.1727, 1945.71, 549.5461, 3.110657, 2054.467, 1753.437, 98.79962, 690.7515, 1252.859, 114.8119
340.3, 266.2061, 241.6509, 685.5018, 167.5907, 409.3593, 1257.213, 3205.215, 2128.074, 465.7744, 393.3301, 557.8558, 181.5303, 1257.631, 382.2991, 587.946, 335.9643, 998.5226, 131.0891, 3466.221, 363.6688, 735.5725, 769.2505, 27.07349, 434.2153, 6014.509, 570.8702, 354.0683, 851.3142, 2082.718, 563.5518, 2.975263, 2028.401, 1670.47, 94.70364, 658.063, 1272.083, 109.4897
340.4, 253.6737, 349.9394, 655.3267, 160.0826, 435.4423, 1281.417, 3587.528, 2179.182, 443.5086, 373.2646, 530.0028, 173.1918, 1380.001, 362.2321, 562.1492, 320.6872, 1045.901, 125.354, 3727.196, 346.0004, 731.3036, 759.2084, 25.82005, 546.7305, 5973.919, 542.7275, 338.9797, 814.152, 1984.107, 599.8124, 2.845762, 2029.514, 1658.733, 90.77747, 626.9214, 1314.343, 104.4142
340.5, 241.7313, 333.4474, 626.4799, 152.9109, 470.0294, 1256.656, 3975.035, 2156.521, 473.8612, 354.2227, 503.5405, 165.2363, 1379.763, 343.2185, 537.4842, 306.1047, 1033.906, 119.8697, 3729.773, 329.1904, 696.7354, 820.018, 24.62463, 523.5257, 5910.126, 560.8203, 324.5341, 778.6121, 2042.657, 573.7429, 2.721898, 1974.027, 1614.565, 87.01406, 597.2535, 1317.27, 99.57395
340.6, 230.3511, 317.7326, 598.903, 146.0604, 448.0861, 1317.86, 4199.543, 2165.732, 451.2089, 336.1522, 478.3994, 157.6462, 1318.246, 325.2029, 513.9014, 292.1853, 1099.984, 114.6254, 3888.483, 313.1971, 663.8011, 786.4473, 23.48456, 501.3058, 5778.629, 589.7319, 310.7041, 744.6236, 1975.963, 548.8063, 2.603426, 1887.385, 1538.169, 83.40668, 671.1623, 1266.271, 94.9581
340.7, 219.5066, 302.7585, 572.5399, 139.5169, 427.1672, 1252.773, 4486.202, 2063.645, 467.7868, 319.0036, 454.5136, 150.4048, 1319.434, 308.1329, 491.3534, 278.8989, 1141.61, 109.6106, 3725.187, 297.9807, 632.4236, 754.2509, 22.39728, 480.029, 5740.668, 650.332, 297.4635, 712.1188, 1994.797, 612.3542, 2.490109, 1897.18, 1465.388, 79.94884, 688.9415, 1309.978, 90.55622
340.8, 209.1727, 348.5056, 585.4865, 133.2666, 435.6926, 1190.901, 4500.859, 2091.693, 549.4106, 302.7298, 431.8204, 143.496, 1354.365, 291.959, 469.7947, 266.2167, 1091.29, 104.8151, 3755.947, 283.5037, 602.5293, 723.3726, 21.36033, 459.6552, 5553.521, 658.2454, 284.7871, 681.0328, 1900.349, 585.7395, 2.381725, 1826.274, 1475.906, 76.63437, 656.3387, 1371.953, 86.3584
340.9, 288.5066, 332.0812, 559.7141, 127.2962, 415.3523, 1132.085, 4529.697, 1993.096, 523.1467, 287.2863, 410.2602, 136.9046, 1330.205, 276.634, 449.1819, 376.2168, 1043.188, 100.2295, 3772.404, 269.73, 574.0481, 693.7584, 20.37139, 440.1461, 5430.496, 625.7952, 272.651, 651.3039, 1914.266, 640.1935, 2.278059, 1807.661, 1511.42, 73.4573, 625.2787, 1320.787, 82.35516
341, 274.9243, 316.4308, 590.1701, 121.5933, 395.9616, 1117.042, 4540.305, 2075.187, 498.1384, 465.4588, 389.7765, 130.6159, 1357.484, 262.1134, 429.4735, 382.0439, 997.2068, 95.84441, 3711.852, 256.6255, 546.9132, 758.6398, 19.42824, 421.4651, 5285.083, 594.9448, 261.032, 622.8727, 1863.828, 612.3688, 2.178904, 1830.66, 1891.727, 70.41194, 595.6885, 1288.154, 78.53751
341.1, 261.9814, 498.4765, 564.1915, 116.1459, 430.0285, 1061.873, 4507.719, 2052.64, 474.3256, 441.7137, 370.3155, 124.6161, 1419.103, 248.3551, 410.6299, 411.1108, 953.252, 91.65122, 3650.579, 244.1576, 563.3951, 727.5818, 18.52875, 403.5769, 5258.228, 565.6152, 249.9081, 695.6863, 1775.581, 585.7535, 2.084065, 1750.311, 1982.426, 67.49284, 843.5487, 1300.799, 74.89682
341.2, 249.6479, 474.9842, 539.3564, 110.9426, 427.0744, 1043.134, 4389.862, 1955.885, 451.6511, 419.1799, 351.8261, 118.8919, 1400.48, 235.3189, 392.613, 492.4466, 978.5159, 87.64148, 3647.009, 232.2955, 588.6616, 697.7953, 17.67091, 386.448, 5171.16, 537.7314, 239.2583, 749.2616, 1863.074, 560.295, 1.993355, 1777.322, 1902.507, 64.69476, 803.6293, 1356.426, 71.4249
341.3, 237.895, 452.5991, 515.6145, 105.9723, 407.1364, 1132.499, 4433.465, 2051.329, 430.0605, 397.7957, 334.2599, 113.4307, 1338.04, 222.9669, 375.3866, 470.0537, 935.3848, 83.80717, 3548.941, 221.0097, 645.981, 669.2283, 16.85278, 449.0794, 5037.343, 562.6409, 511.0236, 716.5543, 1774.863, 535.9429, 1.906592, 1804.238, 1899.058, 62.01268, 765.5991, 1316.178, 68.11393
