 , C000, C001, C003, C004, C005, C007, C009, C010, C011, C013, C016, C017, C018, C019, C020, C021, C022, C024, C025, C026, C027, C030, C032, C033, C034, C036, C037, C038, C040, C042, C043, C049, C051, C052, C054, C055, C058, C059, C070, C072, C075, C113
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
87, 55.00191, 58.94549, 586.0574, 273.5038, 142.8783, 43.359, 666.0576, 35.77802, 163.7977, 674.0624, 661.3362, 501.2128, 2502.525, 250.5861, 111.1505, 161.8707, 825.8433, 762.6828, 1053.25, 5.052241, 409.0653, 267.8209, 1463.901, 473.1576, 1488.104, 133.9212, 344.7241, 1126.488, 586.7109, 338.3113, 436.9451, 51.78764, 17.50742, 708.8793, 836.8276, 1275.51, 983.5891, 1051.207, 152.9995, 552.7542, 469.6932, 1217.711
87.09999999999999, 52.54586, 56.38761, 558.6655, 283.7336, 136.4599, 41.48877, 634.1695, 34.04097, 156.402, 655.7097, 631.2508, 477.5309, 2512.886, 239.0229, 106.0254, 155.178, 831.1686, 726.6679, 1053.306, 4.839201, 456.541, 255.3786, 1400.441, 453.4604, 1557.786, 127.6545, 330.1332, 1153.646, 558.0586, 322.5633, 486.6312, 49.23387, 16.75341, 726.095, 801.9464, 1220.674, 943.4899, 1031.719, 146.1158, 526.5182, 577.416, 1194.824
87.2, 50.19949, 53.94073, 565.3995, 352.8884, 130.3298, 39.6992, 603.808, 32.38825, 180.371, 623.139, 688.5959, 500.9236, 2399.391, 227.9934, 187.3231, 148.762, 792.5024, 692.3536, 1091.801, 4.635145, 437.1613, 243.5145, 1401.247, 434.5832, 1493.944, 121.681, 316.1599, 1144.411, 530.8055, 307.5482, 464.5276, 46.80603, 61.10035, 695.8604, 849.3325, 1194.027, 957.726, 987.7385, 139.5418, 501.5276, 692.1769, 1235.887
87.3, 47.9579, 51.60003, 575.1852, 349.183, 124.4751, 37.98682, 626.2768, 30.81578, 172.2271, 631.9619, 657.2704, 477.2553, 2335.045, 217.4728, 235.3234, 142.6113, 755.635, 659.6597, 1038.474, 4.439693, 468.2162, 232.2015, 1411.014, 416.4918, 1543.601, 115.9871, 302.778, 1095.988, 504.8834, 400.0862, 443.428, 44.49792, 58.9426, 666.8846, 951.0897, 1142.695, 918.6812, 945.6331, 133.2636, 477.7231, 660.4747, 1234.053
87.40000000000001, 45.81639, 49.3609, 548.3015, 332.9823, 118.8834, 36.34831, 654.0228, 29.31965, 167.7827, 677.2903, 627.37, 454.7054, 2368.311, 207.4377, 224.4727, 136.7149, 764.2684, 628.5097, 987.752, 4.252483, 448.3408, 221.414, 1497.258, 399.1536, 1523.865, 110.5596, 289.9625, 1065.241, 480.2271, 398.3987, 423.2867, 42.30363, 56.40406, 639.1155, 911.4458, 1154.763, 1086.837, 990.3027, 127.2679, 455.0485, 630.2245, 1237.465
87.5, 43.77052, 47.21894, 522.6744, 340.6851, 113.5429, 34.78047, 622.7108, 27.89615, 191.7469, 666.4915, 647.6675, 433.2209, 2381.802, 197.8656, 243.4925, 131.0623, 801.614, 598.8306, 966.03, 4.073168, 429.3091, 211.1277, 1438.584, 439.4308, 1461.414, 105.3861, 277.6894, 1079.473, 456.775, 379.8536, 404.0604, 40.21754, 53.97484, 612.5026, 936.7573, 1105.119, 1058.17, 948.088, 121.5419, 483.9061, 601.3599, 1185.892
87.59999999999999, 41.816, 45.16993, 641.2302, 324.8786, 108.4423, 33.28026, 592.8979, 26.54177, 206.3935, 633.3853, 618.204, 453.9802, 2368.663, 188.7352, 232.2652, 125.6434, 882.4641, 660.738, 1019.556, 3.901413, 411.0854, 201.3193, 1503.111, 470.189, 1401.522, 100.4547, 305.252, 1106.902, 434.4681, 362.1718, 385.7073, 38.23432, 51.65025, 766.3692, 897.7108, 1197.517, 1104.756, 944.4979, 116.0736, 545.5813, 673.3978, 1290.332
87.7, 39.94876, 43.20983, 658.6918, 309.8055, 103.5709, 31.84476, 564.5124, 25.25315, 222.8775, 763.7482, 590.0807, 432.53, 2367.936, 180.0262, 221.5555, 132.8522, 841.4116, 629.537, 969.7574, 3.736901, 393.6352, 191.9666, 1528.514, 470.5666, 1577.515, 95.75405, 292.3318, 1060.067, 413.2507, 345.3131, 368.1878, 36.3489, 49.42577, 969.9709, 884.2941, 1146.035, 1084.017, 964.8696, 110.8513, 519.6859, 642.5557, 1268.422
87.8, 38.1649, 41.33479, 627.9052, 295.4318, 98.91823, 30.47118, 537.4858, 24.02709, 248.2412, 725.811, 598.1292, 465.4275, 2408.724, 217.1653, 252.8738, 185.2233, 802.2689, 599.8094, 922.3913, 3.579326, 376.9257, 183.0484, 1531.211, 450.9773, 1512.865, 91.27335, 279.9584, 1015.213, 393.0694, 350.9097, 351.4641, 34.55645, 47.2971, 963.16, 847.4344, 1178.392, 1039.824, 923.739, 105.8639, 495.0195, 613.1263, 1307.639
87.90000000000001, 36.46069, 39.54111, 679.4172, 318.8102, 94.47461, 29.15684, 511.7532, 22.86056, 237.0328, 689.7582, 570.9192, 468.5222, 2315.216, 207.1444, 241.2139, 207.1039, 764.9471, 595.1723, 877.3387, 3.428395, 360.9255, 174.5444, 1464.833, 470.9455, 1450.864, 211.353, 323.872, 972.2571, 373.8736, 355.5998, 335.5, 32.85239, 45.26011, 1004.13, 866.7779, 1196.843, 997.4324, 919.8644, 167.6519, 706.8121, 695.3453, 1253.141
88, 34.83258, 37.82526, 678.228, 304.0186, 90.23061, 27.8992, 548.4232, 21.75066, 233.1805, 685.5088, 544.947, 565.2801, 2282.131, 197.5859, 230.0916, 198.541, 789.1531, 599.6593, 1006.381, 3.283829, 345.6046, 166.4356, 1428.922, 533.9277, 1451.258, 275.8218, 310.1637, 931.1188, 355.6153, 369.6994, 320.261, 31.23236, 43.31084, 999.2653, 876.2573, 1145.39, 1054.165, 1013.492, 160.109, 673.264, 720.3487, 1200.914
88.09999999999999, 33.27718, 36.18388, 646.5282, 289.9133, 86.17725, 26.6958, 522.1669, 20.69465, 222.6521, 768.5322, 520.1564, 538.571, 2247.314, 188.4684, 250.7254, 190.3322, 752.4415, 571.3426, 1080.668, 3.145359, 330.934, 158.7034, 1457.859, 511.7007, 1490.882, 262.915, 297.0356, 891.7212, 338.2487, 352.4903, 305.7143, 29.69222, 41.44553, 957.6558, 839.7326, 1275.054, 1011.189, 970.2892, 152.9054, 641.3083, 687.3563, 1218.938
88.2, 31.79122, 34.61372, 655.876, 276.4625, 82.30598, 25.54432, 497.1676, 19.68991, 212.5991, 730.3574, 557.7504, 513.124, 2221.964, 179.7717, 265.7445, 182.4627, 783.1536, 544.363, 1027.885, 3.012727, 316.8861, 151.3305, 1411.361, 509.8092, 1483.36, 250.6122, 284.4632, 853.9905, 504.126, 336.0822, 364.9976, 28.22803, 39.66055, 917.7789, 804.7303, 1280.773, 969.9647, 1020.821, 146.026, 610.8693, 674.2059, 1206.036
88.3, 30.37163, 33.11169, 625.2209, 263.6357, 78.60862, 24.44249, 473.3653, 18.73394, 224.0338, 709.3653, 580.5703, 488.8793, 2380.531, 202.9099, 309.25, 174.9186, 819.4062, 518.6575, 977.6797, 2.885689, 303.4346, 144.3001, 1478.971, 488.5862, 1536.433, 238.8851, 272.4229, 873.7707, 479.5067, 320.4379, 388.5073, 26.83604, 44.93922, 1075.913, 771.187, 1249.64, 930.4211, 1057.158, 177.627, 581.875, 643.3268, 1182.584
88.40000000000001, 29.01542, 31.67484, 595.9986, 389.2201, 75.07735, 23.3882, 450.7025, 17.8244, 213.9184, 674.1294, 554.1591, 465.7802, 2273.015, 193.5467, 294.9906, 167.6864, 793.0259, 494.1658, 971.5836, 2.764007, 365.248, 137.5963, 1485.764, 468.2468, 1473.467, 227.7068, 260.8923, 836.7996, 456.0898, 394.0767, 370.8607, 25.5127, 69.07674, 1031.112, 739.0419, 1195.917, 1000.805, 1012.094, 200.9694, 554.2569, 613.8621, 1264.982
88.5, 27.71977, 30.30035, 568.1422, 423.1822, 71.70471, 64.00214, 429.1247, 16.95901, 204.2598, 640.6437, 651.1425, 443.7724, 2209.28, 201.7039, 281.3887, 160.7533, 756.1341, 539.3458, 1017.789, 2.647456, 349.7436, 131.204, 1473.792, 516.8845, 1517.432, 217.0515, 249.8497, 880.906, 433.8164, 375.7328, 375.015, 24.25461, 66.10174, 1044.828, 791.1535, 1144.503, 960.0045, 968.95, 191.9275, 527.9496, 616.8259, 1328.983
88.59999999999999, 26.48198, 28.9855, 631.9086, 403.5482, 68.48358, 61.24149, 440.6053, 16.13563, 231.6278, 621.7886, 676.2955, 422.8045, 2214.904, 295.0212, 268.414, 154.1068, 788.5695, 513.8772, 1137.48, 2.53582, 374.3092, 199.9661, 1434.232, 495.367, 1489.683, 326.0876, 283.1899, 917.3879, 412.6307, 358.2428, 401.3424, 23.05856, 63.25486, 1041.316, 758.1761, 1134.75, 951.2073, 1044.418, 183.2924, 502.8911, 657.9148, 1273.596
88.7, 25.29946, 27.72771, 636.7307, 384.8251, 65.40715, 58.59992, 419.5109, 15.35224, 376.8903, 643.1571, 734.6722, 402.8274, 2268.735, 281.4077, 256.0375, 199.2477, 751.885, 489.6112, 1279.494, 2.428891, 373.8253, 282.1591, 1518.319, 474.7452, 1453.339, 310.8287, 271.2035, 1066.117, 392.4797, 341.567, 383.1127, 21.92149, 60.5306, 1022.966, 792.5276, 1203.92, 969.9922, 1055.452, 175.0458, 479.0219, 681.8389, 1220.517
88.8, 24.16974, 26.52449, 713.2437, 366.9708, 62.46892, 56.07228, 399.4264, 14.60687, 359.8732, 620.4957, 701.2506, 383.7941, 2219.492, 268.4223, 244.2317, 191.0096, 716.9071, 466.4911, 1217, 2.326472, 419.2907, 269.0508, 1473.549, 454.9819, 1393.778, 349.3142, 367.2196, 1048.236, 424.2214, 325.6674, 365.7111, 20.84049, 57.92367, 1069.527, 759.493, 1197.336, 964.7149, 1010.46, 167.1702, 456.2856, 650.6102, 1246.133
88.90000000000001, 23.09047, 25.37349, 679.9072, 349.9448, 59.66268, 53.65368, 398.8962, 13.8977, 389.2446, 620.9073, 773.5848, 365.6601, 2184.015, 256.0361, 232.9703, 183.1121, 783.6418, 444.4627, 1157.557, 2.22837, 401.4922, 256.5514, 1471.112, 436.0414, 1424.654, 489.4409, 351.6765, 1021.606, 403.5044, 310.5079, 409.0506, 19.81279, 55.42901, 1024.992, 727.8353, 1230.496, 938.5956, 1129.941, 159.649, 434.6285, 620.8119, 1194.199
89, 22.05939, 24.27244, 648.1289, 333.7087, 56.9825, 51.33939, 395.7641, 13.22295, 379.6191, 615.0297, 738.3931, 401.1836, 2142.965, 244.2215, 222.2281, 175.5412, 747.1865, 423.4746, 1185.195, 2.134406, 384.4492, 244.6328, 1440.27, 417.8893, 1412.231, 466.5381, 336.7914, 1023.329, 473.415, 296.0541, 390.4709, 18.83578, 53.04179, 982.3114, 777.088, 1193.785, 964.0051, 1081.774, 152.4661, 413.9993, 592.3783, 1241.508
89.09999999999999, 21.07436, 23.21916, 617.8359, 318.2259, 54.42273, 49.12494, 407.4946, 12.58097, 419.528, 584.4797, 743.1349, 489.1193, 2132.383, 257.7836, 211.9813, 168.2832, 745.2416, 470.4293, 1127.307, 2.044404, 368.1296, 233.2678, 1508.094, 444.8998, 1387.117, 444.707, 322.5362, 1075.367, 450.2956, 282.273, 372.735, 17.90694, 50.75739, 968.2609, 765.7597, 1258.89, 935.8875, 1035.66, 145.6064, 394.3493, 610.4171, 1189.766
89.2, 20.13331, 22.21159, 627.7899, 303.4615, 51.97794, 47.00599, 446.9056, 11.97015, 429.1245, 555.4472, 709.3284, 532.47, 2178.638, 315.1541, 300.9543, 161.3254, 762.1697, 448.215, 1171.388, 1.958197, 352.5029, 222.4308, 1462.607, 452.8742, 1400.462, 560.0666, 308.8844, 1029.866, 428.3051, 269.1335, 355.8048, 17.02391, 48.57137, 927.9424, 789.6467, 1204.77, 966.0341, 991.5119, 139.0554, 375.6319, 618.1048, 1271.336
89.3, 19.23428, 200.7253, 598.4475, 289.382, 49.64298, 44.97845, 454.5901, 11.38899, 409.7491, 527.8568, 713.0389, 775.1815, 2208.975, 300.6116, 287.0774, 154.6553, 750.7339, 551.293, 1124.285, 1.875625, 371.7538, 333.8921, 1500.669, 434.0214, 1474.544, 533.8589, 295.8105, 986.2903, 407.3886, 256.6056, 339.6435, 16.18442, 46.47949, 993.4431, 756.7321, 1248.991, 994.3278, 949.2456, 132.7991, 357.8029, 675.1367, 1218.351
89.40000000000001, 93.58768, 192.015, 570.4766, 275.9559, 47.41291, 43.03836, 432.8262, 10.83605, 391.2484, 629.9781, 680.6015, 770.2126, 2155.22, 286.7401, 273.8404, 199.3329, 761.9896, 525.2602, 1198.702, 1.796535, 392.7015, 318.3804, 1480.458, 592.1823, 1528.122, 653.8161, 283.2899, 944.5583, 428.9877, 244.6609, 324.2163, 15.38633, 44.47771, 1003.337, 793.7682, 1211.302, 982.5182, 984.1827, 194.4684, 340.8202, 644.215, 1191.558
89.5, 288.3688, 323.0032, 575.6356, 263.1526, 45.28302, 54.10781, 523.2432, 10.30995, 474.7265, 641.5569, 649.6397, 733.8207, 2221.575, 301.8641, 291.0002, 191.0913, 726.5416, 548.8297, 1260.667, 1.72078, 376.0316, 303.5894, 1617.327, 567.5302, 1558.064, 623.2216, 271.2993, 1060.574, 408.0379, 416.1496, 309.4899, 14.6276, 42.56214, 961.5578, 895.992, 1265.408, 1076.176, 1030.317, 185.7189, 324.6435, 614.7096, 1175.963
89.59999999999999, 313.7496, 308.9868, 737.5934, 250.9433, 43.24881, 51.77394, 509.8067, 9.809394, 453.292, 609.6892, 620.0864, 699.1483, 2197.049, 287.9348, 277.5823, 226.2117, 692.7426, 522.9132, 1267.891, 1.648219, 360.0694, 289.4854, 1572.251, 543.9043, 1623.192, 675.6085, 259.8162, 1015.699, 528.9446, 571.5635, 295.4323, 13.90628, 55.17859, 921.5184, 939.4266, 1370.435, 1111.135, 1166.658, 187.066, 309.2346, 624.2998, 1193.598
89.7, 299.7395, 322.0779, 730.2602, 382.1814, 41.30598, 102.4674, 504.2266, 9.33314, 432.8253, 579.4045, 591.8776, 666.1141, 2126.097, 274.6483, 409.9001, 216.8587, 740.3369, 532.7488, 1205.963, 1.578718, 344.7848, 276.0367, 1581.252, 590.1415, 1676.442, 690.5082, 248.8191, 972.7222, 503.1133, 544.9578, 282.0133, 13.22053, 52.80216, 883.1463, 928.1677, 1424.62, 1077.416, 1192.789, 178.6496, 294.5572, 666.6138, 1246.145
89.8, 286.355, 308.1017, 844.8309, 441.5343, 39.45042, 168.3027, 480.0862, 8.880009, 413.2827, 550.6241, 564.952, 634.6407, 2079.511, 285.5326, 390.9998, 227.3864, 713.5584, 563.0948, 1147.06, 1.512148, 330.149, 263.2128, 1525.349, 565.5744, 1625.486, 658.1967, 238.2875, 1010.442, 478.5435, 519.5906, 269.2038, 12.56859, 50.52807, 846.372, 957.8464, 1422.875, 1043.563, 1169.567, 390.5777, 280.5763, 651.1625, 1256.943
89.90000000000001, 283.4999, 294.7319, 805.3442, 440.7502, 37.67823, 161.0432, 457.1017, 8.448877, 394.6225, 523.2733, 595.038, 691.3647, 2032.577, 418.0304, 372.9709, 217.9849, 771.2444, 536.5047, 1091.033, 1.448385, 316.1345, 250.9847, 1459.225, 613.2607, 1783.959, 658.5342, 228.2017, 1110.204, 455.1736, 495.4041, 256.9761, 11.94881, 48.35192, 899.4152, 917.9208, 1379.539, 1021.503, 1178.421, 373.0051, 267.2591, 621.3388, 1273.287
90, 314.2101, 281.9424, 778.9107, 574.3927, 35.98564, 154.0968, 454.277, 8.038678, 376.8048, 497.281, 567.9686, 658.6983, 1994.037, 398.7407, 355.7734, 208.9721, 735.3658, 511.1702, 1037.744, 1.38731, 359.8693, 239.3246, 1464.216, 623.5829, 1732.112, 627.7189, 218.5428, 1214.834, 432.945, 472.3436, 245.3038, 11.35958, 46.2695, 861.9635, 879.6594, 1354.965, 1029.17, 1153.871, 356.223, 254.5739, 592.8811, 1220.221
90.09999999999999, 300.1794, 269.7078, 770.0545, 547.7431, 34.36908, 147.45, 469.7953, 7.648394, 359.7916, 472.5799, 572.2938, 677.8005, 2020.677, 380.3411, 339.3688, 200.332, 765.8631, 576.9644, 1045.533, 1.328811, 344.5932, 228.2063, 1420.313, 597.6237, 1692.151, 651.466, 209.2926, 1193.824, 411.8019, 450.3564, 234.1617, 10.79942, 44.27676, 826.0712, 842.9929, 1348.567, 987.213, 1104.684, 340.196, 242.4908, 652.4457, 1169.367
90.2, 286.7752, 279.0799, 734.0628, 604.1191, 32.82515, 141.09, 447.3034, 7.277059, 343.5465, 449.1057, 603.7385, 753.347, 2038.336, 362.7905, 323.7207, 192.0491, 750.0815, 549.7193, 1077.695, 1.272779, 329.9655, 217.6044, 1412.776, 572.7451, 1622.802, 775.2698, 342.2378, 1329.142, 391.6913, 429.3928, 223.5257, 10.26687, 42.36985, 939.6257, 807.8547, 1389.479, 946.9662, 1071.418, 324.8901, 230.9812, 622.5633, 1199.748
90.3, 380.9291, 266.9695, 699.7533, 576.0903, 31.35057, 135.0042, 492.9761, 6.923752, 328.035, 501.1731, 616.9675, 717.752, 2010.518, 346.0498, 308.794, 184.1086, 825.1581, 523.7608, 1025.057, 1.219109, 315.9588, 207.4951, 1409.032, 621.7803, 1647.814, 738.992, 327.7521, 1272.903, 446.8592, 409.405, 213.3728, 9.760589, 40.54506, 945.5376, 774.1812, 1399.133, 1033.528, 1066.71, 310.2728, 220.018, 731.8956, 1229.578
90.40000000000001, 392.2797, 321.4525, 667.0474, 549.362, 29.94224, 129.181, 469.3745, 6.587598, 313.2238, 476.2786, 588.9005, 723.3111, 2046.456, 330.0815, 341.3718, 194.8127, 786.7715, 499.0281, 974.9898, 1.167703, 302.5466, 197.8555, 1423.807, 595.896, 1701.363, 768.2501, 313.8795, 1219.044, 425.0366, 390.3476, 203.681, 9.279272, 38.79887, 906.1653, 741.9112, 1338.983, 991.3934, 1125.146, 296.3132, 209.575, 753.8857, 1178.334
90.5, 374.7629, 322.6577, 635.8702, 523.8738, 28.59717, 123.6089, 537.5123, 6.267765, 299.0814, 452.6207, 679.4693, 736.2857, 1954.028, 314.8502, 341.561, 186.758, 810.0621, 475.4633, 927.3682, 1.118464, 289.7038, 188.6637, 1431.756, 571.0893, 1717.614, 732.3008, 300.5942, 1167.463, 404.2797, 372.1773, 262.4511, 8.82169, 37.12788, 980.4789, 710.9864, 1418.949, 950.9761, 1124.536, 282.9816, 199.6278, 739.3683, 1249.008
90.59999999999999, 358.0283, 308.6564, 606.1501, 530.8373, 27.31252, 118.2772, 511.7784, 5.96346, 293.873, 430.1379, 732.1671, 757.8743, 1995.411, 300.3216, 325.8118, 179.0363, 772.3778, 453.0113, 1055.526, 1.071301, 277.4061, 179.8989, 1369.689, 586.1007, 1664.34, 772.1607, 287.8711, 1229.852, 478.4402, 354.8528, 250.5301, 8.386672, 35.52885, 939.6516, 724.2923, 1357.947, 988.2693, 1076.599, 270.2498, 190.1526, 705.5048, 1196.954
90.7, 342.041, 328.3037, 671.8898, 506.2085, 26.08558, 113.1755, 487.2766, 5.673929, 280.6043, 451.5641, 698.8595, 743.7761, 1979.83, 286.4635, 310.7887, 171.6339, 771.9312, 431.6195, 1014.517, 1.026127, 265.6305, 171.5413, 1380.417, 561.7018, 1596.131, 864.7081, 311.8447, 1198.552, 455.0753, 338.3347, 292.407, 7.973106, 33.99869, 900.5244, 840.5928, 1368.583, 1038.015, 1104.454, 258.0909, 181.1273, 673.1922, 1187.335
90.8, 326.7676, 352.0203, 640.4863, 529.2828, 24.91376, 108.2938, 463.9477, 5.398456, 267.9347, 532.56, 667.0671, 868.8255, 1978.376, 273.2448, 313.9931, 164.5375, 736.0207, 475.1489, 980.9705, 0.9828582, 254.3547, 163.572, 1370.728, 538.3185, 1681.97, 824.2451, 343.3324, 1248.263, 432.8515, 322.5856, 279.1254, 7.579934, 32.53444, 863.0265, 805.5546, 1318.537, 995.6972, 1119.702, 246.479, 172.5302, 642.3596, 1137.851
90.90000000000001, 312.1762, 346.0747, 683.7018, 536.3678, 23.79458, 103.6227, 441.7358, 5.136356, 327.8881, 506.1064, 636.7211, 978.5661, 1893.073, 260.6361, 318.4981, 157.7346, 701.7808, 498.52, 933.0568, 0.9414137, 243.5576, 155.9729, 1381.766, 515.9088, 1613.039, 800.7212, 328.8004, 1237.116, 557.8668, 407.3828, 266.4471, 7.20615, 31.13324, 827.09, 771.977, 1422.411, 967.8908, 1071.971, 235.3896, 164.3413, 612.9391, 1155.086
91, 298.2364, 356.4561, 663.9177, 527.9161, 22.72567, 99.15303, 420.5872, 4.886982, 313.0835, 480.9669, 607.7555, 991.2601, 1904.574, 248.6093, 352.7879, 151.2129, 694.7689, 474.9792, 924.7764, 0.9017168, 233.2188, 148.7268, 1348.682, 494.4319, 1677.13, 792.7318, 451.1617, 1232.614, 530.623, 388.4195, 254.3446, 6.850798, 29.79239, 792.6498, 739.799, 1382.518, 956.0627, 1026.275, 224.799, 156.541, 614.0626, 1134.007
91.09999999999999, 284.919, 340.9881, 632.8868, 531.9144, 21.70479, 94.87619, 400.4512, 4.649715, 298.9474, 457.0761, 580.1076, 997.7865, 1913.944, 237.1374, 336.521, 160.0889, 676.5854, 452.55, 879.6074, 0.8636938, 354.214, 141.8174, 1445.566, 527.7968, 1608.397, 755.6368, 432.0657, 1223.726, 504.7098, 413.8531, 310.7357, 6.512969, 28.50929, 759.6438, 708.9622, 1508.37, 951.0057, 1067.93, 214.685, 149.1109, 585.9382, 1198.451
91.2, 272.1963, 326.1913, 677.7032, 553.9816, 20.72976, 90.78383, 463.1763, 4.423968, 285.4496, 526.9238, 626.7532, 950.6419, 1879.508, 226.1948, 321.0042, 153.4699, 645.1104, 431.18, 924.6916, 0.8272742, 377.6408, 135.2289, 1382.901, 505.825, 1657.433, 740.9678, 413.778, 1263.93, 480.062, 454.764, 296.6215, 6.1918, 27.28145, 728.0121, 679.4107, 1514.358, 912.235, 1136.383, 205.026, 142.0335, 699.3632, 1148.504
91.3, 260.0417, 312.0365, 678.6443, 528.2791, 19.79853, 86.86798, 461.0492, 4.209181, 272.5612, 500.7502, 598.241, 992.2252, 1998.495, 215.7572, 346.4272, 150.9612, 615.0997, 458.0287, 923.0699, 0.7923903, 361.6103, 128.9465, 1322.952, 484.7679, 1589.508, 706.2951, 396.2643, 1251.397, 456.618, 433.5952, 283.1485, 200.9187, 26.10649, 697.6976, 651.0911, 1449.254, 907.9836, 1087.941, 195.8016, 135.2921, 667.3319, 1223.709
91.40000000000001, 248.4298, 386.9335, 646.9251, 548.8961, 18.90914, 83.12104, 458.6191, 4.004822, 260.2547, 495.4735, 631.0767, 1102.164, 1927.494, 205.8013, 330.4536, 146.7056, 690.0865, 436.4, 930.4941, 0.7589773, 346.2602, 122.956, 1364.01, 502.8489, 1585.914, 760.7402, 379.4919, 1212.937, 434.3188, 413.4118, 270.2874, 191.0109, 24.98214, 668.6454, 623.9518, 1473.958, 1005.713, 1063.386, 186.9922, 128.8706, 661.1709, 1201.75
91.5, 237.3365, 370.143, 688.0256, 540.454, 18.0597, 79.53572, 436.6623, 3.810385, 248.5039, 525.0455, 616.0898, 1061.571, 1885.715, 196.3047, 333.2364, 161.3815, 657.9835, 465.9568, 885.0458, 0.7269733, 331.5618, 117.2439, 1304.88, 558.7874, 1603.688, 868.3998, 363.4294, 1230.604, 413.1086, 430.1635, 258.0105, 181.5918, 23.90621, 640.803, 717.2714, 1450.216, 964.7117, 1110.013, 178.5791, 122.7539, 630.8889, 1151.665
91.59999999999999, 237.5873, 354.081, 681.9136, 640.6308, 17.24842, 76.10505, 415.7567, 3.625388, 237.2836, 528.6064, 664.0428, 1116.729, 1853.253, 187.2464, 377.1918, 154.709, 705.4479, 443.9537, 841.8174, 0.6963188, 317.4873, 111.797, 1351.218, 579.0775, 1612.865, 827.764, 373.2262, 1257.55, 392.9342, 410.1398, 293.7531, 172.637, 22.87661, 614.1199, 687.3736, 1459.991, 925.3822, 1090.907, 170.5446, 116.9275, 707.5937, 1103.668
91.7, 297.2186, 338.7161, 650.0415, 687.1122, 16.47358, 72.82236, 395.852, 3.449373, 226.57, 502.3493, 633.8344, 1096.909, 1880.727, 178.606, 359.7997, 148.3125, 672.6302, 422.9896, 922.8503, 0.6669569, 304.0102, 106.6032, 1319.905, 585.6711, 1546.766, 789.0298, 357.4289, 1204.34, 373.7451, 391.0482, 303.2195, 164.1239, 21.89136, 588.5479, 658.722, 1397.225, 887.6561, 1135.266, 162.8715, 111.3776, 675.1854, 1057.671
91.8, 283.9466, 324.0179, 619.6591, 711.8876, 15.73355, 69.68126, 423.6988, 3.281903, 216.34, 591.8741, 653.1002, 1067.721, 1880.166, 170.3643, 379.457, 151.3679, 755.6168, 542.7522, 877.7754, 0.6388331, 291.1053, 101.6508, 1286.702, 629.3817, 1549.188, 752.1081, 381.8837, 1153.382, 355.493, 423.9003, 336.981, 156.0306, 20.94854, 674.3719, 631.2648, 1417.141, 851.468, 1113.489, 155.5437, 106.0912, 644.2615, 1175.066
91.90000000000001, 271.2673, 331.7002, 695.3323, 678.8588, 15.02677, 66.67564, 403.4138, 3.122564, 206.572, 600.851, 734.9166, 1040.886, 1902.072, 162.503, 361.9604, 145.1094, 720.4653, 517.1227, 878.1342, 0.6118953, 308.5841, 96.92834, 1318.821, 603.181, 1485.699, 716.9141, 418.741, 1104.58, 338.1324, 404.1681, 402.2141, 148.3364, 20.04633, 646.291, 604.952, 1356.217, 816.7552, 1126.223, 148.5455, 101.0557, 614.754, 1163.521
92, 259.1542, 375.871, 688.2596, 690.4029, 14.35173, 63.79967, 384.1, 2.970961, 197.245, 601.2641, 701.4839, 991.705, 1949.162, 155.0044, 345.2705, 139.1097, 686.949, 492.7034, 869.5792, 0.5860933, 355.67, 92.42532, 1319.828, 600.1012, 1536.879, 683.3669, 401.0172, 1116.83, 321.6195, 385.3545, 383.9449, 141.0216, 19.18298, 619.3794, 579.736, 1297.912, 783.4576, 1122.033, 141.8622, 96.25921, 586.5978, 1115.029
92.09999999999999, 247.582, 359.5605, 705.6212, 658.3709, 13.70702, 61.04776, 474.1271, 2.826718, 188.3392, 890.689, 669.5721, 1083.923, 1861.129, 147.8519, 401.0783, 157.673, 764.904, 469.4373, 827.1062, 286.3308, 340.5721, 281.1922, 1301.602, 653.069, 1674.323, 651.3896, 384.0436, 1232.648, 305.913, 479.2165, 366.5054, 134.0675, 18.3568, 593.5884, 555.571, 1504.713, 751.5175, 1074.203, 135.4796, 91.69037, 559.7313, 1068.559
92.2, 270.7116, 383.9947, 699.3813, 717.5754, 230.6459, 58.41454, 495.6845, 2.689479, 179.8354, 846.4464, 639.1121, 1119.64, 1777.071, 141.0293, 382.5847, 206.8231, 729.3204, 447.2698, 786.7077, 274.257, 326.1151, 268.1288, 1245.177, 648.7343, 1605.706, 620.9086, 367.7885, 1217.087, 290.9736, 500.3514, 372.5233, 127.4563, 17.56621, 711.2274, 532.4134, 1480.848, 720.8795, 1063.781, 129.3842, 87.33838, 534.0952, 1088.407
