 , C000, C001, C002, C003, C004, C009, C010, C011, C012, C013, C014, C015, C017, C021, C022, C025, C032, C035, C039, C040, C041, C044, C045, C049, C056, C057, C058, C059, C060, C068, C075
18.8, 167.118, 214.4129, 1122.584, 242.105, 825.2003, 447.4996, 1185.254, 454.0809, 1457.415, 752.2066, 1837.648, 655.4186, 229.0116, 717.9266, 770.2404, 1378.375, 730.8556, 945.8062, 1054.208, 808.7034, 404.6909, 36.72896, 1136.511, 230.2998, 467.4176, 880.2068, 303.8801, 828.9537, 1852.05, 1607.528, 1629.013
18.9, 160.1006, 203.3453, 1237.991, 227.3977, 828.2628, 426.4804, 1187.912, 427.6935, 1712.297, 806.5702, 1752.959, 627.0901, 218.8701, 709.8286, 876.8618, 1419.761, 726.0599, 904.3512, 1029.13, 772.3416, 387.4737, 35.19043, 1075.464, 219.0001, 443.1725, 844.2354, 291.0261, 783.7175, 1846.27, 1532.215, 1559.693
19, 153.3778, 192.849, 1182.941, 213.5839, 798.953, 406.4485, 1133.579, 402.8396, 1635.982, 770.7679, 1672.173, 699.1495, 209.1777, 678.2722, 831.1041, 1477.227, 695.7883, 866.7827, 1050.925, 737.6148, 370.9891, 33.71635, 1017.696, 208.2548, 420.1849, 809.7339, 278.7159, 740.9498, 1787.715, 1462.684, 1567.288
19.1, 146.9373, 182.8944, 1130.34, 200.6092, 774.4711, 387.3575, 1081.731, 379.43, 1583.612, 782.2968, 1625.328, 763.0563, 199.9145, 648.1188, 797.9619, 1410.187, 666.7787, 868.6693, 1005.593, 704.4493, 405.9772, 32.30402, 1032.738, 198.0367, 398.3896, 839.7802, 266.9264, 700.5159, 1790.534, 1394.156, 1669.816
19.2, 140.7673, 173.4538, 1080.078, 188.4227, 822.2381, 369.1632, 1042.001, 357.3807, 1513.032, 804.0381, 1554.277, 730.0756, 191.0615, 619.3058, 756.3215, 1386.702, 656.6611, 830.5953, 1084.218, 672.7752, 388.7054, 30.95085, 1031.948, 188.32, 377.7249, 805.4608, 255.6355, 662.2886, 1815.27, 1405.849, 1598.76
19.3, 134.8564, 164.5004, 1311.423, 265.8941, 777.2672, 351.8235, 1032.869, 336.6127, 1565.777, 870.6344, 1656.131, 698.5203, 182.6005, 591.7737, 716.854, 1572.424, 629.2829, 794.1901, 1095.529, 642.5251, 372.1683, 29.65436, 1037.01, 265.0018, 358.1322, 836.947, 244.8223, 626.1474, 1738.898, 1339.984, 1623.248
19.4, 129.1936, 156.0091, 1253.109, 257.7905, 834.9245, 335.2983, 985.6272, 317.0517, 1500.095, 831.9885, 1612.688, 668.3289, 174.5143, 697.1898, 679.4461, 1501.064, 603.0461, 759.3805, 1048.273, 613.6353, 472.9543, 28.41217, 1042.482, 251.9994, 339.5557, 802.7434, 234.4664, 591.9783, 1780.997, 1333.316, 1554.174
19.5, 123.7687, 147.9562, 1277.217, 242.1304, 789.2597, 319.5493, 940.546, 298.6273, 1916.377, 795.0579, 1538.367, 639.4424, 166.7861, 666.1953, 643.9902, 1544.825, 623.0447, 726.0966, 1003.055, 586.0443, 452.833, 27.22202, 986.4854, 239.635, 321.9427, 840.928, 224.5486, 559.674, 1732.608, 1335.081, 1488.038
19.6, 118.5715, 140.319, 1220.423, 227.4216, 746.0925, 304.54, 922.1235, 281.2736, 2142.819, 834.9025, 1467.471, 611.8044, 176.4655, 636.5787, 610.3846, 1558.995, 690.6411, 694.2716, 1028.207, 559.694, 433.5677, 26.08173, 933.4967, 227.8773, 305.2434, 866.6596, 215.0503, 529.1324, 1659.714, 1320.638, 1424.718
19.7, 113.5926, 133.0759, 1178.792, 213.6063, 737.4424, 290.2357, 892.5481, 264.9284, 2170.292, 872.2379, 1585.2, 585.3611, 168.6509, 608.2787, 578.5327, 1513.462, 661.8462, 725.9609, 994.2625, 534.5284, 415.122, 24.9892, 883.3542, 216.6964, 289.4103, 831.2418, 205.9538, 500.2575, 1759.249, 1258.765, 1498.406
19.8, 108.8227, 126.2068, 1126.375, 200.6302, 759.6602, 276.6032, 870.5579, 249.533, 2073.564, 833.5207, 1593.853, 673.1924, 161.1824, 581.2369, 548.3428, 1444.777, 634.2518, 694.1418, 979.5707, 510.4944, 541.4718, 23.94243, 931.9908, 206.0641, 274.3984, 818.1625, 256.4439, 472.9583, 1734.379, 1199.791, 1434.644
19.9, 104.2532, 119.6922, 1076.289, 332.2387, 718.1118, 263.6111, 913.5949, 235.0322, 2224.831, 796.5222, 1520.399, 644.0958, 154.0446, 555.3973, 519.7284, 1384.628, 607.8079, 663.7175, 1027.646, 487.541, 518.4354, 57.61838, 917.7555, 195.9536, 260.1652, 784.7266, 246.9617, 447.1489, 1661.41, 1143.58, 1373.595
20, 99.87549, 130.5382, 1259.912, 312.056, 678.8359, 251.2292, 871.8083, 221.3741, 2186.539, 761.1659, 1533.68, 849.4963, 147.2229, 530.7064, 492.6072, 1485.544, 582.4665, 806.9578, 1015.564, 564.812, 496.3792, 55.20482, 900.2968, 186.3391, 246.6703, 861.9144, 236.5154, 422.7478, 1957.304, 1167.575, 1501.954
20.1, 95.68163, 123.8, 1203.888, 293.0994, 641.7081, 239.4289, 831.9331, 208.5097, 2135.473, 727.379, 1614.734, 812.7794, 140.7033, 511.6388, 466.9012, 1453.594, 558.1816, 771.5887, 973.709, 539.4163, 475.2612, 52.89236, 877.0149, 177.1963, 233.8754, 853.5799, 226.5109, 399.6784, 1877.029, 1113.319, 1449.588
20.2, 91.66387, 117.4097, 1150.355, 275.2943, 606.611, 228.1829, 793.8817, 196.3929, 2166.539, 695.0919, 1573.738, 846.607, 134.4724, 571.4819, 442.5367, 1413.297, 562.7975, 758.355, 931.7079, 646.4818, 455.0417, 75.64622, 829.9064, 168.5021, 221.7442, 870.4581, 216.9296, 377.8678, 1874.838, 1061.159, 1465.331
20.3, 87.81483, 238.232, 1099.203, 258.5709, 573.4333, 217.4651, 757.5706, 184.9802, 2069.979, 834.9354, 1501.212, 940.8865, 128.5174, 546.0759, 419.4437, 1411.027, 539.3328, 838.4849, 891.5186, 621.1584, 435.6824, 90.40316, 940.4097, 160.2345, 210.2422, 834.8851, 257.5084, 357.2475, 1867.989, 1011.443, 1587.65
20.4, 92.5672, 225.9349, 1318.891, 242.8634, 542.0704, 207.2507, 722.9205, 174.2307, 2107.939, 810.0319, 1482.331, 940.2798, 122.8262, 527.8488, 397.5556, 1415.756, 516.8463, 801.7338, 873.051, 640.6608, 417.1468, 86.61628, 889.8959, 152.3726, 199.3368, 800.7658, 246.6159, 337.7524, 1850.873, 964.0562, 1658.349
20.5, 88.68022, 214.2725, 1260.245, 228.11, 661.739, 197.5161, 761.4837, 164.1059, 2251.802, 774.0759, 1670.911, 961.3185, 117.3869, 504.3825, 376.8098, 1399.798, 536.1094, 766.5936, 835.3917, 611.8547, 455.6091, 82.98804, 842.0955, 144.8964, 188.9971, 768.0409, 255.8292, 319.3211, 1861.186, 1022.02, 1636.527
20.6, 84.95646, 203.2121, 1204.206, 214.2529, 625.5463, 188.2387, 726.6545, 154.5695, 2520.632, 739.716, 1985.773, 1180.842, 112.1886, 481.9596, 424.3452, 1399.55, 513.7573, 732.9936, 820.5236, 584.3439, 496.4646, 79.51177, 796.8627, 137.787, 179.1937, 915.3474, 306.5435, 301.8957, 1995.403, 1033.578, 1702.69
20.7, 81.38906, 269.8509, 1196.387, 276.9815, 591.3331, 179.397, 693.4184, 145.5872, 2969.36, 829.6304, 1894.258, 1144.571, 217.1141, 473.2969, 408.1339, 1351.196, 492.3372, 700.8663, 829.9647, 558.0699, 475.343, 76.18113, 754.0595, 131.0264, 169.8988, 877.9398, 293.5769, 285.4212, 2003.604, 985.1545, 1732.023
20.8, 77.97147, 255.9217, 1171.603, 260.1555, 581.2939, 170.9707, 665.7757, 137.1269, 3162.999, 792.8046, 1806.961, 1095.1, 299.0846, 561.8192, 403.8855, 1372.169, 471.8101, 670.1472, 891.9412, 686.3469, 455.1201, 72.99, 713.5555, 124.5976, 161.0861, 843.4634, 281.1588, 269.8457, 2012.27, 1000.277, 1808.17
20.9, 74.69738, 242.7114, 1119.506, 297.2153, 549.501, 162.9402, 635.324, 129.1582, 3308.063, 757.6133, 1967.194, 1125.558, 285.84, 536.8428, 382.8094, 1318.983, 516.418, 641.0248, 853.4672, 655.4867, 435.7575, 69.93254, 675.2271, 118.4842, 152.7305, 851.4832, 269.2659, 255.1201, 1927.609, 1003.85, 1731.227
21, 82.45644, 230.1831, 1069.725, 279.1602, 519.4469, 155.2868, 696.2674, 121.6526, 3162.937, 723.9842, 1876.535, 1076.91, 273.1819, 521.2308, 436.3809, 1259.124, 494.887, 739.5359, 816.6527, 725.9431, 648.5975, 67.00316, 701.2775, 112.6707, 144.8083, 844.3843, 257.8761, 241.1982, 1846.51, 956.8193, 1734.064
21.1, 78.99402, 218.3014, 1174.286, 262.202, 491.0366, 147.993, 664.4211, 114.5832, 3250.878, 691.8477, 1790.054, 1139.287, 261.0843, 498.0588, 413.609, 1280.201, 549.4853, 707.1218, 781.4263, 693.3024, 621.0037, 64.19648, 663.6086, 107.1425, 137.297, 809.8768, 246.9681, 228.0359, 1768.824, 994.5204, 1728.154
21.2, 75.67699, 242.4814, 1122.07, 246.2738, 464.1802, 141.0417, 634.0315, 107.9246, 3120.828, 661.1378, 1771.187, 1090.045, 249.5225, 475.917, 392.0255, 1223.399, 563.5748, 758.8444, 747.7193, 662.1295, 594.5837, 61.50737, 627.9631, 101.8855, 130.1753, 878.6188, 265.6745, 215.5919, 1855.445, 947.9265, 1696.921
21.3, 72.49925, 229.9649, 1084.558, 231.3133, 521.7577, 134.4169, 605.0318, 101.6529, 2981.737, 631.791, 1689.561, 1090.258, 238.4726, 454.7595, 409.6914, 1167.878, 540.0776, 725.584, 715.4663, 632.358, 569.2877, 58.9309, 655.718, 96.88651, 123.4231, 842.7123, 254.4366, 203.827, 1781.531, 903.5155, 1624.712
21.4, 69.45494, 218.0945, 1162.768, 248.1234, 493.221, 173.1001, 577.3585, 95.74574, 3033.677, 644.3358, 1713.805, 1043.135, 227.9121, 534.5109, 388.3123, 1205.443, 517.5601, 693.7814, 790.6652, 783.2069, 545.068, 56.46236, 620.4963, 92.13275, 117.021, 808.2731, 243.6741, 192.7041, 1798.245, 861.1852, 1682.45
21.5, 66.53846, 232.9424, 1111.063, 233.0505, 466.2451, 164.9695, 606.3533, 90.1818, 2994.839, 615.7348, 1772.477, 1051.287, 217.8193, 510.7486, 368.0488, 1150.737, 528.0028, 663.3727, 756.5597, 747.9916, 521.8787, 54.09723, 587.1666, 87.61223, 110.9511, 775.2415, 233.3668, 182.1882, 1819, 820.8381, 1610.856
21.6, 63.74446, 223.0075, 1061.658, 218.8933, 440.7446, 157.2208, 578.6196, 84.9412, 2861.363, 720.0561, 1690.792, 1061.012, 208.1734, 488.0426, 407.8305, 1332.972, 505.9887, 634.2969, 745.6472, 714.3596, 499.6759, 51.83117, 555.6271, 83.31351, 105.196, 743.5596, 266.6091, 172.2462, 1744.105, 782.3813, 1542.309
21.7, 86.66437, 211.4962, 1069.735, 319.5782, 734.9016, 215.2543, 628.5358, 80.00513, 2829.283, 722.2776, 1716.69, 1015.153, 198.9547, 466.346, 439.7567, 1272.479, 484.8925, 613.4897, 830.5939, 790.7592, 478.4177, 49.66003, 578.6517, 79.22572, 99.73944, 742.888, 255.3317, 162.8467, 1742.558, 745.7262, 1514.307
21.8, 83.02525, 374.6674, 1204.612, 300.1646, 694.7073, 237.9212, 643.6686, 75.35591, 2802.036, 690.2169, 1836.256, 971.2764, 190.1441, 545.7332, 416.8086, 1362.618, 464.6758, 697.2951, 794.7661, 840.4429, 458.0639, 47.57983, 680.7206, 75.33849, 94.5659, 712.5284, 244.5313, 153.9601, 1669.245, 710.7885, 1581.56
21.9, 79.53895, 355.3277, 1151.047, 281.9304, 656.7115, 322.1797, 614.2281, 70.97687, 2840.764, 773.7802, 1913.325, 992.8839, 194.7681, 521.4719, 447.5228, 1300.779, 445.302, 666.7325, 760.4837, 821.4893, 438.576, 45.58677, 644.1559, 71.64198, 89.66072, 739.1551, 234.1878, 145.5584, 1649.56, 677.4875, 1514.26
22, 76.19904, 336.9863, 1149.746, 264.8038, 667.1031, 359.6066, 717.6154, 66.85229, 2850.187, 739.4334, 1919.374, 1080.548, 186.143, 498.2892, 449.0233, 1386.725, 578.4129, 637.5095, 773.2324, 784.5527, 419.9173, 43.6772, 609.5554, 68.12686, 85.00997, 766.2594, 250.0938, 137.6153, 1580.159, 724.9023, 1540.943
22.1, 72.99937, 319.5916, 1111.081, 248.7176, 732.0473, 426.1949, 684.7927, 62.9674, 2841.142, 706.6113, 1841.305, 1095.542, 224.2904, 476.1371, 425.5917, 1323.792, 556.2473, 609.5673, 739.8788, 749.2768, 402.0524, 41.84762, 576.8133, 64.78419, 80.60046, 734.9446, 239.515, 130.1056, 1654.11, 690.9402, 1611.593
22.2, 69.93407, 303.0949, 1104.177, 286.8305, 692.0092, 431.2892, 653.4712, 59.30826, 2951.693, 675.246, 2097.339, 1048.191, 226.5894, 454.9698, 403.3829, 1491.786, 533.0557, 659.004, 707.9641, 715.587, 384.9475, 40.09468, 545.83, 61.60555, 76.41968, 937.4131, 387.3083, 123.0057, 1608.121, 658.5692, 1543.014
22.3, 66.99747, 329.1075, 1055.078, 318.9477, 756.5015, 478.2689, 724.6889, 55.86177, 3077.614, 645.273, 2000.682, 1002.886, 282.4528, 434.7435, 382.333, 1429.729, 544.1107, 685.8916, 677.4259, 886.78, 368.5703, 38.41516, 516.5109, 58.58286, 72.45574, 899.1038, 370.9254, 116.2932, 1642.767, 651.0755, 1477.354
22.4, 64.1842, 312.1195, 1212.811, 331.4311, 749.1662, 455.8045, 703.6482, 52.61556, 3172.926, 616.6304, 1908.48, 1143.214, 277.9865, 449.2409, 362.3815, 1408.296, 521.425, 795.3054, 697.3521, 846.9077, 352.8899, 36.806, 488.7667, 55.70847, 68.69743, 862.3601, 355.2354, 109.9471, 1688.526, 620.5721, 1568.911
22.5, 64.70919, 296.0084, 1158.881, 311.2975, 762.4697, 571.5134, 671.4643, 49.55798, 3364.031, 589.2592, 2133.734, 1093.802, 265.6761, 429.2693, 415.5966, 1444.174, 614.3867, 760.447, 667.2717, 808.8282, 337.8766, 35.26424, 523.4372, 52.97512, 65.13406, 864.2991, 340.2091, 103.9472, 1617.486, 591.4979, 1558.038
22.6, 129.2182, 280.729, 1235.351, 293.7855, 720.7676, 597.9365, 640.7525, 46.67809, 3402.114, 563.103, 2129.569, 1046.526, 253.9109, 497.0853, 475.8877, 1378.634, 588.771, 768.4461, 726.3691, 865.4633, 323.502, 33.78707, 495.321, 50.37589, 61.75552, 828.9778, 336.8574, 98.27482, 1646.108, 732.9099, 1529.274
22.7, 123.7922, 266.2382, 1180.419, 312.4138, 706.7368, 606.9938, 611.4454, 43.96556, 3426.986, 538.1078, 2117.686, 1135.524, 315.5635, 562.4976, 451.0542, 1316.068, 564.2233, 803.3552, 727.7175, 826.5494, 309.7389, 32.37177, 626.5443, 47.90419, 58.55223, 795.0999, 322.6086, 265.7088, 1742.507, 698.5726, 1582.565
22.8, 118.594, 252.4955, 1127.93, 293.4355, 668.083, 578.4832, 667.1659, 41.41065, 3487.253, 514.2222, 2202.372, 1177.055, 337.5134, 567.7474, 427.5167, 1256.341, 540.6991, 771.1384, 696.3273, 789.3852, 296.5614, 31.01576, 662.0541, 45.55375, 55.51509, 762.6066, 308.9624, 251.209, 1699.892, 709.9295, 1610.918
22.9, 113.6142, 332.9424, 1195.373, 371.619, 661.763, 636.944, 647.6536, 39.00422, 3698.293, 491.3967, 2100.875, 1138.86, 322.567, 592.2133, 417.3173, 1308.403, 566.8584, 820.3237, 666.2911, 753.892, 283.9445, 29.71655, 626.4921, 43.31865, 52.63549, 861.875, 295.8934, 237.5004, 1691.855, 767.4029, 1542.368
23, 108.8434, 315.7565, 1142.219, 349.0441, 625.569, 652.8928, 754.1176, 36.73762, 3755.016, 469.5844, 2004.055, 1089.636, 308.2825, 565.8857, 395.5403, 1291.833, 543.2244, 784.3688, 740.617, 719.9947, 271.8644, 28.47176, 592.8403, 91.18826, 49.90527, 826.6526, 283.3773, 355.7145, 1710.922, 746.0699, 1623.116
23.1, 131.1645, 299.4577, 1102.933, 336.7877, 712.7249, 622.2262, 719.6254, 34.60274, 3917.029, 448.7404, 2205.363, 1042.54, 294.6305, 540.7285, 658.9454, 1497.495, 520.5756, 749.9897, 780.0493, 687.6215, 260.2982, 27.27912, 725.6948, 86.7141, 47.31665, 838.9694, 271.3906, 336.3031, 1753.105, 877.9831, 1554.047
23.2, 125.6568, 284.0002, 1053.89, 362.297, 673.7436, 593.0001, 686.7107, 32.59192, 3793.977, 488.0829, 2103.728, 1011.023, 281.5831, 644.096, 862.2598, 1632.127, 509.5006, 751.4722, 814.453, 656.7039, 249.2241, 26.13643, 686.7144, 82.45945, 44.86231, 804.6832, 321.8337, 438.6631, 1962.884, 955.2441, 1487.917
23.3, 125.0182, 269.3406, 1007.027, 340.2884, 668.7883, 565.1467, 655.3015, 30.69796, 3835.146, 466.4177, 2177.915, 1203.146, 269.1136, 615.4619, 817.2642, 1663.577, 489.8847, 718.535, 826.8749, 627.1765, 238.6211, 25.04161, 720.8267, 99.27329, 42.53528, 771.7982, 358.5508, 414.7251, 1880.301, 1068.804, 1444.01
23.4, 119.7686, 255.4377, 1086.007, 319.6167, 632.2101, 538.6016, 781.795, 28.91405, 3862.542, 445.7142, 2077.545, 1243.172, 501.0504, 588.1007, 774.6165, 1588.079, 469.4599, 752.0791, 821.6078, 705.583, 228.4692, 23.99265, 1034.024, 156.5062, 40.32895, 746.9112, 401.9921, 646.5027, 1937.012, 1092.887, 1556.724
23.5, 114.7394, 242.2525, 1163.324, 392.1526, 664.328, 513.3033, 746.0368, 27.23381, 3724.325, 425.9297, 2099.773, 1251.137, 507.3503, 688.4485, 734.1943, 1715.109, 449.8866, 768.4706, 786.1676, 673.8578, 218.7492, 22.98763, 1217.277, 345.293, 97.28278, 855.4703, 384.9881, 637.665, 2069.891, 1085.295, 1522.034
23.6, 127.2921, 229.7478, 1111.595, 368.3303, 627.9937, 489.1933, 711.9141, 25.65121, 3954.389, 407.0234, 2037.34, 1197.061, 484.8828, 657.8427, 695.8815, 1637.272, 472.1763, 734.7883, 752.2561, 656.4194, 209.4428, 22.0247, 1227.76, 347.6841, 92.23667, 851.6874, 368.7033, 626.204, 2266.532, 1420.711, 1568.101
23.7, 121.947, 217.8886, 1062.166, 345.9551, 593.6467, 466.2158, 712.9125, 24.16058, 3836.621, 388.9564, 2013.871, 1306.396, 463.4103, 719.4735, 722.8022, 1696.689, 452.4898, 754.1962, 769.3891, 737.5026, 200.5322, 21.10212, 1380.814, 330.6249, 87.4523, 816.8815, 370.3398, 592.0318, 2550.804, 1525.06, 1612.461
23.8, 116.8264, 206.6416, 1097.778, 324.9392, 561.1781, 444.3175, 680.3049, 22.75657, 3888.617, 371.6913, 1923.654, 1322.081, 442.8887, 687.4883, 685.0839, 1705.849, 433.6241, 721.1396, 750.5076, 865.9355, 192.0008, 20.21818, 1648.231, 314.4027, 82.9161, 844.7368, 354.6747, 599.7153, 2570.514, 1735.171, 1543.846
23.9, 111.9207, 195.9751, 1158.337, 372.6105, 530.4854, 423.4478, 649.1888, 21.43415, 3905.232, 355.1925, 2004.11, 1264.938, 423.2758, 823.4332, 649.3339, 1628.433, 415.5449, 689.5319, 743.9309, 827.0004, 183.8323, 19.37126, 1620.891, 354.1147, 78.6152, 810.2149, 339.6721, 566.9887, 2629.19, 1662.315, 1478.15
24, 107.2211, 185.8592, 1106.83, 387.0997, 607.7653, 411.3549, 619.4958, 20.18858, 3952.12, 339.4261, 1911.75, 1324.226, 404.5315, 786.8264, 651.9087, 1616.056, 419.9572, 659.3095, 711.8488, 789.8159, 176.0114, 18.55983, 1567.22, 399.5511, 74.53738, 821.1108, 325.3041, 536.048, 2578.877, 1584.434, 1415.25
24.1, 201.5671, 176.2655, 1057.613, 414.3329, 674.3056, 392.0335, 716.3622, 19.01539, 3834.149, 503.6912, 1884.319, 1445.149, 386.6172, 797.3824, 712.0585, 1542.715, 411.6382, 650.4138, 699.0701, 754.3033, 168.5232, 17.78238, 1570.127, 397.62, 70.6711, 933.4528, 311.5439, 631.2994, 2867.121, 1573.691, 1459.638
24.2, 193.1031, 167.167, 1142.446, 389.1632, 761.5616, 373.6196, 759.559, 17.91038, 3992.681, 481.3332, 2034.267, 1588.459, 369.4963, 786.9379, 674.9009, 1493.036, 394.4757, 621.9059, 803.3258, 821.504, 161.3535, 17.0375, 1485.788, 378.1107, 275.0173, 1078.005, 298.3658, 596.8492, 2746.494, 1499.963, 1428.437
24.3, 184.9945, 158.5381, 1091.645, 365.5225, 822.7899, 356.0706, 780.0141, 16.86958, 4035.598, 489.4822, 2144.465, 1576.895, 353.1336, 861.5081, 639.6823, 1786.669, 423.1426, 594.6476, 768.6743, 978.6519, 154.4889, 16.32382, 1497.21, 359.5586, 260.752, 1033.95, 371.9859, 761.5645, 2721.757, 1429.688, 1532.579
24.4, 177.2265, 150.3546, 1043.103, 343.3179, 816.2249, 339.3459, 814.6647, 218.8785, 3880.475, 467.7549, 2146.422, 1524.68, 337.4955, 854.0652, 675.7489, 1776.627, 405.5005, 624.1439, 735.5173, 934.6487, 147.9163, 15.64003, 1416.788, 341.9167, 247.2267, 991.6955, 356.2511, 720.0057, 2778.106, 1434.931, 1695.8
24.5, 169.7846, 142.5936, 1116.411, 408.3184, 843.2762, 363.8615, 777.4032, 390.5266, 3934.512, 539.9258, 2116.106, 1458.78, 359.2486, 816.0967, 711.6558, 1845.74, 388.5939, 637.2618, 703.7906, 892.624, 141.6234, 14.98489, 1354.185, 342.8989, 234.4029, 951.1678, 341.1819, 731.3907, 2727.337, 1367.703, 1660.441
24.6, 162.6552, 135.2332, 1066.768, 383.5141, 797.1546, 346.7708, 741.8459, 367.8325, 3999.628, 515.9594, 2026.454, 1395.729, 343.3396, 913.4308, 674.519, 1829.966, 438.5804, 617.2927, 673.4325, 852.4889, 135.5982, 14.35719, 1310.789, 343.0607, 249.832, 912.2964, 326.7501, 700.597, 2721.366, 1338.014, 1756.519
24.7, 155.8251, 128.2527, 1019.332, 360.2166, 816.3878, 363.7786, 773.6335, 346.4572, 3889.84, 547.8535, 1933.064, 1340.838, 328.1352, 872.8231, 821.3821, 1746.917, 420.2946, 618.2408, 644.3839, 860.1063, 129.8293, 13.75579, 1288.817, 326.2284, 236.873, 875.0136, 312.9288, 836.1189, 2674.416, 1275.327, 1712.055
24.8, 149.2819, 121.6325, 974.0057, 338.3343, 771.7368, 346.6918, 738.2487, 326.324, 3931.4, 573.4434, 1843.978, 1321.365, 313.6041, 834.0206, 778.5195, 1667.638, 402.7712, 662.4391, 704.6634, 821.4333, 124.3058, 13.17958, 1322.87, 310.2219, 224.5863, 1017.569, 299.692, 790.4917, 2561.897, 1233.158, 1639.201
24.9, 183.6905, 115.354, 930.6949, 317.7813, 784.3215, 330.4076, 704.4822, 486.2087, 3877.947, 547.9892, 1762.484, 1367.337, 299.7165, 847.0922, 774.9706, 1591.956, 385.9785, 668.0032, 749.0131, 1064.094, 119.0174, 12.6275, 1328.467, 295.0008, 212.9369, 1004.337, 287.0152, 747.3544, 2689.475, 1301.462, 1569.448
25, 175.9772, 109.3996, 1282.238, 355.9383, 741.4244, 314.8883, 672.2602, 457.9544, 3947.312, 523.6649, 1681.26, 1321.91, 286.4438, 1022.124, 941.8837, 1710.445, 369.8858, 687.4049, 754.2916, 1054.007, 113.9539, 12.09855, 1257.109, 280.5265, 201.8918, 963.2924, 324.7122, 706.571, 2662.519, 1240.488, 1526.053
25.1, 168.5878, 129.8916, 1240.482, 334.3159, 757.6262, 300.0979, 641.512, 462.8386, 4026.358, 500.4203, 1603.778, 1397.639, 273.759, 976.684, 1083.386, 1643.995, 437.244, 663.5452, 721.7551, 1025.22, 109.1059, 11.59176, 1189.584, 266.7624, 302.4399, 1016.222, 313.6975, 746.4145, 2611.73, 1206.976, 1660.205
25.2, 161.5086, 123.1868, 1185.322, 314.0071, 716.1891, 286.0023, 612.1702, 541.7308, 3982.309, 579.4655, 1529.868, 1337.23, 261.6359, 1001.835, 1026.851, 1613.788, 419.014, 669.8634, 690.622, 1038.67, 104.4641, 11.1062, 1302.748, 253.6737, 286.7522, 974.6917, 407.3402, 821.1446, 2573.236, 1150.429, 1614.415
25.3, 203.0177, 116.8281, 1132.614, 294.9319, 677.0184, 272.5687, 584.1703, 510.25, 3971.977, 711.2956, 1459.363, 1279.433, 250.0496, 957.2972, 1046.47, 1844.356, 401.544, 836.5864, 660.832, 991.9678, 100.0197, 10.64097, 1300.25, 241.2271, 271.8782, 934.8589, 390.11, 776.3345, 2464.974, 1096.53, 1652.87
25.4, 194.4928, 110.7977, 1083.954, 302.9505, 639.9899, 259.7661, 557.4512, 480.5986, 3907.403, 679.7224, 1392.108, 1224.133, 271.2027, 914.7393, 1111.164, 1787.136, 414.9842, 799.9186, 645.9538, 982.5361, 95.7645, 10.19523, 1282.828, 229.3913, 257.7758, 1043.683, 373.6086, 733.9698, 2361.267, 1045.157, 1593.347
25.5, 186.3259, 105.0785, 1038.845, 284.547, 604.9868, 247.5648, 531.9542, 452.6702, 3783.874, 649.5507, 1391.174, 1214.136, 259.1928, 874.0734, 1053.179, 1706.031, 397.6822, 764.8579, 618.0905, 938.3582, 91.69031, 9.768169, 1213.921, 218.1361, 244.4048, 1001.031, 357.8051, 693.9169, 2352.76, 1011.508, 1756.432
25.6, 178.5019, 99.65451, 1104.302, 267.2615, 571.898, 235.9366, 507.6234, 426.3649, 3741.01, 770.8734, 1527.035, 1161.659, 247.7147, 1037.095, 1074.618, 1652.83, 381.1016, 731.334, 591.429, 994.3739, 87.78944, 9.358993, 1244.297, 238.3208, 231.7274, 1017.074, 342.6702, 748.8181, 2322.704, 964.1187, 1703.333
25.7, 171.0064, 94.51051, 1067.24, 251.026, 540.619, 310.488, 518.2609, 401.5881, 3694.529, 736.6556, 1456.661, 1289.744, 236.7449, 990.9894, 1018.541, 1662.572, 365.2123, 739.8031, 565.9177, 1024.6, 84.05453, 8.966957, 1297.301, 226.6275, 219.7076, 975.5094, 328.1754, 707.9548, 2460.111, 918.949, 1630.85
25.8, 163.8257, 89.63204, 1019.783, 235.7768, 511.0508, 371.2488, 494.5563, 378.2512, 3636.484, 723.7621, 1544.913, 1233.999, 233.5031, 946.9337, 1033.903, 1678.129, 349.9855, 707.3773, 541.5067, 1020.971, 80.47852, 8.591343, 1227.617, 260.5789, 280.3597, 935.6432, 314.2938, 669.3215, 2356.608, 875.8957, 1575.26
25.9, 156.9465, 85.00539, 974.4365, 221.454, 483.0997, 353.8112, 471.936, 356.2704, 3510.011, 691.6355, 1583.09, 1180.663, 223.1627, 947.5988, 979.9502, 1643.672, 335.3935, 726.4909, 518.1487, 975.0651, 77.05464, 8.231462, 1224.222, 247.7935, 284.5722, 897.4062, 300.9993, 889.2874, 2285.051, 834.8594, 1651.46
26, 178.0613, 80.61756, 987.3499, 208.0012, 456.6773, 511.5215, 450.3503, 404.5695, 3445.588, 660.935, 1531.377, 1257.719, 220.6567, 905.472, 1012.418, 1639.126, 321.4099, 694.6486, 495.7983, 1056.954, 73.77644, 7.886657, 1158.464, 235.6355, 271.9288, 862.623, 308.4376, 1003.002, 2188.914, 795.7457, 1625.94
26.1, 170.5844, 76.45622, 961.2737, 195.3656, 431.7001, 487.4951, 429.752, 458.9189, 3438.059, 631.5972, 1460.803, 1203.358, 210.8852, 994.5075, 959.5864, 1676.4, 308.0093, 664.202, 505.4775, 1262.706, 70.6377, 7.556295, 1096.237, 224.074, 274.7283, 827.3702, 295.3909, 948.2678, 2214.832, 758.4644, 1598.153
