 , C000, C001, C002, C003, C004, C005, C006, C007, C008, C009, C010, C011, C012, C013, C014, C015, C016, C017, C018, C019, C020, C037, C038, C043, C044, C048, C053, C054, C057, C058, C059, C060, C062, C064, C069, C073, C077, C082, C084, C092, C096, C099
155.3, 158.8997, 1224.662, 190.2814, 598.7091, 0.5947649, 57.1216, 8.752506, 395.7201, 1.245371, 23.9148, 55.28028, 603.5103, 589.2487, 72.50446, 259.8667, 93.20892, 79.28676, 1559.71, 71.59038, 34.09084, 138.0762, 30.27236, 5569.03, 208.6283, 68.04159, 216.9014, 914.8688, 2409.643, 6021.418, 0.1780145, 381.4037, 335.5999, 77.69587, 30.47152, 1589.662, 1400.028, 449.2512, 68.04745, 23.07407, 551.052, 96.01719, 23.2062
155.4, 149.6728, 1233.626, 198.105, 568.4844, 0.5642142, 54.35374, 8.271121, 371.1478, 1.171643, 22.84625, 52.37584, 567.1769, 557.7349, 68.90923, 247.2547, 87.11271, 75.63828, 1481.877, 67.54454, 32.50457, 130.0614, 261.2289, 5725.104, 197.9458, 64.56155, 204.7693, 964.7258, 2401.029, 6093.001, 0.1663663, 436.8236, 373.1938, 73.20274, 28.94076, 1520.433, 1330.423, 427.2479, 64.78439, 21.81256, 525.2874, 91.75146, 22.01993
155.5, 140.9818, 1166.706, 366.2732, 657.2207, 0.5352328, 51.72, 7.816212, 348.1013, 1.10228, 21.82545, 49.62401, 570.1577, 527.9064, 65.49227, 276.8646, 81.41521, 72.1577, 1517.185, 63.72735, 30.99212, 122.5119, 248.6823, 5489.189, 187.8103, 61.25949, 193.3158, 921.1315, 2340.971, 6106.934, 0.1554803, 447.3587, 354.7164, 68.96944, 27.48689, 1454.219, 1330.948, 406.3223, 61.67779, 20.62001, 500.7273, 87.67524, 20.89431
155.6, 132.7953, 1120.787, 346.8689, 704.7545, 0.5077401, 49.21387, 7.386323, 326.4859, 1.037023, 20.85026, 156.769, 535.8322, 499.6733, 62.24475, 405.9742, 76.09035, 183.1702, 1475.635, 60.12588, 29.55004, 115.4006, 581.7585, 5316.712, 178.1937, 58.12632, 182.5029, 879.5072, 2330.066, 5971.913, 0.1453067, 423.9758, 337.1539, 64.98096, 26.10607, 1514.481, 1297.822, 386.4215, 58.72017, 19.49266, 477.3156, 83.78011, 19.82623
155.7, 125.0843, 1059.988, 328.4927, 669.1762, 0.4816595, 46.82919, 6.980078, 306.2126, 0.9756295, 19.91864, 180.8085, 503.5732, 472.9501, 59.15826, 386.2713, 71.11375, 253.7165, 1481.038, 56.72794, 28.17506, 108.702, 553.8171, 5195.674, 169.0696, 55.1534, 172.2948, 839.7638, 2392.924, 6071.549, 0.1357987, 401.8151, 359.4671, 61.22313, 24.79461, 1466.747, 1233.298, 367.4955, 55.90437, 18.42695, 454.9985, 80.05804, 18.81274
155.8, 117.821, 1014.818, 311.09, 723.3167, 0.4569186, 44.56005, 6.596176, 287.1983, 0.9178706, 19.02864, 214.9634, 473.2563, 447.6561, 56.22483, 367.5247, 66.46265, 249.5556, 1393.224, 53.52203, 26.86406, 102.3923, 527.2178, 5095.392, 160.4126, 52.33253, 162.6577, 801.8163, 2439.37, 5992.445, 0.1269129, 469.7401, 341.6693, 57.68261, 23.54903, 1499.975, 1235.07, 349.4964, 53.22359, 17.4195, 433.7249, 76.50132, 17.85106
155.9, 110.9794, 959.7676, 294.6092, 824.8162, 0.4334486, 42.40087, 6.233389, 269.3647, 0.8635311, 18.17842, 203.6692, 444.7646, 423.7148, 53.43685, 427.2589, 62.11574, 296.1147, 1310.617, 50.4973, 25.61406, 96.44883, 501.8959, 4985.198, 206.7951, 49.65594, 153.5597, 805.363, 2321.773, 6102.62, 0.1186085, 445.1873, 379.7618, 54.34684, 22.36602, 1434.652, 1295.934, 332.3788, 50.67137, 16.46713, 559.3582, 73.10262, 166.4969
156, 104.5352, 1036.259, 420.7047, 802.0845, 0.411184, 40.34631, 5.890555, 252.6384, 0.8124085, 17.36618, 192.9684, 417.9882, 401.054, 50.78711, 406.523, 58.05313, 282.4887, 1267.09, 47.64351, 24.42222, 318.3946, 590.3067, 4829.745, 196.2065, 47.11625, 144.9705, 945.7792, 2311.255, 6167.875, 0.1108475, 421.9178, 360.9592, 51.20398, 21.24244, 1372.174, 1406.578, 316.0996, 48.24154, 15.56684, 539.5069, 69.8549, 157.9858
156.1, 98.46511, 980.0457, 398.4168, 761.5927, 0.3900632, 38.3913, 5.566576, 270.3581, 0.7643125, 16.59023, 182.8298, 392.8239, 379.6051, 48.26877, 435.9141, 54.25624, 310.919, 1272.72, 44.951, 23.28584, 299.9131, 579.6689, 4978.537, 186.16, 44.70644, 136.8618, 1004.423, 2237.728, 6027.197, 0.1035943, 399.8647, 343.0876, 48.24286, 187.0719, 1464.659, 1336.647, 419.3725, 45.92822, 14.71576, 514.282, 66.75148, 149.9099
156.2, 92.74752, 926.8816, 446.3729, 816.1336, 0.3700272, 36.53103, 5.260417, 253.5701, 0.7190639, 15.84896, 173.2239, 452.6924, 457.2486, 45.8753, 414.7582, 50.70768, 296.6117, 1252.693, 42.41065, 22.20234, 392.2356, 665.9849, 5192.453, 259.9661, 42.4199, 129.2066, 959.0349, 2181.089, 6074.337, 0.09681571, 481.5532, 326.1008, 45.45299, 177.6742, 1400.874, 1407.046, 398.8326, 43.72583, 13.91121, 558.4634, 63.78593, 142.2467
156.3, 87.36193, 948.7311, 422.7252, 774.9326, 0.3510204, 34.76089, 4.971096, 309.2236, 0.6764941, 15.1408, 164.1227, 425.4388, 432.7943, 43.60051, 456.2967, 47.39121, 282.9628, 1203.145, 40.01387, 21.16925, 388.5235, 743.8833, 4978.487, 291.3653, 40.25029, 121.9796, 915.6978, 2075.942, 5999.223, 0.09048068, 456.3829, 365.3085, 42.82446, 204.5711, 1415.939, 1441.499, 492.9907, 41.62905, 13.15065, 532.3522, 60.95213, 134.9753
156.4, 82.28907, 1008.776, 414.1667, 891.7685, 0.3329899, 33.07653, 4.697687, 290.0223, 72.10768, 58.98057, 155.4996, 399.8258, 409.6479, 41.43852, 434.1516, 44.29165, 281.682, 1131.808, 37.75253, 20.18424, 528.841, 708.1552, 4773.338, 276.4463, 148.7631, 115.1568, 897.2423, 2042.347, 6000.302, 0.08456018, 432.5283, 347.2215, 40.34793, 292.201, 1404.301, 1398.682, 490.1481, 39.63282, 12.43167, 507.4618, 58.24422, 128.0756
156.5, 77.51077, 954.0538, 488.8429, 846.7492, 0.3158855, 31.47379, 4.439316, 300.6394, 67.83878, 56.34523, 147.3296, 375.7549, 387.7394, 39.38374, 441.8867, 41.39481, 268.7201, 1064.7, 35.619, 19.24505, 565.8986, 674.1431, 4576.643, 262.2913, 141.1545, 108.7157, 922.5662, 2058.27, 6108.341, 0.07902708, 409.9206, 330.03, 38.01462, 277.522, 1343.145, 1338.134, 466.1418, 37.73232, 11.752, 483.7352, 55.65662, 121.5286
156.6, 73.00994, 930.3118, 462.9452, 919.4796, 0.2996598, 29.94871, 4.195155, 302.1179, 63.82261, 53.82764, 139.5889, 353.1331, 468.1721, 37.43085, 420.4409, 38.68743, 360.1794, 1029.871, 33.60603, 18.34957, 533.0504, 658.7047, 4586.606, 248.861, 133.935, 102.6348, 880.8771, 2140.703, 5923.257, 0.07385603, 388.4945, 313.6898, 35.81624, 263.5804, 1284.652, 1271.606, 443.3112, 35.92294, 11.10949, 461.118, 53.18398, 164.5569
156.7, 68.77045, 955.0655, 438.4195, 945.2395, 0.2842675, 28.49753, 3.964423, 340.073, 81.87719, 63.12259, 132.2549, 454.6096, 482.9838, 35.57479, 511.7084, 36.15713, 343.6053, 1010.987, 31.70683, 17.49575, 502.1089, 825.118, 4940.038, 236.1185, 127.0848, 96.89407, 978.8201, 2136.237, 5924.907, 0.06902335, 399.8759, 298.1585, 33.745, 250.3392, 1228.706, 1208.386, 421.5988, 34.20034, 10.50211, 439.5582, 50.82119, 207.4399
156.8, 191.5417, 1049.987, 458.5801, 897.5208, 0.2696658, 27.11666, 3.746381, 318.9561, 198.1955, 86.0639, 125.3062, 483.5953, 650.6959, 33.81077, 486.874, 33.79232, 327.7939, 951.043, 29.91496, 16.68167, 472.9635, 785.4883, 4736.474, 224.0284, 120.585, 91.47442, 1088.79, 2173.117, 5684.583, 0.06450688, 378.9749, 283.3962, 31.79354, 237.7632, 1359.519, 1226.133, 596.6177, 32.56033, 9.927931, 419.0065, 48.56337, 196.8359
156.9, 180.4194, 1053.866, 434.2857, 852.2111, 0.2558141, 25.80271, 3.540332, 299.1504, 288.5923, 82.21844, 118.7226, 467.3461, 615.8958, 32.13422, 463.2449, 31.58217, 356.8187, 894.6535, 28.22435, 15.90546, 445.5098, 769.4606, 4743.11, 283.3495, 176.0855, 86.35792, 1170.115, 2241.192, 5454.008, 0.06028595, 359.1663, 269.3649, 29.95492, 225.819, 1369.401, 1273.674, 567.3967, 30.99897, 9.385146, 399.4156, 46.40586, 186.7739
157, 299.3557, 1065.304, 411.2783, 867.5362, 0.242674, 225.0073, 3.345615, 280.5746, 271.5071, 78.54481, 331.3846, 439.2102, 702.3553, 30.5408, 440.7625, 29.51658, 340.3993, 841.6074, 26.62929, 15.16537, 419.6497, 732.504, 4693.302, 354.0655, 314.2825, 352.7772, 1117.24, 2133.148, 5464.161, 0.0563412, 340.393, 256.0282, 28.22264, 214.4748, 1377.181, 1234.854, 539.6069, 29.51249, 8.872037, 380.7408, 44.3442, 177.2264
157.1, 281.9729, 1065.191, 406.2025, 906.0146, 0.2302088, 214.1045, 3.161607, 263.1523, 276.2899, 75.03532, 313.9736, 412.7682, 664.7924, 29.0264, 419.3713, 27.58608, 324.7354, 929.6489, 25.12437, 14.45972, 395.2907, 697.3224, 4791.977, 335.9361, 298.2083, 415.287, 1066.754, 2030.313, 5325.923, 0.05265458, 322.6011, 243.3519, 26.59053, 203.7005, 1453.629, 1185.693, 513.1782, 28.09728, 8.386981, 362.9391, 42.37413, 168.1668
157.2, 334.7401, 1051.08, 384.6829, 997.8748, 0.2183839, 203.7299, 2.98772, 265.5191, 259.933, 71.68263, 297.4774, 423.2891, 754.4969, 27.58708, 399.0182, 25.78185, 309.7923, 884.8354, 23.7045, 13.7869, 372.3457, 706.4312, 4892.364, 318.735, 282.9562, 392.0584, 1097.846, 1932.435, 5110.887, 0.04920919, 316.979, 231.3031, 25.05281, 193.4674, 1492.385, 1251.181, 488.0439, 26.74994, 7.928444, 345.9697, 40.49158, 159.5704
157.3, 442.3668, 994.0622, 375.905, 947.499, 73.85004, 193.8581, 2.823396, 249.0316, 244.5445, 68.47975, 281.8478, 440.2425, 793.0666, 26.21914, 379.653, 24.09562, 295.5369, 832.3715, 22.36487, 13.14539, 350.7325, 787.3505, 4769.507, 302.4146, 268.4841, 370.1291, 1048.236, 2001.706, 5220.617, 0.04598924, 384.1848, 219.851, 23.60401, 183.7484, 1543.527, 1188.976, 464.1406, 25.4672, 7.494976, 329.7938, 38.69268, 151.4134
157.4, 416.6798, 956.265, 404.9536, 899.6662, 244.3135, 263.9734, 2.66811, 233.5679, 230.0671, 65.41998, 267.0395, 447.5497, 845.9314, 24.91903, 361.2275, 22.51968, 281.9374, 783.0183, 21.10094, 12.53373, 330.3738, 749.5347, 4699.698, 286.9299, 254.7523, 569.0131, 1181.03, 2063.441, 5262.251, 0.04297999, 364.1039, 250.361, 22.239, 308.1467, 1476.307, 1129.864, 441.4081, 24.24598, 7.085207, 314.3741, 36.97369, 355.5031
157.5, 392.4844, 904.3908, 396.7446, 854.2482, 237.4301, 251.1824, 2.521365, 219.0645, 216.4467, 62.49692, 253.0092, 619.9433, 800.6899, 23.68339, 343.6963, 21.0468, 268.9637, 736.5914, 19.90845, 11.95052, 395.4524, 818.3715, 4687.886, 272.2381, 241.7228, 650.6566, 1127.661, 2211.779, 5310.482, 0.04016764, 345.0726, 247.067, 20.95292, 292.6667, 1508.855, 1073.691, 419.7889, 23.08331, 6.697841, 299.6754, 35.33107, 369.0931
157.6, 405.8698, 855.3307, 440.7391, 853.7192, 365.6218, 323.9915, 2.382691, 205.4616, 203.6327, 59.70447, 332.1556, 593.8359, 757.8679, 22.50902, 327.0159, 19.67027, 256.5871, 692.9172, 230.0933, 11.39446, 372.4979, 927.8146, 4517.574, 258.2985, 229.3596, 731.9681, 1076.704, 2147.062, 5192.286, 163.3593, 327.0361, 361.1533, 19.74122, 277.9644, 1443.146, 1104.394, 399.2286, 21.9764, 6.331654, 285.664, 33.76142, 350.2257
157.7, 1103.108, 808.9319, 1949.351, 973.9346, 346.8413, 656.5392, 2.251644, 346.2243, 191.5773, 57.03679, 314.7041, 716.0936, 997.7599, 433.8445, 405.0437, 362.3278, 244.7799, 651.8325, 1005.136, 10.86427, 921.0805, 1130.566, 4587.262, 276.9583, 217.6289, 862.2979, 1028.049, 2082.656, 5302.188, 630.3781, 309.9423, 579.2374, 18.59959, 575.929, 1441.609, 1246.955, 840.2921, 20.92257, 5.985487, 272.3076, 32.26151, 332.3227
157.8, 1893.511, 765.05, 4171.289, 1156.45, 701.7537, 1034.286, 152.3628, 324.7255, 180.2356, 54.4883, 298.1695, 1528.582, 1328.575, 746.2463, 385.386, 653.7951, 422.0283, 613.1838, 1899.427, 10.35875, 1101.344, 1536.69, 4398.234, 262.7771, 206.498, 846.9174, 981.5937, 2108.93, 5318.175, 830.2181, 293.7419, 550.5585, 17.52398, 546.9966, 1378.828, 1184.96, 1379.709, 19.91928, 501.9013, 259.5757, 30.82824, 315.3349
157.9, 2188.543, 723.5487, 4895.974, 1098.069, 665.7074, 1119.727, 300.9303, 304.5616, 196.7248, 52.05368, 282.5036, 2120.725, 1471.302, 838.9071, 366.6823, 619.6822, 426.0918, 576.8267, 2228.547, 9.87675, 1182.114, 1631.092, 4216.996, 249.322, 195.9365, 918.5822, 937.2372, 2007.262, 5283.647, 775.8937, 278.3884, 698.3907, 16.51057, 519.5178, 1471.683, 1290.443, 1577.769, 18.96409, 474.4612, 247.4392, 29.45864, 299.2155
158, 2201.195, 684.2986, 4942.694, 1116.074, 631.5127, 1065.47, 284.3792, 287.0688, 185.0784, 49.72785, 267.6608, 2270.668, 1456.775, 797.3088, 348.8864, 579.1526, 406.4846, 542.6253, 2258.7, 9.417179, 1113.497, 1552.752, 4134.335, 289.2258, 185.9152, 867.2025, 894.8851, 2129.633, 5492.119, 742.8337, 263.8373, 822.2499, 15.55577, 493.4194, 1407.592, 1226.286, 1584.974, 18.05471, 448.5212, 235.87, 28.14989, 283.9201
158.1, 2073.377, 647.1778, 4804.492, 1059.731, 599.0744, 1013.842, 349.9465, 335.6038, 174.1214, 47.50594, 253.5979, 2149.948, 1517.432, 757.7733, 331.9541, 541.2739, 537.2108, 510.4518, 2131.052, 8.978992, 1168.937, 1478.174, 4037.371, 274.4164, 176.4064, 818.6967, 854.4468, 2051.32, 5524.038, 694.2272, 250.0469, 781.5391, 14.65618, 468.632, 1346.293, 1165.319, 1606.998, 17.18893, 423.9994, 224.8418, 26.89928, 359.6625
158.2, 2057.399, 632.6325, 4587.813, 1046.419, 568.3024, 964.7153, 330.6996, 314.7644, 163.8131, 45.3833, 256.5628, 2020.513, 1436.278, 720.1981, 315.8436, 547.1075, 519.533, 498.4295, 2303.196, 8.561195, 1101.085, 1407.179, 3892.495, 306.1916, 167.3839, 772.9039, 857.4864, 1952.43, 5748.012, 730.6447, 236.9772, 742.8439, 13.80862, 445.0899, 1376.821, 1173.311, 1528.291, 16.36468, 400.8183, 379.612, 25.70423, 341.2772
158.3, 1951.032, 618.4145, 4568.317, 1020.303, 539.111, 917.9695, 312.5112, 295.219, 154.1151, 43.35551, 295.0059, 2052.545, 1359.464, 684.4861, 300.515, 511.3246, 556.0992, 500.6328, 2173.034, 8.162838, 1037.171, 1420.442, 3899.105, 290.5135, 158.8229, 906.4836, 838.5244, 2038.992, 5645.426, 726.847, 224.5907, 857.2998, 13.01007, 422.7304, 1316.861, 1313.776, 1453.439, 15.57994, 378.9046, 613.8959, 24.56228, 399.9494
158.4, 1943.281, 584.8676, 4326.299, 993.9274, 511.419, 873.4887, 317.1454, 276.8873, 144.9912, 41.41833, 279.5062, 2014.142, 1286.758, 650.545, 285.9303, 477.882, 530.5097, 470.9491, 2159.864, 7.783017, 976.9675, 1352.219, 3738.434, 275.6382, 150.6998, 855.7806, 800.6329, 2000.856, 5728.632, 734.9926, 248.9113, 814.8536, 12.2577, 401.4942, 1266.325, 1439.883, 1382.253, 14.83284, 358.1889, 585.1929, 23.47106, 379.5046
158.5, 1859.816, 553.1405, 4209.91, 1123.439, 485.1495, 831.1633, 299.7025, 259.6939, 167.5178, 39.5677, 264.8209, 1892.883, 1217.94, 618.2869, 272.0535, 446.6268, 506.0977, 790.9249, 2056.832, 7.420869, 920.2584, 1319.091, 3765.93, 261.5245, 142.9921, 807.9136, 764.4537, 2093.884, 5739.229, 708.5277, 235.901, 774.509, 11.54884, 381.3248, 1322.517, 1368.296, 1314.553, 14.12156, 338.6059, 592.8228, 22.42831, 360.105
158.6, 1751.822, 564.6818, 4111.154, 1187.355, 460.2293, 790.8887, 283.219, 243.5682, 157.6004, 37.79976, 250.9072, 1778.925, 1152.803, 587.6283, 258.8501, 417.4157, 482.809, 1150.263, 1940.593, 7.075572, 970.5906, 1268.236, 3778.501, 248.1335, 135.6787, 762.7239, 872.1219, 1992.942, 5758.712, 662.166, 223.5707, 736.1619, 10.88098, 362.1686, 1264.922, 1400.597, 1250.169, 13.44439, 320.0934, 714.6165, 21.4319, 341.697
158.7, 1723.499, 581.2825, 3932.816, 1127.414, 436.5892, 752.5657, 267.6421, 228.4438, 148.2702, 36.11081, 237.7245, 1671.827, 1147.312, 558.49, 246.2875, 390.1151, 460.592, 1267.323, 1943.469, 6.746342, 914.2516, 1280.067, 3680.02, 235.4282, 128.7393, 720.062, 832.7123, 1896.866, 5710, 618.838, 211.8849, 749.2617, 10.25173, 343.9748, 1209.836, 1358.42, 1213.213, 12.7997, 302.5931, 681.2043, 20.47975, 324.23
158.8, 1663.826, 577.5931, 3969.454, 1070.499, 414.1634, 716.0997, 252.9218, 214.2585, 139.4924, 34.49733, 225.2344, 1727.172, 1244.87, 530.7966, 234.3346, 364.6002, 439.3973, 1328.647, 1833.636, 6.432431, 861.183, 1218.587, 3845.294, 223.3734, 122.1548, 679.7862, 887.1442, 2018.798, 5735.138, 578.345, 329.7258, 712.1647, 9.658877, 326.6949, 1157.148, 1516.868, 1185.068, 12.18591, 286.0496, 845.1372, 19.5699, 307.6559
158.9, 1567.212, 627.074, 4007.302, 1189.497, 392.8895, 681.4007, 239.0112, 200.9541, 131.2342, 32.95594, 213.4005, 1667.019, 1178.293, 504.4763, 222.9618, 340.7539, 419.1779, 1389.967, 1730.011, 6.133126, 811.1947, 1214.882, 3686.841, 211.9359, 115.9071, 641.7632, 847.0557, 2056.594, 5556.939, 754.8123, 312.4914, 795.4866, 9.100307, 310.2831, 1277.732, 1680.655, 1249.718, 11.60157, 270.4106, 847.9287, 18.70047, 291.929
159, 1711.009, 649.6941, 3795.005, 1129.447, 481.9841, 648.383, 295.5645, 188.4758, 123.4649, 31.48342, 202.1884, 1566.659, 1189.151, 479.4612, 212.141, 318.4673, 399.889, 1515.044, 1632.241, 5.847749, 764.108, 1156.532, 3635.559, 201.0841, 109.9789, 605.8671, 808.7787, 2107.923, 5497.792, 705.4221, 440.5487, 756.1009, 8.574039, 294.6957, 1310.798, 1633.724, 1188.51, 11.04524, 255.6266, 855.5438, 17.86967, 277.0061
159.1, 1741.46, 614.4504, 3593.955, 1072.429, 457.2265, 616.9652, 279.3085, 176.7723, 116.1555, 30.07669, 191.5654, 1506.398, 1272.625, 455.6865, 201.8453, 297.6384, 381.4876, 1425.214, 1539.997, 5.57565, 719.7546, 1100.985, 3808.563, 190.7878, 104.3539, 819.3286, 772.2314, 2006.304, 5274.793, 703.0089, 417.5217, 718.6652, 8.078205, 279.8914, 1424.13, 1605.896, 1130.299, 10.51559, 241.6508, 815.5424, 17.07578, 262.846
159.2, 1810.963, 670.0873, 3444.204, 1018.29, 433.7407, 587.0698, 263.9466, 165.7956, 109.2789, 28.73282, 181.5005, 1563.301, 1320.28, 433.0907, 192.0493, 278.1717, 363.933, 1355.671, 1452.966, 5.316212, 677.9756, 1048.105, 3933.904, 181.0188, 99.01666, 834.0809, 737.3356, 2062.053, 5131.743, 811.0862, 395.6983, 782.175, 7.611044, 265.8309, 1362.11, 1555.386, 1115.517, 10.01134, 228.4392, 777.4114, 16.31716, 249.4097
159.3, 1795.165, 633.7373, 3261.739, 966.8831, 411.4612, 693.2222, 249.4297, 155.5005, 102.8094, 27.449, 171.9645, 1471.98, 1377.697, 411.6154, 182.7287, 259.9782, 347.1862, 1275.291, 1370.854, 5.068845, 638.6218, 997.7658, 3790.206, 171.75, 93.95237, 941.2858, 704.0167, 1962.646, 5001.78, 758.0137, 407.6822, 787.2725, 7.1709, 252.4766, 1302.792, 1500.718, 1060.882, 9.531263, 215.9498, 741.0632, 15.59224, 236.6603
159.4, 1690.925, 599.3592, 3088.94, 918.0717, 390.326, 659.6317, 235.7111, 145.8447, 96.72294, 26.22254, 162.9294, 1512.014, 1440.068, 391.2049, 173.8604, 242.9747, 331.2101, 1199.676, 1293.382, 4.832989, 700.7918, 1014.501, 3754.364, 237.8535, 89.14709, 888.6362, 672.2034, 1868.03, 4829.983, 708.4139, 427.1096, 748.2935, 6.756208, 239.7932, 1340.619, 1541.096, 1008.922, 9.074212, 204.1433, 706.4144, 14.89953, 224.5626
159.5, 1592.738, 566.846, 3061.358, 989.9048, 370.2766, 627.6689, 222.7471, 136.7884, 90.99677, 25.05088, 154.3691, 1526.834, 1430.051, 371.8065, 165.4226, 227.0832, 315.969, 1134.249, 1220.288, 4.608108, 765.8176, 1004.61, 3599.657, 288.9834, 84.58759, 838.9315, 641.8278, 1777.976, 4942.484, 662.0597, 459.8634, 711.2443, 6.365499, 227.747, 1282.236, 1483.037, 959.5073, 8.639078, 192.9823, 673.3857, 14.23759, 213.0834
159.6, 1500.252, 536.0966, 3132.282, 1104.79, 479.4099, 597.2548, 210.4961, 128.2945, 85.6096, 23.93157, 146.2585, 1550.745, 1353.57, 353.37, 157.3942, 212.2311, 301.4294, 1162.289, 1151.325, 4.39369, 721.3649, 1138.369, 3451.326, 274.1864, 80.26129, 869.8479, 612.8247, 1692.263, 5034.631, 827.6095, 435.8269, 741.9807, 5.997384, 216.306, 1226.396, 1409.305, 912.5128, 8.22481, 182.4315, 641.9013, 13.60506, 202.1909
159.7, 1413.136, 507.0151, 3271.833, 1280.422, 638.0094, 568.3145, 198.9189, 120.328, 80.54137, 22.86227, 138.574, 1509.977, 1296.175, 335.8477, 149.7555, 198.3504, 287.5587, 1269.535, 1086.259, 4.189249, 679.4926, 1083.694, 3563.391, 288.2817, 76.15626, 821.1941, 585.1322, 1610.682, 5135.242, 1265.279, 413.0467, 705.2441, 5.650557, 205.4396, 1172.987, 1638.676, 867.8199, 7.830407, 172.4575, 611.8889, 13.00063, 191.8552
159.8, 1331.079, 479.5113, 3170.102, 1227.587, 605.2374, 540.7764, 187.9784, 112.8562, 75.77318, 21.84075, 131.2933, 1419.071, 1226.854, 319.1942, 142.4876, 185.3775, 274.3264, 1194.261, 1024.871, 3.994321, 640.0507, 1073.491, 3457.871, 273.5207, 72.26118, 852.6551, 558.6911, 1631.445, 5171.741, 1294.223, 391.4572, 857.9073, 5.323786, 195.1192, 1188.904, 1743.594, 825.3161, 7.454916, 163.0288, 583.2798, 12.42306, 182.0479
159.9, 1253.787, 453.4994, 3086.98, 1189.374, 574.1488, 514.5728, 177.6396, 105.8484, 71.28728, 20.86488, 124.3952, 1406.538, 1182.986, 303.3665, 135.5723, 173.2532, 261.7029, 1128.977, 966.9515, 3.808463, 602.8983, 1021.933, 3355.222, 259.5154, 68.56532, 876.0182, 533.4448, 1552.796, 5219.413, 1209.537, 370.9962, 815.4311, 5.015913, 185.3172, 1137.128, 1753.973, 817.498, 7.097432, 154.1156, 556.0083, 11.87114, 172.7419
160, 1180.983, 428.8986, 3085.524, 1129.33, 544.6571, 489.6388, 167.8695, 99.27571, 67.06695, 19.93261, 117.8594, 1350.832, 1307.369, 288.3237, 128.9927, 161.9218, 249.6604, 1069.281, 912.3054, 3.631253, 567.9025, 972.85, 3216.963, 246.2273, 65.05849, 827.0192, 509.3394, 1477.938, 5220.149, 1130.392, 351.6046, 836.248, 4.725844, 176.0076, 1087.607, 1866.147, 777.4589, 6.75709, 145.6897, 530.0119, 11.34375, 163.9116
160.1, 1112.407, 405.6323, 3125.194, 1231.589, 609.7383, 465.9131, 158.6368, 93.11116, 63.09647, 19.04199, 111.6671, 1291.417, 1237.449, 274.0268, 122.7324, 151.3315, 238.172, 1032.314, 860.7476, 3.462289, 534.938, 970.6884, 3084.401, 233.6196, 61.73102, 828.9214, 486.3232, 1519.054, 5364.768, 1056.427, 333.2267, 830.3262, 4.452549, 167.1657, 1040.243, 1773.368, 774.7201, 6.433068, 137.7245, 575.7772, 10.83978, 155.5327
160.2, 1047.813, 383.6281, 2959.629, 1169.414, 602.9899, 443.337, 149.9118, 87.3294, 59.36105, 19.32966, 105.8001, 1327.122, 1171.268, 260.4388, 116.7759, 141.4338, 227.2122, 971.1053, 812.1036, 3.301187, 625.3499, 924.067, 3230.559, 221.6575, 58.57374, 782.5568, 567.8632, 1552.195, 5435.039, 987.3005, 315.8093, 789.2155, 4.19506, 158.768, 994.9407, 1807.608, 736.7761, 6.124585, 130.1948, 548.8564, 10.3582, 147.5821
160.3, 986.9691, 362.8176, 3054.898, 1194.403, 572.0167, 421.8548, 141.6667, 81.90666, 55.84678, 18.46598, 179.8875, 1260.762, 1108.627, 247.5246, 111.1085, 132.1835, 216.7568, 935.9682, 766.2086, 3.147581, 682.1945, 879.6848, 3483.973, 210.3078, 55.57793, 854.059, 542.2024, 1477.367, 5360.872, 1145.373, 299.3023, 750.1403, 3.952461, 150.7922, 1042.886, 2003.847, 700.6904, 5.830894, 123.0767, 523.1944, 9.898023, 140.038
160.4, 929.6585, 421.3375, 2893.058, 1134.106, 542.6345, 461.9231, 133.8751, 76.82065, 52.54055, 17.6409, 170.4362, 1342.355, 1307.103, 235.2508, 105.7161, 123.5382, 206.7825, 917.2888, 722.9072, 3.001122, 642.5958, 900.8603, 3503.326, 199.5393, 52.73536, 843.9814, 517.7012, 1406.145, 5508.586, 1070.427, 283.6581, 712.9997, 3.723891, 143.217, 1079.422, 1960.035, 666.3722, 5.551286, 116.3478, 498.7322, 9.458285, 132.8795
160.5, 1013.804, 398.4814, 2739.791, 1154.821, 514.7616, 464.918, 225.203, 72.05045, 49.43006, 16.85268, 227.6647, 1315.492, 1278.905, 223.5856, 100.5855, 115.4584, 197.2671, 886.4679, 734.0002, 2.861478, 679.6307, 857.5927, 3936.666, 189.3222, 50.03816, 1030.72, 494.3072, 1421.257, 5286.971, 1035.595, 268.8316, 677.698, 3.508539, 136.0224, 1096.713, 1862.588, 633.7348, 5.285086, 109.9868, 496.295, 9.038085, 126.0869
160.6, 1050.106, 432.9299, 2624.254, 1096.522, 515.3634, 528.7425, 212.8169, 87.51427, 46.50371, 16.09967, 215.7032, 1280.388, 1374.907, 212.4988, 95.70383, 107.9069, 188.1897, 833.9072, 692.5191, 2.728332, 640.1808, 816.4033, 3940.98, 179.6282, 47.47892, 973.0676, 471.9703, 1540.616, 5093.437, 967.8322, 400.4126, 644.1442, 3.305641, 129.1892, 1128.199, 1839.563, 602.6959, 5.031651, 103.9735, 473.0905, 8.636553, 119.6415
