 , C001, C003, C006, C007, C009, C010, C011, C012, C014, C015, C016, C018, C019, C021, C022, C025, C028, C029, C030, C037, C040, C041, C042, C046, C047, C048, C053, C055, C056, C058, C059, C063, C066, C069, C070, C071, C073, C074, C075, C084, C087, C097
200.6, 494.1291, 318.0085, 507.3149, 1610.804, 373.3624, 1910.248, 808.8, 1193.872, 1027.057, 622.9157, 937.0084, 2467.504, 1685.752, 659.3328, 1471.763, 1210.166, 81.08591, 893.7018, 718.7029, 1212.65, 696.7704, 1238.42, 380.3246, 1826.239, 650.4425, 2557.074, 3007.417, 204.5653, 1267.82, 1651.913, 533.2571, 1607.898, 403.2916, 179.8221, 2213.893, 2741.624, 1792.695, 1600.279, 1692.386, 2042.447, 831.833, 1468.954
200.7, 466.7957, 303.4983, 541.7244, 1676.364, 356.4657, 1842.368, 772.2262, 1300.853, 982.6553, 757.1525, 892.9343, 2574.901, 1703.036, 628.8032, 1507.889, 1144.225, 76.50742, 851.3804, 686.5435, 1154.717, 663.9849, 1333.183, 362.2764, 1877.512, 766.8033, 2925.056, 2976.303, 195.7988, 1234.568, 1763.145, 507.7571, 1746.28, 385.2774, 270.5131, 2187.332, 2698.486, 1711.615, 1520.349, 1617.538, 2267.122, 793.9736, 1515.265
200.8, 440.9743, 289.6502, 518.6725, 1596.224, 340.3337, 1899.87, 737.3063, 1243.86, 940.1732, 715.9295, 879.6927, 2464.961, 1681.248, 599.6873, 1459.215, 1485.68, 72.18745, 813.3405, 714.3955, 1289.864, 678.9573, 1282.333, 345.0846, 1799.577, 731.6629, 2801.822, 2907.101, 187.4081, 1202.141, 1689.089, 483.4765, 1733.157, 368.068, 255.7361, 2370.115, 2858.01, 1700.674, 1697.031, 1546, 2409.281, 757.8372, 1588.901
200.9, 416.5812, 276.434, 580.606, 1519.916, 324.9318, 1899.43, 703.9654, 1189.364, 1066.945, 676.9509, 923.1125, 2496.372, 1928.208, 704.6553, 1555.857, 1422.992, 68.1114, 872.2942, 682.4288, 1228.242, 799.1248, 1226.398, 328.7087, 1724.878, 698.1329, 2683.779, 3008.95, 179.3768, 1269.485, 1618.144, 460.3571, 1775.62, 351.6272, 241.7663, 2749.755, 2735.4, 1854.268, 2139.789, 1477.626, 2563.465, 868.9276, 1548.772
201, 393.5375, 263.8208, 579.664, 1447.256, 310.2269, 1819.279, 672.1322, 1137.255, 1020.819, 653.7374, 900.2053, 2551.924, 1961.894, 762.5161, 1633.378, 1345.455, 64.26551, 830.9866, 651.8925, 1169.564, 939.5719, 1172.904, 486.6426, 1824.955, 666.1394, 2722.532, 2884.127, 171.6898, 1382.068, 1628.688, 574.1177, 1908.867, 335.9208, 228.5596, 2839.947, 2775.657, 1798.151, 2032.912, 1412.276, 2476.272, 829.3799, 1549.639
201.1, 371.7685, 298.9838, 583.3473, 1631.252, 296.1875, 1884.845, 641.7385, 1087.43, 1213.877, 618.1449, 907.3471, 2442.966, 1885.9, 727.2087, 1555.831, 1409.001, 60.63678, 791.6351, 622.7225, 1113.689, 895.3617, 1236.741, 463.5491, 1749.202, 723.6013, 2607.83, 3167.909, 164.3322, 1318.041, 1572.89, 546.6638, 2144.834, 320.916, 216.0743, 2796.708, 2853.958, 1853.443, 2056.832, 1579.16, 2559.254, 974.8648, 1497.591
201.2, 351.2036, 285.3417, 558.5242, 1715.974, 282.7834, 1857.742, 612.7192, 1039.787, 1161.399, 584.4902, 864.6682, 2494.405, 1812.238, 778.1933, 1763.038, 1332.226, 57.21294, 754.147, 752.9702, 1153.264, 853.2318, 1200.721, 441.5515, 1676.594, 729.9896, 2551.069, 3125.328, 157.2899, 1346.556, 1506.825, 520.5228, 2070.169, 306.5814, 204.271, 2943.981, 2901.465, 1769.616, 1954.099, 1509.319, 2625.791, 930.4955, 1518.638
201.3, 331.7763, 294.9981, 534.7574, 1722.888, 553.1799, 1957.337, 670.2991, 1210.362, 1111.189, 619.5206, 823.9968, 2742.559, 1721.898, 742.1601, 1703.752, 1259.635, 53.98242, 718.4343, 719.2774, 1340.504, 924.9868, 1309.938, 420.5978, 2232.326, 696.5363, 3214.501, 2995.678, 325.7507, 1530.562, 1748.588, 634.0636, 2021.24, 292.8871, 467.5604, 2818.174, 2928.793, 1689.58, 1856.496, 1589.171, 2511.741, 888.1456, 1449.965
201.4, 313.4236, 419.8556, 713.5761, 1717.715, 528.1456, 1874.743, 639.9883, 1280.974, 1063.15, 699.655, 785.2385, 2625.461, 1731.657, 707.7953, 1672.178, 1190.999, 50.93432, 690.0222, 687.0922, 1342.986, 881.4629, 1294.042, 400.6384, 2139.663, 664.616, 3635.241, 2871.406, 311.791, 1459.656, 1950.451, 603.7432, 1925.955, 279.8045, 442.0194, 2697.743, 3301.799, 1613.164, 1763.769, 1518.888, 2514.18, 847.7232, 1384.398
201.5, 296.0862, 400.6983, 683.2114, 1850.559, 504.2441, 1807.144, 611.0481, 1224.852, 1017.188, 661.5624, 748.3032, 2673.369, 1835.163, 841.657, 1592.789, 1126.103, 48.05833, 657.3461, 656.3472, 1353.268, 839.9869, 1237.597, 381.6262, 2050.847, 634.1585, 3482.086, 2925.228, 298.4294, 1392.034, 1899.676, 574.8726, 2027.509, 267.3062, 417.8737, 2834.581, 3169.476, 1903.869, 1675.673, 1451.713, 2455.944, 809.1406, 1508.987
201.6, 316.1779, 382.4151, 654.1389, 1844.594, 481.4244, 1965.003, 583.4166, 1171.188, 1048.117, 625.5438, 786.7629, 2679.441, 1782.806, 859.7624, 1642.304, 1297.613, 45.34473, 729.7494, 626.978, 1525.851, 800.4625, 1183.614, 363.5162, 1965.717, 605.0968, 3335.384, 2946.667, 285.6405, 1327.545, 1819.885, 547.3826, 1931.929, 255.3663, 395.047, 2713.449, 3086.176, 2086.007, 1658.87, 1387.509, 2803.99, 907.8375, 1440.751
201.7, 470.8858, 464.5759, 751.2805, 1756.412, 459.6373, 2325.644, 628.7269, 1119.876, 1002.804, 591.4863, 783.1131, 2663.604, 1816.507, 941.7368, 1624.899, 2017.184, 42.78435, 695.192, 598.9229, 1553.038, 762.7979, 1161.685, 346.2656, 1884.121, 627.4349, 3194.862, 2986.228, 273.3997, 1266.044, 1743.446, 521.2072, 1840.854, 243.9597, 373.4672, 2623.442, 2953.777, 1991.661, 1576.014, 1326.144, 2926.5, 866.5188, 1375.601
201.8, 444.8382, 443.3781, 761.4911, 1672.446, 438.8363, 2227.508, 785.9033, 1087.738, 959.4512, 559.283, 746.2778, 3063.305, 1739.002, 898.1309, 1619.338, 1907.27, 40.36854, 662.271, 725.3238, 1478.843, 726.9055, 1111.013, 329.8337, 1927.218, 598.6814, 3428.063, 2862.347, 261.6834, 1267.734, 1800.854, 603.6119, 1950.265, 233.0625, 537.184, 2511.333, 2965.746, 1901.583, 1497.296, 1267.493, 2799.389, 827.0807, 1313.397
201.9, 420.2314, 440.9006, 762.0159, 1592.494, 418.9766, 2133.512, 750.3649, 1040.082, 917.9723, 553.9349, 711.1752, 3287.812, 1693.389, 922.9873, 1606.696, 1803.345, 38.08914, 630.9091, 692.8681, 1408.193, 692.702, 1269.898, 314.1815, 1995.786, 880.9785, 3797.987, 2743.606, 250.4692, 1309.372, 1760.576, 629.4423, 1921.933, 222.6522, 507.8398, 2488.061, 3222.625, 1815.579, 1422.51, 1211.437, 2798.145, 789.4376, 1254.005
202, 396.9857, 420.7831, 729.59, 1698.088, 400.0157, 2043.484, 716.4335, 994.5134, 878.2866, 658.5446, 677.7236, 3176.495, 1757.335, 880.2496, 1668.532, 1814.592, 35.93845, 601.0322, 661.8647, 1340.918, 710.9795, 1420.11, 299.2721, 2243.912, 840.6058, 3644.608, 2874.278, 239.7356, 1338.906, 1686.628, 674.8038, 2051.676, 212.7068, 480.0986, 2470.98, 3278.52, 1935.424, 1351.459, 1394.281, 2818.509, 753.5077, 1243.344
202.1, 753.6851, 401.5835, 698.5438, 1616.91, 381.9128, 2149.386, 684.0364, 950.9415, 907.9081, 622.6902, 836.2486, 3277.235, 1705.851, 899.852, 1589.315, 1989.442, 33.90919, 572.5703, 731.879, 1276.857, 677.5254, 1358.166, 285.0702, 2150.768, 802.0832, 3491.059, 2913.845, 229.4619, 1276.879, 1615.786, 729.8726, 1954.956, 203.2057, 453.8728, 2435.578, 3308.786, 2060.896, 1283.957, 1332.617, 2863.109, 719.2131, 1205.521
202.2, 740.4121, 506.8882, 668.8188, 1732.689, 364.6292, 2402.592, 722.6525, 909.2787, 1060.613, 588.788, 816.3969, 3184.072, 1620.814, 1029.381, 1513.86, 2307.435, 31.99452, 545.4561, 699.1299, 1322.061, 645.6454, 1298.924, 271.5422, 2061.491, 765.326, 3417.383, 3169.066, 219.6286, 1217.725, 1547.919, 694.9706, 1862.796, 194.1289, 429.0796, 2331.497, 3219.837, 1967.687, 1219.827, 1273.68, 2829.528, 1006.568, 1151.008
202.3, 699.4552, 483.7598, 640.3586, 1649.857, 348.1278, 2463.572, 689.9743, 958.2387, 1184.559, 726.9795, 973.1475, 3048.123, 1540.016, 981.7165, 1510.162, 2230.523, 191.1736, 731.04, 986.747, 1605.467, 872.2914, 1242.266, 258.6562, 1975.919, 730.2533, 3273.407, 3434.727, 210.2166, 1161.311, 1683.478, 661.7376, 1889.736, 185.4576, 405.6407, 2693.624, 3081.704, 1912.719, 1889.38, 1467.039, 2854.202, 960.7562, 1291.231
202.4, 660.7639, 461.6867, 613.1096, 2077.761, 471.1138, 2359.616, 658.7738, 928.8734, 1133.349, 902.3059, 965.9749, 3477.027, 1463.246, 936.2594, 1757.588, 2108.985, 180.3791, 696.4215, 942.5935, 1528.768, 870.8768, 1188.079, 246.3818, 2232.87, 696.7878, 3622.768, 3345.839, 201.2079, 1177.689, 1735.608, 794.8356, 1880.743, 177.1737, 383.4822, 2578.516, 3096.431, 1826.212, 1795.01, 1466.022, 2730.231, 917.029, 1232.842
202.5, 649.6825, 440.6208, 587.02, 2164.963, 449.7934, 2337.408, 628.9841, 952.7173, 1153.044, 853.1801, 1254.408, 3441.829, 1390.303, 1092.697, 2031.532, 2445.454, 242.9482, 663.4423, 1036.978, 1455.733, 947.8859, 1170.803, 234.6898, 2234.432, 664.856, 3520.31, 3542.559, 192.5854, 1123.13, 1662.709, 994.9156, 1792.081, 169.2597, 362.5341, 2562.277, 3348.453, 1743.616, 1930.337, 1521.85, 2680.609, 1018.231, 1475.633
202.6, 613.7444, 420.516, 562.0406, 2061.466, 429.4378, 2391.979, 600.5416, 910.9766, 1103.195, 806.7289, 1282.95, 3584.989, 1517.173, 1042.101, 2103.974, 2476.095, 229.2302, 632.0249, 1284.114, 1386.187, 903.2845, 1258.01, 223.5526, 2141.682, 634.3876, 3461.908, 3446.779, 184.3323, 1071.099, 1592.871, 947.3395, 1861.83, 161.6993, 342.7304, 2561.981, 3204.802, 1922.94, 2201.124, 1496.226, 2877.288, 971.8875, 1527.745
202.7, 579.7944, 401.3286, 538.1242, 2103.409, 410.0035, 2291.043, 573.3852, 871.0647, 1339.398, 762.8068, 1416.325, 3734.205, 1650.549, 1014.23, 2227.324, 2341.176, 216.2868, 602.0953, 1226.654, 1319.963, 920.5308, 1203.136, 212.944, 2172.173, 605.3154, 3671.294, 3479.102, 176.4329, 1021.478, 1525.967, 937.7965, 1822.299, 154.4766, 324.0084, 2687.465, 3201.008, 1835.97, 2091.183, 1430.053, 2758.977, 927.6537, 1458.661
202.8, 547.7223, 383.0167, 562.579, 2002.855, 391.4486, 2203.272, 547.4568, 907.293, 1281.493, 721.276, 1349.705, 3604.317, 1579.607, 1203.995, 2395.958, 2304.78, 256.0084, 573.5829, 1664.103, 1256.903, 968.2898, 1150.656, 202.8388, 2172.139, 577.5755, 3516.62, 3527.888, 168.8721, 974.1561, 1461.873, 938.1403, 2077.272, 147.5764, 306.3092, 2699.993, 3266.375, 1834.248, 2174.009, 1536.89, 2973.662, 1066.55, 1960.513
202.9, 517.4243, 365.5403, 538.6397, 2006.358, 373.7335, 2110.3, 579.5784, 867.5425, 1226.092, 752.5273, 1368.715, 3544.798, 1633.317, 1148.246, 2475.847, 2179.195, 241.553, 546.4208, 1845.559, 1281.833, 1037.16, 1100.465, 245.9329, 2081.974, 551.1069, 3368.463, 3632.475, 161.6352, 929.0262, 1400.471, 932.3567, 2330.562, 140.9845, 289.5768, 2979.341, 3126.246, 1751.289, 2157.308, 1468.919, 3037.02, 1018.008, 1871.859
203, 488.8023, 348.8613, 515.7191, 2046.401, 459.7487, 2021.25, 601.0496, 931.7941, 1173.085, 711.5562, 1304.335, 3722.673, 1610.633, 1095.078, 2539.895, 2060.453, 227.9138, 520.545, 1762.976, 1220.595, 1049.179, 1261.523, 234.2622, 2291.812, 525.8512, 3552.448, 3481.786, 154.7085, 885.9871, 1369.306, 962.0559, 2235.892, 134.6871, 273.7584, 2931.005, 3149.631, 1772.644, 2049.556, 1501.823, 2917.583, 971.675, 1787.214
203.1, 461.7635, 332.9434, 529.947, 2252.165, 783.6938, 1935.959, 573.8702, 1036.961, 1122.371, 827.2345, 1242.983, 3850.905, 1530.343, 1044.372, 2739.98, 1948.181, 215.0447, 495.8945, 1684.089, 1162.282, 999.8117, 1338.895, 223.1454, 2528.027, 501.7529, 4072.955, 3603.441, 148.0786, 1312.743, 2060.317, 1076.066, 2195.662, 128.6709, 740.7617, 3252.441, 3396.19, 1692.472, 1947.186, 1484.039, 2926.524, 1020.319, 1706.397
203.2, 436.2205, 317.7518, 507.3962, 2144.499, 748.2274, 1915.569, 547.9199, 991.5292, 1073.848, 782.1959, 1184.517, 3755.01, 1499.623, 1079.983, 2765.787, 1842.027, 202.9022, 472.4113, 1689.625, 1153.708, 952.767, 1297.679, 252.7057, 2423.089, 478.759, 4118.611, 3526.506, 141.7328, 1251.928, 1973.779, 1052.802, 2355.446, 122.9235, 700.2969, 3113.452, 3250.491, 1615.925, 1849.929, 1418.405, 2888.031, 1208.016, 1629.234
203.3, 412.0904, 303.2533, 485.8051, 2041.98, 714.3661, 2260.746, 523.143, 948.0881, 1441.027, 739.6095, 1260.183, 3594.684, 1424.866, 1164.041, 2634.477, 1747.17, 191.4454, 593.4311, 1644.994, 1356.423, 907.9359, 1241.075, 240.7137, 2322.508, 456.8189, 3945.092, 3510.643, 135.659, 1193.93, 1890.876, 1002.457, 2244.406, 117.4328, 662.0425, 3076.211, 3111.043, 1625.861, 2192.646, 1355.674, 2984.905, 1301.585, 1648.699
203.4, 389.295, 289.4164, 465.1327, 2023.164, 697.0181, 2165.348, 663.4515, 906.5503, 1414.017, 699.3417, 1200.907, 3647.11, 1439.854, 1110.141, 2568.06, 1651.968, 180.6355, 565.329, 1571.386, 1291.621, 1041.877, 1337.793, 229.2906, 2498.866, 435.8842, 3901.565, 3365.008, 129.8455, 1272.227, 1822.391, 954.5206, 2288.764, 112.1873, 625.8779, 3104.749, 3147.698, 1807.519, 2083.129, 1398.155, 2855.257, 1242.345, 1665.64
203.5, 480.1661, 277.6832, 445.3399, 1926.445, 867.1376, 2073.976, 633.4504, 866.8323, 1352.886, 661.2662, 1144.42, 3666.741, 1368.077, 1068.144, 2723.68, 1561.955, 170.436, 538.5578, 1694.63, 1285.449, 1023.988, 1279.44, 218.4097, 2442.092, 415.9088, 4032.426, 3469.43, 124.2811, 1213.288, 1775.414, 908.8761, 2259.23, 107.1762, 591.6887, 3288.067, 3298.809, 1725.769, 2120.186, 1412.055, 3031.138, 1185.802, 1677.481
203.6, 453.605, 265.013, 426.3895, 2066.341, 827.895, 2030.766, 604.8058, 835.3703, 1294.399, 625.2638, 1090.59, 3571.552, 1299.878, 1310.881, 2594.369, 1476.845, 160.8123, 513.0543, 1671.797, 1295.604, 975.8059, 1230.931, 208.0451, 2353.714, 396.8489, 4056.488, 3630.331, 118.9551, 1157.08, 1900.453, 986.181, 2333.881, 102.3889, 617.015, 3283.959, 3384.803, 1775.694, 2014.288, 1548.005, 2953.598, 1303.516, 1687.337
203.7, 428.5133, 252.9209, 408.2454, 2070.261, 790.4283, 2010.242, 577.4566, 798.7709, 1238.439, 591.2215, 1039.292, 3588.831, 1235.079, 1253.353, 2507.839, 1417.282, 151.7321, 488.7585, 1596.99, 1233.708, 988.2388, 1364.188, 302.2193, 2312.906, 378.6625, 4317.415, 3479.73, 113.8574, 1103.476, 1887.655, 970.8992, 2378.764, 97.81538, 583.3099, 3168.63, 3319.359, 1695.383, 1958.684, 1479.542, 2934.494, 1244.188, 1611.036
203.8, 404.8095, 241.3806, 390.8734, 2248.075, 754.6572, 1925.415, 551.3441, 763.775, 1184.899, 559.0326, 990.4069, 3671.48, 1173.51, 1195.318, 2522.076, 1340.056, 143.1646, 465.6133, 1525.53, 1174.769, 941.7386, 1351.317, 301.179, 2467.756, 361.3094, 4285.57, 3357.326, 168.7776, 1052.355, 1881.089, 975.0849, 2362.755, 515.8828, 551.4461, 3127.527, 3197.899, 1618.705, 1860.853, 1414.108, 2981.411, 1187.561, 1538.186
203.9, 382.4169, 346.417, 428.8289, 2140.605, 720.5049, 2064.731, 764.7964, 733.0205, 1133.674, 528.5962, 1063.314, 3785.766, 1344.175, 1139.971, 2557.504, 1446.006, 135.0808, 443.5641, 1470.155, 1118.645, 897.4265, 1292.374, 334.3143, 2365.321, 344.7517, 4123.102, 3276.384, 161.5448, 1156.424, 1858.061, 1014.05, 2419.852, 492.8394, 812.1947, 3041.795, 3242.17, 1570.249, 1767.908, 1453.495, 2990.464, 1133.512, 1587.347
204, 361.263, 446.8313, 535.397, 2038.272, 687.8983, 2317.028, 783.6849, 874.9644, 1084.663, 640.1927, 1023.509, 3624.127, 1358.109, 1146.921, 2512.943, 1500.303, 127.4535, 422.5591, 1774.94, 1065.203, 891.1989, 1236.001, 318.4495, 2406.685, 466.2604, 3949.393, 3140.467, 154.622, 1102.85, 1780.018, 965.5588, 2305.776, 470.8254, 1000.957, 2911.808, 3252.119, 1499.23, 1679.605, 1389.212, 2894.82, 1081.922, 1515.567
204.1, 341.2793, 426.4432, 512.6143, 2223.651, 656.7672, 2421.841, 748.2468, 836.6303, 1037.771, 645.4525, 1108.458, 3690.833, 1359.119, 1093.815, 2393.636, 1966.102, 120.2569, 402.5487, 1806.857, 1014.314, 849.2648, 1182.088, 373.5255, 2306.785, 647.9664, 3783.003, 3010.188, 147.9958, 1051.758, 1705.254, 919.3865, 2197.077, 449.7947, 1209.761, 2787.375, 3216.953, 1533.329, 1595.713, 1327.772, 2987.309, 1099.923, 1447.034
204.2, 322.4009, 406.9853, 509.1088, 2117.349, 627.0449, 2319.646, 714.4113, 799.9757, 992.9056, 676.2551, 1056.32, 3913.016, 1373.669, 1189.566, 2279.995, 2031.237, 113.4666, 383.4859, 1726.007, 965.8567, 809.3039, 1184.869, 422.9388, 2476.071, 618.272, 3949.274, 2885.314, 141.6536, 1003.034, 1633.629, 991.5972, 2297.334, 429.7034, 1236.317, 2668.261, 3260.568, 1499.987, 1516.012, 1269.049, 2857.557, 1128.979, 1381.599
204.3, 304.5669, 388.4153, 487.4448, 2511.984, 598.6678, 2221.763, 682.1057, 764.927, 1157.294, 812.8083, 1006.633, 3908.789, 1447.539, 1134.484, 2654.345, 2034.095, 107.0598, 365.3259, 1648.774, 919.7139, 771.2233, 1296.421, 402.8684, 2485.775, 589.9384, 3862.213, 2818.605, 135.5831, 1018.498, 1625.665, 1028.033, 2396.141, 410.5096, 1168.782, 2615.558, 3229.901, 1445.739, 1440.291, 1212.924, 2840.407, 1144.962, 1431.939
204.4, 287.7194, 370.6926, 466.7026, 2548.632, 571.5748, 2128.01, 651.261, 731.4139, 1107.261, 768.5552, 959.2845, 3813.646, 1375.379, 1081.953, 2675.1, 1923.26, 101.0147, 348.0258, 1574.997, 875.7756, 798.0316, 1239.872, 402.5026, 2588.836, 562.9031, 3699.496, 3231.643, 129.7729, 971.314, 1782.819, 1139.41, 2414.582, 392.173, 1104.936, 3004.419, 3091.336, 1391.87, 1768.516, 1467.036, 2888.387, 1092.851, 1524.32
204.5, 271.8038, 353.7785, 446.8431, 2426.794, 545.708, 2038.214, 621.8111, 775.8887, 1107.85, 726.7114, 914.1626, 3827.355, 1327.149, 1034.745, 2628.77, 1850.066, 95.31091, 331.545, 1589.105, 833.9364, 921.6329, 1337.155, 383.4019, 2481.375, 537.1069, 3762.303, 3376.518, 124.2116, 926.3159, 1735.579, 1305.82, 2467.774, 374.6555, 1044.578, 2947.642, 3173.317, 1328.919, 2168.938, 1402.154, 3094.268, 1043.111, 1614.994
204.6, 256.7686, 337.6362, 427.8287, 2489.137, 521.0118, 1952.206, 678.8835, 741.8953, 1059.955, 687.1458, 871.1631, 3888.857, 1399.306, 1062.718, 2770.604, 1802.721, 89.9292, 315.8446, 1619.625, 794.096, 878.2667, 1340.868, 365.2077, 2800.694, 512.4928, 3918.409, 3276.838, 118.8886, 883.4023, 1942.827, 1341.626, 2545.069, 357.9205, 987.517, 2969.347, 3037.18, 1359.952, 2060.605, 1340.141, 2959.869, 995.636, 1594.492
204.7, 242.5651, 322.2304, 415.6322, 2370.143, 497.4332, 1869.828, 648.1846, 709.3912, 1014.131, 649.7344, 872.0093, 3754.942, 1421.46, 1123.224, 2900.473, 1727.974, 84.85137, 300.8877, 1601.779, 849.82, 904.3662, 1282.38, 347.8768, 2758.195, 489.0067, 3892.746, 3168.662, 113.7937, 923.8894, 1861.224, 1302.561, 2461.868, 341.933, 984.501, 3047.314, 2924.779, 1324.21, 1957.683, 1280.872, 2881.787, 950.3214, 1522.39
204.8, 245.0363, 307.5276, 488.5354, 2357.457, 474.9217, 1885.421, 677.636, 678.3112, 970.2883, 614.3597, 867.9393, 3798.701, 1350.6, 1071.215, 2864.07, 1633.819, 80.06026, 286.6391, 1715.02, 809.2208, 869.0104, 1320.144, 331.3684, 2643.704, 466.5969, 3993.759, 3416.228, 108.9172, 881.0883, 1783.048, 1240.274, 2345.811, 326.6597, 930.7217, 2917.091, 3050.288, 1264.319, 1905.927, 1421.004, 2869.013, 907.0692, 1453.547
204.9, 232.3843, 296.3949, 467.7468, 2244.757, 453.4289, 1992.388, 646.9934, 648.5929, 928.3408, 580.9111, 965.3301, 3794.912, 1328.43, 1133.852, 2905.604, 1544.794, 75.53968, 273.0653, 1704.665, 770.5612, 916.2559, 1262.56, 315.6434, 2533.965, 445.2141, 4018.557, 3299.984, 104.2497, 840.27, 1708.156, 1180.965, 2264.475, 312.0685, 879.8802, 2792.433, 3192.333, 1207.137, 1810.731, 1358.158, 3020.626, 988.8412, 1555.811
205, 219.5297, 282.8709, 447.8429, 2137.446, 432.9088, 2326.574, 617.7365, 620.1766, 888.2068, 549.2835, 1013.398, 3632.882, 1262.208, 1091.472, 2827.578, 1815.884, 163.6589, 344.77, 1826.907, 1001.602, 873.1428, 1207.488, 300.6646, 2499.825, 615.957, 3849.253, 3391.409, 99.78214, 801.3427, 1636.409, 1124.492, 2157.724, 298.1291, 831.8159, 2823.165, 3245.851, 1282.297, 1731.095, 1298.092, 2914.871, 996.7466, 1485.458
205.1, 480.8707, 269.964, 535.2352, 2035.264, 413.3174, 2430.916, 589.8025, 593.0052, 1291.151, 519.3779, 1146.421, 3477.77, 1228.107, 1198.361, 2693.334, 2208.287, 417.3529, 662.2322, 1881.431, 1312.878, 832.0583, 1154.819, 286.3966, 2396.058, 587.7294, 3687.082, 3262.015, 95.50607, 764.2188, 1567.677, 1070.72, 2056.005, 284.8124, 786.3772, 2785.083, 3106.602, 1395.604, 2417.327, 1240.682, 2934.353, 1146.084, 1418.286
205.2, 454.2707, 257.646, 512.4594, 1937.967, 394.6125, 2483.779, 563.1317, 567.0244, 1564.005, 491.1005, 1119.762, 3329.281, 1166.885, 1316.416, 2565.463, 2317.093, 467.7513, 831.9985, 1990.732, 1410.666, 792.907, 1104.446, 272.8058, 2296.599, 560.7955, 3531.743, 3126.694, 91.41324, 728.8147, 1501.831, 1019.519, 1959.081, 272.0905, 743.4206, 2666.066, 3371.136, 1332.484, 2543.323, 1185.811, 2975.762, 1303.593, 1404.373
205.3, 429.1421, 245.8901, 616.25, 1943.38, 376.7542, 2378.97, 537.667, 542.1818, 1496.39, 464.3627, 1067.092, 3318.762, 1135.472, 1255.461, 2598.255, 2190.837, 441.3398, 792.5991, 1945.863, 1343.273, 755.5979, 1094.991, 259.8598, 2201.268, 535.0958, 3382.948, 3432.568, 87.49581, 695.0508, 1438.75, 1099.827, 2090.112, 259.9368, 702.8105, 2712.049, 3226.512, 1272.219, 2561.662, 1133.366, 2979.749, 1244.262, 1562.601
205.4, 405.4035, 234.6706, 607.163, 1993.752, 359.7041, 2278.584, 513.3538, 518.4276, 1517.965, 505.4405, 1016.899, 3429.779, 1369.136, 1197.328, 3142.285, 2071.461, 676.4979, 755.0654, 1968.085, 1279.099, 770.1273, 1195.066, 335.0817, 2482.186, 510.5739, 3607.041, 3608.111, 83.74626, 662.8511, 1378.319, 1140.338, 2397.443, 248.326, 664.4189, 3094.877, 3088.093, 1214.679, 2433.713, 1083.242, 2850.325, 1187.631, 1538.326
205.5, 540.4007, 223.963, 619.0036, 2379.229, 343.4255, 2182.433, 490.14, 495.7141, 1452.34, 477.9219, 1092.66, 3533.474, 1422.804, 1393.3, 3122.716, 1958.59, 784.7323, 719.3092, 1880.02, 1217.992, 904.0402, 1142.938, 319.1805, 2379.151, 630.4902, 3455.074, 3906.927, 80.15739, 632.1431, 1576.971, 1085.808, 2387.905, 237.2339, 850.8284, 3337.194, 3186.404, 1159.742, 2312.155, 1070.502, 3078.391, 1133.578, 1686.846
205.6, 510.5077, 213.7439, 592.6633, 2265.489, 327.8837, 2090.34, 467.9759, 473.9958, 1473.479, 451.9016, 1041.264, 3569.148, 1403.885, 1428.311, 3247.156, 1851.868, 740.4226, 685.2462, 1864.495, 1159.804, 861.5019, 1210.547, 304.0338, 2280.394, 601.5966, 3309.51, 3865.412, 76.72232, 602.8578, 1698.144, 1264.793, 2404.71, 226.6372, 804.3511, 3240.645, 3393.738, 1310.277, 2196.669, 1213.569, 2944.682, 1327.082, 1667.631
205.7, 482.2683, 203.9911, 567.4438, 2732.325, 559.1948, 2002.133, 446.8141, 453.2289, 1409.777, 611.2852, 992.2863, 3416.758, 1422.882, 1362.175, 3292.777, 1750.962, 698.6149, 652.7963, 1781.065, 1104.395, 865.7031, 1354.824, 822.109, 2419.465, 574.0272, 3877.07, 3760.393, 178.6199, 671.0851, 1626.818, 1204.311, 2407.267, 216.5138, 826.7227, 3368.492, 3248.144, 1412.187, 2086.951, 1261.511, 2816.781, 1266.682, 1592.222
205.8, 455.591, 194.6834, 543.2974, 2601.705, 660.0754, 1950.62, 426.6093, 519.3607, 1348.83, 668.2457, 945.6121, 3419.131, 1564.761, 1299.101, 3136.447, 1655.554, 659.1678, 621.883, 1986.13, 1376.938, 941.8754, 1295.727, 796.8267, 2575.297, 547.7211, 3778.056, 3604.397, 269.785, 880.6519, 1741.218, 1160.072, 2366.948, 206.8426, 928.3847, 3361.42, 3371.392, 1408.624, 1982.713, 1493.266, 2951.303, 1365.476, 1520.222
205.9, 430.3894, 213.6494, 661.1226, 2486.746, 691.6003, 1868.309, 407.3181, 509.2829, 1290.517, 1034.326, 901.1334, 3413.371, 1594.517, 1238.948, 3173.855, 1565.345, 621.9481, 592.4336, 1897.258, 1420.089, 897.5568, 1239.208, 759.0134, 2647.277, 522.6206, 3865.395, 3454.873, 258.2236, 1157.559, 1743.872, 1104.598, 2321.674, 197.6034, 1113.753, 3217.774, 3234.646, 1483.261, 1883.682, 1707.96, 2860.512, 1303.328, 1591.453
