 , C000, C001, C002, C003, C005, C007, C008, C009, C010, C011, C013, C014, C016, C017, C018, C019, C020, C022, C024, C025, C032, C036, C038, C040, C042, C043, C044, C045, C048, C051, C055, C062, C063
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
7.9, 393.9344, 90.80589, 119.0589, 181.2271, 65.2738, 458.4115, 469.2064, 323.5982, 218.3354, 415.7188, 328.5258, 286.8764, 0, 284.8824, 0, 778.4149, 98.46252, 996.0172, 2.969293, 1062.748, 684.4243, 0, 1224.211, 445.0557, 0, 244.4971, 0, 765.0094, 0, 1084.628, 220.4134, 1348.334, 679.7372
8, 375.106, 86.35983, 113.1673, 175.0415, 62.06369, 436.2799, 448.3064, 351.1743, 206.8367, 395.4093, 332.9854, 273.1187, 0, 271.4359, 0, 742.8188, 93.68866, 953.0756, 2.835666, 1128.204, 655.8846, 0, 1250.087, 450.1882, 0, 233.207, 0, 733.5606, 0, 1035.038, 299.8715, 1521.483, 648.2277
8.1, 357.1775, 82.13145, 107.5674, 167.2345, 59.01145, 523.9338, 428.3374, 331.5275, 195.9435, 376.0919, 315.7844, 260.0208, 0, 258.6242, 0, 708.8505, 89.14625, 911.9855, 2.708053, 1077.042, 628.535, 0, 1294.01, 444.1501, 0, 222.4384, 0, 703.4046, 0, 1071.771, 286.9665, 1465.943, 654.7474
8.199999999999999, 340.1059, 78.11012, 102.2445, 159.7757, 166.6801, 498.6389, 409.2579, 394.5192, 185.6241, 374.5676, 299.472, 247.5511, 0, 246.4171, 0, 676.4355, 84.82407, 889.2372, 2.586183, 1028.201, 602.3257, 0, 1239.962, 455.8134, 0, 212.1669, 0, 674.4883, 0, 1024.188, 274.6169, 1406.769, 624.3962
8.300000000000001, 323.8503, 74.28567, 97.18502, 163.3661, 158.4829, 474.5652, 391.0282, 372.4474, 175.8481, 437.8107, 284.0022, 235.6793, 0, 307.4659, 0, 645.5029, 80.71146, 850.8993, 2.469797, 981.5739, 709.0466, 0, 1188.172, 529.3519, 0, 202.3698, 0, 656.9389, 0, 977.3615, 262.7987, 1348.911, 595.4521
8.4, 308.3716, 70.64848, 92.37591, 156.0798, 150.6888, 451.6538, 373.6106, 351.6105, 166.5869, 416.4219, 269.3315, 224.3769, 0, 292.9536, 0, 615.9847, 76.79823, 814.2142, 2.358649, 937.0615, 679.4802, 0, 1138.545, 650.4767, 0, 193.0251, 0, 737.386, 0, 1017.37, 251.4891, 1554.427, 567.8497
8.5, 293.6328, 91.34247, 87.80477, 149.1185, 143.278, 429.8485, 356.9688, 331.9394, 157.8136, 396.078, 255.4186, 213.6165, 0, 279.1262, 0, 627.7859, 73.07474, 779.1108, 2.252503, 894.5677, 651.1467, 0, 1103.105, 805.0722, 0, 184.1119, 0, 711.0796, 0, 970.8555, 240.6662, 1565.862, 541.5268
8.6, 320.9163, 86.87014, 83.45983, 142.4677, 136.2318, 409.096, 341.0682, 313.3687, 149.5022, 376.7279, 242.2245, 203.3722, 0, 401.3535, 0, 599.0779, 69.53178, 745.5209, 2.151134, 859.9988, 658.6027, 0, 1154.919, 761.4416, 0, 175.6102, 0, 923.572, 0, 926.4679, 241.2136, 1499.103, 638.3218
8.699999999999999, 305.5779, 130.4271, 79.3299, 136.1135, 129.532, 459.1976, 325.8759, 295.8371, 197.9054, 358.3232, 229.7119, 193.6191, 0, 382.4096, 0, 592.2303, 66.16059, 713.3791, 2.054326, 880.1425, 631.1396, 0, 1106.681, 720.1755, 0, 167.5012, 0, 885.6049, 0, 884.1096, 230.8329, 1435.19, 617.6491
8.800000000000001, 290.9725, 124.0411, 75.40433, 204.0928, 123.1617, 437.0281, 311.3604, 279.2862, 187.4827, 340.8177, 217.8457, 184.3338, 0, 573.2473, 0, 579.6264, 62.95285, 771.6469, 1.961876, 906.5596, 604.8218, 0, 1060.457, 681.1458, 0, 159.7665, 0, 919.7997, 0, 929.1929, 220.899, 1578.265, 589.0177
8.9, 277.0653, 117.9678, 71.67301, 194.9901, 117.1047, 415.9289, 297.4914, 263.6613, 177.6088, 385.8941, 206.5925, 175.4937, 0, 572.8348, 0, 858.4593, 59.90064, 738.3787, 1.873585, 878.007, 611.9308, 0, 1016.164, 885.4015, 0, 152.3891, 0, 896.1058, 0, 1084.853, 211.3926, 1602.345, 694.4541
9, 263.8227, 112.1918, 68.12634, 186.2934, 127.7658, 594.6736, 284.2402, 248.9106, 168.2549, 367.0416, 303.4918, 167.0776, 0, 545.7971, 0, 999.9209, 56.99641, 706.5448, 1.789268, 838.1912, 674.4235, 0, 1059.7, 878.7108, 0, 145.3523, 0, 859.2677, 0, 1035.253, 202.2953, 1534.031, 662.2624
9.1, 251.2131, 106.6987, 65.59737, 177.9845, 242.6472, 565.9635, 271.5792, 234.985, 159.3937, 349.1101, 287.8144, 159.0651, 0, 635.8317, 0, 1064.102, 54.23299, 886.7866, 1.708746, 800.181, 656.192, 0, 1024.053, 1169.404, 0, 138.6404, 0, 937.0212, 0, 1011.738, 193.5894, 1612.717, 691.0063
9.199999999999999, 239.2062, 107.4082, 91.62601, 170.0463, 309.1869, 538.6395, 259.4822, 221.8386, 170.0251, 332.0547, 306.2871, 151.4369, 0, 691.0441, 0, 1056.891, 51.60356, 848.5543, 1.631848, 763.8944, 628.8295, 0, 1114.26, 1106.028, 0, 132.2385, 0, 916.541, 0, 965.4808, 185.2583, 1543.961, 840.5162
9.300000000000001, 227.7731, 138.7325, 94.01887, 162.4621, 293.9814, 512.6346, 247.924, 209.4276, 161.0706, 315.8325, 290.4653, 144.1744, 0, 658.4269, 0, 1008.56, 49.1016, 811.9704, 1.55841, 890.0871, 621.2746, 0, 1100.399, 1260.954, 0, 126.1322, 0, 878.8629, 0, 921.3389, 177.2857, 1499.971, 801.5537
9.4, 216.8866, 131.9398, 89.36643, 155.2161, 279.5236, 487.8853, 236.8807, 197.711, 176.0439, 325.5687, 275.4607, 137.2603, 0, 646.9049, 0, 962.4398, 46.72096, 822.4598, 1.488277, 849.7235, 717.363, 0, 1054.438, 1192.617, 0, 120.3079, 0, 906.4843, 0, 879.2151, 169.6562, 1520.556, 764.3974
9.5, 206.5203, 125.4798, 84.94421, 148.2933, 265.7768, 464.3308, 226.3293, 186.6499, 166.7725, 352.985, 355.5385, 130.6777, 0, 624.6688, 0, 918.4284, 44.45573, 787.001, 1.4213, 811.1903, 687.4498, 0, 1043.796, 1231.565, 0, 114.7525, 0, 869.2195, 0, 839.0173, 162.355, 1455.729, 728.9634
9.6, 196.6495, 213.6474, 80.74083, 141.6793, 252.7061, 441.9135, 216.2478, 176.2076, 157.9893, 335.7403, 356.72, 124.4109, 0, 640.5244, 0, 956.5843, 42.30034, 830.0837, 1.357337, 774.4045, 658.7839, 0, 1039.926, 1164.82, 0, 109.4536, 0, 833.4868, 0, 800.6573, 257.4088, 1521.096, 695.172
9.699999999999999, 354.8242, 203.1868, 76.74545, 242.2157, 240.2783, 420.5784, 206.6155, 166.3495, 214.7122, 319.338, 356.8401, 118.4445, 0, 661.7453, 0, 967.4805, 50.60498, 868.3884, 19.84796, 874.3882, 631.3133, 0, 1182.069, 1154.927, 0, 147.3008, 0, 799.223, 0, 1025.066, 246.3311, 1564.056, 662.947
9.800000000000001, 350.3706, 193.2383, 72.94777, 231.4126, 228.4616, 400.2735, 459.4891, 157.043, 203.4042, 303.7371, 338.4069, 112.7643, 0, 750.4628, 0, 1069.097, 149.9354, 830.9493, 18.95474, 834.7366, 608.9271, 0, 1132.697, 1217.884, 0, 140.499, 0, 779.8869, 0, 978.2, 235.7303, 1541.013, 764.1641
9.9, 363.1227, 183.7769, 69.33801, 221.0914, 232.9701, 380.9487, 439.022, 148.257, 211.4239, 370.9855, 320.9258, 107.3565, 0, 715.0411, 0, 1020.208, 142.6659, 795.1244, 37.48824, 898.6782, 583.5355, 0, 1172.674, 1151.881, 0, 134.0112, 0, 747.8265, 0, 949.145, 225.5856, 1475.314, 750.5694
10, 392.7701, 174.7788, 65.90688, 211.2306, 287.8678, 362.557, 460.7064, 139.9627, 200.2892, 352.8614, 304.3478, 102.208, 0, 681.2911, 0, 973.5548, 213.4221, 803.1793, 60.11508, 857.925, 559.2028, 0, 1205.662, 1089.455, 0, 127.8231, 0, 717.0841, 0, 905.7499, 215.8775, 1422.99, 715.7764
10.1, 373.9973, 166.2212, 62.64554, 201.8095, 273.7107, 345.0532, 440.1851, 132.1324, 201.8969, 335.6227, 288.6261, 97.30645, 0, 649.1343, 0, 929.0352, 203.0745, 768.5516, 57.40973, 854.4655, 608.8477, 0, 1396.31, 1030.412, 0, 121.9206, 0, 687.6055, 0, 864.3389, 206.5871, 1545.117, 682.5963
10.2, 356.1219, 172.2591, 59.54559, 192.8086, 260.2498, 482.0439, 420.5778, 124.7401, 191.2639, 336.0307, 273.7166, 92.63995, 0, 618.4952, 0, 886.5514, 193.2286, 735.4169, 54.82612, 1012.481, 583.4594, 0, 1337.99, 974.5696, 0, 116.2908, 0, 659.3387, 0, 824.8212, 197.6966, 1479.243, 650.9543
10.3, 349.2609, 195.2712, 56.59903, 266.293, 351.1472, 588.5734, 442.0038, 117.7614, 181.1909, 319.6142, 259.5773, 122.1283, 19.79803, 639.139, 0, 895.066, 183.8601, 863.0306, 52.35878, 966.5673, 633.8893, 0, 1296.364, 921.7531, 0, 110.9209, 0, 632.2339, 0, 810.6954, 189.1887, 1434.51, 620.779
10.4, 332.5677, 185.7103, 53.79827, 255.3783, 333.8781, 635.6422, 479.3544, 111.1731, 171.6484, 303.9998, 256.2638, 160.9832, 18.97055, 608.9717, 0, 854.1356, 174.9458, 845.3317, 50.00248, 922.7355, 607.4568, 0, 1300.136, 1088.717, 0, 105.7989, 0, 606.2435, 0, 773.6303, 181.047, 1443.602, 631.8926
10.5, 316.6724, 176.6175, 51.13612, 384.6741, 331.6622, 664.7458, 458.0024, 104.9534, 162.6084, 289.1482, 323.4502, 153.263, 24.69905, 701.0203, 0, 981.1526, 175.2301, 808.8867, 47.75222, 1005.497, 619.8802, 0, 1245.833, 1190.072, 0, 100.9135, 0, 720.3576, 0, 782.124, 212.2583, 1591.338, 602.601
10.6, 334.6165, 167.9699, 48.60569, 367.5173, 315.3514, 632.6528, 437.6015, 99.08173, 154.0446, 275.0221, 328.4512, 195.9175, 23.66673, 667.9323, 0, 936.2855, 166.7342, 774.013, 62.3376, 1034.853, 594.032, 0, 1199.714, 1140.545, 0, 96.25368, 0, 794.6766, 0, 845.7257, 203.1238, 1660.369, 592.4091
10.7, 318.6233, 159.7457, 46.20049, 351.1257, 299.8427, 602.1091, 418.1093, 93.53853, 145.9318, 261.5862, 311.4844, 186.5219, 78.24247, 648.5667, 0, 893.4702, 158.6503, 740.6428, 61.9789, 987.9246, 604.9838, 0, 1258.392, 1158.056, 0, 91.80902, 0, 762.0082, 0, 807.059, 194.3823, 1638.616, 652.6272
10.8, 303.3944, 151.9242, 43.9143, 335.4652, 285.0966, 573.04, 399.4854, 88.30543, 138.2462, 278.1751, 295.3941, 177.5769, 100.9346, 617.9543, 0, 852.6128, 150.9583, 733.5821, 59.18967, 943.1242, 603.2234, 0, 1205.832, 1225.172, 0, 87.5696, 0, 784.6835, 0, 869.3794, 186.017, 1575.156, 622.3744
10.9, 288.8935, 144.4857, 41.74124, 320.5032, 416.6118, 545.3744, 457.5187, 83.3651, 130.9654, 386.6111, 280.135, 169.0609, 96.71597, 588.787, 0, 813.6237, 143.6392, 701.955, 56.52596, 1011.106, 578.0696, 0, 1229.208, 1158.775, 0, 83.52595, 0, 829.9665, 0, 918.7776, 178.0118, 1538.417, 593.524
11, 275.0856, 137.4113, 39.67571, 306.2085, 396.1231, 519.0444, 508.7901, 78.70116, 124.068, 367.7236, 265.6641, 160.9533, 92.67362, 717.1772, 0, 856.2189, 136.675, 671.6915, 53.98213, 1011.448, 640.6909, 0, 1177.866, 1228.657, 0, 79.66901, 0, 855.3525, 0, 876.771, 170.351, 1472.829, 582.5251
11.1, 261.9377, 130.6834, 37.7124, 292.5513, 391.3824, 493.9856, 486.1269, 74.29816, 117.5339, 349.7588, 251.9407, 153.2345, 109.8494, 683.3265, 0, 817.0649, 130.0484, 669.4703, 63.14625, 997.2021, 613.9748, 0, 1246.917, 1162.071, 0, 75.99018, 0, 921.4405, 0, 836.6849, 163.0199, 1410.036, 555.5219
11.2, 249.4181, 124.2848, 35.84624, 279.5033, 372.1345, 470.1366, 464.4733, 70.14148, 111.344, 332.6717, 238.9262, 145.8859, 105.2582, 651.0735, 0, 779.7014, 123.7431, 736.8417, 60.30449, 951.981, 588.3727, 0, 1194.836, 1099.093, 0, 72.48122, 0, 883.561, 0, 864.765, 156.0043, 1426.65, 548.1945
11.3, 237.497, 118.1996, 34.07242, 267.0372, 383.3513, 535.1329, 443.7841, 66.21735, 105.48, 316.4193, 226.584, 138.8896, 100.8588, 620.343, 0, 744.0465, 117.7436, 756.2231, 57.59061, 996.9811, 666.4523, 0, 1144.931, 1111.521, 0, 69.13429, 0, 847.2386, 0, 825.2278, 149.2907, 1616.756, 522.7828
11.4, 226.1457, 112.4122, 32.38638, 255.1271, 364.4984, 509.2973, 424.0166, 62.51277, 99.92482, 300.9609, 218.165, 132.2289, 96.64328, 591.0628, 0, 710.0221, 112.0349, 750.7067, 54.99886, 951.77, 638.662, 0, 1097.11, 1087.212, 0, 65.94191, 0, 812.4094, 0, 868.4866, 142.8659, 1596.159, 498.549
11.5, 215.3369, 106.9083, 30.78377, 243.7482, 346.5726, 484.7091, 405.1295, 59.01544, 94.66223, 286.2578, 206.8953, 125.8877, 92.60397, 563.1647, 0, 677.5536, 106.603, 718.3413, 52.52375, 993.8177, 612.0305, 0, 1051.286, 1028.291, 0, 62.89694, 0, 779.0121, 0, 828.7792, 136.7177, 1528.109, 529.5963
11.6, 205.0447, 101.6738, 29.26046, 232.8768, 329.5284, 461.3079, 387.0837, 248.5558, 89.6768, 272.2729, 200.8747, 119.8505, 88.73348, 536.5834, 0, 768.9341, 101.4344, 687.3713, 50.16003, 948.7501, 650.3912, 0, 1007.377, 1006.017, 0, 107.4523, 0, 818.2181, 0, 790.8873, 130.834, 1462.959, 569.5301
11.7, 195.2444, 129.116, 27.81253, 222.4903, 313.3225, 636.958, 369.8418, 234.6502, 84.95393, 258.9713, 207.1853, 114.1029, 85.02477, 643.0855, 0, 733.7715, 96.51646, 657.7365, 47.90268, 932.2081, 623.2706, 0, 965.3008, 1096.19, 0, 102.4906, 0, 784.5819, 0, 754.7278, 125.2035, 1499.858, 543.1293
11.8, 185.9125, 122.7942, 26.43625, 212.5671, 297.9136, 606.2064, 477.0396, 221.5225, 80.4798, 246.3195, 196.4828, 108.6309, 81.47107, 612.7319, 0, 700.217, 91.83694, 629.3794, 45.74692, 1033.667, 597.2809, 0, 924.9826, 1036.782, 0, 108.6117, 0, 752.3286, 0, 752.7668, 119.8154, 1678.755, 517.9523
11.9, 177.0267, 116.7819, 25.12808, 203.0864, 283.2624, 576.9396, 455.7907, 209.1292, 76.24129, 234.2858, 190.4557, 103.4213, 78.0659, 583.811, 0, 668.1968, 87.38432, 640.9899, 43.68817, 986.7919, 572.375, 0, 1111.339, 980.5944, 0, 103.5964, 0, 723.9297, 0, 718.3502, 114.6591, 1607.183, 552.2797
12, 168.5656, 111.064, 23.88464, 194.0286, 338.3399, 549.0857, 435.4883, 197.4293, 72.22601, 222.84, 180.6173, 98.46152, 74.80305, 556.2552, 0, 637.6409, 83.14757, 613.3548, 69.03302, 942.0429, 548.5076, 0, 1148.839, 927.4514, 0, 98.81264, 0, 767.5546, 0, 685.5071, 109.7247, 1538.662, 526.6785
12.1, 160.5089, 105.6261, 22.70273, 185.3747, 333.8076, 522.5765, 416.0903, 186.3839, 68.42219, 211.9533, 171.2872, 93.73963, 124.6565, 530, 0, 608.4822, 79.11623, 673.4203, 65.92633, 979.6041, 525.6354, 0, 1187.083, 877.1884, 0, 94.24982, 0, 744.4188, 0, 654.1656, 105.0027, 1473.063, 502.2641
12.2, 152.8372, 100.4544, 21.57931, 177.1069, 363.1671, 497.3472, 397.5563, 175.9565, 64.8187, 201.5985, 162.4391, 89.24418, 123.2626, 504.9841, 0, 617.8903, 75.28036, 644.3869, 94.76054, 976.1884, 647.0472, 0, 1137.502, 829.6495, 0, 89.89769, 0, 713.8164, 0, 720.6946, 100.4839, 1557.081, 521.7759
12.3, 145.5322, 95.53593, 20.51147, 169.2077, 345.3068, 473.3359, 379.8479, 166.1125, 61.40499, 191.7496, 154.048, 84.96432, 118.1107, 481.1489, 0, 589.6348, 71.63046, 674.7157, 90.49604, 954.5568, 717.4377, 0, 1089.991, 784.6869, 0, 104.2028, 0, 684.472, 0, 731.3337, 96.15956, 1490.696, 564.577
12.4, 138.5764, 90.85828, 19.49648, 161.6609, 328.3249, 450.4839, 362.9282, 156.8192, 58.17107, 182.3819, 157.3715, 80.8897, 113.1741, 458.4387, 0, 562.6715, 68.15752, 645.6265, 162.6067, 911.2696, 687.5214, 0, 1139.317, 742.161, 0, 99.39104, 0, 656.3341, 0, 697.897, 92.02132, 1427.142, 538.4058
12.5, 131.953, 86.40966, 18.53172, 154.4507, 312.1781, 428.735, 346.7622, 148.0458, 55.10746, 173.4718, 149.2422, 77.01049, 140.0835, 436.8004, 0, 581.1068, 64.85296, 641.9745, 155.2889, 869.9454, 658.8525, 0, 1091.731, 701.9398, 0, 94.80151, 0, 629.3528, 0, 665.989, 88.06116, 1366.298, 513.4478
12.6, 125.6462, 82.17885, 17.61469, 147.5621, 296.8254, 408.0363, 331.3163, 139.7632, 52.2052, 164.997, 197.6049, 73.31731, 134.2285, 416.1835, 0, 554.5334, 65.32822, 614.2969, 148.3004, 830.4952, 633.0453, 0, 1061.499, 663.8984, 0, 90.4239, 0, 715.043, 0, 850.1611, 84.27144, 1427.373, 489.6467
12.7, 119.6409, 78.15519, 16.74305, 140.9807, 282.2278, 388.3368, 316.5584, 131.9441, 49.45579, 156.9362, 187.3972, 69.80125, 207.5728, 396.5397, 0, 602.1953, 100.5392, 587.8126, 141.6265, 988.774, 646.9365, 0, 1116.413, 696.6238, 0, 127.4482, 0, 686.6273, 0, 851.7525, 80.6448, 1366.519, 466.9489
12.8, 142.0359, 74.32854, 15.91453, 134.6928, 294.4728, 369.5884, 302.4579, 124.5623, 46.85118, 149.2693, 177.7169, 66.45381, 313.7394, 586.8525, 0, 665.5751, 97.56532, 601.6, 135.2529, 943.9352, 619.9599, 0, 1104.757, 794.8885, 0, 147.6748, 0, 767.3748, 0, 812.8102, 77.17423, 1379.784, 501.744
12.9, 135.2472, 70.68925, 15.12702, 128.6854, 279.9908, 351.7451, 431.7204, 117.5936, 44.38374, 204.2908, 168.5365, 63.2669, 300.6264, 770.045, 0, 698.3387, 92.83496, 600.7407, 129.1661, 923.845, 741.3107, 0, 1058.614, 840.3991, 0, 140.8557, 0, 748.8914, 0, 775.6484, 73.85303, 1483.014, 568.5893
13, 128.7829, 87.61935, 14.37847, 122.9459, 266.2211, 334.7633, 412.4902, 111.0147, 42.04625, 194.3104, 285.8539, 60.23283, 327.4424, 740.2633, 0, 775.6381, 88.33395, 574.8409, 123.3532, 881.9506, 710.3988, 0, 1216.921, 846.8779, 0, 134.3515, 0, 718.1052, 0, 771.3074, 70.67475, 1578.605, 542.2321
13.1, 122.6276, 83.32932, 13.66696, 118.0487, 253.1286, 455.3374, 526.7088, 104.8039, 39.83186, 184.8175, 271.0876, 57.34425, 344.9483, 717.3081, 0, 740.1689, 84.05116, 550.0576, 117.802, 841.956, 731.753, 0, 1166.093, 863.3409, 0, 128.1476, 0, 698.3642, 0, 736.0431, 88.92089, 1553.299, 517.0967
13.2, 116.7666, 79.24933, 12.99067, 112.7837, 240.6799, 433.3543, 503.2475, 98.94054, 37.7341, 175.7885, 267.7699, 54.59421, 332.2124, 683.4512, 0, 706.3218, 79.97601, 526.3429, 112.5005, 803.775, 749.1103, 0, 1166.849, 816.5524, 0, 122.2302, 0, 669.6551, 0, 702.3911, 171.337, 1600.763, 493.1264
13.3, 111.1856, 75.3691, 21.46679, 107.7534, 228.8435, 496.6581, 480.8312, 93.40524, 35.74681, 167.2005, 253.9377, 51.97605, 318.3272, 651.1924, 0, 674.0225, 76.09845, 503.6505, 107.4377, 829.6085, 778.4661, 0, 1158.76, 907.3997, 0, 116.586, 0, 642.1262, 0, 670.2776, 163.9635, 1636.256, 470.2674
13.4, 105.8714, 113.7086, 31.28333, 102.9475, 217.5891, 472.6801, 459.4135, 88.1796, 33.86419, 159.0321, 250.4382, 49.48344, 305.0224, 718.4941, 0, 643.2001, 72.40888, 481.9365, 102.6027, 890.2521, 770.6915, 0, 1110.362, 858.2235, 0, 111.2025, 0, 907.2444, 0, 639.6324, 156.9073, 1566.496, 508.4553
13.5, 100.8112, 108.1412, 29.7353, 98.35597, 333.7082, 449.8597, 438.9497, 83.24632, 32.08072, 151.2627, 316.5807, 47.11038, 292.2736, 1022.354, 0, 613.7873, 68.8982, 461.1587, 97.98524, 864.5037, 744.7325, 0, 1063.984, 857.9827, 0, 106.0675, 0, 869.9485, 0, 696.4209, 188.4914, 1499.71, 484.8856
13.6, 95.99286, 102.8464, 77.10085, 93.96922, 317.2966, 554.6582, 419.3975, 78.58902, 30.39117, 173.9089, 300.2272, 44.85112, 280.0577, 974.0994, 0, 585.7195, 65.55773, 441.2766, 93.57562, 825.3003, 713.678, 0, 1060.066, 811.4846, 0, 101.1697, 0, 834.1858, 0, 664.5804, 180.3797, 1484.902, 642.2875
13.7, 91.40481, 97.81077, 73.28559, 89.77811, 301.6923, 560.3976, 400.7162, 74.19229, 28.79061, 179.6309, 284.7184, 42.7002, 268.3524, 928.1219, 0, 595.3218, 62.37923, 422.2518, 89.36444, 787.8746, 847.8903, 0, 1015.79, 767.5065, 0, 96.49805, 0, 803.6921, 0, 758.5222, 172.617, 1577.108, 612.514
13.8, 87.03604, 93.02174, 69.65912, 85.77393, 286.8553, 587.2122, 382.867, 70.04154, 27.27434, 170.8552, 270.0107, 40.65244, 257.1363, 884.3147, 0, 568.0984, 59.35483, 404.0471, 85.34278, 834.9292, 812.5342, 0, 1090.218, 821.0118, 0, 92.04211, 0, 770.6531, 0, 808.4197, 165.1884, 1509.87, 586.7672
13.9, 82.87608, 88.46719, 90.03173, 81.94833, 272.748, 558.8624, 365.8129, 66.12301, 25.83792, 162.5082, 343.8559, 38.70288, 246.389, 842.5751, 0, 586.6273, 56.47706, 509.5033, 81.50211, 797.0669, 778.6524, 0, 1239.63, 776.5174, 0, 87.79193, 0, 738.9723, 0, 771.4586, 188.2076, 1515.373, 572.0566
14, 78.91496, 167.7715, 85.57659, 78.29337, 259.3344, 531.8812, 349.5184, 62.42369, 24.47715, 249.8595, 326.0934, 36.84682, 236.0909, 802.8057, 0, 559.8014, 53.73882, 487.5369, 77.83427, 760.9215, 789.7113, 0, 1192.616, 734.4343, 0, 83.73801, 0, 708.5939, 0, 736.1874, 180.108, 1450.767, 624.4491
14.1, 75.14315, 159.5571, 81.34191, 74.80141, 246.5806, 506.2026, 333.9498, 58.93135, 23.18805, 237.6528, 327.8673, 35.07976, 226.2233, 764.9133, 0, 534.2023, 51.13335, 526.0287, 74.3315, 738.8193, 756.7812, 0, 1142.804, 694.6318, 0, 79.87128, 0, 679.4643, 0, 702.5287, 172.3571, 1431.132, 649.7944
14.2, 71.55163, 151.7448, 117.9674, 71.46521, 234.4539, 521.3524, 319.0746, 55.63438, 21.96684, 226.0425, 310.9307, 33.39745, 216.768, 728.8094, 0, 509.7738, 48.65419, 538.3199, 70.98637, 705.3154, 763.842, 0, 1153.928, 656.9865, 0, 76.1831, 0, 651.5322, 0, 670.4091, 164.9396, 1386.984, 619.673
14.3, 68.13176, 144.315, 112.1299, 69.04384, 222.9237, 496.1821, 304.862, 52.52187, 20.80995, 214.9994, 294.869, 31.79582, 207.7079, 715.9854, 0, 486.4624, 46.29524, 515.1111, 67.79177, 761.3746, 731.9907, 0, 1105.731, 621.3813, 0, 72.66523, 0, 624.7483, 0, 705.8403, 157.8414, 1359.973, 590.9478
14.4, 64.87535, 137.2491, 106.5813, 88.0629, 211.9605, 510.6212, 291.2824, 49.58348, 19.71398, 204.4958, 357.4039, 30.27099, 199.0266, 682.1909, 0, 464.217, 44.05066, 492.903, 64.74094, 822.31, 712.9012, 0, 1195.246, 587.7057, 0, 69.30981, 0, 599.0655, 0, 709.4196, 248.642, 1469.358, 563.5541
14.5, 61.77458, 130.529, 101.3072, 84.13522, 242.3583, 485.9691, 278.3078, 46.80949, 18.67574, 194.5054, 338.9416, 28.81929, 190.708, 748.0778, 0, 512.1216, 41.9149, 471.6524, 61.82741, 872.3409, 683.174, 0, 1204.207, 649.9602, 0, 66.10932, 0, 574.4385, 0, 676.9848, 237.9417, 1406.714, 537.4304
14.6, 58.82202, 124.138, 96.29411, 80.38271, 304.8912, 462.5071, 265.9111, 44.1907, 17.69217, 185.003, 321.4329, 27.43721, 182.7372, 712.7686, 0, 497.864, 39.88269, 451.3179, 59.045, 832.7821, 720.6991, 0, 1153.91, 669.9976, 0, 63.05663, 0, 550.8239, 0, 646.033, 227.7018, 1526.453, 585.0061
14.7, 56.01057, 134.9703, 91.52908, 76.79758, 289.8969, 639.2041, 254.0665, 41.71841, 16.7604, 175.9649, 313.4211, 26.12141, 186.5886, 707.7072, 0, 475.0972, 37.94902, 431.8602, 56.3878, 898.4404, 690.6467, 0, 1105.714, 703.3284, 0, 60.14489, 0, 528.1801, 0, 710.6999, 217.9026, 1465.385, 570.3607
14.8, 53.33351, 128.3618, 86.99986, 73.37234, 322.2366, 608.3441, 242.7496, 39.38444, 15.87771, 167.3683, 297.2307, 24.86872, 206.4278, 674.3035, 0, 555.6236, 36.10909, 417.4237, 53.85018, 857.698, 724.0754, 0, 1168.44, 700.4837, 0, 57.36761, 0, 506.4671, 0, 678.2065, 208.5251, 1402.91, 543.9214
14.9, 50.78439, 122.077, 82.69475, 70.09987, 306.3892, 578.974, 231.9368, 37.18104, 15.0415, 190.4377, 281.8767, 23.67609, 198.965, 746.6243, 0, 530.2155, 35.1753, 610.7562, 88.5214, 1015.428, 702.4498, 0, 1119.637, 702.4199, 0, 54.71857, 0, 650.9317, 0, 726.9832, 199.5512, 1449.124, 569.9205
15, 68.68294, 116.0998, 129.0122, 66.97336, 291.3213, 551.0219, 221.6055, 35.10091, 14.24933, 181.1341, 267.3158, 22.54066, 260.0269, 711.3837, 0, 505.9693, 111.5748, 584.4245, 84.53767, 1025.138, 673.1584, 0, 1181.654, 698.8329, 0, 52.19186, 0, 693.9908, 0, 755.6209, 190.9635, 1387.342, 543.5016
15.1, 117.2328, 110.4153, 122.6281, 174.7622, 366.0349, 524.4193, 211.7345, 33.13716, 13.49889, 172.2849, 327.8133, 21.45969, 249.1588, 677.8065, 0, 482.8319, 106.1652, 559.2281, 80.73323, 1015.924, 645.0884, 0, 1314.495, 818.1682, 0, 49.78183, 0, 665.4615, 0, 735.5455, 288.2268, 1328.195, 518.3074
15.2, 117.8245, 105.0091, 116.56, 166.9676, 427.4847, 499.101, 330.9, 31.28328, 12.78796, 163.8681, 331.802, 20.43055, 238.7449, 729.6275, 0, 460.7525, 155.3788, 535.1179, 87.35433, 969.8536, 667.6499, 0, 1259.591, 866.938, 0, 47.48307, 0, 763.3831, 0, 769.5165, 275.8229, 1271.569, 494.281
