 , C000, C001, C003, C005, C006, C007, C009, C015, C016, C017, C019, C023, C024, C026, C027, C028, C030, C032, C034, C036, C039, C042, C043, C045, C048, C051, C055, C058, C059, C060, C063, C066, C067, C068, C069, C075, C079, C088, C089, C101, C107
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
301, 1017.688, 1127.819, 764.6169, 18.10423, 463.338, 439.3778, 760.031, 0.0001233065, 1219.082, 0.2416947, 120.2788, 373.3028, 784.8398, 50.80014, 0.009748229, 1565.487, 1072.329, 299.2905, 58.71344, 768.3687, 0.01421587, 15.88131, 706.986, 0.1156184, 1174.854, 218.3201, 1736.742, 163.3905, 1779.93, 1056.072, 219.5264, 240.0467, 138.0167, 1043.023, 544.2288, 1627.638, 475.8716, 19.47039, 12.34941, 1107.999, 1068.871
301.1, 982.1168, 1078.944, 798.4116, 17.32476, 443.8351, 419.0972, 725.0655, 0.0001181498, 1285.944, 0.2311255, 115.3911, 358.1338, 764.7455, 48.73915, 0.00934833, 1518.258, 1027.876, 286.608, 56.12738, 767.1911, 0.01363438, 15.1926, 677.3029, 0.1108538, 1172.109, 207.5882, 1658.55, 156.3762, 1779.344, 1011.48, 210.4242, 240.1145, 132.1282, 998.5165, 520.6077, 1668.435, 452.275, 18.64197, 11.8384, 1145.767, 1022.845
301.2, 1016.45, 1137.177, 806.7236, 16.57885, 425.153, 399.7528, 691.7086, 0.0001132087, 1232.464, 0.2210186, 110.7021, 343.5811, 812.275, 46.76178, 0.008964837, 1456.94, 1048.85, 274.4628, 53.65522, 735.9067, 0.01307668, 14.53375, 648.866, 0.1062855, 1156.718, 197.3837, 1645.546, 149.663, 1882.032, 968.7714, 201.6993, 248.2831, 126.491, 995.8264, 498.0117, 1597.239, 429.8484, 17.8488, 11.34854, 1154.508, 1090.143
301.3, 1029.947, 1087.896, 795.6851, 15.86506, 407.2573, 381.3012, 659.8862, 0.0001084743, 1211.288, 0.2113535, 106.2036, 329.6198, 779.1201, 44.86463, 0.008597075, 1398.099, 1068.897, 262.8323, 51.29195, 725.6507, 0.0125418, 13.90348, 628.6747, 0.1019055, 1154.18, 187.6809, 1691.251, 143.238, 1802.781, 1053.771, 193.3362, 237.3112, 121.0943, 953.3338, 476.3965, 1559.081, 525.0085, 17.08938, 10.87894, 1261.616, 1043.201
301.4, 983.4294, 1040.75, 771.6451, 15.182, 390.1149, 363.7013, 629.5279, 0.0001039378, 1160.912, 0.2021111, 101.8879, 316.2258, 796.8558, 43.04445, 0.0082444, 1430.003, 1044.545, 278.1319, 49.03277, 760.0045, 0.01202879, 13.30053, 631.3223, 0.097706, 1101.094, 258.9396, 1705.635, 137.0888, 1726.868, 1009.276, 344.7311, 226.8241, 115.9278, 1024.592, 455.7195, 1507.872, 498.9753, 16.36226, 10.42878, 1207.732, 1121.144
301.5, 939.0126, 995.648, 833.8289, 14.52834, 373.694, 346.9138, 734.1843, 9.959107e-05, 1156.357, 0.1932729, 97.74755, 339.3259, 764.3303, 41.29811, 0.007906192, 1378.336, 1034.333, 307.0908, 46.8731, 729.0132, 0.01153677, 12.72374, 631.5442, 0.09367956, 1050.45, 266.4008, 1734.889, 131.2036, 1755.298, 1021.674, 375.3429, 235.2043, 110.9817, 1023.483, 435.9398, 1443.528, 474.233, 15.66609, 9.997248, 1156.15, 1072.867
301.6, 1007.52, 952.5001, 795.4587, 13.90283, 357.9643, 330.9012, 746.7147, 9.542612e-05, 1207.925, 0.1848212, 93.77547, 325.5375, 744.2629, 39.62262, 0.007581858, 1502.273, 1031.764, 340.9339, 44.80855, 699.2856, 0.01106487, 12.17196, 650.9795, 0.08981905, 1002.136, 253.3053, 1811.307, 125.571, 1750.182, 978.5345, 424.8914, 255.3187, 106.2467, 1020.46, 417.0187, 1420.909, 450.7175, 14.99953, 9.58357, 1106.771, 1026.669
301.7, 1004.422, 1009.227, 758.8541, 13.30425, 342.8968, 315.6276, 712.3618, 9.143535e-05, 1157.688, 0.1767391, 89.9648, 312.3094, 738.0029, 38.01511, 0.00727083, 1441.601, 988.9931, 352.5879, 42.83493, 670.7702, 0.01061227, 11.64411, 623.6479, 0.08611763, 1012.164, 260.3831, 1906.923, 120.1803, 1740.118, 937.2169, 407.274, 244.0358, 101.7137, 976.9158, 547.5399, 1470.155, 428.3681, 14.36134, 9.187009, 1059.5, 982.4606
301.8, 1038.473, 965.4907, 723.934, 12.73145, 328.4634, 301.0591, 724.4125, 8.761148e-05, 1155.542, 0.1690103, 86.30898, 299.6188, 707.8796, 36.47281, 0.006972561, 1383.379, 947.9953, 341.8692, 40.94825, 688.3262, 0.01017819, 11.13915, 597.4638, 0.08256874, 965.6101, 365.3454, 1821.069, 115.021, 1724.648, 1028.962, 390.3872, 233.2516, 97.37411, 970.7924, 523.775, 1407.419, 407.127, 13.7503, 8.806858, 1123.374, 1016.973
301.9, 991.57, 953.9945, 690.6207, 12.1833, 314.6376, 287.163, 691.0857, 8.394752e-05, 1107.484, 0.1616196, 82.80171, 287.4439, 706.7326, 34.99309, 0.006686528, 1440.439, 983.8985, 327.3824, 39.14466, 698.9604, 0.009761862, 10.65608, 572.379, 0.07916611, 963.774, 347.386, 1775.774, 110.0832, 1744.371, 1003.545, 374.2005, 222.9439, 93.21965, 1031.19, 501.0415, 1456.352, 386.9391, 13.16525, 8.442437, 1127.605, 1024.268
302, 1024.493, 957.163, 782.1281, 11.65876, 301.3938, 273.9083, 739.8878, 8.043679e-05, 1061.425, 0.1545521, 79.43697, 275.7637, 677.8857, 33.5734, 0.006412228, 1399.501, 943.1119, 336.8308, 37.42051, 670.4583, 0.009362563, 10.19397, 593.8467, 0.07590369, 919.4462, 330.3095, 1802.571, 105.3573, 1709.322, 961.171, 358.6849, 213.0918, 89.24245, 987.188, 479.2948, 1456.684, 367.7522, 12.6051, 8.093096, 1108.477, 980.1629
302.1, 995.6089, 915.6829, 746.1369, 11.15679, 288.7074, 261.2654, 736.0339, 7.707288e-05, 1017.282, 0.1477936, 76.20896, 264.5582, 754.4979, 32.21131, 0.006149181, 1410.658, 995.3309, 322.5575, 35.77231, 643.1184, 0.008979598, 9.751895, 607.0448, 0.07277572, 877.1571, 314.0725, 1838.156, 100.8343, 1779.788, 962.9745, 343.8127, 203.675, 85.43493, 973.2745, 458.4919, 1419.309, 349.5168, 12.06879, 7.75821, 1146.879, 977.4534
302.2, 950.642, 876.0004, 711.8019, 10.67644, 276.555, 249.206, 786.785, 7.384965e-05, 974.9741, 0.1413306, 73.11212, 253.8079, 723.7013, 30.90448, 0.005896925, 1431.163, 1032.224, 358.2204, 34.1967, 616.8934, 0.008612297, 9.328992, 581.5578, 0.06977665, 872.7488, 298.6336, 1832.644, 96.50552, 1704.843, 1011.45, 329.5571, 194.6744, 81.78986, 931.7441, 552.4396, 1409.623, 332.1856, 11.55529, 7.437181, 1222.368, 999.1147
302.3, 907.7061, 931.9202, 679.047, 10.21678, 264.9142, 237.7033, 750.5886, 7.076122e-05, 934.426, 0.1351503, 70.14113, 243.4946, 694.1617, 29.65067, 0.005655017, 1373.363, 1090.404, 343.0407, 155.9149, 591.7379, 0.008260021, 8.924429, 557.1409, 0.06690118, 832.6075, 283.9536, 1750.134, 92.36256, 1633.054, 968.7422, 315.8926, 186.0715, 278.4364, 891.986, 548.0582, 1386.964, 315.7137, 11.06364, 7.129436, 1170.161, 1044.223
302.4, 933.2281, 891.534, 647.7993, 9.776898, 253.7633, 226.7315, 716.0575, 6.780195e-05, 895.5643, 0.1292403, 67.29086, 233.6002, 665.8279, 28.44772, 0.005423033, 1365.055, 1064.919, 352.7896, 160.6476, 567.608, 0.007922154, 8.53741, 533.7491, 0.06414419, 853.976, 269.9953, 1690.72, 88.39745, 1676.342, 941.3516, 302.7947, 177.8488, 266.5569, 943.1475, 560.1611, 1341.32, 300.0587, 10.59291, 6.834426, 1120.183, 1036.363
302.5, 908.3538, 898.8795, 617.9896, 9.355959, 243.0818, 216.2662, 683.115, 6.496644e-05, 858.3188, 0.1235887, 64.55643, 224.108, 658.3503, 27.29358, 0.005200566, 1368.271, 1045.266, 337.84, 153.5717, 716.9927, 0.007598107, 8.167174, 511.3394, 0.06150083, 814.6982, 256.7231, 1753.032, 84.60256, 1647.323, 909.3177, 290.2399, 169.9894, 255.1843, 947.2159, 560.0616, 1284.083, 285.1799, 10.1422, 6.551623, 1125.615, 991.7366
302.6, 884.9205, 868.2709, 646.2803, 8.953143, 232.8499, 206.2839, 651.688, 6.224951e-05, 916.8664, 0.1181842, 61.93311, 215.0014, 773.5015, 26.18627, 0.004987224, 1341.826, 1037.985, 323.5238, 158.8434, 687.7553, 0.007287315, 7.812994, 489.8706, 0.05896639, 876.1165, 325.5281, 1725.531, 80.97059, 1722.995, 931.9626, 278.2056, 162.4774, 309.9073, 1003.065, 557.8332, 1377.785, 271.0389, 9.710675, 6.280522, 1256.471, 1002.918
302.7, 844.9529, 915.9439, 652.6306, 8.567671, 223.0487, 196.7624, 700.7703, 5.96462e-05, 878.735, 0.1130161, 59.41639, 206.2649, 749.2745, 25.12388, 0.004782635, 1409.376, 1174.175, 338.1369, 166.4354, 659.7101, 0.006989236, 7.474174, 502.5879, 0.0565364, 835.8203, 309.5261, 1678.932, 77.49454, 1650.441, 912.5532, 266.6703, 217.4174, 296.6852, 960.2634, 678.5977, 1318.991, 257.5991, 9.297509, 6.020639, 1202.807, 1025.377
302.8, 878.7433, 876.2501, 647.0284, 8.198794, 213.66, 187.6803, 668.5311, 5.715176e-05, 842.1894, 0.1080739, 57.00193, 197.8834, 718.6912, 24.10459, 0.004586438, 1352.456, 1204.198, 340.2804, 185.9747, 632.8086, 0.006703349, 7.150047, 516.1591, 0.05420655, 797.3776, 344.7784, 1603.342, 74.16771, 1580.943, 892.2033, 324.8213, 218.2205, 284.0271, 939.441, 649.1445, 1388.177, 244.8257, 8.901922, 5.77151, 1151.435, 981.224
302.9, 883.2949, 838.2765, 617.2542, 7.8458, 204.6666, 179.0175, 637.775, 5.476165e-05, 825.5928, 0.1033479, 54.6856, 205.1461, 689.3561, 23.12665, 0.00439829, 1383.751, 1154.279, 325.8609, 199.5692, 607.004, 0.006429156, 6.839976, 494.488, 0.05197271, 760.7029, 358.3449, 1594.274, 70.9837, 1566.36, 897.2079, 311.3531, 208.5771, 271.9091, 1043.963, 620.9697, 1328.94, 232.6858, 8.523167, 5.532689, 1102.257, 938.9722
303, 880.4409, 801.9485, 588.85, 7.508003, 196.0517, 170.7545, 608.434, 5.247149e-05, 791.2573, 0.09882857, 52.46339, 205.1675, 661.2184, 22.18839, 0.00421786, 1363.888, 1134.461, 374.0287, 190.7791, 582.2517, 0.006166178, 6.543352, 575.6194, 0.04983093, 725.7151, 340.7297, 1676.27, 67.93639, 1665.4, 938.3071, 298.4435, 199.3598, 260.3082, 1056.877, 594.0177, 1284.977, 221.1478, 8.160526, 5.303751, 1055.18, 898.5397
303.1, 917.3792, 879.1644, 561.753, 7.18475, 187.7994, 162.8729, 723.5415, 5.02771e-05, 787.3745, 0.09450684, 50.33148, 196.8306, 661.1786, 21.28819, 0.004044832, 1362.163, 1215.139, 358.179, 182.3761, 558.5087, 0.005913958, 6.259592, 584.9297, 0.04777741, 736.546, 376.5816, 1600.8, 65.01989, 1595.272, 898.688, 286.069, 190.5498, 293.6176, 1035.539, 568.2355, 1255.208, 210.1819, 7.813315, 5.084286, 1120.915, 859.8483
303.2, 875.9456, 841.0645, 648.3821, 6.875414, 179.8945, 155.3551, 709.8793, 4.817449e-05, 813.5712, 0.09037411, 48.2862, 188.8324, 634.1911, 20.42452, 0.003878902, 1418.578, 1164.766, 363.2576, 174.3432, 544.3491, 0.005672054, 5.988137, 560.3712, 0.04580851, 702.6693, 358.0699, 1528.728, 62.2286, 1658.283, 860.7418, 345.2637, 201.2252, 281.0904, 1053.69, 543.5724, 1201.645, 199.7597, 7.480877, 4.873902, 1126.264, 935.1938
303.3, 836.3832, 804.6157, 643.5491, 6.579397, 172.3223, 148.1843, 677.221, 4.61598e-05, 801.0928, 0.0864221, 46.32404, 181.1593, 680.5736, 19.59589, 0.003719779, 1398.002, 1116.482, 355.056, 265.8341, 522.1517, 0.005440046, 5.728454, 536.8438, 0.04392076, 742.2383, 485.3343, 1528.49, 59.55713, 1588.454, 824.3978, 330.9479, 192.3328, 295.9992, 1079.336, 519.9797, 1188.689, 189.8544, 7.162583, 4.672224, 1078.161, 894.9241
303.4, 919.6967, 796.25, 660.6745, 6.296125, 165.0688, 141.3445, 646.0652, 4.422937e-05, 806.4377, 0.08264291, 44.4416, 174.3731, 653.2968, 18.80087, 0.003567184, 1341.541, 1221.01, 340.0103, 254.1253, 535.1673, 0.005217527, 5.480032, 514.3041, 0.04211079, 708.0998, 461.4766, 1537.502, 57.00035, 1579.091, 825.9493, 317.2258, 226.8144, 300.9967, 1043.996, 497.411, 1164.384, 180.4402, 6.857832, 4.47889, 1032.113, 976.5534
303.5, 894.1212, 761.7433, 630.2723, 6.025049, 158.1207, 134.8204, 653.7191, 4.237968e-05, 772.8989, 0.07902897, 42.63567, 167.2875, 735.8528, 18.03811, 0.003420848, 1343.008, 1170.395, 325.6023, 270.7581, 513.3443, 0.005004109, 5.242383, 492.7109, 0.04037542, 675.5314, 464.1395, 1550.161, 87.68804, 1616.362, 848.8552, 304.0726, 216.7912, 317.3426, 1023.977, 475.8218, 1122.213, 171.4929, 6.566048, 4.293558, 1123.627, 1021.345
303.6, 910.4311, 819.9605, 601.2691, 5.765644, 151.465, 128.5975, 677.7009, 4.060734e-05, 888.6209, 0.07557307, 40.90312, 160.4898, 705.8173, 17.30629, 0.003280516, 1380.525, 1159.573, 311.8047, 258.8324, 507.6956, 0.004799422, 5.015041, 472.0242, 0.03871156, 644.461, 441.3238, 1686.818, 157.6129, 1548.299, 849.517, 291.4648, 207.211, 303.8032, 1049.919, 455.1697, 1150.096, 162.9892, 6.286678, 4.115894, 1144.712, 977.3658
303.7, 869.3113, 825.054, 633.8156, 5.517407, 145.0895, 122.6617, 646.523, 3.890912e-05, 851.6642, 0.0722683, 39.24098, 205.4117, 685.7564, 16.60417, 0.00314594, 1415.744, 1142.481, 309.4427, 247.432, 486.9929, 0.004603107, 4.797557, 564.0026, 0.03711627, 614.8196, 472.42, 1700.57, 170.8857, 1483.101, 833.2327, 279.3797, 198.0541, 290.8415, 1005.118, 435.414, 1157.433, 154.9072, 6.019195, 3.945581, 1095.821, 935.2802
303.8, 830.0486, 789.299, 604.6494, 5.279858, 138.9823, 117, 616.7795, 3.728192e-05, 844.5746, 0.06910805, 37.64638, 207.7091, 657.7657, 15.93053, 0.003016885, 1364.433, 1095.12, 296.33, 236.5338, 587.2146, 0.004414822, 4.589505, 570.2133, 0.03558671, 586.5416, 512.2357, 1712.031, 166.1445, 1567.078, 798.0502, 366.6614, 189.3018, 278.4327, 962.2292, 557.4974, 1123.549, 147.2259, 5.763092, 3.782316, 1122.307, 895.0067
303.9, 792.5593, 836.5529, 672.9316, 5.052536, 133.1322, 111.5996, 727.0168, 3.572277e-05, 851.863, 0.06608599, 36.11657, 281.3462, 630.9175, 15.28422, 0.002893124, 1309.327, 1121.575, 334.9372, 263.4942, 602.0527, 0.004234239, 4.390476, 546.2727, 0.03412019, 559.5642, 487.0556, 1634.952, 321.259, 1501.09, 859.0811, 351.4584, 180.9364, 266.5534, 1023.034, 562.6492, 1218.293, 139.9255, 5.517886, 3.625807, 1074.373, 958.2342
304, 781.574, 832.7506, 703.5764, 4.835002, 127.5284, 106.4484, 693.5701, 3.422883e-05, 840.8058, 0.06319608, 34.64894, 269.9138, 605.1651, 14.66413, 0.00277444, 1328.627, 1156.941, 447.2879, 251.8884, 577.5023, 0.004061042, 4.200077, 541.9107, 0.03271411, 533.8276, 463.1133, 1561.342, 307.4674, 1437.881, 822.8072, 336.8858, 172.9406, 310.4653, 1007.8, 588.3569, 1190.544, 132.9871, 5.283113, 3.475774, 1028.486, 916.9724
304.1, 746.274, 878.5613, 725.814, 4.626834, 122.1604, 101.535, 661.6622, 3.279736e-05, 882.6738, 0.06043255, 33.24094, 258.9459, 672.0345, 14.0692, 0.002660625, 1338.374, 1134.846, 469.0128, 254.0863, 646.1788, 0.00389493, 4.017935, 519.1584, 0.03136597, 509.2747, 474.28, 1491.047, 294.2679, 1513.18, 788.0649, 322.9175, 209.8046, 297.2193, 1025.207, 562.8204, 1144.237, 126.3928, 5.058329, 3.331949, 1092.602, 961.8344
304.2, 817.6986, 840.4875, 737.004, 4.427628, 117.0184, 96.84844, 631.2222, 3.142576e-05, 879.1617, 0.05778986, 31.89016, 248.4238, 644.6039, 13.4984, 0.002551479, 1290.136, 1172.641, 449.1382, 263.099, 619.829, 0.003735612, 3.843693, 512.3347, 0.03007338, 485.8511, 574.0813, 1810.526, 310.8227, 1449.461, 857.3163, 309.5283, 200.5331, 284.5385, 981.4608, 559.1876, 1095.41, 120.1255, 4.843109, 3.194076, 1135.506, 920.4175
304.3, 802.8416, 804.0637, 737.5525, 4.236999, 112.0928, 92.37817, 654.9924, 3.011151e-05, 842.5984, 0.05526274, 30.59426, 258.7739, 618.2929, 12.95076, 0.002446811, 1303.37, 1124.031, 476.5104, 251.5107, 594.5537, 0.003582811, 3.677006, 490.8242, 0.02883407, 534.8366, 640.3629, 1790.001, 297.4792, 1455.902, 854.7569, 296.6942, 191.6713, 295.9094, 976.0262, 586.7347, 1108.587, 114.1689, 4.637046, 3.061908, 1087.008, 1072.659
304.4, 823.7443, 827.6578, 762.6849, 4.054577, 107.3746, 88.11423, 668.6025, 2.885224e-05, 823.9719, 0.05284613, 29.35103, 248.2587, 625.5216, 12.42534, 0.002346436, 1271.263, 1190.831, 480.5257, 240.4328, 570.3091, 0.00343626, 3.517548, 503.8934, 0.02764582, 521.6474, 681.3043, 1774.732, 284.7084, 1430.102, 822.3981, 284.3924, 183.2011, 283.2844, 1016.418, 614.2358, 1135.189, 289.6085, 4.439751, 2.935208, 1114.749, 1026.47
304.5, 864.6948, 791.79, 727.5884, 3.88001, 102.8549, 84.0471, 654.1085, 2.764562e-05, 874.6634, 0.05053519, 28.15832, 283.4838, 670.5413, 11.92124, 0.002250179, 1360.618, 1176.569, 535.6466, 263.1308, 547.0531, 0.003295704, 3.365005, 555.7851, 0.02650655, 582.1703, 647.8133, 1834.648, 272.486, 1497.732, 817.2855, 272.6006, 175.1052, 333.298, 1062.439, 625.0526, 1152.629, 275.2479, 4.25085, 2.813752, 1067.138, 982.2698
304.6, 839.994, 875.5071, 694.1071, 3.712958, 98.52551, 80.16771, 624.0159, 2.648946e-05, 838.2872, 0.04832532, 27.01407, 271.9645, 643.1716, 11.43759, 0.00215787, 1308.888, 1127.796, 577.8849, 251.5411, 531.2617, 0.003160897, 3.219078, 532.4503, 0.02541422, 555.394, 655.5478, 1823.243, 260.7882, 1490.25, 882.5626, 261.2977, 167.3671, 319.0779, 1072.323, 724.2626, 1147.692, 261.5994, 4.069986, 2.697321, 1062.069, 939.973
304.7, 808.8364, 837.5657, 662.1664, 3.553098, 94.37833, 293.2419, 703.0344, 2.538166e-05, 803.4238, 0.04621207, 25.91633, 260.9133, 616.9191, 10.97356, 0.002069348, 1256.026, 1174.637, 553.3968, 240.4618, 509.5979, 0.003031604, 3.079478, 510.0951, 0.0243669, 529.8492, 643.468, 1777.057, 280.9135, 1518.032, 875.0966, 250.4634, 159.9709, 305.4644, 1110.792, 692.8275, 1116.011, 248.6276, 3.896818, 2.585708, 1082.391, 968.2806
304.8, 785.9858, 870.4874, 692.6514, 3.400122, 90.40572, 279.7066, 670.691, 2.432019e-05, 856.7255, 0.04419124, 24.86319, 250.3112, 668.6203, 10.52836, 0.001984458, 1244.739, 1171.7, 603.8641, 229.8705, 488.8176, 0.0029076, 2.945933, 488.6786, 0.02336275, 505.4793, 852.8532, 1750.493, 268.8539, 1454.109, 838.1465, 240.0784, 152.9016, 292.4319, 1063.394, 662.7567, 1068.388, 236.2991, 3.731018, 2.478713, 1036.162, 969.3475
304.9, 827.9348, 832.7635, 660.7777, 3.253731, 86.60033, 266.7961, 723.3543, 2.33031e-05, 821.0953, 0.04225878, 23.85284, 319.534, 751.5662, 10.10122, 0.00190305, 1329.64, 1192.283, 578.2751, 247.4807, 468.8847, 0.002788668, 2.818179, 468.1612, 0.02239998, 528.1143, 810.9294, 1671.681, 257.3121, 1477.283, 881.2269, 230.124, 205.2178, 279.9553, 1139.953, 633.991, 1029.556, 224.582, 3.572272, 2.376146, 991.9073, 927.6071
305, 790.5409, 890.6198, 630.3707, 3.113644, 82.95512, 311.1476, 828.0332, 2.232856e-05, 786.9469, 0.04041083, 22.88356, 347.1663, 720.8892, 9.691403, 0.001824982, 1275.94, 1213.758, 665.5503, 236.5803, 449.7646, 0.0026746, 2.695965, 448.5053, 0.02147688, 503.8242, 843.8956, 1596.418, 246.2657, 1415.076, 878.7527, 220.5823, 196.149, 439.0902, 1214.52, 652.9244, 1044.514, 213.4458, 3.42028, 2.277823, 1161.077, 957.9633
305.1, 809.2859, 852.0234, 663.0869, 2.979587, 79.46334, 296.7858, 837.357, 2.139476e-05, 754.2187, 0.03864368, 21.95366, 333.0593, 691.4645, 9.298218, 0.001750116, 1292.821, 1163.443, 643.9818, 240.7392, 470.4722, 0.002565199, 2.579051, 429.6746, 0.02059182, 480.6512, 802.4121, 1524.544, 235.6936, 1502.894, 841.6483, 211.4363, 216.6882, 420.3565, 1162.695, 624.5855, 999.9423, 202.8618, 3.274755, 2.183568, 1229.869, 1064.585
305.2, 772.7344, 815.0997, 632.5736, 2.851303, 76.11854, 283.0869, 962.8459, 2.050002e-05, 722.8516, 0.03695381, 21.06155, 319.5256, 663.2407, 8.920984, 0.001678322, 1247.33, 1189.54, 632.8383, 251.8079, 480.5011, 0.002460272, 2.467207, 411.6346, 0.01974324, 458.5442, 822.5768, 1726.278, 225.5753, 1439.609, 910.1475, 202.6694, 207.1125, 402.422, 1168.913, 644.6307, 1059.776, 256.966, 3.135422, 2.093214, 1177.342, 1018.744
305.3, 773.1674, 809.1257, 635.8038, 2.728542, 72.91453, 270.0204, 918.5499, 1.96427e-05, 692.7891, 0.03533784, 20.20569, 306.5418, 638.6396, 8.559055, 0.001609472, 1202.51, 1207.22, 630.8191, 240.7169, 460.9073, 0.002359638, 2.360214, 439.6775, 0.01892962, 532.0051, 782.1412, 1648.557, 215.8914, 1440.764, 871.7173, 194.2661, 197.9599, 385.2527, 1119.034, 616.6517, 1014.553, 244.224, 3.002017, 2.006598, 1127.057, 974.8763
305.4, 738.2471, 789.6716, 606.5461, 2.611066, 69.84538, 257.5569, 876.2916, 1.882123e-05, 663.9767, 0.03379254, 19.38461, 294.0856, 668.2195, 8.21181, 0.001543447, 1204.524, 1157.176, 660.8308, 230.1144, 442.1125, 0.002263119, 2.25786, 468.7589, 0.01814954, 507.5361, 814.9702, 1632.389, 206.6232, 1463.028, 834.9099, 186.2112, 189.2119, 368.816, 1071.284, 666.3632, 971.2598, 232.1138, 2.874289, 1.923567, 1078.921, 932.8978
305.5, 797.175, 769.0058, 578.6347, 2.498648, 66.90543, 245.6688, 934.7006, 1.803412e-05, 636.3627, 0.03231481, 18.59689, 282.1355, 640.9446, 7.878653, 0.001480131, 1245.289, 1109.206, 645.7335, 247.7021, 424.0841, 0.002170549, 2.159945, 522.908, 0.0174016, 484.1924, 982.3062, 1682.614, 197.7529, 1401.422, 799.6566, 178.4903, 180.8504, 353.0805, 1170.553, 637.441, 1032.922, 220.6042, 2.751994, 1.843971, 1032.84, 970.9417
305.6, 761.1704, 735.6797, 617.6281, 2.39107, 64.08922, 234.3293, 918.5833, 1.727992e-05, 609.8972, 0.0309017, 17.84118, 270.671, 614.783, 7.559011, 0.001419412, 1194.996, 1063.225, 618.3702, 280.6606, 459.1084, 0.002081765, 2.066277, 500.9535, 0.01668449, 461.9225, 954.6523, 1606.859, 189.2634, 1342.41, 832.7947, 171.0895, 172.8584, 338.0163, 1120.604, 609.7741, 988.8445, 257.2504, 2.634903, 1.767669, 1116.779, 929.1326
305.7, 726.792, 800.6375, 650.1504, 2.288123, 61.39155, 345.3588, 987.8818, 1.655727e-05, 675.1428, 0.02955038, 17.11619, 385.801, 591.7733, 7.252338, 0.001361184, 1176.156, 1019.15, 602.8873, 268.2988, 440.387, 0.001996613, 1.97667, 479.9207, 0.01599692, 485.3709, 907.7244, 1534.515, 181.1384, 1347.354, 822.5543, 273.6252, 165.2196, 323.5949, 1126.957, 583.308, 946.6481, 352.4232, 2.522794, 1.694525, 1152.762, 889.1239
305.8, 752.5044, 765.9406, 620.2325, 2.18961, 58.80743, 329.4179, 942.4339, 1.586483e-05, 678.2809, 0.02825816, 16.42065, 370.1241, 567.6187, 6.958107, 0.001305345, 1153.999, 1051.441, 577.3397, 324.6604, 422.4289, 0.001914943, 1.890949, 500.7341, 0.01533769, 463.0468, 903.5107, 1754.983, 173.3621, 1325.274, 840.0644, 262.2799, 157.9183, 309.7888, 1119.007, 628.4476, 906.2523, 334.9478, 2.415456, 1.624406, 1125.148, 1009.105
305.9, 718.5173, 732.7474, 591.6913, 2.095337, 56.33209, 352.5069, 899.0769, 1.520136e-05, 650.072, 0.02702244, 15.75338, 359.128, 611.2972, 6.675812, 0.001251796, 1107.393, 1007.854, 552.8747, 310.3606, 405.2032, 0.001836615, 1.808946, 479.7105, 0.01470563, 441.7494, 859.0967, 1720.886, 165.9197, 1408.823, 902.2967, 251.4049, 150.9397, 296.5717, 1071.258, 714.3766, 920.0028, 318.339, 2.312684, 1.55719, 1140.615, 965.653
306, 686.0653, 771.7652, 647.6956, 2.005124, 53.96094, 435.2672, 991.8264, 1.456563e-05, 705.6508, 0.02584077, 15.11322, 344.5349, 586.3457, 6.404971, 0.001200444, 1175.957, 1001.081, 529.4464, 296.6906, 388.6799, 0.00176149, 1.730499, 459.5697, 0.01409961, 421.4315, 914.1551, 1709.709, 158.7968, 1349.499, 879.8274, 240.9809, 144.2695, 283.9185, 1137.513, 683.3705, 908.007, 302.5538, 2.214284, 1.492755, 1091.899, 924.0717
306.1, 729.4572, 777.6914, 617.8906, 1.918794, 51.68959, 415.1763, 946.1971, 1.395649e-05, 701.4099, 0.02471076, 14.49908, 330.5349, 562.4127, 6.145117, 0.001151198, 1218.084, 984.5341, 507.0109, 382.2551, 406.8541, 0.001689438, 1.655454, 455.2296, 0.01351857, 480.9365, 869.2178, 1825.214, 151.9797, 1292.673, 842.6775, 230.989, 137.8941, 271.8051, 1151.771, 653.7101, 869.2601, 287.5513, 2.120072, 1.430986, 1045.264, 948.1353
306.2, 722.9702, 743.989, 589.4572, 1.836182, 49.51385, 414.2446, 902.6669, 1.337282e-05, 672.239, 0.02363017, 13.90989, 317.1037, 571.7266, 5.895806, 0.001103973, 1168.889, 980.237, 517.459, 365.4185, 390.2635, 0.001620334, 1.583663, 436.1166, 0.01296148, 458.8163, 891.2162, 1743.039, 145.4552, 1238.24, 817.475, 221.4115, 131.8004, 260.2086, 1204.609, 625.3372, 832.1667, 273.2927, 2.029868, 1.371773, 1155.006, 958.353
