 , C001, C002, C003, C004, C009, C010, C014, C016, C017, C021, C023, C025, C028, C032, C033, C034, C035, C036, C040, C041, C044, C045, C047, C048, C050, C056, C061, C066, C067, C068, C071, C075, C078, C082, C084, C085, C086, C087, C089, C091, C096
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
125, 1135.557, 1110.072, 494.0421, 1109.318, 832.4544, 293.6235, 1413.022, 745.4738, 3263.028, 2689.758, 827.9669, 2714.842, 421.0533, 4598.917, 3473.512, 4175.875, 4907.011, 1429.275, 1579.474, 4377.231, 750.3127, 1583.953, 1249.766, 1392.691, 3244.748, 1767.704, 4652.153, 1113.643, 1571.703, 417.3697, 1113.406, 1182.78, 1703.624, 2242.724, 1278.432, 2456.073, 764.8542, 2891.079, 1827.403, 2571.774, 1560
125.1, 1150.87, 1113.444, 471.0318, 1063.818, 927.5631, 357.176, 1354.707, 713.3369, 3210.876, 2670.89, 793.0485, 2599.272, 401.9248, 4527.781, 3648.731, 4289.274, 4841.554, 1558.254, 1507.727, 4338.638, 717.5494, 1514.711, 1197.365, 1333.649, 3134.715, 1692.78, 4823.905, 1140.716, 1510.623, 398.9521, 1082.64, 1132.388, 1751.068, 2289.255, 1329.937, 2355.874, 804.6253, 2957.088, 1876.071, 2578.885, 1597.023
125.2, 1099.36, 1105.214, 522.7329, 1066.369, 903.2033, 341.5081, 1386.326, 682.5853, 3096.535, 2621.125, 759.6028, 2488.622, 429.4263, 4449.588, 3602.86, 4314.03, 4645.313, 1493.592, 1439.239, 4302.548, 719.8595, 1448.496, 1218.153, 1277.11, 3138.936, 1734.756, 4704.906, 1086.087, 1502.053, 495.5197, 1051.868, 1084.143, 1903.185, 2193.379, 1275.207, 2466.015, 774.0117, 2884.7, 1799.527, 2547.404, 1528.284
125.3, 1050.155, 1078.74, 528.8104, 1053.266, 885.0655, 326.5275, 1406.355, 653.1595, 2960.703, 2534.831, 805.8538, 2509.384, 435.0338, 4267.209, 3688.051, 4372.824, 4514.447, 1603.874, 1373.862, 4219.539, 795.8474, 1434.556, 1299.728, 1222.968, 3012.225, 1661.229, 4513.091, 1034.075, 1622.998, 473.6535, 1002.86, 1150.408, 1821.411, 2268.198, 1267.032, 2659.615, 781.0999, 2861.827, 1906.718, 2572.18, 1462.504
125.4, 1097.551, 1029.198, 504.1807, 1196.615, 847.9053, 312.204, 1348.315, 625.0021, 3018.261, 2451.18, 771.8681, 2478.685, 415.2701, 4413.348, 3536.906, 4194.133, 4619.38, 1537.319, 1311.455, 4169.271, 761.0958, 1371.845, 1245.233, 1220.508, 2937.195, 1590.818, 4591.672, 984.5526, 1554.839, 452.7523, 1011.242, 1101.396, 1777.656, 2222.102, 1230.916, 2617.642, 820.7443, 2758.48, 1828.924, 2513.354, 1399.555
125.5, 1048.426, 981.931, 506.0688, 1147.534, 812.3053, 298.5089, 1302.876, 598.0587, 2885.862, 2429.285, 790.1674, 2373.168, 396.4042, 4232.454, 3444.955, 4143.174, 4495.418, 1473.526, 1323.793, 4218.471, 727.8616, 1311.875, 1205.538, 1168.766, 2818.628, 1523.391, 4573.952, 1014.046, 1489.543, 432.7734, 964.1273, 1054.471, 1849.629, 2141.214, 1204.894, 2714.633, 794.5651, 2800.254, 1754.304, 2431.075, 1492.019
125.6, 1072.134, 936.8347, 482.4984, 1100.466, 778.2, 285.4145, 1467.722, 572.2767, 2759.271, 2482.551, 819.0082, 2272.143, 463.329, 4216.586, 3380.26, 4138.066, 4313.208, 1412.38, 1263.66, 4123.789, 696.0787, 1254.527, 1261.21, 1119.217, 2912.116, 1661.1, 4387.476, 965.4828, 1438.396, 413.6762, 1066.389, 1009.546, 1835.691, 2130.519, 1224.369, 2777.535, 761.5443, 2807.644, 1921.497, 2590.907, 1611.264
125.7, 1024.147, 893.8095, 490.9422, 1111.556, 807.3333, 272.8945, 1433.916, 547.6061, 2713.161, 2480.444, 784.4677, 2328.646, 442.2798, 4067.854, 3241.729, 3989.629, 4323.044, 1353.772, 1235.76, 4106.485, 685.0541, 1415.719, 1208.329, 1158.262, 2865.69, 1590.694, 4325.671, 919.2457, 1377.99, 395.4216, 1016.704, 1004.682, 1756.817, 2082.714, 1278.134, 2664.222, 899.3965, 2867.684, 1843.1, 2483.47, 1541.912
125.8, 985.2184, 852.7603, 501.4896, 1093.84, 773.4368, 260.9237, 1383.66, 523.9991, 2602.58, 2477.38, 751.3839, 2229.516, 442.6967, 4022.859, 3255.716, 4052.792, 4291.741, 1507.688, 1179.626, 3958.861, 730.7496, 1353.832, 1157.666, 1109.159, 2836.908, 1569.331, 4353.925, 875.2229, 1456.505, 377.9726, 985.5361, 1055.847, 1681.331, 1995.489, 1232.421, 2555.531, 862.0191, 2778.082, 1813.949, 2570.852, 1475.545
125.9, 941.1221, 813.5963, 664.7905, 1129.874, 740.9634, 249.4781, 1335.974, 501.4099, 2559.543, 2406.919, 719.6954, 2134.607, 567.4224, 3985.393, 3122.289, 4089.586, 4117.786, 1490.097, 1126.042, 3906.509, 698.8405, 1306.931, 1214.87, 1062.137, 2735.884, 1604.198, 4325.757, 942.6907, 1395.338, 361.2935, 954.2657, 1010.863, 1748.454, 1911.917, 1181.703, 2505.049, 833.5771, 2669.58, 1905.651, 2464.246, 1412.035
126, 898.9994, 776.2309, 633.8275, 1083.531, 709.8535, 238.5345, 1376.619, 479.7944, 2463.982, 2393.021, 689.3433, 2043.737, 672.8594, 3896.432, 3179.425, 4145.628, 3950.882, 1478.5, 1074.892, 3830.655, 835.3145, 1249.799, 1212.548, 1077.386, 2842.569, 1716.01, 4149.4, 897.5452, 1430.655, 345.3505, 909.8051, 967.7959, 1793.78, 1831.845, 1238.707, 2689.596, 798.935, 2691.796, 1827.901, 2462.157, 1351.258
126.1, 994.6956, 740.5816, 604.3066, 1101.459, 680.0497, 228.0709, 1319.806, 459.1107, 2402.477, 2316.275, 739.7097, 2045.89, 642.2912, 3833.66, 3076.202, 3976.221, 4076.227, 1447.184, 1026.065, 3881.063, 828.5412, 1195.165, 1161.708, 1137.989, 2817.979, 1666.445, 4326.86, 854.5616, 1439.387, 330.111, 921.1034, 1039.809, 1716.707, 1755.126, 1208.654, 2579.87, 802.2348, 2651.798, 1753.323, 2528.75, 1293.097
126.2, 950.175, 808.2497, 576.1607, 1056.281, 651.4973, 218.0664, 1390.903, 439.3187, 2300.973, 2220.451, 823.6932, 1958.797, 685.2485, 3840.224, 2950.132, 3908.682, 4004.959, 1387.131, 1078.637, 3800.856, 842.2612, 1142.919, 1112.999, 1089.745, 2704.224, 1595.813, 4318.949, 813.6365, 1378.939, 315.544, 968.6889, 995.5087, 1644.705, 1908.153, 1302.662, 2663.468, 768.8952, 2564.164, 1842.521, 2423.89, 1237.439
126.3, 907.6472, 771.1299, 549.3257, 1098.304, 715.5797, 208.5007, 1333.501, 420.3799, 2200.038, 2231.914, 788.9551, 1933.091, 791.8578, 3774.925, 3061.102, 3755.305, 3842.628, 1331.128, 1029.641, 3889.51, 805.4829, 1121, 1066.333, 1095.867, 2699.316, 1528.175, 4142.869, 774.6714, 1443.883, 301.6198, 923.5563, 953.0955, 1574.037, 1831.5, 1249.054, 2591.135, 753.8312, 2457.348, 1767.347, 2519.187, 1184.177
126.4, 867.0227, 772.1992, 563.4538, 1181.722, 685.5355, 199.3546, 1278.468, 402.2576, 2208.64, 2139.58, 755.682, 1850.8, 755.8835, 3620.199, 2935.651, 3826.551, 3686.877, 1275.891, 982.8696, 3834.022, 770.3105, 1071.996, 1021.623, 1077.144, 2707.622, 1531.683, 4148.008, 737.5723, 1383.246, 288.31, 880.5264, 970.4651, 1578.184, 1767.217, 1239.122, 2575.802, 764.2996, 2512.981, 1710.583, 2414.724, 1133.208
126.5, 852.6152, 736.735, 537.2106, 1133.252, 656.7527, 190.6097, 1282.375, 384.9165, 2111.756, 2224.543, 723.8122, 1823.339, 827.4467, 3471.814, 2967.222, 3749.976, 3805.283, 1284.437, 938.2231, 3766.007, 758.3992, 1025.134, 978.7885, 1031.48, 2598.323, 1524.184, 3978.897, 702.2498, 1325.156, 275.5876, 916.4838, 977.0767, 1545.835, 1833.394, 1299.969, 2470.719, 732.5365, 2528.915, 1725.711, 2452.202, 1084.433
126.6, 867.7506, 702.8997, 512.1896, 1086.77, 629.1784, 319.3214, 1361.51, 368.323, 2019.121, 2132.514, 693.2864, 1745.72, 789.8556, 3641.218, 2845.618, 3696.671, 3849.534, 1231.137, 927.3889, 3684.031, 725.2828, 1089.703, 1048.165, 987.7513, 2493.435, 1518.89, 4126.801, 668.619, 1269.505, 263.4265, 897.8163, 965.4489, 1479.416, 1808.368, 1246.472, 2369.922, 702.0934, 2501.058, 1725.042, 2532.244, 1101.703
126.7, 828.9119, 670.6182, 488.3341, 1042.195, 711.1248, 305.314, 1305.32, 352.4448, 1930.551, 2061.331, 707.4529, 1726.784, 753.9722, 3504.464, 2822.165, 3676.685, 3693.502, 1249.072, 885.2626, 3726.177, 693.6125, 1042.067, 1071.127, 945.8766, 2459.808, 1454.512, 4058.235, 636.5987, 1350.135, 251.8021, 855.9857, 924.3165, 1459.823, 1732.632, 1241.889, 2490.823, 694.233, 2409.244, 1654.66, 2510.357, 1106.196
126.8, 791.8115, 639.8193, 497.3291, 999.4474, 777.5535, 398.6466, 1251.45, 337.2511, 1845.865, 2128.307, 677.6171, 1761.599, 745.6953, 3419.822, 2732.006, 3593.065, 3713.346, 1197.24, 872.0656, 3716.13, 663.3251, 996.5134, 1042.283, 1047.307, 2433.969, 1392.863, 3953.633, 606.1119, 1293.436, 240.6907, 816.1041, 884.9364, 1506.088, 1660.069, 1228.602, 2510.33, 714.6871, 2555.532, 1741.554, 2406.26, 1058.583
126.9, 785.7867, 610.4348, 502.9233, 967.7619, 744.9072, 381.1595, 1227.411, 322.7124, 1809.62, 2040.259, 649.0396, 1771.402, 763.1191, 3458.702, 2620.042, 3446.238, 3841.239, 1175.833, 832.4523, 3667.632, 634.3602, 1056.328, 998.5821, 1002.907, 2365.079, 1394.628, 4048.767, 577.0851, 1285.139, 230.0696, 821.8347, 847.2341, 1441.376, 1664.994, 1263.782, 2407.918, 684.9859, 2515.644, 1670.499, 2531.119, 1013.02
127, 750.6165, 582.3999, 479.4993, 928.0677, 713.6317, 364.4396, 1316.466, 308.8004, 1775.804, 2003.214, 708.2604, 1782.38, 771.7687, 3423.375, 2679.843, 3475.48, 3686.889, 1127.04, 897.9818, 3566.138, 606.6601, 1082.065, 956.7132, 960.3901, 2403.36, 1625.677, 3903.456, 549.4484, 1231.169, 219.9171, 783.5443, 954.5224, 1434.485, 1673.125, 1235.369, 2347.542, 656.519, 2425.876, 1691.876, 2426.161, 969.4174
127.1, 773.9835, 603.0618, 530.5109, 1022.655, 683.6693, 432.7932, 1313.801, 295.4883, 1773.151, 2024.108, 728.5477, 1706.505, 736.707, 3315.356, 2570.017, 3548.589, 3537.45, 1089.581, 857.1913, 3516.852, 589.0052, 1144.357, 916.5998, 925.9222, 2403.213, 1583.518, 3892.236, 523.1353, 1352.914, 210.2127, 814.0532, 913.8555, 1372.849, 1679.735, 1224.409, 2346.618, 703.9359, 2324.821, 1622.848, 2325.555, 973.592
127.2, 739.3416, 575.3655, 505.8021, 991.3878, 707.0941, 413.8083, 1264.591, 282.7499, 1795.749, 1940.371, 697.8223, 1638.791, 703.2382, 3239.325, 2493.336, 3403.579, 3545.555, 1044.367, 818.2537, 3593.983, 563.2856, 1132.283, 902.8625, 928.1592, 2323.688, 1569.078, 3783.235, 498.0822, 1296.097, 200.9365, 835.0703, 947.8096, 1313.862, 1609.387, 1298.664, 2310.866, 721.7717, 2445.748, 1730.427, 2424.771, 962.5945
127.3, 744.721, 548.9412, 482.244, 995.9608, 738.396, 446.9434, 1220.003, 270.5608, 1799.099, 1860.098, 699.8393, 1660.571, 846.6677, 3199.95, 2498.453, 3311.878, 3541.814, 1001.03, 781.0848, 3535.135, 538.6891, 1082.786, 865.007, 888.8109, 2254.925, 1534.417, 3791.382, 560.2871, 1278.447, 192.0697, 796.1631, 907.4286, 1282.786, 1626.968, 1293.202, 2216.591, 691.7761, 2385.322, 1659.826, 2324.222, 921.1625
127.4, 762.6631, 523.7305, 459.7832, 1034.372, 707.3939, 427.3378, 1278.778, 258.897, 1720.179, 1940.992, 670.3246, 1589.881, 808.2034, 3257.752, 2439.351, 3221.127, 3504.308, 959.4908, 745.6043, 3488.594, 638.0311, 1165.194, 844.8591, 946.1068, 2291.716, 1543.354, 3730.467, 533.4549, 1336.48, 183.5941, 759.0687, 1027.909, 1227.669, 1558.829, 1239.984, 2278.236, 663.027, 2345.846, 1592.105, 2388.853, 912.4445
127.5, 895.1549, 499.6776, 438.3685, 1012.62, 677.6934, 408.5922, 1226.003, 247.7361, 1644.722, 1860.693, 653.0481, 1544.197, 771.4865, 3124.224, 2339.381, 3313.549, 3550.081, 1044.428, 728.7042, 3440.619, 610.1707, 1114.258, 809.4355, 930.9893, 2305.504, 1477.939, 3857.739, 507.9077, 1280.354, 175.4925, 723.7026, 1092.473, 1323.888, 1555.033, 1227.127, 2240.7, 696.9331, 2387.216, 1560.939, 2289.794, 873.1711
127.6, 855.0896, 476.7293, 514.3594, 971.0862, 649.2399, 390.6689, 1354.973, 237.0564, 1572.575, 1825.004, 625.5067, 1478.461, 832.7686, 3139.667, 2292.921, 3178.144, 3600.467, 1064.199, 754.9254, 3390.274, 702.31, 1065.549, 806.7607, 891.521, 2235.927, 1415.297, 3798.036, 599.4195, 1235.5, 167.7484, 725.7762, 1134.914, 1267.005, 1489.907, 1189.683, 2176.431, 667.9697, 2394.711, 1590.838, 2443.756, 895.6958
127.7, 825.7613, 454.8349, 572.7474, 931.2557, 621.981, 420.2652, 1299.054, 226.837, 1503.592, 1749.504, 690.287, 1448.645, 794.9356, 3144.474, 2261.535, 3137.32, 3561.515, 1071.999, 720.6332, 3348.589, 685.4284, 1018.969, 797.1028, 928.8633, 2145.669, 1469.565, 3721.02, 570.7132, 1183.615, 160.3461, 691.9612, 1103.524, 1318.802, 1472.802, 1187.508, 2087.641, 687.2396, 2322.586, 1525.932, 2391.052, 857.1432
127.8, 821.6655, 448.9698, 546.0713, 893.0588, 614.609, 401.8299, 1245.442, 217.0582, 1437.636, 1809.832, 737.1539, 1386.976, 758.8215, 3023.677, 2260.708, 3019.704, 3522.912, 1084.631, 687.8987, 3243.782, 655.4984, 974.425, 805.9724, 889.485, 2116.39, 1495.17, 3569.317, 543.3817, 1200.488, 153.2704, 659.7217, 1056.509, 1300.522, 1544.227, 1161.577, 2105.742, 658.6791, 2388.306, 1634.153, 2291.903, 820.2501
127.9, 784.8895, 542.1241, 520.6377, 856.4286, 637.1378, 509.4074, 1194.043, 207.7009, 1502.928, 1734.96, 706.0655, 1327.933, 724.348, 3030.602, 2227.622, 2916.859, 3469.406, 1039.622, 656.6511, 3372.02, 626.8752, 931.8285, 817.9421, 851.7762, 2059.865, 1432.496, 3784.078, 554.3785, 1150.073, 146.5069, 710.6355, 1123.182, 1254.636, 1479.554, 1123.835, 2169.643, 631.3054, 2288.816, 1567.48, 2252.648, 784.9448
128, 778.3682, 517.2264, 496.3887, 821.3009, 610.3871, 487.0618, 1161.979, 198.7471, 1437.001, 1663.184, 736.6864, 1286.606, 749.3275, 2906.384, 2215.962, 3022.956, 3507.749, 1022.888, 692.3588, 3235.433, 599.502, 891.0941, 794.8804, 815.6661, 2020.849, 1371.78, 3707.341, 548.6142, 1189.319, 140.0419, 691.7953, 1075.329, 1200.728, 1417.59, 1077.586, 2183.864, 605.0694, 2334.593, 1662.704, 2312.987, 751.1592
128.1, 820.6389, 493.4722, 473.2691, 820.4859, 584.7595, 465.6964, 1115.667, 190.1792, 1373.965, 1637.801, 761.47, 1231.835, 715.2853, 2844.104, 2194.456, 2948.685, 3463.026, 980.4422, 679.9583, 3318.618, 651.7902, 852.1403, 866.2893, 917.1558, 1939.272, 1348.889, 3628.278, 563.7594, 1139.373, 133.8622, 811.5464, 1029.516, 1149.137, 1507.704, 1142.402, 2137.83, 579.9237, 2356.021, 1594.866, 2217.074, 718.8278
128.2, 783.9088, 470.809, 451.2263, 786.8324, 662.5887, 445.2681, 1069.624, 181.9807, 1313.695, 1570.045, 729.3561, 1179.396, 712.4711, 2765.405, 2124.107, 2864.989, 3462.104, 939.7574, 649.0715, 3184.195, 623.329, 814.8894, 844.741, 905.0937, 1990.286, 1328.756, 3663.256, 536.7609, 1098.619, 127.9552, 810.081, 1026.063, 1156.725, 1444.56, 1129.884, 2130.014, 555.823, 2341.736, 1543.237, 2205.558, 687.888
128.3, 787.6849, 449.1865, 430.2101, 761.6019, 634.7693, 537.1448, 1081.11, 174.1356, 1256.623, 1521.359, 698.5966, 1297.472, 680.1033, 2760.348, 2116.597, 2881.492, 3370.75, 900.7609, 619.5876, 3100.219, 612.9721, 808.368, 853.4709, 866.7231, 1913.561, 1400.628, 3541.57, 511.0553, 1164.542, 122.3088, 877.3897, 1138.386, 1107.025, 1420.589, 1227.253, 2043.117, 532.7239, 2373.265, 1705.602, 2254.336, 658.2799
128.4, 756.6768, 428.5571, 410.1729, 730.3636, 608.118, 513.5824, 1036.492, 166.6287, 1201.5, 1568.722, 695.2046, 1242.239, 649.206, 2759.899, 2116.2, 2849.193, 3523.977, 863.3826, 591.4431, 3074.467, 622.2684, 773.0306, 817.6863, 829.9793, 1870.423, 1341.262, 3595.344, 486.5808, 1170.355, 116.9116, 897.0654, 1089.886, 1059.459, 1404.788, 1202.427, 2051.291, 560.5856, 2326.088, 1641.665, 2261.029, 687.517
128.5, 745.3038, 408.8752, 391.0688, 791.8278, 592.6152, 491.0536, 993.7166, 159.4454, 1148.795, 1503.824, 665.8853, 1189.357, 680.7024, 2777.511, 2029.473, 2801.168, 3392.011, 827.5554, 564.577, 3170.515, 614.4651, 739.238, 783.4021, 839.4401, 1901.594, 1316.942, 3585.529, 548.7717, 1137.814, 111.7526, 855.2698, 1100.72, 1065.88, 1369.459, 1152.944, 1978.403, 537.2886, 2317.442, 1574.685, 2270.782, 723.9586
128.6, 711.9455, 390.0971, 372.8546, 759.3497, 608.6642, 469.513, 952.7061, 152.5719, 1118.644, 1467.569, 637.8026, 1138.727, 721.9374, 2796.026, 1979.58, 2859.64, 3286.334, 963.7754, 538.9313, 3077.139, 606.1473, 714.8978, 750.5554, 803.8528, 1862.161, 1261.124, 3484.734, 522.4909, 1236.566, 106.8212, 847.291, 1173.737, 1022.969, 1312.105, 1105.497, 2062.226, 514.9597, 2331.277, 1552.719, 2290.692, 692.7979
128.7, 680.0803, 372.1814, 355.4886, 728.2039, 583.1089, 448.9174, 971.3284, 145.9946, 1069.574, 1531.596, 656.1232, 1090.252, 689.1395, 2816.412, 2053.047, 2742.784, 3351.042, 923.7822, 514.4506, 2961.949, 668.3656, 764.4662, 719.0858, 821.9371, 1886.279, 1207.671, 3527.216, 497.4688, 1215.518, 102.1074, 807.8145, 1204.278, 979.0154, 1276.566, 1169.749, 1978.094, 493.5588, 2446.005, 1651.756, 2195.704, 662.9785
128.8, 724.6614, 355.0886, 338.9315, 741.7947, 558.6266, 429.2252, 1029.665, 139.7008, 1022.656, 1468.234, 655.983, 1114.693, 657.8317, 2767.188, 1968.908, 2630.703, 3215.216, 940.3467, 491.0818, 3214.146, 639.1806, 750.5996, 688.9357, 798.2154, 1810.135, 1156.484, 3439.468, 473.6449, 1191.765, 97.60168, 770.1772, 1187.532, 1088.826, 1304.627, 1121.611, 2042.796, 473.0473, 2351.179, 1584.365, 2240.6, 672.0408
128.9, 717.9249, 338.7807, 323.1456, 714.4197, 535.1722, 410.3968, 987.1711, 133.6784, 977.7959, 1407.493, 706.2267, 1121.177, 627.9462, 2714.479, 1944.317, 2814.235, 3084.896, 934.709, 468.7746, 3188.068, 641.2863, 761.5523, 660.0498, 764.3759, 1857.961, 1140.418, 3456.203, 450.962, 1295.476, 93.29475, 788.0285, 1175.823, 1068.948, 1250.942, 1116.011, 1959.457, 474.7155, 2304.417, 1668.783, 2234.38, 643.1149
129, 685.792, 323.2218, 308.0949, 721.7979, 512.7026, 392.3943, 947.0062, 127.9156, 934.9039, 1349.265, 676.4426, 1073.449, 599.4185, 2603.218, 1874.755, 2704.72, 3240.005, 895.9221, 447.4807, 3085.191, 613.2838, 728.2614, 632.375, 747.1683, 1782.96, 1175.366, 3437.597, 429.3654, 1308.617, 89.17788, 781.3849, 1196.968, 1118.141, 1305.56, 1070.084, 1947.461, 485.4471, 2456.158, 1665.051, 2259.071, 678.394
129.1, 717.1473, 308.3775, 293.7452, 728.1789, 491.1763, 375.1816, 1064.469, 122.4012, 893.8934, 1293.446, 731.4135, 1069.294, 694.6759, 2587.533, 1852.399, 2697.124, 3108.68, 875.2083, 427.154, 3142.623, 586.504, 718.9547, 756.4191, 784.7054, 1743.675, 1165.843, 3472.835, 513.6155, 1295.495, 85.24267, 758.8251, 1145.972, 1076.629, 1252.241, 1128.765, 2014.533, 465.2727, 2474.215, 1614.981, 2165.394, 666.4631
129.2, 685.0493, 294.2149, 280.0638, 725.1301, 569.2155, 358.7239, 1020.539, 117.1246, 929.546, 1309.446, 700.5671, 1034.45, 663.1166, 2660.167, 1930.786, 2757.097, 3005.338, 838.8904, 422.1551, 3056.286, 560.8936, 687.5259, 724.7037, 811.7409, 1754.231, 1159.334, 3331.25, 489.0184, 1345.401, 81.48111, 796.7915, 1097.149, 1030.37, 1199.796, 1230.494, 2010.561, 445.9367, 2529.511, 1609.676, 2157.914, 656.5704
129.3, 731.157, 280.7027, 267.0197, 695.3878, 596.4879, 386.7919, 978.4213, 112.0754, 888.7706, 1263.823, 671.0217, 1025.688, 632.991, 2635.963, 1977.297, 2699.291, 3063.669, 804.0795, 402.9788, 3107.169, 680.0865, 657.4711, 694.3181, 777.328, 1813.894, 1110.196, 3286.847, 478.8211, 1329.712, 77.88554, 774.1621, 1162.368, 1133.639, 1227.181, 1318.608, 1971.48, 430.4634, 2590.455, 1680.107, 2274.964, 636.4183
129.4, 727.7711, 267.8111, 254.5831, 717.2158, 571.4438, 369.8249, 960.025, 107.2439, 849.7838, 1211.539, 642.7224, 992.5126, 852.6554, 2626.163, 1927.605, 2588.987, 3065.854, 771.0756, 476.1455, 3053.88, 721.5016, 628.73, 665.2065, 808.6544, 1789.14, 1141.039, 3236.501, 467.2715, 1273.87, 74.44864, 803.1455, 1112.846, 1084.93, 1271.205, 1277.526, 1988.503, 412.574, 2643.353, 1618.844, 2316.325, 634.8206
129.5, 695.1975, 255.5116, 242.7257, 687.7981, 547.4513, 353.6022, 969.4826, 102.6207, 812.5071, 1205.406, 615.6165, 950.2617, 813.919, 2590.982, 1848.607, 2564.091, 2941.587, 739.0788, 454.5168, 3077.187, 689.9964, 601.2454, 695.3885, 774.3723, 1838.5, 1114.102, 3386.283, 526.3494, 1404.857, 71.1634, 765.7258, 1153.297, 1038.313, 1241.067, 1224.953, 1907.379, 395.4281, 2616.966, 1552.795, 2402.042, 705.5522
129.6, 664.0819, 243.7769, 231.4206, 659.587, 524.4661, 380.196, 929.4722, 98.19678, 776.8657, 1230.338, 602.8549, 918.2919, 776.9424, 2484.783, 1772.847, 2653.089, 3091.342, 708.4097, 433.8705, 3002.623, 659.8669, 618.8005, 705.9323, 839.4485, 1764.285, 1177.696, 3361.356, 518.9338, 1408.6, 68.02312, 763.2933, 1104.161, 993.7003, 1322.245, 1218.237, 2102.294, 378.9948, 2646.95, 1672.09, 2392.997, 793.8575
129.7, 675.1124, 232.5812, 220.6421, 632.5331, 618.6273, 449.6754, 891.113, 93.96357, 901.2486, 1182.092, 591.0391, 879.2006, 741.6457, 2498.013, 1786.952, 2647.427, 3009.035, 744.9661, 414.1621, 3023.364, 631.053, 619.2833, 676.3337, 851.4403, 1834.725, 1127.779, 3393.505, 600.4704, 1349.446, 65.02142, 833.9224, 1057.119, 951.004, 1266.869, 1190.736, 2016.528, 363.2444, 2593.877, 1618.647, 2442.202, 759.6883
129.8, 644.8958, 221.8996, 332.2124, 658.8906, 613.285, 429.95, 935.1912, 89.91286, 861.7144, 1153.556, 707.1177, 841.7733, 707.9525, 2411.991, 1799.695, 2614.148, 2922.738, 714.0527, 395.3489, 2950.724, 603.4974, 592.2117, 647.9762, 856.4497, 1760.662, 1079.978, 3334.189, 633.5853, 1399.034, 62.15218, 795.0687, 1012.081, 1053.554, 1213.812, 1203.712, 2019.961, 348.1485, 2604.057, 1552.606, 2391.968, 746.3693
129.9, 684.6845, 211.7086, 316.7394, 695.7905, 629.2012, 411.0898, 896.596, 86.03677, 823.9145, 1105.833, 677.2961, 903.178, 675.79, 2313.128, 1833.61, 2507.324, 2928.688, 684.4221, 377.3904, 2845.624, 577.145, 566.3234, 620.8076, 870.1549, 1689.589, 1125.609, 3346.797, 603.2428, 1366.99, 59.40955, 849.0425, 1076.682, 1008.286, 1168.63, 1237.654, 2047.915, 333.6801, 2589.177, 1589.045, 2329.907, 725.7243
130, 741.1988, 201.9857, 360.1243, 682.8498, 637.7565, 393.0569, 859.5936, 82.32777, 787.7726, 1060.085, 648.7321, 885.2766, 645.0887, 2368.271, 1771.549, 2411.221, 2993.678, 694.7147, 371.5757, 3039.614, 608.0756, 541.5669, 594.7782, 883.7261, 1711.323, 1077.9, 3218.312, 574.3534, 1309.583, 56.78794, 860.8188, 1170.043, 1188.747, 1252.637, 1222.205, 1964.367, 384.8373, 2664.293, 1604.978, 2367.194, 694.4877
130.1, 708.0242, 192.7092, 343.3513, 789.716, 616.7234, 400.2675, 934.3162, 78.77867, 912.117, 1066.207, 621.3727, 847.5907, 615.7821, 2453.318, 1726.221, 2585.111, 3011.044, 677.7352, 414.723, 2947.188, 665.6238, 604.225, 630.1675, 851.5747, 1776.895, 1187.014, 3390.18, 580.1265, 1254.586, 54.28203, 820.712, 1120.194, 1137.67, 1200.176, 1171.908, 2009.216, 381.2059, 2582.684, 1562.137, 2269.034, 682.2032
130.2, 676.3345, 183.8589, 378.9617, 760.341, 614.5969, 382.7094, 975.9623, 75.38257, 1135.789, 1084.412, 688.1385, 1012.189, 587.8069, 2528.931, 1980.177, 2740.312, 3054.241, 950.2642, 421.5096, 3126.727, 907.559, 577.8116, 703.4415, 1009.05, 1877.912, 1139.832, 3369.064, 621.2457, 1270.303, 51.88669, 872.2492, 1072.468, 1088.788, 1360.144, 1123.681, 1961.621, 393.0124, 2564.877, 1537.911, 2288.555, 783.6222
130.3, 657.7943, 264.8705, 405.7065, 729.1545, 588.7925, 365.9214, 1070.813, 72.13287, 1233.53, 1260.739, 730.3732, 1163.965, 561.1027, 2749.407, 2012.078, 2840.778, 3337.759, 910.8317, 595.8638, 3225.071, 945.0299, 594.2343, 821.2089, 966.2722, 2122.181, 1117.818, 3486.478, 591.4941, 1303.168, 49.59705, 898.0482, 1026.776, 1145.898, 1330.464, 1077.438, 2089.334, 376.6795, 2578.405, 1475.165, 2193.655, 848.4404
130.4, 628.3527, 252.7061, 386.8104, 699.2471, 639.8787, 349.8699, 1091.868, 69.02327, 1438.16, 1305.891, 723.0956, 1289.428, 535.6116, 3080.523, 2226.822, 3187.715, 3419.508, 873.0355, 677.8405, 3495.914, 946.769, 649.3246, 912.6945, 1041.181, 2248.54, 1280.255, 3449.661, 633.1821, 1348.333, 47.40845, 878.8389, 983.0311, 1096.662, 1504.768, 1086.388, 2223.62, 455.4611, 2584.943, 1557.624, 2178.419, 811.9218
